game,2012,9,20121105,201211050nor,phi,"Philadelphia Eagles",13,nor,"New Orleans Saints",28
player,201211050nor,nor,HarpRo21,qb_hits,0,,,,,
player,201211050nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201211050nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201211050nor,nor,HarpRo21,fumbles_forced,0,,,,,
player,201211050nor,nor,VilmJo99,def_int,0,,,,,
player,201211050nor,nor,VilmJo99,def_int_yds,0,,,,,
player,201211050nor,nor,VilmJo99,def_int_td,0,,,,,
player,201211050nor,nor,VilmJo99,def_int_long,0,,,,,
player,201211050nor,nor,VilmJo99,pass_defended,0,,,,,
player,201211050nor,nor,VilmJo99,sacks,0.0,,,,,
player,201211050nor,nor,VilmJo99,tackles_combined,4,,,,,
player,201211050nor,nor,VilmJo99,tackles_solo,3,,,,,
player,201211050nor,nor,VilmJo99,tackles_assists,1,,,,,
player,201211050nor,nor,VilmJo99,tackles_loss,2,,,,,
player,201211050nor,nor,VilmJo99,qb_hits,0,,,,,
player,201211050nor,nor,VilmJo99,fumbles_rec,0,,,,,
player,201211050nor,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201211050nor,nor,VilmJo99,fumbles_forced,0,,,,,
player,201211050nor,nor,WhitCo01,def_int,0,,,,,
player,201211050nor,nor,WhitCo01,def_int_yds,0,,,,,
player,201211050nor,nor,WhitCo01,def_int_td,0,,,,,
player,201211050nor,nor,WhitCo01,def_int_long,0,,,,,
player,201211050nor,nor,WhitCo01,pass_defended,0,,,,,
player,201211050nor,nor,WhitCo01,sacks,0.0,,,,,
player,201211050nor,nor,WhitCo01,tackles_combined,4,,,,,
player,201211050nor,nor,WhitCo01,tackles_solo,3,,,,,
player,201211050nor,nor,WhitCo01,tackles_assists,1,,,,,
player,201211050nor,nor,WhitCo01,tackles_loss,0,,,,,
player,201211050nor,nor,WhitCo01,qb_hits,1,,,,,
player,201211050nor,nor,WhitCo01,fumbles_rec,0,,,,,
player,201211050nor,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201211050nor,nor,WhitCo01,fumbles_forced,0,,,,,
player,201211050nor,nor,ElliSe99,def_int,0,,,,,
player,201211050nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201211050nor,nor,ElliSe99,def_int_td,0,,,,,
player,201211050nor,nor,ElliSe99,def_int_long,0,,,,,
player,201211050nor,nor,ElliSe99,pass_defended,0,,,,,
player,201211050nor,nor,ElliSe99,sacks,0.0,,,,,
player,201211050nor,nor,ElliSe99,tackles_combined,3,,,,,
player,201211050nor,nor,ElliSe99,tackles_solo,1,,,,,
player,201211050nor,nor,ElliSe99,tackles_assists,2,,,,,
player,201211050nor,nor,ElliSe99,tackles_loss,1,,,,,
player,201211050nor,nor,ElliSe99,qb_hits,0,,,,,
player,201211050nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201211050nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201211050nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201211050nor,nor,AbduIs00,def_int,0,,,,,
player,201211050nor,nor,AbduIs00,def_int_yds,0,,,,,
player,201211050nor,nor,AbduIs00,def_int_td,0,,,,,
player,201211050nor,nor,AbduIs00,def_int_long,0,,,,,
player,201211050nor,nor,AbduIs00,pass_defended,1,,,,,
player,201211050nor,nor,AbduIs00,sacks,0.0,,,,,
player,201211050nor,nor,AbduIs00,tackles_combined,2,,,,,
player,201211050nor,nor,AbduIs00,tackles_solo,1,,,,,
player,201211050nor,nor,AbduIs00,tackles_assists,1,,,,,
player,201211050nor,nor,AbduIs00,tackles_loss,0,,,,,
player,201211050nor,nor,AbduIs00,qb_hits,0,,,,,
player,201211050nor,nor,AbduIs00,fumbles_rec,1,,,,,
player,201211050nor,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201211050nor,nor,AbduIs00,fumbles_forced,0,,,,,
player,201211050nor,nor,JohnTo01,def_int,0,,,,,
player,201211050nor,nor,JohnTo01,def_int_yds,0,,,,,
player,201211050nor,nor,JohnTo01,def_int_td,0,,,,,
player,201211050nor,nor,JohnTo01,def_int_long,0,,,,,
player,201211050nor,nor,JohnTo01,pass_defended,0,,,,,
player,201211050nor,nor,JohnTo01,sacks,0.0,,,,,
player,201211050nor,nor,JohnTo01,tackles_combined,2,,,,,
player,201211050nor,nor,JohnTo01,tackles_solo,2,,,,,
player,201211050nor,nor,JohnTo01,tackles_assists,0,,,,,
player,201211050nor,nor,JohnTo01,tackles_loss,0,,,,,
player,201211050nor,nor,JohnTo01,qb_hits,1,,,,,
player,201211050nor,nor,JohnTo01,fumbles_rec,0,,,,,
player,201211050nor,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201211050nor,nor,JohnTo01,fumbles_forced,0,,,,,
player,201211050nor,nor,BushRa00,def_int,0,,,,,
player,201211050nor,nor,BushRa00,def_int_yds,0,,,,,
player,201211050nor,nor,BushRa00,def_int_td,0,,,,,
player,201211050nor,nor,BushRa00,def_int_long,0,,,,,
player,201211050nor,nor,BushRa00,pass_defended,0,,,,,
player,201211050nor,nor,BushRa00,sacks,0.0,,,,,
player,201211050nor,nor,BushRa00,tackles_combined,1,,,,,
player,201211050nor,nor,BushRa00,tackles_solo,1,,,,,
player,201211050nor,nor,BushRa00,tackles_assists,0,,,,,
player,201211050nor,nor,BushRa00,tackles_loss,0,,,,,
player,201211050nor,nor,BushRa00,qb_hits,0,,,,,
player,201211050nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201211050nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201211050nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201211050nor,nor,HickAk00,def_int,0,,,,,
player,201211050nor,nor,HickAk00,def_int_yds,0,,,,,
player,201211050nor,nor,HickAk00,def_int_td,0,,,,,
player,201211050nor,nor,HickAk00,def_int_long,0,,,,,
player,201211050nor,nor,HickAk00,pass_defended,0,,,,,
player,201211050nor,nor,HickAk00,sacks,0.0,,,,,
player,201211050nor,nor,HickAk00,tackles_combined,1,,,,,
player,201211050nor,nor,HickAk00,tackles_solo,0,,,,,
player,201211050nor,nor,HickAk00,tackles_assists,1,,,,,
player,201211050nor,nor,HickAk00,tackles_loss,0,,,,,
player,201211050nor,nor,HickAk00,qb_hits,0,,,,,
player,201211050nor,nor,HickAk00,fumbles_rec,0,,,,,
player,201211050nor,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201211050nor,nor,HickAk00,fumbles_forced,0,,,,,
player,201211050nor,nor,PatrJo00,def_int,0,,,,,
player,201211050nor,nor,PatrJo00,def_int_yds,0,,,,,
player,201211050nor,nor,PatrJo00,def_int_td,0,,,,,
player,201211050nor,nor,PatrJo00,def_int_long,0,,,,,
player,201211050nor,nor,PatrJo00,pass_defended,0,,,,,
player,201211050nor,nor,PatrJo00,sacks,0.0,,,,,
player,201211050nor,nor,PatrJo00,tackles_combined,1,,,,,
player,201211050nor,nor,PatrJo00,tackles_solo,1,,,,,
player,201211050nor,nor,PatrJo00,tackles_assists,0,,,,,
player,201211050nor,nor,PatrJo00,tackles_loss,0,,,,,
player,201211050nor,nor,PatrJo00,qb_hits,0,,,,,
player,201211050nor,nor,PatrJo00,fumbles_rec,0,,,,,
player,201211050nor,nor,PatrJo00,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,PatrJo00,fumbles_rec_td,0,,,,,
player,201211050nor,nor,PatrJo00,fumbles_forced,0,,,,,
player,201211050nor,nor,ShanSc20,def_int,0,,,,,
player,201211050nor,nor,ShanSc20,def_int_yds,0,,,,,
player,201211050nor,nor,ShanSc20,def_int_td,0,,,,,
player,201211050nor,nor,ShanSc20,def_int_long,0,,,,,
player,201211050nor,nor,ShanSc20,pass_defended,0,,,,,
player,201211050nor,nor,ShanSc20,sacks,0.0,,,,,
player,201211050nor,nor,ShanSc20,tackles_combined,1,,,,,
player,201211050nor,nor,ShanSc20,tackles_solo,1,,,,,
player,201211050nor,nor,ShanSc20,tackles_assists,0,,,,,
player,201211050nor,nor,ShanSc20,tackles_loss,0,,,,,
player,201211050nor,nor,ShanSc20,qb_hits,0,,,,,
player,201211050nor,nor,ShanSc20,fumbles_rec,0,,,,,
player,201211050nor,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201211050nor,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201211050nor,nor,ShanSc20,fumbles_forced,0,,,,,
player,201211050nor,phi,JohnDa04,kick_ret,0,,,,,
player,201211050nor,phi,JohnDa04,kick_ret_yds,0,,,,,
player,201211050nor,phi,JohnDa04,kick_ret_yds_per_ret,,,,,,
player,201211050nor,phi,JohnDa04,kick_ret_td,0,,,,,
player,201211050nor,phi,JohnDa04,kick_ret_long,0,,,,,
player,201211050nor,phi,JohnDa04,punt_ret,1,,,,,
player,201211050nor,phi,JohnDa04,punt_ret_yds,20,,,,,
player,201211050nor,phi,JohnDa04,punt_ret_yds_per_ret,20.0,,,,,
player,201211050nor,phi,JohnDa04,punt_ret_td,0,,,,,
player,201211050nor,phi,JohnDa04,punt_ret_long,20,,,,,
player,201211050nor,phi,BoykBr00,kick_ret,1,,,,,
player,201211050nor,phi,BoykBr00,kick_ret_yds,13,,,,,
player,201211050nor,phi,BoykBr00,kick_ret_yds_per_ret,13.0,,,,,
player,201211050nor,phi,BoykBr00,kick_ret_td,0,,,,,
player,201211050nor,phi,BoykBr00,kick_ret_long,13,,,,,
player,201211050nor,phi,BoykBr00,punt_ret,0,,,,,
player,201211050nor,phi,BoykBr00,punt_ret_yds,0,,,,,
player,201211050nor,phi,BoykBr00,punt_ret_yds_per_ret,,,,,,
player,201211050nor,phi,BoykBr00,punt_ret_td,0,,,,,
player,201211050nor,phi,BoykBr00,punt_ret_long,0,,,,,
player,201211050nor,nor,MoorLa00,kick_ret,0,,,,,
player,201211050nor,nor,MoorLa00,kick_ret_yds,0,,,,,
player,201211050nor,nor,MoorLa00,kick_ret_yds_per_ret,,,,,,
player,201211050nor,nor,MoorLa00,kick_ret_td,0,,,,,
player,201211050nor,nor,MoorLa00,kick_ret_long,0,,,,,
player,201211050nor,nor,MoorLa00,punt_ret,1,,,,,
player,201211050nor,nor,MoorLa00,punt_ret_yds,5,,,,,
player,201211050nor,nor,MoorLa00,punt_ret_yds_per_ret,5.0,,,,,
player,201211050nor,nor,MoorLa00,punt_ret_td,0,,,,,
player,201211050nor,nor,MoorLa00,punt_ret_long,5,,,,,
player,201211050nor,nor,CadeTr00,kick_ret,3,,,,,
player,201211050nor,nor,CadeTr00,kick_ret_yds,80,,,,,
player,201211050nor,nor,CadeTr00,kick_ret_yds_per_ret,26.7,,,,,
player,201211050nor,nor,CadeTr00,kick_ret_td,0,,,,,
player,201211050nor,nor,CadeTr00,kick_ret_long,30,,,,,
player,201211050nor,nor,CadeTr00,punt_ret,0,,,,,
player,201211050nor,nor,CadeTr00,punt_ret_yds,0,,,,,
player,201211050nor,nor,CadeTr00,punt_ret_yds_per_ret,,,,,,
player,201211050nor,nor,CadeTr00,punt_ret_td,0,,,,,
player,201211050nor,nor,CadeTr00,punt_ret_long,0,,,,,
player,201211050nor,nor,ThomPi00,kick_ret,1,,,,,
player,201211050nor,nor,ThomPi00,kick_ret_yds,38,,,,,
player,201211050nor,nor,ThomPi00,kick_ret_yds_per_ret,38.0,,,,,
player,201211050nor,nor,ThomPi00,kick_ret_td,0,,,,,
player,201211050nor,nor,ThomPi00,kick_ret_long,38,,,,,
player,201211050nor,nor,ThomPi00,punt_ret,0,,,,,
player,201211050nor,nor,ThomPi00,punt_ret_yds,0,,,,,
player,201211050nor,nor,ThomPi00,punt_ret_yds_per_ret,,,,,,
player,201211050nor,nor,ThomPi00,punt_ret_td,0,,,,,
player,201211050nor,nor,ThomPi00,punt_ret_long,0,,,,,
player,201211050nor,phi,HeneAl00,xpm,1,,,,,
player,201211050nor,phi,HeneAl00,xpa,1,,,,,
player,201211050nor,phi,HeneAl00,fgm,2,,,,,
player,201211050nor,phi,HeneAl00,fga,2,,,,,
player,201211050nor,phi,HeneAl00,punt,0,,,,,
player,201211050nor,phi,HeneAl00,punt_yds,0,,,,,
player,201211050nor,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201211050nor,phi,HeneAl00,punt_long,0,,,,,
player,201211050nor,phi,McBrMa20,xpm,,,,,,
player,201211050nor,phi,McBrMa20,xpa,,,,,,
player,201211050nor,phi,McBrMa20,fgm,,,,,,
player,201211050nor,phi,McBrMa20,fga,,,,,,
player,201211050nor,phi,McBrMa20,punt,4,,,,,
player,201211050nor,phi,McBrMa20,punt_yds,178,,,,,
player,201211050nor,phi,McBrMa20,punt_yds_per_punt,44.5,,,,,
player,201211050nor,phi,McBrMa20,punt_long,55,,,,,
player,201211050nor,nor,HartGa00,xpm,4,,,,,
player,201211050nor,nor,HartGa00,xpa,4,,,,,
player,201211050nor,nor,HartGa00,fgm,,,,,,
player,201211050nor,nor,HartGa00,fga,1,,,,,
player,201211050nor,nor,HartGa00,punt,0,,,,,
player,201211050nor,nor,HartGa00,punt_yds,0,,,,,
player,201211050nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201211050nor,nor,HartGa00,punt_long,0,,,,,
player,201211050nor,nor,MorsTh00,xpm,,,,,,
player,201211050nor,nor,MorsTh00,xpa,,,,,,
player,201211050nor,nor,MorsTh00,fgm,,,,,,
player,201211050nor,nor,MorsTh00,fga,,,,,,
player,201211050nor,nor,MorsTh00,punt,3,,,,,
player,201211050nor,nor,MorsTh00,punt_yds,149,,,,,
player,201211050nor,nor,MorsTh00,punt_yds_per_punt,49.7,,,,,
player,201211050nor,nor,MorsTh00,punt_long,66,,,,,
player,201211050nor,nor,GrubBe20,pos,G,,,,,
player,201211050nor,nor,GrubBe20,offense,56,,,,,
player,201211050nor,nor,GrubBe20,off_pct,100%,,,,,
player,201211050nor,nor,GrubBe20,defense,0,,,,,
player,201211050nor,nor,GrubBe20,def_pct,0%,,,,,
player,201211050nor,nor,GrubBe20,special_teams,5,,,,,
player,201211050nor,nor,GrubBe20,st_pct,21%,,,,,
player,201211050nor,nor,BushJe20,pos,T,,,,,
player,201211050nor,nor,BushJe20,offense,56,,,,,
player,201211050nor,nor,BushJe20,off_pct,100%,,,,,
player,201211050nor,nor,BushJe20,defense,0,,,,,
player,201211050nor,nor,BushJe20,def_pct,0%,,,,,
player,201211050nor,nor,BushJe20,special_teams,5,,,,,
player,201211050nor,nor,BushJe20,st_pct,21%,,,,,
player,201211050nor,nor,DeLaBr00,pos,C,,,,,
player,201211050nor,nor,DeLaBr00,offense,56,,,,,
player,201211050nor,nor,DeLaBr00,off_pct,100%,,,,,
player,201211050nor,nor,DeLaBr00,defense,0,,,,,
player,201211050nor,nor,DeLaBr00,def_pct,0%,,,,,
player,201211050nor,nor,DeLaBr00,special_teams,1,,,,,
player,201211050nor,nor,DeLaBr00,st_pct,4%,,,,,
player,201211050nor,nor,BreeDr00,pos,QB,,,,,
player,201211050nor,nor,BreeDr00,offense,56,,,,,
player,201211050nor,nor,BreeDr00,off_pct,100%,,,,,
player,201211050nor,nor,BreeDr00,defense,0,,,,,
player,201211050nor,nor,BreeDr00,def_pct,0%,,,,,
player,201211050nor,nor,BreeDr00,special_teams,0,,,,,
player,201211050nor,nor,BreeDr00,st_pct,0%,,,,,
player,201211050nor,nor,EvanJa21,pos,G,,,,,
player,201211050nor,nor,EvanJa21,offense,55,,,,,
player,201211050nor,nor,EvanJa21,off_pct,98%,,,,,
player,201211050nor,nor,EvanJa21,defense,0,,,,,
player,201211050nor,nor,EvanJa21,def_pct,0%,,,,,
player,201211050nor,nor,EvanJa21,special_teams,5,,,,,
player,201211050nor,nor,EvanJa21,st_pct,21%,,,,,
player,201211050nor,nor,StriZa20,pos,T,,,,,
player,201211050nor,nor,StriZa20,offense,44,,,,,
player,201211050nor,nor,StriZa20,off_pct,79%,,,,,
player,201211050nor,nor,StriZa20,defense,0,,,,,
player,201211050nor,nor,StriZa20,def_pct,0%,,,,,
player,201211050nor,nor,StriZa20,special_teams,4,,,,,
player,201211050nor,nor,StriZa20,st_pct,17%,,,,,
player,201211050nor,nor,ColsMa00,pos,WR,,,,,
player,201211050nor,nor,ColsMa00,offense,44,,,,,
player,201211050nor,nor,ColsMa00,off_pct,79%,,,,,
player,201211050nor,nor,ColsMa00,defense,0,,,,,
player,201211050nor,nor,ColsMa00,def_pct,0%,,,,,
player,201211050nor,nor,ColsMa00,special_teams,0,,,,,
player,201211050nor,nor,ColsMa00,st_pct,0%,,,,,
player,201211050nor,nor,HendDe00,pos,WR,,,,,
player,201211050nor,nor,HendDe00,offense,38,,,,,
player,201211050nor,nor,HendDe00,off_pct,68%,,,,,
player,201211050nor,nor,HendDe00,defense,0,,,,,
player,201211050nor,nor,HendDe00,def_pct,0%,,,,,
player,201211050nor,nor,HendDe00,special_teams,0,,,,,
player,201211050nor,nor,HendDe00,st_pct,0%,,,,,
player,201211050nor,nor,GrahJi00,pos,TE,,,,,
player,201211050nor,nor,GrahJi00,offense,37,,,,,
player,201211050nor,nor,GrahJi00,off_pct,66%,,,,,
player,201211050nor,nor,GrahJi00,defense,0,,,,,
player,201211050nor,nor,GrahJi00,def_pct,0%,,,,,
player,201211050nor,nor,GrahJi00,special_teams,5,,,,,
player,201211050nor,nor,GrahJi00,st_pct,21%,,,,,
player,201211050nor,nor,BrowCh28,pos,T,,,,,
player,201211050nor,nor,BrowCh28,offense,24,,,,,
player,201211050nor,nor,BrowCh28,off_pct,43%,,,,,
player,201211050nor,nor,BrowCh28,defense,0,,,,,
player,201211050nor,nor,BrowCh28,def_pct,0%,,,,,
player,201211050nor,nor,BrowCh28,special_teams,9,,,,,
player,201211050nor,nor,BrowCh28,st_pct,38%,,,,,
player,201211050nor,nor,CollJe01,pos,FB,,,,,
player,201211050nor,nor,CollJe01,offense,24,,,,,
player,201211050nor,nor,CollJe01,off_pct,43%,,,,,
player,201211050nor,nor,CollJe01,defense,0,,,,,
player,201211050nor,nor,CollJe01,def_pct,0%,,,,,
player,201211050nor,nor,CollJe01,special_teams,4,,,,,
player,201211050nor,nor,CollJe01,st_pct,17%,,,,,
player,201211050nor,nor,MoorLa00,pos,WR,,,,,
player,201211050nor,nor,MoorLa00,offense,24,,,,,
player,201211050nor,nor,MoorLa00,off_pct,43%,,,,,
player,201211050nor,nor,MoorLa00,defense,0,,,,,
player,201211050nor,nor,MoorLa00,def_pct,0%,,,,,
player,201211050nor,nor,MoorLa00,special_teams,3,,,,,
player,201211050nor,nor,MoorLa00,st_pct,12%,,,,,
player,201211050nor,nor,ThomPi00,pos,RB,,,,,
player,201211050nor,nor,ThomPi00,offense,21,,,,,
player,201211050nor,nor,ThomPi00,off_pct,38%,,,,,
player,201211050nor,nor,ThomPi00,defense,0,,,,,
player,201211050nor,nor,ThomPi00,def_pct,0%,,,,,
player,201211050nor,nor,ThomPi00,special_teams,3,,,,,
player,201211050nor,nor,ThomPi00,st_pct,12%,,,,,
player,201211050nor,nor,ThomDa02,pos,TE,,,,,
player,201211050nor,nor,ThomDa02,offense,19,,,,,
player,201211050nor,nor,ThomDa02,off_pct,34%,,,,,
player,201211050nor,nor,ThomDa02,defense,0,,,,,
player,201211050nor,nor,ThomDa02,def_pct,0%,,,,,
player,201211050nor,nor,ThomDa02,special_teams,8,,,,,
player,201211050nor,nor,ThomDa02,st_pct,33%,,,,,
player,201211050nor,nor,MorgJo01,pos,WR,,,,,
player,201211050nor,nor,MorgJo01,offense,19,,,,,
player,201211050nor,nor,MorgJo01,off_pct,34%,,,,,
player,201211050nor,nor,MorgJo01,defense,0,,,,,
player,201211050nor,nor,MorgJo01,def_pct,0%,,,,,
player,201211050nor,nor,MorgJo01,special_teams,0,,,,,
player,201211050nor,nor,MorgJo01,st_pct,0%,,,,,
player,201211050nor,nor,IngrMa01,pos,RB,,,,,
player,201211050nor,nor,IngrMa01,offense,18,,,,,
player,201211050nor,nor,IngrMa01,off_pct,32%,,,,,
player,201211050nor,nor,IngrMa01,defense,0,,,,,
player,201211050nor,nor,IngrMa01,def_pct,0%,,,,,
player,201211050nor,nor,IngrMa01,special_teams,2,,,,,
player,201211050nor,nor,IngrMa01,st_pct,8%,,,,,
player,201211050nor,nor,IvorCh00,pos,RB,,,,,
player,201211050nor,nor,IvorCh00,offense,13,,,,,
player,201211050nor,nor,IvorCh00,off_pct,23%,,,,,
player,201211050nor,nor,IvorCh00,defense,0,,,,,
player,201211050nor,nor,IvorCh00,def_pct,0%,,,,,
player,201211050nor,nor,IvorCh00,special_teams,1,,,,,
player,201211050nor,nor,IvorCh00,st_pct,4%,,,,,
player,201211050nor,nor,CadeTr00,pos,RB,,,,,
player,201211050nor,nor,CadeTr00,offense,6,,,,,
player,201211050nor,nor,CadeTr00,off_pct,11%,,,,,
player,201211050nor,nor,CadeTr00,defense,0,,,,,
player,201211050nor,nor,CadeTr00,def_pct,0%,,,,,
player,201211050nor,nor,CadeTr00,special_teams,12,,,,,
player,201211050nor,nor,CadeTr00,st_pct,50%,,,,,
player,201211050nor,nor,OlseEr20,pos,G,,,,,
player,201211050nor,nor,OlseEr20,offense,5,,,,,
player,201211050nor,nor,OlseEr20,off_pct,9%,,,,,
player,201211050nor,nor,OlseEr20,defense,0,,,,,
player,201211050nor,nor,OlseEr20,def_pct,0%,,,,,
player,201211050nor,nor,OlseEr20,special_teams,9,,,,,
player,201211050nor,nor,OlseEr20,st_pct,38%,,,,,
player,201211050nor,nor,HarpRo21,pos,SS,,,,,
player,201211050nor,nor,HarpRo21,offense,1,,,,,
player,201211050nor,nor,HarpRo21,off_pct,2%,,,,,
player,201211050nor,nor,HarpRo21,defense,70,,,,,
player,201211050nor,nor,HarpRo21,def_pct,89%,,,,,
player,201211050nor,nor,HarpRo21,special_teams,0,,,,,
player,201211050nor,nor,HarpRo21,st_pct,0%,,,,,
player,201211050nor,nor,JenkMa99,pos,FS,,,,,
player,201211050nor,nor,JenkMa99,offense,0,,,,,
player,201211050nor,nor,JenkMa99,off_pct,0%,,,,,
player,201211050nor,nor,JenkMa99,defense,79,,,,,
player,201211050nor,nor,JenkMa99,def_pct,100%,,,,,
player,201211050nor,nor,JenkMa99,special_teams,7,,,,,
player,201211050nor,nor,JenkMa99,st_pct,29%,,,,,
player,201211050nor,nor,GreeJa22,pos,CB,,,,,
player,201211050nor,nor,GreeJa22,offense,0,,,,,
player,201211050nor,nor,GreeJa22,off_pct,0%,,,,,
player,201211050nor,nor,GreeJa22,defense,79,,,,,
player,201211050nor,nor,GreeJa22,def_pct,100%,,,,,
player,201211050nor,nor,GreeJa22,special_teams,0,,,,,
player,201211050nor,nor,GreeJa22,st_pct,0%,,,,,
player,201211050nor,nor,LoftCu99,pos,LB,,,,,
player,201211050nor,nor,LoftCu99,offense,0,,,,,
player,201211050nor,nor,LoftCu99,off_pct,0%,,,,,
player,201211050nor,nor,LoftCu99,defense,79,,,,,
player,201211050nor,nor,LoftCu99,def_pct,100%,,,,,
player,201211050nor,nor,LoftCu99,special_teams,0,,,,,
player,201211050nor,nor,LoftCu99,st_pct,0%,,,,,
player,201211050nor,nor,JordCa00,pos,DE,,,,,
player,201211050nor,nor,JordCa00,offense,0,,,,,
player,201211050nor,nor,JordCa00,off_pct,0%,,,,,
player,201211050nor,nor,JordCa00,defense,78,,,,,
player,201211050nor,nor,JordCa00,def_pct,99%,,,,,
player,201211050nor,nor,JordCa00,special_teams,3,,,,,
player,201211050nor,nor,JordCa00,st_pct,12%,,,,,
player,201211050nor,nor,RobiPa99,pos,CB,,,,,
player,201211050nor,nor,RobiPa99,offense,0,,,,,
player,201211050nor,nor,RobiPa99,off_pct,0%,,,,,
player,201211050nor,nor,RobiPa99,defense,77,,,,,
player,201211050nor,nor,RobiPa99,def_pct,97%,,,,,
player,201211050nor,nor,RobiPa99,special_teams,7,,,,,
player,201211050nor,nor,RobiPa99,st_pct,29%,,,,,
player,201211050nor,nor,SmitWi99,pos,DE,,,,,
player,201211050nor,nor,SmitWi99,offense,0,,,,,
player,201211050nor,nor,SmitWi99,off_pct,0%,,,,,
player,201211050nor,nor,SmitWi99,defense,70,,,,,
player,201211050nor,nor,SmitWi99,def_pct,89%,,,,,
player,201211050nor,nor,SmitWi99,special_teams,3,,,,,
player,201211050nor,nor,SmitWi99,st_pct,12%,,,,,
player,201211050nor,nor,WhitCo01,pos,CB,,,,,
player,201211050nor,nor,WhitCo01,offense,0,,,,,
player,201211050nor,nor,WhitCo01,off_pct,0%,,,,,
player,201211050nor,nor,WhitCo01,defense,59,,,,,
player,201211050nor,nor,WhitCo01,def_pct,75%,,,,,
player,201211050nor,nor,WhitCo01,special_teams,11,,,,,
player,201211050nor,nor,WhitCo01,st_pct,46%,,,,,
player,201211050nor,nor,ElliSe99,pos,DT,,,,,
player,201211050nor,nor,ElliSe99,offense,0,,,,,
player,201211050nor,nor,ElliSe99,off_pct,0%,,,,,
player,201211050nor,nor,ElliSe99,defense,53,,,,,
player,201211050nor,nor,ElliSe99,def_pct,67%,,,,,
player,201211050nor,nor,ElliSe99,special_teams,3,,,,,
player,201211050nor,nor,ElliSe99,st_pct,12%,,,,,
player,201211050nor,nor,AbduIs00,pos,FS,,,,,
player,201211050nor,nor,AbduIs00,offense,0,,,,,
player,201211050nor,nor,AbduIs00,off_pct,0%,,,,,
player,201211050nor,nor,AbduIs00,defense,36,,,,,
player,201211050nor,nor,AbduIs00,def_pct,46%,,,,,
player,201211050nor,nor,AbduIs00,special_teams,19,,,,,
player,201211050nor,nor,AbduIs00,st_pct,79%,,,,,
player,201211050nor,nor,WilsMa01,pos,DE,,,,,
player,201211050nor,nor,WilsMa01,offense,0,,,,,
player,201211050nor,nor,WilsMa01,off_pct,0%,,,,,
player,201211050nor,nor,WilsMa01,defense,36,,,,,
player,201211050nor,nor,WilsMa01,def_pct,46%,,,,,
player,201211050nor,nor,WilsMa01,special_teams,16,,,,,
player,201211050nor,nor,WilsMa01,st_pct,67%,,,,,
player,201211050nor,nor,JohnTo01,pos,DT,,,,,
player,201211050nor,nor,JohnTo01,offense,0,,,,,
player,201211050nor,nor,JohnTo01,off_pct,0%,,,,,
player,201211050nor,nor,JohnTo01,defense,32,,,,,
player,201211050nor,nor,JohnTo01,def_pct,41%,,,,,
player,201211050nor,nor,JohnTo01,special_teams,0,,,,,
player,201211050nor,nor,JohnTo01,st_pct,0%,,,,,
player,201211050nor,nor,CasiJo99,pos,LB,,,,,
player,201211050nor,nor,CasiJo99,offense,0,,,,,
player,201211050nor,nor,CasiJo99,off_pct,0%,,,,,
player,201211050nor,nor,CasiJo99,defense,31,,,,,
player,201211050nor,nor,CasiJo99,def_pct,39%,,,,,
player,201211050nor,nor,CasiJo99,special_teams,19,,,,,
player,201211050nor,nor,CasiJo99,st_pct,79%,,,,,
player,201211050nor,nor,VilmJo99,pos,LB,,,,,
player,201211050nor,nor,VilmJo99,offense,0,,,,,
player,201211050nor,nor,VilmJo99,off_pct,0%,,,,,
player,201211050nor,nor,VilmJo99,defense,21,,,,,
player,201211050nor,nor,VilmJo99,def_pct,27%,,,,,
player,201211050nor,nor,VilmJo99,special_teams,3,,,,,
player,201211050nor,nor,VilmJo99,st_pct,12%,,,,,
