game,2012,5,20121007,201210070was,atl,"Atlanta Falcons",24,was,"Washington Redskins",17
player,201210070was,was,JackRo99,fumbles_rec_yds,0,,,,,
player,201210070was,was,JackRo99,fumbles_rec_td,0,,,,,
player,201210070was,was,JackRo99,fumbles_forced,0,,,,,
player,201210070was,was,BoweSt20,def_int,0,,,,,
player,201210070was,was,BoweSt20,def_int_yds,0,,,,,
player,201210070was,was,BoweSt20,def_int_td,0,,,,,
player,201210070was,was,BoweSt20,def_int_long,0,,,,,
player,201210070was,was,BoweSt20,pass_defended,0,,,,,
player,201210070was,was,BoweSt20,sacks,0.0,,,,,
player,201210070was,was,BoweSt20,tackles_combined,2,,,,,
player,201210070was,was,BoweSt20,tackles_solo,2,,,,,
player,201210070was,was,BoweSt20,tackles_assists,0,,,,,
player,201210070was,was,BoweSt20,tackles_loss,0,,,,,
player,201210070was,was,BoweSt20,qb_hits,1,,,,,
player,201210070was,was,BoweSt20,fumbles_rec,0,,,,,
player,201210070was,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201210070was,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201210070was,was,BoweSt20,fumbles_forced,0,,,,,
player,201210070was,was,GolsKe20,def_int,0,,,,,
player,201210070was,was,GolsKe20,def_int_yds,0,,,,,
player,201210070was,was,GolsKe20,def_int_td,0,,,,,
player,201210070was,was,GolsKe20,def_int_long,0,,,,,
player,201210070was,was,GolsKe20,pass_defended,0,,,,,
player,201210070was,was,GolsKe20,sacks,0.0,,,,,
player,201210070was,was,GolsKe20,tackles_combined,1,,,,,
player,201210070was,was,GolsKe20,tackles_solo,1,,,,,
player,201210070was,was,GolsKe20,tackles_assists,0,,,,,
player,201210070was,was,GolsKe20,tackles_loss,1,,,,,
player,201210070was,was,GolsKe20,qb_hits,0,,,,,
player,201210070was,was,GolsKe20,fumbles_rec,0,,,,,
player,201210070was,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201210070was,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201210070was,was,GolsKe20,fumbles_forced,0,,,,,
player,201210070was,was,WilsCh99,def_int,0,,,,,
player,201210070was,was,WilsCh99,def_int_yds,0,,,,,
player,201210070was,was,WilsCh99,def_int_td,0,,,,,
player,201210070was,was,WilsCh99,def_int_long,0,,,,,
player,201210070was,was,WilsCh99,pass_defended,0,,,,,
player,201210070was,was,WilsCh99,sacks,0.0,,,,,
player,201210070was,was,WilsCh99,tackles_combined,1,,,,,
player,201210070was,was,WilsCh99,tackles_solo,1,,,,,
player,201210070was,was,WilsCh99,tackles_assists,0,,,,,
player,201210070was,was,WilsCh99,tackles_loss,0,,,,,
player,201210070was,was,WilsCh99,qb_hits,0,,,,,
player,201210070was,was,WilsCh99,fumbles_rec,0,,,,,
player,201210070was,was,WilsCh99,fumbles_rec_yds,0,,,,,
player,201210070was,was,WilsCh99,fumbles_rec_td,0,,,,,
player,201210070was,was,WilsCh99,fumbles_forced,0,,,,,
player,201210070was,atl,FranDo99,kick_ret,0,,,,,
player,201210070was,atl,FranDo99,kick_ret_yds,0,,,,,
player,201210070was,atl,FranDo99,kick_ret_yds_per_ret,,,,,,
player,201210070was,atl,FranDo99,kick_ret_td,0,,,,,
player,201210070was,atl,FranDo99,kick_ret_long,0,,,,,
player,201210070was,atl,FranDo99,punt_ret,2,,,,,
player,201210070was,atl,FranDo99,punt_ret_yds,2,,,,,
player,201210070was,atl,FranDo99,punt_ret_yds_per_ret,1.0,,,,,
player,201210070was,atl,FranDo99,punt_ret_td,0,,,,,
player,201210070was,atl,FranDo99,punt_ret_long,2,,,,,
player,201210070was,atl,RodgJa00,kick_ret,2,,,,,
player,201210070was,atl,RodgJa00,kick_ret_yds,36,,,,,
player,201210070was,atl,RodgJa00,kick_ret_yds_per_ret,18.0,,,,,
player,201210070was,atl,RodgJa00,kick_ret_td,0,,,,,
player,201210070was,atl,RodgJa00,kick_ret_long,18,,,,,
player,201210070was,atl,RodgJa00,punt_ret,0,,,,,
player,201210070was,atl,RodgJa00,punt_ret_yds,0,,,,,
player,201210070was,atl,RodgJa00,punt_ret_yds_per_ret,,,,,,
player,201210070was,atl,RodgJa00,punt_ret_td,0,,,,,
player,201210070was,atl,RodgJa00,punt_ret_long,0,,,,,
player,201210070was,was,BankBr00,kick_ret,4,,,,,
player,201210070was,was,BankBr00,kick_ret_yds,113,,,,,
player,201210070was,was,BankBr00,kick_ret_yds_per_ret,28.3,,,,,
player,201210070was,was,BankBr00,kick_ret_td,0,,,,,
player,201210070was,was,BankBr00,kick_ret_long,35,,,,,
player,201210070was,was,BankBr00,punt_ret,3,,,,,
player,201210070was,was,BankBr00,punt_ret_yds,22,,,,,
player,201210070was,was,BankBr00,punt_ret_yds_per_ret,7.3,,,,,
player,201210070was,was,BankBr00,punt_ret_td,0,,,,,
player,201210070was,was,BankBr00,punt_ret_long,13,,,,,
player,201210070was,atl,bryanmat01,xpm,3,,,,,
player,201210070was,atl,bryanmat01,xpa,3,,,,,
player,201210070was,atl,bryanmat01,fgm,1,,,,,
player,201210070was,atl,bryanmat01,fga,1,,,,,
player,201210070was,atl,bryanmat01,punt,0,,,,,
player,201210070was,atl,bryanmat01,punt_yds,0,,,,,
player,201210070was,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201210070was,atl,bryanmat01,punt_long,0,,,,,
player,201210070was,atl,BoshMa00,xpm,,,,,,
player,201210070was,atl,BoshMa00,xpa,,,,,,
player,201210070was,atl,BoshMa00,fgm,,,,,,
player,201210070was,atl,BoshMa00,fga,,,,,,
player,201210070was,atl,BoshMa00,punt,6,,,,,
player,201210070was,atl,BoshMa00,punt_yds,293,,,,,
player,201210070was,atl,BoshMa00,punt_yds_per_punt,48.8,,,,,
player,201210070was,atl,BoshMa00,punt_long,63,,,,,
player,201210070was,was,cundibil01,xpm,2,,,,,
player,201210070was,was,cundibil01,xpa,2,,,,,
player,201210070was,was,cundibil01,fgm,1,,,,,
player,201210070was,was,cundibil01,fga,2,,,,,
player,201210070was,was,cundibil01,punt,0,,,,,
player,201210070was,was,cundibil01,punt_yds,0,,,,,
player,201210070was,was,cundibil01,punt_yds_per_punt,,,,,,
player,201210070was,was,cundibil01,punt_long,0,,,,,
player,201210070was,was,RoccSa20,xpm,,,,,,
player,201210070was,was,RoccSa20,xpa,,,,,,
player,201210070was,was,RoccSa20,fgm,,,,,,
player,201210070was,was,RoccSa20,fga,,,,,,
player,201210070was,was,RoccSa20,punt,6,,,,,
player,201210070was,was,RoccSa20,punt_yds,254,,,,,
player,201210070was,was,RoccSa20,punt_yds_per_punt,42.3,,,,,
player,201210070was,was,RoccSa20,punt_long,56,,,,,
player,201210070was,was,ChesCh21,pos,G,,,,,
player,201210070was,was,ChesCh21,offense,49,,,,,
player,201210070was,was,ChesCh21,off_pct,100%,,,,,
player,201210070was,was,ChesCh21,defense,0,,,,,
player,201210070was,was,ChesCh21,def_pct,0%,,,,,
player,201210070was,was,ChesCh21,special_teams,4,,,,,
player,201210070was,was,ChesCh21,st_pct,14%,,,,,
player,201210070was,was,WillTr21,pos,T,,,,,
player,201210070was,was,WillTr21,offense,49,,,,,
player,201210070was,was,WillTr21,off_pct,100%,,,,,
player,201210070was,was,WillTr21,defense,0,,,,,
player,201210070was,was,WillTr21,def_pct,0%,,,,,
player,201210070was,was,WillTr21,special_teams,4,,,,,
player,201210070was,was,WillTr21,st_pct,14%,,,,,
player,201210070was,was,MontWi20,pos,C,,,,,
player,201210070was,was,MontWi20,offense,49,,,,,
player,201210070was,was,MontWi20,off_pct,100%,,,,,
player,201210070was,was,MontWi20,defense,0,,,,,
player,201210070was,was,MontWi20,def_pct,0%,,,,,
player,201210070was,was,MontWi20,special_teams,4,,,,,
player,201210070was,was,MontWi20,st_pct,14%,,,,,
player,201210070was,was,PoluTy20,pos,T,,,,,
player,201210070was,was,PoluTy20,offense,49,,,,,
player,201210070was,was,PoluTy20,off_pct,100%,,,,,
player,201210070was,was,PoluTy20,defense,0,,,,,
player,201210070was,was,PoluTy20,def_pct,0%,,,,,
player,201210070was,was,PoluTy20,special_teams,0,,,,,
player,201210070was,was,PoluTy20,st_pct,0%,,,,,
player,201210070was,was,DaviFr01,pos,TE,,,,,
player,201210070was,was,DaviFr01,offense,49,,,,,
player,201210070was,was,DaviFr01,off_pct,100%,,,,,
player,201210070was,was,DaviFr01,defense,0,,,,,
player,201210070was,was,DaviFr01,def_pct,0%,,,,,
player,201210070was,was,DaviFr01,special_teams,0,,,,,
player,201210070was,was,DaviFr01,st_pct,0%,,,,,
player,201210070was,was,LichKo20,pos,G,,,,,
player,201210070was,was,LichKo20,offense,49,,,,,
player,201210070was,was,LichKo20,off_pct,100%,,,,,
player,201210070was,was,LichKo20,defense,0,,,,,
player,201210070was,was,LichKo20,def_pct,0%,,,,,
player,201210070was,was,LichKo20,special_teams,0,,,,,
player,201210070was,was,LichKo20,st_pct,0%,,,,,
player,201210070was,was,MorrAl00,pos,RB,,,,,
player,201210070was,was,MorrAl00,offense,41,,,,,
player,201210070was,was,MorrAl00,off_pct,84%,,,,,
player,201210070was,was,MorrAl00,defense,0,,,,,
player,201210070was,was,MorrAl00,def_pct,0%,,,,,
player,201210070was,was,MorrAl00,special_teams,0,,,,,
player,201210070was,was,MorrAl00,st_pct,0%,,,,,
player,201210070was,was,GarcPi00,pos,WR,,,,,
player,201210070was,was,GarcPi00,offense,39,,,,,
player,201210070was,was,GarcPi00,off_pct,80%,,,,,
player,201210070was,was,GarcPi00,defense,0,,,,,
player,201210070was,was,GarcPi00,def_pct,0%,,,,,
player,201210070was,was,GarcPi00,special_teams,0,,,,,
player,201210070was,was,GarcPi00,st_pct,0%,,,,,
player,201210070was,was,MorgJo00,pos,WR,,,,,
player,201210070was,was,MorgJo00,offense,39,,,,,
player,201210070was,was,MorgJo00,off_pct,80%,,,,,
player,201210070was,was,MorgJo00,defense,0,,,,,
player,201210070was,was,MorgJo00,def_pct,0%,,,,,
player,201210070was,was,MorgJo00,special_teams,0,,,,,
player,201210070was,was,MorgJo00,st_pct,0%,,,,,
player,201210070was,was,GrifRo01,pos,QB,,,,,
player,201210070was,was,GrifRo01,offense,36,,,,,
player,201210070was,was,GrifRo01,off_pct,73%,,,,,
player,201210070was,was,GrifRo01,defense,0,,,,,
player,201210070was,was,GrifRo01,def_pct,0%,,,,,
player,201210070was,was,GrifRo01,special_teams,0,,,,,
player,201210070was,was,GrifRo01,st_pct,0%,,,,,
player,201210070was,was,MossSa00,pos,WR,,,,,
player,201210070was,was,MossSa00,offense,19,,,,,
player,201210070was,was,MossSa00,off_pct,39%,,,,,
player,201210070was,was,MossSa00,defense,0,,,,,
player,201210070was,was,MossSa00,def_pct,0%,,,,,
player,201210070was,was,MossSa00,special_teams,0,,,,,
player,201210070was,was,MossSa00,st_pct,0%,,,,,
player,201210070was,was,YounDa01,pos,FB,,,,,
player,201210070was,was,YounDa01,offense,15,,,,,
player,201210070was,was,YounDa01,off_pct,31%,,,,,
player,201210070was,was,YounDa01,defense,0,,,,,
player,201210070was,was,YounDa01,def_pct,0%,,,,,
player,201210070was,was,YounDa01,special_teams,21,,,,,
player,201210070was,was,YounDa01,st_pct,72%,,,,,
player,201210070was,was,CousKi00,pos,QB,,,,,
player,201210070was,was,CousKi00,offense,13,,,,,
player,201210070was,was,CousKi00,off_pct,27%,,,,,
player,201210070was,was,CousKi00,defense,0,,,,,
player,201210070was,was,CousKi00,def_pct,0%,,,,,
player,201210070was,was,CousKi00,special_teams,0,,,,,
player,201210070was,was,CousKi00,st_pct,0%,,,,,
player,201210070was,was,PaulLo00,pos,TE,,,,,
player,201210070was,was,PaulLo00,offense,12,,,,,
player,201210070was,was,PaulLo00,off_pct,24%,,,,,
player,201210070was,was,PaulLo00,defense,0,,,,,
player,201210070was,was,PaulLo00,def_pct,0%,,,,,
player,201210070was,was,PaulLo00,special_teams,15,,,,,
player,201210070was,was,PaulLo00,st_pct,52%,,,,,
player,201210070was,was,RobiAl00,pos,WR,,,,,
player,201210070was,was,RobiAl00,offense,10,,,,,
player,201210070was,was,RobiAl00,off_pct,20%,,,,,
player,201210070was,was,RobiAl00,defense,0,,,,,
player,201210070was,was,RobiAl00,def_pct,0%,,,,,
player,201210070was,was,RobiAl00,special_teams,4,,,,,
player,201210070was,was,RobiAl00,st_pct,14%,,,,,
player,201210070was,was,HankLe00,pos,WR,,,,,
player,201210070was,was,HankLe00,offense,9,,,,,
player,201210070was,was,HankLe00,off_pct,18%,,,,,
player,201210070was,was,HankLe00,defense,0,,,,,
player,201210070was,was,HankLe00,def_pct,0%,,,,,
player,201210070was,was,HankLe00,special_teams,0,,,,,
player,201210070was,was,HankLe00,st_pct,0%,,,,,
player,201210070was,was,RoysEv00,pos,RB,,,,,
player,201210070was,was,RoysEv00,offense,6,,,,,
player,201210070was,was,RoysEv00,off_pct,12%,,,,,
player,201210070was,was,RoysEv00,defense,0,,,,,
player,201210070was,was,RoysEv00,def_pct,0%,,,,,
player,201210070was,was,RoysEv00,special_teams,0,,,,,
player,201210070was,was,RoysEv00,st_pct,0%,,,,,
player,201210070was,was,PaulNi00,pos,TE,,,,,
player,201210070was,was,PaulNi00,offense,5,,,,,
player,201210070was,was,PaulNi00,off_pct,10%,,,,,
player,201210070was,was,PaulNi00,defense,0,,,,,
player,201210070was,was,PaulNi00,def_pct,0%,,,,,
player,201210070was,was,PaulNi00,special_teams,21,,,,,
player,201210070was,was,PaulNi00,st_pct,72%,,,,,
player,201210070was,was,GranRy00,pos,RB,,,,,
player,201210070was,was,GranRy00,offense,1,,,,,
player,201210070was,was,GranRy00,off_pct,2%,,,,,
player,201210070was,was,GranRy00,defense,0,,,,,
player,201210070was,was,GranRy00,def_pct,0%,,,,,
player,201210070was,was,GranRy00,special_teams,0,,,,,
player,201210070was,was,GranRy00,st_pct,0%,,,,,
player,201210070was,was,RilePe00,pos,LB,,,,,
player,201210070was,was,RilePe00,offense,0,,,,,
player,201210070was,was,RilePe00,off_pct,0%,,,,,
player,201210070was,was,RilePe00,defense,83,,,,,
player,201210070was,was,RilePe00,def_pct,100%,,,,,
player,201210070was,was,RilePe00,special_teams,14,,,,,
player,201210070was,was,RilePe00,st_pct,48%,,,,,
player,201210070was,was,FletLo20,pos,LB,,,,,
player,201210070was,was,FletLo20,offense,0,,,,,
player,201210070was,was,FletLo20,off_pct,0%,,,,,
player,201210070was,was,FletLo20,defense,83,,,,,
player,201210070was,was,FletLo20,def_pct,100%,,,,,
player,201210070was,was,FletLo20,special_teams,4,,,,,
player,201210070was,was,FletLo20,st_pct,14%,,,,,
player,201210070was,was,KerrRy00,pos,LB,,,,,
player,201210070was,was,KerrRy00,offense,0,,,,,
player,201210070was,was,KerrRy00,off_pct,0%,,,,,
player,201210070was,was,KerrRy00,defense,83,,,,,
player,201210070was,was,KerrRy00,def_pct,100%,,,,,
player,201210070was,was,KerrRy00,special_teams,4,,,,,
player,201210070was,was,KerrRy00,st_pct,14%,,,,,
player,201210070was,was,HallDe99,pos,CB,,,,,
player,201210070was,was,HallDe99,offense,0,,,,,
player,201210070was,was,HallDe99,off_pct,0%,,,,,
player,201210070was,was,HallDe99,defense,82,,,,,
player,201210070was,was,HallDe99,def_pct,99%,,,,,
player,201210070was,was,HallDe99,special_teams,8,,,,,
player,201210070was,was,HallDe99,st_pct,28%,,,,,
player,201210070was,was,WilsJo99,pos,CB,,,,,
player,201210070was,was,WilsJo99,offense,0,,,,,
player,201210070was,was,WilsJo99,off_pct,0%,,,,,
player,201210070was,was,WilsJo99,defense,82,,,,,
player,201210070was,was,WilsJo99,def_pct,99%,,,,,
player,201210070was,was,WilsJo99,special_teams,6,,,,,
player,201210070was,was,WilsJo99,st_pct,21%,,,,,
player,201210070was,was,WillMa20,pos,FS,,,,,
player,201210070was,was,WillMa20,offense,0,,,,,
player,201210070was,was,WillMa20,off_pct,0%,,,,,
player,201210070was,was,WillMa20,defense,66,,,,,
player,201210070was,was,WillMa20,def_pct,80%,,,,,
player,201210070was,was,WillMa20,special_teams,4,,,,,
player,201210070was,was,WillMa20,st_pct,14%,,,,,
player,201210070was,was,BoweSt20,pos,DE,,,,,
player,201210070was,was,BoweSt20,offense,0,,,,,
player,201210070was,was,BoweSt20,off_pct,0%,,,,,
player,201210070was,was,BoweSt20,defense,59,,,,,
player,201210070was,was,BoweSt20,def_pct,71%,,,,,
player,201210070was,was,BoweSt20,special_teams,3,,,,,
player,201210070was,was,BoweSt20,st_pct,10%,,,,,
player,201210070was,was,DougRe20,pos,SS,,,,,
player,201210070was,was,DougRe20,offense,0,,,,,
player,201210070was,was,DougRe20,off_pct,0%,,,,,
player,201210070was,was,DougRe20,defense,54,,,,,
player,201210070was,was,DougRe20,def_pct,65%,,,,,
player,201210070was,was,DougRe20,special_teams,18,,,,,
player,201210070was,was,DougRe20,st_pct,62%,,,,,
player,201210070was,was,CofiBa20,pos,NT,,,,,
player,201210070was,was,CofiBa20,offense,0,,,,,
player,201210070was,was,CofiBa20,off_pct,0%,,,,,
player,201210070was,was,CofiBa20,defense,53,,,,,
player,201210070was,was,CofiBa20,def_pct,64%,,,,,
player,201210070was,was,CofiBa20,special_teams,4,,,,,
player,201210070was,was,CofiBa20,st_pct,14%,,,,,
player,201210070was,was,JenkJa01,pos,DE,,,,,
player,201210070was,was,JenkJa01,offense,0,,,,,
player,201210070was,was,JenkJa01,off_pct,0%,,,,,
player,201210070was,was,JenkJa01,defense,49,,,,,
player,201210070was,was,JenkJa01,def_pct,59%,,,,,
player,201210070was,was,JenkJa01,special_teams,4,,,,,
player,201210070was,was,JenkJa01,st_pct,14%,,,,,
player,201210070was,was,JackRo99,pos,LB,,,,,
player,201210070was,was,JackRo99,offense,0,,,,,
player,201210070was,was,JackRo99,off_pct,0%,,,,,
player,201210070was,was,JackRo99,defense,41,,,,,
player,201210070was,was,JackRo99,def_pct,49%,,,,,
player,201210070was,was,JackRo99,special_teams,15,,,,,
player,201210070was,was,JackRo99,st_pct,52%,,,,,
player,201210070was,was,CrawRi00,pos,CB,,,,,
player,201210070was,was,CrawRi00,offense,0,,,,,
player,201210070was,was,CrawRi00,off_pct,0%,,,,,
player,201210070was,was,CrawRi00,defense,38,,,,,
player,201210070was,was,CrawRi00,def_pct,46%,,,,,
player,201210070was,was,CrawRi00,special_teams,10,,,,,
player,201210070was,was,CrawRi00,st_pct,34%,,,,,
player,201210070was,was,BakeCh99,pos,NT,,,,,
player,201210070was,was,BakeCh99,offense,0,,,,,
player,201210070was,was,BakeCh99,off_pct,0%,,,,,
player,201210070was,was,BakeCh99,defense,31,,,,,
player,201210070was,was,BakeCh99,def_pct,37%,,,,,
player,201210070was,was,BakeCh99,special_teams,0,,,,,
player,201210070was,was,BakeCh99,st_pct,0%,,,,,
player,201210070was,was,GomeDe00,pos,FS,,,,,
player,201210070was,was,GomeDe00,offense,0,,,,,
player,201210070was,was,GomeDe00,off_pct,0%,,,,,
player,201210070was,was,GomeDe00,defense,29,,,,,
player,201210070was,was,GomeDe00,def_pct,35%,,,,,
player,201210070was,was,GomeDe00,special_teams,16,,,,,
player,201210070was,was,GomeDe00,st_pct,55%,,,,,
player,201210070was,was,GolsKe20,pos,DE,,,,,
player,201210070was,was,GolsKe20,offense,0,,,,,
player,201210070was,was,GolsKe20,off_pct,0%,,,,,
player,201210070was,was,GolsKe20,defense,28,,,,,
player,201210070was,was,GolsKe20,def_pct,34%,,,,,
player,201210070was,was,GolsKe20,special_teams,10,,,,,
player,201210070was,was,GolsKe20,st_pct,34%,,,,,
player,201210070was,was,WilsCh99,pos,LB,,,,,
player,201210070was,was,WilsCh99,offense,0,,,,,
player,201210070was,was,WilsCh99,off_pct,0%,,,,,
player,201210070was,was,WilsCh99,defense,25,,,,,
player,201210070was,was,WilsCh99,def_pct,30%,,,,,
player,201210070was,was,WilsCh99,special_teams,16,,,,,
player,201210070was,was,WilsCh99,st_pct,55%,,,,,
player,201210070was,was,PughJo99,pos,FS,,,,,
player,201210070was,was,PughJo99,offense,0,,,,,
player,201210070was,was,PughJo99,off_pct,0%,,,,,
player,201210070was,was,PughJo99,defense,15,,,,,
player,201210070was,was,PughJo99,def_pct,18%,,,,,
player,201210070was,was,PughJo99,special_teams,6,,,,,
player,201210070was,was,PughJo99,st_pct,21%,,,,,
player,201210070was,was,WortDo99,pos,DE,,,,,
player,201210070was,was,WortDo99,offense,0,,,,,
player,201210070was,was,WortDo99,off_pct,0%,,,,,
player,201210070was,was,WortDo99,defense,9,,,,,
player,201210070was,was,WortDo99,def_pct,11%,,,,,
player,201210070was,was,WortDo99,special_teams,0,,,,,
player,201210070was,was,WortDo99,st_pct,0%,,,,,
player,201210070was,was,AlexLo99,pos,LB,,,,,
player,201210070was,was,AlexLo99,offense,0,,,,,
player,201210070was,was,AlexLo99,off_pct,0%,,,,,
player,201210070was,was,AlexLo99,defense,2,,,,,
player,201210070was,was,AlexLo99,def_pct,2%,,,,,
player,201210070was,was,AlexLo99,special_teams,21,,,,,
player,201210070was,was,AlexLo99,st_pct,72%,,,,,
player,201210070was,was,RobiKe01,pos,LB,,,,,
player,201210070was,was,RobiKe01,offense,0,,,,,
player,201210070was,was,RobiKe01,off_pct,0%,,,,,
player,201210070was,was,RobiKe01,defense,1,,,,,
player,201210070was,was,RobiKe01,def_pct,1%,,,,,
player,201210070was,was,RobiKe01,special_teams,15,,,,,
player,201210070was,was,RobiKe01,st_pct,52%,,,,,
player,201210070was,was,JoneDa99,pos,CB,,,,,
player,201210070was,was,JoneDa99,offense,0,,,,,
player,201210070was,was,JoneDa99,off_pct,0%,,,,,
player,201210070was,was,JoneDa99,defense,0,,,,,
player,201210070was,was,JoneDa99,def_pct,0%,,,,,
player,201210070was,was,JoneDa99,special_teams,21,,,,,
player,201210070was,was,JoneDa99,st_pct,72%,,,,,
player,201210070was,was,BankBr00,pos,WR,,,,,
player,201210070was,was,BankBr00,offense,0,,,,,
player,201210070was,was,BankBr00,off_pct,0%,,,,,
player,201210070was,was,BankBr00,defense,0,,,,,
player,201210070was,was,BankBr00,def_pct,0%,,,,,
player,201210070was,was,BankBr00,special_teams,11,,,,,
player,201210070was,was,BankBr00,st_pct,38%,,,,,
player,201210070was,was,RoccSa20,pos,P,,,,,
player,201210070was,was,RoccSa20,offense,0,,,,,
player,201210070was,was,RoccSa20,off_pct,0%,,,,,
player,201210070was,was,RoccSa20,defense,0,,,,,
player,201210070was,was,RoccSa20,def_pct,0%,,,,,
player,201210070was,was,RoccSa20,special_teams,10,,,,,
player,201210070was,was,RoccSa20,st_pct,34%,,,,,
player,201210070was,was,SnowJu00,pos,LS,,,,,
player,201210070was,was,SnowJu00,offense,0,,,,,
player,201210070was,was,SnowJu00,off_pct,0%,,,,,
player,201210070was,was,SnowJu00,defense,0,,,,,
player,201210070was,was,SnowJu00,def_pct,0%,,,,,
player,201210070was,was,SnowJu00,special_teams,10,,,,,
player,201210070was,was,SnowJu00,st_pct,34%,,,,,
player,201210070was,was,cundibil01,pos,K,,,,,
player,201210070was,was,cundibil01,offense,0,,,,,
player,201210070was,was,cundibil01,off_pct,0%,,,,,
player,201210070was,was,cundibil01,defense,0,,,,,
player,201210070was,was,cundibil01,def_pct,0%,,,,,
player,201210070was,was,cundibil01,special_teams,8,,,,,
player,201210070was,was,cundibil01,st_pct,28%,,,,,
player,201210070was,was,HurtMa00,pos,T,,,,,
player,201210070was,was,HurtMa00,offense,0,,,,,
player,201210070was,was,HurtMa00,off_pct,0%,,,,,
player,201210070was,was,HurtMa00,defense,0,,,,,
player,201210070was,was,HurtMa00,def_pct,0%,,,,,
player,201210070was,was,HurtMa00,special_teams,4,,,,,
player,201210070was,was,HurtMa00,st_pct,14%,,,,,
player,201210070was,was,BlacJo20,pos,T,,,,,
player,201210070was,was,BlacJo20,offense,0,,,,,
player,201210070was,was,BlacJo20,off_pct,0%,,,,,
player,201210070was,was,BlacJo20,defense,0,,,,,
player,201210070was,was,BlacJo20,def_pct,0%,,,,,
player,201210070was,was,BlacJo20,special_teams,4,,,,,
player,201210070was,was,BlacJo20,st_pct,14%,,,,,
player,201210070was,atl,BakeSa21,pos,T,,,,,
player,201210070was,atl,BakeSa21,offense,83,,,,,
player,201210070was,atl,BakeSa21,off_pct,100%,,,,,
player,201210070was,atl,BakeSa21,defense,0,,,,,
player,201210070was,atl,BakeSa21,def_pct,0%,,,,,
player,201210070was,atl,BakeSa21,special_teams,4,,,,,
player,201210070was,atl,BakeSa21,st_pct,14%,,,,,
player,201210070was,atl,BlalJu20,pos,G,,,,,
player,201210070was,atl,BlalJu20,offense,83,,,,,
player,201210070was,atl,BlalJu20,off_pct,100%,,,,,
player,201210070was,atl,BlalJu20,defense,0,,,,,
player,201210070was,atl,BlalJu20,def_pct,0%,,,,,
player,201210070was,atl,BlalJu20,special_teams,4,,,,,
player,201210070was,atl,BlalJu20,st_pct,14%,,,,,
player,201210070was,atl,ClabTy20,pos,T,,,,,
player,201210070was,atl,ClabTy20,offense,83,,,,,
player,201210070was,atl,ClabTy20,off_pct,100%,,,,,
player,201210070was,atl,ClabTy20,defense,0,,,,,
player,201210070was,atl,ClabTy20,def_pct,0%,,,,,
player,201210070was,atl,ClabTy20,special_teams,4,,,,,
player,201210070was,atl,ClabTy20,st_pct,14%,,,,,
player,201210070was,atl,ReynGa20,pos,G,,,,,
player,201210070was,atl,ReynGa20,offense,83,,,,,
player,201210070was,atl,ReynGa20,off_pct,100%,,,,,
player,201210070was,atl,ReynGa20,defense,0,,,,,
player,201210070was,atl,ReynGa20,def_pct,0%,,,,,
player,201210070was,atl,ReynGa20,special_teams,4,,,,,
player,201210070was,atl,ReynGa20,st_pct,14%,,,,,
player,201210070was,atl,RyanMa00,pos,QB,,,,,
player,201210070was,atl,RyanMa00,offense,83,,,,,
player,201210070was,atl,RyanMa00,off_pct,100%,,,,,
player,201210070was,atl,RyanMa00,defense,0,,,,,
player,201210070was,atl,RyanMa00,def_pct,0%,,,,,
player,201210070was,atl,RyanMa00,special_teams,0,,,,,
player,201210070was,atl,RyanMa00,st_pct,0%,,,,,
player,201210070was,atl,McClTo20,pos,C,,,,,
player,201210070was,atl,McClTo20,offense,83,,,,,
player,201210070was,atl,McClTo20,off_pct,100%,,,,,
player,201210070was,atl,McClTo20,defense,0,,,,,
player,201210070was,atl,McClTo20,def_pct,0%,,,,,
player,201210070was,atl,McClTo20,special_teams,0,,,,,
player,201210070was,atl,McClTo20,st_pct,0%,,,,,
player,201210070was,atl,WhitRo00,pos,WR,,,,,
player,201210070was,atl,WhitRo00,offense,78,,,,,
player,201210070was,atl,WhitRo00,off_pct,94%,,,,,
player,201210070was,atl,WhitRo00,defense,0,,,,,
player,201210070was,atl,WhitRo00,def_pct,0%,,,,,
player,201210070was,atl,WhitRo00,special_teams,0,,,,,
player,201210070was,atl,WhitRo00,st_pct,0%,,,,,
player,201210070was,atl,GonzTo00,pos,TE,,,,,
player,201210070was,atl,GonzTo00,offense,70,,,,,
player,201210070was,atl,GonzTo00,off_pct,84%,,,,,
player,201210070was,atl,GonzTo00,defense,0,,,,,
player,201210070was,atl,GonzTo00,def_pct,0%,,,,,
player,201210070was,atl,GonzTo00,special_teams,0,,,,,
player,201210070was,atl,GonzTo00,st_pct,0%,,,,,
player,201210070was,atl,JoneJu02,pos,WR,,,,,
player,201210070was,atl,JoneJu02,offense,68,,,,,
player,201210070was,atl,JoneJu02,off_pct,82%,,,,,
player,201210070was,atl,JoneJu02,defense,0,,,,,
player,201210070was,atl,JoneJu02,def_pct,0%,,,,,
player,201210070was,atl,JoneJu02,special_teams,0,,,,,
player,201210070was,atl,JoneJu02,st_pct,0%,,,,,
player,201210070was,atl,TurnMi00,pos,RB,,,,,
player,201210070was,atl,TurnMi00,offense,47,,,,,
