game,2012,7,20121021,201210210htx,rav,"Baltimore Ravens",13,htx,"Houston Texans",43
player,201210210htx,htx,JameBr20,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,JameBr20,fumbles_rec_td,0,,,,,
player,201210210htx,htx,JameBr20,fumbles_forced,0,,,,,
player,201210210htx,htx,NolaTr99,def_int,0,,,,,
player,201210210htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201210210htx,htx,NolaTr99,def_int_td,0,,,,,
player,201210210htx,htx,NolaTr99,def_int_long,0,,,,,
player,201210210htx,htx,NolaTr99,pass_defended,0,,,,,
player,201210210htx,htx,NolaTr99,sacks,0.0,,,,,
player,201210210htx,htx,NolaTr99,tackles_combined,2,,,,,
player,201210210htx,htx,NolaTr99,tackles_solo,2,,,,,
player,201210210htx,htx,NolaTr99,tackles_assists,0,,,,,
player,201210210htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201210210htx,htx,NolaTr99,qb_hits,0,,,,,
player,201210210htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201210210htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201210210htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201210210htx,htx,WattJ.00,def_int,0,,,,,
player,201210210htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201210210htx,htx,WattJ.00,def_int_td,0,,,,,
player,201210210htx,htx,WattJ.00,def_int_long,0,,,,,
player,201210210htx,htx,WattJ.00,pass_defended,2,,,,,
player,201210210htx,htx,WattJ.00,sacks,0.0,,,,,
player,201210210htx,htx,WattJ.00,tackles_combined,2,,,,,
player,201210210htx,htx,WattJ.00,tackles_solo,2,,,,,
player,201210210htx,htx,WattJ.00,tackles_assists,0,,,,,
player,201210210htx,htx,WattJ.00,tackles_loss,0,,,,,
player,201210210htx,htx,WattJ.00,qb_hits,1,,,,,
player,201210210htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201210210htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201210210htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201210210htx,htx,CodySh20,def_int,0,,,,,
player,201210210htx,htx,CodySh20,def_int_yds,0,,,,,
player,201210210htx,htx,CodySh20,def_int_td,0,,,,,
player,201210210htx,htx,CodySh20,def_int_long,0,,,,,
player,201210210htx,htx,CodySh20,pass_defended,0,,,,,
player,201210210htx,htx,CodySh20,sacks,0.0,,,,,
player,201210210htx,htx,CodySh20,tackles_combined,1,,,,,
player,201210210htx,htx,CodySh20,tackles_solo,0,,,,,
player,201210210htx,htx,CodySh20,tackles_assists,1,,,,,
player,201210210htx,htx,CodySh20,tackles_loss,0,,,,,
player,201210210htx,htx,CodySh20,qb_hits,0,,,,,
player,201210210htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201210210htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201210210htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201210210htx,htx,HarrBr00,def_int,0,,,,,
player,201210210htx,htx,HarrBr00,def_int_yds,0,,,,,
player,201210210htx,htx,HarrBr00,def_int_td,0,,,,,
player,201210210htx,htx,HarrBr00,def_int_long,0,,,,,
player,201210210htx,htx,HarrBr00,pass_defended,0,,,,,
player,201210210htx,htx,HarrBr00,sacks,0.0,,,,,
player,201210210htx,htx,HarrBr00,tackles_combined,1,,,,,
player,201210210htx,htx,HarrBr00,tackles_solo,1,,,,,
player,201210210htx,htx,HarrBr00,tackles_assists,0,,,,,
player,201210210htx,htx,HarrBr00,tackles_loss,0,,,,,
player,201210210htx,htx,HarrBr00,qb_hits,0,,,,,
player,201210210htx,htx,HarrBr00,fumbles_rec,0,,,,,
player,201210210htx,htx,HarrBr00,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,HarrBr00,fumbles_rec_td,0,,,,,
player,201210210htx,htx,HarrBr00,fumbles_forced,0,,,,,
player,201210210htx,htx,KeoxSh00,def_int,0,,,,,
player,201210210htx,htx,KeoxSh00,def_int_yds,0,,,,,
player,201210210htx,htx,KeoxSh00,def_int_td,0,,,,,
player,201210210htx,htx,KeoxSh00,def_int_long,0,,,,,
player,201210210htx,htx,KeoxSh00,pass_defended,0,,,,,
player,201210210htx,htx,KeoxSh00,sacks,0.0,,,,,
player,201210210htx,htx,KeoxSh00,tackles_combined,1,,,,,
player,201210210htx,htx,KeoxSh00,tackles_solo,1,,,,,
player,201210210htx,htx,KeoxSh00,tackles_assists,0,,,,,
player,201210210htx,htx,KeoxSh00,tackles_loss,0,,,,,
player,201210210htx,htx,KeoxSh00,qb_hits,0,,,,,
player,201210210htx,htx,KeoxSh00,fumbles_rec,0,,,,,
player,201210210htx,htx,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,KeoxSh00,fumbles_rec_td,0,,,,,
player,201210210htx,htx,KeoxSh00,fumbles_forced,0,,,,,
player,201210210htx,htx,McCaBr99,def_int,0,,,,,
player,201210210htx,htx,McCaBr99,def_int_yds,0,,,,,
player,201210210htx,htx,McCaBr99,def_int_td,0,,,,,
player,201210210htx,htx,McCaBr99,def_int_long,0,,,,,
player,201210210htx,htx,McCaBr99,pass_defended,2,,,,,
player,201210210htx,htx,McCaBr99,sacks,0.0,,,,,
player,201210210htx,htx,McCaBr99,tackles_combined,1,,,,,
player,201210210htx,htx,McCaBr99,tackles_solo,0,,,,,
player,201210210htx,htx,McCaBr99,tackles_assists,1,,,,,
player,201210210htx,htx,McCaBr99,tackles_loss,0,,,,,
player,201210210htx,htx,McCaBr99,qb_hits,0,,,,,
player,201210210htx,htx,McCaBr99,fumbles_rec,0,,,,,
player,201210210htx,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201210210htx,htx,McCaBr99,fumbles_forced,0,,,,,
player,201210210htx,htx,MitcEa99,def_int,0,,,,,
player,201210210htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201210210htx,htx,MitcEa99,def_int_td,0,,,,,
player,201210210htx,htx,MitcEa99,def_int_long,0,,,,,
player,201210210htx,htx,MitcEa99,pass_defended,0,,,,,
player,201210210htx,htx,MitcEa99,sacks,0.0,,,,,
player,201210210htx,htx,MitcEa99,tackles_combined,1,,,,,
player,201210210htx,htx,MitcEa99,tackles_solo,0,,,,,
player,201210210htx,htx,MitcEa99,tackles_assists,1,,,,,
player,201210210htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201210210htx,htx,MitcEa99,qb_hits,0,,,,,
player,201210210htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201210210htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201210210htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201210210htx,htx,MartKe01,def_int,0,,,,,
player,201210210htx,htx,MartKe01,def_int_yds,0,,,,,
player,201210210htx,htx,MartKe01,def_int_td,0,,,,,
player,201210210htx,htx,MartKe01,def_int_long,0,,,,,
player,201210210htx,htx,MartKe01,pass_defended,0,,,,,
player,201210210htx,htx,MartKe01,sacks,0.0,,,,,
player,201210210htx,htx,MartKe01,tackles_combined,0,,,,,
player,201210210htx,htx,MartKe01,tackles_solo,0,,,,,
player,201210210htx,htx,MartKe01,tackles_assists,0,,,,,
player,201210210htx,htx,MartKe01,tackles_loss,0,,,,,
player,201210210htx,htx,MartKe01,qb_hits,0,,,,,
player,201210210htx,htx,MartKe01,fumbles_rec,1,,,,,
player,201210210htx,htx,MartKe01,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,MartKe01,fumbles_rec_td,0,,,,,
player,201210210htx,htx,MartKe01,fumbles_forced,0,,,,,
player,201210210htx,rav,ReedEd00,kick_ret,0,,,,,
player,201210210htx,rav,ReedEd00,kick_ret_yds,0,,,,,
player,201210210htx,rav,ReedEd00,kick_ret_yds_per_ret,,,,,,
player,201210210htx,rav,ReedEd00,kick_ret_td,0,,,,,
player,201210210htx,rav,ReedEd00,kick_ret_long,0,,,,,
player,201210210htx,rav,ReedEd00,punt_ret,1,,,,,
player,201210210htx,rav,ReedEd00,punt_ret_yds,1,,,,,
player,201210210htx,rav,ReedEd00,punt_ret_yds_per_ret,1.0,,,,,
player,201210210htx,rav,ReedEd00,punt_ret_td,0,,,,,
player,201210210htx,rav,ReedEd00,punt_ret_long,1,,,,,
player,201210210htx,rav,JoneJa03,kick_ret,6,,,,,
player,201210210htx,rav,JoneJa03,kick_ret_yds,196,,,,,
player,201210210htx,rav,JoneJa03,kick_ret_yds_per_ret,32.7,,,,,
player,201210210htx,rav,JoneJa03,kick_ret_td,0,,,,,
player,201210210htx,rav,JoneJa03,kick_ret_long,47,,,,,
player,201210210htx,rav,JoneJa03,punt_ret,0,,,,,
player,201210210htx,rav,JoneJa03,punt_ret_yds,0,,,,,
player,201210210htx,rav,JoneJa03,punt_ret_yds_per_ret,,,,,,
player,201210210htx,rav,JoneJa03,punt_ret_td,0,,,,,
player,201210210htx,rav,JoneJa03,punt_ret_long,0,,,,,
player,201210210htx,rav,WillLa01,kick_ret,1,,,,,
player,201210210htx,rav,WillLa01,kick_ret_yds,5,,,,,
player,201210210htx,rav,WillLa01,kick_ret_yds_per_ret,5.0,,,,,
player,201210210htx,rav,WillLa01,kick_ret_td,0,,,,,
player,201210210htx,rav,WillLa01,kick_ret_long,5,,,,,
player,201210210htx,rav,WillLa01,punt_ret,0,,,,,
player,201210210htx,rav,WillLa01,punt_ret_yds,0,,,,,
player,201210210htx,rav,WillLa01,punt_ret_yds_per_ret,,,,,,
player,201210210htx,rav,WillLa01,punt_ret_td,0,,,,,
player,201210210htx,rav,WillLa01,punt_ret_long,0,,,,,
player,201210210htx,htx,MartKe01,kick_ret,1,,,,,
player,201210210htx,htx,MartKe01,kick_ret_yds,17,,,,,
player,201210210htx,htx,MartKe01,kick_ret_yds_per_ret,17.0,,,,,
player,201210210htx,htx,MartKe01,kick_ret_td,0,,,,,
player,201210210htx,htx,MartKe01,kick_ret_long,17,,,,,
player,201210210htx,htx,MartKe01,punt_ret,4,,,,,
player,201210210htx,htx,MartKe01,punt_ret_yds,9,,,,,
player,201210210htx,htx,MartKe01,punt_ret_yds_per_ret,2.3,,,,,
player,201210210htx,htx,MartKe01,punt_ret_td,0,,,,,
player,201210210htx,htx,MartKe01,punt_ret_long,7,,,,,
player,201210210htx,rav,TuckJu00,xpm,1,,,,,
player,201210210htx,rav,TuckJu00,xpa,1,,,,,
player,201210210htx,rav,TuckJu00,fgm,2,,,,,
player,201210210htx,rav,TuckJu00,fga,2,,,,,
player,201210210htx,rav,TuckJu00,punt,0,,,,,
player,201210210htx,rav,TuckJu00,punt_yds,0,,,,,
player,201210210htx,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201210210htx,rav,TuckJu00,punt_long,0,,,,,
player,201210210htx,rav,KochSa20,xpm,,,,,,
player,201210210htx,rav,KochSa20,xpa,,,,,,
player,201210210htx,rav,KochSa20,fgm,,,,,,
player,201210210htx,rav,KochSa20,fga,,,,,,
player,201210210htx,rav,KochSa20,punt,5,,,,,
player,201210210htx,rav,KochSa20,punt_yds,253,,,,,
player,201210210htx,rav,KochSa20,punt_yds_per_punt,50.6,,,,,
player,201210210htx,rav,KochSa20,punt_long,57,,,,,
player,201210210htx,htx,grahasha01,xpm,5,,,,,
player,201210210htx,htx,grahasha01,xpa,5,,,,,
player,201210210htx,htx,grahasha01,fgm,2,,,,,
player,201210210htx,htx,grahasha01,fga,2,,,,,
player,201210210htx,htx,grahasha01,punt,0,,,,,
player,201210210htx,htx,grahasha01,punt_yds,0,,,,,
player,201210210htx,htx,grahasha01,punt_yds_per_punt,,,,,,
player,201210210htx,htx,grahasha01,punt_long,0,,,,,
player,201210210htx,htx,JoneDo21,xpm,,,,,,
player,201210210htx,htx,JoneDo21,xpa,,,,,,
player,201210210htx,htx,JoneDo21,fgm,,,,,,
player,201210210htx,htx,JoneDo21,fga,,,,,,
player,201210210htx,htx,JoneDo21,punt,5,,,,,
player,201210210htx,htx,JoneDo21,punt_yds,240,,,,,
player,201210210htx,htx,JoneDo21,punt_yds_per_punt,48.0,,,,,
player,201210210htx,htx,JoneDo21,punt_long,62,,,,,
player,201210210htx,htx,SchaMa00,pos,QB,,,,,
player,201210210htx,htx,SchaMa00,offense,80,,,,,
player,201210210htx,htx,SchaMa00,off_pct,100%,,,,,
player,201210210htx,htx,SchaMa00,defense,0,,,,,
player,201210210htx,htx,SchaMa00,def_pct,0%,,,,,
player,201210210htx,htx,SchaMa00,special_teams,0,,,,,
player,201210210htx,htx,SchaMa00,st_pct,0%,,,,,
player,201210210htx,htx,MyerCh20,pos,C,,,,,
player,201210210htx,htx,MyerCh20,offense,80,,,,,
player,201210210htx,htx,MyerCh20,off_pct,100%,,,,,
player,201210210htx,htx,MyerCh20,defense,0,,,,,
player,201210210htx,htx,MyerCh20,def_pct,0%,,,,,
player,201210210htx,htx,MyerCh20,special_teams,0,,,,,
player,201210210htx,htx,MyerCh20,st_pct,0%,,,,,
player,201210210htx,htx,SmitWa21,pos,G,,,,,
player,201210210htx,htx,SmitWa21,offense,77,,,,,
player,201210210htx,htx,SmitWa21,off_pct,96%,,,,,
player,201210210htx,htx,SmitWa21,defense,0,,,,,
player,201210210htx,htx,SmitWa21,def_pct,0%,,,,,
player,201210210htx,htx,SmitWa21,special_teams,7,,,,,
player,201210210htx,htx,SmitWa21,st_pct,21%,,,,,
player,201210210htx,htx,BrowDu20,pos,T,,,,,
player,201210210htx,htx,BrowDu20,offense,76,,,,,
player,201210210htx,htx,BrowDu20,off_pct,95%,,,,,
player,201210210htx,htx,BrowDu20,defense,0,,,,,
player,201210210htx,htx,BrowDu20,def_pct,0%,,,,,
player,201210210htx,htx,BrowDu20,special_teams,7,,,,,
player,201210210htx,htx,BrowDu20,st_pct,21%,,,,,
player,201210210htx,htx,JohnAn02,pos,WR,,,,,
player,201210210htx,htx,JohnAn02,offense,69,,,,,
player,201210210htx,htx,JohnAn02,off_pct,86%,,,,,
player,201210210htx,htx,JohnAn02,defense,0,,,,,
player,201210210htx,htx,JohnAn02,def_pct,0%,,,,,
player,201210210htx,htx,JohnAn02,special_teams,0,,,,,
player,201210210htx,htx,JohnAn02,st_pct,0%,,,,,
player,201210210htx,htx,DaniOw00,pos,TE,,,,,
player,201210210htx,htx,DaniOw00,offense,59,,,,,
player,201210210htx,htx,DaniOw00,off_pct,74%,,,,,
player,201210210htx,htx,DaniOw00,defense,0,,,,,
player,201210210htx,htx,DaniOw00,def_pct,0%,,,,,
player,201210210htx,htx,DaniOw00,special_teams,7,,,,,
player,201210210htx,htx,DaniOw00,st_pct,21%,,,,,
player,201210210htx,htx,WaltKe00,pos,WR,,,,,
player,201210210htx,htx,WaltKe00,offense,56,,,,,
player,201210210htx,htx,WaltKe00,off_pct,70%,,,,,
player,201210210htx,htx,WaltKe00,defense,0,,,,,
player,201210210htx,htx,WaltKe00,def_pct,0%,,,,,
player,201210210htx,htx,WaltKe00,special_teams,1,,,,,
player,201210210htx,htx,WaltKe00,st_pct,3%,,,,,
player,201210210htx,htx,FostAr00,pos,RB,,,,,
player,201210210htx,htx,FostAr00,offense,56,,,,,
player,201210210htx,htx,FostAr00,off_pct,70%,,,,,
player,201210210htx,htx,FostAr00,defense,0,,,,,
player,201210210htx,htx,FostAr00,def_pct,0%,,,,,
player,201210210htx,htx,FostAr00,special_teams,0,,,,,
player,201210210htx,htx,FostAr00,st_pct,0%,,,,,
player,201210210htx,htx,NewtDe00,pos,T,,,,,
player,201210210htx,htx,NewtDe00,offense,53,,,,,
player,201210210htx,htx,NewtDe00,off_pct,66%,,,,,
player,201210210htx,htx,NewtDe00,defense,0,,,,,
player,201210210htx,htx,NewtDe00,def_pct,0%,,,,,
player,201210210htx,htx,NewtDe00,special_teams,7,,,,,
player,201210210htx,htx,NewtDe00,st_pct,21%,,,,,
player,201210210htx,htx,GrahGa00,pos,TE,,,,,
player,201210210htx,htx,GrahGa00,offense,53,,,,,
player,201210210htx,htx,GrahGa00,off_pct,66%,,,,,
player,201210210htx,htx,GrahGa00,defense,0,,,,,
player,201210210htx,htx,GrahGa00,def_pct,0%,,,,,
player,201210210htx,htx,GrahGa00,special_teams,6,,,,,
player,201210210htx,htx,GrahGa00,st_pct,18%,,,,,
player,201210210htx,htx,CaldAn20,pos,G,,,,,
player,201210210htx,htx,CaldAn20,offense,45,,,,,
player,201210210htx,htx,CaldAn20,off_pct,56%,,,,,
player,201210210htx,htx,CaldAn20,defense,0,,,,,
player,201210210htx,htx,CaldAn20,def_pct,0%,,,,,
player,201210210htx,htx,CaldAn20,special_teams,3,,,,,
player,201210210htx,htx,CaldAn20,st_pct,9%,,,,,
player,201210210htx,htx,JoneBe01,pos,C,,,,,
player,201210210htx,htx,JoneBe01,offense,38,,,,,
player,201210210htx,htx,JoneBe01,off_pct,48%,,,,,
player,201210210htx,htx,JoneBe01,defense,0,,,,,
player,201210210htx,htx,JoneBe01,def_pct,0%,,,,,
player,201210210htx,htx,JoneBe01,special_teams,4,,,,,
player,201210210htx,htx,JoneBe01,st_pct,12%,,,,,
player,201210210htx,htx,HarrRy20,pos,T,,,,,
player,201210210htx,htx,HarrRy20,offense,34,,,,,
player,201210210htx,htx,HarrRy20,off_pct,42%,,,,,
player,201210210htx,htx,HarrRy20,defense,0,,,,,
player,201210210htx,htx,HarrRy20,def_pct,0%,,,,,
player,201210210htx,htx,HarrRy20,special_teams,7,,,,,
player,201210210htx,htx,HarrRy20,st_pct,21%,,,,,
player,201210210htx,htx,CaseJa00,pos,FB,,,,,
player,201210210htx,htx,CaseJa00,offense,30,,,,,
player,201210210htx,htx,CaseJa00,off_pct,38%,,,,,
player,201210210htx,htx,CaseJa00,defense,0,,,,,
player,201210210htx,htx,CaseJa00,def_pct,0%,,,,,
player,201210210htx,htx,CaseJa00,special_teams,10,,,,,
player,201210210htx,htx,CaseJa00,st_pct,30%,,,,,
player,201210210htx,htx,MartKe01,pos,WR,,,,,
player,201210210htx,htx,MartKe01,offense,21,,,,,
player,201210210htx,htx,MartKe01,off_pct,26%,,,,,
player,201210210htx,htx,MartKe01,defense,0,,,,,
player,201210210htx,htx,MartKe01,def_pct,0%,,,,,
player,201210210htx,htx,MartKe01,special_teams,10,,,,,
player,201210210htx,htx,MartKe01,st_pct,30%,,,,,
player,201210210htx,htx,TateBe00,pos,RB,,,,,
player,201210210htx,htx,TateBe00,offense,16,,,,,
player,201210210htx,htx,TateBe00,off_pct,20%,,,,,
player,201210210htx,htx,TateBe00,defense,0,,,,,
player,201210210htx,htx,TateBe00,def_pct,0%,,,,,
player,201210210htx,htx,TateBe00,special_teams,0,,,,,
player,201210210htx,htx,TateBe00,st_pct,0%,,,,,
player,201210210htx,htx,PoseDe00,pos,WR,,,,,
player,201210210htx,htx,PoseDe00,offense,14,,,,,
player,201210210htx,htx,PoseDe00,off_pct,18%,,,,,
player,201210210htx,htx,PoseDe00,defense,0,,,,,
player,201210210htx,htx,PoseDe00,def_pct,0%,,,,,
player,201210210htx,htx,PoseDe00,special_teams,4,,,,,
player,201210210htx,htx,PoseDe00,st_pct,12%,,,,,
player,201210210htx,htx,JeanLe01,pos,WR,,,,,
player,201210210htx,htx,JeanLe01,offense,10,,,,,
player,201210210htx,htx,JeanLe01,off_pct,12%,,,,,
player,201210210htx,htx,JeanLe01,defense,0,,,,,
player,201210210htx,htx,JeanLe01,def_pct,0%,,,,,
player,201210210htx,htx,JeanLe01,special_teams,0,,,,,
player,201210210htx,htx,JeanLe01,st_pct,0%,,,,,
player,201210210htx,htx,ForsJu00,pos,RB,,,,,
player,201210210htx,htx,ForsJu00,offense,7,,,,,
player,201210210htx,htx,ForsJu00,off_pct,9%,,,,,
player,201210210htx,htx,ForsJu00,defense,0,,,,,
player,201210210htx,htx,ForsJu00,def_pct,0%,,,,,
player,201210210htx,htx,ForsJu00,special_teams,8,,,,,
player,201210210htx,htx,ForsJu00,st_pct,24%,,,,,
player,201210210htx,htx,ClutTy00,pos,FB,,,,,
player,201210210htx,htx,ClutTy00,offense,6,,,,,
player,201210210htx,htx,ClutTy00,off_pct,8%,,,,,
player,201210210htx,htx,ClutTy00,defense,0,,,,,
player,201210210htx,htx,ClutTy00,def_pct,0%,,,,,
player,201210210htx,htx,ClutTy00,special_teams,5,,,,,
player,201210210htx,htx,ClutTy00,st_pct,15%,,,,,
player,201210210htx,htx,QuinGl99,pos,SS,,,,,
player,201210210htx,htx,QuinGl99,offense,0,,,,,
player,201210210htx,htx,QuinGl99,off_pct,0%,,,,,
player,201210210htx,htx,QuinGl99,defense,61,,,,,
player,201210210htx,htx,QuinGl99,def_pct,100%,,,,,
player,201210210htx,htx,QuinGl99,special_teams,8,,,,,
player,201210210htx,htx,QuinGl99,st_pct,24%,,,,,
player,201210210htx,htx,MannDa21,pos,FS,,,,,
player,201210210htx,htx,MannDa21,offense,0,,,,,
player,201210210htx,htx,MannDa21,off_pct,0%,,,,,
player,201210210htx,htx,MannDa21,defense,61,,,,,
player,201210210htx,htx,MannDa21,def_pct,100%,,,,,
player,201210210htx,htx,MannDa21,special_teams,3,,,,,
player,201210210htx,htx,MannDa21,st_pct,9%,,,,,
player,201210210htx,htx,JackKa99,pos,CB,,,,,
player,201210210htx,htx,JackKa99,offense,0,,,,,
player,201210210htx,htx,JackKa99,off_pct,0%,,,,,
player,201210210htx,htx,JackKa99,defense,60,,,,,
player,201210210htx,htx,JackKa99,def_pct,98%,,,,,
player,201210210htx,htx,JackKa99,special_teams,3,,,,,
player,201210210htx,htx,JackKa99,st_pct,9%,,,,,
player,201210210htx,htx,WattJ.00,pos,DE,,,,,
player,201210210htx,htx,WattJ.00,offense,0,,,,,
player,201210210htx,htx,WattJ.00,off_pct,0%,,,,,
player,201210210htx,htx,WattJ.00,defense,57,,,,,
player,201210210htx,htx,WattJ.00,def_pct,93%,,,,,
player,201210210htx,htx,WattJ.00,special_teams,3,,,,,
player,201210210htx,htx,WattJ.00,st_pct,9%,,,,,
player,201210210htx,htx,JoseJo20,pos,CB,,,,,
player,201210210htx,htx,JoseJo20,offense,0,,,,,
player,201210210htx,htx,JoseJo20,off_pct,0%,,,,,
player,201210210htx,htx,JoseJo20,defense,57,,,,,
player,201210210htx,htx,JoseJo20,def_pct,93%,,,,,
player,201210210htx,htx,JoseJo20,special_teams,0,,,,,
player,201210210htx,htx,JoseJo20,st_pct,0%,,,,,
player,201210210htx,htx,BarwCo99,pos,LB,,,,,
player,201210210htx,htx,BarwCo99,offense,0,,,,,
player,201210210htx,htx,BarwCo99,off_pct,0%,,,,,
player,201210210htx,htx,BarwCo99,defense,55,,,,,
player,201210210htx,htx,BarwCo99,def_pct,90%,,,,,
player,201210210htx,htx,BarwCo99,special_teams,10,,,,,
player,201210210htx,htx,BarwCo99,st_pct,30%,,,,,
player,201210210htx,htx,SmitAn22,pos,DE,,,,,
player,201210210htx,htx,SmitAn22,offense,0,,,,,
player,201210210htx,htx,SmitAn22,off_pct,0%,,,,,
player,201210210htx,htx,SmitAn22,defense,50,,,,,
player,201210210htx,htx,SmitAn22,def_pct,82%,,,,,
player,201210210htx,htx,SmitAn22,special_teams,2,,,,,
player,201210210htx,htx,SmitAn22,st_pct,6%,,,,,
player,201210210htx,htx,ReedBr00,pos,LB,,,,,
player,201210210htx,htx,ReedBr00,offense,0,,,,,
player,201210210htx,htx,ReedBr00,off_pct,0%,,,,,
player,201210210htx,htx,ReedBr00,defense,47,,,,,
player,201210210htx,htx,ReedBr00,def_pct,77%,,,,,
player,201210210htx,htx,ReedBr00,special_teams,3,,,,,
player,201210210htx,htx,ReedBr00,st_pct,9%,,,,,
player,201210210htx,htx,JameBr20,pos,LB,,,,,
player,201210210htx,htx,JameBr20,offense,0,,,,,
player,201210210htx,htx,JameBr20,off_pct,0%,,,,,
player,201210210htx,htx,JameBr20,defense,44,,,,,
player,201210210htx,htx,JameBr20,def_pct,72%,,,,,
player,201210210htx,htx,JameBr20,special_teams,2,,,,,
player,201210210htx,htx,JameBr20,st_pct,6%,,,,,
player,201210210htx,htx,McCaBr99,pos,CB,,,,,
player,201210210htx,htx,McCaBr99,offense,0,,,,,
player,201210210htx,htx,McCaBr99,off_pct,0%,,,,,
player,201210210htx,htx,McCaBr99,defense,40,,,,,
player,201210210htx,htx,McCaBr99,def_pct,66%,,,,,
player,201210210htx,htx,McCaBr99,special_teams,14,,,,,
player,201210210htx,htx,McCaBr99,st_pct,42%,,,,,
player,201210210htx,htx,DobbTi20,pos,LB,,,,,
player,201210210htx,htx,DobbTi20,offense,0,,,,,
player,201210210htx,htx,DobbTi20,off_pct,0%,,,,,
player,201210210htx,htx,DobbTi20,defense,40,,,,,
player,201210210htx,htx,DobbTi20,def_pct,66%,,,,,
player,201210210htx,htx,DobbTi20,special_teams,1,,,,,
player,201210210htx,htx,DobbTi20,st_pct,3%,,,,,
player,201210210htx,htx,NolaTr99,pos,FS,,,,,
player,201210210htx,htx,NolaTr99,offense,0,,,,,
player,201210210htx,htx,NolaTr99,off_pct,0%,,,,,
player,201210210htx,htx,NolaTr99,defense,28,,,,,
player,201210210htx,htx,NolaTr99,def_pct,46%,,,,,
player,201210210htx,htx,NolaTr99,special_teams,23,,,,,
player,201210210htx,htx,NolaTr99,st_pct,70%,,,,,
player,201210210htx,htx,MitcEa99,pos,NT,,,,,
player,201210210htx,htx,MitcEa99,offense,0,,,,,
player,201210210htx,htx,MitcEa99,off_pct,0%,,,,,
player,201210210htx,htx,MitcEa99,defense,20,,,,,
player,201210210htx,htx,MitcEa99,def_pct,33%,,,,,
player,201210210htx,htx,MitcEa99,special_teams,8,,,,,
player,201210210htx,htx,MitcEa99,st_pct,24%,,,,,
player,201210210htx,htx,CodySh20,pos,NT,,,,,
player,201210210htx,htx,CodySh20,offense,0,,,,,
player,201210210htx,htx,CodySh20,off_pct,0%,,,,,
player,201210210htx,htx,CodySh20,defense,19,,,,,
player,201210210htx,htx,CodySh20,def_pct,31%,,,,,
player,201210210htx,htx,CodySh20,special_teams,10,,,,,
player,201210210htx,htx,CodySh20,st_pct,30%,,,,,
player,201210210htx,htx,MercWh00,pos,LB,,,,,
player,201210210htx,htx,MercWh00,offense,0,,,,,
player,201210210htx,htx,MercWh00,off_pct,0%,,,,,
player,201210210htx,htx,MercWh00,defense,16,,,,,
player,201210210htx,htx,MercWh00,def_pct,26%,,,,,
player,201210210htx,htx,MercWh00,special_teams,18,,,,,
player,201210210htx,htx,MercWh00,st_pct,55%,,,,,
player,201210210htx,htx,CricJa00,pos,DE,,,,,
player,201210210htx,htx,CricJa00,offense,0,,,,,
player,201210210htx,htx,CricJa00,off_pct,0%,,,,,
player,201210210htx,htx,CricJa00,defense,9,,,,,
player,201210210htx,htx,CricJa00,def_pct,15%,,,,,
player,201210210htx,htx,CricJa00,special_teams,5,,,,,
player,201210210htx,htx,CricJa00,st_pct,15%,,,,,
player,201210210htx,htx,BramBr00,pos,LB,,,,,
player,201210210htx,htx,BramBr00,offense,0,,,,,
player,201210210htx,htx,BramBr00,off_pct,0%,,,,,
player,201210210htx,htx,BramBr00,defense,4,,,,,
player,201210210htx,htx,BramBr00,def_pct,7%,,,,,
player,201210210htx,htx,BramBr00,special_teams,23,,,,,
player,201210210htx,htx,BramBr00,st_pct,70%,,,,,
player,201210210htx,htx,BallAl99,pos,CB,,,,,
player,201210210htx,htx,BallAl99,offense,0,,,,,
player,201210210htx,htx,BallAl99,off_pct,0%,,,,,
player,201210210htx,htx,BallAl99,defense,2,,,,,
