game,2012,16,20121223,201212230crd,chi,"Chicago Bears",28,crd,"Arizona Cardinals",13
player,201212230crd,crd,KingJe00,rec,1,,,,,
player,201212230crd,crd,KingJe00,rec_yds,1,,,,,
player,201212230crd,crd,KingJe00,rec_td,0,,,,,
player,201212230crd,crd,KingJe00,rec_long,1,,,,,
player,201212230crd,crd,KingJe00,fumbles,0,,,,,
player,201212230crd,crd,KingJe00,fumbles_lost,0,,,,,
player,201212230crd,crd,feelyjay01,pass_cmp,0,,,,,
player,201212230crd,crd,feelyjay01,pass_att,0,,,,,
player,201212230crd,crd,feelyjay01,pass_yds,0,,,,,
player,201212230crd,crd,feelyjay01,pass_td,0,,,,,
player,201212230crd,crd,feelyjay01,pass_int,0,,,,,
player,201212230crd,crd,feelyjay01,pass_sacked,0,,,,,
player,201212230crd,crd,feelyjay01,pass_sacked_yds,0,,,,,
player,201212230crd,crd,feelyjay01,pass_long,0,,,,,
player,201212230crd,crd,feelyjay01,pass_rating,,,,,,
player,201212230crd,crd,feelyjay01,rush_att,1,,,,,
player,201212230crd,crd,feelyjay01,rush_yds,0,,,,,
player,201212230crd,crd,feelyjay01,rush_td,0,,,,,
player,201212230crd,crd,feelyjay01,rush_long,0,,,,,
player,201212230crd,crd,feelyjay01,targets,0,,,,,
player,201212230crd,crd,feelyjay01,rec,0,,,,,
player,201212230crd,crd,feelyjay01,rec_yds,0,,,,,
player,201212230crd,crd,feelyjay01,rec_td,0,,,,,
player,201212230crd,crd,feelyjay01,rec_long,0,,,,,
player,201212230crd,crd,feelyjay01,fumbles,1,,,,,
player,201212230crd,crd,feelyjay01,fumbles_lost,0,,,,,
player,201212230crd,crd,HousRo01,pass_cmp,0,,,,,
player,201212230crd,crd,HousRo01,pass_att,0,,,,,
player,201212230crd,crd,HousRo01,pass_yds,0,,,,,
player,201212230crd,crd,HousRo01,pass_td,0,,,,,
player,201212230crd,crd,HousRo01,pass_int,0,,,,,
player,201212230crd,crd,HousRo01,pass_sacked,0,,,,,
player,201212230crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201212230crd,crd,HousRo01,pass_long,0,,,,,
player,201212230crd,crd,HousRo01,pass_rating,,,,,,
player,201212230crd,crd,HousRo01,rush_att,0,,,,,
player,201212230crd,crd,HousRo01,rush_yds,0,,,,,
player,201212230crd,crd,HousRo01,rush_td,0,,,,,
player,201212230crd,crd,HousRo01,rush_long,0,,,,,
player,201212230crd,crd,HousRo01,targets,3,,,,,
player,201212230crd,crd,HousRo01,rec,0,,,,,
player,201212230crd,crd,HousRo01,rec_yds,0,,,,,
player,201212230crd,crd,HousRo01,rec_td,0,,,,,
player,201212230crd,crd,HousRo01,rec_long,0,,,,,
player,201212230crd,crd,HousRo01,fumbles,0,,,,,
player,201212230crd,crd,HousRo01,fumbles_lost,0,,,,,
player,201212230crd,chi,TillCh20,def_int,1,,,,,
player,201212230crd,chi,TillCh20,def_int_yds,10,,,,,
player,201212230crd,chi,TillCh20,def_int_td,1,,,,,
player,201212230crd,chi,TillCh20,def_int_long,10,,,,,
player,201212230crd,chi,TillCh20,pass_defended,1,,,,,
player,201212230crd,chi,TillCh20,sacks,0.0,,,,,
player,201212230crd,chi,TillCh20,tackles_combined,8,,,,,
player,201212230crd,chi,TillCh20,tackles_solo,8,,,,,
player,201212230crd,chi,TillCh20,tackles_assists,0,,,,,
player,201212230crd,chi,TillCh20,tackles_loss,0,,,,,
player,201212230crd,chi,TillCh20,qb_hits,0,,,,,
player,201212230crd,chi,TillCh20,fumbles_rec,0,,,,,
player,201212230crd,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201212230crd,chi,TillCh20,fumbles_forced,0,,,,,
player,201212230crd,chi,HaydKe20,def_int,1,,,,,
player,201212230crd,chi,HaydKe20,def_int_yds,39,,,,,
player,201212230crd,chi,HaydKe20,def_int_td,0,,,,,
player,201212230crd,chi,HaydKe20,def_int_long,39,,,,,
player,201212230crd,chi,HaydKe20,pass_defended,2,,,,,
player,201212230crd,chi,HaydKe20,sacks,0.0,,,,,
player,201212230crd,chi,HaydKe20,tackles_combined,3,,,,,
player,201212230crd,chi,HaydKe20,tackles_solo,3,,,,,
player,201212230crd,chi,HaydKe20,tackles_assists,0,,,,,
player,201212230crd,chi,HaydKe20,tackles_loss,0,,,,,
player,201212230crd,chi,HaydKe20,qb_hits,0,,,,,
player,201212230crd,chi,HaydKe20,fumbles_rec,0,,,,,
player,201212230crd,chi,HaydKe20,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,HaydKe20,fumbles_rec_td,0,,,,,
player,201212230crd,chi,HaydKe20,fumbles_forced,0,,,,,
player,201212230crd,chi,PeppJu99,def_int,0,,,,,
player,201212230crd,chi,PeppJu99,def_int_yds,0,,,,,
player,201212230crd,chi,PeppJu99,def_int_td,0,,,,,
player,201212230crd,chi,PeppJu99,def_int_long,0,,,,,
player,201212230crd,chi,PeppJu99,pass_defended,1,,,,,
player,201212230crd,chi,PeppJu99,sacks,3.0,,,,,
player,201212230crd,chi,PeppJu99,tackles_combined,5,,,,,
player,201212230crd,chi,PeppJu99,tackles_solo,5,,,,,
player,201212230crd,chi,PeppJu99,tackles_assists,0,,,,,
player,201212230crd,chi,PeppJu99,tackles_loss,4,,,,,
player,201212230crd,chi,PeppJu99,qb_hits,2,,,,,
player,201212230crd,chi,PeppJu99,fumbles_rec,0,,,,,
player,201212230crd,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201212230crd,chi,PeppJu99,fumbles_forced,1,,,,,
player,201212230crd,chi,IdonIs20,def_int,0,,,,,
player,201212230crd,chi,IdonIs20,def_int_yds,0,,,,,
player,201212230crd,chi,IdonIs20,def_int_td,0,,,,,
player,201212230crd,chi,IdonIs20,def_int_long,0,,,,,
player,201212230crd,chi,IdonIs20,pass_defended,0,,,,,
player,201212230crd,chi,IdonIs20,sacks,1.0,,,,,
player,201212230crd,chi,IdonIs20,tackles_combined,4,,,,,
player,201212230crd,chi,IdonIs20,tackles_solo,4,,,,,
player,201212230crd,chi,IdonIs20,tackles_assists,0,,,,,
player,201212230crd,chi,IdonIs20,tackles_loss,1,,,,,
player,201212230crd,chi,IdonIs20,qb_hits,1,,,,,
player,201212230crd,chi,IdonIs20,fumbles_rec,0,,,,,
player,201212230crd,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201212230crd,chi,IdonIs20,fumbles_forced,0,,,,,
player,201212230crd,chi,RoacNi99,def_int,0,,,,,
player,201212230crd,chi,RoacNi99,def_int_yds,0,,,,,
player,201212230crd,chi,RoacNi99,def_int_td,0,,,,,
player,201212230crd,chi,RoacNi99,def_int_long,0,,,,,
player,201212230crd,chi,RoacNi99,pass_defended,0,,,,,
player,201212230crd,chi,RoacNi99,sacks,0.0,,,,,
player,201212230crd,chi,RoacNi99,tackles_combined,8,,,,,
player,201212230crd,chi,RoacNi99,tackles_solo,8,,,,,
player,201212230crd,chi,RoacNi99,tackles_assists,0,,,,,
player,201212230crd,chi,RoacNi99,tackles_loss,1,,,,,
player,201212230crd,chi,RoacNi99,qb_hits,0,,,,,
player,201212230crd,chi,RoacNi99,fumbles_rec,0,,,,,
player,201212230crd,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201212230crd,chi,RoacNi99,fumbles_forced,0,,,,,
player,201212230crd,chi,BrigLa99,def_int,0,,,,,
player,201212230crd,chi,BrigLa99,def_int_yds,0,,,,,
player,201212230crd,chi,BrigLa99,def_int_td,0,,,,,
player,201212230crd,chi,BrigLa99,def_int_long,0,,,,,
player,201212230crd,chi,BrigLa99,pass_defended,1,,,,,
player,201212230crd,chi,BrigLa99,sacks,0.0,,,,,
player,201212230crd,chi,BrigLa99,tackles_combined,6,,,,,
player,201212230crd,chi,BrigLa99,tackles_solo,5,,,,,
player,201212230crd,chi,BrigLa99,tackles_assists,1,,,,,
player,201212230crd,chi,BrigLa99,tackles_loss,0,,,,,
player,201212230crd,chi,BrigLa99,qb_hits,0,,,,,
player,201212230crd,chi,BrigLa99,fumbles_rec,0,,,,,
player,201212230crd,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201212230crd,chi,BrigLa99,fumbles_forced,0,,,,,
player,201212230crd,chi,JennTi20,def_int,0,,,,,
player,201212230crd,chi,JennTi20,def_int_yds,0,,,,,
player,201212230crd,chi,JennTi20,def_int_td,0,,,,,
player,201212230crd,chi,JennTi20,def_int_long,0,,,,,
player,201212230crd,chi,JennTi20,pass_defended,0,,,,,
player,201212230crd,chi,JennTi20,sacks,0.0,,,,,
player,201212230crd,chi,JennTi20,tackles_combined,4,,,,,
player,201212230crd,chi,JennTi20,tackles_solo,4,,,,,
player,201212230crd,chi,JennTi20,tackles_assists,0,,,,,
player,201212230crd,chi,JennTi20,tackles_loss,0,,,,,
player,201212230crd,chi,JennTi20,qb_hits,0,,,,,
player,201212230crd,chi,JennTi20,fumbles_rec,0,,,,,
player,201212230crd,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201212230crd,chi,JennTi20,fumbles_forced,0,,,,,
player,201212230crd,chi,CollNa20,def_int,0,,,,,
player,201212230crd,chi,CollNa20,def_int_yds,0,,,,,
player,201212230crd,chi,CollNa20,def_int_td,0,,,,,
player,201212230crd,chi,CollNa20,def_int_long,0,,,,,
player,201212230crd,chi,CollNa20,pass_defended,0,,,,,
player,201212230crd,chi,CollNa20,sacks,0.0,,,,,
player,201212230crd,chi,CollNa20,tackles_combined,3,,,,,
player,201212230crd,chi,CollNa20,tackles_solo,3,,,,,
player,201212230crd,chi,CollNa20,tackles_assists,0,,,,,
player,201212230crd,chi,CollNa20,tackles_loss,0,,,,,
player,201212230crd,chi,CollNa20,qb_hits,0,,,,,
player,201212230crd,chi,CollNa20,fumbles_rec,0,,,,,
player,201212230crd,chi,CollNa20,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,CollNa20,fumbles_rec_td,0,,,,,
player,201212230crd,chi,CollNa20,fumbles_forced,0,,,,,
player,201212230crd,chi,WaltAn01,def_int,0,,,,,
player,201212230crd,chi,WaltAn01,def_int_yds,0,,,,,
player,201212230crd,chi,WaltAn01,def_int_td,0,,,,,
player,201212230crd,chi,WaltAn01,def_int_long,0,,,,,
player,201212230crd,chi,WaltAn01,pass_defended,0,,,,,
player,201212230crd,chi,WaltAn01,sacks,0.0,,,,,
player,201212230crd,chi,WaltAn01,tackles_combined,3,,,,,
player,201212230crd,chi,WaltAn01,tackles_solo,3,,,,,
player,201212230crd,chi,WaltAn01,tackles_assists,0,,,,,
player,201212230crd,chi,WaltAn01,tackles_loss,0,,,,,
player,201212230crd,chi,WaltAn01,qb_hits,0,,,,,
player,201212230crd,chi,WaltAn01,fumbles_rec,0,,,,,
player,201212230crd,chi,WaltAn01,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,WaltAn01,fumbles_rec_td,0,,,,,
player,201212230crd,chi,WaltAn01,fumbles_forced,0,,,,,
player,201212230crd,chi,WrigMa99,def_int,0,,,,,
player,201212230crd,chi,WrigMa99,def_int_yds,0,,,,,
player,201212230crd,chi,WrigMa99,def_int_td,0,,,,,
player,201212230crd,chi,WrigMa99,def_int_long,0,,,,,
player,201212230crd,chi,WrigMa99,pass_defended,1,,,,,
player,201212230crd,chi,WrigMa99,sacks,0.0,,,,,
player,201212230crd,chi,WrigMa99,tackles_combined,3,,,,,
player,201212230crd,chi,WrigMa99,tackles_solo,3,,,,,
player,201212230crd,chi,WrigMa99,tackles_assists,0,,,,,
player,201212230crd,chi,WrigMa99,tackles_loss,1,,,,,
player,201212230crd,chi,WrigMa99,qb_hits,0,,,,,
player,201212230crd,chi,WrigMa99,fumbles_rec,0,,,,,
player,201212230crd,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201212230crd,chi,WrigMa99,fumbles_forced,0,,,,,
player,201212230crd,chi,HayeGe98,def_int,0,,,,,
player,201212230crd,chi,HayeGe98,def_int_yds,0,,,,,
player,201212230crd,chi,HayeGe98,def_int_td,0,,,,,
player,201212230crd,chi,HayeGe98,def_int_long,0,,,,,
player,201212230crd,chi,HayeGe98,pass_defended,0,,,,,
player,201212230crd,chi,HayeGe98,sacks,0.0,,,,,
player,201212230crd,chi,HayeGe98,tackles_combined,2,,,,,
player,201212230crd,chi,HayeGe98,tackles_solo,2,,,,,
player,201212230crd,chi,HayeGe98,tackles_assists,0,,,,,
player,201212230crd,chi,HayeGe98,tackles_loss,0,,,,,
player,201212230crd,chi,HayeGe98,qb_hits,0,,,,,
player,201212230crd,chi,HayeGe98,fumbles_rec,0,,,,,
player,201212230crd,chi,HayeGe98,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,HayeGe98,fumbles_rec_td,0,,,,,
player,201212230crd,chi,HayeGe98,fumbles_forced,0,,,,,
player,201212230crd,chi,WootCo99,def_int,0,,,,,
player,201212230crd,chi,WootCo99,def_int_yds,0,,,,,
player,201212230crd,chi,WootCo99,def_int_td,0,,,,,
player,201212230crd,chi,WootCo99,def_int_long,0,,,,,
player,201212230crd,chi,WootCo99,pass_defended,0,,,,,
player,201212230crd,chi,WootCo99,sacks,0.0,,,,,
player,201212230crd,chi,WootCo99,tackles_combined,2,,,,,
player,201212230crd,chi,WootCo99,tackles_solo,2,,,,,
player,201212230crd,chi,WootCo99,tackles_assists,0,,,,,
player,201212230crd,chi,WootCo99,tackles_loss,0,,,,,
player,201212230crd,chi,WootCo99,qb_hits,0,,,,,
player,201212230crd,chi,WootCo99,fumbles_rec,0,,,,,
player,201212230crd,chi,WootCo99,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,WootCo99,fumbles_rec_td,0,,,,,
player,201212230crd,chi,WootCo99,fumbles_forced,0,,,,,
player,201212230crd,chi,BowmZa20,def_int,0,,,,,
player,201212230crd,chi,BowmZa20,def_int_yds,0,,,,,
player,201212230crd,chi,BowmZa20,def_int_td,0,,,,,
player,201212230crd,chi,BowmZa20,def_int_long,0,,,,,
player,201212230crd,chi,BowmZa20,pass_defended,0,,,,,
player,201212230crd,chi,BowmZa20,sacks,0.0,,,,,
player,201212230crd,chi,BowmZa20,tackles_combined,1,,,,,
player,201212230crd,chi,BowmZa20,tackles_solo,1,,,,,
player,201212230crd,chi,BowmZa20,tackles_assists,0,,,,,
player,201212230crd,chi,BowmZa20,tackles_loss,0,,,,,
player,201212230crd,chi,BowmZa20,qb_hits,0,,,,,
player,201212230crd,chi,BowmZa20,fumbles_rec,1,,,,,
player,201212230crd,chi,BowmZa20,fumbles_rec_yds,1,,,,,
player,201212230crd,chi,BowmZa20,fumbles_rec_td,1,,,,,
player,201212230crd,chi,BowmZa20,fumbles_forced,0,,,,,
player,201212230crd,chi,ContCh00,def_int,0,,,,,
player,201212230crd,chi,ContCh00,def_int_yds,0,,,,,
player,201212230crd,chi,ContCh00,def_int_td,0,,,,,
player,201212230crd,chi,ContCh00,def_int_long,0,,,,,
player,201212230crd,chi,ContCh00,pass_defended,1,,,,,
player,201212230crd,chi,ContCh00,sacks,0.0,,,,,
player,201212230crd,chi,ContCh00,tackles_combined,1,,,,,
player,201212230crd,chi,ContCh00,tackles_solo,0,,,,,
player,201212230crd,chi,ContCh00,tackles_assists,1,,,,,
player,201212230crd,chi,ContCh00,tackles_loss,0,,,,,
player,201212230crd,chi,ContCh00,qb_hits,0,,,,,
player,201212230crd,chi,ContCh00,fumbles_rec,0,,,,,
player,201212230crd,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201212230crd,chi,ContCh00,fumbles_forced,0,,,,,
player,201212230crd,chi,FranJe00,def_int,0,,,,,
player,201212230crd,chi,FranJe00,def_int_yds,0,,,,,
player,201212230crd,chi,FranJe00,def_int_td,0,,,,,
player,201212230crd,chi,FranJe00,def_int_long,0,,,,,
player,201212230crd,chi,FranJe00,pass_defended,0,,,,,
player,201212230crd,chi,FranJe00,sacks,0.0,,,,,
player,201212230crd,chi,FranJe00,tackles_combined,1,,,,,
player,201212230crd,chi,FranJe00,tackles_solo,0,,,,,
player,201212230crd,chi,FranJe00,tackles_assists,1,,,,,
player,201212230crd,chi,FranJe00,tackles_loss,0,,,,,
player,201212230crd,chi,FranJe00,qb_hits,0,,,,,
player,201212230crd,chi,FranJe00,fumbles_rec,0,,,,,
player,201212230crd,chi,FranJe00,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,FranJe00,fumbles_rec_td,0,,,,,
player,201212230crd,chi,FranJe00,fumbles_forced,0,,,,,
player,201212230crd,chi,OkoyAm99,def_int,0,,,,,
player,201212230crd,chi,OkoyAm99,def_int_yds,0,,,,,
player,201212230crd,chi,OkoyAm99,def_int_td,0,,,,,
player,201212230crd,chi,OkoyAm99,def_int_long,0,,,,,
player,201212230crd,chi,OkoyAm99,pass_defended,0,,,,,
player,201212230crd,chi,OkoyAm99,sacks,0.0,,,,,
player,201212230crd,chi,OkoyAm99,tackles_combined,1,,,,,
player,201212230crd,chi,OkoyAm99,tackles_solo,1,,,,,
player,201212230crd,chi,OkoyAm99,tackles_assists,0,,,,,
player,201212230crd,chi,OkoyAm99,tackles_loss,0,,,,,
player,201212230crd,chi,OkoyAm99,qb_hits,0,,,,,
player,201212230crd,chi,OkoyAm99,fumbles_rec,0,,,,,
player,201212230crd,chi,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,OkoyAm99,fumbles_rec_td,0,,,,,
player,201212230crd,chi,OkoyAm99,fumbles_forced,1,,,,,
player,201212230crd,chi,RodrEv00,def_int,0,,,,,
player,201212230crd,chi,RodrEv00,def_int_yds,0,,,,,
player,201212230crd,chi,RodrEv00,def_int_td,0,,,,,
player,201212230crd,chi,RodrEv00,def_int_long,0,,,,,
player,201212230crd,chi,RodrEv00,pass_defended,0,,,,,
player,201212230crd,chi,RodrEv00,sacks,0.0,,,,,
player,201212230crd,chi,RodrEv00,tackles_combined,1,,,,,
player,201212230crd,chi,RodrEv00,tackles_solo,1,,,,,
player,201212230crd,chi,RodrEv00,tackles_assists,0,,,,,
player,201212230crd,chi,RodrEv00,tackles_loss,0,,,,,
player,201212230crd,chi,RodrEv00,qb_hits,0,,,,,
player,201212230crd,chi,RodrEv00,fumbles_rec,0,,,,,
player,201212230crd,chi,RodrEv00,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,RodrEv00,fumbles_rec_td,0,,,,,
player,201212230crd,chi,RodrEv00,fumbles_forced,0,,,,,
player,201212230crd,chi,ThomJ.02,def_int,0,,,,,
player,201212230crd,chi,ThomJ.02,def_int_yds,0,,,,,
player,201212230crd,chi,ThomJ.02,def_int_td,0,,,,,
player,201212230crd,chi,ThomJ.02,def_int_long,0,,,,,
player,201212230crd,chi,ThomJ.02,pass_defended,0,,,,,
player,201212230crd,chi,ThomJ.02,sacks,0.0,,,,,
player,201212230crd,chi,ThomJ.02,tackles_combined,1,,,,,
player,201212230crd,chi,ThomJ.02,tackles_solo,0,,,,,
player,201212230crd,chi,ThomJ.02,tackles_assists,1,,,,,
player,201212230crd,chi,ThomJ.02,tackles_loss,0,,,,,
player,201212230crd,chi,ThomJ.02,qb_hits,0,,,,,
player,201212230crd,chi,ThomJ.02,fumbles_rec,0,,,,,
player,201212230crd,chi,ThomJ.02,fumbles_rec_yds,0,,,,,
player,201212230crd,chi,ThomJ.02,fumbles_rec_td,0,,,,,
player,201212230crd,chi,ThomJ.02,fumbles_forced,0,,,,,
player,201212230crd,chi,WeemEr00,def_int,0,,,,,
player,201212230crd,chi,WeemEr00,def_int_yds,0,,,,,
player,201212230crd,chi,WeemEr00,def_int_td,0,,,,,
player,201212230crd,chi,WeemEr00,def_int_long,0,,,,,
player,201212230crd,chi,WeemEr00,pass_defended,0,,,,,
player,201212230crd,chi,WeemEr00,sacks,0.0,,,,,
player,201212230crd,chi,WeemEr00,tackles_combined,0,,,,,
player,201212230crd,chi,WeemEr00,tackles_solo,0,,,,,
player,201212230crd,chi,WeemEr00,tackles_assists,0,,,,,
player,201212230crd,chi,WeemEr00,tackles_loss,0,,,,,
player,201212230crd,chi,WeemEr00,qb_hits,0,,,,,
player,201212230crd,chi,WeemEr00,fumbles_rec,1,,,,,
player,201212230crd,chi,WeemEr00,fumbles_rec_yds,1,,,,,
player,201212230crd,chi,WeemEr00,fumbles_rec_td,0,,,,,
player,201212230crd,chi,WeemEr00,fumbles_forced,0,,,,,
player,201212230crd,crd,CampCa99,def_int,0,,,,,
player,201212230crd,crd,CampCa99,def_int_yds,0,,,,,
player,201212230crd,crd,CampCa99,def_int_td,0,,,,,
player,201212230crd,crd,CampCa99,def_int_long,0,,,,,
player,201212230crd,crd,CampCa99,pass_defended,1,,,,,
player,201212230crd,crd,CampCa99,sacks,1.0,,,,,
player,201212230crd,crd,CampCa99,tackles_combined,8,,,,,
player,201212230crd,crd,CampCa99,tackles_solo,7,,,,,
player,201212230crd,crd,CampCa99,tackles_assists,1,,,,,
player,201212230crd,crd,CampCa99,tackles_loss,1,,,,,
player,201212230crd,crd,CampCa99,qb_hits,1,,,,,
player,201212230crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201212230crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201212230crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201212230crd,crd,WashDa99,def_int,0,,,,,
player,201212230crd,crd,WashDa99,def_int_yds,0,,,,,
player,201212230crd,crd,WashDa99,def_int_td,0,,,,,
player,201212230crd,crd,WashDa99,def_int_long,0,,,,,
player,201212230crd,crd,WashDa99,pass_defended,0,,,,,
player,201212230crd,crd,WashDa99,sacks,0.0,,,,,
player,201212230crd,crd,WashDa99,tackles_combined,8,,,,,
player,201212230crd,crd,WashDa99,tackles_solo,7,,,,,
player,201212230crd,crd,WashDa99,tackles_assists,1,,,,,
player,201212230crd,crd,WashDa99,tackles_loss,1,,,,,
player,201212230crd,crd,WashDa99,qb_hits,0,,,,,
player,201212230crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201212230crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201212230crd,crd,WashDa99,fumbles_forced,0,,,,,
player,201212230crd,crd,PetePa00,def_int,0,,,,,
player,201212230crd,crd,PetePa00,def_int_yds,0,,,,,
player,201212230crd,crd,PetePa00,def_int_td,0,,,,,
player,201212230crd,crd,PetePa00,def_int_long,0,,,,,
player,201212230crd,crd,PetePa00,pass_defended,0,,,,,
player,201212230crd,crd,PetePa00,sacks,0.0,,,,,
player,201212230crd,crd,PetePa00,tackles_combined,6,,,,,
player,201212230crd,crd,PetePa00,tackles_solo,6,,,,,
player,201212230crd,crd,PetePa00,tackles_assists,0,,,,,
player,201212230crd,crd,PetePa00,tackles_loss,0,,,,,
player,201212230crd,crd,PetePa00,qb_hits,0,,,,,
player,201212230crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201212230crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201212230crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201212230crd,crd,LenoPa20,def_int,0,,,,,
player,201212230crd,crd,LenoPa20,def_int_yds,0,,,,,
player,201212230crd,crd,LenoPa20,def_int_td,0,,,,,
player,201212230crd,crd,LenoPa20,def_int_long,0,,,,,
player,201212230crd,crd,LenoPa20,pass_defended,0,,,,,
player,201212230crd,crd,LenoPa20,sacks,0.0,,,,,
player,201212230crd,crd,LenoPa20,tackles_combined,5,,,,,
player,201212230crd,crd,LenoPa20,tackles_solo,4,,,,,
player,201212230crd,crd,LenoPa20,tackles_assists,1,,,,,
player,201212230crd,crd,LenoPa20,tackles_loss,0,,,,,
player,201212230crd,crd,LenoPa20,qb_hits,0,,,,,
player,201212230crd,crd,LenoPa20,fumbles_rec,0,,,,,
player,201212230crd,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201212230crd,crd,LenoPa20,fumbles_forced,0,,,,,
player,201212230crd,crd,RhodKe20,def_int,0,,,,,
player,201212230crd,crd,RhodKe20,def_int_yds,0,,,,,
player,201212230crd,crd,RhodKe20,def_int_td,0,,,,,
player,201212230crd,crd,RhodKe20,def_int_long,0,,,,,
player,201212230crd,crd,RhodKe20,pass_defended,0,,,,,
player,201212230crd,crd,RhodKe20,sacks,0.0,,,,,
player,201212230crd,crd,RhodKe20,tackles_combined,5,,,,,
player,201212230crd,crd,RhodKe20,tackles_solo,5,,,,,
player,201212230crd,crd,RhodKe20,tackles_assists,0,,,,,
player,201212230crd,crd,RhodKe20,tackles_loss,0,,,,,
player,201212230crd,crd,RhodKe20,qb_hits,0,,,,,
player,201212230crd,crd,RhodKe20,fumbles_rec,0,,,,,
player,201212230crd,crd,RhodKe20,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,RhodKe20,fumbles_rec_td,0,,,,,
player,201212230crd,crd,RhodKe20,fumbles_forced,0,,,,,
player,201212230crd,crd,WillDa99,def_int,0,,,,,
player,201212230crd,crd,WillDa99,def_int_yds,0,,,,,
player,201212230crd,crd,WillDa99,def_int_td,0,,,,,
player,201212230crd,crd,WillDa99,def_int_long,0,,,,,
player,201212230crd,crd,WillDa99,pass_defended,0,,,,,
player,201212230crd,crd,WillDa99,sacks,0.0,,,,,
player,201212230crd,crd,WillDa99,tackles_combined,4,,,,,
player,201212230crd,crd,WillDa99,tackles_solo,3,,,,,
player,201212230crd,crd,WillDa99,tackles_assists,1,,,,,
player,201212230crd,crd,WillDa99,tackles_loss,0,,,,,
player,201212230crd,crd,WillDa99,qb_hits,0,,,,,
player,201212230crd,crd,WillDa99,fumbles_rec,0,,,,,
player,201212230crd,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201212230crd,crd,WillDa99,fumbles_forced,0,,,,,
player,201212230crd,crd,AchoSa00,def_int,0,,,,,
player,201212230crd,crd,AchoSa00,def_int_yds,0,,,,,
player,201212230crd,crd,AchoSa00,def_int_td,0,,,,,
player,201212230crd,crd,AchoSa00,def_int_long,0,,,,,
player,201212230crd,crd,AchoSa00,pass_defended,0,,,,,
player,201212230crd,crd,AchoSa00,sacks,0.0,,,,,
player,201212230crd,crd,AchoSa00,tackles_combined,3,,,,,
player,201212230crd,crd,AchoSa00,tackles_solo,2,,,,,
player,201212230crd,crd,AchoSa00,tackles_assists,1,,,,,
player,201212230crd,crd,AchoSa00,tackles_loss,0,,,,,
player,201212230crd,crd,AchoSa00,qb_hits,0,,,,,
player,201212230crd,crd,AchoSa00,fumbles_rec,0,,,,,
player,201212230crd,crd,AchoSa00,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,AchoSa00,fumbles_rec_td,0,,,,,
player,201212230crd,crd,AchoSa00,fumbles_forced,0,,,,,
player,201212230crd,crd,GayxWi99,def_int,0,,,,,
player,201212230crd,crd,GayxWi99,def_int_yds,0,,,,,
player,201212230crd,crd,GayxWi99,def_int_td,0,,,,,
player,201212230crd,crd,GayxWi99,def_int_long,0,,,,,
player,201212230crd,crd,GayxWi99,pass_defended,0,,,,,
player,201212230crd,crd,GayxWi99,sacks,0.0,,,,,
