game,2012,4,20120930,201209300tam,was,"Washington Redskins",24,tam,"Tampa Bay Buccaneers",22
player,201209300tam,was,WillMa20,fumbles_forced,0,,,,,
player,201209300tam,was,DougRe20,def_int,0,,,,,
player,201209300tam,was,DougRe20,def_int_yds,0,,,,,
player,201209300tam,was,DougRe20,def_int_td,0,,,,,
player,201209300tam,was,DougRe20,def_int_long,0,,,,,
player,201209300tam,was,DougRe20,pass_defended,0,,,,,
player,201209300tam,was,DougRe20,sacks,0.0,,,,,
player,201209300tam,was,DougRe20,tackles_combined,6,,,,,
player,201209300tam,was,DougRe20,tackles_solo,6,,,,,
player,201209300tam,was,DougRe20,tackles_assists,0,,,,,
player,201209300tam,was,DougRe20,tackles_loss,0,,,,,
player,201209300tam,was,DougRe20,qb_hits,0,,,,,
player,201209300tam,was,DougRe20,fumbles_rec,0,,,,,
player,201209300tam,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201209300tam,was,DougRe20,fumbles_rec_td,0,,,,,
player,201209300tam,was,DougRe20,fumbles_forced,0,,,,,
player,201209300tam,was,WilsJo99,def_int,0,,,,,
player,201209300tam,was,WilsJo99,def_int_yds,0,,,,,
player,201209300tam,was,WilsJo99,def_int_td,0,,,,,
player,201209300tam,was,WilsJo99,def_int_long,0,,,,,
player,201209300tam,was,WilsJo99,pass_defended,2,,,,,
player,201209300tam,was,WilsJo99,sacks,0.0,,,,,
player,201209300tam,was,WilsJo99,tackles_combined,5,,,,,
player,201209300tam,was,WilsJo99,tackles_solo,5,,,,,
player,201209300tam,was,WilsJo99,tackles_assists,0,,,,,
player,201209300tam,was,WilsJo99,tackles_loss,0,,,,,
player,201209300tam,was,WilsJo99,qb_hits,0,,,,,
player,201209300tam,was,WilsJo99,fumbles_rec,0,,,,,
player,201209300tam,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201209300tam,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201209300tam,was,WilsJo99,fumbles_forced,0,,,,,
player,201209300tam,was,CrawRi00,def_int,0,,,,,
player,201209300tam,was,CrawRi00,def_int_yds,0,,,,,
player,201209300tam,was,CrawRi00,def_int_td,0,,,,,
player,201209300tam,was,CrawRi00,def_int_long,0,,,,,
player,201209300tam,was,CrawRi00,pass_defended,0,,,,,
player,201209300tam,was,CrawRi00,sacks,0.0,,,,,
player,201209300tam,was,CrawRi00,tackles_combined,3,,,,,
player,201209300tam,was,CrawRi00,tackles_solo,3,,,,,
player,201209300tam,was,CrawRi00,tackles_assists,0,,,,,
player,201209300tam,was,CrawRi00,tackles_loss,0,,,,,
player,201209300tam,was,CrawRi00,qb_hits,0,,,,,
player,201209300tam,was,CrawRi00,fumbles_rec,0,,,,,
player,201209300tam,was,CrawRi00,fumbles_rec_yds,0,,,,,
player,201209300tam,was,CrawRi00,fumbles_rec_td,0,,,,,
player,201209300tam,was,CrawRi00,fumbles_forced,0,,,,,
player,201209300tam,was,WilsCh99,def_int,0,,,,,
player,201209300tam,was,WilsCh99,def_int_yds,0,,,,,
player,201209300tam,was,WilsCh99,def_int_td,0,,,,,
player,201209300tam,was,WilsCh99,def_int_long,0,,,,,
player,201209300tam,was,WilsCh99,pass_defended,0,,,,,
player,201209300tam,was,WilsCh99,sacks,0.0,,,,,
player,201209300tam,was,WilsCh99,tackles_combined,3,,,,,
player,201209300tam,was,WilsCh99,tackles_solo,3,,,,,
player,201209300tam,was,WilsCh99,tackles_assists,0,,,,,
player,201209300tam,was,WilsCh99,tackles_loss,0,,,,,
player,201209300tam,was,WilsCh99,qb_hits,0,,,,,
player,201209300tam,was,WilsCh99,fumbles_rec,0,,,,,
player,201209300tam,was,WilsCh99,fumbles_rec_yds,0,,,,,
player,201209300tam,was,WilsCh99,fumbles_rec_td,0,,,,,
player,201209300tam,was,WilsCh99,fumbles_forced,0,,,,,
player,201209300tam,was,AlexLo99,def_int,0,,,,,
player,201209300tam,was,AlexLo99,def_int_yds,0,,,,,
player,201209300tam,was,AlexLo99,def_int_td,0,,,,,
player,201209300tam,was,AlexLo99,def_int_long,0,,,,,
player,201209300tam,was,AlexLo99,pass_defended,0,,,,,
player,201209300tam,was,AlexLo99,sacks,0.0,,,,,
player,201209300tam,was,AlexLo99,tackles_combined,2,,,,,
player,201209300tam,was,AlexLo99,tackles_solo,2,,,,,
player,201209300tam,was,AlexLo99,tackles_assists,0,,,,,
player,201209300tam,was,AlexLo99,tackles_loss,0,,,,,
player,201209300tam,was,AlexLo99,qb_hits,0,,,,,
player,201209300tam,was,AlexLo99,fumbles_rec,0,,,,,
player,201209300tam,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201209300tam,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201209300tam,was,AlexLo99,fumbles_forced,0,,,,,
player,201209300tam,was,JackRo99,def_int,0,,,,,
player,201209300tam,was,JackRo99,def_int_yds,0,,,,,
player,201209300tam,was,JackRo99,def_int_td,0,,,,,
player,201209300tam,was,JackRo99,def_int_long,0,,,,,
player,201209300tam,was,JackRo99,pass_defended,0,,,,,
player,201209300tam,was,JackRo99,sacks,0.0,,,,,
player,201209300tam,was,JackRo99,tackles_combined,2,,,,,
player,201209300tam,was,JackRo99,tackles_solo,2,,,,,
player,201209300tam,was,JackRo99,tackles_assists,0,,,,,
player,201209300tam,was,JackRo99,tackles_loss,0,,,,,
player,201209300tam,was,JackRo99,qb_hits,0,,,,,
player,201209300tam,was,JackRo99,fumbles_rec,0,,,,,
player,201209300tam,was,JackRo99,fumbles_rec_yds,0,,,,,
player,201209300tam,was,JackRo99,fumbles_rec_td,0,,,,,
player,201209300tam,was,JackRo99,fumbles_forced,0,,,,,
player,201209300tam,was,RilePe00,def_int,0,,,,,
player,201209300tam,was,RilePe00,def_int_yds,0,,,,,
player,201209300tam,was,RilePe00,def_int_td,0,,,,,
player,201209300tam,was,RilePe00,def_int_long,0,,,,,
player,201209300tam,was,RilePe00,pass_defended,0,,,,,
player,201209300tam,was,RilePe00,sacks,0.0,,,,,
player,201209300tam,was,RilePe00,tackles_combined,2,,,,,
player,201209300tam,was,RilePe00,tackles_solo,2,,,,,
player,201209300tam,was,RilePe00,tackles_assists,0,,,,,
player,201209300tam,was,RilePe00,tackles_loss,0,,,,,
player,201209300tam,was,RilePe00,qb_hits,0,,,,,
player,201209300tam,was,RilePe00,fumbles_rec,0,,,,,
player,201209300tam,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201209300tam,was,RilePe00,fumbles_rec_td,0,,,,,
player,201209300tam,was,RilePe00,fumbles_forced,0,,,,,
player,201209300tam,was,WortDo99,def_int,0,,,,,
player,201209300tam,was,WortDo99,def_int_yds,0,,,,,
player,201209300tam,was,WortDo99,def_int_td,0,,,,,
player,201209300tam,was,WortDo99,def_int_long,0,,,,,
player,201209300tam,was,WortDo99,pass_defended,0,,,,,
player,201209300tam,was,WortDo99,sacks,0.0,,,,,
player,201209300tam,was,WortDo99,tackles_combined,2,,,,,
player,201209300tam,was,WortDo99,tackles_solo,2,,,,,
player,201209300tam,was,WortDo99,tackles_assists,0,,,,,
player,201209300tam,was,WortDo99,tackles_loss,0,,,,,
player,201209300tam,was,WortDo99,qb_hits,0,,,,,
player,201209300tam,was,WortDo99,fumbles_rec,0,,,,,
player,201209300tam,was,WortDo99,fumbles_rec_yds,0,,,,,
player,201209300tam,was,WortDo99,fumbles_rec_td,0,,,,,
player,201209300tam,was,WortDo99,fumbles_forced,0,,,,,
player,201209300tam,was,FletLo20,def_int,0,,,,,
player,201209300tam,was,FletLo20,def_int_yds,0,,,,,
player,201209300tam,was,FletLo20,def_int_td,0,,,,,
player,201209300tam,was,FletLo20,def_int_long,0,,,,,
player,201209300tam,was,FletLo20,pass_defended,0,,,,,
player,201209300tam,was,FletLo20,sacks,0.0,,,,,
player,201209300tam,was,FletLo20,tackles_combined,1,,,,,
player,201209300tam,was,FletLo20,tackles_solo,1,,,,,
player,201209300tam,was,FletLo20,tackles_assists,0,,,,,
player,201209300tam,was,FletLo20,tackles_loss,0,,,,,
player,201209300tam,was,FletLo20,qb_hits,0,,,,,
player,201209300tam,was,FletLo20,fumbles_rec,0,,,,,
player,201209300tam,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201209300tam,was,FletLo20,fumbles_rec_td,0,,,,,
player,201209300tam,was,FletLo20,fumbles_forced,0,,,,,
player,201209300tam,was,JenkJa01,def_int,0,,,,,
player,201209300tam,was,JenkJa01,def_int_yds,0,,,,,
player,201209300tam,was,JenkJa01,def_int_td,0,,,,,
player,201209300tam,was,JenkJa01,def_int_long,0,,,,,
player,201209300tam,was,JenkJa01,pass_defended,0,,,,,
player,201209300tam,was,JenkJa01,sacks,0.0,,,,,
player,201209300tam,was,JenkJa01,tackles_combined,1,,,,,
player,201209300tam,was,JenkJa01,tackles_solo,1,,,,,
player,201209300tam,was,JenkJa01,tackles_assists,0,,,,,
player,201209300tam,was,JenkJa01,tackles_loss,0,,,,,
player,201209300tam,was,JenkJa01,qb_hits,0,,,,,
player,201209300tam,was,JenkJa01,fumbles_rec,0,,,,,
player,201209300tam,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201209300tam,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201209300tam,was,JenkJa01,fumbles_forced,0,,,,,
player,201209300tam,tam,BennMi99,def_int,0,,,,,
player,201209300tam,tam,BennMi99,def_int_yds,0,,,,,
player,201209300tam,tam,BennMi99,def_int_td,0,,,,,
player,201209300tam,tam,BennMi99,def_int_long,0,,,,,
player,201209300tam,tam,BennMi99,pass_defended,0,,,,,
player,201209300tam,tam,BennMi99,sacks,1.0,,,,,
player,201209300tam,tam,BennMi99,tackles_combined,2,,,,,
player,201209300tam,tam,BennMi99,tackles_solo,2,,,,,
player,201209300tam,tam,BennMi99,tackles_assists,0,,,,,
player,201209300tam,tam,BennMi99,tackles_loss,1,,,,,
player,201209300tam,tam,BennMi99,qb_hits,2,,,,,
player,201209300tam,tam,BennMi99,fumbles_rec,0,,,,,
player,201209300tam,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,BennMi99,fumbles_forced,0,,,,,
player,201209300tam,tam,DaviLa00,def_int,0,,,,,
player,201209300tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201209300tam,tam,DaviLa00,def_int_td,0,,,,,
player,201209300tam,tam,DaviLa00,def_int_long,0,,,,,
player,201209300tam,tam,DaviLa00,pass_defended,0,,,,,
player,201209300tam,tam,DaviLa00,sacks,0.0,,,,,
player,201209300tam,tam,DaviLa00,tackles_combined,14,,,,,
player,201209300tam,tam,DaviLa00,tackles_solo,12,,,,,
player,201209300tam,tam,DaviLa00,tackles_assists,2,,,,,
player,201209300tam,tam,DaviLa00,tackles_loss,3,,,,,
player,201209300tam,tam,DaviLa00,qb_hits,0,,,,,
player,201209300tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201209300tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201209300tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201209300tam,tam,FostMa00,def_int,0,,,,,
player,201209300tam,tam,FostMa00,def_int_yds,0,,,,,
player,201209300tam,tam,FostMa00,def_int_td,0,,,,,
player,201209300tam,tam,FostMa00,def_int_long,0,,,,,
player,201209300tam,tam,FostMa00,pass_defended,0,,,,,
player,201209300tam,tam,FostMa00,sacks,0.0,,,,,
player,201209300tam,tam,FostMa00,tackles_combined,10,,,,,
player,201209300tam,tam,FostMa00,tackles_solo,7,,,,,
player,201209300tam,tam,FostMa00,tackles_assists,3,,,,,
player,201209300tam,tam,FostMa00,tackles_loss,0,,,,,
player,201209300tam,tam,FostMa00,qb_hits,0,,,,,
player,201209300tam,tam,FostMa00,fumbles_rec,0,,,,,
player,201209300tam,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201209300tam,tam,FostMa00,fumbles_forced,0,,,,,
player,201209300tam,tam,BarrMa00,def_int,0,,,,,
player,201209300tam,tam,BarrMa00,def_int_yds,0,,,,,
player,201209300tam,tam,BarrMa00,def_int_td,0,,,,,
player,201209300tam,tam,BarrMa00,def_int_long,0,,,,,
player,201209300tam,tam,BarrMa00,pass_defended,0,,,,,
player,201209300tam,tam,BarrMa00,sacks,0.0,,,,,
player,201209300tam,tam,BarrMa00,tackles_combined,8,,,,,
player,201209300tam,tam,BarrMa00,tackles_solo,7,,,,,
player,201209300tam,tam,BarrMa00,tackles_assists,1,,,,,
player,201209300tam,tam,BarrMa00,tackles_loss,0,,,,,
player,201209300tam,tam,BarrMa00,qb_hits,0,,,,,
player,201209300tam,tam,BarrMa00,fumbles_rec,0,,,,,
player,201209300tam,tam,BarrMa00,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,BarrMa00,fumbles_rec_td,0,,,,,
player,201209300tam,tam,BarrMa00,fumbles_forced,1,,,,,
player,201209300tam,tam,BarbRo00,def_int,0,,,,,
player,201209300tam,tam,BarbRo00,def_int_yds,0,,,,,
player,201209300tam,tam,BarbRo00,def_int_td,0,,,,,
player,201209300tam,tam,BarbRo00,def_int_long,0,,,,,
player,201209300tam,tam,BarbRo00,pass_defended,0,,,,,
player,201209300tam,tam,BarbRo00,sacks,0.0,,,,,
player,201209300tam,tam,BarbRo00,tackles_combined,4,,,,,
player,201209300tam,tam,BarbRo00,tackles_solo,3,,,,,
player,201209300tam,tam,BarbRo00,tackles_assists,1,,,,,
player,201209300tam,tam,BarbRo00,tackles_loss,1,,,,,
player,201209300tam,tam,BarbRo00,qb_hits,0,,,,,
player,201209300tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201209300tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201209300tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201209300tam,tam,Teo-Da99,def_int,0,,,,,
player,201209300tam,tam,Teo-Da99,def_int_yds,0,,,,,
player,201209300tam,tam,Teo-Da99,def_int_td,0,,,,,
player,201209300tam,tam,Teo-Da99,def_int_long,0,,,,,
player,201209300tam,tam,Teo-Da99,pass_defended,0,,,,,
player,201209300tam,tam,Teo-Da99,sacks,0.0,,,,,
player,201209300tam,tam,Teo-Da99,tackles_combined,4,,,,,
player,201209300tam,tam,Teo-Da99,tackles_solo,1,,,,,
player,201209300tam,tam,Teo-Da99,tackles_assists,3,,,,,
player,201209300tam,tam,Teo-Da99,tackles_loss,0,,,,,
player,201209300tam,tam,Teo-Da99,qb_hits,0,,,,,
player,201209300tam,tam,Teo-Da99,fumbles_rec,0,,,,,
player,201209300tam,tam,Teo-Da99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,Teo-Da99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,Teo-Da99,fumbles_forced,0,,,,,
player,201209300tam,tam,McCoGe99,def_int,0,,,,,
player,201209300tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201209300tam,tam,McCoGe99,def_int_td,0,,,,,
player,201209300tam,tam,McCoGe99,def_int_long,0,,,,,
player,201209300tam,tam,McCoGe99,pass_defended,0,,,,,
player,201209300tam,tam,McCoGe99,sacks,0.0,,,,,
player,201209300tam,tam,McCoGe99,tackles_combined,3,,,,,
player,201209300tam,tam,McCoGe99,tackles_solo,3,,,,,
player,201209300tam,tam,McCoGe99,tackles_assists,0,,,,,
player,201209300tam,tam,McCoGe99,tackles_loss,1,,,,,
player,201209300tam,tam,McCoGe99,qb_hits,0,,,,,
player,201209300tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201209300tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201209300tam,tam,McDoBr99,def_int,0,,,,,
player,201209300tam,tam,McDoBr99,def_int_yds,0,,,,,
player,201209300tam,tam,McDoBr99,def_int_td,0,,,,,
player,201209300tam,tam,McDoBr99,def_int_long,0,,,,,
player,201209300tam,tam,McDoBr99,pass_defended,0,,,,,
player,201209300tam,tam,McDoBr99,sacks,0.0,,,,,
player,201209300tam,tam,McDoBr99,tackles_combined,3,,,,,
player,201209300tam,tam,McDoBr99,tackles_solo,2,,,,,
player,201209300tam,tam,McDoBr99,tackles_assists,1,,,,,
player,201209300tam,tam,McDoBr99,tackles_loss,0,,,,,
player,201209300tam,tam,McDoBr99,qb_hits,0,,,,,
player,201209300tam,tam,McDoBr99,fumbles_rec,0,,,,,
player,201209300tam,tam,McDoBr99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,McDoBr99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,McDoBr99,fumbles_forced,0,,,,,
player,201209300tam,tam,TaliAq99,def_int,0,,,,,
player,201209300tam,tam,TaliAq99,def_int_yds,0,,,,,
player,201209300tam,tam,TaliAq99,def_int_td,0,,,,,
player,201209300tam,tam,TaliAq99,def_int_long,0,,,,,
player,201209300tam,tam,TaliAq99,pass_defended,1,,,,,
player,201209300tam,tam,TaliAq99,sacks,0.0,,,,,
player,201209300tam,tam,TaliAq99,tackles_combined,3,,,,,
player,201209300tam,tam,TaliAq99,tackles_solo,3,,,,,
player,201209300tam,tam,TaliAq99,tackles_assists,0,,,,,
player,201209300tam,tam,TaliAq99,tackles_loss,0,,,,,
player,201209300tam,tam,TaliAq99,qb_hits,0,,,,,
player,201209300tam,tam,TaliAq99,fumbles_rec,0,,,,,
player,201209300tam,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,TaliAq99,fumbles_forced,0,,,,,
player,201209300tam,tam,WrigEr99,def_int,0,,,,,
player,201209300tam,tam,WrigEr99,def_int_yds,0,,,,,
player,201209300tam,tam,WrigEr99,def_int_td,0,,,,,
player,201209300tam,tam,WrigEr99,def_int_long,0,,,,,
player,201209300tam,tam,WrigEr99,pass_defended,0,,,,,
player,201209300tam,tam,WrigEr99,sacks,0.0,,,,,
player,201209300tam,tam,WrigEr99,tackles_combined,3,,,,,
player,201209300tam,tam,WrigEr99,tackles_solo,2,,,,,
player,201209300tam,tam,WrigEr99,tackles_assists,1,,,,,
player,201209300tam,tam,WrigEr99,tackles_loss,0,,,,,
player,201209300tam,tam,WrigEr99,qb_hits,0,,,,,
player,201209300tam,tam,WrigEr99,fumbles_rec,0,,,,,
player,201209300tam,tam,WrigEr99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,WrigEr99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,WrigEr99,fumbles_forced,0,,,,,
player,201209300tam,tam,BlacQu99,def_int,0,,,,,
player,201209300tam,tam,BlacQu99,def_int_yds,0,,,,,
player,201209300tam,tam,BlacQu99,def_int_td,0,,,,,
player,201209300tam,tam,BlacQu99,def_int_long,0,,,,,
player,201209300tam,tam,BlacQu99,pass_defended,0,,,,,
player,201209300tam,tam,BlacQu99,sacks,0.0,,,,,
player,201209300tam,tam,BlacQu99,tackles_combined,2,,,,,
player,201209300tam,tam,BlacQu99,tackles_solo,1,,,,,
player,201209300tam,tam,BlacQu99,tackles_assists,1,,,,,
player,201209300tam,tam,BlacQu99,tackles_loss,0,,,,,
player,201209300tam,tam,BlacQu99,qb_hits,0,,,,,
player,201209300tam,tam,BlacQu99,fumbles_rec,0,,,,,
player,201209300tam,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,BlacQu99,fumbles_forced,0,,,,,
player,201209300tam,tam,BlacAh00,def_int,0,,,,,
player,201209300tam,tam,BlacAh00,def_int_yds,0,,,,,
player,201209300tam,tam,BlacAh00,def_int_td,0,,,,,
player,201209300tam,tam,BlacAh00,def_int_long,0,,,,,
player,201209300tam,tam,BlacAh00,pass_defended,0,,,,,
player,201209300tam,tam,BlacAh00,sacks,0.0,,,,,
player,201209300tam,tam,BlacAh00,tackles_combined,2,,,,,
player,201209300tam,tam,BlacAh00,tackles_solo,1,,,,,
player,201209300tam,tam,BlacAh00,tackles_assists,1,,,,,
player,201209300tam,tam,BlacAh00,tackles_loss,0,,,,,
player,201209300tam,tam,BlacAh00,qb_hits,0,,,,,
player,201209300tam,tam,BlacAh00,fumbles_rec,0,,,,,
player,201209300tam,tam,BlacAh00,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,BlacAh00,fumbles_rec_td,0,,,,,
player,201209300tam,tam,BlacAh00,fumbles_forced,0,,,,,
player,201209300tam,tam,IrviCo99,def_int,0,,,,,
player,201209300tam,tam,IrviCo99,def_int_yds,0,,,,,
player,201209300tam,tam,IrviCo99,def_int_td,0,,,,,
player,201209300tam,tam,IrviCo99,def_int_long,0,,,,,
player,201209300tam,tam,IrviCo99,pass_defended,0,,,,,
player,201209300tam,tam,IrviCo99,sacks,0.0,,,,,
player,201209300tam,tam,IrviCo99,tackles_combined,2,,,,,
player,201209300tam,tam,IrviCo99,tackles_solo,1,,,,,
player,201209300tam,tam,IrviCo99,tackles_assists,1,,,,,
player,201209300tam,tam,IrviCo99,tackles_loss,0,,,,,
player,201209300tam,tam,IrviCo99,qb_hits,0,,,,,
player,201209300tam,tam,IrviCo99,fumbles_rec,0,,,,,
player,201209300tam,tam,IrviCo99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,IrviCo99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,IrviCo99,fumbles_forced,0,,,,,
player,201209300tam,tam,JohnGe00,def_int,0,,,,,
player,201209300tam,tam,JohnGe00,def_int_yds,0,,,,,
player,201209300tam,tam,JohnGe00,def_int_td,0,,,,,
player,201209300tam,tam,JohnGe00,def_int_long,0,,,,,
player,201209300tam,tam,JohnGe00,pass_defended,0,,,,,
player,201209300tam,tam,JohnGe00,sacks,0.0,,,,,
player,201209300tam,tam,JohnGe00,tackles_combined,2,,,,,
player,201209300tam,tam,JohnGe00,tackles_solo,0,,,,,
player,201209300tam,tam,JohnGe00,tackles_assists,2,,,,,
player,201209300tam,tam,JohnGe00,tackles_loss,0,,,,,
player,201209300tam,tam,JohnGe00,qb_hits,0,,,,,
player,201209300tam,tam,JohnGe00,fumbles_rec,0,,,,,
player,201209300tam,tam,JohnGe00,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,JohnGe00,fumbles_rec_td,0,,,,,
player,201209300tam,tam,JohnGe00,fumbles_forced,0,,,,,
player,201209300tam,tam,BennAr00,def_int,0,,,,,
player,201209300tam,tam,BennAr00,def_int_yds,0,,,,,
player,201209300tam,tam,BennAr00,def_int_td,0,,,,,
player,201209300tam,tam,BennAr00,def_int_long,0,,,,,
player,201209300tam,tam,BennAr00,pass_defended,0,,,,,
player,201209300tam,tam,BennAr00,sacks,0.0,,,,,
player,201209300tam,tam,BennAr00,tackles_combined,1,,,,,
player,201209300tam,tam,BennAr00,tackles_solo,1,,,,,
player,201209300tam,tam,BennAr00,tackles_assists,0,,,,,
player,201209300tam,tam,BennAr00,tackles_loss,0,,,,,
player,201209300tam,tam,BennAr00,qb_hits,0,,,,,
player,201209300tam,tam,BennAr00,fumbles_rec,0,,,,,
player,201209300tam,tam,BennAr00,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,BennAr00,fumbles_rec_td,0,,,,,
player,201209300tam,tam,BennAr00,fumbles_forced,0,,,,,
player,201209300tam,tam,BiggE.99,def_int,0,,,,,
player,201209300tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201209300tam,tam,BiggE.99,def_int_td,0,,,,,
player,201209300tam,tam,BiggE.99,def_int_long,0,,,,,
player,201209300tam,tam,BiggE.99,pass_defended,1,,,,,
player,201209300tam,tam,BiggE.99,sacks,0.0,,,,,
player,201209300tam,tam,BiggE.99,tackles_combined,1,,,,,
player,201209300tam,tam,BiggE.99,tackles_solo,1,,,,,
player,201209300tam,tam,BiggE.99,tackles_assists,0,,,,,
player,201209300tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201209300tam,tam,BiggE.99,qb_hits,0,,,,,
player,201209300tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201209300tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201209300tam,tam,GibsGa99,def_int,0,,,,,
player,201209300tam,tam,GibsGa99,def_int_yds,0,,,,,
player,201209300tam,tam,GibsGa99,def_int_td,0,,,,,
player,201209300tam,tam,GibsGa99,def_int_long,0,,,,,
player,201209300tam,tam,GibsGa99,pass_defended,0,,,,,
player,201209300tam,tam,GibsGa99,sacks,0.0,,,,,
player,201209300tam,tam,GibsGa99,tackles_combined,1,,,,,
player,201209300tam,tam,GibsGa99,tackles_solo,1,,,,,
player,201209300tam,tam,GibsGa99,tackles_assists,0,,,,,
player,201209300tam,tam,GibsGa99,tackles_loss,0,,,,,
player,201209300tam,tam,GibsGa99,qb_hits,0,,,,,
player,201209300tam,tam,GibsGa99,fumbles_rec,0,,,,,
player,201209300tam,tam,GibsGa99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,GibsGa99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,GibsGa99,fumbles_forced,0,,,,,
player,201209300tam,tam,HaywAd98,def_int,0,,,,,
player,201209300tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201209300tam,tam,HaywAd98,def_int_td,0,,,,,
player,201209300tam,tam,HaywAd98,def_int_long,0,,,,,
player,201209300tam,tam,HaywAd98,pass_defended,0,,,,,
player,201209300tam,tam,HaywAd98,sacks,0.0,,,,,
player,201209300tam,tam,HaywAd98,tackles_combined,1,,,,,
player,201209300tam,tam,HaywAd98,tackles_solo,1,,,,,
player,201209300tam,tam,HaywAd98,tackles_assists,0,,,,,
player,201209300tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201209300tam,tam,HaywAd98,qb_hits,0,,,,,
player,201209300tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201209300tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201209300tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201209300tam,tam,MillRo99,def_int,0,,,,,
player,201209300tam,tam,MillRo99,def_int_yds,0,,,,,
player,201209300tam,tam,MillRo99,def_int_td,0,,,,,
player,201209300tam,tam,MillRo99,def_int_long,0,,,,,
player,201209300tam,tam,MillRo99,pass_defended,0,,,,,
player,201209300tam,tam,MillRo99,sacks,0.0,,,,,
player,201209300tam,tam,MillRo99,tackles_combined,1,,,,,
player,201209300tam,tam,MillRo99,tackles_solo,1,,,,,
player,201209300tam,tam,MillRo99,tackles_assists,0,,,,,
player,201209300tam,tam,MillRo99,tackles_loss,0,,,,,
player,201209300tam,tam,MillRo99,qb_hits,0,,,,,
player,201209300tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201209300tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201209300tam,tam,WatsDe99,def_int,0,,,,,
player,201209300tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201209300tam,tam,WatsDe99,def_int_td,0,,,,,
player,201209300tam,tam,WatsDe99,def_int_long,0,,,,,
player,201209300tam,tam,WatsDe99,pass_defended,0,,,,,
player,201209300tam,tam,WatsDe99,sacks,0.0,,,,,
player,201209300tam,tam,WatsDe99,tackles_combined,1,,,,,
