game,2012,13,20121202,201212020kan,car,"Carolina Panthers",21,kan,"Kansas City Chiefs",27
player,201212020kan,kan,SmitSh20,sacks,0.0,,,,,
player,201212020kan,kan,SmitSh20,tackles_combined,1,,,,,
player,201212020kan,kan,SmitSh20,tackles_solo,1,,,,,
player,201212020kan,kan,SmitSh20,tackles_assists,0,,,,,
player,201212020kan,kan,SmitSh20,tackles_loss,0,,,,,
player,201212020kan,kan,SmitSh20,qb_hits,0,,,,,
player,201212020kan,kan,SmitSh20,fumbles_rec,0,,,,,
player,201212020kan,kan,SmitSh20,fumbles_rec_yds,0,,,,,
player,201212020kan,kan,SmitSh20,fumbles_rec_td,0,,,,,
player,201212020kan,kan,SmitSh20,fumbles_forced,0,,,,,
player,201212020kan,kan,StudAn99,def_int,0,,,,,
player,201212020kan,kan,StudAn99,def_int_yds,0,,,,,
player,201212020kan,kan,StudAn99,def_int_td,0,,,,,
player,201212020kan,kan,StudAn99,def_int_long,0,,,,,
player,201212020kan,kan,StudAn99,pass_defended,0,,,,,
player,201212020kan,kan,StudAn99,sacks,0.0,,,,,
player,201212020kan,kan,StudAn99,tackles_combined,1,,,,,
player,201212020kan,kan,StudAn99,tackles_solo,1,,,,,
player,201212020kan,kan,StudAn99,tackles_assists,0,,,,,
player,201212020kan,kan,StudAn99,tackles_loss,0,,,,,
player,201212020kan,kan,StudAn99,qb_hits,0,,,,,
player,201212020kan,kan,StudAn99,fumbles_rec,0,,,,,
player,201212020kan,kan,StudAn99,fumbles_rec_yds,0,,,,,
player,201212020kan,kan,StudAn99,fumbles_rec_td,0,,,,,
player,201212020kan,kan,StudAn99,fumbles_forced,0,,,,,
player,201212020kan,car,AdamJo01,kick_ret,0,,,,,
player,201212020kan,car,AdamJo01,kick_ret_yds,0,,,,,
player,201212020kan,car,AdamJo01,kick_ret_yds_per_ret,,,,,,
player,201212020kan,car,AdamJo01,kick_ret_td,0,,,,,
player,201212020kan,car,AdamJo01,kick_ret_long,0,,,,,
player,201212020kan,car,AdamJo01,punt_ret,1,,,,,
player,201212020kan,car,AdamJo01,punt_ret_yds,12,,,,,
player,201212020kan,car,AdamJo01,punt_ret_yds_per_ret,12.0,,,,,
player,201212020kan,car,AdamJo01,punt_ret_td,0,,,,,
player,201212020kan,car,AdamJo01,punt_ret_long,12,,,,,
player,201212020kan,car,EdwaAr00,kick_ret,2,,,,,
player,201212020kan,car,EdwaAr00,kick_ret_yds,41,,,,,
player,201212020kan,car,EdwaAr00,kick_ret_yds_per_ret,20.5,,,,,
player,201212020kan,car,EdwaAr00,kick_ret_td,0,,,,,
player,201212020kan,car,EdwaAr00,kick_ret_long,21,,,,,
player,201212020kan,car,EdwaAr00,punt_ret,0,,,,,
player,201212020kan,car,EdwaAr00,punt_ret_yds,0,,,,,
player,201212020kan,car,EdwaAr00,punt_ret_yds_per_ret,,,,,,
player,201212020kan,car,EdwaAr00,punt_ret_td,0,,,,,
player,201212020kan,car,EdwaAr00,punt_ret_long,0,,,,,
player,201212020kan,kan,McClDe00,kick_ret,0,,,,,
player,201212020kan,kan,McClDe00,kick_ret_yds,0,,,,,
player,201212020kan,kan,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201212020kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201212020kan,kan,McClDe00,kick_ret_long,0,,,,,
player,201212020kan,kan,McClDe00,punt_ret,1,,,,,
player,201212020kan,kan,McClDe00,punt_ret_yds,6,,,,,
player,201212020kan,kan,McClDe00,punt_ret_yds_per_ret,6.0,,,,,
player,201212020kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201212020kan,kan,McClDe00,punt_ret_long,6,,,,,
player,201212020kan,kan,DrauSh00,kick_ret,1,,,,,
player,201212020kan,kan,DrauSh00,kick_ret_yds,31,,,,,
player,201212020kan,kan,DrauSh00,kick_ret_yds_per_ret,31.0,,,,,
player,201212020kan,kan,DrauSh00,kick_ret_td,0,,,,,
player,201212020kan,kan,DrauSh00,kick_ret_long,31,,,,,
player,201212020kan,kan,DrauSh00,punt_ret,0,,,,,
player,201212020kan,kan,DrauSh00,punt_ret_yds,0,,,,,
player,201212020kan,kan,DrauSh00,punt_ret_yds_per_ret,,,,,,
player,201212020kan,kan,DrauSh00,punt_ret_td,0,,,,,
player,201212020kan,kan,DrauSh00,punt_ret_long,0,,,,,
player,201212020kan,car,GanoGr44,xpm,3,,,,,
player,201212020kan,car,GanoGr44,xpa,3,,,,,
player,201212020kan,car,GanoGr44,fgm,,,,,,
player,201212020kan,car,GanoGr44,fga,,,,,,
player,201212020kan,car,GanoGr44,punt,0,,,,,
player,201212020kan,car,GanoGr44,punt_yds,0,,,,,
player,201212020kan,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201212020kan,car,GanoGr44,punt_long,0,,,,,
player,201212020kan,car,NortBr00,xpm,,,,,,
player,201212020kan,car,NortBr00,xpa,,,,,,
player,201212020kan,car,NortBr00,fgm,,,,,,
player,201212020kan,car,NortBr00,fga,,,,,,
player,201212020kan,car,NortBr00,punt,4,,,,,
player,201212020kan,car,NortBr00,punt_yds,184,,,,,
player,201212020kan,car,NortBr00,punt_yds_per_punt,46.0,,,,,
player,201212020kan,car,NortBr00,punt_long,51,,,,,
player,201212020kan,kan,SuccRy44,xpm,3,,,,,
player,201212020kan,kan,SuccRy44,xpa,3,,,,,
player,201212020kan,kan,SuccRy44,fgm,2,,,,,
player,201212020kan,kan,SuccRy44,fga,2,,,,,
player,201212020kan,kan,SuccRy44,punt,0,,,,,
player,201212020kan,kan,SuccRy44,punt_yds,0,,,,,
player,201212020kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201212020kan,kan,SuccRy44,punt_long,0,,,,,
player,201212020kan,kan,ColqDu20,xpm,,,,,,
player,201212020kan,kan,ColqDu20,xpa,,,,,,
player,201212020kan,kan,ColqDu20,fgm,,,,,,
player,201212020kan,kan,ColqDu20,fga,,,,,,
player,201212020kan,kan,ColqDu20,punt,3,,,,,
player,201212020kan,kan,ColqDu20,punt_yds,128,,,,,
player,201212020kan,kan,ColqDu20,punt_yds_per_punt,42.7,,,,,
player,201212020kan,kan,ColqDu20,punt_long,55,,,,,
player,201212020kan,kan,AlleJe01,pos,G,,,,,
player,201212020kan,kan,AlleJe01,offense,69,,,,,
player,201212020kan,kan,AlleJe01,off_pct,100%,,,,,
player,201212020kan,kan,AlleJe01,defense,0,,,,,
player,201212020kan,kan,AlleJe01,def_pct,0%,,,,,
player,201212020kan,kan,AlleJe01,special_teams,5,,,,,
player,201212020kan,kan,AlleJe01,st_pct,21%,,,,,
player,201212020kan,kan,AsamJo20,pos,G,,,,,
player,201212020kan,kan,AsamJo20,offense,69,,,,,
player,201212020kan,kan,AsamJo20,off_pct,100%,,,,,
player,201212020kan,kan,AsamJo20,defense,0,,,,,
player,201212020kan,kan,AsamJo20,def_pct,0%,,,,,
player,201212020kan,kan,AsamJo20,special_teams,5,,,,,
player,201212020kan,kan,AsamJo20,st_pct,21%,,,,,
player,201212020kan,kan,WinsEr20,pos,T,,,,,
player,201212020kan,kan,WinsEr20,offense,69,,,,,
player,201212020kan,kan,WinsEr20,off_pct,100%,,,,,
player,201212020kan,kan,WinsEr20,defense,0,,,,,
player,201212020kan,kan,WinsEr20,def_pct,0%,,,,,
player,201212020kan,kan,WinsEr20,special_teams,5,,,,,
player,201212020kan,kan,WinsEr20,st_pct,21%,,,,,
player,201212020kan,kan,StepDo00,pos,T,,,,,
player,201212020kan,kan,StepDo00,offense,69,,,,,
player,201212020kan,kan,StepDo00,off_pct,100%,,,,,
player,201212020kan,kan,StepDo00,defense,0,,,,,
player,201212020kan,kan,StepDo00,def_pct,0%,,,,,
player,201212020kan,kan,StepDo00,special_teams,5,,,,,
player,201212020kan,kan,StepDo00,st_pct,21%,,,,,
player,201212020kan,kan,LiljRy20,pos,G,,,,,
player,201212020kan,kan,LiljRy20,offense,69,,,,,
player,201212020kan,kan,LiljRy20,off_pct,100%,,,,,
player,201212020kan,kan,LiljRy20,defense,0,,,,,
player,201212020kan,kan,LiljRy20,def_pct,0%,,,,,
player,201212020kan,kan,LiljRy20,special_teams,5,,,,,
player,201212020kan,kan,LiljRy20,st_pct,21%,,,,,
player,201212020kan,kan,QuinBr00,pos,QB,,,,,
player,201212020kan,kan,QuinBr00,offense,69,,,,,
player,201212020kan,kan,QuinBr00,off_pct,100%,,,,,
player,201212020kan,kan,QuinBr00,defense,0,,,,,
player,201212020kan,kan,QuinBr00,def_pct,0%,,,,,
player,201212020kan,kan,QuinBr00,special_teams,0,,,,,
player,201212020kan,kan,QuinBr00,st_pct,0%,,,,,
player,201212020kan,kan,MoeaTo00,pos,TE,,,,,
player,201212020kan,kan,MoeaTo00,offense,68,,,,,
player,201212020kan,kan,MoeaTo00,off_pct,99%,,,,,
player,201212020kan,kan,MoeaTo00,defense,0,,,,,
player,201212020kan,kan,MoeaTo00,def_pct,0%,,,,,
player,201212020kan,kan,MoeaTo00,special_teams,0,,,,,
player,201212020kan,kan,MoeaTo00,st_pct,0%,,,,,
player,201212020kan,kan,BoweDw00,pos,WR,,,,,
player,201212020kan,kan,BoweDw00,offense,53,,,,,
player,201212020kan,kan,BoweDw00,off_pct,77%,,,,,
player,201212020kan,kan,BoweDw00,defense,0,,,,,
player,201212020kan,kan,BoweDw00,def_pct,0%,,,,,
player,201212020kan,kan,BoweDw00,special_teams,0,,,,,
player,201212020kan,kan,BoweDw00,st_pct,0%,,,,,
player,201212020kan,kan,CharJa00,pos,RB,,,,,
player,201212020kan,kan,CharJa00,offense,43,,,,,
player,201212020kan,kan,CharJa00,off_pct,62%,,,,,
player,201212020kan,kan,CharJa00,defense,0,,,,,
player,201212020kan,kan,CharJa00,def_pct,0%,,,,,
player,201212020kan,kan,CharJa00,special_teams,0,,,,,
player,201212020kan,kan,CharJa00,st_pct,0%,,,,,
player,201212020kan,kan,ManeSt00,pos,TE,,,,,
player,201212020kan,kan,ManeSt00,offense,42,,,,,
player,201212020kan,kan,ManeSt00,off_pct,61%,,,,,
player,201212020kan,kan,ManeSt00,defense,0,,,,,
player,201212020kan,kan,ManeSt00,def_pct,0%,,,,,
player,201212020kan,kan,ManeSt00,special_teams,0,,,,,
player,201212020kan,kan,ManeSt00,st_pct,0%,,,,,
player,201212020kan,kan,DiMaPa00,pos,RB,,,,,
player,201212020kan,kan,DiMaPa00,offense,38,,,,,
player,201212020kan,kan,DiMaPa00,off_pct,55%,,,,,
player,201212020kan,kan,DiMaPa00,defense,0,,,,,
player,201212020kan,kan,DiMaPa00,def_pct,0%,,,,,
player,201212020kan,kan,DiMaPa00,special_teams,14,,,,,
player,201212020kan,kan,DiMaPa00,st_pct,58%,,,,,
player,201212020kan,kan,NewsJa00,pos,WR,,,,,
player,201212020kan,kan,NewsJa00,offense,25,,,,,
player,201212020kan,kan,NewsJa00,off_pct,36%,,,,,
player,201212020kan,kan,NewsJa00,defense,0,,,,,
player,201212020kan,kan,NewsJa00,def_pct,0%,,,,,
player,201212020kan,kan,NewsJa00,special_teams,2,,,,,
player,201212020kan,kan,NewsJa00,st_pct,8%,,,,,
player,201212020kan,kan,McClDe00,pos,WR,,,,,
player,201212020kan,kan,McClDe00,offense,21,,,,,
player,201212020kan,kan,McClDe00,off_pct,30%,,,,,
player,201212020kan,kan,McClDe00,defense,0,,,,,
player,201212020kan,kan,McClDe00,def_pct,0%,,,,,
player,201212020kan,kan,McClDe00,special_teams,3,,,,,
player,201212020kan,kan,McClDe00,st_pct,12%,,,,,
player,201212020kan,kan,HillPe00,pos,RB,,,,,
player,201212020kan,kan,HillPe00,offense,21,,,,,
player,201212020kan,kan,HillPe00,off_pct,30%,,,,,
player,201212020kan,kan,HillPe00,defense,0,,,,,
player,201212020kan,kan,HillPe00,def_pct,0%,,,,,
player,201212020kan,kan,HillPe00,special_teams,0,,,,,
player,201212020kan,kan,HillPe00,st_pct,0%,,,,,
player,201212020kan,kan,BaldJo00,pos,WR,,,,,
player,201212020kan,kan,BaldJo00,offense,20,,,,,
player,201212020kan,kan,BaldJo00,off_pct,29%,,,,,
player,201212020kan,kan,BaldJo00,defense,0,,,,,
player,201212020kan,kan,BaldJo00,def_pct,0%,,,,,
player,201212020kan,kan,BaldJo00,special_teams,0,,,,,
player,201212020kan,kan,BaldJo00,st_pct,0%,,,,,
player,201212020kan,kan,CoppTe00,pos,WR,,,,,
player,201212020kan,kan,CoppTe00,offense,6,,,,,
player,201212020kan,kan,CoppTe00,off_pct,9%,,,,,
player,201212020kan,kan,CoppTe00,defense,0,,,,,
player,201212020kan,kan,CoppTe00,def_pct,0%,,,,,
player,201212020kan,kan,CoppTe00,special_teams,16,,,,,
player,201212020kan,kan,CoppTe00,st_pct,67%,,,,,
player,201212020kan,kan,GrayCy00,pos,RB,,,,,
player,201212020kan,kan,GrayCy00,offense,4,,,,,
player,201212020kan,kan,GrayCy00,off_pct,6%,,,,,
player,201212020kan,kan,GrayCy00,defense,0,,,,,
player,201212020kan,kan,GrayCy00,def_pct,0%,,,,,
player,201212020kan,kan,GrayCy00,special_teams,7,,,,,
player,201212020kan,kan,GrayCy00,st_pct,29%,,,,,
player,201212020kan,kan,AlbeBr20,pos,T,,,,,
player,201212020kan,kan,AlbeBr20,offense,3,,,,,
player,201212020kan,kan,AlbeBr20,off_pct,4%,,,,,
player,201212020kan,kan,AlbeBr20,defense,0,,,,,
player,201212020kan,kan,AlbeBr20,def_pct,0%,,,,,
player,201212020kan,kan,AlbeBr20,special_teams,5,,,,,
player,201212020kan,kan,AlbeBr20,st_pct,21%,,,,,
player,201212020kan,kan,SmitSh20,pos,DT,,,,,
player,201212020kan,kan,SmitSh20,offense,1,,,,,
player,201212020kan,kan,SmitSh20,off_pct,1%,,,,,
player,201212020kan,kan,SmitSh20,defense,9,,,,,
player,201212020kan,kan,SmitSh20,def_pct,18%,,,,,
player,201212020kan,kan,SmitSh20,special_teams,0,,,,,
player,201212020kan,kan,SmitSh20,st_pct,0%,,,,,
player,201212020kan,kan,HousJu00,pos,LB,,,,,
player,201212020kan,kan,HousJu00,offense,0,,,,,
player,201212020kan,kan,HousJu00,off_pct,0%,,,,,
player,201212020kan,kan,HousJu00,defense,51,,,,,
player,201212020kan,kan,HousJu00,def_pct,100%,,,,,
player,201212020kan,kan,HousJu00,special_teams,5,,,,,
player,201212020kan,kan,HousJu00,st_pct,21%,,,,,
player,201212020kan,kan,ArenJa99,pos,CB,,,,,
player,201212020kan,kan,ArenJa99,offense,0,,,,,
player,201212020kan,kan,ArenJa99,off_pct,0%,,,,,
player,201212020kan,kan,ArenJa99,defense,51,,,,,
player,201212020kan,kan,ArenJa99,def_pct,100%,,,,,
player,201212020kan,kan,ArenJa99,special_teams,4,,,,,
player,201212020kan,kan,ArenJa99,st_pct,17%,,,,,
player,201212020kan,kan,HaliTa20,pos,LB,,,,,
player,201212020kan,kan,HaliTa20,offense,0,,,,,
player,201212020kan,kan,HaliTa20,off_pct,0%,,,,,
player,201212020kan,kan,HaliTa20,defense,51,,,,,
player,201212020kan,kan,HaliTa20,def_pct,100%,,,,,
player,201212020kan,kan,HaliTa20,special_teams,0,,,,,
player,201212020kan,kan,HaliTa20,st_pct,0%,,,,,
player,201212020kan,kan,HartTy00,pos,FS,,,,,
player,201212020kan,kan,HartTy00,offense,0,,,,,
player,201212020kan,kan,HartTy00,off_pct,0%,,,,,
player,201212020kan,kan,HartTy00,defense,47,,,,,
player,201212020kan,kan,HartTy00,def_pct,92%,,,,,
player,201212020kan,kan,HartTy00,special_teams,9,,,,,
player,201212020kan,kan,HartTy00,st_pct,38%,,,,,
player,201212020kan,kan,BerrEr99,pos,SS,,,,,
player,201212020kan,kan,BerrEr99,offense,0,,,,,
player,201212020kan,kan,BerrEr99,off_pct,0%,,,,,
player,201212020kan,kan,BerrEr99,defense,46,,,,,
player,201212020kan,kan,BerrEr99,def_pct,90%,,,,,
player,201212020kan,kan,BerrEr99,special_teams,4,,,,,
player,201212020kan,kan,BerrEr99,st_pct,17%,,,,,
player,201212020kan,kan,PoexDo00,pos,NT,,,,,
player,201212020kan,kan,PoexDo00,offense,0,,,,,
player,201212020kan,kan,PoexDo00,off_pct,0%,,,,,
player,201212020kan,kan,PoexDo00,defense,46,,,,,
player,201212020kan,kan,PoexDo00,def_pct,90%,,,,,
player,201212020kan,kan,PoexDo00,special_teams,3,,,,,
player,201212020kan,kan,PoexDo00,st_pct,12%,,,,,
player,201212020kan,kan,BrowJa00,pos,CB,,,,,
player,201212020kan,kan,BrowJa00,offense,0,,,,,
player,201212020kan,kan,BrowJa00,off_pct,0%,,,,,
player,201212020kan,kan,BrowJa00,defense,44,,,,,
player,201212020kan,kan,BrowJa00,def_pct,86%,,,,,
player,201212020kan,kan,BrowJa00,special_teams,9,,,,,
player,201212020kan,kan,BrowJa00,st_pct,38%,,,,,
player,201212020kan,kan,JackTy98,pos,DE,,,,,
player,201212020kan,kan,JackTy98,offense,0,,,,,
player,201212020kan,kan,JackTy98,off_pct,0%,,,,,
player,201212020kan,kan,JackTy98,defense,37,,,,,
player,201212020kan,kan,JackTy98,def_pct,73%,,,,,
player,201212020kan,kan,JackTy98,special_teams,3,,,,,
player,201212020kan,kan,JackTy98,st_pct,12%,,,,,
player,201212020kan,kan,JohnDe25,pos,LB,,,,,
player,201212020kan,kan,JohnDe25,offense,0,,,,,
player,201212020kan,kan,JohnDe25,off_pct,0%,,,,,
player,201212020kan,kan,JohnDe25,defense,33,,,,,
player,201212020kan,kan,JohnDe25,def_pct,65%,,,,,
player,201212020kan,kan,JohnDe25,special_teams,2,,,,,
player,201212020kan,kan,JohnDe25,st_pct,8%,,,,,
player,201212020kan,kan,GreeCo01,pos,LB,,,,,
player,201212020kan,kan,GreeCo01,offense,0,,,,,
player,201212020kan,kan,GreeCo01,off_pct,0%,,,,,
player,201212020kan,kan,GreeCo01,defense,27,,,,,
player,201212020kan,kan,GreeCo01,def_pct,53%,,,,,
player,201212020kan,kan,GreeCo01,special_teams,17,,,,,
player,201212020kan,kan,GreeCo01,st_pct,71%,,,,,
player,201212020kan,kan,SileBr99,pos,LB,,,,,
player,201212020kan,kan,SileBr99,offense,0,,,,,
player,201212020kan,kan,SileBr99,off_pct,0%,,,,,
player,201212020kan,kan,SileBr99,defense,25,,,,,
player,201212020kan,kan,SileBr99,def_pct,49%,,,,,
player,201212020kan,kan,SileBr99,special_teams,8,,,,,
player,201212020kan,kan,SileBr99,st_pct,33%,,,,,
player,201212020kan,kan,ThorNe00,pos,DB,,,,,
player,201212020kan,kan,ThorNe00,offense,0,,,,,
player,201212020kan,kan,ThorNe00,off_pct,0%,,,,,
player,201212020kan,kan,ThorNe00,defense,21,,,,,
player,201212020kan,kan,ThorNe00,def_pct,41%,,,,,
player,201212020kan,kan,ThorNe00,special_teams,15,,,,,
player,201212020kan,kan,ThorNe00,st_pct,62%,,,,,
player,201212020kan,kan,PitoRo00,pos,DE,,,,,
player,201212020kan,kan,PitoRo00,offense,0,,,,,
player,201212020kan,kan,PitoRo00,off_pct,0%,,,,,
player,201212020kan,kan,PitoRo00,defense,21,,,,,
player,201212020kan,kan,PitoRo00,def_pct,41%,,,,,
player,201212020kan,kan,PitoRo00,special_teams,3,,,,,
player,201212020kan,kan,PitoRo00,st_pct,12%,,,,,
player,201212020kan,kan,DaniTr20,pos,FS,,,,,
player,201212020kan,kan,DaniTr20,offense,0,,,,,
player,201212020kan,kan,DaniTr20,off_pct,0%,,,,,
player,201212020kan,kan,DaniTr20,defense,21,,,,,
player,201212020kan,kan,DaniTr20,def_pct,41%,,,,,
player,201212020kan,kan,DaniTr20,special_teams,0,,,,,
player,201212020kan,kan,DaniTr20,st_pct,0%,,,,,
player,201212020kan,kan,FlowBr99,pos,CB,,,,,
player,201212020kan,kan,FlowBr99,offense,0,,,,,
player,201212020kan,kan,FlowBr99,off_pct,0%,,,,,
player,201212020kan,kan,FlowBr99,defense,16,,,,,
player,201212020kan,kan,FlowBr99,def_pct,31%,,,,,
player,201212020kan,kan,FlowBr99,special_teams,0,,,,,
player,201212020kan,kan,FlowBr99,st_pct,0%,,,,,
player,201212020kan,kan,ElamAb20,pos,SS,,,,,
player,201212020kan,kan,ElamAb20,offense,0,,,,,
player,201212020kan,kan,ElamAb20,off_pct,0%,,,,,
player,201212020kan,kan,ElamAb20,defense,6,,,,,
player,201212020kan,kan,ElamAb20,def_pct,12%,,,,,
player,201212020kan,kan,ElamAb20,special_teams,3,,,,,
player,201212020kan,kan,ElamAb20,st_pct,12%,,,,,
player,201212020kan,kan,ToriAn20,pos,NT,,,,,
player,201212020kan,kan,ToriAn20,offense,0,,,,,
player,201212020kan,kan,ToriAn20,off_pct,0%,,,,,
player,201212020kan,kan,ToriAn20,defense,5,,,,,
player,201212020kan,kan,ToriAn20,def_pct,10%,,,,,
player,201212020kan,kan,ToriAn20,special_teams,4,,,,,
player,201212020kan,kan,ToriAn20,st_pct,17%,,,,,
player,201212020kan,kan,StudAn99,pos,LB,,,,,
player,201212020kan,kan,StudAn99,offense,0,,,,,
player,201212020kan,kan,StudAn99,off_pct,0%,,,,,
player,201212020kan,kan,StudAn99,defense,4,,,,,
player,201212020kan,kan,StudAn99,def_pct,8%,,,,,
player,201212020kan,kan,StudAn99,special_teams,21,,,,,
player,201212020kan,kan,StudAn99,st_pct,88%,,,,,
player,201212020kan,kan,JoneEd22,pos,LB,,,,,
player,201212020kan,kan,JoneEd22,offense,0,,,,,
player,201212020kan,kan,JoneEd22,off_pct,0%,,,,,
player,201212020kan,kan,JoneEd22,defense,0,,,,,
player,201212020kan,kan,JoneEd22,def_pct,0%,,,,,
player,201212020kan,kan,JoneEd22,special_teams,16,,,,,
player,201212020kan,kan,JoneEd22,st_pct,67%,,,,,
player,201212020kan,kan,DrauSh00,pos,RB,,,,,
player,201212020kan,kan,DrauSh00,offense,0,,,,,
player,201212020kan,kan,DrauSh00,off_pct,0%,,,,,
player,201212020kan,kan,DrauSh00,defense,0,,,,,
player,201212020kan,kan,DrauSh00,def_pct,0%,,,,,
player,201212020kan,kan,DrauSh00,special_teams,14,,,,,
player,201212020kan,kan,DrauSh00,st_pct,58%,,,,,
player,201212020kan,kan,BailAl00,pos,DE,,,,,
player,201212020kan,kan,BailAl00,offense,0,,,,,
player,201212020kan,kan,BailAl00,off_pct,0%,,,,,
player,201212020kan,kan,BailAl00,defense,0,,,,,
player,201212020kan,kan,BailAl00,def_pct,0%,,,,,
player,201212020kan,kan,BailAl00,special_teams,12,,,,,
player,201212020kan,kan,BailAl00,st_pct,50%,,,,,
player,201212020kan,kan,SuccRy44,pos,K,,,,,
player,201212020kan,kan,SuccRy44,offense,0,,,,,
player,201212020kan,kan,SuccRy44,off_pct,0%,,,,,
player,201212020kan,kan,SuccRy44,defense,0,,,,,
player,201212020kan,kan,SuccRy44,def_pct,0%,,,,,
player,201212020kan,kan,SuccRy44,special_teams,10,,,,,
player,201212020kan,kan,SuccRy44,st_pct,42%,,,,,
player,201212020kan,kan,EachNa00,pos,RB,,,,,
player,201212020kan,kan,EachNa00,offense,0,,,,,
player,201212020kan,kan,EachNa00,off_pct,0%,,,,,
player,201212020kan,kan,EachNa00,defense,0,,,,,
player,201212020kan,kan,EachNa00,def_pct,0%,,,,,
player,201212020kan,kan,EachNa00,special_teams,9,,,,,
player,201212020kan,kan,EachNa00,st_pct,38%,,,,,
player,201212020kan,kan,ColqDu20,pos,P,,,,,
player,201212020kan,kan,ColqDu20,offense,0,,,,,
player,201212020kan,kan,ColqDu20,off_pct,0%,,,,,
player,201212020kan,kan,ColqDu20,defense,0,,,,,
player,201212020kan,kan,ColqDu20,def_pct,0%,,,,,
player,201212020kan,kan,ColqDu20,special_teams,8,,,,,
player,201212020kan,kan,ColqDu20,st_pct,33%,,,,,
player,201212020kan,kan,GaffTh20,pos,LS,,,,,
player,201212020kan,kan,GaffTh20,offense,0,,,,,
player,201212020kan,kan,GaffTh20,off_pct,0%,,,,,
player,201212020kan,kan,GaffTh20,defense,0,,,,,
player,201212020kan,kan,GaffTh20,def_pct,0%,,,,,
player,201212020kan,kan,GaffTh20,special_teams,8,,,,,
player,201212020kan,kan,GaffTh20,st_pct,33%,,,,,
player,201212020kan,kan,HochRu20,pos,G,,,,,
player,201212020kan,kan,HochRu20,offense,0,,,,,
player,201212020kan,kan,HochRu20,off_pct,0%,,,,,
player,201212020kan,kan,HochRu20,defense,0,,,,,
player,201212020kan,kan,HochRu20,def_pct,0%,,,,,
player,201212020kan,kan,HochRu20,special_teams,5,,,,,
player,201212020kan,kan,HochRu20,st_pct,21%,,,,,
player,201212020kan,car,HangGe20,pos,C,,,,,
player,201212020kan,car,HangGe20,offense,51,,,,,
player,201212020kan,car,HangGe20,off_pct,100%,,,,,
player,201212020kan,car,HangGe20,defense,0,,,,,
player,201212020kan,car,HangGe20,def_pct,0%,,,,,
player,201212020kan,car,HangGe20,special_teams,3,,,,,
player,201212020kan,car,HangGe20,st_pct,12%,,,,,
player,201212020kan,car,SilaAm00,pos,G,,,,,
player,201212020kan,car,SilaAm00,offense,51,,,,,
player,201212020kan,car,SilaAm00,off_pct,100%,,,,,
player,201212020kan,car,SilaAm00,defense,0,,,,,
player,201212020kan,car,SilaAm00,def_pct,0%,,,,,
player,201212020kan,car,SilaAm00,special_teams,3,,,,,
player,201212020kan,car,SilaAm00,st_pct,12%,,,,,
player,201212020kan,car,GrosJo20,pos,T,,,,,
player,201212020kan,car,GrosJo20,offense,51,,,,,
player,201212020kan,car,GrosJo20,off_pct,100%,,,,,
player,201212020kan,car,GrosJo20,defense,0,,,,,
player,201212020kan,car,GrosJo20,def_pct,0%,,,,,
player,201212020kan,car,GrosJo20,special_teams,3,,,,,
player,201212020kan,car,GrosJo20,st_pct,12%,,,,,
player,201212020kan,car,BellBy00,pos,T,,,,,
player,201212020kan,car,BellBy00,offense,51,,,,,
player,201212020kan,car,BellBy00,off_pct,100%,,,,,
player,201212020kan,car,BellBy00,defense,0,,,,,
player,201212020kan,car,BellBy00,def_pct,0%,,,,,
player,201212020kan,car,BellBy00,special_teams,3,,,,,
player,201212020kan,car,BellBy00,st_pct,12%,,,,,
player,201212020kan,car,NewtCa00,pos,QB,,,,,
player,201212020kan,car,NewtCa00,offense,51,,,,,
player,201212020kan,car,NewtCa00,off_pct,100%,,,,,
player,201212020kan,car,NewtCa00,defense,0,,,,,
player,201212020kan,car,NewtCa00,def_pct,0%,,,,,
player,201212020kan,car,NewtCa00,special_teams,0,,,,,
player,201212020kan,car,NewtCa00,st_pct,0%,,,,,
player,201212020kan,car,OlseGr00,pos,TE,,,,,
player,201212020kan,car,OlseGr00,offense,51,,,,,
player,201212020kan,car,OlseGr00,off_pct,100%,,,,,
player,201212020kan,car,OlseGr00,defense,0,,,,,
player,201212020kan,car,OlseGr00,def_pct,0%,,,,,
player,201212020kan,car,OlseGr00,special_teams,0,,,,,
player,201212020kan,car,OlseGr00,st_pct,0%,,,,,
player,201212020kan,car,SmitSt01,pos,WR,,,,,
player,201212020kan,car,SmitSt01,offense,50,,,,,
player,201212020kan,car,SmitSt01,off_pct,98%,,,,,
player,201212020kan,car,SmitSt01,defense,0,,,,,
player,201212020kan,car,SmitSt01,def_pct,0%,,,,,
player,201212020kan,car,SmitSt01,special_teams,0,,,,,
player,201212020kan,car,SmitSt01,st_pct,0%,,,,,
player,201212020kan,car,WillGa23,pos,T,,,,,
player,201212020kan,car,WillGa23,offense,41,,,,,
player,201212020kan,car,WillGa23,off_pct,80%,,,,,
player,201212020kan,car,WillGa23,defense,0,,,,,
player,201212020kan,car,WillGa23,def_pct,0%,,,,,
player,201212020kan,car,WillGa23,special_teams,0,,,,,
player,201212020kan,car,WillGa23,st_pct,0%,,,,,
