game,2012,10,20121111,201211110tam,sdg,"San Diego Chargers",24,tam,"Tampa Bay Buccaneers",34
player,201211110tam,tam,BennMi99,tackles_assists,0,,,,,
player,201211110tam,tam,BennMi99,tackles_loss,1,,,,,
player,201211110tam,tam,BennMi99,qb_hits,1,,,,,
player,201211110tam,tam,BennMi99,fumbles_rec,0,,,,,
player,201211110tam,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201211110tam,tam,BennMi99,fumbles_forced,0,,,,,
player,201211110tam,tam,BlacAh00,def_int,0,,,,,
player,201211110tam,tam,BlacAh00,def_int_yds,0,,,,,
player,201211110tam,tam,BlacAh00,def_int_td,0,,,,,
player,201211110tam,tam,BlacAh00,def_int_long,0,,,,,
player,201211110tam,tam,BlacAh00,pass_defended,0,,,,,
player,201211110tam,tam,BlacAh00,sacks,0.0,,,,,
player,201211110tam,tam,BlacAh00,tackles_combined,3,,,,,
player,201211110tam,tam,BlacAh00,tackles_solo,2,,,,,
player,201211110tam,tam,BlacAh00,tackles_assists,1,,,,,
player,201211110tam,tam,BlacAh00,tackles_loss,0,,,,,
player,201211110tam,tam,BlacAh00,qb_hits,0,,,,,
player,201211110tam,tam,BlacAh00,fumbles_rec,0,,,,,
player,201211110tam,tam,BlacAh00,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,BlacAh00,fumbles_rec_td,0,,,,,
player,201211110tam,tam,BlacAh00,fumbles_forced,0,,,,,
player,201211110tam,tam,HaywAd98,def_int,0,,,,,
player,201211110tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201211110tam,tam,HaywAd98,def_int_td,0,,,,,
player,201211110tam,tam,HaywAd98,def_int_long,0,,,,,
player,201211110tam,tam,HaywAd98,pass_defended,0,,,,,
player,201211110tam,tam,HaywAd98,sacks,0.0,,,,,
player,201211110tam,tam,HaywAd98,tackles_combined,3,,,,,
player,201211110tam,tam,HaywAd98,tackles_solo,2,,,,,
player,201211110tam,tam,HaywAd98,tackles_assists,1,,,,,
player,201211110tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201211110tam,tam,HaywAd98,qb_hits,0,,,,,
player,201211110tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201211110tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201211110tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201211110tam,tam,MillRo99,def_int,0,,,,,
player,201211110tam,tam,MillRo99,def_int_yds,0,,,,,
player,201211110tam,tam,MillRo99,def_int_td,0,,,,,
player,201211110tam,tam,MillRo99,def_int_long,0,,,,,
player,201211110tam,tam,MillRo99,pass_defended,0,,,,,
player,201211110tam,tam,MillRo99,sacks,0.0,,,,,
player,201211110tam,tam,MillRo99,tackles_combined,3,,,,,
player,201211110tam,tam,MillRo99,tackles_solo,1,,,,,
player,201211110tam,tam,MillRo99,tackles_assists,2,,,,,
player,201211110tam,tam,MillRo99,tackles_loss,0,,,,,
player,201211110tam,tam,MillRo99,qb_hits,0,,,,,
player,201211110tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201211110tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201211110tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201211110tam,tam,LewiMy99,def_int,0,,,,,
player,201211110tam,tam,LewiMy99,def_int_yds,0,,,,,
player,201211110tam,tam,LewiMy99,def_int_td,0,,,,,
player,201211110tam,tam,LewiMy99,def_int_long,0,,,,,
player,201211110tam,tam,LewiMy99,pass_defended,0,,,,,
player,201211110tam,tam,LewiMy99,sacks,0.0,,,,,
player,201211110tam,tam,LewiMy99,tackles_combined,2,,,,,
player,201211110tam,tam,LewiMy99,tackles_solo,2,,,,,
player,201211110tam,tam,LewiMy99,tackles_assists,0,,,,,
player,201211110tam,tam,LewiMy99,tackles_loss,0,,,,,
player,201211110tam,tam,LewiMy99,qb_hits,0,,,,,
player,201211110tam,tam,LewiMy99,fumbles_rec,0,,,,,
player,201211110tam,tam,LewiMy99,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,LewiMy99,fumbles_rec_td,0,,,,,
player,201211110tam,tam,LewiMy99,fumbles_forced,0,,,,,
player,201211110tam,tam,WatsDe99,def_int,0,,,,,
player,201211110tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201211110tam,tam,WatsDe99,def_int_td,0,,,,,
player,201211110tam,tam,WatsDe99,def_int_long,0,,,,,
player,201211110tam,tam,WatsDe99,pass_defended,0,,,,,
player,201211110tam,tam,WatsDe99,sacks,0.0,,,,,
player,201211110tam,tam,WatsDe99,tackles_combined,2,,,,,
player,201211110tam,tam,WatsDe99,tackles_solo,0,,,,,
player,201211110tam,tam,WatsDe99,tackles_assists,2,,,,,
player,201211110tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201211110tam,tam,WatsDe99,qb_hits,0,,,,,
player,201211110tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201211110tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201211110tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201211110tam,tam,EconAn20,def_int,0,,,,,
player,201211110tam,tam,EconAn20,def_int_yds,0,,,,,
player,201211110tam,tam,EconAn20,def_int_td,0,,,,,
player,201211110tam,tam,EconAn20,def_int_long,0,,,,,
player,201211110tam,tam,EconAn20,pass_defended,0,,,,,
player,201211110tam,tam,EconAn20,sacks,0.0,,,,,
player,201211110tam,tam,EconAn20,tackles_combined,1,,,,,
player,201211110tam,tam,EconAn20,tackles_solo,1,,,,,
player,201211110tam,tam,EconAn20,tackles_assists,0,,,,,
player,201211110tam,tam,EconAn20,tackles_loss,0,,,,,
player,201211110tam,tam,EconAn20,qb_hits,0,,,,,
player,201211110tam,tam,EconAn20,fumbles_rec,0,,,,,
player,201211110tam,tam,EconAn20,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,EconAn20,fumbles_rec_td,0,,,,,
player,201211110tam,tam,EconAn20,fumbles_forced,0,,,,,
player,201211110tam,tam,GibsGa99,def_int,0,,,,,
player,201211110tam,tam,GibsGa99,def_int_yds,0,,,,,
player,201211110tam,tam,GibsGa99,def_int_td,0,,,,,
player,201211110tam,tam,GibsGa99,def_int_long,0,,,,,
player,201211110tam,tam,GibsGa99,pass_defended,0,,,,,
player,201211110tam,tam,GibsGa99,sacks,0.0,,,,,
player,201211110tam,tam,GibsGa99,tackles_combined,1,,,,,
player,201211110tam,tam,GibsGa99,tackles_solo,0,,,,,
player,201211110tam,tam,GibsGa99,tackles_assists,1,,,,,
player,201211110tam,tam,GibsGa99,tackles_loss,0,,,,,
player,201211110tam,tam,GibsGa99,qb_hits,0,,,,,
player,201211110tam,tam,GibsGa99,fumbles_rec,0,,,,,
player,201211110tam,tam,GibsGa99,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,GibsGa99,fumbles_rec_td,0,,,,,
player,201211110tam,tam,GibsGa99,fumbles_forced,0,,,,,
player,201211110tam,tam,McCoGe99,def_int,0,,,,,
player,201211110tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201211110tam,tam,McCoGe99,def_int_td,0,,,,,
player,201211110tam,tam,McCoGe99,def_int_long,0,,,,,
player,201211110tam,tam,McCoGe99,pass_defended,0,,,,,
player,201211110tam,tam,McCoGe99,sacks,0.0,,,,,
player,201211110tam,tam,McCoGe99,tackles_combined,1,,,,,
player,201211110tam,tam,McCoGe99,tackles_solo,0,,,,,
player,201211110tam,tam,McCoGe99,tackles_assists,1,,,,,
player,201211110tam,tam,McCoGe99,tackles_loss,0,,,,,
player,201211110tam,tam,McCoGe99,qb_hits,1,,,,,
player,201211110tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201211110tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201211110tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201211110tam,tam,WrigEr99,def_int,0,,,,,
player,201211110tam,tam,WrigEr99,def_int_yds,0,,,,,
player,201211110tam,tam,WrigEr99,def_int_td,0,,,,,
player,201211110tam,tam,WrigEr99,def_int_long,0,,,,,
player,201211110tam,tam,WrigEr99,pass_defended,0,,,,,
player,201211110tam,tam,WrigEr99,sacks,0.0,,,,,
player,201211110tam,tam,WrigEr99,tackles_combined,1,,,,,
player,201211110tam,tam,WrigEr99,tackles_solo,1,,,,,
player,201211110tam,tam,WrigEr99,tackles_assists,0,,,,,
player,201211110tam,tam,WrigEr99,tackles_loss,0,,,,,
player,201211110tam,tam,WrigEr99,qb_hits,0,,,,,
player,201211110tam,tam,WrigEr99,fumbles_rec,0,,,,,
player,201211110tam,tam,WrigEr99,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,WrigEr99,fumbles_rec_td,0,,,,,
player,201211110tam,tam,WrigEr99,fumbles_forced,0,,,,,
player,201211110tam,tam,BoweDa00,def_int,0,,,,,
player,201211110tam,tam,BoweDa00,def_int_yds,0,,,,,
player,201211110tam,tam,BoweDa00,def_int_td,0,,,,,
player,201211110tam,tam,BoweDa00,def_int_long,0,,,,,
player,201211110tam,tam,BoweDa00,pass_defended,0,,,,,
player,201211110tam,tam,BoweDa00,sacks,0.0,,,,,
player,201211110tam,tam,BoweDa00,tackles_combined,0,,,,,
player,201211110tam,tam,BoweDa00,tackles_solo,0,,,,,
player,201211110tam,tam,BoweDa00,tackles_assists,0,,,,,
player,201211110tam,tam,BoweDa00,tackles_loss,0,,,,,
player,201211110tam,tam,BoweDa00,qb_hits,1,,,,,
player,201211110tam,tam,BoweDa00,fumbles_rec,0,,,,,
player,201211110tam,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201211110tam,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201211110tam,tam,BoweDa00,fumbles_forced,0,,,,,
player,201211110tam,sdg,RoyaEd00,kick_ret,0,,,,,
player,201211110tam,sdg,RoyaEd00,kick_ret_yds,0,,,,,
player,201211110tam,sdg,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201211110tam,sdg,RoyaEd00,kick_ret_td,0,,,,,
player,201211110tam,sdg,RoyaEd00,kick_ret_long,0,,,,,
player,201211110tam,sdg,RoyaEd00,punt_ret,1,,,,,
player,201211110tam,sdg,RoyaEd00,punt_ret_yds,11,,,,,
player,201211110tam,sdg,RoyaEd00,punt_ret_yds_per_ret,11.0,,,,,
player,201211110tam,sdg,RoyaEd00,punt_ret_td,0,,,,,
player,201211110tam,sdg,RoyaEd00,punt_ret_long,11,,,,,
player,201211110tam,sdg,BrinCu00,kick_ret,2,,,,,
player,201211110tam,sdg,BrinCu00,kick_ret_yds,51,,,,,
player,201211110tam,sdg,BrinCu00,kick_ret_yds_per_ret,25.5,,,,,
player,201211110tam,sdg,BrinCu00,kick_ret_td,0,,,,,
player,201211110tam,sdg,BrinCu00,kick_ret_long,28,,,,,
player,201211110tam,sdg,BrinCu00,punt_ret,0,,,,,
player,201211110tam,sdg,BrinCu00,punt_ret_yds,0,,,,,
player,201211110tam,sdg,BrinCu00,punt_ret_yds_per_ret,,,,,,
player,201211110tam,sdg,BrinCu00,punt_ret_td,0,,,,,
player,201211110tam,sdg,BrinCu00,punt_ret_long,0,,,,,
player,201211110tam,tam,ParrRo00,kick_ret,0,,,,,
player,201211110tam,tam,ParrRo00,kick_ret_yds,0,,,,,
player,201211110tam,tam,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201211110tam,tam,ParrRo00,kick_ret_td,0,,,,,
player,201211110tam,tam,ParrRo00,kick_ret_long,0,,,,,
player,201211110tam,tam,ParrRo00,punt_ret,1,,,,,
player,201211110tam,tam,ParrRo00,punt_ret_yds,5,,,,,
player,201211110tam,tam,ParrRo00,punt_ret_yds_per_ret,5.0,,,,,
player,201211110tam,tam,ParrRo00,punt_ret_td,0,,,,,
player,201211110tam,tam,ParrRo00,punt_ret_long,5,,,,,
player,201211110tam,tam,LewiLe01,kick_ret,1,,,,,
player,201211110tam,tam,LewiLe01,kick_ret_yds,10,,,,,
player,201211110tam,tam,LewiLe01,kick_ret_yds_per_ret,10.0,,,,,
player,201211110tam,tam,LewiLe01,kick_ret_td,0,,,,,
player,201211110tam,tam,LewiLe01,kick_ret_long,10,,,,,
player,201211110tam,tam,LewiLe01,punt_ret,0,,,,,
player,201211110tam,tam,LewiLe01,punt_ret_yds,0,,,,,
player,201211110tam,tam,LewiLe01,punt_ret_yds_per_ret,,,,,,
player,201211110tam,tam,LewiLe01,punt_ret_td,0,,,,,
player,201211110tam,tam,LewiLe01,punt_ret_long,0,,,,,
player,201211110tam,sdg,novaknic01,xpm,3,,,,,
player,201211110tam,sdg,novaknic01,xpa,3,,,,,
player,201211110tam,sdg,novaknic01,fgm,1,,,,,
player,201211110tam,sdg,novaknic01,fga,1,,,,,
player,201211110tam,sdg,novaknic01,punt,0,,,,,
player,201211110tam,sdg,novaknic01,punt_yds,0,,,,,
player,201211110tam,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201211110tam,sdg,novaknic01,punt_long,0,,,,,
player,201211110tam,sdg,ScifMi20,xpm,,,,,,
player,201211110tam,sdg,ScifMi20,xpa,,,,,,
player,201211110tam,sdg,ScifMi20,fgm,,,,,,
player,201211110tam,sdg,ScifMi20,fga,,,,,,
player,201211110tam,sdg,ScifMi20,punt,2,,,,,
player,201211110tam,sdg,ScifMi20,punt_yds,112,,,,,
player,201211110tam,sdg,ScifMi20,punt_yds_per_punt,56.0,,,,,
player,201211110tam,sdg,ScifMi20,punt_long,57,,,,,
player,201211110tam,tam,barthco01,xpm,4,,,,,
player,201211110tam,tam,barthco01,xpa,4,,,,,
player,201211110tam,tam,barthco01,fgm,2,,,,,
player,201211110tam,tam,barthco01,fga,2,,,,,
player,201211110tam,tam,barthco01,punt,0,,,,,
player,201211110tam,tam,barthco01,punt_yds,0,,,,,
player,201211110tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201211110tam,tam,barthco01,punt_long,0,,,,,
player,201211110tam,tam,koenemic01,xpm,,,,,,
player,201211110tam,tam,koenemic01,xpa,,,,,,
player,201211110tam,tam,koenemic01,fgm,,,,,,
player,201211110tam,tam,koenemic01,fga,,,,,,
player,201211110tam,tam,koenemic01,punt,3,,,,,
player,201211110tam,tam,koenemic01,punt_yds,134,,,,,
player,201211110tam,tam,koenemic01,punt_yds_per_punt,44.7,,,,,
player,201211110tam,tam,koenemic01,punt_long,52,,,,,
player,201211110tam,tam,MereJa20,pos,T,,,,,
player,201211110tam,tam,MereJa20,offense,43,,,,,
player,201211110tam,tam,MereJa20,off_pct,100%,,,,,
player,201211110tam,tam,MereJa20,defense,0,,,,,
player,201211110tam,tam,MereJa20,def_pct,0%,,,,,
player,201211110tam,tam,MereJa20,special_teams,6,,,,,
player,201211110tam,tam,MereJa20,st_pct,21%,,,,,
player,201211110tam,tam,PennDo20,pos,T,,,,,
player,201211110tam,tam,PennDo20,offense,43,,,,,
player,201211110tam,tam,PennDo20,off_pct,100%,,,,,
player,201211110tam,tam,PennDo20,defense,0,,,,,
player,201211110tam,tam,PennDo20,def_pct,0%,,,,,
player,201211110tam,tam,PennDo20,special_teams,6,,,,,
player,201211110tam,tam,PennDo20,st_pct,21%,,,,,
player,201211110tam,tam,LarsTe20,pos,G,,,,,
player,201211110tam,tam,LarsTe20,offense,43,,,,,
player,201211110tam,tam,LarsTe20,off_pct,100%,,,,,
player,201211110tam,tam,LarsTe20,defense,0,,,,,
player,201211110tam,tam,LarsTe20,def_pct,0%,,,,,
player,201211110tam,tam,LarsTe20,special_teams,6,,,,,
player,201211110tam,tam,LarsTe20,st_pct,21%,,,,,
player,201211110tam,tam,DotsDe00,pos,T,,,,,
player,201211110tam,tam,DotsDe00,offense,43,,,,,
player,201211110tam,tam,DotsDe00,off_pct,100%,,,,,
player,201211110tam,tam,DotsDe00,defense,0,,,,,
player,201211110tam,tam,DotsDe00,def_pct,0%,,,,,
player,201211110tam,tam,DotsDe00,special_teams,6,,,,,
player,201211110tam,tam,DotsDe00,st_pct,21%,,,,,
player,201211110tam,tam,FreeJo00,pos,QB,,,,,
player,201211110tam,tam,FreeJo00,offense,43,,,,,
player,201211110tam,tam,FreeJo00,off_pct,100%,,,,,
player,201211110tam,tam,FreeJo00,defense,0,,,,,
player,201211110tam,tam,FreeJo00,def_pct,0%,,,,,
player,201211110tam,tam,FreeJo00,special_teams,0,,,,,
player,201211110tam,tam,FreeJo00,st_pct,0%,,,,,
player,201211110tam,tam,ZuttJe20,pos,C,,,,,
player,201211110tam,tam,ZuttJe20,offense,43,,,,,
player,201211110tam,tam,ZuttJe20,off_pct,100%,,,,,
player,201211110tam,tam,ZuttJe20,defense,0,,,,,
player,201211110tam,tam,ZuttJe20,def_pct,0%,,,,,
player,201211110tam,tam,ZuttJe20,special_teams,0,,,,,
player,201211110tam,tam,ZuttJe20,st_pct,0%,,,,,
player,201211110tam,tam,JackVi00,pos,WR,,,,,
player,201211110tam,tam,JackVi00,offense,39,,,,,
player,201211110tam,tam,JackVi00,off_pct,91%,,,,,
player,201211110tam,tam,JackVi00,defense,0,,,,,
player,201211110tam,tam,JackVi00,def_pct,0%,,,,,
player,201211110tam,tam,JackVi00,special_teams,0,,,,,
player,201211110tam,tam,JackVi00,st_pct,0%,,,,,
player,201211110tam,tam,MartDo00,pos,RB,,,,,
player,201211110tam,tam,MartDo00,offense,38,,,,,
player,201211110tam,tam,MartDo00,off_pct,88%,,,,,
player,201211110tam,tam,MartDo00,defense,0,,,,,
player,201211110tam,tam,MartDo00,def_pct,0%,,,,,
player,201211110tam,tam,MartDo00,special_teams,1,,,,,
player,201211110tam,tam,MartDo00,st_pct,4%,,,,,
player,201211110tam,tam,WillMi04,pos,WR,,,,,
player,201211110tam,tam,WillMi04,offense,37,,,,,
player,201211110tam,tam,WillMi04,off_pct,86%,,,,,
player,201211110tam,tam,WillMi04,defense,0,,,,,
player,201211110tam,tam,WillMi04,def_pct,0%,,,,,
player,201211110tam,tam,WillMi04,special_teams,0,,,,,
player,201211110tam,tam,WillMi04,st_pct,0%,,,,,
player,201211110tam,tam,LoriEr99,pos,FB,,,,,
player,201211110tam,tam,LoriEr99,offense,27,,,,,
player,201211110tam,tam,LoriEr99,off_pct,63%,,,,,
player,201211110tam,tam,LoriEr99,defense,0,,,,,
player,201211110tam,tam,LoriEr99,def_pct,0%,,,,,
player,201211110tam,tam,LoriEr99,special_teams,24,,,,,
player,201211110tam,tam,LoriEr99,st_pct,86%,,,,,
player,201211110tam,tam,ClarDa00,pos,TE,,,,,
player,201211110tam,tam,ClarDa00,offense,24,,,,,
player,201211110tam,tam,ClarDa00,off_pct,56%,,,,,
player,201211110tam,tam,ClarDa00,defense,0,,,,,
player,201211110tam,tam,ClarDa00,def_pct,0%,,,,,
player,201211110tam,tam,ClarDa00,special_teams,0,,,,,
player,201211110tam,tam,ClarDa00,st_pct,0%,,,,,
player,201211110tam,tam,ByhaNa00,pos,TE,,,,,
player,201211110tam,tam,ByhaNa00,offense,23,,,,,
player,201211110tam,tam,ByhaNa00,off_pct,53%,,,,,
player,201211110tam,tam,ByhaNa00,defense,0,,,,,
player,201211110tam,tam,ByhaNa00,def_pct,0%,,,,,
player,201211110tam,tam,ByhaNa00,special_teams,12,,,,,
player,201211110tam,tam,ByhaNa00,st_pct,43%,,,,,
player,201211110tam,tam,UndeTi00,pos,WR,,,,,
player,201211110tam,tam,UndeTi00,offense,11,,,,,
player,201211110tam,tam,UndeTi00,off_pct,26%,,,,,
player,201211110tam,tam,UndeTi00,defense,0,,,,,
player,201211110tam,tam,UndeTi00,def_pct,0%,,,,,
player,201211110tam,tam,UndeTi00,special_teams,2,,,,,
player,201211110tam,tam,UndeTi00,st_pct,7%,,,,,
player,201211110tam,tam,StocLu00,pos,TE,,,,,
player,201211110tam,tam,StocLu00,offense,8,,,,,
player,201211110tam,tam,StocLu00,off_pct,19%,,,,,
player,201211110tam,tam,StocLu00,defense,0,,,,,
player,201211110tam,tam,StocLu00,def_pct,0%,,,,,
player,201211110tam,tam,StocLu00,special_teams,0,,,,,
player,201211110tam,tam,StocLu00,st_pct,0%,,,,,
player,201211110tam,tam,WareDa00,pos,RB,,,,,
player,201211110tam,tam,WareDa00,offense,4,,,,,
player,201211110tam,tam,WareDa00,off_pct,9%,,,,,
player,201211110tam,tam,WareDa00,defense,0,,,,,
player,201211110tam,tam,WareDa00,def_pct,0%,,,,,
player,201211110tam,tam,WareDa00,special_teams,8,,,,,
player,201211110tam,tam,WareDa00,st_pct,29%,,,,,
player,201211110tam,tam,OwusCh00,pos,WR,,,,,
player,201211110tam,tam,OwusCh00,offense,3,,,,,
player,201211110tam,tam,OwusCh00,off_pct,7%,,,,,
player,201211110tam,tam,OwusCh00,defense,0,,,,,
player,201211110tam,tam,OwusCh00,def_pct,0%,,,,,
player,201211110tam,tam,OwusCh00,special_teams,0,,,,,
player,201211110tam,tam,OwusCh00,st_pct,0%,,,,,
player,201211110tam,tam,BlouLe00,pos,RB,,,,,
player,201211110tam,tam,BlouLe00,offense,1,,,,,
player,201211110tam,tam,BlouLe00,off_pct,2%,,,,,
player,201211110tam,tam,BlouLe00,defense,0,,,,,
player,201211110tam,tam,BlouLe00,def_pct,0%,,,,,
player,201211110tam,tam,BlouLe00,special_teams,0,,,,,
player,201211110tam,tam,BlouLe00,st_pct,0%,,,,,
player,201211110tam,tam,BiggE.99,pos,CB,,,,,
player,201211110tam,tam,BiggE.99,offense,0,,,,,
player,201211110tam,tam,BiggE.99,off_pct,0%,,,,,
player,201211110tam,tam,BiggE.99,defense,66,,,,,
player,201211110tam,tam,BiggE.99,def_pct,100%,,,,,
player,201211110tam,tam,BiggE.99,special_teams,14,,,,,
player,201211110tam,tam,BiggE.99,st_pct,50%,,,,,
player,201211110tam,tam,BarbRo00,pos,FS,,,,,
player,201211110tam,tam,BarbRo00,offense,0,,,,,
player,201211110tam,tam,BarbRo00,off_pct,0%,,,,,
player,201211110tam,tam,BarbRo00,defense,66,,,,,
player,201211110tam,tam,BarbRo00,def_pct,100%,,,,,
player,201211110tam,tam,BarbRo00,special_teams,4,,,,,
player,201211110tam,tam,BarbRo00,st_pct,14%,,,,,
player,201211110tam,tam,BarrMa00,pos,SS,,,,,
player,201211110tam,tam,BarrMa00,offense,0,,,,,
player,201211110tam,tam,BarrMa00,off_pct,0%,,,,,
player,201211110tam,tam,BarrMa00,defense,66,,,,,
player,201211110tam,tam,BarrMa00,def_pct,100%,,,,,
player,201211110tam,tam,BarrMa00,special_teams,4,,,,,
player,201211110tam,tam,BarrMa00,st_pct,14%,,,,,
player,201211110tam,tam,DaviLa00,pos,LB,,,,,
player,201211110tam,tam,DaviLa00,offense,0,,,,,
player,201211110tam,tam,DaviLa00,off_pct,0%,,,,,
player,201211110tam,tam,DaviLa00,defense,66,,,,,
player,201211110tam,tam,DaviLa00,def_pct,100%,,,,,
player,201211110tam,tam,DaviLa00,special_teams,4,,,,,
player,201211110tam,tam,DaviLa00,st_pct,14%,,,,,
player,201211110tam,tam,JohnLe03,pos,CB,,,,,
player,201211110tam,tam,JohnLe03,offense,0,,,,,
player,201211110tam,tam,JohnLe03,off_pct,0%,,,,,
player,201211110tam,tam,JohnLe03,defense,61,,,,,
player,201211110tam,tam,JohnLe03,def_pct,92%,,,,,
player,201211110tam,tam,JohnLe03,special_teams,10,,,,,
player,201211110tam,tam,JohnLe03,st_pct,36%,,,,,
player,201211110tam,tam,Teo-Da99,pos,DE,,,,,
player,201211110tam,tam,Teo-Da99,offense,0,,,,,
player,201211110tam,tam,Teo-Da99,off_pct,0%,,,,,
player,201211110tam,tam,Teo-Da99,defense,57,,,,,
player,201211110tam,tam,Teo-Da99,def_pct,86%,,,,,
player,201211110tam,tam,Teo-Da99,special_teams,7,,,,,
player,201211110tam,tam,Teo-Da99,st_pct,25%,,,,,
player,201211110tam,tam,McCoGe99,pos,DT,,,,,
player,201211110tam,tam,McCoGe99,offense,0,,,,,
player,201211110tam,tam,McCoGe99,off_pct,0%,,,,,
player,201211110tam,tam,McCoGe99,defense,55,,,,,
player,201211110tam,tam,McCoGe99,def_pct,83%,,,,,
player,201211110tam,tam,McCoGe99,special_teams,4,,,,,
player,201211110tam,tam,McCoGe99,st_pct,14%,,,,,
player,201211110tam,tam,BennMi99,pos,DE,,,,,
player,201211110tam,tam,BennMi99,offense,0,,,,,
player,201211110tam,tam,BennMi99,off_pct,0%,,,,,
player,201211110tam,tam,BennMi99,defense,54,,,,,
player,201211110tam,tam,BennMi99,def_pct,82%,,,,,
player,201211110tam,tam,BennMi99,special_teams,3,,,,,
player,201211110tam,tam,BennMi99,st_pct,11%,,,,,
player,201211110tam,tam,FostMa00,pos,LB,,,,,
player,201211110tam,tam,FostMa00,offense,0,,,,,
player,201211110tam,tam,FostMa00,off_pct,0%,,,,,
player,201211110tam,tam,FostMa00,defense,48,,,,,
player,201211110tam,tam,FostMa00,def_pct,73%,,,,,
player,201211110tam,tam,FostMa00,special_teams,8,,,,,
player,201211110tam,tam,FostMa00,st_pct,29%,,,,,
player,201211110tam,tam,BoweDa00,pos,DE,,,,,
player,201211110tam,tam,BoweDa00,offense,0,,,,,
player,201211110tam,tam,BoweDa00,off_pct,0%,,,,,
player,201211110tam,tam,BoweDa00,defense,36,,,,,
player,201211110tam,tam,BoweDa00,def_pct,55%,,,,,
player,201211110tam,tam,BoweDa00,special_teams,1,,,,,
player,201211110tam,tam,BoweDa00,st_pct,4%,,,,,
player,201211110tam,tam,MillRo99,pos,DT,,,,,
player,201211110tam,tam,MillRo99,offense,0,,,,,
player,201211110tam,tam,MillRo99,off_pct,0%,,,,,
player,201211110tam,tam,MillRo99,defense,35,,,,,
player,201211110tam,tam,MillRo99,def_pct,53%,,,,,
player,201211110tam,tam,MillRo99,special_teams,4,,,,,
player,201211110tam,tam,MillRo99,st_pct,14%,,,,,
player,201211110tam,tam,LewiLe01,pos,DB,,,,,
player,201211110tam,tam,LewiLe01,offense,0,,,,,
player,201211110tam,tam,LewiLe01,off_pct,0%,,,,,
player,201211110tam,tam,LewiLe01,defense,29,,,,,
player,201211110tam,tam,LewiLe01,def_pct,44%,,,,,
player,201211110tam,tam,LewiLe01,special_teams,18,,,,,
player,201211110tam,tam,LewiLe01,st_pct,64%,,,,,
player,201211110tam,tam,BlacQu99,pos,LB,,,,,
player,201211110tam,tam,BlacQu99,offense,0,,,,,
player,201211110tam,tam,BlacQu99,off_pct,0%,,,,,
player,201211110tam,tam,BlacQu99,defense,24,,,,,
player,201211110tam,tam,BlacQu99,def_pct,36%,,,,,
player,201211110tam,tam,BlacQu99,special_teams,14,,,,,
player,201211110tam,tam,BlacQu99,st_pct,50%,,,,,
player,201211110tam,tam,GibsGa99,pos,DT,,,,,
player,201211110tam,tam,GibsGa99,offense,0,,,,,
player,201211110tam,tam,GibsGa99,off_pct,0%,,,,,
player,201211110tam,tam,GibsGa99,defense,21,,,,,
player,201211110tam,tam,GibsGa99,def_pct,32%,,,,,
player,201211110tam,tam,GibsGa99,special_teams,0,,,,,
player,201211110tam,tam,GibsGa99,st_pct,0%,,,,,
player,201211110tam,tam,BlacAh00,pos,FS,,,,,
player,201211110tam,tam,BlacAh00,offense,0,,,,,
player,201211110tam,tam,BlacAh00,off_pct,0%,,,,,
player,201211110tam,tam,BlacAh00,defense,18,,,,,
player,201211110tam,tam,BlacAh00,def_pct,27%,,,,,
player,201211110tam,tam,BlacAh00,special_teams,18,,,,,
player,201211110tam,tam,BlacAh00,st_pct,64%,,,,,
