game,2016,16,20161224,201612240cle,sdg,"San Diego Chargers",17,cle,"Cleveland Browns",20
player,201612240cle,cle,NassCa00,sacks,0.0,,,,,
player,201612240cle,cle,NassCa00,tackles_combined,2,,,,,
player,201612240cle,cle,NassCa00,tackles_solo,1,,,,,
player,201612240cle,cle,NassCa00,tackles_assists,1,,,,,
player,201612240cle,cle,NassCa00,tackles_loss,0,,,,,
player,201612240cle,cle,NassCa00,qb_hits,0,,,,,
player,201612240cle,cle,NassCa00,fumbles_rec,0,,,,,
player,201612240cle,cle,NassCa00,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,NassCa00,fumbles_rec_td,0,,,,,
player,201612240cle,cle,NassCa00,fumbles_forced,0,,,,,
player,201612240cle,cle,BurlMa00,def_int,0,,,,,
player,201612240cle,cle,BurlMa00,def_int_yds,0,,,,,
player,201612240cle,cle,BurlMa00,def_int_td,0,,,,,
player,201612240cle,cle,BurlMa00,def_int_long,0,,,,,
player,201612240cle,cle,BurlMa00,pass_defended,0,,,,,
player,201612240cle,cle,BurlMa00,sacks,0.0,,,,,
player,201612240cle,cle,BurlMa00,tackles_combined,1,,,,,
player,201612240cle,cle,BurlMa00,tackles_solo,1,,,,,
player,201612240cle,cle,BurlMa00,tackles_assists,0,,,,,
player,201612240cle,cle,BurlMa00,tackles_loss,0,,,,,
player,201612240cle,cle,BurlMa00,qb_hits,0,,,,,
player,201612240cle,cle,BurlMa00,fumbles_rec,0,,,,,
player,201612240cle,cle,BurlMa00,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,BurlMa00,fumbles_rec_td,0,,,,,
player,201612240cle,cle,BurlMa00,fumbles_forced,0,,,,,
player,201612240cle,cle,DaviDe00,def_int,0,,,,,
player,201612240cle,cle,DaviDe00,def_int_yds,0,,,,,
player,201612240cle,cle,DaviDe00,def_int_td,0,,,,,
player,201612240cle,cle,DaviDe00,def_int_long,0,,,,,
player,201612240cle,cle,DaviDe00,pass_defended,0,,,,,
player,201612240cle,cle,DaviDe00,sacks,0.0,,,,,
player,201612240cle,cle,DaviDe00,tackles_combined,1,,,,,
player,201612240cle,cle,DaviDe00,tackles_solo,0,,,,,
player,201612240cle,cle,DaviDe00,tackles_assists,1,,,,,
player,201612240cle,cle,DaviDe00,tackles_loss,0,,,,,
player,201612240cle,cle,DaviDe00,qb_hits,0,,,,,
player,201612240cle,cle,DaviDe00,fumbles_rec,0,,,,,
player,201612240cle,cle,DaviDe00,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,DaviDe00,fumbles_rec_td,0,,,,,
player,201612240cle,cle,DaviDe00,fumbles_forced,0,,,,,
player,201612240cle,cle,HowaTr02,def_int,0,,,,,
player,201612240cle,cle,HowaTr02,def_int_yds,0,,,,,
player,201612240cle,cle,HowaTr02,def_int_td,0,,,,,
player,201612240cle,cle,HowaTr02,def_int_long,0,,,,,
player,201612240cle,cle,HowaTr02,pass_defended,1,,,,,
player,201612240cle,cle,HowaTr02,sacks,0.0,,,,,
player,201612240cle,cle,HowaTr02,tackles_combined,1,,,,,
player,201612240cle,cle,HowaTr02,tackles_solo,0,,,,,
player,201612240cle,cle,HowaTr02,tackles_assists,1,,,,,
player,201612240cle,cle,HowaTr02,tackles_loss,0,,,,,
player,201612240cle,cle,HowaTr02,qb_hits,0,,,,,
player,201612240cle,cle,HowaTr02,fumbles_rec,0,,,,,
player,201612240cle,cle,HowaTr02,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,HowaTr02,fumbles_rec_td,0,,,,,
player,201612240cle,cle,HowaTr02,fumbles_forced,0,,,,,
player,201612240cle,cle,JohnCa01,def_int,0,,,,,
player,201612240cle,cle,JohnCa01,def_int_yds,0,,,,,
player,201612240cle,cle,JohnCa01,def_int_td,0,,,,,
player,201612240cle,cle,JohnCa01,def_int_long,0,,,,,
player,201612240cle,cle,JohnCa01,pass_defended,0,,,,,
player,201612240cle,cle,JohnCa01,sacks,0.0,,,,,
player,201612240cle,cle,JohnCa01,tackles_combined,1,,,,,
player,201612240cle,cle,JohnCa01,tackles_solo,0,,,,,
player,201612240cle,cle,JohnCa01,tackles_assists,1,,,,,
player,201612240cle,cle,JohnCa01,tackles_loss,0,,,,,
player,201612240cle,cle,JohnCa01,qb_hits,0,,,,,
player,201612240cle,cle,JohnCa01,fumbles_rec,0,,,,,
player,201612240cle,cle,JohnCa01,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,JohnCa01,fumbles_rec_td,0,,,,,
player,201612240cle,cle,JohnCa01,fumbles_forced,0,,,,,
player,201612240cle,cle,MedeJa00,def_int,0,,,,,
player,201612240cle,cle,MedeJa00,def_int_yds,0,,,,,
player,201612240cle,cle,MedeJa00,def_int_td,0,,,,,
player,201612240cle,cle,MedeJa00,def_int_long,0,,,,,
player,201612240cle,cle,MedeJa00,pass_defended,0,,,,,
player,201612240cle,cle,MedeJa00,sacks,0.0,,,,,
player,201612240cle,cle,MedeJa00,tackles_combined,1,,,,,
player,201612240cle,cle,MedeJa00,tackles_solo,0,,,,,
player,201612240cle,cle,MedeJa00,tackles_assists,1,,,,,
player,201612240cle,cle,MedeJa00,tackles_loss,0,,,,,
player,201612240cle,cle,MedeJa00,qb_hits,1,,,,,
player,201612240cle,cle,MedeJa00,fumbles_rec,0,,,,,
player,201612240cle,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201612240cle,cle,MedeJa00,fumbles_forced,0,,,,,
player,201612240cle,cle,SchoJo00,def_int,0,,,,,
player,201612240cle,cle,SchoJo00,def_int_yds,0,,,,,
player,201612240cle,cle,SchoJo00,def_int_td,0,,,,,
player,201612240cle,cle,SchoJo00,def_int_long,0,,,,,
player,201612240cle,cle,SchoJo00,pass_defended,0,,,,,
player,201612240cle,cle,SchoJo00,sacks,0.0,,,,,
player,201612240cle,cle,SchoJo00,tackles_combined,1,,,,,
player,201612240cle,cle,SchoJo00,tackles_solo,1,,,,,
player,201612240cle,cle,SchoJo00,tackles_assists,0,,,,,
player,201612240cle,cle,SchoJo00,tackles_loss,0,,,,,
player,201612240cle,cle,SchoJo00,qb_hits,0,,,,,
player,201612240cle,cle,SchoJo00,fumbles_rec,0,,,,,
player,201612240cle,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201612240cle,cle,SchoJo00,fumbles_forced,0,,,,,
player,201612240cle,cle,ShelDa01,def_int,0,,,,,
player,201612240cle,cle,ShelDa01,def_int_yds,0,,,,,
player,201612240cle,cle,ShelDa01,def_int_td,0,,,,,
player,201612240cle,cle,ShelDa01,def_int_long,0,,,,,
player,201612240cle,cle,ShelDa01,pass_defended,0,,,,,
player,201612240cle,cle,ShelDa01,sacks,0.0,,,,,
player,201612240cle,cle,ShelDa01,tackles_combined,1,,,,,
player,201612240cle,cle,ShelDa01,tackles_solo,0,,,,,
player,201612240cle,cle,ShelDa01,tackles_assists,1,,,,,
player,201612240cle,cle,ShelDa01,tackles_loss,0,,,,,
player,201612240cle,cle,ShelDa01,qb_hits,0,,,,,
player,201612240cle,cle,ShelDa01,fumbles_rec,0,,,,,
player,201612240cle,cle,ShelDa01,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,ShelDa01,fumbles_rec_td,0,,,,,
player,201612240cle,cle,ShelDa01,fumbles_forced,0,,,,,
player,201612240cle,cle,CoopXa00,def_int,0,,,,,
player,201612240cle,cle,CoopXa00,def_int_yds,0,,,,,
player,201612240cle,cle,CoopXa00,def_int_td,0,,,,,
player,201612240cle,cle,CoopXa00,def_int_long,0,,,,,
player,201612240cle,cle,CoopXa00,pass_defended,0,,,,,
player,201612240cle,cle,CoopXa00,sacks,0.0,,,,,
player,201612240cle,cle,CoopXa00,tackles_combined,0,,,,,
player,201612240cle,cle,CoopXa00,tackles_solo,0,,,,,
player,201612240cle,cle,CoopXa00,tackles_assists,0,,,,,
player,201612240cle,cle,CoopXa00,tackles_loss,0,,,,,
player,201612240cle,cle,CoopXa00,qb_hits,1,,,,,
player,201612240cle,cle,CoopXa00,fumbles_rec,0,,,,,
player,201612240cle,cle,CoopXa00,fumbles_rec_yds,0,,,,,
player,201612240cle,cle,CoopXa00,fumbles_rec_td,0,,,,,
player,201612240cle,cle,CoopXa00,fumbles_forced,0,,,,,
player,201612240cle,sdg,BursIs01,kick_ret,0,,,,,
player,201612240cle,sdg,BursIs01,kick_ret_yds,0,,,,,
player,201612240cle,sdg,BursIs01,kick_ret_yds_per_ret,,,,,,
player,201612240cle,sdg,BursIs01,kick_ret_td,0,,,,,
player,201612240cle,sdg,BursIs01,kick_ret_long,0,,,,,
player,201612240cle,sdg,BursIs01,punt_ret,4,,,,,
player,201612240cle,sdg,BursIs01,punt_ret_yds,20,,,,,
player,201612240cle,sdg,BursIs01,punt_ret_yds_per_ret,5.0,,,,,
player,201612240cle,sdg,BursIs01,punt_ret_td,0,,,,,
player,201612240cle,sdg,BursIs01,punt_ret_long,11,,,,,
player,201612240cle,cle,AlfoMa00,kick_ret,2,,,,,
player,201612240cle,cle,AlfoMa00,kick_ret_yds,56,,,,,
player,201612240cle,cle,AlfoMa00,kick_ret_yds_per_ret,28.0,,,,,
player,201612240cle,cle,AlfoMa00,kick_ret_td,0,,,,,
player,201612240cle,cle,AlfoMa00,kick_ret_long,31,,,,,
player,201612240cle,cle,AlfoMa00,punt_ret,3,,,,,
player,201612240cle,cle,AlfoMa00,punt_ret_yds,19,,,,,
player,201612240cle,cle,AlfoMa00,punt_ret_yds_per_ret,6.3,,,,,
player,201612240cle,cle,AlfoMa00,punt_ret_td,0,,,,,
player,201612240cle,cle,AlfoMa00,punt_ret_long,8,,,,,
player,201612240cle,sdg,LambJo00,xpm,2,,,,,
player,201612240cle,sdg,LambJo00,xpa,2,,,,,
player,201612240cle,sdg,LambJo00,fgm,1,,,,,
player,201612240cle,sdg,LambJo00,fga,3,,,,,
player,201612240cle,sdg,LambJo00,punt,0,,,,,
player,201612240cle,sdg,LambJo00,punt_yds,0,,,,,
player,201612240cle,sdg,LambJo00,punt_yds_per_punt,,,,,,
player,201612240cle,sdg,LambJo00,punt_long,0,,,,,
player,201612240cle,sdg,KaseDr00,xpm,,,,,,
player,201612240cle,sdg,KaseDr00,xpa,,,,,,
player,201612240cle,sdg,KaseDr00,fgm,,,,,,
player,201612240cle,sdg,KaseDr00,fga,,,,,,
player,201612240cle,sdg,KaseDr00,punt,5,,,,,
player,201612240cle,sdg,KaseDr00,punt_yds,251,,,,,
player,201612240cle,sdg,KaseDr00,punt_yds_per_punt,50.2,,,,,
player,201612240cle,sdg,KaseDr00,punt_long,57,,,,,
player,201612240cle,cle,ParkCo03,xpm,2,,,,,
player,201612240cle,cle,ParkCo03,xpa,2,,,,,
player,201612240cle,cle,ParkCo03,fgm,2,,,,,
player,201612240cle,cle,ParkCo03,fga,2,,,,,
player,201612240cle,cle,ParkCo03,punt,0,,,,,
player,201612240cle,cle,ParkCo03,punt_yds,0,,,,,
player,201612240cle,cle,ParkCo03,punt_yds_per_punt,,,,,,
player,201612240cle,cle,ParkCo03,punt_long,0,,,,,
player,201612240cle,cle,ColqBr00,xpm,,,,,,
player,201612240cle,cle,ColqBr00,xpa,,,,,,
player,201612240cle,cle,ColqBr00,fgm,,,,,,
player,201612240cle,cle,ColqBr00,fga,,,,,,
player,201612240cle,cle,ColqBr00,punt,6,,,,,
player,201612240cle,cle,ColqBr00,punt_yds,258,,,,,
player,201612240cle,cle,ColqBr00,punt_yds_per_punt,43.0,,,,,
player,201612240cle,cle,ColqBr00,punt_long,51,,,,,
player,201612240cle,cle,PaszAu00,pos,T,,,,,
player,201612240cle,cle,PaszAu00,offense,71,,,,,
player,201612240cle,cle,PaszAu00,off_pct,100%,,,,,
player,201612240cle,cle,PaszAu00,defense,0,,,,,
player,201612240cle,cle,PaszAu00,def_pct,0%,,,,,
player,201612240cle,cle,PaszAu00,special_teams,4,,,,,
player,201612240cle,cle,PaszAu00,st_pct,14%,,,,,
player,201612240cle,cle,DranSp00,pos,T,,,,,
player,201612240cle,cle,DranSp00,offense,71,,,,,
player,201612240cle,cle,DranSp00,off_pct,100%,,,,,
player,201612240cle,cle,DranSp00,defense,0,,,,,
player,201612240cle,cle,DranSp00,def_pct,0%,,,,,
player,201612240cle,cle,DranSp00,special_teams,4,,,,,
player,201612240cle,cle,DranSp00,st_pct,14%,,,,,
player,201612240cle,cle,CoopJo01,pos,G,,,,,
player,201612240cle,cle,CoopJo01,offense,71,,,,,
player,201612240cle,cle,CoopJo01,off_pct,100%,,,,,
player,201612240cle,cle,CoopJo01,defense,0,,,,,
player,201612240cle,cle,CoopJo01,def_pct,0%,,,,,
player,201612240cle,cle,CoopJo01,special_teams,4,,,,,
player,201612240cle,cle,CoopJo01,st_pct,14%,,,,,
player,201612240cle,cle,ErviCa00,pos,C,,,,,
player,201612240cle,cle,ErviCa00,offense,71,,,,,
player,201612240cle,cle,ErviCa00,off_pct,100%,,,,,
player,201612240cle,cle,ErviCa00,defense,0,,,,,
player,201612240cle,cle,ErviCa00,def_pct,0%,,,,,
player,201612240cle,cle,ErviCa00,special_teams,4,,,,,
player,201612240cle,cle,ErviCa00,st_pct,14%,,,,,
player,201612240cle,cle,ThomJo28,pos,T,,,,,
player,201612240cle,cle,ThomJo28,offense,71,,,,,
player,201612240cle,cle,ThomJo28,off_pct,100%,,,,,
player,201612240cle,cle,ThomJo28,defense,0,,,,,
player,201612240cle,cle,ThomJo28,def_pct,0%,,,,,
player,201612240cle,cle,ThomJo28,special_teams,0,,,,,
player,201612240cle,cle,ThomJo28,st_pct,0%,,,,,
player,201612240cle,cle,BarnGa01,pos,TE,,,,,
player,201612240cle,cle,BarnGa01,offense,68,,,,,
player,201612240cle,cle,BarnGa01,off_pct,96%,,,,,
player,201612240cle,cle,BarnGa01,defense,0,,,,,
player,201612240cle,cle,BarnGa01,def_pct,0%,,,,,
player,201612240cle,cle,BarnGa01,special_teams,4,,,,,
player,201612240cle,cle,BarnGa01,st_pct,14%,,,,,
player,201612240cle,cle,PryoTe00,pos,WR,,,,,
player,201612240cle,cle,PryoTe00,offense,66,,,,,
player,201612240cle,cle,PryoTe00,off_pct,93%,,,,,
player,201612240cle,cle,PryoTe00,defense,0,,,,,
player,201612240cle,cle,PryoTe00,def_pct,0%,,,,,
player,201612240cle,cle,PryoTe00,special_teams,0,,,,,
player,201612240cle,cle,PryoTe00,st_pct,0%,,,,,
player,201612240cle,cle,ColeCo00,pos,WR,,,,,
player,201612240cle,cle,ColeCo00,offense,61,,,,,
player,201612240cle,cle,ColeCo00,off_pct,86%,,,,,
player,201612240cle,cle,ColeCo00,defense,0,,,,,
player,201612240cle,cle,ColeCo00,def_pct,0%,,,,,
player,201612240cle,cle,ColeCo00,special_teams,0,,,,,
player,201612240cle,cle,ColeCo00,st_pct,0%,,,,,
player,201612240cle,cle,GrifRo01,pos,QB,,,,,
player,201612240cle,cle,GrifRo01,offense,61,,,,,
player,201612240cle,cle,GrifRo01,off_pct,86%,,,,,
player,201612240cle,cle,GrifRo01,defense,0,,,,,
player,201612240cle,cle,GrifRo01,def_pct,0%,,,,,
player,201612240cle,cle,GrifRo01,special_teams,0,,,,,
player,201612240cle,cle,GrifRo01,st_pct,0%,,,,,
player,201612240cle,cle,HawkAn00,pos,WR,,,,,
player,201612240cle,cle,HawkAn00,offense,41,,,,,
player,201612240cle,cle,HawkAn00,off_pct,58%,,,,,
player,201612240cle,cle,HawkAn00,defense,0,,,,,
player,201612240cle,cle,HawkAn00,def_pct,0%,,,,,
player,201612240cle,cle,HawkAn00,special_teams,0,,,,,
player,201612240cle,cle,HawkAn00,st_pct,0%,,,,,
player,201612240cle,cle,CrowIs00,pos,RB,,,,,
player,201612240cle,cle,CrowIs00,offense,38,,,,,
player,201612240cle,cle,CrowIs00,off_pct,54%,,,,,
player,201612240cle,cle,CrowIs00,defense,0,,,,,
player,201612240cle,cle,CrowIs00,def_pct,0%,,,,,
player,201612240cle,cle,CrowIs00,special_teams,0,,,,,
player,201612240cle,cle,CrowIs00,st_pct,0%,,,,,
player,201612240cle,cle,JohnDu00,pos,RB,,,,,
player,201612240cle,cle,JohnDu00,offense,33,,,,,
player,201612240cle,cle,JohnDu00,off_pct,46%,,,,,
player,201612240cle,cle,JohnDu00,defense,0,,,,,
player,201612240cle,cle,JohnDu00,def_pct,0%,,,,,
player,201612240cle,cle,JohnDu00,special_teams,0,,,,,
player,201612240cle,cle,JohnDu00,st_pct,0%,,,,,
player,201612240cle,cle,TelfRa00,pos,TE,,,,,
player,201612240cle,cle,TelfRa00,offense,14,,,,,
player,201612240cle,cle,TelfRa00,off_pct,20%,,,,,
player,201612240cle,cle,TelfRa00,defense,0,,,,,
player,201612240cle,cle,TelfRa00,def_pct,0%,,,,,
player,201612240cle,cle,TelfRa00,special_teams,0,,,,,
player,201612240cle,cle,TelfRa00,st_pct,0%,,,,,
player,201612240cle,cle,VitaDa00,pos,RB,,,,,
player,201612240cle,cle,VitaDa00,offense,12,,,,,
player,201612240cle,cle,VitaDa00,off_pct,17%,,,,,
player,201612240cle,cle,VitaDa00,defense,0,,,,,
player,201612240cle,cle,VitaDa00,def_pct,0%,,,,,
player,201612240cle,cle,VitaDa00,special_teams,20,,,,,
player,201612240cle,cle,VitaDa00,st_pct,69%,,,,,
player,201612240cle,cle,HiggRa00,pos,WR,,,,,
player,201612240cle,cle,HiggRa00,offense,10,,,,,
player,201612240cle,cle,HiggRa00,off_pct,14%,,,,,
player,201612240cle,cle,HiggRa00,defense,0,,,,,
player,201612240cle,cle,HiggRa00,def_pct,0%,,,,,
player,201612240cle,cle,HiggRa00,special_teams,0,,,,,
player,201612240cle,cle,HiggRa00,st_pct,0%,,,,,
player,201612240cle,cle,KessCo00,pos,QB,,,,,
player,201612240cle,cle,KessCo00,offense,10,,,,,
player,201612240cle,cle,KessCo00,off_pct,14%,,,,,
player,201612240cle,cle,KessCo00,defense,0,,,,,
player,201612240cle,cle,KessCo00,def_pct,0%,,,,,
player,201612240cle,cle,KessCo00,special_teams,0,,,,,
player,201612240cle,cle,KessCo00,st_pct,0%,,,,,
player,201612240cle,cle,DevaSe00,pos,TE,,,,,
player,201612240cle,cle,DevaSe00,offense,7,,,,,
player,201612240cle,cle,DevaSe00,off_pct,10%,,,,,
player,201612240cle,cle,DevaSe00,defense,0,,,,,
player,201612240cle,cle,DevaSe00,def_pct,0%,,,,,
player,201612240cle,cle,DevaSe00,special_teams,14,,,,,
player,201612240cle,cle,DevaSe00,st_pct,48%,,,,,
player,201612240cle,cle,LouiRi00,pos,WR,,,,,
player,201612240cle,cle,LouiRi00,offense,3,,,,,
player,201612240cle,cle,LouiRi00,off_pct,4%,,,,,
player,201612240cle,cle,LouiRi00,defense,0,,,,,
player,201612240cle,cle,LouiRi00,def_pct,0%,,,,,
player,201612240cle,cle,LouiRi00,special_teams,20,,,,,
player,201612240cle,cle,LouiRi00,st_pct,69%,,,,,
player,201612240cle,cle,ColeSh00,pos,T,,,,,
player,201612240cle,cle,ColeSh00,offense,2,,,,,
player,201612240cle,cle,ColeSh00,off_pct,3%,,,,,
player,201612240cle,cle,ColeSh00,defense,0,,,,,
player,201612240cle,cle,ColeSh00,def_pct,0%,,,,,
player,201612240cle,cle,ColeSh00,special_teams,0,,,,,
player,201612240cle,cle,ColeSh00,st_pct,0%,,,,,
player,201612240cle,cle,KirkCh00,pos,LB,,,,,
player,201612240cle,cle,KirkCh00,offense,0,,,,,
player,201612240cle,cle,KirkCh00,off_pct,0%,,,,,
player,201612240cle,cle,KirkCh00,defense,68,,,,,
player,201612240cle,cle,KirkCh00,def_pct,100%,,,,,
player,201612240cle,cle,KirkCh00,special_teams,11,,,,,
player,201612240cle,cle,KirkCh00,st_pct,38%,,,,,
player,201612240cle,cle,ReynEd00,pos,FS,,,,,
player,201612240cle,cle,ReynEd00,offense,0,,,,,
player,201612240cle,cle,ReynEd00,off_pct,0%,,,,,
player,201612240cle,cle,ReynEd00,defense,68,,,,,
player,201612240cle,cle,ReynEd00,def_pct,100%,,,,,
player,201612240cle,cle,ReynEd00,special_teams,11,,,,,
player,201612240cle,cle,ReynEd00,st_pct,38%,,,,,
player,201612240cle,cle,CollJa00,pos,LB,,,,,
player,201612240cle,cle,CollJa00,offense,0,,,,,
player,201612240cle,cle,CollJa00,off_pct,0%,,,,,
player,201612240cle,cle,CollJa00,defense,68,,,,,
player,201612240cle,cle,CollJa00,def_pct,100%,,,,,
player,201612240cle,cle,CollJa00,special_teams,1,,,,,
player,201612240cle,cle,CollJa00,st_pct,3%,,,,,
player,201612240cle,cle,TaylJa01,pos,CB,,,,,
player,201612240cle,cle,TaylJa01,offense,0,,,,,
player,201612240cle,cle,TaylJa01,off_pct,0%,,,,,
player,201612240cle,cle,TaylJa01,defense,64,,,,,
player,201612240cle,cle,TaylJa01,def_pct,94%,,,,,
player,201612240cle,cle,TaylJa01,special_teams,2,,,,,
player,201612240cle,cle,TaylJa01,st_pct,7%,,,,,
player,201612240cle,cle,WillTr99,pos,CB,,,,,
player,201612240cle,cle,WillTr99,offense,0,,,,,
player,201612240cle,cle,WillTr99,off_pct,0%,,,,,
player,201612240cle,cle,WillTr99,defense,63,,,,,
player,201612240cle,cle,WillTr99,def_pct,93%,,,,,
player,201612240cle,cle,WillTr99,special_teams,1,,,,,
player,201612240cle,cle,WillTr99,st_pct,3%,,,,,
player,201612240cle,cle,OgbaEm00,pos,LB,,,,,
player,201612240cle,cle,OgbaEm00,offense,0,,,,,
player,201612240cle,cle,OgbaEm00,off_pct,0%,,,,,
player,201612240cle,cle,OgbaEm00,defense,57,,,,,
player,201612240cle,cle,OgbaEm00,def_pct,84%,,,,,
player,201612240cle,cle,OgbaEm00,special_teams,9,,,,,
player,201612240cle,cle,OgbaEm00,st_pct,31%,,,,,
player,201612240cle,cle,NassCa00,pos,DE,,,,,
player,201612240cle,cle,NassCa00,offense,0,,,,,
player,201612240cle,cle,NassCa00,off_pct,0%,,,,,
player,201612240cle,cle,NassCa00,defense,53,,,,,
player,201612240cle,cle,NassCa00,def_pct,78%,,,,,
player,201612240cle,cle,NassCa00,special_teams,5,,,,,
player,201612240cle,cle,NassCa00,st_pct,17%,,,,,
player,201612240cle,cle,BoddBr01,pos,CB,,,,,
player,201612240cle,cle,BoddBr01,offense,0,,,,,
player,201612240cle,cle,BoddBr01,off_pct,0%,,,,,
player,201612240cle,cle,BoddBr01,defense,52,,,,,
player,201612240cle,cle,BoddBr01,def_pct,76%,,,,,
player,201612240cle,cle,BoddBr01,special_teams,10,,,,,
player,201612240cle,cle,BoddBr01,st_pct,34%,,,,,
player,201612240cle,cle,CoopXa00,pos,DE,,,,,
player,201612240cle,cle,CoopXa00,offense,0,,,,,
player,201612240cle,cle,CoopXa00,off_pct,0%,,,,,
player,201612240cle,cle,CoopXa00,defense,45,,,,,
player,201612240cle,cle,CoopXa00,def_pct,66%,,,,,
player,201612240cle,cle,CoopXa00,special_teams,5,,,,,
player,201612240cle,cle,CoopXa00,st_pct,17%,,,,,
player,201612240cle,cle,MedeJa00,pos,NT,,,,,
player,201612240cle,cle,MedeJa00,offense,0,,,,,
player,201612240cle,cle,MedeJa00,off_pct,0%,,,,,
player,201612240cle,cle,MedeJa00,defense,43,,,,,
player,201612240cle,cle,MedeJa00,def_pct,63%,,,,,
player,201612240cle,cle,MedeJa00,special_teams,8,,,,,
player,201612240cle,cle,MedeJa00,st_pct,28%,,,,,
player,201612240cle,cle,ShelDa01,pos,NT,,,,,
player,201612240cle,cle,ShelDa01,offense,0,,,,,
player,201612240cle,cle,ShelDa01,off_pct,0%,,,,,
player,201612240cle,cle,ShelDa01,defense,40,,,,,
player,201612240cle,cle,ShelDa01,def_pct,59%,,,,,
player,201612240cle,cle,ShelDa01,special_teams,0,,,,,
player,201612240cle,cle,ShelDa01,st_pct,0%,,,,,
player,201612240cle,cle,HadeJo99,pos,CB,,,,,
player,201612240cle,cle,HadeJo99,offense,0,,,,,
player,201612240cle,cle,HadeJo99,off_pct,0%,,,,,
player,201612240cle,cle,HadeJo99,defense,39,,,,,
player,201612240cle,cle,HadeJo99,def_pct,57%,,,,,
player,201612240cle,cle,HadeJo99,special_teams,3,,,,,
player,201612240cle,cle,HadeJo99,st_pct,10%,,,,,
player,201612240cle,cle,JohnCa01,pos,LB,,,,,
player,201612240cle,cle,JohnCa01,offense,0,,,,,
player,201612240cle,cle,JohnCa01,off_pct,0%,,,,,
player,201612240cle,cle,JohnCa01,defense,34,,,,,
player,201612240cle,cle,JohnCa01,def_pct,50%,,,,,
player,201612240cle,cle,JohnCa01,special_teams,10,,,,,
player,201612240cle,cle,JohnCa01,st_pct,34%,,,,,
player,201612240cle,cle,HowaTr02,pos,CB,,,,,
player,201612240cle,cle,HowaTr02,offense,0,,,,,
player,201612240cle,cle,HowaTr02,off_pct,0%,,,,,
player,201612240cle,cle,HowaTr02,defense,25,,,,,
player,201612240cle,cle,HowaTr02,def_pct,37%,,,,,
player,201612240cle,cle,HowaTr02,special_teams,16,,,,,
player,201612240cle,cle,HowaTr02,st_pct,55%,,,,,
player,201612240cle,cle,DaviDe00,pos,LB,,,,,
player,201612240cle,cle,DaviDe00,offense,0,,,,,
player,201612240cle,cle,DaviDe00,off_pct,0%,,,,,
player,201612240cle,cle,DaviDe00,defense,23,,,,,
player,201612240cle,cle,DaviDe00,def_pct,34%,,,,,
player,201612240cle,cle,DaviDe00,special_teams,4,,,,,
player,201612240cle,cle,DaviDe00,st_pct,14%,,,,,
player,201612240cle,cle,CardTa00,pos,LB,,,,,
player,201612240cle,cle,CardTa00,offense,0,,,,,
player,201612240cle,cle,CardTa00,off_pct,0%,,,,,
player,201612240cle,cle,CardTa00,defense,3,,,,,
player,201612240cle,cle,CardTa00,def_pct,4%,,,,,
player,201612240cle,cle,CardTa00,special_teams,24,,,,,
player,201612240cle,cle,CardTa00,st_pct,83%,,,,,
player,201612240cle,cle,SchoJo00,pos,LB,,,,,
player,201612240cle,cle,SchoJo00,offense,0,,,,,
player,201612240cle,cle,SchoJo00,off_pct,0%,,,,,
player,201612240cle,cle,SchoJo00,defense,2,,,,,
player,201612240cle,cle,SchoJo00,def_pct,3%,,,,,
player,201612240cle,cle,SchoJo00,special_teams,20,,,,,
player,201612240cle,cle,SchoJo00,st_pct,69%,,,,,
player,201612240cle,cle,BurlMa00,pos,CB,,,,,
player,201612240cle,cle,BurlMa00,offense,0,,,,,
player,201612240cle,cle,BurlMa00,off_pct,0%,,,,,
player,201612240cle,cle,BurlMa00,defense,1,,,,,
player,201612240cle,cle,BurlMa00,def_pct,1%,,,,,
player,201612240cle,cle,BurlMa00,special_teams,16,,,,,
player,201612240cle,cle,BurlMa00,st_pct,55%,,,,,
player,201612240cle,cle,CampIb00,pos,SS,,,,,
player,201612240cle,cle,CampIb00,offense,0,,,,,
player,201612240cle,cle,CampIb00,off_pct,0%,,,,,
player,201612240cle,cle,CampIb00,defense,0,,,,,
player,201612240cle,cle,CampIb00,def_pct,0%,,,,,
player,201612240cle,cle,CampIb00,special_teams,22,,,,,
player,201612240cle,cle,CampIb00,st_pct,76%,,,,,
player,201612240cle,cle,AtkiGe01,pos,RB,,,,,
player,201612240cle,cle,AtkiGe01,offense,0,,,,,
player,201612240cle,cle,AtkiGe01,off_pct,0%,,,,,
player,201612240cle,cle,AtkiGe01,defense,0,,,,,
player,201612240cle,cle,AtkiGe01,def_pct,0%,,,,,
player,201612240cle,cle,AtkiGe01,special_teams,14,,,,,
player,201612240cle,cle,AtkiGe01,st_pct,48%,,,,,
player,201612240cle,cle,CaldTr00,pos,CB,,,,,
player,201612240cle,cle,CaldTr00,offense,0,,,,,
