game,2016,3,20160925,201609250tam,ram,"Los Angeles Rams",37,tam,"Tampa Bay Buccaneers",32
player,201609250tam,ram,HillTr01,tackles_combined,11,,,,,
player,201609250tam,ram,HillTr01,tackles_solo,11,,,,,
player,201609250tam,ram,HillTr01,tackles_assists,0,,,,,
player,201609250tam,ram,HillTr01,tackles_loss,0,,,,,
player,201609250tam,ram,HillTr01,qb_hits,0,,,,,
player,201609250tam,ram,HillTr01,fumbles_rec,0,,,,,
player,201609250tam,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201609250tam,ram,HillTr01,fumbles_forced,0,,,,,
player,201609250tam,ram,JohnTr05,def_int,0,,,,,
player,201609250tam,ram,JohnTr05,def_int_yds,0,,,,,
player,201609250tam,ram,JohnTr05,def_int_td,0,,,,,
player,201609250tam,ram,JohnTr05,def_int_long,0,,,,,
player,201609250tam,ram,JohnTr05,pass_defended,2,,,,,
player,201609250tam,ram,JohnTr05,sacks,0.0,,,,,
player,201609250tam,ram,JohnTr05,tackles_combined,9,,,,,
player,201609250tam,ram,JohnTr05,tackles_solo,8,,,,,
player,201609250tam,ram,JohnTr05,tackles_assists,1,,,,,
player,201609250tam,ram,JohnTr05,tackles_loss,0,,,,,
player,201609250tam,ram,JohnTr05,qb_hits,0,,,,,
player,201609250tam,ram,JohnTr05,fumbles_rec,0,,,,,
player,201609250tam,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201609250tam,ram,JohnTr05,fumbles_forced,0,,,,,
player,201609250tam,ram,JoynLa00,def_int,0,,,,,
player,201609250tam,ram,JoynLa00,def_int_yds,0,,,,,
player,201609250tam,ram,JoynLa00,def_int_td,0,,,,,
player,201609250tam,ram,JoynLa00,def_int_long,0,,,,,
player,201609250tam,ram,JoynLa00,pass_defended,0,,,,,
player,201609250tam,ram,JoynLa00,sacks,0.0,,,,,
player,201609250tam,ram,JoynLa00,tackles_combined,9,,,,,
player,201609250tam,ram,JoynLa00,tackles_solo,7,,,,,
player,201609250tam,ram,JoynLa00,tackles_assists,2,,,,,
player,201609250tam,ram,JoynLa00,tackles_loss,0,,,,,
player,201609250tam,ram,JoynLa00,qb_hits,0,,,,,
player,201609250tam,ram,JoynLa00,fumbles_rec,0,,,,,
player,201609250tam,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,JoynLa00,fumbles_forced,0,,,,,
player,201609250tam,ram,OgleAl00,def_int,0,,,,,
player,201609250tam,ram,OgleAl00,def_int_yds,0,,,,,
player,201609250tam,ram,OgleAl00,def_int_td,0,,,,,
player,201609250tam,ram,OgleAl00,def_int_long,0,,,,,
player,201609250tam,ram,OgleAl00,pass_defended,2,,,,,
player,201609250tam,ram,OgleAl00,sacks,0.0,,,,,
player,201609250tam,ram,OgleAl00,tackles_combined,8,,,,,
player,201609250tam,ram,OgleAl00,tackles_solo,5,,,,,
player,201609250tam,ram,OgleAl00,tackles_assists,3,,,,,
player,201609250tam,ram,OgleAl00,tackles_loss,0,,,,,
player,201609250tam,ram,OgleAl00,qb_hits,0,,,,,
player,201609250tam,ram,OgleAl00,fumbles_rec,0,,,,,
player,201609250tam,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,OgleAl00,fumbles_forced,0,,,,,
player,201609250tam,ram,AlexMa00,def_int,0,,,,,
player,201609250tam,ram,AlexMa00,def_int_yds,0,,,,,
player,201609250tam,ram,AlexMa00,def_int_td,0,,,,,
player,201609250tam,ram,AlexMa00,def_int_long,0,,,,,
player,201609250tam,ram,AlexMa00,pass_defended,1,,,,,
player,201609250tam,ram,AlexMa00,sacks,0.0,,,,,
player,201609250tam,ram,AlexMa00,tackles_combined,3,,,,,
player,201609250tam,ram,AlexMa00,tackles_solo,3,,,,,
player,201609250tam,ram,AlexMa00,tackles_assists,0,,,,,
player,201609250tam,ram,AlexMa00,tackles_loss,0,,,,,
player,201609250tam,ram,AlexMa00,qb_hits,0,,,,,
player,201609250tam,ram,AlexMa00,fumbles_rec,0,,,,,
player,201609250tam,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,AlexMa00,fumbles_forced,0,,,,,
player,201609250tam,ram,WestEt00,def_int,0,,,,,
player,201609250tam,ram,WestEt00,def_int_yds,0,,,,,
player,201609250tam,ram,WestEt00,def_int_td,0,,,,,
player,201609250tam,ram,WestEt00,def_int_long,0,,,,,
player,201609250tam,ram,WestEt00,pass_defended,0,,,,,
player,201609250tam,ram,WestEt00,sacks,0.0,,,,,
player,201609250tam,ram,WestEt00,tackles_combined,3,,,,,
player,201609250tam,ram,WestEt00,tackles_solo,2,,,,,
player,201609250tam,ram,WestEt00,tackles_assists,1,,,,,
player,201609250tam,ram,WestEt00,tackles_loss,0,,,,,
player,201609250tam,ram,WestEt00,qb_hits,0,,,,,
player,201609250tam,ram,WestEt00,fumbles_rec,1,,,,,
player,201609250tam,ram,WestEt00,fumbles_rec_yds,77,,,,,
player,201609250tam,ram,WestEt00,fumbles_rec_td,1,,,,,
player,201609250tam,ram,WestEt00,fumbles_forced,0,,,,,
player,201609250tam,ram,DonaAa00,def_int,0,,,,,
player,201609250tam,ram,DonaAa00,def_int_yds,0,,,,,
player,201609250tam,ram,DonaAa00,def_int_td,0,,,,,
player,201609250tam,ram,DonaAa00,def_int_long,0,,,,,
player,201609250tam,ram,DonaAa00,pass_defended,2,,,,,
player,201609250tam,ram,DonaAa00,sacks,0.0,,,,,
player,201609250tam,ram,DonaAa00,tackles_combined,2,,,,,
player,201609250tam,ram,DonaAa00,tackles_solo,1,,,,,
player,201609250tam,ram,DonaAa00,tackles_assists,1,,,,,
player,201609250tam,ram,DonaAa00,tackles_loss,1,,,,,
player,201609250tam,ram,DonaAa00,qb_hits,2,,,,,
player,201609250tam,ram,DonaAa00,fumbles_rec,0,,,,,
player,201609250tam,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,DonaAa00,fumbles_forced,0,,,,,
player,201609250tam,ram,BrocMi00,def_int,0,,,,,
player,201609250tam,ram,BrocMi00,def_int_yds,0,,,,,
player,201609250tam,ram,BrocMi00,def_int_td,0,,,,,
player,201609250tam,ram,BrocMi00,def_int_long,0,,,,,
player,201609250tam,ram,BrocMi00,pass_defended,0,,,,,
player,201609250tam,ram,BrocMi00,sacks,0.0,,,,,
player,201609250tam,ram,BrocMi00,tackles_combined,1,,,,,
player,201609250tam,ram,BrocMi00,tackles_solo,1,,,,,
player,201609250tam,ram,BrocMi00,tackles_assists,0,,,,,
player,201609250tam,ram,BrocMi00,tackles_loss,0,,,,,
player,201609250tam,ram,BrocMi00,qb_hits,1,,,,,
player,201609250tam,ram,BrocMi00,fumbles_rec,0,,,,,
player,201609250tam,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,BrocMi00,fumbles_forced,0,,,,,
player,201609250tam,ram,DaviCo02,def_int,0,,,,,
player,201609250tam,ram,DaviCo02,def_int_yds,0,,,,,
player,201609250tam,ram,DaviCo02,def_int_td,0,,,,,
player,201609250tam,ram,DaviCo02,def_int_long,0,,,,,
player,201609250tam,ram,DaviCo02,pass_defended,0,,,,,
player,201609250tam,ram,DaviCo02,sacks,0.0,,,,,
player,201609250tam,ram,DaviCo02,tackles_combined,1,,,,,
player,201609250tam,ram,DaviCo02,tackles_solo,1,,,,,
player,201609250tam,ram,DaviCo02,tackles_assists,0,,,,,
player,201609250tam,ram,DaviCo02,tackles_loss,0,,,,,
player,201609250tam,ram,DaviCo02,qb_hits,0,,,,,
player,201609250tam,ram,DaviCo02,fumbles_rec,0,,,,,
player,201609250tam,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201609250tam,ram,DaviCo02,fumbles_forced,0,,,,,
player,201609250tam,ram,EaslDo00,def_int,0,,,,,
player,201609250tam,ram,EaslDo00,def_int_yds,0,,,,,
player,201609250tam,ram,EaslDo00,def_int_td,0,,,,,
player,201609250tam,ram,EaslDo00,def_int_long,0,,,,,
player,201609250tam,ram,EaslDo00,pass_defended,0,,,,,
player,201609250tam,ram,EaslDo00,sacks,0.0,,,,,
player,201609250tam,ram,EaslDo00,tackles_combined,1,,,,,
player,201609250tam,ram,EaslDo00,tackles_solo,1,,,,,
player,201609250tam,ram,EaslDo00,tackles_assists,0,,,,,
player,201609250tam,ram,EaslDo00,tackles_loss,0,,,,,
player,201609250tam,ram,EaslDo00,qb_hits,1,,,,,
player,201609250tam,ram,EaslDo00,fumbles_rec,0,,,,,
player,201609250tam,ram,EaslDo00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,EaslDo00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,EaslDo00,fumbles_forced,0,,,,,
player,201609250tam,ram,HageBr00,def_int,0,,,,,
player,201609250tam,ram,HageBr00,def_int_yds,0,,,,,
player,201609250tam,ram,HageBr00,def_int_td,0,,,,,
player,201609250tam,ram,HageBr00,def_int_long,0,,,,,
player,201609250tam,ram,HageBr00,pass_defended,0,,,,,
player,201609250tam,ram,HageBr00,sacks,0.0,,,,,
player,201609250tam,ram,HageBr00,tackles_combined,1,,,,,
player,201609250tam,ram,HageBr00,tackles_solo,1,,,,,
player,201609250tam,ram,HageBr00,tackles_assists,0,,,,,
player,201609250tam,ram,HageBr00,tackles_loss,0,,,,,
player,201609250tam,ram,HageBr00,qb_hits,0,,,,,
player,201609250tam,ram,HageBr00,fumbles_rec,0,,,,,
player,201609250tam,ram,HageBr00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,HageBr00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,HageBr00,fumbles_forced,0,,,,,
player,201609250tam,ram,HayeWi99,def_int,0,,,,,
player,201609250tam,ram,HayeWi99,def_int_yds,0,,,,,
player,201609250tam,ram,HayeWi99,def_int_td,0,,,,,
player,201609250tam,ram,HayeWi99,def_int_long,0,,,,,
player,201609250tam,ram,HayeWi99,pass_defended,0,,,,,
player,201609250tam,ram,HayeWi99,sacks,0.0,,,,,
player,201609250tam,ram,HayeWi99,tackles_combined,1,,,,,
player,201609250tam,ram,HayeWi99,tackles_solo,1,,,,,
player,201609250tam,ram,HayeWi99,tackles_assists,0,,,,,
player,201609250tam,ram,HayeWi99,tackles_loss,0,,,,,
player,201609250tam,ram,HayeWi99,qb_hits,0,,,,,
player,201609250tam,ram,HayeWi99,fumbles_rec,0,,,,,
player,201609250tam,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201609250tam,ram,HayeWi99,fumbles_forced,0,,,,,
player,201609250tam,ram,LittCo01,def_int,0,,,,,
player,201609250tam,ram,LittCo01,def_int_yds,0,,,,,
player,201609250tam,ram,LittCo01,def_int_td,0,,,,,
player,201609250tam,ram,LittCo01,def_int_long,0,,,,,
player,201609250tam,ram,LittCo01,pass_defended,0,,,,,
player,201609250tam,ram,LittCo01,sacks,0.0,,,,,
player,201609250tam,ram,LittCo01,tackles_combined,1,,,,,
player,201609250tam,ram,LittCo01,tackles_solo,1,,,,,
player,201609250tam,ram,LittCo01,tackles_assists,0,,,,,
player,201609250tam,ram,LittCo01,tackles_loss,0,,,,,
player,201609250tam,ram,LittCo01,qb_hits,0,,,,,
player,201609250tam,ram,LittCo01,fumbles_rec,0,,,,,
player,201609250tam,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201609250tam,ram,LittCo01,fumbles_forced,0,,,,,
player,201609250tam,ram,SimsEu99,def_int,0,,,,,
player,201609250tam,ram,SimsEu99,def_int_yds,0,,,,,
player,201609250tam,ram,SimsEu99,def_int_td,0,,,,,
player,201609250tam,ram,SimsEu99,def_int_long,0,,,,,
player,201609250tam,ram,SimsEu99,pass_defended,0,,,,,
player,201609250tam,ram,SimsEu99,sacks,0.0,,,,,
player,201609250tam,ram,SimsEu99,tackles_combined,1,,,,,
player,201609250tam,ram,SimsEu99,tackles_solo,1,,,,,
player,201609250tam,ram,SimsEu99,tackles_assists,0,,,,,
player,201609250tam,ram,SimsEu99,tackles_loss,0,,,,,
player,201609250tam,ram,SimsEu99,qb_hits,0,,,,,
player,201609250tam,ram,SimsEu99,fumbles_rec,0,,,,,
player,201609250tam,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201609250tam,ram,SimsEu99,fumbles_forced,0,,,,,
player,201609250tam,ram,ForrJo00,def_int,0,,,,,
player,201609250tam,ram,ForrJo00,def_int_yds,0,,,,,
player,201609250tam,ram,ForrJo00,def_int_td,0,,,,,
player,201609250tam,ram,ForrJo00,def_int_long,0,,,,,
player,201609250tam,ram,ForrJo00,pass_defended,0,,,,,
player,201609250tam,ram,ForrJo00,sacks,0.0,,,,,
player,201609250tam,ram,ForrJo00,tackles_combined,0,,,,,
player,201609250tam,ram,ForrJo00,tackles_solo,0,,,,,
player,201609250tam,ram,ForrJo00,tackles_assists,0,,,,,
player,201609250tam,ram,ForrJo00,tackles_loss,0,,,,,
player,201609250tam,ram,ForrJo00,qb_hits,1,,,,,
player,201609250tam,ram,ForrJo00,fumbles_rec,0,,,,,
player,201609250tam,ram,ForrJo00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,ForrJo00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,ForrJo00,fumbles_forced,0,,,,,
player,201609250tam,ram,SensCo00,def_int,0,,,,,
player,201609250tam,ram,SensCo00,def_int_yds,0,,,,,
player,201609250tam,ram,SensCo00,def_int_td,0,,,,,
player,201609250tam,ram,SensCo00,def_int_long,0,,,,,
player,201609250tam,ram,SensCo00,pass_defended,0,,,,,
player,201609250tam,ram,SensCo00,sacks,0.0,,,,,
player,201609250tam,ram,SensCo00,tackles_combined,0,,,,,
player,201609250tam,ram,SensCo00,tackles_solo,0,,,,,
player,201609250tam,ram,SensCo00,tackles_assists,0,,,,,
player,201609250tam,ram,SensCo00,tackles_loss,0,,,,,
player,201609250tam,ram,SensCo00,qb_hits,1,,,,,
player,201609250tam,ram,SensCo00,fumbles_rec,0,,,,,
player,201609250tam,ram,SensCo00,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,SensCo00,fumbles_rec_td,0,,,,,
player,201609250tam,ram,SensCo00,fumbles_forced,0,,,,,
player,201609250tam,ram,ThomCa99,def_int,0,,,,,
player,201609250tam,ram,ThomCa99,def_int_yds,0,,,,,
player,201609250tam,ram,ThomCa99,def_int_td,0,,,,,
player,201609250tam,ram,ThomCa99,def_int_long,0,,,,,
player,201609250tam,ram,ThomCa99,pass_defended,0,,,,,
player,201609250tam,ram,ThomCa99,sacks,0.0,,,,,
player,201609250tam,ram,ThomCa99,tackles_combined,0,,,,,
player,201609250tam,ram,ThomCa99,tackles_solo,0,,,,,
player,201609250tam,ram,ThomCa99,tackles_assists,0,,,,,
player,201609250tam,ram,ThomCa99,tackles_loss,0,,,,,
player,201609250tam,ram,ThomCa99,qb_hits,1,,,,,
player,201609250tam,ram,ThomCa99,fumbles_rec,0,,,,,
player,201609250tam,ram,ThomCa99,fumbles_rec_yds,0,,,,,
player,201609250tam,ram,ThomCa99,fumbles_rec_td,0,,,,,
player,201609250tam,ram,ThomCa99,fumbles_forced,0,,,,,
player,201609250tam,tam,AlexKw00,def_int,1,,,,,
player,201609250tam,tam,AlexKw00,def_int_yds,38,,,,,
player,201609250tam,tam,AlexKw00,def_int_td,1,,,,,
player,201609250tam,tam,AlexKw00,def_int_long,38,,,,,
player,201609250tam,tam,AlexKw00,pass_defended,1,,,,,
player,201609250tam,tam,AlexKw00,sacks,0.0,,,,,
player,201609250tam,tam,AlexKw00,tackles_combined,7,,,,,
player,201609250tam,tam,AlexKw00,tackles_solo,6,,,,,
player,201609250tam,tam,AlexKw00,tackles_assists,1,,,,,
player,201609250tam,tam,AlexKw00,tackles_loss,1,,,,,
player,201609250tam,tam,AlexKw00,qb_hits,0,,,,,
player,201609250tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201609250tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201609250tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201609250tam,tam,DaviLa00,def_int,0,,,,,
player,201609250tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201609250tam,tam,DaviLa00,def_int_td,0,,,,,
player,201609250tam,tam,DaviLa00,def_int_long,0,,,,,
player,201609250tam,tam,DaviLa00,pass_defended,1,,,,,
player,201609250tam,tam,DaviLa00,sacks,1.0,,,,,
player,201609250tam,tam,DaviLa00,tackles_combined,8,,,,,
player,201609250tam,tam,DaviLa00,tackles_solo,7,,,,,
player,201609250tam,tam,DaviLa00,tackles_assists,1,,,,,
player,201609250tam,tam,DaviLa00,tackles_loss,2,,,,,
player,201609250tam,tam,DaviLa00,qb_hits,1,,,,,
player,201609250tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201609250tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201609250tam,tam,DaviLa00,fumbles_forced,1,,,,,
player,201609250tam,tam,ContCh00,def_int,0,,,,,
player,201609250tam,tam,ContCh00,def_int_yds,0,,,,,
player,201609250tam,tam,ContCh00,def_int_td,0,,,,,
player,201609250tam,tam,ContCh00,def_int_long,0,,,,,
player,201609250tam,tam,ContCh00,pass_defended,0,,,,,
player,201609250tam,tam,ContCh00,sacks,0.0,,,,,
player,201609250tam,tam,ContCh00,tackles_combined,8,,,,,
player,201609250tam,tam,ContCh00,tackles_solo,6,,,,,
player,201609250tam,tam,ContCh00,tackles_assists,2,,,,,
player,201609250tam,tam,ContCh00,tackles_loss,0,,,,,
player,201609250tam,tam,ContCh00,qb_hits,0,,,,,
player,201609250tam,tam,ContCh00,fumbles_rec,1,,,,,
player,201609250tam,tam,ContCh00,fumbles_rec_yds,10,,,,,
player,201609250tam,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201609250tam,tam,ContCh00,fumbles_forced,0,,,,,
player,201609250tam,tam,GholWi00,def_int,0,,,,,
player,201609250tam,tam,GholWi00,def_int_yds,0,,,,,
player,201609250tam,tam,GholWi00,def_int_td,0,,,,,
player,201609250tam,tam,GholWi00,def_int_long,0,,,,,
player,201609250tam,tam,GholWi00,pass_defended,0,,,,,
player,201609250tam,tam,GholWi00,sacks,0.0,,,,,
player,201609250tam,tam,GholWi00,tackles_combined,6,,,,,
player,201609250tam,tam,GholWi00,tackles_solo,6,,,,,
player,201609250tam,tam,GholWi00,tackles_assists,0,,,,,
player,201609250tam,tam,GholWi00,tackles_loss,0,,,,,
player,201609250tam,tam,GholWi00,qb_hits,0,,,,,
player,201609250tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201609250tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201609250tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201609250tam,tam,McDoCl99,def_int,0,,,,,
player,201609250tam,tam,McDoCl99,def_int_yds,0,,,,,
player,201609250tam,tam,McDoCl99,def_int_td,0,,,,,
player,201609250tam,tam,McDoCl99,def_int_long,0,,,,,
player,201609250tam,tam,McDoCl99,pass_defended,0,,,,,
player,201609250tam,tam,McDoCl99,sacks,0.0,,,,,
player,201609250tam,tam,McDoCl99,tackles_combined,6,,,,,
player,201609250tam,tam,McDoCl99,tackles_solo,3,,,,,
player,201609250tam,tam,McDoCl99,tackles_assists,3,,,,,
player,201609250tam,tam,McDoCl99,tackles_loss,2,,,,,
player,201609250tam,tam,McDoCl99,qb_hits,0,,,,,
player,201609250tam,tam,McDoCl99,fumbles_rec,0,,,,,
player,201609250tam,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201609250tam,tam,McDoCl99,fumbles_forced,0,,,,,
player,201609250tam,tam,HargVe00,def_int,0,,,,,
player,201609250tam,tam,HargVe00,def_int_yds,0,,,,,
player,201609250tam,tam,HargVe00,def_int_td,0,,,,,
player,201609250tam,tam,HargVe00,def_int_long,0,,,,,
player,201609250tam,tam,HargVe00,pass_defended,1,,,,,
player,201609250tam,tam,HargVe00,sacks,0.0,,,,,
player,201609250tam,tam,HargVe00,tackles_combined,5,,,,,
player,201609250tam,tam,HargVe00,tackles_solo,5,,,,,
player,201609250tam,tam,HargVe00,tackles_assists,0,,,,,
player,201609250tam,tam,HargVe00,tackles_loss,0,,,,,
player,201609250tam,tam,HargVe00,qb_hits,0,,,,,
player,201609250tam,tam,HargVe00,fumbles_rec,0,,,,,
player,201609250tam,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201609250tam,tam,HargVe00,fumbles_forced,0,,,,,
player,201609250tam,tam,KeyeJo00,def_int,0,,,,,
player,201609250tam,tam,KeyeJo00,def_int_yds,0,,,,,
player,201609250tam,tam,KeyeJo00,def_int_td,0,,,,,
player,201609250tam,tam,KeyeJo00,def_int_long,0,,,,,
player,201609250tam,tam,KeyeJo00,pass_defended,0,,,,,
player,201609250tam,tam,KeyeJo00,sacks,0.0,,,,,
player,201609250tam,tam,KeyeJo00,tackles_combined,2,,,,,
player,201609250tam,tam,KeyeJo00,tackles_solo,2,,,,,
player,201609250tam,tam,KeyeJo00,tackles_assists,0,,,,,
player,201609250tam,tam,KeyeJo00,tackles_loss,0,,,,,
player,201609250tam,tam,KeyeJo00,qb_hits,0,,,,,
player,201609250tam,tam,KeyeJo00,fumbles_rec,0,,,,,
player,201609250tam,tam,KeyeJo00,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,KeyeJo00,fumbles_rec_td,0,,,,,
player,201609250tam,tam,KeyeJo00,fumbles_forced,0,,,,,
player,201609250tam,tam,LambDa01,def_int,0,,,,,
player,201609250tam,tam,LambDa01,def_int_yds,0,,,,,
player,201609250tam,tam,LambDa01,def_int_td,0,,,,,
player,201609250tam,tam,LambDa01,def_int_long,0,,,,,
player,201609250tam,tam,LambDa01,pass_defended,0,,,,,
player,201609250tam,tam,LambDa01,sacks,0.0,,,,,
player,201609250tam,tam,LambDa01,tackles_combined,2,,,,,
player,201609250tam,tam,LambDa01,tackles_solo,2,,,,,
player,201609250tam,tam,LambDa01,tackles_assists,0,,,,,
player,201609250tam,tam,LambDa01,tackles_loss,0,,,,,
player,201609250tam,tam,LambDa01,qb_hits,0,,,,,
player,201609250tam,tam,LambDa01,fumbles_rec,0,,,,,
player,201609250tam,tam,LambDa01,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,LambDa01,fumbles_rec_td,0,,,,,
player,201609250tam,tam,LambDa01,fumbles_forced,0,,,,,
player,201609250tam,tam,McCoGe99,def_int,0,,,,,
player,201609250tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201609250tam,tam,McCoGe99,def_int_td,0,,,,,
player,201609250tam,tam,McCoGe99,def_int_long,0,,,,,
player,201609250tam,tam,McCoGe99,pass_defended,0,,,,,
player,201609250tam,tam,McCoGe99,sacks,0.0,,,,,
player,201609250tam,tam,McCoGe99,tackles_combined,2,,,,,
player,201609250tam,tam,McCoGe99,tackles_solo,1,,,,,
player,201609250tam,tam,McCoGe99,tackles_assists,1,,,,,
player,201609250tam,tam,McCoGe99,tackles_loss,0,,,,,
player,201609250tam,tam,McCoGe99,qb_hits,0,,,,,
player,201609250tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201609250tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201609250tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201609250tam,tam,AguaRo00,def_int,0,,,,,
player,201609250tam,tam,AguaRo00,def_int_yds,0,,,,,
player,201609250tam,tam,AguaRo00,def_int_td,0,,,,,
player,201609250tam,tam,AguaRo00,def_int_long,0,,,,,
player,201609250tam,tam,AguaRo00,pass_defended,0,,,,,
player,201609250tam,tam,AguaRo00,sacks,0.0,,,,,
player,201609250tam,tam,AguaRo00,tackles_combined,1,,,,,
player,201609250tam,tam,AguaRo00,tackles_solo,1,,,,,
player,201609250tam,tam,AguaRo00,tackles_assists,0,,,,,
player,201609250tam,tam,AguaRo00,tackles_loss,0,,,,,
player,201609250tam,tam,AguaRo00,qb_hits,0,,,,,
player,201609250tam,tam,AguaRo00,fumbles_rec,0,,,,,
player,201609250tam,tam,AguaRo00,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,AguaRo00,fumbles_rec_td,0,,,,,
player,201609250tam,tam,AguaRo00,fumbles_forced,0,,,,,
player,201609250tam,tam,GrimBr20,def_int,0,,,,,
player,201609250tam,tam,GrimBr20,def_int_yds,0,,,,,
player,201609250tam,tam,GrimBr20,def_int_td,0,,,,,
player,201609250tam,tam,GrimBr20,def_int_long,0,,,,,
player,201609250tam,tam,GrimBr20,pass_defended,0,,,,,
player,201609250tam,tam,GrimBr20,sacks,0.0,,,,,
player,201609250tam,tam,GrimBr20,tackles_combined,1,,,,,
player,201609250tam,tam,GrimBr20,tackles_solo,1,,,,,
player,201609250tam,tam,GrimBr20,tackles_assists,0,,,,,
player,201609250tam,tam,GrimBr20,tackles_loss,0,,,,,
player,201609250tam,tam,GrimBr20,qb_hits,0,,,,,
player,201609250tam,tam,GrimBr20,fumbles_rec,0,,,,,
player,201609250tam,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201609250tam,tam,GrimBr20,fumbles_forced,0,,,,,
player,201609250tam,tam,JoneHo01,def_int,0,,,,,
player,201609250tam,tam,JoneHo01,def_int_yds,0,,,,,
player,201609250tam,tam,JoneHo01,def_int_td,0,,,,,
player,201609250tam,tam,JoneHo01,def_int_long,0,,,,,
player,201609250tam,tam,JoneHo01,pass_defended,0,,,,,
player,201609250tam,tam,JoneHo01,sacks,0.0,,,,,
player,201609250tam,tam,JoneHo01,tackles_combined,1,,,,,
player,201609250tam,tam,JoneHo01,tackles_solo,1,,,,,
player,201609250tam,tam,JoneHo01,tackles_assists,0,,,,,
player,201609250tam,tam,JoneHo01,tackles_loss,0,,,,,
player,201609250tam,tam,JoneHo01,qb_hits,1,,,,,
player,201609250tam,tam,JoneHo01,fumbles_rec,0,,,,,
player,201609250tam,tam,JoneHo01,fumbles_rec_yds,0,,,,,
player,201609250tam,tam,JoneHo01,fumbles_rec_td,0,,,,,
player,201609250tam,tam,JoneHo01,fumbles_forced,0,,,,,
player,201609250tam,tam,McDoBr01,def_int,0,,,,,
player,201609250tam,tam,McDoBr01,def_int_yds,0,,,,,
player,201609250tam,tam,McDoBr01,def_int_td,0,,,,,
player,201609250tam,tam,McDoBr01,def_int_long,0,,,,,
player,201609250tam,tam,McDoBr01,pass_defended,0,,,,,
player,201609250tam,tam,McDoBr01,sacks,0.0,,,,,
player,201609250tam,tam,McDoBr01,tackles_combined,1,,,,,
player,201609250tam,tam,McDoBr01,tackles_solo,1,,,,,
player,201609250tam,tam,McDoBr01,tackles_assists,0,,,,,
