game,2016,2,20160918,201609180ram,sea,"Seattle Seahawks",3,ram,"Los Angeles Rams",9
player,201609180ram,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201609180ram,sea,ChanKa99,fumbles_forced,0,,,,,
player,201609180ram,sea,SheaDe00,def_int,0,,,,,
player,201609180ram,sea,SheaDe00,def_int_yds,0,,,,,
player,201609180ram,sea,SheaDe00,def_int_td,0,,,,,
player,201609180ram,sea,SheaDe00,def_int_long,0,,,,,
player,201609180ram,sea,SheaDe00,pass_defended,0,,,,,
player,201609180ram,sea,SheaDe00,sacks,0.0,,,,,
player,201609180ram,sea,SheaDe00,tackles_combined,5,,,,,
player,201609180ram,sea,SheaDe00,tackles_solo,5,,,,,
player,201609180ram,sea,SheaDe00,tackles_assists,0,,,,,
player,201609180ram,sea,SheaDe00,tackles_loss,0,,,,,
player,201609180ram,sea,SheaDe00,qb_hits,0,,,,,
player,201609180ram,sea,SheaDe00,fumbles_rec,0,,,,,
player,201609180ram,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201609180ram,sea,SheaDe00,fumbles_forced,0,,,,,
player,201609180ram,sea,SherRi00,def_int,0,,,,,
player,201609180ram,sea,SherRi00,def_int_yds,0,,,,,
player,201609180ram,sea,SherRi00,def_int_td,0,,,,,
player,201609180ram,sea,SherRi00,def_int_long,0,,,,,
player,201609180ram,sea,SherRi00,pass_defended,0,,,,,
player,201609180ram,sea,SherRi00,sacks,0.0,,,,,
player,201609180ram,sea,SherRi00,tackles_combined,3,,,,,
player,201609180ram,sea,SherRi00,tackles_solo,2,,,,,
player,201609180ram,sea,SherRi00,tackles_assists,1,,,,,
player,201609180ram,sea,SherRi00,tackles_loss,1,,,,,
player,201609180ram,sea,SherRi00,qb_hits,0,,,,,
player,201609180ram,sea,SherRi00,fumbles_rec,0,,,,,
player,201609180ram,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201609180ram,sea,SherRi00,fumbles_forced,0,,,,,
player,201609180ram,sea,ThomEa99,def_int,0,,,,,
player,201609180ram,sea,ThomEa99,def_int_yds,0,,,,,
player,201609180ram,sea,ThomEa99,def_int_td,0,,,,,
player,201609180ram,sea,ThomEa99,def_int_long,0,,,,,
player,201609180ram,sea,ThomEa99,pass_defended,0,,,,,
player,201609180ram,sea,ThomEa99,sacks,0.0,,,,,
player,201609180ram,sea,ThomEa99,tackles_combined,3,,,,,
player,201609180ram,sea,ThomEa99,tackles_solo,3,,,,,
player,201609180ram,sea,ThomEa99,tackles_assists,0,,,,,
player,201609180ram,sea,ThomEa99,tackles_loss,0,,,,,
player,201609180ram,sea,ThomEa99,qb_hits,0,,,,,
player,201609180ram,sea,ThomEa99,fumbles_rec,0,,,,,
player,201609180ram,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201609180ram,sea,ThomEa99,fumbles_forced,0,,,,,
player,201609180ram,sea,ReedJa02,def_int,0,,,,,
player,201609180ram,sea,ReedJa02,def_int_yds,0,,,,,
player,201609180ram,sea,ReedJa02,def_int_td,0,,,,,
player,201609180ram,sea,ReedJa02,def_int_long,0,,,,,
player,201609180ram,sea,ReedJa02,pass_defended,0,,,,,
player,201609180ram,sea,ReedJa02,sacks,0.0,,,,,
player,201609180ram,sea,ReedJa02,tackles_combined,2,,,,,
player,201609180ram,sea,ReedJa02,tackles_solo,1,,,,,
player,201609180ram,sea,ReedJa02,tackles_assists,1,,,,,
player,201609180ram,sea,ReedJa02,tackles_loss,0,,,,,
player,201609180ram,sea,ReedJa02,qb_hits,0,,,,,
player,201609180ram,sea,ReedJa02,fumbles_rec,0,,,,,
player,201609180ram,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201609180ram,sea,ReedJa02,fumbles_forced,0,,,,,
player,201609180ram,sea,RubiAh99,def_int,0,,,,,
player,201609180ram,sea,RubiAh99,def_int_yds,0,,,,,
player,201609180ram,sea,RubiAh99,def_int_td,0,,,,,
player,201609180ram,sea,RubiAh99,def_int_long,0,,,,,
player,201609180ram,sea,RubiAh99,pass_defended,0,,,,,
player,201609180ram,sea,RubiAh99,sacks,0.0,,,,,
player,201609180ram,sea,RubiAh99,tackles_combined,2,,,,,
player,201609180ram,sea,RubiAh99,tackles_solo,2,,,,,
player,201609180ram,sea,RubiAh99,tackles_assists,0,,,,,
player,201609180ram,sea,RubiAh99,tackles_loss,0,,,,,
player,201609180ram,sea,RubiAh99,qb_hits,0,,,,,
player,201609180ram,sea,RubiAh99,fumbles_rec,0,,,,,
player,201609180ram,sea,RubiAh99,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,RubiAh99,fumbles_rec_td,0,,,,,
player,201609180ram,sea,RubiAh99,fumbles_forced,0,,,,,
player,201609180ram,sea,AvriCl99,def_int,0,,,,,
player,201609180ram,sea,AvriCl99,def_int_yds,0,,,,,
player,201609180ram,sea,AvriCl99,def_int_td,0,,,,,
player,201609180ram,sea,AvriCl99,def_int_long,0,,,,,
player,201609180ram,sea,AvriCl99,pass_defended,0,,,,,
player,201609180ram,sea,AvriCl99,sacks,0.0,,,,,
player,201609180ram,sea,AvriCl99,tackles_combined,1,,,,,
player,201609180ram,sea,AvriCl99,tackles_solo,0,,,,,
player,201609180ram,sea,AvriCl99,tackles_assists,1,,,,,
player,201609180ram,sea,AvriCl99,tackles_loss,0,,,,,
player,201609180ram,sea,AvriCl99,qb_hits,0,,,,,
player,201609180ram,sea,AvriCl99,fumbles_rec,0,,,,,
player,201609180ram,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201609180ram,sea,AvriCl99,fumbles_forced,0,,,,,
player,201609180ram,sea,LaneJe00,def_int,0,,,,,
player,201609180ram,sea,LaneJe00,def_int_yds,0,,,,,
player,201609180ram,sea,LaneJe00,def_int_td,0,,,,,
player,201609180ram,sea,LaneJe00,def_int_long,0,,,,,
player,201609180ram,sea,LaneJe00,pass_defended,0,,,,,
player,201609180ram,sea,LaneJe00,sacks,0.0,,,,,
player,201609180ram,sea,LaneJe00,tackles_combined,1,,,,,
player,201609180ram,sea,LaneJe00,tackles_solo,1,,,,,
player,201609180ram,sea,LaneJe00,tackles_assists,0,,,,,
player,201609180ram,sea,LaneJe00,tackles_loss,0,,,,,
player,201609180ram,sea,LaneJe00,qb_hits,0,,,,,
player,201609180ram,sea,LaneJe00,fumbles_rec,0,,,,,
player,201609180ram,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201609180ram,sea,LaneJe00,fumbles_forced,0,,,,,
player,201609180ram,sea,McDaTo20,def_int,0,,,,,
player,201609180ram,sea,McDaTo20,def_int_yds,0,,,,,
player,201609180ram,sea,McDaTo20,def_int_td,0,,,,,
player,201609180ram,sea,McDaTo20,def_int_long,0,,,,,
player,201609180ram,sea,McDaTo20,pass_defended,1,,,,,
player,201609180ram,sea,McDaTo20,sacks,0.0,,,,,
player,201609180ram,sea,McDaTo20,tackles_combined,1,,,,,
player,201609180ram,sea,McDaTo20,tackles_solo,1,,,,,
player,201609180ram,sea,McDaTo20,tackles_assists,0,,,,,
player,201609180ram,sea,McDaTo20,tackles_loss,1,,,,,
player,201609180ram,sea,McDaTo20,qb_hits,0,,,,,
player,201609180ram,sea,McDaTo20,fumbles_rec,0,,,,,
player,201609180ram,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201609180ram,sea,McDaTo20,fumbles_forced,0,,,,,
player,201609180ram,sea,MorgMi00,def_int,0,,,,,
player,201609180ram,sea,MorgMi00,def_int_yds,0,,,,,
player,201609180ram,sea,MorgMi00,def_int_td,0,,,,,
player,201609180ram,sea,MorgMi00,def_int_long,0,,,,,
player,201609180ram,sea,MorgMi00,pass_defended,0,,,,,
player,201609180ram,sea,MorgMi00,sacks,0.0,,,,,
player,201609180ram,sea,MorgMi00,tackles_combined,1,,,,,
player,201609180ram,sea,MorgMi00,tackles_solo,1,,,,,
player,201609180ram,sea,MorgMi00,tackles_assists,0,,,,,
player,201609180ram,sea,MorgMi00,tackles_loss,0,,,,,
player,201609180ram,sea,MorgMi00,qb_hits,0,,,,,
player,201609180ram,sea,MorgMi00,fumbles_rec,0,,,,,
player,201609180ram,sea,MorgMi00,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,MorgMi00,fumbles_rec_td,0,,,,,
player,201609180ram,sea,MorgMi00,fumbles_forced,0,,,,,
player,201609180ram,sea,PoweTy01,def_int,0,,,,,
player,201609180ram,sea,PoweTy01,def_int_yds,0,,,,,
player,201609180ram,sea,PoweTy01,def_int_td,0,,,,,
player,201609180ram,sea,PoweTy01,def_int_long,0,,,,,
player,201609180ram,sea,PoweTy01,pass_defended,0,,,,,
player,201609180ram,sea,PoweTy01,sacks,0.0,,,,,
player,201609180ram,sea,PoweTy01,tackles_combined,1,,,,,
player,201609180ram,sea,PoweTy01,tackles_solo,1,,,,,
player,201609180ram,sea,PoweTy01,tackles_assists,0,,,,,
player,201609180ram,sea,PoweTy01,tackles_loss,0,,,,,
player,201609180ram,sea,PoweTy01,qb_hits,0,,,,,
player,201609180ram,sea,PoweTy01,fumbles_rec,0,,,,,
player,201609180ram,sea,PoweTy01,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,PoweTy01,fumbles_rec_td,0,,,,,
player,201609180ram,sea,PoweTy01,fumbles_forced,0,,,,,
player,201609180ram,sea,TerrSt00,def_int,0,,,,,
player,201609180ram,sea,TerrSt00,def_int_yds,0,,,,,
player,201609180ram,sea,TerrSt00,def_int_td,0,,,,,
player,201609180ram,sea,TerrSt00,def_int_long,0,,,,,
player,201609180ram,sea,TerrSt00,pass_defended,0,,,,,
player,201609180ram,sea,TerrSt00,sacks,0.0,,,,,
player,201609180ram,sea,TerrSt00,tackles_combined,1,,,,,
player,201609180ram,sea,TerrSt00,tackles_solo,1,,,,,
player,201609180ram,sea,TerrSt00,tackles_assists,0,,,,,
player,201609180ram,sea,TerrSt00,tackles_loss,0,,,,,
player,201609180ram,sea,TerrSt00,qb_hits,0,,,,,
player,201609180ram,sea,TerrSt00,fumbles_rec,0,,,,,
player,201609180ram,sea,TerrSt00,fumbles_rec_yds,0,,,,,
player,201609180ram,sea,TerrSt00,fumbles_rec_td,0,,,,,
player,201609180ram,sea,TerrSt00,fumbles_forced,0,,,,,
player,201609180ram,ram,HayeWi99,def_int,0,,,,,
player,201609180ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201609180ram,ram,HayeWi99,def_int_td,0,,,,,
player,201609180ram,ram,HayeWi99,def_int_long,0,,,,,
player,201609180ram,ram,HayeWi99,pass_defended,0,,,,,
player,201609180ram,ram,HayeWi99,sacks,1.0,,,,,
player,201609180ram,ram,HayeWi99,tackles_combined,5,,,,,
player,201609180ram,ram,HayeWi99,tackles_solo,1,,,,,
player,201609180ram,ram,HayeWi99,tackles_assists,4,,,,,
player,201609180ram,ram,HayeWi99,tackles_loss,1,,,,,
player,201609180ram,ram,HayeWi99,qb_hits,2,,,,,
player,201609180ram,ram,HayeWi99,fumbles_rec,0,,,,,
player,201609180ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201609180ram,ram,HayeWi99,fumbles_forced,0,,,,,
player,201609180ram,ram,QuinRo00,def_int,0,,,,,
player,201609180ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201609180ram,ram,QuinRo00,def_int_td,0,,,,,
player,201609180ram,ram,QuinRo00,def_int_long,0,,,,,
player,201609180ram,ram,QuinRo00,pass_defended,0,,,,,
player,201609180ram,ram,QuinRo00,sacks,1.0,,,,,
player,201609180ram,ram,QuinRo00,tackles_combined,2,,,,,
player,201609180ram,ram,QuinRo00,tackles_solo,1,,,,,
player,201609180ram,ram,QuinRo00,tackles_assists,1,,,,,
player,201609180ram,ram,QuinRo00,tackles_loss,0,,,,,
player,201609180ram,ram,QuinRo00,qb_hits,2,,,,,
player,201609180ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201609180ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,QuinRo00,fumbles_forced,1,,,,,
player,201609180ram,ram,BarrMa00,def_int,0,,,,,
player,201609180ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201609180ram,ram,BarrMa00,def_int_td,0,,,,,
player,201609180ram,ram,BarrMa00,def_int_long,0,,,,,
player,201609180ram,ram,BarrMa00,pass_defended,1,,,,,
player,201609180ram,ram,BarrMa00,sacks,0.0,,,,,
player,201609180ram,ram,BarrMa00,tackles_combined,10,,,,,
player,201609180ram,ram,BarrMa00,tackles_solo,9,,,,,
player,201609180ram,ram,BarrMa00,tackles_assists,1,,,,,
player,201609180ram,ram,BarrMa00,tackles_loss,0,,,,,
player,201609180ram,ram,BarrMa00,qb_hits,0,,,,,
player,201609180ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201609180ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201609180ram,ram,OgleAl00,def_int,0,,,,,
player,201609180ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201609180ram,ram,OgleAl00,def_int_td,0,,,,,
player,201609180ram,ram,OgleAl00,def_int_long,0,,,,,
player,201609180ram,ram,OgleAl00,pass_defended,1,,,,,
player,201609180ram,ram,OgleAl00,sacks,0.0,,,,,
player,201609180ram,ram,OgleAl00,tackles_combined,9,,,,,
player,201609180ram,ram,OgleAl00,tackles_solo,8,,,,,
player,201609180ram,ram,OgleAl00,tackles_assists,1,,,,,
player,201609180ram,ram,OgleAl00,tackles_loss,1,,,,,
player,201609180ram,ram,OgleAl00,qb_hits,0,,,,,
player,201609180ram,ram,OgleAl00,fumbles_rec,1,,,,,
player,201609180ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,OgleAl00,fumbles_forced,1,,,,,
player,201609180ram,ram,JohnTr05,def_int,0,,,,,
player,201609180ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201609180ram,ram,JohnTr05,def_int_td,0,,,,,
player,201609180ram,ram,JohnTr05,def_int_long,0,,,,,
player,201609180ram,ram,JohnTr05,pass_defended,0,,,,,
player,201609180ram,ram,JohnTr05,sacks,0.0,,,,,
player,201609180ram,ram,JohnTr05,tackles_combined,6,,,,,
player,201609180ram,ram,JohnTr05,tackles_solo,5,,,,,
player,201609180ram,ram,JohnTr05,tackles_assists,1,,,,,
player,201609180ram,ram,JohnTr05,tackles_loss,1,,,,,
player,201609180ram,ram,JohnTr05,qb_hits,0,,,,,
player,201609180ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201609180ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201609180ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201609180ram,ram,JoynLa00,def_int,0,,,,,
player,201609180ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201609180ram,ram,JoynLa00,def_int_td,0,,,,,
player,201609180ram,ram,JoynLa00,def_int_long,0,,,,,
player,201609180ram,ram,JoynLa00,pass_defended,2,,,,,
player,201609180ram,ram,JoynLa00,sacks,0.0,,,,,
player,201609180ram,ram,JoynLa00,tackles_combined,5,,,,,
player,201609180ram,ram,JoynLa00,tackles_solo,4,,,,,
player,201609180ram,ram,JoynLa00,tackles_assists,1,,,,,
player,201609180ram,ram,JoynLa00,tackles_loss,1,,,,,
player,201609180ram,ram,JoynLa00,qb_hits,0,,,,,
player,201609180ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201609180ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201609180ram,ram,AlexMa00,def_int,0,,,,,
player,201609180ram,ram,AlexMa00,def_int_yds,0,,,,,
player,201609180ram,ram,AlexMa00,def_int_td,0,,,,,
player,201609180ram,ram,AlexMa00,def_int_long,0,,,,,
player,201609180ram,ram,AlexMa00,pass_defended,0,,,,,
player,201609180ram,ram,AlexMa00,sacks,0.0,,,,,
player,201609180ram,ram,AlexMa00,tackles_combined,4,,,,,
player,201609180ram,ram,AlexMa00,tackles_solo,2,,,,,
player,201609180ram,ram,AlexMa00,tackles_assists,2,,,,,
player,201609180ram,ram,AlexMa00,tackles_loss,0,,,,,
player,201609180ram,ram,AlexMa00,qb_hits,0,,,,,
player,201609180ram,ram,AlexMa00,fumbles_rec,0,,,,,
player,201609180ram,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,AlexMa00,fumbles_forced,0,,,,,
player,201609180ram,ram,DonaAa00,def_int,0,,,,,
player,201609180ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201609180ram,ram,DonaAa00,def_int_td,0,,,,,
player,201609180ram,ram,DonaAa00,def_int_long,0,,,,,
player,201609180ram,ram,DonaAa00,pass_defended,0,,,,,
player,201609180ram,ram,DonaAa00,sacks,0.0,,,,,
player,201609180ram,ram,DonaAa00,tackles_combined,4,,,,,
player,201609180ram,ram,DonaAa00,tackles_solo,3,,,,,
player,201609180ram,ram,DonaAa00,tackles_assists,1,,,,,
player,201609180ram,ram,DonaAa00,tackles_loss,2,,,,,
player,201609180ram,ram,DonaAa00,qb_hits,4,,,,,
player,201609180ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201609180ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201609180ram,ram,EaslDo00,def_int,0,,,,,
player,201609180ram,ram,EaslDo00,def_int_yds,0,,,,,
player,201609180ram,ram,EaslDo00,def_int_td,0,,,,,
player,201609180ram,ram,EaslDo00,def_int_long,0,,,,,
player,201609180ram,ram,EaslDo00,pass_defended,0,,,,,
player,201609180ram,ram,EaslDo00,sacks,0.0,,,,,
player,201609180ram,ram,EaslDo00,tackles_combined,3,,,,,
player,201609180ram,ram,EaslDo00,tackles_solo,1,,,,,
player,201609180ram,ram,EaslDo00,tackles_assists,2,,,,,
player,201609180ram,ram,EaslDo00,tackles_loss,1,,,,,
player,201609180ram,ram,EaslDo00,qb_hits,0,,,,,
player,201609180ram,ram,EaslDo00,fumbles_rec,0,,,,,
player,201609180ram,ram,EaslDo00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,EaslDo00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,EaslDo00,fumbles_forced,0,,,,,
player,201609180ram,ram,HillTr01,def_int,0,,,,,
player,201609180ram,ram,HillTr01,def_int_yds,0,,,,,
player,201609180ram,ram,HillTr01,def_int_td,0,,,,,
player,201609180ram,ram,HillTr01,def_int_long,0,,,,,
player,201609180ram,ram,HillTr01,pass_defended,1,,,,,
player,201609180ram,ram,HillTr01,sacks,0.0,,,,,
player,201609180ram,ram,HillTr01,tackles_combined,3,,,,,
player,201609180ram,ram,HillTr01,tackles_solo,3,,,,,
player,201609180ram,ram,HillTr01,tackles_assists,0,,,,,
player,201609180ram,ram,HillTr01,tackles_loss,0,,,,,
player,201609180ram,ram,HillTr01,qb_hits,0,,,,,
player,201609180ram,ram,HillTr01,fumbles_rec,0,,,,,
player,201609180ram,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201609180ram,ram,HillTr01,fumbles_forced,0,,,,,
player,201609180ram,ram,SimsEu99,def_int,0,,,,,
player,201609180ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201609180ram,ram,SimsEu99,def_int_td,0,,,,,
player,201609180ram,ram,SimsEu99,def_int_long,0,,,,,
player,201609180ram,ram,SimsEu99,pass_defended,0,,,,,
player,201609180ram,ram,SimsEu99,sacks,0.0,,,,,
player,201609180ram,ram,SimsEu99,tackles_combined,2,,,,,
player,201609180ram,ram,SimsEu99,tackles_solo,1,,,,,
player,201609180ram,ram,SimsEu99,tackles_assists,1,,,,,
player,201609180ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201609180ram,ram,SimsEu99,qb_hits,1,,,,,
player,201609180ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201609180ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201609180ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201609180ram,ram,CunnBe01,def_int,0,,,,,
player,201609180ram,ram,CunnBe01,def_int_yds,,,,,,
player,201609180ram,ram,CunnBe01,def_int_td,0,,,,,
player,201609180ram,ram,CunnBe01,def_int_long,0,,,,,
player,201609180ram,ram,CunnBe01,pass_defended,0,,,,,
player,201609180ram,ram,CunnBe01,sacks,0.0,,,,,
player,201609180ram,ram,CunnBe01,tackles_combined,1,,,,,
player,201609180ram,ram,CunnBe01,tackles_solo,1,,,,,
player,201609180ram,ram,CunnBe01,tackles_assists,0,,,,,
player,201609180ram,ram,CunnBe01,tackles_loss,0,,,,,
player,201609180ram,ram,CunnBe01,qb_hits,0,,,,,
player,201609180ram,ram,CunnBe01,fumbles_rec,0,,,,,
player,201609180ram,ram,CunnBe01,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,CunnBe01,fumbles_rec_td,0,,,,,
player,201609180ram,ram,CunnBe01,fumbles_forced,0,,,,,
player,201609180ram,ram,DaviCo02,def_int,0,,,,,
player,201609180ram,ram,DaviCo02,def_int_yds,0,,,,,
player,201609180ram,ram,DaviCo02,def_int_td,0,,,,,
player,201609180ram,ram,DaviCo02,def_int_long,0,,,,,
player,201609180ram,ram,DaviCo02,pass_defended,0,,,,,
player,201609180ram,ram,DaviCo02,sacks,0.0,,,,,
player,201609180ram,ram,DaviCo02,tackles_combined,1,,,,,
player,201609180ram,ram,DaviCo02,tackles_solo,1,,,,,
player,201609180ram,ram,DaviCo02,tackles_assists,0,,,,,
player,201609180ram,ram,DaviCo02,tackles_loss,0,,,,,
player,201609180ram,ram,DaviCo02,qb_hits,0,,,,,
player,201609180ram,ram,DaviCo02,fumbles_rec,0,,,,,
player,201609180ram,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201609180ram,ram,DaviCo02,fumbles_forced,0,,,,,
player,201609180ram,ram,McDoTJ00,def_int,0,,,,,
player,201609180ram,ram,McDoTJ00,def_int_yds,0,,,,,
player,201609180ram,ram,McDoTJ00,def_int_td,0,,,,,
player,201609180ram,ram,McDoTJ00,def_int_long,0,,,,,
player,201609180ram,ram,McDoTJ00,pass_defended,0,,,,,
player,201609180ram,ram,McDoTJ00,sacks,0.0,,,,,
player,201609180ram,ram,McDoTJ00,tackles_combined,1,,,,,
player,201609180ram,ram,McDoTJ00,tackles_solo,1,,,,,
player,201609180ram,ram,McDoTJ00,tackles_assists,0,,,,,
player,201609180ram,ram,McDoTJ00,tackles_loss,0,,,,,
player,201609180ram,ram,McDoTJ00,qb_hits,0,,,,,
player,201609180ram,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201609180ram,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201609180ram,ram,SensCo00,def_int,0,,,,,
player,201609180ram,ram,SensCo00,def_int_yds,0,,,,,
player,201609180ram,ram,SensCo00,def_int_td,0,,,,,
player,201609180ram,ram,SensCo00,def_int_long,0,,,,,
player,201609180ram,ram,SensCo00,pass_defended,0,,,,,
player,201609180ram,ram,SensCo00,sacks,0.0,,,,,
player,201609180ram,ram,SensCo00,tackles_combined,1,,,,,
player,201609180ram,ram,SensCo00,tackles_solo,1,,,,,
player,201609180ram,ram,SensCo00,tackles_assists,0,,,,,
player,201609180ram,ram,SensCo00,tackles_loss,0,,,,,
player,201609180ram,ram,SensCo00,qb_hits,0,,,,,
player,201609180ram,ram,SensCo00,fumbles_rec,0,,,,,
player,201609180ram,ram,SensCo00,fumbles_rec_yds,0,,,,,
player,201609180ram,ram,SensCo00,fumbles_rec_td,0,,,,,
player,201609180ram,ram,SensCo00,fumbles_forced,0,,,,,
player,201609180ram,sea,RichPa01,kick_ret,1,,,,,
player,201609180ram,sea,RichPa01,kick_ret_yds,20,,,,,
player,201609180ram,sea,RichPa01,kick_ret_yds_per_ret,20.0,,,,,
player,201609180ram,sea,RichPa01,kick_ret_td,0,,,,,
player,201609180ram,sea,RichPa01,kick_ret_long,20,,,,,
player,201609180ram,sea,RichPa01,punt_ret,0,,,,,
player,201609180ram,sea,RichPa01,punt_ret_yds,0,,,,,
player,201609180ram,sea,RichPa01,punt_ret_yds_per_ret,,,,,,
player,201609180ram,sea,RichPa01,punt_ret_td,0,,,,,
player,201609180ram,sea,RichPa01,punt_ret_long,0,,,,,
player,201609180ram,ram,AustTa00,kick_ret,0,,,,,
player,201609180ram,ram,AustTa00,kick_ret_yds,0,,,,,
player,201609180ram,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201609180ram,ram,AustTa00,kick_ret_td,0,,,,,
player,201609180ram,ram,AustTa00,kick_ret_long,0,,,,,
player,201609180ram,ram,AustTa00,punt_ret,3,,,,,
player,201609180ram,ram,AustTa00,punt_ret_yds,15,,,,,
player,201609180ram,ram,AustTa00,punt_ret_yds_per_ret,5.0,,,,,
player,201609180ram,ram,AustTa00,punt_ret_td,0,,,,,
player,201609180ram,ram,AustTa00,punt_ret_long,15,,,,,
player,201609180ram,sea,RyanJo21,xpm,,,,,,
player,201609180ram,sea,RyanJo21,xpa,,,,,,
player,201609180ram,sea,RyanJo21,fgm,,,,,,
player,201609180ram,sea,RyanJo21,fga,,,,,,
player,201609180ram,sea,RyanJo21,punt,7,,,,,
player,201609180ram,sea,RyanJo21,punt_yds,309,,,,,
player,201609180ram,sea,RyanJo21,punt_yds_per_punt,44.1,,,,,
player,201609180ram,sea,RyanJo21,punt_long,51,,,,,
player,201609180ram,sea,HausSt00,xpm,,,,,,
player,201609180ram,sea,HausSt00,xpa,,,,,,
player,201609180ram,sea,HausSt00,fgm,1,,,,,
player,201609180ram,sea,HausSt00,fga,1,,,,,
player,201609180ram,sea,HausSt00,punt,0,,,,,
player,201609180ram,sea,HausSt00,punt_yds,0,,,,,
player,201609180ram,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201609180ram,sea,HausSt00,punt_long,0,,,,,
player,201609180ram,ram,HekkJo00,xpm,,,,,,
player,201609180ram,ram,HekkJo00,xpa,,,,,,
player,201609180ram,ram,HekkJo00,fgm,,,,,,
player,201609180ram,ram,HekkJo00,fga,,,,,,
player,201609180ram,ram,HekkJo00,punt,6,,,,,
player,201609180ram,ram,HekkJo00,punt_yds,237,,,,,
player,201609180ram,ram,HekkJo00,punt_yds_per_punt,39.5,,,,,
player,201609180ram,ram,HekkJo00,punt_long,52,,,,,
player,201609180ram,ram,ZuerGr00,xpm,,,,,,
