game,2016,9,20161106,201611060gnb,clt,"Indianapolis Colts",31,gnb,"Green Bay Packers",26
player,201611060gnb,gnb,RollQu00,def_int_td,0,,,,,
player,201611060gnb,gnb,RollQu00,def_int_long,0,,,,,
player,201611060gnb,gnb,RollQu00,pass_defended,0,,,,,
player,201611060gnb,gnb,RollQu00,sacks,0.0,,,,,
player,201611060gnb,gnb,RollQu00,tackles_combined,3,,,,,
player,201611060gnb,gnb,RollQu00,tackles_solo,2,,,,,
player,201611060gnb,gnb,RollQu00,tackles_assists,1,,,,,
player,201611060gnb,gnb,RollQu00,tackles_loss,0,,,,,
player,201611060gnb,gnb,RollQu00,qb_hits,1,,,,,
player,201611060gnb,gnb,RollQu00,fumbles_rec,0,,,,,
player,201611060gnb,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201611060gnb,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201611060gnb,gnb,RollQu00,fumbles_forced,0,,,,,
player,201611060gnb,gnb,ThomJo04,def_int,0,,,,,
player,201611060gnb,gnb,ThomJo04,def_int_yds,0,,,,,
player,201611060gnb,gnb,ThomJo04,def_int_td,0,,,,,
player,201611060gnb,gnb,ThomJo04,def_int_long,0,,,,,
player,201611060gnb,gnb,ThomJo04,pass_defended,0,,,,,
player,201611060gnb,gnb,ThomJo04,sacks,0.0,,,,,
player,201611060gnb,gnb,ThomJo04,tackles_combined,3,,,,,
player,201611060gnb,gnb,ThomJo04,tackles_solo,3,,,,,
player,201611060gnb,gnb,ThomJo04,tackles_assists,0,,,,,
player,201611060gnb,gnb,ThomJo04,tackles_loss,0,,,,,
player,201611060gnb,gnb,ThomJo04,qb_hits,0,,,,,
player,201611060gnb,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201611060gnb,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201611060gnb,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201611060gnb,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201611060gnb,gnb,BricKe00,def_int,0,,,,,
player,201611060gnb,gnb,BricKe00,def_int_yds,0,,,,,
player,201611060gnb,gnb,BricKe00,def_int_td,0,,,,,
player,201611060gnb,gnb,BricKe00,def_int_long,0,,,,,
player,201611060gnb,gnb,BricKe00,pass_defended,0,,,,,
player,201611060gnb,gnb,BricKe00,sacks,0.0,,,,,
player,201611060gnb,gnb,BricKe00,tackles_combined,1,,,,,
player,201611060gnb,gnb,BricKe00,tackles_solo,1,,,,,
player,201611060gnb,gnb,BricKe00,tackles_assists,0,,,,,
player,201611060gnb,gnb,BricKe00,tackles_loss,0,,,,,
player,201611060gnb,gnb,BricKe00,qb_hits,0,,,,,
player,201611060gnb,gnb,BricKe00,fumbles_rec,0,,,,,
player,201611060gnb,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201611060gnb,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201611060gnb,gnb,BricKe00,fumbles_forced,0,,,,,
player,201611060gnb,gnb,DaniMi00,def_int,0,,,,,
player,201611060gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201611060gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201611060gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201611060gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201611060gnb,gnb,DaniMi00,sacks,0.0,,,,,
player,201611060gnb,gnb,DaniMi00,tackles_combined,1,,,,,
player,201611060gnb,gnb,DaniMi00,tackles_solo,1,,,,,
player,201611060gnb,gnb,DaniMi00,tackles_assists,0,,,,,
player,201611060gnb,gnb,DaniMi00,tackles_loss,0,,,,,
player,201611060gnb,gnb,DaniMi00,qb_hits,1,,,,,
player,201611060gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201611060gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201611060gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201611060gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201611060gnb,gnb,JoneDa03,def_int,0,,,,,
player,201611060gnb,gnb,JoneDa03,def_int_yds,0,,,,,
player,201611060gnb,gnb,JoneDa03,def_int_td,0,,,,,
player,201611060gnb,gnb,JoneDa03,def_int_long,0,,,,,
player,201611060gnb,gnb,JoneDa03,pass_defended,1,,,,,
player,201611060gnb,gnb,JoneDa03,sacks,0.0,,,,,
player,201611060gnb,gnb,JoneDa03,tackles_combined,1,,,,,
player,201611060gnb,gnb,JoneDa03,tackles_solo,0,,,,,
player,201611060gnb,gnb,JoneDa03,tackles_assists,1,,,,,
player,201611060gnb,gnb,JoneDa03,tackles_loss,0,,,,,
player,201611060gnb,gnb,JoneDa03,qb_hits,0,,,,,
player,201611060gnb,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201611060gnb,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201611060gnb,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201611060gnb,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201611060gnb,gnb,PeppJu99,def_int,0,,,,,
player,201611060gnb,gnb,PeppJu99,def_int_yds,0,,,,,
player,201611060gnb,gnb,PeppJu99,def_int_td,0,,,,,
player,201611060gnb,gnb,PeppJu99,def_int_long,0,,,,,
player,201611060gnb,gnb,PeppJu99,pass_defended,0,,,,,
player,201611060gnb,gnb,PeppJu99,sacks,0.0,,,,,
player,201611060gnb,gnb,PeppJu99,tackles_combined,1,,,,,
player,201611060gnb,gnb,PeppJu99,tackles_solo,0,,,,,
player,201611060gnb,gnb,PeppJu99,tackles_assists,1,,,,,
player,201611060gnb,gnb,PeppJu99,tackles_loss,0,,,,,
player,201611060gnb,gnb,PeppJu99,qb_hits,0,,,,,
player,201611060gnb,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201611060gnb,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201611060gnb,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201611060gnb,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201611060gnb,gnb,PennMi00,def_int,0,,,,,
player,201611060gnb,gnb,PennMi00,def_int_yds,0,,,,,
player,201611060gnb,gnb,PennMi00,def_int_td,0,,,,,
player,201611060gnb,gnb,PennMi00,def_int_long,0,,,,,
player,201611060gnb,gnb,PennMi00,pass_defended,0,,,,,
player,201611060gnb,gnb,PennMi00,sacks,0.0,,,,,
player,201611060gnb,gnb,PennMi00,tackles_combined,0,,,,,
player,201611060gnb,gnb,PennMi00,tackles_solo,0,,,,,
player,201611060gnb,gnb,PennMi00,tackles_assists,0,,,,,
player,201611060gnb,gnb,PennMi00,tackles_loss,0,,,,,
player,201611060gnb,gnb,PennMi00,qb_hits,1,,,,,
player,201611060gnb,gnb,PennMi00,fumbles_rec,0,,,,,
player,201611060gnb,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201611060gnb,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201611060gnb,gnb,PennMi00,fumbles_forced,0,,,,,
player,201611060gnb,clt,RogeCh02,kick_ret,0,,,,,
player,201611060gnb,clt,RogeCh02,kick_ret_yds,0,,,,,
player,201611060gnb,clt,RogeCh02,kick_ret_yds_per_ret,,,,,,
player,201611060gnb,clt,RogeCh02,kick_ret_td,0,,,,,
player,201611060gnb,clt,RogeCh02,kick_ret_long,0,,,,,
player,201611060gnb,clt,RogeCh02,punt_ret,2,,,,,
player,201611060gnb,clt,RogeCh02,punt_ret_yds,3,,,,,
player,201611060gnb,clt,RogeCh02,punt_ret_yds_per_ret,1.5,,,,,
player,201611060gnb,clt,RogeCh02,punt_ret_td,0,,,,,
player,201611060gnb,clt,RogeCh02,punt_ret_long,3,,,,,
player,201611060gnb,clt,TodmJo00,kick_ret,2,,,,,
player,201611060gnb,clt,TodmJo00,kick_ret_yds,160,,,,,
player,201611060gnb,clt,TodmJo00,kick_ret_yds_per_ret,80.0,,,,,
player,201611060gnb,clt,TodmJo00,kick_ret_td,1,,,,,
player,201611060gnb,clt,TodmJo00,kick_ret_long,99,,,,,
player,201611060gnb,clt,TodmJo00,punt_ret,0,,,,,
player,201611060gnb,clt,TodmJo00,punt_ret_yds,0,,,,,
player,201611060gnb,clt,TodmJo00,punt_ret_yds_per_ret,,,,,,
player,201611060gnb,clt,TodmJo00,punt_ret_td,0,,,,,
player,201611060gnb,clt,TodmJo00,punt_ret_long,0,,,,,
player,201611060gnb,gnb,DaviTr03,kick_ret,3,,,,,
player,201611060gnb,gnb,DaviTr03,kick_ret_yds,64,,,,,
player,201611060gnb,gnb,DaviTr03,kick_ret_yds_per_ret,21.3,,,,,
player,201611060gnb,gnb,DaviTr03,kick_ret_td,0,,,,,
player,201611060gnb,gnb,DaviTr03,kick_ret_long,26,,,,,
player,201611060gnb,gnb,DaviTr03,punt_ret,1,,,,,
player,201611060gnb,gnb,DaviTr03,punt_ret_yds,8,,,,,
player,201611060gnb,gnb,DaviTr03,punt_ret_yds_per_ret,8.0,,,,,
player,201611060gnb,gnb,DaviTr03,punt_ret_td,0,,,,,
player,201611060gnb,gnb,DaviTr03,punt_ret_long,8,,,,,
player,201611060gnb,clt,vinatada01,xpm,4,,,,,
player,201611060gnb,clt,vinatada01,xpa,4,,,,,
player,201611060gnb,clt,vinatada01,fgm,1,,,,,
player,201611060gnb,clt,vinatada01,fga,1,,,,,
player,201611060gnb,clt,vinatada01,punt,0,,,,,
player,201611060gnb,clt,vinatada01,punt_yds,0,,,,,
player,201611060gnb,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201611060gnb,clt,vinatada01,punt_long,0,,,,,
player,201611060gnb,clt,McAfPa44,xpm,,,,,,
player,201611060gnb,clt,McAfPa44,xpa,,,,,,
player,201611060gnb,clt,McAfPa44,fgm,,,,,,
player,201611060gnb,clt,McAfPa44,fga,,,,,,
player,201611060gnb,clt,McAfPa44,punt,4,,,,,
player,201611060gnb,clt,McAfPa44,punt_yds,222,,,,,
player,201611060gnb,clt,McAfPa44,punt_yds_per_punt,55.5,,,,,
player,201611060gnb,clt,McAfPa44,punt_long,67,,,,,
player,201611060gnb,gnb,CrosMa20,xpm,2,,,,,
player,201611060gnb,gnb,CrosMa20,xpa,2,,,,,
player,201611060gnb,gnb,CrosMa20,fgm,2,,,,,
player,201611060gnb,gnb,CrosMa20,fga,3,,,,,
player,201611060gnb,gnb,CrosMa20,punt,0,,,,,
player,201611060gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201611060gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201611060gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201611060gnb,gnb,SchuJa00,xpm,,,,,,
player,201611060gnb,gnb,SchuJa00,xpa,,,,,,
player,201611060gnb,gnb,SchuJa00,fgm,,,,,,
player,201611060gnb,gnb,SchuJa00,fga,,,,,,
player,201611060gnb,gnb,SchuJa00,punt,4,,,,,
player,201611060gnb,gnb,SchuJa00,punt_yds,193,,,,,
player,201611060gnb,gnb,SchuJa00,punt_yds_per_punt,48.3,,,,,
player,201611060gnb,gnb,SchuJa00,punt_long,65,,,,,
player,201611060gnb,gnb,BulaBr20,pos,T,,,,,
player,201611060gnb,gnb,BulaBr20,offense,69,,,,,
player,201611060gnb,gnb,BulaBr20,off_pct,100%,,,,,
player,201611060gnb,gnb,BulaBr20,defense,0,,,,,
player,201611060gnb,gnb,BulaBr20,def_pct,0%,,,,,
player,201611060gnb,gnb,BulaBr20,special_teams,5,,,,,
player,201611060gnb,gnb,BulaBr20,st_pct,16%,,,,,
player,201611060gnb,gnb,LangT.20,pos,G,,,,,
player,201611060gnb,gnb,LangT.20,offense,69,,,,,
player,201611060gnb,gnb,LangT.20,off_pct,100%,,,,,
player,201611060gnb,gnb,LangT.20,defense,0,,,,,
player,201611060gnb,gnb,LangT.20,def_pct,0%,,,,,
player,201611060gnb,gnb,LangT.20,special_teams,5,,,,,
player,201611060gnb,gnb,LangT.20,st_pct,16%,,,,,
player,201611060gnb,gnb,BakhDa00,pos,T,,,,,
player,201611060gnb,gnb,BakhDa00,offense,69,,,,,
player,201611060gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201611060gnb,gnb,BakhDa00,defense,0,,,,,
player,201611060gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201611060gnb,gnb,BakhDa00,special_teams,5,,,,,
player,201611060gnb,gnb,BakhDa00,st_pct,16%,,,,,
player,201611060gnb,gnb,TaylLa01,pos,G,,,,,
player,201611060gnb,gnb,TaylLa01,offense,69,,,,,
player,201611060gnb,gnb,TaylLa01,off_pct,100%,,,,,
player,201611060gnb,gnb,TaylLa01,defense,0,,,,,
player,201611060gnb,gnb,TaylLa01,def_pct,0%,,,,,
player,201611060gnb,gnb,TaylLa01,special_teams,0,,,,,
player,201611060gnb,gnb,TaylLa01,st_pct,0%,,,,,
player,201611060gnb,gnb,LinsCo00,pos,C,,,,,
player,201611060gnb,gnb,LinsCo00,offense,69,,,,,
player,201611060gnb,gnb,LinsCo00,off_pct,100%,,,,,
player,201611060gnb,gnb,LinsCo00,defense,0,,,,,
player,201611060gnb,gnb,LinsCo00,def_pct,0%,,,,,
player,201611060gnb,gnb,LinsCo00,special_teams,0,,,,,
player,201611060gnb,gnb,LinsCo00,st_pct,0%,,,,,
player,201611060gnb,gnb,RodgAa00,pos,QB,,,,,
player,201611060gnb,gnb,RodgAa00,offense,69,,,,,
player,201611060gnb,gnb,RodgAa00,off_pct,100%,,,,,
player,201611060gnb,gnb,RodgAa00,defense,0,,,,,
player,201611060gnb,gnb,RodgAa00,def_pct,0%,,,,,
player,201611060gnb,gnb,RodgAa00,special_teams,0,,,,,
player,201611060gnb,gnb,RodgAa00,st_pct,0%,,,,,
player,201611060gnb,gnb,AdamDa01,pos,WR,,,,,
player,201611060gnb,gnb,AdamDa01,offense,66,,,,,
player,201611060gnb,gnb,AdamDa01,off_pct,96%,,,,,
player,201611060gnb,gnb,AdamDa01,defense,0,,,,,
player,201611060gnb,gnb,AdamDa01,def_pct,0%,,,,,
player,201611060gnb,gnb,AdamDa01,special_teams,0,,,,,
player,201611060gnb,gnb,AdamDa01,st_pct,0%,,,,,
player,201611060gnb,gnb,NelsJo00,pos,WR,,,,,
player,201611060gnb,gnb,NelsJo00,offense,63,,,,,
player,201611060gnb,gnb,NelsJo00,off_pct,91%,,,,,
player,201611060gnb,gnb,NelsJo00,defense,0,,,,,
player,201611060gnb,gnb,NelsJo00,def_pct,0%,,,,,
player,201611060gnb,gnb,NelsJo00,special_teams,0,,,,,
player,201611060gnb,gnb,NelsJo00,st_pct,0%,,,,,
player,201611060gnb,gnb,RodgRi00,pos,TE,,,,,
player,201611060gnb,gnb,RodgRi00,offense,49,,,,,
player,201611060gnb,gnb,RodgRi00,off_pct,71%,,,,,
player,201611060gnb,gnb,RodgRi00,defense,0,,,,,
player,201611060gnb,gnb,RodgRi00,def_pct,0%,,,,,
player,201611060gnb,gnb,RodgRi00,special_teams,6,,,,,
player,201611060gnb,gnb,RodgRi00,st_pct,19%,,,,,
player,201611060gnb,gnb,JaniJe00,pos,WR,,,,,
player,201611060gnb,gnb,JaniJe00,offense,44,,,,,
player,201611060gnb,gnb,JaniJe00,off_pct,64%,,,,,
player,201611060gnb,gnb,JaniJe00,defense,0,,,,,
player,201611060gnb,gnb,JaniJe00,def_pct,0%,,,,,
player,201611060gnb,gnb,JaniJe00,special_teams,19,,,,,
player,201611060gnb,gnb,JaniJe00,st_pct,61%,,,,,
player,201611060gnb,gnb,MontTy01,pos,WR,,,,,
player,201611060gnb,gnb,MontTy01,offense,31,,,,,
player,201611060gnb,gnb,MontTy01,off_pct,45%,,,,,
player,201611060gnb,gnb,MontTy01,defense,0,,,,,
player,201611060gnb,gnb,MontTy01,def_pct,0%,,,,,
player,201611060gnb,gnb,MontTy01,special_teams,2,,,,,
player,201611060gnb,gnb,MontTy01,st_pct,6%,,,,,
player,201611060gnb,gnb,CobbRa00,pos,WR,,,,,
player,201611060gnb,gnb,CobbRa00,offense,23,,,,,
player,201611060gnb,gnb,CobbRa00,off_pct,33%,,,,,
player,201611060gnb,gnb,CobbRa00,defense,0,,,,,
player,201611060gnb,gnb,CobbRa00,def_pct,0%,,,,,
player,201611060gnb,gnb,CobbRa00,special_teams,0,,,,,
player,201611060gnb,gnb,CobbRa00,st_pct,0%,,,,,
player,201611060gnb,gnb,RipkAa00,pos,FB,,,,,
player,201611060gnb,gnb,RipkAa00,offense,22,,,,,
player,201611060gnb,gnb,RipkAa00,off_pct,32%,,,,,
player,201611060gnb,gnb,RipkAa00,defense,0,,,,,
player,201611060gnb,gnb,RipkAa00,def_pct,0%,,,,,
player,201611060gnb,gnb,RipkAa00,special_teams,11,,,,,
player,201611060gnb,gnb,RipkAa00,st_pct,35%,,,,,
player,201611060gnb,gnb,PeriJu00,pos,TE,,,,,
player,201611060gnb,gnb,PeriJu00,offense,22,,,,,
player,201611060gnb,gnb,PeriJu00,off_pct,32%,,,,,
player,201611060gnb,gnb,PeriJu00,defense,0,,,,,
player,201611060gnb,gnb,PeriJu00,def_pct,0%,,,,,
player,201611060gnb,gnb,PeriJu00,special_teams,6,,,,,
player,201611060gnb,gnb,PeriJu00,st_pct,19%,,,,,
player,201611060gnb,gnb,JackDo01,pos,RB,,,,,
player,201611060gnb,gnb,JackDo01,offense,13,,,,,
player,201611060gnb,gnb,JackDo01,off_pct,19%,,,,,
player,201611060gnb,gnb,JackDo01,defense,0,,,,,
player,201611060gnb,gnb,JackDo01,def_pct,0%,,,,,
player,201611060gnb,gnb,JackDo01,special_teams,0,,,,,
player,201611060gnb,gnb,JackDo01,st_pct,0%,,,,,
player,201611060gnb,gnb,AlliGe01,pos,WR,,,,,
player,201611060gnb,gnb,AlliGe01,offense,7,,,,,
player,201611060gnb,gnb,AlliGe01,off_pct,10%,,,,,
player,201611060gnb,gnb,AlliGe01,defense,0,,,,,
player,201611060gnb,gnb,AlliGe01,def_pct,0%,,,,,
player,201611060gnb,gnb,AlliGe01,special_teams,0,,,,,
player,201611060gnb,gnb,AlliGe01,st_pct,0%,,,,,
player,201611060gnb,gnb,DaviTr03,pos,WR,,,,,
player,201611060gnb,gnb,DaviTr03,offense,5,,,,,
player,201611060gnb,gnb,DaviTr03,off_pct,7%,,,,,
player,201611060gnb,gnb,DaviTr03,defense,0,,,,,
player,201611060gnb,gnb,DaviTr03,def_pct,0%,,,,,
player,201611060gnb,gnb,DaviTr03,special_teams,18,,,,,
player,201611060gnb,gnb,DaviTr03,st_pct,58%,,,,,
player,201611060gnb,gnb,ClinHa00,pos,FS,,,,,
player,201611060gnb,gnb,ClinHa00,offense,0,,,,,
player,201611060gnb,gnb,ClinHa00,off_pct,0%,,,,,
player,201611060gnb,gnb,ClinHa00,defense,68,,,,,
player,201611060gnb,gnb,ClinHa00,def_pct,100%,,,,,
player,201611060gnb,gnb,ClinHa00,special_teams,11,,,,,
player,201611060gnb,gnb,ClinHa00,st_pct,35%,,,,,
player,201611060gnb,gnb,BurnMo99,pos,SS,,,,,
player,201611060gnb,gnb,BurnMo99,offense,0,,,,,
player,201611060gnb,gnb,BurnMo99,off_pct,0%,,,,,
player,201611060gnb,gnb,BurnMo99,defense,68,,,,,
player,201611060gnb,gnb,BurnMo99,def_pct,100%,,,,,
player,201611060gnb,gnb,BurnMo99,special_teams,5,,,,,
player,201611060gnb,gnb,BurnMo99,st_pct,16%,,,,,
player,201611060gnb,gnb,GuntLa00,pos,CB,,,,,
player,201611060gnb,gnb,GuntLa00,offense,0,,,,,
player,201611060gnb,gnb,GuntLa00,off_pct,0%,,,,,
player,201611060gnb,gnb,GuntLa00,defense,68,,,,,
player,201611060gnb,gnb,GuntLa00,def_pct,100%,,,,,
player,201611060gnb,gnb,GuntLa00,special_teams,5,,,,,
player,201611060gnb,gnb,GuntLa00,st_pct,16%,,,,,
player,201611060gnb,gnb,RollQu00,pos,CB,,,,,
player,201611060gnb,gnb,RollQu00,offense,0,,,,,
player,201611060gnb,gnb,RollQu00,off_pct,0%,,,,,
player,201611060gnb,gnb,RollQu00,defense,62,,,,,
player,201611060gnb,gnb,RollQu00,def_pct,91%,,,,,
player,201611060gnb,gnb,RollQu00,special_teams,0,,,,,
player,201611060gnb,gnb,RollQu00,st_pct,0%,,,,,
player,201611060gnb,gnb,MartBl01,pos,LB,,,,,
player,201611060gnb,gnb,MartBl01,offense,0,,,,,
player,201611060gnb,gnb,MartBl01,off_pct,0%,,,,,
player,201611060gnb,gnb,MartBl01,defense,55,,,,,
player,201611060gnb,gnb,MartBl01,def_pct,81%,,,,,
player,201611060gnb,gnb,MartBl01,special_teams,14,,,,,
player,201611060gnb,gnb,MartBl01,st_pct,45%,,,,,
player,201611060gnb,gnb,RyanJa00,pos,LB,,,,,
player,201611060gnb,gnb,RyanJa00,offense,0,,,,,
player,201611060gnb,gnb,RyanJa00,off_pct,0%,,,,,
player,201611060gnb,gnb,RyanJa00,defense,55,,,,,
player,201611060gnb,gnb,RyanJa00,def_pct,81%,,,,,
player,201611060gnb,gnb,RyanJa00,special_teams,10,,,,,
player,201611060gnb,gnb,RyanJa00,st_pct,32%,,,,,
player,201611060gnb,gnb,HydeMi00,pos,SS,,,,,
player,201611060gnb,gnb,HydeMi00,offense,0,,,,,
player,201611060gnb,gnb,HydeMi00,off_pct,0%,,,,,
player,201611060gnb,gnb,HydeMi00,defense,53,,,,,
player,201611060gnb,gnb,HydeMi00,def_pct,78%,,,,,
player,201611060gnb,gnb,HydeMi00,special_teams,13,,,,,
player,201611060gnb,gnb,HydeMi00,st_pct,42%,,,,,
player,201611060gnb,gnb,PeppJu99,pos,LB,,,,,
player,201611060gnb,gnb,PeppJu99,offense,0,,,,,
player,201611060gnb,gnb,PeppJu99,off_pct,0%,,,,,
player,201611060gnb,gnb,PeppJu99,defense,50,,,,,
player,201611060gnb,gnb,PeppJu99,def_pct,74%,,,,,
player,201611060gnb,gnb,PeppJu99,special_teams,10,,,,,
player,201611060gnb,gnb,PeppJu99,st_pct,32%,,,,,
player,201611060gnb,gnb,PerrNi00,pos,LB,,,,,
player,201611060gnb,gnb,PerrNi00,offense,0,,,,,
player,201611060gnb,gnb,PerrNi00,off_pct,0%,,,,,
player,201611060gnb,gnb,PerrNi00,defense,50,,,,,
player,201611060gnb,gnb,PerrNi00,def_pct,74%,,,,,
player,201611060gnb,gnb,PerrNi00,special_teams,0,,,,,
player,201611060gnb,gnb,PerrNi00,st_pct,0%,,,,,
player,201611060gnb,gnb,JoneDa03,pos,LB,,,,,
player,201611060gnb,gnb,JoneDa03,offense,0,,,,,
player,201611060gnb,gnb,JoneDa03,off_pct,0%,,,,,
player,201611060gnb,gnb,JoneDa03,defense,46,,,,,
player,201611060gnb,gnb,JoneDa03,def_pct,68%,,,,,
player,201611060gnb,gnb,JoneDa03,special_teams,5,,,,,
player,201611060gnb,gnb,JoneDa03,st_pct,16%,,,,,
player,201611060gnb,gnb,DaniMi00,pos,DT,,,,,
player,201611060gnb,gnb,DaniMi00,offense,0,,,,,
player,201611060gnb,gnb,DaniMi00,off_pct,0%,,,,,
player,201611060gnb,gnb,DaniMi00,defense,41,,,,,
player,201611060gnb,gnb,DaniMi00,def_pct,60%,,,,,
player,201611060gnb,gnb,DaniMi00,special_teams,5,,,,,
player,201611060gnb,gnb,DaniMi00,st_pct,16%,,,,,
player,201611060gnb,gnb,GuioLe99,pos,NT,,,,,
player,201611060gnb,gnb,GuioLe99,offense,0,,,,,
player,201611060gnb,gnb,GuioLe99,off_pct,0%,,,,,
player,201611060gnb,gnb,GuioLe99,defense,35,,,,,
player,201611060gnb,gnb,GuioLe99,def_pct,51%,,,,,
player,201611060gnb,gnb,GuioLe99,special_teams,5,,,,,
player,201611060gnb,gnb,GuioLe99,st_pct,16%,,,,,
player,201611060gnb,gnb,BricKe00,pos,FS,,,,,
player,201611060gnb,gnb,BricKe00,offense,0,,,,,
player,201611060gnb,gnb,BricKe00,off_pct,0%,,,,,
player,201611060gnb,gnb,BricKe00,defense,24,,,,,
player,201611060gnb,gnb,BricKe00,def_pct,35%,,,,,
player,201611060gnb,gnb,BricKe00,special_teams,22,,,,,
player,201611060gnb,gnb,BricKe00,st_pct,71%,,,,,
player,201611060gnb,gnb,ClarKe01,pos,DT,,,,,
player,201611060gnb,gnb,ClarKe01,offense,0,,,,,
player,201611060gnb,gnb,ClarKe01,off_pct,0%,,,,,
player,201611060gnb,gnb,ClarKe01,defense,22,,,,,
player,201611060gnb,gnb,ClarKe01,def_pct,32%,,,,,
player,201611060gnb,gnb,ClarKe01,special_teams,5,,,,,
player,201611060gnb,gnb,ClarKe01,st_pct,16%,,,,,
player,201611060gnb,gnb,PennMi00,pos,DT,,,,,
player,201611060gnb,gnb,PennMi00,offense,0,,,,,
player,201611060gnb,gnb,PennMi00,off_pct,0%,,,,,
player,201611060gnb,gnb,PennMi00,defense,17,,,,,
player,201611060gnb,gnb,PennMi00,def_pct,25%,,,,,
player,201611060gnb,gnb,PennMi00,special_teams,5,,,,,
player,201611060gnb,gnb,PennMi00,st_pct,16%,,,,,
player,201611060gnb,gnb,FackKy00,pos,LB,,,,,
player,201611060gnb,gnb,FackKy00,offense,0,,,,,
player,201611060gnb,gnb,FackKy00,off_pct,0%,,,,,
player,201611060gnb,gnb,FackKy00,defense,14,,,,,
player,201611060gnb,gnb,FackKy00,def_pct,21%,,,,,
player,201611060gnb,gnb,FackKy00,special_teams,23,,,,,
player,201611060gnb,gnb,FackKy00,st_pct,74%,,,,,
player,201611060gnb,gnb,ThomJo04,pos,LB,,,,,
player,201611060gnb,gnb,ThomJo04,offense,0,,,,,
player,201611060gnb,gnb,ThomJo04,off_pct,0%,,,,,
player,201611060gnb,gnb,ThomJo04,defense,13,,,,,
player,201611060gnb,gnb,ThomJo04,def_pct,19%,,,,,
player,201611060gnb,gnb,ThomJo04,special_teams,18,,,,,
player,201611060gnb,gnb,ThomJo04,st_pct,58%,,,,,
player,201611060gnb,gnb,LowrDe00,pos,DE,,,,,
player,201611060gnb,gnb,LowrDe00,offense,0,,,,,
player,201611060gnb,gnb,LowrDe00,off_pct,0%,,,,,
player,201611060gnb,gnb,LowrDe00,defense,5,,,,,
player,201611060gnb,gnb,LowrDe00,def_pct,7%,,,,,
player,201611060gnb,gnb,LowrDe00,special_teams,0,,,,,
player,201611060gnb,gnb,LowrDe00,st_pct,0%,,,,,
player,201611060gnb,gnb,EvanMa00,pos,SS,,,,,
player,201611060gnb,gnb,EvanMa00,offense,0,,,,,
player,201611060gnb,gnb,EvanMa00,off_pct,0%,,,,,
player,201611060gnb,gnb,EvanMa00,defense,2,,,,,
player,201611060gnb,gnb,EvanMa00,def_pct,3%,,,,,
player,201611060gnb,gnb,EvanMa00,special_teams,22,,,,,
player,201611060gnb,gnb,EvanMa00,st_pct,71%,,,,,
player,201611060gnb,gnb,ElliJa02,pos,LB,,,,,
player,201611060gnb,gnb,ElliJa02,offense,0,,,,,
player,201611060gnb,gnb,ElliJa02,off_pct,0%,,,,,
player,201611060gnb,gnb,ElliJa02,defense,0,,,,,
player,201611060gnb,gnb,ElliJa02,def_pct,0%,,,,,
player,201611060gnb,gnb,ElliJa02,special_teams,20,,,,,
player,201611060gnb,gnb,ElliJa02,st_pct,65%,,,,,
player,201611060gnb,gnb,GoodDe00,pos,CB,,,,,
player,201611060gnb,gnb,GoodDe00,offense,0,,,,,
player,201611060gnb,gnb,GoodDe00,off_pct,0%,,,,,
player,201611060gnb,gnb,GoodDe00,defense,0,,,,,
player,201611060gnb,gnb,GoodDe00,def_pct,0%,,,,,
player,201611060gnb,gnb,GoodDe00,special_teams,14,,,,,
player,201611060gnb,gnb,GoodDe00,st_pct,45%,,,,,
player,201611060gnb,gnb,CrosMa20,pos,K,,,,,
