game,2016,3,20160925,201609250mia,cle,"Cleveland Browns",24,mia,"Miami Dolphins",30
player,201609250mia,mia,ThomMi02,tackles_solo,2,,,,,
player,201609250mia,mia,ThomMi02,tackles_assists,0,,,,,
player,201609250mia,mia,ThomMi02,tackles_loss,0,,,,,
player,201609250mia,mia,ThomMi02,qb_hits,0,,,,,
player,201609250mia,mia,ThomMi02,fumbles_rec,0,,,,,
player,201609250mia,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201609250mia,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201609250mia,mia,ThomMi02,fumbles_forced,0,,,,,
player,201609250mia,mia,WarmJu00,def_int,0,,,,,
player,201609250mia,mia,WarmJu00,def_int_yds,0,,,,,
player,201609250mia,mia,WarmJu00,def_int_td,0,,,,,
player,201609250mia,mia,WarmJu00,def_int_long,0,,,,,
player,201609250mia,mia,WarmJu00,pass_defended,0,,,,,
player,201609250mia,mia,WarmJu00,sacks,0.0,,,,,
player,201609250mia,mia,WarmJu00,tackles_combined,2,,,,,
player,201609250mia,mia,WarmJu00,tackles_solo,2,,,,,
player,201609250mia,mia,WarmJu00,tackles_assists,0,,,,,
player,201609250mia,mia,WarmJu00,tackles_loss,0,,,,,
player,201609250mia,mia,WarmJu00,qb_hits,0,,,,,
player,201609250mia,mia,WarmJu00,fumbles_rec,0,,,,,
player,201609250mia,mia,WarmJu00,fumbles_rec_yds,0,,,,,
player,201609250mia,mia,WarmJu00,fumbles_rec_td,0,,,,,
player,201609250mia,mia,WarmJu00,fumbles_forced,0,,,,,
player,201609250mia,mia,ButlDo99,def_int,0,,,,,
player,201609250mia,mia,ButlDo99,def_int_yds,0,,,,,
player,201609250mia,mia,ButlDo99,def_int_td,0,,,,,
player,201609250mia,mia,ButlDo99,def_int_long,0,,,,,
player,201609250mia,mia,ButlDo99,pass_defended,0,,,,,
player,201609250mia,mia,ButlDo99,sacks,0.0,,,,,
player,201609250mia,mia,ButlDo99,tackles_combined,1,,,,,
player,201609250mia,mia,ButlDo99,tackles_solo,0,,,,,
player,201609250mia,mia,ButlDo99,tackles_assists,1,,,,,
player,201609250mia,mia,ButlDo99,tackles_loss,0,,,,,
player,201609250mia,mia,ButlDo99,qb_hits,0,,,,,
player,201609250mia,mia,ButlDo99,fumbles_rec,0,,,,,
player,201609250mia,mia,ButlDo99,fumbles_rec_yds,0,,,,,
player,201609250mia,mia,ButlDo99,fumbles_rec_td,0,,,,,
player,201609250mia,mia,ButlDo99,fumbles_forced,0,,,,,
player,201609250mia,mia,McCaBo01,def_int,0,,,,,
player,201609250mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201609250mia,mia,McCaBo01,def_int_td,0,,,,,
player,201609250mia,mia,McCaBo01,def_int_long,0,,,,,
player,201609250mia,mia,McCaBo01,pass_defended,0,,,,,
player,201609250mia,mia,McCaBo01,sacks,0.0,,,,,
player,201609250mia,mia,McCaBo01,tackles_combined,1,,,,,
player,201609250mia,mia,McCaBo01,tackles_solo,1,,,,,
player,201609250mia,mia,McCaBo01,tackles_assists,0,,,,,
player,201609250mia,mia,McCaBo01,tackles_loss,0,,,,,
player,201609250mia,mia,McCaBo01,qb_hits,0,,,,,
player,201609250mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201609250mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201609250mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201609250mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201609250mia,mia,WillMa22,def_int,0,,,,,
player,201609250mia,mia,WillMa22,def_int_yds,0,,,,,
player,201609250mia,mia,WillMa22,def_int_td,0,,,,,
player,201609250mia,mia,WillMa22,def_int_long,0,,,,,
player,201609250mia,mia,WillMa22,pass_defended,0,,,,,
player,201609250mia,mia,WillMa22,sacks,0.0,,,,,
player,201609250mia,mia,WillMa22,tackles_combined,1,,,,,
player,201609250mia,mia,WillMa22,tackles_solo,1,,,,,
player,201609250mia,mia,WillMa22,tackles_assists,0,,,,,
player,201609250mia,mia,WillMa22,tackles_loss,1,,,,,
player,201609250mia,mia,WillMa22,qb_hits,1,,,,,
player,201609250mia,mia,WillMa22,fumbles_rec,0,,,,,
player,201609250mia,mia,WillMa22,fumbles_rec_yds,0,,,,,
player,201609250mia,mia,WillMa22,fumbles_rec_td,0,,,,,
player,201609250mia,mia,WillMa22,fumbles_forced,0,,,,,
player,201609250mia,mia,WillDa05,def_int,0,,,,,
player,201609250mia,mia,WillDa05,def_int_yds,,,,,,
player,201609250mia,mia,WillDa05,def_int_td,0,,,,,
player,201609250mia,mia,WillDa05,def_int_long,0,,,,,
player,201609250mia,mia,WillDa05,pass_defended,0,,,,,
player,201609250mia,mia,WillDa05,sacks,0.0,,,,,
player,201609250mia,mia,WillDa05,tackles_combined,1,,,,,
player,201609250mia,mia,WillDa05,tackles_solo,1,,,,,
player,201609250mia,mia,WillDa05,tackles_assists,0,,,,,
player,201609250mia,mia,WillDa05,tackles_loss,0,,,,,
player,201609250mia,mia,WillDa05,qb_hits,0,,,,,
player,201609250mia,mia,WillDa05,fumbles_rec,0,,,,,
player,201609250mia,mia,WillDa05,fumbles_rec_yds,0,,,,,
player,201609250mia,mia,WillDa05,fumbles_rec_td,0,,,,,
player,201609250mia,mia,WillDa05,fumbles_forced,0,,,,,
player,201609250mia,mia,PhilJo01,def_int,0,,,,,
player,201609250mia,mia,PhilJo01,def_int_yds,0,,,,,
player,201609250mia,mia,PhilJo01,def_int_td,0,,,,,
player,201609250mia,mia,PhilJo01,def_int_long,0,,,,,
player,201609250mia,mia,PhilJo01,pass_defended,0,,,,,
player,201609250mia,mia,PhilJo01,sacks,0.0,,,,,
player,201609250mia,mia,PhilJo01,tackles_combined,0,,,,,
player,201609250mia,mia,PhilJo01,tackles_solo,0,,,,,
player,201609250mia,mia,PhilJo01,tackles_assists,0,,,,,
player,201609250mia,mia,PhilJo01,tackles_loss,0,,,,,
player,201609250mia,mia,PhilJo01,qb_hits,1,,,,,
player,201609250mia,mia,PhilJo01,fumbles_rec,0,,,,,
player,201609250mia,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201609250mia,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201609250mia,mia,PhilJo01,fumbles_forced,0,,,,,
player,201609250mia,cle,PoyeJo00,kick_ret,0,,,,,
player,201609250mia,cle,PoyeJo00,kick_ret_yds,0,,,,,
player,201609250mia,cle,PoyeJo00,kick_ret_yds_per_ret,,,,,,
player,201609250mia,cle,PoyeJo00,kick_ret_td,0,,,,,
player,201609250mia,cle,PoyeJo00,kick_ret_long,0,,,,,
player,201609250mia,cle,PoyeJo00,punt_ret,1,,,,,
player,201609250mia,cle,PoyeJo00,punt_ret_yds,0,,,,,
player,201609250mia,cle,PoyeJo00,punt_ret_yds_per_ret,0.0,,,,,
player,201609250mia,cle,PoyeJo00,punt_ret_td,0,,,,,
player,201609250mia,cle,PoyeJo00,punt_ret_long,0,,,,,
player,201609250mia,cle,HowaTr02,kick_ret,2,,,,,
player,201609250mia,cle,HowaTr02,kick_ret_yds,30,,,,,
player,201609250mia,cle,HowaTr02,kick_ret_yds_per_ret,15.0,,,,,
player,201609250mia,cle,HowaTr02,kick_ret_td,0,,,,,
player,201609250mia,cle,HowaTr02,kick_ret_long,17,,,,,
player,201609250mia,cle,HowaTr02,punt_ret,0,,,,,
player,201609250mia,cle,HowaTr02,punt_ret_yds,0,,,,,
player,201609250mia,cle,HowaTr02,punt_ret_yds_per_ret,,,,,,
player,201609250mia,cle,HowaTr02,punt_ret_td,0,,,,,
player,201609250mia,cle,HowaTr02,punt_ret_long,0,,,,,
player,201609250mia,cle,AtkiGe01,kick_ret,1,,,,,
player,201609250mia,cle,AtkiGe01,kick_ret_yds,21,,,,,
player,201609250mia,cle,AtkiGe01,kick_ret_yds_per_ret,21.0,,,,,
player,201609250mia,cle,AtkiGe01,kick_ret_td,0,,,,,
player,201609250mia,cle,AtkiGe01,kick_ret_long,21,,,,,
player,201609250mia,cle,AtkiGe01,punt_ret,0,,,,,
player,201609250mia,cle,AtkiGe01,punt_ret_yds,0,,,,,
player,201609250mia,cle,AtkiGe01,punt_ret_yds_per_ret,,,,,,
player,201609250mia,cle,AtkiGe01,punt_ret_td,0,,,,,
player,201609250mia,cle,AtkiGe01,punt_ret_long,0,,,,,
player,201609250mia,mia,LandJa00,kick_ret,0,,,,,
player,201609250mia,mia,LandJa00,kick_ret_yds,0,,,,,
player,201609250mia,mia,LandJa00,kick_ret_yds_per_ret,,,,,,
player,201609250mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201609250mia,mia,LandJa00,kick_ret_long,0,,,,,
player,201609250mia,mia,LandJa00,punt_ret,1,,,,,
player,201609250mia,mia,LandJa00,punt_ret_yds,13,,,,,
player,201609250mia,mia,LandJa00,punt_ret_yds_per_ret,13.0,,,,,
player,201609250mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201609250mia,mia,LandJa00,punt_ret_long,13,,,,,
player,201609250mia,mia,GranJa00,kick_ret,1,,,,,
player,201609250mia,mia,GranJa00,kick_ret_yds,27,,,,,
player,201609250mia,mia,GranJa00,kick_ret_yds_per_ret,27.0,,,,,
player,201609250mia,mia,GranJa00,kick_ret_td,0,,,,,
player,201609250mia,mia,GranJa00,kick_ret_long,27,,,,,
player,201609250mia,mia,GranJa00,punt_ret,0,,,,,
player,201609250mia,mia,GranJa00,punt_ret_yds,0,,,,,
player,201609250mia,mia,GranJa00,punt_ret_yds_per_ret,,,,,,
player,201609250mia,mia,GranJa00,punt_ret_td,0,,,,,
player,201609250mia,mia,GranJa00,punt_ret_long,0,,,,,
player,201609250mia,cle,ParkCo03,xpm,1,,,,,
player,201609250mia,cle,ParkCo03,xpa,1,,,,,
player,201609250mia,cle,ParkCo03,fgm,3,,,,,
player,201609250mia,cle,ParkCo03,fga,6,,,,,
player,201609250mia,cle,ParkCo03,punt,0,,,,,
player,201609250mia,cle,ParkCo03,punt_yds,0,,,,,
player,201609250mia,cle,ParkCo03,punt_yds_per_punt,,,,,,
player,201609250mia,cle,ParkCo03,punt_long,0,,,,,
player,201609250mia,cle,ColqBr00,xpm,,,,,,
player,201609250mia,cle,ColqBr00,xpa,,,,,,
player,201609250mia,cle,ColqBr00,fgm,,,,,,
player,201609250mia,cle,ColqBr00,fga,,,,,,
player,201609250mia,cle,ColqBr00,punt,5,,,,,
player,201609250mia,cle,ColqBr00,punt_yds,223,,,,,
player,201609250mia,cle,ColqBr00,punt_yds_per_punt,44.6,,,,,
player,201609250mia,cle,ColqBr00,punt_long,49,,,,,
player,201609250mia,mia,FranAn01,xpm,3,,,,,
player,201609250mia,mia,FranAn01,xpa,3,,,,,
player,201609250mia,mia,FranAn01,fgm,1,,,,,
player,201609250mia,mia,FranAn01,fga,1,,,,,
player,201609250mia,mia,FranAn01,punt,0,,,,,
player,201609250mia,mia,FranAn01,punt_yds,0,,,,,
player,201609250mia,mia,FranAn01,punt_yds_per_punt,,,,,,
player,201609250mia,mia,FranAn01,punt_long,0,,,,,
player,201609250mia,mia,DarrMa00,xpm,,,,,,
player,201609250mia,mia,DarrMa00,xpa,,,,,,
player,201609250mia,mia,DarrMa00,fgm,,,,,,
player,201609250mia,mia,DarrMa00,fga,,,,,,
player,201609250mia,mia,DarrMa00,punt,6,,,,,
player,201609250mia,mia,DarrMa00,punt_yds,293,,,,,
player,201609250mia,mia,DarrMa00,punt_yds_per_punt,48.8,,,,,
player,201609250mia,mia,DarrMa00,punt_long,55,,,,,
player,201609250mia,mia,TunsLa00,pos,T,,,,,
player,201609250mia,mia,TunsLa00,offense,67,,,,,
player,201609250mia,mia,TunsLa00,off_pct,100%,,,,,
player,201609250mia,mia,TunsLa00,defense,0,,,,,
player,201609250mia,mia,TunsLa00,def_pct,0%,,,,,
player,201609250mia,mia,TunsLa00,special_teams,4,,,,,
player,201609250mia,mia,TunsLa00,st_pct,12%,,,,,
player,201609250mia,mia,BushJe20,pos,T,,,,,
player,201609250mia,mia,BushJe20,offense,67,,,,,
player,201609250mia,mia,BushJe20,off_pct,100%,,,,,
player,201609250mia,mia,BushJe20,defense,0,,,,,
player,201609250mia,mia,BushJe20,def_pct,0%,,,,,
player,201609250mia,mia,BushJe20,special_teams,4,,,,,
player,201609250mia,mia,BushJe20,st_pct,12%,,,,,
player,201609250mia,mia,TannRy00,pos,QB,,,,,
player,201609250mia,mia,TannRy00,offense,67,,,,,
player,201609250mia,mia,TannRy00,off_pct,100%,,,,,
player,201609250mia,mia,TannRy00,defense,0,,,,,
player,201609250mia,mia,TannRy00,def_pct,0%,,,,,
player,201609250mia,mia,TannRy00,special_teams,0,,,,,
player,201609250mia,mia,TannRy00,st_pct,0%,,,,,
player,201609250mia,mia,AlbeBr20,pos,T,,,,,
player,201609250mia,mia,AlbeBr20,offense,67,,,,,
player,201609250mia,mia,AlbeBr20,off_pct,100%,,,,,
player,201609250mia,mia,AlbeBr20,defense,0,,,,,
player,201609250mia,mia,AlbeBr20,def_pct,0%,,,,,
player,201609250mia,mia,AlbeBr20,special_teams,0,,,,,
player,201609250mia,mia,AlbeBr20,st_pct,0%,,,,,
player,201609250mia,mia,LandJa00,pos,WR,,,,,
player,201609250mia,mia,LandJa00,offense,66,,,,,
player,201609250mia,mia,LandJa00,off_pct,99%,,,,,
player,201609250mia,mia,LandJa00,defense,0,,,,,
player,201609250mia,mia,LandJa00,def_pct,0%,,,,,
player,201609250mia,mia,LandJa00,special_teams,3,,,,,
player,201609250mia,mia,LandJa00,st_pct,9%,,,,,
player,201609250mia,mia,StilKe00,pos,WR,,,,,
player,201609250mia,mia,StilKe00,offense,65,,,,,
player,201609250mia,mia,StilKe00,off_pct,97%,,,,,
player,201609250mia,mia,StilKe00,defense,0,,,,,
player,201609250mia,mia,StilKe00,def_pct,0%,,,,,
player,201609250mia,mia,StilKe00,special_teams,0,,,,,
player,201609250mia,mia,StilKe00,st_pct,0%,,,,,
player,201609250mia,mia,SimsDi00,pos,TE,,,,,
player,201609250mia,mia,SimsDi00,offense,60,,,,,
player,201609250mia,mia,SimsDi00,off_pct,90%,,,,,
player,201609250mia,mia,SimsDi00,defense,0,,,,,
player,201609250mia,mia,SimsDi00,def_pct,0%,,,,,
player,201609250mia,mia,SimsDi00,special_teams,4,,,,,
player,201609250mia,mia,SimsDi00,st_pct,12%,,,,,
player,201609250mia,mia,JameJa01,pos,T,,,,,
player,201609250mia,mia,JameJa01,offense,60,,,,,
player,201609250mia,mia,JameJa01,off_pct,90%,,,,,
player,201609250mia,mia,JameJa01,defense,0,,,,,
player,201609250mia,mia,JameJa01,def_pct,0%,,,,,
player,201609250mia,mia,JameJa01,special_teams,4,,,,,
player,201609250mia,mia,JameJa01,st_pct,12%,,,,,
player,201609250mia,mia,ParkDe01,pos,WR,,,,,
player,201609250mia,mia,ParkDe01,offense,58,,,,,
player,201609250mia,mia,ParkDe01,off_pct,87%,,,,,
player,201609250mia,mia,ParkDe01,defense,0,,,,,
player,201609250mia,mia,ParkDe01,def_pct,0%,,,,,
player,201609250mia,mia,ParkDe01,special_teams,0,,,,,
player,201609250mia,mia,ParkDe01,st_pct,0%,,,,,
player,201609250mia,mia,SteeAn00,pos,G,,,,,
player,201609250mia,mia,SteeAn00,offense,45,,,,,
player,201609250mia,mia,SteeAn00,off_pct,67%,,,,,
player,201609250mia,mia,SteeAn00,defense,0,,,,,
player,201609250mia,mia,SteeAn00,def_pct,0%,,,,,
player,201609250mia,mia,SteeAn00,special_teams,3,,,,,
player,201609250mia,mia,SteeAn00,st_pct,9%,,,,,
player,201609250mia,mia,DrakKe00,pos,RB,,,,,
player,201609250mia,mia,DrakKe00,offense,27,,,,,
player,201609250mia,mia,DrakKe00,off_pct,40%,,,,,
player,201609250mia,mia,DrakKe00,defense,0,,,,,
player,201609250mia,mia,DrakKe00,def_pct,0%,,,,,
player,201609250mia,mia,DrakKe00,special_teams,21,,,,,
player,201609250mia,mia,DrakKe00,st_pct,62%,,,,,
player,201609250mia,mia,UrbiKr20,pos,C,,,,,
player,201609250mia,mia,UrbiKr20,offense,22,,,,,
player,201609250mia,mia,UrbiKr20,off_pct,33%,,,,,
player,201609250mia,mia,UrbiKr20,defense,0,,,,,
player,201609250mia,mia,UrbiKr20,def_pct,0%,,,,,
player,201609250mia,mia,UrbiKr20,special_teams,4,,,,,
player,201609250mia,mia,UrbiKr20,st_pct,12%,,,,,
player,201609250mia,mia,AjayJa00,pos,RB,,,,,
player,201609250mia,mia,AjayJa00,offense,18,,,,,
player,201609250mia,mia,AjayJa00,off_pct,27%,,,,,
player,201609250mia,mia,AjayJa00,defense,0,,,,,
player,201609250mia,mia,AjayJa00,def_pct,0%,,,,,
player,201609250mia,mia,AjayJa00,special_teams,5,,,,,
player,201609250mia,mia,AjayJa00,st_pct,15%,,,,,
player,201609250mia,mia,PeadIs00,pos,RB,,,,,
player,201609250mia,mia,PeadIs00,offense,12,,,,,
player,201609250mia,mia,PeadIs00,off_pct,18%,,,,,
player,201609250mia,mia,PeadIs00,defense,0,,,,,
player,201609250mia,mia,PeadIs00,def_pct,0%,,,,,
player,201609250mia,mia,PeadIs00,special_teams,1,,,,,
player,201609250mia,mia,PeadIs00,st_pct,3%,,,,,
player,201609250mia,mia,CameJo00,pos,TE,,,,,
player,201609250mia,mia,CameJo00,offense,12,,,,,
player,201609250mia,mia,CameJo00,off_pct,18%,,,,,
player,201609250mia,mia,CameJo00,defense,0,,,,,
player,201609250mia,mia,CameJo00,def_pct,0%,,,,,
player,201609250mia,mia,CameJo00,special_teams,0,,,,,
player,201609250mia,mia,CameJo00,st_pct,0%,,,,,
player,201609250mia,mia,WillDa05,pos,RB,,,,,
player,201609250mia,mia,WillDa05,offense,11,,,,,
player,201609250mia,mia,WillDa05,off_pct,16%,,,,,
player,201609250mia,mia,WillDa05,defense,0,,,,,
player,201609250mia,mia,WillDa05,def_pct,0%,,,,,
player,201609250mia,mia,WillDa05,special_teams,22,,,,,
player,201609250mia,mia,WillDa05,st_pct,65%,,,,,
player,201609250mia,mia,TurnBi00,pos,G,,,,,
player,201609250mia,mia,TurnBi00,offense,8,,,,,
player,201609250mia,mia,TurnBi00,off_pct,12%,,,,,
player,201609250mia,mia,TurnBi00,defense,0,,,,,
player,201609250mia,mia,TurnBi00,def_pct,0%,,,,,
player,201609250mia,mia,TurnBi00,special_teams,4,,,,,
player,201609250mia,mia,TurnBi00,st_pct,12%,,,,,
player,201609250mia,mia,GrayMa00,pos,TE,,,,,
player,201609250mia,mia,GrayMa00,offense,5,,,,,
player,201609250mia,mia,GrayMa00,off_pct,7%,,,,,
player,201609250mia,mia,GrayMa00,defense,0,,,,,
player,201609250mia,mia,GrayMa00,def_pct,0%,,,,,
player,201609250mia,mia,GrayMa00,special_teams,17,,,,,
player,201609250mia,mia,GrayMa00,st_pct,50%,,,,,
player,201609250mia,mia,AbduIs00,pos,FS,,,,,
player,201609250mia,mia,AbduIs00,offense,0,,,,,
player,201609250mia,mia,AbduIs00,off_pct,0%,,,,,
player,201609250mia,mia,AbduIs00,defense,82,,,,,
player,201609250mia,mia,AbduIs00,def_pct,100%,,,,,
player,201609250mia,mia,AbduIs00,special_teams,6,,,,,
player,201609250mia,mia,AbduIs00,st_pct,18%,,,,,
player,201609250mia,mia,MaxwBy00,pos,CB,,,,,
player,201609250mia,mia,MaxwBy00,offense,0,,,,,
player,201609250mia,mia,MaxwBy00,off_pct,0%,,,,,
player,201609250mia,mia,MaxwBy00,defense,82,,,,,
player,201609250mia,mia,MaxwBy00,def_pct,100%,,,,,
player,201609250mia,mia,MaxwBy00,special_teams,1,,,,,
player,201609250mia,mia,MaxwBy00,st_pct,3%,,,,,
player,201609250mia,mia,AlonKi00,pos,LB,,,,,
player,201609250mia,mia,AlonKi00,offense,0,,,,,
player,201609250mia,mia,AlonKi00,off_pct,0%,,,,,
player,201609250mia,mia,AlonKi00,defense,82,,,,,
player,201609250mia,mia,AlonKi00,def_pct,100%,,,,,
player,201609250mia,mia,AlonKi00,special_teams,1,,,,,
player,201609250mia,mia,AlonKi00,st_pct,3%,,,,,
player,201609250mia,mia,JoneRe99,pos,SS,,,,,
player,201609250mia,mia,JoneRe99,offense,0,,,,,
player,201609250mia,mia,JoneRe99,off_pct,0%,,,,,
player,201609250mia,mia,JoneRe99,defense,82,,,,,
player,201609250mia,mia,JoneRe99,def_pct,100%,,,,,
player,201609250mia,mia,JoneRe99,special_teams,0,,,,,
player,201609250mia,mia,JoneRe99,st_pct,0%,,,,,
player,201609250mia,mia,HowaXa00,pos,CB,,,,,
player,201609250mia,mia,HowaXa00,offense,0,,,,,
player,201609250mia,mia,HowaXa00,off_pct,0%,,,,,
player,201609250mia,mia,HowaXa00,defense,81,,,,,
player,201609250mia,mia,HowaXa00,def_pct,99%,,,,,
player,201609250mia,mia,HowaXa00,special_teams,2,,,,,
player,201609250mia,mia,HowaXa00,st_pct,6%,,,,,
player,201609250mia,mia,SuhxNd99,pos,DT,,,,,
player,201609250mia,mia,SuhxNd99,offense,0,,,,,
player,201609250mia,mia,SuhxNd99,off_pct,0%,,,,,
player,201609250mia,mia,SuhxNd99,defense,67,,,,,
player,201609250mia,mia,SuhxNd99,def_pct,82%,,,,,
player,201609250mia,mia,SuhxNd99,special_teams,7,,,,,
player,201609250mia,mia,SuhxNd99,st_pct,21%,,,,,
player,201609250mia,mia,WillMa22,pos,DE,,,,,
player,201609250mia,mia,WillMa22,offense,0,,,,,
player,201609250mia,mia,WillMa22,off_pct,0%,,,,,
player,201609250mia,mia,WillMa22,defense,59,,,,,
player,201609250mia,mia,WillMa22,def_pct,72%,,,,,
player,201609250mia,mia,WillMa22,special_teams,2,,,,,
player,201609250mia,mia,WillMa22,st_pct,6%,,,,,
player,201609250mia,mia,JenkJe00,pos,LB,,,,,
player,201609250mia,mia,JenkJe00,offense,0,,,,,
player,201609250mia,mia,JenkJe00,off_pct,0%,,,,,
player,201609250mia,mia,JenkJe00,defense,56,,,,,
player,201609250mia,mia,JenkJe00,def_pct,68%,,,,,
player,201609250mia,mia,JenkJe00,special_teams,0,,,,,
player,201609250mia,mia,JenkJe00,st_pct,0%,,,,,
player,201609250mia,mia,PhilJo01,pos,DT,,,,,
player,201609250mia,mia,PhilJo01,offense,0,,,,,
player,201609250mia,mia,PhilJo01,off_pct,0%,,,,,
player,201609250mia,mia,PhilJo01,defense,49,,,,,
player,201609250mia,mia,PhilJo01,def_pct,60%,,,,,
player,201609250mia,mia,PhilJo01,special_teams,8,,,,,
player,201609250mia,mia,PhilJo01,st_pct,24%,,,,,
player,201609250mia,mia,JoneJa99,pos,DE,,,,,
player,201609250mia,mia,JoneJa99,offense,0,,,,,
player,201609250mia,mia,JoneJa99,off_pct,0%,,,,,
player,201609250mia,mia,JoneJa99,defense,47,,,,,
player,201609250mia,mia,JoneJa99,def_pct,57%,,,,,
player,201609250mia,mia,JoneJa99,special_teams,8,,,,,
player,201609250mia,mia,JoneJa99,st_pct,24%,,,,,
player,201609250mia,mia,WakeCa00,pos,DE,,,,,
player,201609250mia,mia,WakeCa00,offense,0,,,,,
player,201609250mia,mia,WakeCa00,off_pct,0%,,,,,
player,201609250mia,mia,WakeCa00,defense,36,,,,,
player,201609250mia,mia,WakeCa00,def_pct,44%,,,,,
player,201609250mia,mia,WakeCa00,special_teams,1,,,,,
player,201609250mia,mia,WakeCa00,st_pct,3%,,,,,
player,201609250mia,mia,BranAn00,pos,DE,,,,,
player,201609250mia,mia,BranAn00,offense,0,,,,,
player,201609250mia,mia,BranAn00,off_pct,0%,,,,,
player,201609250mia,mia,BranAn00,defense,35,,,,,
player,201609250mia,mia,BranAn00,def_pct,43%,,,,,
player,201609250mia,mia,BranAn00,special_teams,11,,,,,
player,201609250mia,mia,BranAn00,st_pct,32%,,,,,
player,201609250mia,mia,HewiNe00,pos,LB,,,,,
player,201609250mia,mia,HewiNe00,offense,0,,,,,
player,201609250mia,mia,HewiNe00,off_pct,0%,,,,,
player,201609250mia,mia,HewiNe00,defense,26,,,,,
player,201609250mia,mia,HewiNe00,def_pct,32%,,,,,
player,201609250mia,mia,HewiNe00,special_teams,29,,,,,
player,201609250mia,mia,HewiNe00,st_pct,85%,,,,,
player,201609250mia,mia,ThomMi02,pos,FS,,,,,
player,201609250mia,mia,ThomMi02,offense,0,,,,,
player,201609250mia,mia,ThomMi02,off_pct,0%,,,,,
player,201609250mia,mia,ThomMi02,defense,25,,,,,
player,201609250mia,mia,ThomMi02,def_pct,30%,,,,,
player,201609250mia,mia,ThomMi02,special_teams,30,,,,,
player,201609250mia,mia,ThomMi02,st_pct,88%,,,,,
player,201609250mia,mia,McCaBo01,pos,CB,,,,,
player,201609250mia,mia,McCaBo01,offense,0,,,,,
player,201609250mia,mia,McCaBo01,off_pct,0%,,,,,
player,201609250mia,mia,McCaBo01,defense,23,,,,,
player,201609250mia,mia,McCaBo01,def_pct,28%,,,,,
player,201609250mia,mia,McCaBo01,special_teams,17,,,,,
player,201609250mia,mia,McCaBo01,st_pct,50%,,,,,
player,201609250mia,mia,ButlDo99,pos,LB,,,,,
player,201609250mia,mia,ButlDo99,offense,0,,,,,
player,201609250mia,mia,ButlDo99,off_pct,0%,,,,,
player,201609250mia,mia,ButlDo99,defense,20,,,,,
player,201609250mia,mia,ButlDo99,def_pct,24%,,,,,
player,201609250mia,mia,ButlDo99,special_teams,18,,,,,
player,201609250mia,mia,ButlDo99,st_pct,53%,,,,,
player,201609250mia,mia,JoneCh04,pos,DT,,,,,
player,201609250mia,mia,JoneCh04,offense,0,,,,,
player,201609250mia,mia,JoneCh04,off_pct,0%,,,,,
player,201609250mia,mia,JoneCh04,defense,19,,,,,
player,201609250mia,mia,JoneCh04,def_pct,23%,,,,,
player,201609250mia,mia,JoneCh04,special_teams,9,,,,,
player,201609250mia,mia,JoneCh04,st_pct,26%,,,,,
player,201609250mia,mia,WarmJu00,pos,DE,,,,,
player,201609250mia,mia,WarmJu00,offense,0,,,,,
player,201609250mia,mia,WarmJu00,off_pct,0%,,,,,
player,201609250mia,mia,WarmJu00,defense,17,,,,,
player,201609250mia,mia,WarmJu00,def_pct,21%,,,,,
player,201609250mia,mia,WarmJu00,special_teams,7,,,,,
player,201609250mia,mia,WarmJu00,st_pct,21%,,,,,
player,201609250mia,mia,MisiKo99,pos,LB,,,,,
player,201609250mia,mia,MisiKo99,offense,0,,,,,
player,201609250mia,mia,MisiKo99,off_pct,0%,,,,,
player,201609250mia,mia,MisiKo99,defense,14,,,,,
player,201609250mia,mia,MisiKo99,def_pct,17%,,,,,
player,201609250mia,mia,MisiKo99,special_teams,1,,,,,
player,201609250mia,mia,MisiKo99,st_pct,3%,,,,,
player,201609250mia,mia,AikeWa00,pos,SS,,,,,
player,201609250mia,mia,AikeWa00,offense,0,,,,,
player,201609250mia,mia,AikeWa00,off_pct,0%,,,,,
player,201609250mia,mia,AikeWa00,defense,0,,,,,
player,201609250mia,mia,AikeWa00,def_pct,0%,,,,,
player,201609250mia,mia,AikeWa00,special_teams,29,,,,,
player,201609250mia,mia,AikeWa00,st_pct,85%,,,,,
player,201609250mia,mia,LippTo00,pos,CB,,,,,
player,201609250mia,mia,LippTo00,offense,0,,,,,
player,201609250mia,mia,LippTo00,off_pct,0%,,,,,
player,201609250mia,mia,LippTo00,defense,0,,,,,
player,201609250mia,mia,LippTo00,def_pct,0%,,,,,
player,201609250mia,mia,LippTo00,special_teams,28,,,,,
player,201609250mia,mia,LippTo00,st_pct,82%,,,,,
player,201609250mia,mia,HullMi01,pos,LB,,,,,
player,201609250mia,mia,HullMi01,offense,0,,,,,
player,201609250mia,mia,HullMi01,off_pct,0%,,,,,
player,201609250mia,mia,HullMi01,defense,0,,,,,
