game,2016,14,20161211,201612110oti,den,"Denver Broncos",10,oti,"Tennessee Titans",13
player,201612110oti,den,MillVo00,fumbles_rec_td,0,,,,,
player,201612110oti,den,MillVo00,fumbles_forced,0,,,,,
player,201612110oti,den,DaviTo01,def_int,0,,,,,
player,201612110oti,den,DaviTo01,def_int_yds,0,,,,,
player,201612110oti,den,DaviTo01,def_int_td,0,,,,,
player,201612110oti,den,DaviTo01,def_int_long,0,,,,,
player,201612110oti,den,DaviTo01,pass_defended,0,,,,,
player,201612110oti,den,DaviTo01,sacks,0.0,,,,,
player,201612110oti,den,DaviTo01,tackles_combined,6,,,,,
player,201612110oti,den,DaviTo01,tackles_solo,4,,,,,
player,201612110oti,den,DaviTo01,tackles_assists,2,,,,,
player,201612110oti,den,DaviTo01,tackles_loss,0,,,,,
player,201612110oti,den,DaviTo01,qb_hits,0,,,,,
player,201612110oti,den,DaviTo01,fumbles_rec,0,,,,,
player,201612110oti,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201612110oti,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201612110oti,den,DaviTo01,fumbles_forced,0,,,,,
player,201612110oti,den,NelsCo00,def_int,0,,,,,
player,201612110oti,den,NelsCo00,def_int_yds,0,,,,,
player,201612110oti,den,NelsCo00,def_int_td,0,,,,,
player,201612110oti,den,NelsCo00,def_int_long,0,,,,,
player,201612110oti,den,NelsCo00,pass_defended,0,,,,,
player,201612110oti,den,NelsCo00,sacks,0.0,,,,,
player,201612110oti,den,NelsCo00,tackles_combined,6,,,,,
player,201612110oti,den,NelsCo00,tackles_solo,5,,,,,
player,201612110oti,den,NelsCo00,tackles_assists,1,,,,,
player,201612110oti,den,NelsCo00,tackles_loss,0,,,,,
player,201612110oti,den,NelsCo00,qb_hits,0,,,,,
player,201612110oti,den,NelsCo00,fumbles_rec,0,,,,,
player,201612110oti,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201612110oti,den,NelsCo00,fumbles_forced,0,,,,,
player,201612110oti,den,WardT.99,def_int,0,,,,,
player,201612110oti,den,WardT.99,def_int_yds,0,,,,,
player,201612110oti,den,WardT.99,def_int_td,0,,,,,
player,201612110oti,den,WardT.99,def_int_long,0,,,,,
player,201612110oti,den,WardT.99,pass_defended,1,,,,,
player,201612110oti,den,WardT.99,sacks,0.0,,,,,
player,201612110oti,den,WardT.99,tackles_combined,6,,,,,
player,201612110oti,den,WardT.99,tackles_solo,4,,,,,
player,201612110oti,den,WardT.99,tackles_assists,2,,,,,
player,201612110oti,den,WardT.99,tackles_loss,0,,,,,
player,201612110oti,den,WardT.99,qb_hits,0,,,,,
player,201612110oti,den,WardT.99,fumbles_rec,0,,,,,
player,201612110oti,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201612110oti,den,WardT.99,fumbles_rec_td,0,,,,,
player,201612110oti,den,WardT.99,fumbles_forced,0,,,,,
player,201612110oti,den,AndeZa01,def_int,0,,,,,
player,201612110oti,den,AndeZa01,def_int_yds,0,,,,,
player,201612110oti,den,AndeZa01,def_int_td,0,,,,,
player,201612110oti,den,AndeZa01,def_int_long,0,,,,,
player,201612110oti,den,AndeZa01,pass_defended,0,,,,,
player,201612110oti,den,AndeZa01,sacks,0.0,,,,,
player,201612110oti,den,AndeZa01,tackles_combined,5,,,,,
player,201612110oti,den,AndeZa01,tackles_solo,3,,,,,
player,201612110oti,den,AndeZa01,tackles_assists,2,,,,,
player,201612110oti,den,AndeZa01,tackles_loss,0,,,,,
player,201612110oti,den,AndeZa01,qb_hits,0,,,,,
player,201612110oti,den,AndeZa01,fumbles_rec,0,,,,,
player,201612110oti,den,AndeZa01,fumbles_rec_yds,0,,,,,
player,201612110oti,den,AndeZa01,fumbles_rec_td,0,,,,,
player,201612110oti,den,AndeZa01,fumbles_forced,0,,,,,
player,201612110oti,den,StewDa00,def_int,0,,,,,
player,201612110oti,den,StewDa00,def_int_yds,0,,,,,
player,201612110oti,den,StewDa00,def_int_td,0,,,,,
player,201612110oti,den,StewDa00,def_int_long,0,,,,,
player,201612110oti,den,StewDa00,pass_defended,1,,,,,
player,201612110oti,den,StewDa00,sacks,0.0,,,,,
player,201612110oti,den,StewDa00,tackles_combined,5,,,,,
player,201612110oti,den,StewDa00,tackles_solo,4,,,,,
player,201612110oti,den,StewDa00,tackles_assists,1,,,,,
player,201612110oti,den,StewDa00,tackles_loss,0,,,,,
player,201612110oti,den,StewDa00,qb_hits,0,,,,,
player,201612110oti,den,StewDa00,fumbles_rec,0,,,,,
player,201612110oti,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,StewDa00,fumbles_rec_td,0,,,,,
player,201612110oti,den,StewDa00,fumbles_forced,0,,,,,
player,201612110oti,den,SimmJu00,def_int,0,,,,,
player,201612110oti,den,SimmJu00,def_int_yds,0,,,,,
player,201612110oti,den,SimmJu00,def_int_td,0,,,,,
player,201612110oti,den,SimmJu00,def_int_long,0,,,,,
player,201612110oti,den,SimmJu00,pass_defended,0,,,,,
player,201612110oti,den,SimmJu00,sacks,0.0,,,,,
player,201612110oti,den,SimmJu00,tackles_combined,3,,,,,
player,201612110oti,den,SimmJu00,tackles_solo,2,,,,,
player,201612110oti,den,SimmJu00,tackles_assists,1,,,,,
player,201612110oti,den,SimmJu00,tackles_loss,0,,,,,
player,201612110oti,den,SimmJu00,qb_hits,0,,,,,
player,201612110oti,den,SimmJu00,fumbles_rec,0,,,,,
player,201612110oti,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201612110oti,den,SimmJu00,fumbles_forced,0,,,,,
player,201612110oti,den,WolfDe00,def_int,0,,,,,
player,201612110oti,den,WolfDe00,def_int_yds,0,,,,,
player,201612110oti,den,WolfDe00,def_int_td,0,,,,,
player,201612110oti,den,WolfDe00,def_int_long,0,,,,,
player,201612110oti,den,WolfDe00,pass_defended,0,,,,,
player,201612110oti,den,WolfDe00,sacks,0.0,,,,,
player,201612110oti,den,WolfDe00,tackles_combined,3,,,,,
player,201612110oti,den,WolfDe00,tackles_solo,2,,,,,
player,201612110oti,den,WolfDe00,tackles_assists,1,,,,,
player,201612110oti,den,WolfDe00,tackles_loss,0,,,,,
player,201612110oti,den,WolfDe00,qb_hits,0,,,,,
player,201612110oti,den,WolfDe00,fumbles_rec,0,,,,,
player,201612110oti,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201612110oti,den,WolfDe00,fumbles_forced,0,,,,,
player,201612110oti,den,HarrCh01,def_int,0,,,,,
player,201612110oti,den,HarrCh01,def_int_yds,0,,,,,
player,201612110oti,den,HarrCh01,def_int_td,0,,,,,
player,201612110oti,den,HarrCh01,def_int_long,0,,,,,
player,201612110oti,den,HarrCh01,pass_defended,0,,,,,
player,201612110oti,den,HarrCh01,sacks,0.0,,,,,
player,201612110oti,den,HarrCh01,tackles_combined,2,,,,,
player,201612110oti,den,HarrCh01,tackles_solo,2,,,,,
player,201612110oti,den,HarrCh01,tackles_assists,0,,,,,
player,201612110oti,den,HarrCh01,tackles_loss,0,,,,,
player,201612110oti,den,HarrCh01,qb_hits,0,,,,,
player,201612110oti,den,HarrCh01,fumbles_rec,0,,,,,
player,201612110oti,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201612110oti,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201612110oti,den,HarrCh01,fumbles_forced,0,,,,,
player,201612110oti,den,TaliAq99,def_int,0,,,,,
player,201612110oti,den,TaliAq99,def_int_yds,0,,,,,
player,201612110oti,den,TaliAq99,def_int_td,0,,,,,
player,201612110oti,den,TaliAq99,def_int_long,0,,,,,
player,201612110oti,den,TaliAq99,pass_defended,0,,,,,
player,201612110oti,den,TaliAq99,sacks,0.0,,,,,
player,201612110oti,den,TaliAq99,tackles_combined,2,,,,,
player,201612110oti,den,TaliAq99,tackles_solo,1,,,,,
player,201612110oti,den,TaliAq99,tackles_assists,1,,,,,
player,201612110oti,den,TaliAq99,tackles_loss,0,,,,,
player,201612110oti,den,TaliAq99,qb_hits,0,,,,,
player,201612110oti,den,TaliAq99,fumbles_rec,0,,,,,
player,201612110oti,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201612110oti,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201612110oti,den,TaliAq99,fumbles_forced,0,,,,,
player,201612110oti,den,WillSy00,def_int,0,,,,,
player,201612110oti,den,WillSy00,def_int_yds,0,,,,,
player,201612110oti,den,WillSy00,def_int_td,0,,,,,
player,201612110oti,den,WillSy00,def_int_long,0,,,,,
player,201612110oti,den,WillSy00,pass_defended,0,,,,,
player,201612110oti,den,WillSy00,sacks,0.0,,,,,
player,201612110oti,den,WillSy00,tackles_combined,2,,,,,
player,201612110oti,den,WillSy00,tackles_solo,2,,,,,
player,201612110oti,den,WillSy00,tackles_assists,0,,,,,
player,201612110oti,den,WillSy00,tackles_loss,0,,,,,
player,201612110oti,den,WillSy00,qb_hits,0,,,,,
player,201612110oti,den,WillSy00,fumbles_rec,0,,,,,
player,201612110oti,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,WillSy00,fumbles_rec_td,0,,,,,
player,201612110oti,den,WillSy00,fumbles_forced,0,,,,,
player,201612110oti,den,BarrSh00,def_int,0,,,,,
player,201612110oti,den,BarrSh00,def_int_yds,0,,,,,
player,201612110oti,den,BarrSh00,def_int_td,0,,,,,
player,201612110oti,den,BarrSh00,def_int_long,0,,,,,
player,201612110oti,den,BarrSh00,pass_defended,0,,,,,
player,201612110oti,den,BarrSh00,sacks,0.0,,,,,
player,201612110oti,den,BarrSh00,tackles_combined,1,,,,,
player,201612110oti,den,BarrSh00,tackles_solo,0,,,,,
player,201612110oti,den,BarrSh00,tackles_assists,1,,,,,
player,201612110oti,den,BarrSh00,tackles_loss,0,,,,,
player,201612110oti,den,BarrSh00,qb_hits,0,,,,,
player,201612110oti,den,BarrSh00,fumbles_rec,0,,,,,
player,201612110oti,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201612110oti,den,BarrSh00,fumbles_forced,0,,,,,
player,201612110oti,den,CricJa00,def_int,0,,,,,
player,201612110oti,den,CricJa00,def_int_yds,0,,,,,
player,201612110oti,den,CricJa00,def_int_td,0,,,,,
player,201612110oti,den,CricJa00,def_int_long,0,,,,,
player,201612110oti,den,CricJa00,pass_defended,1,,,,,
player,201612110oti,den,CricJa00,sacks,0.0,,,,,
player,201612110oti,den,CricJa00,tackles_combined,1,,,,,
player,201612110oti,den,CricJa00,tackles_solo,0,,,,,
player,201612110oti,den,CricJa00,tackles_assists,1,,,,,
player,201612110oti,den,CricJa00,tackles_loss,0,,,,,
player,201612110oti,den,CricJa00,qb_hits,0,,,,,
player,201612110oti,den,CricJa00,fumbles_rec,0,,,,,
player,201612110oti,den,CricJa00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,CricJa00,fumbles_rec_td,0,,,,,
player,201612110oti,den,CricJa00,fumbles_forced,0,,,,,
player,201612110oti,den,GaffTh20,def_int,0,,,,,
player,201612110oti,den,GaffTh20,def_int_yds,0,,,,,
player,201612110oti,den,GaffTh20,def_int_td,0,,,,,
player,201612110oti,den,GaffTh20,def_int_long,0,,,,,
player,201612110oti,den,GaffTh20,pass_defended,0,,,,,
player,201612110oti,den,GaffTh20,sacks,0.0,,,,,
player,201612110oti,den,GaffTh20,tackles_combined,1,,,,,
player,201612110oti,den,GaffTh20,tackles_solo,1,,,,,
player,201612110oti,den,GaffTh20,tackles_assists,0,,,,,
player,201612110oti,den,GaffTh20,tackles_loss,0,,,,,
player,201612110oti,den,GaffTh20,qb_hits,0,,,,,
player,201612110oti,den,GaffTh20,fumbles_rec,0,,,,,
player,201612110oti,den,GaffTh20,fumbles_rec_yds,0,,,,,
player,201612110oti,den,GaffTh20,fumbles_rec_td,0,,,,,
player,201612110oti,den,GaffTh20,fumbles_forced,0,,,,,
player,201612110oti,den,GotsAd00,def_int,0,,,,,
player,201612110oti,den,GotsAd00,def_int_yds,0,,,,,
player,201612110oti,den,GotsAd00,def_int_td,0,,,,,
player,201612110oti,den,GotsAd00,def_int_long,0,,,,,
player,201612110oti,den,GotsAd00,pass_defended,0,,,,,
player,201612110oti,den,GotsAd00,sacks,0.0,,,,,
player,201612110oti,den,GotsAd00,tackles_combined,1,,,,,
player,201612110oti,den,GotsAd00,tackles_solo,0,,,,,
player,201612110oti,den,GotsAd00,tackles_assists,1,,,,,
player,201612110oti,den,GotsAd00,tackles_loss,0,,,,,
player,201612110oti,den,GotsAd00,qb_hits,0,,,,,
player,201612110oti,den,GotsAd00,fumbles_rec,0,,,,,
player,201612110oti,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201612110oti,den,GotsAd00,fumbles_forced,0,,,,,
player,201612110oti,den,ThomJu01,def_int,0,,,,,
player,201612110oti,den,ThomJu01,def_int_yds,0,,,,,
player,201612110oti,den,ThomJu01,def_int_td,0,,,,,
player,201612110oti,den,ThomJu01,def_int_long,0,,,,,
player,201612110oti,den,ThomJu01,pass_defended,0,,,,,
player,201612110oti,den,ThomJu01,sacks,0.0,,,,,
player,201612110oti,den,ThomJu01,tackles_combined,1,,,,,
player,201612110oti,den,ThomJu01,tackles_solo,0,,,,,
player,201612110oti,den,ThomJu01,tackles_assists,1,,,,,
player,201612110oti,den,ThomJu01,tackles_loss,0,,,,,
player,201612110oti,den,ThomJu01,qb_hits,0,,,,,
player,201612110oti,den,ThomJu01,fumbles_rec,0,,,,,
player,201612110oti,den,ThomJu01,fumbles_rec_yds,0,,,,,
player,201612110oti,den,ThomJu01,fumbles_rec_td,0,,,,,
player,201612110oti,den,ThomJu01,fumbles_forced,0,,,,,
player,201612110oti,den,WebsKa00,def_int,0,,,,,
player,201612110oti,den,WebsKa00,def_int_yds,0,,,,,
player,201612110oti,den,WebsKa00,def_int_td,0,,,,,
player,201612110oti,den,WebsKa00,def_int_long,0,,,,,
player,201612110oti,den,WebsKa00,pass_defended,0,,,,,
player,201612110oti,den,WebsKa00,sacks,0.0,,,,,
player,201612110oti,den,WebsKa00,tackles_combined,1,,,,,
player,201612110oti,den,WebsKa00,tackles_solo,1,,,,,
player,201612110oti,den,WebsKa00,tackles_assists,0,,,,,
player,201612110oti,den,WebsKa00,tackles_loss,0,,,,,
player,201612110oti,den,WebsKa00,qb_hits,0,,,,,
player,201612110oti,den,WebsKa00,fumbles_rec,0,,,,,
player,201612110oti,den,WebsKa00,fumbles_rec_yds,0,,,,,
player,201612110oti,den,WebsKa00,fumbles_rec_td,0,,,,,
player,201612110oti,den,WebsKa00,fumbles_forced,0,,,,,
player,201612110oti,oti,OrakBr99,def_int,0,,,,,
player,201612110oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201612110oti,oti,OrakBr99,def_int_td,0,,,,,
player,201612110oti,oti,OrakBr99,def_int_long,0,,,,,
player,201612110oti,oti,OrakBr99,pass_defended,0,,,,,
player,201612110oti,oti,OrakBr99,sacks,1.0,,,,,
player,201612110oti,oti,OrakBr99,tackles_combined,4,,,,,
player,201612110oti,oti,OrakBr99,tackles_solo,3,,,,,
player,201612110oti,oti,OrakBr99,tackles_assists,1,,,,,
player,201612110oti,oti,OrakBr99,tackles_loss,1,,,,,
player,201612110oti,oti,OrakBr99,qb_hits,2,,,,,
player,201612110oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201612110oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201612110oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201612110oti,oti,WallAa00,def_int,0,,,,,
player,201612110oti,oti,WallAa00,def_int_yds,0,,,,,
player,201612110oti,oti,WallAa00,def_int_td,0,,,,,
player,201612110oti,oti,WallAa00,def_int_long,0,,,,,
player,201612110oti,oti,WallAa00,pass_defended,0,,,,,
player,201612110oti,oti,WallAa00,sacks,1.0,,,,,
player,201612110oti,oti,WallAa00,tackles_combined,2,,,,,
player,201612110oti,oti,WallAa00,tackles_solo,2,,,,,
player,201612110oti,oti,WallAa00,tackles_assists,0,,,,,
player,201612110oti,oti,WallAa00,tackles_loss,1,,,,,
player,201612110oti,oti,WallAa00,qb_hits,1,,,,,
player,201612110oti,oti,WallAa00,fumbles_rec,0,,,,,
player,201612110oti,oti,WallAa00,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,WallAa00,fumbles_rec_td,0,,,,,
player,201612110oti,oti,WallAa00,fumbles_forced,0,,,,,
player,201612110oti,oti,MorgDe99,def_int,0,,,,,
player,201612110oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201612110oti,oti,MorgDe99,def_int_td,0,,,,,
player,201612110oti,oti,MorgDe99,def_int_long,0,,,,,
player,201612110oti,oti,MorgDe99,pass_defended,0,,,,,
player,201612110oti,oti,MorgDe99,sacks,1.0,,,,,
player,201612110oti,oti,MorgDe99,tackles_combined,1,,,,,
player,201612110oti,oti,MorgDe99,tackles_solo,1,,,,,
player,201612110oti,oti,MorgDe99,tackles_assists,0,,,,,
player,201612110oti,oti,MorgDe99,tackles_loss,1,,,,,
player,201612110oti,oti,MorgDe99,qb_hits,2,,,,,
player,201612110oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201612110oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201612110oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201612110oti,oti,McCoJa99,def_int,0,,,,,
player,201612110oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201612110oti,oti,McCoJa99,def_int_td,0,,,,,
player,201612110oti,oti,McCoJa99,def_int_long,0,,,,,
player,201612110oti,oti,McCoJa99,pass_defended,0,,,,,
player,201612110oti,oti,McCoJa99,sacks,0.0,,,,,
player,201612110oti,oti,McCoJa99,tackles_combined,8,,,,,
player,201612110oti,oti,McCoJa99,tackles_solo,8,,,,,
player,201612110oti,oti,McCoJa99,tackles_assists,0,,,,,
player,201612110oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201612110oti,oti,McCoJa99,qb_hits,0,,,,,
player,201612110oti,oti,McCoJa99,fumbles_rec,1,,,,,
player,201612110oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201612110oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201612110oti,oti,BlakAn00,def_int,0,,,,,
player,201612110oti,oti,BlakAn00,def_int_yds,0,,,,,
player,201612110oti,oti,BlakAn00,def_int_td,0,,,,,
player,201612110oti,oti,BlakAn00,def_int_long,0,,,,,
player,201612110oti,oti,BlakAn00,pass_defended,1,,,,,
player,201612110oti,oti,BlakAn00,sacks,0.0,,,,,
player,201612110oti,oti,BlakAn00,tackles_combined,6,,,,,
player,201612110oti,oti,BlakAn00,tackles_solo,6,,,,,
player,201612110oti,oti,BlakAn00,tackles_assists,0,,,,,
player,201612110oti,oti,BlakAn00,tackles_loss,0,,,,,
player,201612110oti,oti,BlakAn00,qb_hits,0,,,,,
player,201612110oti,oti,BlakAn00,fumbles_rec,0,,,,,
player,201612110oti,oti,BlakAn00,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,BlakAn00,fumbles_rec_td,0,,,,,
player,201612110oti,oti,BlakAn00,fumbles_forced,0,,,,,
player,201612110oti,oti,SimsLe00,def_int,0,,,,,
player,201612110oti,oti,SimsLe00,def_int_yds,0,,,,,
player,201612110oti,oti,SimsLe00,def_int_td,0,,,,,
player,201612110oti,oti,SimsLe00,def_int_long,0,,,,,
player,201612110oti,oti,SimsLe00,pass_defended,2,,,,,
player,201612110oti,oti,SimsLe00,sacks,0.0,,,,,
player,201612110oti,oti,SimsLe00,tackles_combined,5,,,,,
player,201612110oti,oti,SimsLe00,tackles_solo,5,,,,,
player,201612110oti,oti,SimsLe00,tackles_assists,0,,,,,
player,201612110oti,oti,SimsLe00,tackles_loss,1,,,,,
player,201612110oti,oti,SimsLe00,qb_hits,0,,,,,
player,201612110oti,oti,SimsLe00,fumbles_rec,0,,,,,
player,201612110oti,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201612110oti,oti,SimsLe00,fumbles_forced,0,,,,,
player,201612110oti,oti,ByarKe01,def_int,0,,,,,
player,201612110oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201612110oti,oti,ByarKe01,def_int_td,0,,,,,
player,201612110oti,oti,ByarKe01,def_int_long,0,,,,,
player,201612110oti,oti,ByarKe01,pass_defended,0,,,,,
player,201612110oti,oti,ByarKe01,sacks,0.0,,,,,
player,201612110oti,oti,ByarKe01,tackles_combined,4,,,,,
player,201612110oti,oti,ByarKe01,tackles_solo,2,,,,,
player,201612110oti,oti,ByarKe01,tackles_assists,2,,,,,
player,201612110oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201612110oti,oti,ByarKe01,qb_hits,2,,,,,
player,201612110oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201612110oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201612110oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201612110oti,oti,WoodWe20,def_int,0,,,,,
player,201612110oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201612110oti,oti,WoodWe20,def_int_td,0,,,,,
player,201612110oti,oti,WoodWe20,def_int_long,0,,,,,
player,201612110oti,oti,WoodWe20,pass_defended,1,,,,,
player,201612110oti,oti,WoodWe20,sacks,0.0,,,,,
player,201612110oti,oti,WoodWe20,tackles_combined,4,,,,,
player,201612110oti,oti,WoodWe20,tackles_solo,4,,,,,
player,201612110oti,oti,WoodWe20,tackles_assists,0,,,,,
player,201612110oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201612110oti,oti,WoodWe20,qb_hits,0,,,,,
player,201612110oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201612110oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201612110oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201612110oti,oti,McCaBr99,def_int,0,,,,,
player,201612110oti,oti,McCaBr99,def_int_yds,0,,,,,
player,201612110oti,oti,McCaBr99,def_int_td,0,,,,,
player,201612110oti,oti,McCaBr99,def_int_long,0,,,,,
player,201612110oti,oti,McCaBr99,pass_defended,1,,,,,
player,201612110oti,oti,McCaBr99,sacks,0.0,,,,,
player,201612110oti,oti,McCaBr99,tackles_combined,3,,,,,
player,201612110oti,oti,McCaBr99,tackles_solo,1,,,,,
player,201612110oti,oti,McCaBr99,tackles_assists,2,,,,,
player,201612110oti,oti,McCaBr99,tackles_loss,0,,,,,
player,201612110oti,oti,McCaBr99,qb_hits,0,,,,,
player,201612110oti,oti,McCaBr99,fumbles_rec,0,,,,,
player,201612110oti,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201612110oti,oti,McCaBr99,fumbles_forced,0,,,,,
player,201612110oti,oti,SpenSe00,def_int,0,,,,,
player,201612110oti,oti,SpenSe00,def_int_yds,0,,,,,
player,201612110oti,oti,SpenSe00,def_int_td,0,,,,,
player,201612110oti,oti,SpenSe00,def_int_long,0,,,,,
player,201612110oti,oti,SpenSe00,pass_defended,0,,,,,
player,201612110oti,oti,SpenSe00,sacks,0.0,,,,,
player,201612110oti,oti,SpenSe00,tackles_combined,3,,,,,
player,201612110oti,oti,SpenSe00,tackles_solo,3,,,,,
player,201612110oti,oti,SpenSe00,tackles_assists,0,,,,,
player,201612110oti,oti,SpenSe00,tackles_loss,0,,,,,
player,201612110oti,oti,SpenSe00,qb_hits,1,,,,,
player,201612110oti,oti,SpenSe00,fumbles_rec,0,,,,,
player,201612110oti,oti,SpenSe00,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,SpenSe00,fumbles_rec_td,0,,,,,
player,201612110oti,oti,SpenSe00,fumbles_forced,0,,,,,
player,201612110oti,oti,StafDa00,def_int,0,,,,,
player,201612110oti,oti,StafDa00,def_int_yds,0,,,,,
player,201612110oti,oti,StafDa00,def_int_td,0,,,,,
player,201612110oti,oti,StafDa00,def_int_long,0,,,,,
player,201612110oti,oti,StafDa00,pass_defended,0,,,,,
player,201612110oti,oti,StafDa00,sacks,0.0,,,,,
player,201612110oti,oti,StafDa00,tackles_combined,3,,,,,
player,201612110oti,oti,StafDa00,tackles_solo,2,,,,,
player,201612110oti,oti,StafDa00,tackles_assists,1,,,,,
player,201612110oti,oti,StafDa00,tackles_loss,0,,,,,
player,201612110oti,oti,StafDa00,qb_hits,1,,,,,
player,201612110oti,oti,StafDa00,fumbles_rec,1,,,,,
player,201612110oti,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201612110oti,oti,StafDa00,fumbles_forced,0,,,,,
player,201612110oti,oti,WillAv00,def_int,0,,,,,
player,201612110oti,oti,WillAv00,def_int_yds,0,,,,,
player,201612110oti,oti,WillAv00,def_int_td,0,,,,,
player,201612110oti,oti,WillAv00,def_int_long,0,,,,,
player,201612110oti,oti,WillAv00,pass_defended,0,,,,,
player,201612110oti,oti,WillAv00,sacks,0.0,,,,,
player,201612110oti,oti,WillAv00,tackles_combined,3,,,,,
player,201612110oti,oti,WillAv00,tackles_solo,2,,,,,
player,201612110oti,oti,WillAv00,tackles_assists,1,,,,,
player,201612110oti,oti,WillAv00,tackles_loss,0,,,,,
player,201612110oti,oti,WillAv00,qb_hits,0,,,,,
player,201612110oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201612110oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201612110oti,oti,WillAv00,fumbles_forced,1,,,,,
player,201612110oti,oti,JohnRa98,def_int,0,,,,,
player,201612110oti,oti,JohnRa98,def_int_yds,0,,,,,
player,201612110oti,oti,JohnRa98,def_int_td,0,,,,,
player,201612110oti,oti,JohnRa98,def_int_long,0,,,,,
player,201612110oti,oti,JohnRa98,pass_defended,0,,,,,
player,201612110oti,oti,JohnRa98,sacks,0.0,,,,,
player,201612110oti,oti,JohnRa98,tackles_combined,2,,,,,
player,201612110oti,oti,JohnRa98,tackles_solo,2,,,,,
player,201612110oti,oti,JohnRa98,tackles_assists,0,,,,,
player,201612110oti,oti,JohnRa98,tackles_loss,0,,,,,
player,201612110oti,oti,JohnRa98,qb_hits,0,,,,,
player,201612110oti,oti,JohnRa98,fumbles_rec,0,,,,,
player,201612110oti,oti,JohnRa98,fumbles_rec_yds,0,,,,,
player,201612110oti,oti,JohnRa98,fumbles_rec_td,0,,,,,
player,201612110oti,oti,JohnRa98,fumbles_forced,1,,,,,
player,201612110oti,oti,BassDa00,def_int,0,,,,,
player,201612110oti,oti,BassDa00,def_int_yds,0,,,,,
player,201612110oti,oti,BassDa00,def_int_td,0,,,,,
player,201612110oti,oti,BassDa00,def_int_long,0,,,,,
player,201612110oti,oti,BassDa00,pass_defended,0,,,,,
player,201612110oti,oti,BassDa00,sacks,0.0,,,,,
player,201612110oti,oti,BassDa00,tackles_combined,1,,,,,
player,201612110oti,oti,BassDa00,tackles_solo,1,,,,,
player,201612110oti,oti,BassDa00,tackles_assists,0,,,,,
