game,2016,16,20161224,201612240ram,sfo,"San Francisco 49ers",22,ram,"Los Angeles Rams",21
player,201612240ram,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201612240ram,ram,BrocMi00,def_int,0,,,,,
player,201612240ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201612240ram,ram,BrocMi00,def_int_td,0,,,,,
player,201612240ram,ram,BrocMi00,def_int_long,0,,,,,
player,201612240ram,ram,BrocMi00,pass_defended,0,,,,,
player,201612240ram,ram,BrocMi00,sacks,0.0,,,,,
player,201612240ram,ram,BrocMi00,tackles_combined,2,,,,,
player,201612240ram,ram,BrocMi00,tackles_solo,1,,,,,
player,201612240ram,ram,BrocMi00,tackles_assists,1,,,,,
player,201612240ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201612240ram,ram,BrocMi00,qb_hits,0,,,,,
player,201612240ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201612240ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201612240ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201612240ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201612240ram,ram,JohnTr05,def_int,0,,,,,
player,201612240ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201612240ram,ram,JohnTr05,def_int_td,0,,,,,
player,201612240ram,ram,JohnTr05,def_int_long,0,,,,,
player,201612240ram,ram,JohnTr05,pass_defended,0,,,,,
player,201612240ram,ram,JohnTr05,sacks,0.0,,,,,
player,201612240ram,ram,JohnTr05,tackles_combined,2,,,,,
player,201612240ram,ram,JohnTr05,tackles_solo,2,,,,,
player,201612240ram,ram,JohnTr05,tackles_assists,0,,,,,
player,201612240ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201612240ram,ram,JohnTr05,qb_hits,0,,,,,
player,201612240ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201612240ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201612240ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201612240ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201612240ram,ram,WestEt00,def_int,0,,,,,
player,201612240ram,ram,WestEt00,def_int_yds,0,,,,,
player,201612240ram,ram,WestEt00,def_int_td,0,,,,,
player,201612240ram,ram,WestEt00,def_int_long,0,,,,,
player,201612240ram,ram,WestEt00,pass_defended,0,,,,,
player,201612240ram,ram,WestEt00,sacks,0.0,,,,,
player,201612240ram,ram,WestEt00,tackles_combined,2,,,,,
player,201612240ram,ram,WestEt00,tackles_solo,0,,,,,
player,201612240ram,ram,WestEt00,tackles_assists,2,,,,,
player,201612240ram,ram,WestEt00,tackles_loss,0,,,,,
player,201612240ram,ram,WestEt00,qb_hits,0,,,,,
player,201612240ram,ram,WestEt00,fumbles_rec,0,,,,,
player,201612240ram,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201612240ram,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201612240ram,ram,WestEt00,fumbles_forced,0,,,,,
player,201612240ram,ram,HageBr00,def_int,0,,,,,
player,201612240ram,ram,HageBr00,def_int_yds,0,,,,,
player,201612240ram,ram,HageBr00,def_int_td,0,,,,,
player,201612240ram,ram,HageBr00,def_int_long,0,,,,,
player,201612240ram,ram,HageBr00,pass_defended,0,,,,,
player,201612240ram,ram,HageBr00,sacks,0.0,,,,,
player,201612240ram,ram,HageBr00,tackles_combined,1,,,,,
player,201612240ram,ram,HageBr00,tackles_solo,1,,,,,
player,201612240ram,ram,HageBr00,tackles_assists,0,,,,,
player,201612240ram,ram,HageBr00,tackles_loss,0,,,,,
player,201612240ram,ram,HageBr00,qb_hits,0,,,,,
player,201612240ram,ram,HageBr00,fumbles_rec,0,,,,,
player,201612240ram,ram,HageBr00,fumbles_rec_yds,0,,,,,
player,201612240ram,ram,HageBr00,fumbles_rec_td,0,,,,,
player,201612240ram,ram,HageBr00,fumbles_forced,0,,,,,
player,201612240ram,ram,HillTr01,def_int,0,,,,,
player,201612240ram,ram,HillTr01,def_int_yds,0,,,,,
player,201612240ram,ram,HillTr01,def_int_td,0,,,,,
player,201612240ram,ram,HillTr01,def_int_long,0,,,,,
player,201612240ram,ram,HillTr01,pass_defended,0,,,,,
player,201612240ram,ram,HillTr01,sacks,0.0,,,,,
player,201612240ram,ram,HillTr01,tackles_combined,1,,,,,
player,201612240ram,ram,HillTr01,tackles_solo,1,,,,,
player,201612240ram,ram,HillTr01,tackles_assists,0,,,,,
player,201612240ram,ram,HillTr01,tackles_loss,0,,,,,
player,201612240ram,ram,HillTr01,qb_hits,0,,,,,
player,201612240ram,ram,HillTr01,fumbles_rec,0,,,,,
player,201612240ram,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201612240ram,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201612240ram,ram,HillTr01,fumbles_forced,0,,,,,
player,201612240ram,ram,JohnIs01,def_int,0,,,,,
player,201612240ram,ram,JohnIs01,def_int_yds,0,,,,,
player,201612240ram,ram,JohnIs01,def_int_td,0,,,,,
player,201612240ram,ram,JohnIs01,def_int_long,0,,,,,
player,201612240ram,ram,JohnIs01,pass_defended,0,,,,,
player,201612240ram,ram,JohnIs01,sacks,0.0,,,,,
player,201612240ram,ram,JohnIs01,tackles_combined,1,,,,,
player,201612240ram,ram,JohnIs01,tackles_solo,1,,,,,
player,201612240ram,ram,JohnIs01,tackles_assists,0,,,,,
player,201612240ram,ram,JohnIs01,tackles_loss,0,,,,,
player,201612240ram,ram,JohnIs01,qb_hits,0,,,,,
player,201612240ram,ram,JohnIs01,fumbles_rec,0,,,,,
player,201612240ram,ram,JohnIs01,fumbles_rec_yds,0,,,,,
player,201612240ram,ram,JohnIs01,fumbles_rec_td,0,,,,,
player,201612240ram,ram,JohnIs01,fumbles_forced,0,,,,,
player,201612240ram,ram,ReynCh00,def_int,0,,,,,
player,201612240ram,ram,ReynCh00,def_int_yds,0,,,,,
player,201612240ram,ram,ReynCh00,def_int_td,0,,,,,
player,201612240ram,ram,ReynCh00,def_int_long,0,,,,,
player,201612240ram,ram,ReynCh00,pass_defended,0,,,,,
player,201612240ram,ram,ReynCh00,sacks,0.0,,,,,
player,201612240ram,ram,ReynCh00,tackles_combined,1,,,,,
player,201612240ram,ram,ReynCh00,tackles_solo,1,,,,,
player,201612240ram,ram,ReynCh00,tackles_assists,0,,,,,
player,201612240ram,ram,ReynCh00,tackles_loss,0,,,,,
player,201612240ram,ram,ReynCh00,qb_hits,0,,,,,
player,201612240ram,ram,ReynCh00,fumbles_rec,0,,,,,
player,201612240ram,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201612240ram,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201612240ram,ram,ReynCh00,fumbles_forced,0,,,,,
player,201612240ram,ram,JordMi00,def_int,0,,,,,
player,201612240ram,ram,JordMi00,def_int_yds,0,,,,,
player,201612240ram,ram,JordMi00,def_int_td,0,,,,,
player,201612240ram,ram,JordMi00,def_int_long,0,,,,,
player,201612240ram,ram,JordMi00,pass_defended,0,,,,,
player,201612240ram,ram,JordMi00,sacks,0.0,,,,,
player,201612240ram,ram,JordMi00,tackles_combined,0,,,,,
player,201612240ram,ram,JordMi00,tackles_solo,0,,,,,
player,201612240ram,ram,JordMi00,tackles_assists,0,,,,,
player,201612240ram,ram,JordMi00,tackles_loss,0,,,,,
player,201612240ram,ram,JordMi00,qb_hits,0,,,,,
player,201612240ram,ram,JordMi00,fumbles_rec,1,,,,,
player,201612240ram,ram,JordMi00,fumbles_rec_yds,0,,,,,
player,201612240ram,ram,JordMi00,fumbles_rec_td,0,,,,,
player,201612240ram,ram,JordMi00,fumbles_forced,0,,,,,
player,201612240ram,sfo,KerlJe00,kick_ret,0,,,,,
player,201612240ram,sfo,KerlJe00,kick_ret_yds,0,,,,,
player,201612240ram,sfo,KerlJe00,kick_ret_yds_per_ret,,,,,,
player,201612240ram,sfo,KerlJe00,kick_ret_td,0,,,,,
player,201612240ram,sfo,KerlJe00,kick_ret_long,0,,,,,
player,201612240ram,sfo,KerlJe00,punt_ret,2,,,,,
player,201612240ram,sfo,KerlJe00,punt_ret_yds,9,,,,,
player,201612240ram,sfo,KerlJe00,punt_ret_yds_per_ret,4.5,,,,,
player,201612240ram,sfo,KerlJe00,punt_ret_td,0,,,,,
player,201612240ram,sfo,KerlJe00,punt_ret_long,9,,,,,
player,201612240ram,sfo,ShepJa00,kick_ret,2,,,,,
player,201612240ram,sfo,ShepJa00,kick_ret_yds,37,,,,,
player,201612240ram,sfo,ShepJa00,kick_ret_yds_per_ret,18.5,,,,,
player,201612240ram,sfo,ShepJa00,kick_ret_td,0,,,,,
player,201612240ram,sfo,ShepJa00,kick_ret_long,22,,,,,
player,201612240ram,sfo,ShepJa00,punt_ret,0,,,,,
player,201612240ram,sfo,ShepJa00,punt_ret_yds,0,,,,,
player,201612240ram,sfo,ShepJa00,punt_ret_yds_per_ret,,,,,,
player,201612240ram,sfo,ShepJa00,punt_ret_td,0,,,,,
player,201612240ram,sfo,ShepJa00,punt_ret_long,0,,,,,
player,201612240ram,ram,AustTa00,kick_ret,0,,,,,
player,201612240ram,ram,AustTa00,kick_ret_yds,0,,,,,
player,201612240ram,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201612240ram,ram,AustTa00,kick_ret_td,0,,,,,
player,201612240ram,ram,AustTa00,kick_ret_long,0,,,,,
player,201612240ram,ram,AustTa00,punt_ret,5,,,,,
player,201612240ram,ram,AustTa00,punt_ret_yds,12,,,,,
player,201612240ram,ram,AustTa00,punt_ret_yds_per_ret,2.4,,,,,
player,201612240ram,ram,AustTa00,punt_ret_td,0,,,,,
player,201612240ram,ram,AustTa00,punt_ret_long,9,,,,,
player,201612240ram,ram,CoopPh00,kick_ret,4,,,,,
player,201612240ram,ram,CoopPh00,kick_ret_yds,129,,,,,
player,201612240ram,ram,CoopPh00,kick_ret_yds_per_ret,32.3,,,,,
player,201612240ram,ram,CoopPh00,kick_ret_td,0,,,,,
player,201612240ram,ram,CoopPh00,kick_ret_long,51,,,,,
player,201612240ram,ram,CoopPh00,punt_ret,0,,,,,
player,201612240ram,ram,CoopPh00,punt_ret_yds,0,,,,,
player,201612240ram,ram,CoopPh00,punt_ret_yds_per_ret,,,,,,
player,201612240ram,ram,CoopPh00,punt_ret_td,0,,,,,
player,201612240ram,ram,CoopPh00,punt_ret_long,0,,,,,
player,201612240ram,sfo,dawsophi01,xpm,2,,,,,
player,201612240ram,sfo,dawsophi01,xpa,2,,,,,
player,201612240ram,sfo,dawsophi01,fgm,,,,,,
player,201612240ram,sfo,dawsophi01,fga,,,,,,
player,201612240ram,sfo,dawsophi01,punt,0,,,,,
player,201612240ram,sfo,dawsophi01,punt_yds,0,,,,,
player,201612240ram,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201612240ram,sfo,dawsophi01,punt_long,0,,,,,
player,201612240ram,sfo,PiniBr00,xpm,,,,,,
player,201612240ram,sfo,PiniBr00,xpa,,,,,,
player,201612240ram,sfo,PiniBr00,fgm,,,,,,
player,201612240ram,sfo,PiniBr00,fga,,,,,,
player,201612240ram,sfo,PiniBr00,punt,9,,,,,
player,201612240ram,sfo,PiniBr00,punt_yds,372,,,,,
player,201612240ram,sfo,PiniBr00,punt_yds_per_punt,41.3,,,,,
player,201612240ram,sfo,PiniBr00,punt_long,47,,,,,
player,201612240ram,ram,ZuerGr00,xpm,3,,,,,
player,201612240ram,ram,ZuerGr00,xpa,3,,,,,
player,201612240ram,ram,ZuerGr00,fgm,,,,,,
player,201612240ram,ram,ZuerGr00,fga,,,,,,
player,201612240ram,ram,ZuerGr00,punt,0,,,,,
player,201612240ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201612240ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201612240ram,ram,ZuerGr00,punt_long,0,,,,,
player,201612240ram,ram,HekkJo00,xpm,,,,,,
player,201612240ram,ram,HekkJo00,xpa,,,,,,
player,201612240ram,ram,HekkJo00,fgm,,,,,,
player,201612240ram,ram,HekkJo00,fga,,,,,,
player,201612240ram,ram,HekkJo00,punt,8,,,,,
player,201612240ram,ram,HekkJo00,punt_yds,368,,,,,
player,201612240ram,ram,HekkJo00,punt_yds_per_punt,46.0,,,,,
player,201612240ram,ram,HekkJo00,punt_long,53,,,,,
player,201612240ram,ram,DonnAn00,pos,T,,,,,
player,201612240ram,ram,DonnAn00,offense,59,,,,,
player,201612240ram,ram,DonnAn00,off_pct,100%,,,,,
player,201612240ram,ram,DonnAn00,defense,0,,,,,
player,201612240ram,ram,DonnAn00,def_pct,0%,,,,,
player,201612240ram,ram,DonnAn00,special_teams,3,,,,,
player,201612240ram,ram,DonnAn00,st_pct,10%,,,,,
player,201612240ram,ram,SaffRo20,pos,T,,,,,
player,201612240ram,ram,SaffRo20,offense,59,,,,,
player,201612240ram,ram,SaffRo20,off_pct,100%,,,,,
player,201612240ram,ram,SaffRo20,defense,0,,,,,
player,201612240ram,ram,SaffRo20,def_pct,0%,,,,,
player,201612240ram,ram,SaffRo20,special_teams,3,,,,,
player,201612240ram,ram,SaffRo20,st_pct,10%,,,,,
player,201612240ram,ram,BrowJa04,pos,G,,,,,
player,201612240ram,ram,BrowJa04,offense,59,,,,,
player,201612240ram,ram,BrowJa04,off_pct,100%,,,,,
player,201612240ram,ram,BrowJa04,defense,0,,,,,
player,201612240ram,ram,BrowJa04,def_pct,0%,,,,,
player,201612240ram,ram,BrowJa04,special_teams,3,,,,,
player,201612240ram,ram,BrowJa04,st_pct,10%,,,,,
player,201612240ram,ram,GoffJa00,pos,QB,,,,,
player,201612240ram,ram,GoffJa00,offense,59,,,,,
player,201612240ram,ram,GoffJa00,off_pct,100%,,,,,
player,201612240ram,ram,GoffJa00,defense,0,,,,,
player,201612240ram,ram,GoffJa00,def_pct,0%,,,,,
player,201612240ram,ram,GoffJa00,special_teams,0,,,,,
player,201612240ram,ram,GoffJa00,st_pct,0%,,,,,
player,201612240ram,ram,BarnTi01,pos,C,,,,,
player,201612240ram,ram,BarnTi01,offense,59,,,,,
player,201612240ram,ram,BarnTi01,off_pct,100%,,,,,
player,201612240ram,ram,BarnTi01,defense,0,,,,,
player,201612240ram,ram,BarnTi01,def_pct,0%,,,,,
player,201612240ram,ram,BarnTi01,special_teams,0,,,,,
player,201612240ram,ram,BarnTi01,st_pct,0%,,,,,
player,201612240ram,ram,KendLa00,pos,TE,,,,,
player,201612240ram,ram,KendLa00,offense,52,,,,,
player,201612240ram,ram,KendLa00,off_pct,88%,,,,,
player,201612240ram,ram,KendLa00,defense,0,,,,,
player,201612240ram,ram,KendLa00,def_pct,0%,,,,,
player,201612240ram,ram,KendLa00,special_teams,0,,,,,
player,201612240ram,ram,KendLa00,st_pct,0%,,,,,
player,201612240ram,ram,GurlTo01,pos,RB,,,,,
player,201612240ram,ram,GurlTo01,offense,50,,,,,
player,201612240ram,ram,GurlTo01,off_pct,85%,,,,,
player,201612240ram,ram,GurlTo01,defense,0,,,,,
player,201612240ram,ram,GurlTo01,def_pct,0%,,,,,
player,201612240ram,ram,GurlTo01,special_teams,0,,,,,
player,201612240ram,ram,GurlTo01,st_pct,0%,,,,,
player,201612240ram,ram,HaveRo00,pos,T,,,,,
player,201612240ram,ram,HaveRo00,offense,49,,,,,
player,201612240ram,ram,HaveRo00,off_pct,83%,,,,,
player,201612240ram,ram,HaveRo00,defense,0,,,,,
player,201612240ram,ram,HaveRo00,def_pct,0%,,,,,
player,201612240ram,ram,HaveRo00,special_teams,2,,,,,
player,201612240ram,ram,HaveRo00,st_pct,7%,,,,,
player,201612240ram,ram,AustTa00,pos,WR,,,,,
player,201612240ram,ram,AustTa00,offense,48,,,,,
player,201612240ram,ram,AustTa00,off_pct,81%,,,,,
player,201612240ram,ram,AustTa00,defense,0,,,,,
player,201612240ram,ram,AustTa00,def_pct,0%,,,,,
player,201612240ram,ram,AustTa00,special_teams,9,,,,,
player,201612240ram,ram,AustTa00,st_pct,30%,,,,,
player,201612240ram,ram,QuicBr00,pos,WR,,,,,
player,201612240ram,ram,QuicBr00,offense,37,,,,,
player,201612240ram,ram,QuicBr00,off_pct,63%,,,,,
player,201612240ram,ram,QuicBr00,defense,0,,,,,
player,201612240ram,ram,QuicBr00,def_pct,0%,,,,,
player,201612240ram,ram,QuicBr00,special_teams,0,,,,,
player,201612240ram,ram,QuicBr00,st_pct,0%,,,,,
player,201612240ram,ram,BritKe00,pos,WR,,,,,
player,201612240ram,ram,BritKe00,offense,31,,,,,
player,201612240ram,ram,BritKe00,off_pct,53%,,,,,
player,201612240ram,ram,BritKe00,defense,0,,,,,
player,201612240ram,ram,BritKe00,def_pct,0%,,,,,
player,201612240ram,ram,BritKe00,special_teams,0,,,,,
player,201612240ram,ram,BritKe00,st_pct,0%,,,,,
player,201612240ram,ram,HigbTy00,pos,TE,,,,,
player,201612240ram,ram,HigbTy00,offense,30,,,,,
player,201612240ram,ram,HigbTy00,off_pct,51%,,,,,
player,201612240ram,ram,HigbTy00,defense,0,,,,,
player,201612240ram,ram,HigbTy00,def_pct,0%,,,,,
player,201612240ram,ram,HigbTy00,special_teams,0,,,,,
player,201612240ram,ram,HigbTy00,st_pct,0%,,,,,
player,201612240ram,ram,McRoPa00,pos,WR,,,,,
player,201612240ram,ram,McRoPa00,offense,24,,,,,
player,201612240ram,ram,McRoPa00,off_pct,41%,,,,,
player,201612240ram,ram,McRoPa00,defense,0,,,,,
player,201612240ram,ram,McRoPa00,def_pct,0%,,,,,
player,201612240ram,ram,McRoPa00,special_teams,0,,,,,
player,201612240ram,ram,McRoPa00,st_pct,0%,,,,,
player,201612240ram,ram,CoopPh00,pos,WR,,,,,
player,201612240ram,ram,CoopPh00,offense,11,,,,,
player,201612240ram,ram,CoopPh00,off_pct,19%,,,,,
player,201612240ram,ram,CoopPh00,defense,0,,,,,
player,201612240ram,ram,CoopPh00,def_pct,0%,,,,,
player,201612240ram,ram,CoopPh00,special_teams,4,,,,,
player,201612240ram,ram,CoopPh00,st_pct,13%,,,,,
player,201612240ram,ram,MurpPa00,pos,T,,,,,
player,201612240ram,ram,MurpPa00,offense,10,,,,,
player,201612240ram,ram,MurpPa00,off_pct,17%,,,,,
player,201612240ram,ram,MurpPa00,defense,0,,,,,
player,201612240ram,ram,MurpPa00,def_pct,0%,,,,,
player,201612240ram,ram,MurpPa00,special_teams,3,,,,,
player,201612240ram,ram,MurpPa00,st_pct,10%,,,,,
player,201612240ram,ram,BrowMa03,pos,RB,,,,,
player,201612240ram,ram,BrowMa03,offense,8,,,,,
player,201612240ram,ram,BrowMa03,off_pct,14%,,,,,
player,201612240ram,ram,BrowMa03,defense,0,,,,,
player,201612240ram,ram,BrowMa03,def_pct,0%,,,,,
player,201612240ram,ram,BrowMa03,special_teams,19,,,,,
player,201612240ram,ram,BrowMa03,st_pct,63%,,,,,
player,201612240ram,ram,ArkiDa00,pos,G,,,,,
player,201612240ram,ram,ArkiDa00,offense,3,,,,,
player,201612240ram,ram,ArkiDa00,off_pct,5%,,,,,
player,201612240ram,ram,ArkiDa00,defense,0,,,,,
player,201612240ram,ram,ArkiDa00,def_pct,0%,,,,,
player,201612240ram,ram,ArkiDa00,special_teams,1,,,,,
player,201612240ram,ram,ArkiDa00,st_pct,3%,,,,,
player,201612240ram,ram,HemiTe00,pos,TE,,,,,
player,201612240ram,ram,HemiTe00,offense,1,,,,,
player,201612240ram,ram,HemiTe00,off_pct,2%,,,,,
player,201612240ram,ram,HemiTe00,defense,0,,,,,
player,201612240ram,ram,HemiTe00,def_pct,0%,,,,,
player,201612240ram,ram,HemiTe00,special_teams,23,,,,,
player,201612240ram,ram,HemiTe00,st_pct,77%,,,,,
player,201612240ram,ram,DaviCo02,pos,FS,,,,,
player,201612240ram,ram,DaviCo02,offense,0,,,,,
player,201612240ram,ram,DaviCo02,off_pct,0%,,,,,
player,201612240ram,ram,DaviCo02,defense,75,,,,,
player,201612240ram,ram,DaviCo02,def_pct,100%,,,,,
player,201612240ram,ram,DaviCo02,special_teams,27,,,,,
player,201612240ram,ram,DaviCo02,st_pct,90%,,,,,
player,201612240ram,ram,McDoTJ00,pos,SS,,,,,
player,201612240ram,ram,McDoTJ00,offense,0,,,,,
player,201612240ram,ram,McDoTJ00,off_pct,0%,,,,,
player,201612240ram,ram,McDoTJ00,defense,75,,,,,
player,201612240ram,ram,McDoTJ00,def_pct,100%,,,,,
player,201612240ram,ram,McDoTJ00,special_teams,8,,,,,
player,201612240ram,ram,McDoTJ00,st_pct,27%,,,,,
player,201612240ram,ram,BarrMa00,pos,LB,,,,,
player,201612240ram,ram,BarrMa00,offense,0,,,,,
player,201612240ram,ram,BarrMa00,off_pct,0%,,,,,
player,201612240ram,ram,BarrMa00,defense,75,,,,,
player,201612240ram,ram,BarrMa00,def_pct,100%,,,,,
player,201612240ram,ram,BarrMa00,special_teams,4,,,,,
player,201612240ram,ram,BarrMa00,st_pct,13%,,,,,
player,201612240ram,ram,JohnTr05,pos,CB,,,,,
player,201612240ram,ram,JohnTr05,offense,0,,,,,
player,201612240ram,ram,JohnTr05,off_pct,0%,,,,,
player,201612240ram,ram,JohnTr05,defense,75,,,,,
player,201612240ram,ram,JohnTr05,def_pct,100%,,,,,
player,201612240ram,ram,JohnTr05,special_teams,0,,,,,
player,201612240ram,ram,JohnTr05,st_pct,0%,,,,,
player,201612240ram,ram,OgleAl00,pos,LB,,,,,
player,201612240ram,ram,OgleAl00,offense,0,,,,,
player,201612240ram,ram,OgleAl00,off_pct,0%,,,,,
player,201612240ram,ram,OgleAl00,defense,75,,,,,
player,201612240ram,ram,OgleAl00,def_pct,100%,,,,,
player,201612240ram,ram,OgleAl00,special_teams,0,,,,,
player,201612240ram,ram,OgleAl00,st_pct,0%,,,,,
player,201612240ram,ram,GainE.00,pos,CB,,,,,
player,201612240ram,ram,GainE.00,offense,0,,,,,
player,201612240ram,ram,GainE.00,off_pct,0%,,,,,
player,201612240ram,ram,GainE.00,defense,75,,,,,
player,201612240ram,ram,GainE.00,def_pct,100%,,,,,
player,201612240ram,ram,GainE.00,special_teams,0,,,,,
player,201612240ram,ram,GainE.00,st_pct,0%,,,,,
player,201612240ram,ram,CounBl00,pos,CB,,,,,
player,201612240ram,ram,CounBl00,offense,0,,,,,
player,201612240ram,ram,CounBl00,off_pct,0%,,,,,
player,201612240ram,ram,CounBl00,defense,74,,,,,
player,201612240ram,ram,CounBl00,def_pct,99%,,,,,
player,201612240ram,ram,CounBl00,special_teams,16,,,,,
player,201612240ram,ram,CounBl00,st_pct,53%,,,,,
player,201612240ram,ram,DonaAa00,pos,DT,,,,,
player,201612240ram,ram,DonaAa00,offense,0,,,,,
player,201612240ram,ram,DonaAa00,off_pct,0%,,,,,
player,201612240ram,ram,DonaAa00,defense,57,,,,,
player,201612240ram,ram,DonaAa00,def_pct,76%,,,,,
player,201612240ram,ram,DonaAa00,special_teams,2,,,,,
player,201612240ram,ram,DonaAa00,st_pct,7%,,,,,
player,201612240ram,ram,SimsEu99,pos,DE,,,,,
player,201612240ram,ram,SimsEu99,offense,0,,,,,
player,201612240ram,ram,SimsEu99,off_pct,0%,,,,,
player,201612240ram,ram,SimsEu99,defense,51,,,,,
player,201612240ram,ram,SimsEu99,def_pct,68%,,,,,
player,201612240ram,ram,SimsEu99,special_teams,6,,,,,
player,201612240ram,ram,SimsEu99,st_pct,20%,,,,,
player,201612240ram,ram,HayeWi99,pos,DE,,,,,
player,201612240ram,ram,HayeWi99,offense,0,,,,,
player,201612240ram,ram,HayeWi99,off_pct,0%,,,,,
player,201612240ram,ram,HayeWi99,defense,50,,,,,
player,201612240ram,ram,HayeWi99,def_pct,67%,,,,,
player,201612240ram,ram,HayeWi99,special_teams,0,,,,,
player,201612240ram,ram,HayeWi99,st_pct,0%,,,,,
player,201612240ram,ram,BrocMi00,pos,DT,,,,,
player,201612240ram,ram,BrocMi00,offense,0,,,,,
player,201612240ram,ram,BrocMi00,off_pct,0%,,,,,
player,201612240ram,ram,BrocMi00,defense,36,,,,,
player,201612240ram,ram,BrocMi00,def_pct,48%,,,,,
player,201612240ram,ram,BrocMi00,special_teams,2,,,,,
player,201612240ram,ram,BrocMi00,st_pct,7%,,,,,
player,201612240ram,ram,EaslDo00,pos,DT,,,,,
player,201612240ram,ram,EaslDo00,offense,0,,,,,
player,201612240ram,ram,EaslDo00,off_pct,0%,,,,,
player,201612240ram,ram,EaslDo00,defense,31,,,,,
player,201612240ram,ram,EaslDo00,def_pct,41%,,,,,
player,201612240ram,ram,EaslDo00,special_teams,2,,,,,
player,201612240ram,ram,EaslDo00,st_pct,7%,,,,,
player,201612240ram,ram,FoxxMo00,pos,DE,,,,,
player,201612240ram,ram,FoxxMo00,offense,0,,,,,
player,201612240ram,ram,FoxxMo00,off_pct,0%,,,,,
player,201612240ram,ram,FoxxMo00,defense,24,,,,,
player,201612240ram,ram,FoxxMo00,def_pct,32%,,,,,
player,201612240ram,ram,FoxxMo00,special_teams,4,,,,,
player,201612240ram,ram,FoxxMo00,st_pct,13%,,,,,
player,201612240ram,ram,ThomCa99,pos,DT,,,,,
player,201612240ram,ram,ThomCa99,offense,0,,,,,
player,201612240ram,ram,ThomCa99,off_pct,0%,,,,,
player,201612240ram,ram,ThomCa99,defense,24,,,,,
player,201612240ram,ram,ThomCa99,def_pct,32%,,,,,
player,201612240ram,ram,ThomCa99,special_teams,2,,,,,
player,201612240ram,ram,ThomCa99,st_pct,7%,,,,,
player,201612240ram,ram,WestEt00,pos,DT,,,,,
player,201612240ram,ram,WestEt00,offense,0,,,,,
player,201612240ram,ram,WestEt00,off_pct,0%,,,,,
player,201612240ram,ram,WestEt00,defense,23,,,,,
player,201612240ram,ram,WestEt00,def_pct,31%,,,,,
player,201612240ram,ram,WestEt00,special_teams,3,,,,,
player,201612240ram,ram,WestEt00,st_pct,10%,,,,,
player,201612240ram,ram,LittCo01,pos,LB,,,,,
player,201612240ram,ram,LittCo01,offense,0,,,,,
player,201612240ram,ram,LittCo01,off_pct,0%,,,,,
player,201612240ram,ram,LittCo01,defense,5,,,,,
player,201612240ram,ram,LittCo01,def_pct,7%,,,,,
player,201612240ram,ram,LittCo01,special_teams,24,,,,,
player,201612240ram,ram,LittCo01,st_pct,80%,,,,,
player,201612240ram,ram,ReynCh00,pos,RB,,,,,
player,201612240ram,ram,ReynCh00,offense,0,,,,,
player,201612240ram,ram,ReynCh00,off_pct,0%,,,,,
player,201612240ram,ram,ReynCh00,defense,0,,,,,
player,201612240ram,ram,ReynCh00,def_pct,0%,,,,,
player,201612240ram,ram,ReynCh00,special_teams,27,,,,,
player,201612240ram,ram,ReynCh00,st_pct,90%,,,,,
player,201612240ram,ram,HageBr00,pos,LB,,,,,
player,201612240ram,ram,HageBr00,offense,0,,,,,
player,201612240ram,ram,HageBr00,off_pct,0%,,,,,
player,201612240ram,ram,HageBr00,defense,0,,,,,
player,201612240ram,ram,HageBr00,def_pct,0%,,,,,
player,201612240ram,ram,HageBr00,special_teams,27,,,,,
player,201612240ram,ram,HageBr00,st_pct,90%,,,,,
player,201612240ram,ram,GrigNi01,pos,LB,,,,,
player,201612240ram,ram,GrigNi01,offense,0,,,,,
player,201612240ram,ram,GrigNi01,off_pct,0%,,,,,
player,201612240ram,ram,GrigNi01,defense,0,,,,,
player,201612240ram,ram,GrigNi01,def_pct,0%,,,,,
player,201612240ram,ram,GrigNi01,special_teams,24,,,,,
player,201612240ram,ram,GrigNi01,st_pct,80%,,,,,
player,201612240ram,ram,HillTr01,pos,CB,,,,,
player,201612240ram,ram,HillTr01,offense,0,,,,,
player,201612240ram,ram,HillTr01,off_pct,0%,,,,,
player,201612240ram,ram,HillTr01,defense,0,,,,,
