game,2016,7,20161024,201610240den,htx,"Houston Texans",9,den,"Denver Broncos",27
player,201610240den,htx,SimoJo01,tackles_combined,3,,,,,
player,201610240den,htx,SimoJo01,tackles_solo,1,,,,,
player,201610240den,htx,SimoJo01,tackles_assists,2,,,,,
player,201610240den,htx,SimoJo01,tackles_loss,0,,,,,
player,201610240den,htx,SimoJo01,qb_hits,1,,,,,
player,201610240den,htx,SimoJo01,fumbles_rec,0,,,,,
player,201610240den,htx,SimoJo01,fumbles_rec_yds,0,,,,,
player,201610240den,htx,SimoJo01,fumbles_rec_td,0,,,,,
player,201610240den,htx,SimoJo01,fumbles_forced,0,,,,,
player,201610240den,htx,JackKa99,def_int,0,,,,,
player,201610240den,htx,JackKa99,def_int_yds,0,,,,,
player,201610240den,htx,JackKa99,def_int_td,0,,,,,
player,201610240den,htx,JackKa99,def_int_long,0,,,,,
player,201610240den,htx,JackKa99,pass_defended,0,,,,,
player,201610240den,htx,JackKa99,sacks,0.0,,,,,
player,201610240den,htx,JackKa99,tackles_combined,2,,,,,
player,201610240den,htx,JackKa99,tackles_solo,1,,,,,
player,201610240den,htx,JackKa99,tackles_assists,1,,,,,
player,201610240den,htx,JackKa99,tackles_loss,0,,,,,
player,201610240den,htx,JackKa99,qb_hits,0,,,,,
player,201610240den,htx,JackKa99,fumbles_rec,0,,,,,
player,201610240den,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201610240den,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201610240den,htx,JackKa99,fumbles_forced,0,,,,,
player,201610240den,htx,MoorCo00,def_int,0,,,,,
player,201610240den,htx,MoorCo00,def_int_yds,0,,,,,
player,201610240den,htx,MoorCo00,def_int_td,0,,,,,
player,201610240den,htx,MoorCo00,def_int_long,0,,,,,
player,201610240den,htx,MoorCo00,pass_defended,0,,,,,
player,201610240den,htx,MoorCo00,sacks,0.0,,,,,
player,201610240den,htx,MoorCo00,tackles_combined,2,,,,,
player,201610240den,htx,MoorCo00,tackles_solo,1,,,,,
player,201610240den,htx,MoorCo00,tackles_assists,1,,,,,
player,201610240den,htx,MoorCo00,tackles_loss,0,,,,,
player,201610240den,htx,MoorCo00,qb_hits,0,,,,,
player,201610240den,htx,MoorCo00,fumbles_rec,0,,,,,
player,201610240den,htx,MoorCo00,fumbles_rec_yds,0,,,,,
player,201610240den,htx,MoorCo00,fumbles_rec_td,0,,,,,
player,201610240den,htx,MoorCo00,fumbles_forced,0,,,,,
player,201610240den,htx,PleaEd00,def_int,0,,,,,
player,201610240den,htx,PleaEd00,def_int_yds,0,,,,,
player,201610240den,htx,PleaEd00,def_int_td,0,,,,,
player,201610240den,htx,PleaEd00,def_int_long,0,,,,,
player,201610240den,htx,PleaEd00,pass_defended,0,,,,,
player,201610240den,htx,PleaEd00,sacks,0.0,,,,,
player,201610240den,htx,PleaEd00,tackles_combined,2,,,,,
player,201610240den,htx,PleaEd00,tackles_solo,2,,,,,
player,201610240den,htx,PleaEd00,tackles_assists,0,,,,,
player,201610240den,htx,PleaEd00,tackles_loss,0,,,,,
player,201610240den,htx,PleaEd00,qb_hits,0,,,,,
player,201610240den,htx,PleaEd00,fumbles_rec,0,,,,,
player,201610240den,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201610240den,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201610240den,htx,PleaEd00,fumbles_forced,0,,,,,
player,201610240den,htx,BullMa00,def_int,0,,,,,
player,201610240den,htx,BullMa00,def_int_yds,0,,,,,
player,201610240den,htx,BullMa00,def_int_td,0,,,,,
player,201610240den,htx,BullMa00,def_int_long,0,,,,,
player,201610240den,htx,BullMa00,pass_defended,0,,,,,
player,201610240den,htx,BullMa00,sacks,0.0,,,,,
player,201610240den,htx,BullMa00,tackles_combined,1,,,,,
player,201610240den,htx,BullMa00,tackles_solo,1,,,,,
player,201610240den,htx,BullMa00,tackles_assists,0,,,,,
player,201610240den,htx,BullMa00,tackles_loss,0,,,,,
player,201610240den,htx,BullMa00,qb_hits,0,,,,,
player,201610240den,htx,BullMa00,fumbles_rec,0,,,,,
player,201610240den,htx,BullMa00,fumbles_rec_yds,0,,,,,
player,201610240den,htx,BullMa00,fumbles_rec_td,0,,,,,
player,201610240den,htx,BullMa00,fumbles_forced,0,,,,,
player,201610240den,htx,CoviCh00,def_int,0,,,,,
player,201610240den,htx,CoviCh00,def_int_yds,0,,,,,
player,201610240den,htx,CoviCh00,def_int_td,0,,,,,
player,201610240den,htx,CoviCh00,def_int_long,0,,,,,
player,201610240den,htx,CoviCh00,pass_defended,0,,,,,
player,201610240den,htx,CoviCh00,sacks,0.0,,,,,
player,201610240den,htx,CoviCh00,tackles_combined,1,,,,,
player,201610240den,htx,CoviCh00,tackles_solo,1,,,,,
player,201610240den,htx,CoviCh00,tackles_assists,0,,,,,
player,201610240den,htx,CoviCh00,tackles_loss,0,,,,,
player,201610240den,htx,CoviCh00,qb_hits,0,,,,,
player,201610240den,htx,CoviCh00,fumbles_rec,0,,,,,
player,201610240den,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201610240den,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201610240den,htx,CoviCh00,fumbles_forced,0,,,,,
player,201610240den,htx,JameCh00,def_int,0,,,,,
player,201610240den,htx,JameCh00,def_int_yds,0,,,,,
player,201610240den,htx,JameCh00,def_int_td,0,,,,,
player,201610240den,htx,JameCh00,def_int_long,0,,,,,
player,201610240den,htx,JameCh00,pass_defended,0,,,,,
player,201610240den,htx,JameCh00,sacks,0.0,,,,,
player,201610240den,htx,JameCh00,tackles_combined,1,,,,,
player,201610240den,htx,JameCh00,tackles_solo,0,,,,,
player,201610240den,htx,JameCh00,tackles_assists,1,,,,,
player,201610240den,htx,JameCh00,tackles_loss,0,,,,,
player,201610240den,htx,JameCh00,qb_hits,0,,,,,
player,201610240den,htx,JameCh00,fumbles_rec,0,,,,,
player,201610240den,htx,JameCh00,fumbles_rec_yds,0,,,,,
player,201610240den,htx,JameCh00,fumbles_rec_td,0,,,,,
player,201610240den,htx,JameCh00,fumbles_forced,0,,,,,
player,201610240den,htx,JoneDo02,def_int,0,,,,,
player,201610240den,htx,JoneDo02,def_int_yds,0,,,,,
player,201610240den,htx,JoneDo02,def_int_td,0,,,,,
player,201610240den,htx,JoneDo02,def_int_long,0,,,,,
player,201610240den,htx,JoneDo02,pass_defended,0,,,,,
player,201610240den,htx,JoneDo02,sacks,0.0,,,,,
player,201610240den,htx,JoneDo02,tackles_combined,1,,,,,
player,201610240den,htx,JoneDo02,tackles_solo,1,,,,,
player,201610240den,htx,JoneDo02,tackles_assists,0,,,,,
player,201610240den,htx,JoneDo02,tackles_loss,0,,,,,
player,201610240den,htx,JoneDo02,qb_hits,0,,,,,
player,201610240den,htx,JoneDo02,fumbles_rec,0,,,,,
player,201610240den,htx,JoneDo02,fumbles_rec_yds,0,,,,,
player,201610240den,htx,JoneDo02,fumbles_rec_td,0,,,,,
player,201610240den,htx,JoneDo02,fumbles_forced,0,,,,,
player,201610240den,htx,JoseJo20,def_int,0,,,,,
player,201610240den,htx,JoseJo20,def_int_yds,0,,,,,
player,201610240den,htx,JoseJo20,def_int_td,0,,,,,
player,201610240den,htx,JoseJo20,def_int_long,0,,,,,
player,201610240den,htx,JoseJo20,pass_defended,0,,,,,
player,201610240den,htx,JoseJo20,sacks,0.0,,,,,
player,201610240den,htx,JoseJo20,tackles_combined,1,,,,,
player,201610240den,htx,JoseJo20,tackles_solo,1,,,,,
player,201610240den,htx,JoseJo20,tackles_assists,0,,,,,
player,201610240den,htx,JoseJo20,tackles_loss,0,,,,,
player,201610240den,htx,JoseJo20,qb_hits,0,,,,,
player,201610240den,htx,JoseJo20,fumbles_rec,0,,,,,
player,201610240den,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201610240den,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201610240den,htx,JoseJo20,fumbles_forced,0,,,,,
player,201610240den,htx,NelsRo00,def_int,0,,,,,
player,201610240den,htx,NelsRo00,def_int_yds,0,,,,,
player,201610240den,htx,NelsRo00,def_int_td,0,,,,,
player,201610240den,htx,NelsRo00,def_int_long,0,,,,,
player,201610240den,htx,NelsRo00,pass_defended,0,,,,,
player,201610240den,htx,NelsRo00,sacks,0.0,,,,,
player,201610240den,htx,NelsRo00,tackles_combined,1,,,,,
player,201610240den,htx,NelsRo00,tackles_solo,1,,,,,
player,201610240den,htx,NelsRo00,tackles_assists,0,,,,,
player,201610240den,htx,NelsRo00,tackles_loss,0,,,,,
player,201610240den,htx,NelsRo00,qb_hits,0,,,,,
player,201610240den,htx,NelsRo00,fumbles_rec,0,,,,,
player,201610240den,htx,NelsRo00,fumbles_rec_yds,0,,,,,
player,201610240den,htx,NelsRo00,fumbles_rec_td,0,,,,,
player,201610240den,htx,NelsRo00,fumbles_forced,0,,,,,
player,201610240den,htx,ProsJa00,def_int,0,,,,,
player,201610240den,htx,ProsJa00,def_int_yds,0,,,,,
player,201610240den,htx,ProsJa00,def_int_td,0,,,,,
player,201610240den,htx,ProsJa00,def_int_long,0,,,,,
player,201610240den,htx,ProsJa00,pass_defended,0,,,,,
player,201610240den,htx,ProsJa00,sacks,0.0,,,,,
player,201610240den,htx,ProsJa00,tackles_combined,1,,,,,
player,201610240den,htx,ProsJa00,tackles_solo,1,,,,,
player,201610240den,htx,ProsJa00,tackles_assists,0,,,,,
player,201610240den,htx,ProsJa00,tackles_loss,0,,,,,
player,201610240den,htx,ProsJa00,qb_hits,0,,,,,
player,201610240den,htx,ProsJa00,fumbles_rec,0,,,,,
player,201610240den,htx,ProsJa00,fumbles_rec_yds,0,,,,,
player,201610240den,htx,ProsJa00,fumbles_rec_td,0,,,,,
player,201610240den,htx,ProsJa00,fumbles_forced,0,,,,,
player,201610240den,htx,ReadD.00,def_int,0,,,,,
player,201610240den,htx,ReadD.00,def_int_yds,0,,,,,
player,201610240den,htx,ReadD.00,def_int_td,0,,,,,
player,201610240den,htx,ReadD.00,def_int_long,0,,,,,
player,201610240den,htx,ReadD.00,pass_defended,0,,,,,
player,201610240den,htx,ReadD.00,sacks,0.0,,,,,
player,201610240den,htx,ReadD.00,tackles_combined,1,,,,,
player,201610240den,htx,ReadD.00,tackles_solo,0,,,,,
player,201610240den,htx,ReadD.00,tackles_assists,1,,,,,
player,201610240den,htx,ReadD.00,tackles_loss,0,,,,,
player,201610240den,htx,ReadD.00,qb_hits,0,,,,,
player,201610240den,htx,ReadD.00,fumbles_rec,0,,,,,
player,201610240den,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201610240den,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201610240den,htx,ReadD.00,fumbles_forced,0,,,,,
player,201610240den,htx,OsweBr00,def_int,0,,,,,
player,201610240den,htx,OsweBr00,def_int_yds,,,,,,
player,201610240den,htx,OsweBr00,def_int_td,0,,,,,
player,201610240den,htx,OsweBr00,def_int_long,0,,,,,
player,201610240den,htx,OsweBr00,pass_defended,0,,,,,
player,201610240den,htx,OsweBr00,sacks,0.0,,,,,
player,201610240den,htx,OsweBr00,tackles_combined,0,,,,,
player,201610240den,htx,OsweBr00,tackles_solo,0,,,,,
player,201610240den,htx,OsweBr00,tackles_assists,0,,,,,
player,201610240den,htx,OsweBr00,tackles_loss,,,,,,
player,201610240den,htx,OsweBr00,qb_hits,,,,,,
player,201610240den,htx,OsweBr00,fumbles_rec,2,,,,,
player,201610240den,htx,OsweBr00,fumbles_rec_yds,-5,,,,,
player,201610240den,htx,OsweBr00,fumbles_rec_td,0,,,,,
player,201610240den,htx,OsweBr00,fumbles_forced,0,,,,,
player,201610240den,den,WardT.99,def_int,0,,,,,
player,201610240den,den,WardT.99,def_int_yds,0,,,,,
player,201610240den,den,WardT.99,def_int_td,0,,,,,
player,201610240den,den,WardT.99,def_int_long,0,,,,,
player,201610240den,den,WardT.99,pass_defended,2,,,,,
player,201610240den,den,WardT.99,sacks,0.0,,,,,
player,201610240den,den,WardT.99,tackles_combined,8,,,,,
player,201610240den,den,WardT.99,tackles_solo,4,,,,,
player,201610240den,den,WardT.99,tackles_assists,4,,,,,
player,201610240den,den,WardT.99,tackles_loss,0,,,,,
player,201610240den,den,WardT.99,qb_hits,1,,,,,
player,201610240den,den,WardT.99,fumbles_rec,0,,,,,
player,201610240den,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201610240den,den,WardT.99,fumbles_rec_td,0,,,,,
player,201610240den,den,WardT.99,fumbles_forced,1,,,,,
player,201610240den,den,HarrCh01,def_int,0,,,,,
player,201610240den,den,HarrCh01,def_int_yds,0,,,,,
player,201610240den,den,HarrCh01,def_int_td,0,,,,,
player,201610240den,den,HarrCh01,def_int_long,0,,,,,
player,201610240den,den,HarrCh01,pass_defended,0,,,,,
player,201610240den,den,HarrCh01,sacks,0.0,,,,,
player,201610240den,den,HarrCh01,tackles_combined,7,,,,,
player,201610240den,den,HarrCh01,tackles_solo,6,,,,,
player,201610240den,den,HarrCh01,tackles_assists,1,,,,,
player,201610240den,den,HarrCh01,tackles_loss,0,,,,,
player,201610240den,den,HarrCh01,qb_hits,0,,,,,
player,201610240den,den,HarrCh01,fumbles_rec,1,,,,,
player,201610240den,den,HarrCh01,fumbles_rec_yds,6,,,,,
player,201610240den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201610240den,den,HarrCh01,fumbles_forced,1,,,,,
player,201610240den,den,NelsCo00,def_int,0,,,,,
player,201610240den,den,NelsCo00,def_int_yds,0,,,,,
player,201610240den,den,NelsCo00,def_int_td,0,,,,,
player,201610240den,den,NelsCo00,def_int_long,0,,,,,
player,201610240den,den,NelsCo00,pass_defended,0,,,,,
player,201610240den,den,NelsCo00,sacks,0.0,,,,,
player,201610240den,den,NelsCo00,tackles_combined,7,,,,,
player,201610240den,den,NelsCo00,tackles_solo,5,,,,,
player,201610240den,den,NelsCo00,tackles_assists,2,,,,,
player,201610240den,den,NelsCo00,tackles_loss,0,,,,,
player,201610240den,den,NelsCo00,qb_hits,0,,,,,
player,201610240den,den,NelsCo00,fumbles_rec,0,,,,,
player,201610240den,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201610240den,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201610240den,den,NelsCo00,fumbles_forced,0,,,,,
player,201610240den,den,RayxSh00,def_int,0,,,,,
player,201610240den,den,RayxSh00,def_int_yds,0,,,,,
player,201610240den,den,RayxSh00,def_int_td,0,,,,,
player,201610240den,den,RayxSh00,def_int_long,0,,,,,
player,201610240den,den,RayxSh00,pass_defended,0,,,,,
player,201610240den,den,RayxSh00,sacks,0.0,,,,,
player,201610240den,den,RayxSh00,tackles_combined,5,,,,,
player,201610240den,den,RayxSh00,tackles_solo,2,,,,,
player,201610240den,den,RayxSh00,tackles_assists,3,,,,,
player,201610240den,den,RayxSh00,tackles_loss,0,,,,,
player,201610240den,den,RayxSh00,qb_hits,1,,,,,
player,201610240den,den,RayxSh00,fumbles_rec,0,,,,,
player,201610240den,den,RayxSh00,fumbles_rec_yds,0,,,,,
player,201610240den,den,RayxSh00,fumbles_rec_td,0,,,,,
player,201610240den,den,RayxSh00,fumbles_forced,0,,,,,
player,201610240den,den,StewDa00,def_int,0,,,,,
player,201610240den,den,StewDa00,def_int_yds,0,,,,,
player,201610240den,den,StewDa00,def_int_td,0,,,,,
player,201610240den,den,StewDa00,def_int_long,0,,,,,
player,201610240den,den,StewDa00,pass_defended,0,,,,,
player,201610240den,den,StewDa00,sacks,0.0,,,,,
player,201610240den,den,StewDa00,tackles_combined,5,,,,,
player,201610240den,den,StewDa00,tackles_solo,2,,,,,
player,201610240den,den,StewDa00,tackles_assists,3,,,,,
player,201610240den,den,StewDa00,tackles_loss,0,,,,,
player,201610240den,den,StewDa00,qb_hits,1,,,,,
player,201610240den,den,StewDa00,fumbles_rec,0,,,,,
player,201610240den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201610240den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201610240den,den,StewDa00,fumbles_forced,0,,,,,
player,201610240den,den,DaviTo01,def_int,0,,,,,
player,201610240den,den,DaviTo01,def_int_yds,0,,,,,
player,201610240den,den,DaviTo01,def_int_td,0,,,,,
player,201610240den,den,DaviTo01,def_int_long,0,,,,,
player,201610240den,den,DaviTo01,pass_defended,0,,,,,
player,201610240den,den,DaviTo01,sacks,0.0,,,,,
player,201610240den,den,DaviTo01,tackles_combined,4,,,,,
player,201610240den,den,DaviTo01,tackles_solo,2,,,,,
player,201610240den,den,DaviTo01,tackles_assists,2,,,,,
player,201610240den,den,DaviTo01,tackles_loss,0,,,,,
player,201610240den,den,DaviTo01,qb_hits,0,,,,,
player,201610240den,den,DaviTo01,fumbles_rec,1,,,,,
player,201610240den,den,DaviTo01,fumbles_rec_yds,1,,,,,
player,201610240den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201610240den,den,DaviTo01,fumbles_forced,0,,,,,
player,201610240den,den,MarsBr01,def_int,0,,,,,
player,201610240den,den,MarsBr01,def_int_yds,0,,,,,
player,201610240den,den,MarsBr01,def_int_td,0,,,,,
player,201610240den,den,MarsBr01,def_int_long,0,,,,,
player,201610240den,den,MarsBr01,pass_defended,0,,,,,
player,201610240den,den,MarsBr01,sacks,0.0,,,,,
player,201610240den,den,MarsBr01,tackles_combined,4,,,,,
player,201610240den,den,MarsBr01,tackles_solo,2,,,,,
player,201610240den,den,MarsBr01,tackles_assists,2,,,,,
player,201610240den,den,MarsBr01,tackles_loss,0,,,,,
player,201610240den,den,MarsBr01,qb_hits,0,,,,,
player,201610240den,den,MarsBr01,fumbles_rec,0,,,,,
player,201610240den,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201610240den,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201610240den,den,MarsBr01,fumbles_forced,0,,,,,
player,201610240den,den,TaliAq99,def_int,0,,,,,
player,201610240den,den,TaliAq99,def_int_yds,0,,,,,
player,201610240den,den,TaliAq99,def_int_td,0,,,,,
player,201610240den,den,TaliAq99,def_int_long,0,,,,,
player,201610240den,den,TaliAq99,pass_defended,3,,,,,
player,201610240den,den,TaliAq99,sacks,0.0,,,,,
player,201610240den,den,TaliAq99,tackles_combined,4,,,,,
player,201610240den,den,TaliAq99,tackles_solo,3,,,,,
player,201610240den,den,TaliAq99,tackles_assists,1,,,,,
player,201610240den,den,TaliAq99,tackles_loss,0,,,,,
player,201610240den,den,TaliAq99,qb_hits,0,,,,,
player,201610240den,den,TaliAq99,fumbles_rec,0,,,,,
player,201610240den,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201610240den,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201610240den,den,TaliAq99,fumbles_forced,0,,,,,
player,201610240den,den,CricJa00,def_int,0,,,,,
player,201610240den,den,CricJa00,def_int_yds,0,,,,,
player,201610240den,den,CricJa00,def_int_td,0,,,,,
player,201610240den,den,CricJa00,def_int_long,0,,,,,
player,201610240den,den,CricJa00,pass_defended,1,,,,,
player,201610240den,den,CricJa00,sacks,0.0,,,,,
player,201610240den,den,CricJa00,tackles_combined,3,,,,,
player,201610240den,den,CricJa00,tackles_solo,0,,,,,
player,201610240den,den,CricJa00,tackles_assists,3,,,,,
player,201610240den,den,CricJa00,tackles_loss,0,,,,,
player,201610240den,den,CricJa00,qb_hits,0,,,,,
player,201610240den,den,CricJa00,fumbles_rec,0,,,,,
player,201610240den,den,CricJa00,fumbles_rec_yds,0,,,,,
player,201610240den,den,CricJa00,fumbles_rec_td,0,,,,,
player,201610240den,den,CricJa00,fumbles_forced,0,,,,,
player,201610240den,den,MillVo00,def_int,0,,,,,
player,201610240den,den,MillVo00,def_int_yds,0,,,,,
player,201610240den,den,MillVo00,def_int_td,0,,,,,
player,201610240den,den,MillVo00,def_int_long,0,,,,,
player,201610240den,den,MillVo00,pass_defended,0,,,,,
player,201610240den,den,MillVo00,sacks,0.0,,,,,
player,201610240den,den,MillVo00,tackles_combined,3,,,,,
player,201610240den,den,MillVo00,tackles_solo,3,,,,,
player,201610240den,den,MillVo00,tackles_assists,0,,,,,
player,201610240den,den,MillVo00,tackles_loss,1,,,,,
player,201610240den,den,MillVo00,qb_hits,0,,,,,
player,201610240den,den,MillVo00,fumbles_rec,0,,,,,
player,201610240den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201610240den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201610240den,den,MillVo00,fumbles_forced,0,,,,,
player,201610240den,den,WillSy00,def_int,0,,,,,
player,201610240den,den,WillSy00,def_int_yds,0,,,,,
player,201610240den,den,WillSy00,def_int_td,0,,,,,
player,201610240den,den,WillSy00,def_int_long,0,,,,,
player,201610240den,den,WillSy00,pass_defended,0,,,,,
player,201610240den,den,WillSy00,sacks,0.0,,,,,
player,201610240den,den,WillSy00,tackles_combined,3,,,,,
player,201610240den,den,WillSy00,tackles_solo,1,,,,,
player,201610240den,den,WillSy00,tackles_assists,2,,,,,
player,201610240den,den,WillSy00,tackles_loss,0,,,,,
player,201610240den,den,WillSy00,qb_hits,0,,,,,
player,201610240den,den,WillSy00,fumbles_rec,0,,,,,
player,201610240den,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201610240den,den,WillSy00,fumbles_rec_td,0,,,,,
player,201610240den,den,WillSy00,fumbles_forced,0,,,,,
player,201610240den,den,WolfDe00,def_int,0,,,,,
player,201610240den,den,WolfDe00,def_int_yds,0,,,,,
player,201610240den,den,WolfDe00,def_int_td,0,,,,,
player,201610240den,den,WolfDe00,def_int_long,0,,,,,
player,201610240den,den,WolfDe00,pass_defended,1,,,,,
player,201610240den,den,WolfDe00,sacks,0.0,,,,,
player,201610240den,den,WolfDe00,tackles_combined,3,,,,,
player,201610240den,den,WolfDe00,tackles_solo,2,,,,,
player,201610240den,den,WolfDe00,tackles_assists,1,,,,,
player,201610240den,den,WolfDe00,tackles_loss,0,,,,,
player,201610240den,den,WolfDe00,qb_hits,1,,,,,
player,201610240den,den,WolfDe00,fumbles_rec,0,,,,,
player,201610240den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201610240den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201610240den,den,WolfDe00,fumbles_forced,0,,,,,
player,201610240den,den,ParkWi01,def_int,0,,,,,
player,201610240den,den,ParkWi01,def_int_yds,0,,,,,
player,201610240den,den,ParkWi01,def_int_td,0,,,,,
player,201610240den,den,ParkWi01,def_int_long,0,,,,,
player,201610240den,den,ParkWi01,pass_defended,0,,,,,
player,201610240den,den,ParkWi01,sacks,0.0,,,,,
player,201610240den,den,ParkWi01,tackles_combined,2,,,,,
player,201610240den,den,ParkWi01,tackles_solo,1,,,,,
player,201610240den,den,ParkWi01,tackles_assists,1,,,,,
player,201610240den,den,ParkWi01,tackles_loss,0,,,,,
player,201610240den,den,ParkWi01,qb_hits,0,,,,,
player,201610240den,den,ParkWi01,fumbles_rec,0,,,,,
player,201610240den,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201610240den,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201610240den,den,ParkWi01,fumbles_forced,0,,,,,
player,201610240den,den,WatsDe99,def_int,0,,,,,
player,201610240den,den,WatsDe99,def_int_yds,0,,,,,
player,201610240den,den,WatsDe99,def_int_td,0,,,,,
player,201610240den,den,WatsDe99,def_int_long,0,,,,,
player,201610240den,den,WatsDe99,pass_defended,0,,,,,
player,201610240den,den,WatsDe99,sacks,0.0,,,,,
player,201610240den,den,WatsDe99,tackles_combined,2,,,,,
player,201610240den,den,WatsDe99,tackles_solo,2,,,,,
player,201610240den,den,WatsDe99,tackles_assists,0,,,,,
player,201610240den,den,WatsDe99,tackles_loss,0,,,,,
player,201610240den,den,WatsDe99,qb_hits,0,,,,,
player,201610240den,den,WatsDe99,fumbles_rec,0,,,,,
player,201610240den,den,WatsDe99,fumbles_rec_yds,0,,,,,
player,201610240den,den,WatsDe99,fumbles_rec_td,0,,,,,
player,201610240den,den,WatsDe99,fumbles_forced,0,,,,,
player,201610240den,den,BarrSh00,def_int,0,,,,,
player,201610240den,den,BarrSh00,def_int_yds,0,,,,,
player,201610240den,den,BarrSh00,def_int_td,0,,,,,
player,201610240den,den,BarrSh00,def_int_long,0,,,,,
player,201610240den,den,BarrSh00,pass_defended,0,,,,,
player,201610240den,den,BarrSh00,sacks,0.0,,,,,
player,201610240den,den,BarrSh00,tackles_combined,1,,,,,
player,201610240den,den,BarrSh00,tackles_solo,0,,,,,
player,201610240den,den,BarrSh00,tackles_assists,1,,,,,
player,201610240den,den,BarrSh00,tackles_loss,0,,,,,
player,201610240den,den,BarrSh00,qb_hits,0,,,,,
player,201610240den,den,BarrSh00,fumbles_rec,0,,,,,
player,201610240den,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201610240den,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201610240den,den,BarrSh00,fumbles_forced,0,,,,,
player,201610240den,den,KilgDa01,def_int,0,,,,,
player,201610240den,den,KilgDa01,def_int_yds,0,,,,,
player,201610240den,den,KilgDa01,def_int_td,0,,,,,
player,201610240den,den,KilgDa01,def_int_long,0,,,,,
player,201610240den,den,KilgDa01,pass_defended,0,,,,,
player,201610240den,den,KilgDa01,sacks,0.0,,,,,
player,201610240den,den,KilgDa01,tackles_combined,1,,,,,
player,201610240den,den,KilgDa01,tackles_solo,0,,,,,
player,201610240den,den,KilgDa01,tackles_assists,1,,,,,
player,201610240den,den,KilgDa01,tackles_loss,0,,,,,
player,201610240den,den,KilgDa01,qb_hits,0,,,,,
player,201610240den,den,KilgDa01,fumbles_rec,0,,,,,
player,201610240den,den,KilgDa01,fumbles_rec_yds,0,,,,,
player,201610240den,den,KilgDa01,fumbles_rec_td,0,,,,,
player,201610240den,den,KilgDa01,fumbles_forced,0,,,,,
player,201610240den,den,RobyBr00,def_int,0,,,,,
player,201610240den,den,RobyBr00,def_int_yds,0,,,,,
player,201610240den,den,RobyBr00,def_int_td,0,,,,,
player,201610240den,den,RobyBr00,def_int_long,0,,,,,
player,201610240den,den,RobyBr00,pass_defended,0,,,,,
player,201610240den,den,RobyBr00,sacks,0.0,,,,,
player,201610240den,den,RobyBr00,tackles_combined,1,,,,,
player,201610240den,den,RobyBr00,tackles_solo,1,,,,,
player,201610240den,den,RobyBr00,tackles_assists,0,,,,,
player,201610240den,den,RobyBr00,tackles_loss,0,,,,,
player,201610240den,den,RobyBr00,qb_hits,0,,,,,
player,201610240den,den,RobyBr00,fumbles_rec,0,,,,,
player,201610240den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201610240den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201610240den,den,RobyBr00,fumbles_forced,0,,,,,
player,201610240den,den,SimmJu00,def_int,0,,,,,
player,201610240den,den,SimmJu00,def_int_yds,0,,,,,
player,201610240den,den,SimmJu00,def_int_td,0,,,,,
player,201610240den,den,SimmJu00,def_int_long,0,,,,,
player,201610240den,den,SimmJu00,pass_defended,0,,,,,
player,201610240den,den,SimmJu00,sacks,0.0,,,,,
player,201610240den,den,SimmJu00,tackles_combined,1,,,,,
player,201610240den,den,SimmJu00,tackles_solo,1,,,,,
player,201610240den,den,SimmJu00,tackles_assists,0,,,,,
player,201610240den,den,SimmJu00,tackles_loss,0,,,,,
player,201610240den,den,SimmJu00,qb_hits,0,,,,,
player,201610240den,den,SimmJu00,fumbles_rec,0,,,,,
player,201610240den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201610240den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201610240den,den,SimmJu00,fumbles_forced,0,,,,,
player,201610240den,den,WebsKa00,def_int,0,,,,,
player,201610240den,den,WebsKa00,def_int_yds,0,,,,,
