game,2016,2,20160919,201609190chi,phi,"Philadelphia Eagles",29,chi,"Chicago Bears",14
player,201609190chi,chi,JoneCh05,def_pct,0%,,,,,
player,201609190chi,chi,JoneCh05,special_teams,25,,,,,
player,201609190chi,chi,JoneCh05,st_pct,89%,,,,,
player,201609190chi,chi,ScalPa00,pos,LS,,,,,
player,201609190chi,chi,ScalPa00,offense,0,,,,,
player,201609190chi,chi,ScalPa00,off_pct,0%,,,,,
player,201609190chi,chi,ScalPa00,defense,0,,,,,
player,201609190chi,chi,ScalPa00,def_pct,0%,,,,,
player,201609190chi,chi,ScalPa00,special_teams,7,,,,,
player,201609190chi,chi,ScalPa00,st_pct,25%,,,,,
player,201609190chi,chi,ODonPa00,pos,P,,,,,
player,201609190chi,chi,ODonPa00,offense,0,,,,,
player,201609190chi,chi,ODonPa00,off_pct,0%,,,,,
player,201609190chi,chi,ODonPa00,defense,0,,,,,
player,201609190chi,chi,ODonPa00,def_pct,0%,,,,,
player,201609190chi,chi,ODonPa00,special_teams,7,,,,,
player,201609190chi,chi,ODonPa00,st_pct,25%,,,,,
player,201609190chi,chi,barthco01,pos,K,,,,,
player,201609190chi,chi,barthco01,offense,0,,,,,
player,201609190chi,chi,barthco01,off_pct,0%,,,,,
player,201609190chi,chi,barthco01,defense,0,,,,,
player,201609190chi,chi,barthco01,def_pct,0%,,,,,
player,201609190chi,chi,barthco01,special_teams,6,,,,,
player,201609190chi,chi,barthco01,st_pct,21%,,,,,
player,201609190chi,chi,LarsTe20,pos,C,,,,,
player,201609190chi,chi,LarsTe20,offense,0,,,,,
player,201609190chi,chi,LarsTe20,off_pct,0%,,,,,
player,201609190chi,chi,LarsTe20,defense,0,,,,,
player,201609190chi,chi,LarsTe20,def_pct,0%,,,,,
player,201609190chi,chi,LarsTe20,special_teams,3,,,,,
player,201609190chi,chi,LarsTe20,st_pct,11%,,,,,
player,201609190chi,chi,AdamMi02,pos,T,,,,,
player,201609190chi,chi,AdamMi02,offense,0,,,,,
player,201609190chi,chi,AdamMi02,off_pct,0%,,,,,
player,201609190chi,chi,AdamMi02,defense,0,,,,,
player,201609190chi,chi,AdamMi02,def_pct,0%,,,,,
player,201609190chi,chi,AdamMi02,special_teams,3,,,,,
player,201609190chi,chi,AdamMi02,st_pct,11%,,,,,
player,201609190chi,phi,BrooBr00,pos,G,,,,,
player,201609190chi,phi,BrooBr00,offense,72,,,,,
player,201609190chi,phi,BrooBr00,off_pct,100%,,,,,
player,201609190chi,phi,BrooBr00,defense,0,,,,,
player,201609190chi,phi,BrooBr00,def_pct,0%,,,,,
player,201609190chi,phi,BrooBr00,special_teams,6,,,,,
player,201609190chi,phi,BrooBr00,st_pct,21%,,,,,
player,201609190chi,phi,JohnLa01,pos,T,,,,,
player,201609190chi,phi,JohnLa01,offense,72,,,,,
player,201609190chi,phi,JohnLa01,off_pct,100%,,,,,
player,201609190chi,phi,JohnLa01,defense,0,,,,,
player,201609190chi,phi,JohnLa01,def_pct,0%,,,,,
player,201609190chi,phi,JohnLa01,special_teams,6,,,,,
player,201609190chi,phi,JohnLa01,st_pct,21%,,,,,
player,201609190chi,phi,WentCa00,pos,QB,,,,,
player,201609190chi,phi,WentCa00,offense,72,,,,,
player,201609190chi,phi,WentCa00,off_pct,100%,,,,,
player,201609190chi,phi,WentCa00,defense,0,,,,,
player,201609190chi,phi,WentCa00,def_pct,0%,,,,,
player,201609190chi,phi,WentCa00,special_teams,0,,,,,
player,201609190chi,phi,WentCa00,st_pct,0%,,,,,
player,201609190chi,phi,PeteJa21,pos,T,,,,,
player,201609190chi,phi,PeteJa21,offense,72,,,,,
player,201609190chi,phi,PeteJa21,off_pct,100%,,,,,
player,201609190chi,phi,PeteJa21,defense,0,,,,,
player,201609190chi,phi,PeteJa21,def_pct,0%,,,,,
player,201609190chi,phi,PeteJa21,special_teams,0,,,,,
player,201609190chi,phi,PeteJa21,st_pct,0%,,,,,
player,201609190chi,phi,KelcJa00,pos,C,,,,,
player,201609190chi,phi,KelcJa00,offense,72,,,,,
player,201609190chi,phi,KelcJa00,off_pct,100%,,,,,
player,201609190chi,phi,KelcJa00,defense,0,,,,,
player,201609190chi,phi,KelcJa00,def_pct,0%,,,,,
player,201609190chi,phi,KelcJa00,special_teams,0,,,,,
player,201609190chi,phi,KelcJa00,st_pct,0%,,,,,
player,201609190chi,phi,BarbAl20,pos,G,,,,,
player,201609190chi,phi,BarbAl20,offense,71,,,,,
player,201609190chi,phi,BarbAl20,off_pct,99%,,,,,
player,201609190chi,phi,BarbAl20,defense,0,,,,,
player,201609190chi,phi,BarbAl20,def_pct,0%,,,,,
player,201609190chi,phi,BarbAl20,special_teams,6,,,,,
player,201609190chi,phi,BarbAl20,st_pct,21%,,,,,
player,201609190chi,phi,MattJo00,pos,WR,,,,,
player,201609190chi,phi,MattJo00,offense,71,,,,,
player,201609190chi,phi,MattJo00,off_pct,99%,,,,,
player,201609190chi,phi,MattJo00,defense,0,,,,,
player,201609190chi,phi,MattJo00,def_pct,0%,,,,,
player,201609190chi,phi,MattJo00,special_teams,1,,,,,
player,201609190chi,phi,MattJo00,st_pct,4%,,,,,
player,201609190chi,phi,AghoNe00,pos,WR,,,,,
player,201609190chi,phi,AghoNe00,offense,56,,,,,
player,201609190chi,phi,AghoNe00,off_pct,78%,,,,,
player,201609190chi,phi,AghoNe00,defense,0,,,,,
player,201609190chi,phi,AghoNe00,def_pct,0%,,,,,
player,201609190chi,phi,AghoNe00,special_teams,0,,,,,
player,201609190chi,phi,AghoNe00,st_pct,0%,,,,,
player,201609190chi,phi,CeleBr00,pos,TE,,,,,
player,201609190chi,phi,CeleBr00,offense,53,,,,,
player,201609190chi,phi,CeleBr00,off_pct,74%,,,,,
player,201609190chi,phi,CeleBr00,defense,0,,,,,
player,201609190chi,phi,CeleBr00,def_pct,0%,,,,,
player,201609190chi,phi,CeleBr00,special_teams,14,,,,,
player,201609190chi,phi,CeleBr00,st_pct,50%,,,,,
player,201609190chi,phi,SproDa00,pos,RB,,,,,
player,201609190chi,phi,SproDa00,offense,41,,,,,
player,201609190chi,phi,SproDa00,off_pct,57%,,,,,
player,201609190chi,phi,SproDa00,defense,0,,,,,
player,201609190chi,phi,SproDa00,def_pct,0%,,,,,
player,201609190chi,phi,SproDa00,special_teams,5,,,,,
player,201609190chi,phi,SproDa00,st_pct,18%,,,,,
player,201609190chi,phi,GreeDo00,pos,WR,,,,,
player,201609190chi,phi,GreeDo00,offense,33,,,,,
player,201609190chi,phi,GreeDo00,off_pct,46%,,,,,
player,201609190chi,phi,GreeDo00,defense,0,,,,,
player,201609190chi,phi,GreeDo00,def_pct,0%,,,,,
player,201609190chi,phi,GreeDo00,special_teams,0,,,,,
player,201609190chi,phi,GreeDo00,st_pct,0%,,,,,
player,201609190chi,phi,BurtTr01,pos,TE,,,,,
player,201609190chi,phi,BurtTr01,offense,31,,,,,
player,201609190chi,phi,BurtTr01,off_pct,43%,,,,,
player,201609190chi,phi,BurtTr01,defense,0,,,,,
player,201609190chi,phi,BurtTr01,def_pct,0%,,,,,
player,201609190chi,phi,BurtTr01,special_teams,13,,,,,
player,201609190chi,phi,BurtTr01,st_pct,46%,,,,,
player,201609190chi,phi,MathRy00,pos,RB,,,,,
player,201609190chi,phi,MathRy00,offense,21,,,,,
player,201609190chi,phi,MathRy00,off_pct,29%,,,,,
player,201609190chi,phi,MathRy00,defense,0,,,,,
player,201609190chi,phi,MathRy00,def_pct,0%,,,,,
player,201609190chi,phi,MathRy00,special_teams,0,,,,,
player,201609190chi,phi,MathRy00,st_pct,0%,,,,,
player,201609190chi,phi,TobiMa00,pos,G,,,,,
player,201609190chi,phi,TobiMa00,offense,16,,,,,
player,201609190chi,phi,TobiMa00,off_pct,22%,,,,,
player,201609190chi,phi,TobiMa00,defense,0,,,,,
player,201609190chi,phi,TobiMa00,def_pct,0%,,,,,
player,201609190chi,phi,TobiMa00,special_teams,6,,,,,
player,201609190chi,phi,TobiMa00,st_pct,21%,,,,,
player,201609190chi,phi,HuffJo00,pos,WR,,,,,
player,201609190chi,phi,HuffJo00,offense,14,,,,,
player,201609190chi,phi,HuffJo00,off_pct,19%,,,,,
player,201609190chi,phi,HuffJo00,defense,0,,,,,
player,201609190chi,phi,HuffJo00,def_pct,0%,,,,,
player,201609190chi,phi,HuffJo00,special_teams,10,,,,,
player,201609190chi,phi,HuffJo00,st_pct,36%,,,,,
player,201609190chi,phi,WisnSt01,pos,C,,,,,
player,201609190chi,phi,WisnSt01,offense,12,,,,,
player,201609190chi,phi,WisnSt01,off_pct,17%,,,,,
player,201609190chi,phi,WisnSt01,defense,0,,,,,
player,201609190chi,phi,WisnSt01,def_pct,0%,,,,,
player,201609190chi,phi,WisnSt01,special_teams,6,,,,,
player,201609190chi,phi,WisnSt01,st_pct,21%,,,,,
player,201609190chi,phi,BarnKe00,pos,RB,,,,,
player,201609190chi,phi,BarnKe00,offense,8,,,,,
player,201609190chi,phi,BarnKe00,off_pct,11%,,,,,
player,201609190chi,phi,BarnKe00,defense,0,,,,,
player,201609190chi,phi,BarnKe00,def_pct,0%,,,,,
player,201609190chi,phi,BarnKe00,special_teams,6,,,,,
player,201609190chi,phi,BarnKe00,st_pct,21%,,,,,
player,201609190chi,phi,SmalWe00,pos,RB,,,,,
player,201609190chi,phi,SmalWe00,offense,5,,,,,
player,201609190chi,phi,SmalWe00,off_pct,7%,,,,,
player,201609190chi,phi,SmalWe00,defense,0,,,,,
player,201609190chi,phi,SmalWe00,def_pct,0%,,,,,
player,201609190chi,phi,SmalWe00,special_teams,5,,,,,
player,201609190chi,phi,SmalWe00,st_pct,18%,,,,,
player,201609190chi,phi,JenkMa99,pos,S,,,,,
player,201609190chi,phi,JenkMa99,offense,0,,,,,
player,201609190chi,phi,JenkMa99,off_pct,0%,,,,,
player,201609190chi,phi,JenkMa99,defense,52,,,,,
player,201609190chi,phi,JenkMa99,def_pct,100%,,,,,
player,201609190chi,phi,JenkMa99,special_teams,10,,,,,
player,201609190chi,phi,JenkMa99,st_pct,36%,,,,,
player,201609190chi,phi,CarrNo00,pos,CB,,,,,
player,201609190chi,phi,CarrNo00,offense,0,,,,,
player,201609190chi,phi,CarrNo00,off_pct,0%,,,,,
player,201609190chi,phi,CarrNo00,defense,51,,,,,
player,201609190chi,phi,CarrNo00,def_pct,98%,,,,,
player,201609190chi,phi,CarrNo00,special_teams,6,,,,,
player,201609190chi,phi,CarrNo00,st_pct,21%,,,,,
player,201609190chi,phi,McLeRo00,pos,S,,,,,
player,201609190chi,phi,McLeRo00,offense,0,,,,,
player,201609190chi,phi,McLeRo00,off_pct,0%,,,,,
player,201609190chi,phi,McLeRo00,defense,50,,,,,
player,201609190chi,phi,McLeRo00,def_pct,96%,,,,,
player,201609190chi,phi,McLeRo00,special_teams,8,,,,,
player,201609190chi,phi,McLeRo00,st_pct,29%,,,,,
player,201609190chi,phi,BradNi00,pos,LB,,,,,
player,201609190chi,phi,BradNi00,offense,0,,,,,
player,201609190chi,phi,BradNi00,off_pct,0%,,,,,
player,201609190chi,phi,BradNi00,defense,50,,,,,
player,201609190chi,phi,BradNi00,def_pct,96%,,,,,
player,201609190chi,phi,BradNi00,special_teams,7,,,,,
player,201609190chi,phi,BradNi00,st_pct,25%,,,,,
player,201609190chi,phi,MillJa02,pos,CB,,,,,
player,201609190chi,phi,MillJa02,offense,0,,,,,
player,201609190chi,phi,MillJa02,off_pct,0%,,,,,
player,201609190chi,phi,MillJa02,defense,43,,,,,
player,201609190chi,phi,MillJa02,def_pct,83%,,,,,
player,201609190chi,phi,MillJa02,special_teams,7,,,,,
player,201609190chi,phi,MillJa02,st_pct,25%,,,,,
player,201609190chi,phi,BrooRo01,pos,CB,,,,,
player,201609190chi,phi,BrooRo01,offense,0,,,,,
player,201609190chi,phi,BrooRo01,off_pct,0%,,,,,
player,201609190chi,phi,BrooRo01,defense,42,,,,,
player,201609190chi,phi,BrooRo01,def_pct,81%,,,,,
player,201609190chi,phi,BrooRo01,special_teams,2,,,,,
player,201609190chi,phi,BrooRo01,st_pct,7%,,,,,
player,201609190chi,phi,CoxxFl00,pos,DT,,,,,
player,201609190chi,phi,CoxxFl00,offense,0,,,,,
player,201609190chi,phi,CoxxFl00,off_pct,0%,,,,,
player,201609190chi,phi,CoxxFl00,defense,42,,,,,
player,201609190chi,phi,CoxxFl00,def_pct,81%,,,,,
player,201609190chi,phi,CoxxFl00,special_teams,1,,,,,
player,201609190chi,phi,CoxxFl00,st_pct,4%,,,,,
player,201609190chi,phi,BarwCo99,pos,DE,,,,,
player,201609190chi,phi,BarwCo99,offense,0,,,,,
player,201609190chi,phi,BarwCo99,off_pct,0%,,,,,
player,201609190chi,phi,BarwCo99,defense,41,,,,,
player,201609190chi,phi,BarwCo99,def_pct,79%,,,,,
player,201609190chi,phi,BarwCo99,special_teams,2,,,,,
player,201609190chi,phi,BarwCo99,st_pct,7%,,,,,
player,201609190chi,phi,HickJo00,pos,LB,,,,,
player,201609190chi,phi,HickJo00,offense,0,,,,,
player,201609190chi,phi,HickJo00,off_pct,0%,,,,,
player,201609190chi,phi,HickJo00,defense,39,,,,,
player,201609190chi,phi,HickJo00,def_pct,75%,,,,,
player,201609190chi,phi,HickJo00,special_teams,7,,,,,
player,201609190chi,phi,HickJo00,st_pct,25%,,,,,
player,201609190chi,phi,GrahBr99,pos,DE,,,,,
player,201609190chi,phi,GrahBr99,offense,0,,,,,
player,201609190chi,phi,GrahBr99,off_pct,0%,,,,,
player,201609190chi,phi,GrahBr99,defense,37,,,,,
player,201609190chi,phi,GrahBr99,def_pct,71%,,,,,
player,201609190chi,phi,GrahBr99,special_teams,5,,,,,
player,201609190chi,phi,GrahBr99,st_pct,18%,,,,,
player,201609190chi,phi,LogaBe00,pos,DT,,,,,
player,201609190chi,phi,LogaBe00,offense,0,,,,,
player,201609190chi,phi,LogaBe00,off_pct,0%,,,,,
player,201609190chi,phi,LogaBe00,defense,31,,,,,
player,201609190chi,phi,LogaBe00,def_pct,60%,,,,,
player,201609190chi,phi,LogaBe00,special_teams,4,,,,,
player,201609190chi,phi,LogaBe00,st_pct,14%,,,,,
player,201609190chi,phi,CurrVi00,pos,DE,,,,,
player,201609190chi,phi,CurrVi00,offense,0,,,,,
player,201609190chi,phi,CurrVi00,off_pct,0%,,,,,
player,201609190chi,phi,CurrVi00,defense,24,,,,,
player,201609190chi,phi,CurrVi00,def_pct,46%,,,,,
player,201609190chi,phi,CurrVi00,special_teams,3,,,,,
player,201609190chi,phi,CurrVi00,st_pct,11%,,,,,
player,201609190chi,phi,KendMy00,pos,LB,,,,,
player,201609190chi,phi,KendMy00,offense,0,,,,,
player,201609190chi,phi,KendMy00,off_pct,0%,,,,,
player,201609190chi,phi,KendMy00,defense,20,,,,,
player,201609190chi,phi,KendMy00,def_pct,38%,,,,,
player,201609190chi,phi,KendMy00,special_teams,10,,,,,
player,201609190chi,phi,KendMy00,st_pct,36%,,,,,
player,201609190chi,phi,SmitMa03,pos,DE,,,,,
player,201609190chi,phi,SmitMa03,offense,0,,,,,
player,201609190chi,phi,SmitMa03,off_pct,0%,,,,,
player,201609190chi,phi,SmitMa03,defense,12,,,,,
player,201609190chi,phi,SmitMa03,def_pct,23%,,,,,
player,201609190chi,phi,SmitMa03,special_teams,14,,,,,
player,201609190chi,phi,SmitMa03,st_pct,50%,,,,,
player,201609190chi,phi,TullSt20,pos,LB,,,,,
player,201609190chi,phi,TullSt20,offense,0,,,,,
player,201609190chi,phi,TullSt20,off_pct,0%,,,,,
player,201609190chi,phi,TullSt20,defense,12,,,,,
player,201609190chi,phi,TullSt20,def_pct,23%,,,,,
player,201609190chi,phi,TullSt20,special_teams,0,,,,,
player,201609190chi,phi,TullSt20,st_pct,0%,,,,,
player,201609190chi,phi,AlleBe00,pos,DT,,,,,
player,201609190chi,phi,AlleBe00,offense,0,,,,,
player,201609190chi,phi,AlleBe00,off_pct,0%,,,,,
player,201609190chi,phi,AlleBe00,defense,11,,,,,
player,201609190chi,phi,AlleBe00,def_pct,21%,,,,,
player,201609190chi,phi,AlleBe00,special_teams,9,,,,,
player,201609190chi,phi,AlleBe00,st_pct,32%,,,,,
player,201609190chi,phi,MeanSt00,pos,DE,,,,,
player,201609190chi,phi,MeanSt00,offense,0,,,,,
player,201609190chi,phi,MeanSt00,off_pct,0%,,,,,
player,201609190chi,phi,MeanSt00,defense,7,,,,,
player,201609190chi,phi,MeanSt00,def_pct,13%,,,,,
player,201609190chi,phi,MeanSt00,special_teams,3,,,,,
player,201609190chi,phi,MeanSt00,st_pct,11%,,,,,
player,201609190chi,phi,VaeaDe01,pos,DT,,,,,
player,201609190chi,phi,VaeaDe01,offense,0,,,,,
player,201609190chi,phi,VaeaDe01,off_pct,0%,,,,,
player,201609190chi,phi,VaeaDe01,defense,7,,,,,
player,201609190chi,phi,VaeaDe01,def_pct,13%,,,,,
player,201609190chi,phi,VaeaDe01,special_teams,0,,,,,
player,201609190chi,phi,VaeaDe01,st_pct,0%,,,,,
player,201609190chi,phi,BramBr00,pos,DE,,,,,
player,201609190chi,phi,BramBr00,offense,0,,,,,
player,201609190chi,phi,BramBr00,off_pct,0%,,,,,
player,201609190chi,phi,BramBr00,defense,0,,,,,
player,201609190chi,phi,BramBr00,def_pct,0%,,,,,
player,201609190chi,phi,BramBr00,special_teams,21,,,,,
player,201609190chi,phi,BramBr00,st_pct,75%,,,,,
player,201609190chi,phi,MaraCh99,pos,S,,,,,
player,201609190chi,phi,MaraCh99,offense,0,,,,,
player,201609190chi,phi,MaraCh99,off_pct,0%,,,,,
player,201609190chi,phi,MaraCh99,defense,0,,,,,
player,201609190chi,phi,MaraCh99,def_pct,0%,,,,,
player,201609190chi,phi,MaraCh99,special_teams,21,,,,,
player,201609190chi,phi,MaraCh99,st_pct,75%,,,,,
player,201609190chi,phi,GoodNa00,pos,LB,,,,,
player,201609190chi,phi,GoodNa00,offense,0,,,,,
player,201609190chi,phi,GoodNa00,off_pct,0%,,,,,
player,201609190chi,phi,GoodNa00,defense,0,,,,,
player,201609190chi,phi,GoodNa00,def_pct,0%,,,,,
player,201609190chi,phi,GoodNa00,special_teams,17,,,,,
player,201609190chi,phi,GoodNa00,st_pct,61%,,,,,
player,201609190chi,phi,SturCa00,pos,K,,,,,
player,201609190chi,phi,SturCa00,offense,0,,,,,
player,201609190chi,phi,SturCa00,off_pct,0%,,,,,
player,201609190chi,phi,SturCa00,defense,0,,,,,
player,201609190chi,phi,SturCa00,def_pct,0%,,,,,
player,201609190chi,phi,SturCa00,special_teams,13,,,,,
player,201609190chi,phi,SturCa00,st_pct,46%,,,,,
player,201609190chi,phi,GrugKa00,pos,LB,,,,,
player,201609190chi,phi,GrugKa00,offense,0,,,,,
player,201609190chi,phi,GrugKa00,off_pct,0%,,,,,
player,201609190chi,phi,GrugKa00,defense,0,,,,,
player,201609190chi,phi,GrugKa00,def_pct,0%,,,,,
player,201609190chi,phi,GrugKa00,special_teams,12,,,,,
player,201609190chi,phi,GrugKa00,st_pct,43%,,,,,
player,201609190chi,phi,BrooTe00,pos,S,,,,,
player,201609190chi,phi,BrooTe00,offense,0,,,,,
player,201609190chi,phi,BrooTe00,off_pct,0%,,,,,
player,201609190chi,phi,BrooTe00,defense,0,,,,,
player,201609190chi,phi,BrooTe00,def_pct,0%,,,,,
player,201609190chi,phi,BrooTe00,special_teams,11,,,,,
player,201609190chi,phi,BrooTe00,st_pct,39%,,,,,
player,201609190chi,phi,DoreJo20,pos,LS,,,,,
player,201609190chi,phi,DoreJo20,offense,0,,,,,
player,201609190chi,phi,DoreJo20,off_pct,0%,,,,,
player,201609190chi,phi,DoreJo20,defense,0,,,,,
player,201609190chi,phi,DoreJo20,def_pct,0%,,,,,
player,201609190chi,phi,DoreJo20,special_teams,11,,,,,
player,201609190chi,phi,DoreJo20,st_pct,39%,,,,,
player,201609190chi,phi,JoneDo21,pos,P,,,,,
player,201609190chi,phi,JoneDo21,offense,0,,,,,
player,201609190chi,phi,JoneDo21,off_pct,0%,,,,,
player,201609190chi,phi,JoneDo21,defense,0,,,,,
player,201609190chi,phi,JoneDo21,def_pct,0%,,,,,
player,201609190chi,phi,JoneDo21,special_teams,11,,,,,
player,201609190chi,phi,JoneDo21,st_pct,39%,,,,,
player,201609190chi,phi,WatkJa01,pos,S,,,,,
player,201609190chi,phi,WatkJa01,offense,0,,,,,
player,201609190chi,phi,WatkJa01,off_pct,0%,,,,,
player,201609190chi,phi,WatkJa01,defense,0,,,,,
player,201609190chi,phi,WatkJa01,def_pct,0%,,,,,
player,201609190chi,phi,WatkJa01,special_teams,9,,,,,
player,201609190chi,phi,WatkJa01,st_pct,32%,,,,,
