game,2016,5,20161009,201610090cle,nwe,"New England Patriots",33,cle,"Cleveland Browns",13
player,201610090cle,cle,JohnMa06,pass_sacked,0,,,,,
player,201610090cle,cle,JohnMa06,pass_sacked_yds,0,,,,,
player,201610090cle,cle,JohnMa06,pass_long,0,,,,,
player,201610090cle,cle,JohnMa06,pass_rating,,,,,,
player,201610090cle,cle,JohnMa06,rush_att,0,,,,,
player,201610090cle,cle,JohnMa06,rush_yds,0,,,,,
player,201610090cle,cle,JohnMa06,rush_td,0,,,,,
player,201610090cle,cle,JohnMa06,rush_long,0,,,,,
player,201610090cle,cle,JohnMa06,targets,1,,,,,
player,201610090cle,cle,JohnMa06,rec,0,,,,,
player,201610090cle,cle,JohnMa06,rec_yds,0,,,,,
player,201610090cle,cle,JohnMa06,rec_td,0,,,,,
player,201610090cle,cle,JohnMa06,rec_long,0,,,,,
player,201610090cle,cle,JohnMa06,fumbles,0,,,,,
player,201610090cle,cle,JohnMa06,fumbles_lost,0,,,,,
player,201610090cle,cle,HiggRa00,pass_cmp,0,,,,,
player,201610090cle,cle,HiggRa00,pass_att,0,,,,,
player,201610090cle,cle,HiggRa00,pass_yds,0,,,,,
player,201610090cle,cle,HiggRa00,pass_td,0,,,,,
player,201610090cle,cle,HiggRa00,pass_int,0,,,,,
player,201610090cle,cle,HiggRa00,pass_sacked,0,,,,,
player,201610090cle,cle,HiggRa00,pass_sacked_yds,0,,,,,
player,201610090cle,cle,HiggRa00,pass_long,0,,,,,
player,201610090cle,cle,HiggRa00,pass_rating,,,,,,
player,201610090cle,cle,HiggRa00,rush_att,0,,,,,
player,201610090cle,cle,HiggRa00,rush_yds,0,,,,,
player,201610090cle,cle,HiggRa00,rush_td,0,,,,,
player,201610090cle,cle,HiggRa00,rush_long,0,,,,,
player,201610090cle,cle,HiggRa00,targets,1,,,,,
player,201610090cle,cle,HiggRa00,rec,0,,,,,
player,201610090cle,cle,HiggRa00,rec_yds,0,,,,,
player,201610090cle,cle,HiggRa00,rec_td,0,,,,,
player,201610090cle,cle,HiggRa00,rec_long,0,,,,,
player,201610090cle,cle,HiggRa00,fumbles,0,,,,,
player,201610090cle,cle,HiggRa00,fumbles_lost,0,,,,,
player,201610090cle,nwe,ChunPa99,def_int,1,,,,,
player,201610090cle,nwe,ChunPa99,def_int_yds,4,,,,,
player,201610090cle,nwe,ChunPa99,def_int_td,0,,,,,
player,201610090cle,nwe,ChunPa99,def_int_long,4,,,,,
player,201610090cle,nwe,ChunPa99,pass_defended,1,,,,,
player,201610090cle,nwe,ChunPa99,sacks,0.0,,,,,
player,201610090cle,nwe,ChunPa99,tackles_combined,7,,,,,
player,201610090cle,nwe,ChunPa99,tackles_solo,5,,,,,
player,201610090cle,nwe,ChunPa99,tackles_assists,2,,,,,
player,201610090cle,nwe,ChunPa99,tackles_loss,0,,,,,
player,201610090cle,nwe,ChunPa99,qb_hits,0,,,,,
player,201610090cle,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201610090cle,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201610090cle,nwe,BrowMa01,def_int,0,,,,,
player,201610090cle,nwe,BrowMa01,def_int_yds,0,,,,,
player,201610090cle,nwe,BrowMa01,def_int_td,0,,,,,
player,201610090cle,nwe,BrowMa01,def_int_long,0,,,,,
player,201610090cle,nwe,BrowMa01,pass_defended,0,,,,,
player,201610090cle,nwe,BrowMa01,sacks,2.0,,,,,
player,201610090cle,nwe,BrowMa01,tackles_combined,5,,,,,
player,201610090cle,nwe,BrowMa01,tackles_solo,3,,,,,
player,201610090cle,nwe,BrowMa01,tackles_assists,2,,,,,
player,201610090cle,nwe,BrowMa01,tackles_loss,2,,,,,
player,201610090cle,nwe,BrowMa01,qb_hits,2,,,,,
player,201610090cle,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201610090cle,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201610090cle,nwe,RobeEl00,def_int,0,,,,,
player,201610090cle,nwe,RobeEl00,def_int_yds,0,,,,,
player,201610090cle,nwe,RobeEl00,def_int_td,0,,,,,
player,201610090cle,nwe,RobeEl00,def_int_long,0,,,,,
player,201610090cle,nwe,RobeEl00,pass_defended,0,,,,,
player,201610090cle,nwe,RobeEl00,sacks,0.0,,,,,
player,201610090cle,nwe,RobeEl00,tackles_combined,7,,,,,
player,201610090cle,nwe,RobeEl00,tackles_solo,6,,,,,
player,201610090cle,nwe,RobeEl00,tackles_assists,1,,,,,
player,201610090cle,nwe,RobeEl00,tackles_loss,1,,,,,
player,201610090cle,nwe,RobeEl00,qb_hits,0,,,,,
player,201610090cle,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201610090cle,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201610090cle,nwe,McCoDe99,def_int,0,,,,,
player,201610090cle,nwe,McCoDe99,def_int_yds,0,,,,,
player,201610090cle,nwe,McCoDe99,def_int_td,0,,,,,
player,201610090cle,nwe,McCoDe99,def_int_long,0,,,,,
player,201610090cle,nwe,McCoDe99,pass_defended,0,,,,,
player,201610090cle,nwe,McCoDe99,sacks,0.0,,,,,
player,201610090cle,nwe,McCoDe99,tackles_combined,5,,,,,
player,201610090cle,nwe,McCoDe99,tackles_solo,5,,,,,
player,201610090cle,nwe,McCoDe99,tackles_assists,0,,,,,
player,201610090cle,nwe,McCoDe99,tackles_loss,1,,,,,
player,201610090cle,nwe,McCoDe99,qb_hits,0,,,,,
player,201610090cle,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201610090cle,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201610090cle,nwe,BranAl99,def_int,0,,,,,
player,201610090cle,nwe,BranAl99,def_int_yds,0,,,,,
player,201610090cle,nwe,BranAl99,def_int_td,0,,,,,
player,201610090cle,nwe,BranAl99,def_int_long,0,,,,,
player,201610090cle,nwe,BranAl99,pass_defended,0,,,,,
player,201610090cle,nwe,BranAl99,sacks,0.0,,,,,
player,201610090cle,nwe,BranAl99,tackles_combined,4,,,,,
player,201610090cle,nwe,BranAl99,tackles_solo,3,,,,,
player,201610090cle,nwe,BranAl99,tackles_assists,1,,,,,
player,201610090cle,nwe,BranAl99,tackles_loss,2,,,,,
player,201610090cle,nwe,BranAl99,qb_hits,0,,,,,
player,201610090cle,nwe,BranAl99,fumbles_rec,0,,,,,
player,201610090cle,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,BranAl99,fumbles_forced,0,,,,,
player,201610090cle,nwe,CollJa00,def_int,0,,,,,
player,201610090cle,nwe,CollJa00,def_int_yds,0,,,,,
player,201610090cle,nwe,CollJa00,def_int_td,0,,,,,
player,201610090cle,nwe,CollJa00,def_int_long,0,,,,,
player,201610090cle,nwe,CollJa00,pass_defended,0,,,,,
player,201610090cle,nwe,CollJa00,sacks,0.0,,,,,
player,201610090cle,nwe,CollJa00,tackles_combined,3,,,,,
player,201610090cle,nwe,CollJa00,tackles_solo,3,,,,,
player,201610090cle,nwe,CollJa00,tackles_assists,0,,,,,
player,201610090cle,nwe,CollJa00,tackles_loss,0,,,,,
player,201610090cle,nwe,CollJa00,qb_hits,0,,,,,
player,201610090cle,nwe,CollJa00,fumbles_rec,0,,,,,
player,201610090cle,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,CollJa00,fumbles_forced,1,,,,,
player,201610090cle,nwe,EbneNa00,def_int,0,,,,,
player,201610090cle,nwe,EbneNa00,def_int_yds,0,,,,,
player,201610090cle,nwe,EbneNa00,def_int_td,0,,,,,
player,201610090cle,nwe,EbneNa00,def_int_long,0,,,,,
player,201610090cle,nwe,EbneNa00,pass_defended,0,,,,,
player,201610090cle,nwe,EbneNa00,sacks,0.0,,,,,
player,201610090cle,nwe,EbneNa00,tackles_combined,3,,,,,
player,201610090cle,nwe,EbneNa00,tackles_solo,3,,,,,
player,201610090cle,nwe,EbneNa00,tackles_assists,0,,,,,
player,201610090cle,nwe,EbneNa00,tackles_loss,0,,,,,
player,201610090cle,nwe,EbneNa00,qb_hits,0,,,,,
player,201610090cle,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201610090cle,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201610090cle,nwe,SheaJa00,def_int,0,,,,,
player,201610090cle,nwe,SheaJa00,def_int_yds,0,,,,,
player,201610090cle,nwe,SheaJa00,def_int_td,0,,,,,
player,201610090cle,nwe,SheaJa00,def_int_long,0,,,,,
player,201610090cle,nwe,SheaJa00,pass_defended,1,,,,,
player,201610090cle,nwe,SheaJa00,sacks,0.0,,,,,
player,201610090cle,nwe,SheaJa00,tackles_combined,3,,,,,
player,201610090cle,nwe,SheaJa00,tackles_solo,2,,,,,
player,201610090cle,nwe,SheaJa00,tackles_assists,1,,,,,
player,201610090cle,nwe,SheaJa00,tackles_loss,0,,,,,
player,201610090cle,nwe,SheaJa00,qb_hits,1,,,,,
player,201610090cle,nwe,SheaJa00,fumbles_rec,0,,,,,
player,201610090cle,nwe,SheaJa00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,SheaJa00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,SheaJa00,fumbles_forced,0,,,,,
player,201610090cle,nwe,HamiWo00,def_int,0,,,,,
player,201610090cle,nwe,HamiWo00,def_int_yds,0,,,,,
player,201610090cle,nwe,HamiWo00,def_int_td,0,,,,,
player,201610090cle,nwe,HamiWo00,def_int_long,0,,,,,
player,201610090cle,nwe,HamiWo00,pass_defended,0,,,,,
player,201610090cle,nwe,HamiWo00,sacks,0.0,,,,,
player,201610090cle,nwe,HamiWo00,tackles_combined,2,,,,,
player,201610090cle,nwe,HamiWo00,tackles_solo,1,,,,,
player,201610090cle,nwe,HamiWo00,tackles_assists,1,,,,,
player,201610090cle,nwe,HamiWo00,tackles_loss,0,,,,,
player,201610090cle,nwe,HamiWo00,qb_hits,0,,,,,
player,201610090cle,nwe,HamiWo00,fumbles_rec,0,,,,,
player,201610090cle,nwe,HamiWo00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,HamiWo00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,HamiWo00,fumbles_forced,0,,,,,
player,201610090cle,nwe,MingBa00,def_int,0,,,,,
player,201610090cle,nwe,MingBa00,def_int_yds,0,,,,,
player,201610090cle,nwe,MingBa00,def_int_td,0,,,,,
player,201610090cle,nwe,MingBa00,def_int_long,0,,,,,
player,201610090cle,nwe,MingBa00,pass_defended,0,,,,,
player,201610090cle,nwe,MingBa00,sacks,0.0,,,,,
player,201610090cle,nwe,MingBa00,tackles_combined,2,,,,,
player,201610090cle,nwe,MingBa00,tackles_solo,1,,,,,
player,201610090cle,nwe,MingBa00,tackles_assists,1,,,,,
player,201610090cle,nwe,MingBa00,tackles_loss,0,,,,,
player,201610090cle,nwe,MingBa00,qb_hits,0,,,,,
player,201610090cle,nwe,MingBa00,fumbles_rec,0,,,,,
player,201610090cle,nwe,MingBa00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,MingBa00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,MingBa00,fumbles_forced,0,,,,,
player,201610090cle,nwe,RyanLo00,def_int,0,,,,,
player,201610090cle,nwe,RyanLo00,def_int_yds,0,,,,,
player,201610090cle,nwe,RyanLo00,def_int_td,0,,,,,
player,201610090cle,nwe,RyanLo00,def_int_long,0,,,,,
player,201610090cle,nwe,RyanLo00,pass_defended,0,,,,,
player,201610090cle,nwe,RyanLo00,sacks,0.0,,,,,
player,201610090cle,nwe,RyanLo00,tackles_combined,2,,,,,
player,201610090cle,nwe,RyanLo00,tackles_solo,2,,,,,
player,201610090cle,nwe,RyanLo00,tackles_assists,0,,,,,
player,201610090cle,nwe,RyanLo00,tackles_loss,0,,,,,
player,201610090cle,nwe,RyanLo00,qb_hits,0,,,,,
player,201610090cle,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201610090cle,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201610090cle,nwe,ButlMa01,def_int,0,,,,,
player,201610090cle,nwe,ButlMa01,def_int_yds,0,,,,,
player,201610090cle,nwe,ButlMa01,def_int_td,0,,,,,
player,201610090cle,nwe,ButlMa01,def_int_long,0,,,,,
player,201610090cle,nwe,ButlMa01,pass_defended,0,,,,,
player,201610090cle,nwe,ButlMa01,sacks,0.0,,,,,
player,201610090cle,nwe,ButlMa01,tackles_combined,1,,,,,
player,201610090cle,nwe,ButlMa01,tackles_solo,1,,,,,
player,201610090cle,nwe,ButlMa01,tackles_assists,0,,,,,
player,201610090cle,nwe,ButlMa01,tackles_loss,0,,,,,
player,201610090cle,nwe,ButlMa01,qb_hits,0,,,,,
player,201610090cle,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201610090cle,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201610090cle,nwe,DeveJa00,def_int,0,,,,,
player,201610090cle,nwe,DeveJa00,def_int_yds,0,,,,,
player,201610090cle,nwe,DeveJa00,def_int_td,0,,,,,
player,201610090cle,nwe,DeveJa00,def_int_long,0,,,,,
player,201610090cle,nwe,DeveJa00,pass_defended,0,,,,,
player,201610090cle,nwe,DeveJa00,sacks,0.0,,,,,
player,201610090cle,nwe,DeveJa00,tackles_combined,1,,,,,
player,201610090cle,nwe,DeveJa00,tackles_solo,0,,,,,
player,201610090cle,nwe,DeveJa00,tackles_assists,1,,,,,
player,201610090cle,nwe,DeveJa00,tackles_loss,0,,,,,
player,201610090cle,nwe,DeveJa00,qb_hits,0,,,,,
player,201610090cle,nwe,DeveJa00,fumbles_rec,0,,,,,
player,201610090cle,nwe,DeveJa00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,DeveJa00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,DeveJa00,fumbles_forced,0,,,,,
player,201610090cle,nwe,FlowTr00,def_int,0,,,,,
player,201610090cle,nwe,FlowTr00,def_int_yds,0,,,,,
player,201610090cle,nwe,FlowTr00,def_int_td,0,,,,,
player,201610090cle,nwe,FlowTr00,def_int_long,0,,,,,
player,201610090cle,nwe,FlowTr00,pass_defended,0,,,,,
player,201610090cle,nwe,FlowTr00,sacks,0.0,,,,,
player,201610090cle,nwe,FlowTr00,tackles_combined,1,,,,,
player,201610090cle,nwe,FlowTr00,tackles_solo,1,,,,,
player,201610090cle,nwe,FlowTr00,tackles_assists,0,,,,,
player,201610090cle,nwe,FlowTr00,tackles_loss,0,,,,,
player,201610090cle,nwe,FlowTr00,qb_hits,1,,,,,
player,201610090cle,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201610090cle,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201610090cle,nwe,HarmDu00,def_int,0,,,,,
player,201610090cle,nwe,HarmDu00,def_int_yds,0,,,,,
player,201610090cle,nwe,HarmDu00,def_int_td,0,,,,,
player,201610090cle,nwe,HarmDu00,def_int_long,0,,,,,
player,201610090cle,nwe,HarmDu00,pass_defended,0,,,,,
player,201610090cle,nwe,HarmDu00,sacks,0.0,,,,,
player,201610090cle,nwe,HarmDu00,tackles_combined,1,,,,,
player,201610090cle,nwe,HarmDu00,tackles_solo,1,,,,,
player,201610090cle,nwe,HarmDu00,tackles_assists,0,,,,,
player,201610090cle,nwe,HarmDu00,tackles_loss,0,,,,,
player,201610090cle,nwe,HarmDu00,qb_hits,0,,,,,
player,201610090cle,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201610090cle,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201610090cle,nwe,HighDo01,def_int,0,,,,,
player,201610090cle,nwe,HighDo01,def_int_yds,0,,,,,
player,201610090cle,nwe,HighDo01,def_int_td,0,,,,,
player,201610090cle,nwe,HighDo01,def_int_long,0,,,,,
player,201610090cle,nwe,HighDo01,pass_defended,0,,,,,
player,201610090cle,nwe,HighDo01,sacks,0.0,,,,,
player,201610090cle,nwe,HighDo01,tackles_combined,1,,,,,
player,201610090cle,nwe,HighDo01,tackles_solo,0,,,,,
player,201610090cle,nwe,HighDo01,tackles_assists,1,,,,,
player,201610090cle,nwe,HighDo01,tackles_loss,0,,,,,
player,201610090cle,nwe,HighDo01,qb_hits,0,,,,,
player,201610090cle,nwe,HighDo01,fumbles_rec,0,,,,,
player,201610090cle,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,HighDo01,fumbles_forced,0,,,,,
player,201610090cle,nwe,JoneJo03,def_int,0,,,,,
player,201610090cle,nwe,JoneJo03,def_int_yds,0,,,,,
player,201610090cle,nwe,JoneJo03,def_int_td,0,,,,,
player,201610090cle,nwe,JoneJo03,def_int_long,0,,,,,
player,201610090cle,nwe,JoneJo03,pass_defended,1,,,,,
player,201610090cle,nwe,JoneJo03,sacks,0.0,,,,,
player,201610090cle,nwe,JoneJo03,tackles_combined,1,,,,,
player,201610090cle,nwe,JoneJo03,tackles_solo,1,,,,,
player,201610090cle,nwe,JoneJo03,tackles_assists,0,,,,,
player,201610090cle,nwe,JoneJo03,tackles_loss,0,,,,,
player,201610090cle,nwe,JoneJo03,qb_hits,1,,,,,
player,201610090cle,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201610090cle,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201610090cle,nwe,LongCh99,def_int,0,,,,,
player,201610090cle,nwe,LongCh99,def_int_yds,0,,,,,
player,201610090cle,nwe,LongCh99,def_int_td,0,,,,,
player,201610090cle,nwe,LongCh99,def_int_long,0,,,,,
player,201610090cle,nwe,LongCh99,pass_defended,0,,,,,
player,201610090cle,nwe,LongCh99,sacks,0.0,,,,,
player,201610090cle,nwe,LongCh99,tackles_combined,1,,,,,
player,201610090cle,nwe,LongCh99,tackles_solo,0,,,,,
player,201610090cle,nwe,LongCh99,tackles_assists,1,,,,,
player,201610090cle,nwe,LongCh99,tackles_loss,0,,,,,
player,201610090cle,nwe,LongCh99,qb_hits,0,,,,,
player,201610090cle,nwe,LongCh99,fumbles_rec,0,,,,,
player,201610090cle,nwe,LongCh99,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,LongCh99,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,LongCh99,fumbles_forced,0,,,,,
player,201610090cle,nwe,NinkRo20,def_int,0,,,,,
player,201610090cle,nwe,NinkRo20,def_int_yds,0,,,,,
player,201610090cle,nwe,NinkRo20,def_int_td,0,,,,,
player,201610090cle,nwe,NinkRo20,def_int_long,0,,,,,
player,201610090cle,nwe,NinkRo20,pass_defended,0,,,,,
player,201610090cle,nwe,NinkRo20,sacks,0.0,,,,,
player,201610090cle,nwe,NinkRo20,tackles_combined,1,,,,,
player,201610090cle,nwe,NinkRo20,tackles_solo,1,,,,,
player,201610090cle,nwe,NinkRo20,tackles_assists,0,,,,,
player,201610090cle,nwe,NinkRo20,tackles_loss,0,,,,,
player,201610090cle,nwe,NinkRo20,qb_hits,0,,,,,
player,201610090cle,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201610090cle,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201610090cle,nwe,RichJo00,def_int,0,,,,,
player,201610090cle,nwe,RichJo00,def_int_yds,0,,,,,
player,201610090cle,nwe,RichJo00,def_int_td,0,,,,,
player,201610090cle,nwe,RichJo00,def_int_long,0,,,,,
player,201610090cle,nwe,RichJo00,pass_defended,0,,,,,
player,201610090cle,nwe,RichJo00,sacks,0.0,,,,,
player,201610090cle,nwe,RichJo00,tackles_combined,1,,,,,
player,201610090cle,nwe,RichJo00,tackles_solo,1,,,,,
player,201610090cle,nwe,RichJo00,tackles_assists,0,,,,,
player,201610090cle,nwe,RichJo00,tackles_loss,0,,,,,
player,201610090cle,nwe,RichJo00,qb_hits,0,,,,,
player,201610090cle,nwe,RichJo00,fumbles_rec,0,,,,,
player,201610090cle,nwe,RichJo00,fumbles_rec_yds,0,,,,,
player,201610090cle,nwe,RichJo00,fumbles_rec_td,0,,,,,
player,201610090cle,nwe,RichJo00,fumbles_forced,0,,,,,
player,201610090cle,cle,MedeJa00,def_int,0,,,,,
player,201610090cle,cle,MedeJa00,def_int_yds,0,,,,,
player,201610090cle,cle,MedeJa00,def_int_td,0,,,,,
player,201610090cle,cle,MedeJa00,def_int_long,0,,,,,
player,201610090cle,cle,MedeJa00,pass_defended,0,,,,,
player,201610090cle,cle,MedeJa00,sacks,1.0,,,,,
player,201610090cle,cle,MedeJa00,tackles_combined,2,,,,,
player,201610090cle,cle,MedeJa00,tackles_solo,1,,,,,
player,201610090cle,cle,MedeJa00,tackles_assists,1,,,,,
player,201610090cle,cle,MedeJa00,tackles_loss,1,,,,,
player,201610090cle,cle,MedeJa00,qb_hits,1,,,,,
player,201610090cle,cle,MedeJa00,fumbles_rec,0,,,,,
player,201610090cle,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201610090cle,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201610090cle,cle,MedeJa00,fumbles_forced,0,,,,,
player,201610090cle,cle,KirkCh00,def_int,0,,,,,
player,201610090cle,cle,KirkCh00,def_int_yds,0,,,,,
player,201610090cle,cle,KirkCh00,def_int_td,0,,,,,
player,201610090cle,cle,KirkCh00,def_int_long,0,,,,,
player,201610090cle,cle,KirkCh00,pass_defended,0,,,,,
player,201610090cle,cle,KirkCh00,sacks,0.0,,,,,
player,201610090cle,cle,KirkCh00,tackles_combined,16,,,,,
player,201610090cle,cle,KirkCh00,tackles_solo,11,,,,,
player,201610090cle,cle,KirkCh00,tackles_assists,5,,,,,
player,201610090cle,cle,KirkCh00,tackles_loss,0,,,,,
player,201610090cle,cle,KirkCh00,qb_hits,0,,,,,
player,201610090cle,cle,KirkCh00,fumbles_rec,0,,,,,
player,201610090cle,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201610090cle,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201610090cle,cle,KirkCh00,fumbles_forced,0,,,,,
player,201610090cle,cle,DaviDe00,def_int,0,,,,,
player,201610090cle,cle,DaviDe00,def_int_yds,0,,,,,
player,201610090cle,cle,DaviDe00,def_int_td,0,,,,,
player,201610090cle,cle,DaviDe00,def_int_long,0,,,,,
player,201610090cle,cle,DaviDe00,pass_defended,1,,,,,
player,201610090cle,cle,DaviDe00,sacks,0.0,,,,,
player,201610090cle,cle,DaviDe00,tackles_combined,10,,,,,
player,201610090cle,cle,DaviDe00,tackles_solo,6,,,,,
player,201610090cle,cle,DaviDe00,tackles_assists,4,,,,,
player,201610090cle,cle,DaviDe00,tackles_loss,0,,,,,
player,201610090cle,cle,DaviDe00,qb_hits,0,,,,,
player,201610090cle,cle,DaviDe00,fumbles_rec,0,,,,,
player,201610090cle,cle,DaviDe00,fumbles_rec_yds,0,,,,,
player,201610090cle,cle,DaviDe00,fumbles_rec_td,0,,,,,
player,201610090cle,cle,DaviDe00,fumbles_forced,0,,,,,
player,201610090cle,cle,HadeJo99,def_int,0,,,,,
player,201610090cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201610090cle,cle,HadeJo99,def_int_td,0,,,,,
player,201610090cle,cle,HadeJo99,def_int_long,0,,,,,
player,201610090cle,cle,HadeJo99,pass_defended,0,,,,,
player,201610090cle,cle,HadeJo99,sacks,0.0,,,,,
player,201610090cle,cle,HadeJo99,tackles_combined,7,,,,,
player,201610090cle,cle,HadeJo99,tackles_solo,5,,,,,
player,201610090cle,cle,HadeJo99,tackles_assists,2,,,,,
player,201610090cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201610090cle,cle,HadeJo99,qb_hits,0,,,,,
player,201610090cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201610090cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201610090cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201610090cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201610090cle,cle,TaylJa01,def_int,0,,,,,
player,201610090cle,cle,TaylJa01,def_int_yds,0,,,,,
player,201610090cle,cle,TaylJa01,def_int_td,0,,,,,
player,201610090cle,cle,TaylJa01,def_int_long,0,,,,,
player,201610090cle,cle,TaylJa01,pass_defended,1,,,,,
player,201610090cle,cle,TaylJa01,sacks,0.0,,,,,
player,201610090cle,cle,TaylJa01,tackles_combined,7,,,,,
player,201610090cle,cle,TaylJa01,tackles_solo,5,,,,,
player,201610090cle,cle,TaylJa01,tackles_assists,2,,,,,
player,201610090cle,cle,TaylJa01,tackles_loss,0,,,,,
player,201610090cle,cle,TaylJa01,qb_hits,0,,,,,
player,201610090cle,cle,TaylJa01,fumbles_rec,0,,,,,
player,201610090cle,cle,TaylJa01,fumbles_rec_yds,0,,,,,
player,201610090cle,cle,TaylJa01,fumbles_rec_td,0,,,,,
player,201610090cle,cle,TaylJa01,fumbles_forced,0,,,,,
player,201610090cle,cle,CampIb00,def_int,0,,,,,
player,201610090cle,cle,CampIb00,def_int_yds,0,,,,,
player,201610090cle,cle,CampIb00,def_int_td,0,,,,,
player,201610090cle,cle,CampIb00,def_int_long,0,,,,,
player,201610090cle,cle,CampIb00,pass_defended,0,,,,,
player,201610090cle,cle,CampIb00,sacks,0.0,,,,,
player,201610090cle,cle,CampIb00,tackles_combined,5,,,,,
player,201610090cle,cle,CampIb00,tackles_solo,3,,,,,
player,201610090cle,cle,CampIb00,tackles_assists,2,,,,,
player,201610090cle,cle,CampIb00,tackles_loss,0,,,,,
player,201610090cle,cle,CampIb00,qb_hits,0,,,,,
player,201610090cle,cle,CampIb00,fumbles_rec,0,,,,,
player,201610090cle,cle,CampIb00,fumbles_rec_yds,0,,,,,
player,201610090cle,cle,CampIb00,fumbles_rec_td,0,,,,,
player,201610090cle,cle,CampIb00,fumbles_forced,0,,,,,
player,201610090cle,cle,PoyeJo00,def_int,0,,,,,
player,201610090cle,cle,PoyeJo00,def_int_yds,0,,,,,
player,201610090cle,cle,PoyeJo00,def_int_td,0,,,,,
player,201610090cle,cle,PoyeJo00,def_int_long,0,,,,,
player,201610090cle,cle,PoyeJo00,pass_defended,0,,,,,
