game,2016,6,20161016,201610160det,ram,"Los Angeles Rams",28,det,"Detroit Lions",31
player,201610160det,det,TateGo00,rush_long,3,,,,,
player,201610160det,det,TateGo00,targets,10,,,,,
player,201610160det,det,TateGo00,rec,8,,,,,
player,201610160det,det,TateGo00,rec_yds,165,,,,,
player,201610160det,det,TateGo00,rec_td,1,,,,,
player,201610160det,det,TateGo00,rec_long,61,,,,,
player,201610160det,det,TateGo00,fumbles,0,,,,,
player,201610160det,det,TateGo00,fumbles_lost,0,,,,,
player,201610160det,det,JoneMa02,pass_cmp,0,,,,,
player,201610160det,det,JoneMa02,pass_att,0,,,,,
player,201610160det,det,JoneMa02,pass_yds,0,,,,,
player,201610160det,det,JoneMa02,pass_td,0,,,,,
player,201610160det,det,JoneMa02,pass_int,0,,,,,
player,201610160det,det,JoneMa02,pass_sacked,0,,,,,
player,201610160det,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201610160det,det,JoneMa02,pass_long,0,,,,,
player,201610160det,det,JoneMa02,pass_rating,,,,,,
player,201610160det,det,JoneMa02,rush_att,1,,,,,
player,201610160det,det,JoneMa02,rush_yds,3,,,,,
player,201610160det,det,JoneMa02,rush_td,0,,,,,
player,201610160det,det,JoneMa02,rush_long,3,,,,,
player,201610160det,det,JoneMa02,targets,6,,,,,
player,201610160det,det,JoneMa02,rec,2,,,,,
player,201610160det,det,JoneMa02,rec_yds,10,,,,,
player,201610160det,det,JoneMa02,rec_td,1,,,,,
player,201610160det,det,JoneMa02,rec_long,7,,,,,
player,201610160det,det,JoneMa02,fumbles,0,,,,,
player,201610160det,det,JoneMa02,fumbles_lost,0,,,,,
player,201610160det,det,BoldAn00,pass_cmp,0,,,,,
player,201610160det,det,BoldAn00,pass_att,0,,,,,
player,201610160det,det,BoldAn00,pass_yds,0,,,,,
player,201610160det,det,BoldAn00,pass_td,0,,,,,
player,201610160det,det,BoldAn00,pass_int,0,,,,,
player,201610160det,det,BoldAn00,pass_sacked,0,,,,,
player,201610160det,det,BoldAn00,pass_sacked_yds,0,,,,,
player,201610160det,det,BoldAn00,pass_long,0,,,,,
player,201610160det,det,BoldAn00,pass_rating,,,,,,
player,201610160det,det,BoldAn00,rush_att,0,,,,,
player,201610160det,det,BoldAn00,rush_yds,0,,,,,
player,201610160det,det,BoldAn00,rush_td,0,,,,,
player,201610160det,det,BoldAn00,rush_long,0,,,,,
player,201610160det,det,BoldAn00,targets,9,,,,,
player,201610160det,det,BoldAn00,rec,8,,,,,
player,201610160det,det,BoldAn00,rec_yds,60,,,,,
player,201610160det,det,BoldAn00,rec_td,1,,,,,
player,201610160det,det,BoldAn00,rec_long,15,,,,,
player,201610160det,det,BoldAn00,fumbles,0,,,,,
player,201610160det,det,BoldAn00,fumbles_lost,0,,,,,
player,201610160det,det,RobeAn00,pass_cmp,0,,,,,
player,201610160det,det,RobeAn00,pass_att,0,,,,,
player,201610160det,det,RobeAn00,pass_yds,0,,,,,
player,201610160det,det,RobeAn00,pass_td,0,,,,,
player,201610160det,det,RobeAn00,pass_int,0,,,,,
player,201610160det,det,RobeAn00,pass_sacked,0,,,,,
player,201610160det,det,RobeAn00,pass_sacked_yds,0,,,,,
player,201610160det,det,RobeAn00,pass_long,0,,,,,
player,201610160det,det,RobeAn00,pass_rating,,,,,,
player,201610160det,det,RobeAn00,rush_att,0,,,,,
player,201610160det,det,RobeAn00,rush_yds,0,,,,,
player,201610160det,det,RobeAn00,rush_td,0,,,,,
player,201610160det,det,RobeAn00,rush_long,0,,,,,
player,201610160det,det,RobeAn00,targets,2,,,,,
player,201610160det,det,RobeAn00,rec,2,,,,,
player,201610160det,det,RobeAn00,rec_yds,13,,,,,
player,201610160det,det,RobeAn00,rec_td,1,,,,,
player,201610160det,det,RobeAn00,rec_long,11,,,,,
player,201610160det,det,RobeAn00,fumbles,0,,,,,
player,201610160det,det,RobeAn00,fumbles_lost,0,,,,,
player,201610160det,det,HarbCl00,pass_cmp,0,,,,,
player,201610160det,det,HarbCl00,pass_att,0,,,,,
player,201610160det,det,HarbCl00,pass_yds,0,,,,,
player,201610160det,det,HarbCl00,pass_td,0,,,,,
player,201610160det,det,HarbCl00,pass_int,0,,,,,
player,201610160det,det,HarbCl00,pass_sacked,0,,,,,
player,201610160det,det,HarbCl00,pass_sacked_yds,0,,,,,
player,201610160det,det,HarbCl00,pass_long,0,,,,,
player,201610160det,det,HarbCl00,pass_rating,,,,,,
player,201610160det,det,HarbCl00,rush_att,0,,,,,
player,201610160det,det,HarbCl00,rush_yds,0,,,,,
player,201610160det,det,HarbCl00,rush_td,0,,,,,
player,201610160det,det,HarbCl00,rush_long,0,,,,,
player,201610160det,det,HarbCl00,targets,1,,,,,
player,201610160det,det,HarbCl00,rec,1,,,,,
player,201610160det,det,HarbCl00,rec_yds,3,,,,,
player,201610160det,det,HarbCl00,rec_td,0,,,,,
player,201610160det,det,HarbCl00,rec_long,3,,,,,
player,201610160det,det,HarbCl00,fumbles,0,,,,,
player,201610160det,det,HarbCl00,fumbles_lost,0,,,,,
player,201610160det,ram,DonaAa00,def_int,0,,,,,
player,201610160det,ram,DonaAa00,def_int_yds,0,,,,,
player,201610160det,ram,DonaAa00,def_int_td,0,,,,,
player,201610160det,ram,DonaAa00,def_int_long,0,,,,,
player,201610160det,ram,DonaAa00,pass_defended,0,,,,,
player,201610160det,ram,DonaAa00,sacks,1.0,,,,,
player,201610160det,ram,DonaAa00,tackles_combined,4,,,,,
player,201610160det,ram,DonaAa00,tackles_solo,4,,,,,
player,201610160det,ram,DonaAa00,tackles_assists,0,,,,,
player,201610160det,ram,DonaAa00,tackles_loss,2,,,,,
player,201610160det,ram,DonaAa00,qb_hits,2,,,,,
player,201610160det,ram,DonaAa00,fumbles_rec,0,,,,,
player,201610160det,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201610160det,ram,DonaAa00,fumbles_forced,0,,,,,
player,201610160det,ram,JoynLa00,def_int,0,,,,,
player,201610160det,ram,JoynLa00,def_int_yds,0,,,,,
player,201610160det,ram,JoynLa00,def_int_td,0,,,,,
player,201610160det,ram,JoynLa00,def_int_long,0,,,,,
player,201610160det,ram,JoynLa00,pass_defended,1,,,,,
player,201610160det,ram,JoynLa00,sacks,0.0,,,,,
player,201610160det,ram,JoynLa00,tackles_combined,10,,,,,
player,201610160det,ram,JoynLa00,tackles_solo,8,,,,,
player,201610160det,ram,JoynLa00,tackles_assists,2,,,,,
player,201610160det,ram,JoynLa00,tackles_loss,0,,,,,
player,201610160det,ram,JoynLa00,qb_hits,0,,,,,
player,201610160det,ram,JoynLa00,fumbles_rec,0,,,,,
player,201610160det,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201610160det,ram,JoynLa00,fumbles_forced,0,,,,,
player,201610160det,ram,OgleAl00,def_int,0,,,,,
player,201610160det,ram,OgleAl00,def_int_yds,0,,,,,
player,201610160det,ram,OgleAl00,def_int_td,0,,,,,
player,201610160det,ram,OgleAl00,def_int_long,0,,,,,
player,201610160det,ram,OgleAl00,pass_defended,0,,,,,
player,201610160det,ram,OgleAl00,sacks,0.0,,,,,
player,201610160det,ram,OgleAl00,tackles_combined,9,,,,,
player,201610160det,ram,OgleAl00,tackles_solo,5,,,,,
player,201610160det,ram,OgleAl00,tackles_assists,4,,,,,
player,201610160det,ram,OgleAl00,tackles_loss,2,,,,,
player,201610160det,ram,OgleAl00,qb_hits,0,,,,,
player,201610160det,ram,OgleAl00,fumbles_rec,0,,,,,
player,201610160det,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201610160det,ram,OgleAl00,fumbles_forced,0,,,,,
player,201610160det,ram,HillTr01,def_int,0,,,,,
player,201610160det,ram,HillTr01,def_int_yds,0,,,,,
player,201610160det,ram,HillTr01,def_int_td,0,,,,,
player,201610160det,ram,HillTr01,def_int_long,0,,,,,
player,201610160det,ram,HillTr01,pass_defended,0,,,,,
player,201610160det,ram,HillTr01,sacks,0.0,,,,,
player,201610160det,ram,HillTr01,tackles_combined,8,,,,,
player,201610160det,ram,HillTr01,tackles_solo,6,,,,,
player,201610160det,ram,HillTr01,tackles_assists,2,,,,,
player,201610160det,ram,HillTr01,tackles_loss,0,,,,,
player,201610160det,ram,HillTr01,qb_hits,0,,,,,
player,201610160det,ram,HillTr01,fumbles_rec,0,,,,,
player,201610160det,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201610160det,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201610160det,ram,HillTr01,fumbles_forced,0,,,,,
player,201610160det,ram,BarrMa00,def_int,0,,,,,
player,201610160det,ram,BarrMa00,def_int_yds,0,,,,,
player,201610160det,ram,BarrMa00,def_int_td,0,,,,,
player,201610160det,ram,BarrMa00,def_int_long,0,,,,,
player,201610160det,ram,BarrMa00,pass_defended,0,,,,,
player,201610160det,ram,BarrMa00,sacks,0.0,,,,,
player,201610160det,ram,BarrMa00,tackles_combined,7,,,,,
player,201610160det,ram,BarrMa00,tackles_solo,4,,,,,
player,201610160det,ram,BarrMa00,tackles_assists,3,,,,,
player,201610160det,ram,BarrMa00,tackles_loss,0,,,,,
player,201610160det,ram,BarrMa00,qb_hits,0,,,,,
player,201610160det,ram,BarrMa00,fumbles_rec,0,,,,,
player,201610160det,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201610160det,ram,BarrMa00,fumbles_forced,0,,,,,
player,201610160det,ram,GainE.00,def_int,0,,,,,
player,201610160det,ram,GainE.00,def_int_yds,0,,,,,
player,201610160det,ram,GainE.00,def_int_td,0,,,,,
player,201610160det,ram,GainE.00,def_int_long,0,,,,,
player,201610160det,ram,GainE.00,pass_defended,0,,,,,
player,201610160det,ram,GainE.00,sacks,0.0,,,,,
player,201610160det,ram,GainE.00,tackles_combined,5,,,,,
player,201610160det,ram,GainE.00,tackles_solo,4,,,,,
player,201610160det,ram,GainE.00,tackles_assists,1,,,,,
player,201610160det,ram,GainE.00,tackles_loss,0,,,,,
player,201610160det,ram,GainE.00,qb_hits,0,,,,,
player,201610160det,ram,GainE.00,fumbles_rec,0,,,,,
player,201610160det,ram,GainE.00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,GainE.00,fumbles_rec_td,0,,,,,
player,201610160det,ram,GainE.00,fumbles_forced,0,,,,,
player,201610160det,ram,McDoTJ00,def_int,0,,,,,
player,201610160det,ram,McDoTJ00,def_int_yds,0,,,,,
player,201610160det,ram,McDoTJ00,def_int_td,0,,,,,
player,201610160det,ram,McDoTJ00,def_int_long,0,,,,,
player,201610160det,ram,McDoTJ00,pass_defended,0,,,,,
player,201610160det,ram,McDoTJ00,sacks,0.0,,,,,
player,201610160det,ram,McDoTJ00,tackles_combined,4,,,,,
player,201610160det,ram,McDoTJ00,tackles_solo,1,,,,,
player,201610160det,ram,McDoTJ00,tackles_assists,3,,,,,
player,201610160det,ram,McDoTJ00,tackles_loss,0,,,,,
player,201610160det,ram,McDoTJ00,qb_hits,0,,,,,
player,201610160det,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201610160det,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201610160det,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201610160det,ram,ForrJo00,def_int,0,,,,,
player,201610160det,ram,ForrJo00,def_int_yds,0,,,,,
player,201610160det,ram,ForrJo00,def_int_td,0,,,,,
player,201610160det,ram,ForrJo00,def_int_long,0,,,,,
player,201610160det,ram,ForrJo00,pass_defended,0,,,,,
player,201610160det,ram,ForrJo00,sacks,0.0,,,,,
player,201610160det,ram,ForrJo00,tackles_combined,3,,,,,
player,201610160det,ram,ForrJo00,tackles_solo,3,,,,,
player,201610160det,ram,ForrJo00,tackles_assists,0,,,,,
player,201610160det,ram,ForrJo00,tackles_loss,2,,,,,
player,201610160det,ram,ForrJo00,qb_hits,0,,,,,
player,201610160det,ram,ForrJo00,fumbles_rec,0,,,,,
player,201610160det,ram,ForrJo00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,ForrJo00,fumbles_rec_td,0,,,,,
player,201610160det,ram,ForrJo00,fumbles_forced,0,,,,,
player,201610160det,ram,AlexMa00,def_int,0,,,,,
player,201610160det,ram,AlexMa00,def_int_yds,0,,,,,
player,201610160det,ram,AlexMa00,def_int_td,0,,,,,
player,201610160det,ram,AlexMa00,def_int_long,0,,,,,
player,201610160det,ram,AlexMa00,pass_defended,0,,,,,
player,201610160det,ram,AlexMa00,sacks,0.0,,,,,
player,201610160det,ram,AlexMa00,tackles_combined,1,,,,,
player,201610160det,ram,AlexMa00,tackles_solo,1,,,,,
player,201610160det,ram,AlexMa00,tackles_assists,0,,,,,
player,201610160det,ram,AlexMa00,tackles_loss,0,,,,,
