game,2016,8,20161030,201610300htx,det,"Detroit Lions",13,htx,"Houston Texans",20
player,201610300htx,htx,WilfVi20,def_int_long,0,,,,,
player,201610300htx,htx,WilfVi20,pass_defended,0,,,,,
player,201610300htx,htx,WilfVi20,sacks,0.0,,,,,
player,201610300htx,htx,WilfVi20,tackles_combined,1,,,,,
player,201610300htx,htx,WilfVi20,tackles_solo,1,,,,,
player,201610300htx,htx,WilfVi20,tackles_assists,0,,,,,
player,201610300htx,htx,WilfVi20,tackles_loss,0,,,,,
player,201610300htx,htx,WilfVi20,qb_hits,0,,,,,
player,201610300htx,htx,WilfVi20,fumbles_rec,0,,,,,
player,201610300htx,htx,WilfVi20,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,WilfVi20,fumbles_rec_td,0,,,,,
player,201610300htx,htx,WilfVi20,fumbles_forced,0,,,,,
player,201610300htx,htx,MercWh00,def_int,0,,,,,
player,201610300htx,htx,MercWh00,def_int_yds,0,,,,,
player,201610300htx,htx,MercWh00,def_int_td,0,,,,,
player,201610300htx,htx,MercWh00,def_int_long,0,,,,,
player,201610300htx,htx,MercWh00,pass_defended,0,,,,,
player,201610300htx,htx,MercWh00,sacks,0.0,,,,,
player,201610300htx,htx,MercWh00,tackles_combined,0,,,,,
player,201610300htx,htx,MercWh00,tackles_solo,0,,,,,
player,201610300htx,htx,MercWh00,tackles_assists,0,,,,,
player,201610300htx,htx,MercWh00,tackles_loss,0,,,,,
player,201610300htx,htx,MercWh00,qb_hits,1,,,,,
player,201610300htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201610300htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201610300htx,det,RobeAn00,kick_ret,5,,,,,
player,201610300htx,det,RobeAn00,kick_ret_yds,134,,,,,
player,201610300htx,det,RobeAn00,kick_ret_yds_per_ret,26.8,,,,,
player,201610300htx,det,RobeAn00,kick_ret_td,0,,,,,
player,201610300htx,det,RobeAn00,kick_ret_long,42,,,,,
player,201610300htx,det,RobeAn00,punt_ret,3,,,,,
player,201610300htx,det,RobeAn00,punt_ret_yds,5,,,,,
player,201610300htx,det,RobeAn00,punt_ret_yds_per_ret,1.7,,,,,
player,201610300htx,det,RobeAn00,punt_ret_td,0,,,,,
player,201610300htx,det,RobeAn00,punt_ret_long,8,,,,,
player,201610300htx,htx,ErviTy00,kick_ret,0,,,,,
player,201610300htx,htx,ErviTy00,kick_ret_yds,0,,,,,
player,201610300htx,htx,ErviTy00,kick_ret_yds_per_ret,,,,,,
player,201610300htx,htx,ErviTy00,kick_ret_td,0,,,,,
player,201610300htx,htx,ErviTy00,kick_ret_long,0,,,,,
player,201610300htx,htx,ErviTy00,punt_ret,4,,,,,
player,201610300htx,htx,ErviTy00,punt_ret_yds,32,,,,,
player,201610300htx,htx,ErviTy00,punt_ret_yds_per_ret,8.0,,,,,
player,201610300htx,htx,ErviTy00,punt_ret_td,0,,,,,
player,201610300htx,htx,ErviTy00,punt_ret_long,15,,,,,
player,201610300htx,htx,FullWi01,kick_ret,0,,,,,
player,201610300htx,htx,FullWi01,kick_ret_yds,0,,,,,
player,201610300htx,htx,FullWi01,kick_ret_yds_per_ret,,,,,,
player,201610300htx,htx,FullWi01,kick_ret_td,0,,,,,
player,201610300htx,htx,FullWi01,kick_ret_long,0,,,,,
player,201610300htx,htx,FullWi01,punt_ret,1,,,,,
player,201610300htx,htx,FullWi01,punt_ret_yds,3,,,,,
player,201610300htx,htx,FullWi01,punt_ret_yds_per_ret,3.0,,,,,
player,201610300htx,htx,FullWi01,punt_ret_td,0,,,,,
player,201610300htx,htx,FullWi01,punt_ret_long,3,,,,,
player,201610300htx,htx,ProsJa00,kick_ret,1,,,,,
player,201610300htx,htx,ProsJa00,kick_ret_yds,10,,,,,
player,201610300htx,htx,ProsJa00,kick_ret_yds_per_ret,10.0,,,,,
player,201610300htx,htx,ProsJa00,kick_ret_td,0,,,,,
player,201610300htx,htx,ProsJa00,kick_ret_long,10,,,,,
player,201610300htx,htx,ProsJa00,punt_ret,0,,,,,
player,201610300htx,htx,ProsJa00,punt_ret_yds,0,,,,,
player,201610300htx,htx,ProsJa00,punt_ret_yds_per_ret,,,,,,
player,201610300htx,htx,ProsJa00,punt_ret_td,0,,,,,
player,201610300htx,htx,ProsJa00,punt_ret_long,0,,,,,
player,201610300htx,det,PratMa20,xpm,1,,,,,
player,201610300htx,det,PratMa20,xpa,1,,,,,
player,201610300htx,det,PratMa20,fgm,2,,,,,
player,201610300htx,det,PratMa20,fga,3,,,,,
player,201610300htx,det,PratMa20,punt,0,,,,,
player,201610300htx,det,PratMa20,punt_yds,0,,,,,
player,201610300htx,det,PratMa20,punt_yds_per_punt,,,,,,
player,201610300htx,det,PratMa20,punt_long,0,,,,,
player,201610300htx,det,MartSa01,xpm,,,,,,
player,201610300htx,det,MartSa01,xpa,,,,,,
player,201610300htx,det,MartSa01,fgm,,,,,,
player,201610300htx,det,MartSa01,fga,,,,,,
player,201610300htx,det,MartSa01,punt,5,,,,,
player,201610300htx,det,MartSa01,punt_yds,223,,,,,
player,201610300htx,det,MartSa01,punt_yds_per_punt,44.6,,,,,
player,201610300htx,det,MartSa01,punt_long,52,,,,,
player,201610300htx,htx,novaknic01,xpm,2,,,,,
player,201610300htx,htx,novaknic01,xpa,2,,,,,
player,201610300htx,htx,novaknic01,fgm,2,,,,,
player,201610300htx,htx,novaknic01,fga,2,,,,,
player,201610300htx,htx,novaknic01,punt,0,,,,,
player,201610300htx,htx,novaknic01,punt_yds,0,,,,,
player,201610300htx,htx,novaknic01,punt_yds_per_punt,,,,,,
player,201610300htx,htx,novaknic01,punt_long,0,,,,,
player,201610300htx,htx,LechSh20,xpm,,,,,,
player,201610300htx,htx,LechSh20,xpa,,,,,,
player,201610300htx,htx,LechSh20,fgm,,,,,,
player,201610300htx,htx,LechSh20,fga,,,,,,
player,201610300htx,htx,LechSh20,punt,4,,,,,
player,201610300htx,htx,LechSh20,punt_yds,203,,,,,
player,201610300htx,htx,LechSh20,punt_yds_per_punt,50.8,,,,,
player,201610300htx,htx,LechSh20,punt_long,59,,,,,
player,201610300htx,htx,AlleJe01,pos,G,,,,,
player,201610300htx,htx,AlleJe01,offense,67,,,,,
player,201610300htx,htx,AlleJe01,off_pct,100%,,,,,
player,201610300htx,htx,AlleJe01,defense,0,,,,,
player,201610300htx,htx,AlleJe01,def_pct,0%,,,,,
player,201610300htx,htx,AlleJe01,special_teams,4,,,,,
player,201610300htx,htx,AlleJe01,st_pct,15%,,,,,
player,201610300htx,htx,ClarCh21,pos,T,,,,,
player,201610300htx,htx,ClarCh21,offense,67,,,,,
player,201610300htx,htx,ClarCh21,off_pct,100%,,,,,
player,201610300htx,htx,ClarCh21,defense,0,,,,,
player,201610300htx,htx,ClarCh21,def_pct,0%,,,,,
player,201610300htx,htx,ClarCh21,special_teams,4,,,,,
player,201610300htx,htx,ClarCh21,st_pct,15%,,,,,
player,201610300htx,htx,BrowDu20,pos,T,,,,,
player,201610300htx,htx,BrowDu20,offense,67,,,,,
player,201610300htx,htx,BrowDu20,off_pct,100%,,,,,
player,201610300htx,htx,BrowDu20,defense,0,,,,,
player,201610300htx,htx,BrowDu20,def_pct,0%,,,,,
player,201610300htx,htx,BrowDu20,special_teams,4,,,,,
player,201610300htx,htx,BrowDu20,st_pct,15%,,,,,
player,201610300htx,htx,OsweBr00,pos,QB,,,,,
player,201610300htx,htx,OsweBr00,offense,67,,,,,
player,201610300htx,htx,OsweBr00,off_pct,100%,,,,,
player,201610300htx,htx,OsweBr00,defense,0,,,,,
player,201610300htx,htx,OsweBr00,def_pct,0%,,,,,
player,201610300htx,htx,OsweBr00,special_teams,0,,,,,
player,201610300htx,htx,OsweBr00,st_pct,0%,,,,,
player,201610300htx,htx,MancGr00,pos,C,,,,,
player,201610300htx,htx,MancGr00,offense,67,,,,,
player,201610300htx,htx,MancGr00,off_pct,100%,,,,,
player,201610300htx,htx,MancGr00,defense,0,,,,,
player,201610300htx,htx,MancGr00,def_pct,0%,,,,,
player,201610300htx,htx,MancGr00,special_teams,0,,,,,
player,201610300htx,htx,MancGr00,st_pct,0%,,,,,
player,201610300htx,htx,Sua-Xa00,pos,G,,,,,
player,201610300htx,htx,Sua-Xa00,offense,67,,,,,
player,201610300htx,htx,Sua-Xa00,off_pct,100%,,,,,
player,201610300htx,htx,Sua-Xa00,defense,0,,,,,
player,201610300htx,htx,Sua-Xa00,def_pct,0%,,,,,
player,201610300htx,htx,Sua-Xa00,special_teams,0,,,,,
player,201610300htx,htx,Sua-Xa00,st_pct,0%,,,,,
player,201610300htx,htx,HopkDe00,pos,WR,,,,,
player,201610300htx,htx,HopkDe00,offense,66,,,,,
player,201610300htx,htx,HopkDe00,off_pct,99%,,,,,
player,201610300htx,htx,HopkDe00,defense,0,,,,,
player,201610300htx,htx,HopkDe00,def_pct,0%,,,,,
player,201610300htx,htx,HopkDe00,special_teams,0,,,,,
player,201610300htx,htx,HopkDe00,st_pct,0%,,,,,
player,201610300htx,htx,FiedC.00,pos,TE,,,,,
player,201610300htx,htx,FiedC.00,offense,48,,,,,
player,201610300htx,htx,FiedC.00,off_pct,72%,,,,,
player,201610300htx,htx,FiedC.00,defense,0,,,,,
player,201610300htx,htx,FiedC.00,def_pct,0%,,,,,
player,201610300htx,htx,FiedC.00,special_teams,0,,,,,
player,201610300htx,htx,FiedC.00,st_pct,0%,,,,,
player,201610300htx,htx,FullWi01,pos,WR,,,,,
player,201610300htx,htx,FullWi01,offense,47,,,,,
player,201610300htx,htx,FullWi01,off_pct,70%,,,,,
player,201610300htx,htx,FullWi01,defense,0,,,,,
player,201610300htx,htx,FullWi01,def_pct,0%,,,,,
player,201610300htx,htx,FullWi01,special_teams,2,,,,,
player,201610300htx,htx,FullWi01,st_pct,8%,,,,,
player,201610300htx,htx,MillLa01,pos,RB,,,,,
player,201610300htx,htx,MillLa01,offense,33,,,,,
player,201610300htx,htx,MillLa01,off_pct,49%,,,,,
player,201610300htx,htx,MillLa01,defense,0,,,,,
player,201610300htx,htx,MillLa01,def_pct,0%,,,,,
player,201610300htx,htx,MillLa01,special_teams,0,,,,,
player,201610300htx,htx,MillLa01,st_pct,0%,,,,,
player,201610300htx,htx,MillBr03,pos,WR,,,,,
player,201610300htx,htx,MillBr03,offense,31,,,,,
player,201610300htx,htx,MillBr03,off_pct,46%,,,,,
player,201610300htx,htx,MillBr03,defense,0,,,,,
player,201610300htx,htx,MillBr03,def_pct,0%,,,,,
player,201610300htx,htx,MillBr03,special_teams,1,,,,,
player,201610300htx,htx,MillBr03,st_pct,4%,,,,,
player,201610300htx,htx,GrifRy00,pos,TE,,,,,
player,201610300htx,htx,GrifRy00,offense,30,,,,,
player,201610300htx,htx,GrifRy00,off_pct,45%,,,,,
player,201610300htx,htx,GrifRy00,defense,0,,,,,
player,201610300htx,htx,GrifRy00,def_pct,0%,,,,,
player,201610300htx,htx,GrifRy00,special_teams,4,,,,,
player,201610300htx,htx,GrifRy00,st_pct,15%,,,,,
player,201610300htx,htx,ProsJa00,pos,FB,,,,,
player,201610300htx,htx,ProsJa00,offense,19,,,,,
player,201610300htx,htx,ProsJa00,off_pct,28%,,,,,
player,201610300htx,htx,ProsJa00,defense,0,,,,,
player,201610300htx,htx,ProsJa00,def_pct,0%,,,,,
player,201610300htx,htx,ProsJa00,special_teams,22,,,,,
player,201610300htx,htx,ProsJa00,st_pct,85%,,,,,
player,201610300htx,htx,GrimJo01,pos,RB,,,,,
player,201610300htx,htx,GrimJo01,offense,17,,,,,
player,201610300htx,htx,GrimJo01,off_pct,25%,,,,,
player,201610300htx,htx,GrimJo01,defense,0,,,,,
player,201610300htx,htx,GrimJo01,def_pct,0%,,,,,
player,201610300htx,htx,GrimJo01,special_teams,17,,,,,
player,201610300htx,htx,GrimJo01,st_pct,65%,,,,,
player,201610300htx,htx,BlueAl00,pos,RB,,,,,
player,201610300htx,htx,BlueAl00,offense,15,,,,,
player,201610300htx,htx,BlueAl00,off_pct,22%,,,,,
player,201610300htx,htx,BlueAl00,defense,0,,,,,
player,201610300htx,htx,BlueAl00,def_pct,0%,,,,,
player,201610300htx,htx,BlueAl00,special_teams,12,,,,,
player,201610300htx,htx,BlueAl00,st_pct,46%,,,,,
player,201610300htx,htx,StroJa01,pos,WR,,,,,
player,201610300htx,htx,StroJa01,offense,13,,,,,
player,201610300htx,htx,StroJa01,off_pct,19%,,,,,
player,201610300htx,htx,StroJa01,defense,0,,,,,
player,201610300htx,htx,StroJa01,def_pct,0%,,,,,
player,201610300htx,htx,StroJa01,special_teams,0,,,,,
player,201610300htx,htx,StroJa01,st_pct,0%,,,,,
player,201610300htx,htx,AndeSt01,pos,TE,,,,,
player,201610300htx,htx,AndeSt01,offense,10,,,,,
player,201610300htx,htx,AndeSt01,off_pct,15%,,,,,
player,201610300htx,htx,AndeSt01,defense,0,,,,,
player,201610300htx,htx,AndeSt01,def_pct,0%,,,,,
player,201610300htx,htx,AndeSt01,special_teams,12,,,,,
player,201610300htx,htx,AndeSt01,st_pct,46%,,,,,
player,201610300htx,htx,LammKe00,pos,T,,,,,
player,201610300htx,htx,LammKe00,offense,5,,,,,
player,201610300htx,htx,LammKe00,off_pct,7%,,,,,
player,201610300htx,htx,LammKe00,defense,0,,,,,
player,201610300htx,htx,LammKe00,def_pct,0%,,,,,
player,201610300htx,htx,LammKe00,special_teams,4,,,,,
player,201610300htx,htx,LammKe00,st_pct,15%,,,,,
player,201610300htx,htx,ErviTy00,pos,RB,,,,,
player,201610300htx,htx,ErviTy00,offense,1,,,,,
player,201610300htx,htx,ErviTy00,off_pct,1%,,,,,
player,201610300htx,htx,ErviTy00,defense,0,,,,,
player,201610300htx,htx,ErviTy00,def_pct,0%,,,,,
player,201610300htx,htx,ErviTy00,special_teams,16,,,,,
player,201610300htx,htx,ErviTy00,st_pct,62%,,,,,
player,201610300htx,htx,MercWh00,pos,LB,,,,,
player,201610300htx,htx,MercWh00,offense,0,,,,,
player,201610300htx,htx,MercWh00,off_pct,0%,,,,,
player,201610300htx,htx,MercWh00,defense,61,,,,,
player,201610300htx,htx,MercWh00,def_pct,100%,,,,,
player,201610300htx,htx,MercWh00,special_teams,5,,,,,
player,201610300htx,htx,MercWh00,st_pct,19%,,,,,
player,201610300htx,htx,HalxAn00,pos,FS,,,,,
player,201610300htx,htx,HalxAn00,offense,0,,,,,
player,201610300htx,htx,HalxAn00,off_pct,0%,,,,,
player,201610300htx,htx,HalxAn00,defense,60,,,,,
player,201610300htx,htx,HalxAn00,def_pct,98%,,,,,
player,201610300htx,htx,HalxAn00,special_teams,7,,,,,
player,201610300htx,htx,HalxAn00,st_pct,27%,,,,,
player,201610300htx,htx,MoorCo00,pos,FS,,,,,
player,201610300htx,htx,MoorCo00,offense,0,,,,,
player,201610300htx,htx,MoorCo00,off_pct,0%,,,,,
player,201610300htx,htx,MoorCo00,defense,60,,,,,
player,201610300htx,htx,MoorCo00,def_pct,98%,,,,,
player,201610300htx,htx,MoorCo00,special_teams,6,,,,,
player,201610300htx,htx,MoorCo00,st_pct,23%,,,,,
player,201610300htx,htx,BouyA.00,pos,CB,,,,,
player,201610300htx,htx,BouyA.00,offense,0,,,,,
player,201610300htx,htx,BouyA.00,off_pct,0%,,,,,
player,201610300htx,htx,BouyA.00,defense,60,,,,,
player,201610300htx,htx,BouyA.00,def_pct,98%,,,,,
player,201610300htx,htx,BouyA.00,special_teams,5,,,,,
player,201610300htx,htx,BouyA.00,st_pct,19%,,,,,
player,201610300htx,htx,JoseJo20,pos,CB,,,,,
player,201610300htx,htx,JoseJo20,offense,0,,,,,
player,201610300htx,htx,JoseJo20,off_pct,0%,,,,,
player,201610300htx,htx,JoseJo20,defense,58,,,,,
player,201610300htx,htx,JoseJo20,def_pct,95%,,,,,
player,201610300htx,htx,JoseJo20,special_teams,0,,,,,
player,201610300htx,htx,JoseJo20,st_pct,0%,,,,,
player,201610300htx,htx,McKiBe00,pos,LB,,,,,
player,201610300htx,htx,McKiBe00,offense,0,,,,,
player,201610300htx,htx,McKiBe00,off_pct,0%,,,,,
player,201610300htx,htx,McKiBe00,defense,55,,,,,
player,201610300htx,htx,McKiBe00,def_pct,90%,,,,,
player,201610300htx,htx,McKiBe00,special_teams,4,,,,,
player,201610300htx,htx,McKiBe00,st_pct,15%,,,,,
player,201610300htx,htx,ClowJa00,pos,LB,,,,,
player,201610300htx,htx,ClowJa00,offense,0,,,,,
player,201610300htx,htx,ClowJa00,off_pct,0%,,,,,
player,201610300htx,htx,ClowJa00,defense,53,,,,,
player,201610300htx,htx,ClowJa00,def_pct,87%,,,,,
player,201610300htx,htx,ClowJa00,special_teams,4,,,,,
player,201610300htx,htx,ClowJa00,st_pct,15%,,,,,
player,201610300htx,htx,JackKa99,pos,CB,,,,,
player,201610300htx,htx,JackKa99,offense,0,,,,,
player,201610300htx,htx,JackKa99,off_pct,0%,,,,,
player,201610300htx,htx,JackKa99,defense,48,,,,,
player,201610300htx,htx,JackKa99,def_pct,79%,,,,,
player,201610300htx,htx,JackKa99,special_teams,0,,,,,
player,201610300htx,htx,JackKa99,st_pct,0%,,,,,
player,201610300htx,htx,SimoJo01,pos,LB,,,,,
player,201610300htx,htx,SimoJo01,offense,0,,,,,
player,201610300htx,htx,SimoJo01,off_pct,0%,,,,,
player,201610300htx,htx,SimoJo01,defense,42,,,,,
player,201610300htx,htx,SimoJo01,def_pct,69%,,,,,
player,201610300htx,htx,SimoJo01,special_teams,9,,,,,
player,201610300htx,htx,SimoJo01,st_pct,35%,,,,,
player,201610300htx,htx,CushBr99,pos,LB,,,,,
player,201610300htx,htx,CushBr99,offense,0,,,,,
player,201610300htx,htx,CushBr99,off_pct,0%,,,,,
player,201610300htx,htx,CushBr99,defense,40,,,,,
player,201610300htx,htx,CushBr99,def_pct,66%,,,,,
player,201610300htx,htx,CushBr99,special_teams,0,,,,,
player,201610300htx,htx,CushBr99,st_pct,0%,,,,,
player,201610300htx,htx,ReadD.00,pos,NT,,,,,
player,201610300htx,htx,ReadD.00,offense,0,,,,,
player,201610300htx,htx,ReadD.00,off_pct,0%,,,,,
player,201610300htx,htx,ReadD.00,defense,28,,,,,
player,201610300htx,htx,ReadD.00,def_pct,46%,,,,,
player,201610300htx,htx,ReadD.00,special_teams,5,,,,,
player,201610300htx,htx,ReadD.00,st_pct,19%,,,,,
player,201610300htx,htx,SmitAn22,pos,DE,,,,,
player,201610300htx,htx,SmitAn22,offense,0,,,,,
player,201610300htx,htx,SmitAn22,off_pct,0%,,,,,
player,201610300htx,htx,SmitAn22,defense,27,,,,,
player,201610300htx,htx,SmitAn22,def_pct,44%,,,,,
player,201610300htx,htx,SmitAn22,special_teams,1,,,,,
player,201610300htx,htx,SmitAn22,st_pct,4%,,,,,
player,201610300htx,htx,PleaEd00,pos,SS,,,,,
player,201610300htx,htx,PleaEd00,offense,0,,,,,
player,201610300htx,htx,PleaEd00,off_pct,0%,,,,,
player,201610300htx,htx,PleaEd00,defense,25,,,,,
player,201610300htx,htx,PleaEd00,def_pct,41%,,,,,
player,201610300htx,htx,PleaEd00,special_teams,9,,,,,
player,201610300htx,htx,PleaEd00,st_pct,35%,,,,,
player,201610300htx,htx,WilfVi20,pos,NT,,,,,
player,201610300htx,htx,WilfVi20,offense,0,,,,,
player,201610300htx,htx,WilfVi20,off_pct,0%,,,,,
player,201610300htx,htx,WilfVi20,defense,19,,,,,
player,201610300htx,htx,WilfVi20,def_pct,31%,,,,,
player,201610300htx,htx,WilfVi20,special_teams,2,,,,,
player,201610300htx,htx,WilfVi20,st_pct,8%,,,,,
player,201610300htx,htx,CoviCh00,pos,DE,,,,,
player,201610300htx,htx,CoviCh00,offense,0,,,,,
player,201610300htx,htx,CoviCh00,off_pct,0%,,,,,
player,201610300htx,htx,CoviCh00,defense,16,,,,,
player,201610300htx,htx,CoviCh00,def_pct,26%,,,,,
player,201610300htx,htx,CoviCh00,special_teams,5,,,,,
player,201610300htx,htx,CoviCh00,st_pct,19%,,,,,
player,201610300htx,htx,HeatJo00,pos,DE,,,,,
player,201610300htx,htx,HeatJo00,offense,0,,,,,
player,201610300htx,htx,HeatJo00,off_pct,0%,,,,,
player,201610300htx,htx,HeatJo00,defense,14,,,,,
player,201610300htx,htx,HeatJo00,def_pct,23%,,,,,
player,201610300htx,htx,HeatJo00,special_teams,2,,,,,
player,201610300htx,htx,HeatJo00,st_pct,8%,,,,,
player,201610300htx,htx,BullMa00,pos,LB,,,,,
player,201610300htx,htx,BullMa00,offense,0,,,,,
player,201610300htx,htx,BullMa00,off_pct,0%,,,,,
player,201610300htx,htx,BullMa00,defense,4,,,,,
player,201610300htx,htx,BullMa00,def_pct,7%,,,,,
player,201610300htx,htx,BullMa00,special_teams,22,,,,,
player,201610300htx,htx,BullMa00,st_pct,85%,,,,,
player,201610300htx,htx,JameCh00,pos,CB,,,,,
player,201610300htx,htx,JameCh00,offense,0,,,,,
player,201610300htx,htx,JameCh00,off_pct,0%,,,,,
player,201610300htx,htx,JameCh00,defense,1,,,,,
player,201610300htx,htx,JameCh00,def_pct,2%,,,,,
player,201610300htx,htx,JameCh00,special_teams,12,,,,,
player,201610300htx,htx,JameCh00,st_pct,46%,,,,,
player,201610300htx,htx,NelsRo00,pos,CB,,,,,
player,201610300htx,htx,NelsRo00,offense,0,,,,,
player,201610300htx,htx,NelsRo00,off_pct,0%,,,,,
player,201610300htx,htx,NelsRo00,defense,0,,,,,
player,201610300htx,htx,NelsRo00,def_pct,0%,,,,,
player,201610300htx,htx,NelsRo00,special_teams,19,,,,,
player,201610300htx,htx,NelsRo00,st_pct,73%,,,,,
player,201610300htx,htx,JoneDo02,pos,FS,,,,,
player,201610300htx,htx,JoneDo02,offense,0,,,,,
player,201610300htx,htx,JoneDo02,off_pct,0%,,,,,
player,201610300htx,htx,JoneDo02,defense,0,,,,,
player,201610300htx,htx,JoneDo02,def_pct,0%,,,,,
player,201610300htx,htx,JoneDo02,special_teams,18,,,,,
player,201610300htx,htx,JoneDo02,st_pct,69%,,,,,
player,201610300htx,htx,DentAk00,pos,LB,,,,,
player,201610300htx,htx,DentAk00,offense,0,,,,,
player,201610300htx,htx,DentAk00,off_pct,0%,,,,,
player,201610300htx,htx,DentAk00,defense,0,,,,,
player,201610300htx,htx,DentAk00,def_pct,0%,,,,,
player,201610300htx,htx,DentAk00,special_teams,18,,,,,
player,201610300htx,htx,DentAk00,st_pct,69%,,,,,
player,201610300htx,htx,novaknic01,pos,K,,,,,
player,201610300htx,htx,novaknic01,offense,0,,,,,
player,201610300htx,htx,novaknic01,off_pct,0%,,,,,
player,201610300htx,htx,novaknic01,defense,0,,,,,
player,201610300htx,htx,novaknic01,def_pct,0%,,,,,
player,201610300htx,htx,novaknic01,special_teams,9,,,,,
player,201610300htx,htx,novaknic01,st_pct,35%,,,,,
player,201610300htx,htx,LechSh20,pos,P,,,,,
player,201610300htx,htx,LechSh20,offense,0,,,,,
player,201610300htx,htx,LechSh20,off_pct,0%,,,,,
player,201610300htx,htx,LechSh20,defense,0,,,,,
player,201610300htx,htx,LechSh20,def_pct,0%,,,,,
player,201610300htx,htx,LechSh20,special_teams,8,,,,,
player,201610300htx,htx,LechSh20,st_pct,31%,,,,,
player,201610300htx,htx,WeekJo00,pos,LS,,,,,
player,201610300htx,htx,WeekJo00,offense,0,,,,,
player,201610300htx,htx,WeekJo00,off_pct,0%,,,,,
player,201610300htx,htx,WeekJo00,defense,0,,,,,
player,201610300htx,htx,WeekJo00,def_pct,0%,,,,,
player,201610300htx,htx,WeekJo00,special_teams,8,,,,,
player,201610300htx,htx,WeekJo00,st_pct,31%,,,,,
player,201610300htx,htx,BergTo00,pos,C,,,,,
player,201610300htx,htx,BergTo00,offense,0,,,,,
player,201610300htx,htx,BergTo00,off_pct,0%,,,,,
player,201610300htx,htx,BergTo00,defense,0,,,,,
player,201610300htx,htx,BergTo00,def_pct,0%,,,,,
player,201610300htx,htx,BergTo00,special_teams,4,,,,,
player,201610300htx,htx,BergTo00,st_pct,15%,,,,,
player,201610300htx,htx,BallLo00,pos,FS,,,,,
player,201610300htx,htx,BallLo00,offense,0,,,,,
player,201610300htx,htx,BallLo00,off_pct,0%,,,,,
player,201610300htx,htx,BallLo00,defense,0,,,,,
player,201610300htx,htx,BallLo00,def_pct,0%,,,,,
player,201610300htx,htx,BallLo00,special_teams,2,,,,,
player,201610300htx,htx,BallLo00,st_pct,8%,,,,,
player,201610300htx,det,WarfLa00,pos,G,,,,,
player,201610300htx,det,WarfLa00,offense,61,,,,,
player,201610300htx,det,WarfLa00,off_pct,100%,,,,,
player,201610300htx,det,WarfLa00,defense,0,,,,,
player,201610300htx,det,WarfLa00,def_pct,0%,,,,,
player,201610300htx,det,WarfLa00,special_teams,4,,,,,
player,201610300htx,det,WarfLa00,st_pct,15%,,,,,
player,201610300htx,det,DeckTa00,pos,T,,,,,
player,201610300htx,det,DeckTa00,offense,61,,,,,
player,201610300htx,det,DeckTa00,off_pct,100%,,,,,
player,201610300htx,det,DeckTa00,defense,0,,,,,
player,201610300htx,det,DeckTa00,def_pct,0%,,,,,
player,201610300htx,det,DeckTa00,special_teams,4,,,,,
player,201610300htx,det,DeckTa00,st_pct,15%,,,,,
player,201610300htx,det,GlasGr00,pos,C,,,,,
player,201610300htx,det,GlasGr00,offense,61,,,,,
player,201610300htx,det,GlasGr00,off_pct,100%,,,,,
player,201610300htx,det,GlasGr00,defense,0,,,,,
player,201610300htx,det,GlasGr00,def_pct,0%,,,,,
player,201610300htx,det,GlasGr00,special_teams,4,,,,,
player,201610300htx,det,GlasGr00,st_pct,15%,,,,,
player,201610300htx,det,SwanTr00,pos,C,,,,,
player,201610300htx,det,SwanTr00,offense,61,,,,,
player,201610300htx,det,SwanTr00,off_pct,100%,,,,,
player,201610300htx,det,SwanTr00,defense,0,,,,,
player,201610300htx,det,SwanTr00,def_pct,0%,,,,,
player,201610300htx,det,SwanTr00,special_teams,4,,,,,
player,201610300htx,det,SwanTr00,st_pct,15%,,,,,
player,201610300htx,det,StafMa00,pos,QB,,,,,
player,201610300htx,det,StafMa00,offense,61,,,,,
player,201610300htx,det,StafMa00,off_pct,100%,,,,,
player,201610300htx,det,StafMa00,defense,0,,,,,
player,201610300htx,det,StafMa00,def_pct,0%,,,,,
player,201610300htx,det,StafMa00,special_teams,0,,,,,
player,201610300htx,det,StafMa00,st_pct,0%,,,,,
player,201610300htx,det,JoneMa02,pos,WR,,,,,
player,201610300htx,det,JoneMa02,offense,60,,,,,
player,201610300htx,det,JoneMa02,off_pct,98%,,,,,
player,201610300htx,det,JoneMa02,defense,0,,,,,
player,201610300htx,det,JoneMa02,def_pct,0%,,,,,
player,201610300htx,det,JoneMa02,special_teams,0,,,,,
player,201610300htx,det,JoneMa02,st_pct,0%,,,,,
player,201610300htx,det,TateGo00,pos,WR,,,,,
player,201610300htx,det,TateGo00,offense,54,,,,,
player,201610300htx,det,TateGo00,off_pct,89%,,,,,
player,201610300htx,det,TateGo00,defense,0,,,,,
player,201610300htx,det,TateGo00,def_pct,0%,,,,,
player,201610300htx,det,TateGo00,special_teams,0,,,,,
player,201610300htx,det,TateGo00,st_pct,0%,,,,,
player,201610300htx,det,RiddTh00,pos,RB,,,,,
player,201610300htx,det,RiddTh00,offense,52,,,,,
player,201610300htx,det,RiddTh00,off_pct,85%,,,,,
player,201610300htx,det,RiddTh00,defense,0,,,,,
player,201610300htx,det,RiddTh00,def_pct,0%,,,,,
player,201610300htx,det,RiddTh00,special_teams,0,,,,,
player,201610300htx,det,RiddTh00,st_pct,0%,,,,,
