game,2016,12,20161127,201611270nor,ram,"Los Angeles Rams",21,nor,"New Orleans Saints",49
player,201611270nor,ram,BarrMa00,def_int_td,0,,,,,
player,201611270nor,ram,BarrMa00,def_int_long,0,,,,,
player,201611270nor,ram,BarrMa00,pass_defended,0,,,,,
player,201611270nor,ram,BarrMa00,sacks,0.0,,,,,
player,201611270nor,ram,BarrMa00,tackles_combined,14,,,,,
player,201611270nor,ram,BarrMa00,tackles_solo,10,,,,,
player,201611270nor,ram,BarrMa00,tackles_assists,4,,,,,
player,201611270nor,ram,BarrMa00,tackles_loss,2,,,,,
player,201611270nor,ram,BarrMa00,qb_hits,1,,,,,
player,201611270nor,ram,BarrMa00,fumbles_rec,1,,,,,
player,201611270nor,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,BarrMa00,fumbles_forced,0,,,,,
player,201611270nor,ram,OgleAl00,def_int,0,,,,,
player,201611270nor,ram,OgleAl00,def_int_yds,0,,,,,
player,201611270nor,ram,OgleAl00,def_int_td,0,,,,,
player,201611270nor,ram,OgleAl00,def_int_long,0,,,,,
player,201611270nor,ram,OgleAl00,pass_defended,1,,,,,
player,201611270nor,ram,OgleAl00,sacks,0.0,,,,,
player,201611270nor,ram,OgleAl00,tackles_combined,12,,,,,
player,201611270nor,ram,OgleAl00,tackles_solo,8,,,,,
player,201611270nor,ram,OgleAl00,tackles_assists,4,,,,,
player,201611270nor,ram,OgleAl00,tackles_loss,0,,,,,
player,201611270nor,ram,OgleAl00,qb_hits,1,,,,,
player,201611270nor,ram,OgleAl00,fumbles_rec,0,,,,,
player,201611270nor,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,OgleAl00,fumbles_forced,0,,,,,
player,201611270nor,ram,GainE.00,def_int,0,,,,,
player,201611270nor,ram,GainE.00,def_int_yds,0,,,,,
player,201611270nor,ram,GainE.00,def_int_td,0,,,,,
player,201611270nor,ram,GainE.00,def_int_long,0,,,,,
player,201611270nor,ram,GainE.00,pass_defended,0,,,,,
player,201611270nor,ram,GainE.00,sacks,0.0,,,,,
player,201611270nor,ram,GainE.00,tackles_combined,10,,,,,
player,201611270nor,ram,GainE.00,tackles_solo,6,,,,,
player,201611270nor,ram,GainE.00,tackles_assists,4,,,,,
player,201611270nor,ram,GainE.00,tackles_loss,0,,,,,
player,201611270nor,ram,GainE.00,qb_hits,1,,,,,
player,201611270nor,ram,GainE.00,fumbles_rec,0,,,,,
player,201611270nor,ram,GainE.00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,GainE.00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,GainE.00,fumbles_forced,0,,,,,
player,201611270nor,ram,McDoTJ00,def_int,0,,,,,
player,201611270nor,ram,McDoTJ00,def_int_yds,0,,,,,
player,201611270nor,ram,McDoTJ00,def_int_td,0,,,,,
player,201611270nor,ram,McDoTJ00,def_int_long,0,,,,,
player,201611270nor,ram,McDoTJ00,pass_defended,1,,,,,
player,201611270nor,ram,McDoTJ00,sacks,0.0,,,,,
player,201611270nor,ram,McDoTJ00,tackles_combined,7,,,,,
player,201611270nor,ram,McDoTJ00,tackles_solo,7,,,,,
player,201611270nor,ram,McDoTJ00,tackles_assists,0,,,,,
player,201611270nor,ram,McDoTJ00,tackles_loss,0,,,,,
player,201611270nor,ram,McDoTJ00,qb_hits,0,,,,,
player,201611270nor,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201611270nor,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201611270nor,ram,AlexMa00,def_int,0,,,,,
player,201611270nor,ram,AlexMa00,def_int_yds,0,,,,,
player,201611270nor,ram,AlexMa00,def_int_td,0,,,,,
player,201611270nor,ram,AlexMa00,def_int_long,0,,,,,
player,201611270nor,ram,AlexMa00,pass_defended,0,,,,,
player,201611270nor,ram,AlexMa00,sacks,0.0,,,,,
player,201611270nor,ram,AlexMa00,tackles_combined,4,,,,,
player,201611270nor,ram,AlexMa00,tackles_solo,1,,,,,
player,201611270nor,ram,AlexMa00,tackles_assists,3,,,,,
player,201611270nor,ram,AlexMa00,tackles_loss,0,,,,,
player,201611270nor,ram,AlexMa00,qb_hits,0,,,,,
player,201611270nor,ram,AlexMa00,fumbles_rec,0,,,,,
player,201611270nor,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,AlexMa00,fumbles_forced,0,,,,,
player,201611270nor,ram,JohnTr05,def_int,0,,,,,
player,201611270nor,ram,JohnTr05,def_int_yds,0,,,,,
player,201611270nor,ram,JohnTr05,def_int_td,0,,,,,
player,201611270nor,ram,JohnTr05,def_int_long,0,,,,,
player,201611270nor,ram,JohnTr05,pass_defended,0,,,,,
player,201611270nor,ram,JohnTr05,sacks,0.0,,,,,
player,201611270nor,ram,JohnTr05,tackles_combined,3,,,,,
player,201611270nor,ram,JohnTr05,tackles_solo,1,,,,,
player,201611270nor,ram,JohnTr05,tackles_assists,2,,,,,
player,201611270nor,ram,JohnTr05,tackles_loss,0,,,,,
player,201611270nor,ram,JohnTr05,qb_hits,0,,,,,
player,201611270nor,ram,JohnTr05,fumbles_rec,0,,,,,
player,201611270nor,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201611270nor,ram,JohnTr05,fumbles_forced,0,,,,,
player,201611270nor,ram,LittCo01,def_int,0,,,,,
player,201611270nor,ram,LittCo01,def_int_yds,0,,,,,
player,201611270nor,ram,LittCo01,def_int_td,0,,,,,
player,201611270nor,ram,LittCo01,def_int_long,0,,,,,
player,201611270nor,ram,LittCo01,pass_defended,0,,,,,
player,201611270nor,ram,LittCo01,sacks,0.0,,,,,
player,201611270nor,ram,LittCo01,tackles_combined,3,,,,,
player,201611270nor,ram,LittCo01,tackles_solo,3,,,,,
player,201611270nor,ram,LittCo01,tackles_assists,0,,,,,
player,201611270nor,ram,LittCo01,tackles_loss,0,,,,,
player,201611270nor,ram,LittCo01,qb_hits,0,,,,,
player,201611270nor,ram,LittCo01,fumbles_rec,0,,,,,
player,201611270nor,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201611270nor,ram,LittCo01,fumbles_forced,0,,,,,
player,201611270nor,ram,EaslDo00,def_int,0,,,,,
player,201611270nor,ram,EaslDo00,def_int_yds,0,,,,,
player,201611270nor,ram,EaslDo00,def_int_td,0,,,,,
player,201611270nor,ram,EaslDo00,def_int_long,0,,,,,
player,201611270nor,ram,EaslDo00,pass_defended,0,,,,,
player,201611270nor,ram,EaslDo00,sacks,0.0,,,,,
player,201611270nor,ram,EaslDo00,tackles_combined,2,,,,,
player,201611270nor,ram,EaslDo00,tackles_solo,2,,,,,
player,201611270nor,ram,EaslDo00,tackles_assists,0,,,,,
player,201611270nor,ram,EaslDo00,tackles_loss,1,,,,,
player,201611270nor,ram,EaslDo00,qb_hits,0,,,,,
player,201611270nor,ram,EaslDo00,fumbles_rec,0,,,,,
player,201611270nor,ram,EaslDo00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,EaslDo00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,EaslDo00,fumbles_forced,0,,,,,
player,201611270nor,ram,HayeWi99,def_int,0,,,,,
player,201611270nor,ram,HayeWi99,def_int_yds,0,,,,,
player,201611270nor,ram,HayeWi99,def_int_td,0,,,,,
player,201611270nor,ram,HayeWi99,def_int_long,0,,,,,
player,201611270nor,ram,HayeWi99,pass_defended,0,,,,,
player,201611270nor,ram,HayeWi99,sacks,0.0,,,,,
player,201611270nor,ram,HayeWi99,tackles_combined,2,,,,,
player,201611270nor,ram,HayeWi99,tackles_solo,1,,,,,
player,201611270nor,ram,HayeWi99,tackles_assists,1,,,,,
player,201611270nor,ram,HayeWi99,tackles_loss,1,,,,,
player,201611270nor,ram,HayeWi99,qb_hits,0,,,,,
player,201611270nor,ram,HayeWi99,fumbles_rec,0,,,,,
player,201611270nor,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201611270nor,ram,HayeWi99,fumbles_forced,0,,,,,
player,201611270nor,ram,BrocMi00,def_int,0,,,,,
player,201611270nor,ram,BrocMi00,def_int_yds,0,,,,,
player,201611270nor,ram,BrocMi00,def_int_td,0,,,,,
player,201611270nor,ram,BrocMi00,def_int_long,0,,,,,
player,201611270nor,ram,BrocMi00,pass_defended,0,,,,,
player,201611270nor,ram,BrocMi00,sacks,0.0,,,,,
player,201611270nor,ram,BrocMi00,tackles_combined,1,,,,,
player,201611270nor,ram,BrocMi00,tackles_solo,1,,,,,
player,201611270nor,ram,BrocMi00,tackles_assists,0,,,,,
player,201611270nor,ram,BrocMi00,tackles_loss,0,,,,,
player,201611270nor,ram,BrocMi00,qb_hits,2,,,,,
player,201611270nor,ram,BrocMi00,fumbles_rec,0,,,,,
player,201611270nor,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,BrocMi00,fumbles_forced,0,,,,,
player,201611270nor,ram,CunnBe01,def_int,0,,,,,
player,201611270nor,ram,CunnBe01,def_int_yds,,,,,,
player,201611270nor,ram,CunnBe01,def_int_td,0,,,,,
player,201611270nor,ram,CunnBe01,def_int_long,0,,,,,
player,201611270nor,ram,CunnBe01,pass_defended,0,,,,,
player,201611270nor,ram,CunnBe01,sacks,0.0,,,,,
player,201611270nor,ram,CunnBe01,tackles_combined,1,,,,,
player,201611270nor,ram,CunnBe01,tackles_solo,1,,,,,
player,201611270nor,ram,CunnBe01,tackles_assists,0,,,,,
player,201611270nor,ram,CunnBe01,tackles_loss,0,,,,,
player,201611270nor,ram,CunnBe01,qb_hits,0,,,,,
player,201611270nor,ram,CunnBe01,fumbles_rec,0,,,,,
player,201611270nor,ram,CunnBe01,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,CunnBe01,fumbles_rec_td,0,,,,,
player,201611270nor,ram,CunnBe01,fumbles_forced,0,,,,,
player,201611270nor,ram,DaviCo02,def_int,0,,,,,
player,201611270nor,ram,DaviCo02,def_int_yds,0,,,,,
player,201611270nor,ram,DaviCo02,def_int_td,0,,,,,
player,201611270nor,ram,DaviCo02,def_int_long,0,,,,,
player,201611270nor,ram,DaviCo02,pass_defended,0,,,,,
player,201611270nor,ram,DaviCo02,sacks,0.0,,,,,
player,201611270nor,ram,DaviCo02,tackles_combined,1,,,,,
player,201611270nor,ram,DaviCo02,tackles_solo,1,,,,,
player,201611270nor,ram,DaviCo02,tackles_assists,0,,,,,
player,201611270nor,ram,DaviCo02,tackles_loss,0,,,,,
player,201611270nor,ram,DaviCo02,qb_hits,0,,,,,
player,201611270nor,ram,DaviCo02,fumbles_rec,0,,,,,
player,201611270nor,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201611270nor,ram,DaviCo02,fumbles_forced,0,,,,,
player,201611270nor,ram,JoynLa00,def_int,0,,,,,
player,201611270nor,ram,JoynLa00,def_int_yds,0,,,,,
player,201611270nor,ram,JoynLa00,def_int_td,0,,,,,
player,201611270nor,ram,JoynLa00,def_int_long,0,,,,,
player,201611270nor,ram,JoynLa00,pass_defended,0,,,,,
player,201611270nor,ram,JoynLa00,sacks,0.0,,,,,
player,201611270nor,ram,JoynLa00,tackles_combined,1,,,,,
player,201611270nor,ram,JoynLa00,tackles_solo,1,,,,,
player,201611270nor,ram,JoynLa00,tackles_assists,0,,,,,
player,201611270nor,ram,JoynLa00,tackles_loss,0,,,,,
player,201611270nor,ram,JoynLa00,qb_hits,0,,,,,
player,201611270nor,ram,JoynLa00,fumbles_rec,0,,,,,
player,201611270nor,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,JoynLa00,fumbles_forced,0,,,,,
player,201611270nor,ram,MarqBr00,def_int,0,,,,,
player,201611270nor,ram,MarqBr00,def_int_yds,,,,,,
player,201611270nor,ram,MarqBr00,def_int_td,0,,,,,
player,201611270nor,ram,MarqBr00,def_int_long,0,,,,,
player,201611270nor,ram,MarqBr00,pass_defended,0,,,,,
player,201611270nor,ram,MarqBr00,sacks,0.0,,,,,
player,201611270nor,ram,MarqBr00,tackles_combined,1,,,,,
player,201611270nor,ram,MarqBr00,tackles_solo,1,,,,,
player,201611270nor,ram,MarqBr00,tackles_assists,0,,,,,
player,201611270nor,ram,MarqBr00,tackles_loss,0,,,,,
player,201611270nor,ram,MarqBr00,qb_hits,0,,,,,
player,201611270nor,ram,MarqBr00,fumbles_rec,0,,,,,
player,201611270nor,ram,MarqBr00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,MarqBr00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,MarqBr00,fumbles_forced,0,,,,,
player,201611270nor,ram,CounBl00,def_int,0,,,,,
player,201611270nor,ram,CounBl00,def_int_yds,0,,,,,
player,201611270nor,ram,CounBl00,def_int_td,0,,,,,
player,201611270nor,ram,CounBl00,def_int_long,0,,,,,
player,201611270nor,ram,CounBl00,pass_defended,0,,,,,
player,201611270nor,ram,CounBl00,sacks,0.0,,,,,
player,201611270nor,ram,CounBl00,tackles_combined,0,,,,,
player,201611270nor,ram,CounBl00,tackles_solo,0,,,,,
player,201611270nor,ram,CounBl00,tackles_assists,0,,,,,
player,201611270nor,ram,CounBl00,tackles_loss,0,,,,,
player,201611270nor,ram,CounBl00,qb_hits,2,,,,,
player,201611270nor,ram,CounBl00,fumbles_rec,0,,,,,
player,201611270nor,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201611270nor,ram,CounBl00,fumbles_rec_td,0,,,,,
player,201611270nor,ram,CounBl00,fumbles_forced,0,,,,,
player,201611270nor,nor,VaccKe00,def_int,1,,,,,
player,201611270nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201611270nor,nor,VaccKe00,def_int_td,0,,,,,
player,201611270nor,nor,VaccKe00,def_int_long,0,,,,,
player,201611270nor,nor,VaccKe00,pass_defended,1,,,,,
player,201611270nor,nor,VaccKe00,sacks,0.0,,,,,
player,201611270nor,nor,VaccKe00,tackles_combined,4,,,,,
player,201611270nor,nor,VaccKe00,tackles_solo,4,,,,,
player,201611270nor,nor,VaccKe00,tackles_assists,0,,,,,
player,201611270nor,nor,VaccKe00,tackles_loss,0,,,,,
player,201611270nor,nor,VaccKe00,qb_hits,0,,,,,
player,201611270nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201611270nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201611270nor,nor,ElleDa99,def_int,0,,,,,
player,201611270nor,nor,ElleDa99,def_int_yds,0,,,,,
player,201611270nor,nor,ElleDa99,def_int_td,0,,,,,
player,201611270nor,nor,ElleDa99,def_int_long,0,,,,,
player,201611270nor,nor,ElleDa99,pass_defended,0,,,,,
player,201611270nor,nor,ElleDa99,sacks,1.0,,,,,
player,201611270nor,nor,ElleDa99,tackles_combined,5,,,,,
player,201611270nor,nor,ElleDa99,tackles_solo,4,,,,,
player,201611270nor,nor,ElleDa99,tackles_assists,1,,,,,
player,201611270nor,nor,ElleDa99,tackles_loss,1,,,,,
player,201611270nor,nor,ElleDa99,qb_hits,1,,,,,
player,201611270nor,nor,ElleDa99,fumbles_rec,0,,,,,
player,201611270nor,nor,ElleDa99,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,ElleDa99,fumbles_rec_td,0,,,,,
player,201611270nor,nor,ElleDa99,fumbles_forced,0,,,,,
player,201611270nor,nor,JordCa00,def_int,0,,,,,
player,201611270nor,nor,JordCa00,def_int_yds,0,,,,,
player,201611270nor,nor,JordCa00,def_int_td,0,,,,,
player,201611270nor,nor,JordCa00,def_int_long,0,,,,,
player,201611270nor,nor,JordCa00,pass_defended,0,,,,,
player,201611270nor,nor,JordCa00,sacks,1.0,,,,,
player,201611270nor,nor,JordCa00,tackles_combined,4,,,,,
player,201611270nor,nor,JordCa00,tackles_solo,3,,,,,
player,201611270nor,nor,JordCa00,tackles_assists,1,,,,,
player,201611270nor,nor,JordCa00,tackles_loss,1,,,,,
player,201611270nor,nor,JordCa00,qb_hits,1,,,,,
player,201611270nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201611270nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201611270nor,nor,RankSh00,def_int,0,,,,,
player,201611270nor,nor,RankSh00,def_int_yds,0,,,,,
player,201611270nor,nor,RankSh00,def_int_td,0,,,,,
player,201611270nor,nor,RankSh00,def_int_long,0,,,,,
player,201611270nor,nor,RankSh00,pass_defended,0,,,,,
player,201611270nor,nor,RankSh00,sacks,1.0,,,,,
player,201611270nor,nor,RankSh00,tackles_combined,2,,,,,
player,201611270nor,nor,RankSh00,tackles_solo,2,,,,,
player,201611270nor,nor,RankSh00,tackles_assists,0,,,,,
player,201611270nor,nor,RankSh00,tackles_loss,0,,,,,
player,201611270nor,nor,RankSh00,qb_hits,1,,,,,
player,201611270nor,nor,RankSh00,fumbles_rec,0,,,,,
player,201611270nor,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,RankSh00,fumbles_forced,1,,,,,
player,201611270nor,nor,RobeCr00,def_int,0,,,,,
player,201611270nor,nor,RobeCr00,def_int_yds,0,,,,,
player,201611270nor,nor,RobeCr00,def_int_td,0,,,,,
player,201611270nor,nor,RobeCr00,def_int_long,0,,,,,
player,201611270nor,nor,RobeCr00,pass_defended,0,,,,,
player,201611270nor,nor,RobeCr00,sacks,0.0,,,,,
player,201611270nor,nor,RobeCr00,tackles_combined,6,,,,,
player,201611270nor,nor,RobeCr00,tackles_solo,3,,,,,
player,201611270nor,nor,RobeCr00,tackles_assists,3,,,,,
player,201611270nor,nor,RobeCr00,tackles_loss,0,,,,,
player,201611270nor,nor,RobeCr00,qb_hits,1,,,,,
player,201611270nor,nor,RobeCr00,fumbles_rec,0,,,,,
player,201611270nor,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,RobeCr00,fumbles_forced,0,,,,,
player,201611270nor,nor,ByrdJa99,def_int,0,,,,,
player,201611270nor,nor,ByrdJa99,def_int_yds,0,,,,,
player,201611270nor,nor,ByrdJa99,def_int_td,0,,,,,
player,201611270nor,nor,ByrdJa99,def_int_long,0,,,,,
player,201611270nor,nor,ByrdJa99,pass_defended,0,,,,,
player,201611270nor,nor,ByrdJa99,sacks,0.0,,,,,
player,201611270nor,nor,ByrdJa99,tackles_combined,4,,,,,
player,201611270nor,nor,ByrdJa99,tackles_solo,4,,,,,
player,201611270nor,nor,ByrdJa99,tackles_assists,0,,,,,
player,201611270nor,nor,ByrdJa99,tackles_loss,1,,,,,
player,201611270nor,nor,ByrdJa99,qb_hits,0,,,,,
player,201611270nor,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201611270nor,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201611270nor,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201611270nor,nor,BellVo00,def_int,0,,,,,
player,201611270nor,nor,BellVo00,def_int_yds,0,,,,,
player,201611270nor,nor,BellVo00,def_int_td,0,,,,,
player,201611270nor,nor,BellVo00,def_int_long,0,,,,,
player,201611270nor,nor,BellVo00,pass_defended,1,,,,,
player,201611270nor,nor,BellVo00,sacks,0.0,,,,,
player,201611270nor,nor,BellVo00,tackles_combined,3,,,,,
player,201611270nor,nor,BellVo00,tackles_solo,1,,,,,
player,201611270nor,nor,BellVo00,tackles_assists,2,,,,,
player,201611270nor,nor,BellVo00,tackles_loss,0,,,,,
player,201611270nor,nor,BellVo00,qb_hits,2,,,,,
player,201611270nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201611270nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201611270nor,nor,FairNi00,def_int,0,,,,,
player,201611270nor,nor,FairNi00,def_int_yds,0,,,,,
player,201611270nor,nor,FairNi00,def_int_td,0,,,,,
player,201611270nor,nor,FairNi00,def_int_long,0,,,,,
player,201611270nor,nor,FairNi00,pass_defended,0,,,,,
player,201611270nor,nor,FairNi00,sacks,0.0,,,,,
player,201611270nor,nor,FairNi00,tackles_combined,3,,,,,
player,201611270nor,nor,FairNi00,tackles_solo,3,,,,,
player,201611270nor,nor,FairNi00,tackles_assists,0,,,,,
player,201611270nor,nor,FairNi00,tackles_loss,1,,,,,
player,201611270nor,nor,FairNi00,qb_hits,0,,,,,
player,201611270nor,nor,FairNi00,fumbles_rec,0,,,,,
player,201611270nor,nor,FairNi00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,FairNi00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,FairNi00,fumbles_forced,0,,,,,
player,201611270nor,nor,MoorSt00,def_int,0,,,,,
player,201611270nor,nor,MoorSt00,def_int_yds,0,,,,,
player,201611270nor,nor,MoorSt00,def_int_td,0,,,,,
player,201611270nor,nor,MoorSt00,def_int_long,0,,,,,
player,201611270nor,nor,MoorSt00,pass_defended,0,,,,,
player,201611270nor,nor,MoorSt00,sacks,0.0,,,,,
player,201611270nor,nor,MoorSt00,tackles_combined,3,,,,,
player,201611270nor,nor,MoorSt00,tackles_solo,1,,,,,
player,201611270nor,nor,MoorSt00,tackles_assists,2,,,,,
player,201611270nor,nor,MoorSt00,tackles_loss,0,,,,,
player,201611270nor,nor,MoorSt00,qb_hits,0,,,,,
player,201611270nor,nor,MoorSt00,fumbles_rec,0,,,,,
player,201611270nor,nor,MoorSt00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,MoorSt00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,MoorSt00,fumbles_forced,0,,,,,
player,201611270nor,nor,BreaDe00,def_int,0,,,,,
player,201611270nor,nor,BreaDe00,def_int_yds,0,,,,,
player,201611270nor,nor,BreaDe00,def_int_td,0,,,,,
player,201611270nor,nor,BreaDe00,def_int_long,0,,,,,
player,201611270nor,nor,BreaDe00,pass_defended,0,,,,,
player,201611270nor,nor,BreaDe00,sacks,0.0,,,,,
player,201611270nor,nor,BreaDe00,tackles_combined,2,,,,,
player,201611270nor,nor,BreaDe00,tackles_solo,2,,,,,
player,201611270nor,nor,BreaDe00,tackles_assists,0,,,,,
player,201611270nor,nor,BreaDe00,tackles_loss,0,,,,,
player,201611270nor,nor,BreaDe00,qb_hits,0,,,,,
player,201611270nor,nor,BreaDe00,fumbles_rec,0,,,,,
player,201611270nor,nor,BreaDe00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,BreaDe00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,BreaDe00,fumbles_forced,0,,,,,
player,201611270nor,nor,DaviTy01,def_int,0,,,,,
player,201611270nor,nor,DaviTy01,def_int_yds,0,,,,,
player,201611270nor,nor,DaviTy01,def_int_td,0,,,,,
player,201611270nor,nor,DaviTy01,def_int_long,0,,,,,
player,201611270nor,nor,DaviTy01,pass_defended,0,,,,,
player,201611270nor,nor,DaviTy01,sacks,0.0,,,,,
player,201611270nor,nor,DaviTy01,tackles_combined,2,,,,,
player,201611270nor,nor,DaviTy01,tackles_solo,0,,,,,
player,201611270nor,nor,DaviTy01,tackles_assists,2,,,,,
player,201611270nor,nor,DaviTy01,tackles_loss,0,,,,,
player,201611270nor,nor,DaviTy01,qb_hits,0,,,,,
player,201611270nor,nor,DaviTy01,fumbles_rec,0,,,,,
player,201611270nor,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201611270nor,nor,DaviTy01,fumbles_forced,0,,,,,
player,201611270nor,nor,KeoxSh00,def_int,0,,,,,
player,201611270nor,nor,KeoxSh00,def_int_yds,0,,,,,
player,201611270nor,nor,KeoxSh00,def_int_td,0,,,,,
player,201611270nor,nor,KeoxSh00,def_int_long,0,,,,,
player,201611270nor,nor,KeoxSh00,pass_defended,0,,,,,
player,201611270nor,nor,KeoxSh00,sacks,0.0,,,,,
player,201611270nor,nor,KeoxSh00,tackles_combined,2,,,,,
player,201611270nor,nor,KeoxSh00,tackles_solo,2,,,,,
player,201611270nor,nor,KeoxSh00,tackles_assists,0,,,,,
player,201611270nor,nor,KeoxSh00,tackles_loss,0,,,,,
player,201611270nor,nor,KeoxSh00,qb_hits,0,,,,,
player,201611270nor,nor,KeoxSh00,fumbles_rec,1,,,,,
player,201611270nor,nor,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,KeoxSh00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,KeoxSh00,fumbles_forced,0,,,,,
player,201611270nor,nor,StupNa01,def_int,0,,,,,
player,201611270nor,nor,StupNa01,def_int_yds,0,,,,,
player,201611270nor,nor,StupNa01,def_int_td,0,,,,,
player,201611270nor,nor,StupNa01,def_int_long,0,,,,,
player,201611270nor,nor,StupNa01,pass_defended,0,,,,,
player,201611270nor,nor,StupNa01,sacks,0.0,,,,,
player,201611270nor,nor,StupNa01,tackles_combined,2,,,,,
player,201611270nor,nor,StupNa01,tackles_solo,2,,,,,
player,201611270nor,nor,StupNa01,tackles_assists,0,,,,,
player,201611270nor,nor,StupNa01,tackles_loss,0,,,,,
player,201611270nor,nor,StupNa01,qb_hits,0,,,,,
player,201611270nor,nor,StupNa01,fumbles_rec,0,,,,,
player,201611270nor,nor,StupNa01,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,StupNa01,fumbles_rec_td,0,,,,,
player,201611270nor,nor,StupNa01,fumbles_forced,0,,,,,
player,201611270nor,nor,TappDa20,def_int,0,,,,,
player,201611270nor,nor,TappDa20,def_int_yds,0,,,,,
player,201611270nor,nor,TappDa20,def_int_td,0,,,,,
player,201611270nor,nor,TappDa20,def_int_long,0,,,,,
player,201611270nor,nor,TappDa20,pass_defended,0,,,,,
player,201611270nor,nor,TappDa20,sacks,0.0,,,,,
player,201611270nor,nor,TappDa20,tackles_combined,2,,,,,
player,201611270nor,nor,TappDa20,tackles_solo,2,,,,,
player,201611270nor,nor,TappDa20,tackles_assists,0,,,,,
player,201611270nor,nor,TappDa20,tackles_loss,0,,,,,
player,201611270nor,nor,TappDa20,qb_hits,1,,,,,
player,201611270nor,nor,TappDa20,fumbles_rec,0,,,,,
player,201611270nor,nor,TappDa20,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,TappDa20,fumbles_rec_td,0,,,,,
player,201611270nor,nor,TappDa20,fumbles_forced,0,,,,,
player,201611270nor,nor,WebbBW00,def_int,0,,,,,
player,201611270nor,nor,WebbBW00,def_int_yds,0,,,,,
player,201611270nor,nor,WebbBW00,def_int_td,0,,,,,
player,201611270nor,nor,WebbBW00,def_int_long,0,,,,,
player,201611270nor,nor,WebbBW00,pass_defended,0,,,,,
