game,2016,7,20161023,201610230sfo,tam,"Tampa Bay Buccaneers",34,sfo,"San Francisco 49ers",17
player,201610230sfo,sfo,KaepCo00,rush_yds,84,,,,,
player,201610230sfo,sfo,KaepCo00,rush_td,0,,,,,
player,201610230sfo,sfo,KaepCo00,rush_long,17,,,,,
player,201610230sfo,sfo,KaepCo00,targets,0,,,,,
player,201610230sfo,sfo,KaepCo00,rec,0,,,,,
player,201610230sfo,sfo,KaepCo00,rec_yds,0,,,,,
player,201610230sfo,sfo,KaepCo00,rec_td,0,,,,,
player,201610230sfo,sfo,KaepCo00,rec_long,0,,,,,
player,201610230sfo,sfo,KaepCo00,fumbles,2,,,,,
player,201610230sfo,sfo,KaepCo00,fumbles_lost,1,,,,,
player,201610230sfo,sfo,HarrDu01,pass_cmp,0,,,,,
player,201610230sfo,sfo,HarrDu01,pass_att,0,,,,,
player,201610230sfo,sfo,HarrDu01,pass_yds,0,,,,,
player,201610230sfo,sfo,HarrDu01,pass_td,0,,,,,
player,201610230sfo,sfo,HarrDu01,pass_int,0,,,,,
player,201610230sfo,sfo,HarrDu01,pass_sacked,0,,,,,
player,201610230sfo,sfo,HarrDu01,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,HarrDu01,pass_long,0,,,,,
player,201610230sfo,sfo,HarrDu01,pass_rating,,,,,,
player,201610230sfo,sfo,HarrDu01,rush_att,11,,,,,
player,201610230sfo,sfo,HarrDu01,rush_yds,39,,,,,
player,201610230sfo,sfo,HarrDu01,rush_td,0,,,,,
player,201610230sfo,sfo,HarrDu01,rush_long,18,,,,,
player,201610230sfo,sfo,HarrDu01,targets,2,,,,,
player,201610230sfo,sfo,HarrDu01,rec,2,,,,,
player,201610230sfo,sfo,HarrDu01,rec_yds,18,,,,,
player,201610230sfo,sfo,HarrDu01,rec_td,0,,,,,
player,201610230sfo,sfo,HarrDu01,rec_long,14,,,,,
player,201610230sfo,sfo,HarrDu01,fumbles,0,,,,,
player,201610230sfo,sfo,HarrDu01,fumbles_lost,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_cmp,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_att,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_yds,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_td,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_int,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_sacked,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_long,0,,,,,
player,201610230sfo,sfo,DaviMi01,pass_rating,,,,,,
player,201610230sfo,sfo,DaviMi01,rush_att,7,,,,,
player,201610230sfo,sfo,DaviMi01,rush_yds,21,,,,,
player,201610230sfo,sfo,DaviMi01,rush_td,1,,,,,
player,201610230sfo,sfo,DaviMi01,rush_long,8,,,,,
player,201610230sfo,sfo,DaviMi01,targets,0,,,,,
player,201610230sfo,sfo,DaviMi01,rec,0,,,,,
player,201610230sfo,sfo,DaviMi01,rec_yds,0,,,,,
player,201610230sfo,sfo,DaviMi01,rec_td,0,,,,,
player,201610230sfo,sfo,DaviMi01,rec_long,0,,,,,
player,201610230sfo,sfo,DaviMi01,fumbles,0,,,,,
player,201610230sfo,sfo,DaviMi01,fumbles_lost,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_cmp,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_att,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_yds,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_td,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_int,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_sacked,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_long,0,,,,,
player,201610230sfo,sfo,DrauSh00,pass_rating,,,,,,
player,201610230sfo,sfo,DrauSh00,rush_att,1,,,,,
player,201610230sfo,sfo,DrauSh00,rush_yds,16,,,,,
player,201610230sfo,sfo,DrauSh00,rush_td,0,,,,,
player,201610230sfo,sfo,DrauSh00,rush_long,16,,,,,
player,201610230sfo,sfo,DrauSh00,targets,7,,,,,
player,201610230sfo,sfo,DrauSh00,rec,5,,,,,
player,201610230sfo,sfo,DrauSh00,rec_yds,37,,,,,
player,201610230sfo,sfo,DrauSh00,rec_td,1,,,,,
player,201610230sfo,sfo,DrauSh00,rec_long,17,,,,,
player,201610230sfo,sfo,DrauSh00,fumbles,0,,,,,
player,201610230sfo,sfo,DrauSh00,fumbles_lost,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_cmp,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_att,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_yds,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_td,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_int,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_sacked,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_long,0,,,,,
player,201610230sfo,sfo,McDoVa00,pass_rating,,,,,,
player,201610230sfo,sfo,McDoVa00,rush_att,0,,,,,
player,201610230sfo,sfo,McDoVa00,rush_yds,0,,,,,
player,201610230sfo,sfo,McDoVa00,rush_td,0,,,,,
player,201610230sfo,sfo,McDoVa00,rush_long,0,,,,,
player,201610230sfo,sfo,McDoVa00,targets,6,,,,,
player,201610230sfo,sfo,McDoVa00,rec,1,,,,,
player,201610230sfo,sfo,McDoVa00,rec_yds,24,,,,,
player,201610230sfo,sfo,McDoVa00,rec_td,0,,,,,
player,201610230sfo,sfo,McDoVa00,rec_long,24,,,,,
player,201610230sfo,sfo,McDoVa00,fumbles,0,,,,,
player,201610230sfo,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_cmp,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_att,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_yds,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_td,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_int,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_sacked,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_long,0,,,,,
player,201610230sfo,sfo,SmitTo02,pass_rating,,,,,,
player,201610230sfo,sfo,SmitTo02,rush_att,0,,,,,
player,201610230sfo,sfo,SmitTo02,rush_yds,0,,,,,
player,201610230sfo,sfo,SmitTo02,rush_td,0,,,,,
player,201610230sfo,sfo,SmitTo02,rush_long,0,,,,,
player,201610230sfo,sfo,SmitTo02,targets,2,,,,,
player,201610230sfo,sfo,SmitTo02,rec,1,,,,,
player,201610230sfo,sfo,SmitTo02,rec_yds,17,,,,,
player,201610230sfo,sfo,SmitTo02,rec_td,0,,,,,
player,201610230sfo,sfo,SmitTo02,rec_long,17,,,,,
player,201610230sfo,sfo,SmitTo02,fumbles,0,,,,,
player,201610230sfo,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_cmp,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_att,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_yds,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_td,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_int,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_sacked,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_long,0,,,,,
player,201610230sfo,sfo,KerlJe00,pass_rating,,,,,,
player,201610230sfo,sfo,KerlJe00,rush_att,0,,,,,
player,201610230sfo,sfo,KerlJe00,rush_yds,0,,,,,
player,201610230sfo,sfo,KerlJe00,rush_td,0,,,,,
player,201610230sfo,sfo,KerlJe00,rush_long,0,,,,,
player,201610230sfo,sfo,KerlJe00,targets,5,,,,,
player,201610230sfo,sfo,KerlJe00,rec,2,,,,,
player,201610230sfo,sfo,KerlJe00,rec_yds,15,,,,,
player,201610230sfo,sfo,KerlJe00,rec_td,0,,,,,
player,201610230sfo,sfo,KerlJe00,rec_long,8,,,,,
player,201610230sfo,sfo,KerlJe00,fumbles,0,,,,,
player,201610230sfo,sfo,KerlJe00,fumbles_lost,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_cmp,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_att,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_yds,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_td,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_int,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_sacked,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_long,0,,,,,
player,201610230sfo,sfo,BurbAa00,pass_rating,,,,,,
player,201610230sfo,sfo,BurbAa00,rush_att,0,,,,,
player,201610230sfo,sfo,BurbAa00,rush_yds,0,,,,,
player,201610230sfo,sfo,BurbAa00,rush_td,0,,,,,
player,201610230sfo,sfo,BurbAa00,rush_long,0,,,,,
player,201610230sfo,sfo,BurbAa00,targets,2,,,,,
player,201610230sfo,sfo,BurbAa00,rec,1,,,,,
player,201610230sfo,sfo,BurbAa00,rec_yds,15,,,,,
player,201610230sfo,sfo,BurbAa00,rec_td,0,,,,,
player,201610230sfo,sfo,BurbAa00,rec_long,15,,,,,
player,201610230sfo,sfo,BurbAa00,fumbles,1,,,,,
player,201610230sfo,sfo,BurbAa00,fumbles_lost,1,,,,,
player,201610230sfo,sfo,PattQu00,pass_cmp,0,,,,,
player,201610230sfo,sfo,PattQu00,pass_att,0,,,,,
player,201610230sfo,sfo,PattQu00,pass_yds,0,,,,,
player,201610230sfo,sfo,PattQu00,pass_td,0,,,,,
player,201610230sfo,sfo,PattQu00,pass_int,0,,,,,
player,201610230sfo,sfo,PattQu00,pass_sacked,0,,,,,
player,201610230sfo,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,PattQu00,pass_long,0,,,,,
player,201610230sfo,sfo,PattQu00,pass_rating,,,,,,
player,201610230sfo,sfo,PattQu00,rush_att,0,,,,,
player,201610230sfo,sfo,PattQu00,rush_yds,0,,,,,
player,201610230sfo,sfo,PattQu00,rush_td,0,,,,,
player,201610230sfo,sfo,PattQu00,rush_long,0,,,,,
player,201610230sfo,sfo,PattQu00,targets,4,,,,,
player,201610230sfo,sfo,PattQu00,rec,3,,,,,
player,201610230sfo,sfo,PattQu00,rec_yds,13,,,,,
player,201610230sfo,sfo,PattQu00,rec_td,0,,,,,
player,201610230sfo,sfo,PattQu00,rec_long,8,,,,,
player,201610230sfo,sfo,PattQu00,fumbles,0,,,,,
player,201610230sfo,sfo,PattQu00,fumbles_lost,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_cmp,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_att,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_yds,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_td,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_int,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_sacked,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_long,0,,,,,
player,201610230sfo,sfo,CeleGa00,pass_rating,,,,,,
player,201610230sfo,sfo,CeleGa00,rush_att,0,,,,,
player,201610230sfo,sfo,CeleGa00,rush_yds,0,,,,,
player,201610230sfo,sfo,CeleGa00,rush_td,0,,,,,
player,201610230sfo,sfo,CeleGa00,rush_long,0,,,,,
player,201610230sfo,sfo,CeleGa00,targets,3,,,,,
player,201610230sfo,sfo,CeleGa00,rec,1,,,,,
player,201610230sfo,sfo,CeleGa00,rec_yds,4,,,,,
player,201610230sfo,sfo,CeleGa00,rec_td,0,,,,,
player,201610230sfo,sfo,CeleGa00,rec_long,4,,,,,
player,201610230sfo,sfo,CeleGa00,fumbles,1,,,,,
player,201610230sfo,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_cmp,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_att,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_yds,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_td,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_int,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_sacked,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_sacked_yds,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_long,0,,,,,
player,201610230sfo,sfo,StreRo00,pass_rating,,,,,,
player,201610230sfo,sfo,StreRo00,rush_att,0,,,,,
player,201610230sfo,sfo,StreRo00,rush_yds,0,,,,,
player,201610230sfo,sfo,StreRo00,rush_td,0,,,,,
player,201610230sfo,sfo,StreRo00,rush_long,0,,,,,
player,201610230sfo,sfo,StreRo00,targets,1,,,,,
player,201610230sfo,sfo,StreRo00,rec,0,,,,,
player,201610230sfo,sfo,StreRo00,rec_yds,0,,,,,
player,201610230sfo,sfo,StreRo00,rec_td,0,,,,,
player,201610230sfo,sfo,StreRo00,rec_long,0,,,,,
player,201610230sfo,sfo,StreRo00,fumbles,0,,,,,
player,201610230sfo,sfo,StreRo00,fumbles_lost,0,,,,,
player,201610230sfo,tam,McDoBr01,def_int,1,,,,,
player,201610230sfo,tam,McDoBr01,def_int_yds,0,,,,,
player,201610230sfo,tam,McDoBr01,def_int_td,0,,,,,
player,201610230sfo,tam,McDoBr01,def_int_long,0,,,,,
player,201610230sfo,tam,McDoBr01,pass_defended,1,,,,,
player,201610230sfo,tam,McDoBr01,sacks,0.0,,,,,
player,201610230sfo,tam,McDoBr01,tackles_combined,7,,,,,
player,201610230sfo,tam,McDoBr01,tackles_solo,6,,,,,
player,201610230sfo,tam,McDoBr01,tackles_assists,1,,,,,
player,201610230sfo,tam,McDoBr01,tackles_loss,1,,,,,
player,201610230sfo,tam,McDoBr01,qb_hits,0,,,,,
player,201610230sfo,tam,McDoBr01,fumbles_rec,0,,,,,
player,201610230sfo,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201610230sfo,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201610230sfo,tam,McDoBr01,fumbles_forced,0,,,,,
player,201610230sfo,tam,GholWi00,def_int,0,,,,,
player,201610230sfo,tam,GholWi00,def_int_yds,0,,,,,
player,201610230sfo,tam,GholWi00,def_int_td,0,,,,,
player,201610230sfo,tam,GholWi00,def_int_long,0,,,,,
player,201610230sfo,tam,GholWi00,pass_defended,0,,,,,
player,201610230sfo,tam,GholWi00,sacks,1.0,,,,,
player,201610230sfo,tam,GholWi00,tackles_combined,7,,,,,
player,201610230sfo,tam,GholWi00,tackles_solo,5,,,,,
player,201610230sfo,tam,GholWi00,tackles_assists,2,,,,,
player,201610230sfo,tam,GholWi00,tackles_loss,1,,,,,
player,201610230sfo,tam,GholWi00,qb_hits,1,,,,,
player,201610230sfo,tam,GholWi00,fumbles_rec,0,,,,,
player,201610230sfo,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201610230sfo,tam,GholWi00,fumbles_rec_td,0,,,,,
