game,2016,6,20161016,201610160nor,car,"Carolina Panthers",38,nor,"New Orleans Saints",41
player,201610160nor,nor,SneaWi00,pass_td,0,,,,,
player,201610160nor,nor,SneaWi00,pass_int,0,,,,,
player,201610160nor,nor,SneaWi00,pass_sacked,0,,,,,
player,201610160nor,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201610160nor,nor,SneaWi00,pass_long,0,,,,,
player,201610160nor,nor,SneaWi00,pass_rating,,,,,,
player,201610160nor,nor,SneaWi00,rush_att,0,,,,,
player,201610160nor,nor,SneaWi00,rush_yds,0,,,,,
player,201610160nor,nor,SneaWi00,rush_td,0,,,,,
player,201610160nor,nor,SneaWi00,rush_long,0,,,,,
player,201610160nor,nor,SneaWi00,targets,7,,,,,
player,201610160nor,nor,SneaWi00,rec,4,,,,,
player,201610160nor,nor,SneaWi00,rec_yds,47,,,,,
player,201610160nor,nor,SneaWi00,rec_td,0,,,,,
player,201610160nor,nor,SneaWi00,rec_long,21,,,,,
player,201610160nor,nor,SneaWi00,fumbles,0,,,,,
player,201610160nor,nor,SneaWi00,fumbles_lost,0,,,,,
player,201610160nor,nor,LewiTo00,pass_cmp,0,,,,,
player,201610160nor,nor,LewiTo00,pass_att,0,,,,,
player,201610160nor,nor,LewiTo00,pass_yds,0,,,,,
player,201610160nor,nor,LewiTo00,pass_td,0,,,,,
player,201610160nor,nor,LewiTo00,pass_int,0,,,,,
player,201610160nor,nor,LewiTo00,pass_sacked,0,,,,,
player,201610160nor,nor,LewiTo00,pass_sacked_yds,0,,,,,
player,201610160nor,nor,LewiTo00,pass_long,0,,,,,
player,201610160nor,nor,LewiTo00,pass_rating,,,,,,
player,201610160nor,nor,LewiTo00,rush_att,0,,,,,
player,201610160nor,nor,LewiTo00,rush_yds,0,,,,,
player,201610160nor,nor,LewiTo00,rush_td,0,,,,,
player,201610160nor,nor,LewiTo00,rush_long,0,,,,,
player,201610160nor,nor,LewiTo00,targets,3,,,,,
player,201610160nor,nor,LewiTo00,rec,2,,,,,
player,201610160nor,nor,LewiTo00,rec_yds,24,,,,,
player,201610160nor,nor,LewiTo00,rec_td,0,,,,,
player,201610160nor,nor,LewiTo00,rec_long,15,,,,,
player,201610160nor,nor,LewiTo00,fumbles,0,,,,,
player,201610160nor,nor,LewiTo00,fumbles_lost,0,,,,,
player,201610160nor,nor,HillJo02,pass_cmp,0,,,,,
player,201610160nor,nor,HillJo02,pass_att,0,,,,,
player,201610160nor,nor,HillJo02,pass_yds,0,,,,,
player,201610160nor,nor,HillJo02,pass_td,0,,,,,
player,201610160nor,nor,HillJo02,pass_int,0,,,,,
player,201610160nor,nor,HillJo02,pass_sacked,0,,,,,
player,201610160nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201610160nor,nor,HillJo02,pass_long,0,,,,,
player,201610160nor,nor,HillJo02,pass_rating,,,,,,
player,201610160nor,nor,HillJo02,rush_att,0,,,,,
player,201610160nor,nor,HillJo02,rush_yds,0,,,,,
player,201610160nor,nor,HillJo02,rush_td,0,,,,,
player,201610160nor,nor,HillJo02,rush_long,0,,,,,
player,201610160nor,nor,HillJo02,targets,5,,,,,
player,201610160nor,nor,HillJo02,rec,2,,,,,
player,201610160nor,nor,HillJo02,rec_yds,23,,,,,
player,201610160nor,nor,HillJo02,rec_td,1,,,,,
player,201610160nor,nor,HillJo02,rec_long,15,,,,,
player,201610160nor,nor,HillJo02,fumbles,0,,,,,
player,201610160nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201610160nor,nor,ColeBr00,pass_cmp,0,,,,,
player,201610160nor,nor,ColeBr00,pass_att,0,,,,,
player,201610160nor,nor,ColeBr00,pass_yds,0,,,,,
player,201610160nor,nor,ColeBr00,pass_td,0,,,,,
player,201610160nor,nor,ColeBr00,pass_int,0,,,,,
player,201610160nor,nor,ColeBr00,pass_sacked,0,,,,,
player,201610160nor,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201610160nor,nor,ColeBr00,pass_long,0,,,,,
player,201610160nor,nor,ColeBr00,pass_rating,,,,,,
player,201610160nor,nor,ColeBr00,rush_att,0,,,,,
player,201610160nor,nor,ColeBr00,rush_yds,0,,,,,
player,201610160nor,nor,ColeBr00,rush_td,0,,,,,
player,201610160nor,nor,ColeBr00,rush_long,0,,,,,
player,201610160nor,nor,ColeBr00,targets,2,,,,,
player,201610160nor,nor,ColeBr00,rec,1,,,,,
player,201610160nor,nor,ColeBr00,rec_yds,6,,,,,
player,201610160nor,nor,ColeBr00,rec_td,0,,,,,
player,201610160nor,nor,ColeBr00,rec_long,6,,,,,
player,201610160nor,nor,ColeBr00,fumbles,0,,,,,
player,201610160nor,nor,ColeBr00,fumbles_lost,0,,,,,
player,201610160nor,car,WillTe00,def_int,1,,,,,
player,201610160nor,car,WillTe00,def_int_yds,19,,,,,
player,201610160nor,car,WillTe00,def_int_td,0,,,,,
player,201610160nor,car,WillTe00,def_int_long,19,,,,,
player,201610160nor,car,WillTe00,pass_defended,1,,,,,
player,201610160nor,car,WillTe00,sacks,0.0,,,,,
player,201610160nor,car,WillTe00,tackles_combined,6,,,,,
player,201610160nor,car,WillTe00,tackles_solo,5,,,,,
player,201610160nor,car,WillTe00,tackles_assists,1,,,,,
player,201610160nor,car,WillTe00,tackles_loss,0,,,,,
player,201610160nor,car,WillTe00,qb_hits,0,,,,,
player,201610160nor,car,WillTe00,fumbles_rec,0,,,,,
player,201610160nor,car,WillTe00,fumbles_rec_yds,0,,,,,
player,201610160nor,car,WillTe00,fumbles_rec_td,0,,,,,
player,201610160nor,car,WillTe00,fumbles_forced,0,,,,,
player,201610160nor,car,JohnCh98,def_int,0,,,,,
player,201610160nor,car,JohnCh98,def_int_yds,0,,,,,
player,201610160nor,car,JohnCh98,def_int_td,0,,,,,
player,201610160nor,car,JohnCh98,def_int_long,0,,,,,
player,201610160nor,car,JohnCh98,pass_defended,0,,,,,
player,201610160nor,car,JohnCh98,sacks,0.5,,,,,
