game,2016,15,20161218,201612180crd,nor,"New Orleans Saints",48,crd,"Arizona Cardinals",41
player,201612180crd,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,JordCa00,fumbles_forced,0,,,,,
player,201612180crd,nor,BellVo00,def_int,0,,,,,
player,201612180crd,nor,BellVo00,def_int_yds,0,,,,,
player,201612180crd,nor,BellVo00,def_int_td,0,,,,,
player,201612180crd,nor,BellVo00,def_int_long,0,,,,,
player,201612180crd,nor,BellVo00,pass_defended,0,,,,,
player,201612180crd,nor,BellVo00,sacks,0.0,,,,,
player,201612180crd,nor,BellVo00,tackles_combined,9,,,,,
player,201612180crd,nor,BellVo00,tackles_solo,7,,,,,
player,201612180crd,nor,BellVo00,tackles_assists,2,,,,,
player,201612180crd,nor,BellVo00,tackles_loss,0,,,,,
player,201612180crd,nor,BellVo00,qb_hits,0,,,,,
player,201612180crd,nor,BellVo00,fumbles_rec,0,,,,,
player,201612180crd,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,BellVo00,fumbles_forced,1,,,,,
player,201612180crd,nor,MoorSt00,def_int,0,,,,,
player,201612180crd,nor,MoorSt00,def_int_yds,0,,,,,
player,201612180crd,nor,MoorSt00,def_int_td,0,,,,,
player,201612180crd,nor,MoorSt00,def_int_long,0,,,,,
player,201612180crd,nor,MoorSt00,pass_defended,1,,,,,
player,201612180crd,nor,MoorSt00,sacks,0.0,,,,,
player,201612180crd,nor,MoorSt00,tackles_combined,6,,,,,
player,201612180crd,nor,MoorSt00,tackles_solo,4,,,,,
player,201612180crd,nor,MoorSt00,tackles_assists,2,,,,,
player,201612180crd,nor,MoorSt00,tackles_loss,0,,,,,
player,201612180crd,nor,MoorSt00,qb_hits,0,,,,,
player,201612180crd,nor,MoorSt00,fumbles_rec,0,,,,,
player,201612180crd,nor,MoorSt00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,MoorSt00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,MoorSt00,fumbles_forced,0,,,,,
player,201612180crd,nor,ByrdJa99,def_int,0,,,,,
player,201612180crd,nor,ByrdJa99,def_int_yds,0,,,,,
player,201612180crd,nor,ByrdJa99,def_int_td,0,,,,,
player,201612180crd,nor,ByrdJa99,def_int_long,0,,,,,
player,201612180crd,nor,ByrdJa99,pass_defended,0,,,,,
player,201612180crd,nor,ByrdJa99,sacks,0.0,,,,,
player,201612180crd,nor,ByrdJa99,tackles_combined,5,,,,,
player,201612180crd,nor,ByrdJa99,tackles_solo,4,,,,,
player,201612180crd,nor,ByrdJa99,tackles_assists,1,,,,,
player,201612180crd,nor,ByrdJa99,tackles_loss,0,,,,,
player,201612180crd,nor,ByrdJa99,qb_hits,0,,,,,
player,201612180crd,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201612180crd,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201612180crd,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201612180crd,nor,RobeCr00,def_int,0,,,,,
player,201612180crd,nor,RobeCr00,def_int_yds,0,,,,,
player,201612180crd,nor,RobeCr00,def_int_td,0,,,,,
player,201612180crd,nor,RobeCr00,def_int_long,0,,,,,
player,201612180crd,nor,RobeCr00,pass_defended,0,,,,,
player,201612180crd,nor,RobeCr00,sacks,0.0,,,,,
player,201612180crd,nor,RobeCr00,tackles_combined,4,,,,,
player,201612180crd,nor,RobeCr00,tackles_solo,2,,,,,
player,201612180crd,nor,RobeCr00,tackles_assists,2,,,,,
player,201612180crd,nor,RobeCr00,tackles_loss,0,,,,,
player,201612180crd,nor,RobeCr00,qb_hits,0,,,,,
player,201612180crd,nor,RobeCr00,fumbles_rec,1,,,,,
player,201612180crd,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,RobeCr00,fumbles_forced,0,,,,,
player,201612180crd,nor,WebbBW00,def_int,0,,,,,
player,201612180crd,nor,WebbBW00,def_int_yds,0,,,,,
player,201612180crd,nor,WebbBW00,def_int_td,0,,,,,
player,201612180crd,nor,WebbBW00,def_int_long,0,,,,,
player,201612180crd,nor,WebbBW00,pass_defended,1,,,,,
player,201612180crd,nor,WebbBW00,sacks,0.0,,,,,
player,201612180crd,nor,WebbBW00,tackles_combined,4,,,,,
player,201612180crd,nor,WebbBW00,tackles_solo,4,,,,,
player,201612180crd,nor,WebbBW00,tackles_assists,0,,,,,
player,201612180crd,nor,WebbBW00,tackles_loss,0,,,,,
player,201612180crd,nor,WebbBW00,qb_hits,0,,,,,
player,201612180crd,nor,WebbBW00,fumbles_rec,0,,,,,
player,201612180crd,nor,WebbBW00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,WebbBW00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,WebbBW00,fumbles_forced,0,,,,,
player,201612180crd,nor,HarpRo21,def_int,0,,,,,
player,201612180crd,nor,HarpRo21,def_int_yds,0,,,,,
player,201612180crd,nor,HarpRo21,def_int_td,0,,,,,
player,201612180crd,nor,HarpRo21,def_int_long,0,,,,,
player,201612180crd,nor,HarpRo21,pass_defended,0,,,,,
player,201612180crd,nor,HarpRo21,sacks,0.0,,,,,
player,201612180crd,nor,HarpRo21,tackles_combined,3,,,,,
player,201612180crd,nor,HarpRo21,tackles_solo,3,,,,,
player,201612180crd,nor,HarpRo21,tackles_assists,0,,,,,
player,201612180crd,nor,HarpRo21,tackles_loss,0,,,,,
player,201612180crd,nor,HarpRo21,qb_hits,1,,,,,
player,201612180crd,nor,HarpRo21,fumbles_rec,0,,,,,
player,201612180crd,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201612180crd,nor,HarpRo21,fumbles_forced,0,,,,,
player,201612180crd,nor,BanjCh00,def_int,0,,,,,
player,201612180crd,nor,BanjCh00,def_int_yds,0,,,,,
player,201612180crd,nor,BanjCh00,def_int_td,0,,,,,
player,201612180crd,nor,BanjCh00,def_int_long,0,,,,,
player,201612180crd,nor,BanjCh00,pass_defended,0,,,,,
player,201612180crd,nor,BanjCh00,sacks,0.0,,,,,
player,201612180crd,nor,BanjCh00,tackles_combined,2,,,,,
player,201612180crd,nor,BanjCh00,tackles_solo,2,,,,,
player,201612180crd,nor,BanjCh00,tackles_assists,0,,,,,
player,201612180crd,nor,BanjCh00,tackles_loss,0,,,,,
player,201612180crd,nor,BanjCh00,qb_hits,0,,,,,
player,201612180crd,nor,BanjCh00,fumbles_rec,0,,,,,
player,201612180crd,nor,BanjCh00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,BanjCh00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,BanjCh00,fumbles_forced,0,,,,,
player,201612180crd,nor,CadeTr00,def_int,0,,,,,
player,201612180crd,nor,CadeTr00,def_int_yds,,,,,,
player,201612180crd,nor,CadeTr00,def_int_td,0,,,,,
player,201612180crd,nor,CadeTr00,def_int_long,0,,,,,
player,201612180crd,nor,CadeTr00,pass_defended,0,,,,,
player,201612180crd,nor,CadeTr00,sacks,0.0,,,,,
player,201612180crd,nor,CadeTr00,tackles_combined,2,,,,,
player,201612180crd,nor,CadeTr00,tackles_solo,1,,,,,
player,201612180crd,nor,CadeTr00,tackles_assists,1,,,,,
player,201612180crd,nor,CadeTr00,tackles_loss,0,,,,,
player,201612180crd,nor,CadeTr00,qb_hits,0,,,,,
player,201612180crd,nor,CadeTr00,fumbles_rec,0,,,,,
player,201612180crd,nor,CadeTr00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,CadeTr00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,CadeTr00,fumbles_forced,0,,,,,
player,201612180crd,nor,CrawKe02,def_int,0,,,,,
player,201612180crd,nor,CrawKe02,def_int_yds,0,,,,,
player,201612180crd,nor,CrawKe02,def_int_td,0,,,,,
player,201612180crd,nor,CrawKe02,def_int_long,0,,,,,
player,201612180crd,nor,CrawKe02,pass_defended,0,,,,,
player,201612180crd,nor,CrawKe02,sacks,0.0,,,,,
player,201612180crd,nor,CrawKe02,tackles_combined,2,,,,,
player,201612180crd,nor,CrawKe02,tackles_solo,2,,,,,
player,201612180crd,nor,CrawKe02,tackles_assists,0,,,,,
player,201612180crd,nor,CrawKe02,tackles_loss,0,,,,,
player,201612180crd,nor,CrawKe02,qb_hits,0,,,,,
player,201612180crd,nor,CrawKe02,fumbles_rec,1,,,,,
player,201612180crd,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201612180crd,nor,CrawKe02,fumbles_forced,0,,,,,
player,201612180crd,nor,FairNi00,def_int,0,,,,,
player,201612180crd,nor,FairNi00,def_int_yds,0,,,,,
player,201612180crd,nor,FairNi00,def_int_td,0,,,,,
player,201612180crd,nor,FairNi00,def_int_long,0,,,,,
player,201612180crd,nor,FairNi00,pass_defended,0,,,,,
player,201612180crd,nor,FairNi00,sacks,0.0,,,,,
player,201612180crd,nor,FairNi00,tackles_combined,2,,,,,
player,201612180crd,nor,FairNi00,tackles_solo,2,,,,,
player,201612180crd,nor,FairNi00,tackles_assists,0,,,,,
player,201612180crd,nor,FairNi00,tackles_loss,0,,,,,
player,201612180crd,nor,FairNi00,qb_hits,1,,,,,
player,201612180crd,nor,FairNi00,fumbles_rec,0,,,,,
player,201612180crd,nor,FairNi00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,FairNi00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,FairNi00,fumbles_forced,0,,,,,
player,201612180crd,nor,KrugPa99,def_int,0,,,,,
player,201612180crd,nor,KrugPa99,def_int_yds,0,,,,,
player,201612180crd,nor,KrugPa99,def_int_td,0,,,,,
player,201612180crd,nor,KrugPa99,def_int_long,0,,,,,
player,201612180crd,nor,KrugPa99,pass_defended,0,,,,,
player,201612180crd,nor,KrugPa99,sacks,0.0,,,,,
player,201612180crd,nor,KrugPa99,tackles_combined,2,,,,,
player,201612180crd,nor,KrugPa99,tackles_solo,2,,,,,
player,201612180crd,nor,KrugPa99,tackles_assists,0,,,,,
player,201612180crd,nor,KrugPa99,tackles_loss,0,,,,,
player,201612180crd,nor,KrugPa99,qb_hits,0,,,,,
player,201612180crd,nor,KrugPa99,fumbles_rec,0,,,,,
player,201612180crd,nor,KrugPa99,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,KrugPa99,fumbles_rec_td,0,,,,,
player,201612180crd,nor,KrugPa99,fumbles_forced,1,,,,,
player,201612180crd,nor,RankSh00,def_int,0,,,,,
player,201612180crd,nor,RankSh00,def_int_yds,0,,,,,
player,201612180crd,nor,RankSh00,def_int_td,0,,,,,
player,201612180crd,nor,RankSh00,def_int_long,0,,,,,
player,201612180crd,nor,RankSh00,pass_defended,0,,,,,
player,201612180crd,nor,RankSh00,sacks,0.0,,,,,
player,201612180crd,nor,RankSh00,tackles_combined,2,,,,,
player,201612180crd,nor,RankSh00,tackles_solo,2,,,,,
player,201612180crd,nor,RankSh00,tackles_assists,0,,,,,
player,201612180crd,nor,RankSh00,tackles_loss,0,,,,,
player,201612180crd,nor,RankSh00,qb_hits,1,,,,,
player,201612180crd,nor,RankSh00,fumbles_rec,0,,,,,
player,201612180crd,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,RankSh00,fumbles_forced,0,,,,,
player,201612180crd,nor,StupNa01,def_int,0,,,,,
player,201612180crd,nor,StupNa01,def_int_yds,0,,,,,
player,201612180crd,nor,StupNa01,def_int_td,0,,,,,
player,201612180crd,nor,StupNa01,def_int_long,0,,,,,
player,201612180crd,nor,StupNa01,pass_defended,0,,,,,
player,201612180crd,nor,StupNa01,sacks,0.0,,,,,
player,201612180crd,nor,StupNa01,tackles_combined,2,,,,,
player,201612180crd,nor,StupNa01,tackles_solo,2,,,,,
player,201612180crd,nor,StupNa01,tackles_assists,0,,,,,
player,201612180crd,nor,StupNa01,tackles_loss,0,,,,,
player,201612180crd,nor,StupNa01,qb_hits,0,,,,,
player,201612180crd,nor,StupNa01,fumbles_rec,0,,,,,
player,201612180crd,nor,StupNa01,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,StupNa01,fumbles_rec_td,0,,,,,
player,201612180crd,nor,StupNa01,fumbles_forced,0,,,,,
player,201612180crd,nor,HarrDe04,def_int,0,,,,,
player,201612180crd,nor,HarrDe04,def_int_yds,0,,,,,
player,201612180crd,nor,HarrDe04,def_int_td,0,,,,,
player,201612180crd,nor,HarrDe04,def_int_long,0,,,,,
player,201612180crd,nor,HarrDe04,pass_defended,0,,,,,
player,201612180crd,nor,HarrDe04,sacks,0.0,,,,,
player,201612180crd,nor,HarrDe04,tackles_combined,1,,,,,
player,201612180crd,nor,HarrDe04,tackles_solo,0,,,,,
player,201612180crd,nor,HarrDe04,tackles_assists,1,,,,,
player,201612180crd,nor,HarrDe04,tackles_loss,0,,,,,
player,201612180crd,nor,HarrDe04,qb_hits,0,,,,,
player,201612180crd,nor,HarrDe04,fumbles_rec,0,,,,,
player,201612180crd,nor,HarrDe04,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,HarrDe04,fumbles_rec_td,0,,,,,
player,201612180crd,nor,HarrDe04,fumbles_forced,0,,,,,
player,201612180crd,nor,LewiTo00,def_int,0,,,,,
player,201612180crd,nor,LewiTo00,def_int_yds,0,,,,,
player,201612180crd,nor,LewiTo00,def_int_td,0,,,,,
player,201612180crd,nor,LewiTo00,def_int_long,0,,,,,
player,201612180crd,nor,LewiTo00,pass_defended,0,,,,,
player,201612180crd,nor,LewiTo00,sacks,0.0,,,,,
player,201612180crd,nor,LewiTo00,tackles_combined,1,,,,,
player,201612180crd,nor,LewiTo00,tackles_solo,1,,,,,
player,201612180crd,nor,LewiTo00,tackles_assists,0,,,,,
player,201612180crd,nor,LewiTo00,tackles_loss,0,,,,,
player,201612180crd,nor,LewiTo00,qb_hits,0,,,,,
player,201612180crd,nor,LewiTo00,fumbles_rec,0,,,,,
player,201612180crd,nor,LewiTo00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,LewiTo00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,LewiTo00,fumbles_forced,0,,,,,
player,201612180crd,nor,TappDa20,def_int,0,,,,,
player,201612180crd,nor,TappDa20,def_int_yds,0,,,,,
player,201612180crd,nor,TappDa20,def_int_td,0,,,,,
player,201612180crd,nor,TappDa20,def_int_long,0,,,,,
player,201612180crd,nor,TappDa20,pass_defended,0,,,,,
player,201612180crd,nor,TappDa20,sacks,0.0,,,,,
player,201612180crd,nor,TappDa20,tackles_combined,1,,,,,
player,201612180crd,nor,TappDa20,tackles_solo,1,,,,,
player,201612180crd,nor,TappDa20,tackles_assists,0,,,,,
player,201612180crd,nor,TappDa20,tackles_loss,0,,,,,
player,201612180crd,nor,TappDa20,qb_hits,0,,,,,
player,201612180crd,nor,TappDa20,fumbles_rec,0,,,,,
player,201612180crd,nor,TappDa20,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,TappDa20,fumbles_rec_td,0,,,,,
player,201612180crd,nor,TappDa20,fumbles_forced,0,,,,,
player,201612180crd,nor,ElleDa99,def_int,0,,,,,
player,201612180crd,nor,ElleDa99,def_int_yds,0,,,,,
player,201612180crd,nor,ElleDa99,def_int_td,0,,,,,
player,201612180crd,nor,ElleDa99,def_int_long,0,,,,,
player,201612180crd,nor,ElleDa99,pass_defended,0,,,,,
player,201612180crd,nor,ElleDa99,sacks,0.0,,,,,
player,201612180crd,nor,ElleDa99,tackles_combined,0,,,,,
player,201612180crd,nor,ElleDa99,tackles_solo,0,,,,,
player,201612180crd,nor,ElleDa99,tackles_assists,0,,,,,
player,201612180crd,nor,ElleDa99,tackles_loss,0,,,,,
player,201612180crd,nor,ElleDa99,qb_hits,1,,,,,
player,201612180crd,nor,ElleDa99,fumbles_rec,0,,,,,
player,201612180crd,nor,ElleDa99,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,ElleDa99,fumbles_rec_td,0,,,,,
player,201612180crd,nor,ElleDa99,fumbles_forced,0,,,,,
player,201612180crd,nor,OnyeDa00,def_int,0,,,,,
player,201612180crd,nor,OnyeDa00,def_int_yds,0,,,,,
player,201612180crd,nor,OnyeDa00,def_int_td,0,,,,,
player,201612180crd,nor,OnyeDa00,def_int_long,0,,,,,
player,201612180crd,nor,OnyeDa00,pass_defended,0,,,,,
player,201612180crd,nor,OnyeDa00,sacks,0.0,,,,,
player,201612180crd,nor,OnyeDa00,tackles_combined,0,,,,,
player,201612180crd,nor,OnyeDa00,tackles_solo,0,,,,,
player,201612180crd,nor,OnyeDa00,tackles_assists,0,,,,,
player,201612180crd,nor,OnyeDa00,tackles_loss,0,,,,,
player,201612180crd,nor,OnyeDa00,qb_hits,1,,,,,
player,201612180crd,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201612180crd,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201612180crd,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201612180crd,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201612180crd,crd,CampCa99,def_int,0,,,,,
player,201612180crd,crd,CampCa99,def_int_yds,0,,,,,
player,201612180crd,crd,CampCa99,def_int_td,0,,,,,
player,201612180crd,crd,CampCa99,def_int_long,0,,,,,
player,201612180crd,crd,CampCa99,pass_defended,0,,,,,
player,201612180crd,crd,CampCa99,sacks,2.0,,,,,
player,201612180crd,crd,CampCa99,tackles_combined,4,,,,,
player,201612180crd,crd,CampCa99,tackles_solo,4,,,,,
player,201612180crd,crd,CampCa99,tackles_assists,0,,,,,
player,201612180crd,crd,CampCa99,tackles_loss,2,,,,,
player,201612180crd,crd,CampCa99,qb_hits,2,,,,,
player,201612180crd,crd,CampCa99,fumbles_rec,1,,,,,
player,201612180crd,crd,CampCa99,fumbles_rec_yds,53,,,,,
player,201612180crd,crd,CampCa99,fumbles_rec_td,1,,,,,
player,201612180crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201612180crd,crd,GoldMa00,def_int,0,,,,,
player,201612180crd,crd,GoldMa00,def_int_yds,0,,,,,
player,201612180crd,crd,GoldMa00,def_int_td,0,,,,,
player,201612180crd,crd,GoldMa00,def_int_long,0,,,,,
player,201612180crd,crd,GoldMa00,pass_defended,0,,,,,
player,201612180crd,crd,GoldMa00,sacks,1.0,,,,,
player,201612180crd,crd,GoldMa00,tackles_combined,2,,,,,
player,201612180crd,crd,GoldMa00,tackles_solo,2,,,,,
player,201612180crd,crd,GoldMa00,tackles_assists,0,,,,,
player,201612180crd,crd,GoldMa00,tackles_loss,0,,,,,
player,201612180crd,crd,GoldMa00,qb_hits,1,,,,,
player,201612180crd,crd,GoldMa00,fumbles_rec,0,,,,,
player,201612180crd,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201612180crd,crd,GoldMa00,fumbles_forced,1,,,,,
player,201612180crd,crd,MintKe00,def_int,0,,,,,
player,201612180crd,crd,MintKe00,def_int_yds,0,,,,,
player,201612180crd,crd,MintKe00,def_int_td,0,,,,,
player,201612180crd,crd,MintKe00,def_int_long,0,,,,,
player,201612180crd,crd,MintKe00,pass_defended,2,,,,,
player,201612180crd,crd,MintKe00,sacks,0.0,,,,,
player,201612180crd,crd,MintKe00,tackles_combined,11,,,,,
player,201612180crd,crd,MintKe00,tackles_solo,10,,,,,
player,201612180crd,crd,MintKe00,tackles_assists,1,,,,,
player,201612180crd,crd,MintKe00,tackles_loss,0,,,,,
player,201612180crd,crd,MintKe00,qb_hits,0,,,,,
player,201612180crd,crd,MintKe00,fumbles_rec,0,,,,,
player,201612180crd,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201612180crd,crd,MintKe00,fumbles_forced,0,,,,,
player,201612180crd,crd,MoorSi00,def_int,0,,,,,
player,201612180crd,crd,MoorSi00,def_int_yds,0,,,,,
player,201612180crd,crd,MoorSi00,def_int_td,0,,,,,
player,201612180crd,crd,MoorSi00,def_int_long,0,,,,,
player,201612180crd,crd,MoorSi00,pass_defended,1,,,,,
player,201612180crd,crd,MoorSi00,sacks,0.0,,,,,
player,201612180crd,crd,MoorSi00,tackles_combined,11,,,,,
player,201612180crd,crd,MoorSi00,tackles_solo,11,,,,,
player,201612180crd,crd,MoorSi00,tackles_assists,0,,,,,
player,201612180crd,crd,MoorSi00,tackles_loss,1,,,,,
player,201612180crd,crd,MoorSi00,qb_hits,0,,,,,
player,201612180crd,crd,MoorSi00,fumbles_rec,0,,,,,
player,201612180crd,crd,MoorSi00,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,MoorSi00,fumbles_rec_td,0,,,,,
player,201612180crd,crd,MoorSi00,fumbles_forced,0,,,,,
player,201612180crd,crd,CoopMa00,def_int,0,,,,,
player,201612180crd,crd,CoopMa00,def_int_yds,0,,,,,
player,201612180crd,crd,CoopMa00,def_int_td,0,,,,,
player,201612180crd,crd,CoopMa00,def_int_long,0,,,,,
player,201612180crd,crd,CoopMa00,pass_defended,1,,,,,
player,201612180crd,crd,CoopMa00,sacks,0.0,,,,,
player,201612180crd,crd,CoopMa00,tackles_combined,7,,,,,
player,201612180crd,crd,CoopMa00,tackles_solo,7,,,,,
player,201612180crd,crd,CoopMa00,tackles_assists,0,,,,,
player,201612180crd,crd,CoopMa00,tackles_loss,0,,,,,
player,201612180crd,crd,CoopMa00,qb_hits,0,,,,,
player,201612180crd,crd,CoopMa00,fumbles_rec,0,,,,,
player,201612180crd,crd,CoopMa00,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,CoopMa00,fumbles_rec_td,0,,,,,
player,201612180crd,crd,CoopMa00,fumbles_forced,0,,,,,
player,201612180crd,crd,JeffTo00,def_int,0,,,,,
player,201612180crd,crd,JeffTo00,def_int_yds,0,,,,,
player,201612180crd,crd,JeffTo00,def_int_td,0,,,,,
player,201612180crd,crd,JeffTo00,def_int_long,0,,,,,
player,201612180crd,crd,JeffTo00,pass_defended,2,,,,,
player,201612180crd,crd,JeffTo00,sacks,0.0,,,,,
player,201612180crd,crd,JeffTo00,tackles_combined,6,,,,,
player,201612180crd,crd,JeffTo00,tackles_solo,4,,,,,
player,201612180crd,crd,JeffTo00,tackles_assists,2,,,,,
player,201612180crd,crd,JeffTo00,tackles_loss,0,,,,,
player,201612180crd,crd,JeffTo00,qb_hits,0,,,,,
player,201612180crd,crd,JeffTo00,fumbles_rec,0,,,,,
player,201612180crd,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201612180crd,crd,JeffTo00,fumbles_forced,0,,,,,
player,201612180crd,crd,MathTy00,def_int,0,,,,,
player,201612180crd,crd,MathTy00,def_int_yds,0,,,,,
player,201612180crd,crd,MathTy00,def_int_td,0,,,,,
player,201612180crd,crd,MathTy00,def_int_long,0,,,,,
player,201612180crd,crd,MathTy00,pass_defended,0,,,,,
player,201612180crd,crd,MathTy00,sacks,0.0,,,,,
player,201612180crd,crd,MathTy00,tackles_combined,6,,,,,
player,201612180crd,crd,MathTy00,tackles_solo,5,,,,,
player,201612180crd,crd,MathTy00,tackles_assists,1,,,,,
player,201612180crd,crd,MathTy00,tackles_loss,0,,,,,
player,201612180crd,crd,MathTy00,qb_hits,0,,,,,
player,201612180crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201612180crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201612180crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201612180crd,crd,WillBr07,def_int,0,,,,,
player,201612180crd,crd,WillBr07,def_int_yds,0,,,,,
player,201612180crd,crd,WillBr07,def_int_td,0,,,,,
player,201612180crd,crd,WillBr07,def_int_long,0,,,,,
player,201612180crd,crd,WillBr07,pass_defended,1,,,,,
player,201612180crd,crd,WillBr07,sacks,0.0,,,,,
player,201612180crd,crd,WillBr07,tackles_combined,6,,,,,
player,201612180crd,crd,WillBr07,tackles_solo,6,,,,,
player,201612180crd,crd,WillBr07,tackles_assists,0,,,,,
player,201612180crd,crd,WillBr07,tackles_loss,0,,,,,
player,201612180crd,crd,WillBr07,qb_hits,0,,,,,
player,201612180crd,crd,WillBr07,fumbles_rec,0,,,,,
player,201612180crd,crd,WillBr07,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,WillBr07,fumbles_rec_td,0,,,,,
player,201612180crd,crd,WillBr07,fumbles_forced,0,,,,,
player,201612180crd,crd,JoneCh03,def_int,0,,,,,
player,201612180crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201612180crd,crd,JoneCh03,def_int_td,0,,,,,
player,201612180crd,crd,JoneCh03,def_int_long,0,,,,,
player,201612180crd,crd,JoneCh03,pass_defended,0,,,,,
player,201612180crd,crd,JoneCh03,sacks,0.0,,,,,
player,201612180crd,crd,JoneCh03,tackles_combined,4,,,,,
player,201612180crd,crd,JoneCh03,tackles_solo,4,,,,,
player,201612180crd,crd,JoneCh03,tackles_assists,0,,,,,
player,201612180crd,crd,JoneCh03,tackles_loss,1,,,,,
player,201612180crd,crd,JoneCh03,qb_hits,1,,,,,
player,201612180crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201612180crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201612180crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201612180crd,crd,PetePa00,def_int,0,,,,,
player,201612180crd,crd,PetePa00,def_int_yds,0,,,,,
player,201612180crd,crd,PetePa00,def_int_td,0,,,,,
player,201612180crd,crd,PetePa00,def_int_long,0,,,,,
player,201612180crd,crd,PetePa00,pass_defended,0,,,,,
player,201612180crd,crd,PetePa00,sacks,0.0,,,,,
player,201612180crd,crd,PetePa00,tackles_combined,4,,,,,
player,201612180crd,crd,PetePa00,tackles_solo,4,,,,,
player,201612180crd,crd,PetePa00,tackles_assists,0,,,,,
player,201612180crd,crd,PetePa00,tackles_loss,0,,,,,
player,201612180crd,crd,PetePa00,qb_hits,0,,,,,
player,201612180crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201612180crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201612180crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201612180crd,crd,SweaDJ00,def_int,0,,,,,
player,201612180crd,crd,SweaDJ00,def_int_yds,0,,,,,
player,201612180crd,crd,SweaDJ00,def_int_td,0,,,,,
player,201612180crd,crd,SweaDJ00,def_int_long,0,,,,,
player,201612180crd,crd,SweaDJ00,pass_defended,0,,,,,
player,201612180crd,crd,SweaDJ00,sacks,0.0,,,,,
player,201612180crd,crd,SweaDJ00,tackles_combined,3,,,,,
player,201612180crd,crd,SweaDJ00,tackles_solo,3,,,,,
player,201612180crd,crd,SweaDJ00,tackles_assists,0,,,,,
player,201612180crd,crd,SweaDJ00,tackles_loss,1,,,,,
player,201612180crd,crd,SweaDJ00,qb_hits,0,,,,,
player,201612180crd,crd,SweaDJ00,fumbles_rec,0,,,,,
player,201612180crd,crd,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201612180crd,crd,SweaDJ00,fumbles_rec_td,0,,,,,
player,201612180crd,crd,SweaDJ00,fumbles_forced,0,,,,,
