game,2016,16,20161224,201612240rai,clt,"Indianapolis Colts",25,rai,"Oakland Raiders",33
player,201612240rai,clt,JackEd00,def_int_yds,0,,,,,
player,201612240rai,clt,JackEd00,def_int_td,0,,,,,
player,201612240rai,clt,JackEd00,def_int_long,0,,,,,
player,201612240rai,clt,JackEd00,pass_defended,0,,,,,
player,201612240rai,clt,JackEd00,sacks,0.0,,,,,
player,201612240rai,clt,JackEd00,tackles_combined,7,,,,,
player,201612240rai,clt,JackEd00,tackles_solo,6,,,,,
player,201612240rai,clt,JackEd00,tackles_assists,1,,,,,
player,201612240rai,clt,JackEd00,tackles_loss,0,,,,,
player,201612240rai,clt,JackEd00,qb_hits,0,,,,,
player,201612240rai,clt,JackEd00,fumbles_rec,0,,,,,
player,201612240rai,clt,JackEd00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,JackEd00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,JackEd00,fumbles_forced,0,,,,,
player,201612240rai,clt,AdamMi21,def_int,0,,,,,
player,201612240rai,clt,AdamMi21,def_int_yds,0,,,,,
player,201612240rai,clt,AdamMi21,def_int_td,0,,,,,
player,201612240rai,clt,AdamMi21,def_int_long,0,,,,,
player,201612240rai,clt,AdamMi21,pass_defended,0,,,,,
player,201612240rai,clt,AdamMi21,sacks,0.0,,,,,
player,201612240rai,clt,AdamMi21,tackles_combined,6,,,,,
player,201612240rai,clt,AdamMi21,tackles_solo,5,,,,,
player,201612240rai,clt,AdamMi21,tackles_assists,1,,,,,
player,201612240rai,clt,AdamMi21,tackles_loss,1,,,,,
player,201612240rai,clt,AdamMi21,qb_hits,0,,,,,
player,201612240rai,clt,AdamMi21,fumbles_rec,0,,,,,
player,201612240rai,clt,AdamMi21,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,AdamMi21,fumbles_rec_td,0,,,,,
player,201612240rai,clt,AdamMi21,fumbles_forced,0,,,,,
player,201612240rai,clt,DaviVo99,def_int,0,,,,,
player,201612240rai,clt,DaviVo99,def_int_yds,0,,,,,
player,201612240rai,clt,DaviVo99,def_int_td,0,,,,,
player,201612240rai,clt,DaviVo99,def_int_long,0,,,,,
player,201612240rai,clt,DaviVo99,pass_defended,1,,,,,
player,201612240rai,clt,DaviVo99,sacks,0.0,,,,,
player,201612240rai,clt,DaviVo99,tackles_combined,5,,,,,
player,201612240rai,clt,DaviVo99,tackles_solo,5,,,,,
player,201612240rai,clt,DaviVo99,tackles_assists,0,,,,,
player,201612240rai,clt,DaviVo99,tackles_loss,0,,,,,
player,201612240rai,clt,DaviVo99,qb_hits,0,,,,,
player,201612240rai,clt,DaviVo99,fumbles_rec,0,,,,,
player,201612240rai,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201612240rai,clt,DaviVo99,fumbles_forced,0,,,,,
player,201612240rai,clt,MelvRa00,def_int,0,,,,,
player,201612240rai,clt,MelvRa00,def_int_yds,0,,,,,
player,201612240rai,clt,MelvRa00,def_int_td,0,,,,,
player,201612240rai,clt,MelvRa00,def_int_long,0,,,,,
player,201612240rai,clt,MelvRa00,pass_defended,0,,,,,
player,201612240rai,clt,MelvRa00,sacks,0.0,,,,,
player,201612240rai,clt,MelvRa00,tackles_combined,5,,,,,
player,201612240rai,clt,MelvRa00,tackles_solo,3,,,,,
player,201612240rai,clt,MelvRa00,tackles_assists,2,,,,,
player,201612240rai,clt,MelvRa00,tackles_loss,0,,,,,
player,201612240rai,clt,MelvRa00,qb_hits,0,,,,,
player,201612240rai,clt,MelvRa00,fumbles_rec,0,,,,,
player,201612240rai,clt,MelvRa00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,MelvRa00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,MelvRa00,fumbles_forced,1,,,,,
player,201612240rai,clt,GreeT.00,def_int,0,,,,,
player,201612240rai,clt,GreeT.00,def_int_yds,0,,,,,
player,201612240rai,clt,GreeT.00,def_int_td,0,,,,,
player,201612240rai,clt,GreeT.00,def_int_long,0,,,,,
player,201612240rai,clt,GreeT.00,pass_defended,0,,,,,
player,201612240rai,clt,GreeT.00,sacks,0.0,,,,,
player,201612240rai,clt,GreeT.00,tackles_combined,4,,,,,
player,201612240rai,clt,GreeT.00,tackles_solo,4,,,,,
player,201612240rai,clt,GreeT.00,tackles_assists,0,,,,,
player,201612240rai,clt,GreeT.00,tackles_loss,0,,,,,
player,201612240rai,clt,GreeT.00,qb_hits,0,,,,,
player,201612240rai,clt,GreeT.00,fumbles_rec,0,,,,,
player,201612240rai,clt,GreeT.00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,GreeT.00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,GreeT.00,fumbles_forced,0,,,,,
player,201612240rai,clt,MorrDa01,def_int,0,,,,,
player,201612240rai,clt,MorrDa01,def_int_yds,0,,,,,
player,201612240rai,clt,MorrDa01,def_int_td,0,,,,,
player,201612240rai,clt,MorrDa01,def_int_long,0,,,,,
player,201612240rai,clt,MorrDa01,pass_defended,2,,,,,
player,201612240rai,clt,MorrDa01,sacks,0.0,,,,,
player,201612240rai,clt,MorrDa01,tackles_combined,4,,,,,
player,201612240rai,clt,MorrDa01,tackles_solo,4,,,,,
player,201612240rai,clt,MorrDa01,tackles_assists,0,,,,,
player,201612240rai,clt,MorrDa01,tackles_loss,0,,,,,
player,201612240rai,clt,MorrDa01,qb_hits,0,,,,,
player,201612240rai,clt,MorrDa01,fumbles_rec,0,,,,,
player,201612240rai,clt,MorrDa01,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,MorrDa01,fumbles_rec_td,0,,,,,
player,201612240rai,clt,MorrDa01,fumbles_forced,0,,,,,
player,201612240rai,clt,ParrDa00,def_int,0,,,,,
player,201612240rai,clt,ParrDa00,def_int_yds,0,,,,,
player,201612240rai,clt,ParrDa00,def_int_td,0,,,,,
player,201612240rai,clt,ParrDa00,def_int_long,0,,,,,
player,201612240rai,clt,ParrDa00,pass_defended,0,,,,,
player,201612240rai,clt,ParrDa00,sacks,0.0,,,,,
player,201612240rai,clt,ParrDa00,tackles_combined,4,,,,,
player,201612240rai,clt,ParrDa00,tackles_solo,3,,,,,
player,201612240rai,clt,ParrDa00,tackles_assists,1,,,,,
player,201612240rai,clt,ParrDa00,tackles_loss,0,,,,,
player,201612240rai,clt,ParrDa00,qb_hits,0,,,,,
player,201612240rai,clt,ParrDa00,fumbles_rec,0,,,,,
player,201612240rai,clt,ParrDa00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,ParrDa00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,ParrDa00,fumbles_forced,0,,,,,
player,201612240rai,clt,AndeHe00,def_int,0,,,,,
player,201612240rai,clt,AndeHe00,def_int_yds,0,,,,,
player,201612240rai,clt,AndeHe00,def_int_td,0,,,,,
player,201612240rai,clt,AndeHe00,def_int_long,0,,,,,
player,201612240rai,clt,AndeHe00,pass_defended,0,,,,,
player,201612240rai,clt,AndeHe00,sacks,0.0,,,,,
player,201612240rai,clt,AndeHe00,tackles_combined,3,,,,,
player,201612240rai,clt,AndeHe00,tackles_solo,3,,,,,
player,201612240rai,clt,AndeHe00,tackles_assists,0,,,,,
player,201612240rai,clt,AndeHe00,tackles_loss,0,,,,,
player,201612240rai,clt,AndeHe00,qb_hits,0,,,,,
player,201612240rai,clt,AndeHe00,fumbles_rec,0,,,,,
player,201612240rai,clt,AndeHe00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,AndeHe00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,AndeHe00,fumbles_forced,0,,,,,
player,201612240rai,clt,McNaJo00,def_int,0,,,,,
player,201612240rai,clt,McNaJo00,def_int_yds,0,,,,,
player,201612240rai,clt,McNaJo00,def_int_td,0,,,,,
player,201612240rai,clt,McNaJo00,def_int_long,0,,,,,
player,201612240rai,clt,McNaJo00,pass_defended,0,,,,,
player,201612240rai,clt,McNaJo00,sacks,0.0,,,,,
player,201612240rai,clt,McNaJo00,tackles_combined,2,,,,,
player,201612240rai,clt,McNaJo00,tackles_solo,2,,,,,
player,201612240rai,clt,McNaJo00,tackles_assists,0,,,,,
player,201612240rai,clt,McNaJo00,tackles_loss,0,,,,,
player,201612240rai,clt,McNaJo00,qb_hits,0,,,,,
player,201612240rai,clt,McNaJo00,fumbles_rec,0,,,,,
player,201612240rai,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,McNaJo00,fumbles_forced,0,,,,,
player,201612240rai,clt,WaldEr99,def_int,0,,,,,
player,201612240rai,clt,WaldEr99,def_int_yds,0,,,,,
player,201612240rai,clt,WaldEr99,def_int_td,0,,,,,
player,201612240rai,clt,WaldEr99,def_int_long,0,,,,,
player,201612240rai,clt,WaldEr99,pass_defended,0,,,,,
player,201612240rai,clt,WaldEr99,sacks,0.0,,,,,
player,201612240rai,clt,WaldEr99,tackles_combined,2,,,,,
player,201612240rai,clt,WaldEr99,tackles_solo,2,,,,,
player,201612240rai,clt,WaldEr99,tackles_assists,0,,,,,
player,201612240rai,clt,WaldEr99,tackles_loss,0,,,,,
player,201612240rai,clt,WaldEr99,qb_hits,0,,,,,
player,201612240rai,clt,WaldEr99,fumbles_rec,0,,,,,
player,201612240rai,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201612240rai,clt,WaldEr99,fumbles_forced,0,,,,,
player,201612240rai,clt,ButlDa99,def_int,0,,,,,
player,201612240rai,clt,ButlDa99,def_int_yds,0,,,,,
player,201612240rai,clt,ButlDa99,def_int_td,0,,,,,
player,201612240rai,clt,ButlDa99,def_int_long,0,,,,,
player,201612240rai,clt,ButlDa99,pass_defended,0,,,,,
player,201612240rai,clt,ButlDa99,sacks,0.0,,,,,
player,201612240rai,clt,ButlDa99,tackles_combined,1,,,,,
player,201612240rai,clt,ButlDa99,tackles_solo,1,,,,,
player,201612240rai,clt,ButlDa99,tackles_assists,0,,,,,
player,201612240rai,clt,ButlDa99,tackles_loss,0,,,,,
player,201612240rai,clt,ButlDa99,qb_hits,0,,,,,
player,201612240rai,clt,ButlDa99,fumbles_rec,0,,,,,
player,201612240rai,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201612240rai,clt,ButlDa99,fumbles_forced,0,,,,,
player,201612240rai,clt,KerrZa00,def_int,0,,,,,
player,201612240rai,clt,KerrZa00,def_int_yds,0,,,,,
player,201612240rai,clt,KerrZa00,def_int_td,0,,,,,
player,201612240rai,clt,KerrZa00,def_int_long,0,,,,,
player,201612240rai,clt,KerrZa00,pass_defended,0,,,,,
player,201612240rai,clt,KerrZa00,sacks,0.0,,,,,
player,201612240rai,clt,KerrZa00,tackles_combined,1,,,,,
player,201612240rai,clt,KerrZa00,tackles_solo,1,,,,,
player,201612240rai,clt,KerrZa00,tackles_assists,0,,,,,
player,201612240rai,clt,KerrZa00,tackles_loss,0,,,,,
player,201612240rai,clt,KerrZa00,qb_hits,0,,,,,
player,201612240rai,clt,KerrZa00,fumbles_rec,0,,,,,
player,201612240rai,clt,KerrZa00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,KerrZa00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,KerrZa00,fumbles_forced,0,,,,,
player,201612240rai,clt,RidgHa00,def_int,0,,,,,
player,201612240rai,clt,RidgHa00,def_int_yds,0,,,,,
player,201612240rai,clt,RidgHa00,def_int_td,0,,,,,
player,201612240rai,clt,RidgHa00,def_int_long,0,,,,,
player,201612240rai,clt,RidgHa00,pass_defended,0,,,,,
player,201612240rai,clt,RidgHa00,sacks,0.0,,,,,
player,201612240rai,clt,RidgHa00,tackles_combined,1,,,,,
player,201612240rai,clt,RidgHa00,tackles_solo,1,,,,,
player,201612240rai,clt,RidgHa00,tackles_assists,0,,,,,
player,201612240rai,clt,RidgHa00,tackles_loss,0,,,,,
player,201612240rai,clt,RidgHa00,qb_hits,0,,,,,
player,201612240rai,clt,RidgHa00,fumbles_rec,0,,,,,
player,201612240rai,clt,RidgHa00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,RidgHa00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,RidgHa00,fumbles_forced,0,,,,,
player,201612240rai,clt,TodmJo00,def_int,0,,,,,
player,201612240rai,clt,TodmJo00,def_int_yds,0,,,,,
player,201612240rai,clt,TodmJo00,def_int_td,0,,,,,
player,201612240rai,clt,TodmJo00,def_int_long,0,,,,,
player,201612240rai,clt,TodmJo00,pass_defended,0,,,,,
player,201612240rai,clt,TodmJo00,sacks,0.0,,,,,
player,201612240rai,clt,TodmJo00,tackles_combined,1,,,,,
player,201612240rai,clt,TodmJo00,tackles_solo,1,,,,,
player,201612240rai,clt,TodmJo00,tackles_assists,0,,,,,
player,201612240rai,clt,TodmJo00,tackles_loss,0,,,,,
player,201612240rai,clt,TodmJo00,qb_hits,0,,,,,
player,201612240rai,clt,TodmJo00,fumbles_rec,0,,,,,
player,201612240rai,clt,TodmJo00,fumbles_rec_yds,0,,,,,
player,201612240rai,clt,TodmJo00,fumbles_rec_td,0,,,,,
player,201612240rai,clt,TodmJo00,fumbles_forced,0,,,,,
player,201612240rai,rai,AlleNa99,def_int,1,,,,,
player,201612240rai,rai,AlleNa99,def_int_yds,4,,,,,
player,201612240rai,rai,AlleNa99,def_int_td,0,,,,,
player,201612240rai,rai,AlleNa99,def_int_long,4,,,,,
player,201612240rai,rai,AlleNa99,pass_defended,1,,,,,
player,201612240rai,rai,AlleNa99,sacks,0.0,,,,,
player,201612240rai,rai,AlleNa99,tackles_combined,7,,,,,
player,201612240rai,rai,AlleNa99,tackles_solo,7,,,,,
player,201612240rai,rai,AlleNa99,tackles_assists,0,,,,,
player,201612240rai,rai,AlleNa99,tackles_loss,1,,,,,
player,201612240rai,rai,AlleNa99,qb_hits,0,,,,,
player,201612240rai,rai,AlleNa99,fumbles_rec,0,,,,,
player,201612240rai,rai,AlleNa99,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,AlleNa99,fumbles_rec_td,0,,,,,
player,201612240rai,rai,AlleNa99,fumbles_forced,0,,,,,
player,201612240rai,rai,NelsRe99,def_int,1,,,,,
player,201612240rai,rai,NelsRe99,def_int_yds,0,,,,,
player,201612240rai,rai,NelsRe99,def_int_td,0,,,,,
player,201612240rai,rai,NelsRe99,def_int_long,0,,,,,
player,201612240rai,rai,NelsRe99,pass_defended,1,,,,,
player,201612240rai,rai,NelsRe99,sacks,0.0,,,,,
player,201612240rai,rai,NelsRe99,tackles_combined,3,,,,,
player,201612240rai,rai,NelsRe99,tackles_solo,3,,,,,
player,201612240rai,rai,NelsRe99,tackles_assists,0,,,,,
player,201612240rai,rai,NelsRe99,tackles_loss,0,,,,,
player,201612240rai,rai,NelsRe99,qb_hits,0,,,,,
player,201612240rai,rai,NelsRe99,fumbles_rec,0,,,,,
player,201612240rai,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201612240rai,rai,NelsRe99,fumbles_forced,0,,,,,
player,201612240rai,rai,SmitMa02,def_int,0,,,,,
player,201612240rai,rai,SmitMa02,def_int_yds,0,,,,,
player,201612240rai,rai,SmitMa02,def_int_td,0,,,,,
player,201612240rai,rai,SmitMa02,def_int_long,0,,,,,
player,201612240rai,rai,SmitMa02,pass_defended,0,,,,,
player,201612240rai,rai,SmitMa02,sacks,0.0,,,,,
player,201612240rai,rai,SmitMa02,tackles_combined,8,,,,,
player,201612240rai,rai,SmitMa02,tackles_solo,8,,,,,
player,201612240rai,rai,SmitMa02,tackles_assists,0,,,,,
player,201612240rai,rai,SmitMa02,tackles_loss,0,,,,,
player,201612240rai,rai,SmitMa02,qb_hits,0,,,,,
player,201612240rai,rai,SmitMa02,fumbles_rec,0,,,,,
player,201612240rai,rai,SmitMa02,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,SmitMa02,fumbles_rec_td,0,,,,,
player,201612240rai,rai,SmitMa02,fumbles_forced,1,,,,,
player,201612240rai,rai,CarrTr00,def_int,0,,,,,
player,201612240rai,rai,CarrTr00,def_int_yds,0,,,,,
player,201612240rai,rai,CarrTr00,def_int_td,0,,,,,
player,201612240rai,rai,CarrTr00,def_int_long,0,,,,,
player,201612240rai,rai,CarrTr00,pass_defended,0,,,,,
player,201612240rai,rai,CarrTr00,sacks,0.0,,,,,
player,201612240rai,rai,CarrTr00,tackles_combined,5,,,,,
player,201612240rai,rai,CarrTr00,tackles_solo,5,,,,,
player,201612240rai,rai,CarrTr00,tackles_assists,0,,,,,
player,201612240rai,rai,CarrTr00,tackles_loss,0,,,,,
player,201612240rai,rai,CarrTr00,qb_hits,0,,,,,
player,201612240rai,rai,CarrTr00,fumbles_rec,1,,,,,
player,201612240rai,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,CarrTr00,fumbles_forced,0,,,,,
player,201612240rai,rai,RilePe00,def_int,0,,,,,
player,201612240rai,rai,RilePe00,def_int_yds,0,,,,,
player,201612240rai,rai,RilePe00,def_int_td,0,,,,,
player,201612240rai,rai,RilePe00,def_int_long,0,,,,,
player,201612240rai,rai,RilePe00,pass_defended,1,,,,,
player,201612240rai,rai,RilePe00,sacks,0.0,,,,,
player,201612240rai,rai,RilePe00,tackles_combined,5,,,,,
player,201612240rai,rai,RilePe00,tackles_solo,5,,,,,
player,201612240rai,rai,RilePe00,tackles_assists,0,,,,,
player,201612240rai,rai,RilePe00,tackles_loss,0,,,,,
player,201612240rai,rai,RilePe00,qb_hits,0,,,,,
player,201612240rai,rai,RilePe00,fumbles_rec,0,,,,,
player,201612240rai,rai,RilePe00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,RilePe00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,RilePe00,fumbles_forced,0,,,,,
player,201612240rai,rai,MackKh00,def_int,0,,,,,
player,201612240rai,rai,MackKh00,def_int_yds,0,,,,,
player,201612240rai,rai,MackKh00,def_int_td,0,,,,,
player,201612240rai,rai,MackKh00,def_int_long,0,,,,,
player,201612240rai,rai,MackKh00,pass_defended,0,,,,,
player,201612240rai,rai,MackKh00,sacks,0.0,,,,,
player,201612240rai,rai,MackKh00,tackles_combined,3,,,,,
player,201612240rai,rai,MackKh00,tackles_solo,3,,,,,
player,201612240rai,rai,MackKh00,tackles_assists,0,,,,,
player,201612240rai,rai,MackKh00,tackles_loss,0,,,,,
player,201612240rai,rai,MackKh00,qb_hits,2,,,,,
player,201612240rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201612240rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201612240rai,rai,ElliJu01,def_int,0,,,,,
player,201612240rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201612240rai,rai,ElliJu01,def_int_td,0,,,,,
player,201612240rai,rai,ElliJu01,def_int_long,0,,,,,
player,201612240rai,rai,ElliJu01,pass_defended,0,,,,,
player,201612240rai,rai,ElliJu01,sacks,0.0,,,,,
player,201612240rai,rai,ElliJu01,tackles_combined,2,,,,,
player,201612240rai,rai,ElliJu01,tackles_solo,2,,,,,
player,201612240rai,rai,ElliJu01,tackles_assists,0,,,,,
player,201612240rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201612240rai,rai,ElliJu01,qb_hits,0,,,,,
player,201612240rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201612240rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201612240rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201612240rai,rai,McGiKe00,def_int,0,,,,,
player,201612240rai,rai,McGiKe00,def_int_yds,0,,,,,
player,201612240rai,rai,McGiKe00,def_int_td,0,,,,,
player,201612240rai,rai,McGiKe00,def_int_long,0,,,,,
player,201612240rai,rai,McGiKe00,pass_defended,0,,,,,
player,201612240rai,rai,McGiKe00,sacks,0.0,,,,,
player,201612240rai,rai,McGiKe00,tackles_combined,2,,,,,
player,201612240rai,rai,McGiKe00,tackles_solo,2,,,,,
player,201612240rai,rai,McGiKe00,tackles_assists,0,,,,,
player,201612240rai,rai,McGiKe00,tackles_loss,0,,,,,
player,201612240rai,rai,McGiKe00,qb_hits,0,,,,,
player,201612240rai,rai,McGiKe00,fumbles_rec,0,,,,,
player,201612240rai,rai,McGiKe00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,McGiKe00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,McGiKe00,fumbles_forced,0,,,,,
player,201612240rai,rai,AmerDa00,def_int,0,,,,,
player,201612240rai,rai,AmerDa00,def_int_yds,0,,,,,
player,201612240rai,rai,AmerDa00,def_int_td,0,,,,,
player,201612240rai,rai,AmerDa00,def_int_long,0,,,,,
player,201612240rai,rai,AmerDa00,pass_defended,0,,,,,
player,201612240rai,rai,AmerDa00,sacks,0.0,,,,,
player,201612240rai,rai,AmerDa00,tackles_combined,1,,,,,
player,201612240rai,rai,AmerDa00,tackles_solo,1,,,,,
player,201612240rai,rai,AmerDa00,tackles_assists,0,,,,,
player,201612240rai,rai,AmerDa00,tackles_loss,0,,,,,
player,201612240rai,rai,AmerDa00,qb_hits,0,,,,,
player,201612240rai,rai,AmerDa00,fumbles_rec,0,,,,,
player,201612240rai,rai,AmerDa00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,AmerDa00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,AmerDa00,fumbles_forced,0,,,,,
player,201612240rai,rai,BateDa00,def_int,0,,,,,
player,201612240rai,rai,BateDa00,def_int_yds,0,,,,,
player,201612240rai,rai,BateDa00,def_int_td,0,,,,,
player,201612240rai,rai,BateDa00,def_int_long,0,,,,,
player,201612240rai,rai,BateDa00,pass_defended,0,,,,,
player,201612240rai,rai,BateDa00,sacks,0.0,,,,,
player,201612240rai,rai,BateDa00,tackles_combined,1,,,,,
player,201612240rai,rai,BateDa00,tackles_solo,1,,,,,
player,201612240rai,rai,BateDa00,tackles_assists,0,,,,,
player,201612240rai,rai,BateDa00,tackles_loss,0,,,,,
player,201612240rai,rai,BateDa00,qb_hits,0,,,,,
player,201612240rai,rai,BateDa00,fumbles_rec,0,,,,,
player,201612240rai,rai,BateDa00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,BateDa00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,BateDa00,fumbles_forced,0,,,,,
player,201612240rai,rai,CowsJa00,def_int,0,,,,,
player,201612240rai,rai,CowsJa00,def_int_yds,0,,,,,
player,201612240rai,rai,CowsJa00,def_int_td,0,,,,,
player,201612240rai,rai,CowsJa00,def_int_long,0,,,,,
player,201612240rai,rai,CowsJa00,pass_defended,0,,,,,
player,201612240rai,rai,CowsJa00,sacks,0.0,,,,,
player,201612240rai,rai,CowsJa00,tackles_combined,1,,,,,
player,201612240rai,rai,CowsJa00,tackles_solo,1,,,,,
player,201612240rai,rai,CowsJa00,tackles_assists,0,,,,,
player,201612240rai,rai,CowsJa00,tackles_loss,0,,,,,
player,201612240rai,rai,CowsJa00,qb_hits,0,,,,,
player,201612240rai,rai,CowsJa00,fumbles_rec,0,,,,,
player,201612240rai,rai,CowsJa00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,CowsJa00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,CowsJa00,fumbles_forced,0,,,,,
player,201612240rai,rai,IrviBr00,def_int,0,,,,,
player,201612240rai,rai,IrviBr00,def_int_yds,0,,,,,
player,201612240rai,rai,IrviBr00,def_int_td,0,,,,,
player,201612240rai,rai,IrviBr00,def_int_long,0,,,,,
player,201612240rai,rai,IrviBr00,pass_defended,0,,,,,
player,201612240rai,rai,IrviBr00,sacks,0.0,,,,,
player,201612240rai,rai,IrviBr00,tackles_combined,1,,,,,
player,201612240rai,rai,IrviBr00,tackles_solo,1,,,,,
player,201612240rai,rai,IrviBr00,tackles_assists,0,,,,,
player,201612240rai,rai,IrviBr00,tackles_loss,0,,,,,
player,201612240rai,rai,IrviBr00,qb_hits,3,,,,,
player,201612240rai,rai,IrviBr00,fumbles_rec,0,,,,,
player,201612240rai,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,IrviBr00,fumbles_forced,0,,,,,
player,201612240rai,rai,JameCo00,def_int,0,,,,,
player,201612240rai,rai,JameCo00,def_int_yds,0,,,,,
player,201612240rai,rai,JameCo00,def_int_td,0,,,,,
player,201612240rai,rai,JameCo00,def_int_long,0,,,,,
player,201612240rai,rai,JameCo00,pass_defended,0,,,,,
player,201612240rai,rai,JameCo00,sacks,0.0,,,,,
player,201612240rai,rai,JameCo00,tackles_combined,1,,,,,
player,201612240rai,rai,JameCo00,tackles_solo,1,,,,,
player,201612240rai,rai,JameCo00,tackles_assists,0,,,,,
player,201612240rai,rai,JameCo00,tackles_loss,0,,,,,
player,201612240rai,rai,JameCo00,qb_hits,0,,,,,
player,201612240rai,rai,JameCo00,fumbles_rec,0,,,,,
player,201612240rai,rai,JameCo00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,JameCo00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,JameCo00,fumbles_forced,0,,,,,
player,201612240rai,rai,JoneTa00,def_int,0,,,,,
player,201612240rai,rai,JoneTa00,def_int_yds,0,,,,,
player,201612240rai,rai,JoneTa00,def_int_td,0,,,,,
player,201612240rai,rai,JoneTa00,def_int_long,0,,,,,
player,201612240rai,rai,JoneTa00,pass_defended,0,,,,,
player,201612240rai,rai,JoneTa00,sacks,0.0,,,,,
player,201612240rai,rai,JoneTa00,tackles_combined,1,,,,,
player,201612240rai,rai,JoneTa00,tackles_solo,1,,,,,
player,201612240rai,rai,JoneTa00,tackles_assists,0,,,,,
player,201612240rai,rai,JoneTa00,tackles_loss,0,,,,,
player,201612240rai,rai,JoneTa00,qb_hits,0,,,,,
player,201612240rai,rai,JoneTa00,fumbles_rec,0,,,,,
player,201612240rai,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201612240rai,rai,JoneTa00,fumbles_forced,0,,,,,
player,201612240rai,rai,SmitSe99,def_int,0,,,,,
player,201612240rai,rai,SmitSe99,def_int_yds,0,,,,,
player,201612240rai,rai,SmitSe99,def_int_td,0,,,,,
player,201612240rai,rai,SmitSe99,def_int_long,0,,,,,
player,201612240rai,rai,SmitSe99,pass_defended,0,,,,,
player,201612240rai,rai,SmitSe99,sacks,0.0,,,,,
player,201612240rai,rai,SmitSe99,tackles_combined,1,,,,,
player,201612240rai,rai,SmitSe99,tackles_solo,1,,,,,
player,201612240rai,rai,SmitSe99,tackles_assists,0,,,,,
player,201612240rai,rai,SmitSe99,tackles_loss,0,,,,,
player,201612240rai,rai,SmitSe99,qb_hits,0,,,,,
player,201612240rai,rai,SmitSe99,fumbles_rec,0,,,,,
player,201612240rai,rai,SmitSe99,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,SmitSe99,fumbles_rec_td,0,,,,,
player,201612240rai,rai,SmitSe99,fumbles_forced,0,,,,,
player,201612240rai,rai,WardJi02,def_int,0,,,,,
player,201612240rai,rai,WardJi02,def_int_yds,0,,,,,
player,201612240rai,rai,WardJi02,def_int_td,0,,,,,
