game,2016,3,20160925,201609250clt,sdg,"San Diego Chargers",22,clt,"Indianapolis Colts",26
player,201609250clt,clt,McAfPa44,off_pct,0%,,,,,
player,201609250clt,clt,McAfPa44,defense,0,,,,,
player,201609250clt,clt,McAfPa44,def_pct,0%,,,,,
player,201609250clt,clt,McAfPa44,special_teams,14,,,,,
player,201609250clt,clt,McAfPa44,st_pct,50%,,,,,
player,201609250clt,clt,OverMa00,pos,LS,,,,,
player,201609250clt,clt,OverMa00,offense,0,,,,,
player,201609250clt,clt,OverMa00,off_pct,0%,,,,,
player,201609250clt,clt,OverMa00,defense,0,,,,,
player,201609250clt,clt,OverMa00,def_pct,0%,,,,,
player,201609250clt,clt,OverMa00,special_teams,8,,,,,
player,201609250clt,clt,OverMa00,st_pct,29%,,,,,
player,201609250clt,clt,vinatada01,pos,K,,,,,
player,201609250clt,clt,vinatada01,offense,0,,,,,
player,201609250clt,clt,vinatada01,off_pct,0%,,,,,
player,201609250clt,clt,vinatada01,defense,0,,,,,
player,201609250clt,clt,vinatada01,def_pct,0%,,,,,
player,201609250clt,clt,vinatada01,special_teams,5,,,,,
player,201609250clt,clt,vinatada01,st_pct,18%,,,,,
player,201609250clt,sdg,HenrHu00,pos,TE,,,,,
player,201609250clt,sdg,HenrHu00,offense,59,,,,,
player,201609250clt,sdg,HenrHu00,off_pct,100%,,,,,
player,201609250clt,sdg,HenrHu00,defense,0,,,,,
player,201609250clt,sdg,HenrHu00,def_pct,0%,,,,,
player,201609250clt,sdg,HenrHu00,special_teams,5,,,,,
player,201609250clt,sdg,HenrHu00,st_pct,18%,,,,,
player,201609250clt,sdg,RivePh00,pos,QB,,,,,
player,201609250clt,sdg,RivePh00,offense,59,,,,,
player,201609250clt,sdg,RivePh00,off_pct,100%,,,,,
player,201609250clt,sdg,RivePh00,defense,0,,,,,
player,201609250clt,sdg,RivePh00,def_pct,0%,,,,,
player,201609250clt,sdg,RivePh00,special_teams,0,,,,,
player,201609250clt,sdg,RivePh00,st_pct,0%,,,,,
player,201609250clt,sdg,SlauMa20,pos,C,,,,,
player,201609250clt,sdg,SlauMa20,offense,59,,,,,
player,201609250clt,sdg,SlauMa20,off_pct,100%,,,,,
player,201609250clt,sdg,SlauMa20,defense,0,,,,,
player,201609250clt,sdg,SlauMa20,def_pct,0%,,,,,
player,201609250clt,sdg,SlauMa20,special_teams,0,,,,,
player,201609250clt,sdg,SlauMa20,st_pct,0%,,,,,
player,201609250clt,sdg,HairCh00,pos,T,,,,,
player,201609250clt,sdg,HairCh00,offense,58,,,,,
player,201609250clt,sdg,HairCh00,off_pct,98%,,,,,
player,201609250clt,sdg,HairCh00,defense,0,,,,,
player,201609250clt,sdg,HairCh00,def_pct,0%,,,,,
player,201609250clt,sdg,HairCh00,special_teams,6,,,,,
player,201609250clt,sdg,HairCh00,st_pct,21%,,,,,
player,201609250clt,sdg,BarkJo00,pos,T,,,,,
player,201609250clt,sdg,BarkJo00,offense,58,,,,,
player,201609250clt,sdg,BarkJo00,off_pct,98%,,,,,
player,201609250clt,sdg,BarkJo00,defense,0,,,,,
player,201609250clt,sdg,BarkJo00,def_pct,0%,,,,,
player,201609250clt,sdg,BarkJo00,special_teams,3,,,,,
player,201609250clt,sdg,BarkJo00,st_pct,11%,,,,,
player,201609250clt,sdg,FranOr00,pos,G,,,,,
player,201609250clt,sdg,FranOr00,offense,58,,,,,
player,201609250clt,sdg,FranOr00,off_pct,98%,,,,,
player,201609250clt,sdg,FranOr00,defense,0,,,,,
player,201609250clt,sdg,FranOr00,def_pct,0%,,,,,
player,201609250clt,sdg,FranOr00,special_teams,0,,,,,
player,201609250clt,sdg,FranOr00,st_pct,0%,,,,,
player,201609250clt,sdg,InmaDo00,pos,WR,,,,,
player,201609250clt,sdg,InmaDo00,offense,53,,,,,
player,201609250clt,sdg,InmaDo00,off_pct,90%,,,,,
player,201609250clt,sdg,InmaDo00,defense,0,,,,,
player,201609250clt,sdg,InmaDo00,def_pct,0%,,,,,
player,201609250clt,sdg,InmaDo00,special_teams,0,,,,,
player,201609250clt,sdg,InmaDo00,st_pct,0%,,,,,
player,201609250clt,sdg,GordMe00,pos,RB,,,,,
player,201609250clt,sdg,GordMe00,offense,51,,,,,
player,201609250clt,sdg,GordMe00,off_pct,86%,,,,,
player,201609250clt,sdg,GordMe00,defense,0,,,,,
player,201609250clt,sdg,GordMe00,def_pct,0%,,,,,
player,201609250clt,sdg,GordMe00,special_teams,0,,,,,
player,201609250clt,sdg,GordMe00,st_pct,0%,,,,,
player,201609250clt,sdg,WillTy00,pos,WR,,,,,
player,201609250clt,sdg,WillTy00,offense,51,,,,,
player,201609250clt,sdg,WillTy00,off_pct,86%,,,,,
player,201609250clt,sdg,WillTy00,defense,0,,,,,
player,201609250clt,sdg,WillTy00,def_pct,0%,,,,,
player,201609250clt,sdg,WillTy00,special_teams,0,,,,,
player,201609250clt,sdg,WillTy00,st_pct,0%,,,,,
player,201609250clt,sdg,BenjTr00,pos,WR,,,,,
player,201609250clt,sdg,BenjTr00,offense,45,,,,,
player,201609250clt,sdg,BenjTr00,off_pct,76%,,,,,
player,201609250clt,sdg,BenjTr00,defense,0,,,,,
player,201609250clt,sdg,BenjTr00,def_pct,0%,,,,,
player,201609250clt,sdg,BenjTr00,special_teams,2,,,,,
player,201609250clt,sdg,BenjTr00,st_pct,7%,,,,,
player,201609250clt,sdg,FlukDJ00,pos,G,,,,,
player,201609250clt,sdg,FlukDJ00,offense,38,,,,,
player,201609250clt,sdg,FlukDJ00,off_pct,64%,,,,,
player,201609250clt,sdg,FlukDJ00,defense,0,,,,,
player,201609250clt,sdg,FlukDJ00,def_pct,0%,,,,,
player,201609250clt,sdg,FlukDJ00,special_teams,5,,,,,
player,201609250clt,sdg,FlukDJ00,st_pct,18%,,,,,
player,201609250clt,sdg,PullSp00,pos,C,,,,,
player,201609250clt,sdg,PullSp00,offense,20,,,,,
player,201609250clt,sdg,PullSp00,off_pct,34%,,,,,
player,201609250clt,sdg,PullSp00,defense,0,,,,,
player,201609250clt,sdg,PullSp00,def_pct,0%,,,,,
player,201609250clt,sdg,PullSp00,special_teams,5,,,,,
player,201609250clt,sdg,PullSp00,st_pct,18%,,,,,
player,201609250clt,sdg,McGrSe00,pos,TE,,,,,
player,201609250clt,sdg,McGrSe00,offense,19,,,,,
player,201609250clt,sdg,McGrSe00,off_pct,32%,,,,,
player,201609250clt,sdg,McGrSe00,defense,0,,,,,
player,201609250clt,sdg,McGrSe00,def_pct,0%,,,,,
player,201609250clt,sdg,McGrSe00,special_teams,13,,,,,
player,201609250clt,sdg,McGrSe00,st_pct,46%,,,,,
player,201609250clt,sdg,McClDe00,pos,RB,,,,,
player,201609250clt,sdg,McClDe00,offense,9,,,,,
player,201609250clt,sdg,McClDe00,off_pct,15%,,,,,
player,201609250clt,sdg,McClDe00,defense,0,,,,,
player,201609250clt,sdg,McClDe00,def_pct,0%,,,,,
player,201609250clt,sdg,McClDe00,special_teams,6,,,,,
player,201609250clt,sdg,McClDe00,st_pct,21%,,,,,
player,201609250clt,sdg,WattDe00,pos,FB,,,,,
player,201609250clt,sdg,WattDe00,offense,7,,,,,
player,201609250clt,sdg,WattDe00,off_pct,12%,,,,,
player,201609250clt,sdg,WattDe00,defense,0,,,,,
player,201609250clt,sdg,WattDe00,def_pct,0%,,,,,
player,201609250clt,sdg,WattDe00,special_teams,17,,,,,
player,201609250clt,sdg,WattDe00,st_pct,61%,,,,,
player,201609250clt,sdg,ClevAs00,pos,TE,,,,,
player,201609250clt,sdg,ClevAs00,offense,2,,,,,
player,201609250clt,sdg,ClevAs00,off_pct,3%,,,,,
player,201609250clt,sdg,ClevAs00,defense,0,,,,,
player,201609250clt,sdg,ClevAs00,def_pct,0%,,,,,
player,201609250clt,sdg,ClevAs00,special_teams,3,,,,,
player,201609250clt,sdg,ClevAs00,st_pct,11%,,,,,
player,201609250clt,sdg,WiggKe00,pos,G,,,,,
player,201609250clt,sdg,WiggKe00,offense,1,,,,,
player,201609250clt,sdg,WiggKe00,off_pct,2%,,,,,
player,201609250clt,sdg,WiggKe00,defense,0,,,,,
player,201609250clt,sdg,WiggKe00,def_pct,0%,,,,,
player,201609250clt,sdg,WiggKe00,special_teams,15,,,,,
player,201609250clt,sdg,WiggKe00,st_pct,54%,,,,,
player,201609250clt,sdg,WhalGr00,pos,WR,,,,,
player,201609250clt,sdg,WhalGr00,offense,1,,,,,
player,201609250clt,sdg,WhalGr00,off_pct,2%,,,,,
player,201609250clt,sdg,WhalGr00,defense,0,,,,,
player,201609250clt,sdg,WhalGr00,def_pct,0%,,,,,
player,201609250clt,sdg,WhalGr00,special_teams,2,,,,,
player,201609250clt,sdg,WhalGr00,st_pct,7%,,,,,
player,201609250clt,sdg,LoweDw99,pos,FS,,,,,
player,201609250clt,sdg,LoweDw99,offense,0,,,,,
player,201609250clt,sdg,LoweDw99,off_pct,0%,,,,,
player,201609250clt,sdg,LoweDw99,defense,71,,,,,
player,201609250clt,sdg,LoweDw99,def_pct,100%,,,,,
player,201609250clt,sdg,LoweDw99,special_teams,3,,,,,
player,201609250clt,sdg,LoweDw99,st_pct,11%,,,,,
player,201609250clt,sdg,PerrDe00,pos,LB,,,,,
player,201609250clt,sdg,PerrDe00,offense,0,,,,,
player,201609250clt,sdg,PerrDe00,off_pct,0%,,,,,
player,201609250clt,sdg,PerrDe00,defense,69,,,,,
player,201609250clt,sdg,PerrDe00,def_pct,97%,,,,,
player,201609250clt,sdg,PerrDe00,special_teams,1,,,,,
player,201609250clt,sdg,PerrDe00,st_pct,4%,,,,,
player,201609250clt,sdg,FlowBr99,pos,CB,,,,,
player,201609250clt,sdg,FlowBr99,offense,0,,,,,
player,201609250clt,sdg,FlowBr99,off_pct,0%,,,,,
player,201609250clt,sdg,FlowBr99,defense,63,,,,,
player,201609250clt,sdg,FlowBr99,def_pct,89%,,,,,
player,201609250clt,sdg,FlowBr99,special_teams,0,,,,,
player,201609250clt,sdg,FlowBr99,st_pct,0%,,,,,
player,201609250clt,sdg,VerrJa00,pos,CB,,,,,
player,201609250clt,sdg,VerrJa00,offense,0,,,,,
player,201609250clt,sdg,VerrJa00,off_pct,0%,,,,,
player,201609250clt,sdg,VerrJa00,defense,62,,,,,
player,201609250clt,sdg,VerrJa00,def_pct,87%,,,,,
player,201609250clt,sdg,VerrJa00,special_teams,1,,,,,
player,201609250clt,sdg,VerrJa00,st_pct,4%,,,,,
player,201609250clt,sdg,IngrMe00,pos,LB,,,,,
player,201609250clt,sdg,IngrMe00,offense,0,,,,,
player,201609250clt,sdg,IngrMe00,off_pct,0%,,,,,
player,201609250clt,sdg,IngrMe00,defense,56,,,,,
player,201609250clt,sdg,IngrMe00,def_pct,79%,,,,,
player,201609250clt,sdg,IngrMe00,special_teams,5,,,,,
player,201609250clt,sdg,IngrMe00,st_pct,18%,,,,,
player,201609250clt,sdg,LiugCo00,pos,DT,,,,,
player,201609250clt,sdg,LiugCo00,offense,0,,,,,
player,201609250clt,sdg,LiugCo00,off_pct,0%,,,,,
player,201609250clt,sdg,LiugCo00,defense,53,,,,,
player,201609250clt,sdg,LiugCo00,def_pct,75%,,,,,
player,201609250clt,sdg,LiugCo00,special_teams,5,,,,,
player,201609250clt,sdg,LiugCo00,st_pct,18%,,,,,
player,201609250clt,sdg,PhilDa01,pos,DE,,,,,
player,201609250clt,sdg,PhilDa01,offense,0,,,,,
player,201609250clt,sdg,PhilDa01,off_pct,0%,,,,,
player,201609250clt,sdg,PhilDa01,defense,48,,,,,
player,201609250clt,sdg,PhilDa01,def_pct,68%,,,,,
player,201609250clt,sdg,PhilDa01,special_teams,0,,,,,
player,201609250clt,sdg,PhilDa01,st_pct,0%,,,,,
player,201609250clt,sdg,McCoDe00,pos,FS,,,,,
player,201609250clt,sdg,McCoDe00,offense,0,,,,,
player,201609250clt,sdg,McCoDe00,off_pct,0%,,,,,
player,201609250clt,sdg,McCoDe00,defense,42,,,,,
player,201609250clt,sdg,McCoDe00,def_pct,59%,,,,,
player,201609250clt,sdg,McCoDe00,special_teams,21,,,,,
player,201609250clt,sdg,McCoDe00,st_pct,75%,,,,,
player,201609250clt,sdg,HaywCa00,pos,CB,,,,,
player,201609250clt,sdg,HaywCa00,offense,0,,,,,
player,201609250clt,sdg,HaywCa00,off_pct,0%,,,,,
player,201609250clt,sdg,HaywCa00,defense,42,,,,,
player,201609250clt,sdg,HaywCa00,def_pct,59%,,,,,
player,201609250clt,sdg,HaywCa00,special_teams,11,,,,,
player,201609250clt,sdg,HaywCa00,st_pct,39%,,,,,
player,201609250clt,sdg,EmanKy00,pos,LB,,,,,
player,201609250clt,sdg,EmanKy00,offense,0,,,,,
player,201609250clt,sdg,EmanKy00,off_pct,0%,,,,,
player,201609250clt,sdg,EmanKy00,defense,40,,,,,
player,201609250clt,sdg,EmanKy00,def_pct,56%,,,,,
player,201609250clt,sdg,EmanKy00,special_teams,16,,,,,
player,201609250clt,sdg,EmanKy00,st_pct,57%,,,,,
player,201609250clt,sdg,MebaBr99,pos,NT,,,,,
player,201609250clt,sdg,MebaBr99,offense,0,,,,,
player,201609250clt,sdg,MebaBr99,off_pct,0%,,,,,
player,201609250clt,sdg,MebaBr99,defense,39,,,,,
player,201609250clt,sdg,MebaBr99,def_pct,55%,,,,,
player,201609250clt,sdg,MebaBr99,special_teams,5,,,,,
player,201609250clt,sdg,MebaBr99,st_pct,18%,,,,,
player,201609250clt,sdg,PhilAd00,pos,SS,,,,,
player,201609250clt,sdg,PhilAd00,offense,0,,,,,
player,201609250clt,sdg,PhilAd00,off_pct,0%,,,,,
player,201609250clt,sdg,PhilAd00,defense,33,,,,,
player,201609250clt,sdg,PhilAd00,def_pct,46%,,,,,
player,201609250clt,sdg,PhilAd00,special_teams,11,,,,,
player,201609250clt,sdg,PhilAd00,st_pct,39%,,,,,
player,201609250clt,sdg,BrowJa05,pos,LB,,,,,
player,201609250clt,sdg,BrowJa05,offense,0,,,,,
player,201609250clt,sdg,BrowJa05,off_pct,0%,,,,,
player,201609250clt,sdg,BrowJa05,defense,31,,,,,
player,201609250clt,sdg,BrowJa05,def_pct,44%,,,,,
player,201609250clt,sdg,BrowJa05,special_teams,4,,,,,
player,201609250clt,sdg,BrowJa05,st_pct,14%,,,,,
player,201609250clt,sdg,AttaJe00,pos,LB,,,,,
player,201609250clt,sdg,AttaJe00,offense,0,,,,,
player,201609250clt,sdg,AttaJe00,off_pct,0%,,,,,
player,201609250clt,sdg,AttaJe00,defense,24,,,,,
player,201609250clt,sdg,AttaJe00,def_pct,34%,,,,,
player,201609250clt,sdg,AttaJe00,special_teams,16,,,,,
player,201609250clt,sdg,AttaJe00,st_pct,57%,,,,,
player,201609250clt,sdg,PaleTe00,pos,DT,,,,,
player,201609250clt,sdg,PaleTe00,offense,0,,,,,
player,201609250clt,sdg,PaleTe00,off_pct,0%,,,,,
player,201609250clt,sdg,PaleTe00,defense,23,,,,,
player,201609250clt,sdg,PaleTe00,def_pct,32%,,,,,
player,201609250clt,sdg,PaleTe00,special_teams,10,,,,,
player,201609250clt,sdg,PaleTe00,st_pct,36%,,,,,
player,201609250clt,sdg,DzubNi00,pos,LB,,,,,
player,201609250clt,sdg,DzubNi00,offense,0,,,,,
player,201609250clt,sdg,DzubNi00,off_pct,0%,,,,,
player,201609250clt,sdg,DzubNi00,defense,22,,,,,
player,201609250clt,sdg,DzubNi00,def_pct,31%,,,,,
player,201609250clt,sdg,DzubNi00,special_teams,21,,,,,
player,201609250clt,sdg,DzubNi00,st_pct,75%,,,,,
player,201609250clt,sdg,WillTo00,pos,LB,,,,,
player,201609250clt,sdg,WillTo00,offense,0,,,,,
player,201609250clt,sdg,WillTo00,off_pct,0%,,,,,
player,201609250clt,sdg,WillTo00,defense,22,,,,,
player,201609250clt,sdg,WillTo00,def_pct,31%,,,,,
player,201609250clt,sdg,WillTo00,special_teams,12,,,,,
player,201609250clt,sdg,WillTo00,st_pct,43%,,,,,
player,201609250clt,sdg,ReidCa00,pos,DT,,,,,
player,201609250clt,sdg,ReidCa00,offense,0,,,,,
player,201609250clt,sdg,ReidCa00,off_pct,0%,,,,,
player,201609250clt,sdg,ReidCa00,defense,17,,,,,
player,201609250clt,sdg,ReidCa00,def_pct,24%,,,,,
player,201609250clt,sdg,ReidCa00,special_teams,0,,,,,
player,201609250clt,sdg,ReidCa00,st_pct,0%,,,,,
player,201609250clt,sdg,TeoxMa00,pos,LB,,,,,
player,201609250clt,sdg,TeoxMa00,offense,0,,,,,
player,201609250clt,sdg,TeoxMa00,off_pct,0%,,,,,
player,201609250clt,sdg,TeoxMa00,defense,15,,,,,
player,201609250clt,sdg,TeoxMa00,def_pct,21%,,,,,
player,201609250clt,sdg,TeoxMa00,special_teams,1,,,,,
player,201609250clt,sdg,TeoxMa00,st_pct,4%,,,,,
player,201609250clt,sdg,MageCr00,pos,CB,,,,,
player,201609250clt,sdg,MageCr00,offense,0,,,,,
player,201609250clt,sdg,MageCr00,off_pct,0%,,,,,
player,201609250clt,sdg,MageCr00,defense,5,,,,,
player,201609250clt,sdg,MageCr00,def_pct,7%,,,,,
player,201609250clt,sdg,MageCr00,special_teams,22,,,,,
player,201609250clt,sdg,MageCr00,st_pct,79%,,,,,
player,201609250clt,sdg,StucDa20,pos,FS,,,,,
player,201609250clt,sdg,StucDa20,offense,0,,,,,
player,201609250clt,sdg,StucDa20,off_pct,0%,,,,,
player,201609250clt,sdg,StucDa20,defense,3,,,,,
player,201609250clt,sdg,StucDa20,def_pct,4%,,,,,
player,201609250clt,sdg,StucDa20,special_teams,23,,,,,
player,201609250clt,sdg,StucDa20,st_pct,82%,,,,,
player,201609250clt,sdg,LambJo00,pos,K,,,,,
player,201609250clt,sdg,LambJo00,offense,0,,,,,
player,201609250clt,sdg,LambJo00,off_pct,0%,,,,,
player,201609250clt,sdg,LambJo00,defense,0,,,,,
player,201609250clt,sdg,LambJo00,def_pct,0%,,,,,
player,201609250clt,sdg,LambJo00,special_teams,11,,,,,
player,201609250clt,sdg,LambJo00,st_pct,39%,,,,,
player,201609250clt,sdg,WindMi00,pos,LS,,,,,
player,201609250clt,sdg,WindMi00,offense,0,,,,,
player,201609250clt,sdg,WindMi00,off_pct,0%,,,,,
player,201609250clt,sdg,WindMi00,defense,0,,,,,
player,201609250clt,sdg,WindMi00,def_pct,0%,,,,,
player,201609250clt,sdg,WindMi00,special_teams,8,,,,,
player,201609250clt,sdg,WindMi00,st_pct,29%,,,,,
player,201609250clt,sdg,KaseDr00,pos,P,,,,,
player,201609250clt,sdg,KaseDr00,offense,0,,,,,
player,201609250clt,sdg,KaseDr00,off_pct,0%,,,,,
player,201609250clt,sdg,KaseDr00,defense,0,,,,,
player,201609250clt,sdg,KaseDr00,def_pct,0%,,,,,
player,201609250clt,sdg,KaseDr00,special_teams,8,,,,,
player,201609250clt,sdg,KaseDr00,st_pct,29%,,,,,
player,201609250clt,sdg,DesiPi00,pos,CB,,,,,
player,201609250clt,sdg,DesiPi00,offense,0,,,,,
player,201609250clt,sdg,DesiPi00,off_pct,0%,,,,,
player,201609250clt,sdg,DesiPi00,defense,0,,,,,
player,201609250clt,sdg,DesiPi00,def_pct,0%,,,,,
player,201609250clt,sdg,DesiPi00,special_teams,5,,,,,
player,201609250clt,sdg,DesiPi00,st_pct,18%,,,,,
player,201609250clt,sdg,BurwTy00,pos,T,,,,,
player,201609250clt,sdg,BurwTy00,offense,0,,,,,
player,201609250clt,sdg,BurwTy00,off_pct,0%,,,,,
player,201609250clt,sdg,BurwTy00,defense,0,,,,,
player,201609250clt,sdg,BurwTy00,def_pct,0%,,,,,
player,201609250clt,sdg,BurwTy00,special_teams,2,,,,,
player,201609250clt,sdg,BurwTy00,st_pct,7%,,,,,
player,201609250clt,sdg,FarrKe02,pos,RB,,,,,
player,201609250clt,sdg,FarrKe02,offense,0,,,,,
player,201609250clt,sdg,FarrKe02,off_pct,0%,,,,,
player,201609250clt,sdg,FarrKe02,defense,0,,,,,
player,201609250clt,sdg,FarrKe02,def_pct,0%,,,,,
player,201609250clt,sdg,FarrKe02,special_teams,2,,,,,
player,201609250clt,sdg,FarrKe02,st_pct,7%,,,,,
