game,2016,2,20160918,201609180nyg,nor,"New Orleans Saints",13,nyg,"New York Giants",16
player,201609180nyg,nyg,BerhNa00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,BerhNa00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,BerhNa00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,HerzMa00,def_int,0,,,,,
player,201609180nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201609180nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201609180nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201609180nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201609180nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201609180nyg,nyg,HerzMa00,tackles_combined,2,,,,,
player,201609180nyg,nyg,HerzMa00,tackles_solo,2,,,,,
player,201609180nyg,nyg,HerzMa00,tackles_assists,0,,,,,
player,201609180nyg,nyg,HerzMa00,tackles_loss,0,,,,,
player,201609180nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201609180nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,KennDe00,def_int,0,,,,,
player,201609180nyg,nyg,KennDe00,def_int_yds,0,,,,,
player,201609180nyg,nyg,KennDe00,def_int_td,0,,,,,
player,201609180nyg,nyg,KennDe00,def_int_long,0,,,,,
player,201609180nyg,nyg,KennDe00,pass_defended,0,,,,,
player,201609180nyg,nyg,KennDe00,sacks,0.0,,,,,
player,201609180nyg,nyg,KennDe00,tackles_combined,2,,,,,
player,201609180nyg,nyg,KennDe00,tackles_solo,0,,,,,
player,201609180nyg,nyg,KennDe00,tackles_assists,2,,,,,
player,201609180nyg,nyg,KennDe00,tackles_loss,0,,,,,
player,201609180nyg,nyg,KennDe00,qb_hits,0,,,,,
player,201609180nyg,nyg,KennDe00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,KennDe00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,RodgDo99,def_int,0,,,,,
player,201609180nyg,nyg,RodgDo99,def_int_yds,0,,,,,
player,201609180nyg,nyg,RodgDo99,def_int_td,0,,,,,
player,201609180nyg,nyg,RodgDo99,def_int_long,0,,,,,
player,201609180nyg,nyg,RodgDo99,pass_defended,0,,,,,
player,201609180nyg,nyg,RodgDo99,sacks,0.0,,,,,
player,201609180nyg,nyg,RodgDo99,tackles_combined,2,,,,,
player,201609180nyg,nyg,RodgDo99,tackles_solo,2,,,,,
player,201609180nyg,nyg,RodgDo99,tackles_assists,0,,,,,
player,201609180nyg,nyg,RodgDo99,tackles_loss,0,,,,,
player,201609180nyg,nyg,RodgDo99,qb_hits,0,,,,,
player,201609180nyg,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201609180nyg,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201609180nyg,nyg,ShepKe00,def_int,0,,,,,
player,201609180nyg,nyg,ShepKe00,def_int_yds,0,,,,,
player,201609180nyg,nyg,ShepKe00,def_int_td,0,,,,,
player,201609180nyg,nyg,ShepKe00,def_int_long,0,,,,,
player,201609180nyg,nyg,ShepKe00,pass_defended,1,,,,,
player,201609180nyg,nyg,ShepKe00,sacks,0.0,,,,,
player,201609180nyg,nyg,ShepKe00,tackles_combined,2,,,,,
player,201609180nyg,nyg,ShepKe00,tackles_solo,2,,,,,
player,201609180nyg,nyg,ShepKe00,tackles_assists,0,,,,,
player,201609180nyg,nyg,ShepKe00,tackles_loss,0,,,,,
player,201609180nyg,nyg,ShepKe00,qb_hits,0,,,,,
player,201609180nyg,nyg,ShepKe00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,ShepKe00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,ShepKe00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,ShepKe00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,HarrDw00,def_int,0,,,,,
player,201609180nyg,nyg,HarrDw00,def_int_yds,0,,,,,
player,201609180nyg,nyg,HarrDw00,def_int_td,0,,,,,
player,201609180nyg,nyg,HarrDw00,def_int_long,0,,,,,
player,201609180nyg,nyg,HarrDw00,pass_defended,0,,,,,
player,201609180nyg,nyg,HarrDw00,sacks,0.0,,,,,
player,201609180nyg,nyg,HarrDw00,tackles_combined,1,,,,,
player,201609180nyg,nyg,HarrDw00,tackles_solo,0,,,,,
player,201609180nyg,nyg,HarrDw00,tackles_assists,1,,,,,
player,201609180nyg,nyg,HarrDw00,tackles_loss,0,,,,,
player,201609180nyg,nyg,HarrDw00,qb_hits,0,,,,,
player,201609180nyg,nyg,HarrDw00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,HarrDw00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,HarrDw00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,HarrDw00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,OkwaRo01,def_int,0,,,,,
player,201609180nyg,nyg,OkwaRo01,def_int_yds,0,,,,,
player,201609180nyg,nyg,OkwaRo01,def_int_td,0,,,,,
player,201609180nyg,nyg,OkwaRo01,def_int_long,0,,,,,
player,201609180nyg,nyg,OkwaRo01,pass_defended,0,,,,,
player,201609180nyg,nyg,OkwaRo01,sacks,0.0,,,,,
player,201609180nyg,nyg,OkwaRo01,tackles_combined,1,,,,,
player,201609180nyg,nyg,OkwaRo01,tackles_solo,0,,,,,
player,201609180nyg,nyg,OkwaRo01,tackles_assists,1,,,,,
player,201609180nyg,nyg,OkwaRo01,tackles_loss,0,,,,,
player,201609180nyg,nyg,OkwaRo01,qb_hits,0,,,,,
player,201609180nyg,nyg,OkwaRo01,fumbles_rec,0,,,,,
player,201609180nyg,nyg,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,OkwaRo01,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,OkwaRo01,fumbles_forced,0,,,,,
player,201609180nyg,nyg,PierJa99,def_int,0,,,,,
player,201609180nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201609180nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201609180nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201609180nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201609180nyg,nyg,PierJa99,sacks,0.0,,,,,
player,201609180nyg,nyg,PierJa99,tackles_combined,1,,,,,
player,201609180nyg,nyg,PierJa99,tackles_solo,1,,,,,
player,201609180nyg,nyg,PierJa99,tackles_assists,0,,,,,
player,201609180nyg,nyg,PierJa99,tackles_loss,0,,,,,
player,201609180nyg,nyg,PierJa99,qb_hits,1,,,,,
player,201609180nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201609180nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201609180nyg,nyg,ThomMy00,def_int,0,,,,,
player,201609180nyg,nyg,ThomMy00,def_int_yds,0,,,,,
player,201609180nyg,nyg,ThomMy00,def_int_td,0,,,,,
player,201609180nyg,nyg,ThomMy00,def_int_long,0,,,,,
player,201609180nyg,nyg,ThomMy00,pass_defended,0,,,,,
player,201609180nyg,nyg,ThomMy00,sacks,0.0,,,,,
player,201609180nyg,nyg,ThomMy00,tackles_combined,1,,,,,
player,201609180nyg,nyg,ThomMy00,tackles_solo,0,,,,,
player,201609180nyg,nyg,ThomMy00,tackles_assists,1,,,,,
player,201609180nyg,nyg,ThomMy00,tackles_loss,0,,,,,
player,201609180nyg,nyg,ThomMy00,qb_hits,0,,,,,
player,201609180nyg,nyg,ThomMy00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,ThomMy00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,ThomMy00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,ThomMy00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,VernOl00,def_int,0,,,,,
player,201609180nyg,nyg,VernOl00,def_int_yds,0,,,,,
player,201609180nyg,nyg,VernOl00,def_int_td,0,,,,,
player,201609180nyg,nyg,VernOl00,def_int_long,0,,,,,
player,201609180nyg,nyg,VernOl00,pass_defended,0,,,,,
player,201609180nyg,nyg,VernOl00,sacks,0.0,,,,,
player,201609180nyg,nyg,VernOl00,tackles_combined,1,,,,,
player,201609180nyg,nyg,VernOl00,tackles_solo,0,,,,,
player,201609180nyg,nyg,VernOl00,tackles_assists,1,,,,,
player,201609180nyg,nyg,VernOl00,tackles_loss,0,,,,,
player,201609180nyg,nyg,VernOl00,qb_hits,1,,,,,
player,201609180nyg,nyg,VernOl00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,VernOl00,fumbles_forced,0,,,,,
player,201609180nyg,nor,LewiTo00,kick_ret,0,,,,,
player,201609180nyg,nor,LewiTo00,kick_ret_yds,0,,,,,
player,201609180nyg,nor,LewiTo00,kick_ret_yds_per_ret,,,,,,
player,201609180nyg,nor,LewiTo00,kick_ret_td,0,,,,,
player,201609180nyg,nor,LewiTo00,kick_ret_long,0,,,,,
player,201609180nyg,nor,LewiTo00,punt_ret,2,,,,,
player,201609180nyg,nor,LewiTo00,punt_ret_yds,27,,,,,
player,201609180nyg,nor,LewiTo00,punt_ret_yds_per_ret,13.5,,,,,
player,201609180nyg,nor,LewiTo00,punt_ret_td,0,,,,,
player,201609180nyg,nor,LewiTo00,punt_ret_long,21,,,,,
player,201609180nyg,nor,CadeTr00,kick_ret,2,,,,,
player,201609180nyg,nor,CadeTr00,kick_ret_yds,24,,,,,
player,201609180nyg,nor,CadeTr00,kick_ret_yds_per_ret,12.0,,,,,
player,201609180nyg,nor,CadeTr00,kick_ret_td,0,,,,,
player,201609180nyg,nor,CadeTr00,kick_ret_long,13,,,,,
player,201609180nyg,nor,CadeTr00,punt_ret,0,,,,,
player,201609180nyg,nor,CadeTr00,punt_ret_yds,0,,,,,
player,201609180nyg,nor,CadeTr00,punt_ret_yds_per_ret,,,,,,
player,201609180nyg,nor,CadeTr00,punt_ret_td,0,,,,,
player,201609180nyg,nor,CadeTr00,punt_ret_long,0,,,,,
player,201609180nyg,nyg,HarrDw00,kick_ret,0,,,,,
player,201609180nyg,nyg,HarrDw00,kick_ret_yds,0,,,,,
player,201609180nyg,nyg,HarrDw00,kick_ret_yds_per_ret,,,,,,
player,201609180nyg,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201609180nyg,nyg,HarrDw00,kick_ret_long,0,,,,,
player,201609180nyg,nyg,HarrDw00,punt_ret,1,,,,,
player,201609180nyg,nyg,HarrDw00,punt_ret_yds,9,,,,,
player,201609180nyg,nyg,HarrDw00,punt_ret_yds_per_ret,9.0,,,,,
player,201609180nyg,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201609180nyg,nyg,HarrDw00,punt_ret_long,9,,,,,
player,201609180nyg,nyg,HerzMa00,kick_ret,1,,,,,
player,201609180nyg,nyg,HerzMa00,kick_ret_yds,2,,,,,
player,201609180nyg,nyg,HerzMa00,kick_ret_yds_per_ret,2.0,,,,,
player,201609180nyg,nyg,HerzMa00,kick_ret_td,0,,,,,
player,201609180nyg,nyg,HerzMa00,kick_ret_long,2,,,,,
player,201609180nyg,nyg,HerzMa00,punt_ret,0,,,,,
player,201609180nyg,nyg,HerzMa00,punt_ret_yds,0,,,,,
player,201609180nyg,nyg,HerzMa00,punt_ret_yds_per_ret,,,,,,
player,201609180nyg,nyg,HerzMa00,punt_ret_td,0,,,,,
player,201609180nyg,nyg,HerzMa00,punt_ret_long,0,,,,,
player,201609180nyg,nor,LutzWi00,xpm,1,,,,,
player,201609180nyg,nor,LutzWi00,xpa,1,,,,,
player,201609180nyg,nor,LutzWi00,fgm,2,,,,,
player,201609180nyg,nor,LutzWi00,fga,3,,,,,
player,201609180nyg,nor,LutzWi00,punt,0,,,,,
player,201609180nyg,nor,LutzWi00,punt_yds,0,,,,,
player,201609180nyg,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201609180nyg,nor,LutzWi00,punt_long,0,,,,,
player,201609180nyg,nor,MorsTh00,xpm,,,,,,
player,201609180nyg,nor,MorsTh00,xpa,,,,,,
player,201609180nyg,nor,MorsTh00,fgm,,,,,,
player,201609180nyg,nor,MorsTh00,fga,,,,,,
player,201609180nyg,nor,MorsTh00,punt,7,,,,,
player,201609180nyg,nor,MorsTh00,punt_yds,383,,,,,
player,201609180nyg,nor,MorsTh00,punt_yds_per_punt,54.7,,,,,
player,201609180nyg,nor,MorsTh00,punt_long,66,,,,,
player,201609180nyg,nyg,brownjos01,xpm,1,,,,,
player,201609180nyg,nyg,brownjos01,xpa,1,,,,,
player,201609180nyg,nyg,brownjos01,fgm,3,,,,,
player,201609180nyg,nyg,brownjos01,fga,4,,,,,
player,201609180nyg,nyg,brownjos01,punt,0,,,,,
player,201609180nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201609180nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201609180nyg,nyg,brownjos01,punt_long,0,,,,,
player,201609180nyg,nyg,WingBr00,xpm,,,,,,
player,201609180nyg,nyg,WingBr00,xpa,,,,,,
player,201609180nyg,nyg,WingBr00,fgm,,,,,,
player,201609180nyg,nyg,WingBr00,fga,,,,,,
player,201609180nyg,nyg,WingBr00,punt,2,,,,,
player,201609180nyg,nyg,WingBr00,punt_yds,116,,,,,
player,201609180nyg,nyg,WingBr00,punt_yds_per_punt,58.0,,,,,
player,201609180nyg,nyg,WingBr00,punt_long,63,,,,,
player,201609180nyg,nyg,PughJu00,pos,G,,,,,
player,201609180nyg,nyg,PughJu00,offense,79,,,,,
player,201609180nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201609180nyg,nyg,PughJu00,defense,0,,,,,
player,201609180nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201609180nyg,nyg,PughJu00,special_teams,5,,,,,
player,201609180nyg,nyg,PughJu00,st_pct,19%,,,,,
player,201609180nyg,nyg,JerrJo20,pos,G,,,,,
player,201609180nyg,nyg,JerrJo20,offense,79,,,,,
player,201609180nyg,nyg,JerrJo20,off_pct,100%,,,,,
player,201609180nyg,nyg,JerrJo20,defense,0,,,,,
player,201609180nyg,nyg,JerrJo20,def_pct,0%,,,,,
player,201609180nyg,nyg,JerrJo20,special_teams,5,,,,,
player,201609180nyg,nyg,JerrJo20,st_pct,19%,,,,,
player,201609180nyg,nyg,FlowEr00,pos,T,,,,,
player,201609180nyg,nyg,FlowEr00,offense,79,,,,,
player,201609180nyg,nyg,FlowEr00,off_pct,100%,,,,,
player,201609180nyg,nyg,FlowEr00,defense,0,,,,,
player,201609180nyg,nyg,FlowEr00,def_pct,0%,,,,,
player,201609180nyg,nyg,FlowEr00,special_teams,5,,,,,
player,201609180nyg,nyg,FlowEr00,st_pct,19%,,,,,
player,201609180nyg,nyg,MannEl00,pos,QB,,,,,
player,201609180nyg,nyg,MannEl00,offense,79,,,,,
player,201609180nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201609180nyg,nyg,MannEl00,defense,0,,,,,
player,201609180nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201609180nyg,nyg,MannEl00,special_teams,0,,,,,
player,201609180nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201609180nyg,nyg,RichWe00,pos,C,,,,,
player,201609180nyg,nyg,RichWe00,offense,79,,,,,
player,201609180nyg,nyg,RichWe00,off_pct,100%,,,,,
player,201609180nyg,nyg,RichWe00,defense,0,,,,,
player,201609180nyg,nyg,RichWe00,def_pct,0%,,,,,
player,201609180nyg,nyg,RichWe00,special_teams,0,,,,,
player,201609180nyg,nyg,RichWe00,st_pct,0%,,,,,
player,201609180nyg,nyg,BeckOd00,pos,WR,,,,,
player,201609180nyg,nyg,BeckOd00,offense,78,,,,,
player,201609180nyg,nyg,BeckOd00,off_pct,99%,,,,,
player,201609180nyg,nyg,BeckOd00,defense,0,,,,,
player,201609180nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201609180nyg,nyg,BeckOd00,special_teams,0,,,,,
player,201609180nyg,nyg,BeckOd00,st_pct,0%,,,,,
player,201609180nyg,nyg,ShepSt00,pos,WR,,,,,
player,201609180nyg,nyg,ShepSt00,offense,75,,,,,
player,201609180nyg,nyg,ShepSt00,off_pct,95%,,,,,
player,201609180nyg,nyg,ShepSt00,defense,0,,,,,
player,201609180nyg,nyg,ShepSt00,def_pct,0%,,,,,
player,201609180nyg,nyg,ShepSt00,special_teams,0,,,,,
player,201609180nyg,nyg,ShepSt00,st_pct,0%,,,,,
player,201609180nyg,nyg,CruzVi00,pos,WR,,,,,
player,201609180nyg,nyg,CruzVi00,offense,74,,,,,
player,201609180nyg,nyg,CruzVi00,off_pct,94%,,,,,
player,201609180nyg,nyg,CruzVi00,defense,0,,,,,
player,201609180nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201609180nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201609180nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201609180nyg,nyg,NewhMa20,pos,T,,,,,
player,201609180nyg,nyg,NewhMa20,offense,67,,,,,
player,201609180nyg,nyg,NewhMa20,off_pct,85%,,,,,
player,201609180nyg,nyg,NewhMa20,defense,0,,,,,
player,201609180nyg,nyg,NewhMa20,def_pct,0%,,,,,
player,201609180nyg,nyg,NewhMa20,special_teams,4,,,,,
player,201609180nyg,nyg,NewhMa20,st_pct,15%,,,,,
player,201609180nyg,nyg,DonnLa00,pos,TE,,,,,
player,201609180nyg,nyg,DonnLa00,offense,43,,,,,
player,201609180nyg,nyg,DonnLa00,off_pct,54%,,,,,
player,201609180nyg,nyg,DonnLa00,defense,0,,,,,
player,201609180nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201609180nyg,nyg,DonnLa00,special_teams,5,,,,,
player,201609180nyg,nyg,DonnLa00,st_pct,19%,,,,,
player,201609180nyg,nyg,TyexWi00,pos,TE,,,,,
player,201609180nyg,nyg,TyexWi00,offense,41,,,,,
player,201609180nyg,nyg,TyexWi00,off_pct,52%,,,,,
player,201609180nyg,nyg,TyexWi00,defense,0,,,,,
player,201609180nyg,nyg,TyexWi00,def_pct,0%,,,,,
player,201609180nyg,nyg,TyexWi00,special_teams,0,,,,,
player,201609180nyg,nyg,TyexWi00,st_pct,0%,,,,,
player,201609180nyg,nyg,VereSh00,pos,RB,,,,,
player,201609180nyg,nyg,VereSh00,offense,40,,,,,
player,201609180nyg,nyg,VereSh00,off_pct,51%,,,,,
player,201609180nyg,nyg,VereSh00,defense,0,,,,,
player,201609180nyg,nyg,VereSh00,def_pct,0%,,,,,
player,201609180nyg,nyg,VereSh00,special_teams,3,,,,,
player,201609180nyg,nyg,VereSh00,st_pct,11%,,,,,
player,201609180nyg,nyg,JennRa00,pos,RB,,,,,
player,201609180nyg,nyg,JennRa00,offense,34,,,,,
player,201609180nyg,nyg,JennRa00,off_pct,43%,,,,,
player,201609180nyg,nyg,JennRa00,defense,0,,,,,
player,201609180nyg,nyg,JennRa00,def_pct,0%,,,,,
player,201609180nyg,nyg,JennRa00,special_teams,3,,,,,
player,201609180nyg,nyg,JennRa00,st_pct,11%,,,,,
player,201609180nyg,nyg,HartBo00,pos,G,,,,,
player,201609180nyg,nyg,HartBo00,offense,12,,,,,
player,201609180nyg,nyg,HartBo00,off_pct,15%,,,,,
player,201609180nyg,nyg,HartBo00,defense,0,,,,,
player,201609180nyg,nyg,HartBo00,def_pct,0%,,,,,
player,201609180nyg,nyg,HartBo00,special_teams,1,,,,,
player,201609180nyg,nyg,HartBo00,st_pct,4%,,,,,
player,201609180nyg,nyg,DarkOr00,pos,RB,,,,,
player,201609180nyg,nyg,DarkOr00,offense,5,,,,,
player,201609180nyg,nyg,DarkOr00,off_pct,6%,,,,,
player,201609180nyg,nyg,DarkOr00,defense,0,,,,,
player,201609180nyg,nyg,DarkOr00,def_pct,0%,,,,,
player,201609180nyg,nyg,DarkOr00,special_teams,18,,,,,
player,201609180nyg,nyg,DarkOr00,st_pct,67%,,,,,
player,201609180nyg,nyg,HarrDw00,pos,WR,,,,,
player,201609180nyg,nyg,HarrDw00,offense,3,,,,,
player,201609180nyg,nyg,HarrDw00,off_pct,4%,,,,,
player,201609180nyg,nyg,HarrDw00,defense,0,,,,,
player,201609180nyg,nyg,HarrDw00,def_pct,0%,,,,,
player,201609180nyg,nyg,HarrDw00,special_teams,18,,,,,
player,201609180nyg,nyg,HarrDw00,st_pct,67%,,,,,
player,201609180nyg,nyg,AdamJe01,pos,TE,,,,,
player,201609180nyg,nyg,AdamJe01,offense,1,,,,,
player,201609180nyg,nyg,AdamJe01,off_pct,1%,,,,,
player,201609180nyg,nyg,AdamJe01,defense,0,,,,,
player,201609180nyg,nyg,AdamJe01,def_pct,0%,,,,,
player,201609180nyg,nyg,AdamJe01,special_teams,8,,,,,
player,201609180nyg,nyg,AdamJe01,st_pct,30%,,,,,
player,201609180nyg,nyg,KingTa00,pos,WR,,,,,
player,201609180nyg,nyg,KingTa00,offense,1,,,,,
player,201609180nyg,nyg,KingTa00,off_pct,1%,,,,,
player,201609180nyg,nyg,KingTa00,defense,0,,,,,
player,201609180nyg,nyg,KingTa00,def_pct,0%,,,,,
player,201609180nyg,nyg,KingTa00,special_teams,0,,,,,
player,201609180nyg,nyg,KingTa00,st_pct,0%,,,,,
player,201609180nyg,nyg,CollLa00,pos,SS,,,,,
player,201609180nyg,nyg,CollLa00,offense,0,,,,,
player,201609180nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201609180nyg,nyg,CollLa00,defense,62,,,,,
player,201609180nyg,nyg,CollLa00,def_pct,100%,,,,,
player,201609180nyg,nyg,CollLa00,special_teams,2,,,,,
player,201609180nyg,nyg,CollLa00,st_pct,7%,,,,,
player,201609180nyg,nyg,VernOl00,pos,DE,,,,,
player,201609180nyg,nyg,VernOl00,offense,0,,,,,
player,201609180nyg,nyg,VernOl00,off_pct,0%,,,,,
player,201609180nyg,nyg,VernOl00,defense,60,,,,,
player,201609180nyg,nyg,VernOl00,def_pct,97%,,,,,
player,201609180nyg,nyg,VernOl00,special_teams,4,,,,,
player,201609180nyg,nyg,VernOl00,st_pct,15%,,,,,
player,201609180nyg,nyg,JenkJa03,pos,CB,,,,,
player,201609180nyg,nyg,JenkJa03,offense,0,,,,,
player,201609180nyg,nyg,JenkJa03,off_pct,0%,,,,,
player,201609180nyg,nyg,JenkJa03,defense,59,,,,,
player,201609180nyg,nyg,JenkJa03,def_pct,95%,,,,,
player,201609180nyg,nyg,JenkJa03,special_teams,11,,,,,
player,201609180nyg,nyg,JenkJa03,st_pct,41%,,,,,
player,201609180nyg,nyg,PierJa99,pos,DE,,,,,
player,201609180nyg,nyg,PierJa99,offense,0,,,,,
player,201609180nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201609180nyg,nyg,PierJa99,defense,59,,,,,
player,201609180nyg,nyg,PierJa99,def_pct,95%,,,,,
player,201609180nyg,nyg,PierJa99,special_teams,4,,,,,
player,201609180nyg,nyg,PierJa99,st_pct,15%,,,,,
player,201609180nyg,nyg,ApplEl00,pos,CB,,,,,
player,201609180nyg,nyg,ApplEl00,offense,0,,,,,
player,201609180nyg,nyg,ApplEl00,off_pct,0%,,,,,
player,201609180nyg,nyg,ApplEl00,defense,59,,,,,
player,201609180nyg,nyg,ApplEl00,def_pct,95%,,,,,
player,201609180nyg,nyg,ApplEl00,special_teams,1,,,,,
player,201609180nyg,nyg,ApplEl00,st_pct,4%,,,,,
player,201609180nyg,nyg,RobiKe01,pos,LB,,,,,
player,201609180nyg,nyg,RobiKe01,offense,0,,,,,
player,201609180nyg,nyg,RobiKe01,off_pct,0%,,,,,
player,201609180nyg,nyg,RobiKe01,defense,52,,,,,
player,201609180nyg,nyg,RobiKe01,def_pct,84%,,,,,
player,201609180nyg,nyg,RobiKe01,special_teams,11,,,,,
player,201609180nyg,nyg,RobiKe01,st_pct,41%,,,,,
player,201609180nyg,nyg,ThomDa05,pos,FS,,,,,
player,201609180nyg,nyg,ThomDa05,offense,0,,,,,
player,201609180nyg,nyg,ThomDa05,off_pct,0%,,,,,
player,201609180nyg,nyg,ThomDa05,defense,45,,,,,
player,201609180nyg,nyg,ThomDa05,def_pct,73%,,,,,
player,201609180nyg,nyg,ThomDa05,special_teams,12,,,,,
player,201609180nyg,nyg,ThomDa05,st_pct,44%,,,,,
player,201609180nyg,nyg,HankJo00,pos,DT,,,,,
player,201609180nyg,nyg,HankJo00,offense,0,,,,,
player,201609180nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201609180nyg,nyg,HankJo00,defense,45,,,,,
player,201609180nyg,nyg,HankJo00,def_pct,73%,,,,,
player,201609180nyg,nyg,HankJo00,special_teams,9,,,,,
player,201609180nyg,nyg,HankJo00,st_pct,33%,,,,,
player,201609180nyg,nyg,CasiJo99,pos,LB,,,,,
player,201609180nyg,nyg,CasiJo99,offense,0,,,,,
player,201609180nyg,nyg,CasiJo99,off_pct,0%,,,,,
player,201609180nyg,nyg,CasiJo99,defense,41,,,,,
player,201609180nyg,nyg,CasiJo99,def_pct,66%,,,,,
player,201609180nyg,nyg,CasiJo99,special_teams,2,,,,,
player,201609180nyg,nyg,CasiJo99,st_pct,7%,,,,,
player,201609180nyg,nyg,HallLe98,pos,CB,,,,,
player,201609180nyg,nyg,HallLe98,offense,0,,,,,
player,201609180nyg,nyg,HallLe98,off_pct,0%,,,,,
player,201609180nyg,nyg,HallLe98,defense,41,,,,,
player,201609180nyg,nyg,HallLe98,def_pct,66%,,,,,
player,201609180nyg,nyg,HallLe98,special_teams,0,,,,,
player,201609180nyg,nyg,HallLe98,st_pct,0%,,,,,
player,201609180nyg,nyg,RodgDo99,pos,CB,,,,,
player,201609180nyg,nyg,RodgDo99,offense,0,,,,,
player,201609180nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201609180nyg,nyg,RodgDo99,defense,39,,,,,
player,201609180nyg,nyg,RodgDo99,def_pct,63%,,,,,
player,201609180nyg,nyg,RodgDo99,special_teams,12,,,,,
player,201609180nyg,nyg,RodgDo99,st_pct,44%,,,,,
player,201609180nyg,nyg,HarrDa03,pos,DT,,,,,
player,201609180nyg,nyg,HarrDa03,offense,0,,,,,
player,201609180nyg,nyg,HarrDa03,off_pct,0%,,,,,
player,201609180nyg,nyg,HarrDa03,defense,34,,,,,
player,201609180nyg,nyg,HarrDa03,def_pct,55%,,,,,
player,201609180nyg,nyg,HarrDa03,special_teams,3,,,,,
player,201609180nyg,nyg,HarrDa03,st_pct,11%,,,,,
player,201609180nyg,nyg,OkwaRo01,pos,DE,,,,,
player,201609180nyg,nyg,OkwaRo01,offense,0,,,,,
player,201609180nyg,nyg,OkwaRo01,off_pct,0%,,,,,
player,201609180nyg,nyg,OkwaRo01,defense,19,,,,,
player,201609180nyg,nyg,OkwaRo01,def_pct,31%,,,,,
player,201609180nyg,nyg,OkwaRo01,special_teams,8,,,,,
player,201609180nyg,nyg,OkwaRo01,st_pct,30%,,,,,
player,201609180nyg,nyg,BerhNa00,pos,FS,,,,,
player,201609180nyg,nyg,BerhNa00,offense,0,,,,,
