game,2016,12,20161127,201611270mia,sfo,"San Francisco 49ers",24,mia,"Miami Dolphins",31
player,201611270mia,mia,GrayMa00,pass_long,0,,,,,
player,201611270mia,mia,GrayMa00,pass_rating,,,,,,
player,201611270mia,mia,GrayMa00,rush_att,0,,,,,
player,201611270mia,mia,GrayMa00,rush_yds,0,,,,,
player,201611270mia,mia,GrayMa00,rush_td,0,,,,,
player,201611270mia,mia,GrayMa00,rush_long,0,,,,,
player,201611270mia,mia,GrayMa00,targets,2,,,,,
player,201611270mia,mia,GrayMa00,rec,2,,,,,
player,201611270mia,mia,GrayMa00,rec_yds,12,,,,,
player,201611270mia,mia,GrayMa00,rec_td,0,,,,,
player,201611270mia,mia,GrayMa00,rec_long,7,,,,,
player,201611270mia,mia,GrayMa00,fumbles,0,,,,,
player,201611270mia,mia,GrayMa00,fumbles_lost,0,,,,,
player,201611270mia,sfo,BlaiRo00,def_int,0,,,,,
player,201611270mia,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201611270mia,sfo,BlaiRo00,def_int_td,0,,,,,
player,201611270mia,sfo,BlaiRo00,def_int_long,0,,,,,
player,201611270mia,sfo,BlaiRo00,pass_defended,0,,,,,
player,201611270mia,sfo,BlaiRo00,sacks,1.0,,,,,
player,201611270mia,sfo,BlaiRo00,tackles_combined,2,,,,,
player,201611270mia,sfo,BlaiRo00,tackles_solo,2,,,,,
player,201611270mia,sfo,BlaiRo00,tackles_assists,0,,,,,
player,201611270mia,sfo,BlaiRo00,tackles_loss,1,,,,,
player,201611270mia,sfo,BlaiRo00,qb_hits,1,,,,,
player,201611270mia,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201611270mia,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201611270mia,sfo,BellNi01,def_int,0,,,,,
player,201611270mia,sfo,BellNi01,def_int_yds,0,,,,,
player,201611270mia,sfo,BellNi01,def_int_td,0,,,,,
player,201611270mia,sfo,BellNi01,def_int_long,0,,,,,
player,201611270mia,sfo,BellNi01,pass_defended,0,,,,,
player,201611270mia,sfo,BellNi01,sacks,0.5,,,,,
player,201611270mia,sfo,BellNi01,tackles_combined,8,,,,,
player,201611270mia,sfo,BellNi01,tackles_solo,4,,,,,
player,201611270mia,sfo,BellNi01,tackles_assists,4,,,,,
player,201611270mia,sfo,BellNi01,tackles_loss,1,,,,,
player,201611270mia,sfo,BellNi01,qb_hits,1,,,,,
player,201611270mia,sfo,BellNi01,fumbles_rec,0,,,,,
player,201611270mia,sfo,BellNi01,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,BellNi01,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,BellNi01,fumbles_forced,0,,,,,
player,201611270mia,sfo,BrooAh21,def_int,0,,,,,
player,201611270mia,sfo,BrooAh21,def_int_yds,0,,,,,
player,201611270mia,sfo,BrooAh21,def_int_td,0,,,,,
player,201611270mia,sfo,BrooAh21,def_int_long,0,,,,,
player,201611270mia,sfo,BrooAh21,pass_defended,0,,,,,
player,201611270mia,sfo,BrooAh21,sacks,0.5,,,,,
player,201611270mia,sfo,BrooAh21,tackles_combined,4,,,,,
player,201611270mia,sfo,BrooAh21,tackles_solo,1,,,,,
player,201611270mia,sfo,BrooAh21,tackles_assists,3,,,,,
player,201611270mia,sfo,BrooAh21,tackles_loss,1,,,,,
player,201611270mia,sfo,BrooAh21,qb_hits,1,,,,,
player,201611270mia,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201611270mia,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201611270mia,sfo,BethAn20,def_int,0,,,,,
player,201611270mia,sfo,BethAn20,def_int_yds,0,,,,,
player,201611270mia,sfo,BethAn20,def_int_td,0,,,,,
player,201611270mia,sfo,BethAn20,def_int_long,0,,,,,
player,201611270mia,sfo,BethAn20,pass_defended,0,,,,,
player,201611270mia,sfo,BethAn20,sacks,0.0,,,,,
player,201611270mia,sfo,BethAn20,tackles_combined,7,,,,,
player,201611270mia,sfo,BethAn20,tackles_solo,6,,,,,
player,201611270mia,sfo,BethAn20,tackles_assists,1,,,,,
player,201611270mia,sfo,BethAn20,tackles_loss,0,,,,,
player,201611270mia,sfo,BethAn20,qb_hits,0,,,,,
player,201611270mia,sfo,BethAn20,fumbles_rec,0,,,,,
player,201611270mia,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,BethAn20,fumbles_forced,0,,,,,
player,201611270mia,sfo,BrocTr00,def_int,0,,,,,
player,201611270mia,sfo,BrocTr00,def_int_yds,0,,,,,
player,201611270mia,sfo,BrocTr00,def_int_td,0,,,,,
player,201611270mia,sfo,BrocTr00,def_int_long,0,,,,,
player,201611270mia,sfo,BrocTr00,pass_defended,1,,,,,
player,201611270mia,sfo,BrocTr00,sacks,0.0,,,,,
player,201611270mia,sfo,BrocTr00,tackles_combined,5,,,,,
player,201611270mia,sfo,BrocTr00,tackles_solo,4,,,,,
player,201611270mia,sfo,BrocTr00,tackles_assists,1,,,,,
player,201611270mia,sfo,BrocTr00,tackles_loss,0,,,,,
player,201611270mia,sfo,BrocTr00,qb_hits,0,,,,,
player,201611270mia,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201611270mia,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201611270mia,sfo,HodgGe00,def_int,0,,,,,
player,201611270mia,sfo,HodgGe00,def_int_yds,0,,,,,
player,201611270mia,sfo,HodgGe00,def_int_td,0,,,,,
player,201611270mia,sfo,HodgGe00,def_int_long,0,,,,,
player,201611270mia,sfo,HodgGe00,pass_defended,0,,,,,
player,201611270mia,sfo,HodgGe00,sacks,0.0,,,,,
player,201611270mia,sfo,HodgGe00,tackles_combined,5,,,,,
player,201611270mia,sfo,HodgGe00,tackles_solo,2,,,,,
player,201611270mia,sfo,HodgGe00,tackles_assists,3,,,,,
player,201611270mia,sfo,HodgGe00,tackles_loss,0,,,,,
player,201611270mia,sfo,HodgGe00,qb_hits,0,,,,,
player,201611270mia,sfo,HodgGe00,fumbles_rec,0,,,,,
player,201611270mia,sfo,HodgGe00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,HodgGe00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,HodgGe00,fumbles_forced,0,,,,,
player,201611270mia,sfo,WardJi01,def_int,0,,,,,
player,201611270mia,sfo,WardJi01,def_int_yds,0,,,,,
player,201611270mia,sfo,WardJi01,def_int_td,0,,,,,
player,201611270mia,sfo,WardJi01,def_int_long,0,,,,,
player,201611270mia,sfo,WardJi01,pass_defended,0,,,,,
player,201611270mia,sfo,WardJi01,sacks,0.0,,,,,
player,201611270mia,sfo,WardJi01,tackles_combined,5,,,,,
player,201611270mia,sfo,WardJi01,tackles_solo,3,,,,,
player,201611270mia,sfo,WardJi01,tackles_assists,2,,,,,
player,201611270mia,sfo,WardJi01,tackles_loss,0,,,,,
player,201611270mia,sfo,WardJi01,qb_hits,0,,,,,
player,201611270mia,sfo,WardJi01,fumbles_rec,0,,,,,
player,201611270mia,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,WardJi01,fumbles_forced,0,,,,,
player,201611270mia,sfo,BuckDe00,def_int,0,,,,,
player,201611270mia,sfo,BuckDe00,def_int_yds,0,,,,,
player,201611270mia,sfo,BuckDe00,def_int_td,0,,,,,
player,201611270mia,sfo,BuckDe00,def_int_long,0,,,,,
player,201611270mia,sfo,BuckDe00,pass_defended,0,,,,,
player,201611270mia,sfo,BuckDe00,sacks,0.0,,,,,
player,201611270mia,sfo,BuckDe00,tackles_combined,4,,,,,
player,201611270mia,sfo,BuckDe00,tackles_solo,3,,,,,
player,201611270mia,sfo,BuckDe00,tackles_assists,1,,,,,
player,201611270mia,sfo,BuckDe00,tackles_loss,1,,,,,
player,201611270mia,sfo,BuckDe00,qb_hits,0,,,,,
player,201611270mia,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201611270mia,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201611270mia,sfo,WilhMi00,def_int,0,,,,,
player,201611270mia,sfo,WilhMi00,def_int_yds,0,,,,,
player,201611270mia,sfo,WilhMi00,def_int_td,0,,,,,
player,201611270mia,sfo,WilhMi00,def_int_long,0,,,,,
player,201611270mia,sfo,WilhMi00,pass_defended,1,,,,,
player,201611270mia,sfo,WilhMi00,sacks,0.0,,,,,
player,201611270mia,sfo,WilhMi00,tackles_combined,4,,,,,
player,201611270mia,sfo,WilhMi00,tackles_solo,3,,,,,
player,201611270mia,sfo,WilhMi00,tackles_assists,1,,,,,
player,201611270mia,sfo,WilhMi00,tackles_loss,0,,,,,
player,201611270mia,sfo,WilhMi00,qb_hits,0,,,,,
player,201611270mia,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201611270mia,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201611270mia,sfo,HaroEl00,def_int,0,,,,,
player,201611270mia,sfo,HaroEl00,def_int_yds,0,,,,,
player,201611270mia,sfo,HaroEl00,def_int_td,0,,,,,
player,201611270mia,sfo,HaroEl00,def_int_long,0,,,,,
player,201611270mia,sfo,HaroEl00,pass_defended,0,,,,,
player,201611270mia,sfo,HaroEl00,sacks,0.0,,,,,
player,201611270mia,sfo,HaroEl00,tackles_combined,3,,,,,
player,201611270mia,sfo,HaroEl00,tackles_solo,1,,,,,
player,201611270mia,sfo,HaroEl00,tackles_assists,2,,,,,
player,201611270mia,sfo,HaroEl00,tackles_loss,0,,,,,
player,201611270mia,sfo,HaroEl00,qb_hits,0,,,,,
player,201611270mia,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201611270mia,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201611270mia,sfo,ReasKe00,def_int,0,,,,,
player,201611270mia,sfo,ReasKe00,def_int_yds,0,,,,,
player,201611270mia,sfo,ReasKe00,def_int_td,0,,,,,
player,201611270mia,sfo,ReasKe00,def_int_long,0,,,,,
player,201611270mia,sfo,ReasKe00,pass_defended,0,,,,,
player,201611270mia,sfo,ReasKe00,sacks,0.0,,,,,
player,201611270mia,sfo,ReasKe00,tackles_combined,3,,,,,
player,201611270mia,sfo,ReasKe00,tackles_solo,2,,,,,
player,201611270mia,sfo,ReasKe00,tackles_assists,1,,,,,
player,201611270mia,sfo,ReasKe00,tackles_loss,1,,,,,
player,201611270mia,sfo,ReasKe00,qb_hits,0,,,,,
player,201611270mia,sfo,ReasKe00,fumbles_rec,0,,,,,
player,201611270mia,sfo,ReasKe00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,ReasKe00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,ReasKe00,fumbles_forced,0,,,,,
player,201611270mia,sfo,TartJa00,def_int,0,,,,,
player,201611270mia,sfo,TartJa00,def_int_yds,0,,,,,
player,201611270mia,sfo,TartJa00,def_int_td,0,,,,,
player,201611270mia,sfo,TartJa00,def_int_long,0,,,,,
player,201611270mia,sfo,TartJa00,pass_defended,0,,,,,
player,201611270mia,sfo,TartJa00,sacks,0.0,,,,,
player,201611270mia,sfo,TartJa00,tackles_combined,3,,,,,
player,201611270mia,sfo,TartJa00,tackles_solo,2,,,,,
player,201611270mia,sfo,TartJa00,tackles_assists,1,,,,,
player,201611270mia,sfo,TartJa00,tackles_loss,0,,,,,
player,201611270mia,sfo,TartJa00,qb_hits,0,,,,,
player,201611270mia,sfo,TartJa00,fumbles_rec,0,,,,,
player,201611270mia,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,TartJa00,fumbles_forced,0,,,,,
player,201611270mia,sfo,BellBl00,def_int,0,,,,,
player,201611270mia,sfo,BellBl00,def_int_yds,0,,,,,
player,201611270mia,sfo,BellBl00,def_int_td,0,,,,,
player,201611270mia,sfo,BellBl00,def_int_long,0,,,,,
player,201611270mia,sfo,BellBl00,pass_defended,0,,,,,
player,201611270mia,sfo,BellBl00,sacks,0.0,,,,,
player,201611270mia,sfo,BellBl00,tackles_combined,2,,,,,
player,201611270mia,sfo,BellBl00,tackles_solo,1,,,,,
player,201611270mia,sfo,BellBl00,tackles_assists,1,,,,,
player,201611270mia,sfo,BellBl00,tackles_loss,0,,,,,
player,201611270mia,sfo,BellBl00,qb_hits,0,,,,,
player,201611270mia,sfo,BellBl00,fumbles_rec,0,,,,,
player,201611270mia,sfo,BellBl00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,BellBl00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,BellBl00,fumbles_forced,0,,,,,
player,201611270mia,sfo,BurbAa00,def_int,0,,,,,
player,201611270mia,sfo,BurbAa00,def_int_yds,0,,,,,
player,201611270mia,sfo,BurbAa00,def_int_td,0,,,,,
player,201611270mia,sfo,BurbAa00,def_int_long,0,,,,,
player,201611270mia,sfo,BurbAa00,pass_defended,0,,,,,
player,201611270mia,sfo,BurbAa00,sacks,0.0,,,,,
player,201611270mia,sfo,BurbAa00,tackles_combined,2,,,,,
player,201611270mia,sfo,BurbAa00,tackles_solo,1,,,,,
player,201611270mia,sfo,BurbAa00,tackles_assists,1,,,,,
player,201611270mia,sfo,BurbAa00,tackles_loss,0,,,,,
player,201611270mia,sfo,BurbAa00,qb_hits,0,,,,,
player,201611270mia,sfo,BurbAa00,fumbles_rec,0,,,,,
player,201611270mia,sfo,BurbAa00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,BurbAa00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,BurbAa00,fumbles_forced,0,,,,,
player,201611270mia,sfo,JohnDo02,def_int,0,,,,,
player,201611270mia,sfo,JohnDo02,def_int_yds,0,,,,,
player,201611270mia,sfo,JohnDo02,def_int_td,0,,,,,
player,201611270mia,sfo,JohnDo02,def_int_long,0,,,,,
player,201611270mia,sfo,JohnDo02,pass_defended,0,,,,,
player,201611270mia,sfo,JohnDo02,sacks,0.0,,,,,
player,201611270mia,sfo,JohnDo02,tackles_combined,2,,,,,
player,201611270mia,sfo,JohnDo02,tackles_solo,0,,,,,
player,201611270mia,sfo,JohnDo02,tackles_assists,2,,,,,
player,201611270mia,sfo,JohnDo02,tackles_loss,0,,,,,
player,201611270mia,sfo,JohnDo02,qb_hits,0,,,,,
player,201611270mia,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201611270mia,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201611270mia,sfo,JoneCh04,def_int,0,,,,,
player,201611270mia,sfo,JoneCh04,def_int_yds,0,,,,,
player,201611270mia,sfo,JoneCh04,def_int_td,0,,,,,
player,201611270mia,sfo,JoneCh04,def_int_long,0,,,,,
player,201611270mia,sfo,JoneCh04,pass_defended,0,,,,,
player,201611270mia,sfo,JoneCh04,sacks,0.0,,,,,
player,201611270mia,sfo,JoneCh04,tackles_combined,2,,,,,
player,201611270mia,sfo,JoneCh04,tackles_solo,1,,,,,
player,201611270mia,sfo,JoneCh04,tackles_assists,1,,,,,
player,201611270mia,sfo,JoneCh04,tackles_loss,0,,,,,
player,201611270mia,sfo,JoneCh04,qb_hits,0,,,,,
player,201611270mia,sfo,JoneCh04,fumbles_rec,0,,,,,
player,201611270mia,sfo,JoneCh04,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,JoneCh04,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,JoneCh04,fumbles_forced,0,,,,,
player,201611270mia,sfo,RobiRa00,def_int,0,,,,,
player,201611270mia,sfo,RobiRa00,def_int_yds,0,,,,,
player,201611270mia,sfo,RobiRa00,def_int_td,0,,,,,
player,201611270mia,sfo,RobiRa00,def_int_long,0,,,,,
player,201611270mia,sfo,RobiRa00,pass_defended,1,,,,,
player,201611270mia,sfo,RobiRa00,sacks,0.0,,,,,
player,201611270mia,sfo,RobiRa00,tackles_combined,2,,,,,
player,201611270mia,sfo,RobiRa00,tackles_solo,2,,,,,
player,201611270mia,sfo,RobiRa00,tackles_assists,0,,,,,
player,201611270mia,sfo,RobiRa00,tackles_loss,0,,,,,
player,201611270mia,sfo,RobiRa00,qb_hits,0,,,,,
player,201611270mia,sfo,RobiRa00,fumbles_rec,0,,,,,
player,201611270mia,sfo,RobiRa00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,RobiRa00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,RobiRa00,fumbles_forced,0,,,,,
player,201611270mia,sfo,StreRo00,def_int,0,,,,,
player,201611270mia,sfo,StreRo00,def_int_yds,,,,,,
player,201611270mia,sfo,StreRo00,def_int_td,0,,,,,
player,201611270mia,sfo,StreRo00,def_int_long,0,,,,,
player,201611270mia,sfo,StreRo00,pass_defended,0,,,,,
player,201611270mia,sfo,StreRo00,sacks,0.0,,,,,
player,201611270mia,sfo,StreRo00,tackles_combined,2,,,,,
player,201611270mia,sfo,StreRo00,tackles_solo,0,,,,,
player,201611270mia,sfo,StreRo00,tackles_assists,2,,,,,
player,201611270mia,sfo,StreRo00,tackles_loss,0,,,,,
player,201611270mia,sfo,StreRo00,qb_hits,0,,,,,
player,201611270mia,sfo,StreRo00,fumbles_rec,0,,,,,
player,201611270mia,sfo,StreRo00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,StreRo00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,StreRo00,fumbles_forced,0,,,,,
player,201611270mia,sfo,DorsGl99,def_int,0,,,,,
player,201611270mia,sfo,DorsGl99,def_int_yds,0,,,,,
player,201611270mia,sfo,DorsGl99,def_int_td,0,,,,,
player,201611270mia,sfo,DorsGl99,def_int_long,0,,,,,
player,201611270mia,sfo,DorsGl99,pass_defended,0,,,,,
player,201611270mia,sfo,DorsGl99,sacks,0.0,,,,,
player,201611270mia,sfo,DorsGl99,tackles_combined,1,,,,,
player,201611270mia,sfo,DorsGl99,tackles_solo,1,,,,,
player,201611270mia,sfo,DorsGl99,tackles_assists,0,,,,,
player,201611270mia,sfo,DorsGl99,tackles_loss,0,,,,,
player,201611270mia,sfo,DorsGl99,qb_hits,0,,,,,
player,201611270mia,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201611270mia,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201611270mia,sfo,JeroTo00,def_int,0,,,,,
player,201611270mia,sfo,JeroTo00,def_int_yds,0,,,,,
player,201611270mia,sfo,JeroTo00,def_int_td,0,,,,,
player,201611270mia,sfo,JeroTo00,def_int_long,0,,,,,
player,201611270mia,sfo,JeroTo00,pass_defended,0,,,,,
player,201611270mia,sfo,JeroTo00,sacks,0.0,,,,,
player,201611270mia,sfo,JeroTo00,tackles_combined,1,,,,,
player,201611270mia,sfo,JeroTo00,tackles_solo,0,,,,,
player,201611270mia,sfo,JeroTo00,tackles_assists,1,,,,,
player,201611270mia,sfo,JeroTo00,tackles_loss,0,,,,,
player,201611270mia,sfo,JeroTo00,qb_hits,0,,,,,
player,201611270mia,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201611270mia,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201611270mia,sfo,NelsKy00,def_int,0,,,,,
player,201611270mia,sfo,NelsKy00,def_int_yds,0,,,,,
player,201611270mia,sfo,NelsKy00,def_int_td,0,,,,,
player,201611270mia,sfo,NelsKy00,def_int_long,0,,,,,
player,201611270mia,sfo,NelsKy00,pass_defended,0,,,,,
player,201611270mia,sfo,NelsKy00,sacks,0.0,,,,,
player,201611270mia,sfo,NelsKy00,tackles_combined,1,,,,,
player,201611270mia,sfo,NelsKy00,tackles_solo,0,,,,,
player,201611270mia,sfo,NelsKy00,tackles_assists,1,,,,,
player,201611270mia,sfo,NelsKy00,tackles_loss,0,,,,,
player,201611270mia,sfo,NelsKy00,qb_hits,0,,,,,
player,201611270mia,sfo,NelsKy00,fumbles_rec,0,,,,,
player,201611270mia,sfo,NelsKy00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,NelsKy00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,NelsKy00,fumbles_forced,0,,,,,
player,201611270mia,sfo,SkovSh00,def_int,0,,,,,
player,201611270mia,sfo,SkovSh00,def_int_yds,0,,,,,
player,201611270mia,sfo,SkovSh00,def_int_td,0,,,,,
player,201611270mia,sfo,SkovSh00,def_int_long,0,,,,,
player,201611270mia,sfo,SkovSh00,pass_defended,0,,,,,
player,201611270mia,sfo,SkovSh00,sacks,0.0,,,,,
player,201611270mia,sfo,SkovSh00,tackles_combined,1,,,,,
player,201611270mia,sfo,SkovSh00,tackles_solo,0,,,,,
player,201611270mia,sfo,SkovSh00,tackles_assists,1,,,,,
player,201611270mia,sfo,SkovSh00,tackles_loss,0,,,,,
player,201611270mia,sfo,SkovSh00,qb_hits,0,,,,,
player,201611270mia,sfo,SkovSh00,fumbles_rec,0,,,,,
player,201611270mia,sfo,SkovSh00,fumbles_rec_yds,0,,,,,
player,201611270mia,sfo,SkovSh00,fumbles_rec_td,0,,,,,
player,201611270mia,sfo,SkovSh00,fumbles_forced,0,,,,,
player,201611270mia,mia,AlonKi00,def_int,1,,,,,
player,201611270mia,mia,AlonKi00,def_int_yds,10,,,,,
player,201611270mia,mia,AlonKi00,def_int_td,0,,,,,
player,201611270mia,mia,AlonKi00,def_int_long,10,,,,,
player,201611270mia,mia,AlonKi00,pass_defended,1,,,,,
player,201611270mia,mia,AlonKi00,sacks,0.0,,,,,
player,201611270mia,mia,AlonKi00,tackles_combined,11,,,,,
player,201611270mia,mia,AlonKi00,tackles_solo,4,,,,,
player,201611270mia,mia,AlonKi00,tackles_assists,7,,,,,
player,201611270mia,mia,AlonKi00,tackles_loss,0,,,,,
player,201611270mia,mia,AlonKi00,qb_hits,2,,,,,
player,201611270mia,mia,AlonKi00,fumbles_rec,1,,,,,
player,201611270mia,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201611270mia,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201611270mia,mia,AlonKi00,fumbles_forced,0,,,,,
player,201611270mia,mia,BranAn00,def_int,0,,,,,
player,201611270mia,mia,BranAn00,def_int_yds,0,,,,,
player,201611270mia,mia,BranAn00,def_int_td,0,,,,,
player,201611270mia,mia,BranAn00,def_int_long,0,,,,,
player,201611270mia,mia,BranAn00,pass_defended,0,,,,,
player,201611270mia,mia,BranAn00,sacks,1.0,,,,,
player,201611270mia,mia,BranAn00,tackles_combined,5,,,,,
player,201611270mia,mia,BranAn00,tackles_solo,4,,,,,
player,201611270mia,mia,BranAn00,tackles_assists,1,,,,,
player,201611270mia,mia,BranAn00,tackles_loss,2,,,,,
player,201611270mia,mia,BranAn00,qb_hits,2,,,,,
player,201611270mia,mia,BranAn00,fumbles_rec,0,,,,,
player,201611270mia,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201611270mia,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201611270mia,mia,BranAn00,fumbles_forced,0,,,,,
player,201611270mia,mia,WakeCa00,def_int,0,,,,,
player,201611270mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201611270mia,mia,WakeCa00,def_int_td,0,,,,,
player,201611270mia,mia,WakeCa00,def_int_long,0,,,,,
player,201611270mia,mia,WakeCa00,pass_defended,0,,,,,
player,201611270mia,mia,WakeCa00,sacks,1.0,,,,,
player,201611270mia,mia,WakeCa00,tackles_combined,3,,,,,
player,201611270mia,mia,WakeCa00,tackles_solo,2,,,,,
player,201611270mia,mia,WakeCa00,tackles_assists,1,,,,,
player,201611270mia,mia,WakeCa00,tackles_loss,1,,,,,
player,201611270mia,mia,WakeCa00,qb_hits,2,,,,,
player,201611270mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201611270mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201611270mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201611270mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201611270mia,mia,RambBa00,def_int,0,,,,,
player,201611270mia,mia,RambBa00,def_int_yds,0,,,,,
player,201611270mia,mia,RambBa00,def_int_td,0,,,,,
player,201611270mia,mia,RambBa00,def_int_long,0,,,,,
player,201611270mia,mia,RambBa00,pass_defended,1,,,,,
player,201611270mia,mia,RambBa00,sacks,0.0,,,,,
player,201611270mia,mia,RambBa00,tackles_combined,8,,,,,
player,201611270mia,mia,RambBa00,tackles_solo,4,,,,,
player,201611270mia,mia,RambBa00,tackles_assists,4,,,,,
player,201611270mia,mia,RambBa00,tackles_loss,0,,,,,
player,201611270mia,mia,RambBa00,qb_hits,1,,,,,
player,201611270mia,mia,RambBa00,fumbles_rec,0,,,,,
player,201611270mia,mia,RambBa00,fumbles_rec_yds,0,,,,,
player,201611270mia,mia,RambBa00,fumbles_rec_td,0,,,,,
player,201611270mia,mia,RambBa00,fumbles_forced,0,,,,,
player,201611270mia,mia,AbduIs00,def_int,0,,,,,
player,201611270mia,mia,AbduIs00,def_int_yds,0,,,,,
player,201611270mia,mia,AbduIs00,def_int_td,0,,,,,
player,201611270mia,mia,AbduIs00,def_int_long,0,,,,,
player,201611270mia,mia,AbduIs00,pass_defended,0,,,,,
player,201611270mia,mia,AbduIs00,sacks,0.0,,,,,
player,201611270mia,mia,AbduIs00,tackles_combined,7,,,,,
player,201611270mia,mia,AbduIs00,tackles_solo,4,,,,,
player,201611270mia,mia,AbduIs00,tackles_assists,3,,,,,
player,201611270mia,mia,AbduIs00,tackles_loss,0,,,,,
player,201611270mia,mia,AbduIs00,qb_hits,0,,,,,
player,201611270mia,mia,AbduIs00,fumbles_rec,0,,,,,
player,201611270mia,mia,AbduIs00,fumbles_rec_yds,0,,,,,
player,201611270mia,mia,AbduIs00,fumbles_rec_td,0,,,,,
player,201611270mia,mia,AbduIs00,fumbles_forced,0,,,,,
player,201611270mia,mia,HewiNe00,def_int,0,,,,,
player,201611270mia,mia,HewiNe00,def_int_yds,0,,,,,
player,201611270mia,mia,HewiNe00,def_int_td,0,,,,,
player,201611270mia,mia,HewiNe00,def_int_long,0,,,,,
player,201611270mia,mia,HewiNe00,pass_defended,0,,,,,
player,201611270mia,mia,HewiNe00,sacks,0.0,,,,,
player,201611270mia,mia,HewiNe00,tackles_combined,6,,,,,
player,201611270mia,mia,HewiNe00,tackles_solo,2,,,,,
player,201611270mia,mia,HewiNe00,tackles_assists,4,,,,,
player,201611270mia,mia,HewiNe00,tackles_loss,0,,,,,
player,201611270mia,mia,HewiNe00,qb_hits,0,,,,,
