game,2016,12,20161127,201611270tam,sea,"Seattle Seahawks",5,tam,"Tampa Bay Buccaneers",14
player,201611270tam,sea,KearJe01,pass_int,0,,,,,
player,201611270tam,sea,KearJe01,pass_sacked,0,,,,,
player,201611270tam,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201611270tam,sea,KearJe01,pass_long,0,,,,,
player,201611270tam,sea,KearJe01,pass_rating,,,,,,
player,201611270tam,sea,KearJe01,rush_att,0,,,,,
player,201611270tam,sea,KearJe01,rush_yds,0,,,,,
player,201611270tam,sea,KearJe01,rush_td,0,,,,,
player,201611270tam,sea,KearJe01,rush_long,0,,,,,
player,201611270tam,sea,KearJe01,targets,5,,,,,
player,201611270tam,sea,KearJe01,rec,1,,,,,
player,201611270tam,sea,KearJe01,rec_yds,18,,,,,
player,201611270tam,sea,KearJe01,rec_td,0,,,,,
player,201611270tam,sea,KearJe01,rec_long,18,,,,,
player,201611270tam,sea,KearJe01,fumbles,0,,,,,
player,201611270tam,sea,KearJe01,fumbles_lost,0,,,,,
player,201611270tam,sea,RichPa01,pass_cmp,0,,,,,
player,201611270tam,sea,RichPa01,pass_att,0,,,,,
player,201611270tam,sea,RichPa01,pass_yds,0,,,,,
player,201611270tam,sea,RichPa01,pass_td,0,,,,,
player,201611270tam,sea,RichPa01,pass_int,0,,,,,
player,201611270tam,sea,RichPa01,pass_sacked,0,,,,,
player,201611270tam,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201611270tam,sea,RichPa01,pass_long,0,,,,,
player,201611270tam,sea,RichPa01,pass_rating,,,,,,
player,201611270tam,sea,RichPa01,rush_att,0,,,,,
player,201611270tam,sea,RichPa01,rush_yds,0,,,,,
player,201611270tam,sea,RichPa01,rush_td,0,,,,,
player,201611270tam,sea,RichPa01,rush_long,0,,,,,
player,201611270tam,sea,RichPa01,targets,3,,,,,
player,201611270tam,sea,RichPa01,rec,1,,,,,
player,201611270tam,sea,RichPa01,rec_yds,17,,,,,
player,201611270tam,sea,RichPa01,rec_td,0,,,,,
player,201611270tam,sea,RichPa01,rec_long,17,,,,,
player,201611270tam,sea,RichPa01,fumbles,0,,,,,
player,201611270tam,sea,RichPa01,fumbles_lost,0,,,,,
player,201611270tam,sea,WillLu00,pass_cmp,0,,,,,
player,201611270tam,sea,WillLu00,pass_att,0,,,,,
player,201611270tam,sea,WillLu00,pass_yds,0,,,,,
player,201611270tam,sea,WillLu00,pass_td,0,,,,,
player,201611270tam,sea,WillLu00,pass_int,0,,,,,
player,201611270tam,sea,WillLu00,pass_sacked,0,,,,,
player,201611270tam,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201611270tam,sea,WillLu00,pass_long,0,,,,,
player,201611270tam,sea,WillLu00,pass_rating,,,,,,
player,201611270tam,sea,WillLu00,rush_att,0,,,,,
player,201611270tam,sea,WillLu00,rush_yds,0,,,,,
player,201611270tam,sea,WillLu00,rush_td,0,,,,,
player,201611270tam,sea,WillLu00,rush_long,0,,,,,
player,201611270tam,sea,WillLu00,targets,1,,,,,
player,201611270tam,sea,WillLu00,rec,1,,,,,
player,201611270tam,sea,WillLu00,rec_yds,11,,,,,
player,201611270tam,sea,WillLu00,rec_td,0,,,,,
player,201611270tam,sea,WillLu00,rec_long,11,,,,,
player,201611270tam,sea,WillLu00,fumbles,0,,,,,
player,201611270tam,sea,WillLu00,fumbles_lost,0,,,,,
player,201611270tam,sea,FarmGe02,pass_cmp,0,,,,,
player,201611270tam,sea,FarmGe02,pass_att,0,,,,,
player,201611270tam,sea,FarmGe02,pass_yds,0,,,,,
player,201611270tam,sea,FarmGe02,pass_td,0,,,,,
player,201611270tam,sea,FarmGe02,pass_int,0,,,,,
player,201611270tam,sea,FarmGe02,pass_sacked,0,,,,,
player,201611270tam,sea,FarmGe02,pass_sacked_yds,0,,,,,
player,201611270tam,sea,FarmGe02,pass_long,0,,,,,
player,201611270tam,sea,FarmGe02,pass_rating,,,,,,
player,201611270tam,sea,FarmGe02,rush_att,0,,,,,
player,201611270tam,sea,FarmGe02,rush_yds,0,,,,,
player,201611270tam,sea,FarmGe02,rush_td,0,,,,,
player,201611270tam,sea,FarmGe02,rush_long,0,,,,,
player,201611270tam,sea,FarmGe02,targets,2,,,,,
player,201611270tam,sea,FarmGe02,rec,1,,,,,
player,201611270tam,sea,FarmGe02,rec_yds,4,,,,,
player,201611270tam,sea,FarmGe02,rec_td,0,,,,,
player,201611270tam,sea,FarmGe02,rec_long,4,,,,,
player,201611270tam,sea,FarmGe02,fumbles,0,,,,,
player,201611270tam,sea,FarmGe02,fumbles_lost,0,,,,,
player,201611270tam,sea,TukuWi00,pass_cmp,0,,,,,
player,201611270tam,sea,TukuWi00,pass_att,0,,,,,
player,201611270tam,sea,TukuWi00,pass_yds,0,,,,,
player,201611270tam,sea,TukuWi00,pass_td,0,,,,,
player,201611270tam,sea,TukuWi00,pass_int,0,,,,,
player,201611270tam,sea,TukuWi00,pass_sacked,0,,,,,
player,201611270tam,sea,TukuWi00,pass_sacked_yds,0,,,,,
player,201611270tam,sea,TukuWi00,pass_long,0,,,,,
player,201611270tam,sea,TukuWi00,pass_rating,,,,,,
player,201611270tam,sea,TukuWi00,rush_att,1,,,,,
player,201611270tam,sea,TukuWi00,rush_yds,0,,,,,
player,201611270tam,sea,TukuWi00,rush_td,0,,,,,
player,201611270tam,sea,TukuWi00,rush_long,0,,,,,
player,201611270tam,sea,TukuWi00,targets,0,,,,,
player,201611270tam,sea,TukuWi00,rec,0,,,,,
player,201611270tam,sea,TukuWi00,rec_yds,0,,,,,
player,201611270tam,sea,TukuWi00,rec_td,0,,,,,
player,201611270tam,sea,TukuWi00,rec_long,0,,,,,
player,201611270tam,sea,TukuWi00,fumbles,0,,,,,
player,201611270tam,sea,TukuWi00,fumbles_lost,0,,,,,
player,201611270tam,tam,WinsJa00,pass_cmp,21,,,,,
player,201611270tam,tam,WinsJa00,pass_att,28,,,,,
player,201611270tam,tam,WinsJa00,pass_yds,220,,,,,
player,201611270tam,tam,WinsJa00,pass_td,2,,,,,
player,201611270tam,tam,WinsJa00,pass_int,1,,,,,
player,201611270tam,tam,WinsJa00,pass_sacked,0,,,,,
player,201611270tam,tam,WinsJa00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,WinsJa00,pass_long,27,,,,,
player,201611270tam,tam,WinsJa00,pass_rating,106.3,,,,,
player,201611270tam,tam,WinsJa00,rush_att,5,,,,,
player,201611270tam,tam,WinsJa00,rush_yds,12,,,,,
player,201611270tam,tam,WinsJa00,rush_td,0,,,,,
player,201611270tam,tam,WinsJa00,rush_long,8,,,,,
player,201611270tam,tam,WinsJa00,targets,0,,,,,
player,201611270tam,tam,WinsJa00,rec,0,,,,,
player,201611270tam,tam,WinsJa00,rec_yds,0,,,,,
player,201611270tam,tam,WinsJa00,rec_td,0,,,,,
player,201611270tam,tam,WinsJa00,rec_long,0,,,,,
player,201611270tam,tam,WinsJa00,fumbles,0,,,,,
player,201611270tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201611270tam,tam,MartDo00,pass_cmp,0,,,,,
player,201611270tam,tam,MartDo00,pass_att,0,,,,,
player,201611270tam,tam,MartDo00,pass_yds,0,,,,,
player,201611270tam,tam,MartDo00,pass_td,0,,,,,
player,201611270tam,tam,MartDo00,pass_int,0,,,,,
player,201611270tam,tam,MartDo00,pass_sacked,0,,,,,
player,201611270tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,MartDo00,pass_long,0,,,,,
player,201611270tam,tam,MartDo00,pass_rating,,,,,,
player,201611270tam,tam,MartDo00,rush_att,23,,,,,
player,201611270tam,tam,MartDo00,rush_yds,87,,,,,
player,201611270tam,tam,MartDo00,rush_td,0,,,,,
player,201611270tam,tam,MartDo00,rush_long,11,,,,,
player,201611270tam,tam,MartDo00,targets,2,,,,,
player,201611270tam,tam,MartDo00,rec,2,,,,,
player,201611270tam,tam,MartDo00,rec_yds,3,,,,,
player,201611270tam,tam,MartDo00,rec_td,0,,,,,
player,201611270tam,tam,MartDo00,rec_long,5,,,,,
player,201611270tam,tam,MartDo00,fumbles,1,,,,,
player,201611270tam,tam,MartDo00,fumbles_lost,1,,,,,
player,201611270tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201611270tam,tam,BarbPe01,pass_att,0,,,,,
player,201611270tam,tam,BarbPe01,pass_yds,0,,,,,
player,201611270tam,tam,BarbPe01,pass_td,0,,,,,
player,201611270tam,tam,BarbPe01,pass_int,0,,,,,
player,201611270tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201611270tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201611270tam,tam,BarbPe01,pass_long,0,,,,,
player,201611270tam,tam,BarbPe01,pass_rating,,,,,,
player,201611270tam,tam,BarbPe01,rush_att,5,,,,,
player,201611270tam,tam,BarbPe01,rush_yds,16,,,,,
player,201611270tam,tam,BarbPe01,rush_td,0,,,,,
player,201611270tam,tam,BarbPe01,rush_long,7,,,,,
player,201611270tam,tam,BarbPe01,targets,1,,,,,
player,201611270tam,tam,BarbPe01,rec,1,,,,,
player,201611270tam,tam,BarbPe01,rec_yds,4,,,,,
player,201611270tam,tam,BarbPe01,rec_td,0,,,,,
player,201611270tam,tam,BarbPe01,rec_long,4,,,,,
player,201611270tam,tam,BarbPe01,fumbles,0,,,,,
player,201611270tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201611270tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201611270tam,tam,HumpAd00,pass_att,0,,,,,
player,201611270tam,tam,HumpAd00,pass_yds,0,,,,,
player,201611270tam,tam,HumpAd00,pass_td,0,,,,,
player,201611270tam,tam,HumpAd00,pass_int,0,,,,,
player,201611270tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201611270tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,HumpAd00,pass_long,0,,,,,
player,201611270tam,tam,HumpAd00,pass_rating,,,,,,
player,201611270tam,tam,HumpAd00,rush_att,2,,,,,
player,201611270tam,tam,HumpAd00,rush_yds,3,,,,,
player,201611270tam,tam,HumpAd00,rush_td,0,,,,,
player,201611270tam,tam,HumpAd00,rush_long,8,,,,,
player,201611270tam,tam,HumpAd00,targets,1,,,,,
player,201611270tam,tam,HumpAd00,rec,1,,,,,
player,201611270tam,tam,HumpAd00,rec_yds,18,,,,,
player,201611270tam,tam,HumpAd00,rec_td,0,,,,,
player,201611270tam,tam,HumpAd00,rec_long,18,,,,,
player,201611270tam,tam,HumpAd00,fumbles,1,,,,,
player,201611270tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201611270tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201611270tam,tam,EvanMi00,pass_att,0,,,,,
player,201611270tam,tam,EvanMi00,pass_yds,0,,,,,
player,201611270tam,tam,EvanMi00,pass_td,0,,,,,
player,201611270tam,tam,EvanMi00,pass_int,0,,,,,
player,201611270tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201611270tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,EvanMi00,pass_long,0,,,,,
player,201611270tam,tam,EvanMi00,pass_rating,,,,,,
player,201611270tam,tam,EvanMi00,rush_att,0,,,,,
player,201611270tam,tam,EvanMi00,rush_yds,0,,,,,
player,201611270tam,tam,EvanMi00,rush_td,0,,,,,
player,201611270tam,tam,EvanMi00,rush_long,0,,,,,
player,201611270tam,tam,EvanMi00,targets,11,,,,,
player,201611270tam,tam,EvanMi00,rec,8,,,,,
player,201611270tam,tam,EvanMi00,rec_yds,104,,,,,
player,201611270tam,tam,EvanMi00,rec_td,2,,,,,
player,201611270tam,tam,EvanMi00,rec_long,26,,,,,
player,201611270tam,tam,EvanMi00,fumbles,0,,,,,
player,201611270tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201611270tam,tam,BratCa00,pass_cmp,0,,,,,
player,201611270tam,tam,BratCa00,pass_att,0,,,,,
player,201611270tam,tam,BratCa00,pass_yds,0,,,,,
player,201611270tam,tam,BratCa00,pass_td,0,,,,,
player,201611270tam,tam,BratCa00,pass_int,0,,,,,
player,201611270tam,tam,BratCa00,pass_sacked,0,,,,,
player,201611270tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,BratCa00,pass_long,0,,,,,
player,201611270tam,tam,BratCa00,pass_rating,,,,,,
player,201611270tam,tam,BratCa00,rush_att,0,,,,,
player,201611270tam,tam,BratCa00,rush_yds,0,,,,,
player,201611270tam,tam,BratCa00,rush_td,0,,,,,
player,201611270tam,tam,BratCa00,rush_long,0,,,,,
player,201611270tam,tam,BratCa00,targets,5,,,,,
player,201611270tam,tam,BratCa00,rec,4,,,,,
player,201611270tam,tam,BratCa00,rec_yds,49,,,,,
player,201611270tam,tam,BratCa00,rec_td,0,,,,,
player,201611270tam,tam,BratCa00,rec_long,27,,,,,
player,201611270tam,tam,BratCa00,fumbles,0,,,,,
player,201611270tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201611270tam,tam,ShepRu00,pass_cmp,0,,,,,
player,201611270tam,tam,ShepRu00,pass_att,0,,,,,
player,201611270tam,tam,ShepRu00,pass_yds,0,,,,,
player,201611270tam,tam,ShepRu00,pass_td,0,,,,,
player,201611270tam,tam,ShepRu00,pass_int,0,,,,,
player,201611270tam,tam,ShepRu00,pass_sacked,0,,,,,
player,201611270tam,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,ShepRu00,pass_long,0,,,,,
player,201611270tam,tam,ShepRu00,pass_rating,,,,,,
player,201611270tam,tam,ShepRu00,rush_att,0,,,,,
player,201611270tam,tam,ShepRu00,rush_yds,0,,,,,
player,201611270tam,tam,ShepRu00,rush_td,0,,,,,
player,201611270tam,tam,ShepRu00,rush_long,0,,,,,
player,201611270tam,tam,ShepRu00,targets,3,,,,,
player,201611270tam,tam,ShepRu00,rec,2,,,,,
player,201611270tam,tam,ShepRu00,rec_yds,23,,,,,
player,201611270tam,tam,ShepRu00,rec_td,0,,,,,
player,201611270tam,tam,ShepRu00,rec_long,18,,,,,
player,201611270tam,tam,ShepRu00,fumbles,0,,,,,
player,201611270tam,tam,ShepRu00,fumbles_lost,0,,,,,
player,201611270tam,tam,CrosAl00,pass_cmp,0,,,,,
player,201611270tam,tam,CrosAl00,pass_att,0,,,,,
player,201611270tam,tam,CrosAl00,pass_yds,0,,,,,
player,201611270tam,tam,CrosAl00,pass_td,0,,,,,
player,201611270tam,tam,CrosAl00,pass_int,0,,,,,
player,201611270tam,tam,CrosAl00,pass_sacked,0,,,,,
player,201611270tam,tam,CrosAl00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,CrosAl00,pass_long,0,,,,,
player,201611270tam,tam,CrosAl00,pass_rating,,,,,,
player,201611270tam,tam,CrosAl00,rush_att,0,,,,,
player,201611270tam,tam,CrosAl00,rush_yds,0,,,,,
player,201611270tam,tam,CrosAl00,rush_td,0,,,,,
player,201611270tam,tam,CrosAl00,rush_long,0,,,,,
player,201611270tam,tam,CrosAl00,targets,1,,,,,
player,201611270tam,tam,CrosAl00,rec,1,,,,,
player,201611270tam,tam,CrosAl00,rec_yds,10,,,,,
player,201611270tam,tam,CrosAl00,rec_td,0,,,,,
player,201611270tam,tam,CrosAl00,rec_long,10,,,,,
player,201611270tam,tam,CrosAl00,fumbles,0,,,,,
player,201611270tam,tam,CrosAl00,fumbles_lost,0,,,,,
player,201611270tam,tam,ShorCe00,pass_cmp,0,,,,,
player,201611270tam,tam,ShorCe00,pass_att,0,,,,,
player,201611270tam,tam,ShorCe00,pass_yds,0,,,,,
player,201611270tam,tam,ShorCe00,pass_td,0,,,,,
player,201611270tam,tam,ShorCe00,pass_int,0,,,,,
player,201611270tam,tam,ShorCe00,pass_sacked,0,,,,,
player,201611270tam,tam,ShorCe00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,ShorCe00,pass_long,0,,,,,
player,201611270tam,tam,ShorCe00,pass_rating,,,,,,
player,201611270tam,tam,ShorCe00,rush_att,0,,,,,
player,201611270tam,tam,ShorCe00,rush_yds,0,,,,,
player,201611270tam,tam,ShorCe00,rush_td,0,,,,,
player,201611270tam,tam,ShorCe00,rush_long,0,,,,,
player,201611270tam,tam,ShorCe00,targets,3,,,,,
player,201611270tam,tam,ShorCe00,rec,1,,,,,
player,201611270tam,tam,ShorCe00,rec_yds,6,,,,,
player,201611270tam,tam,ShorCe00,rec_td,0,,,,,
player,201611270tam,tam,ShorCe00,rec_long,6,,,,,
player,201611270tam,tam,ShorCe00,fumbles,0,,,,,
player,201611270tam,tam,ShorCe00,fumbles_lost,0,,,,,
player,201611270tam,tam,StocLu00,pass_cmp,0,,,,,
player,201611270tam,tam,StocLu00,pass_att,0,,,,,
player,201611270tam,tam,StocLu00,pass_yds,0,,,,,
player,201611270tam,tam,StocLu00,pass_td,0,,,,,
player,201611270tam,tam,StocLu00,pass_int,0,,,,,
player,201611270tam,tam,StocLu00,pass_sacked,0,,,,,
player,201611270tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201611270tam,tam,StocLu00,pass_long,0,,,,,
player,201611270tam,tam,StocLu00,pass_rating,,,,,,
player,201611270tam,tam,StocLu00,rush_att,0,,,,,
player,201611270tam,tam,StocLu00,rush_yds,0,,,,,
player,201611270tam,tam,StocLu00,rush_td,0,,,,,
player,201611270tam,tam,StocLu00,rush_long,0,,,,,
player,201611270tam,tam,StocLu00,targets,1,,,,,
player,201611270tam,tam,StocLu00,rec,1,,,,,
player,201611270tam,tam,StocLu00,rec_yds,3,,,,,
player,201611270tam,tam,StocLu00,rec_td,0,,,,,
player,201611270tam,tam,StocLu00,rec_long,3,,,,,
player,201611270tam,tam,StocLu00,fumbles,0,,,,,
player,201611270tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201611270tam,sea,ChanKa99,def_int,1,,,,,
player,201611270tam,sea,ChanKa99,def_int_yds,0,,,,,
player,201611270tam,sea,ChanKa99,def_int_td,0,,,,,
player,201611270tam,sea,ChanKa99,def_int_long,0,,,,,
player,201611270tam,sea,ChanKa99,pass_defended,1,,,,,
player,201611270tam,sea,ChanKa99,sacks,0.0,,,,,
player,201611270tam,sea,ChanKa99,tackles_combined,8,,,,,
player,201611270tam,sea,ChanKa99,tackles_solo,7,,,,,
player,201611270tam,sea,ChanKa99,tackles_assists,1,,,,,
player,201611270tam,sea,ChanKa99,tackles_loss,0,,,,,
player,201611270tam,sea,ChanKa99,qb_hits,0,,,,,
player,201611270tam,sea,ChanKa99,fumbles_rec,0,,,,,
player,201611270tam,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201611270tam,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201611270tam,sea,ChanKa99,fumbles_forced,0,,,,,
player,201611270tam,sea,WagnBo00,def_int,0,,,,,
player,201611270tam,sea,WagnBo00,def_int_yds,0,,,,,
player,201611270tam,sea,WagnBo00,def_int_td,0,,,,,
player,201611270tam,sea,WagnBo00,def_int_long,0,,,,,
player,201611270tam,sea,WagnBo00,pass_defended,0,,,,,
player,201611270tam,sea,WagnBo00,sacks,0.0,,,,,
player,201611270tam,sea,WagnBo00,tackles_combined,9,,,,,
player,201611270tam,sea,WagnBo00,tackles_solo,6,,,,,
player,201611270tam,sea,WagnBo00,tackles_assists,3,,,,,
player,201611270tam,sea,WagnBo00,tackles_loss,0,,,,,
player,201611270tam,sea,WagnBo00,qb_hits,0,,,,,
player,201611270tam,sea,WagnBo00,fumbles_rec,0,,,,,
player,201611270tam,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201611270tam,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201611270tam,sea,WagnBo00,fumbles_forced,0,,,,,
player,201611270tam,sea,WrigK.00,def_int,0,,,,,
player,201611270tam,sea,WrigK.00,def_int_yds,0,,,,,
player,201611270tam,sea,WrigK.00,def_int_td,0,,,,,
