game,2016,3,20160925,201609250dal,chi,"Chicago Bears",17,dal,"Dallas Cowboys",31
player,201609250dal,chi,FloyLe00,sacks,0.0,,,,,
player,201609250dal,chi,FloyLe00,tackles_combined,5,,,,,
player,201609250dal,chi,FloyLe00,tackles_solo,4,,,,,
player,201609250dal,chi,FloyLe00,tackles_assists,1,,,,,
player,201609250dal,chi,FloyLe00,tackles_loss,0,,,,,
player,201609250dal,chi,FloyLe00,qb_hits,0,,,,,
player,201609250dal,chi,FloyLe00,fumbles_rec,0,,,,,
player,201609250dal,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,FloyLe00,fumbles_forced,0,,,,,
player,201609250dal,chi,PortTr99,def_int,0,,,,,
player,201609250dal,chi,PortTr99,def_int_yds,0,,,,,
player,201609250dal,chi,PortTr99,def_int_td,0,,,,,
player,201609250dal,chi,PortTr99,def_int_long,0,,,,,
player,201609250dal,chi,PortTr99,pass_defended,0,,,,,
player,201609250dal,chi,PortTr99,sacks,0.0,,,,,
player,201609250dal,chi,PortTr99,tackles_combined,5,,,,,
player,201609250dal,chi,PortTr99,tackles_solo,4,,,,,
player,201609250dal,chi,PortTr99,tackles_assists,1,,,,,
player,201609250dal,chi,PortTr99,tackles_loss,0,,,,,
player,201609250dal,chi,PortTr99,qb_hits,0,,,,,
player,201609250dal,chi,PortTr99,fumbles_rec,0,,,,,
player,201609250dal,chi,PortTr99,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,PortTr99,fumbles_rec_td,0,,,,,
player,201609250dal,chi,PortTr99,fumbles_forced,0,,,,,
player,201609250dal,chi,SuttWi00,def_int,0,,,,,
player,201609250dal,chi,SuttWi00,def_int_yds,0,,,,,
player,201609250dal,chi,SuttWi00,def_int_td,0,,,,,
player,201609250dal,chi,SuttWi00,def_int_long,0,,,,,
player,201609250dal,chi,SuttWi00,pass_defended,1,,,,,
player,201609250dal,chi,SuttWi00,sacks,0.0,,,,,
player,201609250dal,chi,SuttWi00,tackles_combined,5,,,,,
player,201609250dal,chi,SuttWi00,tackles_solo,2,,,,,
player,201609250dal,chi,SuttWi00,tackles_assists,3,,,,,
player,201609250dal,chi,SuttWi00,tackles_loss,0,,,,,
player,201609250dal,chi,SuttWi00,qb_hits,0,,,,,
player,201609250dal,chi,SuttWi00,fumbles_rec,0,,,,,
player,201609250dal,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,SuttWi00,fumbles_forced,0,,,,,
player,201609250dal,chi,AchoSa00,def_int,0,,,,,
player,201609250dal,chi,AchoSa00,def_int_yds,0,,,,,
player,201609250dal,chi,AchoSa00,def_int_td,0,,,,,
player,201609250dal,chi,AchoSa00,def_int_long,0,,,,,
player,201609250dal,chi,AchoSa00,pass_defended,0,,,,,
player,201609250dal,chi,AchoSa00,sacks,0.0,,,,,
player,201609250dal,chi,AchoSa00,tackles_combined,4,,,,,
player,201609250dal,chi,AchoSa00,tackles_solo,3,,,,,
player,201609250dal,chi,AchoSa00,tackles_assists,1,,,,,
player,201609250dal,chi,AchoSa00,tackles_loss,1,,,,,
player,201609250dal,chi,AchoSa00,qb_hits,1,,,,,
player,201609250dal,chi,AchoSa00,fumbles_rec,0,,,,,
player,201609250dal,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,AchoSa00,fumbles_forced,0,,,,,
player,201609250dal,chi,UnreMi00,def_int,0,,,,,
player,201609250dal,chi,UnreMi00,def_int_yds,0,,,,,
player,201609250dal,chi,UnreMi00,def_int_td,0,,,,,
player,201609250dal,chi,UnreMi00,def_int_long,0,,,,,
player,201609250dal,chi,UnreMi00,pass_defended,0,,,,,
player,201609250dal,chi,UnreMi00,sacks,0.0,,,,,
player,201609250dal,chi,UnreMi00,tackles_combined,4,,,,,
player,201609250dal,chi,UnreMi00,tackles_solo,0,,,,,
player,201609250dal,chi,UnreMi00,tackles_assists,4,,,,,
player,201609250dal,chi,UnreMi00,tackles_loss,0,,,,,
player,201609250dal,chi,UnreMi00,qb_hits,0,,,,,
player,201609250dal,chi,UnreMi00,fumbles_rec,0,,,,,
player,201609250dal,chi,UnreMi00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,UnreMi00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,UnreMi00,fumbles_forced,0,,,,,
player,201609250dal,chi,YounWi99,def_int,0,,,,,
player,201609250dal,chi,YounWi99,def_int_yds,0,,,,,
player,201609250dal,chi,YounWi99,def_int_td,0,,,,,
player,201609250dal,chi,YounWi99,def_int_long,0,,,,,
player,201609250dal,chi,YounWi99,pass_defended,0,,,,,
player,201609250dal,chi,YounWi99,sacks,0.0,,,,,
player,201609250dal,chi,YounWi99,tackles_combined,4,,,,,
player,201609250dal,chi,YounWi99,tackles_solo,1,,,,,
player,201609250dal,chi,YounWi99,tackles_assists,3,,,,,
player,201609250dal,chi,YounWi99,tackles_loss,0,,,,,
player,201609250dal,chi,YounWi99,qb_hits,0,,,,,
player,201609250dal,chi,YounWi99,fumbles_rec,0,,,,,
player,201609250dal,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201609250dal,chi,YounWi99,fumbles_forced,0,,,,,
player,201609250dal,chi,AmosAd00,def_int,0,,,,,
player,201609250dal,chi,AmosAd00,def_int_yds,0,,,,,
player,201609250dal,chi,AmosAd00,def_int_td,0,,,,,
player,201609250dal,chi,AmosAd00,def_int_long,0,,,,,
player,201609250dal,chi,AmosAd00,pass_defended,0,,,,,
player,201609250dal,chi,AmosAd00,sacks,0.0,,,,,
player,201609250dal,chi,AmosAd00,tackles_combined,3,,,,,
player,201609250dal,chi,AmosAd00,tackles_solo,3,,,,,
player,201609250dal,chi,AmosAd00,tackles_assists,0,,,,,
player,201609250dal,chi,AmosAd00,tackles_loss,0,,,,,
player,201609250dal,chi,AmosAd00,qb_hits,0,,,,,
player,201609250dal,chi,AmosAd00,fumbles_rec,1,,,,,
player,201609250dal,chi,AmosAd00,fumbles_rec_yds,21,,,,,
player,201609250dal,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,AmosAd00,fumbles_forced,0,,,,,
player,201609250dal,chi,AndeJo01,def_int,0,,,,,
player,201609250dal,chi,AndeJo01,def_int_yds,0,,,,,
player,201609250dal,chi,AndeJo01,def_int_td,0,,,,,
player,201609250dal,chi,AndeJo01,def_int_long,0,,,,,
player,201609250dal,chi,AndeJo01,pass_defended,0,,,,,
player,201609250dal,chi,AndeJo01,sacks,0.0,,,,,
player,201609250dal,chi,AndeJo01,tackles_combined,3,,,,,
player,201609250dal,chi,AndeJo01,tackles_solo,2,,,,,
player,201609250dal,chi,AndeJo01,tackles_assists,1,,,,,
player,201609250dal,chi,AndeJo01,tackles_loss,0,,,,,
player,201609250dal,chi,AndeJo01,qb_hits,0,,,,,
player,201609250dal,chi,AndeJo01,fumbles_rec,0,,,,,
player,201609250dal,chi,AndeJo01,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,AndeJo01,fumbles_rec_td,0,,,,,
player,201609250dal,chi,AndeJo01,fumbles_forced,0,,,,,
player,201609250dal,chi,JoneCh05,def_int,0,,,,,
player,201609250dal,chi,JoneCh05,def_int_yds,0,,,,,
player,201609250dal,chi,JoneCh05,def_int_td,0,,,,,
player,201609250dal,chi,JoneCh05,def_int_long,0,,,,,
player,201609250dal,chi,JoneCh05,pass_defended,0,,,,,
player,201609250dal,chi,JoneCh05,sacks,0.0,,,,,
player,201609250dal,chi,JoneCh05,tackles_combined,3,,,,,
player,201609250dal,chi,JoneCh05,tackles_solo,2,,,,,
player,201609250dal,chi,JoneCh05,tackles_assists,1,,,,,
player,201609250dal,chi,JoneCh05,tackles_loss,0,,,,,
player,201609250dal,chi,JoneCh05,qb_hits,0,,,,,
player,201609250dal,chi,JoneCh05,fumbles_rec,0,,,,,
player,201609250dal,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201609250dal,chi,JoneCh05,fumbles_forced,0,,,,,
player,201609250dal,chi,ProsCh00,def_int,0,,,,,
player,201609250dal,chi,ProsCh00,def_int_yds,0,,,,,
player,201609250dal,chi,ProsCh00,def_int_td,0,,,,,
player,201609250dal,chi,ProsCh00,def_int_long,0,,,,,
player,201609250dal,chi,ProsCh00,pass_defended,1,,,,,
player,201609250dal,chi,ProsCh00,sacks,0.0,,,,,
player,201609250dal,chi,ProsCh00,tackles_combined,3,,,,,
player,201609250dal,chi,ProsCh00,tackles_solo,2,,,,,
player,201609250dal,chi,ProsCh00,tackles_assists,1,,,,,
player,201609250dal,chi,ProsCh00,tackles_loss,0,,,,,
player,201609250dal,chi,ProsCh00,qb_hits,0,,,,,
player,201609250dal,chi,ProsCh00,fumbles_rec,0,,,,,
player,201609250dal,chi,ProsCh00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,ProsCh00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,ProsCh00,fumbles_forced,0,,,,,
player,201609250dal,chi,BullJo00,def_int,0,,,,,
player,201609250dal,chi,BullJo00,def_int_yds,0,,,,,
player,201609250dal,chi,BullJo00,def_int_td,0,,,,,
player,201609250dal,chi,BullJo00,def_int_long,0,,,,,
player,201609250dal,chi,BullJo00,pass_defended,0,,,,,
player,201609250dal,chi,BullJo00,sacks,0.0,,,,,
player,201609250dal,chi,BullJo00,tackles_combined,2,,,,,
player,201609250dal,chi,BullJo00,tackles_solo,2,,,,,
player,201609250dal,chi,BullJo00,tackles_assists,0,,,,,
player,201609250dal,chi,BullJo00,tackles_loss,0,,,,,
player,201609250dal,chi,BullJo00,qb_hits,0,,,,,
player,201609250dal,chi,BullJo00,fumbles_rec,0,,,,,
player,201609250dal,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,BullJo00,fumbles_forced,0,,,,,
player,201609250dal,chi,HickAk00,def_int,0,,,,,
player,201609250dal,chi,HickAk00,def_int_yds,0,,,,,
player,201609250dal,chi,HickAk00,def_int_td,0,,,,,
player,201609250dal,chi,HickAk00,def_int_long,0,,,,,
player,201609250dal,chi,HickAk00,pass_defended,0,,,,,
player,201609250dal,chi,HickAk00,sacks,0.0,,,,,
player,201609250dal,chi,HickAk00,tackles_combined,2,,,,,
player,201609250dal,chi,HickAk00,tackles_solo,1,,,,,
player,201609250dal,chi,HickAk00,tackles_assists,1,,,,,
player,201609250dal,chi,HickAk00,tackles_loss,0,,,,,
player,201609250dal,chi,HickAk00,qb_hits,0,,,,,
player,201609250dal,chi,HickAk00,fumbles_rec,0,,,,,
player,201609250dal,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,HickAk00,fumbles_forced,0,,,,,
player,201609250dal,chi,WashCo00,def_int,0,,,,,
player,201609250dal,chi,WashCo00,def_int_yds,0,,,,,
player,201609250dal,chi,WashCo00,def_int_td,0,,,,,
player,201609250dal,chi,WashCo00,def_int_long,0,,,,,
player,201609250dal,chi,WashCo00,pass_defended,0,,,,,
player,201609250dal,chi,WashCo00,sacks,0.0,,,,,
player,201609250dal,chi,WashCo00,tackles_combined,2,,,,,
player,201609250dal,chi,WashCo00,tackles_solo,1,,,,,
player,201609250dal,chi,WashCo00,tackles_assists,1,,,,,
player,201609250dal,chi,WashCo00,tackles_loss,0,,,,,
player,201609250dal,chi,WashCo00,qb_hits,0,,,,,
player,201609250dal,chi,WashCo00,fumbles_rec,0,,,,,
player,201609250dal,chi,WashCo00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,WashCo00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,WashCo00,fumbles_forced,0,,,,,
player,201609250dal,chi,KwiaNi00,def_int,0,,,,,
player,201609250dal,chi,KwiaNi00,def_int_yds,0,,,,,
player,201609250dal,chi,KwiaNi00,def_int_td,0,,,,,
player,201609250dal,chi,KwiaNi00,def_int_long,0,,,,,
player,201609250dal,chi,KwiaNi00,pass_defended,0,,,,,
player,201609250dal,chi,KwiaNi00,sacks,0.0,,,,,
player,201609250dal,chi,KwiaNi00,tackles_combined,1,,,,,
player,201609250dal,chi,KwiaNi00,tackles_solo,0,,,,,
player,201609250dal,chi,KwiaNi00,tackles_assists,1,,,,,
player,201609250dal,chi,KwiaNi00,tackles_loss,0,,,,,
player,201609250dal,chi,KwiaNi00,qb_hits,0,,,,,
player,201609250dal,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201609250dal,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201609250dal,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201609250dal,chi,LeBlCr01,def_int,0,,,,,
player,201609250dal,chi,LeBlCr01,def_int_yds,0,,,,,
player,201609250dal,chi,LeBlCr01,def_int_td,0,,,,,
player,201609250dal,chi,LeBlCr01,def_int_long,0,,,,,
player,201609250dal,chi,LeBlCr01,pass_defended,0,,,,,
player,201609250dal,chi,LeBlCr01,sacks,0.0,,,,,
player,201609250dal,chi,LeBlCr01,tackles_combined,1,,,,,
player,201609250dal,chi,LeBlCr01,tackles_solo,1,,,,,
player,201609250dal,chi,LeBlCr01,tackles_assists,0,,,,,
player,201609250dal,chi,LeBlCr01,tackles_loss,0,,,,,
player,201609250dal,chi,LeBlCr01,qb_hits,0,,,,,
player,201609250dal,chi,LeBlCr01,fumbles_rec,0,,,,,
player,201609250dal,chi,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,LeBlCr01,fumbles_rec_td,0,,,,,
player,201609250dal,chi,LeBlCr01,fumbles_forced,0,,,,,
player,201609250dal,chi,McMaSh99,def_int,0,,,,,
player,201609250dal,chi,McMaSh99,def_int_yds,0,,,,,
player,201609250dal,chi,McMaSh99,def_int_td,0,,,,,
player,201609250dal,chi,McMaSh99,def_int_long,0,,,,,
player,201609250dal,chi,McMaSh99,pass_defended,0,,,,,
player,201609250dal,chi,McMaSh99,sacks,0.0,,,,,
player,201609250dal,chi,McMaSh99,tackles_combined,1,,,,,
player,201609250dal,chi,McMaSh99,tackles_solo,1,,,,,
player,201609250dal,chi,McMaSh99,tackles_assists,0,,,,,
player,201609250dal,chi,McMaSh99,tackles_loss,0,,,,,
player,201609250dal,chi,McMaSh99,qb_hits,0,,,,,
player,201609250dal,chi,McMaSh99,fumbles_rec,0,,,,,
player,201609250dal,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201609250dal,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201609250dal,chi,McMaSh99,fumbles_forced,0,,,,,
player,201609250dal,dal,ChurBa99,def_int,0,,,,,
player,201609250dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201609250dal,dal,ChurBa99,def_int_td,0,,,,,
player,201609250dal,dal,ChurBa99,def_int_long,0,,,,,
player,201609250dal,dal,ChurBa99,pass_defended,1,,,,,
player,201609250dal,dal,ChurBa99,sacks,0.0,,,,,
player,201609250dal,dal,ChurBa99,tackles_combined,9,,,,,
player,201609250dal,dal,ChurBa99,tackles_solo,6,,,,,
player,201609250dal,dal,ChurBa99,tackles_assists,3,,,,,
player,201609250dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201609250dal,dal,ChurBa99,qb_hits,0,,,,,
player,201609250dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201609250dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201609250dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201609250dal,dal,ClaiMo00,def_int,0,,,,,
player,201609250dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201609250dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201609250dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201609250dal,dal,ClaiMo00,pass_defended,1,,,,,
player,201609250dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201609250dal,dal,ClaiMo00,tackles_combined,6,,,,,
player,201609250dal,dal,ClaiMo00,tackles_solo,6,,,,,
player,201609250dal,dal,ClaiMo00,tackles_assists,0,,,,,
player,201609250dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201609250dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201609250dal,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201609250dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201609250dal,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201609250dal,dal,CarrBr99,def_int,0,,,,,
player,201609250dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201609250dal,dal,CarrBr99,def_int_td,0,,,,,
player,201609250dal,dal,CarrBr99,def_int_long,0,,,,,
player,201609250dal,dal,CarrBr99,pass_defended,1,,,,,
player,201609250dal,dal,CarrBr99,sacks,0.0,,,,,
player,201609250dal,dal,CarrBr99,tackles_combined,5,,,,,
player,201609250dal,dal,CarrBr99,tackles_solo,4,,,,,
player,201609250dal,dal,CarrBr99,tackles_assists,1,,,,,
player,201609250dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201609250dal,dal,CarrBr99,qb_hits,0,,,,,
player,201609250dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201609250dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201609250dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201609250dal,dal,JoneBy00,def_int,0,,,,,
player,201609250dal,dal,JoneBy00,def_int_yds,0,,,,,
player,201609250dal,dal,JoneBy00,def_int_td,0,,,,,
player,201609250dal,dal,JoneBy00,def_int_long,0,,,,,
player,201609250dal,dal,JoneBy00,pass_defended,1,,,,,
player,201609250dal,dal,JoneBy00,sacks,0.0,,,,,
player,201609250dal,dal,JoneBy00,tackles_combined,5,,,,,
player,201609250dal,dal,JoneBy00,tackles_solo,5,,,,,
player,201609250dal,dal,JoneBy00,tackles_assists,0,,,,,
player,201609250dal,dal,JoneBy00,tackles_loss,0,,,,,
player,201609250dal,dal,JoneBy00,qb_hits,0,,,,,
player,201609250dal,dal,JoneBy00,fumbles_rec,0,,,,,
player,201609250dal,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201609250dal,dal,JoneBy00,fumbles_forced,1,,,,,
player,201609250dal,dal,LeexSe99,def_int,0,,,,,
player,201609250dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201609250dal,dal,LeexSe99,def_int_td,0,,,,,
player,201609250dal,dal,LeexSe99,def_int_long,0,,,,,
player,201609250dal,dal,LeexSe99,pass_defended,0,,,,,
player,201609250dal,dal,LeexSe99,sacks,0.0,,,,,
player,201609250dal,dal,LeexSe99,tackles_combined,5,,,,,
player,201609250dal,dal,LeexSe99,tackles_solo,2,,,,,
player,201609250dal,dal,LeexSe99,tackles_assists,3,,,,,
player,201609250dal,dal,LeexSe99,tackles_loss,1,,,,,
player,201609250dal,dal,LeexSe99,qb_hits,0,,,,,
player,201609250dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201609250dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201609250dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201609250dal,dal,BrowAn02,def_int,0,,,,,
player,201609250dal,dal,BrowAn02,def_int_yds,0,,,,,
player,201609250dal,dal,BrowAn02,def_int_td,0,,,,,
player,201609250dal,dal,BrowAn02,def_int_long,0,,,,,
player,201609250dal,dal,BrowAn02,pass_defended,0,,,,,
player,201609250dal,dal,BrowAn02,sacks,0.0,,,,,
player,201609250dal,dal,BrowAn02,tackles_combined,4,,,,,
player,201609250dal,dal,BrowAn02,tackles_solo,3,,,,,
player,201609250dal,dal,BrowAn02,tackles_assists,1,,,,,
player,201609250dal,dal,BrowAn02,tackles_loss,0,,,,,
player,201609250dal,dal,BrowAn02,qb_hits,0,,,,,
player,201609250dal,dal,BrowAn02,fumbles_rec,0,,,,,
player,201609250dal,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201609250dal,dal,BrowAn02,fumbles_forced,0,,,,,
player,201609250dal,dal,CrawTy00,def_int,0,,,,,
player,201609250dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201609250dal,dal,CrawTy00,def_int_td,0,,,,,
player,201609250dal,dal,CrawTy00,def_int_long,0,,,,,
player,201609250dal,dal,CrawTy00,pass_defended,0,,,,,
player,201609250dal,dal,CrawTy00,sacks,0.0,,,,,
player,201609250dal,dal,CrawTy00,tackles_combined,3,,,,,
player,201609250dal,dal,CrawTy00,tackles_solo,2,,,,,
player,201609250dal,dal,CrawTy00,tackles_assists,1,,,,,
player,201609250dal,dal,CrawTy00,tackles_loss,2,,,,,
player,201609250dal,dal,CrawTy00,qb_hits,0,,,,,
player,201609250dal,dal,CrawTy00,fumbles_rec,1,,,,,
player,201609250dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201609250dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201609250dal,dal,DuraJu99,def_int,0,,,,,
player,201609250dal,dal,DuraJu99,def_int_yds,0,,,,,
player,201609250dal,dal,DuraJu99,def_int_td,0,,,,,
player,201609250dal,dal,DuraJu99,def_int_long,0,,,,,
player,201609250dal,dal,DuraJu99,pass_defended,0,,,,,
player,201609250dal,dal,DuraJu99,sacks,0.0,,,,,
player,201609250dal,dal,DuraJu99,tackles_combined,3,,,,,
player,201609250dal,dal,DuraJu99,tackles_solo,2,,,,,
player,201609250dal,dal,DuraJu99,tackles_assists,1,,,,,
player,201609250dal,dal,DuraJu99,tackles_loss,0,,,,,
player,201609250dal,dal,DuraJu99,qb_hits,0,,,,,
player,201609250dal,dal,DuraJu99,fumbles_rec,0,,,,,
player,201609250dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201609250dal,dal,DuraJu99,fumbles_forced,0,,,,,
player,201609250dal,dal,HitcAn00,def_int,0,,,,,
player,201609250dal,dal,HitcAn00,def_int_yds,0,,,,,
player,201609250dal,dal,HitcAn00,def_int_td,0,,,,,
player,201609250dal,dal,HitcAn00,def_int_long,0,,,,,
player,201609250dal,dal,HitcAn00,pass_defended,0,,,,,
player,201609250dal,dal,HitcAn00,sacks,0.0,,,,,
player,201609250dal,dal,HitcAn00,tackles_combined,3,,,,,
player,201609250dal,dal,HitcAn00,tackles_solo,1,,,,,
player,201609250dal,dal,HitcAn00,tackles_assists,2,,,,,
player,201609250dal,dal,HitcAn00,tackles_loss,0,,,,,
player,201609250dal,dal,HitcAn00,qb_hits,0,,,,,
player,201609250dal,dal,HitcAn00,fumbles_rec,0,,,,,
player,201609250dal,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201609250dal,dal,HitcAn00,fumbles_forced,0,,,,,
player,201609250dal,dal,WilcJ.00,def_int,0,,,,,
player,201609250dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201609250dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201609250dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201609250dal,dal,WilcJ.00,pass_defended,0,,,,,
player,201609250dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201609250dal,dal,WilcJ.00,tackles_combined,3,,,,,
player,201609250dal,dal,WilcJ.00,tackles_solo,3,,,,,
player,201609250dal,dal,WilcJ.00,tackles_assists,0,,,,,
player,201609250dal,dal,WilcJ.00,tackles_loss,0,,,,,
player,201609250dal,dal,WilcJ.00,qb_hits,0,,,,,
player,201609250dal,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201609250dal,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201609250dal,dal,WilcJ.00,fumbles_forced,1,,,,,
player,201609250dal,dal,WilsDa02,def_int,0,,,,,
player,201609250dal,dal,WilsDa02,def_int_yds,0,,,,,
player,201609250dal,dal,WilsDa02,def_int_td,0,,,,,
player,201609250dal,dal,WilsDa02,def_int_long,0,,,,,
player,201609250dal,dal,WilsDa02,pass_defended,0,,,,,
player,201609250dal,dal,WilsDa02,sacks,0.0,,,,,
player,201609250dal,dal,WilsDa02,tackles_combined,3,,,,,
player,201609250dal,dal,WilsDa02,tackles_solo,1,,,,,
player,201609250dal,dal,WilsDa02,tackles_assists,2,,,,,
player,201609250dal,dal,WilsDa02,tackles_loss,0,,,,,
player,201609250dal,dal,WilsDa02,qb_hits,0,,,,,
player,201609250dal,dal,WilsDa02,fumbles_rec,0,,,,,
player,201609250dal,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201609250dal,dal,WilsDa02,fumbles_forced,0,,,,,
player,201609250dal,dal,CollMa00,def_int,0,,,,,
player,201609250dal,dal,CollMa00,def_int_yds,0,,,,,
player,201609250dal,dal,CollMa00,def_int_td,0,,,,,
player,201609250dal,dal,CollMa00,def_int_long,0,,,,,
player,201609250dal,dal,CollMa00,pass_defended,0,,,,,
player,201609250dal,dal,CollMa00,sacks,0.0,,,,,
player,201609250dal,dal,CollMa00,tackles_combined,2,,,,,
player,201609250dal,dal,CollMa00,tackles_solo,1,,,,,
player,201609250dal,dal,CollMa00,tackles_assists,1,,,,,
player,201609250dal,dal,CollMa00,tackles_loss,1,,,,,
player,201609250dal,dal,CollMa00,qb_hits,0,,,,,
player,201609250dal,dal,CollMa00,fumbles_rec,0,,,,,
player,201609250dal,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201609250dal,dal,CollMa00,fumbles_forced,0,,,,,
player,201609250dal,dal,WilbKy00,def_int,0,,,,,
player,201609250dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201609250dal,dal,WilbKy00,def_int_td,0,,,,,
player,201609250dal,dal,WilbKy00,def_int_long,0,,,,,
player,201609250dal,dal,WilbKy00,pass_defended,0,,,,,
player,201609250dal,dal,WilbKy00,sacks,0.0,,,,,
player,201609250dal,dal,WilbKy00,tackles_combined,2,,,,,
player,201609250dal,dal,WilbKy00,tackles_solo,1,,,,,
player,201609250dal,dal,WilbKy00,tackles_assists,1,,,,,
player,201609250dal,dal,WilbKy00,tackles_loss,0,,,,,
player,201609250dal,dal,WilbKy00,qb_hits,0,,,,,
player,201609250dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201609250dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201609250dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201609250dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201609250dal,dal,McClTe00,def_int,0,,,,,
player,201609250dal,dal,McClTe00,def_int_yds,0,,,,,
player,201609250dal,dal,McClTe00,def_int_td,0,,,,,
player,201609250dal,dal,McClTe00,def_int_long,0,,,,,
player,201609250dal,dal,McClTe00,pass_defended,0,,,,,
player,201609250dal,dal,McClTe00,sacks,0.0,,,,,
