game,2016,8,20161030,201610300nor,sea,"Seattle Seahawks",20,nor,"New Orleans Saints",25
player,201610300nor,nor,LascDa00,qb_hits,0,,,,,
player,201610300nor,nor,LascDa00,fumbles_rec,0,,,,,
player,201610300nor,nor,LascDa00,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,LascDa00,fumbles_rec_td,0,,,,,
player,201610300nor,nor,LascDa00,fumbles_forced,0,,,,,
player,201610300nor,nor,LutzWi00,def_int,0,,,,,
player,201610300nor,nor,LutzWi00,def_int_yds,0,,,,,
player,201610300nor,nor,LutzWi00,def_int_td,0,,,,,
player,201610300nor,nor,LutzWi00,def_int_long,0,,,,,
player,201610300nor,nor,LutzWi00,pass_defended,0,,,,,
player,201610300nor,nor,LutzWi00,sacks,0.0,,,,,
player,201610300nor,nor,LutzWi00,tackles_combined,1,,,,,
player,201610300nor,nor,LutzWi00,tackles_solo,1,,,,,
player,201610300nor,nor,LutzWi00,tackles_assists,0,,,,,
player,201610300nor,nor,LutzWi00,tackles_loss,0,,,,,
player,201610300nor,nor,LutzWi00,qb_hits,0,,,,,
player,201610300nor,nor,LutzWi00,fumbles_rec,0,,,,,
player,201610300nor,nor,LutzWi00,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,LutzWi00,fumbles_rec_td,0,,,,,
player,201610300nor,nor,LutzWi00,fumbles_forced,0,,,,,
player,201610300nor,nor,MautMi00,def_int,0,,,,,
player,201610300nor,nor,MautMi00,def_int_yds,0,,,,,
player,201610300nor,nor,MautMi00,def_int_td,0,,,,,
player,201610300nor,nor,MautMi00,def_int_long,0,,,,,
player,201610300nor,nor,MautMi00,pass_defended,0,,,,,
player,201610300nor,nor,MautMi00,sacks,0.0,,,,,
player,201610300nor,nor,MautMi00,tackles_combined,1,,,,,
player,201610300nor,nor,MautMi00,tackles_solo,1,,,,,
player,201610300nor,nor,MautMi00,tackles_assists,0,,,,,
player,201610300nor,nor,MautMi00,tackles_loss,0,,,,,
player,201610300nor,nor,MautMi00,qb_hits,0,,,,,
player,201610300nor,nor,MautMi00,fumbles_rec,0,,,,,
player,201610300nor,nor,MautMi00,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,MautMi00,fumbles_rec_td,0,,,,,
player,201610300nor,nor,MautMi00,fumbles_forced,0,,,,,
player,201610300nor,nor,TappDa20,def_int,0,,,,,
player,201610300nor,nor,TappDa20,def_int_yds,0,,,,,
player,201610300nor,nor,TappDa20,def_int_td,0,,,,,
player,201610300nor,nor,TappDa20,def_int_long,0,,,,,
player,201610300nor,nor,TappDa20,pass_defended,0,,,,,
player,201610300nor,nor,TappDa20,sacks,0.0,,,,,
player,201610300nor,nor,TappDa20,tackles_combined,0,,,,,
player,201610300nor,nor,TappDa20,tackles_solo,0,,,,,
player,201610300nor,nor,TappDa20,tackles_assists,0,,,,,
player,201610300nor,nor,TappDa20,tackles_loss,0,,,,,
player,201610300nor,nor,TappDa20,qb_hits,1,,,,,
player,201610300nor,nor,TappDa20,fumbles_rec,0,,,,,
player,201610300nor,nor,TappDa20,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,TappDa20,fumbles_rec_td,0,,,,,
player,201610300nor,nor,TappDa20,fumbles_forced,0,,,,,
player,201610300nor,sea,LockTy00,kick_ret,4,,,,,
player,201610300nor,sea,LockTy00,kick_ret_yds,115,,,,,
player,201610300nor,sea,LockTy00,kick_ret_yds_per_ret,28.8,,,,,
player,201610300nor,sea,LockTy00,kick_ret_td,0,,,,,
player,201610300nor,sea,LockTy00,kick_ret_long,37,,,,,
player,201610300nor,sea,LockTy00,punt_ret,2,,,,,
player,201610300nor,sea,LockTy00,punt_ret_yds,14,,,,,
player,201610300nor,sea,LockTy00,punt_ret_yds_per_ret,7.0,,,,,
player,201610300nor,sea,LockTy00,punt_ret_td,0,,,,,
player,201610300nor,sea,LockTy00,punt_ret_long,11,,,,,
player,201610300nor,nor,CadeTr00,kick_ret,1,,,,,
player,201610300nor,nor,CadeTr00,kick_ret_yds,0,,,,,
player,201610300nor,nor,CadeTr00,kick_ret_yds_per_ret,0.0,,,,,
player,201610300nor,nor,CadeTr00,kick_ret_td,0,,,,,
player,201610300nor,nor,CadeTr00,kick_ret_long,0,,,,,
player,201610300nor,nor,CadeTr00,punt_ret,0,,,,,
player,201610300nor,nor,CadeTr00,punt_ret_yds,0,,,,,
player,201610300nor,nor,CadeTr00,punt_ret_yds_per_ret,,,,,,
player,201610300nor,nor,CadeTr00,punt_ret_td,0,,,,,
player,201610300nor,nor,CadeTr00,punt_ret_long,0,,,,,
player,201610300nor,nor,LewiTo00,kick_ret,1,,,,,
player,201610300nor,nor,LewiTo00,kick_ret_yds,23,,,,,
player,201610300nor,nor,LewiTo00,kick_ret_yds_per_ret,23.0,,,,,
player,201610300nor,nor,LewiTo00,kick_ret_td,0,,,,,
player,201610300nor,nor,LewiTo00,kick_ret_long,23,,,,,
player,201610300nor,nor,LewiTo00,punt_ret,0,,,,,
player,201610300nor,nor,LewiTo00,punt_ret_yds,0,,,,,
player,201610300nor,nor,LewiTo00,punt_ret_yds_per_ret,,,,,,
player,201610300nor,nor,LewiTo00,punt_ret_td,0,,,,,
player,201610300nor,nor,LewiTo00,punt_ret_long,0,,,,,
player,201610300nor,sea,HausSt00,xpm,2,,,,,
player,201610300nor,sea,HausSt00,xpa,2,,,,,
player,201610300nor,sea,HausSt00,fgm,2,,,,,
player,201610300nor,sea,HausSt00,fga,2,,,,,
player,201610300nor,sea,HausSt00,punt,0,,,,,
player,201610300nor,sea,HausSt00,punt_yds,0,,,,,
player,201610300nor,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201610300nor,sea,HausSt00,punt_long,0,,,,,
player,201610300nor,sea,RyanJo21,xpm,,,,,,
player,201610300nor,sea,RyanJo21,xpa,,,,,,
player,201610300nor,sea,RyanJo21,fgm,,,,,,
player,201610300nor,sea,RyanJo21,fga,,,,,,
player,201610300nor,sea,RyanJo21,punt,3,,,,,
player,201610300nor,sea,RyanJo21,punt_yds,146,,,,,
player,201610300nor,sea,RyanJo21,punt_yds_per_punt,48.7,,,,,
player,201610300nor,sea,RyanJo21,punt_long,58,,,,,
player,201610300nor,nor,LutzWi00,xpm,1,,,,,
player,201610300nor,nor,LutzWi00,xpa,1,,,,,
player,201610300nor,nor,LutzWi00,fgm,4,,,,,
player,201610300nor,nor,LutzWi00,fga,4,,,,,
player,201610300nor,nor,LutzWi00,punt,0,,,,,
player,201610300nor,nor,LutzWi00,punt_yds,0,,,,,
player,201610300nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201610300nor,nor,LutzWi00,punt_long,0,,,,,
player,201610300nor,nor,MorsTh00,xpm,,,,,,
player,201610300nor,nor,MorsTh00,xpa,,,,,,
player,201610300nor,nor,MorsTh00,fgm,,,,,,
player,201610300nor,nor,MorsTh00,fga,,,,,,
player,201610300nor,nor,MorsTh00,punt,2,,,,,
player,201610300nor,nor,MorsTh00,punt_yds,92,,,,,
player,201610300nor,nor,MorsTh00,punt_yds_per_punt,46.0,,,,,
player,201610300nor,nor,MorsTh00,punt_long,48,,,,,
player,201610300nor,nor,EvanJa21,pos,G,,,,,
player,201610300nor,nor,EvanJa21,offense,76,,,,,
player,201610300nor,nor,EvanJa21,off_pct,100%,,,,,
player,201610300nor,nor,EvanJa21,defense,0,,,,,
player,201610300nor,nor,EvanJa21,def_pct,0%,,,,,
player,201610300nor,nor,EvanJa21,special_teams,5,,,,,
player,201610300nor,nor,EvanJa21,st_pct,19%,,,,,
player,201610300nor,nor,StriZa20,pos,T,,,,,
player,201610300nor,nor,StriZa20,offense,76,,,,,
player,201610300nor,nor,StriZa20,off_pct,100%,,,,,
player,201610300nor,nor,StriZa20,defense,0,,,,,
player,201610300nor,nor,StriZa20,def_pct,0%,,,,,
player,201610300nor,nor,StriZa20,special_teams,5,,,,,
player,201610300nor,nor,StriZa20,st_pct,19%,,,,,
player,201610300nor,nor,UngeMa20,pos,C,,,,,
player,201610300nor,nor,UngeMa20,offense,76,,,,,
player,201610300nor,nor,UngeMa20,off_pct,100%,,,,,
player,201610300nor,nor,UngeMa20,defense,0,,,,,
player,201610300nor,nor,UngeMa20,def_pct,0%,,,,,
player,201610300nor,nor,UngeMa20,special_teams,5,,,,,
player,201610300nor,nor,UngeMa20,st_pct,19%,,,,,
player,201610300nor,nor,PeatAn00,pos,T,,,,,
player,201610300nor,nor,PeatAn00,offense,76,,,,,
player,201610300nor,nor,PeatAn00,off_pct,100%,,,,,
player,201610300nor,nor,PeatAn00,defense,0,,,,,
player,201610300nor,nor,PeatAn00,def_pct,0%,,,,,
player,201610300nor,nor,PeatAn00,special_teams,5,,,,,
player,201610300nor,nor,PeatAn00,st_pct,19%,,,,,
player,201610300nor,nor,ArmsTe00,pos,T,,,,,
player,201610300nor,nor,ArmsTe00,offense,76,,,,,
player,201610300nor,nor,ArmsTe00,off_pct,100%,,,,,
player,201610300nor,nor,ArmsTe00,defense,0,,,,,
player,201610300nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201610300nor,nor,ArmsTe00,special_teams,0,,,,,
player,201610300nor,nor,ArmsTe00,st_pct,0%,,,,,
player,201610300nor,nor,BreeDr00,pos,QB,,,,,
player,201610300nor,nor,BreeDr00,offense,76,,,,,
player,201610300nor,nor,BreeDr00,off_pct,100%,,,,,
player,201610300nor,nor,BreeDr00,defense,0,,,,,
player,201610300nor,nor,BreeDr00,def_pct,0%,,,,,
player,201610300nor,nor,BreeDr00,special_teams,0,,,,,
player,201610300nor,nor,BreeDr00,st_pct,0%,,,,,
player,201610300nor,nor,HillJo02,pos,TE,,,,,
player,201610300nor,nor,HillJo02,offense,61,,,,,
player,201610300nor,nor,HillJo02,off_pct,80%,,,,,
player,201610300nor,nor,HillJo02,defense,0,,,,,
player,201610300nor,nor,HillJo02,def_pct,0%,,,,,
player,201610300nor,nor,HillJo02,special_teams,12,,,,,
player,201610300nor,nor,HillJo02,st_pct,44%,,,,,
player,201610300nor,nor,ThomMi05,pos,WR,,,,,
player,201610300nor,nor,ThomMi05,offense,61,,,,,
player,201610300nor,nor,ThomMi05,off_pct,80%,,,,,
player,201610300nor,nor,ThomMi05,defense,0,,,,,
player,201610300nor,nor,ThomMi05,def_pct,0%,,,,,
player,201610300nor,nor,ThomMi05,special_teams,0,,,,,
player,201610300nor,nor,ThomMi05,st_pct,0%,,,,,
player,201610300nor,nor,SneaWi00,pos,WR,,,,,
player,201610300nor,nor,SneaWi00,offense,56,,,,,
player,201610300nor,nor,SneaWi00,off_pct,74%,,,,,
player,201610300nor,nor,SneaWi00,defense,0,,,,,
player,201610300nor,nor,SneaWi00,def_pct,0%,,,,,
player,201610300nor,nor,SneaWi00,special_teams,3,,,,,
player,201610300nor,nor,SneaWi00,st_pct,11%,,,,,
player,201610300nor,nor,HighTi00,pos,RB,,,,,
player,201610300nor,nor,HighTi00,offense,47,,,,,
player,201610300nor,nor,HighTi00,off_pct,62%,,,,,
player,201610300nor,nor,HighTi00,defense,0,,,,,
player,201610300nor,nor,HighTi00,def_pct,0%,,,,,
player,201610300nor,nor,HighTi00,special_teams,0,,,,,
player,201610300nor,nor,HighTi00,st_pct,0%,,,,,
player,201610300nor,nor,CookBr00,pos,WR,,,,,
player,201610300nor,nor,CookBr00,offense,38,,,,,
player,201610300nor,nor,CookBr00,off_pct,50%,,,,,
player,201610300nor,nor,CookBr00,defense,0,,,,,
player,201610300nor,nor,CookBr00,def_pct,0%,,,,,
player,201610300nor,nor,CookBr00,special_teams,0,,,,,
player,201610300nor,nor,CookBr00,st_pct,0%,,,,,
player,201610300nor,nor,ColeBr00,pos,WR,,,,,
player,201610300nor,nor,ColeBr00,offense,28,,,,,
player,201610300nor,nor,ColeBr00,off_pct,37%,,,,,
player,201610300nor,nor,ColeBr00,defense,0,,,,,
player,201610300nor,nor,ColeBr00,def_pct,0%,,,,,
player,201610300nor,nor,ColeBr00,special_teams,5,,,,,
player,201610300nor,nor,ColeBr00,st_pct,19%,,,,,
player,201610300nor,nor,FleeCo00,pos,TE,,,,,
player,201610300nor,nor,FleeCo00,offense,26,,,,,
player,201610300nor,nor,FleeCo00,off_pct,34%,,,,,
player,201610300nor,nor,FleeCo00,defense,0,,,,,
player,201610300nor,nor,FleeCo00,def_pct,0%,,,,,
player,201610300nor,nor,FleeCo00,special_teams,0,,,,,
player,201610300nor,nor,FleeCo00,st_pct,0%,,,,,
player,201610300nor,nor,KuhnJo00,pos,FB,,,,,
player,201610300nor,nor,KuhnJo00,offense,22,,,,,
player,201610300nor,nor,KuhnJo00,off_pct,29%,,,,,
player,201610300nor,nor,KuhnJo00,defense,0,,,,,
player,201610300nor,nor,KuhnJo00,def_pct,0%,,,,,
player,201610300nor,nor,KuhnJo00,special_teams,5,,,,,
player,201610300nor,nor,KuhnJo00,st_pct,19%,,,,,
player,201610300nor,nor,KeleSe00,pos,C,,,,,
player,201610300nor,nor,KeleSe00,offense,13,,,,,
player,201610300nor,nor,KeleSe00,off_pct,17%,,,,,
player,201610300nor,nor,KeleSe00,defense,0,,,,,
player,201610300nor,nor,KeleSe00,def_pct,0%,,,,,
player,201610300nor,nor,KeleSe00,special_teams,5,,,,,
player,201610300nor,nor,KeleSe00,st_pct,19%,,,,,
player,201610300nor,nor,CadeTr00,pos,RB,,,,,
player,201610300nor,nor,CadeTr00,offense,8,,,,,
player,201610300nor,nor,CadeTr00,off_pct,11%,,,,,
player,201610300nor,nor,CadeTr00,defense,0,,,,,
player,201610300nor,nor,CadeTr00,def_pct,0%,,,,,
player,201610300nor,nor,CadeTr00,special_teams,17,,,,,
player,201610300nor,nor,CadeTr00,st_pct,63%,,,,,
player,201610300nor,nor,LascDa00,pos,RB,,,,,
player,201610300nor,nor,LascDa00,offense,8,,,,,
player,201610300nor,nor,LascDa00,off_pct,11%,,,,,
player,201610300nor,nor,LascDa00,defense,0,,,,,
player,201610300nor,nor,LascDa00,def_pct,0%,,,,,
player,201610300nor,nor,LascDa00,special_teams,17,,,,,
player,201610300nor,nor,LascDa00,st_pct,63%,,,,,
player,201610300nor,nor,LeliTi00,pos,G,,,,,
player,201610300nor,nor,LeliTi00,offense,6,,,,,
player,201610300nor,nor,LeliTi00,off_pct,8%,,,,,
player,201610300nor,nor,LeliTi00,defense,0,,,,,
player,201610300nor,nor,LeliTi00,def_pct,0%,,,,,
player,201610300nor,nor,LeliTi00,special_teams,10,,,,,
player,201610300nor,nor,LeliTi00,st_pct,37%,,,,,
player,201610300nor,nor,IngrMa01,pos,RB,,,,,
player,201610300nor,nor,IngrMa01,offense,6,,,,,
player,201610300nor,nor,IngrMa01,off_pct,8%,,,,,
player,201610300nor,nor,IngrMa01,defense,0,,,,,
player,201610300nor,nor,IngrMa01,def_pct,0%,,,,,
player,201610300nor,nor,IngrMa01,special_teams,0,,,,,
player,201610300nor,nor,IngrMa01,st_pct,0%,,,,,
player,201610300nor,nor,BellVo00,pos,FS,,,,,
player,201610300nor,nor,BellVo00,offense,0,,,,,
player,201610300nor,nor,BellVo00,off_pct,0%,,,,,
player,201610300nor,nor,BellVo00,defense,54,,,,,
player,201610300nor,nor,BellVo00,def_pct,100%,,,,,
player,201610300nor,nor,BellVo00,special_teams,15,,,,,
player,201610300nor,nor,BellVo00,st_pct,56%,,,,,
player,201610300nor,nor,RobeCr00,pos,LB,,,,,
player,201610300nor,nor,RobeCr00,offense,0,,,,,
player,201610300nor,nor,RobeCr00,off_pct,0%,,,,,
player,201610300nor,nor,RobeCr00,defense,54,,,,,
player,201610300nor,nor,RobeCr00,def_pct,100%,,,,,
player,201610300nor,nor,RobeCr00,special_teams,7,,,,,
player,201610300nor,nor,RobeCr00,st_pct,26%,,,,,
player,201610300nor,nor,JordCa00,pos,DE,,,,,
player,201610300nor,nor,JordCa00,offense,0,,,,,
player,201610300nor,nor,JordCa00,off_pct,0%,,,,,
player,201610300nor,nor,JordCa00,defense,54,,,,,
player,201610300nor,nor,JordCa00,def_pct,100%,,,,,
player,201610300nor,nor,JordCa00,special_teams,5,,,,,
player,201610300nor,nor,JordCa00,st_pct,19%,,,,,
player,201610300nor,nor,WebbBW00,pos,CB,,,,,
player,201610300nor,nor,WebbBW00,offense,0,,,,,
player,201610300nor,nor,WebbBW00,off_pct,0%,,,,,
player,201610300nor,nor,WebbBW00,defense,54,,,,,
player,201610300nor,nor,WebbBW00,def_pct,100%,,,,,
player,201610300nor,nor,WebbBW00,special_teams,0,,,,,
player,201610300nor,nor,WebbBW00,st_pct,0%,,,,,
player,201610300nor,nor,CrawKe02,pos,CB,,,,,
player,201610300nor,nor,CrawKe02,offense,0,,,,,
player,201610300nor,nor,CrawKe02,off_pct,0%,,,,,
player,201610300nor,nor,CrawKe02,defense,53,,,,,
player,201610300nor,nor,CrawKe02,def_pct,98%,,,,,
player,201610300nor,nor,CrawKe02,special_teams,8,,,,,
player,201610300nor,nor,CrawKe02,st_pct,30%,,,,,
player,201610300nor,nor,ByrdJa99,pos,FS,,,,,
player,201610300nor,nor,ByrdJa99,offense,0,,,,,
player,201610300nor,nor,ByrdJa99,off_pct,0%,,,,,
player,201610300nor,nor,ByrdJa99,defense,50,,,,,
player,201610300nor,nor,ByrdJa99,def_pct,93%,,,,,
player,201610300nor,nor,ByrdJa99,special_teams,5,,,,,
player,201610300nor,nor,ByrdJa99,st_pct,19%,,,,,
player,201610300nor,nor,VaccKe00,pos,SS,,,,,
player,201610300nor,nor,VaccKe00,offense,0,,,,,
player,201610300nor,nor,VaccKe00,off_pct,0%,,,,,
player,201610300nor,nor,VaccKe00,defense,44,,,,,
player,201610300nor,nor,VaccKe00,def_pct,81%,,,,,
player,201610300nor,nor,VaccKe00,special_teams,0,,,,,
player,201610300nor,nor,VaccKe00,st_pct,0%,,,,,
player,201610300nor,nor,KrugPa99,pos,DE,,,,,
player,201610300nor,nor,KrugPa99,offense,0,,,,,
player,201610300nor,nor,KrugPa99,off_pct,0%,,,,,
player,201610300nor,nor,KrugPa99,defense,40,,,,,
player,201610300nor,nor,KrugPa99,def_pct,74%,,,,,
player,201610300nor,nor,KrugPa99,special_teams,5,,,,,
player,201610300nor,nor,KrugPa99,st_pct,19%,,,,,
player,201610300nor,nor,FairNi00,pos,DT,,,,,
player,201610300nor,nor,FairNi00,offense,0,,,,,
player,201610300nor,nor,FairNi00,off_pct,0%,,,,,
player,201610300nor,nor,FairNi00,defense,40,,,,,
player,201610300nor,nor,FairNi00,def_pct,74%,,,,,
player,201610300nor,nor,FairNi00,special_teams,0,,,,,
player,201610300nor,nor,FairNi00,st_pct,0%,,,,,
player,201610300nor,nor,StupNa01,pos,LB,,,,,
player,201610300nor,nor,StupNa01,offense,0,,,,,
player,201610300nor,nor,StupNa01,off_pct,0%,,,,,
player,201610300nor,nor,StupNa01,defense,36,,,,,
player,201610300nor,nor,StupNa01,def_pct,67%,,,,,
player,201610300nor,nor,StupNa01,special_teams,22,,,,,
player,201610300nor,nor,StupNa01,st_pct,81%,,,,,
player,201610300nor,nor,OnyeDa00,pos,DE,,,,,
player,201610300nor,nor,OnyeDa00,offense,0,,,,,
player,201610300nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201610300nor,nor,OnyeDa00,defense,34,,,,,
player,201610300nor,nor,OnyeDa00,def_pct,63%,,,,,
player,201610300nor,nor,OnyeDa00,special_teams,0,,,,,
player,201610300nor,nor,OnyeDa00,st_pct,0%,,,,,
player,201610300nor,nor,ElleDa99,pos,LB,,,,,
player,201610300nor,nor,ElleDa99,offense,0,,,,,
player,201610300nor,nor,ElleDa99,off_pct,0%,,,,,
player,201610300nor,nor,ElleDa99,defense,18,,,,,
player,201610300nor,nor,ElleDa99,def_pct,33%,,,,,
player,201610300nor,nor,ElleDa99,special_teams,0,,,,,
player,201610300nor,nor,ElleDa99,st_pct,0%,,,,,
player,201610300nor,nor,DaviTy01,pos,DT,,,,,
player,201610300nor,nor,DaviTy01,offense,0,,,,,
player,201610300nor,nor,DaviTy01,off_pct,0%,,,,,
player,201610300nor,nor,DaviTy01,defense,17,,,,,
player,201610300nor,nor,DaviTy01,def_pct,31%,,,,,
player,201610300nor,nor,DaviTy01,special_teams,5,,,,,
player,201610300nor,nor,DaviTy01,st_pct,19%,,,,,
player,201610300nor,nor,JenkJo00,pos,DT,,,,,
player,201610300nor,nor,JenkJo00,offense,0,,,,,
player,201610300nor,nor,JenkJo00,off_pct,0%,,,,,
player,201610300nor,nor,JenkJo00,defense,11,,,,,
player,201610300nor,nor,JenkJo00,def_pct,20%,,,,,
player,201610300nor,nor,JenkJo00,special_teams,0,,,,,
player,201610300nor,nor,JenkJo00,st_pct,0%,,,,,
player,201610300nor,nor,HarpRo21,pos,SS,,,,,
player,201610300nor,nor,HarpRo21,offense,0,,,,,
player,201610300nor,nor,HarpRo21,off_pct,0%,,,,,
player,201610300nor,nor,HarpRo21,defense,10,,,,,
player,201610300nor,nor,HarpRo21,def_pct,19%,,,,,
player,201610300nor,nor,HarpRo21,special_teams,12,,,,,
player,201610300nor,nor,HarpRo21,st_pct,44%,,,,,
player,201610300nor,nor,TappDa20,pos,DE,,,,,
player,201610300nor,nor,TappDa20,offense,0,,,,,
player,201610300nor,nor,TappDa20,off_pct,0%,,,,,
player,201610300nor,nor,TappDa20,defense,9,,,,,
player,201610300nor,nor,TappDa20,def_pct,17%,,,,,
player,201610300nor,nor,TappDa20,special_teams,10,,,,,
player,201610300nor,nor,TappDa20,st_pct,37%,,,,,
player,201610300nor,nor,HarrDe04,pos,CB,,,,,
player,201610300nor,nor,HarrDe04,offense,0,,,,,
player,201610300nor,nor,HarrDe04,off_pct,0%,,,,,
player,201610300nor,nor,HarrDe04,defense,6,,,,,
player,201610300nor,nor,HarrDe04,def_pct,11%,,,,,
player,201610300nor,nor,HarrDe04,special_teams,9,,,,,
player,201610300nor,nor,HarrDe04,st_pct,33%,,,,,
player,201610300nor,nor,MautMi00,pos,LB,,,,,
player,201610300nor,nor,MautMi00,offense,0,,,,,
player,201610300nor,nor,MautMi00,off_pct,0%,,,,,
player,201610300nor,nor,MautMi00,defense,5,,,,,
player,201610300nor,nor,MautMi00,def_pct,9%,,,,,
player,201610300nor,nor,MautMi00,special_teams,22,,,,,
player,201610300nor,nor,MautMi00,st_pct,81%,,,,,
player,201610300nor,nor,EdebKa00,pos,DE,,,,,
player,201610300nor,nor,EdebKa00,offense,0,,,,,
player,201610300nor,nor,EdebKa00,off_pct,0%,,,,,
player,201610300nor,nor,EdebKa00,defense,5,,,,,
player,201610300nor,nor,EdebKa00,def_pct,9%,,,,,
player,201610300nor,nor,EdebKa00,special_teams,12,,,,,
player,201610300nor,nor,EdebKa00,st_pct,44%,,,,,
player,201610300nor,nor,DixoBr01,pos,CB,,,,,
player,201610300nor,nor,DixoBr01,offense,0,,,,,
player,201610300nor,nor,DixoBr01,off_pct,0%,,,,,
player,201610300nor,nor,DixoBr01,defense,0,,,,,
player,201610300nor,nor,DixoBr01,def_pct,0%,,,,,
player,201610300nor,nor,DixoBr01,special_teams,17,,,,,
player,201610300nor,nor,DixoBr01,st_pct,63%,,,,,
player,201610300nor,nor,LutzWi00,pos,K,,,,,
player,201610300nor,nor,LutzWi00,offense,0,,,,,
player,201610300nor,nor,LutzWi00,off_pct,0%,,,,,
player,201610300nor,nor,LutzWi00,defense,0,,,,,
player,201610300nor,nor,LutzWi00,def_pct,0%,,,,,
player,201610300nor,nor,LutzWi00,special_teams,12,,,,,
player,201610300nor,nor,LutzWi00,st_pct,44%,,,,,
player,201610300nor,nor,LaurJa99,pos,LB,,,,,
player,201610300nor,nor,LaurJa99,offense,0,,,,,
player,201610300nor,nor,LaurJa99,off_pct,0%,,,,,
player,201610300nor,nor,LaurJa99,defense,0,,,,,
player,201610300nor,nor,LaurJa99,def_pct,0%,,,,,
player,201610300nor,nor,LaurJa99,special_teams,10,,,,,
player,201610300nor,nor,LaurJa99,st_pct,37%,,,,,
player,201610300nor,nor,LewiTo00,pos,WR,,,,,
player,201610300nor,nor,LewiTo00,offense,0,,,,,
player,201610300nor,nor,LewiTo00,off_pct,0%,,,,,
player,201610300nor,nor,LewiTo00,defense,0,,,,,
player,201610300nor,nor,LewiTo00,def_pct,0%,,,,,
player,201610300nor,nor,LewiTo00,special_teams,8,,,,,
player,201610300nor,nor,LewiTo00,st_pct,30%,,,,,
player,201610300nor,nor,DresJu20,pos,LS,,,,,
player,201610300nor,nor,DresJu20,offense,0,,,,,
player,201610300nor,nor,DresJu20,off_pct,0%,,,,,
player,201610300nor,nor,DresJu20,defense,0,,,,,
player,201610300nor,nor,DresJu20,def_pct,0%,,,,,
player,201610300nor,nor,DresJu20,special_teams,7,,,,,
player,201610300nor,nor,DresJu20,st_pct,26%,,,,,
player,201610300nor,nor,MorsTh00,pos,P,,,,,
player,201610300nor,nor,MorsTh00,offense,0,,,,,
player,201610300nor,nor,MorsTh00,off_pct,0%,,,,,
player,201610300nor,nor,MorsTh00,defense,0,,,,,
player,201610300nor,nor,MorsTh00,def_pct,0%,,,,,
player,201610300nor,nor,MorsTh00,special_teams,7,,,,,
player,201610300nor,nor,MorsTh00,st_pct,26%,,,,,
player,201610300nor,nor,HillTo21,pos,T,,,,,
player,201610300nor,nor,HillTo21,offense,0,,,,,
player,201610300nor,nor,HillTo21,off_pct,0%,,,,,
player,201610300nor,nor,HillTo21,defense,0,,,,,
player,201610300nor,nor,HillTo21,def_pct,0%,,,,,
player,201610300nor,nor,HillTo21,special_teams,5,,,,,
player,201610300nor,nor,HillTo21,st_pct,19%,,,,,
player,201610300nor,sea,GlowMa00,pos,G,,,,,
player,201610300nor,sea,GlowMa00,offense,54,,,,,
player,201610300nor,sea,GlowMa00,off_pct,100%,,,,,
player,201610300nor,sea,GlowMa00,defense,0,,,,,
player,201610300nor,sea,GlowMa00,def_pct,0%,,,,,
player,201610300nor,sea,GlowMa00,special_teams,12,,,,,
player,201610300nor,sea,GlowMa00,st_pct,44%,,,,,
player,201610300nor,sea,FantGe00,pos,T,,,,,
player,201610300nor,sea,FantGe00,offense,54,,,,,
player,201610300nor,sea,FantGe00,off_pct,100%,,,,,
player,201610300nor,sea,FantGe00,defense,0,,,,,
player,201610300nor,sea,FantGe00,def_pct,0%,,,,,
player,201610300nor,sea,FantGe00,special_teams,5,,,,,
player,201610300nor,sea,FantGe00,st_pct,19%,,,,,
player,201610300nor,sea,GillGa01,pos,T,,,,,
player,201610300nor,sea,GillGa01,offense,54,,,,,
player,201610300nor,sea,GillGa01,off_pct,100%,,,,,
player,201610300nor,sea,GillGa01,defense,0,,,,,
player,201610300nor,sea,GillGa01,def_pct,0%,,,,,
player,201610300nor,sea,GillGa01,special_teams,5,,,,,
player,201610300nor,sea,GillGa01,st_pct,19%,,,,,
player,201610300nor,sea,IfedGe00,pos,G,,,,,
player,201610300nor,sea,IfedGe00,offense,54,,,,,
player,201610300nor,sea,IfedGe00,off_pct,100%,,,,,
player,201610300nor,sea,IfedGe00,defense,0,,,,,
player,201610300nor,sea,IfedGe00,def_pct,0%,,,,,
player,201610300nor,sea,IfedGe00,special_teams,5,,,,,
player,201610300nor,sea,IfedGe00,st_pct,19%,,,,,
player,201610300nor,sea,WilsRu00,pos,QB,,,,,
player,201610300nor,sea,WilsRu00,offense,54,,,,,
player,201610300nor,sea,WilsRu00,off_pct,100%,,,,,
player,201610300nor,sea,WilsRu00,defense,0,,,,,
player,201610300nor,sea,WilsRu00,def_pct,0%,,,,,
player,201610300nor,sea,WilsRu00,special_teams,0,,,,,
player,201610300nor,sea,WilsRu00,st_pct,0%,,,,,
player,201610300nor,sea,BritJu00,pos,C,,,,,
player,201610300nor,sea,BritJu00,offense,52,,,,,
player,201610300nor,sea,BritJu00,off_pct,96%,,,,,
