game,2016,16,20161226,201612260dal,det,"Detroit Lions",21,dal,"Dallas Cowboys",42
player,201612260dal,det,TateGo00,rec_yds,58,,,,,
player,201612260dal,det,TateGo00,rec_td,0,,,,,
player,201612260dal,det,TateGo00,rec_long,16,,,,,
player,201612260dal,det,TateGo00,fumbles,1,,,,,
player,201612260dal,det,TateGo00,fumbles_lost,0,,,,,
player,201612260dal,det,BoldAn00,pass_cmp,0,,,,,
player,201612260dal,det,BoldAn00,pass_att,0,,,,,
player,201612260dal,det,BoldAn00,pass_yds,0,,,,,
player,201612260dal,det,BoldAn00,pass_td,0,,,,,
player,201612260dal,det,BoldAn00,pass_int,0,,,,,
player,201612260dal,det,BoldAn00,pass_sacked,0,,,,,
player,201612260dal,det,BoldAn00,pass_sacked_yds,0,,,,,
player,201612260dal,det,BoldAn00,pass_long,0,,,,,
player,201612260dal,det,BoldAn00,pass_rating,,,,,,
player,201612260dal,det,BoldAn00,rush_att,0,,,,,
player,201612260dal,det,BoldAn00,rush_yds,0,,,,,
player,201612260dal,det,BoldAn00,rush_td,0,,,,,
player,201612260dal,det,BoldAn00,rush_long,0,,,,,
player,201612260dal,det,BoldAn00,targets,7,,,,,
player,201612260dal,det,BoldAn00,rec,5,,,,,
player,201612260dal,det,BoldAn00,rec_yds,33,,,,,
player,201612260dal,det,BoldAn00,rec_td,0,,,,,
player,201612260dal,det,BoldAn00,rec_long,9,,,,,
player,201612260dal,det,BoldAn00,fumbles,0,,,,,
player,201612260dal,det,BoldAn00,fumbles_lost,0,,,,,
player,201612260dal,det,JoneMa02,pass_cmp,0,,,,,
player,201612260dal,det,JoneMa02,pass_att,0,,,,,
player,201612260dal,det,JoneMa02,pass_yds,0,,,,,
player,201612260dal,det,JoneMa02,pass_td,0,,,,,
player,201612260dal,det,JoneMa02,pass_int,0,,,,,
player,201612260dal,det,JoneMa02,pass_sacked,0,,,,,
player,201612260dal,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201612260dal,det,JoneMa02,pass_long,0,,,,,
player,201612260dal,det,JoneMa02,pass_rating,,,,,,
player,201612260dal,det,JoneMa02,rush_att,0,,,,,
player,201612260dal,det,JoneMa02,rush_yds,0,,,,,
player,201612260dal,det,JoneMa02,rush_td,0,,,,,
player,201612260dal,det,JoneMa02,rush_long,0,,,,,
player,201612260dal,det,JoneMa02,targets,7,,,,,
player,201612260dal,det,JoneMa02,rec,1,,,,,
player,201612260dal,det,JoneMa02,rec_yds,16,,,,,
player,201612260dal,det,JoneMa02,rec_td,0,,,,,
player,201612260dal,det,JoneMa02,rec_long,16,,,,,
player,201612260dal,det,JoneMa02,fumbles,0,,,,,
player,201612260dal,det,JoneMa02,fumbles_lost,0,,,,,
player,201612260dal,det,RobeAn00,pass_cmp,0,,,,,
player,201612260dal,det,RobeAn00,pass_att,0,,,,,
player,201612260dal,det,RobeAn00,pass_yds,0,,,,,
player,201612260dal,det,RobeAn00,pass_td,0,,,,,
player,201612260dal,det,RobeAn00,pass_int,0,,,,,
player,201612260dal,det,RobeAn00,pass_sacked,0,,,,,
player,201612260dal,det,RobeAn00,pass_sacked_yds,0,,,,,
player,201612260dal,det,RobeAn00,pass_long,0,,,,,
player,201612260dal,det,RobeAn00,pass_rating,,,,,,
player,201612260dal,det,RobeAn00,rush_att,0,,,,,
player,201612260dal,det,RobeAn00,rush_yds,0,,,,,
player,201612260dal,det,RobeAn00,rush_td,0,,,,,
player,201612260dal,det,RobeAn00,rush_long,0,,,,,
player,201612260dal,det,RobeAn00,targets,1,,,,,
player,201612260dal,det,RobeAn00,rec,1,,,,,
player,201612260dal,det,RobeAn00,rec_yds,14,,,,,
player,201612260dal,det,RobeAn00,rec_td,0,,,,,
player,201612260dal,det,RobeAn00,rec_long,14,,,,,
player,201612260dal,det,RobeAn00,fumbles,0,,,,,
player,201612260dal,det,RobeAn00,fumbles_lost,0,,,,,
player,201612260dal,det,JoneT.00,pass_cmp,0,,,,,
player,201612260dal,det,JoneT.00,pass_att,0,,,,,
player,201612260dal,det,JoneT.00,pass_yds,0,,,,,
player,201612260dal,det,JoneT.00,pass_td,0,,,,,
player,201612260dal,det,JoneT.00,pass_int,0,,,,,
player,201612260dal,det,JoneT.00,pass_sacked,0,,,,,
player,201612260dal,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201612260dal,det,JoneT.00,pass_long,0,,,,,
player,201612260dal,det,JoneT.00,pass_rating,,,,,,
player,201612260dal,det,JoneT.00,rush_att,0,,,,,
player,201612260dal,det,JoneT.00,rush_yds,0,,,,,
player,201612260dal,det,JoneT.00,rush_td,0,,,,,
player,201612260dal,det,JoneT.00,rush_long,0,,,,,
player,201612260dal,det,JoneT.00,targets,6,,,,,
player,201612260dal,det,JoneT.00,rec,1,,,,,
player,201612260dal,det,JoneT.00,rec_yds,9,,,,,
player,201612260dal,det,JoneT.00,rec_td,0,,,,,
player,201612260dal,det,JoneT.00,rec_long,9,,,,,
player,201612260dal,det,JoneT.00,fumbles,0,,,,,
player,201612260dal,det,JoneT.00,fumbles_lost,0,,,,,
player,201612260dal,det,MullMa00,pass_cmp,0,,,,,
player,201612260dal,det,MullMa00,pass_att,0,,,,,
player,201612260dal,det,MullMa00,pass_yds,0,,,,,
player,201612260dal,det,MullMa00,pass_td,0,,,,,
player,201612260dal,det,MullMa00,pass_int,0,,,,,
player,201612260dal,det,MullMa00,pass_sacked,0,,,,,
player,201612260dal,det,MullMa00,pass_sacked_yds,0,,,,,
player,201612260dal,det,MullMa00,pass_long,0,,,,,
player,201612260dal,det,MullMa00,pass_rating,,,,,,
player,201612260dal,det,MullMa00,rush_att,0,,,,,
player,201612260dal,det,MullMa00,rush_yds,0,,,,,
player,201612260dal,det,MullMa00,rush_td,0,,,,,
player,201612260dal,det,MullMa00,rush_long,0,,,,,
player,201612260dal,det,MullMa00,targets,1,,,,,
player,201612260dal,det,MullMa00,rec,1,,,,,
player,201612260dal,det,MullMa00,rec_yds,8,,,,,
player,201612260dal,det,MullMa00,rec_td,0,,,,,
player,201612260dal,det,MullMa00,rec_long,8,,,,,
player,201612260dal,det,MullMa00,fumbles,0,,,,,
player,201612260dal,det,MullMa00,fumbles_lost,0,,,,,
player,201612260dal,dal,PresDa01,pass_cmp,15,,,,,
player,201612260dal,dal,PresDa01,pass_att,20,,,,,
player,201612260dal,dal,PresDa01,pass_yds,212,,,,,
player,201612260dal,dal,PresDa01,pass_td,3,,,,,
player,201612260dal,dal,PresDa01,pass_int,0,,,,,
player,201612260dal,dal,PresDa01,pass_sacked,1,,,,,
player,201612260dal,dal,PresDa01,pass_sacked_yds,11,,,,,
player,201612260dal,dal,PresDa01,pass_long,30,,,,,
player,201612260dal,dal,PresDa01,pass_rating,148.3,,,,,
player,201612260dal,dal,PresDa01,rush_att,4,,,,,
player,201612260dal,dal,PresDa01,rush_yds,35,,,,,
player,201612260dal,dal,PresDa01,rush_td,0,,,,,
player,201612260dal,dal,PresDa01,rush_long,15,,,,,
player,201612260dal,dal,PresDa01,targets,0,,,,,
player,201612260dal,dal,PresDa01,rec,0,,,,,
player,201612260dal,dal,PresDa01,rec_yds,0,,,,,
player,201612260dal,dal,PresDa01,rec_td,0,,,,,
player,201612260dal,dal,PresDa01,rec_long,0,,,,,
player,201612260dal,dal,PresDa01,fumbles,0,,,,,
player,201612260dal,dal,PresDa01,fumbles_lost,0,,,,,
player,201612260dal,dal,BryaDe01,pass_cmp,1,,,,,
player,201612260dal,dal,BryaDe01,pass_att,1,,,,,
player,201612260dal,dal,BryaDe01,pass_yds,10,,,,,
player,201612260dal,dal,BryaDe01,pass_td,1,,,,,
player,201612260dal,dal,BryaDe01,pass_int,0,,,,,
player,201612260dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201612260dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201612260dal,dal,BryaDe01,pass_long,10,,,,,
player,201612260dal,dal,BryaDe01,pass_rating,147.9,,,,,
player,201612260dal,dal,BryaDe01,rush_att,0,,,,,
player,201612260dal,dal,BryaDe01,rush_yds,0,,,,,
player,201612260dal,dal,BryaDe01,rush_td,0,,,,,
player,201612260dal,dal,BryaDe01,rush_long,0,,,,,
player,201612260dal,dal,BryaDe01,targets,5,,,,,
player,201612260dal,dal,BryaDe01,rec,4,,,,,
player,201612260dal,dal,BryaDe01,rec_yds,70,,,,,
player,201612260dal,dal,BryaDe01,rec_td,2,,,,,
player,201612260dal,dal,BryaDe01,rec_long,25,,,,,
player,201612260dal,dal,BryaDe01,fumbles,0,,,,,
player,201612260dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201612260dal,dal,ElliEz00,pass_cmp,0,,,,,
player,201612260dal,dal,ElliEz00,pass_att,0,,,,,
player,201612260dal,dal,ElliEz00,pass_yds,0,,,,,
player,201612260dal,dal,ElliEz00,pass_td,0,,,,,
player,201612260dal,dal,ElliEz00,pass_int,0,,,,,
player,201612260dal,dal,ElliEz00,pass_sacked,0,,,,,
player,201612260dal,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201612260dal,dal,ElliEz00,pass_long,0,,,,,
player,201612260dal,dal,ElliEz00,pass_rating,,,,,,
player,201612260dal,dal,ElliEz00,rush_att,12,,,,,
player,201612260dal,dal,ElliEz00,rush_yds,80,,,,,
player,201612260dal,dal,ElliEz00,rush_td,2,,,,,
player,201612260dal,dal,ElliEz00,rush_long,55,,,,,
player,201612260dal,dal,ElliEz00,targets,1,,,,,
player,201612260dal,dal,ElliEz00,rec,1,,,,,
player,201612260dal,dal,ElliEz00,rec_yds,12,,,,,
player,201612260dal,dal,ElliEz00,rec_td,0,,,,,
player,201612260dal,dal,ElliEz00,rec_long,12,,,,,
player,201612260dal,dal,ElliEz00,fumbles,0,,,,,
player,201612260dal,dal,ElliEz00,fumbles_lost,0,,,,,
player,201612260dal,dal,McFaDa00,pass_cmp,0,,,,,
player,201612260dal,dal,McFaDa00,pass_att,0,,,,,
player,201612260dal,dal,McFaDa00,pass_yds,0,,,,,
player,201612260dal,dal,McFaDa00,pass_td,0,,,,,
player,201612260dal,dal,McFaDa00,pass_int,0,,,,,
player,201612260dal,dal,McFaDa00,pass_sacked,0,,,,,
player,201612260dal,dal,McFaDa00,pass_sacked_yds,0,,,,,
player,201612260dal,dal,McFaDa00,pass_long,0,,,,,
player,201612260dal,dal,McFaDa00,pass_rating,,,,,,
player,201612260dal,dal,McFaDa00,rush_att,14,,,,,
player,201612260dal,dal,McFaDa00,rush_yds,49,,,,,
player,201612260dal,dal,McFaDa00,rush_td,0,,,,,
player,201612260dal,dal,McFaDa00,rush_long,18,,,,,
player,201612260dal,dal,McFaDa00,targets,1,,,,,
player,201612260dal,dal,McFaDa00,rec,0,,,,,
player,201612260dal,dal,McFaDa00,rec_yds,0,,,,,
player,201612260dal,dal,McFaDa00,rec_td,0,,,,,
player,201612260dal,dal,McFaDa00,rec_long,0,,,,,
player,201612260dal,dal,McFaDa00,fumbles,0,,,,,
player,201612260dal,dal,McFaDa00,fumbles_lost,0,,,,,
player,201612260dal,dal,WillTe01,pass_cmp,0,,,,,
player,201612260dal,dal,WillTe01,pass_att,0,,,,,
player,201612260dal,dal,WillTe01,pass_yds,0,,,,,
player,201612260dal,dal,WillTe01,pass_td,0,,,,,
player,201612260dal,dal,WillTe01,pass_int,0,,,,,
player,201612260dal,dal,WillTe01,pass_sacked,0,,,,,
player,201612260dal,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201612260dal,dal,WillTe01,pass_long,0,,,,,
player,201612260dal,dal,WillTe01,pass_rating,,,,,,
player,201612260dal,dal,WillTe01,rush_att,0,,,,,
player,201612260dal,dal,WillTe01,rush_yds,0,,,,,
player,201612260dal,dal,WillTe01,rush_td,0,,,,,
player,201612260dal,dal,WillTe01,rush_long,0,,,,,
player,201612260dal,dal,WillTe01,targets,4,,,,,
player,201612260dal,dal,WillTe01,rec,4,,,,,
player,201612260dal,dal,WillTe01,rec_yds,61,,,,,
player,201612260dal,dal,WillTe01,rec_td,0,,,,,
player,201612260dal,dal,WillTe01,rec_long,30,,,,,
player,201612260dal,dal,WillTe01,fumbles,0,,,,,
player,201612260dal,dal,WillTe01,fumbles_lost,0,,,,,
player,201612260dal,dal,WittJa00,pass_cmp,0,,,,,
player,201612260dal,dal,WittJa00,pass_att,0,,,,,
player,201612260dal,dal,WittJa00,pass_yds,0,,,,,
player,201612260dal,dal,WittJa00,pass_td,0,,,,,
player,201612260dal,dal,WittJa00,pass_int,0,,,,,
player,201612260dal,dal,WittJa00,pass_sacked,0,,,,,
player,201612260dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201612260dal,dal,WittJa00,pass_long,0,,,,,
player,201612260dal,dal,WittJa00,pass_rating,,,,,,
player,201612260dal,dal,WittJa00,rush_att,0,,,,,
player,201612260dal,dal,WittJa00,rush_yds,0,,,,,
player,201612260dal,dal,WittJa00,rush_td,0,,,,,
player,201612260dal,dal,WittJa00,rush_long,0,,,,,
player,201612260dal,dal,WittJa00,targets,4,,,,,
player,201612260dal,dal,WittJa00,rec,2,,,,,
player,201612260dal,dal,WittJa00,rec_yds,33,,,,,
player,201612260dal,dal,WittJa00,rec_td,1,,,,,
player,201612260dal,dal,WittJa00,rec_long,23,,,,,
player,201612260dal,dal,WittJa00,fumbles,0,,,,,
player,201612260dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201612260dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201612260dal,dal,BeasCo00,pass_att,0,,,,,
player,201612260dal,dal,BeasCo00,pass_yds,0,,,,,
player,201612260dal,dal,BeasCo00,pass_td,0,,,,,
player,201612260dal,dal,BeasCo00,pass_int,0,,,,,
player,201612260dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201612260dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201612260dal,dal,BeasCo00,pass_long,0,,,,,
player,201612260dal,dal,BeasCo00,pass_rating,,,,,,
player,201612260dal,dal,BeasCo00,rush_att,0,,,,,
player,201612260dal,dal,BeasCo00,rush_yds,0,,,,,
player,201612260dal,dal,BeasCo00,rush_td,0,,,,,
player,201612260dal,dal,BeasCo00,rush_long,0,,,,,
player,201612260dal,dal,BeasCo00,targets,5,,,,,
player,201612260dal,dal,BeasCo00,rec,4,,,,,
player,201612260dal,dal,BeasCo00,rec_yds,25,,,,,
player,201612260dal,dal,BeasCo00,rec_td,0,,,,,
player,201612260dal,dal,BeasCo00,rec_long,12,,,,,
player,201612260dal,dal,BeasCo00,fumbles,0,,,,,
player,201612260dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201612260dal,dal,ButlBr00,pass_cmp,0,,,,,
player,201612260dal,dal,ButlBr00,pass_att,0,,,,,
player,201612260dal,dal,ButlBr00,pass_yds,0,,,,,
player,201612260dal,dal,ButlBr00,pass_td,0,,,,,
player,201612260dal,dal,ButlBr00,pass_int,0,,,,,
player,201612260dal,dal,ButlBr00,pass_sacked,0,,,,,
player,201612260dal,dal,ButlBr00,pass_sacked_yds,0,,,,,
player,201612260dal,dal,ButlBr00,pass_long,0,,,,,
player,201612260dal,dal,ButlBr00,pass_rating,,,,,,
player,201612260dal,dal,ButlBr00,rush_att,0,,,,,
player,201612260dal,dal,ButlBr00,rush_yds,0,,,,,
player,201612260dal,dal,ButlBr00,rush_td,0,,,,,
player,201612260dal,dal,ButlBr00,rush_long,0,,,,,
player,201612260dal,dal,ButlBr00,targets,1,,,,,
player,201612260dal,dal,ButlBr00,rec,1,,,,,
player,201612260dal,dal,ButlBr00,rec_yds,21,,,,,
player,201612260dal,dal,ButlBr00,rec_td,1,,,,,
player,201612260dal,dal,ButlBr00,rec_long,21,,,,,
player,201612260dal,dal,ButlBr00,fumbles,0,,,,,
player,201612260dal,dal,ButlBr00,fumbles_lost,0,,,,,
player,201612260dal,det,AnsaEz00,def_int,0,,,,,
player,201612260dal,det,AnsaEz00,def_int_yds,0,,,,,
player,201612260dal,det,AnsaEz00,def_int_td,0,,,,,
player,201612260dal,det,AnsaEz00,def_int_long,0,,,,,
player,201612260dal,det,AnsaEz00,pass_defended,0,,,,,
player,201612260dal,det,AnsaEz00,sacks,1.0,,,,,
player,201612260dal,det,AnsaEz00,tackles_combined,7,,,,,
player,201612260dal,det,AnsaEz00,tackles_solo,4,,,,,
player,201612260dal,det,AnsaEz00,tackles_assists,3,,,,,
player,201612260dal,det,AnsaEz00,tackles_loss,2,,,,,
player,201612260dal,det,AnsaEz00,qb_hits,1,,,,,
player,201612260dal,det,AnsaEz00,fumbles_rec,0,,,,,
player,201612260dal,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201612260dal,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201612260dal,det,AnsaEz00,fumbles_forced,0,,,,,
player,201612260dal,det,WilsTa00,def_int,0,,,,,
player,201612260dal,det,WilsTa00,def_int_yds,0,,,,,
player,201612260dal,det,WilsTa00,def_int_td,0,,,,,
player,201612260dal,det,WilsTa00,def_int_long,0,,,,,
player,201612260dal,det,WilsTa00,pass_defended,0,,,,,
player,201612260dal,det,WilsTa00,sacks,0.0,,,,,
player,201612260dal,det,WilsTa00,tackles_combined,8,,,,,
player,201612260dal,det,WilsTa00,tackles_solo,5,,,,,
player,201612260dal,det,WilsTa00,tackles_assists,3,,,,,
player,201612260dal,det,WilsTa00,tackles_loss,1,,,,,
player,201612260dal,det,WilsTa00,qb_hits,0,,,,,
player,201612260dal,det,WilsTa00,fumbles_rec,0,,,,,
player,201612260dal,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201612260dal,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201612260dal,det,WilsTa00,fumbles_forced,0,,,,,
player,201612260dal,det,BadeJo00,def_int,0,,,,,
player,201612260dal,det,BadeJo00,def_int_yds,0,,,,,
player,201612260dal,det,BadeJo00,def_int_td,0,,,,,
player,201612260dal,det,BadeJo00,def_int_long,0,,,,,
player,201612260dal,det,BadeJo00,pass_defended,0,,,,,
player,201612260dal,det,BadeJo00,sacks,0.0,,,,,
player,201612260dal,det,BadeJo00,tackles_combined,6,,,,,
player,201612260dal,det,BadeJo00,tackles_solo,5,,,,,
player,201612260dal,det,BadeJo00,tackles_assists,1,,,,,
player,201612260dal,det,BadeJo00,tackles_loss,0,,,,,
player,201612260dal,det,BadeJo00,qb_hits,0,,,,,
player,201612260dal,det,BadeJo00,fumbles_rec,0,,,,,
player,201612260dal,det,BadeJo00,fumbles_rec_yds,0,,,,,
player,201612260dal,det,BadeJo00,fumbles_rec_td,0,,,,,
player,201612260dal,det,BadeJo00,fumbles_forced,0,,,,,
player,201612260dal,det,WhitTa00,def_int,0,,,,,
player,201612260dal,det,WhitTa00,def_int_yds,0,,,,,
player,201612260dal,det,WhitTa00,def_int_td,0,,,,,
player,201612260dal,det,WhitTa00,def_int_long,0,,,,,
player,201612260dal,det,WhitTa00,pass_defended,0,,,,,
player,201612260dal,det,WhitTa00,sacks,0.0,,,,,
player,201612260dal,det,WhitTa00,tackles_combined,6,,,,,
player,201612260dal,det,WhitTa00,tackles_solo,4,,,,,
player,201612260dal,det,WhitTa00,tackles_assists,2,,,,,
player,201612260dal,det,WhitTa00,tackles_loss,0,,,,,
player,201612260dal,det,WhitTa00,qb_hits,0,,,,,
player,201612260dal,det,WhitTa00,fumbles_rec,0,,,,,
player,201612260dal,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201612260dal,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201612260dal,det,WhitTa00,fumbles_forced,0,,,,,
player,201612260dal,det,RobiAS00,def_int,0,,,,,
player,201612260dal,det,RobiAS00,def_int_yds,0,,,,,
player,201612260dal,det,RobiAS00,def_int_td,0,,,,,
player,201612260dal,det,RobiAS00,def_int_long,0,,,,,
player,201612260dal,det,RobiAS00,pass_defended,0,,,,,
player,201612260dal,det,RobiAS00,sacks,0.0,,,,,
player,201612260dal,det,RobiAS00,tackles_combined,4,,,,,
player,201612260dal,det,RobiAS00,tackles_solo,2,,,,,
player,201612260dal,det,RobiAS00,tackles_assists,2,,,,,
player,201612260dal,det,RobiAS00,tackles_loss,1,,,,,
player,201612260dal,det,RobiAS00,qb_hits,0,,,,,
player,201612260dal,det,RobiAS00,fumbles_rec,0,,,,,
player,201612260dal,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201612260dal,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201612260dal,det,RobiAS00,fumbles_forced,0,,,,,
player,201612260dal,det,ByneJo00,def_int,0,,,,,
player,201612260dal,det,ByneJo00,def_int_yds,0,,,,,
player,201612260dal,det,ByneJo00,def_int_td,0,,,,,
player,201612260dal,det,ByneJo00,def_int_long,0,,,,,
player,201612260dal,det,ByneJo00,pass_defended,0,,,,,
player,201612260dal,det,ByneJo00,sacks,0.0,,,,,
