game,2016,13,20161204,201612040rav,mia,"Miami Dolphins",6,rav,"Baltimore Ravens",38
player,201612040rav,rav,WallDa01,rec_td,0,,,,,
player,201612040rav,rav,WallDa01,rec_long,15,,,,,
player,201612040rav,rav,WallDa01,fumbles,0,,,,,
player,201612040rav,rav,WallDa01,fumbles_lost,0,,,,,
player,201612040rav,rav,JuszKy00,pass_cmp,0,,,,,
player,201612040rav,rav,JuszKy00,pass_att,0,,,,,
player,201612040rav,rav,JuszKy00,pass_yds,0,,,,,
player,201612040rav,rav,JuszKy00,pass_td,0,,,,,
player,201612040rav,rav,JuszKy00,pass_int,0,,,,,
player,201612040rav,rav,JuszKy00,pass_sacked,0,,,,,
player,201612040rav,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,JuszKy00,pass_long,0,,,,,
player,201612040rav,rav,JuszKy00,pass_rating,,,,,,
player,201612040rav,rav,JuszKy00,rush_att,0,,,,,
player,201612040rav,rav,JuszKy00,rush_yds,0,,,,,
player,201612040rav,rav,JuszKy00,rush_td,0,,,,,
player,201612040rav,rav,JuszKy00,rush_long,0,,,,,
player,201612040rav,rav,JuszKy00,targets,1,,,,,
player,201612040rav,rav,JuszKy00,rec,1,,,,,
player,201612040rav,rav,JuszKy00,rec_yds,6,,,,,
player,201612040rav,rav,JuszKy00,rec_td,0,,,,,
player,201612040rav,rav,JuszKy00,rec_long,6,,,,,
player,201612040rav,rav,JuszKy00,fumbles,0,,,,,
player,201612040rav,rav,JuszKy00,fumbles_lost,0,,,,,
player,201612040rav,mia,MaxwBy00,def_int,1,,,,,
player,201612040rav,mia,MaxwBy00,def_int_yds,2,,,,,
player,201612040rav,mia,MaxwBy00,def_int_td,0,,,,,
player,201612040rav,mia,MaxwBy00,def_int_long,2,,,,,
player,201612040rav,mia,MaxwBy00,pass_defended,1,,,,,
player,201612040rav,mia,MaxwBy00,sacks,0.0,,,,,
player,201612040rav,mia,MaxwBy00,tackles_combined,3,,,,,
player,201612040rav,mia,MaxwBy00,tackles_solo,3,,,,,
player,201612040rav,mia,MaxwBy00,tackles_assists,0,,,,,
player,201612040rav,mia,MaxwBy00,tackles_loss,0,,,,,
player,201612040rav,mia,MaxwBy00,qb_hits,0,,,,,
player,201612040rav,mia,MaxwBy00,fumbles_rec,0,,,,,
player,201612040rav,mia,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,MaxwBy00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,MaxwBy00,fumbles_forced,1,,,,,
player,201612040rav,mia,AbduIs00,def_int,0,,,,,
player,201612040rav,mia,AbduIs00,def_int_yds,0,,,,,
player,201612040rav,mia,AbduIs00,def_int_td,0,,,,,
player,201612040rav,mia,AbduIs00,def_int_long,0,,,,,
player,201612040rav,mia,AbduIs00,pass_defended,1,,,,,
player,201612040rav,mia,AbduIs00,sacks,0.0,,,,,
player,201612040rav,mia,AbduIs00,tackles_combined,10,,,,,
player,201612040rav,mia,AbduIs00,tackles_solo,7,,,,,
player,201612040rav,mia,AbduIs00,tackles_assists,3,,,,,
player,201612040rav,mia,AbduIs00,tackles_loss,0,,,,,
player,201612040rav,mia,AbduIs00,qb_hits,0,,,,,
player,201612040rav,mia,AbduIs00,fumbles_rec,0,,,,,
player,201612040rav,mia,AbduIs00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,AbduIs00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,AbduIs00,fumbles_forced,0,,,,,
player,201612040rav,mia,PaysSp00,def_int,0,,,,,
player,201612040rav,mia,PaysSp00,def_int_yds,0,,,,,
player,201612040rav,mia,PaysSp00,def_int_td,0,,,,,
player,201612040rav,mia,PaysSp00,def_int_long,0,,,,,
player,201612040rav,mia,PaysSp00,pass_defended,0,,,,,
player,201612040rav,mia,PaysSp00,sacks,0.0,,,,,
player,201612040rav,mia,PaysSp00,tackles_combined,8,,,,,
player,201612040rav,mia,PaysSp00,tackles_solo,5,,,,,
player,201612040rav,mia,PaysSp00,tackles_assists,3,,,,,
player,201612040rav,mia,PaysSp00,tackles_loss,0,,,,,
player,201612040rav,mia,PaysSp00,qb_hits,0,,,,,
player,201612040rav,mia,PaysSp00,fumbles_rec,0,,,,,
player,201612040rav,mia,PaysSp00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,PaysSp00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,PaysSp00,fumbles_forced,0,,,,,
player,201612040rav,mia,AlonKi00,def_int,0,,,,,
player,201612040rav,mia,AlonKi00,def_int_yds,0,,,,,
player,201612040rav,mia,AlonKi00,def_int_td,0,,,,,
player,201612040rav,mia,AlonKi00,def_int_long,0,,,,,
player,201612040rav,mia,AlonKi00,pass_defended,0,,,,,
player,201612040rav,mia,AlonKi00,sacks,0.0,,,,,
player,201612040rav,mia,AlonKi00,tackles_combined,7,,,,,
player,201612040rav,mia,AlonKi00,tackles_solo,6,,,,,
player,201612040rav,mia,AlonKi00,tackles_assists,1,,,,,
player,201612040rav,mia,AlonKi00,tackles_loss,0,,,,,
player,201612040rav,mia,AlonKi00,qb_hits,0,,,,,
player,201612040rav,mia,AlonKi00,fumbles_rec,0,,,,,
player,201612040rav,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,AlonKi00,fumbles_forced,0,,,,,
player,201612040rav,mia,ThomMi02,def_int,0,,,,,
player,201612040rav,mia,ThomMi02,def_int_yds,0,,,,,
player,201612040rav,mia,ThomMi02,def_int_td,0,,,,,
player,201612040rav,mia,ThomMi02,def_int_long,0,,,,,
player,201612040rav,mia,ThomMi02,pass_defended,0,,,,,
player,201612040rav,mia,ThomMi02,sacks,0.0,,,,,
player,201612040rav,mia,ThomMi02,tackles_combined,7,,,,,
player,201612040rav,mia,ThomMi02,tackles_solo,5,,,,,
player,201612040rav,mia,ThomMi02,tackles_assists,2,,,,,
player,201612040rav,mia,ThomMi02,tackles_loss,0,,,,,
player,201612040rav,mia,ThomMi02,qb_hits,0,,,,,
player,201612040rav,mia,ThomMi02,fumbles_rec,1,,,,,
player,201612040rav,mia,ThomMi02,fumbles_rec_yds,27,,,,,
player,201612040rav,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201612040rav,mia,ThomMi02,fumbles_forced,0,,,,,
player,201612040rav,mia,LippTo00,def_int,0,,,,,
player,201612040rav,mia,LippTo00,def_int_yds,0,,,,,
player,201612040rav,mia,LippTo00,def_int_td,0,,,,,
player,201612040rav,mia,LippTo00,def_int_long,0,,,,,
player,201612040rav,mia,LippTo00,pass_defended,0,,,,,
player,201612040rav,mia,LippTo00,sacks,0.0,,,,,
player,201612040rav,mia,LippTo00,tackles_combined,6,,,,,
player,201612040rav,mia,LippTo00,tackles_solo,4,,,,,
player,201612040rav,mia,LippTo00,tackles_assists,2,,,,,
player,201612040rav,mia,LippTo00,tackles_loss,0,,,,,
player,201612040rav,mia,LippTo00,qb_hits,0,,,,,
player,201612040rav,mia,LippTo00,fumbles_rec,0,,,,,
player,201612040rav,mia,LippTo00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,LippTo00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,LippTo00,fumbles_forced,0,,,,,
player,201612040rav,mia,HullMi01,def_int,0,,,,,
player,201612040rav,mia,HullMi01,def_int_yds,0,,,,,
player,201612040rav,mia,HullMi01,def_int_td,0,,,,,
player,201612040rav,mia,HullMi01,def_int_long,0,,,,,
player,201612040rav,mia,HullMi01,pass_defended,0,,,,,
player,201612040rav,mia,HullMi01,sacks,0.0,,,,,
player,201612040rav,mia,HullMi01,tackles_combined,5,,,,,
player,201612040rav,mia,HullMi01,tackles_solo,4,,,,,
player,201612040rav,mia,HullMi01,tackles_assists,1,,,,,
player,201612040rav,mia,HullMi01,tackles_loss,0,,,,,
player,201612040rav,mia,HullMi01,qb_hits,0,,,,,
player,201612040rav,mia,HullMi01,fumbles_rec,0,,,,,
player,201612040rav,mia,HullMi01,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,HullMi01,fumbles_rec_td,0,,,,,
player,201612040rav,mia,HullMi01,fumbles_forced,0,,,,,
player,201612040rav,mia,McCaBo01,def_int,0,,,,,
player,201612040rav,mia,McCaBo01,def_int_yds,0,,,,,
player,201612040rav,mia,McCaBo01,def_int_td,0,,,,,
player,201612040rav,mia,McCaBo01,def_int_long,0,,,,,
player,201612040rav,mia,McCaBo01,pass_defended,1,,,,,
player,201612040rav,mia,McCaBo01,sacks,0.0,,,,,
player,201612040rav,mia,McCaBo01,tackles_combined,4,,,,,
player,201612040rav,mia,McCaBo01,tackles_solo,1,,,,,
player,201612040rav,mia,McCaBo01,tackles_assists,3,,,,,
player,201612040rav,mia,McCaBo01,tackles_loss,0,,,,,
player,201612040rav,mia,McCaBo01,qb_hits,0,,,,,
player,201612040rav,mia,McCaBo01,fumbles_rec,0,,,,,
player,201612040rav,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201612040rav,mia,McCaBo01,fumbles_forced,0,,,,,
player,201612040rav,mia,HewiNe00,def_int,0,,,,,
player,201612040rav,mia,HewiNe00,def_int_yds,0,,,,,
player,201612040rav,mia,HewiNe00,def_int_td,0,,,,,
player,201612040rav,mia,HewiNe00,def_int_long,0,,,,,
player,201612040rav,mia,HewiNe00,pass_defended,0,,,,,
player,201612040rav,mia,HewiNe00,sacks,0.0,,,,,
player,201612040rav,mia,HewiNe00,tackles_combined,3,,,,,
player,201612040rav,mia,HewiNe00,tackles_solo,2,,,,,
player,201612040rav,mia,HewiNe00,tackles_assists,1,,,,,
player,201612040rav,mia,HewiNe00,tackles_loss,0,,,,,
player,201612040rav,mia,HewiNe00,qb_hits,0,,,,,
player,201612040rav,mia,HewiNe00,fumbles_rec,1,,,,,
player,201612040rav,mia,HewiNe00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,HewiNe00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,HewiNe00,fumbles_forced,0,,,,,
player,201612040rav,mia,BranAn00,def_int,0,,,,,
player,201612040rav,mia,BranAn00,def_int_yds,0,,,,,
player,201612040rav,mia,BranAn00,def_int_td,0,,,,,
player,201612040rav,mia,BranAn00,def_int_long,0,,,,,
player,201612040rav,mia,BranAn00,pass_defended,0,,,,,
player,201612040rav,mia,BranAn00,sacks,0.0,,,,,
player,201612040rav,mia,BranAn00,tackles_combined,2,,,,,
player,201612040rav,mia,BranAn00,tackles_solo,0,,,,,
player,201612040rav,mia,BranAn00,tackles_assists,2,,,,,
player,201612040rav,mia,BranAn00,tackles_loss,0,,,,,
player,201612040rav,mia,BranAn00,qb_hits,0,,,,,
player,201612040rav,mia,BranAn00,fumbles_rec,0,,,,,
player,201612040rav,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,BranAn00,fumbles_forced,0,,,,,
player,201612040rav,mia,RambBa00,def_int,0,,,,,
player,201612040rav,mia,RambBa00,def_int_yds,0,,,,,
player,201612040rav,mia,RambBa00,def_int_td,0,,,,,
player,201612040rav,mia,RambBa00,def_int_long,0,,,,,
player,201612040rav,mia,RambBa00,pass_defended,0,,,,,
player,201612040rav,mia,RambBa00,sacks,0.0,,,,,
player,201612040rav,mia,RambBa00,tackles_combined,2,,,,,
player,201612040rav,mia,RambBa00,tackles_solo,2,,,,,
player,201612040rav,mia,RambBa00,tackles_assists,0,,,,,
player,201612040rav,mia,RambBa00,tackles_loss,0,,,,,
player,201612040rav,mia,RambBa00,qb_hits,0,,,,,
player,201612040rav,mia,RambBa00,fumbles_rec,0,,,,,
player,201612040rav,mia,RambBa00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,RambBa00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,RambBa00,fumbles_forced,0,,,,,
player,201612040rav,mia,SuhxNd99,def_int,0,,,,,
player,201612040rav,mia,SuhxNd99,def_int_yds,0,,,,,
player,201612040rav,mia,SuhxNd99,def_int_td,0,,,,,
player,201612040rav,mia,SuhxNd99,def_int_long,0,,,,,
player,201612040rav,mia,SuhxNd99,pass_defended,0,,,,,
player,201612040rav,mia,SuhxNd99,sacks,0.0,,,,,
player,201612040rav,mia,SuhxNd99,tackles_combined,2,,,,,
player,201612040rav,mia,SuhxNd99,tackles_solo,0,,,,,
player,201612040rav,mia,SuhxNd99,tackles_assists,2,,,,,
player,201612040rav,mia,SuhxNd99,tackles_loss,0,,,,,
player,201612040rav,mia,SuhxNd99,qb_hits,1,,,,,
player,201612040rav,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201612040rav,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201612040rav,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201612040rav,mia,MitcEa99,def_int,0,,,,,
player,201612040rav,mia,MitcEa99,def_int_yds,0,,,,,
player,201612040rav,mia,MitcEa99,def_int_td,0,,,,,
player,201612040rav,mia,MitcEa99,def_int_long,0,,,,,
player,201612040rav,mia,MitcEa99,pass_defended,0,,,,,
player,201612040rav,mia,MitcEa99,sacks,0.0,,,,,
player,201612040rav,mia,MitcEa99,tackles_combined,1,,,,,
player,201612040rav,mia,MitcEa99,tackles_solo,1,,,,,
player,201612040rav,mia,MitcEa99,tackles_assists,0,,,,,
player,201612040rav,mia,MitcEa99,tackles_loss,0,,,,,
player,201612040rav,mia,MitcEa99,qb_hits,0,,,,,
player,201612040rav,mia,MitcEa99,fumbles_rec,0,,,,,
player,201612040rav,mia,MitcEa99,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,MitcEa99,fumbles_rec_td,0,,,,,
player,201612040rav,mia,MitcEa99,fumbles_forced,0,,,,,
player,201612040rav,mia,PhilJo01,def_int,0,,,,,
player,201612040rav,mia,PhilJo01,def_int_yds,0,,,,,
player,201612040rav,mia,PhilJo01,def_int_td,0,,,,,
player,201612040rav,mia,PhilJo01,def_int_long,0,,,,,
player,201612040rav,mia,PhilJo01,pass_defended,0,,,,,
player,201612040rav,mia,PhilJo01,sacks,0.0,,,,,
player,201612040rav,mia,PhilJo01,tackles_combined,1,,,,,
player,201612040rav,mia,PhilJo01,tackles_solo,0,,,,,
player,201612040rav,mia,PhilJo01,tackles_assists,1,,,,,
player,201612040rav,mia,PhilJo01,tackles_loss,0,,,,,
player,201612040rav,mia,PhilJo01,qb_hits,0,,,,,
player,201612040rav,mia,PhilJo01,fumbles_rec,0,,,,,
player,201612040rav,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201612040rav,mia,PhilJo01,fumbles_forced,0,,,,,
player,201612040rav,mia,PittLa00,def_int,0,,,,,
player,201612040rav,mia,PittLa00,def_int_yds,0,,,,,
player,201612040rav,mia,PittLa00,def_int_td,0,,,,,
player,201612040rav,mia,PittLa00,def_int_long,0,,,,,
player,201612040rav,mia,PittLa00,pass_defended,0,,,,,
player,201612040rav,mia,PittLa00,sacks,0.0,,,,,
player,201612040rav,mia,PittLa00,tackles_combined,1,,,,,
player,201612040rav,mia,PittLa00,tackles_solo,1,,,,,
player,201612040rav,mia,PittLa00,tackles_assists,0,,,,,
player,201612040rav,mia,PittLa00,tackles_loss,0,,,,,
player,201612040rav,mia,PittLa00,qb_hits,0,,,,,
player,201612040rav,mia,PittLa00,fumbles_rec,0,,,,,
player,201612040rav,mia,PittLa00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,PittLa00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,PittLa00,fumbles_forced,0,,,,,
player,201612040rav,mia,WakeCa00,def_int,0,,,,,
player,201612040rav,mia,WakeCa00,def_int_yds,0,,,,,
player,201612040rav,mia,WakeCa00,def_int_td,0,,,,,
player,201612040rav,mia,WakeCa00,def_int_long,0,,,,,
player,201612040rav,mia,WakeCa00,pass_defended,1,,,,,
player,201612040rav,mia,WakeCa00,sacks,0.0,,,,,
player,201612040rav,mia,WakeCa00,tackles_combined,1,,,,,
player,201612040rav,mia,WakeCa00,tackles_solo,0,,,,,
player,201612040rav,mia,WakeCa00,tackles_assists,1,,,,,
player,201612040rav,mia,WakeCa00,tackles_loss,0,,,,,
player,201612040rav,mia,WakeCa00,qb_hits,1,,,,,
player,201612040rav,mia,WakeCa00,fumbles_rec,0,,,,,
player,201612040rav,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201612040rav,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201612040rav,mia,WakeCa00,fumbles_forced,0,,,,,
player,201612040rav,rav,PoweJe99,def_int,1,,,,,
player,201612040rav,rav,PoweJe99,def_int_yds,0,,,,,
player,201612040rav,rav,PoweJe99,def_int_td,0,,,,,
player,201612040rav,rav,PoweJe99,def_int_long,0,,,,,
player,201612040rav,rav,PoweJe99,pass_defended,2,,,,,
player,201612040rav,rav,PoweJe99,sacks,0.0,,,,,
player,201612040rav,rav,PoweJe99,tackles_combined,5,,,,,
player,201612040rav,rav,PoweJe99,tackles_solo,4,,,,,
player,201612040rav,rav,PoweJe99,tackles_assists,1,,,,,
player,201612040rav,rav,PoweJe99,tackles_loss,0,,,,,
player,201612040rav,rav,PoweJe99,qb_hits,0,,,,,
player,201612040rav,rav,PoweJe99,fumbles_rec,0,,,,,
player,201612040rav,rav,PoweJe99,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,PoweJe99,fumbles_rec_td,0,,,,,
player,201612040rav,rav,PoweJe99,fumbles_forced,0,,,,,
player,201612040rav,rav,WebbLa99,def_int,1,,,,,
player,201612040rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201612040rav,rav,WebbLa99,def_int_td,0,,,,,
player,201612040rav,rav,WebbLa99,def_int_long,0,,,,,
player,201612040rav,rav,WebbLa99,pass_defended,1,,,,,
player,201612040rav,rav,WebbLa99,sacks,0.0,,,,,
player,201612040rav,rav,WebbLa99,tackles_combined,3,,,,,
player,201612040rav,rav,WebbLa99,tackles_solo,3,,,,,
player,201612040rav,rav,WebbLa99,tackles_assists,0,,,,,
player,201612040rav,rav,WebbLa99,tackles_loss,1,,,,,
player,201612040rav,rav,WebbLa99,qb_hits,0,,,,,
player,201612040rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201612040rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201612040rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201612040rav,rav,WeddEr99,def_int,1,,,,,
player,201612040rav,rav,WeddEr99,def_int_yds,53,,,,,
player,201612040rav,rav,WeddEr99,def_int_td,0,,,,,
player,201612040rav,rav,WeddEr99,def_int_long,53,,,,,
player,201612040rav,rav,WeddEr99,pass_defended,2,,,,,
player,201612040rav,rav,WeddEr99,sacks,0.0,,,,,
player,201612040rav,rav,WeddEr99,tackles_combined,3,,,,,
player,201612040rav,rav,WeddEr99,tackles_solo,2,,,,,
player,201612040rav,rav,WeddEr99,tackles_assists,1,,,,,
player,201612040rav,rav,WeddEr99,tackles_loss,0,,,,,
player,201612040rav,rav,WeddEr99,qb_hits,0,,,,,
player,201612040rav,rav,WeddEr99,fumbles_rec,0,,,,,
player,201612040rav,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201612040rav,rav,WeddEr99,fumbles_forced,0,,,,,
player,201612040rav,rav,UrbaBr00,def_int,0,,,,,
player,201612040rav,rav,UrbaBr00,def_int_yds,0,,,,,
player,201612040rav,rav,UrbaBr00,def_int_td,0,,,,,
player,201612040rav,rav,UrbaBr00,def_int_long,0,,,,,
player,201612040rav,rav,UrbaBr00,pass_defended,0,,,,,
player,201612040rav,rav,UrbaBr00,sacks,1.0,,,,,
player,201612040rav,rav,UrbaBr00,tackles_combined,2,,,,,
player,201612040rav,rav,UrbaBr00,tackles_solo,2,,,,,
player,201612040rav,rav,UrbaBr00,tackles_assists,0,,,,,
player,201612040rav,rav,UrbaBr00,tackles_loss,1,,,,,
player,201612040rav,rav,UrbaBr00,qb_hits,1,,,,,
player,201612040rav,rav,UrbaBr00,fumbles_rec,0,,,,,
player,201612040rav,rav,UrbaBr00,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,UrbaBr00,fumbles_rec_td,0,,,,,
player,201612040rav,rav,UrbaBr00,fumbles_forced,0,,,,,
player,201612040rav,rav,JudoMa00,def_int,0,,,,,
player,201612040rav,rav,JudoMa00,def_int_yds,0,,,,,
player,201612040rav,rav,JudoMa00,def_int_td,0,,,,,
player,201612040rav,rav,JudoMa00,def_int_long,0,,,,,
player,201612040rav,rav,JudoMa00,pass_defended,0,,,,,
player,201612040rav,rav,JudoMa00,sacks,1.0,,,,,
player,201612040rav,rav,JudoMa00,tackles_combined,1,,,,,
player,201612040rav,rav,JudoMa00,tackles_solo,1,,,,,
player,201612040rav,rav,JudoMa00,tackles_assists,0,,,,,
player,201612040rav,rav,JudoMa00,tackles_loss,1,,,,,
player,201612040rav,rav,JudoMa00,qb_hits,2,,,,,
player,201612040rav,rav,JudoMa00,fumbles_rec,0,,,,,
player,201612040rav,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201612040rav,rav,JudoMa00,fumbles_forced,0,,,,,
player,201612040rav,rav,OrrxZa00,def_int,0,,,,,
player,201612040rav,rav,OrrxZa00,def_int_yds,0,,,,,
player,201612040rav,rav,OrrxZa00,def_int_td,0,,,,,
player,201612040rav,rav,OrrxZa00,def_int_long,0,,,,,
player,201612040rav,rav,OrrxZa00,pass_defended,0,,,,,
player,201612040rav,rav,OrrxZa00,sacks,0.0,,,,,
player,201612040rav,rav,OrrxZa00,tackles_combined,13,,,,,
player,201612040rav,rav,OrrxZa00,tackles_solo,10,,,,,
player,201612040rav,rav,OrrxZa00,tackles_assists,3,,,,,
player,201612040rav,rav,OrrxZa00,tackles_loss,1,,,,,
player,201612040rav,rav,OrrxZa00,qb_hits,0,,,,,
player,201612040rav,rav,OrrxZa00,fumbles_rec,0,,,,,
player,201612040rav,rav,OrrxZa00,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,OrrxZa00,fumbles_rec_td,0,,,,,
player,201612040rav,rav,OrrxZa00,fumbles_forced,0,,,,,
player,201612040rav,rav,SmitJi03,def_int,0,,,,,
player,201612040rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201612040rav,rav,SmitJi03,def_int_td,0,,,,,
player,201612040rav,rav,SmitJi03,def_int_long,0,,,,,
player,201612040rav,rav,SmitJi03,pass_defended,1,,,,,
player,201612040rav,rav,SmitJi03,sacks,0.0,,,,,
player,201612040rav,rav,SmitJi03,tackles_combined,6,,,,,
player,201612040rav,rav,SmitJi03,tackles_solo,5,,,,,
player,201612040rav,rav,SmitJi03,tackles_assists,1,,,,,
player,201612040rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201612040rav,rav,SmitJi03,qb_hits,0,,,,,
player,201612040rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201612040rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201612040rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201612040rav,rav,MoslC.00,def_int,0,,,,,
player,201612040rav,rav,MoslC.00,def_int_yds,0,,,,,
player,201612040rav,rav,MoslC.00,def_int_td,0,,,,,
player,201612040rav,rav,MoslC.00,def_int_long,0,,,,,
player,201612040rav,rav,MoslC.00,pass_defended,0,,,,,
player,201612040rav,rav,MoslC.00,sacks,0.0,,,,,
player,201612040rav,rav,MoslC.00,tackles_combined,3,,,,,
player,201612040rav,rav,MoslC.00,tackles_solo,1,,,,,
player,201612040rav,rav,MoslC.00,tackles_assists,2,,,,,
player,201612040rav,rav,MoslC.00,tackles_loss,0,,,,,
player,201612040rav,rav,MoslC.00,qb_hits,1,,,,,
player,201612040rav,rav,MoslC.00,fumbles_rec,0,,,,,
player,201612040rav,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201612040rav,rav,MoslC.00,fumbles_forced,0,,,,,
player,201612040rav,rav,WrigSh00,def_int,0,,,,,
player,201612040rav,rav,WrigSh00,def_int_yds,0,,,,,
player,201612040rav,rav,WrigSh00,def_int_td,0,,,,,
player,201612040rav,rav,WrigSh00,def_int_long,0,,,,,
player,201612040rav,rav,WrigSh00,pass_defended,0,,,,,
player,201612040rav,rav,WrigSh00,sacks,0.0,,,,,
player,201612040rav,rav,WrigSh00,tackles_combined,3,,,,,
player,201612040rav,rav,WrigSh00,tackles_solo,3,,,,,
player,201612040rav,rav,WrigSh00,tackles_assists,0,,,,,
player,201612040rav,rav,WrigSh00,tackles_loss,0,,,,,
player,201612040rav,rav,WrigSh00,qb_hits,0,,,,,
player,201612040rav,rav,WrigSh00,fumbles_rec,0,,,,,
player,201612040rav,rav,WrigSh00,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,WrigSh00,fumbles_rec_td,0,,,,,
player,201612040rav,rav,WrigSh00,fumbles_forced,0,,,,,
player,201612040rav,rav,YounTa01,def_int,0,,,,,
player,201612040rav,rav,YounTa01,def_int_yds,0,,,,,
player,201612040rav,rav,YounTa01,def_int_td,0,,,,,
player,201612040rav,rav,YounTa01,def_int_long,0,,,,,
player,201612040rav,rav,YounTa01,pass_defended,1,,,,,
player,201612040rav,rav,YounTa01,sacks,0.0,,,,,
player,201612040rav,rav,YounTa01,tackles_combined,3,,,,,
player,201612040rav,rav,YounTa01,tackles_solo,2,,,,,
player,201612040rav,rav,YounTa01,tackles_assists,1,,,,,
player,201612040rav,rav,YounTa01,tackles_loss,0,,,,,
player,201612040rav,rav,YounTa01,qb_hits,0,,,,,
player,201612040rav,rav,YounTa01,fumbles_rec,0,,,,,
player,201612040rav,rav,YounTa01,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,YounTa01,fumbles_rec_td,0,,,,,
player,201612040rav,rav,YounTa01,fumbles_forced,0,,,,,
player,201612040rav,rav,JernTi00,def_int,0,,,,,
player,201612040rav,rav,JernTi00,def_int_yds,0,,,,,
player,201612040rav,rav,JernTi00,def_int_td,0,,,,,
player,201612040rav,rav,JernTi00,def_int_long,0,,,,,
player,201612040rav,rav,JernTi00,pass_defended,0,,,,,
player,201612040rav,rav,JernTi00,sacks,0.0,,,,,
player,201612040rav,rav,JernTi00,tackles_combined,2,,,,,
player,201612040rav,rav,JernTi00,tackles_solo,2,,,,,
player,201612040rav,rav,JernTi00,tackles_assists,0,,,,,
player,201612040rav,rav,JernTi00,tackles_loss,1,,,,,
player,201612040rav,rav,JernTi00,qb_hits,0,,,,,
player,201612040rav,rav,JernTi00,fumbles_rec,0,,,,,
player,201612040rav,rav,JernTi00,fumbles_rec_yds,0,,,,,
player,201612040rav,rav,JernTi00,fumbles_rec_td,0,,,,,
player,201612040rav,rav,JernTi00,fumbles_forced,0,,,,,
player,201612040rav,rav,OnwuPa00,def_int,0,,,,,
player,201612040rav,rav,OnwuPa00,def_int_yds,0,,,,,
player,201612040rav,rav,OnwuPa00,def_int_td,0,,,,,
player,201612040rav,rav,OnwuPa00,def_int_long,0,,,,,
player,201612040rav,rav,OnwuPa00,pass_defended,0,,,,,
player,201612040rav,rav,OnwuPa00,sacks,0.0,,,,,
player,201612040rav,rav,OnwuPa00,tackles_combined,2,,,,,
player,201612040rav,rav,OnwuPa00,tackles_solo,1,,,,,
