game,2016,3,20160925,201609250oti,rai,"Oakland Raiders",17,oti,"Tennessee Titans",10
player,201609250oti,oti,SupePh00,rec_td,0,,,,,
player,201609250oti,oti,SupePh00,rec_long,0,,,,,
player,201609250oti,oti,SupePh00,fumbles,0,,,,,
player,201609250oti,oti,SupePh00,fumbles_lost,0,,,,,
player,201609250oti,rai,NelsRe99,def_int,1,,,,,
player,201609250oti,rai,NelsRe99,def_int_yds,12,,,,,
player,201609250oti,rai,NelsRe99,def_int_td,0,,,,,
player,201609250oti,rai,NelsRe99,def_int_long,12,,,,,
player,201609250oti,rai,NelsRe99,pass_defended,2,,,,,
player,201609250oti,rai,NelsRe99,sacks,0.0,,,,,
player,201609250oti,rai,NelsRe99,tackles_combined,6,,,,,
player,201609250oti,rai,NelsRe99,tackles_solo,4,,,,,
player,201609250oti,rai,NelsRe99,tackles_assists,2,,,,,
player,201609250oti,rai,NelsRe99,tackles_loss,0,,,,,
player,201609250oti,rai,NelsRe99,qb_hits,0,,,,,
player,201609250oti,rai,NelsRe99,fumbles_rec,1,,,,,
player,201609250oti,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201609250oti,rai,NelsRe99,fumbles_forced,0,,,,,
player,201609250oti,rai,SmitSe99,def_int,1,,,,,
player,201609250oti,rai,SmitSe99,def_int_yds,0,,,,,
player,201609250oti,rai,SmitSe99,def_int_td,0,,,,,
player,201609250oti,rai,SmitSe99,def_int_long,0,,,,,
player,201609250oti,rai,SmitSe99,pass_defended,1,,,,,
player,201609250oti,rai,SmitSe99,sacks,0.0,,,,,
player,201609250oti,rai,SmitSe99,tackles_combined,3,,,,,
player,201609250oti,rai,SmitSe99,tackles_solo,2,,,,,
player,201609250oti,rai,SmitSe99,tackles_assists,1,,,,,
player,201609250oti,rai,SmitSe99,tackles_loss,0,,,,,
player,201609250oti,rai,SmitSe99,qb_hits,0,,,,,
player,201609250oti,rai,SmitSe99,fumbles_rec,0,,,,,
player,201609250oti,rai,SmitSe99,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,SmitSe99,fumbles_rec_td,0,,,,,
player,201609250oti,rai,SmitSe99,fumbles_forced,0,,,,,
player,201609250oti,rai,AutrDe00,def_int,0,,,,,
player,201609250oti,rai,AutrDe00,def_int_yds,0,,,,,
player,201609250oti,rai,AutrDe00,def_int_td,0,,,,,
player,201609250oti,rai,AutrDe00,def_int_long,0,,,,,
player,201609250oti,rai,AutrDe00,pass_defended,0,,,,,
player,201609250oti,rai,AutrDe00,sacks,0.5,,,,,
player,201609250oti,rai,AutrDe00,tackles_combined,1,,,,,
player,201609250oti,rai,AutrDe00,tackles_solo,0,,,,,
player,201609250oti,rai,AutrDe00,tackles_assists,1,,,,,
player,201609250oti,rai,AutrDe00,tackles_loss,0,,,,,
player,201609250oti,rai,AutrDe00,qb_hits,1,,,,,
player,201609250oti,rai,AutrDe00,fumbles_rec,0,,,,,
player,201609250oti,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,AutrDe00,fumbles_forced,0,,,,,
player,201609250oti,rai,CalhSh00,def_int,0,,,,,
player,201609250oti,rai,CalhSh00,def_int_yds,0,,,,,
player,201609250oti,rai,CalhSh00,def_int_td,0,,,,,
player,201609250oti,rai,CalhSh00,def_int_long,0,,,,,
player,201609250oti,rai,CalhSh00,pass_defended,0,,,,,
player,201609250oti,rai,CalhSh00,sacks,0.5,,,,,
player,201609250oti,rai,CalhSh00,tackles_combined,1,,,,,
player,201609250oti,rai,CalhSh00,tackles_solo,0,,,,,
player,201609250oti,rai,CalhSh00,tackles_assists,1,,,,,
player,201609250oti,rai,CalhSh00,tackles_loss,0,,,,,
player,201609250oti,rai,CalhSh00,qb_hits,1,,,,,
player,201609250oti,rai,CalhSh00,fumbles_rec,0,,,,,
player,201609250oti,rai,CalhSh00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,CalhSh00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,CalhSh00,fumbles_forced,0,,,,,
player,201609250oti,rai,JoseKa00,def_int,0,,,,,
player,201609250oti,rai,JoseKa00,def_int_yds,0,,,,,
player,201609250oti,rai,JoseKa00,def_int_td,0,,,,,
player,201609250oti,rai,JoseKa00,def_int_long,0,,,,,
player,201609250oti,rai,JoseKa00,pass_defended,0,,,,,
player,201609250oti,rai,JoseKa00,sacks,0.0,,,,,
player,201609250oti,rai,JoseKa00,tackles_combined,10,,,,,
player,201609250oti,rai,JoseKa00,tackles_solo,6,,,,,
player,201609250oti,rai,JoseKa00,tackles_assists,4,,,,,
player,201609250oti,rai,JoseKa00,tackles_loss,0,,,,,
player,201609250oti,rai,JoseKa00,qb_hits,0,,,,,
player,201609250oti,rai,JoseKa00,fumbles_rec,0,,,,,
player,201609250oti,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,JoseKa00,fumbles_forced,0,,,,,
player,201609250oti,rai,JameCo00,def_int,0,,,,,
player,201609250oti,rai,JameCo00,def_int_yds,0,,,,,
player,201609250oti,rai,JameCo00,def_int_td,0,,,,,
player,201609250oti,rai,JameCo00,def_int_long,0,,,,,
player,201609250oti,rai,JameCo00,pass_defended,0,,,,,
player,201609250oti,rai,JameCo00,sacks,0.0,,,,,
player,201609250oti,rai,JameCo00,tackles_combined,7,,,,,
player,201609250oti,rai,JameCo00,tackles_solo,6,,,,,
player,201609250oti,rai,JameCo00,tackles_assists,1,,,,,
player,201609250oti,rai,JameCo00,tackles_loss,1,,,,,
player,201609250oti,rai,JameCo00,qb_hits,0,,,,,
player,201609250oti,rai,JameCo00,fumbles_rec,0,,,,,
player,201609250oti,rai,JameCo00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,JameCo00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,JameCo00,fumbles_forced,0,,,,,
player,201609250oti,rai,SmitMa02,def_int,0,,,,,
player,201609250oti,rai,SmitMa02,def_int_yds,0,,,,,
player,201609250oti,rai,SmitMa02,def_int_td,0,,,,,
player,201609250oti,rai,SmitMa02,def_int_long,0,,,,,
player,201609250oti,rai,SmitMa02,pass_defended,0,,,,,
player,201609250oti,rai,SmitMa02,sacks,0.0,,,,,
player,201609250oti,rai,SmitMa02,tackles_combined,5,,,,,
player,201609250oti,rai,SmitMa02,tackles_solo,4,,,,,
player,201609250oti,rai,SmitMa02,tackles_assists,1,,,,,
player,201609250oti,rai,SmitMa02,tackles_loss,0,,,,,
player,201609250oti,rai,SmitMa02,qb_hits,0,,,,,
player,201609250oti,rai,SmitMa02,fumbles_rec,0,,,,,
player,201609250oti,rai,SmitMa02,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,SmitMa02,fumbles_rec_td,0,,,,,
player,201609250oti,rai,SmitMa02,fumbles_forced,0,,,,,
player,201609250oti,rai,HaydDJ00,def_int,0,,,,,
player,201609250oti,rai,HaydDJ00,def_int_yds,0,,,,,
player,201609250oti,rai,HaydDJ00,def_int_td,0,,,,,
player,201609250oti,rai,HaydDJ00,def_int_long,0,,,,,
player,201609250oti,rai,HaydDJ00,pass_defended,0,,,,,
player,201609250oti,rai,HaydDJ00,sacks,0.0,,,,,
player,201609250oti,rai,HaydDJ00,tackles_combined,4,,,,,
player,201609250oti,rai,HaydDJ00,tackles_solo,3,,,,,
player,201609250oti,rai,HaydDJ00,tackles_assists,1,,,,,
player,201609250oti,rai,HaydDJ00,tackles_loss,1,,,,,
player,201609250oti,rai,HaydDJ00,qb_hits,0,,,,,
player,201609250oti,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201609250oti,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201609250oti,rai,IrviBr00,def_int,0,,,,,
player,201609250oti,rai,IrviBr00,def_int_yds,0,,,,,
player,201609250oti,rai,IrviBr00,def_int_td,0,,,,,
player,201609250oti,rai,IrviBr00,def_int_long,0,,,,,
player,201609250oti,rai,IrviBr00,pass_defended,0,,,,,
player,201609250oti,rai,IrviBr00,sacks,0.0,,,,,
player,201609250oti,rai,IrviBr00,tackles_combined,4,,,,,
player,201609250oti,rai,IrviBr00,tackles_solo,4,,,,,
player,201609250oti,rai,IrviBr00,tackles_assists,0,,,,,
player,201609250oti,rai,IrviBr00,tackles_loss,0,,,,,
player,201609250oti,rai,IrviBr00,qb_hits,1,,,,,
player,201609250oti,rai,IrviBr00,fumbles_rec,0,,,,,
player,201609250oti,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,IrviBr00,fumbles_forced,1,,,,,
player,201609250oti,rai,WardJi02,def_int,0,,,,,
player,201609250oti,rai,WardJi02,def_int_yds,0,,,,,
player,201609250oti,rai,WardJi02,def_int_td,0,,,,,
player,201609250oti,rai,WardJi02,def_int_long,0,,,,,
player,201609250oti,rai,WardJi02,pass_defended,0,,,,,
player,201609250oti,rai,WardJi02,sacks,0.0,,,,,
player,201609250oti,rai,WardJi02,tackles_combined,4,,,,,
player,201609250oti,rai,WardJi02,tackles_solo,2,,,,,
player,201609250oti,rai,WardJi02,tackles_assists,2,,,,,
player,201609250oti,rai,WardJi02,tackles_loss,0,,,,,
player,201609250oti,rai,WardJi02,qb_hits,0,,,,,
player,201609250oti,rai,WardJi02,fumbles_rec,0,,,,,
player,201609250oti,rai,WardJi02,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,WardJi02,fumbles_rec_td,0,,,,,
player,201609250oti,rai,WardJi02,fumbles_forced,0,,,,,
player,201609250oti,rai,AmerDa00,def_int,0,,,,,
player,201609250oti,rai,AmerDa00,def_int_yds,0,,,,,
player,201609250oti,rai,AmerDa00,def_int_td,0,,,,,
player,201609250oti,rai,AmerDa00,def_int_long,0,,,,,
player,201609250oti,rai,AmerDa00,pass_defended,5,,,,,
player,201609250oti,rai,AmerDa00,sacks,0.0,,,,,
player,201609250oti,rai,AmerDa00,tackles_combined,3,,,,,
player,201609250oti,rai,AmerDa00,tackles_solo,2,,,,,
player,201609250oti,rai,AmerDa00,tackles_assists,1,,,,,
player,201609250oti,rai,AmerDa00,tackles_loss,0,,,,,
player,201609250oti,rai,AmerDa00,qb_hits,0,,,,,
player,201609250oti,rai,AmerDa00,fumbles_rec,0,,,,,
player,201609250oti,rai,AmerDa00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,AmerDa00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,AmerDa00,fumbles_forced,0,,,,,
player,201609250oti,rai,LathDa01,def_int,0,,,,,
player,201609250oti,rai,LathDa01,def_int_yds,0,,,,,
player,201609250oti,rai,LathDa01,def_int_td,0,,,,,
player,201609250oti,rai,LathDa01,def_int_long,0,,,,,
player,201609250oti,rai,LathDa01,pass_defended,0,,,,,
player,201609250oti,rai,LathDa01,sacks,0.0,,,,,
player,201609250oti,rai,LathDa01,tackles_combined,2,,,,,
player,201609250oti,rai,LathDa01,tackles_solo,0,,,,,
player,201609250oti,rai,LathDa01,tackles_assists,2,,,,,
player,201609250oti,rai,LathDa01,tackles_loss,0,,,,,
player,201609250oti,rai,LathDa01,qb_hits,0,,,,,
player,201609250oti,rai,LathDa01,fumbles_rec,0,,,,,
player,201609250oti,rai,LathDa01,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,LathDa01,fumbles_rec_td,0,,,,,
player,201609250oti,rai,LathDa01,fumbles_forced,0,,,,,
player,201609250oti,rai,MackKh00,def_int,0,,,,,
player,201609250oti,rai,MackKh00,def_int_yds,0,,,,,
player,201609250oti,rai,MackKh00,def_int_td,0,,,,,
player,201609250oti,rai,MackKh00,def_int_long,0,,,,,
player,201609250oti,rai,MackKh00,pass_defended,0,,,,,
player,201609250oti,rai,MackKh00,sacks,0.0,,,,,
player,201609250oti,rai,MackKh00,tackles_combined,2,,,,,
player,201609250oti,rai,MackKh00,tackles_solo,1,,,,,
player,201609250oti,rai,MackKh00,tackles_assists,1,,,,,
player,201609250oti,rai,MackKh00,tackles_loss,0,,,,,
player,201609250oti,rai,MackKh00,qb_hits,1,,,,,
player,201609250oti,rai,MackKh00,fumbles_rec,0,,,,,
player,201609250oti,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,MackKh00,fumbles_forced,0,,,,,
player,201609250oti,rai,AlleNa99,def_int,0,,,,,
player,201609250oti,rai,AlleNa99,def_int_yds,0,,,,,
player,201609250oti,rai,AlleNa99,def_int_td,0,,,,,
player,201609250oti,rai,AlleNa99,def_int_long,0,,,,,
player,201609250oti,rai,AlleNa99,pass_defended,0,,,,,
player,201609250oti,rai,AlleNa99,sacks,0.0,,,,,
player,201609250oti,rai,AlleNa99,tackles_combined,1,,,,,
player,201609250oti,rai,AlleNa99,tackles_solo,1,,,,,
player,201609250oti,rai,AlleNa99,tackles_assists,0,,,,,
player,201609250oti,rai,AlleNa99,tackles_loss,0,,,,,
player,201609250oti,rai,AlleNa99,qb_hits,0,,,,,
player,201609250oti,rai,AlleNa99,fumbles_rec,0,,,,,
player,201609250oti,rai,AlleNa99,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,AlleNa99,fumbles_rec_td,0,,,,,
player,201609250oti,rai,AlleNa99,fumbles_forced,0,,,,,
player,201609250oti,rai,ElliJu01,def_int,0,,,,,
player,201609250oti,rai,ElliJu01,def_int_yds,0,,,,,
player,201609250oti,rai,ElliJu01,def_int_td,0,,,,,
player,201609250oti,rai,ElliJu01,def_int_long,0,,,,,
player,201609250oti,rai,ElliJu01,pass_defended,0,,,,,
player,201609250oti,rai,ElliJu01,sacks,0.0,,,,,
player,201609250oti,rai,ElliJu01,tackles_combined,1,,,,,
player,201609250oti,rai,ElliJu01,tackles_solo,0,,,,,
player,201609250oti,rai,ElliJu01,tackles_assists,1,,,,,
player,201609250oti,rai,ElliJu01,tackles_loss,0,,,,,
player,201609250oti,rai,ElliJu01,qb_hits,0,,,,,
player,201609250oti,rai,ElliJu01,fumbles_rec,0,,,,,
player,201609250oti,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201609250oti,rai,ElliJu01,fumbles_forced,0,,,,,
player,201609250oti,rai,McGiKe00,def_int,0,,,,,
player,201609250oti,rai,McGiKe00,def_int_yds,0,,,,,
player,201609250oti,rai,McGiKe00,def_int_td,0,,,,,
player,201609250oti,rai,McGiKe00,def_int_long,0,,,,,
player,201609250oti,rai,McGiKe00,pass_defended,0,,,,,
player,201609250oti,rai,McGiKe00,sacks,0.0,,,,,
player,201609250oti,rai,McGiKe00,tackles_combined,1,,,,,
player,201609250oti,rai,McGiKe00,tackles_solo,1,,,,,
player,201609250oti,rai,McGiKe00,tackles_assists,0,,,,,
player,201609250oti,rai,McGiKe00,tackles_loss,0,,,,,
player,201609250oti,rai,McGiKe00,qb_hits,0,,,,,
player,201609250oti,rai,McGiKe00,fumbles_rec,0,,,,,
player,201609250oti,rai,McGiKe00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,McGiKe00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,McGiKe00,fumbles_forced,0,,,,,
player,201609250oti,rai,TrawBr00,def_int,0,,,,,
player,201609250oti,rai,TrawBr00,def_int_yds,0,,,,,
player,201609250oti,rai,TrawBr00,def_int_td,0,,,,,
player,201609250oti,rai,TrawBr00,def_int_long,0,,,,,
player,201609250oti,rai,TrawBr00,pass_defended,0,,,,,
player,201609250oti,rai,TrawBr00,sacks,0.0,,,,,
player,201609250oti,rai,TrawBr00,tackles_combined,1,,,,,
player,201609250oti,rai,TrawBr00,tackles_solo,0,,,,,
player,201609250oti,rai,TrawBr00,tackles_assists,1,,,,,
player,201609250oti,rai,TrawBr00,tackles_loss,0,,,,,
player,201609250oti,rai,TrawBr00,qb_hits,0,,,,,
player,201609250oti,rai,TrawBr00,fumbles_rec,0,,,,,
player,201609250oti,rai,TrawBr00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,TrawBr00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,TrawBr00,fumbles_forced,0,,,,,
player,201609250oti,rai,WillDa99,def_int,0,,,,,
player,201609250oti,rai,WillDa99,def_int_yds,0,,,,,
player,201609250oti,rai,WillDa99,def_int_td,0,,,,,
player,201609250oti,rai,WillDa99,def_int_long,0,,,,,
player,201609250oti,rai,WillDa99,pass_defended,0,,,,,
player,201609250oti,rai,WillDa99,sacks,0.0,,,,,
player,201609250oti,rai,WillDa99,tackles_combined,1,,,,,
player,201609250oti,rai,WillDa99,tackles_solo,1,,,,,
player,201609250oti,rai,WillDa99,tackles_assists,0,,,,,
player,201609250oti,rai,WillDa99,tackles_loss,0,,,,,
player,201609250oti,rai,WillDa99,qb_hits,0,,,,,
player,201609250oti,rai,WillDa99,fumbles_rec,0,,,,,
player,201609250oti,rai,WillDa99,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,WillDa99,fumbles_rec_td,0,,,,,
player,201609250oti,rai,WillDa99,fumbles_forced,0,,,,,
player,201609250oti,rai,HeenBe00,def_int,0,,,,,
player,201609250oti,rai,HeenBe00,def_int_yds,0,,,,,
player,201609250oti,rai,HeenBe00,def_int_td,0,,,,,
player,201609250oti,rai,HeenBe00,def_int_long,0,,,,,
player,201609250oti,rai,HeenBe00,pass_defended,0,,,,,
player,201609250oti,rai,HeenBe00,sacks,0.0,,,,,
player,201609250oti,rai,HeenBe00,tackles_combined,0,,,,,
player,201609250oti,rai,HeenBe00,tackles_solo,0,,,,,
player,201609250oti,rai,HeenBe00,tackles_assists,0,,,,,
player,201609250oti,rai,HeenBe00,tackles_loss,0,,,,,
player,201609250oti,rai,HeenBe00,qb_hits,1,,,,,
player,201609250oti,rai,HeenBe00,fumbles_rec,0,,,,,
player,201609250oti,rai,HeenBe00,fumbles_rec_yds,0,,,,,
player,201609250oti,rai,HeenBe00,fumbles_rec_td,0,,,,,
player,201609250oti,rai,HeenBe00,fumbles_forced,0,,,,,
player,201609250oti,oti,WillAv00,def_int,1,,,,,
player,201609250oti,oti,WillAv00,def_int_yds,0,,,,,
player,201609250oti,oti,WillAv00,def_int_td,0,,,,,
player,201609250oti,oti,WillAv00,def_int_long,0,,,,,
player,201609250oti,oti,WillAv00,pass_defended,1,,,,,
player,201609250oti,oti,WillAv00,sacks,0.0,,,,,
player,201609250oti,oti,WillAv00,tackles_combined,9,,,,,
player,201609250oti,oti,WillAv00,tackles_solo,4,,,,,
player,201609250oti,oti,WillAv00,tackles_assists,5,,,,,
player,201609250oti,oti,WillAv00,tackles_loss,0,,,,,
player,201609250oti,oti,WillAv00,qb_hits,1,,,,,
player,201609250oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201609250oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201609250oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201609250oti,oti,OrakBr99,def_int,0,,,,,
player,201609250oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201609250oti,oti,OrakBr99,def_int_td,0,,,,,
player,201609250oti,oti,OrakBr99,def_int_long,0,,,,,
player,201609250oti,oti,OrakBr99,pass_defended,0,,,,,
player,201609250oti,oti,OrakBr99,sacks,1.0,,,,,
player,201609250oti,oti,OrakBr99,tackles_combined,2,,,,,
player,201609250oti,oti,OrakBr99,tackles_solo,2,,,,,
player,201609250oti,oti,OrakBr99,tackles_assists,0,,,,,
player,201609250oti,oti,OrakBr99,tackles_loss,1,,,,,
player,201609250oti,oti,OrakBr99,qb_hits,1,,,,,
player,201609250oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201609250oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201609250oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201609250oti,oti,CoxxPe99,def_int,0,,,,,
player,201609250oti,oti,CoxxPe99,def_int_yds,0,,,,,
player,201609250oti,oti,CoxxPe99,def_int_td,0,,,,,
player,201609250oti,oti,CoxxPe99,def_int_long,0,,,,,
player,201609250oti,oti,CoxxPe99,pass_defended,1,,,,,
player,201609250oti,oti,CoxxPe99,sacks,0.0,,,,,
player,201609250oti,oti,CoxxPe99,tackles_combined,7,,,,,
player,201609250oti,oti,CoxxPe99,tackles_solo,4,,,,,
player,201609250oti,oti,CoxxPe99,tackles_assists,3,,,,,
player,201609250oti,oti,CoxxPe99,tackles_loss,0,,,,,
player,201609250oti,oti,CoxxPe99,qb_hits,0,,,,,
player,201609250oti,oti,CoxxPe99,fumbles_rec,0,,,,,
player,201609250oti,oti,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,CoxxPe99,fumbles_rec_td,0,,,,,
player,201609250oti,oti,CoxxPe99,fumbles_forced,0,,,,,
player,201609250oti,oti,McCoJa99,def_int,0,,,,,
player,201609250oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201609250oti,oti,McCoJa99,def_int_td,0,,,,,
player,201609250oti,oti,McCoJa99,def_int_long,0,,,,,
player,201609250oti,oti,McCoJa99,pass_defended,2,,,,,
player,201609250oti,oti,McCoJa99,sacks,0.0,,,,,
player,201609250oti,oti,McCoJa99,tackles_combined,6,,,,,
player,201609250oti,oti,McCoJa99,tackles_solo,3,,,,,
player,201609250oti,oti,McCoJa99,tackles_assists,3,,,,,
player,201609250oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201609250oti,oti,McCoJa99,qb_hits,0,,,,,
player,201609250oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201609250oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201609250oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201609250oti,oti,JohnRa98,def_int,0,,,,,
player,201609250oti,oti,JohnRa98,def_int_yds,0,,,,,
player,201609250oti,oti,JohnRa98,def_int_td,0,,,,,
player,201609250oti,oti,JohnRa98,def_int_long,0,,,,,
player,201609250oti,oti,JohnRa98,pass_defended,0,,,,,
player,201609250oti,oti,JohnRa98,sacks,0.0,,,,,
player,201609250oti,oti,JohnRa98,tackles_combined,5,,,,,
player,201609250oti,oti,JohnRa98,tackles_solo,4,,,,,
player,201609250oti,oti,JohnRa98,tackles_assists,1,,,,,
player,201609250oti,oti,JohnRa98,tackles_loss,0,,,,,
player,201609250oti,oti,JohnRa98,qb_hits,0,,,,,
player,201609250oti,oti,JohnRa98,fumbles_rec,0,,,,,
player,201609250oti,oti,JohnRa98,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,JohnRa98,fumbles_rec_td,0,,,,,
player,201609250oti,oti,JohnRa98,fumbles_forced,0,,,,,
player,201609250oti,oti,SearDa00,def_int,0,,,,,
player,201609250oti,oti,SearDa00,def_int_yds,0,,,,,
player,201609250oti,oti,SearDa00,def_int_td,0,,,,,
player,201609250oti,oti,SearDa00,def_int_long,0,,,,,
player,201609250oti,oti,SearDa00,pass_defended,0,,,,,
player,201609250oti,oti,SearDa00,sacks,0.0,,,,,
player,201609250oti,oti,SearDa00,tackles_combined,5,,,,,
player,201609250oti,oti,SearDa00,tackles_solo,3,,,,,
player,201609250oti,oti,SearDa00,tackles_assists,2,,,,,
player,201609250oti,oti,SearDa00,tackles_loss,0,,,,,
player,201609250oti,oti,SearDa00,qb_hits,0,,,,,
player,201609250oti,oti,SearDa00,fumbles_rec,0,,,,,
player,201609250oti,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201609250oti,oti,SearDa00,fumbles_forced,0,,,,,
player,201609250oti,oti,ByarKe01,def_int,0,,,,,
player,201609250oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201609250oti,oti,ByarKe01,def_int_td,0,,,,,
player,201609250oti,oti,ByarKe01,def_int_long,0,,,,,
player,201609250oti,oti,ByarKe01,pass_defended,0,,,,,
player,201609250oti,oti,ByarKe01,sacks,0.0,,,,,
player,201609250oti,oti,ByarKe01,tackles_combined,4,,,,,
player,201609250oti,oti,ByarKe01,tackles_solo,2,,,,,
player,201609250oti,oti,ByarKe01,tackles_assists,2,,,,,
player,201609250oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201609250oti,oti,ByarKe01,qb_hits,0,,,,,
player,201609250oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201609250oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201609250oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201609250oti,oti,SpenSe00,def_int,0,,,,,
player,201609250oti,oti,SpenSe00,def_int_yds,0,,,,,
player,201609250oti,oti,SpenSe00,def_int_td,0,,,,,
player,201609250oti,oti,SpenSe00,def_int_long,0,,,,,
player,201609250oti,oti,SpenSe00,pass_defended,0,,,,,
player,201609250oti,oti,SpenSe00,sacks,0.0,,,,,
player,201609250oti,oti,SpenSe00,tackles_combined,4,,,,,
player,201609250oti,oti,SpenSe00,tackles_solo,2,,,,,
player,201609250oti,oti,SpenSe00,tackles_assists,2,,,,,
player,201609250oti,oti,SpenSe00,tackles_loss,0,,,,,
player,201609250oti,oti,SpenSe00,qb_hits,0,,,,,
player,201609250oti,oti,SpenSe00,fumbles_rec,0,,,,,
player,201609250oti,oti,SpenSe00,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,SpenSe00,fumbles_rec_td,0,,,,,
player,201609250oti,oti,SpenSe00,fumbles_forced,0,,,,,
player,201609250oti,oti,CaseJu00,def_int,0,,,,,
player,201609250oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201609250oti,oti,CaseJu00,def_int_td,0,,,,,
player,201609250oti,oti,CaseJu00,def_int_long,0,,,,,
player,201609250oti,oti,CaseJu00,pass_defended,0,,,,,
player,201609250oti,oti,CaseJu00,sacks,0.0,,,,,
player,201609250oti,oti,CaseJu00,tackles_combined,3,,,,,
player,201609250oti,oti,CaseJu00,tackles_solo,1,,,,,
player,201609250oti,oti,CaseJu00,tackles_assists,2,,,,,
player,201609250oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201609250oti,oti,CaseJu00,qb_hits,0,,,,,
player,201609250oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201609250oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201609250oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201609250oti,oti,StafDa00,def_int,0,,,,,
player,201609250oti,oti,StafDa00,def_int_yds,0,,,,,
player,201609250oti,oti,StafDa00,def_int_td,0,,,,,
player,201609250oti,oti,StafDa00,def_int_long,0,,,,,
player,201609250oti,oti,StafDa00,pass_defended,0,,,,,
player,201609250oti,oti,StafDa00,sacks,0.0,,,,,
player,201609250oti,oti,StafDa00,tackles_combined,3,,,,,
player,201609250oti,oti,StafDa00,tackles_solo,2,,,,,
player,201609250oti,oti,StafDa00,tackles_assists,1,,,,,
player,201609250oti,oti,StafDa00,tackles_loss,0,,,,,
player,201609250oti,oti,StafDa00,qb_hits,0,,,,,
player,201609250oti,oti,StafDa00,fumbles_rec,0,,,,,
player,201609250oti,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,StafDa00,fumbles_rec_td,0,,,,,
