game,2016,8,20161030,201610300car,crd,"Arizona Cardinals",20,car,"Carolina Panthers",30
player,201610300car,crd,JeffTo00,fumbles_forced,1,,,,,
player,201610300car,crd,PetePa00,def_int,0,,,,,
player,201610300car,crd,PetePa00,def_int_yds,0,,,,,
player,201610300car,crd,PetePa00,def_int_td,0,,,,,
player,201610300car,crd,PetePa00,def_int_long,0,,,,,
player,201610300car,crd,PetePa00,pass_defended,0,,,,,
player,201610300car,crd,PetePa00,sacks,0.0,,,,,
player,201610300car,crd,PetePa00,tackles_combined,4,,,,,
player,201610300car,crd,PetePa00,tackles_solo,3,,,,,
player,201610300car,crd,PetePa00,tackles_assists,1,,,,,
player,201610300car,crd,PetePa00,tackles_loss,0,,,,,
player,201610300car,crd,PetePa00,qb_hits,0,,,,,
player,201610300car,crd,PetePa00,fumbles_rec,0,,,,,
player,201610300car,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201610300car,crd,PetePa00,fumbles_forced,0,,,,,
player,201610300car,crd,BethJu00,def_int,0,,,,,
player,201610300car,crd,BethJu00,def_int_yds,0,,,,,
player,201610300car,crd,BethJu00,def_int_td,0,,,,,
player,201610300car,crd,BethJu00,def_int_long,0,,,,,
player,201610300car,crd,BethJu00,pass_defended,1,,,,,
player,201610300car,crd,BethJu00,sacks,0.0,,,,,
player,201610300car,crd,BethJu00,tackles_combined,3,,,,,
player,201610300car,crd,BethJu00,tackles_solo,3,,,,,
player,201610300car,crd,BethJu00,tackles_assists,0,,,,,
player,201610300car,crd,BethJu00,tackles_loss,0,,,,,
player,201610300car,crd,BethJu00,qb_hits,0,,,,,
player,201610300car,crd,BethJu00,fumbles_rec,0,,,,,
player,201610300car,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201610300car,crd,BethJu00,fumbles_forced,0,,,,,
player,201610300car,crd,GoldMa00,def_int,0,,,,,
player,201610300car,crd,GoldMa00,def_int_yds,0,,,,,
player,201610300car,crd,GoldMa00,def_int_td,0,,,,,
player,201610300car,crd,GoldMa00,def_int_long,0,,,,,
player,201610300car,crd,GoldMa00,pass_defended,0,,,,,
player,201610300car,crd,GoldMa00,sacks,0.0,,,,,
player,201610300car,crd,GoldMa00,tackles_combined,3,,,,,
player,201610300car,crd,GoldMa00,tackles_solo,1,,,,,
player,201610300car,crd,GoldMa00,tackles_assists,2,,,,,
player,201610300car,crd,GoldMa00,tackles_loss,1,,,,,
player,201610300car,crd,GoldMa00,qb_hits,0,,,,,
player,201610300car,crd,GoldMa00,fumbles_rec,0,,,,,
player,201610300car,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201610300car,crd,GoldMa00,fumbles_forced,0,,,,,
player,201610300car,crd,PeteCo00,def_int,0,,,,,
player,201610300car,crd,PeteCo00,def_int_yds,0,,,,,
player,201610300car,crd,PeteCo00,def_int_td,0,,,,,
player,201610300car,crd,PeteCo00,def_int_long,0,,,,,
player,201610300car,crd,PeteCo00,pass_defended,0,,,,,
player,201610300car,crd,PeteCo00,sacks,0.0,,,,,
player,201610300car,crd,PeteCo00,tackles_combined,3,,,,,
player,201610300car,crd,PeteCo00,tackles_solo,0,,,,,
player,201610300car,crd,PeteCo00,tackles_assists,3,,,,,
player,201610300car,crd,PeteCo00,tackles_loss,0,,,,,
player,201610300car,crd,PeteCo00,qb_hits,0,,,,,
player,201610300car,crd,PeteCo00,fumbles_rec,0,,,,,
player,201610300car,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201610300car,crd,PeteCo00,fumbles_forced,0,,,,,
player,201610300car,crd,MaurJo00,def_int,0,,,,,
player,201610300car,crd,MaurJo00,def_int_yds,0,,,,,
player,201610300car,crd,MaurJo00,def_int_td,0,,,,,
player,201610300car,crd,MaurJo00,def_int_long,0,,,,,
player,201610300car,crd,MaurJo00,pass_defended,0,,,,,
player,201610300car,crd,MaurJo00,sacks,0.0,,,,,
player,201610300car,crd,MaurJo00,tackles_combined,2,,,,,
player,201610300car,crd,MaurJo00,tackles_solo,1,,,,,
player,201610300car,crd,MaurJo00,tackles_assists,1,,,,,
player,201610300car,crd,MaurJo00,tackles_loss,1,,,,,
player,201610300car,crd,MaurJo00,qb_hits,0,,,,,
player,201610300car,crd,MaurJo00,fumbles_rec,0,,,,,
player,201610300car,crd,MaurJo00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,MaurJo00,fumbles_rec_td,0,,,,,
player,201610300car,crd,MaurJo00,fumbles_forced,0,,,,,
player,201610300car,crd,RuckFr99,def_int,0,,,,,
player,201610300car,crd,RuckFr99,def_int_yds,0,,,,,
player,201610300car,crd,RuckFr99,def_int_td,0,,,,,
player,201610300car,crd,RuckFr99,def_int_long,0,,,,,
player,201610300car,crd,RuckFr99,pass_defended,0,,,,,
player,201610300car,crd,RuckFr99,sacks,0.0,,,,,
player,201610300car,crd,RuckFr99,tackles_combined,2,,,,,
player,201610300car,crd,RuckFr99,tackles_solo,0,,,,,
player,201610300car,crd,RuckFr99,tackles_assists,2,,,,,
player,201610300car,crd,RuckFr99,tackles_loss,0,,,,,
player,201610300car,crd,RuckFr99,qb_hits,0,,,,,
player,201610300car,crd,RuckFr99,fumbles_rec,0,,,,,
player,201610300car,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201610300car,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201610300car,crd,RuckFr99,fumbles_forced,0,,,,,
player,201610300car,crd,SimoTh00,def_int,0,,,,,
player,201610300car,crd,SimoTh00,def_int_yds,0,,,,,
player,201610300car,crd,SimoTh00,def_int_td,0,,,,,
player,201610300car,crd,SimoTh00,def_int_long,0,,,,,
player,201610300car,crd,SimoTh00,pass_defended,0,,,,,
player,201610300car,crd,SimoTh00,sacks,0.0,,,,,
player,201610300car,crd,SimoTh00,tackles_combined,2,,,,,
player,201610300car,crd,SimoTh00,tackles_solo,1,,,,,
player,201610300car,crd,SimoTh00,tackles_assists,1,,,,,
player,201610300car,crd,SimoTh00,tackles_loss,0,,,,,
player,201610300car,crd,SimoTh00,qb_hits,0,,,,,
player,201610300car,crd,SimoTh00,fumbles_rec,0,,,,,
player,201610300car,crd,SimoTh00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,SimoTh00,fumbles_rec_td,0,,,,,
player,201610300car,crd,SimoTh00,fumbles_forced,0,,,,,
player,201610300car,crd,GuntRo00,def_int,0,,,,,
player,201610300car,crd,GuntRo00,def_int_yds,0,,,,,
player,201610300car,crd,GuntRo00,def_int_td,0,,,,,
player,201610300car,crd,GuntRo00,def_int_long,0,,,,,
player,201610300car,crd,GuntRo00,pass_defended,0,,,,,
player,201610300car,crd,GuntRo00,sacks,0.0,,,,,
player,201610300car,crd,GuntRo00,tackles_combined,1,,,,,
player,201610300car,crd,GuntRo00,tackles_solo,0,,,,,
player,201610300car,crd,GuntRo00,tackles_assists,1,,,,,
player,201610300car,crd,GuntRo00,tackles_loss,0,,,,,
player,201610300car,crd,GuntRo00,qb_hits,0,,,,,
player,201610300car,crd,GuntRo00,fumbles_rec,0,,,,,
player,201610300car,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201610300car,crd,GuntRo00,fumbles_forced,0,,,,,
player,201610300car,crd,JoneCh03,def_int,0,,,,,
player,201610300car,crd,JoneCh03,def_int_yds,0,,,,,
player,201610300car,crd,JoneCh03,def_int_td,0,,,,,
player,201610300car,crd,JoneCh03,def_int_long,0,,,,,
player,201610300car,crd,JoneCh03,pass_defended,0,,,,,
player,201610300car,crd,JoneCh03,sacks,0.0,,,,,
player,201610300car,crd,JoneCh03,tackles_combined,1,,,,,
player,201610300car,crd,JoneCh03,tackles_solo,0,,,,,
player,201610300car,crd,JoneCh03,tackles_assists,1,,,,,
player,201610300car,crd,JoneCh03,tackles_loss,0,,,,,
player,201610300car,crd,JoneCh03,qb_hits,0,,,,,
player,201610300car,crd,JoneCh03,fumbles_rec,0,,,,,
player,201610300car,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201610300car,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201610300car,crd,JoneCh03,fumbles_forced,0,,,,,
player,201610300car,crd,MartGa00,def_int,0,,,,,
player,201610300car,crd,MartGa00,def_int_yds,0,,,,,
player,201610300car,crd,MartGa00,def_int_td,0,,,,,
player,201610300car,crd,MartGa00,def_int_long,0,,,,,
player,201610300car,crd,MartGa00,pass_defended,0,,,,,
player,201610300car,crd,MartGa00,sacks,0.0,,,,,
player,201610300car,crd,MartGa00,tackles_combined,1,,,,,
player,201610300car,crd,MartGa00,tackles_solo,0,,,,,
player,201610300car,crd,MartGa00,tackles_assists,1,,,,,
player,201610300car,crd,MartGa00,tackles_loss,0,,,,,
player,201610300car,crd,MartGa00,qb_hits,0,,,,,
player,201610300car,crd,MartGa00,fumbles_rec,0,,,,,
player,201610300car,crd,MartGa00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,MartGa00,fumbles_rec_td,0,,,,,
player,201610300car,crd,MartGa00,fumbles_forced,0,,,,,
player,201610300car,crd,MartKa00,def_int,0,,,,,
player,201610300car,crd,MartKa00,def_int_yds,0,,,,,
player,201610300car,crd,MartKa00,def_int_td,0,,,,,
player,201610300car,crd,MartKa00,def_int_long,0,,,,,
player,201610300car,crd,MartKa00,pass_defended,0,,,,,
player,201610300car,crd,MartKa00,sacks,0.0,,,,,
player,201610300car,crd,MartKa00,tackles_combined,1,,,,,
player,201610300car,crd,MartKa00,tackles_solo,1,,,,,
player,201610300car,crd,MartKa00,tackles_assists,0,,,,,
player,201610300car,crd,MartKa00,tackles_loss,1,,,,,
player,201610300car,crd,MartKa00,qb_hits,1,,,,,
player,201610300car,crd,MartKa00,fumbles_rec,0,,,,,
player,201610300car,crd,MartKa00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,MartKa00,fumbles_rec_td,0,,,,,
player,201610300car,crd,MartKa00,fumbles_forced,0,,,,,
player,201610300car,crd,MathTy00,def_int,0,,,,,
player,201610300car,crd,MathTy00,def_int_yds,0,,,,,
player,201610300car,crd,MathTy00,def_int_td,0,,,,,
player,201610300car,crd,MathTy00,def_int_long,0,,,,,
player,201610300car,crd,MathTy00,pass_defended,0,,,,,
player,201610300car,crd,MathTy00,sacks,0.0,,,,,
player,201610300car,crd,MathTy00,tackles_combined,1,,,,,
player,201610300car,crd,MathTy00,tackles_solo,1,,,,,
player,201610300car,crd,MathTy00,tackles_assists,0,,,,,
player,201610300car,crd,MathTy00,tackles_loss,0,,,,,
player,201610300car,crd,MathTy00,qb_hits,0,,,,,
player,201610300car,crd,MathTy00,fumbles_rec,0,,,,,
player,201610300car,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201610300car,crd,MathTy00,fumbles_forced,0,,,,,
player,201610300car,crd,NkemRo00,def_int,0,,,,,
player,201610300car,crd,NkemRo00,def_int_yds,0,,,,,
player,201610300car,crd,NkemRo00,def_int_td,0,,,,,
player,201610300car,crd,NkemRo00,def_int_long,0,,,,,
player,201610300car,crd,NkemRo00,pass_defended,0,,,,,
player,201610300car,crd,NkemRo00,sacks,0.0,,,,,
player,201610300car,crd,NkemRo00,tackles_combined,1,,,,,
player,201610300car,crd,NkemRo00,tackles_solo,0,,,,,
player,201610300car,crd,NkemRo00,tackles_assists,1,,,,,
player,201610300car,crd,NkemRo00,tackles_loss,0,,,,,
player,201610300car,crd,NkemRo00,qb_hits,0,,,,,
player,201610300car,crd,NkemRo00,fumbles_rec,0,,,,,
player,201610300car,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201610300car,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201610300car,crd,NkemRo00,fumbles_forced,0,,,,,
player,201610300car,car,EalyKo00,def_int,1,,,,,
player,201610300car,car,EalyKo00,def_int_yds,7,,,,,
player,201610300car,car,EalyKo00,def_int_td,0,,,,,
player,201610300car,car,EalyKo00,def_int_long,7,,,,,
player,201610300car,car,EalyKo00,pass_defended,1,,,,,
player,201610300car,car,EalyKo00,sacks,0.0,,,,,
player,201610300car,car,EalyKo00,tackles_combined,0,,,,,
player,201610300car,car,EalyKo00,tackles_solo,0,,,,,
player,201610300car,car,EalyKo00,tackles_assists,0,,,,,
player,201610300car,car,EalyKo00,tackles_loss,0,,,,,
player,201610300car,car,EalyKo00,qb_hits,0,,,,,
player,201610300car,car,EalyKo00,fumbles_rec,0,,,,,
player,201610300car,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201610300car,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201610300car,car,EalyKo00,fumbles_forced,0,,,,,
player,201610300car,car,LotuSt00,def_int,0,,,,,
player,201610300car,car,LotuSt00,def_int_yds,0,,,,,
player,201610300car,car,LotuSt00,def_int_td,0,,,,,
player,201610300car,car,LotuSt00,def_int_long,0,,,,,
player,201610300car,car,LotuSt00,pass_defended,0,,,,,
player,201610300car,car,LotuSt00,sacks,3.0,,,,,
player,201610300car,car,LotuSt00,tackles_combined,6,,,,,
player,201610300car,car,LotuSt00,tackles_solo,5,,,,,
player,201610300car,car,LotuSt00,tackles_assists,1,,,,,
player,201610300car,car,LotuSt00,tackles_loss,3,,,,,
player,201610300car,car,LotuSt00,qb_hits,3,,,,,
player,201610300car,car,LotuSt00,fumbles_rec,0,,,,,
player,201610300car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201610300car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201610300car,car,LotuSt00,fumbles_forced,1,,,,,
player,201610300car,car,WorlDa00,def_int,0,,,,,
player,201610300car,car,WorlDa00,def_int_yds,0,,,,,
player,201610300car,car,WorlDa00,def_int_td,0,,,,,
player,201610300car,car,WorlDa00,def_int_long,0,,,,,
player,201610300car,car,WorlDa00,pass_defended,1,,,,,
player,201610300car,car,WorlDa00,sacks,1.0,,,,,
player,201610300car,car,WorlDa00,tackles_combined,11,,,,,
player,201610300car,car,WorlDa00,tackles_solo,7,,,,,
player,201610300car,car,WorlDa00,tackles_assists,4,,,,,
player,201610300car,car,WorlDa00,tackles_loss,1,,,,,
player,201610300car,car,WorlDa00,qb_hits,1,,,,,
player,201610300car,car,WorlDa00,fumbles_rec,0,,,,,
player,201610300car,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201610300car,car,WorlDa00,fumbles_rec_td,0,,,,,
player,201610300car,car,WorlDa00,fumbles_forced,0,,,,,
player,201610300car,car,JohnLe03,def_int,0,,,,,
player,201610300car,car,JohnLe03,def_int_yds,0,,,,,
player,201610300car,car,JohnLe03,def_int_td,0,,,,,
player,201610300car,car,JohnLe03,def_int_long,0,,,,,
player,201610300car,car,JohnLe03,pass_defended,1,,,,,
player,201610300car,car,JohnLe03,sacks,1.0,,,,,
player,201610300car,car,JohnLe03,tackles_combined,8,,,,,
player,201610300car,car,JohnLe03,tackles_solo,5,,,,,
player,201610300car,car,JohnLe03,tackles_assists,3,,,,,
player,201610300car,car,JohnLe03,tackles_loss,1,,,,,
player,201610300car,car,JohnLe03,qb_hits,1,,,,,
player,201610300car,car,JohnLe03,fumbles_rec,0,,,,,
player,201610300car,car,JohnLe03,fumbles_rec_yds,0,,,,,
player,201610300car,car,JohnLe03,fumbles_rec_td,0,,,,,
player,201610300car,car,JohnLe03,fumbles_forced,0,,,,,
player,201610300car,car,KuecLu00,def_int,0,,,,,
player,201610300car,car,KuecLu00,def_int_yds,0,,,,,
player,201610300car,car,KuecLu00,def_int_td,0,,,,,
player,201610300car,car,KuecLu00,def_int_long,0,,,,,
player,201610300car,car,KuecLu00,pass_defended,1,,,,,
player,201610300car,car,KuecLu00,sacks,1.0,,,,,
player,201610300car,car,KuecLu00,tackles_combined,6,,,,,
player,201610300car,car,KuecLu00,tackles_solo,6,,,,,
player,201610300car,car,KuecLu00,tackles_assists,0,,,,,
player,201610300car,car,KuecLu00,tackles_loss,1,,,,,
player,201610300car,car,KuecLu00,qb_hits,1,,,,,
player,201610300car,car,KuecLu00,fumbles_rec,0,,,,,
player,201610300car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201610300car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201610300car,car,KuecLu00,fumbles_forced,0,,,,,
player,201610300car,car,ShorKa00,def_int,0,,,,,
player,201610300car,car,ShorKa00,def_int_yds,0,,,,,
player,201610300car,car,ShorKa00,def_int_td,0,,,,,
player,201610300car,car,ShorKa00,def_int_long,0,,,,,
player,201610300car,car,ShorKa00,pass_defended,0,,,,,
player,201610300car,car,ShorKa00,sacks,1.0,,,,,
player,201610300car,car,ShorKa00,tackles_combined,3,,,,,
player,201610300car,car,ShorKa00,tackles_solo,1,,,,,
player,201610300car,car,ShorKa00,tackles_assists,2,,,,,
player,201610300car,car,ShorKa00,tackles_loss,1,,,,,
player,201610300car,car,ShorKa00,qb_hits,2,,,,,
player,201610300car,car,ShorKa00,fumbles_rec,0,,,,,
player,201610300car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201610300car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201610300car,car,ShorKa00,fumbles_forced,0,,,,,
player,201610300car,car,JohnCh98,def_int,0,,,,,
player,201610300car,car,JohnCh98,def_int_yds,0,,,,,
player,201610300car,car,JohnCh98,def_int_td,0,,,,,
player,201610300car,car,JohnCh98,def_int_long,0,,,,,
player,201610300car,car,JohnCh98,pass_defended,0,,,,,
player,201610300car,car,JohnCh98,sacks,1.0,,,,,
player,201610300car,car,JohnCh98,tackles_combined,1,,,,,
player,201610300car,car,JohnCh98,tackles_solo,1,,,,,
player,201610300car,car,JohnCh98,tackles_assists,0,,,,,
player,201610300car,car,JohnCh98,tackles_loss,0,,,,,
player,201610300car,car,JohnCh98,qb_hits,2,,,,,
player,201610300car,car,JohnCh98,fumbles_rec,0,,,,,
player,201610300car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201610300car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201610300car,car,JohnCh98,fumbles_forced,1,,,,,
player,201610300car,car,ColeKu99,def_int,0,,,,,
player,201610300car,car,ColeKu99,def_int_yds,0,,,,,
player,201610300car,car,ColeKu99,def_int_td,0,,,,,
player,201610300car,car,ColeKu99,def_int_long,0,,,,,
player,201610300car,car,ColeKu99,pass_defended,0,,,,,
player,201610300car,car,ColeKu99,sacks,0.0,,,,,
player,201610300car,car,ColeKu99,tackles_combined,6,,,,,
player,201610300car,car,ColeKu99,tackles_solo,3,,,,,
player,201610300car,car,ColeKu99,tackles_assists,3,,,,,
player,201610300car,car,ColeKu99,tackles_loss,0,,,,,
player,201610300car,car,ColeKu99,qb_hits,0,,,,,
player,201610300car,car,ColeKu99,fumbles_rec,0,,,,,
player,201610300car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201610300car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201610300car,car,ColeKu99,fumbles_forced,0,,,,,
player,201610300car,car,DaviTh20,def_int,0,,,,,
player,201610300car,car,DaviTh20,def_int_yds,0,,,,,
player,201610300car,car,DaviTh20,def_int_td,0,,,,,
player,201610300car,car,DaviTh20,def_int_long,0,,,,,
player,201610300car,car,DaviTh20,pass_defended,0,,,,,
player,201610300car,car,DaviTh20,sacks,0.0,,,,,
player,201610300car,car,DaviTh20,tackles_combined,6,,,,,
player,201610300car,car,DaviTh20,tackles_solo,3,,,,,
player,201610300car,car,DaviTh20,tackles_assists,3,,,,,
player,201610300car,car,DaviTh20,tackles_loss,0,,,,,
player,201610300car,car,DaviTh20,qb_hits,0,,,,,
player,201610300car,car,DaviTh20,fumbles_rec,1,,,,,
player,201610300car,car,DaviTh20,fumbles_rec_yds,46,,,,,
player,201610300car,car,DaviTh20,fumbles_rec_td,1,,,,,
player,201610300car,car,DaviTh20,fumbles_forced,0,,,,,
player,201610300car,car,McClRo98,def_int,0,,,,,
player,201610300car,car,McClRo98,def_int_yds,0,,,,,
player,201610300car,car,McClRo98,def_int_td,0,,,,,
player,201610300car,car,McClRo98,def_int_long,0,,,,,
player,201610300car,car,McClRo98,pass_defended,0,,,,,
player,201610300car,car,McClRo98,sacks,0.0,,,,,
player,201610300car,car,McClRo98,tackles_combined,5,,,,,
player,201610300car,car,McClRo98,tackles_solo,2,,,,,
player,201610300car,car,McClRo98,tackles_assists,3,,,,,
player,201610300car,car,McClRo98,tackles_loss,0,,,,,
player,201610300car,car,McClRo98,qb_hits,0,,,,,
player,201610300car,car,McClRo98,fumbles_rec,0,,,,,
player,201610300car,car,McClRo98,fumbles_rec_yds,0,,,,,
player,201610300car,car,McClRo98,fumbles_rec_td,0,,,,,
player,201610300car,car,McClRo98,fumbles_forced,0,,,,,
player,201610300car,car,BostTr00,def_int,0,,,,,
player,201610300car,car,BostTr00,def_int_yds,0,,,,,
player,201610300car,car,BostTr00,def_int_td,0,,,,,
player,201610300car,car,BostTr00,def_int_long,0,,,,,
player,201610300car,car,BostTr00,pass_defended,0,,,,,
player,201610300car,car,BostTr00,sacks,0.0,,,,,
player,201610300car,car,BostTr00,tackles_combined,3,,,,,
player,201610300car,car,BostTr00,tackles_solo,0,,,,,
player,201610300car,car,BostTr00,tackles_assists,3,,,,,
player,201610300car,car,BostTr00,tackles_loss,0,,,,,
player,201610300car,car,BostTr00,qb_hits,0,,,,,
player,201610300car,car,BostTr00,fumbles_rec,0,,,,,
player,201610300car,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201610300car,car,BostTr00,fumbles_rec_td,0,,,,,
player,201610300car,car,BostTr00,fumbles_forced,0,,,,,
player,201610300car,car,LoveKy00,def_int,0,,,,,
player,201610300car,car,LoveKy00,def_int_yds,0,,,,,
player,201610300car,car,LoveKy00,def_int_td,0,,,,,
player,201610300car,car,LoveKy00,def_int_long,0,,,,,
player,201610300car,car,LoveKy00,pass_defended,0,,,,,
player,201610300car,car,LoveKy00,sacks,0.0,,,,,
player,201610300car,car,LoveKy00,tackles_combined,3,,,,,
player,201610300car,car,LoveKy00,tackles_solo,0,,,,,
player,201610300car,car,LoveKy00,tackles_assists,3,,,,,
player,201610300car,car,LoveKy00,tackles_loss,0,,,,,
player,201610300car,car,LoveKy00,qb_hits,0,,,,,
player,201610300car,car,LoveKy00,fumbles_rec,0,,,,,
player,201610300car,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201610300car,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201610300car,car,LoveKy00,fumbles_forced,0,,,,,
player,201610300car,car,AddiMa00,def_int,0,,,,,
player,201610300car,car,AddiMa00,def_int_yds,0,,,,,
player,201610300car,car,AddiMa00,def_int_td,0,,,,,
player,201610300car,car,AddiMa00,def_int_long,0,,,,,
player,201610300car,car,AddiMa00,pass_defended,0,,,,,
player,201610300car,car,AddiMa00,sacks,0.0,,,,,
player,201610300car,car,AddiMa00,tackles_combined,1,,,,,
player,201610300car,car,AddiMa00,tackles_solo,1,,,,,
player,201610300car,car,AddiMa00,tackles_assists,0,,,,,
player,201610300car,car,AddiMa00,tackles_loss,0,,,,,
player,201610300car,car,AddiMa00,qb_hits,2,,,,,
player,201610300car,car,AddiMa00,fumbles_rec,0,,,,,
player,201610300car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201610300car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201610300car,car,AddiMa00,fumbles_forced,0,,,,,
player,201610300car,car,KleiAJ00,def_int,0,,,,,
player,201610300car,car,KleiAJ00,def_int_yds,0,,,,,
player,201610300car,car,KleiAJ00,def_int_td,0,,,,,
player,201610300car,car,KleiAJ00,def_int_long,0,,,,,
player,201610300car,car,KleiAJ00,pass_defended,0,,,,,
player,201610300car,car,KleiAJ00,sacks,0.0,,,,,
player,201610300car,car,KleiAJ00,tackles_combined,1,,,,,
player,201610300car,car,KleiAJ00,tackles_solo,1,,,,,
player,201610300car,car,KleiAJ00,tackles_assists,0,,,,,
player,201610300car,car,KleiAJ00,tackles_loss,0,,,,,
player,201610300car,car,KleiAJ00,qb_hits,0,,,,,
player,201610300car,car,KleiAJ00,fumbles_rec,0,,,,,
player,201610300car,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201610300car,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201610300car,car,KleiAJ00,fumbles_forced,0,,,,,
player,201610300car,car,MayoDa00,def_int,0,,,,,
player,201610300car,car,MayoDa00,def_int_yds,0,,,,,
player,201610300car,car,MayoDa00,def_int_td,0,,,,,
player,201610300car,car,MayoDa00,def_int_long,0,,,,,
player,201610300car,car,MayoDa00,pass_defended,0,,,,,
player,201610300car,car,MayoDa00,sacks,0.0,,,,,
player,201610300car,car,MayoDa00,tackles_combined,1,,,,,
player,201610300car,car,MayoDa00,tackles_solo,1,,,,,
player,201610300car,car,MayoDa00,tackles_assists,0,,,,,
player,201610300car,car,MayoDa00,tackles_loss,0,,,,,
player,201610300car,car,MayoDa00,qb_hits,0,,,,,
player,201610300car,car,MayoDa00,fumbles_rec,0,,,,,
player,201610300car,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201610300car,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201610300car,car,MayoDa00,fumbles_forced,0,,,,,
player,201610300car,car,SancZa00,def_int,0,,,,,
player,201610300car,car,SancZa00,def_int_yds,0,,,,,
player,201610300car,car,SancZa00,def_int_td,0,,,,,
player,201610300car,car,SancZa00,def_int_long,0,,,,,
player,201610300car,car,SancZa00,pass_defended,0,,,,,
player,201610300car,car,SancZa00,sacks,0.0,,,,,
player,201610300car,car,SancZa00,tackles_combined,1,,,,,
player,201610300car,car,SancZa00,tackles_solo,1,,,,,
player,201610300car,car,SancZa00,tackles_assists,0,,,,,
player,201610300car,car,SancZa00,tackles_loss,0,,,,,
player,201610300car,car,SancZa00,qb_hits,0,,,,,
player,201610300car,car,SancZa00,fumbles_rec,0,,,,,
player,201610300car,car,SancZa00,fumbles_rec_yds,0,,,,,
player,201610300car,car,SancZa00,fumbles_rec_td,0,,,,,
player,201610300car,car,SancZa00,fumbles_forced,0,,,,,
player,201610300car,car,SoliPa99,def_int,0,,,,,
player,201610300car,car,SoliPa99,def_int_yds,0,,,,,
player,201610300car,car,SoliPa99,def_int_td,0,,,,,
player,201610300car,car,SoliPa99,def_int_long,0,,,,,
player,201610300car,car,SoliPa99,pass_defended,0,,,,,
player,201610300car,car,SoliPa99,sacks,0.0,,,,,
player,201610300car,car,SoliPa99,tackles_combined,1,,,,,
player,201610300car,car,SoliPa99,tackles_solo,0,,,,,
player,201610300car,car,SoliPa99,tackles_assists,1,,,,,
player,201610300car,car,SoliPa99,tackles_loss,0,,,,,
player,201610300car,car,SoliPa99,qb_hits,0,,,,,
player,201610300car,car,SoliPa99,fumbles_rec,0,,,,,
player,201610300car,car,SoliPa99,fumbles_rec_yds,0,,,,,
player,201610300car,car,SoliPa99,fumbles_rec_td,0,,,,,
player,201610300car,car,SoliPa99,fumbles_forced,0,,,,,
player,201610300car,car,ThomSh01,def_int,0,,,,,
player,201610300car,car,ThomSh01,def_int_yds,0,,,,,
player,201610300car,car,ThomSh01,def_int_td,0,,,,,
player,201610300car,car,ThomSh01,def_int_long,0,,,,,
player,201610300car,car,ThomSh01,pass_defended,0,,,,,
player,201610300car,car,ThomSh01,sacks,0.0,,,,,
player,201610300car,car,ThomSh01,tackles_combined,1,,,,,
player,201610300car,car,ThomSh01,tackles_solo,1,,,,,
player,201610300car,car,ThomSh01,tackles_assists,0,,,,,
player,201610300car,car,ThomSh01,tackles_loss,1,,,,,
