game,2016,5,20161009,201610090rai,sdg,"San Diego Chargers",31,rai,"Oakland Raiders",34
player,201610090rai,sdg,HenrHu00,rec_yds,74,,,,,
player,201610090rai,sdg,HenrHu00,rec_td,1,,,,,
player,201610090rai,sdg,HenrHu00,rec_long,59,,,,,
player,201610090rai,sdg,HenrHu00,fumbles,0,,,,,
player,201610090rai,sdg,HenrHu00,fumbles_lost,0,,,,,
player,201610090rai,sdg,GateAn00,pass_cmp,0,,,,,
player,201610090rai,sdg,GateAn00,pass_att,0,,,,,
player,201610090rai,sdg,GateAn00,pass_yds,0,,,,,
player,201610090rai,sdg,GateAn00,pass_td,0,,,,,
player,201610090rai,sdg,GateAn00,pass_int,0,,,,,
player,201610090rai,sdg,GateAn00,pass_sacked,0,,,,,
player,201610090rai,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201610090rai,sdg,GateAn00,pass_long,0,,,,,
player,201610090rai,sdg,GateAn00,pass_rating,,,,,,
player,201610090rai,sdg,GateAn00,rush_att,0,,,,,
player,201610090rai,sdg,GateAn00,rush_yds,0,,,,,
player,201610090rai,sdg,GateAn00,rush_td,0,,,,,
player,201610090rai,sdg,GateAn00,rush_long,0,,,,,
player,201610090rai,sdg,GateAn00,targets,5,,,,,
player,201610090rai,sdg,GateAn00,rec,4,,,,,
player,201610090rai,sdg,GateAn00,rec_yds,30,,,,,
player,201610090rai,sdg,GateAn00,rec_td,1,,,,,
player,201610090rai,sdg,GateAn00,rec_long,9,,,,,
player,201610090rai,sdg,GateAn00,fumbles,1,,,,,
player,201610090rai,sdg,GateAn00,fumbles_lost,1,,,,,
player,201610090rai,sdg,InmaDo00,pass_cmp,0,,,,,
player,201610090rai,sdg,InmaDo00,pass_att,0,,,,,
player,201610090rai,sdg,InmaDo00,pass_yds,0,,,,,
player,201610090rai,sdg,InmaDo00,pass_td,0,,,,,
player,201610090rai,sdg,InmaDo00,pass_int,0,,,,,
player,201610090rai,sdg,InmaDo00,pass_sacked,0,,,,,
player,201610090rai,sdg,InmaDo00,pass_sacked_yds,0,,,,,
player,201610090rai,sdg,InmaDo00,pass_long,0,,,,,
player,201610090rai,sdg,InmaDo00,pass_rating,,,,,,
player,201610090rai,sdg,InmaDo00,rush_att,0,,,,,
player,201610090rai,sdg,InmaDo00,rush_yds,0,,,,,
player,201610090rai,sdg,InmaDo00,rush_td,0,,,,,
player,201610090rai,sdg,InmaDo00,rush_long,0,,,,,
player,201610090rai,sdg,InmaDo00,targets,3,,,,,
player,201610090rai,sdg,InmaDo00,rec,1,,,,,
player,201610090rai,sdg,InmaDo00,rec_yds,3,,,,,
player,201610090rai,sdg,InmaDo00,rec_td,0,,,,,
player,201610090rai,sdg,InmaDo00,rec_long,3,,,,,
player,201610090rai,sdg,InmaDo00,fumbles,0,,,,,
player,201610090rai,sdg,InmaDo00,fumbles_lost,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_cmp,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_att,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_yds,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_td,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_int,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_sacked,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_sacked_yds,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_long,0,,,,,
player,201610090rai,sdg,KaseDr00,pass_rating,,,,,,
player,201610090rai,sdg,KaseDr00,rush_att,1,,,,,
player,201610090rai,sdg,KaseDr00,rush_yds,0,,,,,
player,201610090rai,sdg,KaseDr00,rush_td,0,,,,,
player,201610090rai,sdg,KaseDr00,rush_long,0,,,,,
player,201610090rai,sdg,KaseDr00,targets,0,,,,,
player,201610090rai,sdg,KaseDr00,rec,0,,,,,
player,201610090rai,sdg,KaseDr00,rec_yds,0,,,,,
player,201610090rai,sdg,KaseDr00,rec_td,0,,,,,
player,201610090rai,sdg,KaseDr00,rec_long,0,,,,,
player,201610090rai,sdg,KaseDr00,fumbles,1,,,,,
player,201610090rai,sdg,KaseDr00,fumbles_lost,0,,,,,
player,201610090rai,rai,CarrDe02,pass_cmp,25,,,,,
player,201610090rai,rai,CarrDe02,pass_att,40,,,,,
player,201610090rai,rai,CarrDe02,pass_yds,317,,,,,
player,201610090rai,rai,CarrDe02,pass_td,2,,,,,
player,201610090rai,rai,CarrDe02,pass_int,1,,,,,
player,201610090rai,rai,CarrDe02,pass_sacked,3,,,,,
player,201610090rai,rai,CarrDe02,pass_sacked_yds,17,,,,,
player,201610090rai,rai,CarrDe02,pass_long,64,,,,,
player,201610090rai,rai,CarrDe02,pass_rating,93.4,,,,,
player,201610090rai,rai,CarrDe02,rush_att,2,,,,,
player,201610090rai,rai,CarrDe02,rush_yds,13,,,,,
player,201610090rai,rai,CarrDe02,rush_td,0,,,,,
player,201610090rai,rai,CarrDe02,rush_long,7,,,,,
player,201610090rai,rai,CarrDe02,targets,0,,,,,
player,201610090rai,rai,CarrDe02,rec,0,,,,,
player,201610090rai,rai,CarrDe02,rec_yds,0,,,,,
player,201610090rai,rai,CarrDe02,rec_td,0,,,,,
player,201610090rai,rai,CarrDe02,rec_long,0,,,,,
player,201610090rai,rai,CarrDe02,fumbles,0,,,,,
player,201610090rai,rai,CarrDe02,fumbles_lost,0,,,,,
player,201610090rai,rai,RichJa01,pass_cmp,0,,,,,
player,201610090rai,rai,RichJa01,pass_att,0,,,,,
player,201610090rai,rai,RichJa01,pass_yds,0,,,,,
player,201610090rai,rai,RichJa01,pass_td,0,,,,,
player,201610090rai,rai,RichJa01,pass_int,0,,,,,
player,201610090rai,rai,RichJa01,pass_sacked,,,,,,
player,201610090rai,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201610090rai,rai,RichJa01,pass_long,0,,,,,
player,201610090rai,rai,RichJa01,pass_rating,,,,,,
player,201610090rai,rai,RichJa01,rush_att,8,,,,,
player,201610090rai,rai,RichJa01,rush_yds,31,,,,,
player,201610090rai,rai,RichJa01,rush_td,0,,,,,
player,201610090rai,rai,RichJa01,rush_long,7,,,,,
player,201610090rai,rai,RichJa01,targets,7,,,,,
player,201610090rai,rai,RichJa01,rec,6,,,,,
player,201610090rai,rai,RichJa01,rec_yds,66,,,,,
player,201610090rai,rai,RichJa01,rec_td,0,,,,,
player,201610090rai,rai,RichJa01,rec_long,22,,,,,
player,201610090rai,rai,RichJa01,fumbles,0,,,,,
player,201610090rai,rai,RichJa01,fumbles_lost,0,,,,,
player,201610090rai,rai,WashDe00,pass_cmp,0,,,,,
player,201610090rai,rai,WashDe00,pass_att,0,,,,,
player,201610090rai,rai,WashDe00,pass_yds,0,,,,,
player,201610090rai,rai,WashDe00,pass_td,0,,,,,
player,201610090rai,rai,WashDe00,pass_int,0,,,,,
player,201610090rai,rai,WashDe00,pass_sacked,,,,,,
player,201610090rai,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201610090rai,rai,WashDe00,pass_long,0,,,,,
player,201610090rai,rai,WashDe00,pass_rating,,,,,,
player,201610090rai,rai,WashDe00,rush_att,9,,,,,
player,201610090rai,rai,WashDe00,rush_yds,23,,,,,
player,201610090rai,rai,WashDe00,rush_td,0,,,,,
player,201610090rai,rai,WashDe00,rush_long,8,,,,,
player,201610090rai,rai,WashDe00,targets,6,,,,,
player,201610090rai,rai,WashDe00,rec,5,,,,,
player,201610090rai,rai,WashDe00,rec_yds,29,,,,,
player,201610090rai,rai,WashDe00,rec_td,0,,,,,
player,201610090rai,rai,WashDe00,rec_long,10,,,,,
player,201610090rai,rai,WashDe00,fumbles,0,,,,,
player,201610090rai,rai,WashDe00,fumbles_lost,0,,,,,
player,201610090rai,rai,OlawJa00,pass_cmp,0,,,,,
player,201610090rai,rai,OlawJa00,pass_att,0,,,,,
player,201610090rai,rai,OlawJa00,pass_yds,0,,,,,
player,201610090rai,rai,OlawJa00,pass_td,0,,,,,
player,201610090rai,rai,OlawJa00,pass_int,0,,,,,
player,201610090rai,rai,OlawJa00,pass_sacked,,,,,,
player,201610090rai,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201610090rai,rai,OlawJa00,pass_long,0,,,,,
player,201610090rai,rai,OlawJa00,pass_rating,,,,,,
player,201610090rai,rai,OlawJa00,rush_att,6,,,,,
player,201610090rai,rai,OlawJa00,rush_yds,22,,,,,
player,201610090rai,rai,OlawJa00,rush_td,1,,,,,
player,201610090rai,rai,OlawJa00,rush_long,17,,,,,
player,201610090rai,rai,OlawJa00,targets,1,,,,,
player,201610090rai,rai,OlawJa00,rec,1,,,,,
player,201610090rai,rai,OlawJa00,rec_yds,2,,,,,
player,201610090rai,rai,OlawJa00,rec_td,0,,,,,
player,201610090rai,rai,OlawJa00,rec_long,2,,,,,
player,201610090rai,rai,OlawJa00,fumbles,0,,,,,
player,201610090rai,rai,OlawJa00,fumbles_lost,0,,,,,
player,201610090rai,rai,CoopAm00,pass_cmp,0,,,,,
player,201610090rai,rai,CoopAm00,pass_att,0,,,,,
player,201610090rai,rai,CoopAm00,pass_yds,0,,,,,
player,201610090rai,rai,CoopAm00,pass_td,0,,,,,
player,201610090rai,rai,CoopAm00,pass_int,0,,,,,
player,201610090rai,rai,CoopAm00,pass_sacked,,,,,,
player,201610090rai,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201610090rai,rai,CoopAm00,pass_long,0,,,,,
player,201610090rai,rai,CoopAm00,pass_rating,,,,,,
player,201610090rai,rai,CoopAm00,rush_att,0,,,,,
player,201610090rai,rai,CoopAm00,rush_yds,0,,,,,
player,201610090rai,rai,CoopAm00,rush_td,0,,,,,
player,201610090rai,rai,CoopAm00,rush_long,0,,,,,
player,201610090rai,rai,CoopAm00,targets,12,,,,,
player,201610090rai,rai,CoopAm00,rec,6,,,,,
player,201610090rai,rai,CoopAm00,rec_yds,138,,,,,
player,201610090rai,rai,CoopAm00,rec_td,1,,,,,
player,201610090rai,rai,CoopAm00,rec_long,64,,,,,
player,201610090rai,rai,CoopAm00,fumbles,0,,,,,
player,201610090rai,rai,CoopAm00,fumbles_lost,0,,,,,
player,201610090rai,rai,CrabMi00,pass_cmp,0,,,,,
player,201610090rai,rai,CrabMi00,pass_att,0,,,,,
player,201610090rai,rai,CrabMi00,pass_yds,0,,,,,
player,201610090rai,rai,CrabMi00,pass_td,0,,,,,
player,201610090rai,rai,CrabMi00,pass_int,0,,,,,
player,201610090rai,rai,CrabMi00,pass_sacked,,,,,,
player,201610090rai,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201610090rai,rai,CrabMi00,pass_long,0,,,,,
player,201610090rai,rai,CrabMi00,pass_rating,,,,,,
player,201610090rai,rai,CrabMi00,rush_att,0,,,,,
player,201610090rai,rai,CrabMi00,rush_yds,0,,,,,
player,201610090rai,rai,CrabMi00,rush_td,0,,,,,
player,201610090rai,rai,CrabMi00,rush_long,0,,,,,
player,201610090rai,rai,CrabMi00,targets,7,,,,,
player,201610090rai,rai,CrabMi00,rec,3,,,,,
player,201610090rai,rai,CrabMi00,rec_yds,47,,,,,
player,201610090rai,rai,CrabMi00,rec_td,1,,,,,
player,201610090rai,rai,CrabMi00,rec_long,21,,,,,
player,201610090rai,rai,CrabMi00,fumbles,0,,,,,
player,201610090rai,rai,CrabMi00,fumbles_lost,0,,,,,
player,201610090rai,rai,RobeSe00,pass_cmp,0,,,,,
player,201610090rai,rai,RobeSe00,pass_att,0,,,,,
player,201610090rai,rai,RobeSe00,pass_yds,0,,,,,
player,201610090rai,rai,RobeSe00,pass_td,0,,,,,
player,201610090rai,rai,RobeSe00,pass_int,0,,,,,
player,201610090rai,rai,RobeSe00,pass_sacked,,,,,,
player,201610090rai,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201610090rai,rai,RobeSe00,pass_long,0,,,,,
player,201610090rai,rai,RobeSe00,pass_rating,,,,,,
player,201610090rai,rai,RobeSe00,rush_att,0,,,,,
player,201610090rai,rai,RobeSe00,rush_yds,0,,,,,
player,201610090rai,rai,RobeSe00,rush_td,0,,,,,
player,201610090rai,rai,RobeSe00,rush_long,0,,,,,
player,201610090rai,rai,RobeSe00,targets,3,,,,,
player,201610090rai,rai,RobeSe00,rec,2,,,,,
player,201610090rai,rai,RobeSe00,rec_yds,22,,,,,
player,201610090rai,rai,RobeSe00,rec_td,0,,,,,
player,201610090rai,rai,RobeSe00,rec_long,16,,,,,
player,201610090rai,rai,RobeSe00,fumbles,0,,,,,
player,201610090rai,rai,RobeSe00,fumbles_lost,0,,,,,
player,201610090rai,rai,HolmAn00,pass_cmp,0,,,,,
player,201610090rai,rai,HolmAn00,pass_att,0,,,,,
player,201610090rai,rai,HolmAn00,pass_yds,0,,,,,
player,201610090rai,rai,HolmAn00,pass_td,0,,,,,
player,201610090rai,rai,HolmAn00,pass_int,0,,,,,
player,201610090rai,rai,HolmAn00,pass_sacked,,,,,,
player,201610090rai,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201610090rai,rai,HolmAn00,pass_long,0,,,,,
player,201610090rai,rai,HolmAn00,pass_rating,,,,,,
player,201610090rai,rai,HolmAn00,rush_att,0,,,,,
player,201610090rai,rai,HolmAn00,rush_yds,0,,,,,
player,201610090rai,rai,HolmAn00,rush_td,0,,,,,
player,201610090rai,rai,HolmAn00,rush_long,0,,,,,
player,201610090rai,rai,HolmAn00,targets,3,,,,,
player,201610090rai,rai,HolmAn00,rec,2,,,,,
player,201610090rai,rai,HolmAn00,rec_yds,13,,,,,
player,201610090rai,rai,HolmAn00,rec_td,0,,,,,
player,201610090rai,rai,HolmAn00,rec_long,8,,,,,
player,201610090rai,rai,HolmAn00,fumbles,0,,,,,
player,201610090rai,rai,HolmAn00,fumbles_lost,0,,,,,
player,201610090rai,sdg,MebaBr99,def_int,1,,,,,
player,201610090rai,sdg,MebaBr99,def_int_yds,5,,,,,
player,201610090rai,sdg,MebaBr99,def_int_td,0,,,,,
player,201610090rai,sdg,MebaBr99,def_int_long,5,,,,,
player,201610090rai,sdg,MebaBr99,pass_defended,1,,,,,
player,201610090rai,sdg,MebaBr99,sacks,0.0,,,,,
player,201610090rai,sdg,MebaBr99,tackles_combined,2,,,,,
player,201610090rai,sdg,MebaBr99,tackles_solo,2,,,,,
player,201610090rai,sdg,MebaBr99,tackles_assists,0,,,,,
player,201610090rai,sdg,MebaBr99,tackles_loss,0,,,,,
player,201610090rai,sdg,MebaBr99,qb_hits,0,,,,,
player,201610090rai,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201610090rai,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201610090rai,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201610090rai,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201610090rai,sdg,BosaJo00,def_int,0,,,,,
player,201610090rai,sdg,BosaJo00,def_int_yds,0,,,,,
player,201610090rai,sdg,BosaJo00,def_int_td,0,,,,,
player,201610090rai,sdg,BosaJo00,def_int_long,0,,,,,
player,201610090rai,sdg,BosaJo00,pass_defended,0,,,,,
player,201610090rai,sdg,BosaJo00,sacks,2.0,,,,,
player,201610090rai,sdg,BosaJo00,tackles_combined,5,,,,,
player,201610090rai,sdg,BosaJo00,tackles_solo,4,,,,,
player,201610090rai,sdg,BosaJo00,tackles_assists,1,,,,,
player,201610090rai,sdg,BosaJo00,tackles_loss,3,,,,,
player,201610090rai,sdg,BosaJo00,qb_hits,2,,,,,
player,201610090rai,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201610090rai,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201610090rai,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201610090rai,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201610090rai,sdg,BrowJa05,def_int,0,,,,,
player,201610090rai,sdg,BrowJa05,def_int_yds,0,,,,,
player,201610090rai,sdg,BrowJa05,def_int_td,0,,,,,
player,201610090rai,sdg,BrowJa05,def_int_long,0,,,,,
player,201610090rai,sdg,BrowJa05,pass_defended,0,,,,,
player,201610090rai,sdg,BrowJa05,sacks,1.0,,,,,
player,201610090rai,sdg,BrowJa05,tackles_combined,6,,,,,
player,201610090rai,sdg,BrowJa05,tackles_solo,5,,,,,
player,201610090rai,sdg,BrowJa05,tackles_assists,1,,,,,
player,201610090rai,sdg,BrowJa05,tackles_loss,1,,,,,
player,201610090rai,sdg,BrowJa05,qb_hits,1,,,,,
player,201610090rai,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201610090rai,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201610090rai,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201610090rai,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201610090rai,sdg,HaywCa00,def_int,0,,,,,
player,201610090rai,sdg,HaywCa00,def_int_yds,0,,,,,
player,201610090rai,sdg,HaywCa00,def_int_td,0,,,,,
player,201610090rai,sdg,HaywCa00,def_int_long,0,,,,,
player,201610090rai,sdg,HaywCa00,pass_defended,0,,,,,
player,201610090rai,sdg,HaywCa00,sacks,0.0,,,,,
player,201610090rai,sdg,HaywCa00,tackles_combined,8,,,,,
player,201610090rai,sdg,HaywCa00,tackles_solo,8,,,,,
player,201610090rai,sdg,HaywCa00,tackles_assists,0,,,,,
player,201610090rai,sdg,HaywCa00,tackles_loss,0,,,,,
player,201610090rai,sdg,HaywCa00,qb_hits,0,,,,,
player,201610090rai,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201610090rai,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201610090rai,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201610090rai,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201610090rai,sdg,WillSt02,def_int,0,,,,,
player,201610090rai,sdg,WillSt02,def_int_yds,0,,,,,
player,201610090rai,sdg,WillSt02,def_int_td,0,,,,,
player,201610090rai,sdg,WillSt02,def_int_long,0,,,,,
