game,2016,13,20161204,201612040nwe,ram,"Los Angeles Rams",10,nwe,"New England Patriots",26
player,201612040nwe,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,OgleAl00,fumbles_forced,0,,,,,
player,201612040nwe,ram,JordMi00,def_int,0,,,,,
player,201612040nwe,ram,JordMi00,def_int_yds,0,,,,,
player,201612040nwe,ram,JordMi00,def_int_td,0,,,,,
player,201612040nwe,ram,JordMi00,def_int_long,0,,,,,
player,201612040nwe,ram,JordMi00,pass_defended,1,,,,,
player,201612040nwe,ram,JordMi00,sacks,0.0,,,,,
player,201612040nwe,ram,JordMi00,tackles_combined,8,,,,,
player,201612040nwe,ram,JordMi00,tackles_solo,5,,,,,
player,201612040nwe,ram,JordMi00,tackles_assists,3,,,,,
player,201612040nwe,ram,JordMi00,tackles_loss,1,,,,,
player,201612040nwe,ram,JordMi00,qb_hits,0,,,,,
player,201612040nwe,ram,JordMi00,fumbles_rec,0,,,,,
player,201612040nwe,ram,JordMi00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,JordMi00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,JordMi00,fumbles_forced,0,,,,,
player,201612040nwe,ram,LittCo01,def_int,0,,,,,
player,201612040nwe,ram,LittCo01,def_int_yds,0,,,,,
player,201612040nwe,ram,LittCo01,def_int_td,0,,,,,
player,201612040nwe,ram,LittCo01,def_int_long,0,,,,,
player,201612040nwe,ram,LittCo01,pass_defended,0,,,,,
player,201612040nwe,ram,LittCo01,sacks,0.0,,,,,
player,201612040nwe,ram,LittCo01,tackles_combined,8,,,,,
player,201612040nwe,ram,LittCo01,tackles_solo,4,,,,,
player,201612040nwe,ram,LittCo01,tackles_assists,4,,,,,
player,201612040nwe,ram,LittCo01,tackles_loss,0,,,,,
player,201612040nwe,ram,LittCo01,qb_hits,0,,,,,
player,201612040nwe,ram,LittCo01,fumbles_rec,0,,,,,
player,201612040nwe,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,LittCo01,fumbles_forced,0,,,,,
player,201612040nwe,ram,JoynLa00,def_int,0,,,,,
player,201612040nwe,ram,JoynLa00,def_int_yds,0,,,,,
player,201612040nwe,ram,JoynLa00,def_int_td,0,,,,,
player,201612040nwe,ram,JoynLa00,def_int_long,0,,,,,
player,201612040nwe,ram,JoynLa00,pass_defended,0,,,,,
player,201612040nwe,ram,JoynLa00,sacks,0.0,,,,,
player,201612040nwe,ram,JoynLa00,tackles_combined,7,,,,,
player,201612040nwe,ram,JoynLa00,tackles_solo,4,,,,,
player,201612040nwe,ram,JoynLa00,tackles_assists,3,,,,,
player,201612040nwe,ram,JoynLa00,tackles_loss,0,,,,,
player,201612040nwe,ram,JoynLa00,qb_hits,1,,,,,
player,201612040nwe,ram,JoynLa00,fumbles_rec,0,,,,,
player,201612040nwe,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,JoynLa00,fumbles_forced,0,,,,,
player,201612040nwe,ram,AlexMa00,def_int,0,,,,,
player,201612040nwe,ram,AlexMa00,def_int_yds,0,,,,,
player,201612040nwe,ram,AlexMa00,def_int_td,0,,,,,
player,201612040nwe,ram,AlexMa00,def_int_long,0,,,,,
player,201612040nwe,ram,AlexMa00,pass_defended,0,,,,,
player,201612040nwe,ram,AlexMa00,sacks,0.0,,,,,
player,201612040nwe,ram,AlexMa00,tackles_combined,6,,,,,
player,201612040nwe,ram,AlexMa00,tackles_solo,5,,,,,
player,201612040nwe,ram,AlexMa00,tackles_assists,1,,,,,
player,201612040nwe,ram,AlexMa00,tackles_loss,0,,,,,
player,201612040nwe,ram,AlexMa00,qb_hits,0,,,,,
player,201612040nwe,ram,AlexMa00,fumbles_rec,0,,,,,
player,201612040nwe,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,AlexMa00,fumbles_forced,0,,,,,
player,201612040nwe,ram,BarrMa00,def_int,0,,,,,
player,201612040nwe,ram,BarrMa00,def_int_yds,0,,,,,
player,201612040nwe,ram,BarrMa00,def_int_td,0,,,,,
player,201612040nwe,ram,BarrMa00,def_int_long,0,,,,,
player,201612040nwe,ram,BarrMa00,pass_defended,0,,,,,
player,201612040nwe,ram,BarrMa00,sacks,0.0,,,,,
player,201612040nwe,ram,BarrMa00,tackles_combined,5,,,,,
player,201612040nwe,ram,BarrMa00,tackles_solo,1,,,,,
player,201612040nwe,ram,BarrMa00,tackles_assists,4,,,,,
player,201612040nwe,ram,BarrMa00,tackles_loss,0,,,,,
player,201612040nwe,ram,BarrMa00,qb_hits,0,,,,,
player,201612040nwe,ram,BarrMa00,fumbles_rec,0,,,,,
player,201612040nwe,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,BarrMa00,fumbles_forced,0,,,,,
player,201612040nwe,ram,McDoTJ00,def_int,0,,,,,
player,201612040nwe,ram,McDoTJ00,def_int_yds,0,,,,,
player,201612040nwe,ram,McDoTJ00,def_int_td,0,,,,,
player,201612040nwe,ram,McDoTJ00,def_int_long,0,,,,,
player,201612040nwe,ram,McDoTJ00,pass_defended,1,,,,,
player,201612040nwe,ram,McDoTJ00,sacks,0.0,,,,,
player,201612040nwe,ram,McDoTJ00,tackles_combined,5,,,,,
player,201612040nwe,ram,McDoTJ00,tackles_solo,2,,,,,
player,201612040nwe,ram,McDoTJ00,tackles_assists,3,,,,,
player,201612040nwe,ram,McDoTJ00,tackles_loss,0,,,,,
player,201612040nwe,ram,McDoTJ00,qb_hits,1,,,,,
player,201612040nwe,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201612040nwe,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201612040nwe,ram,BrocMi00,def_int,0,,,,,
player,201612040nwe,ram,BrocMi00,def_int_yds,0,,,,,
player,201612040nwe,ram,BrocMi00,def_int_td,0,,,,,
player,201612040nwe,ram,BrocMi00,def_int_long,0,,,,,
player,201612040nwe,ram,BrocMi00,pass_defended,0,,,,,
player,201612040nwe,ram,BrocMi00,sacks,0.0,,,,,
player,201612040nwe,ram,BrocMi00,tackles_combined,4,,,,,
player,201612040nwe,ram,BrocMi00,tackles_solo,3,,,,,
player,201612040nwe,ram,BrocMi00,tackles_assists,1,,,,,
player,201612040nwe,ram,BrocMi00,tackles_loss,0,,,,,
player,201612040nwe,ram,BrocMi00,qb_hits,0,,,,,
player,201612040nwe,ram,BrocMi00,fumbles_rec,0,,,,,
player,201612040nwe,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,BrocMi00,fumbles_forced,0,,,,,
player,201612040nwe,ram,JohnTr05,def_int,0,,,,,
player,201612040nwe,ram,JohnTr05,def_int_yds,0,,,,,
player,201612040nwe,ram,JohnTr05,def_int_td,0,,,,,
player,201612040nwe,ram,JohnTr05,def_int_long,0,,,,,
player,201612040nwe,ram,JohnTr05,pass_defended,0,,,,,
player,201612040nwe,ram,JohnTr05,sacks,0.0,,,,,
player,201612040nwe,ram,JohnTr05,tackles_combined,4,,,,,
player,201612040nwe,ram,JohnTr05,tackles_solo,3,,,,,
player,201612040nwe,ram,JohnTr05,tackles_assists,1,,,,,
player,201612040nwe,ram,JohnTr05,tackles_loss,1,,,,,
player,201612040nwe,ram,JohnTr05,qb_hits,0,,,,,
player,201612040nwe,ram,JohnTr05,fumbles_rec,0,,,,,
player,201612040nwe,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,JohnTr05,fumbles_forced,0,,,,,
player,201612040nwe,ram,DonaAa00,def_int,0,,,,,
player,201612040nwe,ram,DonaAa00,def_int_yds,0,,,,,
player,201612040nwe,ram,DonaAa00,def_int_td,0,,,,,
player,201612040nwe,ram,DonaAa00,def_int_long,0,,,,,
player,201612040nwe,ram,DonaAa00,pass_defended,0,,,,,
player,201612040nwe,ram,DonaAa00,sacks,0.0,,,,,
player,201612040nwe,ram,DonaAa00,tackles_combined,3,,,,,
player,201612040nwe,ram,DonaAa00,tackles_solo,2,,,,,
player,201612040nwe,ram,DonaAa00,tackles_assists,1,,,,,
player,201612040nwe,ram,DonaAa00,tackles_loss,0,,,,,
player,201612040nwe,ram,DonaAa00,qb_hits,1,,,,,
player,201612040nwe,ram,DonaAa00,fumbles_rec,0,,,,,
player,201612040nwe,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,DonaAa00,fumbles_forced,0,,,,,
player,201612040nwe,ram,GainE.00,def_int,0,,,,,
player,201612040nwe,ram,GainE.00,def_int_yds,0,,,,,
player,201612040nwe,ram,GainE.00,def_int_td,0,,,,,
player,201612040nwe,ram,GainE.00,def_int_long,0,,,,,
player,201612040nwe,ram,GainE.00,pass_defended,0,,,,,
player,201612040nwe,ram,GainE.00,sacks,0.0,,,,,
player,201612040nwe,ram,GainE.00,tackles_combined,3,,,,,
player,201612040nwe,ram,GainE.00,tackles_solo,1,,,,,
player,201612040nwe,ram,GainE.00,tackles_assists,2,,,,,
player,201612040nwe,ram,GainE.00,tackles_loss,0,,,,,
player,201612040nwe,ram,GainE.00,qb_hits,0,,,,,
player,201612040nwe,ram,GainE.00,fumbles_rec,0,,,,,
player,201612040nwe,ram,GainE.00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,GainE.00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,GainE.00,fumbles_forced,0,,,,,
player,201612040nwe,ram,ReynCh00,def_int,0,,,,,
player,201612040nwe,ram,ReynCh00,def_int_yds,0,,,,,
player,201612040nwe,ram,ReynCh00,def_int_td,0,,,,,
player,201612040nwe,ram,ReynCh00,def_int_long,0,,,,,
player,201612040nwe,ram,ReynCh00,pass_defended,0,,,,,
player,201612040nwe,ram,ReynCh00,sacks,0.0,,,,,
player,201612040nwe,ram,ReynCh00,tackles_combined,3,,,,,
player,201612040nwe,ram,ReynCh00,tackles_solo,3,,,,,
player,201612040nwe,ram,ReynCh00,tackles_assists,0,,,,,
player,201612040nwe,ram,ReynCh00,tackles_loss,0,,,,,
player,201612040nwe,ram,ReynCh00,qb_hits,0,,,,,
player,201612040nwe,ram,ReynCh00,fumbles_rec,0,,,,,
player,201612040nwe,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,ReynCh00,fumbles_forced,0,,,,,
player,201612040nwe,ram,ThomMi04,def_int,0,,,,,
player,201612040nwe,ram,ThomMi04,def_int_yds,0,,,,,
player,201612040nwe,ram,ThomMi04,def_int_td,0,,,,,
player,201612040nwe,ram,ThomMi04,def_int_long,0,,,,,
player,201612040nwe,ram,ThomMi04,pass_defended,0,,,,,
player,201612040nwe,ram,ThomMi04,sacks,0.0,,,,,
player,201612040nwe,ram,ThomMi04,tackles_combined,3,,,,,
player,201612040nwe,ram,ThomMi04,tackles_solo,3,,,,,
player,201612040nwe,ram,ThomMi04,tackles_assists,0,,,,,
player,201612040nwe,ram,ThomMi04,tackles_loss,0,,,,,
player,201612040nwe,ram,ThomMi04,qb_hits,0,,,,,
player,201612040nwe,ram,ThomMi04,fumbles_rec,0,,,,,
player,201612040nwe,ram,ThomMi04,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,ThomMi04,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,ThomMi04,fumbles_forced,0,,,,,
player,201612040nwe,ram,HayeWi99,def_int,0,,,,,
player,201612040nwe,ram,HayeWi99,def_int_yds,0,,,,,
player,201612040nwe,ram,HayeWi99,def_int_td,0,,,,,
player,201612040nwe,ram,HayeWi99,def_int_long,0,,,,,
player,201612040nwe,ram,HayeWi99,pass_defended,0,,,,,
player,201612040nwe,ram,HayeWi99,sacks,0.0,,,,,
player,201612040nwe,ram,HayeWi99,tackles_combined,2,,,,,
player,201612040nwe,ram,HayeWi99,tackles_solo,2,,,,,
player,201612040nwe,ram,HayeWi99,tackles_assists,0,,,,,
player,201612040nwe,ram,HayeWi99,tackles_loss,1,,,,,
player,201612040nwe,ram,HayeWi99,qb_hits,0,,,,,
player,201612040nwe,ram,HayeWi99,fumbles_rec,0,,,,,
player,201612040nwe,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,HayeWi99,fumbles_forced,0,,,,,
player,201612040nwe,ram,LongMa00,def_int,0,,,,,
player,201612040nwe,ram,LongMa00,def_int_yds,0,,,,,
player,201612040nwe,ram,LongMa00,def_int_td,0,,,,,
player,201612040nwe,ram,LongMa00,def_int_long,0,,,,,
player,201612040nwe,ram,LongMa00,pass_defended,0,,,,,
player,201612040nwe,ram,LongMa00,sacks,0.0,,,,,
player,201612040nwe,ram,LongMa00,tackles_combined,2,,,,,
player,201612040nwe,ram,LongMa00,tackles_solo,0,,,,,
player,201612040nwe,ram,LongMa00,tackles_assists,2,,,,,
player,201612040nwe,ram,LongMa00,tackles_loss,0,,,,,
player,201612040nwe,ram,LongMa00,qb_hits,0,,,,,
player,201612040nwe,ram,LongMa00,fumbles_rec,0,,,,,
player,201612040nwe,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,LongMa00,fumbles_forced,0,,,,,
player,201612040nwe,ram,SimsEu99,def_int,0,,,,,
player,201612040nwe,ram,SimsEu99,def_int_yds,0,,,,,
player,201612040nwe,ram,SimsEu99,def_int_td,0,,,,,
player,201612040nwe,ram,SimsEu99,def_int_long,0,,,,,
player,201612040nwe,ram,SimsEu99,pass_defended,0,,,,,
player,201612040nwe,ram,SimsEu99,sacks,0.0,,,,,
player,201612040nwe,ram,SimsEu99,tackles_combined,2,,,,,
player,201612040nwe,ram,SimsEu99,tackles_solo,0,,,,,
player,201612040nwe,ram,SimsEu99,tackles_assists,2,,,,,
player,201612040nwe,ram,SimsEu99,tackles_loss,,,,,,
player,201612040nwe,ram,SimsEu99,qb_hits,,,,,,
player,201612040nwe,ram,SimsEu99,fumbles_rec,0,,,,,
player,201612040nwe,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,SimsEu99,fumbles_forced,0,,,,,
player,201612040nwe,ram,ThomCa99,def_int,0,,,,,
player,201612040nwe,ram,ThomCa99,def_int_yds,0,,,,,
player,201612040nwe,ram,ThomCa99,def_int_td,0,,,,,
player,201612040nwe,ram,ThomCa99,def_int_long,0,,,,,
player,201612040nwe,ram,ThomCa99,pass_defended,0,,,,,
player,201612040nwe,ram,ThomCa99,sacks,0.0,,,,,
player,201612040nwe,ram,ThomCa99,tackles_combined,1,,,,,
player,201612040nwe,ram,ThomCa99,tackles_solo,0,,,,,
player,201612040nwe,ram,ThomCa99,tackles_assists,1,,,,,
player,201612040nwe,ram,ThomCa99,tackles_loss,0,,,,,
player,201612040nwe,ram,ThomCa99,qb_hits,1,,,,,
player,201612040nwe,ram,ThomCa99,fumbles_rec,0,,,,,
player,201612040nwe,ram,ThomCa99,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,ThomCa99,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,ThomCa99,fumbles_forced,0,,,,,
player,201612040nwe,ram,WestEt00,def_int,0,,,,,
player,201612040nwe,ram,WestEt00,def_int_yds,0,,,,,
player,201612040nwe,ram,WestEt00,def_int_td,0,,,,,
player,201612040nwe,ram,WestEt00,def_int_long,0,,,,,
player,201612040nwe,ram,WestEt00,pass_defended,0,,,,,
player,201612040nwe,ram,WestEt00,sacks,0.0,,,,,
player,201612040nwe,ram,WestEt00,tackles_combined,1,,,,,
player,201612040nwe,ram,WestEt00,tackles_solo,1,,,,,
player,201612040nwe,ram,WestEt00,tackles_assists,0,,,,,
player,201612040nwe,ram,WestEt00,tackles_loss,1,,,,,
player,201612040nwe,ram,WestEt00,qb_hits,1,,,,,
player,201612040nwe,ram,WestEt00,fumbles_rec,0,,,,,
player,201612040nwe,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201612040nwe,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201612040nwe,ram,WestEt00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,VanNKy00,def_int,1,,,,,
player,201612040nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201612040nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201612040nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201612040nwe,nwe,VanNKy00,pass_defended,1,,,,,
player,201612040nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201612040nwe,nwe,VanNKy00,tackles_combined,5,,,,,
player,201612040nwe,nwe,VanNKy00,tackles_solo,1,,,,,
player,201612040nwe,nwe,VanNKy00,tackles_assists,4,,,,,
player,201612040nwe,nwe,VanNKy00,tackles_loss,0,,,,,
player,201612040nwe,nwe,VanNKy00,qb_hits,0,,,,,
player,201612040nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,ButlMa01,def_int,1,,,,,
player,201612040nwe,nwe,ButlMa01,def_int_yds,7,,,,,
player,201612040nwe,nwe,ButlMa01,def_int_td,0,,,,,
player,201612040nwe,nwe,ButlMa01,def_int_long,7,,,,,
player,201612040nwe,nwe,ButlMa01,pass_defended,3,,,,,
player,201612040nwe,nwe,ButlMa01,sacks,0.0,,,,,
player,201612040nwe,nwe,ButlMa01,tackles_combined,1,,,,,
player,201612040nwe,nwe,ButlMa01,tackles_solo,1,,,,,
player,201612040nwe,nwe,ButlMa01,tackles_assists,0,,,,,
player,201612040nwe,nwe,ButlMa01,tackles_loss,0,,,,,
player,201612040nwe,nwe,ButlMa01,qb_hits,0,,,,,
player,201612040nwe,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201612040nwe,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201612040nwe,nwe,McClSh00,def_int,0,,,,,
player,201612040nwe,nwe,McClSh00,def_int_yds,0,,,,,
player,201612040nwe,nwe,McClSh00,def_int_td,0,,,,,
player,201612040nwe,nwe,McClSh00,def_int_long,0,,,,,
player,201612040nwe,nwe,McClSh00,pass_defended,0,,,,,
player,201612040nwe,nwe,McClSh00,sacks,1.0,,,,,
player,201612040nwe,nwe,McClSh00,tackles_combined,7,,,,,
player,201612040nwe,nwe,McClSh00,tackles_solo,1,,,,,
player,201612040nwe,nwe,McClSh00,tackles_assists,6,,,,,
player,201612040nwe,nwe,McClSh00,tackles_loss,1,,,,,
player,201612040nwe,nwe,McClSh00,qb_hits,1,,,,,
player,201612040nwe,nwe,McClSh00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,McClSh00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,McClSh00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,McClSh00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,RyanLo00,def_int,0,,,,,
player,201612040nwe,nwe,RyanLo00,def_int_yds,0,,,,,
player,201612040nwe,nwe,RyanLo00,def_int_td,0,,,,,
player,201612040nwe,nwe,RyanLo00,def_int_long,0,,,,,
player,201612040nwe,nwe,RyanLo00,pass_defended,0,,,,,
player,201612040nwe,nwe,RyanLo00,sacks,1.0,,,,,
player,201612040nwe,nwe,RyanLo00,tackles_combined,5,,,,,
player,201612040nwe,nwe,RyanLo00,tackles_solo,5,,,,,
player,201612040nwe,nwe,RyanLo00,tackles_assists,0,,,,,
player,201612040nwe,nwe,RyanLo00,tackles_loss,1,,,,,
player,201612040nwe,nwe,RyanLo00,qb_hits,2,,,,,
player,201612040nwe,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,NinkRo20,def_int,0,,,,,
player,201612040nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201612040nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201612040nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201612040nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201612040nwe,nwe,NinkRo20,sacks,1.0,,,,,
player,201612040nwe,nwe,NinkRo20,tackles_combined,2,,,,,
player,201612040nwe,nwe,NinkRo20,tackles_solo,1,,,,,
player,201612040nwe,nwe,NinkRo20,tackles_assists,1,,,,,
player,201612040nwe,nwe,NinkRo20,tackles_loss,1,,,,,
player,201612040nwe,nwe,NinkRo20,qb_hits,2,,,,,
player,201612040nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201612040nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201612040nwe,nwe,LongCh99,def_int,0,,,,,
player,201612040nwe,nwe,LongCh99,def_int_yds,0,,,,,
player,201612040nwe,nwe,LongCh99,def_int_td,0,,,,,
player,201612040nwe,nwe,LongCh99,def_int_long,0,,,,,
player,201612040nwe,nwe,LongCh99,pass_defended,0,,,,,
player,201612040nwe,nwe,LongCh99,sacks,1.0,,,,,
player,201612040nwe,nwe,LongCh99,tackles_combined,1,,,,,
player,201612040nwe,nwe,LongCh99,tackles_solo,1,,,,,
player,201612040nwe,nwe,LongCh99,tackles_assists,0,,,,,
player,201612040nwe,nwe,LongCh99,tackles_loss,1,,,,,
player,201612040nwe,nwe,LongCh99,qb_hits,3,,,,,
player,201612040nwe,nwe,LongCh99,fumbles_rec,0,,,,,
player,201612040nwe,nwe,LongCh99,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,LongCh99,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,LongCh99,fumbles_forced,0,,,,,
player,201612040nwe,nwe,SheaJa00,def_int,0,,,,,
player,201612040nwe,nwe,SheaJa00,def_int_yds,0,,,,,
player,201612040nwe,nwe,SheaJa00,def_int_td,0,,,,,
player,201612040nwe,nwe,SheaJa00,def_int_long,0,,,,,
player,201612040nwe,nwe,SheaJa00,pass_defended,3,,,,,
player,201612040nwe,nwe,SheaJa00,sacks,0.0,,,,,
player,201612040nwe,nwe,SheaJa00,tackles_combined,5,,,,,
player,201612040nwe,nwe,SheaJa00,tackles_solo,3,,,,,
player,201612040nwe,nwe,SheaJa00,tackles_assists,2,,,,,
player,201612040nwe,nwe,SheaJa00,tackles_loss,0,,,,,
player,201612040nwe,nwe,SheaJa00,qb_hits,1,,,,,
player,201612040nwe,nwe,SheaJa00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,SheaJa00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,SheaJa00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,SheaJa00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,ChunPa99,def_int,0,,,,,
player,201612040nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201612040nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201612040nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201612040nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201612040nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201612040nwe,nwe,ChunPa99,tackles_combined,4,,,,,
player,201612040nwe,nwe,ChunPa99,tackles_solo,0,,,,,
player,201612040nwe,nwe,ChunPa99,tackles_assists,4,,,,,
player,201612040nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201612040nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201612040nwe,nwe,ChunPa99,fumbles_rec,1,,,,,
player,201612040nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201612040nwe,nwe,EbneNa00,def_int,0,,,,,
player,201612040nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201612040nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201612040nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201612040nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201612040nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201612040nwe,nwe,EbneNa00,tackles_combined,3,,,,,
player,201612040nwe,nwe,EbneNa00,tackles_solo,1,,,,,
player,201612040nwe,nwe,EbneNa00,tackles_assists,2,,,,,
player,201612040nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201612040nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201612040nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,BrowMa01,def_int,0,,,,,
player,201612040nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201612040nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201612040nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201612040nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201612040nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201612040nwe,nwe,BrowMa01,tackles_combined,2,,,,,
player,201612040nwe,nwe,BrowMa01,tackles_solo,0,,,,,
player,201612040nwe,nwe,BrowMa01,tackles_assists,2,,,,,
player,201612040nwe,nwe,BrowMa01,tackles_loss,0,,,,,
player,201612040nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201612040nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201612040nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201612040nwe,nwe,FlowTr00,def_int,0,,,,,
player,201612040nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201612040nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201612040nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201612040nwe,nwe,FlowTr00,pass_defended,0,,,,,
player,201612040nwe,nwe,FlowTr00,sacks,0.0,,,,,
player,201612040nwe,nwe,FlowTr00,tackles_combined,2,,,,,
player,201612040nwe,nwe,FlowTr00,tackles_solo,0,,,,,
player,201612040nwe,nwe,FlowTr00,tackles_assists,2,,,,,
player,201612040nwe,nwe,FlowTr00,tackles_loss,0,,,,,
player,201612040nwe,nwe,FlowTr00,qb_hits,0,,,,,
