game,2016,4,20161002,201610020crd,ram,"Los Angeles Rams",17,crd,"Arizona Cardinals",13
player,201610020crd,crd,MomaIf00,qb_hits,0,,,,,
player,201610020crd,crd,MomaIf00,fumbles_rec,0,,,,,
player,201610020crd,crd,MomaIf00,fumbles_rec_yds,0,,,,,
player,201610020crd,crd,MomaIf00,fumbles_rec_td,0,,,,,
player,201610020crd,crd,MomaIf00,fumbles_forced,0,,,,,
player,201610020crd,crd,PeteCo00,def_int,0,,,,,
player,201610020crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201610020crd,crd,PeteCo00,def_int_td,0,,,,,
player,201610020crd,crd,PeteCo00,def_int_long,0,,,,,
player,201610020crd,crd,PeteCo00,pass_defended,0,,,,,
player,201610020crd,crd,PeteCo00,sacks,0.0,,,,,
player,201610020crd,crd,PeteCo00,tackles_combined,1,,,,,
player,201610020crd,crd,PeteCo00,tackles_solo,1,,,,,
player,201610020crd,crd,PeteCo00,tackles_assists,0,,,,,
player,201610020crd,crd,PeteCo00,tackles_loss,0,,,,,
player,201610020crd,crd,PeteCo00,qb_hits,0,,,,,
player,201610020crd,crd,PeteCo00,fumbles_rec,0,,,,,
player,201610020crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201610020crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201610020crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201610020crd,crd,PetePa00,def_int,0,,,,,
player,201610020crd,crd,PetePa00,def_int_yds,0,,,,,
player,201610020crd,crd,PetePa00,def_int_td,0,,,,,
player,201610020crd,crd,PetePa00,def_int_long,0,,,,,
player,201610020crd,crd,PetePa00,pass_defended,1,,,,,
player,201610020crd,crd,PetePa00,sacks,0.0,,,,,
player,201610020crd,crd,PetePa00,tackles_combined,1,,,,,
player,201610020crd,crd,PetePa00,tackles_solo,1,,,,,
player,201610020crd,crd,PetePa00,tackles_assists,0,,,,,
player,201610020crd,crd,PetePa00,tackles_loss,0,,,,,
player,201610020crd,crd,PetePa00,qb_hits,0,,,,,
player,201610020crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201610020crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201610020crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201610020crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201610020crd,crd,SweaDJ00,def_int,0,,,,,
player,201610020crd,crd,SweaDJ00,def_int_yds,0,,,,,
player,201610020crd,crd,SweaDJ00,def_int_td,0,,,,,
player,201610020crd,crd,SweaDJ00,def_int_long,0,,,,,
player,201610020crd,crd,SweaDJ00,pass_defended,0,,,,,
player,201610020crd,crd,SweaDJ00,sacks,0.0,,,,,
player,201610020crd,crd,SweaDJ00,tackles_combined,1,,,,,
player,201610020crd,crd,SweaDJ00,tackles_solo,1,,,,,
player,201610020crd,crd,SweaDJ00,tackles_assists,0,,,,,
player,201610020crd,crd,SweaDJ00,tackles_loss,0,,,,,
player,201610020crd,crd,SweaDJ00,qb_hits,0,,,,,
player,201610020crd,crd,SweaDJ00,fumbles_rec,0,,,,,
player,201610020crd,crd,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201610020crd,crd,SweaDJ00,fumbles_rec_td,0,,,,,
player,201610020crd,crd,SweaDJ00,fumbles_forced,0,,,,,
player,201610020crd,ram,AustTa00,kick_ret,0,,,,,
player,201610020crd,ram,AustTa00,kick_ret_yds,0,,,,,
player,201610020crd,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201610020crd,ram,AustTa00,kick_ret_td,0,,,,,
player,201610020crd,ram,AustTa00,kick_ret_long,0,,,,,
player,201610020crd,ram,AustTa00,punt_ret,1,,,,,
player,201610020crd,ram,AustTa00,punt_ret_yds,47,,,,,
player,201610020crd,ram,AustTa00,punt_ret_yds_per_ret,47.0,,,,,
player,201610020crd,ram,AustTa00,punt_ret_td,0,,,,,
player,201610020crd,ram,AustTa00,punt_ret_long,47,,,,,
player,201610020crd,ram,CunnBe01,kick_ret,1,,,,,
player,201610020crd,ram,CunnBe01,kick_ret_yds,26,,,,,
player,201610020crd,ram,CunnBe01,kick_ret_yds_per_ret,26.0,,,,,
player,201610020crd,ram,CunnBe01,kick_ret_td,0,,,,,
player,201610020crd,ram,CunnBe01,kick_ret_long,26,,,,,
player,201610020crd,ram,CunnBe01,punt_ret,0,,,,,
player,201610020crd,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201610020crd,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201610020crd,ram,CunnBe01,punt_ret_td,0,,,,,
player,201610020crd,ram,CunnBe01,punt_ret_long,0,,,,,
player,201610020crd,crd,BrowJo02,kick_ret,0,,,,,
player,201610020crd,crd,BrowJo02,kick_ret_yds,0,,,,,
player,201610020crd,crd,BrowJo02,kick_ret_yds_per_ret,,,,,,
player,201610020crd,crd,BrowJo02,kick_ret_td,0,,,,,
player,201610020crd,crd,BrowJo02,kick_ret_long,0,,,,,
player,201610020crd,crd,BrowJo02,punt_ret,3,,,,,
player,201610020crd,crd,BrowJo02,punt_ret_yds,23,,,,,
player,201610020crd,crd,BrowJo02,punt_ret_yds_per_ret,7.7,,,,,
player,201610020crd,crd,BrowJo02,punt_ret_td,0,,,,,
player,201610020crd,crd,BrowJo02,punt_ret_long,19,,,,,
player,201610020crd,crd,ElliAn00,kick_ret,2,,,,,
player,201610020crd,crd,ElliAn00,kick_ret_yds,38,,,,,
player,201610020crd,crd,ElliAn00,kick_ret_yds_per_ret,19.0,,,,,
player,201610020crd,crd,ElliAn00,kick_ret_td,0,,,,,
player,201610020crd,crd,ElliAn00,kick_ret_long,25,,,,,
player,201610020crd,crd,ElliAn00,punt_ret,0,,,,,
player,201610020crd,crd,ElliAn00,punt_ret_yds,0,,,,,
player,201610020crd,crd,ElliAn00,punt_ret_yds_per_ret,,,,,,
player,201610020crd,crd,ElliAn00,punt_ret_td,0,,,,,
player,201610020crd,crd,ElliAn00,punt_ret_long,0,,,,,
player,201610020crd,ram,ZuerGr00,xpm,2,,,,,
player,201610020crd,ram,ZuerGr00,xpa,2,,,,,
player,201610020crd,ram,ZuerGr00,fgm,1,,,,,
player,201610020crd,ram,ZuerGr00,fga,1,,,,,
player,201610020crd,ram,ZuerGr00,punt,0,,,,,
player,201610020crd,ram,ZuerGr00,punt_yds,0,,,,,
player,201610020crd,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201610020crd,ram,ZuerGr00,punt_long,0,,,,,
player,201610020crd,ram,HekkJo00,xpm,,,,,,
player,201610020crd,ram,HekkJo00,xpa,,,,,,
player,201610020crd,ram,HekkJo00,fgm,,,,,,
player,201610020crd,ram,HekkJo00,fga,,,,,,
player,201610020crd,ram,HekkJo00,punt,6,,,,,
player,201610020crd,ram,HekkJo00,punt_yds,277,,,,,
player,201610020crd,ram,HekkJo00,punt_yds_per_punt,46.2,,,,,
player,201610020crd,ram,HekkJo00,punt_long,55,,,,,
player,201610020crd,crd,CataCh00,xpm,1,,,,,
player,201610020crd,crd,CataCh00,xpa,1,,,,,
player,201610020crd,crd,CataCh00,fgm,2,,,,,
player,201610020crd,crd,CataCh00,fga,2,,,,,
player,201610020crd,crd,CataCh00,punt,0,,,,,
player,201610020crd,crd,CataCh00,punt_yds,0,,,,,
player,201610020crd,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201610020crd,crd,CataCh00,punt_long,0,,,,,
player,201610020crd,crd,QuigRy00,xpm,,,,,,
player,201610020crd,crd,QuigRy00,xpa,,,,,,
player,201610020crd,crd,QuigRy00,fgm,,,,,,
player,201610020crd,crd,QuigRy00,fga,,,,,,
player,201610020crd,crd,QuigRy00,punt,4,,,,,
player,201610020crd,crd,QuigRy00,punt_yds,169,,,,,
player,201610020crd,crd,QuigRy00,punt_yds_per_punt,42.3,,,,,
player,201610020crd,crd,QuigRy00,punt_long,51,,,,,
player,201610020crd,crd,VeldJa20,pos,T,,,,,
player,201610020crd,crd,VeldJa20,offense,77,,,,,
player,201610020crd,crd,VeldJa20,off_pct,100%,,,,,
player,201610020crd,crd,VeldJa20,defense,0,,,,,
player,201610020crd,crd,VeldJa20,def_pct,0%,,,,,
player,201610020crd,crd,VeldJa20,special_teams,3,,,,,
player,201610020crd,crd,VeldJa20,st_pct,12%,,,,,
player,201610020crd,crd,IupaMi20,pos,G,,,,,
player,201610020crd,crd,IupaMi20,offense,77,,,,,
player,201610020crd,crd,IupaMi20,off_pct,100%,,,,,
player,201610020crd,crd,IupaMi20,defense,0,,,,,
player,201610020crd,crd,IupaMi20,def_pct,0%,,,,,
player,201610020crd,crd,IupaMi20,special_teams,3,,,,,
player,201610020crd,crd,IupaMi20,st_pct,12%,,,,,
player,201610020crd,crd,HumpD.00,pos,T,,,,,
player,201610020crd,crd,HumpD.00,offense,77,,,,,
player,201610020crd,crd,HumpD.00,off_pct,100%,,,,,
player,201610020crd,crd,HumpD.00,defense,0,,,,,
player,201610020crd,crd,HumpD.00,def_pct,0%,,,,,
player,201610020crd,crd,HumpD.00,special_teams,3,,,,,
player,201610020crd,crd,HumpD.00,st_pct,12%,,,,,
player,201610020crd,crd,MathEv20,pos,G,,,,,
player,201610020crd,crd,MathEv20,offense,77,,,,,
player,201610020crd,crd,MathEv20,off_pct,100%,,,,,
player,201610020crd,crd,MathEv20,defense,0,,,,,
player,201610020crd,crd,MathEv20,def_pct,0%,,,,,
player,201610020crd,crd,MathEv20,special_teams,0,,,,,
player,201610020crd,crd,MathEv20,st_pct,0%,,,,,
player,201610020crd,crd,ShipA.20,pos,C,,,,,
player,201610020crd,crd,ShipA.20,offense,77,,,,,
player,201610020crd,crd,ShipA.20,off_pct,100%,,,,,
player,201610020crd,crd,ShipA.20,defense,0,,,,,
player,201610020crd,crd,ShipA.20,def_pct,0%,,,,,
player,201610020crd,crd,ShipA.20,special_teams,0,,,,,
player,201610020crd,crd,ShipA.20,st_pct,0%,,,,,
player,201610020crd,crd,FitzLa00,pos,WR,,,,,
player,201610020crd,crd,FitzLa00,offense,72,,,,,
player,201610020crd,crd,FitzLa00,off_pct,94%,,,,,
player,201610020crd,crd,FitzLa00,defense,0,,,,,
player,201610020crd,crd,FitzLa00,def_pct,0%,,,,,
player,201610020crd,crd,FitzLa00,special_teams,0,,,,,
player,201610020crd,crd,FitzLa00,st_pct,0%,,,,,
player,201610020crd,crd,BrowJo02,pos,WR,,,,,
player,201610020crd,crd,BrowJo02,offense,70,,,,,
player,201610020crd,crd,BrowJo02,off_pct,91%,,,,,
player,201610020crd,crd,BrowJo02,defense,0,,,,,
player,201610020crd,crd,BrowJo02,def_pct,0%,,,,,
player,201610020crd,crd,BrowJo02,special_teams,4,,,,,
player,201610020crd,crd,BrowJo02,st_pct,17%,,,,,
player,201610020crd,crd,PalmCa00,pos,QB,,,,,
player,201610020crd,crd,PalmCa00,offense,64,,,,,
player,201610020crd,crd,PalmCa00,off_pct,83%,,,,,
player,201610020crd,crd,PalmCa00,defense,0,,,,,
player,201610020crd,crd,PalmCa00,def_pct,0%,,,,,
player,201610020crd,crd,PalmCa00,special_teams,0,,,,,
player,201610020crd,crd,PalmCa00,st_pct,0%,,,,,
player,201610020crd,crd,JohnDa08,pos,RB,,,,,
player,201610020crd,crd,JohnDa08,offense,56,,,,,
player,201610020crd,crd,JohnDa08,off_pct,73%,,,,,
player,201610020crd,crd,JohnDa08,defense,0,,,,,
player,201610020crd,crd,JohnDa08,def_pct,0%,,,,,
player,201610020crd,crd,JohnDa08,special_teams,0,,,,,
player,201610020crd,crd,JohnDa08,st_pct,0%,,,,,
player,201610020crd,crd,BrowJa03,pos,WR,,,,,
player,201610020crd,crd,BrowJa03,offense,45,,,,,
player,201610020crd,crd,BrowJa03,off_pct,58%,,,,,
player,201610020crd,crd,BrowJa03,defense,0,,,,,
player,201610020crd,crd,BrowJa03,def_pct,0%,,,,,
player,201610020crd,crd,BrowJa03,special_teams,14,,,,,
player,201610020crd,crd,BrowJa03,st_pct,58%,,,,,
player,201610020crd,crd,FellDa01,pos,TE,,,,,
player,201610020crd,crd,FellDa01,offense,39,,,,,
player,201610020crd,crd,FellDa01,off_pct,51%,,,,,
player,201610020crd,crd,FellDa01,defense,0,,,,,
player,201610020crd,crd,FellDa01,def_pct,0%,,,,,
player,201610020crd,crd,FellDa01,special_teams,3,,,,,
player,201610020crd,crd,FellDa01,st_pct,12%,,,,,
player,201610020crd,crd,GresJe00,pos,TE,,,,,
player,201610020crd,crd,GresJe00,offense,38,,,,,
player,201610020crd,crd,GresJe00,off_pct,49%,,,,,
player,201610020crd,crd,GresJe00,defense,0,,,,,
player,201610020crd,crd,GresJe00,def_pct,0%,,,,,
player,201610020crd,crd,GresJe00,special_teams,0,,,,,
player,201610020crd,crd,GresJe00,st_pct,0%,,,,,
player,201610020crd,crd,FloyMi00,pos,WR,,,,,
player,201610020crd,crd,FloyMi00,offense,35,,,,,
player,201610020crd,crd,FloyMi00,off_pct,45%,,,,,
player,201610020crd,crd,FloyMi00,defense,0,,,,,
player,201610020crd,crd,FloyMi00,def_pct,0%,,,,,
player,201610020crd,crd,FloyMi00,special_teams,0,,,,,
player,201610020crd,crd,FloyMi00,st_pct,0%,,,,,
player,201610020crd,crd,JohnCh04,pos,RB,,,,,
player,201610020crd,crd,JohnCh04,offense,16,,,,,
player,201610020crd,crd,JohnCh04,off_pct,21%,,,,,
player,201610020crd,crd,JohnCh04,defense,0,,,,,
player,201610020crd,crd,JohnCh04,def_pct,0%,,,,,
player,201610020crd,crd,JohnCh04,special_teams,0,,,,,
player,201610020crd,crd,JohnCh04,st_pct,0%,,,,,
player,201610020crd,crd,StanDr00,pos,QB,,,,,
player,201610020crd,crd,StanDr00,offense,13,,,,,
player,201610020crd,crd,StanDr00,off_pct,17%,,,,,
player,201610020crd,crd,StanDr00,defense,0,,,,,
player,201610020crd,crd,StanDr00,def_pct,0%,,,,,
player,201610020crd,crd,StanDr00,special_teams,0,,,,,
player,201610020crd,crd,StanDr00,st_pct,0%,,,,,
player,201610020crd,crd,ElliAn00,pos,RB,,,,,
player,201610020crd,crd,ElliAn00,offense,6,,,,,
player,201610020crd,crd,ElliAn00,off_pct,8%,,,,,
player,201610020crd,crd,ElliAn00,defense,0,,,,,
player,201610020crd,crd,ElliAn00,def_pct,0%,,,,,
player,201610020crd,crd,ElliAn00,special_teams,4,,,,,
player,201610020crd,crd,ElliAn00,st_pct,17%,,,,,
player,201610020crd,crd,MomaIf00,pos,TE,,,,,
player,201610020crd,crd,MomaIf00,offense,4,,,,,
player,201610020crd,crd,MomaIf00,off_pct,5%,,,,,
player,201610020crd,crd,MomaIf00,defense,0,,,,,
player,201610020crd,crd,MomaIf00,def_pct,0%,,,,,
player,201610020crd,crd,MomaIf00,special_teams,12,,,,,
player,201610020crd,crd,MomaIf00,st_pct,50%,,,,,
player,201610020crd,crd,NelsJJ00,pos,WR,,,,,
player,201610020crd,crd,NelsJJ00,offense,4,,,,,
player,201610020crd,crd,NelsJJ00,off_pct,5%,,,,,
player,201610020crd,crd,NelsJJ00,defense,0,,,,,
player,201610020crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201610020crd,crd,NelsJJ00,special_teams,0,,,,,
player,201610020crd,crd,NelsJJ00,st_pct,0%,,,,,
player,201610020crd,crd,JeffTo00,pos,SS,,,,,
player,201610020crd,crd,JeffTo00,offense,0,,,,,
player,201610020crd,crd,JeffTo00,off_pct,0%,,,,,
player,201610020crd,crd,JeffTo00,defense,59,,,,,
player,201610020crd,crd,JeffTo00,def_pct,100%,,,,,
player,201610020crd,crd,JeffTo00,special_teams,14,,,,,
player,201610020crd,crd,JeffTo00,st_pct,58%,,,,,
player,201610020crd,crd,MathTy00,pos,FS,,,,,
player,201610020crd,crd,MathTy00,offense,0,,,,,
player,201610020crd,crd,MathTy00,off_pct,0%,,,,,
player,201610020crd,crd,MathTy00,defense,59,,,,,
player,201610020crd,crd,MathTy00,def_pct,100%,,,,,
player,201610020crd,crd,MathTy00,special_teams,8,,,,,
player,201610020crd,crd,MathTy00,st_pct,33%,,,,,
player,201610020crd,crd,CoopMa00,pos,CB,,,,,
player,201610020crd,crd,CoopMa00,offense,0,,,,,
player,201610020crd,crd,CoopMa00,off_pct,0%,,,,,
player,201610020crd,crd,CoopMa00,defense,59,,,,,
player,201610020crd,crd,CoopMa00,def_pct,100%,,,,,
player,201610020crd,crd,CoopMa00,special_teams,6,,,,,
player,201610020crd,crd,CoopMa00,st_pct,25%,,,,,
player,201610020crd,crd,PetePa00,pos,CB,,,,,
player,201610020crd,crd,PetePa00,offense,0,,,,,
player,201610020crd,crd,PetePa00,off_pct,0%,,,,,
player,201610020crd,crd,PetePa00,defense,59,,,,,
player,201610020crd,crd,PetePa00,def_pct,100%,,,,,
player,201610020crd,crd,PetePa00,special_teams,6,,,,,
player,201610020crd,crd,PetePa00,st_pct,25%,,,,,
player,201610020crd,crd,JoneCh03,pos,LB,,,,,
player,201610020crd,crd,JoneCh03,offense,0,,,,,
player,201610020crd,crd,JoneCh03,off_pct,0%,,,,,
player,201610020crd,crd,JoneCh03,defense,59,,,,,
player,201610020crd,crd,JoneCh03,def_pct,100%,,,,,
player,201610020crd,crd,JoneCh03,special_teams,3,,,,,
player,201610020crd,crd,JoneCh03,st_pct,12%,,,,,
player,201610020crd,crd,MintKe00,pos,LB,,,,,
player,201610020crd,crd,MintKe00,offense,0,,,,,
player,201610020crd,crd,MintKe00,off_pct,0%,,,,,
player,201610020crd,crd,MintKe00,defense,57,,,,,
player,201610020crd,crd,MintKe00,def_pct,97%,,,,,
player,201610020crd,crd,MintKe00,special_teams,0,,,,,
player,201610020crd,crd,MintKe00,st_pct,0%,,,,,
player,201610020crd,crd,BucaDe00,pos,LB,,,,,
player,201610020crd,crd,BucaDe00,offense,0,,,,,
player,201610020crd,crd,BucaDe00,off_pct,0%,,,,,
player,201610020crd,crd,BucaDe00,defense,55,,,,,
player,201610020crd,crd,BucaDe00,def_pct,93%,,,,,
player,201610020crd,crd,BucaDe00,special_teams,9,,,,,
player,201610020crd,crd,BucaDe00,st_pct,38%,,,,,
player,201610020crd,crd,CampCa99,pos,DT,,,,,
player,201610020crd,crd,CampCa99,offense,0,,,,,
player,201610020crd,crd,CampCa99,off_pct,0%,,,,,
player,201610020crd,crd,CampCa99,defense,47,,,,,
player,201610020crd,crd,CampCa99,def_pct,80%,,,,,
player,201610020crd,crd,CampCa99,special_teams,6,,,,,
player,201610020crd,crd,CampCa99,st_pct,25%,,,,,
player,201610020crd,crd,GoldMa00,pos,LB,,,,,
player,201610020crd,crd,GoldMa00,offense,0,,,,,
player,201610020crd,crd,GoldMa00,off_pct,0%,,,,,
player,201610020crd,crd,GoldMa00,defense,42,,,,,
player,201610020crd,crd,GoldMa00,def_pct,71%,,,,,
player,201610020crd,crd,GoldMa00,special_teams,0,,,,,
player,201610020crd,crd,GoldMa00,st_pct,0%,,,,,
player,201610020crd,crd,PeteCo00,pos,NT,,,,,
player,201610020crd,crd,PeteCo00,offense,0,,,,,
player,201610020crd,crd,PeteCo00,off_pct,0%,,,,,
player,201610020crd,crd,PeteCo00,defense,35,,,,,
player,201610020crd,crd,PeteCo00,def_pct,59%,,,,,
player,201610020crd,crd,PeteCo00,special_teams,6,,,,,
player,201610020crd,crd,PeteCo00,st_pct,25%,,,,,
player,201610020crd,crd,StinEd00,pos,DT,,,,,
player,201610020crd,crd,StinEd00,offense,0,,,,,
player,201610020crd,crd,StinEd00,off_pct,0%,,,,,
player,201610020crd,crd,StinEd00,defense,26,,,,,
player,201610020crd,crd,StinEd00,def_pct,44%,,,,,
player,201610020crd,crd,StinEd00,special_teams,2,,,,,
player,201610020crd,crd,StinEd00,st_pct,8%,,,,,
player,201610020crd,crd,BranTy99,pos,SS,,,,,
player,201610020crd,crd,BranTy99,offense,0,,,,,
player,201610020crd,crd,BranTy99,off_pct,0%,,,,,
player,201610020crd,crd,BranTy99,defense,23,,,,,
player,201610020crd,crd,BranTy99,def_pct,39%,,,,,
player,201610020crd,crd,BranTy99,special_teams,11,,,,,
player,201610020crd,crd,BranTy99,st_pct,46%,,,,,
player,201610020crd,crd,MaurJo00,pos,DT,,,,,
player,201610020crd,crd,MaurJo00,offense,0,,,,,
player,201610020crd,crd,MaurJo00,off_pct,0%,,,,,
player,201610020crd,crd,MaurJo00,defense,22,,,,,
player,201610020crd,crd,MaurJo00,def_pct,37%,,,,,
player,201610020crd,crd,MaurJo00,special_teams,3,,,,,
player,201610020crd,crd,MaurJo00,st_pct,12%,,,,,
player,201610020crd,crd,OkafAl00,pos,LB,,,,,
player,201610020crd,crd,OkafAl00,offense,0,,,,,
player,201610020crd,crd,OkafAl00,off_pct,0%,,,,,
player,201610020crd,crd,OkafAl00,defense,16,,,,,
player,201610020crd,crd,OkafAl00,def_pct,27%,,,,,
player,201610020crd,crd,OkafAl00,special_teams,17,,,,,
player,201610020crd,crd,OkafAl00,st_pct,71%,,,,,
player,201610020crd,crd,SweaDJ00,pos,FS,,,,,
player,201610020crd,crd,SweaDJ00,offense,0,,,,,
player,201610020crd,crd,SweaDJ00,off_pct,0%,,,,,
player,201610020crd,crd,SweaDJ00,defense,13,,,,,
player,201610020crd,crd,SweaDJ00,def_pct,22%,,,,,
player,201610020crd,crd,SweaDJ00,special_teams,13,,,,,
player,201610020crd,crd,SweaDJ00,st_pct,54%,,,,,
player,201610020crd,crd,GuntRo00,pos,DT,,,,,
player,201610020crd,crd,GuntRo00,offense,0,,,,,
player,201610020crd,crd,GuntRo00,off_pct,0%,,,,,
player,201610020crd,crd,GuntRo00,defense,11,,,,,
player,201610020crd,crd,GuntRo00,def_pct,19%,,,,,
player,201610020crd,crd,GuntRo00,special_teams,1,,,,,
player,201610020crd,crd,GuntRo00,st_pct,4%,,,,,
player,201610020crd,crd,MartGa00,pos,LB,,,,,
player,201610020crd,crd,MartGa00,offense,0,,,,,
player,201610020crd,crd,MartGa00,off_pct,0%,,,,,
player,201610020crd,crd,MartGa00,defense,4,,,,,
player,201610020crd,crd,MartGa00,def_pct,7%,,,,,
player,201610020crd,crd,MartGa00,special_teams,21,,,,,
player,201610020crd,crd,MartGa00,st_pct,88%,,,,,
player,201610020crd,crd,SimoTh00,pos,CB,,,,,
player,201610020crd,crd,SimoTh00,offense,0,,,,,
player,201610020crd,crd,SimoTh00,off_pct,0%,,,,,
player,201610020crd,crd,SimoTh00,defense,2,,,,,
player,201610020crd,crd,SimoTh00,def_pct,3%,,,,,
player,201610020crd,crd,SimoTh00,special_teams,11,,,,,
player,201610020crd,crd,SimoTh00,st_pct,46%,,,,,
player,201610020crd,crd,MartKa00,pos,LB,,,,,
player,201610020crd,crd,MartKa00,offense,0,,,,,
player,201610020crd,crd,MartKa00,off_pct,0%,,,,,
player,201610020crd,crd,MartKa00,defense,1,,,,,
player,201610020crd,crd,MartKa00,def_pct,2%,,,,,
player,201610020crd,crd,MartKa00,special_teams,7,,,,,
player,201610020crd,crd,MartKa00,st_pct,29%,,,,,
player,201610020crd,crd,BethJu00,pos,CB,,,,,
player,201610020crd,crd,BethJu00,offense,0,,,,,
player,201610020crd,crd,BethJu00,off_pct,0%,,,,,
player,201610020crd,crd,BethJu00,defense,0,,,,,
player,201610020crd,crd,BethJu00,def_pct,0%,,,,,
player,201610020crd,crd,BethJu00,special_teams,21,,,,,
player,201610020crd,crd,BethJu00,st_pct,88%,,,,,
player,201610020crd,crd,TaylSt00,pos,RB,,,,,
player,201610020crd,crd,TaylSt00,offense,0,,,,,
player,201610020crd,crd,TaylSt00,off_pct,0%,,,,,
player,201610020crd,crd,TaylSt00,defense,0,,,,,
player,201610020crd,crd,TaylSt00,def_pct,0%,,,,,
player,201610020crd,crd,TaylSt00,special_teams,18,,,,,
player,201610020crd,crd,TaylSt00,st_pct,75%,,,,,
player,201610020crd,crd,CataCh00,pos,K,,,,,
player,201610020crd,crd,CataCh00,offense,0,,,,,
player,201610020crd,crd,CataCh00,off_pct,0%,,,,,
player,201610020crd,crd,CataCh00,defense,0,,,,,
player,201610020crd,crd,CataCh00,def_pct,0%,,,,,
player,201610020crd,crd,CataCh00,special_teams,7,,,,,
player,201610020crd,crd,CataCh00,st_pct,29%,,,,,
player,201610020crd,crd,QuigRy00,pos,P,,,,,
player,201610020crd,crd,QuigRy00,offense,0,,,,,
player,201610020crd,crd,QuigRy00,off_pct,0%,,,,,
player,201610020crd,crd,QuigRy00,defense,0,,,,,
player,201610020crd,crd,QuigRy00,def_pct,0%,,,,,
player,201610020crd,crd,QuigRy00,special_teams,7,,,,,
player,201610020crd,crd,QuigRy00,st_pct,29%,,,,,
player,201610020crd,crd,BrewAa00,pos,LS,,,,,
player,201610020crd,crd,BrewAa00,offense,0,,,,,
player,201610020crd,crd,BrewAa00,off_pct,0%,,,,,
player,201610020crd,crd,BrewAa00,defense,0,,,,,
player,201610020crd,crd,BrewAa00,def_pct,0%,,,,,
player,201610020crd,crd,BrewAa00,special_teams,7,,,,,
player,201610020crd,crd,BrewAa00,st_pct,29%,,,,,
player,201610020crd,crd,BoehEv00,pos,C,,,,,
player,201610020crd,crd,BoehEv00,offense,0,,,,,
player,201610020crd,crd,BoehEv00,off_pct,0%,,,,,
player,201610020crd,crd,BoehEv00,defense,0,,,,,
player,201610020crd,crd,BoehEv00,def_pct,0%,,,,,
player,201610020crd,crd,BoehEv00,special_teams,4,,,,,
player,201610020crd,crd,BoehEv00,st_pct,17%,,,,,
player,201610020crd,crd,BartJo01,pos,LB,,,,,
player,201610020crd,crd,BartJo01,offense,0,,,,,
player,201610020crd,crd,BartJo01,off_pct,0%,,,,,
player,201610020crd,crd,BartJo01,defense,0,,,,,
player,201610020crd,crd,BartJo01,def_pct,0%,,,,,
player,201610020crd,crd,BartJo01,special_teams,4,,,,,
player,201610020crd,crd,BartJo01,st_pct,17%,,,,,
player,201610020crd,crd,WatfEa00,pos,G,,,,,
player,201610020crd,crd,WatfEa00,offense,0,,,,,
player,201610020crd,crd,WatfEa00,off_pct,0%,,,,,
player,201610020crd,crd,WatfEa00,defense,0,,,,,
player,201610020crd,crd,WatfEa00,def_pct,0%,,,,,
player,201610020crd,crd,WatfEa00,special_teams,3,,,,,
player,201610020crd,crd,WatfEa00,st_pct,12%,,,,,
player,201610020crd,crd,WetzJo00,pos,T,,,,,
player,201610020crd,crd,WetzJo00,offense,0,,,,,
player,201610020crd,crd,WetzJo00,off_pct,0%,,,,,
player,201610020crd,crd,WetzJo00,defense,0,,,,,
player,201610020crd,crd,WetzJo00,def_pct,0%,,,,,
player,201610020crd,crd,WetzJo00,special_teams,3,,,,,
player,201610020crd,crd,WetzJo00,st_pct,12%,,,,,
player,201610020crd,ram,SaffRo20,pos,T,,,,,
player,201610020crd,ram,SaffRo20,offense,59,,,,,
player,201610020crd,ram,SaffRo20,off_pct,100%,,,,,
player,201610020crd,ram,SaffRo20,defense,0,,,,,
player,201610020crd,ram,SaffRo20,def_pct,0%,,,,,
player,201610020crd,ram,SaffRo20,special_teams,3,,,,,
player,201610020crd,ram,SaffRo20,st_pct,12%,,,,,
player,201610020crd,ram,RobiGr01,pos,T,,,,,
player,201610020crd,ram,RobiGr01,offense,59,,,,,
player,201610020crd,ram,RobiGr01,off_pct,100%,,,,,
player,201610020crd,ram,RobiGr01,defense,0,,,,,
player,201610020crd,ram,RobiGr01,def_pct,0%,,,,,
player,201610020crd,ram,RobiGr01,special_teams,3,,,,,
player,201610020crd,ram,RobiGr01,st_pct,12%,,,,,
player,201610020crd,ram,HaveRo00,pos,T,,,,,
player,201610020crd,ram,HaveRo00,offense,59,,,,,
player,201610020crd,ram,HaveRo00,off_pct,100%,,,,,
player,201610020crd,ram,HaveRo00,defense,0,,,,,
player,201610020crd,ram,HaveRo00,def_pct,0%,,,,,
