game,2016,6,20161016,201610160rai,kan,"Kansas City Chiefs",26,rai,"Oakland Raiders",10
player,201610160rai,kan,WilsAl02,targets,1,,,,,
player,201610160rai,kan,WilsAl02,rec,1,,,,,
player,201610160rai,kan,WilsAl02,rec_yds,26,,,,,
player,201610160rai,kan,WilsAl02,rec_td,0,,,,,
player,201610160rai,kan,WilsAl02,rec_long,26,,,,,
player,201610160rai,kan,WilsAl02,fumbles,0,,,,,
player,201610160rai,kan,WilsAl02,fumbles_lost,0,,,,,
player,201610160rai,kan,ConlCh00,pass_cmp,0,,,,,
player,201610160rai,kan,ConlCh00,pass_att,0,,,,,
player,201610160rai,kan,ConlCh00,pass_yds,0,,,,,
player,201610160rai,kan,ConlCh00,pass_td,0,,,,,
player,201610160rai,kan,ConlCh00,pass_int,0,,,,,
player,201610160rai,kan,ConlCh00,pass_sacked,0,,,,,
player,201610160rai,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201610160rai,kan,ConlCh00,pass_long,0,,,,,
player,201610160rai,kan,ConlCh00,pass_rating,,,,,,
player,201610160rai,kan,ConlCh00,rush_att,0,,,,,
player,201610160rai,kan,ConlCh00,rush_yds,0,,,,,
player,201610160rai,kan,ConlCh00,rush_td,0,,,,,
player,201610160rai,kan,ConlCh00,rush_long,0,,,,,
player,201610160rai,kan,ConlCh00,targets,4,,,,,
player,201610160rai,kan,ConlCh00,rec,3,,,,,
player,201610160rai,kan,ConlCh00,rec_yds,26,,,,,
player,201610160rai,kan,ConlCh00,rec_td,0,,,,,
player,201610160rai,kan,ConlCh00,rec_long,13,,,,,
player,201610160rai,kan,ConlCh00,fumbles,0,,,,,
player,201610160rai,kan,ConlCh00,fumbles_lost,0,,,,,
player,201610160rai,kan,HillTy00,pass_cmp,0,,,,,
player,201610160rai,kan,HillTy00,pass_att,0,,,,,
player,201610160rai,kan,HillTy00,pass_yds,0,,,,,
player,201610160rai,kan,HillTy00,pass_td,0,,,,,
player,201610160rai,kan,HillTy00,pass_int,0,,,,,
player,201610160rai,kan,HillTy00,pass_sacked,0,,,,,
player,201610160rai,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201610160rai,kan,HillTy00,pass_long,0,,,,,
player,201610160rai,kan,HillTy00,pass_rating,,,,,,
player,201610160rai,kan,HillTy00,rush_att,0,,,,,
player,201610160rai,kan,HillTy00,rush_yds,0,,,,,
player,201610160rai,kan,HillTy00,rush_td,0,,,,,
player,201610160rai,kan,HillTy00,rush_long,0,,,,,
player,201610160rai,kan,HillTy00,targets,2,,,,,
player,201610160rai,kan,HillTy00,rec,2,,,,,
player,201610160rai,kan,HillTy00,rec_yds,20,,,,,
player,201610160rai,kan,HillTy00,rec_td,0,,,,,
player,201610160rai,kan,HillTy00,rec_long,12,,,,,
player,201610160rai,kan,HillTy00,fumbles,0,,,,,
player,201610160rai,kan,HillTy00,fumbles_lost,0,,,,,
player,201610160rai,kan,ThomDe05,pass_cmp,0,,,,,
player,201610160rai,kan,ThomDe05,pass_att,0,,,,,
player,201610160rai,kan,ThomDe05,pass_yds,0,,,,,
player,201610160rai,kan,ThomDe05,pass_td,0,,,,,
player,201610160rai,kan,ThomDe05,pass_int,0,,,,,
player,201610160rai,kan,ThomDe05,pass_sacked,0,,,,,
player,201610160rai,kan,ThomDe05,pass_sacked_yds,0,,,,,
player,201610160rai,kan,ThomDe05,pass_long,0,,,,,
player,201610160rai,kan,ThomDe05,pass_rating,,,,,,
player,201610160rai,kan,ThomDe05,rush_att,0,,,,,
player,201610160rai,kan,ThomDe05,rush_yds,0,,,,,
player,201610160rai,kan,ThomDe05,rush_td,0,,,,,
player,201610160rai,kan,ThomDe05,rush_long,0,,,,,
player,201610160rai,kan,ThomDe05,targets,2,,,,,
player,201610160rai,kan,ThomDe05,rec,2,,,,,
player,201610160rai,kan,ThomDe05,rec_yds,14,,,,,
player,201610160rai,kan,ThomDe05,rec_td,0,,,,,
player,201610160rai,kan,ThomDe05,rec_long,8,,,,,
player,201610160rai,kan,ThomDe05,fumbles,0,,,,,
player,201610160rai,kan,ThomDe05,fumbles_lost,0,,,,,
player,201610160rai,kan,HarrDe03,pass_cmp,0,,,,,
player,201610160rai,kan,HarrDe03,pass_att,0,,,,,
player,201610160rai,kan,HarrDe03,pass_yds,0,,,,,
player,201610160rai,kan,HarrDe03,pass_td,0,,,,,
player,201610160rai,kan,HarrDe03,pass_int,0,,,,,
player,201610160rai,kan,HarrDe03,pass_sacked,0,,,,,
player,201610160rai,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201610160rai,kan,HarrDe03,pass_long,0,,,,,
player,201610160rai,kan,HarrDe03,pass_rating,,,,,,
player,201610160rai,kan,HarrDe03,rush_att,0,,,,,
player,201610160rai,kan,HarrDe03,rush_yds,0,,,,,
player,201610160rai,kan,HarrDe03,rush_td,0,,,,,
player,201610160rai,kan,HarrDe03,rush_long,0,,,,,
player,201610160rai,kan,HarrDe03,targets,2,,,,,
player,201610160rai,kan,HarrDe03,rec,1,,,,,
player,201610160rai,kan,HarrDe03,rec_yds,11,,,,,
player,201610160rai,kan,HarrDe03,rec_td,0,,,,,
player,201610160rai,kan,HarrDe03,rec_long,11,,,,,
player,201610160rai,kan,HarrDe03,fumbles,0,,,,,
player,201610160rai,kan,HarrDe03,fumbles_lost,0,,,,,
player,201610160rai,kan,SherAn00,pass_cmp,0,,,,,
player,201610160rai,kan,SherAn00,pass_att,0,,,,,
player,201610160rai,kan,SherAn00,pass_yds,0,,,,,
player,201610160rai,kan,SherAn00,pass_td,0,,,,,
player,201610160rai,kan,SherAn00,pass_int,0,,,,,
player,201610160rai,kan,SherAn00,pass_sacked,0,,,,,
player,201610160rai,kan,SherAn00,pass_sacked_yds,0,,,,,
player,201610160rai,kan,SherAn00,pass_long,0,,,,,
player,201610160rai,kan,SherAn00,pass_rating,,,,,,
player,201610160rai,kan,SherAn00,rush_att,0,,,,,
player,201610160rai,kan,SherAn00,rush_yds,0,,,,,
player,201610160rai,kan,SherAn00,rush_td,0,,,,,
player,201610160rai,kan,SherAn00,rush_long,0,,,,,
player,201610160rai,kan,SherAn00,targets,1,,,,,
player,201610160rai,kan,SherAn00,rec,0,,,,,
player,201610160rai,kan,SherAn00,rec_yds,0,,,,,
player,201610160rai,kan,SherAn00,rec_td,0,,,,,
player,201610160rai,kan,SherAn00,rec_long,0,,,,,
player,201610160rai,kan,SherAn00,fumbles,0,,,,,
player,201610160rai,kan,SherAn00,fumbles_lost,0,,,,,
player,201610160rai,rai,CarrDe02,pass_cmp,22,,,,,
player,201610160rai,rai,CarrDe02,pass_att,34,,,,,
player,201610160rai,rai,CarrDe02,pass_yds,225,,,,,
player,201610160rai,rai,CarrDe02,pass_td,1,,,,,
player,201610160rai,rai,CarrDe02,pass_int,1,,,,,
player,201610160rai,rai,CarrDe02,pass_sacked,2,,,,,
player,201610160rai,rai,CarrDe02,pass_sacked_yds,4,,,,,
player,201610160rai,rai,CarrDe02,pass_long,24,,,,,
player,201610160rai,rai,CarrDe02,pass_rating,81.1,,,,,
player,201610160rai,rai,CarrDe02,rush_att,3,,,,,
player,201610160rai,rai,CarrDe02,rush_yds,8,,,,,
player,201610160rai,rai,CarrDe02,rush_td,0,,,,,
player,201610160rai,rai,CarrDe02,rush_long,6,,,,,
player,201610160rai,rai,CarrDe02,targets,0,,,,,
player,201610160rai,rai,CarrDe02,rec,0,,,,,
player,201610160rai,rai,CarrDe02,rec_yds,0,,,,,
player,201610160rai,rai,CarrDe02,rec_td,0,,,,,
player,201610160rai,rai,CarrDe02,rec_long,0,,,,,
player,201610160rai,rai,CarrDe02,fumbles,2,,,,,
player,201610160rai,rai,CarrDe02,fumbles_lost,1,,,,,
player,201610160rai,rai,WashDe00,pass_cmp,0,,,,,
player,201610160rai,rai,WashDe00,pass_att,0,,,,,
player,201610160rai,rai,WashDe00,pass_yds,0,,,,,
player,201610160rai,rai,WashDe00,pass_td,0,,,,,
player,201610160rai,rai,WashDe00,pass_int,0,,,,,
player,201610160rai,rai,WashDe00,pass_sacked,,,,,,
player,201610160rai,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201610160rai,rai,WashDe00,pass_long,0,,,,,
player,201610160rai,rai,WashDe00,pass_rating,,,,,,
player,201610160rai,rai,WashDe00,rush_att,10,,,,,
player,201610160rai,rai,WashDe00,rush_yds,49,,,,,
player,201610160rai,rai,WashDe00,rush_td,0,,,,,
player,201610160rai,rai,WashDe00,rush_long,8,,,,,
player,201610160rai,rai,WashDe00,targets,1,,,,,
player,201610160rai,rai,WashDe00,rec,0,,,,,
player,201610160rai,rai,WashDe00,rec_yds,0,,,,,
player,201610160rai,rai,WashDe00,rec_td,0,,,,,
player,201610160rai,rai,WashDe00,rec_long,0,,,,,
player,201610160rai,rai,WashDe00,fumbles,0,,,,,
player,201610160rai,rai,WashDe00,fumbles_lost,0,,,,,
player,201610160rai,rai,RichJa01,pass_cmp,0,,,,,
player,201610160rai,rai,RichJa01,pass_att,0,,,,,
player,201610160rai,rai,RichJa01,pass_yds,0,,,,,
player,201610160rai,rai,RichJa01,pass_td,0,,,,,
player,201610160rai,rai,RichJa01,pass_int,0,,,,,
player,201610160rai,rai,RichJa01,pass_sacked,,,,,,
player,201610160rai,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201610160rai,rai,RichJa01,pass_long,0,,,,,
player,201610160rai,rai,RichJa01,pass_rating,,,,,,
player,201610160rai,rai,RichJa01,rush_att,4,,,,,
player,201610160rai,rai,RichJa01,rush_yds,7,,,,,
player,201610160rai,rai,RichJa01,rush_td,0,,,,,
player,201610160rai,rai,RichJa01,rush_long,6,,,,,
player,201610160rai,rai,RichJa01,targets,3,,,,,
player,201610160rai,rai,RichJa01,rec,2,,,,,
player,201610160rai,rai,RichJa01,rec_yds,5,,,,,
player,201610160rai,rai,RichJa01,rec_td,0,,,,,
player,201610160rai,rai,RichJa01,rec_long,6,,,,,
player,201610160rai,rai,RichJa01,fumbles,0,,,,,
player,201610160rai,rai,RichJa01,fumbles_lost,0,,,,,
player,201610160rai,rai,CoopAm00,pass_cmp,0,,,,,
player,201610160rai,rai,CoopAm00,pass_att,0,,,,,
player,201610160rai,rai,CoopAm00,pass_yds,0,,,,,
player,201610160rai,rai,CoopAm00,pass_td,0,,,,,
player,201610160rai,rai,CoopAm00,pass_int,0,,,,,
player,201610160rai,rai,CoopAm00,pass_sacked,,,,,,
player,201610160rai,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201610160rai,rai,CoopAm00,pass_long,0,,,,,
player,201610160rai,rai,CoopAm00,pass_rating,,,,,,
player,201610160rai,rai,CoopAm00,rush_att,0,,,,,
player,201610160rai,rai,CoopAm00,rush_yds,0,,,,,
player,201610160rai,rai,CoopAm00,rush_td,0,,,,,
player,201610160rai,rai,CoopAm00,rush_long,0,,,,,
player,201610160rai,rai,CoopAm00,targets,13,,,,,
player,201610160rai,rai,CoopAm00,rec,10,,,,,
player,201610160rai,rai,CoopAm00,rec_yds,129,,,,,
player,201610160rai,rai,CoopAm00,rec_td,0,,,,,
player,201610160rai,rai,CoopAm00,rec_long,24,,,,,
player,201610160rai,rai,CoopAm00,fumbles,0,,,,,
player,201610160rai,rai,CoopAm00,fumbles_lost,0,,,,,
player,201610160rai,rai,RobeSe00,pass_cmp,0,,,,,
player,201610160rai,rai,RobeSe00,pass_att,0,,,,,
player,201610160rai,rai,RobeSe00,pass_yds,0,,,,,
player,201610160rai,rai,RobeSe00,pass_td,0,,,,,
player,201610160rai,rai,RobeSe00,pass_int,0,,,,,
player,201610160rai,rai,RobeSe00,pass_sacked,,,,,,
player,201610160rai,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201610160rai,rai,RobeSe00,pass_long,0,,,,,
player,201610160rai,rai,RobeSe00,pass_rating,,,,,,
player,201610160rai,rai,RobeSe00,rush_att,0,,,,,
player,201610160rai,rai,RobeSe00,rush_yds,0,,,,,
player,201610160rai,rai,RobeSe00,rush_td,0,,,,,
player,201610160rai,rai,RobeSe00,rush_long,0,,,,,
player,201610160rai,rai,RobeSe00,targets,6,,,,,
player,201610160rai,rai,RobeSe00,rec,3,,,,,
player,201610160rai,rai,RobeSe00,rec_yds,29,,,,,
player,201610160rai,rai,RobeSe00,rec_td,0,,,,,
player,201610160rai,rai,RobeSe00,rec_long,19,,,,,
player,201610160rai,rai,RobeSe00,fumbles,0,,,,,
player,201610160rai,rai,RobeSe00,fumbles_lost,0,,,,,
player,201610160rai,rai,WalfCl00,pass_cmp,0,,,,,
player,201610160rai,rai,WalfCl00,pass_att,0,,,,,
player,201610160rai,rai,WalfCl00,pass_yds,0,,,,,
player,201610160rai,rai,WalfCl00,pass_td,0,,,,,
player,201610160rai,rai,WalfCl00,pass_int,0,,,,,
player,201610160rai,rai,WalfCl00,pass_sacked,,,,,,
player,201610160rai,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201610160rai,rai,WalfCl00,pass_long,0,,,,,
player,201610160rai,rai,WalfCl00,pass_rating,,,,,,
player,201610160rai,rai,WalfCl00,rush_att,0,,,,,
player,201610160rai,rai,WalfCl00,rush_yds,0,,,,,
player,201610160rai,rai,WalfCl00,rush_td,0,,,,,
player,201610160rai,rai,WalfCl00,rush_long,0,,,,,
player,201610160rai,rai,WalfCl00,targets,2,,,,,
player,201610160rai,rai,WalfCl00,rec,2,,,,,
player,201610160rai,rai,WalfCl00,rec_yds,25,,,,,
player,201610160rai,rai,WalfCl00,rec_td,0,,,,,
player,201610160rai,rai,WalfCl00,rec_long,20,,,,,
player,201610160rai,rai,WalfCl00,fumbles,0,,,,,
player,201610160rai,rai,WalfCl00,fumbles_lost,0,,,,,
player,201610160rai,rai,RiveMy00,pass_cmp,0,,,,,
player,201610160rai,rai,RiveMy00,pass_att,0,,,,,
player,201610160rai,rai,RiveMy00,pass_yds,0,,,,,
player,201610160rai,rai,RiveMy00,pass_td,0,,,,,
player,201610160rai,rai,RiveMy00,pass_int,0,,,,,
player,201610160rai,rai,RiveMy00,pass_sacked,,,,,,
player,201610160rai,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201610160rai,rai,RiveMy00,pass_long,0,,,,,
player,201610160rai,rai,RiveMy00,pass_rating,,,,,,
player,201610160rai,rai,RiveMy00,rush_att,0,,,,,
player,201610160rai,rai,RiveMy00,rush_yds,0,,,,,
player,201610160rai,rai,RiveMy00,rush_td,0,,,,,
player,201610160rai,rai,RiveMy00,rush_long,0,,,,,
player,201610160rai,rai,RiveMy00,targets,2,,,,,
player,201610160rai,rai,RiveMy00,rec,1,,,,,
player,201610160rai,rai,RiveMy00,rec_yds,16,,,,,
player,201610160rai,rai,RiveMy00,rec_td,0,,,,,
player,201610160rai,rai,RiveMy00,rec_long,16,,,,,
player,201610160rai,rai,RiveMy00,fumbles,0,,,,,
player,201610160rai,rai,RiveMy00,fumbles_lost,0,,,,,
player,201610160rai,rai,HolmAn00,pass_cmp,0,,,,,
player,201610160rai,rai,HolmAn00,pass_att,0,,,,,
player,201610160rai,rai,HolmAn00,pass_yds,0,,,,,
player,201610160rai,rai,HolmAn00,pass_td,0,,,,,
player,201610160rai,rai,HolmAn00,pass_int,0,,,,,
player,201610160rai,rai,HolmAn00,pass_sacked,,,,,,
player,201610160rai,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201610160rai,rai,HolmAn00,pass_long,0,,,,,
player,201610160rai,rai,HolmAn00,pass_rating,,,,,,
player,201610160rai,rai,HolmAn00,rush_att,0,,,,,
player,201610160rai,rai,HolmAn00,rush_yds,0,,,,,
player,201610160rai,rai,HolmAn00,rush_td,0,,,,,
player,201610160rai,rai,HolmAn00,rush_long,0,,,,,
player,201610160rai,rai,HolmAn00,targets,2,,,,,
player,201610160rai,rai,HolmAn00,rec,2,,,,,
player,201610160rai,rai,HolmAn00,rec_yds,11,,,,,
player,201610160rai,rai,HolmAn00,rec_td,1,,,,,
player,201610160rai,rai,HolmAn00,rec_long,8,,,,,
player,201610160rai,rai,HolmAn00,fumbles,0,,,,,
player,201610160rai,rai,HolmAn00,fumbles_lost,0,,,,,
player,201610160rai,rai,CrabMi00,pass_cmp,0,,,,,
player,201610160rai,rai,CrabMi00,pass_att,0,,,,,
player,201610160rai,rai,CrabMi00,pass_yds,0,,,,,
player,201610160rai,rai,CrabMi00,pass_td,0,,,,,
player,201610160rai,rai,CrabMi00,pass_int,0,,,,,
player,201610160rai,rai,CrabMi00,pass_sacked,,,,,,
player,201610160rai,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201610160rai,rai,CrabMi00,pass_long,0,,,,,
player,201610160rai,rai,CrabMi00,pass_rating,,,,,,
player,201610160rai,rai,CrabMi00,rush_att,0,,,,,
player,201610160rai,rai,CrabMi00,rush_yds,0,,,,,
player,201610160rai,rai,CrabMi00,rush_td,0,,,,,
player,201610160rai,rai,CrabMi00,rush_long,0,,,,,
player,201610160rai,rai,CrabMi00,targets,4,,,,,
player,201610160rai,rai,CrabMi00,rec,2,,,,,
