game,2016,13,20161201,201612010min,dal,"Dallas Cowboys",17,min,"Minnesota Vikings",15
player,201612010min,dal,LeexSe99,def_int_td,0,,,,,
player,201612010min,dal,LeexSe99,def_int_long,0,,,,,
player,201612010min,dal,LeexSe99,pass_defended,0,,,,,
player,201612010min,dal,LeexSe99,sacks,0.0,,,,,
player,201612010min,dal,LeexSe99,tackles_combined,7,,,,,
player,201612010min,dal,LeexSe99,tackles_solo,6,,,,,
player,201612010min,dal,LeexSe99,tackles_assists,1,,,,,
player,201612010min,dal,LeexSe99,tackles_loss,2,,,,,
player,201612010min,dal,LeexSe99,qb_hits,0,,,,,
player,201612010min,dal,LeexSe99,fumbles_rec,0,,,,,
player,201612010min,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201612010min,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201612010min,dal,LeexSe99,fumbles_forced,0,,,,,
player,201612010min,dal,ScanOr99,def_int,0,,,,,
player,201612010min,dal,ScanOr99,def_int_yds,0,,,,,
player,201612010min,dal,ScanOr99,def_int_td,0,,,,,
player,201612010min,dal,ScanOr99,def_int_long,0,,,,,
player,201612010min,dal,ScanOr99,pass_defended,0,,,,,
player,201612010min,dal,ScanOr99,sacks,0.0,,,,,
player,201612010min,dal,ScanOr99,tackles_combined,7,,,,,
player,201612010min,dal,ScanOr99,tackles_solo,6,,,,,
player,201612010min,dal,ScanOr99,tackles_assists,1,,,,,
player,201612010min,dal,ScanOr99,tackles_loss,0,,,,,
player,201612010min,dal,ScanOr99,qb_hits,0,,,,,
player,201612010min,dal,ScanOr99,fumbles_rec,0,,,,,
player,201612010min,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201612010min,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201612010min,dal,ScanOr99,fumbles_forced,0,,,,,
player,201612010min,dal,BrowAn02,def_int,0,,,,,
player,201612010min,dal,BrowAn02,def_int_yds,0,,,,,
player,201612010min,dal,BrowAn02,def_int_td,0,,,,,
player,201612010min,dal,BrowAn02,def_int_long,0,,,,,
player,201612010min,dal,BrowAn02,pass_defended,1,,,,,
player,201612010min,dal,BrowAn02,sacks,0.0,,,,,
player,201612010min,dal,BrowAn02,tackles_combined,4,,,,,
player,201612010min,dal,BrowAn02,tackles_solo,3,,,,,
player,201612010min,dal,BrowAn02,tackles_assists,1,,,,,
player,201612010min,dal,BrowAn02,tackles_loss,0,,,,,
player,201612010min,dal,BrowAn02,qb_hits,0,,,,,
player,201612010min,dal,BrowAn02,fumbles_rec,0,,,,,
player,201612010min,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201612010min,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201612010min,dal,BrowAn02,fumbles_forced,0,,,,,
player,201612010min,dal,WilbKy00,def_int,0,,,,,
player,201612010min,dal,WilbKy00,def_int_yds,0,,,,,
player,201612010min,dal,WilbKy00,def_int_td,0,,,,,
player,201612010min,dal,WilbKy00,def_int_long,0,,,,,
player,201612010min,dal,WilbKy00,pass_defended,0,,,,,
player,201612010min,dal,WilbKy00,sacks,0.0,,,,,
player,201612010min,dal,WilbKy00,tackles_combined,2,,,,,
player,201612010min,dal,WilbKy00,tackles_solo,2,,,,,
player,201612010min,dal,WilbKy00,tackles_assists,0,,,,,
player,201612010min,dal,WilbKy00,tackles_loss,0,,,,,
player,201612010min,dal,WilbKy00,qb_hits,0,,,,,
player,201612010min,dal,WilbKy00,fumbles_rec,1,,,,,
player,201612010min,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201612010min,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201612010min,dal,WilbKy00,fumbles_forced,1,,,,,
player,201612010min,dal,WilsDa02,def_int,0,,,,,
player,201612010min,dal,WilsDa02,def_int_yds,0,,,,,
player,201612010min,dal,WilsDa02,def_int_td,0,,,,,
player,201612010min,dal,WilsDa02,def_int_long,0,,,,,
player,201612010min,dal,WilsDa02,pass_defended,0,,,,,
player,201612010min,dal,WilsDa02,sacks,0.0,,,,,
player,201612010min,dal,WilsDa02,tackles_combined,2,,,,,
player,201612010min,dal,WilsDa02,tackles_solo,2,,,,,
player,201612010min,dal,WilsDa02,tackles_assists,0,,,,,
player,201612010min,dal,WilsDa02,tackles_loss,1,,,,,
player,201612010min,dal,WilsDa02,qb_hits,0,,,,,
player,201612010min,dal,WilsDa02,fumbles_rec,0,,,,,
player,201612010min,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201612010min,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201612010min,dal,WilsDa02,fumbles_forced,0,,,,,
player,201612010min,dal,CrawJa00,def_int,0,,,,,
player,201612010min,dal,CrawJa00,def_int_yds,0,,,,,
player,201612010min,dal,CrawJa00,def_int_td,0,,,,,
player,201612010min,dal,CrawJa00,def_int_long,0,,,,,
player,201612010min,dal,CrawJa00,pass_defended,0,,,,,
player,201612010min,dal,CrawJa00,sacks,0.0,,,,,
player,201612010min,dal,CrawJa00,tackles_combined,1,,,,,
player,201612010min,dal,CrawJa00,tackles_solo,1,,,,,
player,201612010min,dal,CrawJa00,tackles_assists,0,,,,,
player,201612010min,dal,CrawJa00,tackles_loss,0,,,,,
player,201612010min,dal,CrawJa00,qb_hits,0,,,,,
player,201612010min,dal,CrawJa00,fumbles_rec,0,,,,,
player,201612010min,dal,CrawJa00,fumbles_rec_yds,0,,,,,
player,201612010min,dal,CrawJa00,fumbles_rec_td,0,,,,,
player,201612010min,dal,CrawJa00,fumbles_forced,0,,,,,
player,201612010min,dal,FrazKa00,def_int,0,,,,,
player,201612010min,dal,FrazKa00,def_int_yds,0,,,,,
player,201612010min,dal,FrazKa00,def_int_td,0,,,,,
player,201612010min,dal,FrazKa00,def_int_long,0,,,,,
player,201612010min,dal,FrazKa00,pass_defended,0,,,,,
player,201612010min,dal,FrazKa00,sacks,0.0,,,,,
player,201612010min,dal,FrazKa00,tackles_combined,1,,,,,
player,201612010min,dal,FrazKa00,tackles_solo,1,,,,,
player,201612010min,dal,FrazKa00,tackles_assists,0,,,,,
player,201612010min,dal,FrazKa00,tackles_loss,0,,,,,
player,201612010min,dal,FrazKa00,qb_hits,0,,,,,
player,201612010min,dal,FrazKa00,fumbles_rec,0,,,,,
player,201612010min,dal,FrazKa00,fumbles_rec_yds,0,,,,,
player,201612010min,dal,FrazKa00,fumbles_rec_td,0,,,,,
player,201612010min,dal,FrazKa00,fumbles_forced,0,,,,,
player,201612010min,dal,LadoL.20,def_int,0,,,,,
player,201612010min,dal,LadoL.20,def_int_yds,0,,,,,
player,201612010min,dal,LadoL.20,def_int_td,0,,,,,
player,201612010min,dal,LadoL.20,def_int_long,0,,,,,
player,201612010min,dal,LadoL.20,pass_defended,0,,,,,
player,201612010min,dal,LadoL.20,sacks,0.0,,,,,
player,201612010min,dal,LadoL.20,tackles_combined,1,,,,,
player,201612010min,dal,LadoL.20,tackles_solo,1,,,,,
player,201612010min,dal,LadoL.20,tackles_assists,0,,,,,
player,201612010min,dal,LadoL.20,tackles_loss,0,,,,,
player,201612010min,dal,LadoL.20,qb_hits,0,,,,,
player,201612010min,dal,LadoL.20,fumbles_rec,0,,,,,
player,201612010min,dal,LadoL.20,fumbles_rec_yds,0,,,,,
player,201612010min,dal,LadoL.20,fumbles_rec_td,0,,,,,
player,201612010min,dal,LadoL.20,fumbles_forced,0,,,,,
player,201612010min,dal,McFaLe00,def_int,0,,,,,
player,201612010min,dal,McFaLe00,def_int_yds,0,,,,,
player,201612010min,dal,McFaLe00,def_int_td,0,,,,,
player,201612010min,dal,McFaLe00,def_int_long,0,,,,,
player,201612010min,dal,McFaLe00,pass_defended,0,,,,,
player,201612010min,dal,McFaLe00,sacks,0.0,,,,,
player,201612010min,dal,McFaLe00,tackles_combined,1,,,,,
player,201612010min,dal,McFaLe00,tackles_solo,1,,,,,
player,201612010min,dal,McFaLe00,tackles_assists,0,,,,,
player,201612010min,dal,McFaLe00,tackles_loss,0,,,,,
player,201612010min,dal,McFaLe00,qb_hits,0,,,,,
player,201612010min,dal,McFaLe00,fumbles_rec,0,,,,,
player,201612010min,dal,McFaLe00,fumbles_rec_yds,0,,,,,
player,201612010min,dal,McFaLe00,fumbles_rec_td,0,,,,,
player,201612010min,dal,McFaLe00,fumbles_forced,0,,,,,
player,201612010min,dal,CrawTy00,def_int,0,,,,,
player,201612010min,dal,CrawTy00,def_int_yds,0,,,,,
player,201612010min,dal,CrawTy00,def_int_td,0,,,,,
player,201612010min,dal,CrawTy00,def_int_long,0,,,,,
player,201612010min,dal,CrawTy00,pass_defended,0,,,,,
player,201612010min,dal,CrawTy00,sacks,0.0,,,,,
player,201612010min,dal,CrawTy00,tackles_combined,0,,,,,
player,201612010min,dal,CrawTy00,tackles_solo,0,,,,,
player,201612010min,dal,CrawTy00,tackles_assists,0,,,,,
player,201612010min,dal,CrawTy00,tackles_loss,0,,,,,
player,201612010min,dal,CrawTy00,qb_hits,1,,,,,
player,201612010min,dal,CrawTy00,fumbles_rec,0,,,,,
player,201612010min,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201612010min,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201612010min,dal,CrawTy00,fumbles_forced,0,,,,,
player,201612010min,dal,IrviDa00,def_int,0,,,,,
player,201612010min,dal,IrviDa00,def_int_yds,0,,,,,
player,201612010min,dal,IrviDa00,def_int_td,0,,,,,
player,201612010min,dal,IrviDa00,def_int_long,0,,,,,
player,201612010min,dal,IrviDa00,pass_defended,0,,,,,
player,201612010min,dal,IrviDa00,sacks,0.0,,,,,
player,201612010min,dal,IrviDa00,tackles_combined,0,,,,,
player,201612010min,dal,IrviDa00,tackles_solo,0,,,,,
player,201612010min,dal,IrviDa00,tackles_assists,0,,,,,
player,201612010min,dal,IrviDa00,tackles_loss,0,,,,,
player,201612010min,dal,IrviDa00,qb_hits,2,,,,,
player,201612010min,dal,IrviDa00,fumbles_rec,0,,,,,
player,201612010min,dal,IrviDa00,fumbles_rec_yds,0,,,,,
player,201612010min,dal,IrviDa00,fumbles_rec_td,0,,,,,
player,201612010min,dal,IrviDa00,fumbles_forced,0,,,,,
player,201612010min,dal,LawrDe00,def_int,0,,,,,
player,201612010min,dal,LawrDe00,def_int_yds,0,,,,,
player,201612010min,dal,LawrDe00,def_int_td,0,,,,,
player,201612010min,dal,LawrDe00,def_int_long,0,,,,,
player,201612010min,dal,LawrDe00,pass_defended,0,,,,,
player,201612010min,dal,LawrDe00,sacks,0.0,,,,,
player,201612010min,dal,LawrDe00,tackles_combined,0,,,,,
player,201612010min,dal,LawrDe00,tackles_solo,0,,,,,
player,201612010min,dal,LawrDe00,tackles_assists,0,,,,,
player,201612010min,dal,LawrDe00,tackles_loss,0,,,,,
player,201612010min,dal,LawrDe00,qb_hits,2,,,,,
player,201612010min,dal,LawrDe00,fumbles_rec,0,,,,,
player,201612010min,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201612010min,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201612010min,dal,LawrDe00,fumbles_forced,0,,,,,
player,201612010min,dal,ThorCe00,def_int,0,,,,,
player,201612010min,dal,ThorCe00,def_int_yds,0,,,,,
player,201612010min,dal,ThorCe00,def_int_td,0,,,,,
player,201612010min,dal,ThorCe00,def_int_long,0,,,,,
player,201612010min,dal,ThorCe00,pass_defended,1,,,,,
player,201612010min,dal,ThorCe00,sacks,0.0,,,,,
player,201612010min,dal,ThorCe00,tackles_combined,0,,,,,
player,201612010min,dal,ThorCe00,tackles_solo,0,,,,,
player,201612010min,dal,ThorCe00,tackles_assists,0,,,,,
player,201612010min,dal,ThorCe00,tackles_loss,0,,,,,
player,201612010min,dal,ThorCe00,qb_hits,0,,,,,
player,201612010min,dal,ThorCe00,fumbles_rec,0,,,,,
player,201612010min,dal,ThorCe00,fumbles_rec_yds,0,,,,,
player,201612010min,dal,ThorCe00,fumbles_rec_td,0,,,,,
player,201612010min,dal,ThorCe00,fumbles_forced,0,,,,,
player,201612010min,min,HuntDa01,def_int,0,,,,,
player,201612010min,min,HuntDa01,def_int_yds,0,,,,,
player,201612010min,min,HuntDa01,def_int_td,0,,,,,
player,201612010min,min,HuntDa01,def_int_long,0,,,,,
player,201612010min,min,HuntDa01,pass_defended,0,,,,,
player,201612010min,min,HuntDa01,sacks,2.0,,,,,
player,201612010min,min,HuntDa01,tackles_combined,6,,,,,
player,201612010min,min,HuntDa01,tackles_solo,3,,,,,
player,201612010min,min,HuntDa01,tackles_assists,3,,,,,
player,201612010min,min,HuntDa01,tackles_loss,2,,,,,
player,201612010min,min,HuntDa01,qb_hits,3,,,,,
player,201612010min,min,HuntDa01,fumbles_rec,0,,,,,
player,201612010min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201612010min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201612010min,min,HuntDa01,fumbles_forced,0,,,,,
player,201612010min,min,RobiBr98,def_int,0,,,,,
player,201612010min,min,RobiBr98,def_int_yds,0,,,,,
player,201612010min,min,RobiBr98,def_int_td,0,,,,,
player,201612010min,min,RobiBr98,def_int_long,0,,,,,
player,201612010min,min,RobiBr98,pass_defended,0,,,,,
player,201612010min,min,RobiBr98,sacks,1.0,,,,,
player,201612010min,min,RobiBr98,tackles_combined,2,,,,,
player,201612010min,min,RobiBr98,tackles_solo,1,,,,,
player,201612010min,min,RobiBr98,tackles_assists,1,,,,,
player,201612010min,min,RobiBr98,tackles_loss,0,,,,,
player,201612010min,min,RobiBr98,qb_hits,0,,,,,
player,201612010min,min,RobiBr98,fumbles_rec,0,,,,,
player,201612010min,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201612010min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201612010min,min,RobiBr98,fumbles_forced,1,,,,,
player,201612010min,min,GrifEv99,def_int,0,,,,,
player,201612010min,min,GrifEv99,def_int_yds,0,,,,,
player,201612010min,min,GrifEv99,def_int_td,0,,,,,
player,201612010min,min,GrifEv99,def_int_long,0,,,,,
player,201612010min,min,GrifEv99,pass_defended,0,,,,,
player,201612010min,min,GrifEv99,sacks,0.0,,,,,
player,201612010min,min,GrifEv99,tackles_combined,8,,,,,
player,201612010min,min,GrifEv99,tackles_solo,8,,,,,
player,201612010min,min,GrifEv99,tackles_assists,0,,,,,
player,201612010min,min,GrifEv99,tackles_loss,0,,,,,
player,201612010min,min,GrifEv99,qb_hits,1,,,,,
player,201612010min,min,GrifEv99,fumbles_rec,1,,,,,
player,201612010min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201612010min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201612010min,min,GrifEv99,fumbles_forced,1,,,,,
player,201612010min,min,KendEr00,def_int,0,,,,,
player,201612010min,min,KendEr00,def_int_yds,0,,,,,
player,201612010min,min,KendEr00,def_int_td,0,,,,,
player,201612010min,min,KendEr00,def_int_long,0,,,,,
player,201612010min,min,KendEr00,pass_defended,0,,,,,
player,201612010min,min,KendEr00,sacks,0.0,,,,,
player,201612010min,min,KendEr00,tackles_combined,6,,,,,
player,201612010min,min,KendEr00,tackles_solo,4,,,,,
player,201612010min,min,KendEr00,tackles_assists,2,,,,,
player,201612010min,min,KendEr00,tackles_loss,0,,,,,
player,201612010min,min,KendEr00,qb_hits,0,,,,,
player,201612010min,min,KendEr00,fumbles_rec,1,,,,,
player,201612010min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201612010min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201612010min,min,KendEr00,fumbles_forced,0,,,,,
player,201612010min,min,SmitHa00,def_int,0,,,,,
player,201612010min,min,SmitHa00,def_int_yds,0,,,,,
player,201612010min,min,SmitHa00,def_int_td,0,,,,,
player,201612010min,min,SmitHa00,def_int_long,0,,,,,
player,201612010min,min,SmitHa00,pass_defended,0,,,,,
player,201612010min,min,SmitHa00,sacks,0.0,,,,,
player,201612010min,min,SmitHa00,tackles_combined,5,,,,,
player,201612010min,min,SmitHa00,tackles_solo,4,,,,,
player,201612010min,min,SmitHa00,tackles_assists,1,,,,,
player,201612010min,min,SmitHa00,tackles_loss,1,,,,,
player,201612010min,min,SmitHa00,qb_hits,1,,,,,
player,201612010min,min,SmitHa00,fumbles_rec,0,,,,,
player,201612010min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201612010min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201612010min,min,SmitHa00,fumbles_forced,0,,,,,
player,201612010min,min,MunnCa99,def_int,0,,,,,
player,201612010min,min,MunnCa99,def_int_yds,0,,,,,
player,201612010min,min,MunnCa99,def_int_td,0,,,,,
player,201612010min,min,MunnCa99,def_int_long,0,,,,,
player,201612010min,min,MunnCa99,pass_defended,0,,,,,
player,201612010min,min,MunnCa99,sacks,0.0,,,,,
player,201612010min,min,MunnCa99,tackles_combined,4,,,,,
player,201612010min,min,MunnCa99,tackles_solo,2,,,,,
player,201612010min,min,MunnCa99,tackles_assists,2,,,,,
player,201612010min,min,MunnCa99,tackles_loss,0,,,,,
player,201612010min,min,MunnCa99,qb_hits,0,,,,,
player,201612010min,min,MunnCa99,fumbles_rec,0,,,,,
player,201612010min,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201612010min,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201612010min,min,MunnCa99,fumbles_forced,0,,,,,
player,201612010min,min,BarrAn00,def_int,0,,,,,
player,201612010min,min,BarrAn00,def_int_yds,0,,,,,
player,201612010min,min,BarrAn00,def_int_td,0,,,,,
player,201612010min,min,BarrAn00,def_int_long,0,,,,,
player,201612010min,min,BarrAn00,pass_defended,0,,,,,
player,201612010min,min,BarrAn00,sacks,0.0,,,,,
player,201612010min,min,BarrAn00,tackles_combined,3,,,,,
player,201612010min,min,BarrAn00,tackles_solo,1,,,,,
player,201612010min,min,BarrAn00,tackles_assists,2,,,,,
player,201612010min,min,BarrAn00,tackles_loss,0,,,,,
player,201612010min,min,BarrAn00,qb_hits,0,,,,,
player,201612010min,min,BarrAn00,fumbles_rec,0,,,,,
player,201612010min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201612010min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201612010min,min,BarrAn00,fumbles_forced,1,,,,,
player,201612010min,min,GreeCh99,def_int,0,,,,,
player,201612010min,min,GreeCh99,def_int_yds,0,,,,,
player,201612010min,min,GreeCh99,def_int_td,0,,,,,
player,201612010min,min,GreeCh99,def_int_long,0,,,,,
player,201612010min,min,GreeCh99,pass_defended,0,,,,,
player,201612010min,min,GreeCh99,sacks,0.0,,,,,
player,201612010min,min,GreeCh99,tackles_combined,3,,,,,
player,201612010min,min,GreeCh99,tackles_solo,2,,,,,
player,201612010min,min,GreeCh99,tackles_assists,1,,,,,
player,201612010min,min,GreeCh99,tackles_loss,0,,,,,
player,201612010min,min,GreeCh99,qb_hits,0,,,,,
player,201612010min,min,GreeCh99,fumbles_rec,0,,,,,
player,201612010min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201612010min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201612010min,min,GreeCh99,fumbles_forced,0,,,,,
player,201612010min,min,JoseLi99,def_int,0,,,,,
player,201612010min,min,JoseLi99,def_int_yds,0,,,,,
player,201612010min,min,JoseLi99,def_int_td,0,,,,,
player,201612010min,min,JoseLi99,def_int_long,0,,,,,
player,201612010min,min,JoseLi99,pass_defended,0,,,,,
player,201612010min,min,JoseLi99,sacks,0.0,,,,,
player,201612010min,min,JoseLi99,tackles_combined,3,,,,,
player,201612010min,min,JoseLi99,tackles_solo,1,,,,,
player,201612010min,min,JoseLi99,tackles_assists,2,,,,,
player,201612010min,min,JoseLi99,tackles_loss,0,,,,,
player,201612010min,min,JoseLi99,qb_hits,1,,,,,
player,201612010min,min,JoseLi99,fumbles_rec,0,,,,,
player,201612010min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201612010min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201612010min,min,JoseLi99,fumbles_forced,0,,,,,
player,201612010min,min,SendAn00,def_int,0,,,,,
player,201612010min,min,SendAn00,def_int_yds,0,,,,,
player,201612010min,min,SendAn00,def_int_td,0,,,,,
player,201612010min,min,SendAn00,def_int_long,0,,,,,
player,201612010min,min,SendAn00,pass_defended,0,,,,,
player,201612010min,min,SendAn00,sacks,0.0,,,,,
player,201612010min,min,SendAn00,tackles_combined,3,,,,,
player,201612010min,min,SendAn00,tackles_solo,3,,,,,
player,201612010min,min,SendAn00,tackles_assists,0,,,,,
player,201612010min,min,SendAn00,tackles_loss,0,,,,,
player,201612010min,min,SendAn00,qb_hits,0,,,,,
player,201612010min,min,SendAn00,fumbles_rec,0,,,,,
player,201612010min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201612010min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201612010min,min,SendAn00,fumbles_forced,0,,,,,
player,201612010min,min,RhodXa00,def_int,0,,,,,
player,201612010min,min,RhodXa00,def_int_yds,0,,,,,
player,201612010min,min,RhodXa00,def_int_td,0,,,,,
player,201612010min,min,RhodXa00,def_int_long,0,,,,,
player,201612010min,min,RhodXa00,pass_defended,0,,,,,
player,201612010min,min,RhodXa00,sacks,0.0,,,,,
player,201612010min,min,RhodXa00,tackles_combined,2,,,,,
player,201612010min,min,RhodXa00,tackles_solo,2,,,,,
player,201612010min,min,RhodXa00,tackles_assists,0,,,,,
player,201612010min,min,RhodXa00,tackles_loss,1,,,,,
player,201612010min,min,RhodXa00,qb_hits,0,,,,,
player,201612010min,min,RhodXa00,fumbles_rec,0,,,,,
player,201612010min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201612010min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201612010min,min,RhodXa00,fumbles_forced,0,,,,,
player,201612010min,min,StepSh00,def_int,0,,,,,
player,201612010min,min,StepSh00,def_int_yds,0,,,,,
player,201612010min,min,StepSh00,def_int_td,0,,,,,
player,201612010min,min,StepSh00,def_int_long,0,,,,,
player,201612010min,min,StepSh00,pass_defended,0,,,,,
player,201612010min,min,StepSh00,sacks,0.0,,,,,
player,201612010min,min,StepSh00,tackles_combined,2,,,,,
player,201612010min,min,StepSh00,tackles_solo,0,,,,,
player,201612010min,min,StepSh00,tackles_assists,2,,,,,
player,201612010min,min,StepSh00,tackles_loss,0,,,,,
player,201612010min,min,StepSh00,qb_hits,0,,,,,
player,201612010min,min,StepSh00,fumbles_rec,0,,,,,
player,201612010min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201612010min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201612010min,min,StepSh00,fumbles_forced,0,,,,,
player,201612010min,min,BrotKe00,def_int,0,,,,,
player,201612010min,min,BrotKe00,def_int_yds,0,,,,,
player,201612010min,min,BrotKe00,def_int_td,0,,,,,
player,201612010min,min,BrotKe00,def_int_long,0,,,,,
player,201612010min,min,BrotKe00,pass_defended,0,,,,,
player,201612010min,min,BrotKe00,sacks,0.0,,,,,
player,201612010min,min,BrotKe00,tackles_combined,1,,,,,
player,201612010min,min,BrotKe00,tackles_solo,1,,,,,
player,201612010min,min,BrotKe00,tackles_assists,0,,,,,
player,201612010min,min,BrotKe00,tackles_loss,0,,,,,
player,201612010min,min,BrotKe00,qb_hits,0,,,,,
player,201612010min,min,BrotKe00,fumbles_rec,0,,,,,
player,201612010min,min,BrotKe00,fumbles_rec_yds,0,,,,,
player,201612010min,min,BrotKe00,fumbles_rec_td,0,,,,,
player,201612010min,min,BrotKe00,fumbles_forced,0,,,,,
player,201612010min,min,ColeAu00,def_int,0,,,,,
player,201612010min,min,ColeAu00,def_int_yds,0,,,,,
player,201612010min,min,ColeAu00,def_int_td,0,,,,,
player,201612010min,min,ColeAu00,def_int_long,0,,,,,
player,201612010min,min,ColeAu00,pass_defended,0,,,,,
player,201612010min,min,ColeAu00,sacks,0.0,,,,,
player,201612010min,min,ColeAu00,tackles_combined,1,,,,,
player,201612010min,min,ColeAu00,tackles_solo,1,,,,,
player,201612010min,min,ColeAu00,tackles_assists,0,,,,,
player,201612010min,min,ColeAu00,tackles_loss,0,,,,,
player,201612010min,min,ColeAu00,qb_hits,0,,,,,
player,201612010min,min,ColeAu00,fumbles_rec,1,,,,,
player,201612010min,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201612010min,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201612010min,min,ColeAu00,fumbles_forced,0,,,,,
player,201612010min,min,JohnTo01,def_int,0,,,,,
player,201612010min,min,JohnTo01,def_int_yds,0,,,,,
player,201612010min,min,JohnTo01,def_int_td,0,,,,,
player,201612010min,min,JohnTo01,def_int_long,0,,,,,
player,201612010min,min,JohnTo01,pass_defended,0,,,,,
player,201612010min,min,JohnTo01,sacks,0.0,,,,,
player,201612010min,min,JohnTo01,tackles_combined,1,,,,,
player,201612010min,min,JohnTo01,tackles_solo,1,,,,,
player,201612010min,min,JohnTo01,tackles_assists,0,,,,,
player,201612010min,min,JohnTo01,tackles_loss,0,,,,,
player,201612010min,min,JohnTo01,qb_hits,1,,,,,
player,201612010min,min,JohnTo01,fumbles_rec,0,,,,,
player,201612010min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201612010min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201612010min,min,JohnTo01,fumbles_forced,0,,,,,
player,201612010min,min,LamuEm00,def_int,0,,,,,
player,201612010min,min,LamuEm00,def_int_yds,0,,,,,
player,201612010min,min,LamuEm00,def_int_td,0,,,,,
player,201612010min,min,LamuEm00,def_int_long,0,,,,,
player,201612010min,min,LamuEm00,pass_defended,0,,,,,
player,201612010min,min,LamuEm00,sacks,0.0,,,,,
player,201612010min,min,LamuEm00,tackles_combined,1,,,,,
player,201612010min,min,LamuEm00,tackles_solo,1,,,,,
player,201612010min,min,LamuEm00,tackles_assists,0,,,,,
player,201612010min,min,LamuEm00,tackles_loss,0,,,,,
player,201612010min,min,LamuEm00,qb_hits,0,,,,,
player,201612010min,min,LamuEm00,fumbles_rec,0,,,,,
player,201612010min,min,LamuEm00,fumbles_rec_yds,0,,,,,
player,201612010min,min,LamuEm00,fumbles_rec_td,0,,,,,
player,201612010min,min,LamuEm00,fumbles_forced,0,,,,,
player,201612010min,min,NewmTe20,def_int,0,,,,,
player,201612010min,min,NewmTe20,def_int_yds,0,,,,,
player,201612010min,min,NewmTe20,def_int_td,0,,,,,
player,201612010min,min,NewmTe20,def_int_long,0,,,,,
player,201612010min,min,NewmTe20,pass_defended,0,,,,,
player,201612010min,min,NewmTe20,sacks,0.0,,,,,
player,201612010min,min,NewmTe20,tackles_combined,1,,,,,
player,201612010min,min,NewmTe20,tackles_solo,1,,,,,
player,201612010min,min,NewmTe20,tackles_assists,0,,,,,
player,201612010min,min,NewmTe20,tackles_loss,1,,,,,
player,201612010min,min,NewmTe20,qb_hits,0,,,,,
player,201612010min,min,NewmTe20,fumbles_rec,0,,,,,
player,201612010min,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201612010min,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201612010min,min,NewmTe20,fumbles_forced,0,,,,,
player,201612010min,min,ThieAd00,def_int,0,,,,,
player,201612010min,min,ThieAd00,def_int_yds,,,,,,
player,201612010min,min,ThieAd00,def_int_td,0,,,,,
player,201612010min,min,ThieAd00,def_int_long,0,,,,,
player,201612010min,min,ThieAd00,pass_defended,0,,,,,
player,201612010min,min,ThieAd00,sacks,0.0,,,,,
player,201612010min,min,ThieAd00,tackles_combined,1,,,,,
player,201612010min,min,ThieAd00,tackles_solo,1,,,,,
player,201612010min,min,ThieAd00,tackles_assists,0,,,,,
player,201612010min,min,ThieAd00,tackles_loss,0,,,,,
player,201612010min,min,ThieAd00,qb_hits,0,,,,,
