game,2016,3,20160922,201609220nwe,htx,"Houston Texans",0,nwe,"New England Patriots",27
player,201609220nwe,htx,WilfVi20,def_int_long,0,,,,,
player,201609220nwe,htx,WilfVi20,pass_defended,0,,,,,
player,201609220nwe,htx,WilfVi20,sacks,0.0,,,,,
player,201609220nwe,htx,WilfVi20,tackles_combined,7,,,,,
player,201609220nwe,htx,WilfVi20,tackles_solo,2,,,,,
player,201609220nwe,htx,WilfVi20,tackles_assists,5,,,,,
player,201609220nwe,htx,WilfVi20,tackles_loss,0,,,,,
player,201609220nwe,htx,WilfVi20,qb_hits,0,,,,,
player,201609220nwe,htx,WilfVi20,fumbles_rec,0,,,,,
player,201609220nwe,htx,WilfVi20,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,WilfVi20,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,WilfVi20,fumbles_forced,0,,,,,
player,201609220nwe,htx,BullMa00,def_int,0,,,,,
player,201609220nwe,htx,BullMa00,def_int_yds,0,,,,,
player,201609220nwe,htx,BullMa00,def_int_td,0,,,,,
player,201609220nwe,htx,BullMa00,def_int_long,0,,,,,
player,201609220nwe,htx,BullMa00,pass_defended,0,,,,,
player,201609220nwe,htx,BullMa00,sacks,0.0,,,,,
player,201609220nwe,htx,BullMa00,tackles_combined,5,,,,,
player,201609220nwe,htx,BullMa00,tackles_solo,3,,,,,
player,201609220nwe,htx,BullMa00,tackles_assists,2,,,,,
player,201609220nwe,htx,BullMa00,tackles_loss,0,,,,,
player,201609220nwe,htx,BullMa00,qb_hits,0,,,,,
player,201609220nwe,htx,BullMa00,fumbles_rec,0,,,,,
player,201609220nwe,htx,BullMa00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,BullMa00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,BullMa00,fumbles_forced,0,,,,,
player,201609220nwe,htx,DempQu99,def_int,0,,,,,
player,201609220nwe,htx,DempQu99,def_int_yds,0,,,,,
player,201609220nwe,htx,DempQu99,def_int_td,0,,,,,
player,201609220nwe,htx,DempQu99,def_int_long,0,,,,,
player,201609220nwe,htx,DempQu99,pass_defended,0,,,,,
player,201609220nwe,htx,DempQu99,sacks,0.0,,,,,
player,201609220nwe,htx,DempQu99,tackles_combined,4,,,,,
player,201609220nwe,htx,DempQu99,tackles_solo,2,,,,,
player,201609220nwe,htx,DempQu99,tackles_assists,2,,,,,
player,201609220nwe,htx,DempQu99,tackles_loss,0,,,,,
player,201609220nwe,htx,DempQu99,qb_hits,0,,,,,
player,201609220nwe,htx,DempQu99,fumbles_rec,0,,,,,
player,201609220nwe,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,DempQu99,fumbles_forced,0,,,,,
player,201609220nwe,htx,HalxAn00,def_int,0,,,,,
player,201609220nwe,htx,HalxAn00,def_int_yds,0,,,,,
player,201609220nwe,htx,HalxAn00,def_int_td,0,,,,,
player,201609220nwe,htx,HalxAn00,def_int_long,0,,,,,
player,201609220nwe,htx,HalxAn00,pass_defended,0,,,,,
player,201609220nwe,htx,HalxAn00,sacks,0.0,,,,,
player,201609220nwe,htx,HalxAn00,tackles_combined,4,,,,,
player,201609220nwe,htx,HalxAn00,tackles_solo,2,,,,,
player,201609220nwe,htx,HalxAn00,tackles_assists,2,,,,,
player,201609220nwe,htx,HalxAn00,tackles_loss,0,,,,,
player,201609220nwe,htx,HalxAn00,qb_hits,0,,,,,
player,201609220nwe,htx,HalxAn00,fumbles_rec,0,,,,,
player,201609220nwe,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,HalxAn00,fumbles_forced,0,,,,,
player,201609220nwe,htx,MercWh00,def_int,0,,,,,
player,201609220nwe,htx,MercWh00,def_int_yds,0,,,,,
player,201609220nwe,htx,MercWh00,def_int_td,0,,,,,
player,201609220nwe,htx,MercWh00,def_int_long,0,,,,,
player,201609220nwe,htx,MercWh00,pass_defended,0,,,,,
player,201609220nwe,htx,MercWh00,sacks,0.0,,,,,
player,201609220nwe,htx,MercWh00,tackles_combined,4,,,,,
player,201609220nwe,htx,MercWh00,tackles_solo,0,,,,,
player,201609220nwe,htx,MercWh00,tackles_assists,4,,,,,
player,201609220nwe,htx,MercWh00,tackles_loss,0,,,,,
player,201609220nwe,htx,MercWh00,qb_hits,0,,,,,
player,201609220nwe,htx,MercWh00,fumbles_rec,0,,,,,
player,201609220nwe,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,MercWh00,fumbles_forced,0,,,,,
player,201609220nwe,htx,GrimJo01,def_int,0,,,,,
player,201609220nwe,htx,GrimJo01,def_int_yds,,,,,,
player,201609220nwe,htx,GrimJo01,def_int_td,0,,,,,
player,201609220nwe,htx,GrimJo01,def_int_long,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_defended,0,,,,,
player,201609220nwe,htx,GrimJo01,sacks,0.0,,,,,
player,201609220nwe,htx,GrimJo01,tackles_combined,3,,,,,
player,201609220nwe,htx,GrimJo01,tackles_solo,3,,,,,
player,201609220nwe,htx,GrimJo01,tackles_assists,0,,,,,
player,201609220nwe,htx,GrimJo01,tackles_loss,0,,,,,
player,201609220nwe,htx,GrimJo01,qb_hits,0,,,,,
player,201609220nwe,htx,GrimJo01,fumbles_rec,0,,,,,
player,201609220nwe,htx,GrimJo01,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,GrimJo01,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,GrimJo01,fumbles_forced,1,,,,,
player,201609220nwe,htx,JoseJo20,def_int,0,,,,,
player,201609220nwe,htx,JoseJo20,def_int_yds,0,,,,,
player,201609220nwe,htx,JoseJo20,def_int_td,0,,,,,
player,201609220nwe,htx,JoseJo20,def_int_long,0,,,,,
player,201609220nwe,htx,JoseJo20,pass_defended,1,,,,,
player,201609220nwe,htx,JoseJo20,sacks,0.0,,,,,
player,201609220nwe,htx,JoseJo20,tackles_combined,3,,,,,
player,201609220nwe,htx,JoseJo20,tackles_solo,2,,,,,
player,201609220nwe,htx,JoseJo20,tackles_assists,1,,,,,
player,201609220nwe,htx,JoseJo20,tackles_loss,0,,,,,
player,201609220nwe,htx,JoseJo20,qb_hits,0,,,,,
player,201609220nwe,htx,JoseJo20,fumbles_rec,0,,,,,
player,201609220nwe,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,JoseJo20,fumbles_forced,0,,,,,
player,201609220nwe,htx,SimoJo01,def_int,0,,,,,
player,201609220nwe,htx,SimoJo01,def_int_yds,0,,,,,
player,201609220nwe,htx,SimoJo01,def_int_td,0,,,,,
player,201609220nwe,htx,SimoJo01,def_int_long,0,,,,,
player,201609220nwe,htx,SimoJo01,pass_defended,0,,,,,
player,201609220nwe,htx,SimoJo01,sacks,0.0,,,,,
player,201609220nwe,htx,SimoJo01,tackles_combined,3,,,,,
player,201609220nwe,htx,SimoJo01,tackles_solo,2,,,,,
player,201609220nwe,htx,SimoJo01,tackles_assists,1,,,,,
player,201609220nwe,htx,SimoJo01,tackles_loss,0,,,,,
player,201609220nwe,htx,SimoJo01,qb_hits,0,,,,,
player,201609220nwe,htx,SimoJo01,fumbles_rec,0,,,,,
player,201609220nwe,htx,SimoJo01,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,SimoJo01,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,SimoJo01,fumbles_forced,0,,,,,
player,201609220nwe,htx,ClowJa00,def_int,0,,,,,
player,201609220nwe,htx,ClowJa00,def_int_yds,0,,,,,
player,201609220nwe,htx,ClowJa00,def_int_td,0,,,,,
player,201609220nwe,htx,ClowJa00,def_int_long,0,,,,,
player,201609220nwe,htx,ClowJa00,pass_defended,0,,,,,
player,201609220nwe,htx,ClowJa00,sacks,0.0,,,,,
player,201609220nwe,htx,ClowJa00,tackles_combined,2,,,,,
player,201609220nwe,htx,ClowJa00,tackles_solo,1,,,,,
player,201609220nwe,htx,ClowJa00,tackles_assists,1,,,,,
player,201609220nwe,htx,ClowJa00,tackles_loss,0,,,,,
player,201609220nwe,htx,ClowJa00,qb_hits,0,,,,,
player,201609220nwe,htx,ClowJa00,fumbles_rec,0,,,,,
player,201609220nwe,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,ClowJa00,fumbles_forced,0,,,,,
player,201609220nwe,htx,CoviCh00,def_int,0,,,,,
player,201609220nwe,htx,CoviCh00,def_int_yds,0,,,,,
player,201609220nwe,htx,CoviCh00,def_int_td,0,,,,,
player,201609220nwe,htx,CoviCh00,def_int_long,0,,,,,
player,201609220nwe,htx,CoviCh00,pass_defended,0,,,,,
player,201609220nwe,htx,CoviCh00,sacks,0.0,,,,,
player,201609220nwe,htx,CoviCh00,tackles_combined,2,,,,,
player,201609220nwe,htx,CoviCh00,tackles_solo,0,,,,,
player,201609220nwe,htx,CoviCh00,tackles_assists,2,,,,,
player,201609220nwe,htx,CoviCh00,tackles_loss,0,,,,,
player,201609220nwe,htx,CoviCh00,qb_hits,0,,,,,
player,201609220nwe,htx,CoviCh00,fumbles_rec,0,,,,,
player,201609220nwe,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,CoviCh00,fumbles_forced,0,,,,,
player,201609220nwe,htx,DentAk00,def_int,0,,,,,
player,201609220nwe,htx,DentAk00,def_int_yds,0,,,,,
player,201609220nwe,htx,DentAk00,def_int_td,0,,,,,
player,201609220nwe,htx,DentAk00,def_int_long,0,,,,,
player,201609220nwe,htx,DentAk00,pass_defended,0,,,,,
player,201609220nwe,htx,DentAk00,sacks,0.0,,,,,
player,201609220nwe,htx,DentAk00,tackles_combined,2,,,,,
player,201609220nwe,htx,DentAk00,tackles_solo,1,,,,,
player,201609220nwe,htx,DentAk00,tackles_assists,1,,,,,
player,201609220nwe,htx,DentAk00,tackles_loss,0,,,,,
player,201609220nwe,htx,DentAk00,qb_hits,0,,,,,
player,201609220nwe,htx,DentAk00,fumbles_rec,0,,,,,
player,201609220nwe,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,DentAk00,fumbles_forced,0,,,,,
player,201609220nwe,htx,JohnKe04,def_int,0,,,,,
player,201609220nwe,htx,JohnKe04,def_int_yds,0,,,,,
player,201609220nwe,htx,JohnKe04,def_int_td,0,,,,,
player,201609220nwe,htx,JohnKe04,def_int_long,0,,,,,
player,201609220nwe,htx,JohnKe04,pass_defended,0,,,,,
player,201609220nwe,htx,JohnKe04,sacks,0.0,,,,,
player,201609220nwe,htx,JohnKe04,tackles_combined,2,,,,,
player,201609220nwe,htx,JohnKe04,tackles_solo,1,,,,,
player,201609220nwe,htx,JohnKe04,tackles_assists,1,,,,,
player,201609220nwe,htx,JohnKe04,tackles_loss,0,,,,,
player,201609220nwe,htx,JohnKe04,qb_hits,0,,,,,
player,201609220nwe,htx,JohnKe04,fumbles_rec,0,,,,,
player,201609220nwe,htx,JohnKe04,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,JohnKe04,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,JohnKe04,fumbles_forced,0,,,,,
player,201609220nwe,htx,ReadD.00,def_int,0,,,,,
player,201609220nwe,htx,ReadD.00,def_int_yds,0,,,,,
player,201609220nwe,htx,ReadD.00,def_int_td,0,,,,,
player,201609220nwe,htx,ReadD.00,def_int_long,0,,,,,
player,201609220nwe,htx,ReadD.00,pass_defended,0,,,,,
player,201609220nwe,htx,ReadD.00,sacks,0.0,,,,,
player,201609220nwe,htx,ReadD.00,tackles_combined,2,,,,,
player,201609220nwe,htx,ReadD.00,tackles_solo,1,,,,,
player,201609220nwe,htx,ReadD.00,tackles_assists,1,,,,,
player,201609220nwe,htx,ReadD.00,tackles_loss,0,,,,,
player,201609220nwe,htx,ReadD.00,qb_hits,0,,,,,
player,201609220nwe,htx,ReadD.00,fumbles_rec,0,,,,,
player,201609220nwe,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,ReadD.00,fumbles_forced,0,,,,,
player,201609220nwe,htx,WattJ.00,def_int,0,,,,,
player,201609220nwe,htx,WattJ.00,def_int_yds,0,,,,,
player,201609220nwe,htx,WattJ.00,def_int_td,0,,,,,
player,201609220nwe,htx,WattJ.00,def_int_long,0,,,,,
player,201609220nwe,htx,WattJ.00,pass_defended,0,,,,,
player,201609220nwe,htx,WattJ.00,sacks,0.0,,,,,
player,201609220nwe,htx,WattJ.00,tackles_combined,2,,,,,
player,201609220nwe,htx,WattJ.00,tackles_solo,0,,,,,
player,201609220nwe,htx,WattJ.00,tackles_assists,2,,,,,
player,201609220nwe,htx,WattJ.00,tackles_loss,0,,,,,
player,201609220nwe,htx,WattJ.00,qb_hits,0,,,,,
player,201609220nwe,htx,WattJ.00,fumbles_rec,0,,,,,
player,201609220nwe,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,WattJ.00,fumbles_forced,0,,,,,
player,201609220nwe,htx,BlueAl00,def_int,0,,,,,
player,201609220nwe,htx,BlueAl00,def_int_yds,,,,,,
player,201609220nwe,htx,BlueAl00,def_int_td,0,,,,,
player,201609220nwe,htx,BlueAl00,def_int_long,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_defended,0,,,,,
player,201609220nwe,htx,BlueAl00,sacks,0.0,,,,,
player,201609220nwe,htx,BlueAl00,tackles_combined,1,,,,,
player,201609220nwe,htx,BlueAl00,tackles_solo,1,,,,,
player,201609220nwe,htx,BlueAl00,tackles_assists,0,,,,,
player,201609220nwe,htx,BlueAl00,tackles_loss,0,,,,,
player,201609220nwe,htx,BlueAl00,qb_hits,0,,,,,
player,201609220nwe,htx,BlueAl00,fumbles_rec,0,,,,,
player,201609220nwe,htx,BlueAl00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,BlueAl00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,BlueAl00,fumbles_forced,0,,,,,
player,201609220nwe,htx,BouyA.00,def_int,0,,,,,
player,201609220nwe,htx,BouyA.00,def_int_yds,0,,,,,
player,201609220nwe,htx,BouyA.00,def_int_td,0,,,,,
player,201609220nwe,htx,BouyA.00,def_int_long,0,,,,,
player,201609220nwe,htx,BouyA.00,pass_defended,0,,,,,
player,201609220nwe,htx,BouyA.00,sacks,0.0,,,,,
player,201609220nwe,htx,BouyA.00,tackles_combined,1,,,,,
player,201609220nwe,htx,BouyA.00,tackles_solo,0,,,,,
player,201609220nwe,htx,BouyA.00,tackles_assists,1,,,,,
player,201609220nwe,htx,BouyA.00,tackles_loss,0,,,,,
player,201609220nwe,htx,BouyA.00,qb_hits,0,,,,,
player,201609220nwe,htx,BouyA.00,fumbles_rec,0,,,,,
player,201609220nwe,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,BouyA.00,fumbles_forced,0,,,,,
player,201609220nwe,htx,HeatJo00,def_int,0,,,,,
player,201609220nwe,htx,HeatJo00,def_int_yds,0,,,,,
player,201609220nwe,htx,HeatJo00,def_int_td,0,,,,,
player,201609220nwe,htx,HeatJo00,def_int_long,0,,,,,
player,201609220nwe,htx,HeatJo00,pass_defended,0,,,,,
player,201609220nwe,htx,HeatJo00,sacks,0.0,,,,,
player,201609220nwe,htx,HeatJo00,tackles_combined,1,,,,,
player,201609220nwe,htx,HeatJo00,tackles_solo,0,,,,,
player,201609220nwe,htx,HeatJo00,tackles_assists,1,,,,,
player,201609220nwe,htx,HeatJo00,tackles_loss,0,,,,,
player,201609220nwe,htx,HeatJo00,qb_hits,0,,,,,
player,201609220nwe,htx,HeatJo00,fumbles_rec,0,,,,,
player,201609220nwe,htx,HeatJo00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,HeatJo00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,HeatJo00,fumbles_forced,0,,,,,
player,201609220nwe,htx,ScarBr00,def_int,0,,,,,
player,201609220nwe,htx,ScarBr00,def_int_yds,0,,,,,
player,201609220nwe,htx,ScarBr00,def_int_td,0,,,,,
player,201609220nwe,htx,ScarBr00,def_int_long,0,,,,,
player,201609220nwe,htx,ScarBr00,pass_defended,0,,,,,
player,201609220nwe,htx,ScarBr00,sacks,0.0,,,,,
player,201609220nwe,htx,ScarBr00,tackles_combined,1,,,,,
player,201609220nwe,htx,ScarBr00,tackles_solo,1,,,,,
player,201609220nwe,htx,ScarBr00,tackles_assists,0,,,,,
player,201609220nwe,htx,ScarBr00,tackles_loss,0,,,,,
player,201609220nwe,htx,ScarBr00,qb_hits,0,,,,,
player,201609220nwe,htx,ScarBr00,fumbles_rec,0,,,,,
player,201609220nwe,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,ScarBr00,fumbles_forced,0,,,,,
player,201609220nwe,nwe,CollJa00,def_int,1,,,,,
player,201609220nwe,nwe,CollJa00,def_int_yds,18,,,,,
player,201609220nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201609220nwe,nwe,CollJa00,def_int_long,18,,,,,
player,201609220nwe,nwe,CollJa00,pass_defended,1,,,,,
player,201609220nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201609220nwe,nwe,CollJa00,tackles_combined,14,,,,,
player,201609220nwe,nwe,CollJa00,tackles_solo,8,,,,,
player,201609220nwe,nwe,CollJa00,tackles_assists,6,,,,,
player,201609220nwe,nwe,CollJa00,tackles_loss,0,,,,,
player,201609220nwe,nwe,CollJa00,qb_hits,0,,,,,
player,201609220nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201609220nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201609220nwe,nwe,SheaJa00,def_int,0,,,,,
player,201609220nwe,nwe,SheaJa00,def_int_yds,0,,,,,
player,201609220nwe,nwe,SheaJa00,def_int_td,0,,,,,
player,201609220nwe,nwe,SheaJa00,def_int_long,0,,,,,
player,201609220nwe,nwe,SheaJa00,pass_defended,0,,,,,
player,201609220nwe,nwe,SheaJa00,sacks,2.0,,,,,
player,201609220nwe,nwe,SheaJa00,tackles_combined,3,,,,,
player,201609220nwe,nwe,SheaJa00,tackles_solo,3,,,,,
player,201609220nwe,nwe,SheaJa00,tackles_assists,0,,,,,
player,201609220nwe,nwe,SheaJa00,tackles_loss,2,,,,,
player,201609220nwe,nwe,SheaJa00,qb_hits,2,,,,,
player,201609220nwe,nwe,SheaJa00,fumbles_rec,0,,,,,
player,201609220nwe,nwe,SheaJa00,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,SheaJa00,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,SheaJa00,fumbles_forced,0,,,,,
player,201609220nwe,nwe,FreeJo01,def_int,0,,,,,
player,201609220nwe,nwe,FreeJo01,def_int_yds,0,,,,,
player,201609220nwe,nwe,FreeJo01,def_int_td,0,,,,,
player,201609220nwe,nwe,FreeJo01,def_int_long,0,,,,,
player,201609220nwe,nwe,FreeJo01,pass_defended,0,,,,,
player,201609220nwe,nwe,FreeJo01,sacks,0.0,,,,,
player,201609220nwe,nwe,FreeJo01,tackles_combined,7,,,,,
player,201609220nwe,nwe,FreeJo01,tackles_solo,4,,,,,
player,201609220nwe,nwe,FreeJo01,tackles_assists,3,,,,,
player,201609220nwe,nwe,FreeJo01,tackles_loss,0,,,,,
player,201609220nwe,nwe,FreeJo01,qb_hits,0,,,,,
player,201609220nwe,nwe,FreeJo01,fumbles_rec,0,,,,,
player,201609220nwe,nwe,FreeJo01,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,FreeJo01,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,FreeJo01,fumbles_forced,0,,,,,
player,201609220nwe,nwe,ButlMa01,def_int,0,,,,,
player,201609220nwe,nwe,ButlMa01,def_int_yds,0,,,,,
player,201609220nwe,nwe,ButlMa01,def_int_td,0,,,,,
player,201609220nwe,nwe,ButlMa01,def_int_long,0,,,,,
player,201609220nwe,nwe,ButlMa01,pass_defended,1,,,,,
player,201609220nwe,nwe,ButlMa01,sacks,0.0,,,,,
player,201609220nwe,nwe,ButlMa01,tackles_combined,4,,,,,
player,201609220nwe,nwe,ButlMa01,tackles_solo,2,,,,,
player,201609220nwe,nwe,ButlMa01,tackles_assists,2,,,,,
player,201609220nwe,nwe,ButlMa01,tackles_loss,1,,,,,
player,201609220nwe,nwe,ButlMa01,qb_hits,0,,,,,
player,201609220nwe,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201609220nwe,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201609220nwe,nwe,ChunPa99,def_int,0,,,,,
player,201609220nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201609220nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201609220nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201609220nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201609220nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201609220nwe,nwe,ChunPa99,tackles_combined,4,,,,,
player,201609220nwe,nwe,ChunPa99,tackles_solo,3,,,,,
player,201609220nwe,nwe,ChunPa99,tackles_assists,1,,,,,
player,201609220nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201609220nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201609220nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201609220nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201609220nwe,nwe,FlowTr00,def_int,0,,,,,
player,201609220nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201609220nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201609220nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201609220nwe,nwe,FlowTr00,pass_defended,1,,,,,
player,201609220nwe,nwe,FlowTr00,sacks,0.0,,,,,
player,201609220nwe,nwe,FlowTr00,tackles_combined,4,,,,,
player,201609220nwe,nwe,FlowTr00,tackles_solo,3,,,,,
player,201609220nwe,nwe,FlowTr00,tackles_assists,1,,,,,
player,201609220nwe,nwe,FlowTr00,tackles_loss,0,,,,,
player,201609220nwe,nwe,FlowTr00,qb_hits,1,,,,,
player,201609220nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201609220nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201609220nwe,nwe,McCoDe99,def_int,0,,,,,
player,201609220nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201609220nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201609220nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201609220nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201609220nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201609220nwe,nwe,McCoDe99,tackles_combined,4,,,,,
player,201609220nwe,nwe,McCoDe99,tackles_solo,3,,,,,
player,201609220nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201609220nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201609220nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201609220nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201609220nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201609220nwe,nwe,RyanLo00,def_int,0,,,,,
player,201609220nwe,nwe,RyanLo00,def_int_yds,0,,,,,
player,201609220nwe,nwe,RyanLo00,def_int_td,0,,,,,
player,201609220nwe,nwe,RyanLo00,def_int_long,0,,,,,
player,201609220nwe,nwe,RyanLo00,pass_defended,1,,,,,
player,201609220nwe,nwe,RyanLo00,sacks,0.0,,,,,
player,201609220nwe,nwe,RyanLo00,tackles_combined,4,,,,,
player,201609220nwe,nwe,RyanLo00,tackles_solo,3,,,,,
player,201609220nwe,nwe,RyanLo00,tackles_assists,1,,,,,
player,201609220nwe,nwe,RyanLo00,tackles_loss,0,,,,,
player,201609220nwe,nwe,RyanLo00,qb_hits,0,,,,,
player,201609220nwe,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201609220nwe,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201609220nwe,nwe,BranAl99,def_int,0,,,,,
player,201609220nwe,nwe,BranAl99,def_int_yds,0,,,,,
player,201609220nwe,nwe,BranAl99,def_int_td,0,,,,,
player,201609220nwe,nwe,BranAl99,def_int_long,0,,,,,
player,201609220nwe,nwe,BranAl99,pass_defended,0,,,,,
player,201609220nwe,nwe,BranAl99,sacks,0.0,,,,,
player,201609220nwe,nwe,BranAl99,tackles_combined,3,,,,,
player,201609220nwe,nwe,BranAl99,tackles_solo,1,,,,,
player,201609220nwe,nwe,BranAl99,tackles_assists,2,,,,,
player,201609220nwe,nwe,BranAl99,tackles_loss,1,,,,,
player,201609220nwe,nwe,BranAl99,qb_hits,0,,,,,
player,201609220nwe,nwe,BranAl99,fumbles_rec,0,,,,,
player,201609220nwe,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,BranAl99,fumbles_forced,0,,,,,
player,201609220nwe,nwe,BrowMa01,def_int,0,,,,,
player,201609220nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201609220nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201609220nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201609220nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201609220nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201609220nwe,nwe,BrowMa01,tackles_combined,3,,,,,
player,201609220nwe,nwe,BrowMa01,tackles_solo,1,,,,,
player,201609220nwe,nwe,BrowMa01,tackles_assists,2,,,,,
player,201609220nwe,nwe,BrowMa01,tackles_loss,0,,,,,
player,201609220nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201609220nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201609220nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201609220nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201609220nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201609220nwe,nwe,JohnAn04,def_int,0,,,,,
player,201609220nwe,nwe,JohnAn04,def_int_yds,0,,,,,
player,201609220nwe,nwe,JohnAn04,def_int_td,0,,,,,
