game,2016,4,20161002,201610020sfo,dal,"Dallas Cowboys",24,sfo,"San Francisco 49ers",17
player,201610020sfo,dal,ChurBa99,sacks,0.0,,,,,
player,201610020sfo,dal,ChurBa99,tackles_combined,8,,,,,
player,201610020sfo,dal,ChurBa99,tackles_solo,8,,,,,
player,201610020sfo,dal,ChurBa99,tackles_assists,0,,,,,
player,201610020sfo,dal,ChurBa99,tackles_loss,2,,,,,
player,201610020sfo,dal,ChurBa99,qb_hits,0,,,,,
player,201610020sfo,dal,ChurBa99,fumbles_rec,0,,,,,
player,201610020sfo,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,ChurBa99,fumbles_forced,0,,,,,
player,201610020sfo,dal,HitcAn00,def_int,0,,,,,
player,201610020sfo,dal,HitcAn00,def_int_yds,0,,,,,
player,201610020sfo,dal,HitcAn00,def_int_td,0,,,,,
player,201610020sfo,dal,HitcAn00,def_int_long,0,,,,,
player,201610020sfo,dal,HitcAn00,pass_defended,0,,,,,
player,201610020sfo,dal,HitcAn00,sacks,0.0,,,,,
player,201610020sfo,dal,HitcAn00,tackles_combined,6,,,,,
player,201610020sfo,dal,HitcAn00,tackles_solo,5,,,,,
player,201610020sfo,dal,HitcAn00,tackles_assists,1,,,,,
player,201610020sfo,dal,HitcAn00,tackles_loss,0,,,,,
player,201610020sfo,dal,HitcAn00,qb_hits,0,,,,,
player,201610020sfo,dal,HitcAn00,fumbles_rec,0,,,,,
player,201610020sfo,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,HitcAn00,fumbles_forced,0,,,,,
player,201610020sfo,dal,CarrBr99,def_int,0,,,,,
player,201610020sfo,dal,CarrBr99,def_int_yds,0,,,,,
player,201610020sfo,dal,CarrBr99,def_int_td,0,,,,,
player,201610020sfo,dal,CarrBr99,def_int_long,0,,,,,
player,201610020sfo,dal,CarrBr99,pass_defended,0,,,,,
player,201610020sfo,dal,CarrBr99,sacks,0.0,,,,,
player,201610020sfo,dal,CarrBr99,tackles_combined,4,,,,,
player,201610020sfo,dal,CarrBr99,tackles_solo,3,,,,,
player,201610020sfo,dal,CarrBr99,tackles_assists,1,,,,,
player,201610020sfo,dal,CarrBr99,tackles_loss,0,,,,,
player,201610020sfo,dal,CarrBr99,qb_hits,0,,,,,
player,201610020sfo,dal,CarrBr99,fumbles_rec,0,,,,,
player,201610020sfo,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,CarrBr99,fumbles_forced,0,,,,,
player,201610020sfo,dal,BrowAn02,def_int,0,,,,,
player,201610020sfo,dal,BrowAn02,def_int_yds,0,,,,,
player,201610020sfo,dal,BrowAn02,def_int_td,0,,,,,
player,201610020sfo,dal,BrowAn02,def_int_long,0,,,,,
player,201610020sfo,dal,BrowAn02,pass_defended,2,,,,,
player,201610020sfo,dal,BrowAn02,sacks,0.0,,,,,
player,201610020sfo,dal,BrowAn02,tackles_combined,3,,,,,
player,201610020sfo,dal,BrowAn02,tackles_solo,3,,,,,
player,201610020sfo,dal,BrowAn02,tackles_assists,0,,,,,
player,201610020sfo,dal,BrowAn02,tackles_loss,0,,,,,
player,201610020sfo,dal,BrowAn02,qb_hits,0,,,,,
player,201610020sfo,dal,BrowAn02,fumbles_rec,0,,,,,
player,201610020sfo,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,BrowAn02,fumbles_forced,0,,,,,
player,201610020sfo,dal,McClTe00,def_int,0,,,,,
player,201610020sfo,dal,McClTe00,def_int_yds,0,,,,,
player,201610020sfo,dal,McClTe00,def_int_td,0,,,,,
player,201610020sfo,dal,McClTe00,def_int_long,0,,,,,
player,201610020sfo,dal,McClTe00,pass_defended,0,,,,,
player,201610020sfo,dal,McClTe00,sacks,0.0,,,,,
player,201610020sfo,dal,McClTe00,tackles_combined,3,,,,,
player,201610020sfo,dal,McClTe00,tackles_solo,0,,,,,
player,201610020sfo,dal,McClTe00,tackles_assists,3,,,,,
player,201610020sfo,dal,McClTe00,tackles_loss,0,,,,,
player,201610020sfo,dal,McClTe00,qb_hits,1,,,,,
player,201610020sfo,dal,McClTe00,fumbles_rec,0,,,,,
player,201610020sfo,dal,McClTe00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,McClTe00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,McClTe00,fumbles_forced,0,,,,,
player,201610020sfo,dal,HeatJe00,def_int,0,,,,,
player,201610020sfo,dal,HeatJe00,def_int_yds,0,,,,,
player,201610020sfo,dal,HeatJe00,def_int_td,0,,,,,
player,201610020sfo,dal,HeatJe00,def_int_long,0,,,,,
player,201610020sfo,dal,HeatJe00,pass_defended,0,,,,,
player,201610020sfo,dal,HeatJe00,sacks,0.0,,,,,
player,201610020sfo,dal,HeatJe00,tackles_combined,2,,,,,
player,201610020sfo,dal,HeatJe00,tackles_solo,1,,,,,
player,201610020sfo,dal,HeatJe00,tackles_assists,1,,,,,
player,201610020sfo,dal,HeatJe00,tackles_loss,0,,,,,
player,201610020sfo,dal,HeatJe00,qb_hits,0,,,,,
player,201610020sfo,dal,HeatJe00,fumbles_rec,0,,,,,
player,201610020sfo,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,HeatJe00,fumbles_forced,0,,,,,
player,201610020sfo,dal,ThorCe00,def_int,0,,,,,
player,201610020sfo,dal,ThorCe00,def_int_yds,0,,,,,
player,201610020sfo,dal,ThorCe00,def_int_td,0,,,,,
player,201610020sfo,dal,ThorCe00,def_int_long,0,,,,,
player,201610020sfo,dal,ThorCe00,pass_defended,0,,,,,
player,201610020sfo,dal,ThorCe00,sacks,0.0,,,,,
player,201610020sfo,dal,ThorCe00,tackles_combined,2,,,,,
player,201610020sfo,dal,ThorCe00,tackles_solo,1,,,,,
player,201610020sfo,dal,ThorCe00,tackles_assists,1,,,,,
player,201610020sfo,dal,ThorCe00,tackles_loss,0,,,,,
player,201610020sfo,dal,ThorCe00,qb_hits,0,,,,,
player,201610020sfo,dal,ThorCe00,fumbles_rec,0,,,,,
player,201610020sfo,dal,ThorCe00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,ThorCe00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,ThorCe00,fumbles_forced,0,,,,,
player,201610020sfo,dal,CollMa00,def_int,0,,,,,
player,201610020sfo,dal,CollMa00,def_int_yds,0,,,,,
player,201610020sfo,dal,CollMa00,def_int_td,0,,,,,
player,201610020sfo,dal,CollMa00,def_int_long,0,,,,,
player,201610020sfo,dal,CollMa00,pass_defended,0,,,,,
player,201610020sfo,dal,CollMa00,sacks,0.0,,,,,
player,201610020sfo,dal,CollMa00,tackles_combined,1,,,,,
player,201610020sfo,dal,CollMa00,tackles_solo,1,,,,,
player,201610020sfo,dal,CollMa00,tackles_assists,0,,,,,
player,201610020sfo,dal,CollMa00,tackles_loss,0,,,,,
player,201610020sfo,dal,CollMa00,qb_hits,0,,,,,
player,201610020sfo,dal,CollMa00,fumbles_rec,0,,,,,
player,201610020sfo,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,CollMa00,fumbles_forced,0,,,,,
player,201610020sfo,dal,CrawJa00,def_int,0,,,,,
player,201610020sfo,dal,CrawJa00,def_int_yds,0,,,,,
player,201610020sfo,dal,CrawJa00,def_int_td,0,,,,,
player,201610020sfo,dal,CrawJa00,def_int_long,0,,,,,
player,201610020sfo,dal,CrawJa00,pass_defended,0,,,,,
player,201610020sfo,dal,CrawJa00,sacks,0.0,,,,,
player,201610020sfo,dal,CrawJa00,tackles_combined,1,,,,,
player,201610020sfo,dal,CrawJa00,tackles_solo,0,,,,,
player,201610020sfo,dal,CrawJa00,tackles_assists,1,,,,,
player,201610020sfo,dal,CrawJa00,tackles_loss,0,,,,,
player,201610020sfo,dal,CrawJa00,qb_hits,0,,,,,
player,201610020sfo,dal,CrawJa00,fumbles_rec,0,,,,,
player,201610020sfo,dal,CrawJa00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,CrawJa00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,CrawJa00,fumbles_forced,0,,,,,
player,201610020sfo,dal,DaviRy00,def_int,0,,,,,
player,201610020sfo,dal,DaviRy00,def_int_yds,0,,,,,
player,201610020sfo,dal,DaviRy00,def_int_td,0,,,,,
player,201610020sfo,dal,DaviRy00,def_int_long,0,,,,,
player,201610020sfo,dal,DaviRy00,pass_defended,0,,,,,
player,201610020sfo,dal,DaviRy00,sacks,0.0,,,,,
player,201610020sfo,dal,DaviRy00,tackles_combined,1,,,,,
player,201610020sfo,dal,DaviRy00,tackles_solo,0,,,,,
player,201610020sfo,dal,DaviRy00,tackles_assists,1,,,,,
player,201610020sfo,dal,DaviRy00,tackles_loss,0,,,,,
player,201610020sfo,dal,DaviRy00,qb_hits,0,,,,,
player,201610020sfo,dal,DaviRy00,fumbles_rec,0,,,,,
player,201610020sfo,dal,DaviRy00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,DaviRy00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,DaviRy00,fumbles_forced,0,,,,,
player,201610020sfo,dal,JoneCh02,def_int,0,,,,,
player,201610020sfo,dal,JoneCh02,def_int_yds,0,,,,,
player,201610020sfo,dal,JoneCh02,def_int_td,0,,,,,
player,201610020sfo,dal,JoneCh02,def_int_long,0,,,,,
player,201610020sfo,dal,JoneCh02,pass_defended,0,,,,,
player,201610020sfo,dal,JoneCh02,sacks,0.0,,,,,
player,201610020sfo,dal,JoneCh02,tackles_combined,1,,,,,
player,201610020sfo,dal,JoneCh02,tackles_solo,1,,,,,
player,201610020sfo,dal,JoneCh02,tackles_assists,0,,,,,
player,201610020sfo,dal,JoneCh02,tackles_loss,0,,,,,
player,201610020sfo,dal,JoneCh02,qb_hits,0,,,,,
player,201610020sfo,dal,JoneCh02,fumbles_rec,0,,,,,
player,201610020sfo,dal,JoneCh02,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,JoneCh02,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,JoneCh02,fumbles_forced,0,,,,,
player,201610020sfo,dal,MayoBe00,def_int,0,,,,,
player,201610020sfo,dal,MayoBe00,def_int_yds,0,,,,,
player,201610020sfo,dal,MayoBe00,def_int_td,0,,,,,
player,201610020sfo,dal,MayoBe00,def_int_long,0,,,,,
player,201610020sfo,dal,MayoBe00,pass_defended,0,,,,,
player,201610020sfo,dal,MayoBe00,sacks,0.0,,,,,
player,201610020sfo,dal,MayoBe00,tackles_combined,1,,,,,
player,201610020sfo,dal,MayoBe00,tackles_solo,1,,,,,
player,201610020sfo,dal,MayoBe00,tackles_assists,0,,,,,
player,201610020sfo,dal,MayoBe00,tackles_loss,1,,,,,
player,201610020sfo,dal,MayoBe00,qb_hits,0,,,,,
player,201610020sfo,dal,MayoBe00,fumbles_rec,0,,,,,
player,201610020sfo,dal,MayoBe00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,MayoBe00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,MayoBe00,fumbles_forced,0,,,,,
player,201610020sfo,dal,WilcJ.00,def_int,0,,,,,
player,201610020sfo,dal,WilcJ.00,def_int_yds,0,,,,,
player,201610020sfo,dal,WilcJ.00,def_int_td,0,,,,,
player,201610020sfo,dal,WilcJ.00,def_int_long,0,,,,,
player,201610020sfo,dal,WilcJ.00,pass_defended,1,,,,,
player,201610020sfo,dal,WilcJ.00,sacks,0.0,,,,,
player,201610020sfo,dal,WilcJ.00,tackles_combined,1,,,,,
player,201610020sfo,dal,WilcJ.00,tackles_solo,0,,,,,
player,201610020sfo,dal,WilcJ.00,tackles_assists,1,,,,,
player,201610020sfo,dal,WilcJ.00,tackles_loss,0,,,,,
player,201610020sfo,dal,WilcJ.00,qb_hits,0,,,,,
player,201610020sfo,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201610020sfo,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201610020sfo,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201610020sfo,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,BowmNa99,def_int,0,,,,,
player,201610020sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201610020sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201610020sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201610020sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201610020sfo,sfo,BowmNa99,sacks,1.0,,,,,
player,201610020sfo,sfo,BowmNa99,tackles_combined,8,,,,,
player,201610020sfo,sfo,BowmNa99,tackles_solo,7,,,,,
player,201610020sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201610020sfo,sfo,BowmNa99,tackles_loss,1,,,,,
player,201610020sfo,sfo,BowmNa99,qb_hits,1,,,,,
player,201610020sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201610020sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201610020sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201610020sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201610020sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201610020sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201610020sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201610020sfo,sfo,BlaiRo00,sacks,0.5,,,,,
player,201610020sfo,sfo,BlaiRo00,tackles_combined,1,,,,,
player,201610020sfo,sfo,BlaiRo00,tackles_solo,0,,,,,
player,201610020sfo,sfo,BlaiRo00,tackles_assists,1,,,,,
player,201610020sfo,sfo,BlaiRo00,tackles_loss,0,,,,,
player,201610020sfo,sfo,BlaiRo00,qb_hits,1,,,,,
player,201610020sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,DaviCh05,def_int,0,,,,,
player,201610020sfo,sfo,DaviCh05,def_int_yds,0,,,,,
player,201610020sfo,sfo,DaviCh05,def_int_td,0,,,,,
player,201610020sfo,sfo,DaviCh05,def_int_long,0,,,,,
player,201610020sfo,sfo,DaviCh05,pass_defended,0,,,,,
player,201610020sfo,sfo,DaviCh05,sacks,0.5,,,,,
player,201610020sfo,sfo,DaviCh05,tackles_combined,1,,,,,
player,201610020sfo,sfo,DaviCh05,tackles_solo,0,,,,,
player,201610020sfo,sfo,DaviCh05,tackles_assists,1,,,,,
player,201610020sfo,sfo,DaviCh05,tackles_loss,0,,,,,
player,201610020sfo,sfo,DaviCh05,qb_hits,1,,,,,
player,201610020sfo,sfo,DaviCh05,fumbles_rec,0,,,,,
player,201610020sfo,sfo,DaviCh05,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,DaviCh05,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,DaviCh05,fumbles_forced,0,,,,,
player,201610020sfo,sfo,BethAn20,def_int,0,,,,,
player,201610020sfo,sfo,BethAn20,def_int_yds,0,,,,,
player,201610020sfo,sfo,BethAn20,def_int_td,0,,,,,
player,201610020sfo,sfo,BethAn20,def_int_long,0,,,,,
player,201610020sfo,sfo,BethAn20,pass_defended,1,,,,,
player,201610020sfo,sfo,BethAn20,sacks,0.0,,,,,
player,201610020sfo,sfo,BethAn20,tackles_combined,12,,,,,
player,201610020sfo,sfo,BethAn20,tackles_solo,11,,,,,
player,201610020sfo,sfo,BethAn20,tackles_assists,1,,,,,
player,201610020sfo,sfo,BethAn20,tackles_loss,0,,,,,
player,201610020sfo,sfo,BethAn20,qb_hits,0,,,,,
player,201610020sfo,sfo,BethAn20,fumbles_rec,0,,,,,
player,201610020sfo,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,BethAn20,fumbles_forced,0,,,,,
player,201610020sfo,sfo,WilhMi00,def_int,0,,,,,
player,201610020sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201610020sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201610020sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201610020sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201610020sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201610020sfo,sfo,WilhMi00,tackles_combined,12,,,,,
player,201610020sfo,sfo,WilhMi00,tackles_solo,10,,,,,
player,201610020sfo,sfo,WilhMi00,tackles_assists,2,,,,,
player,201610020sfo,sfo,WilhMi00,tackles_loss,0,,,,,
player,201610020sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201610020sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,BellNi01,def_int,0,,,,,
player,201610020sfo,sfo,BellNi01,def_int_yds,0,,,,,
player,201610020sfo,sfo,BellNi01,def_int_td,0,,,,,
player,201610020sfo,sfo,BellNi01,def_int_long,0,,,,,
player,201610020sfo,sfo,BellNi01,pass_defended,0,,,,,
player,201610020sfo,sfo,BellNi01,sacks,0.0,,,,,
player,201610020sfo,sfo,BellNi01,tackles_combined,5,,,,,
player,201610020sfo,sfo,BellNi01,tackles_solo,4,,,,,
player,201610020sfo,sfo,BellNi01,tackles_assists,1,,,,,
player,201610020sfo,sfo,BellNi01,tackles_loss,0,,,,,
player,201610020sfo,sfo,BellNi01,qb_hits,0,,,,,
player,201610020sfo,sfo,BellNi01,fumbles_rec,0,,,,,
player,201610020sfo,sfo,BellNi01,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,BellNi01,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,BellNi01,fumbles_forced,0,,,,,
player,201610020sfo,sfo,BuckDe00,def_int,0,,,,,
player,201610020sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201610020sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201610020sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201610020sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201610020sfo,sfo,BuckDe00,sacks,0.0,,,,,
player,201610020sfo,sfo,BuckDe00,tackles_combined,5,,,,,
player,201610020sfo,sfo,BuckDe00,tackles_solo,3,,,,,
player,201610020sfo,sfo,BuckDe00,tackles_assists,2,,,,,
player,201610020sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201610020sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201610020sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,RobiRa00,def_int,0,,,,,
player,201610020sfo,sfo,RobiRa00,def_int_yds,0,,,,,
player,201610020sfo,sfo,RobiRa00,def_int_td,0,,,,,
player,201610020sfo,sfo,RobiRa00,def_int_long,0,,,,,
player,201610020sfo,sfo,RobiRa00,pass_defended,3,,,,,
player,201610020sfo,sfo,RobiRa00,sacks,0.0,,,,,
player,201610020sfo,sfo,RobiRa00,tackles_combined,5,,,,,
player,201610020sfo,sfo,RobiRa00,tackles_solo,5,,,,,
player,201610020sfo,sfo,RobiRa00,tackles_assists,0,,,,,
player,201610020sfo,sfo,RobiRa00,tackles_loss,0,,,,,
player,201610020sfo,sfo,RobiRa00,qb_hits,0,,,,,
player,201610020sfo,sfo,RobiRa00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,RobiRa00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,RobiRa00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,RobiRa00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,PurcMi00,def_int,0,,,,,
player,201610020sfo,sfo,PurcMi00,def_int_yds,0,,,,,
player,201610020sfo,sfo,PurcMi00,def_int_td,0,,,,,
player,201610020sfo,sfo,PurcMi00,def_int_long,0,,,,,
player,201610020sfo,sfo,PurcMi00,pass_defended,0,,,,,
player,201610020sfo,sfo,PurcMi00,sacks,0.0,,,,,
player,201610020sfo,sfo,PurcMi00,tackles_combined,4,,,,,
player,201610020sfo,sfo,PurcMi00,tackles_solo,4,,,,,
player,201610020sfo,sfo,PurcMi00,tackles_assists,0,,,,,
player,201610020sfo,sfo,PurcMi00,tackles_loss,1,,,,,
player,201610020sfo,sfo,PurcMi00,qb_hits,0,,,,,
player,201610020sfo,sfo,PurcMi00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,PurcMi00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,PurcMi00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,PurcMi00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,ReidEr00,def_int,0,,,,,
player,201610020sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201610020sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201610020sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201610020sfo,sfo,ReidEr00,pass_defended,1,,,,,
player,201610020sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201610020sfo,sfo,ReidEr00,tackles_combined,4,,,,,
player,201610020sfo,sfo,ReidEr00,tackles_solo,4,,,,,
player,201610020sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201610020sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201610020sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201610020sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,BrocTr00,def_int,0,,,,,
player,201610020sfo,sfo,BrocTr00,def_int_yds,0,,,,,
player,201610020sfo,sfo,BrocTr00,def_int_td,0,,,,,
player,201610020sfo,sfo,BrocTr00,def_int_long,0,,,,,
player,201610020sfo,sfo,BrocTr00,pass_defended,0,,,,,
player,201610020sfo,sfo,BrocTr00,sacks,0.0,,,,,
player,201610020sfo,sfo,BrocTr00,tackles_combined,3,,,,,
player,201610020sfo,sfo,BrocTr00,tackles_solo,2,,,,,
player,201610020sfo,sfo,BrocTr00,tackles_assists,1,,,,,
player,201610020sfo,sfo,BrocTr00,tackles_loss,0,,,,,
player,201610020sfo,sfo,BrocTr00,qb_hits,0,,,,,
player,201610020sfo,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,DialQu00,def_int,0,,,,,
player,201610020sfo,sfo,DialQu00,def_int_yds,0,,,,,
player,201610020sfo,sfo,DialQu00,def_int_td,0,,,,,
player,201610020sfo,sfo,DialQu00,def_int_long,0,,,,,
player,201610020sfo,sfo,DialQu00,pass_defended,0,,,,,
player,201610020sfo,sfo,DialQu00,sacks,0.0,,,,,
player,201610020sfo,sfo,DialQu00,tackles_combined,3,,,,,
player,201610020sfo,sfo,DialQu00,tackles_solo,2,,,,,
player,201610020sfo,sfo,DialQu00,tackles_assists,1,,,,,
player,201610020sfo,sfo,DialQu00,tackles_loss,0,,,,,
player,201610020sfo,sfo,DialQu00,qb_hits,0,,,,,
player,201610020sfo,sfo,DialQu00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,DialQu00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,TartJa00,def_int,0,,,,,
player,201610020sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201610020sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201610020sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201610020sfo,sfo,TartJa00,pass_defended,0,,,,,
player,201610020sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201610020sfo,sfo,TartJa00,tackles_combined,3,,,,,
player,201610020sfo,sfo,TartJa00,tackles_solo,3,,,,,
player,201610020sfo,sfo,TartJa00,tackles_assists,0,,,,,
player,201610020sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201610020sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201610020sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,HodgGe00,def_int,0,,,,,
player,201610020sfo,sfo,HodgGe00,def_int_yds,0,,,,,
player,201610020sfo,sfo,HodgGe00,def_int_td,0,,,,,
player,201610020sfo,sfo,HodgGe00,def_int_long,0,,,,,
player,201610020sfo,sfo,HodgGe00,pass_defended,0,,,,,
player,201610020sfo,sfo,HodgGe00,sacks,0.0,,,,,
player,201610020sfo,sfo,HodgGe00,tackles_combined,2,,,,,
player,201610020sfo,sfo,HodgGe00,tackles_solo,2,,,,,
player,201610020sfo,sfo,HodgGe00,tackles_assists,0,,,,,
player,201610020sfo,sfo,HodgGe00,tackles_loss,0,,,,,
player,201610020sfo,sfo,HodgGe00,qb_hits,0,,,,,
player,201610020sfo,sfo,HodgGe00,fumbles_rec,0,,,,,
player,201610020sfo,sfo,HodgGe00,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,HodgGe00,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,HodgGe00,fumbles_forced,0,,,,,
player,201610020sfo,sfo,BrooAh21,def_int,0,,,,,
player,201610020sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201610020sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201610020sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201610020sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201610020sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201610020sfo,sfo,BrooAh21,tackles_combined,1,,,,,
player,201610020sfo,sfo,BrooAh21,tackles_solo,0,,,,,
player,201610020sfo,sfo,BrooAh21,tackles_assists,1,,,,,
player,201610020sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201610020sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201610020sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201610020sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201610020sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201610020sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201610020sfo,sfo,CarrCo00,def_int,0,,,,,
