game,2016,6,20161016,201610160nyg,rav,"Baltimore Ravens",23,nyg,"New York Giants",27
player,201610160nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201610160nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201610160nyg,nyg,PierJa99,pass_defended,2,,,,,
player,201610160nyg,nyg,PierJa99,sacks,0.0,,,,,
player,201610160nyg,nyg,PierJa99,tackles_combined,3,,,,,
player,201610160nyg,nyg,PierJa99,tackles_solo,2,,,,,
player,201610160nyg,nyg,PierJa99,tackles_assists,1,,,,,
player,201610160nyg,nyg,PierJa99,tackles_loss,0,,,,,
player,201610160nyg,nyg,PierJa99,qb_hits,1,,,,,
player,201610160nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201610160nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201610160nyg,nyg,RobiKe01,def_int,0,,,,,
player,201610160nyg,nyg,RobiKe01,def_int_yds,0,,,,,
player,201610160nyg,nyg,RobiKe01,def_int_td,0,,,,,
player,201610160nyg,nyg,RobiKe01,def_int_long,0,,,,,
player,201610160nyg,nyg,RobiKe01,pass_defended,0,,,,,
player,201610160nyg,nyg,RobiKe01,sacks,0.0,,,,,
player,201610160nyg,nyg,RobiKe01,tackles_combined,3,,,,,
player,201610160nyg,nyg,RobiKe01,tackles_solo,3,,,,,
player,201610160nyg,nyg,RobiKe01,tackles_assists,0,,,,,
player,201610160nyg,nyg,RobiKe01,tackles_loss,0,,,,,
player,201610160nyg,nyg,RobiKe01,qb_hits,0,,,,,
player,201610160nyg,nyg,RobiKe01,fumbles_rec,0,,,,,
player,201610160nyg,nyg,RobiKe01,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,RobiKe01,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,RobiKe01,fumbles_forced,0,,,,,
player,201610160nyg,nyg,ShepKe00,def_int,0,,,,,
player,201610160nyg,nyg,ShepKe00,def_int_yds,0,,,,,
player,201610160nyg,nyg,ShepKe00,def_int_td,0,,,,,
player,201610160nyg,nyg,ShepKe00,def_int_long,0,,,,,
player,201610160nyg,nyg,ShepKe00,pass_defended,1,,,,,
player,201610160nyg,nyg,ShepKe00,sacks,0.0,,,,,
player,201610160nyg,nyg,ShepKe00,tackles_combined,2,,,,,
player,201610160nyg,nyg,ShepKe00,tackles_solo,1,,,,,
player,201610160nyg,nyg,ShepKe00,tackles_assists,1,,,,,
player,201610160nyg,nyg,ShepKe00,tackles_loss,0,,,,,
player,201610160nyg,nyg,ShepKe00,qb_hits,0,,,,,
player,201610160nyg,nyg,ShepKe00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,ShepKe00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,ShepKe00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,ShepKe00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,VernOl00,def_int,0,,,,,
player,201610160nyg,nyg,VernOl00,def_int_yds,0,,,,,
player,201610160nyg,nyg,VernOl00,def_int_td,0,,,,,
player,201610160nyg,nyg,VernOl00,def_int_long,0,,,,,
player,201610160nyg,nyg,VernOl00,pass_defended,0,,,,,
player,201610160nyg,nyg,VernOl00,sacks,0.0,,,,,
player,201610160nyg,nyg,VernOl00,tackles_combined,2,,,,,
player,201610160nyg,nyg,VernOl00,tackles_solo,1,,,,,
player,201610160nyg,nyg,VernOl00,tackles_assists,1,,,,,
player,201610160nyg,nyg,VernOl00,tackles_loss,0,,,,,
player,201610160nyg,nyg,VernOl00,qb_hits,0,,,,,
player,201610160nyg,nyg,VernOl00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,VernOl00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,WadeTr00,def_int,0,,,,,
player,201610160nyg,nyg,WadeTr00,def_int_yds,0,,,,,
player,201610160nyg,nyg,WadeTr00,def_int_td,0,,,,,
player,201610160nyg,nyg,WadeTr00,def_int_long,0,,,,,
player,201610160nyg,nyg,WadeTr00,pass_defended,0,,,,,
player,201610160nyg,nyg,WadeTr00,sacks,0.0,,,,,
player,201610160nyg,nyg,WadeTr00,tackles_combined,2,,,,,
player,201610160nyg,nyg,WadeTr00,tackles_solo,1,,,,,
player,201610160nyg,nyg,WadeTr00,tackles_assists,1,,,,,
player,201610160nyg,nyg,WadeTr00,tackles_loss,0,,,,,
player,201610160nyg,nyg,WadeTr00,qb_hits,0,,,,,
player,201610160nyg,nyg,WadeTr00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,WadeTr00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,WadeTr00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,HallLe98,def_int,0,,,,,
player,201610160nyg,nyg,HallLe98,def_int_yds,0,,,,,
player,201610160nyg,nyg,HallLe98,def_int_td,0,,,,,
player,201610160nyg,nyg,HallLe98,def_int_long,0,,,,,
player,201610160nyg,nyg,HallLe98,pass_defended,0,,,,,
player,201610160nyg,nyg,HallLe98,sacks,0.0,,,,,
player,201610160nyg,nyg,HallLe98,tackles_combined,1,,,,,
player,201610160nyg,nyg,HallLe98,tackles_solo,1,,,,,
player,201610160nyg,nyg,HallLe98,tackles_assists,0,,,,,
player,201610160nyg,nyg,HallLe98,tackles_loss,0,,,,,
player,201610160nyg,nyg,HallLe98,qb_hits,1,,,,,
player,201610160nyg,nyg,HallLe98,fumbles_rec,0,,,,,
player,201610160nyg,nyg,HallLe98,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,HallLe98,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,HallLe98,fumbles_forced,0,,,,,
player,201610160nyg,nyg,OkwaRo01,def_int,0,,,,,
player,201610160nyg,nyg,OkwaRo01,def_int_yds,0,,,,,
player,201610160nyg,nyg,OkwaRo01,def_int_td,0,,,,,
player,201610160nyg,nyg,OkwaRo01,def_int_long,0,,,,,
player,201610160nyg,nyg,OkwaRo01,pass_defended,0,,,,,
player,201610160nyg,nyg,OkwaRo01,sacks,0.0,,,,,
player,201610160nyg,nyg,OkwaRo01,tackles_combined,1,,,,,
player,201610160nyg,nyg,OkwaRo01,tackles_solo,1,,,,,
player,201610160nyg,nyg,OkwaRo01,tackles_assists,0,,,,,
player,201610160nyg,nyg,OkwaRo01,tackles_loss,0,,,,,
player,201610160nyg,nyg,OkwaRo01,qb_hits,1,,,,,
player,201610160nyg,nyg,OkwaRo01,fumbles_rec,0,,,,,
player,201610160nyg,nyg,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,OkwaRo01,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,OkwaRo01,fumbles_forced,0,,,,,
player,201610160nyg,nyg,RainBo00,def_int,0,,,,,
player,201610160nyg,nyg,RainBo00,def_int_yds,,,,,,
player,201610160nyg,nyg,RainBo00,def_int_td,0,,,,,
player,201610160nyg,nyg,RainBo00,def_int_long,0,,,,,
player,201610160nyg,nyg,RainBo00,pass_defended,0,,,,,
player,201610160nyg,nyg,RainBo00,sacks,0.0,,,,,
player,201610160nyg,nyg,RainBo00,tackles_combined,1,,,,,
player,201610160nyg,nyg,RainBo00,tackles_solo,1,,,,,
player,201610160nyg,nyg,RainBo00,tackles_assists,0,,,,,
player,201610160nyg,nyg,RainBo00,tackles_loss,0,,,,,
player,201610160nyg,nyg,RainBo00,qb_hits,0,,,,,
player,201610160nyg,nyg,RainBo00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,RainBo00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,RainBo00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,RainBo00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,SensCo00,def_int,0,,,,,
player,201610160nyg,nyg,SensCo00,def_int_yds,0,,,,,
player,201610160nyg,nyg,SensCo00,def_int_td,0,,,,,
player,201610160nyg,nyg,SensCo00,def_int_long,0,,,,,
player,201610160nyg,nyg,SensCo00,pass_defended,0,,,,,
player,201610160nyg,nyg,SensCo00,sacks,0.0,,,,,
player,201610160nyg,nyg,SensCo00,tackles_combined,1,,,,,
player,201610160nyg,nyg,SensCo00,tackles_solo,1,,,,,
player,201610160nyg,nyg,SensCo00,tackles_assists,0,,,,,
player,201610160nyg,nyg,SensCo00,tackles_loss,0,,,,,
player,201610160nyg,nyg,SensCo00,qb_hits,0,,,,,
player,201610160nyg,nyg,SensCo00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,SensCo00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,SensCo00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,SensCo00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,ThomRo04,def_int,0,,,,,
player,201610160nyg,nyg,ThomRo04,def_int_yds,0,,,,,
player,201610160nyg,nyg,ThomRo04,def_int_td,0,,,,,
player,201610160nyg,nyg,ThomRo04,def_int_long,0,,,,,
player,201610160nyg,nyg,ThomRo04,pass_defended,0,,,,,
player,201610160nyg,nyg,ThomRo04,sacks,0.0,,,,,
player,201610160nyg,nyg,ThomRo04,tackles_combined,1,,,,,
player,201610160nyg,nyg,ThomRo04,tackles_solo,0,,,,,
player,201610160nyg,nyg,ThomRo04,tackles_assists,1,,,,,
player,201610160nyg,nyg,ThomRo04,tackles_loss,0,,,,,
player,201610160nyg,nyg,ThomRo04,qb_hits,0,,,,,
player,201610160nyg,nyg,ThomRo04,fumbles_rec,0,,,,,
player,201610160nyg,nyg,ThomRo04,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,ThomRo04,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,ThomRo04,fumbles_forced,0,,,,,
player,201610160nyg,nyg,WynnKe00,def_int,0,,,,,
player,201610160nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201610160nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201610160nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201610160nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201610160nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201610160nyg,nyg,WynnKe00,tackles_combined,1,,,,,
player,201610160nyg,nyg,WynnKe00,tackles_solo,1,,,,,
player,201610160nyg,nyg,WynnKe00,tackles_assists,0,,,,,
player,201610160nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201610160nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201610160nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201610160nyg,rav,WebbLa99,kick_ret,0,,,,,
player,201610160nyg,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201610160nyg,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201610160nyg,rav,WebbLa99,kick_ret_td,0,,,,,
player,201610160nyg,rav,WebbLa99,kick_ret_long,0,,,,,
player,201610160nyg,rav,WebbLa99,punt_ret,1,,,,,
player,201610160nyg,rav,WebbLa99,punt_ret_yds,3,,,,,
player,201610160nyg,rav,WebbLa99,punt_ret_yds_per_ret,3.0,,,,,
player,201610160nyg,rav,WebbLa99,punt_ret_td,0,,,,,
player,201610160nyg,rav,WebbLa99,punt_ret_long,3,,,,,
player,201610160nyg,rav,MoorCh00,kick_ret,1,,,,,
player,201610160nyg,rav,MoorCh00,kick_ret_yds,26,,,,,
player,201610160nyg,rav,MoorCh00,kick_ret_yds_per_ret,26.0,,,,,
player,201610160nyg,rav,MoorCh00,kick_ret_td,0,,,,,
player,201610160nyg,rav,MoorCh00,kick_ret_long,26,,,,,
player,201610160nyg,rav,MoorCh00,punt_ret,0,,,,,
player,201610160nyg,rav,MoorCh00,punt_ret_yds,0,,,,,
player,201610160nyg,rav,MoorCh00,punt_ret_yds_per_ret,,,,,,
player,201610160nyg,rav,MoorCh00,punt_ret_td,0,,,,,
player,201610160nyg,rav,MoorCh00,punt_ret_long,0,,,,,
player,201610160nyg,nyg,HarrDw00,kick_ret,0,,,,,
player,201610160nyg,nyg,HarrDw00,kick_ret_yds,0,,,,,
player,201610160nyg,nyg,HarrDw00,kick_ret_yds_per_ret,,,,,,
player,201610160nyg,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201610160nyg,nyg,HarrDw00,kick_ret_long,0,,,,,
player,201610160nyg,nyg,HarrDw00,punt_ret,3,,,,,
player,201610160nyg,nyg,HarrDw00,punt_ret_yds,11,,,,,
player,201610160nyg,nyg,HarrDw00,punt_ret_yds_per_ret,3.7,,,,,
player,201610160nyg,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201610160nyg,nyg,HarrDw00,punt_ret_long,6,,,,,
player,201610160nyg,rav,TuckJu00,xpm,2,,,,,
player,201610160nyg,rav,TuckJu00,xpa,2,,,,,
player,201610160nyg,rav,TuckJu00,fgm,3,,,,,
player,201610160nyg,rav,TuckJu00,fga,3,,,,,
player,201610160nyg,rav,TuckJu00,punt,0,,,,,
player,201610160nyg,rav,TuckJu00,punt_yds,0,,,,,
player,201610160nyg,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201610160nyg,rav,TuckJu00,punt_long,0,,,,,
player,201610160nyg,rav,KochSa20,xpm,,,,,,
player,201610160nyg,rav,KochSa20,xpa,,,,,,
player,201610160nyg,rav,KochSa20,fgm,,,,,,
player,201610160nyg,rav,KochSa20,fga,,,,,,
player,201610160nyg,rav,KochSa20,punt,5,,,,,
player,201610160nyg,rav,KochSa20,punt_yds,239,,,,,
player,201610160nyg,rav,KochSa20,punt_yds_per_punt,47.8,,,,,
player,201610160nyg,rav,KochSa20,punt_long,60,,,,,
player,201610160nyg,nyg,brownjos01,xpm,3,,,,,
player,201610160nyg,nyg,brownjos01,xpa,3,,,,,
player,201610160nyg,nyg,brownjos01,fgm,2,,,,,
player,201610160nyg,nyg,brownjos01,fga,2,,,,,
player,201610160nyg,nyg,brownjos01,punt,0,,,,,
player,201610160nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201610160nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201610160nyg,nyg,brownjos01,punt_long,0,,,,,
player,201610160nyg,nyg,WingBr00,xpm,,,,,,
player,201610160nyg,nyg,WingBr00,xpa,,,,,,
player,201610160nyg,nyg,WingBr00,fgm,,,,,,
player,201610160nyg,nyg,WingBr00,fga,,,,,,
player,201610160nyg,nyg,WingBr00,punt,4,,,,,
player,201610160nyg,nyg,WingBr00,punt_yds,205,,,,,
player,201610160nyg,nyg,WingBr00,punt_yds_per_punt,51.3,,,,,
player,201610160nyg,nyg,WingBr00,punt_long,57,,,,,
player,201610160nyg,nyg,FlowEr00,pos,T,,,,,
player,201610160nyg,nyg,FlowEr00,offense,67,,,,,
player,201610160nyg,nyg,FlowEr00,off_pct,100%,,,,,
player,201610160nyg,nyg,FlowEr00,defense,0,,,,,
player,201610160nyg,nyg,FlowEr00,def_pct,0%,,,,,
player,201610160nyg,nyg,FlowEr00,special_teams,5,,,,,
player,201610160nyg,nyg,FlowEr00,st_pct,16%,,,,,
player,201610160nyg,nyg,RichWe00,pos,C,,,,,
player,201610160nyg,nyg,RichWe00,offense,67,,,,,
player,201610160nyg,nyg,RichWe00,off_pct,100%,,,,,
player,201610160nyg,nyg,RichWe00,defense,0,,,,,
player,201610160nyg,nyg,RichWe00,def_pct,0%,,,,,
player,201610160nyg,nyg,RichWe00,special_teams,5,,,,,
player,201610160nyg,nyg,RichWe00,st_pct,16%,,,,,
player,201610160nyg,nyg,PughJu00,pos,G,,,,,
player,201610160nyg,nyg,PughJu00,offense,67,,,,,
player,201610160nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201610160nyg,nyg,PughJu00,defense,0,,,,,
player,201610160nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201610160nyg,nyg,PughJu00,special_teams,5,,,,,
player,201610160nyg,nyg,PughJu00,st_pct,16%,,,,,
player,201610160nyg,nyg,JerrJo20,pos,G,,,,,
player,201610160nyg,nyg,JerrJo20,offense,67,,,,,
player,201610160nyg,nyg,JerrJo20,off_pct,100%,,,,,
player,201610160nyg,nyg,JerrJo20,defense,0,,,,,
player,201610160nyg,nyg,JerrJo20,def_pct,0%,,,,,
player,201610160nyg,nyg,JerrJo20,special_teams,5,,,,,
player,201610160nyg,nyg,JerrJo20,st_pct,16%,,,,,
player,201610160nyg,nyg,HartBo00,pos,G,,,,,
player,201610160nyg,nyg,HartBo00,offense,67,,,,,
player,201610160nyg,nyg,HartBo00,off_pct,100%,,,,,
player,201610160nyg,nyg,HartBo00,defense,0,,,,,
player,201610160nyg,nyg,HartBo00,def_pct,0%,,,,,
player,201610160nyg,nyg,HartBo00,special_teams,5,,,,,
player,201610160nyg,nyg,HartBo00,st_pct,16%,,,,,
player,201610160nyg,nyg,CruzVi00,pos,WR,,,,,
player,201610160nyg,nyg,CruzVi00,offense,67,,,,,
player,201610160nyg,nyg,CruzVi00,off_pct,100%,,,,,
player,201610160nyg,nyg,CruzVi00,defense,0,,,,,
player,201610160nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201610160nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201610160nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201610160nyg,nyg,MannEl00,pos,QB,,,,,
player,201610160nyg,nyg,MannEl00,offense,67,,,,,
player,201610160nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201610160nyg,nyg,MannEl00,defense,0,,,,,
player,201610160nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201610160nyg,nyg,MannEl00,special_teams,0,,,,,
player,201610160nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201610160nyg,nyg,ShepSt00,pos,WR,,,,,
player,201610160nyg,nyg,ShepSt00,offense,64,,,,,
player,201610160nyg,nyg,ShepSt00,off_pct,96%,,,,,
player,201610160nyg,nyg,ShepSt00,defense,0,,,,,
player,201610160nyg,nyg,ShepSt00,def_pct,0%,,,,,
player,201610160nyg,nyg,ShepSt00,special_teams,0,,,,,
player,201610160nyg,nyg,ShepSt00,st_pct,0%,,,,,
player,201610160nyg,nyg,BeckOd00,pos,WR,,,,,
player,201610160nyg,nyg,BeckOd00,offense,55,,,,,
player,201610160nyg,nyg,BeckOd00,off_pct,82%,,,,,
player,201610160nyg,nyg,BeckOd00,defense,0,,,,,
player,201610160nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201610160nyg,nyg,BeckOd00,special_teams,0,,,,,
player,201610160nyg,nyg,BeckOd00,st_pct,0%,,,,,
player,201610160nyg,nyg,DonnLa00,pos,TE,,,,,
player,201610160nyg,nyg,DonnLa00,offense,33,,,,,
player,201610160nyg,nyg,DonnLa00,off_pct,49%,,,,,
player,201610160nyg,nyg,DonnLa00,defense,0,,,,,
player,201610160nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201610160nyg,nyg,DonnLa00,special_teams,0,,,,,
player,201610160nyg,nyg,DonnLa00,st_pct,0%,,,,,
player,201610160nyg,nyg,JennRa00,pos,RB,,,,,
player,201610160nyg,nyg,JennRa00,offense,32,,,,,
player,201610160nyg,nyg,JennRa00,off_pct,48%,,,,,
player,201610160nyg,nyg,JennRa00,defense,0,,,,,
player,201610160nyg,nyg,JennRa00,def_pct,0%,,,,,
player,201610160nyg,nyg,JennRa00,special_teams,0,,,,,
player,201610160nyg,nyg,JennRa00,st_pct,0%,,,,,
player,201610160nyg,nyg,RainBo00,pos,RB,,,,,
player,201610160nyg,nyg,RainBo00,offense,27,,,,,
player,201610160nyg,nyg,RainBo00,off_pct,40%,,,,,
player,201610160nyg,nyg,RainBo00,defense,0,,,,,
player,201610160nyg,nyg,RainBo00,def_pct,0%,,,,,
player,201610160nyg,nyg,RainBo00,special_teams,16,,,,,
player,201610160nyg,nyg,RainBo00,st_pct,50%,,,,,
player,201610160nyg,nyg,TyexWi00,pos,TE,,,,,
player,201610160nyg,nyg,TyexWi00,offense,23,,,,,
player,201610160nyg,nyg,TyexWi00,off_pct,34%,,,,,
player,201610160nyg,nyg,TyexWi00,defense,0,,,,,
player,201610160nyg,nyg,TyexWi00,def_pct,0%,,,,,
player,201610160nyg,nyg,TyexWi00,special_teams,5,,,,,
player,201610160nyg,nyg,TyexWi00,st_pct,16%,,,,,
player,201610160nyg,nyg,LewiRo03,pos,WR,,,,,
player,201610160nyg,nyg,LewiRo03,offense,14,,,,,
player,201610160nyg,nyg,LewiRo03,off_pct,21%,,,,,
player,201610160nyg,nyg,LewiRo03,defense,0,,,,,
player,201610160nyg,nyg,LewiRo03,def_pct,0%,,,,,
player,201610160nyg,nyg,LewiRo03,special_teams,22,,,,,
player,201610160nyg,nyg,LewiRo03,st_pct,69%,,,,,
player,201610160nyg,nyg,AdamJe01,pos,TE,,,,,
player,201610160nyg,nyg,AdamJe01,offense,11,,,,,
player,201610160nyg,nyg,AdamJe01,off_pct,16%,,,,,
player,201610160nyg,nyg,AdamJe01,defense,0,,,,,
player,201610160nyg,nyg,AdamJe01,def_pct,0%,,,,,
player,201610160nyg,nyg,AdamJe01,special_teams,6,,,,,
player,201610160nyg,nyg,AdamJe01,st_pct,19%,,,,,
player,201610160nyg,nyg,PerkPa00,pos,RB,,,,,
player,201610160nyg,nyg,PerkPa00,offense,7,,,,,
player,201610160nyg,nyg,PerkPa00,off_pct,10%,,,,,
player,201610160nyg,nyg,PerkPa00,defense,0,,,,,
player,201610160nyg,nyg,PerkPa00,def_pct,0%,,,,,
player,201610160nyg,nyg,PerkPa00,special_teams,17,,,,,
player,201610160nyg,nyg,PerkPa00,st_pct,53%,,,,,
player,201610160nyg,nyg,HarrDw00,pos,WR,,,,,
player,201610160nyg,nyg,HarrDw00,offense,2,,,,,
player,201610160nyg,nyg,HarrDw00,off_pct,3%,,,,,
player,201610160nyg,nyg,HarrDw00,defense,0,,,,,
player,201610160nyg,nyg,HarrDw00,def_pct,0%,,,,,
player,201610160nyg,nyg,HarrDw00,special_teams,22,,,,,
player,201610160nyg,nyg,HarrDw00,st_pct,69%,,,,,
player,201610160nyg,nyg,CollLa00,pos,SS,,,,,
player,201610160nyg,nyg,CollLa00,offense,0,,,,,
player,201610160nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201610160nyg,nyg,CollLa00,defense,83,,,,,
player,201610160nyg,nyg,CollLa00,def_pct,100%,,,,,
player,201610160nyg,nyg,CollLa00,special_teams,9,,,,,
player,201610160nyg,nyg,CollLa00,st_pct,28%,,,,,
player,201610160nyg,nyg,JenkJa03,pos,CB,,,,,
player,201610160nyg,nyg,JenkJa03,offense,0,,,,,
player,201610160nyg,nyg,JenkJa03,off_pct,0%,,,,,
player,201610160nyg,nyg,JenkJa03,defense,83,,,,,
player,201610160nyg,nyg,JenkJa03,def_pct,100%,,,,,
player,201610160nyg,nyg,JenkJa03,special_teams,6,,,,,
player,201610160nyg,nyg,JenkJa03,st_pct,19%,,,,,
player,201610160nyg,nyg,AdamAn00,pos,SS,,,,,
player,201610160nyg,nyg,AdamAn00,offense,0,,,,,
player,201610160nyg,nyg,AdamAn00,off_pct,0%,,,,,
player,201610160nyg,nyg,AdamAn00,defense,78,,,,,
player,201610160nyg,nyg,AdamAn00,def_pct,94%,,,,,
player,201610160nyg,nyg,AdamAn00,special_teams,10,,,,,
player,201610160nyg,nyg,AdamAn00,st_pct,31%,,,,,
player,201610160nyg,nyg,PierJa99,pos,DE,,,,,
player,201610160nyg,nyg,PierJa99,offense,0,,,,,
player,201610160nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201610160nyg,nyg,PierJa99,defense,77,,,,,
player,201610160nyg,nyg,PierJa99,def_pct,93%,,,,,
player,201610160nyg,nyg,PierJa99,special_teams,5,,,,,
player,201610160nyg,nyg,PierJa99,st_pct,16%,,,,,
player,201610160nyg,nyg,VernOl00,pos,DE,,,,,
player,201610160nyg,nyg,VernOl00,offense,0,,,,,
player,201610160nyg,nyg,VernOl00,off_pct,0%,,,,,
player,201610160nyg,nyg,VernOl00,defense,71,,,,,
player,201610160nyg,nyg,VernOl00,def_pct,86%,,,,,
player,201610160nyg,nyg,VernOl00,special_teams,0,,,,,
player,201610160nyg,nyg,VernOl00,st_pct,0%,,,,,
player,201610160nyg,nyg,RobiKe01,pos,LB,,,,,
player,201610160nyg,nyg,RobiKe01,offense,0,,,,,
player,201610160nyg,nyg,RobiKe01,off_pct,0%,,,,,
player,201610160nyg,nyg,RobiKe01,defense,61,,,,,
player,201610160nyg,nyg,RobiKe01,def_pct,73%,,,,,
player,201610160nyg,nyg,RobiKe01,special_teams,15,,,,,
player,201610160nyg,nyg,RobiKe01,st_pct,47%,,,,,
player,201610160nyg,nyg,RodgDo99,pos,CB,,,,,
player,201610160nyg,nyg,RodgDo99,offense,0,,,,,
player,201610160nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201610160nyg,nyg,RodgDo99,defense,56,,,,,
player,201610160nyg,nyg,RodgDo99,def_pct,67%,,,,,
player,201610160nyg,nyg,RodgDo99,special_teams,5,,,,,
player,201610160nyg,nyg,RodgDo99,st_pct,16%,,,,,
player,201610160nyg,nyg,CasiJo99,pos,LB,,,,,
player,201610160nyg,nyg,CasiJo99,offense,0,,,,,
player,201610160nyg,nyg,CasiJo99,off_pct,0%,,,,,
player,201610160nyg,nyg,CasiJo99,defense,56,,,,,
player,201610160nyg,nyg,CasiJo99,def_pct,67%,,,,,
player,201610160nyg,nyg,CasiJo99,special_teams,4,,,,,
player,201610160nyg,nyg,CasiJo99,st_pct,12%,,,,,
player,201610160nyg,nyg,HankJo00,pos,DT,,,,,
player,201610160nyg,nyg,HankJo00,offense,0,,,,,
player,201610160nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201610160nyg,nyg,HankJo00,defense,55,,,,,
player,201610160nyg,nyg,HankJo00,def_pct,66%,,,,,
player,201610160nyg,nyg,HankJo00,special_teams,5,,,,,
player,201610160nyg,nyg,HankJo00,st_pct,16%,,,,,
player,201610160nyg,nyg,HallLe98,pos,CB,,,,,
player,201610160nyg,nyg,HallLe98,offense,0,,,,,
player,201610160nyg,nyg,HallLe98,off_pct,0%,,,,,
player,201610160nyg,nyg,HallLe98,defense,52,,,,,
player,201610160nyg,nyg,HallLe98,def_pct,63%,,,,,
player,201610160nyg,nyg,HallLe98,special_teams,6,,,,,
player,201610160nyg,nyg,HallLe98,st_pct,19%,,,,,
player,201610160nyg,nyg,HarrDa03,pos,DT,,,,,
player,201610160nyg,nyg,HarrDa03,offense,0,,,,,
player,201610160nyg,nyg,HarrDa03,off_pct,0%,,,,,
player,201610160nyg,nyg,HarrDa03,defense,49,,,,,
player,201610160nyg,nyg,HarrDa03,def_pct,59%,,,,,
player,201610160nyg,nyg,HarrDa03,special_teams,3,,,,,
player,201610160nyg,nyg,HarrDa03,st_pct,9%,,,,,
player,201610160nyg,nyg,WadeTr00,pos,CB,,,,,
player,201610160nyg,nyg,WadeTr00,offense,0,,,,,
player,201610160nyg,nyg,WadeTr00,off_pct,0%,,,,,
player,201610160nyg,nyg,WadeTr00,defense,40,,,,,
player,201610160nyg,nyg,WadeTr00,def_pct,48%,,,,,
player,201610160nyg,nyg,WadeTr00,special_teams,13,,,,,
player,201610160nyg,nyg,WadeTr00,st_pct,41%,,,,,
player,201610160nyg,nyg,ShepKe00,pos,LB,,,,,
