game,2016,14,20161211,201612110ram,atl,"Atlanta Falcons",42,ram,"Los Angeles Rams",14
player,201612110ram,ram,HigbTy00,rec,1,,,,,
player,201612110ram,ram,HigbTy00,rec_yds,8,,,,,
player,201612110ram,ram,HigbTy00,rec_td,0,,,,,
player,201612110ram,ram,HigbTy00,rec_long,8,,,,,
player,201612110ram,ram,HigbTy00,fumbles,0,,,,,
player,201612110ram,ram,HigbTy00,fumbles_lost,0,,,,,
player,201612110ram,atl,AlleRi00,def_int,1,,,,,
player,201612110ram,atl,AlleRi00,def_int_yds,3,,,,,
player,201612110ram,atl,AlleRi00,def_int_td,0,,,,,
player,201612110ram,atl,AlleRi00,def_int_long,3,,,,,
player,201612110ram,atl,AlleRi00,pass_defended,1,,,,,
player,201612110ram,atl,AlleRi00,sacks,0.0,,,,,
player,201612110ram,atl,AlleRi00,tackles_combined,6,,,,,
player,201612110ram,atl,AlleRi00,tackles_solo,5,,,,,
player,201612110ram,atl,AlleRi00,tackles_assists,1,,,,,
player,201612110ram,atl,AlleRi00,tackles_loss,0,,,,,
player,201612110ram,atl,AlleRi00,qb_hits,0,,,,,
player,201612110ram,atl,AlleRi00,fumbles_rec,0,,,,,
player,201612110ram,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,AlleRi00,fumbles_forced,0,,,,,
player,201612110ram,atl,JoneDe01,def_int,1,,,,,
player,201612110ram,atl,JoneDe01,def_int_yds,33,,,,,
player,201612110ram,atl,JoneDe01,def_int_td,1,,,,,
player,201612110ram,atl,JoneDe01,def_int_long,33,,,,,
player,201612110ram,atl,JoneDe01,pass_defended,2,,,,,
player,201612110ram,atl,JoneDe01,sacks,0.0,,,,,
player,201612110ram,atl,JoneDe01,tackles_combined,5,,,,,
player,201612110ram,atl,JoneDe01,tackles_solo,4,,,,,
player,201612110ram,atl,JoneDe01,tackles_assists,1,,,,,
player,201612110ram,atl,JoneDe01,tackles_loss,1,,,,,
player,201612110ram,atl,JoneDe01,qb_hits,0,,,,,
player,201612110ram,atl,JoneDe01,fumbles_rec,0,,,,,
player,201612110ram,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201612110ram,atl,JoneDe01,fumbles_forced,0,,,,,
player,201612110ram,atl,BeasVi00,def_int,0,,,,,
player,201612110ram,atl,BeasVi00,def_int_yds,0,,,,,
player,201612110ram,atl,BeasVi00,def_int_td,0,,,,,
player,201612110ram,atl,BeasVi00,def_int_long,0,,,,,
player,201612110ram,atl,BeasVi00,pass_defended,0,,,,,
player,201612110ram,atl,BeasVi00,sacks,3.0,,,,,
player,201612110ram,atl,BeasVi00,tackles_combined,3,,,,,
player,201612110ram,atl,BeasVi00,tackles_solo,3,,,,,
player,201612110ram,atl,BeasVi00,tackles_assists,0,,,,,
player,201612110ram,atl,BeasVi00,tackles_loss,2,,,,,
player,201612110ram,atl,BeasVi00,qb_hits,2,,,,,
player,201612110ram,atl,BeasVi00,fumbles_rec,1,,,,,
player,201612110ram,atl,BeasVi00,fumbles_rec_yds,21,,,,,
player,201612110ram,atl,BeasVi00,fumbles_rec_td,1,,,,,
player,201612110ram,atl,BeasVi00,fumbles_forced,1,,,,,
player,201612110ram,atl,NealKe01,def_int,0,,,,,
player,201612110ram,atl,NealKe01,def_int_yds,0,,,,,
player,201612110ram,atl,NealKe01,def_int_td,0,,,,,
player,201612110ram,atl,NealKe01,def_int_long,0,,,,,
player,201612110ram,atl,NealKe01,pass_defended,1,,,,,
player,201612110ram,atl,NealKe01,sacks,0.0,,,,,
player,201612110ram,atl,NealKe01,tackles_combined,8,,,,,
player,201612110ram,atl,NealKe01,tackles_solo,6,,,,,
player,201612110ram,atl,NealKe01,tackles_assists,2,,,,,
player,201612110ram,atl,NealKe01,tackles_loss,0,,,,,
player,201612110ram,atl,NealKe01,qb_hits,0,,,,,
player,201612110ram,atl,NealKe01,fumbles_rec,0,,,,,
player,201612110ram,atl,NealKe01,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,NealKe01,fumbles_rec_td,0,,,,,
player,201612110ram,atl,NealKe01,fumbles_forced,0,,,,,
player,201612110ram,atl,WorrPa00,def_int,0,,,,,
player,201612110ram,atl,WorrPa00,def_int_yds,0,,,,,
player,201612110ram,atl,WorrPa00,def_int_td,0,,,,,
player,201612110ram,atl,WorrPa00,def_int_long,0,,,,,
player,201612110ram,atl,WorrPa00,pass_defended,0,,,,,
player,201612110ram,atl,WorrPa00,sacks,0.0,,,,,
player,201612110ram,atl,WorrPa00,tackles_combined,6,,,,,
player,201612110ram,atl,WorrPa00,tackles_solo,3,,,,,
player,201612110ram,atl,WorrPa00,tackles_assists,3,,,,,
player,201612110ram,atl,WorrPa00,tackles_loss,0,,,,,
player,201612110ram,atl,WorrPa00,qb_hits,0,,,,,
player,201612110ram,atl,WorrPa00,fumbles_rec,1,,,,,
player,201612110ram,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,WorrPa00,fumbles_forced,0,,,,,
player,201612110ram,atl,CollJa02,def_int,0,,,,,
player,201612110ram,atl,CollJa02,def_int_yds,0,,,,,
player,201612110ram,atl,CollJa02,def_int_td,0,,,,,
player,201612110ram,atl,CollJa02,def_int_long,0,,,,,
player,201612110ram,atl,CollJa02,pass_defended,0,,,,,
player,201612110ram,atl,CollJa02,sacks,0.0,,,,,
player,201612110ram,atl,CollJa02,tackles_combined,5,,,,,
player,201612110ram,atl,CollJa02,tackles_solo,4,,,,,
player,201612110ram,atl,CollJa02,tackles_assists,1,,,,,
player,201612110ram,atl,CollJa02,tackles_loss,0,,,,,
player,201612110ram,atl,CollJa02,qb_hits,0,,,,,
player,201612110ram,atl,CollJa02,fumbles_rec,0,,,,,
player,201612110ram,atl,CollJa02,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,CollJa02,fumbles_rec_td,0,,,,,
player,201612110ram,atl,CollJa02,fumbles_forced,0,,,,,
player,201612110ram,atl,WeemEr00,def_int,0,,,,,
player,201612110ram,atl,WeemEr00,def_int_yds,0,,,,,
player,201612110ram,atl,WeemEr00,def_int_td,0,,,,,
player,201612110ram,atl,WeemEr00,def_int_long,0,,,,,
player,201612110ram,atl,WeemEr00,pass_defended,0,,,,,
player,201612110ram,atl,WeemEr00,sacks,0.0,,,,,
player,201612110ram,atl,WeemEr00,tackles_combined,4,,,,,
player,201612110ram,atl,WeemEr00,tackles_solo,1,,,,,
player,201612110ram,atl,WeemEr00,tackles_assists,3,,,,,
player,201612110ram,atl,WeemEr00,tackles_loss,0,,,,,
player,201612110ram,atl,WeemEr00,qb_hits,0,,,,,
player,201612110ram,atl,WeemEr00,fumbles_rec,0,,,,,
player,201612110ram,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,WeemEr00,fumbles_forced,0,,,,,
player,201612110ram,atl,BabiJo20,def_int,0,,,,,
player,201612110ram,atl,BabiJo20,def_int_yds,0,,,,,
player,201612110ram,atl,BabiJo20,def_int_td,0,,,,,
player,201612110ram,atl,BabiJo20,def_int_long,0,,,,,
player,201612110ram,atl,BabiJo20,pass_defended,0,,,,,
player,201612110ram,atl,BabiJo20,sacks,0.0,,,,,
player,201612110ram,atl,BabiJo20,tackles_combined,3,,,,,
player,201612110ram,atl,BabiJo20,tackles_solo,2,,,,,
player,201612110ram,atl,BabiJo20,tackles_assists,1,,,,,
player,201612110ram,atl,BabiJo20,tackles_loss,0,,,,,
player,201612110ram,atl,BabiJo20,qb_hits,0,,,,,
player,201612110ram,atl,BabiJo20,fumbles_rec,0,,,,,
player,201612110ram,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201612110ram,atl,BabiJo20,fumbles_forced,0,,,,,
player,201612110ram,atl,GoodC.00,def_int,0,,,,,
player,201612110ram,atl,GoodC.00,def_int_yds,0,,,,,
player,201612110ram,atl,GoodC.00,def_int_td,0,,,,,
player,201612110ram,atl,GoodC.00,def_int_long,0,,,,,
player,201612110ram,atl,GoodC.00,pass_defended,0,,,,,
player,201612110ram,atl,GoodC.00,sacks,0.0,,,,,
player,201612110ram,atl,GoodC.00,tackles_combined,3,,,,,
player,201612110ram,atl,GoodC.00,tackles_solo,2,,,,,
player,201612110ram,atl,GoodC.00,tackles_assists,1,,,,,
player,201612110ram,atl,GoodC.00,tackles_loss,0,,,,,
player,201612110ram,atl,GoodC.00,qb_hits,0,,,,,
player,201612110ram,atl,GoodC.00,fumbles_rec,0,,,,,
player,201612110ram,atl,GoodC.00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,GoodC.00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,GoodC.00,fumbles_forced,0,,,,,
player,201612110ram,atl,JarrGr00,def_int,0,,,,,
player,201612110ram,atl,JarrGr00,def_int_yds,0,,,,,
player,201612110ram,atl,JarrGr00,def_int_td,0,,,,,
player,201612110ram,atl,JarrGr00,def_int_long,0,,,,,
player,201612110ram,atl,JarrGr00,pass_defended,0,,,,,
player,201612110ram,atl,JarrGr00,sacks,0.0,,,,,
player,201612110ram,atl,JarrGr00,tackles_combined,3,,,,,
player,201612110ram,atl,JarrGr00,tackles_solo,2,,,,,
player,201612110ram,atl,JarrGr00,tackles_assists,1,,,,,
player,201612110ram,atl,JarrGr00,tackles_loss,0,,,,,
player,201612110ram,atl,JarrGr00,qb_hits,1,,,,,
player,201612110ram,atl,JarrGr00,fumbles_rec,0,,,,,
player,201612110ram,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,JarrGr00,fumbles_forced,0,,,,,
player,201612110ram,atl,PoolBr01,def_int,0,,,,,
player,201612110ram,atl,PoolBr01,def_int_yds,0,,,,,
player,201612110ram,atl,PoolBr01,def_int_td,0,,,,,
player,201612110ram,atl,PoolBr01,def_int_long,0,,,,,
player,201612110ram,atl,PoolBr01,pass_defended,0,,,,,
player,201612110ram,atl,PoolBr01,sacks,0.0,,,,,
player,201612110ram,atl,PoolBr01,tackles_combined,3,,,,,
player,201612110ram,atl,PoolBr01,tackles_solo,3,,,,,
player,201612110ram,atl,PoolBr01,tackles_assists,0,,,,,
player,201612110ram,atl,PoolBr01,tackles_loss,0,,,,,
player,201612110ram,atl,PoolBr01,qb_hits,0,,,,,
player,201612110ram,atl,PoolBr01,fumbles_rec,0,,,,,
player,201612110ram,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201612110ram,atl,PoolBr01,fumbles_forced,0,,,,,
player,201612110ram,atl,ReedBr00,def_int,0,,,,,
player,201612110ram,atl,ReedBr00,def_int_yds,0,,,,,
player,201612110ram,atl,ReedBr00,def_int_td,0,,,,,
player,201612110ram,atl,ReedBr00,def_int_long,0,,,,,
player,201612110ram,atl,ReedBr00,pass_defended,0,,,,,
player,201612110ram,atl,ReedBr00,sacks,0.0,,,,,
player,201612110ram,atl,ReedBr00,tackles_combined,3,,,,,
player,201612110ram,atl,ReedBr00,tackles_solo,1,,,,,
player,201612110ram,atl,ReedBr00,tackles_assists,2,,,,,
player,201612110ram,atl,ReedBr00,tackles_loss,0,,,,,
player,201612110ram,atl,ReedBr00,qb_hits,0,,,,,
player,201612110ram,atl,ReedBr00,fumbles_rec,0,,,,,
player,201612110ram,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,ReedBr00,fumbles_forced,0,,,,,
player,201612110ram,atl,UpshCo00,def_int,0,,,,,
player,201612110ram,atl,UpshCo00,def_int_yds,0,,,,,
player,201612110ram,atl,UpshCo00,def_int_td,0,,,,,
player,201612110ram,atl,UpshCo00,def_int_long,0,,,,,
player,201612110ram,atl,UpshCo00,pass_defended,0,,,,,
player,201612110ram,atl,UpshCo00,sacks,0.0,,,,,
player,201612110ram,atl,UpshCo00,tackles_combined,2,,,,,
player,201612110ram,atl,UpshCo00,tackles_solo,2,,,,,
player,201612110ram,atl,UpshCo00,tackles_assists,0,,,,,
player,201612110ram,atl,UpshCo00,tackles_loss,0,,,,,
player,201612110ram,atl,UpshCo00,qb_hits,1,,,,,
player,201612110ram,atl,UpshCo00,fumbles_rec,1,,,,,
player,201612110ram,atl,UpshCo00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,UpshCo00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,UpshCo00,fumbles_forced,1,,,,,
player,201612110ram,atl,AlfoRo00,def_int,0,,,,,
player,201612110ram,atl,AlfoRo00,def_int_yds,0,,,,,
player,201612110ram,atl,AlfoRo00,def_int_td,0,,,,,
player,201612110ram,atl,AlfoRo00,def_int_long,0,,,,,
player,201612110ram,atl,AlfoRo00,pass_defended,3,,,,,
player,201612110ram,atl,AlfoRo00,sacks,0.0,,,,,
player,201612110ram,atl,AlfoRo00,tackles_combined,1,,,,,
player,201612110ram,atl,AlfoRo00,tackles_solo,0,,,,,
player,201612110ram,atl,AlfoRo00,tackles_assists,1,,,,,
player,201612110ram,atl,AlfoRo00,tackles_loss,0,,,,,
player,201612110ram,atl,AlfoRo00,qb_hits,0,,,,,
player,201612110ram,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201612110ram,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201612110ram,atl,CampDe00,def_int,0,,,,,
player,201612110ram,atl,CampDe00,def_int_yds,0,,,,,
player,201612110ram,atl,CampDe00,def_int_td,0,,,,,
player,201612110ram,atl,CampDe00,def_int_long,0,,,,,
player,201612110ram,atl,CampDe00,pass_defended,1,,,,,
player,201612110ram,atl,CampDe00,sacks,0.0,,,,,
player,201612110ram,atl,CampDe00,tackles_combined,1,,,,,
player,201612110ram,atl,CampDe00,tackles_solo,1,,,,,
player,201612110ram,atl,CampDe00,tackles_assists,0,,,,,
player,201612110ram,atl,CampDe00,tackles_loss,1,,,,,
player,201612110ram,atl,CampDe00,qb_hits,0,,,,,
player,201612110ram,atl,CampDe00,fumbles_rec,0,,,,,
player,201612110ram,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,CampDe00,fumbles_forced,0,,,,,
player,201612110ram,atl,DiMaPa00,def_int,0,,,,,
player,201612110ram,atl,DiMaPa00,def_int_yds,0,,,,,
player,201612110ram,atl,DiMaPa00,def_int_td,0,,,,,
player,201612110ram,atl,DiMaPa00,def_int_long,0,,,,,
player,201612110ram,atl,DiMaPa00,pass_defended,0,,,,,
player,201612110ram,atl,DiMaPa00,sacks,0.0,,,,,
player,201612110ram,atl,DiMaPa00,tackles_combined,1,,,,,
player,201612110ram,atl,DiMaPa00,tackles_solo,0,,,,,
player,201612110ram,atl,DiMaPa00,tackles_assists,1,,,,,
player,201612110ram,atl,DiMaPa00,tackles_loss,0,,,,,
player,201612110ram,atl,DiMaPa00,qb_hits,0,,,,,
player,201612110ram,atl,DiMaPa00,fumbles_rec,0,,,,,
player,201612110ram,atl,DiMaPa00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,DiMaPa00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,DiMaPa00,fumbles_forced,0,,,,,
player,201612110ram,atl,FreeDw00,def_int,0,,,,,
player,201612110ram,atl,FreeDw00,def_int_yds,0,,,,,
player,201612110ram,atl,FreeDw00,def_int_td,0,,,,,
player,201612110ram,atl,FreeDw00,def_int_long,0,,,,,
player,201612110ram,atl,FreeDw00,pass_defended,0,,,,,
player,201612110ram,atl,FreeDw00,sacks,0.0,,,,,
player,201612110ram,atl,FreeDw00,tackles_combined,1,,,,,
player,201612110ram,atl,FreeDw00,tackles_solo,1,,,,,
player,201612110ram,atl,FreeDw00,tackles_assists,0,,,,,
player,201612110ram,atl,FreeDw00,tackles_loss,0,,,,,
player,201612110ram,atl,FreeDw00,qb_hits,0,,,,,
player,201612110ram,atl,FreeDw00,fumbles_rec,0,,,,,
player,201612110ram,atl,FreeDw00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,FreeDw00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,FreeDw00,fumbles_forced,0,,,,,
player,201612110ram,atl,GarlBe00,def_int,0,,,,,
player,201612110ram,atl,GarlBe00,def_int_yds,0,,,,,
player,201612110ram,atl,GarlBe00,def_int_td,0,,,,,
player,201612110ram,atl,GarlBe00,def_int_long,0,,,,,
player,201612110ram,atl,GarlBe00,pass_defended,0,,,,,
player,201612110ram,atl,GarlBe00,sacks,0.0,,,,,
player,201612110ram,atl,GarlBe00,tackles_combined,1,,,,,
player,201612110ram,atl,GarlBe00,tackles_solo,1,,,,,
player,201612110ram,atl,GarlBe00,tackles_assists,0,,,,,
player,201612110ram,atl,GarlBe00,tackles_loss,0,,,,,
player,201612110ram,atl,GarlBe00,qb_hits,0,,,,,
player,201612110ram,atl,GarlBe00,fumbles_rec,0,,,,,
player,201612110ram,atl,GarlBe00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,GarlBe00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,GarlBe00,fumbles_forced,0,,,,,
player,201612110ram,atl,GoodMa01,def_int,0,,,,,
player,201612110ram,atl,GoodMa01,def_int_yds,0,,,,,
player,201612110ram,atl,GoodMa01,def_int_td,0,,,,,
player,201612110ram,atl,GoodMa01,def_int_long,0,,,,,
player,201612110ram,atl,GoodMa01,pass_defended,0,,,,,
player,201612110ram,atl,GoodMa01,sacks,0.0,,,,,
player,201612110ram,atl,GoodMa01,tackles_combined,1,,,,,
player,201612110ram,atl,GoodMa01,tackles_solo,1,,,,,
player,201612110ram,atl,GoodMa01,tackles_assists,0,,,,,
player,201612110ram,atl,GoodMa01,tackles_loss,0,,,,,
player,201612110ram,atl,GoodMa01,qb_hits,0,,,,,
player,201612110ram,atl,GoodMa01,fumbles_rec,0,,,,,
player,201612110ram,atl,GoodMa01,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,GoodMa01,fumbles_rec_td,0,,,,,
player,201612110ram,atl,GoodMa01,fumbles_forced,0,,,,,
player,201612110ram,atl,HageRa00,def_int,0,,,,,
player,201612110ram,atl,HageRa00,def_int_yds,0,,,,,
player,201612110ram,atl,HageRa00,def_int_td,0,,,,,
player,201612110ram,atl,HageRa00,def_int_long,0,,,,,
player,201612110ram,atl,HageRa00,pass_defended,0,,,,,
player,201612110ram,atl,HageRa00,sacks,0.0,,,,,
player,201612110ram,atl,HageRa00,tackles_combined,1,,,,,
player,201612110ram,atl,HageRa00,tackles_solo,1,,,,,
player,201612110ram,atl,HageRa00,tackles_assists,0,,,,,
player,201612110ram,atl,HageRa00,tackles_loss,1,,,,,
player,201612110ram,atl,HageRa00,qb_hits,2,,,,,
player,201612110ram,atl,HageRa00,fumbles_rec,0,,,,,
player,201612110ram,atl,HageRa00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,HageRa00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,HageRa00,fumbles_forced,0,,,,,
player,201612110ram,atl,HarrJo02,def_int,0,,,,,
player,201612110ram,atl,HarrJo02,def_int_yds,0,,,,,
player,201612110ram,atl,HarrJo02,def_int_td,0,,,,,
player,201612110ram,atl,HarrJo02,def_int_long,0,,,,,
player,201612110ram,atl,HarrJo02,pass_defended,0,,,,,
player,201612110ram,atl,HarrJo02,sacks,0.0,,,,,
player,201612110ram,atl,HarrJo02,tackles_combined,1,,,,,
player,201612110ram,atl,HarrJo02,tackles_solo,1,,,,,
player,201612110ram,atl,HarrJo02,tackles_assists,0,,,,,
player,201612110ram,atl,HarrJo02,tackles_loss,0,,,,,
player,201612110ram,atl,HarrJo02,qb_hits,0,,,,,
player,201612110ram,atl,HarrJo02,fumbles_rec,0,,,,,
player,201612110ram,atl,HarrJo02,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,HarrJo02,fumbles_rec_td,0,,,,,
player,201612110ram,atl,HarrJo02,fumbles_forced,0,,,,,
player,201612110ram,atl,JackTy98,def_int,0,,,,,
player,201612110ram,atl,JackTy98,def_int_yds,0,,,,,
player,201612110ram,atl,JackTy98,def_int_td,0,,,,,
player,201612110ram,atl,JackTy98,def_int_long,0,,,,,
player,201612110ram,atl,JackTy98,pass_defended,0,,,,,
player,201612110ram,atl,JackTy98,sacks,0.0,,,,,
player,201612110ram,atl,JackTy98,tackles_combined,1,,,,,
player,201612110ram,atl,JackTy98,tackles_solo,0,,,,,
player,201612110ram,atl,JackTy98,tackles_assists,1,,,,,
player,201612110ram,atl,JackTy98,tackles_loss,0,,,,,
player,201612110ram,atl,JackTy98,qb_hits,0,,,,,
player,201612110ram,atl,JackTy98,fumbles_rec,0,,,,,
player,201612110ram,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201612110ram,atl,JackTy98,fumbles_forced,0,,,,,
player,201612110ram,atl,OlatAy00,def_int,0,,,,,
player,201612110ram,atl,OlatAy00,def_int_yds,0,,,,,
player,201612110ram,atl,OlatAy00,def_int_td,0,,,,,
player,201612110ram,atl,OlatAy00,def_int_long,0,,,,,
player,201612110ram,atl,OlatAy00,pass_defended,2,,,,,
player,201612110ram,atl,OlatAy00,sacks,0.0,,,,,
player,201612110ram,atl,OlatAy00,tackles_combined,1,,,,,
player,201612110ram,atl,OlatAy00,tackles_solo,1,,,,,
player,201612110ram,atl,OlatAy00,tackles_assists,0,,,,,
player,201612110ram,atl,OlatAy00,tackles_loss,,,,,,
player,201612110ram,atl,OlatAy00,qb_hits,,,,,,
player,201612110ram,atl,OlatAy00,fumbles_rec,0,,,,,
player,201612110ram,atl,OlatAy00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,OlatAy00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,OlatAy00,fumbles_forced,0,,,,,
player,201612110ram,atl,PerkJo02,def_int,0,,,,,
player,201612110ram,atl,PerkJo02,def_int_yds,0,,,,,
player,201612110ram,atl,PerkJo02,def_int_td,0,,,,,
player,201612110ram,atl,PerkJo02,def_int_long,0,,,,,
player,201612110ram,atl,PerkJo02,pass_defended,0,,,,,
player,201612110ram,atl,PerkJo02,sacks,0.0,,,,,
player,201612110ram,atl,PerkJo02,tackles_combined,1,,,,,
player,201612110ram,atl,PerkJo02,tackles_solo,0,,,,,
player,201612110ram,atl,PerkJo02,tackles_assists,1,,,,,
player,201612110ram,atl,PerkJo02,tackles_loss,0,,,,,
player,201612110ram,atl,PerkJo02,qb_hits,0,,,,,
player,201612110ram,atl,PerkJo02,fumbles_rec,0,,,,,
player,201612110ram,atl,PerkJo02,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,PerkJo02,fumbles_rec_td,0,,,,,
player,201612110ram,atl,PerkJo02,fumbles_forced,0,,,,,
player,201612110ram,atl,ReynLa00,def_int,0,,,,,
player,201612110ram,atl,ReynLa00,def_int_yds,0,,,,,
player,201612110ram,atl,ReynLa00,def_int_td,0,,,,,
player,201612110ram,atl,ReynLa00,def_int_long,0,,,,,
player,201612110ram,atl,ReynLa00,pass_defended,0,,,,,
player,201612110ram,atl,ReynLa00,sacks,0.0,,,,,
player,201612110ram,atl,ReynLa00,tackles_combined,1,,,,,
player,201612110ram,atl,ReynLa00,tackles_solo,0,,,,,
player,201612110ram,atl,ReynLa00,tackles_assists,1,,,,,
player,201612110ram,atl,ReynLa00,tackles_loss,0,,,,,
player,201612110ram,atl,ReynLa00,qb_hits,0,,,,,
player,201612110ram,atl,ReynLa00,fumbles_rec,0,,,,,
player,201612110ram,atl,ReynLa00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,ReynLa00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,ReynLa00,fumbles_forced,0,,,,,
player,201612110ram,atl,ToilLe00,def_int,0,,,,,
player,201612110ram,atl,ToilLe00,def_int_yds,,,,,,
player,201612110ram,atl,ToilLe00,def_int_td,0,,,,,
player,201612110ram,atl,ToilLe00,def_int_long,0,,,,,
player,201612110ram,atl,ToilLe00,pass_defended,0,,,,,
player,201612110ram,atl,ToilLe00,sacks,0.0,,,,,
player,201612110ram,atl,ToilLe00,tackles_combined,1,,,,,
player,201612110ram,atl,ToilLe00,tackles_solo,1,,,,,
player,201612110ram,atl,ToilLe00,tackles_assists,0,,,,,
player,201612110ram,atl,ToilLe00,tackles_loss,0,,,,,
player,201612110ram,atl,ToilLe00,qb_hits,0,,,,,
player,201612110ram,atl,ToilLe00,fumbles_rec,0,,,,,
player,201612110ram,atl,ToilLe00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,ToilLe00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,ToilLe00,fumbles_forced,0,,,,,
player,201612110ram,atl,WardTe00,def_int,0,,,,,
player,201612110ram,atl,WardTe00,def_int_yds,,,,,,
player,201612110ram,atl,WardTe00,def_int_td,0,,,,,
player,201612110ram,atl,WardTe00,def_int_long,0,,,,,
player,201612110ram,atl,WardTe00,pass_defended,0,,,,,
player,201612110ram,atl,WardTe00,sacks,0.0,,,,,
player,201612110ram,atl,WardTe00,tackles_combined,1,,,,,
player,201612110ram,atl,WardTe00,tackles_solo,1,,,,,
player,201612110ram,atl,WardTe00,tackles_assists,0,,,,,
player,201612110ram,atl,WardTe00,tackles_loss,0,,,,,
player,201612110ram,atl,WardTe00,qb_hits,0,,,,,
player,201612110ram,atl,WardTe00,fumbles_rec,0,,,,,
player,201612110ram,atl,WardTe00,fumbles_rec_yds,0,,,,,
player,201612110ram,atl,WardTe00,fumbles_rec_td,0,,,,,
player,201612110ram,atl,WardTe00,fumbles_forced,0,,,,,
player,201612110ram,ram,HayeWi99,def_int,0,,,,,
player,201612110ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201612110ram,ram,HayeWi99,def_int_td,0,,,,,
player,201612110ram,ram,HayeWi99,def_int_long,0,,,,,
player,201612110ram,ram,HayeWi99,pass_defended,0,,,,,
player,201612110ram,ram,HayeWi99,sacks,1.0,,,,,
player,201612110ram,ram,HayeWi99,tackles_combined,4,,,,,
player,201612110ram,ram,HayeWi99,tackles_solo,3,,,,,
player,201612110ram,ram,HayeWi99,tackles_assists,1,,,,,
player,201612110ram,ram,HayeWi99,tackles_loss,1,,,,,
player,201612110ram,ram,HayeWi99,qb_hits,1,,,,,
player,201612110ram,ram,HayeWi99,fumbles_rec,0,,,,,
player,201612110ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201612110ram,ram,HayeWi99,fumbles_forced,0,,,,,
player,201612110ram,ram,DonaAa00,def_int,0,,,,,
player,201612110ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201612110ram,ram,DonaAa00,def_int_td,0,,,,,
player,201612110ram,ram,DonaAa00,def_int_long,0,,,,,
player,201612110ram,ram,DonaAa00,pass_defended,0,,,,,
player,201612110ram,ram,DonaAa00,sacks,1.0,,,,,
player,201612110ram,ram,DonaAa00,tackles_combined,2,,,,,
player,201612110ram,ram,DonaAa00,tackles_solo,1,,,,,
player,201612110ram,ram,DonaAa00,tackles_assists,1,,,,,
player,201612110ram,ram,DonaAa00,tackles_loss,1,,,,,
player,201612110ram,ram,DonaAa00,qb_hits,2,,,,,
