game,2016,8,20161030,201610300tam,rai,"Oakland Raiders",30,tam,"Tampa Bay Buccaneers",24
player,201610300tam,tam,SmitDa24,tackles_assists,0,,,,,
player,201610300tam,tam,SmitDa24,tackles_loss,1,,,,,
player,201610300tam,tam,SmitDa24,qb_hits,0,,,,,
player,201610300tam,tam,SmitDa24,fumbles_rec,0,,,,,
player,201610300tam,tam,SmitDa24,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,SmitDa24,fumbles_rec_td,0,,,,,
player,201610300tam,tam,SmitDa24,fumbles_forced,0,,,,,
player,201610300tam,tam,AngeBr00,def_int,0,,,,,
player,201610300tam,tam,AngeBr00,def_int_yds,0,,,,,
player,201610300tam,tam,AngeBr00,def_int_td,0,,,,,
player,201610300tam,tam,AngeBr00,def_int_long,0,,,,,
player,201610300tam,tam,AngeBr00,pass_defended,0,,,,,
player,201610300tam,tam,AngeBr00,sacks,0.0,,,,,
player,201610300tam,tam,AngeBr00,tackles_combined,1,,,,,
player,201610300tam,tam,AngeBr00,tackles_solo,1,,,,,
player,201610300tam,tam,AngeBr00,tackles_assists,0,,,,,
player,201610300tam,tam,AngeBr00,tackles_loss,0,,,,,
player,201610300tam,tam,AngeBr00,qb_hits,0,,,,,
player,201610300tam,tam,AngeBr00,fumbles_rec,0,,,,,
player,201610300tam,tam,AngeBr00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,AngeBr00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,AngeBr00,fumbles_forced,0,,,,,
player,201610300tam,tam,AyerRo99,def_int,0,,,,,
player,201610300tam,tam,AyerRo99,def_int_yds,0,,,,,
player,201610300tam,tam,AyerRo99,def_int_td,0,,,,,
player,201610300tam,tam,AyerRo99,def_int_long,0,,,,,
player,201610300tam,tam,AyerRo99,pass_defended,0,,,,,
player,201610300tam,tam,AyerRo99,sacks,0.0,,,,,
player,201610300tam,tam,AyerRo99,tackles_combined,1,,,,,
player,201610300tam,tam,AyerRo99,tackles_solo,1,,,,,
player,201610300tam,tam,AyerRo99,tackles_assists,0,,,,,
player,201610300tam,tam,AyerRo99,tackles_loss,0,,,,,
player,201610300tam,tam,AyerRo99,qb_hits,0,,,,,
player,201610300tam,tam,AyerRo99,fumbles_rec,0,,,,,
player,201610300tam,tam,AyerRo99,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,AyerRo99,fumbles_rec_td,0,,,,,
player,201610300tam,tam,AyerRo99,fumbles_forced,0,,,,,
player,201610300tam,tam,LyncCa00,def_int,0,,,,,
player,201610300tam,tam,LyncCa00,def_int_yds,0,,,,,
player,201610300tam,tam,LyncCa00,def_int_td,0,,,,,
player,201610300tam,tam,LyncCa00,def_int_long,0,,,,,
player,201610300tam,tam,LyncCa00,pass_defended,0,,,,,
player,201610300tam,tam,LyncCa00,sacks,0.0,,,,,
player,201610300tam,tam,LyncCa00,tackles_combined,1,,,,,
player,201610300tam,tam,LyncCa00,tackles_solo,1,,,,,
player,201610300tam,tam,LyncCa00,tackles_assists,0,,,,,
player,201610300tam,tam,LyncCa00,tackles_loss,0,,,,,
player,201610300tam,tam,LyncCa00,qb_hits,0,,,,,
player,201610300tam,tam,LyncCa00,fumbles_rec,0,,,,,
player,201610300tam,tam,LyncCa00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,LyncCa00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,LyncCa00,fumbles_forced,0,,,,,
player,201610300tam,tam,McCoGe99,def_int,0,,,,,
player,201610300tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201610300tam,tam,McCoGe99,def_int_td,0,,,,,
player,201610300tam,tam,McCoGe99,def_int_long,0,,,,,
player,201610300tam,tam,McCoGe99,pass_defended,0,,,,,
player,201610300tam,tam,McCoGe99,sacks,0.0,,,,,
player,201610300tam,tam,McCoGe99,tackles_combined,1,,,,,
player,201610300tam,tam,McCoGe99,tackles_solo,1,,,,,
player,201610300tam,tam,McCoGe99,tackles_assists,0,,,,,
player,201610300tam,tam,McCoGe99,tackles_loss,0,,,,,
player,201610300tam,tam,McCoGe99,qb_hits,1,,,,,
player,201610300tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201610300tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201610300tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201610300tam,tam,RobiJo01,def_int,0,,,,,
player,201610300tam,tam,RobiJo01,def_int_yds,0,,,,,
player,201610300tam,tam,RobiJo01,def_int_td,0,,,,,
player,201610300tam,tam,RobiJo01,def_int_long,0,,,,,
player,201610300tam,tam,RobiJo01,pass_defended,0,,,,,
player,201610300tam,tam,RobiJo01,sacks,0.0,,,,,
player,201610300tam,tam,RobiJo01,tackles_combined,1,,,,,
player,201610300tam,tam,RobiJo01,tackles_solo,1,,,,,
player,201610300tam,tam,RobiJo01,tackles_assists,0,,,,,
player,201610300tam,tam,RobiJo01,tackles_loss,0,,,,,
player,201610300tam,tam,RobiJo01,qb_hits,0,,,,,
player,201610300tam,tam,RobiJo01,fumbles_rec,0,,,,,
player,201610300tam,tam,RobiJo01,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,RobiJo01,fumbles_rec_td,0,,,,,
player,201610300tam,tam,RobiJo01,fumbles_forced,0,,,,,
player,201610300tam,tam,ShepRu00,def_int,0,,,,,
player,201610300tam,tam,ShepRu00,def_int_yds,,,,,,
player,201610300tam,tam,ShepRu00,def_int_td,0,,,,,
player,201610300tam,tam,ShepRu00,def_int_long,0,,,,,
player,201610300tam,tam,ShepRu00,pass_defended,0,,,,,
player,201610300tam,tam,ShepRu00,sacks,0.0,,,,,
player,201610300tam,tam,ShepRu00,tackles_combined,1,,,,,
player,201610300tam,tam,ShepRu00,tackles_solo,1,,,,,
player,201610300tam,tam,ShepRu00,tackles_assists,0,,,,,
player,201610300tam,tam,ShepRu00,tackles_loss,0,,,,,
player,201610300tam,tam,ShepRu00,qb_hits,0,,,,,
player,201610300tam,tam,ShepRu00,fumbles_rec,0,,,,,
player,201610300tam,tam,ShepRu00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,ShepRu00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,ShepRu00,fumbles_forced,0,,,,,
player,201610300tam,tam,TandKe00,def_int,0,,,,,
player,201610300tam,tam,TandKe00,def_int_yds,0,,,,,
player,201610300tam,tam,TandKe00,def_int_td,0,,,,,
player,201610300tam,tam,TandKe00,def_int_long,0,,,,,
player,201610300tam,tam,TandKe00,pass_defended,0,,,,,
player,201610300tam,tam,TandKe00,sacks,0.0,,,,,
player,201610300tam,tam,TandKe00,tackles_combined,1,,,,,
player,201610300tam,tam,TandKe00,tackles_solo,1,,,,,
player,201610300tam,tam,TandKe00,tackles_assists,0,,,,,
player,201610300tam,tam,TandKe00,tackles_loss,0,,,,,
player,201610300tam,tam,TandKe00,qb_hits,0,,,,,
player,201610300tam,tam,TandKe00,fumbles_rec,0,,,,,
player,201610300tam,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,TandKe00,fumbles_forced,0,,,,,
player,201610300tam,tam,VernAl99,def_int,0,,,,,
player,201610300tam,tam,VernAl99,def_int_yds,0,,,,,
player,201610300tam,tam,VernAl99,def_int_td,0,,,,,
player,201610300tam,tam,VernAl99,def_int_long,0,,,,,
player,201610300tam,tam,VernAl99,pass_defended,0,,,,,
player,201610300tam,tam,VernAl99,sacks,0.0,,,,,
player,201610300tam,tam,VernAl99,tackles_combined,1,,,,,
player,201610300tam,tam,VernAl99,tackles_solo,1,,,,,
player,201610300tam,tam,VernAl99,tackles_assists,0,,,,,
player,201610300tam,tam,VernAl99,tackles_loss,0,,,,,
player,201610300tam,tam,VernAl99,qb_hits,0,,,,,
player,201610300tam,tam,VernAl99,fumbles_rec,0,,,,,
player,201610300tam,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201610300tam,tam,VernAl99,fumbles_forced,0,,,,,
player,201610300tam,tam,JoneHo01,def_int,0,,,,,
player,201610300tam,tam,JoneHo01,def_int_yds,0,,,,,
player,201610300tam,tam,JoneHo01,def_int_td,0,,,,,
player,201610300tam,tam,JoneHo01,def_int_long,0,,,,,
player,201610300tam,tam,JoneHo01,pass_defended,0,,,,,
player,201610300tam,tam,JoneHo01,sacks,0.0,,,,,
player,201610300tam,tam,JoneHo01,tackles_combined,0,,,,,
player,201610300tam,tam,JoneHo01,tackles_solo,0,,,,,
player,201610300tam,tam,JoneHo01,tackles_assists,0,,,,,
player,201610300tam,tam,JoneHo01,tackles_loss,0,,,,,
player,201610300tam,tam,JoneHo01,qb_hits,0,,,,,
player,201610300tam,tam,JoneHo01,fumbles_rec,1,,,,,
player,201610300tam,tam,JoneHo01,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,JoneHo01,fumbles_rec_td,0,,,,,
player,201610300tam,tam,JoneHo01,fumbles_forced,0,,,,,
player,201610300tam,rai,RichJa01,kick_ret,1,,,,,
player,201610300tam,rai,RichJa01,kick_ret_yds,25,,,,,
player,201610300tam,rai,RichJa01,kick_ret_yds_per_ret,25.0,,,,,
player,201610300tam,rai,RichJa01,kick_ret_td,0,,,,,
player,201610300tam,rai,RichJa01,kick_ret_long,25,,,,,
player,201610300tam,rai,RichJa01,punt_ret,4,,,,,
player,201610300tam,rai,RichJa01,punt_ret_yds,33,,,,,
player,201610300tam,rai,RichJa01,punt_ret_yds_per_ret,8.3,,,,,
player,201610300tam,rai,RichJa01,punt_ret_td,0,,,,,
player,201610300tam,rai,RichJa01,punt_ret_long,20,,,,,
player,201610300tam,tam,HumpAd00,kick_ret,0,,,,,
player,201610300tam,tam,HumpAd00,kick_ret_yds,0,,,,,
player,201610300tam,tam,HumpAd00,kick_ret_yds_per_ret,,,,,,
player,201610300tam,tam,HumpAd00,kick_ret_td,0,,,,,
player,201610300tam,tam,HumpAd00,kick_ret_long,0,,,,,
player,201610300tam,tam,HumpAd00,punt_ret,1,,,,,
player,201610300tam,tam,HumpAd00,punt_ret_yds,0,,,,,
player,201610300tam,tam,HumpAd00,punt_ret_yds_per_ret,0.0,,,,,
player,201610300tam,tam,HumpAd00,punt_ret_td,0,,,,,
player,201610300tam,tam,HumpAd00,punt_ret_long,0,,,,,
player,201610300tam,tam,SmitRy00,kick_ret,2,,,,,
player,201610300tam,tam,SmitRy00,kick_ret_yds,36,,,,,
player,201610300tam,tam,SmitRy00,kick_ret_yds_per_ret,18.0,,,,,
player,201610300tam,tam,SmitRy00,kick_ret_td,0,,,,,
player,201610300tam,tam,SmitRy00,kick_ret_long,24,,,,,
player,201610300tam,tam,SmitRy00,punt_ret,0,,,,,
player,201610300tam,tam,SmitRy00,punt_ret_yds,0,,,,,
player,201610300tam,tam,SmitRy00,punt_ret_yds_per_ret,,,,,,
player,201610300tam,tam,SmitRy00,punt_ret_td,0,,,,,
player,201610300tam,tam,SmitRy00,punt_ret_long,0,,,,,
player,201610300tam,rai,janikseb01,xpm,3,,,,,
player,201610300tam,rai,janikseb01,xpa,3,,,,,
player,201610300tam,rai,janikseb01,fgm,1,,,,,
player,201610300tam,rai,janikseb01,fga,3,,,,,
player,201610300tam,rai,janikseb01,punt,0,,,,,
player,201610300tam,rai,janikseb01,punt_yds,0,,,,,
player,201610300tam,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201610300tam,rai,janikseb01,punt_long,0,,,,,
player,201610300tam,rai,KingMa00,xpm,,,,,,
player,201610300tam,rai,KingMa00,xpa,,,,,,
player,201610300tam,rai,KingMa00,fgm,,,,,,
player,201610300tam,rai,KingMa00,fga,,,,,,
player,201610300tam,rai,KingMa00,punt,6,,,,,
player,201610300tam,rai,KingMa00,punt_yds,240,,,,,
player,201610300tam,rai,KingMa00,punt_yds_per_punt,40.0,,,,,
player,201610300tam,rai,KingMa00,punt_long,67,,,,,
player,201610300tam,tam,AguaRo00,xpm,1,,,,,
player,201610300tam,tam,AguaRo00,xpa,2,,,,,
player,201610300tam,tam,AguaRo00,fgm,1,,,,,
player,201610300tam,tam,AguaRo00,fga,1,,,,,
player,201610300tam,tam,AguaRo00,punt,0,,,,,
player,201610300tam,tam,AguaRo00,punt_yds,0,,,,,
player,201610300tam,tam,AguaRo00,punt_yds_per_punt,,,,,,
player,201610300tam,tam,AguaRo00,punt_long,0,,,,,
player,201610300tam,tam,AngeBr00,xpm,,,,,,
player,201610300tam,tam,AngeBr00,xpa,,,,,,
player,201610300tam,tam,AngeBr00,fgm,,,,,,
player,201610300tam,tam,AngeBr00,fga,,,,,,
player,201610300tam,tam,AngeBr00,punt,8,,,,,
player,201610300tam,tam,AngeBr00,punt_yds,384,,,,,
player,201610300tam,tam,AngeBr00,punt_yds_per_punt,48.0,,,,,
player,201610300tam,tam,AngeBr00,punt_long,55,,,,,
player,201610300tam,tam,MarpAl00,pos,G,,,,,
player,201610300tam,tam,MarpAl00,offense,68,,,,,
player,201610300tam,tam,MarpAl00,off_pct,100%,,,,,
player,201610300tam,tam,MarpAl00,defense,0,,,,,
player,201610300tam,tam,MarpAl00,def_pct,0%,,,,,
player,201610300tam,tam,MarpAl00,special_teams,3,,,,,
player,201610300tam,tam,MarpAl00,st_pct,9%,,,,,
player,201610300tam,tam,PampKe00,pos,T,,,,,
player,201610300tam,tam,PampKe00,offense,68,,,,,
player,201610300tam,tam,PampKe00,off_pct,100%,,,,,
player,201610300tam,tam,PampKe00,defense,0,,,,,
player,201610300tam,tam,PampKe00,def_pct,0%,,,,,
player,201610300tam,tam,PampKe00,special_teams,3,,,,,
player,201610300tam,tam,PampKe00,st_pct,9%,,,,,
player,201610300tam,tam,DotsDe00,pos,T,,,,,
player,201610300tam,tam,DotsDe00,offense,68,,,,,
player,201610300tam,tam,DotsDe00,off_pct,100%,,,,,
player,201610300tam,tam,DotsDe00,defense,0,,,,,
player,201610300tam,tam,DotsDe00,def_pct,0%,,,,,
player,201610300tam,tam,DotsDe00,special_teams,3,,,,,
player,201610300tam,tam,DotsDe00,st_pct,9%,,,,,
player,201610300tam,tam,HawlJo20,pos,C,,,,,
player,201610300tam,tam,HawlJo20,offense,68,,,,,
player,201610300tam,tam,HawlJo20,off_pct,100%,,,,,
player,201610300tam,tam,HawlJo20,defense,0,,,,,
player,201610300tam,tam,HawlJo20,def_pct,0%,,,,,
player,201610300tam,tam,HawlJo20,special_teams,0,,,,,
player,201610300tam,tam,HawlJo20,st_pct,0%,,,,,
player,201610300tam,tam,WinsJa00,pos,QB,,,,,
player,201610300tam,tam,WinsJa00,offense,68,,,,,
player,201610300tam,tam,WinsJa00,off_pct,100%,,,,,
player,201610300tam,tam,WinsJa00,defense,0,,,,,
player,201610300tam,tam,WinsJa00,def_pct,0%,,,,,
player,201610300tam,tam,WinsJa00,special_teams,0,,,,,
player,201610300tam,tam,WinsJa00,st_pct,0%,,,,,
player,201610300tam,tam,SmitDo02,pos,T,,,,,
player,201610300tam,tam,SmitDo02,offense,68,,,,,
player,201610300tam,tam,SmitDo02,off_pct,100%,,,,,
player,201610300tam,tam,SmitDo02,defense,0,,,,,
player,201610300tam,tam,SmitDo02,def_pct,0%,,,,,
player,201610300tam,tam,SmitDo02,special_teams,0,,,,,
player,201610300tam,tam,SmitDo02,st_pct,0%,,,,,
player,201610300tam,tam,EvanMi00,pos,WR,,,,,
player,201610300tam,tam,EvanMi00,offense,60,,,,,
player,201610300tam,tam,EvanMi00,off_pct,88%,,,,,
player,201610300tam,tam,EvanMi00,defense,0,,,,,
player,201610300tam,tam,EvanMi00,def_pct,0%,,,,,
player,201610300tam,tam,EvanMi00,special_teams,0,,,,,
player,201610300tam,tam,EvanMi00,st_pct,0%,,,,,
player,201610300tam,tam,HumpAd00,pos,WR,,,,,
player,201610300tam,tam,HumpAd00,offense,48,,,,,
player,201610300tam,tam,HumpAd00,off_pct,71%,,,,,
player,201610300tam,tam,HumpAd00,defense,0,,,,,
player,201610300tam,tam,HumpAd00,def_pct,0%,,,,,
player,201610300tam,tam,HumpAd00,special_teams,6,,,,,
player,201610300tam,tam,HumpAd00,st_pct,18%,,,,,
player,201610300tam,tam,RodgJa00,pos,RB,,,,,
player,201610300tam,tam,RodgJa00,offense,43,,,,,
player,201610300tam,tam,RodgJa00,off_pct,63%,,,,,
player,201610300tam,tam,RodgJa00,defense,0,,,,,
player,201610300tam,tam,RodgJa00,def_pct,0%,,,,,
player,201610300tam,tam,RodgJa00,special_teams,0,,,,,
player,201610300tam,tam,RodgJa00,st_pct,0%,,,,,
player,201610300tam,tam,BratCa00,pos,TE,,,,,
player,201610300tam,tam,BratCa00,offense,38,,,,,
player,201610300tam,tam,BratCa00,off_pct,56%,,,,,
player,201610300tam,tam,BratCa00,defense,0,,,,,
player,201610300tam,tam,BratCa00,def_pct,0%,,,,,
player,201610300tam,tam,BratCa00,special_teams,8,,,,,
player,201610300tam,tam,BratCa00,st_pct,24%,,,,,
player,201610300tam,tam,StocLu00,pos,TE,,,,,
player,201610300tam,tam,StocLu00,offense,37,,,,,
player,201610300tam,tam,StocLu00,off_pct,54%,,,,,
player,201610300tam,tam,StocLu00,defense,0,,,,,
player,201610300tam,tam,StocLu00,def_pct,0%,,,,,
player,201610300tam,tam,StocLu00,special_teams,8,,,,,
player,201610300tam,tam,StocLu00,st_pct,24%,,,,,
player,201610300tam,tam,ShorCe00,pos,WR,,,,,
player,201610300tam,tam,ShorCe00,offense,33,,,,,
player,201610300tam,tam,ShorCe00,off_pct,49%,,,,,
player,201610300tam,tam,ShorCe00,defense,0,,,,,
player,201610300tam,tam,ShorCe00,def_pct,0%,,,,,
player,201610300tam,tam,ShorCe00,special_teams,0,,,,,
player,201610300tam,tam,ShorCe00,st_pct,0%,,,,,
player,201610300tam,tam,ShepRu00,pos,WR,,,,,
player,201610300tam,tam,ShepRu00,offense,26,,,,,
player,201610300tam,tam,ShepRu00,off_pct,38%,,,,,
player,201610300tam,tam,ShepRu00,defense,0,,,,,
player,201610300tam,tam,ShepRu00,def_pct,0%,,,,,
player,201610300tam,tam,ShepRu00,special_teams,15,,,,,
player,201610300tam,tam,ShepRu00,st_pct,44%,,,,,
player,201610300tam,tam,SmitAn01,pos,RB,,,,,
player,201610300tam,tam,SmitAn01,offense,22,,,,,
player,201610300tam,tam,SmitAn01,off_pct,32%,,,,,
player,201610300tam,tam,SmitAn01,defense,0,,,,,
player,201610300tam,tam,SmitAn01,def_pct,0%,,,,,
player,201610300tam,tam,SmitAn01,special_teams,6,,,,,
player,201610300tam,tam,SmitAn01,st_pct,18%,,,,,
player,201610300tam,tam,MyerBr00,pos,TE,,,,,
player,201610300tam,tam,MyerBr00,offense,14,,,,,
player,201610300tam,tam,MyerBr00,off_pct,21%,,,,,
player,201610300tam,tam,MyerBr00,defense,0,,,,,
player,201610300tam,tam,MyerBr00,def_pct,0%,,,,,
player,201610300tam,tam,MyerBr00,special_teams,16,,,,,
player,201610300tam,tam,MyerBr00,st_pct,47%,,,,,
player,201610300tam,tam,MartFr00,pos,WR,,,,,
player,201610300tam,tam,MartFr00,offense,7,,,,,
player,201610300tam,tam,MartFr00,off_pct,10%,,,,,
player,201610300tam,tam,MartFr00,defense,0,,,,,
player,201610300tam,tam,MartFr00,def_pct,0%,,,,,
player,201610300tam,tam,MartFr00,special_teams,6,,,,,
player,201610300tam,tam,MartFr00,st_pct,18%,,,,,
player,201610300tam,tam,CherGo20,pos,T,,,,,
player,201610300tam,tam,CherGo20,offense,4,,,,,
player,201610300tam,tam,CherGo20,off_pct,6%,,,,,
player,201610300tam,tam,CherGo20,defense,0,,,,,
player,201610300tam,tam,CherGo20,def_pct,0%,,,,,
player,201610300tam,tam,CherGo20,special_teams,3,,,,,
player,201610300tam,tam,CherGo20,st_pct,9%,,,,,
player,201610300tam,tam,CrosAl00,pos,RB,,,,,
player,201610300tam,tam,CrosAl00,offense,4,,,,,
player,201610300tam,tam,CrosAl00,off_pct,6%,,,,,
player,201610300tam,tam,CrosAl00,defense,0,,,,,
player,201610300tam,tam,CrosAl00,def_pct,0%,,,,,
player,201610300tam,tam,CrosAl00,special_teams,0,,,,,
player,201610300tam,tam,CrosAl00,st_pct,0%,,,,,
player,201610300tam,tam,BarbPe01,pos,RB,,,,,
player,201610300tam,tam,BarbPe01,offense,3,,,,,
player,201610300tam,tam,BarbPe01,off_pct,4%,,,,,
player,201610300tam,tam,BarbPe01,defense,0,,,,,
player,201610300tam,tam,BarbPe01,def_pct,0%,,,,,
player,201610300tam,tam,BarbPe01,special_teams,18,,,,,
player,201610300tam,tam,BarbPe01,st_pct,53%,,,,,
player,201610300tam,tam,DietEv00,pos,C,,,,,
player,201610300tam,tam,DietEv00,offense,1,,,,,
player,201610300tam,tam,DietEv00,off_pct,1%,,,,,
player,201610300tam,tam,DietEv00,defense,0,,,,,
player,201610300tam,tam,DietEv00,def_pct,0%,,,,,
player,201610300tam,tam,DietEv00,special_teams,3,,,,,
player,201610300tam,tam,DietEv00,st_pct,9%,,,,,
player,201610300tam,tam,AlexKw00,pos,LB,,,,,
player,201610300tam,tam,AlexKw00,offense,0,,,,,
player,201610300tam,tam,AlexKw00,off_pct,0%,,,,,
player,201610300tam,tam,AlexKw00,defense,94,,,,,
player,201610300tam,tam,AlexKw00,def_pct,100%,,,,,
player,201610300tam,tam,AlexKw00,special_teams,6,,,,,
player,201610300tam,tam,AlexKw00,st_pct,18%,,,,,
player,201610300tam,tam,HargVe00,pos,CB,,,,,
player,201610300tam,tam,HargVe00,offense,0,,,,,
player,201610300tam,tam,HargVe00,off_pct,0%,,,,,
player,201610300tam,tam,HargVe00,defense,93,,,,,
player,201610300tam,tam,HargVe00,def_pct,99%,,,,,
player,201610300tam,tam,HargVe00,special_teams,6,,,,,
player,201610300tam,tam,HargVe00,st_pct,18%,,,,,
player,201610300tam,tam,GrimBr20,pos,CB,,,,,
player,201610300tam,tam,GrimBr20,offense,0,,,,,
player,201610300tam,tam,GrimBr20,off_pct,0%,,,,,
player,201610300tam,tam,GrimBr20,defense,93,,,,,
player,201610300tam,tam,GrimBr20,def_pct,99%,,,,,
player,201610300tam,tam,GrimBr20,special_teams,6,,,,,
player,201610300tam,tam,GrimBr20,st_pct,18%,,,,,
player,201610300tam,tam,McDoBr01,pos,FS,,,,,
player,201610300tam,tam,McDoBr01,offense,0,,,,,
player,201610300tam,tam,McDoBr01,off_pct,0%,,,,,
player,201610300tam,tam,McDoBr01,defense,92,,,,,
player,201610300tam,tam,McDoBr01,def_pct,98%,,,,,
player,201610300tam,tam,McDoBr01,special_teams,7,,,,,
player,201610300tam,tam,McDoBr01,st_pct,21%,,,,,
player,201610300tam,tam,DaviLa00,pos,LB,,,,,
player,201610300tam,tam,DaviLa00,offense,0,,,,,
player,201610300tam,tam,DaviLa00,off_pct,0%,,,,,
player,201610300tam,tam,DaviLa00,defense,91,,,,,
player,201610300tam,tam,DaviLa00,def_pct,97%,,,,,
player,201610300tam,tam,DaviLa00,special_teams,5,,,,,
player,201610300tam,tam,DaviLa00,st_pct,15%,,,,,
player,201610300tam,tam,McCoGe99,pos,DT,,,,,
player,201610300tam,tam,McCoGe99,offense,0,,,,,
player,201610300tam,tam,McCoGe99,off_pct,0%,,,,,
player,201610300tam,tam,McCoGe99,defense,81,,,,,
player,201610300tam,tam,McCoGe99,def_pct,86%,,,,,
player,201610300tam,tam,McCoGe99,special_teams,6,,,,,
player,201610300tam,tam,McCoGe99,st_pct,18%,,,,,
player,201610300tam,tam,ContCh00,pos,SS,,,,,
player,201610300tam,tam,ContCh00,offense,0,,,,,
player,201610300tam,tam,ContCh00,off_pct,0%,,,,,
player,201610300tam,tam,ContCh00,defense,80,,,,,
player,201610300tam,tam,ContCh00,def_pct,85%,,,,,
player,201610300tam,tam,ContCh00,special_teams,11,,,,,
player,201610300tam,tam,ContCh00,st_pct,32%,,,,,
player,201610300tam,tam,AyerRo99,pos,DE,,,,,
player,201610300tam,tam,AyerRo99,offense,0,,,,,
player,201610300tam,tam,AyerRo99,off_pct,0%,,,,,
player,201610300tam,tam,AyerRo99,defense,71,,,,,
player,201610300tam,tam,AyerRo99,def_pct,76%,,,,,
player,201610300tam,tam,AyerRo99,special_teams,5,,,,,
player,201610300tam,tam,AyerRo99,st_pct,15%,,,,,
player,201610300tam,tam,SpenNo00,pos,DE,,,,,
player,201610300tam,tam,SpenNo00,offense,0,,,,,
player,201610300tam,tam,SpenNo00,off_pct,0%,,,,,
player,201610300tam,tam,SpenNo00,defense,64,,,,,
player,201610300tam,tam,SpenNo00,def_pct,68%,,,,,
player,201610300tam,tam,SpenNo00,special_teams,1,,,,,
player,201610300tam,tam,SpenNo00,st_pct,3%,,,,,
player,201610300tam,tam,AdjeJu00,pos,CB,,,,,
player,201610300tam,tam,AdjeJu00,offense,0,,,,,
player,201610300tam,tam,AdjeJu00,off_pct,0%,,,,,
player,201610300tam,tam,AdjeJu00,defense,63,,,,,
player,201610300tam,tam,AdjeJu00,def_pct,67%,,,,,
player,201610300tam,tam,AdjeJu00,special_teams,10,,,,,
player,201610300tam,tam,AdjeJu00,st_pct,29%,,,,,
player,201610300tam,tam,SpenAk00,pos,DT,,,,,
player,201610300tam,tam,SpenAk00,offense,0,,,,,
player,201610300tam,tam,SpenAk00,off_pct,0%,,,,,
player,201610300tam,tam,SpenAk00,defense,56,,,,,
player,201610300tam,tam,SpenAk00,def_pct,60%,,,,,
player,201610300tam,tam,SpenAk00,special_teams,11,,,,,
player,201610300tam,tam,SpenAk00,st_pct,32%,,,,,
player,201610300tam,tam,GholWi00,pos,DE,,,,,
player,201610300tam,tam,GholWi00,offense,0,,,,,
player,201610300tam,tam,GholWi00,off_pct,0%,,,,,
player,201610300tam,tam,GholWi00,defense,54,,,,,
player,201610300tam,tam,GholWi00,def_pct,57%,,,,,
player,201610300tam,tam,GholWi00,special_teams,7,,,,,
player,201610300tam,tam,GholWi00,st_pct,21%,,,,,
player,201610300tam,tam,SmitDa24,pos,LB,,,,,
player,201610300tam,tam,SmitDa24,offense,0,,,,,
player,201610300tam,tam,SmitDa24,off_pct,0%,,,,,
player,201610300tam,tam,SmitDa24,defense,36,,,,,
player,201610300tam,tam,SmitDa24,def_pct,38%,,,,,
player,201610300tam,tam,SmitDa24,special_teams,6,,,,,
player,201610300tam,tam,SmitDa24,st_pct,18%,,,,,
player,201610300tam,tam,LambDa01,pos,DT,,,,,
player,201610300tam,tam,LambDa01,offense,0,,,,,
player,201610300tam,tam,LambDa01,off_pct,0%,,,,,
player,201610300tam,tam,LambDa01,defense,22,,,,,
player,201610300tam,tam,LambDa01,def_pct,23%,,,,,
player,201610300tam,tam,LambDa01,special_teams,2,,,,,
player,201610300tam,tam,LambDa01,st_pct,6%,,,,,
player,201610300tam,tam,TandKe00,pos,SS,,,,,
player,201610300tam,tam,TandKe00,offense,0,,,,,
player,201610300tam,tam,TandKe00,off_pct,0%,,,,,
player,201610300tam,tam,TandKe00,defense,17,,,,,
player,201610300tam,tam,TandKe00,def_pct,18%,,,,,
player,201610300tam,tam,TandKe00,special_teams,25,,,,,
player,201610300tam,tam,TandKe00,st_pct,74%,,,,,
player,201610300tam,tam,JoneHo01,pos,DE,,,,,
player,201610300tam,tam,JoneHo01,offense,0,,,,,
player,201610300tam,tam,JoneHo01,off_pct,0%,,,,,
player,201610300tam,tam,JoneHo01,defense,16,,,,,
player,201610300tam,tam,JoneHo01,def_pct,17%,,,,,
player,201610300tam,tam,JoneHo01,special_teams,20,,,,,
player,201610300tam,tam,JoneHo01,st_pct,59%,,,,,
player,201610300tam,tam,HughJo00,pos,DT,,,,,
