game,2016,14,20161212,201612120nwe,rav,"Baltimore Ravens",23,nwe,"New England Patriots",30
player,201612120nwe,nwe,HarmDu00,def_int,0,,,,,
player,201612120nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201612120nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201612120nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201612120nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201612120nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201612120nwe,nwe,HarmDu00,tackles_combined,4,,,,,
player,201612120nwe,nwe,HarmDu00,tackles_solo,3,,,,,
player,201612120nwe,nwe,HarmDu00,tackles_assists,1,,,,,
player,201612120nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201612120nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201612120nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201612120nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201612120nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201612120nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201612120nwe,nwe,LongCh99,def_int,0,,,,,
player,201612120nwe,nwe,LongCh99,def_int_yds,0,,,,,
player,201612120nwe,nwe,LongCh99,def_int_td,0,,,,,
player,201612120nwe,nwe,LongCh99,def_int_long,0,,,,,
player,201612120nwe,nwe,LongCh99,pass_defended,0,,,,,
player,201612120nwe,nwe,LongCh99,sacks,0.0,,,,,
player,201612120nwe,nwe,LongCh99,tackles_combined,4,,,,,
player,201612120nwe,nwe,LongCh99,tackles_solo,2,,,,,
player,201612120nwe,nwe,LongCh99,tackles_assists,2,,,,,
player,201612120nwe,nwe,LongCh99,tackles_loss,0,,,,,
player,201612120nwe,nwe,LongCh99,qb_hits,0,,,,,
player,201612120nwe,nwe,LongCh99,fumbles_rec,0,,,,,
player,201612120nwe,nwe,LongCh99,fumbles_rec_yds,0,,,,,
player,201612120nwe,nwe,LongCh99,fumbles_rec_td,0,,,,,
player,201612120nwe,nwe,LongCh99,fumbles_forced,0,,,,,
player,201612120nwe,nwe,VanNKy00,def_int,0,,,,,
player,201612120nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201612120nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201612120nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201612120nwe,nwe,VanNKy00,pass_defended,1,,,,,
player,201612120nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201612120nwe,nwe,VanNKy00,tackles_combined,4,,,,,
player,201612120nwe,nwe,VanNKy00,tackles_solo,1,,,,,
player,201612120nwe,nwe,VanNKy00,tackles_assists,3,,,,,
player,201612120nwe,nwe,VanNKy00,tackles_loss,0,,,,,
player,201612120nwe,nwe,VanNKy00,qb_hits,0,,,,,
player,201612120nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201612120nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201612120nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201612120nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201612120nwe,nwe,JoneCy00,def_int,0,,,,,
player,201612120nwe,nwe,JoneCy00,def_int_yds,0,,,,,
player,201612120nwe,nwe,JoneCy00,def_int_td,0,,,,,
player,201612120nwe,nwe,JoneCy00,def_int_long,0,,,,,
player,201612120nwe,nwe,JoneCy00,pass_defended,0,,,,,
player,201612120nwe,nwe,JoneCy00,sacks,0.0,,,,,
player,201612120nwe,nwe,JoneCy00,tackles_combined,3,,,,,
player,201612120nwe,nwe,JoneCy00,tackles_solo,2,,,,,
player,201612120nwe,nwe,JoneCy00,tackles_assists,1,,,,,
player,201612120nwe,nwe,JoneCy00,tackles_loss,0,,,,,
player,201612120nwe,nwe,JoneCy00,qb_hits,0,,,,,
player,201612120nwe,nwe,JoneCy00,fumbles_rec,0,,,,,
player,201612120nwe,nwe,JoneCy00,fumbles_rec_yds,0,,,,,
player,201612120nwe,nwe,JoneCy00,fumbles_rec_td,0,,,,,
player,201612120nwe,nwe,JoneCy00,fumbles_forced,0,,,,,
player,201612120nwe,nwe,JoneJo03,def_int,0,,,,,
player,201612120nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201612120nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201612120nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201612120nwe,nwe,JoneJo03,pass_defended,0,,,,,
player,201612120nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201612120nwe,nwe,JoneJo03,tackles_combined,2,,,,,
player,201612120nwe,nwe,JoneJo03,tackles_solo,2,,,,,
player,201612120nwe,nwe,JoneJo03,tackles_assists,0,,,,,
player,201612120nwe,nwe,JoneJo03,tackles_loss,1,,,,,
player,201612120nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201612120nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201612120nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201612120nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201612120nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201612120nwe,nwe,KingBr02,def_int,0,,,,,
player,201612120nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201612120nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201612120nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201612120nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201612120nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201612120nwe,nwe,KingBr02,tackles_combined,2,,,,,
player,201612120nwe,nwe,KingBr02,tackles_solo,2,,,,,
player,201612120nwe,nwe,KingBr02,tackles_assists,0,,,,,
player,201612120nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201612120nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201612120nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201612120nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201612120nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201612120nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201612120nwe,nwe,BranAl99,def_int,0,,,,,
player,201612120nwe,nwe,BranAl99,def_int_yds,0,,,,,
player,201612120nwe,nwe,BranAl99,def_int_td,0,,,,,
player,201612120nwe,nwe,BranAl99,def_int_long,0,,,,,
player,201612120nwe,nwe,BranAl99,pass_defended,0,,,,,
player,201612120nwe,nwe,BranAl99,sacks,0.0,,,,,
player,201612120nwe,nwe,BranAl99,tackles_combined,1,,,,,
player,201612120nwe,nwe,BranAl99,tackles_solo,0,,,,,
player,201612120nwe,nwe,BranAl99,tackles_assists,1,,,,,
player,201612120nwe,nwe,BranAl99,tackles_loss,0,,,,,
player,201612120nwe,nwe,BranAl99,qb_hits,0,,,,,
player,201612120nwe,nwe,BranAl99,fumbles_rec,0,,,,,
player,201612120nwe,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201612120nwe,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201612120nwe,nwe,BranAl99,fumbles_forced,0,,,,,
player,201612120nwe,rav,HestDe99,kick_ret,2,,,,,
player,201612120nwe,rav,HestDe99,kick_ret_yds,40,,,,,
player,201612120nwe,rav,HestDe99,kick_ret_yds_per_ret,20.0,,,,,
player,201612120nwe,rav,HestDe99,kick_ret_td,0,,,,,
player,201612120nwe,rav,HestDe99,kick_ret_long,23,,,,,
player,201612120nwe,rav,HestDe99,punt_ret,1,,,,,
player,201612120nwe,rav,HestDe99,punt_ret_yds,12,,,,,
player,201612120nwe,rav,HestDe99,punt_ret_yds_per_ret,12.0,,,,,
player,201612120nwe,rav,HestDe99,punt_ret_td,0,,,,,
player,201612120nwe,rav,HestDe99,punt_ret_long,12,,,,,
player,201612120nwe,nwe,ChunPa99,kick_ret,0,,,,,
player,201612120nwe,nwe,ChunPa99,kick_ret_yds,0,,,,,
player,201612120nwe,nwe,ChunPa99,kick_ret_yds_per_ret,,,,,,
player,201612120nwe,nwe,ChunPa99,kick_ret_td,0,,,,,
player,201612120nwe,nwe,ChunPa99,kick_ret_long,0,,,,,
player,201612120nwe,nwe,ChunPa99,punt_ret,1,,,,,
player,201612120nwe,nwe,ChunPa99,punt_ret_yds,7,,,,,
player,201612120nwe,nwe,ChunPa99,punt_ret_yds_per_ret,7.0,,,,,
player,201612120nwe,nwe,ChunPa99,punt_ret_td,0,,,,,
player,201612120nwe,nwe,ChunPa99,punt_ret_long,7,,,,,
player,201612120nwe,nwe,JoneCy00,kick_ret,0,,,,,
player,201612120nwe,nwe,JoneCy00,kick_ret_yds,0,,,,,
player,201612120nwe,nwe,JoneCy00,kick_ret_yds_per_ret,,,,,,
player,201612120nwe,nwe,JoneCy00,kick_ret_td,0,,,,,
player,201612120nwe,nwe,JoneCy00,kick_ret_long,0,,,,,
player,201612120nwe,nwe,JoneCy00,punt_ret,1,,,,,
player,201612120nwe,nwe,JoneCy00,punt_ret_yds,0,,,,,
player,201612120nwe,nwe,JoneCy00,punt_ret_yds_per_ret,0.0,,,,,
player,201612120nwe,nwe,JoneCy00,punt_ret_td,0,,,,,
player,201612120nwe,nwe,JoneCy00,punt_ret_long,0,,,,,
player,201612120nwe,nwe,EdelJu00,kick_ret,1,,,,,
player,201612120nwe,nwe,EdelJu00,kick_ret_yds,19,,,,,
player,201612120nwe,nwe,EdelJu00,kick_ret_yds_per_ret,19.0,,,,,
player,201612120nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201612120nwe,nwe,EdelJu00,kick_ret_long,19,,,,,
player,201612120nwe,nwe,EdelJu00,punt_ret,0,,,,,
player,201612120nwe,nwe,EdelJu00,punt_ret_yds,0,,,,,
player,201612120nwe,nwe,EdelJu00,punt_ret_yds_per_ret,,,,,,
player,201612120nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201612120nwe,nwe,EdelJu00,punt_ret_long,0,,,,,
player,201612120nwe,nwe,SlatMa00,kick_ret,1,,,,,
player,201612120nwe,nwe,SlatMa00,kick_ret_yds,19,,,,,
player,201612120nwe,nwe,SlatMa00,kick_ret_yds_per_ret,19.0,,,,,
player,201612120nwe,nwe,SlatMa00,kick_ret_td,0,,,,,
player,201612120nwe,nwe,SlatMa00,kick_ret_long,19,,,,,
player,201612120nwe,nwe,SlatMa00,punt_ret,0,,,,,
player,201612120nwe,nwe,SlatMa00,punt_ret_yds,0,,,,,
player,201612120nwe,nwe,SlatMa00,punt_ret_yds_per_ret,,,,,,
player,201612120nwe,nwe,SlatMa00,punt_ret_td,0,,,,,
player,201612120nwe,nwe,SlatMa00,punt_ret_long,0,,,,,
player,201612120nwe,nwe,WhitJa02,kick_ret,1,,,,,
player,201612120nwe,nwe,WhitJa02,kick_ret_yds,18,,,,,
player,201612120nwe,nwe,WhitJa02,kick_ret_yds_per_ret,18.0,,,,,
player,201612120nwe,nwe,WhitJa02,kick_ret_td,0,,,,,
player,201612120nwe,nwe,WhitJa02,kick_ret_long,18,,,,,
player,201612120nwe,nwe,WhitJa02,punt_ret,0,,,,,
player,201612120nwe,nwe,WhitJa02,punt_ret_yds,0,,,,,
player,201612120nwe,nwe,WhitJa02,punt_ret_yds_per_ret,,,,,,
player,201612120nwe,nwe,WhitJa02,punt_ret_td,0,,,,,
player,201612120nwe,nwe,WhitJa02,punt_ret_long,0,,,,,
player,201612120nwe,rav,TuckJu00,xpm,2,,,,,
player,201612120nwe,rav,TuckJu00,xpa,2,,,,,
player,201612120nwe,rav,TuckJu00,fgm,3,,,,,
player,201612120nwe,rav,TuckJu00,fga,4,,,,,
player,201612120nwe,rav,TuckJu00,punt,0,,,,,
player,201612120nwe,rav,TuckJu00,punt_yds,0,,,,,
player,201612120nwe,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201612120nwe,rav,TuckJu00,punt_long,0,,,,,
player,201612120nwe,rav,KochSa20,xpm,,,,,,
player,201612120nwe,rav,KochSa20,xpa,,,,,,
player,201612120nwe,rav,KochSa20,fgm,,,,,,
player,201612120nwe,rav,KochSa20,fga,,,,,,
player,201612120nwe,rav,KochSa20,punt,6,,,,,
player,201612120nwe,rav,KochSa20,punt_yds,289,,,,,
player,201612120nwe,rav,KochSa20,punt_yds_per_punt,48.2,,,,,
player,201612120nwe,rav,KochSa20,punt_long,65,,,,,
player,201612120nwe,nwe,GostSt20,xpm,4,,,,,
player,201612120nwe,nwe,GostSt20,xpa,4,,,,,
player,201612120nwe,nwe,GostSt20,fgm,,,,,,
player,201612120nwe,nwe,GostSt20,fga,,,,,,
player,201612120nwe,nwe,GostSt20,punt,0,,,,,
player,201612120nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201612120nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201612120nwe,nwe,GostSt20,punt_long,0,,,,,
player,201612120nwe,nwe,AlleRy01,xpm,,,,,,
player,201612120nwe,nwe,AlleRy01,xpa,,,,,,
player,201612120nwe,nwe,AlleRy01,fgm,,,,,,
player,201612120nwe,nwe,AlleRy01,fga,,,,,,
player,201612120nwe,nwe,AlleRy01,punt,6,,,,,
player,201612120nwe,nwe,AlleRy01,punt_yds,294,,,,,
player,201612120nwe,nwe,AlleRy01,punt_yds_per_punt,49.0,,,,,
player,201612120nwe,nwe,AlleRy01,punt_long,56,,,,,
player,201612120nwe,nwe,MasoSh01,pos,G,,,,,
player,201612120nwe,nwe,MasoSh01,offense,69,,,,,
player,201612120nwe,nwe,MasoSh01,off_pct,100%,,,,,
player,201612120nwe,nwe,MasoSh01,defense,0,,,,,
player,201612120nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201612120nwe,nwe,MasoSh01,special_teams,4,,,,,
player,201612120nwe,nwe,MasoSh01,st_pct,12%,,,,,
player,201612120nwe,nwe,CannMa00,pos,T,,,,,
player,201612120nwe,nwe,CannMa00,offense,69,,,,,
player,201612120nwe,nwe,CannMa00,off_pct,100%,,,,,
player,201612120nwe,nwe,CannMa00,defense,0,,,,,
player,201612120nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201612120nwe,nwe,CannMa00,special_teams,4,,,,,
player,201612120nwe,nwe,CannMa00,st_pct,12%,,,,,
player,201612120nwe,nwe,SoldNa00,pos,T,,,,,
player,201612120nwe,nwe,SoldNa00,offense,69,,,,,
player,201612120nwe,nwe,SoldNa00,off_pct,100%,,,,,
player,201612120nwe,nwe,SoldNa00,defense,0,,,,,
player,201612120nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201612120nwe,nwe,SoldNa00,special_teams,4,,,,,
player,201612120nwe,nwe,SoldNa00,st_pct,12%,,,,,
player,201612120nwe,nwe,ThunJo00,pos,G,,,,,
player,201612120nwe,nwe,ThunJo00,offense,69,,,,,
player,201612120nwe,nwe,ThunJo00,off_pct,100%,,,,,
player,201612120nwe,nwe,ThunJo00,defense,0,,,,,
player,201612120nwe,nwe,ThunJo00,def_pct,0%,,,,,
player,201612120nwe,nwe,ThunJo00,special_teams,4,,,,,
player,201612120nwe,nwe,ThunJo00,st_pct,12%,,,,,
player,201612120nwe,nwe,BradTo00,pos,QB,,,,,
player,201612120nwe,nwe,BradTo00,offense,69,,,,,
player,201612120nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201612120nwe,nwe,BradTo00,defense,0,,,,,
player,201612120nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201612120nwe,nwe,BradTo00,special_teams,0,,,,,
player,201612120nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201612120nwe,nwe,AndrDa00,pos,C,,,,,
player,201612120nwe,nwe,AndrDa00,offense,69,,,,,
player,201612120nwe,nwe,AndrDa00,off_pct,100%,,,,,
player,201612120nwe,nwe,AndrDa00,defense,0,,,,,
player,201612120nwe,nwe,AndrDa00,def_pct,0%,,,,,
player,201612120nwe,nwe,AndrDa00,special_teams,0,,,,,
player,201612120nwe,nwe,AndrDa00,st_pct,0%,,,,,
player,201612120nwe,nwe,HogaCh00,pos,WR,,,,,
player,201612120nwe,nwe,HogaCh00,offense,57,,,,,
player,201612120nwe,nwe,HogaCh00,off_pct,83%,,,,,
player,201612120nwe,nwe,HogaCh00,defense,0,,,,,
player,201612120nwe,nwe,HogaCh00,def_pct,0%,,,,,
player,201612120nwe,nwe,HogaCh00,special_teams,1,,,,,
player,201612120nwe,nwe,HogaCh00,st_pct,3%,,,,,
player,201612120nwe,nwe,MitcMa01,pos,WR,,,,,
player,201612120nwe,nwe,MitcMa01,offense,54,,,,,
player,201612120nwe,nwe,MitcMa01,off_pct,78%,,,,,
player,201612120nwe,nwe,MitcMa01,defense,0,,,,,
player,201612120nwe,nwe,MitcMa01,def_pct,0%,,,,,
player,201612120nwe,nwe,MitcMa01,special_teams,0,,,,,
player,201612120nwe,nwe,MitcMa01,st_pct,0%,,,,,
player,201612120nwe,nwe,BennMa00,pos,TE,,,,,
player,201612120nwe,nwe,BennMa00,offense,54,,,,,
player,201612120nwe,nwe,BennMa00,off_pct,78%,,,,,
player,201612120nwe,nwe,BennMa00,defense,0,,,,,
player,201612120nwe,nwe,BennMa00,def_pct,0%,,,,,
player,201612120nwe,nwe,BennMa00,special_teams,0,,,,,
player,201612120nwe,nwe,BennMa00,st_pct,0%,,,,,
player,201612120nwe,nwe,EdelJu00,pos,WR,,,,,
player,201612120nwe,nwe,EdelJu00,offense,47,,,,,
player,201612120nwe,nwe,EdelJu00,off_pct,68%,,,,,
player,201612120nwe,nwe,EdelJu00,defense,0,,,,,
player,201612120nwe,nwe,EdelJu00,def_pct,0%,,,,,
player,201612120nwe,nwe,EdelJu00,special_teams,4,,,,,
player,201612120nwe,nwe,EdelJu00,st_pct,12%,,,,,
player,201612120nwe,nwe,WhitJa02,pos,RB,,,,,
player,201612120nwe,nwe,WhitJa02,offense,29,,,,,
player,201612120nwe,nwe,WhitJa02,off_pct,42%,,,,,
player,201612120nwe,nwe,WhitJa02,defense,0,,,,,
player,201612120nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201612120nwe,nwe,WhitJa02,special_teams,2,,,,,
player,201612120nwe,nwe,WhitJa02,st_pct,6%,,,,,
player,201612120nwe,nwe,BlouLe00,pos,RB,,,,,
player,201612120nwe,nwe,BlouLe00,offense,29,,,,,
player,201612120nwe,nwe,BlouLe00,off_pct,42%,,,,,
player,201612120nwe,nwe,BlouLe00,defense,0,,,,,
player,201612120nwe,nwe,BlouLe00,def_pct,0%,,,,,
player,201612120nwe,nwe,BlouLe00,special_teams,0,,,,,
player,201612120nwe,nwe,BlouLe00,st_pct,0%,,,,,
player,201612120nwe,nwe,DeveJa00,pos,FB,,,,,
player,201612120nwe,nwe,DeveJa00,offense,26,,,,,
player,201612120nwe,nwe,DeveJa00,off_pct,38%,,,,,
player,201612120nwe,nwe,DeveJa00,defense,0,,,,,
player,201612120nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201612120nwe,nwe,DeveJa00,special_teams,13,,,,,
player,201612120nwe,nwe,DeveJa00,st_pct,38%,,,,,
player,201612120nwe,nwe,FlemCa00,pos,T,,,,,
player,201612120nwe,nwe,FlemCa00,offense,19,,,,,
player,201612120nwe,nwe,FlemCa00,off_pct,28%,,,,,
player,201612120nwe,nwe,FlemCa00,defense,0,,,,,
player,201612120nwe,nwe,FlemCa00,def_pct,0%,,,,,
player,201612120nwe,nwe,FlemCa00,special_teams,4,,,,,
player,201612120nwe,nwe,FlemCa00,st_pct,12%,,,,,
player,201612120nwe,nwe,LewiDi00,pos,RB,,,,,
player,201612120nwe,nwe,LewiDi00,offense,17,,,,,
player,201612120nwe,nwe,LewiDi00,off_pct,25%,,,,,
player,201612120nwe,nwe,LewiDi00,defense,0,,,,,
player,201612120nwe,nwe,LewiDi00,def_pct,0%,,,,,
player,201612120nwe,nwe,LewiDi00,special_teams,2,,,,,
player,201612120nwe,nwe,LewiDi00,st_pct,6%,,,,,
player,201612120nwe,nwe,LengMa00,pos,TE,,,,,
player,201612120nwe,nwe,LengMa00,offense,9,,,,,
player,201612120nwe,nwe,LengMa00,off_pct,13%,,,,,
player,201612120nwe,nwe,LengMa00,defense,0,,,,,
player,201612120nwe,nwe,LengMa00,def_pct,0%,,,,,
player,201612120nwe,nwe,LengMa00,special_teams,8,,,,,
player,201612120nwe,nwe,LengMa00,st_pct,24%,,,,,
player,201612120nwe,nwe,SlatMa00,pos,WR,,,,,
player,201612120nwe,nwe,SlatMa00,offense,4,,,,,
player,201612120nwe,nwe,SlatMa00,off_pct,6%,,,,,
player,201612120nwe,nwe,SlatMa00,defense,0,,,,,
player,201612120nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201612120nwe,nwe,SlatMa00,special_teams,20,,,,,
player,201612120nwe,nwe,SlatMa00,st_pct,59%,,,,,
player,201612120nwe,nwe,ChunPa99,pos,SS,,,,,
player,201612120nwe,nwe,ChunPa99,offense,0,,,,,
player,201612120nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201612120nwe,nwe,ChunPa99,defense,70,,,,,
player,201612120nwe,nwe,ChunPa99,def_pct,100%,,,,,
player,201612120nwe,nwe,ChunPa99,special_teams,16,,,,,
player,201612120nwe,nwe,ChunPa99,st_pct,47%,,,,,
player,201612120nwe,nwe,McCoDe99,pos,FS,,,,,
player,201612120nwe,nwe,McCoDe99,offense,0,,,,,
player,201612120nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201612120nwe,nwe,McCoDe99,defense,70,,,,,
player,201612120nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201612120nwe,nwe,McCoDe99,special_teams,8,,,,,
player,201612120nwe,nwe,McCoDe99,st_pct,24%,,,,,
player,201612120nwe,nwe,HighDo01,pos,LB,,,,,
player,201612120nwe,nwe,HighDo01,offense,0,,,,,
player,201612120nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201612120nwe,nwe,HighDo01,defense,70,,,,,
player,201612120nwe,nwe,HighDo01,def_pct,100%,,,,,
player,201612120nwe,nwe,HighDo01,special_teams,7,,,,,
player,201612120nwe,nwe,HighDo01,st_pct,21%,,,,,
player,201612120nwe,nwe,RyanLo00,pos,CB,,,,,
player,201612120nwe,nwe,RyanLo00,offense,0,,,,,
player,201612120nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201612120nwe,nwe,RyanLo00,defense,70,,,,,
player,201612120nwe,nwe,RyanLo00,def_pct,100%,,,,,
player,201612120nwe,nwe,RyanLo00,special_teams,0,,,,,
player,201612120nwe,nwe,RyanLo00,st_pct,0%,,,,,
player,201612120nwe,nwe,ButlMa01,pos,CB,,,,,
player,201612120nwe,nwe,ButlMa01,offense,0,,,,,
player,201612120nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201612120nwe,nwe,ButlMa01,defense,66,,,,,
player,201612120nwe,nwe,ButlMa01,def_pct,94%,,,,,
player,201612120nwe,nwe,ButlMa01,special_teams,0,,,,,
player,201612120nwe,nwe,ButlMa01,st_pct,0%,,,,,
player,201612120nwe,nwe,JoneCy00,pos,CB,,,,,
player,201612120nwe,nwe,JoneCy00,offense,0,,,,,
player,201612120nwe,nwe,JoneCy00,off_pct,0%,,,,,
player,201612120nwe,nwe,JoneCy00,defense,48,,,,,
player,201612120nwe,nwe,JoneCy00,def_pct,69%,,,,,
player,201612120nwe,nwe,JoneCy00,special_teams,8,,,,,
player,201612120nwe,nwe,JoneCy00,st_pct,24%,,,,,
player,201612120nwe,nwe,LongCh99,pos,DE,,,,,
player,201612120nwe,nwe,LongCh99,offense,0,,,,,
player,201612120nwe,nwe,LongCh99,off_pct,0%,,,,,
player,201612120nwe,nwe,LongCh99,defense,46,,,,,
player,201612120nwe,nwe,LongCh99,def_pct,66%,,,,,
player,201612120nwe,nwe,LongCh99,special_teams,0,,,,,
player,201612120nwe,nwe,LongCh99,st_pct,0%,,,,,
player,201612120nwe,nwe,FlowTr00,pos,DE,,,,,
player,201612120nwe,nwe,FlowTr00,offense,0,,,,,
player,201612120nwe,nwe,FlowTr00,off_pct,0%,,,,,
player,201612120nwe,nwe,FlowTr00,defense,44,,,,,
player,201612120nwe,nwe,FlowTr00,def_pct,63%,,,,,
player,201612120nwe,nwe,FlowTr00,special_teams,0,,,,,
player,201612120nwe,nwe,FlowTr00,st_pct,0%,,,,,
player,201612120nwe,nwe,BrowMa01,pos,DT,,,,,
player,201612120nwe,nwe,BrowMa01,offense,0,,,,,
player,201612120nwe,nwe,BrowMa01,off_pct,0%,,,,,
player,201612120nwe,nwe,BrowMa01,defense,38,,,,,
player,201612120nwe,nwe,BrowMa01,def_pct,54%,,,,,
player,201612120nwe,nwe,BrowMa01,special_teams,6,,,,,
player,201612120nwe,nwe,BrowMa01,st_pct,18%,,,,,
player,201612120nwe,nwe,VanNKy00,pos,LB,,,,,
player,201612120nwe,nwe,VanNKy00,offense,0,,,,,
player,201612120nwe,nwe,VanNKy00,off_pct,0%,,,,,
player,201612120nwe,nwe,VanNKy00,defense,37,,,,,
player,201612120nwe,nwe,VanNKy00,def_pct,53%,,,,,
player,201612120nwe,nwe,VanNKy00,special_teams,11,,,,,
player,201612120nwe,nwe,VanNKy00,st_pct,32%,,,,,
player,201612120nwe,nwe,BranAl99,pos,DT,,,,,
player,201612120nwe,nwe,BranAl99,offense,0,,,,,
player,201612120nwe,nwe,BranAl99,off_pct,0%,,,,,
player,201612120nwe,nwe,BranAl99,defense,36,,,,,
player,201612120nwe,nwe,BranAl99,def_pct,51%,,,,,
player,201612120nwe,nwe,BranAl99,special_teams,10,,,,,
player,201612120nwe,nwe,BranAl99,st_pct,29%,,,,,
player,201612120nwe,nwe,SheaJa00,pos,DE,,,,,
player,201612120nwe,nwe,SheaJa00,offense,0,,,,,
player,201612120nwe,nwe,SheaJa00,off_pct,0%,,,,,
player,201612120nwe,nwe,SheaJa00,defense,36,,,,,
player,201612120nwe,nwe,SheaJa00,def_pct,51%,,,,,
player,201612120nwe,nwe,SheaJa00,special_teams,0,,,,,
player,201612120nwe,nwe,SheaJa00,st_pct,0%,,,,,
player,201612120nwe,nwe,NinkRo20,pos,DE,,,,,
player,201612120nwe,nwe,NinkRo20,offense,0,,,,,
player,201612120nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201612120nwe,nwe,NinkRo20,defense,35,,,,,
player,201612120nwe,nwe,NinkRo20,def_pct,50%,,,,,
player,201612120nwe,nwe,NinkRo20,special_teams,7,,,,,
player,201612120nwe,nwe,NinkRo20,st_pct,21%,,,,,
player,201612120nwe,nwe,HarmDu00,pos,SS,,,,,
player,201612120nwe,nwe,HarmDu00,offense,0,,,,,
player,201612120nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201612120nwe,nwe,HarmDu00,defense,35,,,,,
player,201612120nwe,nwe,HarmDu00,def_pct,50%,,,,,
player,201612120nwe,nwe,HarmDu00,special_teams,5,,,,,
player,201612120nwe,nwe,HarmDu00,st_pct,15%,,,,,
player,201612120nwe,nwe,McClSh00,pos,LB,,,,,
player,201612120nwe,nwe,McClSh00,offense,0,,,,,
player,201612120nwe,nwe,McClSh00,off_pct,0%,,,,,
player,201612120nwe,nwe,McClSh00,defense,33,,,,,
player,201612120nwe,nwe,McClSh00,def_pct,47%,,,,,
player,201612120nwe,nwe,McClSh00,special_teams,30,,,,,
player,201612120nwe,nwe,McClSh00,st_pct,88%,,,,,
player,201612120nwe,nwe,ValeVi00,pos,DT,,,,,
player,201612120nwe,nwe,ValeVi00,offense,0,,,,,
player,201612120nwe,nwe,ValeVi00,off_pct,0%,,,,,
player,201612120nwe,nwe,ValeVi00,defense,25,,,,,
player,201612120nwe,nwe,ValeVi00,def_pct,36%,,,,,
player,201612120nwe,nwe,ValeVi00,special_teams,6,,,,,
player,201612120nwe,nwe,ValeVi00,st_pct,18%,,,,,
