game,2016,5,20161009,201610090mia,oti,"Tennessee Titans",30,mia,"Miami Dolphins",17
player,201610090mia,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,AikeWa00,fumbles_forced,0,,,,,
player,201610090mia,mia,DarrMa00,def_int,0,,,,,
player,201610090mia,mia,DarrMa00,def_int_yds,0,,,,,
player,201610090mia,mia,DarrMa00,def_int_td,0,,,,,
player,201610090mia,mia,DarrMa00,def_int_long,0,,,,,
player,201610090mia,mia,DarrMa00,pass_defended,0,,,,,
player,201610090mia,mia,DarrMa00,sacks,0.0,,,,,
player,201610090mia,mia,DarrMa00,tackles_combined,1,,,,,
player,201610090mia,mia,DarrMa00,tackles_solo,1,,,,,
player,201610090mia,mia,DarrMa00,tackles_assists,0,,,,,
player,201610090mia,mia,DarrMa00,tackles_loss,0,,,,,
player,201610090mia,mia,DarrMa00,qb_hits,0,,,,,
player,201610090mia,mia,DarrMa00,fumbles_rec,0,,,,,
player,201610090mia,mia,DarrMa00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,DarrMa00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,DarrMa00,fumbles_forced,0,,,,,
player,201610090mia,mia,SuhxNd99,def_int,0,,,,,
player,201610090mia,mia,SuhxNd99,def_int_yds,0,,,,,
player,201610090mia,mia,SuhxNd99,def_int_td,0,,,,,
player,201610090mia,mia,SuhxNd99,def_int_long,0,,,,,
player,201610090mia,mia,SuhxNd99,pass_defended,0,,,,,
player,201610090mia,mia,SuhxNd99,sacks,0.0,,,,,
player,201610090mia,mia,SuhxNd99,tackles_combined,1,,,,,
player,201610090mia,mia,SuhxNd99,tackles_solo,1,,,,,
player,201610090mia,mia,SuhxNd99,tackles_assists,0,,,,,
player,201610090mia,mia,SuhxNd99,tackles_loss,0,,,,,
player,201610090mia,mia,SuhxNd99,qb_hits,0,,,,,
player,201610090mia,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201610090mia,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201610090mia,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201610090mia,mia,WarmJu00,def_int,0,,,,,
player,201610090mia,mia,WarmJu00,def_int_yds,0,,,,,
player,201610090mia,mia,WarmJu00,def_int_td,0,,,,,
player,201610090mia,mia,WarmJu00,def_int_long,0,,,,,
player,201610090mia,mia,WarmJu00,pass_defended,0,,,,,
player,201610090mia,mia,WarmJu00,sacks,0.0,,,,,
player,201610090mia,mia,WarmJu00,tackles_combined,1,,,,,
player,201610090mia,mia,WarmJu00,tackles_solo,0,,,,,
player,201610090mia,mia,WarmJu00,tackles_assists,1,,,,,
player,201610090mia,mia,WarmJu00,tackles_loss,0,,,,,
player,201610090mia,mia,WarmJu00,qb_hits,0,,,,,
player,201610090mia,mia,WarmJu00,fumbles_rec,0,,,,,
player,201610090mia,mia,WarmJu00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,WarmJu00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,WarmJu00,fumbles_forced,0,,,,,
player,201610090mia,oti,MariMa00,kick_ret,1,,,,,
player,201610090mia,oti,MariMa00,kick_ret_yds,20,,,,,
player,201610090mia,oti,MariMa00,kick_ret_yds_per_ret,20.0,,,,,
player,201610090mia,oti,MariMa00,kick_ret_td,0,,,,,
player,201610090mia,oti,MariMa00,kick_ret_long,20,,,,,
player,201610090mia,oti,MariMa00,punt_ret,4,,,,,
player,201610090mia,oti,MariMa00,punt_ret_yds,20,,,,,
player,201610090mia,oti,MariMa00,punt_ret_yds_per_ret,5.0,,,,,
player,201610090mia,oti,MariMa00,punt_ret_td,0,,,,,
player,201610090mia,oti,MariMa00,punt_ret_long,9,,,,,
player,201610090mia,mia,GranJa00,kick_ret,2,,,,,
player,201610090mia,mia,GranJa00,kick_ret_yds,47,,,,,
player,201610090mia,mia,GranJa00,kick_ret_yds_per_ret,23.5,,,,,
player,201610090mia,mia,GranJa00,kick_ret_td,0,,,,,
player,201610090mia,mia,GranJa00,kick_ret_long,26,,,,,
player,201610090mia,mia,GranJa00,punt_ret,1,,,,,
player,201610090mia,mia,GranJa00,punt_ret_yds,74,,,,,
player,201610090mia,mia,GranJa00,punt_ret_yds_per_ret,74.0,,,,,
player,201610090mia,mia,GranJa00,punt_ret_td,1,,,,,
player,201610090mia,mia,GranJa00,punt_ret_long,74,,,,,
player,201610090mia,mia,LandJa00,kick_ret,0,,,,,
player,201610090mia,mia,LandJa00,kick_ret_yds,0,,,,,
player,201610090mia,mia,LandJa00,kick_ret_yds_per_ret,,,,,,
player,201610090mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201610090mia,mia,LandJa00,kick_ret_long,0,,,,,
player,201610090mia,mia,LandJa00,punt_ret,1,,,,,
player,201610090mia,mia,LandJa00,punt_ret_yds,12,,,,,
player,201610090mia,mia,LandJa00,punt_ret_yds_per_ret,12.0,,,,,
player,201610090mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201610090mia,mia,LandJa00,punt_ret_long,12,,,,,
player,201610090mia,oti,SuccRy44,xpm,3,,,,,
player,201610090mia,oti,SuccRy44,xpa,4,,,,,
player,201610090mia,oti,SuccRy44,fgm,1,,,,,
player,201610090mia,oti,SuccRy44,fga,1,,,,,
player,201610090mia,oti,SuccRy44,punt,0,,,,,
player,201610090mia,oti,SuccRy44,punt_yds,0,,,,,
player,201610090mia,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201610090mia,oti,SuccRy44,punt_long,0,,,,,
player,201610090mia,oti,KernBr20,xpm,,,,,,
player,201610090mia,oti,KernBr20,xpa,,,,,,
player,201610090mia,oti,KernBr20,fgm,,,,,,
player,201610090mia,oti,KernBr20,fga,,,,,,
player,201610090mia,oti,KernBr20,punt,5,,,,,
player,201610090mia,oti,KernBr20,punt_yds,175,,,,,
player,201610090mia,oti,KernBr20,punt_yds_per_punt,35.0,,,,,
player,201610090mia,oti,KernBr20,punt_long,51,,,,,
player,201610090mia,mia,FranAn01,xpm,2,,,,,
player,201610090mia,mia,FranAn01,xpa,2,,,,,
player,201610090mia,mia,FranAn01,fgm,1,,,,,
player,201610090mia,mia,FranAn01,fga,1,,,,,
player,201610090mia,mia,FranAn01,punt,0,,,,,
player,201610090mia,mia,FranAn01,punt_yds,0,,,,,
player,201610090mia,mia,FranAn01,punt_yds_per_punt,,,,,,
player,201610090mia,mia,FranAn01,punt_long,0,,,,,
player,201610090mia,mia,DarrMa00,xpm,,,,,,
player,201610090mia,mia,DarrMa00,xpa,,,,,,
player,201610090mia,mia,DarrMa00,fgm,,,,,,
player,201610090mia,mia,DarrMa00,fga,,,,,,
player,201610090mia,mia,DarrMa00,punt,6,,,,,
player,201610090mia,mia,DarrMa00,punt_yds,298,,,,,
player,201610090mia,mia,DarrMa00,punt_yds_per_punt,49.7,,,,,
player,201610090mia,mia,DarrMa00,punt_long,57,,,,,
player,201610090mia,mia,BushJe20,pos,T,,,,,
player,201610090mia,mia,BushJe20,offense,44,,,,,
player,201610090mia,mia,BushJe20,off_pct,100%,,,,,
player,201610090mia,mia,BushJe20,defense,0,,,,,
player,201610090mia,mia,BushJe20,def_pct,0%,,,,,
player,201610090mia,mia,BushJe20,special_teams,3,,,,,
player,201610090mia,mia,BushJe20,st_pct,10%,,,,,
player,201610090mia,mia,JameJa01,pos,T,,,,,
player,201610090mia,mia,JameJa01,offense,44,,,,,
player,201610090mia,mia,JameJa01,off_pct,100%,,,,,
player,201610090mia,mia,JameJa01,defense,0,,,,,
player,201610090mia,mia,JameJa01,def_pct,0%,,,,,
player,201610090mia,mia,JameJa01,special_teams,3,,,,,
player,201610090mia,mia,JameJa01,st_pct,10%,,,,,
player,201610090mia,mia,TurnBi00,pos,G,,,,,
player,201610090mia,mia,TurnBi00,offense,44,,,,,
player,201610090mia,mia,TurnBi00,off_pct,100%,,,,,
player,201610090mia,mia,TurnBi00,defense,0,,,,,
player,201610090mia,mia,TurnBi00,def_pct,0%,,,,,
player,201610090mia,mia,TurnBi00,special_teams,3,,,,,
player,201610090mia,mia,TurnBi00,st_pct,10%,,,,,
player,201610090mia,mia,ThomDa04,pos,G,,,,,
player,201610090mia,mia,ThomDa04,offense,44,,,,,
player,201610090mia,mia,ThomDa04,off_pct,100%,,,,,
player,201610090mia,mia,ThomDa04,defense,0,,,,,
player,201610090mia,mia,ThomDa04,def_pct,0%,,,,,
player,201610090mia,mia,ThomDa04,special_teams,3,,,,,
player,201610090mia,mia,ThomDa04,st_pct,10%,,,,,
player,201610090mia,mia,PounMi00,pos,C,,,,,
player,201610090mia,mia,PounMi00,offense,44,,,,,
player,201610090mia,mia,PounMi00,off_pct,100%,,,,,
player,201610090mia,mia,PounMi00,defense,0,,,,,
player,201610090mia,mia,PounMi00,def_pct,0%,,,,,
player,201610090mia,mia,PounMi00,special_teams,2,,,,,
player,201610090mia,mia,PounMi00,st_pct,7%,,,,,
player,201610090mia,mia,TannRy00,pos,QB,,,,,
player,201610090mia,mia,TannRy00,offense,44,,,,,
player,201610090mia,mia,TannRy00,off_pct,100%,,,,,
player,201610090mia,mia,TannRy00,defense,0,,,,,
player,201610090mia,mia,TannRy00,def_pct,0%,,,,,
player,201610090mia,mia,TannRy00,special_teams,0,,,,,
player,201610090mia,mia,TannRy00,st_pct,0%,,,,,
player,201610090mia,mia,SimsDi00,pos,TE,,,,,
player,201610090mia,mia,SimsDi00,offense,43,,,,,
player,201610090mia,mia,SimsDi00,off_pct,98%,,,,,
player,201610090mia,mia,SimsDi00,defense,0,,,,,
player,201610090mia,mia,SimsDi00,def_pct,0%,,,,,
player,201610090mia,mia,SimsDi00,special_teams,3,,,,,
player,201610090mia,mia,SimsDi00,st_pct,10%,,,,,
player,201610090mia,mia,LandJa00,pos,WR,,,,,
player,201610090mia,mia,LandJa00,offense,42,,,,,
player,201610090mia,mia,LandJa00,off_pct,95%,,,,,
player,201610090mia,mia,LandJa00,defense,0,,,,,
player,201610090mia,mia,LandJa00,def_pct,0%,,,,,
player,201610090mia,mia,LandJa00,special_teams,4,,,,,
player,201610090mia,mia,LandJa00,st_pct,14%,,,,,
player,201610090mia,mia,ParkDe01,pos,WR,,,,,
player,201610090mia,mia,ParkDe01,offense,36,,,,,
player,201610090mia,mia,ParkDe01,off_pct,82%,,,,,
player,201610090mia,mia,ParkDe01,defense,0,,,,,
player,201610090mia,mia,ParkDe01,def_pct,0%,,,,,
player,201610090mia,mia,ParkDe01,special_teams,0,,,,,
player,201610090mia,mia,ParkDe01,st_pct,0%,,,,,
player,201610090mia,mia,StilKe00,pos,WR,,,,,
player,201610090mia,mia,StilKe00,offense,35,,,,,
player,201610090mia,mia,StilKe00,off_pct,80%,,,,,
player,201610090mia,mia,StilKe00,defense,0,,,,,
player,201610090mia,mia,StilKe00,def_pct,0%,,,,,
player,201610090mia,mia,StilKe00,special_teams,0,,,,,
player,201610090mia,mia,StilKe00,st_pct,0%,,,,,
player,201610090mia,mia,AjayJa00,pos,RB,,,,,
player,201610090mia,mia,AjayJa00,offense,30,,,,,
player,201610090mia,mia,AjayJa00,off_pct,68%,,,,,
player,201610090mia,mia,AjayJa00,defense,0,,,,,
player,201610090mia,mia,AjayJa00,def_pct,0%,,,,,
player,201610090mia,mia,AjayJa00,special_teams,2,,,,,
player,201610090mia,mia,AjayJa00,st_pct,7%,,,,,
player,201610090mia,mia,JoneDo01,pos,TE,,,,,
player,201610090mia,mia,JoneDo01,offense,12,,,,,
player,201610090mia,mia,JoneDo01,off_pct,27%,,,,,
player,201610090mia,mia,JoneDo01,defense,0,,,,,
player,201610090mia,mia,JoneDo01,def_pct,0%,,,,,
player,201610090mia,mia,JoneDo01,special_teams,4,,,,,
player,201610090mia,mia,JoneDo01,st_pct,14%,,,,,
player,201610090mia,mia,WillDa05,pos,RB,,,,,
player,201610090mia,mia,WillDa05,offense,8,,,,,
player,201610090mia,mia,WillDa05,off_pct,18%,,,,,
player,201610090mia,mia,WillDa05,defense,0,,,,,
player,201610090mia,mia,WillDa05,def_pct,0%,,,,,
player,201610090mia,mia,WillDa05,special_teams,14,,,,,
player,201610090mia,mia,WillDa05,st_pct,48%,,,,,
player,201610090mia,mia,DrakKe00,pos,RB,,,,,
player,201610090mia,mia,DrakKe00,offense,7,,,,,
player,201610090mia,mia,DrakKe00,off_pct,16%,,,,,
player,201610090mia,mia,DrakKe00,defense,0,,,,,
player,201610090mia,mia,DrakKe00,def_pct,0%,,,,,
player,201610090mia,mia,DrakKe00,special_teams,19,,,,,
player,201610090mia,mia,DrakKe00,st_pct,66%,,,,,
player,201610090mia,mia,GrayMa00,pos,TE,,,,,
player,201610090mia,mia,GrayMa00,offense,6,,,,,
player,201610090mia,mia,GrayMa00,off_pct,14%,,,,,
player,201610090mia,mia,GrayMa00,defense,0,,,,,
player,201610090mia,mia,GrayMa00,def_pct,0%,,,,,
player,201610090mia,mia,GrayMa00,special_teams,7,,,,,
player,201610090mia,mia,GrayMa00,st_pct,24%,,,,,
player,201610090mia,mia,GranJa00,pos,WR,,,,,
player,201610090mia,mia,GranJa00,offense,1,,,,,
player,201610090mia,mia,GranJa00,off_pct,2%,,,,,
player,201610090mia,mia,GranJa00,defense,0,,,,,
player,201610090mia,mia,GranJa00,def_pct,0%,,,,,
player,201610090mia,mia,GranJa00,special_teams,6,,,,,
player,201610090mia,mia,GranJa00,st_pct,21%,,,,,
player,201610090mia,mia,AlonKi00,pos,LB,,,,,
player,201610090mia,mia,AlonKi00,offense,0,,,,,
player,201610090mia,mia,AlonKi00,off_pct,0%,,,,,
player,201610090mia,mia,AlonKi00,defense,74,,,,,
player,201610090mia,mia,AlonKi00,def_pct,100%,,,,,
player,201610090mia,mia,AlonKi00,special_teams,1,,,,,
player,201610090mia,mia,AlonKi00,st_pct,3%,,,,,
player,201610090mia,mia,MaxwBy00,pos,CB,,,,,
player,201610090mia,mia,MaxwBy00,offense,0,,,,,
player,201610090mia,mia,MaxwBy00,off_pct,0%,,,,,
player,201610090mia,mia,MaxwBy00,defense,70,,,,,
player,201610090mia,mia,MaxwBy00,def_pct,95%,,,,,
player,201610090mia,mia,MaxwBy00,special_teams,1,,,,,
player,201610090mia,mia,MaxwBy00,st_pct,3%,,,,,
player,201610090mia,mia,JoneRe99,pos,SS,,,,,
player,201610090mia,mia,JoneRe99,offense,0,,,,,
player,201610090mia,mia,JoneRe99,off_pct,0%,,,,,
player,201610090mia,mia,JoneRe99,defense,70,,,,,
player,201610090mia,mia,JoneRe99,def_pct,95%,,,,,
player,201610090mia,mia,JoneRe99,special_teams,0,,,,,
player,201610090mia,mia,JoneRe99,st_pct,0%,,,,,
player,201610090mia,mia,LippTo00,pos,CB,,,,,
player,201610090mia,mia,LippTo00,offense,0,,,,,
player,201610090mia,mia,LippTo00,off_pct,0%,,,,,
player,201610090mia,mia,LippTo00,defense,68,,,,,
player,201610090mia,mia,LippTo00,def_pct,92%,,,,,
player,201610090mia,mia,LippTo00,special_teams,10,,,,,
player,201610090mia,mia,LippTo00,st_pct,34%,,,,,
player,201610090mia,mia,SuhxNd99,pos,DT,,,,,
player,201610090mia,mia,SuhxNd99,offense,0,,,,,
player,201610090mia,mia,SuhxNd99,off_pct,0%,,,,,
player,201610090mia,mia,SuhxNd99,defense,64,,,,,
player,201610090mia,mia,SuhxNd99,def_pct,86%,,,,,
player,201610090mia,mia,SuhxNd99,special_teams,6,,,,,
player,201610090mia,mia,SuhxNd99,st_pct,21%,,,,,
player,201610090mia,mia,WillMa22,pos,DE,,,,,
player,201610090mia,mia,WillMa22,offense,0,,,,,
player,201610090mia,mia,WillMa22,off_pct,0%,,,,,
player,201610090mia,mia,WillMa22,defense,53,,,,,
player,201610090mia,mia,WillMa22,def_pct,72%,,,,,
player,201610090mia,mia,WillMa22,special_teams,1,,,,,
player,201610090mia,mia,WillMa22,st_pct,3%,,,,,
player,201610090mia,mia,AbduIs00,pos,FS,,,,,
player,201610090mia,mia,AbduIs00,offense,0,,,,,
player,201610090mia,mia,AbduIs00,off_pct,0%,,,,,
player,201610090mia,mia,AbduIs00,defense,49,,,,,
player,201610090mia,mia,AbduIs00,def_pct,66%,,,,,
player,201610090mia,mia,AbduIs00,special_teams,4,,,,,
player,201610090mia,mia,AbduIs00,st_pct,14%,,,,,
player,201610090mia,mia,ButlDo99,pos,LB,,,,,
player,201610090mia,mia,ButlDo99,offense,0,,,,,
player,201610090mia,mia,ButlDo99,off_pct,0%,,,,,
player,201610090mia,mia,ButlDo99,defense,45,,,,,
player,201610090mia,mia,ButlDo99,def_pct,61%,,,,,
player,201610090mia,mia,ButlDo99,special_teams,7,,,,,
player,201610090mia,mia,ButlDo99,st_pct,24%,,,,,
player,201610090mia,mia,PhilJo01,pos,DT,,,,,
player,201610090mia,mia,PhilJo01,offense,0,,,,,
player,201610090mia,mia,PhilJo01,off_pct,0%,,,,,
player,201610090mia,mia,PhilJo01,defense,43,,,,,
player,201610090mia,mia,PhilJo01,def_pct,58%,,,,,
player,201610090mia,mia,PhilJo01,special_teams,4,,,,,
player,201610090mia,mia,PhilJo01,st_pct,14%,,,,,
player,201610090mia,mia,JoneJa99,pos,DE,,,,,
player,201610090mia,mia,JoneJa99,offense,0,,,,,
player,201610090mia,mia,JoneJa99,off_pct,0%,,,,,
player,201610090mia,mia,JoneJa99,defense,42,,,,,
player,201610090mia,mia,JoneJa99,def_pct,57%,,,,,
player,201610090mia,mia,JoneJa99,special_teams,6,,,,,
player,201610090mia,mia,JoneJa99,st_pct,21%,,,,,
player,201610090mia,mia,HewiNe00,pos,LB,,,,,
player,201610090mia,mia,HewiNe00,offense,0,,,,,
player,201610090mia,mia,HewiNe00,off_pct,0%,,,,,
player,201610090mia,mia,HewiNe00,defense,36,,,,,
player,201610090mia,mia,HewiNe00,def_pct,49%,,,,,
player,201610090mia,mia,HewiNe00,special_teams,16,,,,,
player,201610090mia,mia,HewiNe00,st_pct,55%,,,,,
player,201610090mia,mia,BranAn00,pos,DE,,,,,
player,201610090mia,mia,BranAn00,offense,0,,,,,
player,201610090mia,mia,BranAn00,off_pct,0%,,,,,
player,201610090mia,mia,BranAn00,defense,34,,,,,
player,201610090mia,mia,BranAn00,def_pct,46%,,,,,
player,201610090mia,mia,BranAn00,special_teams,9,,,,,
player,201610090mia,mia,BranAn00,st_pct,31%,,,,,
player,201610090mia,mia,ThomMi02,pos,FS,,,,,
player,201610090mia,mia,ThomMi02,offense,0,,,,,
player,201610090mia,mia,ThomMi02,off_pct,0%,,,,,
player,201610090mia,mia,ThomMi02,defense,31,,,,,
player,201610090mia,mia,ThomMi02,def_pct,42%,,,,,
player,201610090mia,mia,ThomMi02,special_teams,26,,,,,
player,201610090mia,mia,ThomMi02,st_pct,90%,,,,,
player,201610090mia,mia,McCaBo01,pos,CB,,,,,
player,201610090mia,mia,McCaBo01,offense,0,,,,,
player,201610090mia,mia,McCaBo01,off_pct,0%,,,,,
player,201610090mia,mia,McCaBo01,defense,31,,,,,
player,201610090mia,mia,McCaBo01,def_pct,42%,,,,,
player,201610090mia,mia,McCaBo01,special_teams,20,,,,,
player,201610090mia,mia,McCaBo01,st_pct,69%,,,,,
player,201610090mia,mia,PaysSp00,pos,LB,,,,,
player,201610090mia,mia,PaysSp00,offense,0,,,,,
player,201610090mia,mia,PaysSp00,off_pct,0%,,,,,
player,201610090mia,mia,PaysSp00,defense,29,,,,,
player,201610090mia,mia,PaysSp00,def_pct,39%,,,,,
player,201610090mia,mia,PaysSp00,special_teams,22,,,,,
player,201610090mia,mia,PaysSp00,st_pct,76%,,,,,
player,201610090mia,mia,WakeCa00,pos,DE,,,,,
player,201610090mia,mia,WakeCa00,offense,0,,,,,
player,201610090mia,mia,WakeCa00,off_pct,0%,,,,,
player,201610090mia,mia,WakeCa00,defense,26,,,,,
player,201610090mia,mia,WakeCa00,def_pct,35%,,,,,
player,201610090mia,mia,WakeCa00,special_teams,0,,,,,
player,201610090mia,mia,WakeCa00,st_pct,0%,,,,,
player,201610090mia,mia,JoneCh04,pos,DT,,,,,
player,201610090mia,mia,JoneCh04,offense,0,,,,,
player,201610090mia,mia,JoneCh04,off_pct,0%,,,,,
player,201610090mia,mia,JoneCh04,defense,21,,,,,
player,201610090mia,mia,JoneCh04,def_pct,28%,,,,,
player,201610090mia,mia,JoneCh04,special_teams,6,,,,,
player,201610090mia,mia,JoneCh04,st_pct,21%,,,,,
player,201610090mia,mia,FedeTe00,pos,DE,,,,,
player,201610090mia,mia,FedeTe00,offense,0,,,,,
player,201610090mia,mia,FedeTe00,off_pct,0%,,,,,
player,201610090mia,mia,FedeTe00,defense,15,,,,,
player,201610090mia,mia,FedeTe00,def_pct,20%,,,,,
player,201610090mia,mia,FedeTe00,special_teams,7,,,,,
player,201610090mia,mia,FedeTe00,st_pct,24%,,,,,
player,201610090mia,mia,WarmJu00,pos,DE,,,,,
player,201610090mia,mia,WarmJu00,offense,0,,,,,
player,201610090mia,mia,WarmJu00,off_pct,0%,,,,,
player,201610090mia,mia,WarmJu00,defense,13,,,,,
player,201610090mia,mia,WarmJu00,def_pct,18%,,,,,
player,201610090mia,mia,WarmJu00,special_teams,5,,,,,
player,201610090mia,mia,WarmJu00,st_pct,17%,,,,,
player,201610090mia,mia,AikeWa00,pos,SS,,,,,
player,201610090mia,mia,AikeWa00,offense,0,,,,,
player,201610090mia,mia,AikeWa00,off_pct,0%,,,,,
player,201610090mia,mia,AikeWa00,defense,0,,,,,
player,201610090mia,mia,AikeWa00,def_pct,0%,,,,,
player,201610090mia,mia,AikeWa00,special_teams,25,,,,,
player,201610090mia,mia,AikeWa00,st_pct,86%,,,,,
player,201610090mia,mia,HullMi01,pos,LB,,,,,
player,201610090mia,mia,HullMi01,offense,0,,,,,
player,201610090mia,mia,HullMi01,off_pct,0%,,,,,
player,201610090mia,mia,HullMi01,defense,0,,,,,
player,201610090mia,mia,HullMi01,def_pct,0%,,,,,
player,201610090mia,mia,HullMi01,special_teams,20,,,,,
player,201610090mia,mia,HullMi01,st_pct,69%,,,,,
player,201610090mia,mia,CarrLe00,pos,WR,,,,,
player,201610090mia,mia,CarrLe00,offense,0,,,,,
player,201610090mia,mia,CarrLe00,off_pct,0%,,,,,
player,201610090mia,mia,CarrLe00,defense,0,,,,,
player,201610090mia,mia,CarrLe00,def_pct,0%,,,,,
player,201610090mia,mia,CarrLe00,special_teams,10,,,,,
player,201610090mia,mia,CarrLe00,st_pct,34%,,,,,
player,201610090mia,mia,DennJo20,pos,LS,,,,,
player,201610090mia,mia,DennJo20,offense,0,,,,,
player,201610090mia,mia,DennJo20,off_pct,0%,,,,,
player,201610090mia,mia,DennJo20,defense,0,,,,,
player,201610090mia,mia,DennJo20,def_pct,0%,,,,,
player,201610090mia,mia,DennJo20,special_teams,9,,,,,
player,201610090mia,mia,DennJo20,st_pct,31%,,,,,
player,201610090mia,mia,DarrMa00,pos,P,,,,,
player,201610090mia,mia,DarrMa00,offense,0,,,,,
player,201610090mia,mia,DarrMa00,off_pct,0%,,,,,
player,201610090mia,mia,DarrMa00,defense,0,,,,,
player,201610090mia,mia,DarrMa00,def_pct,0%,,,,,
player,201610090mia,mia,DarrMa00,special_teams,9,,,,,
player,201610090mia,mia,DarrMa00,st_pct,31%,,,,,
player,201610090mia,mia,FranAn01,pos,K,,,,,
player,201610090mia,mia,FranAn01,offense,0,,,,,
player,201610090mia,mia,FranAn01,off_pct,0%,,,,,
player,201610090mia,mia,FranAn01,defense,0,,,,,
player,201610090mia,mia,FranAn01,def_pct,0%,,,,,
player,201610090mia,mia,FranAn01,special_teams,7,,,,,
player,201610090mia,mia,FranAn01,st_pct,24%,,,,,
player,201610090mia,mia,PeadIs00,pos,RB,,,,,
player,201610090mia,mia,PeadIs00,offense,0,,,,,
player,201610090mia,mia,PeadIs00,off_pct,0%,,,,,
player,201610090mia,mia,PeadIs00,defense,0,,,,,
player,201610090mia,mia,PeadIs00,def_pct,0%,,,,,
player,201610090mia,mia,PeadIs00,special_teams,5,,,,,
player,201610090mia,mia,PeadIs00,st_pct,17%,,,,,
player,201610090mia,mia,LucaJo00,pos,CB,,,,,
player,201610090mia,mia,LucaJo00,offense,0,,,,,
player,201610090mia,mia,LucaJo00,off_pct,0%,,,,,
player,201610090mia,mia,LucaJo00,defense,0,,,,,
player,201610090mia,mia,LucaJo00,def_pct,0%,,,,,
player,201610090mia,mia,LucaJo00,special_teams,4,,,,,
player,201610090mia,mia,LucaJo00,st_pct,14%,,,,,
player,201610090mia,mia,UrbiKr20,pos,C,,,,,
player,201610090mia,mia,UrbiKr20,offense,0,,,,,
player,201610090mia,mia,UrbiKr20,off_pct,0%,,,,,
player,201610090mia,mia,UrbiKr20,defense,0,,,,,
player,201610090mia,mia,UrbiKr20,def_pct,0%,,,,,
player,201610090mia,mia,UrbiKr20,special_teams,3,,,,,
player,201610090mia,mia,UrbiKr20,st_pct,10%,,,,,
player,201610090mia,mia,SteeAn00,pos,G,,,,,
player,201610090mia,mia,SteeAn00,offense,0,,,,,
player,201610090mia,mia,SteeAn00,off_pct,0%,,,,,
player,201610090mia,mia,SteeAn00,defense,0,,,,,
player,201610090mia,mia,SteeAn00,def_pct,0%,,,,,
player,201610090mia,mia,SteeAn00,special_teams,3,,,,,
player,201610090mia,mia,SteeAn00,st_pct,10%,,,,,
player,201610090mia,oti,LewaTa00,pos,T,,,,,
player,201610090mia,oti,LewaTa00,offense,74,,,,,
player,201610090mia,oti,LewaTa00,off_pct,100%,,,,,
player,201610090mia,oti,LewaTa00,defense,0,,,,,
player,201610090mia,oti,LewaTa00,def_pct,0%,,,,,
player,201610090mia,oti,LewaTa00,special_teams,5,,,,,
player,201610090mia,oti,LewaTa00,st_pct,17%,,,,,
player,201610090mia,oti,SpaiQu00,pos,G,,,,,
player,201610090mia,oti,SpaiQu00,offense,74,,,,,
player,201610090mia,oti,SpaiQu00,off_pct,100%,,,,,
player,201610090mia,oti,SpaiQu00,defense,0,,,,,
player,201610090mia,oti,SpaiQu00,def_pct,0%,,,,,
player,201610090mia,oti,SpaiQu00,special_teams,5,,,,,
player,201610090mia,oti,SpaiQu00,st_pct,17%,,,,,
player,201610090mia,oti,ConkJa00,pos,T,,,,,
player,201610090mia,oti,ConkJa00,offense,74,,,,,
player,201610090mia,oti,ConkJa00,off_pct,100%,,,,,
player,201610090mia,oti,ConkJa00,defense,0,,,,,
player,201610090mia,oti,ConkJa00,def_pct,0%,,,,,
player,201610090mia,oti,ConkJa00,special_teams,5,,,,,
player,201610090mia,oti,ConkJa00,st_pct,17%,,,,,
player,201610090mia,oti,JoneBe01,pos,C,,,,,
player,201610090mia,oti,JoneBe01,offense,74,,,,,
player,201610090mia,oti,JoneBe01,off_pct,100%,,,,,
player,201610090mia,oti,JoneBe01,defense,0,,,,,
player,201610090mia,oti,JoneBe01,def_pct,0%,,,,,
player,201610090mia,oti,JoneBe01,special_teams,0,,,,,
player,201610090mia,oti,JoneBe01,st_pct,0%,,,,,
player,201610090mia,oti,KlinJo01,pos,G,,,,,
player,201610090mia,oti,KlinJo01,offense,74,,,,,
player,201610090mia,oti,KlinJo01,off_pct,100%,,,,,
player,201610090mia,oti,KlinJo01,defense,0,,,,,
player,201610090mia,oti,KlinJo01,def_pct,0%,,,,,
player,201610090mia,oti,KlinJo01,special_teams,0,,,,,
player,201610090mia,oti,KlinJo01,st_pct,0%,,,,,
player,201610090mia,oti,MariMa01,pos,QB,,,,,
player,201610090mia,oti,MariMa01,offense,74,,,,,
player,201610090mia,oti,MariMa01,off_pct,100%,,,,,
player,201610090mia,oti,MariMa01,defense,0,,,,,
player,201610090mia,oti,MariMa01,def_pct,0%,,,,,
player,201610090mia,oti,MariMa01,special_teams,0,,,,,
