game,2016,7,20161023,201610230phi,min,"Minnesota Vikings",10,phi,"Philadelphia Eagles",21
player,201610230phi,phi,SmitMa03,def_int_yds,0,,,,,
player,201610230phi,phi,SmitMa03,def_int_td,0,,,,,
player,201610230phi,phi,SmitMa03,def_int_long,0,,,,,
player,201610230phi,phi,SmitMa03,pass_defended,0,,,,,
player,201610230phi,phi,SmitMa03,sacks,0.0,,,,,
player,201610230phi,phi,SmitMa03,tackles_combined,2,,,,,
player,201610230phi,phi,SmitMa03,tackles_solo,2,,,,,
player,201610230phi,phi,SmitMa03,tackles_assists,0,,,,,
player,201610230phi,phi,SmitMa03,tackles_loss,1,,,,,
player,201610230phi,phi,SmitMa03,qb_hits,0,,,,,
player,201610230phi,phi,SmitMa03,fumbles_rec,0,,,,,
player,201610230phi,phi,SmitMa03,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,SmitMa03,fumbles_rec_td,0,,,,,
player,201610230phi,phi,SmitMa03,fumbles_forced,0,,,,,
player,201610230phi,phi,WatkJa01,def_int,0,,,,,
player,201610230phi,phi,WatkJa01,def_int_yds,0,,,,,
player,201610230phi,phi,WatkJa01,def_int_td,0,,,,,
player,201610230phi,phi,WatkJa01,def_int_long,0,,,,,
player,201610230phi,phi,WatkJa01,pass_defended,1,,,,,
player,201610230phi,phi,WatkJa01,sacks,0.0,,,,,
player,201610230phi,phi,WatkJa01,tackles_combined,2,,,,,
player,201610230phi,phi,WatkJa01,tackles_solo,2,,,,,
player,201610230phi,phi,WatkJa01,tackles_assists,0,,,,,
player,201610230phi,phi,WatkJa01,tackles_loss,0,,,,,
player,201610230phi,phi,WatkJa01,qb_hits,0,,,,,
player,201610230phi,phi,WatkJa01,fumbles_rec,0,,,,,
player,201610230phi,phi,WatkJa01,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,WatkJa01,fumbles_rec_td,0,,,,,
player,201610230phi,phi,WatkJa01,fumbles_forced,0,,,,,
player,201610230phi,phi,BurtTr01,def_int,0,,,,,
player,201610230phi,phi,BurtTr01,def_int_yds,0,,,,,
player,201610230phi,phi,BurtTr01,def_int_td,0,,,,,
player,201610230phi,phi,BurtTr01,def_int_long,0,,,,,
player,201610230phi,phi,BurtTr01,pass_defended,0,,,,,
player,201610230phi,phi,BurtTr01,sacks,0.0,,,,,
player,201610230phi,phi,BurtTr01,tackles_combined,1,,,,,
player,201610230phi,phi,BurtTr01,tackles_solo,1,,,,,
player,201610230phi,phi,BurtTr01,tackles_assists,0,,,,,
player,201610230phi,phi,BurtTr01,tackles_loss,0,,,,,
player,201610230phi,phi,BurtTr01,qb_hits,0,,,,,
player,201610230phi,phi,BurtTr01,fumbles_rec,1,,,,,
player,201610230phi,phi,BurtTr01,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,BurtTr01,fumbles_rec_td,0,,,,,
player,201610230phi,phi,BurtTr01,fumbles_forced,0,,,,,
player,201610230phi,phi,VaeaDe01,def_int,0,,,,,
player,201610230phi,phi,VaeaDe01,def_int_yds,0,,,,,
player,201610230phi,phi,VaeaDe01,def_int_td,0,,,,,
player,201610230phi,phi,VaeaDe01,def_int_long,0,,,,,
player,201610230phi,phi,VaeaDe01,pass_defended,0,,,,,
player,201610230phi,phi,VaeaDe01,sacks,0.0,,,,,
player,201610230phi,phi,VaeaDe01,tackles_combined,1,,,,,
player,201610230phi,phi,VaeaDe01,tackles_solo,1,,,,,
player,201610230phi,phi,VaeaDe01,tackles_assists,0,,,,,
player,201610230phi,phi,VaeaDe01,tackles_loss,0,,,,,
player,201610230phi,phi,VaeaDe01,qb_hits,0,,,,,
player,201610230phi,phi,VaeaDe01,fumbles_rec,0,,,,,
player,201610230phi,phi,VaeaDe01,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,VaeaDe01,fumbles_rec_td,0,,,,,
player,201610230phi,phi,VaeaDe01,fumbles_forced,0,,,,,
player,201610230phi,phi,CurrVi00,def_int,0,,,,,
player,201610230phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201610230phi,phi,CurrVi00,def_int_td,0,,,,,
player,201610230phi,phi,CurrVi00,def_int_long,0,,,,,
player,201610230phi,phi,CurrVi00,pass_defended,0,,,,,
player,201610230phi,phi,CurrVi00,sacks,0.0,,,,,
player,201610230phi,phi,CurrVi00,tackles_combined,0,,,,,
player,201610230phi,phi,CurrVi00,tackles_solo,0,,,,,
player,201610230phi,phi,CurrVi00,tackles_assists,0,,,,,
player,201610230phi,phi,CurrVi00,tackles_loss,0,,,,,
player,201610230phi,phi,CurrVi00,qb_hits,1,,,,,
player,201610230phi,phi,CurrVi00,fumbles_rec,0,,,,,
player,201610230phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,CurrVi00,fumbles_forced,0,,,,,
player,201610230phi,min,SherMa20,kick_ret,0,,,,,
player,201610230phi,min,SherMa20,kick_ret_yds,0,,,,,
player,201610230phi,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201610230phi,min,SherMa20,kick_ret_td,0,,,,,
player,201610230phi,min,SherMa20,kick_ret_long,0,,,,,
player,201610230phi,min,SherMa20,punt_ret,2,,,,,
player,201610230phi,min,SherMa20,punt_ret_yds,9,,,,,
player,201610230phi,min,SherMa20,punt_ret_yds_per_ret,4.5,,,,,
player,201610230phi,min,SherMa20,punt_ret_td,0,,,,,
player,201610230phi,min,SherMa20,punt_ret_long,9,,,,,
player,201610230phi,phi,HuffJo00,kick_ret,1,,,,,
player,201610230phi,phi,HuffJo00,kick_ret_yds,98,,,,,
player,201610230phi,phi,HuffJo00,kick_ret_yds_per_ret,98.0,,,,,
player,201610230phi,phi,HuffJo00,kick_ret_td,1,,,,,
player,201610230phi,phi,HuffJo00,kick_ret_long,98,,,,,
player,201610230phi,phi,HuffJo00,punt_ret,0,,,,,
player,201610230phi,phi,HuffJo00,punt_ret_yds,0,,,,,
player,201610230phi,phi,HuffJo00,punt_ret_yds_per_ret,,,,,,
player,201610230phi,phi,HuffJo00,punt_ret_td,0,,,,,
player,201610230phi,phi,HuffJo00,punt_ret_long,0,,,,,
player,201610230phi,min,WalsBl00,xpm,1,,,,,
player,201610230phi,min,WalsBl00,xpa,1,,,,,
player,201610230phi,min,WalsBl00,fgm,1,,,,,
player,201610230phi,min,WalsBl00,fga,1,,,,,
player,201610230phi,min,WalsBl00,punt,0,,,,,
player,201610230phi,min,WalsBl00,punt_yds,0,,,,,
player,201610230phi,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201610230phi,min,WalsBl00,punt_long,0,,,,,
player,201610230phi,min,LockJe00,xpm,,,,,,
player,201610230phi,min,LockJe00,xpa,,,,,,
player,201610230phi,min,LockJe00,fgm,,,,,,
player,201610230phi,min,LockJe00,fga,,,,,,
player,201610230phi,min,LockJe00,punt,4,,,,,
player,201610230phi,min,LockJe00,punt_yds,181,,,,,
player,201610230phi,min,LockJe00,punt_yds_per_punt,45.3,,,,,
player,201610230phi,min,LockJe00,punt_long,50,,,,,
player,201610230phi,phi,SturCa00,xpm,1,,,,,
player,201610230phi,phi,SturCa00,xpa,1,,,,,
player,201610230phi,phi,SturCa00,fgm,2,,,,,
player,201610230phi,phi,SturCa00,fga,2,,,,,
player,201610230phi,phi,SturCa00,punt,0,,,,,
player,201610230phi,phi,SturCa00,punt_yds,0,,,,,
player,201610230phi,phi,SturCa00,punt_yds_per_punt,,,,,,
player,201610230phi,phi,SturCa00,punt_long,0,,,,,
player,201610230phi,phi,JoneDo21,xpm,,,,,,
player,201610230phi,phi,JoneDo21,xpa,,,,,,
player,201610230phi,phi,JoneDo21,fgm,,,,,,
player,201610230phi,phi,JoneDo21,fga,,,,,,
player,201610230phi,phi,JoneDo21,punt,4,,,,,
player,201610230phi,phi,JoneDo21,punt_yds,202,,,,,
player,201610230phi,phi,JoneDo21,punt_yds_per_punt,50.5,,,,,
player,201610230phi,phi,JoneDo21,punt_long,60,,,,,
player,201610230phi,phi,BarbAl20,pos,G,,,,,
player,201610230phi,phi,BarbAl20,offense,58,,,,,
player,201610230phi,phi,BarbAl20,off_pct,100%,,,,,
player,201610230phi,phi,BarbAl20,defense,0,,,,,
player,201610230phi,phi,BarbAl20,def_pct,0%,,,,,
player,201610230phi,phi,BarbAl20,special_teams,4,,,,,
player,201610230phi,phi,BarbAl20,st_pct,17%,,,,,
player,201610230phi,phi,VaitHa00,pos,T,,,,,
player,201610230phi,phi,VaitHa00,offense,58,,,,,
player,201610230phi,phi,VaitHa00,off_pct,100%,,,,,
player,201610230phi,phi,VaitHa00,defense,0,,,,,
player,201610230phi,phi,VaitHa00,def_pct,0%,,,,,
player,201610230phi,phi,VaitHa00,special_teams,4,,,,,
player,201610230phi,phi,VaitHa00,st_pct,17%,,,,,
player,201610230phi,phi,WentCa00,pos,QB,,,,,
player,201610230phi,phi,WentCa00,offense,58,,,,,
player,201610230phi,phi,WentCa00,off_pct,100%,,,,,
player,201610230phi,phi,WentCa00,defense,0,,,,,
player,201610230phi,phi,WentCa00,def_pct,0%,,,,,
player,201610230phi,phi,WentCa00,special_teams,0,,,,,
player,201610230phi,phi,WentCa00,st_pct,0%,,,,,
player,201610230phi,phi,KelcJa00,pos,C,,,,,
player,201610230phi,phi,KelcJa00,offense,58,,,,,
player,201610230phi,phi,KelcJa00,off_pct,100%,,,,,
player,201610230phi,phi,KelcJa00,defense,0,,,,,
player,201610230phi,phi,KelcJa00,def_pct,0%,,,,,
player,201610230phi,phi,KelcJa00,special_teams,0,,,,,
player,201610230phi,phi,KelcJa00,st_pct,0%,,,,,
player,201610230phi,phi,BrooBr00,pos,G,,,,,
player,201610230phi,phi,BrooBr00,offense,53,,,,,
player,201610230phi,phi,BrooBr00,off_pct,91%,,,,,
player,201610230phi,phi,BrooBr00,defense,0,,,,,
player,201610230phi,phi,BrooBr00,def_pct,0%,,,,,
player,201610230phi,phi,BrooBr00,special_teams,4,,,,,
player,201610230phi,phi,BrooBr00,st_pct,17%,,,,,
player,201610230phi,phi,ErtzZa00,pos,TE,,,,,
player,201610230phi,phi,ErtzZa00,offense,48,,,,,
player,201610230phi,phi,ErtzZa00,off_pct,83%,,,,,
player,201610230phi,phi,ErtzZa00,defense,0,,,,,
player,201610230phi,phi,ErtzZa00,def_pct,0%,,,,,
player,201610230phi,phi,ErtzZa00,special_teams,7,,,,,
player,201610230phi,phi,ErtzZa00,st_pct,30%,,,,,
player,201610230phi,phi,MattJo00,pos,WR,,,,,
player,201610230phi,phi,MattJo00,offense,45,,,,,
player,201610230phi,phi,MattJo00,off_pct,78%,,,,,
player,201610230phi,phi,MattJo00,defense,0,,,,,
player,201610230phi,phi,MattJo00,def_pct,0%,,,,,
player,201610230phi,phi,MattJo00,special_teams,0,,,,,
player,201610230phi,phi,MattJo00,st_pct,0%,,,,,
player,201610230phi,phi,AghoNe00,pos,WR,,,,,
player,201610230phi,phi,AghoNe00,offense,43,,,,,
player,201610230phi,phi,AghoNe00,off_pct,74%,,,,,
player,201610230phi,phi,AghoNe00,defense,0,,,,,
player,201610230phi,phi,AghoNe00,def_pct,0%,,,,,
player,201610230phi,phi,AghoNe00,special_teams,0,,,,,
player,201610230phi,phi,AghoNe00,st_pct,0%,,,,,
player,201610230phi,phi,PeteJa21,pos,T,,,,,
player,201610230phi,phi,PeteJa21,offense,43,,,,,
player,201610230phi,phi,PeteJa21,off_pct,74%,,,,,
player,201610230phi,phi,PeteJa21,defense,0,,,,,
player,201610230phi,phi,PeteJa21,def_pct,0%,,,,,
player,201610230phi,phi,PeteJa21,special_teams,0,,,,,
player,201610230phi,phi,PeteJa21,st_pct,0%,,,,,
player,201610230phi,phi,CeleBr00,pos,TE,,,,,
player,201610230phi,phi,CeleBr00,offense,28,,,,,
player,201610230phi,phi,CeleBr00,off_pct,48%,,,,,
player,201610230phi,phi,CeleBr00,defense,0,,,,,
player,201610230phi,phi,CeleBr00,def_pct,0%,,,,,
player,201610230phi,phi,CeleBr00,special_teams,9,,,,,
player,201610230phi,phi,CeleBr00,st_pct,39%,,,,,
player,201610230phi,phi,GreeDo00,pos,WR,,,,,
player,201610230phi,phi,GreeDo00,offense,28,,,,,
player,201610230phi,phi,GreeDo00,off_pct,48%,,,,,
player,201610230phi,phi,GreeDo00,defense,0,,,,,
player,201610230phi,phi,GreeDo00,def_pct,0%,,,,,
player,201610230phi,phi,GreeDo00,special_teams,0,,,,,
player,201610230phi,phi,GreeDo00,st_pct,0%,,,,,
player,201610230phi,phi,SproDa00,pos,RB,,,,,
player,201610230phi,phi,SproDa00,offense,26,,,,,
player,201610230phi,phi,SproDa00,off_pct,45%,,,,,
player,201610230phi,phi,SproDa00,defense,0,,,,,
player,201610230phi,phi,SproDa00,def_pct,0%,,,,,
player,201610230phi,phi,SproDa00,special_teams,6,,,,,
player,201610230phi,phi,SproDa00,st_pct,26%,,,,,
player,201610230phi,phi,MathRy00,pos,RB,,,,,
player,201610230phi,phi,MathRy00,offense,26,,,,,
player,201610230phi,phi,MathRy00,off_pct,45%,,,,,
player,201610230phi,phi,MathRy00,defense,0,,,,,
player,201610230phi,phi,MathRy00,def_pct,0%,,,,,
player,201610230phi,phi,MathRy00,special_teams,0,,,,,
player,201610230phi,phi,MathRy00,st_pct,0%,,,,,
player,201610230phi,phi,HuffJo00,pos,WR,,,,,
player,201610230phi,phi,HuffJo00,offense,20,,,,,
player,201610230phi,phi,HuffJo00,off_pct,34%,,,,,
player,201610230phi,phi,HuffJo00,defense,0,,,,,
player,201610230phi,phi,HuffJo00,def_pct,0%,,,,,
player,201610230phi,phi,HuffJo00,special_teams,6,,,,,
player,201610230phi,phi,HuffJo00,st_pct,26%,,,,,
player,201610230phi,phi,TobiMa00,pos,G,,,,,
player,201610230phi,phi,TobiMa00,offense,20,,,,,
player,201610230phi,phi,TobiMa00,off_pct,34%,,,,,
player,201610230phi,phi,TobiMa00,defense,0,,,,,
player,201610230phi,phi,TobiMa00,def_pct,0%,,,,,
player,201610230phi,phi,TobiMa00,special_teams,4,,,,,
player,201610230phi,phi,TobiMa00,st_pct,17%,,,,,
player,201610230phi,phi,BurtTr01,pos,TE,,,,,
player,201610230phi,phi,BurtTr01,offense,13,,,,,
player,201610230phi,phi,BurtTr01,off_pct,22%,,,,,
player,201610230phi,phi,BurtTr01,defense,0,,,,,
player,201610230phi,phi,BurtTr01,def_pct,0%,,,,,
player,201610230phi,phi,BurtTr01,special_teams,16,,,,,
player,201610230phi,phi,BurtTr01,st_pct,70%,,,,,
player,201610230phi,phi,SmalWe00,pos,RB,,,,,
player,201610230phi,phi,SmalWe00,offense,5,,,,,
player,201610230phi,phi,SmalWe00,off_pct,9%,,,,,
player,201610230phi,phi,SmalWe00,defense,0,,,,,
player,201610230phi,phi,SmalWe00,def_pct,0%,,,,,
player,201610230phi,phi,SmalWe00,special_teams,10,,,,,
player,201610230phi,phi,SmalWe00,st_pct,43%,,,,,
player,201610230phi,phi,WisnSt01,pos,C,,,,,
player,201610230phi,phi,WisnSt01,offense,5,,,,,
player,201610230phi,phi,WisnSt01,off_pct,9%,,,,,
player,201610230phi,phi,WisnSt01,defense,0,,,,,
player,201610230phi,phi,WisnSt01,def_pct,0%,,,,,
player,201610230phi,phi,WisnSt01,special_teams,4,,,,,
player,201610230phi,phi,WisnSt01,st_pct,17%,,,,,
player,201610230phi,phi,BarnKe00,pos,RB,,,,,
player,201610230phi,phi,BarnKe00,offense,3,,,,,
player,201610230phi,phi,BarnKe00,off_pct,5%,,,,,
player,201610230phi,phi,BarnKe00,defense,0,,,,,
player,201610230phi,phi,BarnKe00,def_pct,0%,,,,,
player,201610230phi,phi,BarnKe00,special_teams,10,,,,,
player,201610230phi,phi,BarnKe00,st_pct,43%,,,,,
player,201610230phi,phi,JenkMa99,pos,SS,,,,,
player,201610230phi,phi,JenkMa99,offense,0,,,,,
player,201610230phi,phi,JenkMa99,off_pct,0%,,,,,
player,201610230phi,phi,JenkMa99,defense,76,,,,,
player,201610230phi,phi,JenkMa99,def_pct,100%,,,,,
player,201610230phi,phi,JenkMa99,special_teams,9,,,,,
player,201610230phi,phi,JenkMa99,st_pct,39%,,,,,
player,201610230phi,phi,BradNi00,pos,LB,,,,,
player,201610230phi,phi,BradNi00,offense,0,,,,,
player,201610230phi,phi,BradNi00,off_pct,0%,,,,,
player,201610230phi,phi,BradNi00,defense,76,,,,,
player,201610230phi,phi,BradNi00,def_pct,100%,,,,,
player,201610230phi,phi,BradNi00,special_teams,6,,,,,
player,201610230phi,phi,BradNi00,st_pct,26%,,,,,
player,201610230phi,phi,HickJo00,pos,LB,,,,,
player,201610230phi,phi,HickJo00,offense,0,,,,,
player,201610230phi,phi,HickJo00,off_pct,0%,,,,,
player,201610230phi,phi,HickJo00,defense,76,,,,,
player,201610230phi,phi,HickJo00,def_pct,100%,,,,,
player,201610230phi,phi,HickJo00,special_teams,4,,,,,
player,201610230phi,phi,HickJo00,st_pct,17%,,,,,
player,201610230phi,phi,CarrNo00,pos,CB,,,,,
player,201610230phi,phi,CarrNo00,offense,0,,,,,
player,201610230phi,phi,CarrNo00,off_pct,0%,,,,,
player,201610230phi,phi,CarrNo00,defense,75,,,,,
player,201610230phi,phi,CarrNo00,def_pct,99%,,,,,
player,201610230phi,phi,CarrNo00,special_teams,7,,,,,
player,201610230phi,phi,CarrNo00,st_pct,30%,,,,,
player,201610230phi,phi,McLeRo00,pos,FS,,,,,
player,201610230phi,phi,McLeRo00,offense,0,,,,,
player,201610230phi,phi,McLeRo00,off_pct,0%,,,,,
player,201610230phi,phi,McLeRo00,defense,75,,,,,
player,201610230phi,phi,McLeRo00,def_pct,99%,,,,,
player,201610230phi,phi,McLeRo00,special_teams,6,,,,,
player,201610230phi,phi,McLeRo00,st_pct,26%,,,,,
player,201610230phi,phi,GrahBr99,pos,DE,,,,,
player,201610230phi,phi,GrahBr99,offense,0,,,,,
player,201610230phi,phi,GrahBr99,off_pct,0%,,,,,
player,201610230phi,phi,GrahBr99,defense,57,,,,,
player,201610230phi,phi,GrahBr99,def_pct,75%,,,,,
player,201610230phi,phi,GrahBr99,special_teams,3,,,,,
player,201610230phi,phi,GrahBr99,st_pct,13%,,,,,
player,201610230phi,phi,CoxxFl00,pos,DT,,,,,
player,201610230phi,phi,CoxxFl00,offense,0,,,,,
player,201610230phi,phi,CoxxFl00,off_pct,0%,,,,,
player,201610230phi,phi,CoxxFl00,defense,54,,,,,
player,201610230phi,phi,CoxxFl00,def_pct,71%,,,,,
player,201610230phi,phi,CoxxFl00,special_teams,1,,,,,
player,201610230phi,phi,CoxxFl00,st_pct,4%,,,,,
player,201610230phi,phi,AlleBe00,pos,DT,,,,,
player,201610230phi,phi,AlleBe00,offense,0,,,,,
player,201610230phi,phi,AlleBe00,off_pct,0%,,,,,
player,201610230phi,phi,AlleBe00,defense,51,,,,,
player,201610230phi,phi,AlleBe00,def_pct,67%,,,,,
player,201610230phi,phi,AlleBe00,special_teams,7,,,,,
player,201610230phi,phi,AlleBe00,st_pct,30%,,,,,
player,201610230phi,phi,BarwCo99,pos,DE,,,,,
player,201610230phi,phi,BarwCo99,offense,0,,,,,
player,201610230phi,phi,BarwCo99,off_pct,0%,,,,,
player,201610230phi,phi,BarwCo99,defense,49,,,,,
player,201610230phi,phi,BarwCo99,def_pct,64%,,,,,
player,201610230phi,phi,BarwCo99,special_teams,2,,,,,
player,201610230phi,phi,BarwCo99,st_pct,9%,,,,,
player,201610230phi,phi,WatkJa01,pos,SS,,,,,
player,201610230phi,phi,WatkJa01,offense,0,,,,,
player,201610230phi,phi,WatkJa01,off_pct,0%,,,,,
player,201610230phi,phi,WatkJa01,defense,46,,,,,
player,201610230phi,phi,WatkJa01,def_pct,61%,,,,,
player,201610230phi,phi,WatkJa01,special_teams,14,,,,,
player,201610230phi,phi,WatkJa01,st_pct,61%,,,,,
player,201610230phi,phi,McKeLe99,pos,CB,,,,,
player,201610230phi,phi,McKeLe99,offense,0,,,,,
player,201610230phi,phi,McKeLe99,off_pct,0%,,,,,
player,201610230phi,phi,McKeLe99,defense,44,,,,,
player,201610230phi,phi,McKeLe99,def_pct,58%,,,,,
player,201610230phi,phi,McKeLe99,special_teams,2,,,,,
player,201610230phi,phi,McKeLe99,st_pct,9%,,,,,
player,201610230phi,phi,CurrVi00,pos,DE,,,,,
player,201610230phi,phi,CurrVi00,offense,0,,,,,
player,201610230phi,phi,CurrVi00,off_pct,0%,,,,,
player,201610230phi,phi,CurrVi00,defense,41,,,,,
player,201610230phi,phi,CurrVi00,def_pct,54%,,,,,
player,201610230phi,phi,CurrVi00,special_teams,3,,,,,
player,201610230phi,phi,CurrVi00,st_pct,13%,,,,,
player,201610230phi,phi,VaeaDe01,pos,DT,,,,,
player,201610230phi,phi,VaeaDe01,offense,0,,,,,
player,201610230phi,phi,VaeaDe01,off_pct,0%,,,,,
player,201610230phi,phi,VaeaDe01,defense,30,,,,,
player,201610230phi,phi,VaeaDe01,def_pct,39%,,,,,
player,201610230phi,phi,VaeaDe01,special_teams,2,,,,,
player,201610230phi,phi,VaeaDe01,st_pct,9%,,,,,
player,201610230phi,phi,MillJa02,pos,CB,,,,,
player,201610230phi,phi,MillJa02,offense,0,,,,,
player,201610230phi,phi,MillJa02,off_pct,0%,,,,,
player,201610230phi,phi,MillJa02,defense,27,,,,,
player,201610230phi,phi,MillJa02,def_pct,36%,,,,,
player,201610230phi,phi,MillJa02,special_teams,6,,,,,
player,201610230phi,phi,MillJa02,st_pct,26%,,,,,
player,201610230phi,phi,KendMy00,pos,LB,,,,,
player,201610230phi,phi,KendMy00,offense,0,,,,,
player,201610230phi,phi,KendMy00,off_pct,0%,,,,,
player,201610230phi,phi,KendMy00,defense,24,,,,,
player,201610230phi,phi,KendMy00,def_pct,32%,,,,,
player,201610230phi,phi,KendMy00,special_teams,5,,,,,
player,201610230phi,phi,KendMy00,st_pct,22%,,,,,
player,201610230phi,phi,SmitMa03,pos,DE,,,,,
player,201610230phi,phi,SmitMa03,offense,0,,,,,
player,201610230phi,phi,SmitMa03,off_pct,0%,,,,,
player,201610230phi,phi,SmitMa03,defense,18,,,,,
player,201610230phi,phi,SmitMa03,def_pct,24%,,,,,
player,201610230phi,phi,SmitMa03,special_teams,7,,,,,
player,201610230phi,phi,SmitMa03,st_pct,30%,,,,,
player,201610230phi,phi,BrooRo01,pos,CB,,,,,
player,201610230phi,phi,BrooRo01,offense,0,,,,,
player,201610230phi,phi,BrooRo01,off_pct,0%,,,,,
player,201610230phi,phi,BrooRo01,defense,7,,,,,
player,201610230phi,phi,BrooRo01,def_pct,9%,,,,,
player,201610230phi,phi,BrooRo01,special_teams,0,,,,,
player,201610230phi,phi,BrooRo01,st_pct,0%,,,,,
player,201610230phi,phi,MeanSt00,pos,DE,,,,,
player,201610230phi,phi,MeanSt00,offense,0,,,,,
player,201610230phi,phi,MeanSt00,off_pct,0%,,,,,
player,201610230phi,phi,MeanSt00,defense,5,,,,,
player,201610230phi,phi,MeanSt00,def_pct,7%,,,,,
player,201610230phi,phi,MeanSt00,special_teams,4,,,,,
player,201610230phi,phi,MeanSt00,st_pct,17%,,,,,
player,201610230phi,phi,TullSt20,pos,LB,,,,,
player,201610230phi,phi,TullSt20,offense,0,,,,,
player,201610230phi,phi,TullSt20,off_pct,0%,,,,,
player,201610230phi,phi,TullSt20,defense,5,,,,,
player,201610230phi,phi,TullSt20,def_pct,7%,,,,,
player,201610230phi,phi,TullSt20,special_teams,0,,,,,
player,201610230phi,phi,TullSt20,st_pct,0%,,,,,
player,201610230phi,phi,BramBr00,pos,DE,,,,,
player,201610230phi,phi,BramBr00,offense,0,,,,,
player,201610230phi,phi,BramBr00,off_pct,0%,,,,,
player,201610230phi,phi,BramBr00,defense,0,,,,,
player,201610230phi,phi,BramBr00,def_pct,0%,,,,,
player,201610230phi,phi,BramBr00,special_teams,18,,,,,
player,201610230phi,phi,BramBr00,st_pct,78%,,,,,
player,201610230phi,phi,MaraCh99,pos,FS,,,,,
player,201610230phi,phi,MaraCh99,offense,0,,,,,
player,201610230phi,phi,MaraCh99,off_pct,0%,,,,,
player,201610230phi,phi,MaraCh99,defense,0,,,,,
player,201610230phi,phi,MaraCh99,def_pct,0%,,,,,
player,201610230phi,phi,MaraCh99,special_teams,18,,,,,
player,201610230phi,phi,MaraCh99,st_pct,78%,,,,,
player,201610230phi,phi,GoodNa00,pos,LB,,,,,
player,201610230phi,phi,GoodNa00,offense,0,,,,,
player,201610230phi,phi,GoodNa00,off_pct,0%,,,,,
player,201610230phi,phi,GoodNa00,defense,0,,,,,
player,201610230phi,phi,GoodNa00,def_pct,0%,,,,,
player,201610230phi,phi,GoodNa00,special_teams,15,,,,,
player,201610230phi,phi,GoodNa00,st_pct,65%,,,,,
player,201610230phi,phi,SturCa00,pos,K,,,,,
player,201610230phi,phi,SturCa00,offense,0,,,,,
player,201610230phi,phi,SturCa00,off_pct,0%,,,,,
player,201610230phi,phi,SturCa00,defense,0,,,,,
player,201610230phi,phi,SturCa00,def_pct,0%,,,,,
player,201610230phi,phi,SturCa00,special_teams,9,,,,,
player,201610230phi,phi,SturCa00,st_pct,39%,,,,,
player,201610230phi,phi,DoreJo20,pos,LS,,,,,
player,201610230phi,phi,DoreJo20,offense,0,,,,,
player,201610230phi,phi,DoreJo20,off_pct,0%,,,,,
player,201610230phi,phi,DoreJo20,defense,0,,,,,
player,201610230phi,phi,DoreJo20,def_pct,0%,,,,,
player,201610230phi,phi,DoreJo20,special_teams,8,,,,,
player,201610230phi,phi,DoreJo20,st_pct,35%,,,,,
player,201610230phi,phi,JoneDo21,pos,P,,,,,
player,201610230phi,phi,JoneDo21,offense,0,,,,,
player,201610230phi,phi,JoneDo21,off_pct,0%,,,,,
player,201610230phi,phi,JoneDo21,defense,0,,,,,
player,201610230phi,phi,JoneDo21,def_pct,0%,,,,,
player,201610230phi,phi,JoneDo21,special_teams,8,,,,,
player,201610230phi,phi,JoneDo21,st_pct,35%,,,,,
player,201610230phi,phi,GrugKa00,pos,LB,,,,,
player,201610230phi,phi,GrugKa00,offense,0,,,,,
player,201610230phi,phi,GrugKa00,off_pct,0%,,,,,
player,201610230phi,phi,GrugKa00,defense,0,,,,,
player,201610230phi,phi,GrugKa00,def_pct,0%,,,,,
player,201610230phi,phi,GrugKa00,special_teams,5,,,,,
player,201610230phi,phi,GrugKa00,st_pct,22%,,,,,
player,201610230phi,min,FuscBr00,pos,G,,,,,
player,201610230phi,min,FuscBr00,offense,76,,,,,
player,201610230phi,min,FuscBr00,off_pct,100%,,,,,
player,201610230phi,min,FuscBr00,defense,0,,,,,
player,201610230phi,min,FuscBr00,def_pct,0%,,,,,
player,201610230phi,min,FuscBr00,special_teams,2,,,,,
player,201610230phi,min,FuscBr00,st_pct,9%,,,,,
player,201610230phi,min,ClemT.00,pos,T,,,,,
player,201610230phi,min,ClemT.00,offense,76,,,,,
player,201610230phi,min,ClemT.00,off_pct,100%,,,,,
player,201610230phi,min,ClemT.00,defense,0,,,,,
player,201610230phi,min,ClemT.00,def_pct,0%,,,,,
player,201610230phi,min,ClemT.00,special_teams,2,,,,,
player,201610230phi,min,ClemT.00,st_pct,9%,,,,,
player,201610230phi,min,BergJo20,pos,C,,,,,
player,201610230phi,min,BergJo20,offense,76,,,,,
player,201610230phi,min,BergJo20,off_pct,100%,,,,,
player,201610230phi,min,BergJo20,defense,0,,,,,
player,201610230phi,min,BergJo20,def_pct,0%,,,,,
player,201610230phi,min,BergJo20,special_teams,2,,,,,
player,201610230phi,min,BergJo20,st_pct,9%,,,,,
player,201610230phi,min,BoonAl21,pos,G,,,,,
player,201610230phi,min,BoonAl21,offense,76,,,,,
player,201610230phi,min,BoonAl21,off_pct,100%,,,,,
