game,2016,11,20161120,201611200sea,phi,"Philadelphia Eagles",15,sea,"Seattle Seahawks",26
player,201611200sea,sea,WillLu00,rec_yds,12,,,,,
player,201611200sea,sea,WillLu00,rec_td,0,,,,,
player,201611200sea,sea,WillLu00,rec_long,12,,,,,
player,201611200sea,sea,WillLu00,fumbles,0,,,,,
player,201611200sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201611200sea,sea,RichPa01,pass_cmp,0,,,,,
player,201611200sea,sea,RichPa01,pass_att,0,,,,,
player,201611200sea,sea,RichPa01,pass_yds,0,,,,,
player,201611200sea,sea,RichPa01,pass_td,0,,,,,
player,201611200sea,sea,RichPa01,pass_int,0,,,,,
player,201611200sea,sea,RichPa01,pass_sacked,0,,,,,
player,201611200sea,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201611200sea,sea,RichPa01,pass_long,0,,,,,
player,201611200sea,sea,RichPa01,pass_rating,,,,,,
player,201611200sea,sea,RichPa01,rush_att,0,,,,,
player,201611200sea,sea,RichPa01,rush_yds,0,,,,,
player,201611200sea,sea,RichPa01,rush_td,0,,,,,
player,201611200sea,sea,RichPa01,rush_long,0,,,,,
player,201611200sea,sea,RichPa01,targets,3,,,,,
player,201611200sea,sea,RichPa01,rec,1,,,,,
player,201611200sea,sea,RichPa01,rec_yds,6,,,,,
player,201611200sea,sea,RichPa01,rec_td,0,,,,,
player,201611200sea,sea,RichPa01,rec_long,6,,,,,
player,201611200sea,sea,RichPa01,fumbles,0,,,,,
player,201611200sea,sea,RichPa01,fumbles_lost,0,,,,,
player,201611200sea,sea,BoykTr00,pass_cmp,0,,,,,
player,201611200sea,sea,BoykTr00,pass_att,0,,,,,
player,201611200sea,sea,BoykTr00,pass_yds,0,,,,,
player,201611200sea,sea,BoykTr00,pass_td,0,,,,,
player,201611200sea,sea,BoykTr00,pass_int,0,,,,,
player,201611200sea,sea,BoykTr00,pass_sacked,0,,,,,
player,201611200sea,sea,BoykTr00,pass_sacked_yds,0,,,,,
player,201611200sea,sea,BoykTr00,pass_long,0,,,,,
player,201611200sea,sea,BoykTr00,pass_rating,,,,,,
player,201611200sea,sea,BoykTr00,rush_att,1,,,,,
player,201611200sea,sea,BoykTr00,rush_yds,-5,,,,,
player,201611200sea,sea,BoykTr00,rush_td,0,,,,,
player,201611200sea,sea,BoykTr00,rush_long,-5,,,,,
player,201611200sea,sea,BoykTr00,targets,0,,,,,
player,201611200sea,sea,BoykTr00,rec,0,,,,,
player,201611200sea,sea,BoykTr00,rec_yds,0,,,,,
player,201611200sea,sea,BoykTr00,rec_td,0,,,,,
player,201611200sea,sea,BoykTr00,rec_long,0,,,,,
player,201611200sea,sea,BoykTr00,fumbles,0,,,,,
player,201611200sea,sea,BoykTr00,fumbles_lost,0,,,,,
player,201611200sea,phi,CurrVi00,def_int,0,,,,,
player,201611200sea,phi,CurrVi00,def_int_yds,0,,,,,
player,201611200sea,phi,CurrVi00,def_int_td,0,,,,,
player,201611200sea,phi,CurrVi00,def_int_long,0,,,,,
player,201611200sea,phi,CurrVi00,pass_defended,0,,,,,
player,201611200sea,phi,CurrVi00,sacks,0.5,,,,,
player,201611200sea,phi,CurrVi00,tackles_combined,2,,,,,
player,201611200sea,phi,CurrVi00,tackles_solo,1,,,,,
player,201611200sea,phi,CurrVi00,tackles_assists,1,,,,,
player,201611200sea,phi,CurrVi00,tackles_loss,0,,,,,
player,201611200sea,phi,CurrVi00,qb_hits,2,,,,,
player,201611200sea,phi,CurrVi00,fumbles_rec,0,,,,,
player,201611200sea,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,CurrVi00,fumbles_forced,0,,,,,
player,201611200sea,phi,SmitMa03,def_int,0,,,,,
player,201611200sea,phi,SmitMa03,def_int_yds,0,,,,,
player,201611200sea,phi,SmitMa03,def_int_td,0,,,,,
player,201611200sea,phi,SmitMa03,def_int_long,0,,,,,
player,201611200sea,phi,SmitMa03,pass_defended,0,,,,,
player,201611200sea,phi,SmitMa03,sacks,0.5,,,,,
player,201611200sea,phi,SmitMa03,tackles_combined,2,,,,,
player,201611200sea,phi,SmitMa03,tackles_solo,0,,,,,
player,201611200sea,phi,SmitMa03,tackles_assists,2,,,,,
player,201611200sea,phi,SmitMa03,tackles_loss,0,,,,,
player,201611200sea,phi,SmitMa03,qb_hits,1,,,,,
player,201611200sea,phi,SmitMa03,fumbles_rec,0,,,,,
player,201611200sea,phi,SmitMa03,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,SmitMa03,fumbles_rec_td,0,,,,,
player,201611200sea,phi,SmitMa03,fumbles_forced,0,,,,,
player,201611200sea,phi,JenkMa99,def_int,0,,,,,
player,201611200sea,phi,JenkMa99,def_int_yds,0,,,,,
player,201611200sea,phi,JenkMa99,def_int_td,0,,,,,
player,201611200sea,phi,JenkMa99,def_int_long,0,,,,,
player,201611200sea,phi,JenkMa99,pass_defended,0,,,,,
player,201611200sea,phi,JenkMa99,sacks,0.0,,,,,
player,201611200sea,phi,JenkMa99,tackles_combined,7,,,,,
player,201611200sea,phi,JenkMa99,tackles_solo,4,,,,,
player,201611200sea,phi,JenkMa99,tackles_assists,3,,,,,
player,201611200sea,phi,JenkMa99,tackles_loss,0,,,,,
player,201611200sea,phi,JenkMa99,qb_hits,0,,,,,
player,201611200sea,phi,JenkMa99,fumbles_rec,0,,,,,
player,201611200sea,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201611200sea,phi,JenkMa99,fumbles_forced,0,,,,,
player,201611200sea,phi,BradNi00,def_int,0,,,,,
player,201611200sea,phi,BradNi00,def_int_yds,0,,,,,
player,201611200sea,phi,BradNi00,def_int_td,0,,,,,
player,201611200sea,phi,BradNi00,def_int_long,0,,,,,
player,201611200sea,phi,BradNi00,pass_defended,0,,,,,
player,201611200sea,phi,BradNi00,sacks,0.0,,,,,
player,201611200sea,phi,BradNi00,tackles_combined,6,,,,,
player,201611200sea,phi,BradNi00,tackles_solo,4,,,,,
player,201611200sea,phi,BradNi00,tackles_assists,2,,,,,
player,201611200sea,phi,BradNi00,tackles_loss,0,,,,,
player,201611200sea,phi,BradNi00,qb_hits,0,,,,,
player,201611200sea,phi,BradNi00,fumbles_rec,0,,,,,
player,201611200sea,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,BradNi00,fumbles_forced,0,,,,,
player,201611200sea,phi,CarrNo00,def_int,0,,,,,
player,201611200sea,phi,CarrNo00,def_int_yds,0,,,,,
player,201611200sea,phi,CarrNo00,def_int_td,0,,,,,
player,201611200sea,phi,CarrNo00,def_int_long,0,,,,,
player,201611200sea,phi,CarrNo00,pass_defended,2,,,,,
player,201611200sea,phi,CarrNo00,sacks,0.0,,,,,
player,201611200sea,phi,CarrNo00,tackles_combined,6,,,,,
player,201611200sea,phi,CarrNo00,tackles_solo,4,,,,,
player,201611200sea,phi,CarrNo00,tackles_assists,2,,,,,
player,201611200sea,phi,CarrNo00,tackles_loss,0,,,,,
player,201611200sea,phi,CarrNo00,qb_hits,0,,,,,
player,201611200sea,phi,CarrNo00,fumbles_rec,0,,,,,
player,201611200sea,phi,CarrNo00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,CarrNo00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,CarrNo00,fumbles_forced,0,,,,,
player,201611200sea,phi,HickJo00,def_int,0,,,,,
player,201611200sea,phi,HickJo00,def_int_yds,0,,,,,
player,201611200sea,phi,HickJo00,def_int_td,0,,,,,
player,201611200sea,phi,HickJo00,def_int_long,0,,,,,
player,201611200sea,phi,HickJo00,pass_defended,0,,,,,
player,201611200sea,phi,HickJo00,sacks,0.0,,,,,
player,201611200sea,phi,HickJo00,tackles_combined,6,,,,,
player,201611200sea,phi,HickJo00,tackles_solo,4,,,,,
player,201611200sea,phi,HickJo00,tackles_assists,2,,,,,
player,201611200sea,phi,HickJo00,tackles_loss,0,,,,,
player,201611200sea,phi,HickJo00,qb_hits,0,,,,,
player,201611200sea,phi,HickJo00,fumbles_rec,0,,,,,
player,201611200sea,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,HickJo00,fumbles_forced,0,,,,,
player,201611200sea,phi,WatkJa01,def_int,0,,,,,
player,201611200sea,phi,WatkJa01,def_int_yds,0,,,,,
player,201611200sea,phi,WatkJa01,def_int_td,0,,,,,
player,201611200sea,phi,WatkJa01,def_int_long,0,,,,,
player,201611200sea,phi,WatkJa01,pass_defended,0,,,,,
player,201611200sea,phi,WatkJa01,sacks,0.0,,,,,
player,201611200sea,phi,WatkJa01,tackles_combined,5,,,,,
player,201611200sea,phi,WatkJa01,tackles_solo,3,,,,,
player,201611200sea,phi,WatkJa01,tackles_assists,2,,,,,
player,201611200sea,phi,WatkJa01,tackles_loss,0,,,,,
player,201611200sea,phi,WatkJa01,qb_hits,0,,,,,
player,201611200sea,phi,WatkJa01,fumbles_rec,0,,,,,
player,201611200sea,phi,WatkJa01,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,WatkJa01,fumbles_rec_td,0,,,,,
player,201611200sea,phi,WatkJa01,fumbles_forced,0,,,,,
player,201611200sea,phi,CoxxFl00,def_int,0,,,,,
player,201611200sea,phi,CoxxFl00,def_int_yds,0,,,,,
player,201611200sea,phi,CoxxFl00,def_int_td,0,,,,,
player,201611200sea,phi,CoxxFl00,def_int_long,0,,,,,
player,201611200sea,phi,CoxxFl00,pass_defended,0,,,,,
player,201611200sea,phi,CoxxFl00,sacks,0.0,,,,,
player,201611200sea,phi,CoxxFl00,tackles_combined,4,,,,,
player,201611200sea,phi,CoxxFl00,tackles_solo,2,,,,,
player,201611200sea,phi,CoxxFl00,tackles_assists,2,,,,,
player,201611200sea,phi,CoxxFl00,tackles_loss,1,,,,,
player,201611200sea,phi,CoxxFl00,qb_hits,2,,,,,
player,201611200sea,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201611200sea,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201611200sea,phi,BarwCo99,def_int,0,,,,,
player,201611200sea,phi,BarwCo99,def_int_yds,0,,,,,
player,201611200sea,phi,BarwCo99,def_int_td,0,,,,,
player,201611200sea,phi,BarwCo99,def_int_long,0,,,,,
player,201611200sea,phi,BarwCo99,pass_defended,0,,,,,
player,201611200sea,phi,BarwCo99,sacks,0.0,,,,,
player,201611200sea,phi,BarwCo99,tackles_combined,3,,,,,
player,201611200sea,phi,BarwCo99,tackles_solo,1,,,,,
player,201611200sea,phi,BarwCo99,tackles_assists,2,,,,,
player,201611200sea,phi,BarwCo99,tackles_loss,0,,,,,
player,201611200sea,phi,BarwCo99,qb_hits,0,,,,,
player,201611200sea,phi,BarwCo99,fumbles_rec,0,,,,,
player,201611200sea,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201611200sea,phi,BarwCo99,fumbles_forced,0,,,,,
player,201611200sea,phi,KendMy00,def_int,0,,,,,
player,201611200sea,phi,KendMy00,def_int_yds,0,,,,,
player,201611200sea,phi,KendMy00,def_int_td,0,,,,,
player,201611200sea,phi,KendMy00,def_int_long,0,,,,,
player,201611200sea,phi,KendMy00,pass_defended,0,,,,,
player,201611200sea,phi,KendMy00,sacks,0.0,,,,,
player,201611200sea,phi,KendMy00,tackles_combined,3,,,,,
player,201611200sea,phi,KendMy00,tackles_solo,1,,,,,
player,201611200sea,phi,KendMy00,tackles_assists,2,,,,,
player,201611200sea,phi,KendMy00,tackles_loss,0,,,,,
player,201611200sea,phi,KendMy00,qb_hits,0,,,,,
player,201611200sea,phi,KendMy00,fumbles_rec,0,,,,,
player,201611200sea,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,KendMy00,fumbles_forced,0,,,,,
player,201611200sea,phi,LogaBe00,def_int,0,,,,,
player,201611200sea,phi,LogaBe00,def_int_yds,0,,,,,
player,201611200sea,phi,LogaBe00,def_int_td,0,,,,,
player,201611200sea,phi,LogaBe00,def_int_long,0,,,,,
player,201611200sea,phi,LogaBe00,pass_defended,0,,,,,
player,201611200sea,phi,LogaBe00,sacks,0.0,,,,,
player,201611200sea,phi,LogaBe00,tackles_combined,3,,,,,
player,201611200sea,phi,LogaBe00,tackles_solo,1,,,,,
player,201611200sea,phi,LogaBe00,tackles_assists,2,,,,,
player,201611200sea,phi,LogaBe00,tackles_loss,0,,,,,
player,201611200sea,phi,LogaBe00,qb_hits,1,,,,,
player,201611200sea,phi,LogaBe00,fumbles_rec,0,,,,,
player,201611200sea,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,LogaBe00,fumbles_forced,0,,,,,
player,201611200sea,phi,McKeLe99,def_int,0,,,,,
player,201611200sea,phi,McKeLe99,def_int_yds,0,,,,,
player,201611200sea,phi,McKeLe99,def_int_td,0,,,,,
player,201611200sea,phi,McKeLe99,def_int_long,0,,,,,
player,201611200sea,phi,McKeLe99,pass_defended,1,,,,,
player,201611200sea,phi,McKeLe99,sacks,0.0,,,,,
player,201611200sea,phi,McKeLe99,tackles_combined,3,,,,,
player,201611200sea,phi,McKeLe99,tackles_solo,2,,,,,
player,201611200sea,phi,McKeLe99,tackles_assists,1,,,,,
player,201611200sea,phi,McKeLe99,tackles_loss,0,,,,,
player,201611200sea,phi,McKeLe99,qb_hits,0,,,,,
player,201611200sea,phi,McKeLe99,fumbles_rec,0,,,,,
player,201611200sea,phi,McKeLe99,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,McKeLe99,fumbles_rec_td,0,,,,,
player,201611200sea,phi,McKeLe99,fumbles_forced,0,,,,,
player,201611200sea,phi,McLeRo00,def_int,0,,,,,
player,201611200sea,phi,McLeRo00,def_int_yds,0,,,,,
player,201611200sea,phi,McLeRo00,def_int_td,0,,,,,
player,201611200sea,phi,McLeRo00,def_int_long,0,,,,,
player,201611200sea,phi,McLeRo00,pass_defended,1,,,,,
player,201611200sea,phi,McLeRo00,sacks,0.0,,,,,
player,201611200sea,phi,McLeRo00,tackles_combined,3,,,,,
player,201611200sea,phi,McLeRo00,tackles_solo,2,,,,,
player,201611200sea,phi,McLeRo00,tackles_assists,1,,,,,
player,201611200sea,phi,McLeRo00,tackles_loss,0,,,,,
player,201611200sea,phi,McLeRo00,qb_hits,0,,,,,
player,201611200sea,phi,McLeRo00,fumbles_rec,0,,,,,
player,201611200sea,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,McLeRo00,fumbles_forced,0,,,,,
player,201611200sea,phi,MillJa02,def_int,0,,,,,
player,201611200sea,phi,MillJa02,def_int_yds,0,,,,,
player,201611200sea,phi,MillJa02,def_int_td,0,,,,,
player,201611200sea,phi,MillJa02,def_int_long,0,,,,,
player,201611200sea,phi,MillJa02,pass_defended,0,,,,,
player,201611200sea,phi,MillJa02,sacks,0.0,,,,,
player,201611200sea,phi,MillJa02,tackles_combined,3,,,,,
player,201611200sea,phi,MillJa02,tackles_solo,2,,,,,
player,201611200sea,phi,MillJa02,tackles_assists,1,,,,,
player,201611200sea,phi,MillJa02,tackles_loss,0,,,,,
player,201611200sea,phi,MillJa02,qb_hits,0,,,,,
player,201611200sea,phi,MillJa02,fumbles_rec,0,,,,,
player,201611200sea,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201611200sea,phi,MillJa02,fumbles_forced,0,,,,,
player,201611200sea,phi,GrahBr99,def_int,0,,,,,
player,201611200sea,phi,GrahBr99,def_int_yds,0,,,,,
player,201611200sea,phi,GrahBr99,def_int_td,0,,,,,
player,201611200sea,phi,GrahBr99,def_int_long,0,,,,,
player,201611200sea,phi,GrahBr99,pass_defended,0,,,,,
player,201611200sea,phi,GrahBr99,sacks,0.0,,,,,
player,201611200sea,phi,GrahBr99,tackles_combined,2,,,,,
player,201611200sea,phi,GrahBr99,tackles_solo,1,,,,,
player,201611200sea,phi,GrahBr99,tackles_assists,1,,,,,
player,201611200sea,phi,GrahBr99,tackles_loss,0,,,,,
player,201611200sea,phi,GrahBr99,qb_hits,1,,,,,
player,201611200sea,phi,GrahBr99,fumbles_rec,0,,,,,
player,201611200sea,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201611200sea,phi,GrahBr99,fumbles_forced,0,,,,,
player,201611200sea,phi,SmalWe00,def_int,0,,,,,
player,201611200sea,phi,SmalWe00,def_int_yds,,,,,,
player,201611200sea,phi,SmalWe00,def_int_td,0,,,,,
player,201611200sea,phi,SmalWe00,def_int_long,0,,,,,
player,201611200sea,phi,SmalWe00,pass_defended,0,,,,,
player,201611200sea,phi,SmalWe00,sacks,0.0,,,,,
player,201611200sea,phi,SmalWe00,tackles_combined,2,,,,,
player,201611200sea,phi,SmalWe00,tackles_solo,1,,,,,
player,201611200sea,phi,SmalWe00,tackles_assists,1,,,,,
player,201611200sea,phi,SmalWe00,tackles_loss,0,,,,,
player,201611200sea,phi,SmalWe00,qb_hits,0,,,,,
player,201611200sea,phi,SmalWe00,fumbles_rec,0,,,,,
player,201611200sea,phi,SmalWe00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,SmalWe00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,SmalWe00,fumbles_forced,0,,,,,
player,201611200sea,phi,AlleBe00,def_int,0,,,,,
player,201611200sea,phi,AlleBe00,def_int_yds,0,,,,,
player,201611200sea,phi,AlleBe00,def_int_td,0,,,,,
player,201611200sea,phi,AlleBe00,def_int_long,0,,,,,
player,201611200sea,phi,AlleBe00,pass_defended,0,,,,,
player,201611200sea,phi,AlleBe00,sacks,0.0,,,,,
player,201611200sea,phi,AlleBe00,tackles_combined,1,,,,,
player,201611200sea,phi,AlleBe00,tackles_solo,0,,,,,
player,201611200sea,phi,AlleBe00,tackles_assists,1,,,,,
player,201611200sea,phi,AlleBe00,tackles_loss,0,,,,,
player,201611200sea,phi,AlleBe00,qb_hits,0,,,,,
player,201611200sea,phi,AlleBe00,fumbles_rec,0,,,,,
player,201611200sea,phi,AlleBe00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,AlleBe00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,AlleBe00,fumbles_forced,0,,,,,
player,201611200sea,phi,BramBr00,def_int,0,,,,,
player,201611200sea,phi,BramBr00,def_int_yds,0,,,,,
player,201611200sea,phi,BramBr00,def_int_td,0,,,,,
player,201611200sea,phi,BramBr00,def_int_long,0,,,,,
player,201611200sea,phi,BramBr00,pass_defended,0,,,,,
player,201611200sea,phi,BramBr00,sacks,0.0,,,,,
player,201611200sea,phi,BramBr00,tackles_combined,1,,,,,
player,201611200sea,phi,BramBr00,tackles_solo,1,,,,,
player,201611200sea,phi,BramBr00,tackles_assists,0,,,,,
player,201611200sea,phi,BramBr00,tackles_loss,0,,,,,
player,201611200sea,phi,BramBr00,qb_hits,0,,,,,
player,201611200sea,phi,BramBr00,fumbles_rec,0,,,,,
player,201611200sea,phi,BramBr00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,BramBr00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,BramBr00,fumbles_forced,0,,,,,
player,201611200sea,phi,GrugKa00,def_int,0,,,,,
player,201611200sea,phi,GrugKa00,def_int_yds,0,,,,,
player,201611200sea,phi,GrugKa00,def_int_td,0,,,,,
player,201611200sea,phi,GrugKa00,def_int_long,0,,,,,
player,201611200sea,phi,GrugKa00,pass_defended,0,,,,,
player,201611200sea,phi,GrugKa00,sacks,0.0,,,,,
player,201611200sea,phi,GrugKa00,tackles_combined,1,,,,,
player,201611200sea,phi,GrugKa00,tackles_solo,0,,,,,
player,201611200sea,phi,GrugKa00,tackles_assists,1,,,,,
player,201611200sea,phi,GrugKa00,tackles_loss,0,,,,,
player,201611200sea,phi,GrugKa00,qb_hits,0,,,,,
player,201611200sea,phi,GrugKa00,fumbles_rec,0,,,,,
player,201611200sea,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201611200sea,phi,GrugKa00,fumbles_forced,0,,,,,
player,201611200sea,phi,VaeaDe01,def_int,0,,,,,
player,201611200sea,phi,VaeaDe01,def_int_yds,0,,,,,
player,201611200sea,phi,VaeaDe01,def_int_td,0,,,,,
player,201611200sea,phi,VaeaDe01,def_int_long,0,,,,,
player,201611200sea,phi,VaeaDe01,pass_defended,0,,,,,
player,201611200sea,phi,VaeaDe01,sacks,0.0,,,,,
player,201611200sea,phi,VaeaDe01,tackles_combined,1,,,,,
player,201611200sea,phi,VaeaDe01,tackles_solo,0,,,,,
player,201611200sea,phi,VaeaDe01,tackles_assists,1,,,,,
player,201611200sea,phi,VaeaDe01,tackles_loss,0,,,,,
player,201611200sea,phi,VaeaDe01,qb_hits,0,,,,,
player,201611200sea,phi,VaeaDe01,fumbles_rec,0,,,,,
player,201611200sea,phi,VaeaDe01,fumbles_rec_yds,0,,,,,
player,201611200sea,phi,VaeaDe01,fumbles_rec_td,0,,,,,
player,201611200sea,phi,VaeaDe01,fumbles_forced,0,,,,,
player,201611200sea,sea,ChanKa99,def_int,1,,,,,
player,201611200sea,sea,ChanKa99,def_int_yds,5,,,,,
player,201611200sea,sea,ChanKa99,def_int_td,0,,,,,
player,201611200sea,sea,ChanKa99,def_int_long,5,,,,,
player,201611200sea,sea,ChanKa99,pass_defended,2,,,,,
player,201611200sea,sea,ChanKa99,sacks,0.0,,,,,
player,201611200sea,sea,ChanKa99,tackles_combined,8,,,,,
player,201611200sea,sea,ChanKa99,tackles_solo,1,,,,,
player,201611200sea,sea,ChanKa99,tackles_assists,7,,,,,
player,201611200sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201611200sea,sea,ChanKa99,qb_hits,0,,,,,
player,201611200sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201611200sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201611200sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201611200sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201611200sea,sea,SherRi00,def_int,1,,,,,
player,201611200sea,sea,SherRi00,def_int_yds,0,,,,,
player,201611200sea,sea,SherRi00,def_int_td,0,,,,,
player,201611200sea,sea,SherRi00,def_int_long,0,,,,,
player,201611200sea,sea,SherRi00,pass_defended,2,,,,,
player,201611200sea,sea,SherRi00,sacks,0.0,,,,,
player,201611200sea,sea,SherRi00,tackles_combined,4,,,,,
player,201611200sea,sea,SherRi00,tackles_solo,2,,,,,
player,201611200sea,sea,SherRi00,tackles_assists,2,,,,,
player,201611200sea,sea,SherRi00,tackles_loss,0,,,,,
player,201611200sea,sea,SherRi00,qb_hits,0,,,,,
player,201611200sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201611200sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201611200sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201611200sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201611200sea,sea,WagnBo00,def_int,0,,,,,
player,201611200sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201611200sea,sea,WagnBo00,def_int_td,0,,,,,
player,201611200sea,sea,WagnBo00,def_int_long,0,,,,,
player,201611200sea,sea,WagnBo00,pass_defended,0,,,,,
player,201611200sea,sea,WagnBo00,sacks,1.0,,,,,
player,201611200sea,sea,WagnBo00,tackles_combined,15,,,,,
player,201611200sea,sea,WagnBo00,tackles_solo,5,,,,,
player,201611200sea,sea,WagnBo00,tackles_assists,10,,,,,
player,201611200sea,sea,WagnBo00,tackles_loss,2,,,,,
player,201611200sea,sea,WagnBo00,qb_hits,1,,,,,
player,201611200sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201611200sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201611200sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201611200sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201611200sea,sea,AvriCl99,def_int,0,,,,,
player,201611200sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201611200sea,sea,AvriCl99,def_int_td,0,,,,,
player,201611200sea,sea,AvriCl99,def_int_long,0,,,,,
player,201611200sea,sea,AvriCl99,pass_defended,0,,,,,
player,201611200sea,sea,AvriCl99,sacks,1.0,,,,,
player,201611200sea,sea,AvriCl99,tackles_combined,2,,,,,
player,201611200sea,sea,AvriCl99,tackles_solo,2,,,,,
player,201611200sea,sea,AvriCl99,tackles_assists,0,,,,,
player,201611200sea,sea,AvriCl99,tackles_loss,0,,,,,
player,201611200sea,sea,AvriCl99,qb_hits,4,,,,,
player,201611200sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201611200sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201611200sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201611200sea,sea,AvriCl99,fumbles_forced,1,,,,,
player,201611200sea,sea,WrigK.00,def_int,0,,,,,
player,201611200sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201611200sea,sea,WrigK.00,def_int_td,0,,,,,
player,201611200sea,sea,WrigK.00,def_int_long,0,,,,,
player,201611200sea,sea,WrigK.00,pass_defended,1,,,,,
player,201611200sea,sea,WrigK.00,sacks,0.0,,,,,
player,201611200sea,sea,WrigK.00,tackles_combined,10,,,,,
player,201611200sea,sea,WrigK.00,tackles_solo,6,,,,,
player,201611200sea,sea,WrigK.00,tackles_assists,4,,,,,
player,201611200sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201611200sea,sea,WrigK.00,qb_hits,0,,,,,
player,201611200sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201611200sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201611200sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201611200sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201611200sea,sea,LaneJe00,def_int,0,,,,,
player,201611200sea,sea,LaneJe00,def_int_yds,0,,,,,
player,201611200sea,sea,LaneJe00,def_int_td,0,,,,,
player,201611200sea,sea,LaneJe00,def_int_long,0,,,,,
player,201611200sea,sea,LaneJe00,pass_defended,0,,,,,
player,201611200sea,sea,LaneJe00,sacks,0.0,,,,,
player,201611200sea,sea,LaneJe00,tackles_combined,6,,,,,
player,201611200sea,sea,LaneJe00,tackles_solo,5,,,,,
player,201611200sea,sea,LaneJe00,tackles_assists,1,,,,,
player,201611200sea,sea,LaneJe00,tackles_loss,0,,,,,
player,201611200sea,sea,LaneJe00,qb_hits,0,,,,,
player,201611200sea,sea,LaneJe00,fumbles_rec,0,,,,,
player,201611200sea,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201611200sea,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201611200sea,sea,LaneJe00,fumbles_forced,0,,,,,
player,201611200sea,sea,ThorNe00,def_int,0,,,,,
player,201611200sea,sea,ThorNe00,def_int_yds,0,,,,,
player,201611200sea,sea,ThorNe00,def_int_td,0,,,,,
player,201611200sea,sea,ThorNe00,def_int_long,0,,,,,
