game,2016,9,20161106,201611060sfo,nor,"New Orleans Saints",41,sfo,"San Francisco 49ers",23
player,201611060sfo,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,RobeCr00,fumbles_forced,0,,,,,
player,201611060sfo,nor,BellVo00,def_int,0,,,,,
player,201611060sfo,nor,BellVo00,def_int_yds,0,,,,,
player,201611060sfo,nor,BellVo00,def_int_td,0,,,,,
player,201611060sfo,nor,BellVo00,def_int_long,0,,,,,
player,201611060sfo,nor,BellVo00,pass_defended,0,,,,,
player,201611060sfo,nor,BellVo00,sacks,0.5,,,,,
player,201611060sfo,nor,BellVo00,tackles_combined,6,,,,,
player,201611060sfo,nor,BellVo00,tackles_solo,4,,,,,
player,201611060sfo,nor,BellVo00,tackles_assists,2,,,,,
player,201611060sfo,nor,BellVo00,tackles_loss,0,,,,,
player,201611060sfo,nor,BellVo00,qb_hits,1,,,,,
player,201611060sfo,nor,BellVo00,fumbles_rec,1,,,,,
player,201611060sfo,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,BellVo00,fumbles_forced,0,,,,,
player,201611060sfo,nor,JordCa00,def_int,0,,,,,
player,201611060sfo,nor,JordCa00,def_int_yds,0,,,,,
player,201611060sfo,nor,JordCa00,def_int_td,0,,,,,
player,201611060sfo,nor,JordCa00,def_int_long,0,,,,,
player,201611060sfo,nor,JordCa00,pass_defended,0,,,,,
player,201611060sfo,nor,JordCa00,sacks,0.5,,,,,
player,201611060sfo,nor,JordCa00,tackles_combined,2,,,,,
player,201611060sfo,nor,JordCa00,tackles_solo,1,,,,,
player,201611060sfo,nor,JordCa00,tackles_assists,1,,,,,
player,201611060sfo,nor,JordCa00,tackles_loss,0,,,,,
player,201611060sfo,nor,JordCa00,qb_hits,1,,,,,
player,201611060sfo,nor,JordCa00,fumbles_rec,0,,,,,
player,201611060sfo,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,JordCa00,fumbles_forced,0,,,,,
player,201611060sfo,nor,VaccKe00,def_int,0,,,,,
player,201611060sfo,nor,VaccKe00,def_int_yds,0,,,,,
player,201611060sfo,nor,VaccKe00,def_int_td,0,,,,,
player,201611060sfo,nor,VaccKe00,def_int_long,0,,,,,
player,201611060sfo,nor,VaccKe00,pass_defended,0,,,,,
player,201611060sfo,nor,VaccKe00,sacks,0.0,,,,,
player,201611060sfo,nor,VaccKe00,tackles_combined,9,,,,,
player,201611060sfo,nor,VaccKe00,tackles_solo,9,,,,,
player,201611060sfo,nor,VaccKe00,tackles_assists,0,,,,,
player,201611060sfo,nor,VaccKe00,tackles_loss,0,,,,,
player,201611060sfo,nor,VaccKe00,qb_hits,0,,,,,
player,201611060sfo,nor,VaccKe00,fumbles_rec,1,,,,,
player,201611060sfo,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,VaccKe00,fumbles_forced,1,,,,,
player,201611060sfo,nor,ByrdJa99,def_int,0,,,,,
player,201611060sfo,nor,ByrdJa99,def_int_yds,0,,,,,
player,201611060sfo,nor,ByrdJa99,def_int_td,0,,,,,
player,201611060sfo,nor,ByrdJa99,def_int_long,0,,,,,
player,201611060sfo,nor,ByrdJa99,pass_defended,0,,,,,
player,201611060sfo,nor,ByrdJa99,sacks,0.0,,,,,
player,201611060sfo,nor,ByrdJa99,tackles_combined,8,,,,,
player,201611060sfo,nor,ByrdJa99,tackles_solo,7,,,,,
player,201611060sfo,nor,ByrdJa99,tackles_assists,1,,,,,
player,201611060sfo,nor,ByrdJa99,tackles_loss,0,,,,,
player,201611060sfo,nor,ByrdJa99,qb_hits,0,,,,,
player,201611060sfo,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201611060sfo,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201611060sfo,nor,StupNa01,def_int,0,,,,,
player,201611060sfo,nor,StupNa01,def_int_yds,0,,,,,
player,201611060sfo,nor,StupNa01,def_int_td,0,,,,,
player,201611060sfo,nor,StupNa01,def_int_long,0,,,,,
player,201611060sfo,nor,StupNa01,pass_defended,0,,,,,
player,201611060sfo,nor,StupNa01,sacks,0.0,,,,,
player,201611060sfo,nor,StupNa01,tackles_combined,7,,,,,
player,201611060sfo,nor,StupNa01,tackles_solo,7,,,,,
player,201611060sfo,nor,StupNa01,tackles_assists,0,,,,,
player,201611060sfo,nor,StupNa01,tackles_loss,0,,,,,
player,201611060sfo,nor,StupNa01,qb_hits,0,,,,,
player,201611060sfo,nor,StupNa01,fumbles_rec,1,,,,,
player,201611060sfo,nor,StupNa01,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,StupNa01,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,StupNa01,fumbles_forced,1,,,,,
player,201611060sfo,nor,WebbBW00,def_int,0,,,,,
player,201611060sfo,nor,WebbBW00,def_int_yds,0,,,,,
player,201611060sfo,nor,WebbBW00,def_int_td,0,,,,,
player,201611060sfo,nor,WebbBW00,def_int_long,0,,,,,
player,201611060sfo,nor,WebbBW00,pass_defended,0,,,,,
player,201611060sfo,nor,WebbBW00,sacks,0.0,,,,,
player,201611060sfo,nor,WebbBW00,tackles_combined,3,,,,,
player,201611060sfo,nor,WebbBW00,tackles_solo,3,,,,,
player,201611060sfo,nor,WebbBW00,tackles_assists,0,,,,,
player,201611060sfo,nor,WebbBW00,tackles_loss,0,,,,,
player,201611060sfo,nor,WebbBW00,qb_hits,0,,,,,
player,201611060sfo,nor,WebbBW00,fumbles_rec,0,,,,,
player,201611060sfo,nor,WebbBW00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,WebbBW00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,WebbBW00,fumbles_forced,0,,,,,
player,201611060sfo,nor,BreaDe00,def_int,0,,,,,
player,201611060sfo,nor,BreaDe00,def_int_yds,0,,,,,
player,201611060sfo,nor,BreaDe00,def_int_td,0,,,,,
player,201611060sfo,nor,BreaDe00,def_int_long,0,,,,,
player,201611060sfo,nor,BreaDe00,pass_defended,0,,,,,
player,201611060sfo,nor,BreaDe00,sacks,0.0,,,,,
player,201611060sfo,nor,BreaDe00,tackles_combined,2,,,,,
player,201611060sfo,nor,BreaDe00,tackles_solo,2,,,,,
player,201611060sfo,nor,BreaDe00,tackles_assists,0,,,,,
player,201611060sfo,nor,BreaDe00,tackles_loss,0,,,,,
player,201611060sfo,nor,BreaDe00,qb_hits,0,,,,,
player,201611060sfo,nor,BreaDe00,fumbles_rec,0,,,,,
player,201611060sfo,nor,BreaDe00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,BreaDe00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,BreaDe00,fumbles_forced,0,,,,,
player,201611060sfo,nor,CrawKe02,def_int,0,,,,,
player,201611060sfo,nor,CrawKe02,def_int_yds,0,,,,,
player,201611060sfo,nor,CrawKe02,def_int_td,0,,,,,
player,201611060sfo,nor,CrawKe02,def_int_long,0,,,,,
player,201611060sfo,nor,CrawKe02,pass_defended,0,,,,,
player,201611060sfo,nor,CrawKe02,sacks,0.0,,,,,
player,201611060sfo,nor,CrawKe02,tackles_combined,2,,,,,
player,201611060sfo,nor,CrawKe02,tackles_solo,2,,,,,
player,201611060sfo,nor,CrawKe02,tackles_assists,0,,,,,
player,201611060sfo,nor,CrawKe02,tackles_loss,0,,,,,
player,201611060sfo,nor,CrawKe02,qb_hits,0,,,,,
player,201611060sfo,nor,CrawKe02,fumbles_rec,0,,,,,
player,201611060sfo,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,CrawKe02,fumbles_forced,0,,,,,
player,201611060sfo,nor,ColeBr00,def_int,0,,,,,
player,201611060sfo,nor,ColeBr00,def_int_yds,,,,,,
player,201611060sfo,nor,ColeBr00,def_int_td,0,,,,,
player,201611060sfo,nor,ColeBr00,def_int_long,0,,,,,
player,201611060sfo,nor,ColeBr00,pass_defended,0,,,,,
player,201611060sfo,nor,ColeBr00,sacks,0.0,,,,,
player,201611060sfo,nor,ColeBr00,tackles_combined,1,,,,,
player,201611060sfo,nor,ColeBr00,tackles_solo,0,,,,,
player,201611060sfo,nor,ColeBr00,tackles_assists,1,,,,,
player,201611060sfo,nor,ColeBr00,tackles_loss,0,,,,,
player,201611060sfo,nor,ColeBr00,qb_hits,0,,,,,
player,201611060sfo,nor,ColeBr00,fumbles_rec,0,,,,,
player,201611060sfo,nor,ColeBr00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,ColeBr00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,ColeBr00,fumbles_forced,0,,,,,
player,201611060sfo,nor,EdebKa00,def_int,0,,,,,
player,201611060sfo,nor,EdebKa00,def_int_yds,0,,,,,
player,201611060sfo,nor,EdebKa00,def_int_td,0,,,,,
player,201611060sfo,nor,EdebKa00,def_int_long,0,,,,,
player,201611060sfo,nor,EdebKa00,pass_defended,0,,,,,
player,201611060sfo,nor,EdebKa00,sacks,0.0,,,,,
player,201611060sfo,nor,EdebKa00,tackles_combined,1,,,,,
player,201611060sfo,nor,EdebKa00,tackles_solo,1,,,,,
player,201611060sfo,nor,EdebKa00,tackles_assists,0,,,,,
player,201611060sfo,nor,EdebKa00,tackles_loss,0,,,,,
player,201611060sfo,nor,EdebKa00,qb_hits,0,,,,,
player,201611060sfo,nor,EdebKa00,fumbles_rec,0,,,,,
player,201611060sfo,nor,EdebKa00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,EdebKa00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,EdebKa00,fumbles_forced,0,,,,,
player,201611060sfo,nor,HarpRo21,def_int,0,,,,,
player,201611060sfo,nor,HarpRo21,def_int_yds,0,,,,,
player,201611060sfo,nor,HarpRo21,def_int_td,0,,,,,
player,201611060sfo,nor,HarpRo21,def_int_long,0,,,,,
player,201611060sfo,nor,HarpRo21,pass_defended,0,,,,,
player,201611060sfo,nor,HarpRo21,sacks,0.0,,,,,
player,201611060sfo,nor,HarpRo21,tackles_combined,1,,,,,
player,201611060sfo,nor,HarpRo21,tackles_solo,0,,,,,
player,201611060sfo,nor,HarpRo21,tackles_assists,1,,,,,
player,201611060sfo,nor,HarpRo21,tackles_loss,0,,,,,
player,201611060sfo,nor,HarpRo21,qb_hits,0,,,,,
player,201611060sfo,nor,HarpRo21,fumbles_rec,0,,,,,
player,201611060sfo,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,HarpRo21,fumbles_forced,0,,,,,
player,201611060sfo,nor,LampJa00,def_int,0,,,,,
player,201611060sfo,nor,LampJa00,def_int_yds,0,,,,,
player,201611060sfo,nor,LampJa00,def_int_td,0,,,,,
player,201611060sfo,nor,LampJa00,def_int_long,0,,,,,
player,201611060sfo,nor,LampJa00,pass_defended,0,,,,,
player,201611060sfo,nor,LampJa00,sacks,0.0,,,,,
player,201611060sfo,nor,LampJa00,tackles_combined,1,,,,,
player,201611060sfo,nor,LampJa00,tackles_solo,1,,,,,
player,201611060sfo,nor,LampJa00,tackles_assists,0,,,,,
player,201611060sfo,nor,LampJa00,tackles_loss,0,,,,,
player,201611060sfo,nor,LampJa00,qb_hits,0,,,,,
player,201611060sfo,nor,LampJa00,fumbles_rec,0,,,,,
player,201611060sfo,nor,LampJa00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,LampJa00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,LampJa00,fumbles_forced,0,,,,,
player,201611060sfo,nor,MautMi00,def_int,0,,,,,
player,201611060sfo,nor,MautMi00,def_int_yds,0,,,,,
player,201611060sfo,nor,MautMi00,def_int_td,0,,,,,
player,201611060sfo,nor,MautMi00,def_int_long,0,,,,,
player,201611060sfo,nor,MautMi00,pass_defended,0,,,,,
player,201611060sfo,nor,MautMi00,sacks,0.0,,,,,
player,201611060sfo,nor,MautMi00,tackles_combined,1,,,,,
player,201611060sfo,nor,MautMi00,tackles_solo,0,,,,,
player,201611060sfo,nor,MautMi00,tackles_assists,1,,,,,
player,201611060sfo,nor,MautMi00,tackles_loss,0,,,,,
player,201611060sfo,nor,MautMi00,qb_hits,0,,,,,
player,201611060sfo,nor,MautMi00,fumbles_rec,0,,,,,
player,201611060sfo,nor,MautMi00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,MautMi00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,MautMi00,fumbles_forced,0,,,,,
player,201611060sfo,nor,RankSh00,def_int,0,,,,,
player,201611060sfo,nor,RankSh00,def_int_yds,0,,,,,
player,201611060sfo,nor,RankSh00,def_int_td,0,,,,,
player,201611060sfo,nor,RankSh00,def_int_long,0,,,,,
player,201611060sfo,nor,RankSh00,pass_defended,0,,,,,
player,201611060sfo,nor,RankSh00,sacks,0.0,,,,,
player,201611060sfo,nor,RankSh00,tackles_combined,1,,,,,
player,201611060sfo,nor,RankSh00,tackles_solo,1,,,,,
player,201611060sfo,nor,RankSh00,tackles_assists,0,,,,,
player,201611060sfo,nor,RankSh00,tackles_loss,0,,,,,
player,201611060sfo,nor,RankSh00,qb_hits,1,,,,,
player,201611060sfo,nor,RankSh00,fumbles_rec,0,,,,,
player,201611060sfo,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,RankSh00,fumbles_forced,0,,,,,
player,201611060sfo,nor,FairNi00,def_int,0,,,,,
player,201611060sfo,nor,FairNi00,def_int_yds,0,,,,,
player,201611060sfo,nor,FairNi00,def_int_td,0,,,,,
player,201611060sfo,nor,FairNi00,def_int_long,0,,,,,
player,201611060sfo,nor,FairNi00,pass_defended,0,,,,,
player,201611060sfo,nor,FairNi00,sacks,0.0,,,,,
player,201611060sfo,nor,FairNi00,tackles_combined,0,,,,,
player,201611060sfo,nor,FairNi00,tackles_solo,0,,,,,
player,201611060sfo,nor,FairNi00,tackles_assists,0,,,,,
player,201611060sfo,nor,FairNi00,tackles_loss,0,,,,,
player,201611060sfo,nor,FairNi00,qb_hits,2,,,,,
player,201611060sfo,nor,FairNi00,fumbles_rec,0,,,,,
player,201611060sfo,nor,FairNi00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,FairNi00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,FairNi00,fumbles_forced,0,,,,,
player,201611060sfo,nor,KrugPa99,def_int,0,,,,,
player,201611060sfo,nor,KrugPa99,def_int_yds,0,,,,,
player,201611060sfo,nor,KrugPa99,def_int_td,0,,,,,
player,201611060sfo,nor,KrugPa99,def_int_long,0,,,,,
player,201611060sfo,nor,KrugPa99,pass_defended,0,,,,,
player,201611060sfo,nor,KrugPa99,sacks,0.0,,,,,
player,201611060sfo,nor,KrugPa99,tackles_combined,0,,,,,
player,201611060sfo,nor,KrugPa99,tackles_solo,0,,,,,
player,201611060sfo,nor,KrugPa99,tackles_assists,0,,,,,
player,201611060sfo,nor,KrugPa99,tackles_loss,0,,,,,
player,201611060sfo,nor,KrugPa99,qb_hits,1,,,,,
player,201611060sfo,nor,KrugPa99,fumbles_rec,0,,,,,
player,201611060sfo,nor,KrugPa99,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,KrugPa99,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,KrugPa99,fumbles_forced,0,,,,,
player,201611060sfo,nor,MoorSt00,def_int,0,,,,,
player,201611060sfo,nor,MoorSt00,def_int_yds,0,,,,,
player,201611060sfo,nor,MoorSt00,def_int_td,0,,,,,
player,201611060sfo,nor,MoorSt00,def_int_long,0,,,,,
player,201611060sfo,nor,MoorSt00,pass_defended,2,,,,,
player,201611060sfo,nor,MoorSt00,sacks,0.0,,,,,
player,201611060sfo,nor,MoorSt00,tackles_combined,0,,,,,
player,201611060sfo,nor,MoorSt00,tackles_solo,0,,,,,
player,201611060sfo,nor,MoorSt00,tackles_assists,0,,,,,
player,201611060sfo,nor,MoorSt00,tackles_loss,0,,,,,
player,201611060sfo,nor,MoorSt00,qb_hits,0,,,,,
player,201611060sfo,nor,MoorSt00,fumbles_rec,0,,,,,
player,201611060sfo,nor,MoorSt00,fumbles_rec_yds,0,,,,,
player,201611060sfo,nor,MoorSt00,fumbles_rec_td,0,,,,,
player,201611060sfo,nor,MoorSt00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,HodgGe00,def_int,0,,,,,
player,201611060sfo,sfo,HodgGe00,def_int_yds,0,,,,,
player,201611060sfo,sfo,HodgGe00,def_int_td,0,,,,,
player,201611060sfo,sfo,HodgGe00,def_int_long,0,,,,,
player,201611060sfo,sfo,HodgGe00,pass_defended,0,,,,,
player,201611060sfo,sfo,HodgGe00,sacks,1.0,,,,,
player,201611060sfo,sfo,HodgGe00,tackles_combined,11,,,,,
player,201611060sfo,sfo,HodgGe00,tackles_solo,9,,,,,
player,201611060sfo,sfo,HodgGe00,tackles_assists,2,,,,,
player,201611060sfo,sfo,HodgGe00,tackles_loss,0,,,,,
player,201611060sfo,sfo,HodgGe00,qb_hits,0,,,,,
player,201611060sfo,sfo,HodgGe00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,HodgGe00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,HodgGe00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,HodgGe00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,BellNi01,def_int,0,,,,,
player,201611060sfo,sfo,BellNi01,def_int_yds,0,,,,,
player,201611060sfo,sfo,BellNi01,def_int_td,0,,,,,
player,201611060sfo,sfo,BellNi01,def_int_long,0,,,,,
player,201611060sfo,sfo,BellNi01,pass_defended,2,,,,,
player,201611060sfo,sfo,BellNi01,sacks,0.0,,,,,
player,201611060sfo,sfo,BellNi01,tackles_combined,9,,,,,
player,201611060sfo,sfo,BellNi01,tackles_solo,8,,,,,
player,201611060sfo,sfo,BellNi01,tackles_assists,1,,,,,
player,201611060sfo,sfo,BellNi01,tackles_loss,0,,,,,
player,201611060sfo,sfo,BellNi01,qb_hits,0,,,,,
player,201611060sfo,sfo,BellNi01,fumbles_rec,0,,,,,
player,201611060sfo,sfo,BellNi01,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,BellNi01,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,BellNi01,fumbles_forced,0,,,,,
player,201611060sfo,sfo,DorsGl99,def_int,0,,,,,
player,201611060sfo,sfo,DorsGl99,def_int_yds,0,,,,,
player,201611060sfo,sfo,DorsGl99,def_int_td,0,,,,,
player,201611060sfo,sfo,DorsGl99,def_int_long,0,,,,,
player,201611060sfo,sfo,DorsGl99,pass_defended,0,,,,,
player,201611060sfo,sfo,DorsGl99,sacks,0.0,,,,,
player,201611060sfo,sfo,DorsGl99,tackles_combined,7,,,,,
player,201611060sfo,sfo,DorsGl99,tackles_solo,5,,,,,
player,201611060sfo,sfo,DorsGl99,tackles_assists,2,,,,,
player,201611060sfo,sfo,DorsGl99,tackles_loss,0,,,,,
player,201611060sfo,sfo,DorsGl99,qb_hits,0,,,,,
player,201611060sfo,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201611060sfo,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201611060sfo,sfo,BethAn20,def_int,0,,,,,
player,201611060sfo,sfo,BethAn20,def_int_yds,0,,,,,
player,201611060sfo,sfo,BethAn20,def_int_td,0,,,,,
player,201611060sfo,sfo,BethAn20,def_int_long,0,,,,,
player,201611060sfo,sfo,BethAn20,pass_defended,0,,,,,
player,201611060sfo,sfo,BethAn20,sacks,0.0,,,,,
player,201611060sfo,sfo,BethAn20,tackles_combined,6,,,,,
player,201611060sfo,sfo,BethAn20,tackles_solo,4,,,,,
player,201611060sfo,sfo,BethAn20,tackles_assists,2,,,,,
player,201611060sfo,sfo,BethAn20,tackles_loss,0,,,,,
player,201611060sfo,sfo,BethAn20,qb_hits,0,,,,,
player,201611060sfo,sfo,BethAn20,fumbles_rec,0,,,,,
player,201611060sfo,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,BethAn20,fumbles_forced,0,,,,,
player,201611060sfo,sfo,BrocTr00,def_int,0,,,,,
player,201611060sfo,sfo,BrocTr00,def_int_yds,0,,,,,
player,201611060sfo,sfo,BrocTr00,def_int_td,0,,,,,
player,201611060sfo,sfo,BrocTr00,def_int_long,0,,,,,
player,201611060sfo,sfo,BrocTr00,pass_defended,2,,,,,
player,201611060sfo,sfo,BrocTr00,sacks,0.0,,,,,
player,201611060sfo,sfo,BrocTr00,tackles_combined,5,,,,,
player,201611060sfo,sfo,BrocTr00,tackles_solo,5,,,,,
player,201611060sfo,sfo,BrocTr00,tackles_assists,0,,,,,
player,201611060sfo,sfo,BrocTr00,tackles_loss,0,,,,,
player,201611060sfo,sfo,BrocTr00,qb_hits,0,,,,,
player,201611060sfo,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,ReidEr00,def_int,0,,,,,
player,201611060sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201611060sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201611060sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201611060sfo,sfo,ReidEr00,pass_defended,1,,,,,
player,201611060sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201611060sfo,sfo,ReidEr00,tackles_combined,5,,,,,
player,201611060sfo,sfo,ReidEr00,tackles_solo,5,,,,,
player,201611060sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201611060sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201611060sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201611060sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,CarrCo00,def_int,0,,,,,
player,201611060sfo,sfo,CarrCo00,def_int_yds,0,,,,,
player,201611060sfo,sfo,CarrCo00,def_int_td,0,,,,,
player,201611060sfo,sfo,CarrCo00,def_int_long,0,,,,,
player,201611060sfo,sfo,CarrCo00,pass_defended,0,,,,,
player,201611060sfo,sfo,CarrCo00,sacks,0.0,,,,,
player,201611060sfo,sfo,CarrCo00,tackles_combined,4,,,,,
player,201611060sfo,sfo,CarrCo00,tackles_solo,3,,,,,
player,201611060sfo,sfo,CarrCo00,tackles_assists,1,,,,,
player,201611060sfo,sfo,CarrCo00,tackles_loss,,,,,,
player,201611060sfo,sfo,CarrCo00,qb_hits,,,,,,
player,201611060sfo,sfo,CarrCo00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,CarrCo00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,CarrCo00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,CarrCo00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,DialQu00,def_int,0,,,,,
player,201611060sfo,sfo,DialQu00,def_int_yds,0,,,,,
player,201611060sfo,sfo,DialQu00,def_int_td,0,,,,,
player,201611060sfo,sfo,DialQu00,def_int_long,0,,,,,
player,201611060sfo,sfo,DialQu00,pass_defended,0,,,,,
player,201611060sfo,sfo,DialQu00,sacks,0.0,,,,,
player,201611060sfo,sfo,DialQu00,tackles_combined,4,,,,,
player,201611060sfo,sfo,DialQu00,tackles_solo,4,,,,,
player,201611060sfo,sfo,DialQu00,tackles_assists,0,,,,,
player,201611060sfo,sfo,DialQu00,tackles_loss,0,,,,,
player,201611060sfo,sfo,DialQu00,qb_hits,0,,,,,
player,201611060sfo,sfo,DialQu00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,DialQu00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,HaroEl00,def_int,0,,,,,
player,201611060sfo,sfo,HaroEl00,def_int_yds,0,,,,,
player,201611060sfo,sfo,HaroEl00,def_int_td,0,,,,,
player,201611060sfo,sfo,HaroEl00,def_int_long,0,,,,,
player,201611060sfo,sfo,HaroEl00,pass_defended,0,,,,,
player,201611060sfo,sfo,HaroEl00,sacks,0.0,,,,,
player,201611060sfo,sfo,HaroEl00,tackles_combined,4,,,,,
player,201611060sfo,sfo,HaroEl00,tackles_solo,4,,,,,
player,201611060sfo,sfo,HaroEl00,tackles_assists,0,,,,,
player,201611060sfo,sfo,HaroEl00,tackles_loss,0,,,,,
player,201611060sfo,sfo,HaroEl00,qb_hits,0,,,,,
player,201611060sfo,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,ReasKe00,def_int,0,,,,,
player,201611060sfo,sfo,ReasKe00,def_int_yds,0,,,,,
player,201611060sfo,sfo,ReasKe00,def_int_td,0,,,,,
player,201611060sfo,sfo,ReasKe00,def_int_long,0,,,,,
player,201611060sfo,sfo,ReasKe00,pass_defended,0,,,,,
player,201611060sfo,sfo,ReasKe00,sacks,0.0,,,,,
player,201611060sfo,sfo,ReasKe00,tackles_combined,4,,,,,
player,201611060sfo,sfo,ReasKe00,tackles_solo,3,,,,,
player,201611060sfo,sfo,ReasKe00,tackles_assists,1,,,,,
player,201611060sfo,sfo,ReasKe00,tackles_loss,0,,,,,
player,201611060sfo,sfo,ReasKe00,qb_hits,0,,,,,
player,201611060sfo,sfo,ReasKe00,fumbles_rec,0,,,,,
player,201611060sfo,sfo,ReasKe00,fumbles_rec_yds,0,,,,,
player,201611060sfo,sfo,ReasKe00,fumbles_rec_td,0,,,,,
player,201611060sfo,sfo,ReasKe00,fumbles_forced,0,,,,,
player,201611060sfo,sfo,WardJi01,def_int,0,,,,,
player,201611060sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201611060sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201611060sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201611060sfo,sfo,WardJi01,pass_defended,1,,,,,
player,201611060sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201611060sfo,sfo,WardJi01,tackles_combined,4,,,,,
player,201611060sfo,sfo,WardJi01,tackles_solo,3,,,,,
player,201611060sfo,sfo,WardJi01,tackles_assists,1,,,,,
player,201611060sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201611060sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201611060sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201611060sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
