game,2016,5,20161009,201610090rav,was,"Washington Redskins",16,rav,"Baltimore Ravens",10
player,201610090rav,rav,BrowDa04,st_pct,50%,,,,,
player,201610090rav,rav,KochSa20,pos,P,,,,,
player,201610090rav,rav,KochSa20,offense,0,,,,,
player,201610090rav,rav,KochSa20,off_pct,0%,,,,,
player,201610090rav,rav,KochSa20,defense,0,,,,,
player,201610090rav,rav,KochSa20,def_pct,0%,,,,,
player,201610090rav,rav,KochSa20,special_teams,11,,,,,
player,201610090rav,rav,KochSa20,st_pct,39%,,,,,
player,201610090rav,rav,CoxxMo00,pos,LS,,,,,
player,201610090rav,rav,CoxxMo00,offense,0,,,,,
player,201610090rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201610090rav,rav,CoxxMo00,defense,0,,,,,
player,201610090rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201610090rav,rav,CoxxMo00,special_teams,11,,,,,
player,201610090rav,rav,CoxxMo00,st_pct,39%,,,,,
player,201610090rav,rav,DaviWi02,pos,CB,,,,,
player,201610090rav,rav,DaviWi02,offense,0,,,,,
player,201610090rav,rav,DaviWi02,off_pct,0%,,,,,
player,201610090rav,rav,DaviWi02,defense,0,,,,,
player,201610090rav,rav,DaviWi02,def_pct,0%,,,,,
player,201610090rav,rav,DaviWi02,special_teams,8,,,,,
player,201610090rav,rav,DaviWi02,st_pct,29%,,,,,
player,201610090rav,rav,TuckJu00,pos,K,,,,,
player,201610090rav,rav,TuckJu00,offense,0,,,,,
player,201610090rav,rav,TuckJu00,off_pct,0%,,,,,
player,201610090rav,rav,TuckJu00,defense,0,,,,,
player,201610090rav,rav,TuckJu00,def_pct,0%,,,,,
player,201610090rav,rav,TuckJu00,special_teams,6,,,,,
player,201610090rav,rav,TuckJu00,st_pct,21%,,,,,
player,201610090rav,rav,HursJa00,pos,T,,,,,
player,201610090rav,rav,HursJa00,offense,0,,,,,
player,201610090rav,rav,HursJa00,off_pct,0%,,,,,
player,201610090rav,rav,HursJa00,defense,0,,,,,
player,201610090rav,rav,HursJa00,def_pct,0%,,,,,
player,201610090rav,rav,HursJa00,special_teams,3,,,,,
player,201610090rav,rav,HursJa00,st_pct,11%,,,,,
player,201610090rav,was,ScheBr00,pos,G,,,,,
player,201610090rav,was,ScheBr00,offense,66,,,,,
player,201610090rav,was,ScheBr00,off_pct,100%,,,,,
player,201610090rav,was,ScheBr00,defense,0,,,,,
player,201610090rav,was,ScheBr00,def_pct,0%,,,,,
player,201610090rav,was,ScheBr00,special_teams,4,,,,,
player,201610090rav,was,ScheBr00,st_pct,14%,,,,,
player,201610090rav,was,LauvSh20,pos,G,,,,,
player,201610090rav,was,LauvSh20,offense,66,,,,,
player,201610090rav,was,LauvSh20,off_pct,100%,,,,,
player,201610090rav,was,LauvSh20,defense,0,,,,,
player,201610090rav,was,LauvSh20,def_pct,0%,,,,,
player,201610090rav,was,LauvSh20,special_teams,4,,,,,
player,201610090rav,was,LauvSh20,st_pct,14%,,,,,
player,201610090rav,was,LongSp00,pos,G,,,,,
player,201610090rav,was,LongSp00,offense,66,,,,,
player,201610090rav,was,LongSp00,off_pct,100%,,,,,
player,201610090rav,was,LongSp00,defense,0,,,,,
player,201610090rav,was,LongSp00,def_pct,0%,,,,,
player,201610090rav,was,LongSp00,special_teams,4,,,,,
player,201610090rav,was,LongSp00,st_pct,14%,,,,,
player,201610090rav,was,WillTr21,pos,T,,,,,
player,201610090rav,was,WillTr21,offense,66,,,,,
player,201610090rav,was,WillTr21,off_pct,100%,,,,,
player,201610090rav,was,WillTr21,defense,0,,,,,
player,201610090rav,was,WillTr21,def_pct,0%,,,,,
player,201610090rav,was,WillTr21,special_teams,0,,,,,
player,201610090rav,was,WillTr21,st_pct,0%,,,,,
player,201610090rav,was,CousKi00,pos,QB,,,,,
player,201610090rav,was,CousKi00,offense,66,,,,,
player,201610090rav,was,CousKi00,off_pct,100%,,,,,
player,201610090rav,was,CousKi00,defense,0,,,,,
player,201610090rav,was,CousKi00,def_pct,0%,,,,,
player,201610090rav,was,CousKi00,special_teams,0,,,,,
player,201610090rav,was,CousKi00,st_pct,0%,,,,,
player,201610090rav,was,ReedJo02,pos,TE,,,,,
player,201610090rav,was,ReedJo02,offense,60,,,,,
player,201610090rav,was,ReedJo02,off_pct,91%,,,,,
player,201610090rav,was,ReedJo02,defense,0,,,,,
player,201610090rav,was,ReedJo02,def_pct,0%,,,,,
player,201610090rav,was,ReedJo02,special_teams,0,,,,,
player,201610090rav,was,ReedJo02,st_pct,0%,,,,,
player,201610090rav,was,JackDe00,pos,WR,,,,,
player,201610090rav,was,JackDe00,offense,52,,,,,
player,201610090rav,was,JackDe00,off_pct,79%,,,,,
player,201610090rav,was,JackDe00,defense,0,,,,,
player,201610090rav,was,JackDe00,def_pct,0%,,,,,
player,201610090rav,was,JackDe00,special_teams,0,,,,,
player,201610090rav,was,JackDe00,st_pct,0%,,,,,
player,201610090rav,was,GarcPi00,pos,WR,,,,,
player,201610090rav,was,GarcPi00,offense,50,,,,,
player,201610090rav,was,GarcPi00,off_pct,76%,,,,,
player,201610090rav,was,GarcPi00,defense,0,,,,,
player,201610090rav,was,GarcPi00,def_pct,0%,,,,,
player,201610090rav,was,GarcPi00,special_teams,0,,,,,
player,201610090rav,was,GarcPi00,st_pct,0%,,,,,
player,201610090rav,was,MoseMo00,pos,T,,,,,
player,201610090rav,was,MoseMo00,offense,41,,,,,
player,201610090rav,was,MoseMo00,off_pct,62%,,,,,
player,201610090rav,was,MoseMo00,defense,0,,,,,
player,201610090rav,was,MoseMo00,def_pct,0%,,,,,
player,201610090rav,was,MoseMo00,special_teams,2,,,,,
player,201610090rav,was,MoseMo00,st_pct,7%,,,,,
player,201610090rav,was,CrowJa00,pos,WR,,,,,
player,201610090rav,was,CrowJa00,offense,37,,,,,
player,201610090rav,was,CrowJa00,off_pct,56%,,,,,
player,201610090rav,was,CrowJa00,defense,0,,,,,
player,201610090rav,was,CrowJa00,def_pct,0%,,,,,
player,201610090rav,was,CrowJa00,special_teams,8,,,,,
player,201610090rav,was,CrowJa00,st_pct,29%,,,,,
player,201610090rav,was,JoneMa04,pos,RB,,,,,
player,201610090rav,was,JoneMa04,offense,37,,,,,
player,201610090rav,was,JoneMa04,off_pct,56%,,,,,
player,201610090rav,was,JoneMa04,defense,0,,,,,
player,201610090rav,was,JoneMa04,def_pct,0%,,,,,
player,201610090rav,was,JoneMa04,special_teams,0,,,,,
player,201610090rav,was,JoneMa04,st_pct,0%,,,,,
player,201610090rav,was,DaviVe00,pos,TE,,,,,
player,201610090rav,was,DaviVe00,offense,33,,,,,
player,201610090rav,was,DaviVe00,off_pct,50%,,,,,
player,201610090rav,was,DaviVe00,defense,0,,,,,
player,201610090rav,was,DaviVe00,def_pct,0%,,,,,
player,201610090rav,was,DaviVe00,special_teams,0,,,,,
player,201610090rav,was,DaviVe00,st_pct,0%,,,,,
player,201610090rav,was,NsekTy00,pos,T,,,,,
player,201610090rav,was,NsekTy00,offense,26,,,,,
player,201610090rav,was,NsekTy00,off_pct,39%,,,,,
player,201610090rav,was,NsekTy00,defense,0,,,,,
player,201610090rav,was,NsekTy00,def_pct,0%,,,,,
player,201610090rav,was,NsekTy00,special_teams,7,,,,,
player,201610090rav,was,NsekTy00,st_pct,25%,,,,,
player,201610090rav,was,ThomCh03,pos,RB,,,,,
player,201610090rav,was,ThomCh03,offense,21,,,,,
player,201610090rav,was,ThomCh03,off_pct,32%,,,,,
player,201610090rav,was,ThomCh03,defense,0,,,,,
player,201610090rav,was,ThomCh03,def_pct,0%,,,,,
player,201610090rav,was,ThomCh03,special_teams,3,,,,,
player,201610090rav,was,ThomCh03,st_pct,11%,,,,,
player,201610090rav,was,PaulNi00,pos,TE,,,,,
player,201610090rav,was,PaulNi00,offense,13,,,,,
player,201610090rav,was,PaulNi00,off_pct,20%,,,,,
player,201610090rav,was,PaulNi00,defense,0,,,,,
player,201610090rav,was,PaulNi00,def_pct,0%,,,,,
player,201610090rav,was,PaulNi00,special_teams,21,,,,,
player,201610090rav,was,PaulNi00,st_pct,75%,,,,,
player,201610090rav,was,GranRy01,pos,WR,,,,,
player,201610090rav,was,GranRy01,offense,13,,,,,
player,201610090rav,was,GranRy01,off_pct,20%,,,,,
player,201610090rav,was,GranRy01,defense,0,,,,,
player,201610090rav,was,GranRy01,def_pct,0%,,,,,
player,201610090rav,was,GranRy01,special_teams,11,,,,,
player,201610090rav,was,GranRy01,st_pct,39%,,,,,
player,201610090rav,was,KellRo00,pos,RB,,,,,
player,201610090rav,was,KellRo00,offense,8,,,,,
player,201610090rav,was,KellRo00,off_pct,12%,,,,,
player,201610090rav,was,KellRo00,defense,0,,,,,
player,201610090rav,was,KellRo00,def_pct,0%,,,,,
player,201610090rav,was,KellRo00,special_teams,8,,,,,
player,201610090rav,was,KellRo00,st_pct,29%,,,,,
player,201610090rav,was,RossRa00,pos,WR,,,,,
player,201610090rav,was,RossRa00,offense,5,,,,,
player,201610090rav,was,RossRa00,off_pct,8%,,,,,
player,201610090rav,was,RossRa00,defense,0,,,,,
player,201610090rav,was,RossRa00,def_pct,0%,,,,,
player,201610090rav,was,RossRa00,special_teams,0,,,,,
player,201610090rav,was,RossRa00,st_pct,0%,,,,,
player,201610090rav,was,BlacWi20,pos,FS,,,,,
player,201610090rav,was,BlacWi20,offense,0,,,,,
player,201610090rav,was,BlacWi20,off_pct,0%,,,,,
player,201610090rav,was,BlacWi20,defense,71,,,,,
player,201610090rav,was,BlacWi20,def_pct,100%,,,,,
player,201610090rav,was,BlacWi20,special_teams,11,,,,,
player,201610090rav,was,BlacWi20,st_pct,39%,,,,,
player,201610090rav,was,IhenDu00,pos,SS,,,,,
player,201610090rav,was,IhenDu00,offense,0,,,,,
player,201610090rav,was,IhenDu00,off_pct,0%,,,,,
player,201610090rav,was,IhenDu00,defense,71,,,,,
player,201610090rav,was,IhenDu00,def_pct,100%,,,,,
player,201610090rav,was,IhenDu00,special_teams,7,,,,,
player,201610090rav,was,IhenDu00,st_pct,25%,,,,,
player,201610090rav,was,CompWi00,pos,LB,,,,,
player,201610090rav,was,CompWi00,offense,0,,,,,
player,201610090rav,was,CompWi00,off_pct,0%,,,,,
player,201610090rav,was,CompWi00,defense,69,,,,,
player,201610090rav,was,CompWi00,def_pct,97%,,,,,
player,201610090rav,was,CompWi00,special_teams,9,,,,,
player,201610090rav,was,CompWi00,st_pct,32%,,,,,
player,201610090rav,was,NormJo01,pos,CB,,,,,
player,201610090rav,was,NormJo01,offense,0,,,,,
player,201610090rav,was,NormJo01,off_pct,0%,,,,,
player,201610090rav,was,NormJo01,defense,63,,,,,
player,201610090rav,was,NormJo01,def_pct,89%,,,,,
player,201610090rav,was,NormJo01,special_teams,2,,,,,
player,201610090rav,was,NormJo01,st_pct,7%,,,,,
player,201610090rav,was,FostMa00,pos,LB,,,,,
player,201610090rav,was,FostMa00,offense,0,,,,,
player,201610090rav,was,FostMa00,off_pct,0%,,,,,
player,201610090rav,was,FostMa00,defense,57,,,,,
player,201610090rav,was,FostMa00,def_pct,80%,,,,,
player,201610090rav,was,FostMa00,special_teams,9,,,,,
player,201610090rav,was,FostMa00,st_pct,32%,,,,,
player,201610090rav,was,KerrRy00,pos,LB,,,,,
player,201610090rav,was,KerrRy00,offense,0,,,,,
player,201610090rav,was,KerrRy00,off_pct,0%,,,,,
player,201610090rav,was,KerrRy00,defense,55,,,,,
player,201610090rav,was,KerrRy00,def_pct,77%,,,,,
player,201610090rav,was,KerrRy00,special_teams,3,,,,,
player,201610090rav,was,KerrRy00,st_pct,11%,,,,,
player,201610090rav,was,BakeCh99,pos,DE,,,,,
player,201610090rav,was,BakeCh99,offense,0,,,,,
player,201610090rav,was,BakeCh99,off_pct,0%,,,,,
player,201610090rav,was,BakeCh99,defense,51,,,,,
player,201610090rav,was,BakeCh99,def_pct,72%,,,,,
player,201610090rav,was,BakeCh99,special_teams,0,,,,,
player,201610090rav,was,BakeCh99,st_pct,0%,,,,,
player,201610090rav,was,SmitPr00,pos,LB,,,,,
player,201610090rav,was,SmitPr00,offense,0,,,,,
player,201610090rav,was,SmitPr00,off_pct,0%,,,,,
player,201610090rav,was,SmitPr00,defense,48,,,,,
player,201610090rav,was,SmitPr00,def_pct,68%,,,,,
player,201610090rav,was,SmitPr00,special_teams,3,,,,,
player,201610090rav,was,SmitPr00,st_pct,11%,,,,,
player,201610090rav,was,HoodEv99,pos,DE,,,,,
player,201610090rav,was,HoodEv99,offense,0,,,,,
player,201610090rav,was,HoodEv99,off_pct,0%,,,,,
player,201610090rav,was,HoodEv99,defense,44,,,,,
player,201610090rav,was,HoodEv99,def_pct,62%,,,,,
player,201610090rav,was,HoodEv99,special_teams,4,,,,,
player,201610090rav,was,HoodEv99,st_pct,14%,,,,,
player,201610090rav,was,ToleGr99,pos,CB,,,,,
player,201610090rav,was,ToleGr99,offense,0,,,,,
player,201610090rav,was,ToleGr99,off_pct,0%,,,,,
player,201610090rav,was,ToleGr99,defense,41,,,,,
player,201610090rav,was,ToleGr99,def_pct,58%,,,,,
player,201610090rav,was,ToleGr99,special_teams,13,,,,,
player,201610090rav,was,ToleGr99,st_pct,46%,,,,,
player,201610090rav,was,MurpTr00,pos,LB,,,,,
player,201610090rav,was,MurpTr00,offense,0,,,,,
player,201610090rav,was,MurpTr00,off_pct,0%,,,,,
player,201610090rav,was,MurpTr00,defense,41,,,,,
player,201610090rav,was,MurpTr00,def_pct,58%,,,,,
player,201610090rav,was,MurpTr00,special_teams,8,,,,,
player,201610090rav,was,MurpTr00,st_pct,29%,,,,,
player,201610090rav,was,DunbQu00,pos,CB,,,,,
player,201610090rav,was,DunbQu00,offense,0,,,,,
player,201610090rav,was,DunbQu00,off_pct,0%,,,,,
player,201610090rav,was,DunbQu00,defense,38,,,,,
player,201610090rav,was,DunbQu00,def_pct,54%,,,,,
player,201610090rav,was,DunbQu00,special_teams,12,,,,,
player,201610090rav,was,DunbQu00,st_pct,43%,,,,,
player,201610090rav,was,FullKe00,pos,CB,,,,,
player,201610090rav,was,FullKe00,offense,0,,,,,
player,201610090rav,was,FullKe00,off_pct,0%,,,,,
player,201610090rav,was,FullKe00,defense,31,,,,,
player,201610090rav,was,FullKe00,def_pct,44%,,,,,
player,201610090rav,was,FullKe00,special_teams,9,,,,,
player,201610090rav,was,FullKe00,st_pct,32%,,,,,
player,201610090rav,was,IoanMa01,pos,DT,,,,,
player,201610090rav,was,IoanMa01,offense,0,,,,,
player,201610090rav,was,IoanMa01,off_pct,0%,,,,,
player,201610090rav,was,IoanMa01,defense,29,,,,,
player,201610090rav,was,IoanMa01,def_pct,41%,,,,,
player,201610090rav,was,IoanMa01,special_teams,7,,,,,
player,201610090rav,was,IoanMa01,st_pct,25%,,,,,
player,201610090rav,was,JeanRi99,pos,DE,,,,,
player,201610090rav,was,JeanRi99,offense,0,,,,,
player,201610090rav,was,JeanRi99,off_pct,0%,,,,,
player,201610090rav,was,JeanRi99,defense,29,,,,,
player,201610090rav,was,JeanRi99,def_pct,41%,,,,,
player,201610090rav,was,JeanRi99,special_teams,6,,,,,
player,201610090rav,was,JeanRi99,st_pct,21%,,,,,
player,201610090rav,was,JenkCu20,pos,DT,,,,,
player,201610090rav,was,JenkCu20,offense,0,,,,,
player,201610090rav,was,JenkCu20,off_pct,0%,,,,,
player,201610090rav,was,JenkCu20,defense,24,,,,,
player,201610090rav,was,JenkCu20,def_pct,34%,,,,,
player,201610090rav,was,JenkCu20,special_teams,3,,,,,
player,201610090rav,was,JenkCu20,st_pct,11%,,,,,
player,201610090rav,was,GarvTe00,pos,LB,,,,,
player,201610090rav,was,GarvTe00,offense,0,,,,,
player,201610090rav,was,GarvTe00,off_pct,0%,,,,,
player,201610090rav,was,GarvTe00,defense,14,,,,,
player,201610090rav,was,GarvTe00,def_pct,20%,,,,,
player,201610090rav,was,GarvTe00,special_teams,21,,,,,
player,201610090rav,was,GarvTe00,st_pct,75%,,,,,
player,201610090rav,was,WhitDo20,pos,SS,,,,,
player,201610090rav,was,WhitDo20,offense,0,,,,,
player,201610090rav,was,WhitDo20,off_pct,0%,,,,,
player,201610090rav,was,WhitDo20,defense,5,,,,,
player,201610090rav,was,WhitDo20,def_pct,7%,,,,,
player,201610090rav,was,WhitDo20,special_teams,4,,,,,
player,201610090rav,was,WhitDo20,st_pct,14%,,,,,
player,201610090rav,was,BateHo00,pos,LB,,,,,
player,201610090rav,was,BateHo00,offense,0,,,,,
player,201610090rav,was,BateHo00,off_pct,0%,,,,,
player,201610090rav,was,BateHo00,defense,0,,,,,
player,201610090rav,was,BateHo00,def_pct,0%,,,,,
player,201610090rav,was,BateHo00,special_teams,24,,,,,
player,201610090rav,was,BateHo00,st_pct,86%,,,,,
player,201610090rav,was,EverDe01,pos,FS,,,,,
player,201610090rav,was,EverDe01,offense,0,,,,,
player,201610090rav,was,EverDe01,off_pct,0%,,,,,
player,201610090rav,was,EverDe01,defense,0,,,,,
player,201610090rav,was,EverDe01,def_pct,0%,,,,,
player,201610090rav,was,EverDe01,special_teams,21,,,,,
player,201610090rav,was,EverDe01,st_pct,75%,,,,,
player,201610090rav,was,SpaiMa00,pos,LB,,,,,
player,201610090rav,was,SpaiMa00,offense,0,,,,,
player,201610090rav,was,SpaiMa00,off_pct,0%,,,,,
player,201610090rav,was,SpaiMa00,defense,0,,,,,
player,201610090rav,was,SpaiMa00,def_pct,0%,,,,,
player,201610090rav,was,SpaiMa00,special_teams,21,,,,,
player,201610090rav,was,SpaiMa00,st_pct,75%,,,,,
player,201610090rav,was,WayxTr00,pos,P,,,,,
player,201610090rav,was,WayxTr00,offense,0,,,,,
player,201610090rav,was,WayxTr00,off_pct,0%,,,,,
player,201610090rav,was,WayxTr00,defense,0,,,,,
player,201610090rav,was,WayxTr00,def_pct,0%,,,,,
player,201610090rav,was,WayxTr00,special_teams,10,,,,,
player,201610090rav,was,WayxTr00,st_pct,36%,,,,,
player,201610090rav,was,SundNi00,pos,LS,,,,,
player,201610090rav,was,SundNi00,offense,0,,,,,
player,201610090rav,was,SundNi00,off_pct,0%,,,,,
player,201610090rav,was,SundNi00,defense,0,,,,,
player,201610090rav,was,SundNi00,def_pct,0%,,,,,
player,201610090rav,was,SundNi00,special_teams,10,,,,,
player,201610090rav,was,SundNi00,st_pct,36%,,,,,
player,201610090rav,was,HopkDu00,pos,K,,,,,
player,201610090rav,was,HopkDu00,offense,0,,,,,
player,201610090rav,was,HopkDu00,off_pct,0%,,,,,
player,201610090rav,was,HopkDu00,defense,0,,,,,
player,201610090rav,was,HopkDu00,def_pct,0%,,,,,
player,201610090rav,was,HopkDu00,special_teams,8,,,,,
player,201610090rav,was,HopkDu00,st_pct,29%,,,,,
player,201610090rav,was,EvanJo00,pos,SS,,,,,
player,201610090rav,was,EvanJo00,offense,0,,,,,
player,201610090rav,was,EvanJo00,off_pct,0%,,,,,
player,201610090rav,was,EvanJo00,defense,0,,,,,
player,201610090rav,was,EvanJo00,def_pct,0%,,,,,
player,201610090rav,was,EvanJo00,special_teams,7,,,,,
player,201610090rav,was,EvanJo00,st_pct,25%,,,,,
player,201610090rav,was,SullJo24,pos,C,,,,,
player,201610090rav,was,SullJo24,offense,0,,,,,
player,201610090rav,was,SullJo24,off_pct,0%,,,,,
player,201610090rav,was,SullJo24,defense,0,,,,,
player,201610090rav,was,SullJo24,def_pct,0%,,,,,
player,201610090rav,was,SullJo24,special_teams,4,,,,,
player,201610090rav,was,SullJo24,st_pct,14%,,,,,
