game,2016,8,20161031,201610310chi,min,"Minnesota Vikings",10,chi,"Chicago Bears",20
player,201610310chi,min,DiggSt00,pass_long,0,,,,,
player,201610310chi,min,DiggSt00,pass_rating,,,,,,
player,201610310chi,min,DiggSt00,rush_att,0,,,,,
player,201610310chi,min,DiggSt00,rush_yds,0,,,,,
player,201610310chi,min,DiggSt00,rush_td,0,,,,,
player,201610310chi,min,DiggSt00,rush_long,0,,,,,
player,201610310chi,min,DiggSt00,targets,13,,,,,
player,201610310chi,min,DiggSt00,rec,8,,,,,
player,201610310chi,min,DiggSt00,rec_yds,76,,,,,
player,201610310chi,min,DiggSt00,rec_td,1,,,,,
player,201610310chi,min,DiggSt00,rec_long,25,,,,,
player,201610310chi,min,DiggSt00,fumbles,0,,,,,
player,201610310chi,min,DiggSt00,fumbles_lost,0,,,,,
player,201610310chi,min,ThieAd00,pass_cmp,0,,,,,
player,201610310chi,min,ThieAd00,pass_att,0,,,,,
player,201610310chi,min,ThieAd00,pass_yds,0,,,,,
player,201610310chi,min,ThieAd00,pass_td,0,,,,,
player,201610310chi,min,ThieAd00,pass_int,0,,,,,
player,201610310chi,min,ThieAd00,pass_sacked,0,,,,,
player,201610310chi,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201610310chi,min,ThieAd00,pass_long,0,,,,,
player,201610310chi,min,ThieAd00,pass_rating,,,,,,
player,201610310chi,min,ThieAd00,rush_att,0,,,,,
player,201610310chi,min,ThieAd00,rush_yds,0,,,,,
player,201610310chi,min,ThieAd00,rush_td,0,,,,,
player,201610310chi,min,ThieAd00,rush_long,0,,,,,
player,201610310chi,min,ThieAd00,targets,5,,,,,
player,201610310chi,min,ThieAd00,rec,3,,,,,
player,201610310chi,min,ThieAd00,rec_yds,40,,,,,
player,201610310chi,min,ThieAd00,rec_td,0,,,,,
player,201610310chi,min,ThieAd00,rec_long,21,,,,,
player,201610310chi,min,ThieAd00,fumbles,0,,,,,
player,201610310chi,min,ThieAd00,fumbles_lost,0,,,,,
player,201610310chi,min,PattCo00,pass_cmp,0,,,,,
player,201610310chi,min,PattCo00,pass_att,0,,,,,
player,201610310chi,min,PattCo00,pass_yds,0,,,,,
player,201610310chi,min,PattCo00,pass_td,0,,,,,
player,201610310chi,min,PattCo00,pass_int,0,,,,,
player,201610310chi,min,PattCo00,pass_sacked,0,,,,,
player,201610310chi,min,PattCo00,pass_sacked_yds,0,,,,,
player,201610310chi,min,PattCo00,pass_long,0,,,,,
player,201610310chi,min,PattCo00,pass_rating,,,,,,
player,201610310chi,min,PattCo00,rush_att,0,,,,,
player,201610310chi,min,PattCo00,rush_yds,0,,,,,
player,201610310chi,min,PattCo00,rush_td,0,,,,,
player,201610310chi,min,PattCo00,rush_long,0,,,,,
player,201610310chi,min,PattCo00,targets,3,,,,,
player,201610310chi,min,PattCo00,rec,3,,,,,
player,201610310chi,min,PattCo00,rec_yds,36,,,,,
player,201610310chi,min,PattCo00,rec_td,0,,,,,
player,201610310chi,min,PattCo00,rec_long,21,,,,,
player,201610310chi,min,PattCo00,fumbles,1,,,,,
player,201610310chi,min,PattCo00,fumbles_lost,0,,,,,
player,201610310chi,min,RudoKy00,pass_cmp,0,,,,,
player,201610310chi,min,RudoKy00,pass_att,0,,,,,
player,201610310chi,min,RudoKy00,pass_yds,0,,,,,
player,201610310chi,min,RudoKy00,pass_td,0,,,,,
player,201610310chi,min,RudoKy00,pass_int,0,,,,,
player,201610310chi,min,RudoKy00,pass_sacked,0,,,,,
player,201610310chi,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201610310chi,min,RudoKy00,pass_long,0,,,,,
player,201610310chi,min,RudoKy00,pass_rating,,,,,,
player,201610310chi,min,RudoKy00,rush_att,0,,,,,
player,201610310chi,min,RudoKy00,rush_yds,0,,,,,
player,201610310chi,min,RudoKy00,rush_td,0,,,,,
player,201610310chi,min,RudoKy00,rush_long,0,,,,,
player,201610310chi,min,RudoKy00,targets,6,,,,,
player,201610310chi,min,RudoKy00,rec,5,,,,,
player,201610310chi,min,RudoKy00,rec_yds,31,,,,,
player,201610310chi,min,RudoKy00,rec_td,0,,,,,
player,201610310chi,min,RudoKy00,rec_long,11,,,,,
player,201610310chi,min,RudoKy00,fumbles,0,,,,,
player,201610310chi,min,RudoKy00,fumbles_lost,0,,,,,
player,201610310chi,chi,CutlJa00,pass_cmp,20,,,,,
player,201610310chi,chi,CutlJa00,pass_att,31,,,,,
player,201610310chi,chi,CutlJa00,pass_yds,252,,,,,
player,201610310chi,chi,CutlJa00,pass_td,1,,,,,
player,201610310chi,chi,CutlJa00,pass_int,0,,,,,
player,201610310chi,chi,CutlJa00,pass_sacked,1,,,,,
player,201610310chi,chi,CutlJa00,pass_sacked_yds,7,,,,,
player,201610310chi,chi,CutlJa00,pass_long,34,,,,,
player,201610310chi,chi,CutlJa00,pass_rating,100.5,,,,,
player,201610310chi,chi,CutlJa00,rush_att,1,,,,,
player,201610310chi,chi,CutlJa00,rush_yds,2,,,,,
player,201610310chi,chi,CutlJa00,rush_td,0,,,,,
player,201610310chi,chi,CutlJa00,rush_long,2,,,,,
player,201610310chi,chi,CutlJa00,targets,0,,,,,
player,201610310chi,chi,CutlJa00,rec,0,,,,,
player,201610310chi,chi,CutlJa00,rec_yds,0,,,,,
player,201610310chi,chi,CutlJa00,rec_td,0,,,,,
player,201610310chi,chi,CutlJa00,rec_long,0,,,,,
player,201610310chi,chi,CutlJa00,fumbles,0,,,,,
player,201610310chi,chi,CutlJa00,fumbles_lost,0,,,,,
player,201610310chi,chi,HowaJo00,pass_cmp,0,,,,,
player,201610310chi,chi,HowaJo00,pass_att,0,,,,,
player,201610310chi,chi,HowaJo00,pass_yds,0,,,,,
player,201610310chi,chi,HowaJo00,pass_td,0,,,,,
player,201610310chi,chi,HowaJo00,pass_int,0,,,,,
player,201610310chi,chi,HowaJo00,pass_sacked,0,,,,,
player,201610310chi,chi,HowaJo00,pass_sacked_yds,0,,,,,
player,201610310chi,chi,HowaJo00,pass_long,0,,,,,
player,201610310chi,chi,HowaJo00,pass_rating,,,,,,
player,201610310chi,chi,HowaJo00,rush_att,26,,,,,
player,201610310chi,chi,HowaJo00,rush_yds,153,,,,,
player,201610310chi,chi,HowaJo00,rush_td,1,,,,,
player,201610310chi,chi,HowaJo00,rush_long,69,,,,,
player,201610310chi,chi,HowaJo00,targets,4,,,,,
player,201610310chi,chi,HowaJo00,rec,4,,,,,
player,201610310chi,chi,HowaJo00,rec_yds,49,,,,,
player,201610310chi,chi,HowaJo00,rec_td,0,,,,,
player,201610310chi,chi,HowaJo00,rec_long,34,,,,,
player,201610310chi,chi,HowaJo00,fumbles,0,,,,,
player,201610310chi,chi,HowaJo00,fumbles_lost,0,,,,,
player,201610310chi,chi,CareKa00,pass_cmp,0,,,,,
player,201610310chi,chi,CareKa00,pass_att,0,,,,,
player,201610310chi,chi,CareKa00,pass_yds,0,,,,,
player,201610310chi,chi,CareKa00,pass_td,0,,,,,
player,201610310chi,chi,CareKa00,pass_int,0,,,,,
player,201610310chi,chi,CareKa00,pass_sacked,0,,,,,
player,201610310chi,chi,CareKa00,pass_sacked_yds,0,,,,,
player,201610310chi,chi,CareKa00,pass_long,0,,,,,
player,201610310chi,chi,CareKa00,pass_rating,,,,,,
player,201610310chi,chi,CareKa00,rush_att,2,,,,,
player,201610310chi,chi,CareKa00,rush_yds,3,,,,,
player,201610310chi,chi,CareKa00,rush_td,0,,,,,
player,201610310chi,chi,CareKa00,rush_long,2,,,,,
player,201610310chi,chi,CareKa00,targets,0,,,,,
player,201610310chi,chi,CareKa00,rec,0,,,,,
player,201610310chi,chi,CareKa00,rec_yds,0,,,,,
player,201610310chi,chi,CareKa00,rec_td,0,,,,,
player,201610310chi,chi,CareKa00,rec_long,0,,,,,
player,201610310chi,chi,CareKa00,fumbles,0,,,,,
player,201610310chi,chi,CareKa00,fumbles_lost,0,,,,,
player,201610310chi,chi,MillZa02,pass_cmp,0,,,,,
player,201610310chi,chi,MillZa02,pass_att,0,,,,,
player,201610310chi,chi,MillZa02,pass_yds,0,,,,,
player,201610310chi,chi,MillZa02,pass_td,0,,,,,
player,201610310chi,chi,MillZa02,pass_int,0,,,,,
player,201610310chi,chi,MillZa02,pass_sacked,0,,,,,
player,201610310chi,chi,MillZa02,pass_sacked_yds,0,,,,,
player,201610310chi,chi,MillZa02,pass_long,0,,,,,
player,201610310chi,chi,MillZa02,pass_rating,,,,,,
player,201610310chi,chi,MillZa02,rush_att,0,,,,,
player,201610310chi,chi,MillZa02,rush_yds,0,,,,,
player,201610310chi,chi,MillZa02,rush_td,0,,,,,
player,201610310chi,chi,MillZa02,rush_long,0,,,,,
player,201610310chi,chi,MillZa02,targets,10,,,,,
player,201610310chi,chi,MillZa02,rec,7,,,,,
player,201610310chi,chi,MillZa02,rec_yds,88,,,,,
player,201610310chi,chi,MillZa02,rec_td,0,,,,,
player,201610310chi,chi,MillZa02,rec_long,21,,,,,
player,201610310chi,chi,MillZa02,fumbles,0,,,,,
player,201610310chi,chi,MillZa02,fumbles_lost,0,,,,,
player,201610310chi,chi,JeffAl00,pass_cmp,0,,,,,
player,201610310chi,chi,JeffAl00,pass_att,0,,,,,
player,201610310chi,chi,JeffAl00,pass_yds,0,,,,,
player,201610310chi,chi,JeffAl00,pass_td,0,,,,,
player,201610310chi,chi,JeffAl00,pass_int,0,,,,,
player,201610310chi,chi,JeffAl00,pass_sacked,0,,,,,
player,201610310chi,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201610310chi,chi,JeffAl00,pass_long,0,,,,,
player,201610310chi,chi,JeffAl00,pass_rating,,,,,,
player,201610310chi,chi,JeffAl00,rush_att,0,,,,,
player,201610310chi,chi,JeffAl00,rush_yds,0,,,,,
player,201610310chi,chi,JeffAl00,rush_td,0,,,,,
player,201610310chi,chi,JeffAl00,rush_long,0,,,,,
player,201610310chi,chi,JeffAl00,targets,8,,,,,
player,201610310chi,chi,JeffAl00,rec,4,,,,,
player,201610310chi,chi,JeffAl00,rec_yds,63,,,,,
player,201610310chi,chi,JeffAl00,rec_td,1,,,,,
player,201610310chi,chi,JeffAl00,rec_long,34,,,,,
player,201610310chi,chi,JeffAl00,fumbles,0,,,,,
player,201610310chi,chi,JeffAl00,fumbles_lost,0,,,,,
player,201610310chi,chi,MereCa00,pass_cmp,0,,,,,
player,201610310chi,chi,MereCa00,pass_att,0,,,,,
player,201610310chi,chi,MereCa00,pass_yds,0,,,,,
player,201610310chi,chi,MereCa00,pass_td,0,,,,,
player,201610310chi,chi,MereCa00,pass_int,0,,,,,
player,201610310chi,chi,MereCa00,pass_sacked,0,,,,,
player,201610310chi,chi,MereCa00,pass_sacked_yds,0,,,,,
player,201610310chi,chi,MereCa00,pass_long,0,,,,,
player,201610310chi,chi,MereCa00,pass_rating,,,,,,
player,201610310chi,chi,MereCa00,rush_att,0,,,,,
player,201610310chi,chi,MereCa00,rush_yds,0,,,,,
player,201610310chi,chi,MereCa00,rush_td,0,,,,,
player,201610310chi,chi,MereCa00,rush_long,0,,,,,
player,201610310chi,chi,MereCa00,targets,2,,,,,
player,201610310chi,chi,MereCa00,rec,1,,,,,
player,201610310chi,chi,MereCa00,rec_yds,24,,,,,
player,201610310chi,chi,MereCa00,rec_td,0,,,,,
player,201610310chi,chi,MereCa00,rec_long,24,,,,,
player,201610310chi,chi,MereCa00,fumbles,0,,,,,
player,201610310chi,chi,MereCa00,fumbles_lost,0,,,,,
player,201610310chi,chi,LangJe00,pass_cmp,0,,,,,
player,201610310chi,chi,LangJe00,pass_att,0,,,,,
player,201610310chi,chi,LangJe00,pass_yds,0,,,,,
player,201610310chi,chi,LangJe00,pass_td,0,,,,,
player,201610310chi,chi,LangJe00,pass_int,0,,,,,
player,201610310chi,chi,LangJe00,pass_sacked,0,,,,,
player,201610310chi,chi,LangJe00,pass_sacked_yds,0,,,,,
player,201610310chi,chi,LangJe00,pass_long,0,,,,,
player,201610310chi,chi,LangJe00,pass_rating,,,,,,
player,201610310chi,chi,LangJe00,rush_att,0,,,,,
player,201610310chi,chi,LangJe00,rush_yds,0,,,,,
player,201610310chi,chi,LangJe00,rush_td,0,,,,,
player,201610310chi,chi,LangJe00,rush_long,0,,,,,
player,201610310chi,chi,LangJe00,targets,1,,,,,
player,201610310chi,chi,LangJe00,rec,1,,,,,
player,201610310chi,chi,LangJe00,rec_yds,11,,,,,
player,201610310chi,chi,LangJe00,rec_td,0,,,,,
player,201610310chi,chi,LangJe00,rec_long,11,,,,,
player,201610310chi,chi,LangJe00,fumbles,0,,,,,
player,201610310chi,chi,LangJe00,fumbles_lost,0,,,,,
player,201610310chi,chi,BrauBe00,pass_cmp,0,,,,,
player,201610310chi,chi,BrauBe00,pass_att,0,,,,,
player,201610310chi,chi,BrauBe00,pass_yds,0,,,,,
player,201610310chi,chi,BrauBe00,pass_td,0,,,,,
player,201610310chi,chi,BrauBe00,pass_int,0,,,,,
player,201610310chi,chi,BrauBe00,pass_sacked,0,,,,,
player,201610310chi,chi,BrauBe00,pass_sacked_yds,0,,,,,
player,201610310chi,chi,BrauBe00,pass_long,0,,,,,
player,201610310chi,chi,BrauBe00,pass_rating,,,,,,
player,201610310chi,chi,BrauBe00,rush_att,0,,,,,
player,201610310chi,chi,BrauBe00,rush_yds,0,,,,,
player,201610310chi,chi,BrauBe00,rush_td,0,,,,,
player,201610310chi,chi,BrauBe00,rush_long,0,,,,,
player,201610310chi,chi,BrauBe00,targets,1,,,,,
player,201610310chi,chi,BrauBe00,rec,1,,,,,
player,201610310chi,chi,BrauBe00,rec_yds,8,,,,,
player,201610310chi,chi,BrauBe00,rec_td,0,,,,,
player,201610310chi,chi,BrauBe00,rec_long,8,,,,,
player,201610310chi,chi,BrauBe00,fumbles,0,,,,,
player,201610310chi,chi,BrauBe00,fumbles_lost,0,,,,,
player,201610310chi,chi,PaulLo00,pass_cmp,0,,,,,
player,201610310chi,chi,PaulLo00,pass_att,0,,,,,
player,201610310chi,chi,PaulLo00,pass_yds,0,,,,,
player,201610310chi,chi,PaulLo00,pass_td,0,,,,,
player,201610310chi,chi,PaulLo00,pass_int,0,,,,,
player,201610310chi,chi,PaulLo00,pass_sacked,0,,,,,
player,201610310chi,chi,PaulLo00,pass_sacked_yds,0,,,,,
player,201610310chi,chi,PaulLo00,pass_long,0,,,,,
player,201610310chi,chi,PaulLo00,pass_rating,,,,,,
player,201610310chi,chi,PaulLo00,rush_att,0,,,,,
player,201610310chi,chi,PaulLo00,rush_yds,0,,,,,
player,201610310chi,chi,PaulLo00,rush_td,0,,,,,
player,201610310chi,chi,PaulLo00,rush_long,0,,,,,
player,201610310chi,chi,PaulLo00,targets,2,,,,,
player,201610310chi,chi,PaulLo00,rec,1,,,,,
player,201610310chi,chi,PaulLo00,rec_yds,5,,,,,
player,201610310chi,chi,PaulLo00,rec_td,0,,,,,
player,201610310chi,chi,PaulLo00,rec_long,5,,,,,
player,201610310chi,chi,PaulLo00,fumbles,0,,,,,
player,201610310chi,chi,PaulLo00,fumbles_lost,0,,,,,
player,201610310chi,chi,BellJo02,pass_cmp,0,,,,,
player,201610310chi,chi,BellJo02,pass_att,0,,,,,
player,201610310chi,chi,BellJo02,pass_yds,0,,,,,
player,201610310chi,chi,BellJo02,pass_td,0,,,,,
player,201610310chi,chi,BellJo02,pass_int,0,,,,,
player,201610310chi,chi,BellJo02,pass_sacked,0,,,,,
player,201610310chi,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201610310chi,chi,BellJo02,pass_long,0,,,,,
player,201610310chi,chi,BellJo02,pass_rating,,,,,,
player,201610310chi,chi,BellJo02,rush_att,0,,,,,
player,201610310chi,chi,BellJo02,rush_yds,0,,,,,
player,201610310chi,chi,BellJo02,rush_td,0,,,,,
player,201610310chi,chi,BellJo02,rush_long,0,,,,,
player,201610310chi,chi,BellJo02,targets,2,,,,,
player,201610310chi,chi,BellJo02,rec,1,,,,,
player,201610310chi,chi,BellJo02,rec_yds,4,,,,,
player,201610310chi,chi,BellJo02,rec_td,0,,,,,
player,201610310chi,chi,BellJo02,rec_long,4,,,,,
player,201610310chi,chi,BellJo02,fumbles,0,,,,,
player,201610310chi,chi,BellJo02,fumbles_lost,0,,,,,
player,201610310chi,chi,ThomDe04,pass_cmp,0,,,,,
player,201610310chi,chi,ThomDe04,pass_att,0,,,,,
player,201610310chi,chi,ThomDe04,pass_yds,0,,,,,
player,201610310chi,chi,ThomDe04,pass_td,0,,,,,
player,201610310chi,chi,ThomDe04,pass_int,0,,,,,
player,201610310chi,chi,ThomDe04,pass_sacked,0,,,,,
player,201610310chi,chi,ThomDe04,pass_sacked_yds,0,,,,,
player,201610310chi,chi,ThomDe04,pass_long,0,,,,,
player,201610310chi,chi,ThomDe04,pass_rating,,,,,,
player,201610310chi,chi,ThomDe04,rush_att,0,,,,,
player,201610310chi,chi,ThomDe04,rush_yds,0,,,,,
player,201610310chi,chi,ThomDe04,rush_td,0,,,,,
player,201610310chi,chi,ThomDe04,rush_long,0,,,,,
player,201610310chi,chi,ThomDe04,targets,1,,,,,
player,201610310chi,chi,ThomDe04,rec,0,,,,,
player,201610310chi,chi,ThomDe04,rec_yds,0,,,,,
player,201610310chi,chi,ThomDe04,rec_td,0,,,,,
player,201610310chi,chi,ThomDe04,rec_long,0,,,,,
player,201610310chi,chi,ThomDe04,fumbles,0,,,,,
player,201610310chi,chi,ThomDe04,fumbles_lost,0,,,,,
player,201610310chi,min,GrifEv99,def_int,0,,,,,
player,201610310chi,min,GrifEv99,def_int_yds,0,,,,,
player,201610310chi,min,GrifEv99,def_int_td,0,,,,,
player,201610310chi,min,GrifEv99,def_int_long,0,,,,,
player,201610310chi,min,GrifEv99,pass_defended,0,,,,,
player,201610310chi,min,GrifEv99,sacks,1.0,,,,,
player,201610310chi,min,GrifEv99,tackles_combined,5,,,,,
player,201610310chi,min,GrifEv99,tackles_solo,5,,,,,
player,201610310chi,min,GrifEv99,tackles_assists,0,,,,,
player,201610310chi,min,GrifEv99,tackles_loss,1,,,,,
player,201610310chi,min,GrifEv99,qb_hits,3,,,,,
player,201610310chi,min,GrifEv99,fumbles_rec,0,,,,,
player,201610310chi,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201610310chi,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201610310chi,min,GrifEv99,fumbles_forced,0,,,,,
player,201610310chi,min,KendEr00,def_int,0,,,,,
player,201610310chi,min,KendEr00,def_int_yds,0,,,,,
player,201610310chi,min,KendEr00,def_int_td,0,,,,,
player,201610310chi,min,KendEr00,def_int_long,0,,,,,
player,201610310chi,min,KendEr00,pass_defended,0,,,,,
player,201610310chi,min,KendEr00,sacks,0.0,,,,,
player,201610310chi,min,KendEr00,tackles_combined,9,,,,,
player,201610310chi,min,KendEr00,tackles_solo,7,,,,,
player,201610310chi,min,KendEr00,tackles_assists,2,,,,,
player,201610310chi,min,KendEr00,tackles_loss,0,,,,,
player,201610310chi,min,KendEr00,qb_hits,0,,,,,
player,201610310chi,min,KendEr00,fumbles_rec,0,,,,,
player,201610310chi,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201610310chi,min,KendEr00,fumbles_rec_td,0,,,,,
player,201610310chi,min,KendEr00,fumbles_forced,0,,,,,
player,201610310chi,min,JoseLi99,def_int,0,,,,,
player,201610310chi,min,JoseLi99,def_int_yds,0,,,,,
player,201610310chi,min,JoseLi99,def_int_td,0,,,,,
player,201610310chi,min,JoseLi99,def_int_long,0,,,,,
player,201610310chi,min,JoseLi99,pass_defended,0,,,,,
player,201610310chi,min,JoseLi99,sacks,0.0,,,,,
player,201610310chi,min,JoseLi99,tackles_combined,6,,,,,
player,201610310chi,min,JoseLi99,tackles_solo,5,,,,,
player,201610310chi,min,JoseLi99,tackles_assists,1,,,,,
player,201610310chi,min,JoseLi99,tackles_loss,1,,,,,
player,201610310chi,min,JoseLi99,qb_hits,2,,,,,
player,201610310chi,min,JoseLi99,fumbles_rec,0,,,,,
player,201610310chi,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201610310chi,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201610310chi,min,JoseLi99,fumbles_forced,0,,,,,
player,201610310chi,min,SmitHa00,def_int,0,,,,,
player,201610310chi,min,SmitHa00,def_int_yds,0,,,,,
player,201610310chi,min,SmitHa00,def_int_td,0,,,,,
player,201610310chi,min,SmitHa00,def_int_long,0,,,,,
player,201610310chi,min,SmitHa00,pass_defended,0,,,,,
player,201610310chi,min,SmitHa00,sacks,0.0,,,,,
player,201610310chi,min,SmitHa00,tackles_combined,6,,,,,
player,201610310chi,min,SmitHa00,tackles_solo,4,,,,,
player,201610310chi,min,SmitHa00,tackles_assists,2,,,,,
player,201610310chi,min,SmitHa00,tackles_loss,0,,,,,
player,201610310chi,min,SmitHa00,qb_hits,0,,,,,
player,201610310chi,min,SmitHa00,fumbles_rec,0,,,,,
player,201610310chi,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201610310chi,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201610310chi,min,SmitHa00,fumbles_forced,0,,,,,
player,201610310chi,min,RhodXa00,def_int,0,,,,,
player,201610310chi,min,RhodXa00,def_int_yds,0,,,,,
player,201610310chi,min,RhodXa00,def_int_td,0,,,,,
player,201610310chi,min,RhodXa00,def_int_long,0,,,,,
player,201610310chi,min,RhodXa00,pass_defended,3,,,,,
player,201610310chi,min,RhodXa00,sacks,0.0,,,,,
player,201610310chi,min,RhodXa00,tackles_combined,5,,,,,
player,201610310chi,min,RhodXa00,tackles_solo,4,,,,,
player,201610310chi,min,RhodXa00,tackles_assists,1,,,,,
player,201610310chi,min,RhodXa00,tackles_loss,0,,,,,
player,201610310chi,min,RhodXa00,qb_hits,0,,,,,
player,201610310chi,min,RhodXa00,fumbles_rec,0,,,,,
player,201610310chi,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201610310chi,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201610310chi,min,RhodXa00,fumbles_forced,0,,,,,
player,201610310chi,min,BarrAn00,def_int,0,,,,,
player,201610310chi,min,BarrAn00,def_int_yds,0,,,,,
player,201610310chi,min,BarrAn00,def_int_td,0,,,,,
player,201610310chi,min,BarrAn00,def_int_long,0,,,,,
player,201610310chi,min,BarrAn00,pass_defended,0,,,,,
