game,2016,5,20161009,201610090gnb,nyg,"New York Giants",16,gnb,"Green Bay Packers",23
player,201610090gnb,nyg,CasiJo99,qb_hits,0,,,,,
player,201610090gnb,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201610090gnb,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201610090gnb,nyg,CollLa00,def_int,0,,,,,
player,201610090gnb,nyg,CollLa00,def_int_yds,0,,,,,
player,201610090gnb,nyg,CollLa00,def_int_td,0,,,,,
player,201610090gnb,nyg,CollLa00,def_int_long,0,,,,,
player,201610090gnb,nyg,CollLa00,pass_defended,1,,,,,
player,201610090gnb,nyg,CollLa00,sacks,0.0,,,,,
player,201610090gnb,nyg,CollLa00,tackles_combined,7,,,,,
player,201610090gnb,nyg,CollLa00,tackles_solo,6,,,,,
player,201610090gnb,nyg,CollLa00,tackles_assists,1,,,,,
player,201610090gnb,nyg,CollLa00,tackles_loss,0,,,,,
player,201610090gnb,nyg,CollLa00,qb_hits,0,,,,,
player,201610090gnb,nyg,CollLa00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,CollLa00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,KennDe00,def_int,0,,,,,
player,201610090gnb,nyg,KennDe00,def_int_yds,0,,,,,
player,201610090gnb,nyg,KennDe00,def_int_td,0,,,,,
player,201610090gnb,nyg,KennDe00,def_int_long,0,,,,,
player,201610090gnb,nyg,KennDe00,pass_defended,0,,,,,
player,201610090gnb,nyg,KennDe00,sacks,0.0,,,,,
player,201610090gnb,nyg,KennDe00,tackles_combined,7,,,,,
player,201610090gnb,nyg,KennDe00,tackles_solo,5,,,,,
player,201610090gnb,nyg,KennDe00,tackles_assists,2,,,,,
player,201610090gnb,nyg,KennDe00,tackles_loss,0,,,,,
player,201610090gnb,nyg,KennDe00,qb_hits,0,,,,,
player,201610090gnb,nyg,KennDe00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,KennDe00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,PierJa99,def_int,0,,,,,
player,201610090gnb,nyg,PierJa99,def_int_yds,0,,,,,
player,201610090gnb,nyg,PierJa99,def_int_td,0,,,,,
player,201610090gnb,nyg,PierJa99,def_int_long,0,,,,,
player,201610090gnb,nyg,PierJa99,pass_defended,0,,,,,
player,201610090gnb,nyg,PierJa99,sacks,0.0,,,,,
player,201610090gnb,nyg,PierJa99,tackles_combined,7,,,,,
player,201610090gnb,nyg,PierJa99,tackles_solo,6,,,,,
player,201610090gnb,nyg,PierJa99,tackles_assists,1,,,,,
player,201610090gnb,nyg,PierJa99,tackles_loss,0,,,,,
player,201610090gnb,nyg,PierJa99,qb_hits,0,,,,,
player,201610090gnb,nyg,PierJa99,fumbles_rec,0,,,,,
player,201610090gnb,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,PierJa99,fumbles_forced,0,,,,,
player,201610090gnb,nyg,VernOl00,def_int,0,,,,,
player,201610090gnb,nyg,VernOl00,def_int_yds,0,,,,,
player,201610090gnb,nyg,VernOl00,def_int_td,0,,,,,
player,201610090gnb,nyg,VernOl00,def_int_long,0,,,,,
player,201610090gnb,nyg,VernOl00,pass_defended,0,,,,,
player,201610090gnb,nyg,VernOl00,sacks,0.0,,,,,
player,201610090gnb,nyg,VernOl00,tackles_combined,6,,,,,
player,201610090gnb,nyg,VernOl00,tackles_solo,4,,,,,
player,201610090gnb,nyg,VernOl00,tackles_assists,2,,,,,
player,201610090gnb,nyg,VernOl00,tackles_loss,2,,,,,
player,201610090gnb,nyg,VernOl00,qb_hits,1,,,,,
player,201610090gnb,nyg,VernOl00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,VernOl00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,AdamAn00,def_int,0,,,,,
player,201610090gnb,nyg,AdamAn00,def_int_yds,0,,,,,
player,201610090gnb,nyg,AdamAn00,def_int_td,0,,,,,
player,201610090gnb,nyg,AdamAn00,def_int_long,0,,,,,
player,201610090gnb,nyg,AdamAn00,pass_defended,1,,,,,
player,201610090gnb,nyg,AdamAn00,sacks,0.0,,,,,
player,201610090gnb,nyg,AdamAn00,tackles_combined,5,,,,,
player,201610090gnb,nyg,AdamAn00,tackles_solo,3,,,,,
player,201610090gnb,nyg,AdamAn00,tackles_assists,2,,,,,
player,201610090gnb,nyg,AdamAn00,tackles_loss,0,,,,,
player,201610090gnb,nyg,AdamAn00,qb_hits,0,,,,,
player,201610090gnb,nyg,AdamAn00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,AdamAn00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,AdamAn00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,AdamAn00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,HallLe98,def_int,0,,,,,
player,201610090gnb,nyg,HallLe98,def_int_yds,0,,,,,
player,201610090gnb,nyg,HallLe98,def_int_td,0,,,,,
player,201610090gnb,nyg,HallLe98,def_int_long,0,,,,,
player,201610090gnb,nyg,HallLe98,pass_defended,0,,,,,
player,201610090gnb,nyg,HallLe98,sacks,0.0,,,,,
player,201610090gnb,nyg,HallLe98,tackles_combined,4,,,,,
player,201610090gnb,nyg,HallLe98,tackles_solo,3,,,,,
player,201610090gnb,nyg,HallLe98,tackles_assists,1,,,,,
player,201610090gnb,nyg,HallLe98,tackles_loss,0,,,,,
player,201610090gnb,nyg,HallLe98,qb_hits,0,,,,,
player,201610090gnb,nyg,HallLe98,fumbles_rec,0,,,,,
player,201610090gnb,nyg,HallLe98,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,HallLe98,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,HallLe98,fumbles_forced,0,,,,,
player,201610090gnb,nyg,RobiKe01,def_int,0,,,,,
player,201610090gnb,nyg,RobiKe01,def_int_yds,0,,,,,
player,201610090gnb,nyg,RobiKe01,def_int_td,0,,,,,
player,201610090gnb,nyg,RobiKe01,def_int_long,0,,,,,
player,201610090gnb,nyg,RobiKe01,pass_defended,2,,,,,
player,201610090gnb,nyg,RobiKe01,sacks,0.0,,,,,
player,201610090gnb,nyg,RobiKe01,tackles_combined,4,,,,,
player,201610090gnb,nyg,RobiKe01,tackles_solo,3,,,,,
player,201610090gnb,nyg,RobiKe01,tackles_assists,1,,,,,
player,201610090gnb,nyg,RobiKe01,tackles_loss,0,,,,,
player,201610090gnb,nyg,RobiKe01,qb_hits,0,,,,,
player,201610090gnb,nyg,RobiKe01,fumbles_rec,0,,,,,
player,201610090gnb,nyg,RobiKe01,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,RobiKe01,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,RobiKe01,fumbles_forced,0,,,,,
player,201610090gnb,nyg,HarrDa03,def_int,0,,,,,
player,201610090gnb,nyg,HarrDa03,def_int_yds,0,,,,,
player,201610090gnb,nyg,HarrDa03,def_int_td,0,,,,,
player,201610090gnb,nyg,HarrDa03,def_int_long,0,,,,,
player,201610090gnb,nyg,HarrDa03,pass_defended,1,,,,,
player,201610090gnb,nyg,HarrDa03,sacks,0.0,,,,,
player,201610090gnb,nyg,HarrDa03,tackles_combined,3,,,,,
player,201610090gnb,nyg,HarrDa03,tackles_solo,2,,,,,
player,201610090gnb,nyg,HarrDa03,tackles_assists,1,,,,,
player,201610090gnb,nyg,HarrDa03,tackles_loss,0,,,,,
player,201610090gnb,nyg,HarrDa03,qb_hits,1,,,,,
player,201610090gnb,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201610090gnb,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201610090gnb,nyg,RodgDo99,def_int,0,,,,,
player,201610090gnb,nyg,RodgDo99,def_int_yds,0,,,,,
player,201610090gnb,nyg,RodgDo99,def_int_td,0,,,,,
player,201610090gnb,nyg,RodgDo99,def_int_long,0,,,,,
player,201610090gnb,nyg,RodgDo99,pass_defended,0,,,,,
player,201610090gnb,nyg,RodgDo99,sacks,0.0,,,,,
player,201610090gnb,nyg,RodgDo99,tackles_combined,3,,,,,
player,201610090gnb,nyg,RodgDo99,tackles_solo,2,,,,,
player,201610090gnb,nyg,RodgDo99,tackles_assists,1,,,,,
player,201610090gnb,nyg,RodgDo99,tackles_loss,1,,,,,
player,201610090gnb,nyg,RodgDo99,qb_hits,0,,,,,
player,201610090gnb,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201610090gnb,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201610090gnb,nyg,ShepKe00,def_int,0,,,,,
player,201610090gnb,nyg,ShepKe00,def_int_yds,0,,,,,
player,201610090gnb,nyg,ShepKe00,def_int_td,0,,,,,
player,201610090gnb,nyg,ShepKe00,def_int_long,0,,,,,
player,201610090gnb,nyg,ShepKe00,pass_defended,0,,,,,
player,201610090gnb,nyg,ShepKe00,sacks,0.0,,,,,
player,201610090gnb,nyg,ShepKe00,tackles_combined,3,,,,,
player,201610090gnb,nyg,ShepKe00,tackles_solo,0,,,,,
player,201610090gnb,nyg,ShepKe00,tackles_assists,3,,,,,
player,201610090gnb,nyg,ShepKe00,tackles_loss,0,,,,,
player,201610090gnb,nyg,ShepKe00,qb_hits,0,,,,,
player,201610090gnb,nyg,ShepKe00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,ShepKe00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,ShepKe00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,ShepKe00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,BromJa00,def_int,0,,,,,
player,201610090gnb,nyg,BromJa00,def_int_yds,0,,,,,
player,201610090gnb,nyg,BromJa00,def_int_td,0,,,,,
player,201610090gnb,nyg,BromJa00,def_int_long,0,,,,,
player,201610090gnb,nyg,BromJa00,pass_defended,0,,,,,
player,201610090gnb,nyg,BromJa00,sacks,0.0,,,,,
player,201610090gnb,nyg,BromJa00,tackles_combined,2,,,,,
player,201610090gnb,nyg,BromJa00,tackles_solo,1,,,,,
player,201610090gnb,nyg,BromJa00,tackles_assists,1,,,,,
player,201610090gnb,nyg,BromJa00,tackles_loss,0,,,,,
player,201610090gnb,nyg,BromJa00,qb_hits,0,,,,,
player,201610090gnb,nyg,BromJa00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,BromJa00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,HankJo00,def_int,0,,,,,
player,201610090gnb,nyg,HankJo00,def_int_yds,0,,,,,
player,201610090gnb,nyg,HankJo00,def_int_td,0,,,,,
player,201610090gnb,nyg,HankJo00,def_int_long,0,,,,,
player,201610090gnb,nyg,HankJo00,pass_defended,0,,,,,
player,201610090gnb,nyg,HankJo00,sacks,0.0,,,,,
player,201610090gnb,nyg,HankJo00,tackles_combined,2,,,,,
player,201610090gnb,nyg,HankJo00,tackles_solo,1,,,,,
player,201610090gnb,nyg,HankJo00,tackles_assists,1,,,,,
player,201610090gnb,nyg,HankJo00,tackles_loss,0,,,,,
player,201610090gnb,nyg,HankJo00,qb_hits,1,,,,,
player,201610090gnb,nyg,HankJo00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,HankJo00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,HuntMi00,def_int,0,,,,,
player,201610090gnb,nyg,HuntMi00,def_int_yds,0,,,,,
player,201610090gnb,nyg,HuntMi00,def_int_td,0,,,,,
player,201610090gnb,nyg,HuntMi00,def_int_long,0,,,,,
player,201610090gnb,nyg,HuntMi00,pass_defended,0,,,,,
player,201610090gnb,nyg,HuntMi00,sacks,0.0,,,,,
player,201610090gnb,nyg,HuntMi00,tackles_combined,2,,,,,
player,201610090gnb,nyg,HuntMi00,tackles_solo,2,,,,,
player,201610090gnb,nyg,HuntMi00,tackles_assists,0,,,,,
player,201610090gnb,nyg,HuntMi00,tackles_loss,0,,,,,
player,201610090gnb,nyg,HuntMi00,qb_hits,0,,,,,
player,201610090gnb,nyg,HuntMi00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,HuntMi00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,HuntMi00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,HuntMi00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,PerkPa00,def_int,0,,,,,
player,201610090gnb,nyg,PerkPa00,def_int_yds,,,,,,
player,201610090gnb,nyg,PerkPa00,def_int_td,0,,,,,
player,201610090gnb,nyg,PerkPa00,def_int_long,0,,,,,
player,201610090gnb,nyg,PerkPa00,pass_defended,0,,,,,
player,201610090gnb,nyg,PerkPa00,sacks,0.0,,,,,
player,201610090gnb,nyg,PerkPa00,tackles_combined,1,,,,,
player,201610090gnb,nyg,PerkPa00,tackles_solo,0,,,,,
player,201610090gnb,nyg,PerkPa00,tackles_assists,1,,,,,
player,201610090gnb,nyg,PerkPa00,tackles_loss,0,,,,,
player,201610090gnb,nyg,PerkPa00,qb_hits,0,,,,,
player,201610090gnb,nyg,PerkPa00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,PerkPa00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,PerkPa00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,PerkPa00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,WynnKe00,def_int,0,,,,,
player,201610090gnb,nyg,WynnKe00,def_int_yds,0,,,,,
player,201610090gnb,nyg,WynnKe00,def_int_td,0,,,,,
player,201610090gnb,nyg,WynnKe00,def_int_long,0,,,,,
player,201610090gnb,nyg,WynnKe00,pass_defended,0,,,,,
player,201610090gnb,nyg,WynnKe00,sacks,0.0,,,,,
player,201610090gnb,nyg,WynnKe00,tackles_combined,1,,,,,
player,201610090gnb,nyg,WynnKe00,tackles_solo,0,,,,,
player,201610090gnb,nyg,WynnKe00,tackles_assists,1,,,,,
player,201610090gnb,nyg,WynnKe00,tackles_loss,0,,,,,
player,201610090gnb,nyg,WynnKe00,qb_hits,0,,,,,
player,201610090gnb,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,ApplEl00,def_int,0,,,,,
player,201610090gnb,nyg,ApplEl00,def_int_yds,0,,,,,
player,201610090gnb,nyg,ApplEl00,def_int_td,0,,,,,
player,201610090gnb,nyg,ApplEl00,def_int_long,0,,,,,
player,201610090gnb,nyg,ApplEl00,pass_defended,1,,,,,
player,201610090gnb,nyg,ApplEl00,sacks,0.0,,,,,
player,201610090gnb,nyg,ApplEl00,tackles_combined,0,,,,,
player,201610090gnb,nyg,ApplEl00,tackles_solo,0,,,,,
player,201610090gnb,nyg,ApplEl00,tackles_assists,0,,,,,
player,201610090gnb,nyg,ApplEl00,tackles_loss,0,,,,,
player,201610090gnb,nyg,ApplEl00,qb_hits,0,,,,,
player,201610090gnb,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201610090gnb,nyg,WadeTr00,def_int,0,,,,,
player,201610090gnb,nyg,WadeTr00,def_int_yds,0,,,,,
player,201610090gnb,nyg,WadeTr00,def_int_td,0,,,,,
player,201610090gnb,nyg,WadeTr00,def_int_long,0,,,,,
player,201610090gnb,nyg,WadeTr00,pass_defended,1,,,,,
player,201610090gnb,nyg,WadeTr00,sacks,0.0,,,,,
player,201610090gnb,nyg,WadeTr00,tackles_combined,0,,,,,
player,201610090gnb,nyg,WadeTr00,tackles_solo,0,,,,,
player,201610090gnb,nyg,WadeTr00,tackles_assists,0,,,,,
player,201610090gnb,nyg,WadeTr00,tackles_loss,0,,,,,
player,201610090gnb,nyg,WadeTr00,qb_hits,0,,,,,
player,201610090gnb,nyg,WadeTr00,fumbles_rec,0,,,,,
player,201610090gnb,nyg,WadeTr00,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,WadeTr00,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201610090gnb,gnb,FackKy00,def_int,0,,,,,
player,201610090gnb,gnb,FackKy00,def_int_yds,0,,,,,
player,201610090gnb,gnb,FackKy00,def_int_td,0,,,,,
player,201610090gnb,gnb,FackKy00,def_int_long,0,,,,,
player,201610090gnb,gnb,FackKy00,pass_defended,0,,,,,
player,201610090gnb,gnb,FackKy00,sacks,1.0,,,,,
player,201610090gnb,gnb,FackKy00,tackles_combined,5,,,,,
player,201610090gnb,gnb,FackKy00,tackles_solo,4,,,,,
player,201610090gnb,gnb,FackKy00,tackles_assists,1,,,,,
player,201610090gnb,gnb,FackKy00,tackles_loss,0,,,,,
player,201610090gnb,gnb,FackKy00,qb_hits,2,,,,,
player,201610090gnb,gnb,FackKy00,fumbles_rec,0,,,,,
player,201610090gnb,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,FackKy00,fumbles_forced,1,,,,,
player,201610090gnb,gnb,HydeMi00,def_int,0,,,,,
player,201610090gnb,gnb,HydeMi00,def_int_yds,0,,,,,
player,201610090gnb,gnb,HydeMi00,def_int_td,0,,,,,
player,201610090gnb,gnb,HydeMi00,def_int_long,0,,,,,
player,201610090gnb,gnb,HydeMi00,pass_defended,1,,,,,
player,201610090gnb,gnb,HydeMi00,sacks,1.0,,,,,
player,201610090gnb,gnb,HydeMi00,tackles_combined,5,,,,,
player,201610090gnb,gnb,HydeMi00,tackles_solo,3,,,,,
player,201610090gnb,gnb,HydeMi00,tackles_assists,2,,,,,
player,201610090gnb,gnb,HydeMi00,tackles_loss,1,,,,,
player,201610090gnb,gnb,HydeMi00,qb_hits,0,,,,,
player,201610090gnb,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201610090gnb,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201610090gnb,gnb,PerrNi00,def_int,0,,,,,
player,201610090gnb,gnb,PerrNi00,def_int_yds,0,,,,,
player,201610090gnb,gnb,PerrNi00,def_int_td,0,,,,,
player,201610090gnb,gnb,PerrNi00,def_int_long,0,,,,,
player,201610090gnb,gnb,PerrNi00,pass_defended,0,,,,,
player,201610090gnb,gnb,PerrNi00,sacks,1.0,,,,,
player,201610090gnb,gnb,PerrNi00,tackles_combined,4,,,,,
player,201610090gnb,gnb,PerrNi00,tackles_solo,2,,,,,
player,201610090gnb,gnb,PerrNi00,tackles_assists,2,,,,,
player,201610090gnb,gnb,PerrNi00,tackles_loss,1,,,,,
player,201610090gnb,gnb,PerrNi00,qb_hits,3,,,,,
player,201610090gnb,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201610090gnb,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201610090gnb,gnb,MattCl99,def_int,0,,,,,
player,201610090gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201610090gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201610090gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201610090gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201610090gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201610090gnb,gnb,MattCl99,tackles_combined,2,,,,,
player,201610090gnb,gnb,MattCl99,tackles_solo,2,,,,,
player,201610090gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201610090gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201610090gnb,gnb,MattCl99,qb_hits,1,,,,,
player,201610090gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201610090gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201610090gnb,gnb,RyanJa00,def_int,0,,,,,
player,201610090gnb,gnb,RyanJa00,def_int_yds,0,,,,,
player,201610090gnb,gnb,RyanJa00,def_int_td,0,,,,,
player,201610090gnb,gnb,RyanJa00,def_int_long,0,,,,,
player,201610090gnb,gnb,RyanJa00,pass_defended,0,,,,,
player,201610090gnb,gnb,RyanJa00,sacks,0.0,,,,,
player,201610090gnb,gnb,RyanJa00,tackles_combined,7,,,,,
player,201610090gnb,gnb,RyanJa00,tackles_solo,4,,,,,
player,201610090gnb,gnb,RyanJa00,tackles_assists,3,,,,,
player,201610090gnb,gnb,RyanJa00,tackles_loss,1,,,,,
player,201610090gnb,gnb,RyanJa00,qb_hits,0,,,,,
player,201610090gnb,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201610090gnb,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201610090gnb,gnb,BurnMo99,def_int,0,,,,,
player,201610090gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201610090gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201610090gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201610090gnb,gnb,BurnMo99,pass_defended,1,,,,,
player,201610090gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201610090gnb,gnb,BurnMo99,tackles_combined,6,,,,,
player,201610090gnb,gnb,BurnMo99,tackles_solo,5,,,,,
player,201610090gnb,gnb,BurnMo99,tackles_assists,1,,,,,
player,201610090gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201610090gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201610090gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201610090gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201610090gnb,gnb,ClinHa00,def_int,0,,,,,
player,201610090gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201610090gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201610090gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201610090gnb,gnb,ClinHa00,pass_defended,0,,,,,
player,201610090gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201610090gnb,gnb,ClinHa00,tackles_combined,6,,,,,
player,201610090gnb,gnb,ClinHa00,tackles_solo,5,,,,,
player,201610090gnb,gnb,ClinHa00,tackles_assists,1,,,,,
player,201610090gnb,gnb,ClinHa00,tackles_loss,1,,,,,
player,201610090gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201610090gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201610090gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201610090gnb,gnb,MartBl01,def_int,0,,,,,
player,201610090gnb,gnb,MartBl01,def_int_yds,0,,,,,
player,201610090gnb,gnb,MartBl01,def_int_td,0,,,,,
player,201610090gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201610090gnb,gnb,MartBl01,pass_defended,0,,,,,
player,201610090gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201610090gnb,gnb,MartBl01,tackles_combined,3,,,,,
player,201610090gnb,gnb,MartBl01,tackles_solo,1,,,,,
player,201610090gnb,gnb,MartBl01,tackles_assists,2,,,,,
player,201610090gnb,gnb,MartBl01,tackles_loss,0,,,,,
player,201610090gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201610090gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201610090gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,MartBl01,fumbles_forced,0,,,,,
player,201610090gnb,gnb,RollQu00,def_int,0,,,,,
player,201610090gnb,gnb,RollQu00,def_int_yds,0,,,,,
player,201610090gnb,gnb,RollQu00,def_int_td,0,,,,,
player,201610090gnb,gnb,RollQu00,def_int_long,0,,,,,
player,201610090gnb,gnb,RollQu00,pass_defended,2,,,,,
player,201610090gnb,gnb,RollQu00,sacks,0.0,,,,,
player,201610090gnb,gnb,RollQu00,tackles_combined,3,,,,,
player,201610090gnb,gnb,RollQu00,tackles_solo,3,,,,,
player,201610090gnb,gnb,RollQu00,tackles_assists,0,,,,,
player,201610090gnb,gnb,RollQu00,tackles_loss,0,,,,,
player,201610090gnb,gnb,RollQu00,qb_hits,0,,,,,
player,201610090gnb,gnb,RollQu00,fumbles_rec,0,,,,,
player,201610090gnb,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,RollQu00,fumbles_forced,0,,,,,
player,201610090gnb,gnb,ThomJo04,def_int,0,,,,,
player,201610090gnb,gnb,ThomJo04,def_int_yds,0,,,,,
player,201610090gnb,gnb,ThomJo04,def_int_td,0,,,,,
player,201610090gnb,gnb,ThomJo04,def_int_long,0,,,,,
player,201610090gnb,gnb,ThomJo04,pass_defended,1,,,,,
player,201610090gnb,gnb,ThomJo04,sacks,0.0,,,,,
player,201610090gnb,gnb,ThomJo04,tackles_combined,3,,,,,
player,201610090gnb,gnb,ThomJo04,tackles_solo,2,,,,,
player,201610090gnb,gnb,ThomJo04,tackles_assists,1,,,,,
player,201610090gnb,gnb,ThomJo04,tackles_loss,0,,,,,
player,201610090gnb,gnb,ThomJo04,qb_hits,0,,,,,
player,201610090gnb,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201610090gnb,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201610090gnb,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201610090gnb,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201610090gnb,gnb,BanjCh00,def_int,0,,,,,
player,201610090gnb,gnb,BanjCh00,def_int_yds,0,,,,,
player,201610090gnb,gnb,BanjCh00,def_int_td,0,,,,,
player,201610090gnb,gnb,BanjCh00,def_int_long,0,,,,,
