game,2016,7,20161023,201610230kan,nor,"New Orleans Saints",21,kan,"Kansas City Chiefs",27
player,201610230kan,kan,SherAn00,rec,1,,,,,
player,201610230kan,kan,SherAn00,rec_yds,0,,,,,
player,201610230kan,kan,SherAn00,rec_td,0,,,,,
player,201610230kan,kan,SherAn00,rec_long,0,,,,,
player,201610230kan,kan,SherAn00,fumbles,0,,,,,
player,201610230kan,kan,SherAn00,fumbles_lost,0,,,,,
player,201610230kan,kan,CharJa00,pass_cmp,0,,,,,
player,201610230kan,kan,CharJa00,pass_att,0,,,,,
player,201610230kan,kan,CharJa00,pass_yds,0,,,,,
player,201610230kan,kan,CharJa00,pass_td,0,,,,,
player,201610230kan,kan,CharJa00,pass_int,0,,,,,
player,201610230kan,kan,CharJa00,pass_sacked,0,,,,,
player,201610230kan,kan,CharJa00,pass_sacked_yds,0,,,,,
player,201610230kan,kan,CharJa00,pass_long,0,,,,,
player,201610230kan,kan,CharJa00,pass_rating,,,,,,
player,201610230kan,kan,CharJa00,rush_att,1,,,,,
player,201610230kan,kan,CharJa00,rush_yds,0,,,,,
player,201610230kan,kan,CharJa00,rush_td,0,,,,,
player,201610230kan,kan,CharJa00,rush_long,0,,,,,
player,201610230kan,kan,CharJa00,targets,0,,,,,
player,201610230kan,kan,CharJa00,rec,0,,,,,
player,201610230kan,kan,CharJa00,rec_yds,0,,,,,
player,201610230kan,kan,CharJa00,rec_td,0,,,,,
player,201610230kan,kan,CharJa00,rec_long,0,,,,,
player,201610230kan,kan,CharJa00,fumbles,0,,,,,
player,201610230kan,kan,CharJa00,fumbles_lost,0,,,,,
player,201610230kan,nor,StupNa01,def_int,0,,,,,
player,201610230kan,nor,StupNa01,def_int_yds,0,,,,,
player,201610230kan,nor,StupNa01,def_int_td,0,,,,,
player,201610230kan,nor,StupNa01,def_int_long,0,,,,,
player,201610230kan,nor,StupNa01,pass_defended,1,,,,,
player,201610230kan,nor,StupNa01,sacks,0.0,,,,,
player,201610230kan,nor,StupNa01,tackles_combined,8,,,,,
player,201610230kan,nor,StupNa01,tackles_solo,7,,,,,
player,201610230kan,nor,StupNa01,tackles_assists,1,,,,,
player,201610230kan,nor,StupNa01,tackles_loss,0,,,,,
player,201610230kan,nor,StupNa01,qb_hits,0,,,,,
player,201610230kan,nor,StupNa01,fumbles_rec,0,,,,,
player,201610230kan,nor,StupNa01,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,StupNa01,fumbles_rec_td,0,,,,,
player,201610230kan,nor,StupNa01,fumbles_forced,0,,,,,
player,201610230kan,nor,RobeCr00,def_int,0,,,,,
player,201610230kan,nor,RobeCr00,def_int_yds,0,,,,,
player,201610230kan,nor,RobeCr00,def_int_td,0,,,,,
player,201610230kan,nor,RobeCr00,def_int_long,0,,,,,
player,201610230kan,nor,RobeCr00,pass_defended,0,,,,,
player,201610230kan,nor,RobeCr00,sacks,0.0,,,,,
player,201610230kan,nor,RobeCr00,tackles_combined,6,,,,,
player,201610230kan,nor,RobeCr00,tackles_solo,3,,,,,
player,201610230kan,nor,RobeCr00,tackles_assists,3,,,,,
player,201610230kan,nor,RobeCr00,tackles_loss,0,,,,,
player,201610230kan,nor,RobeCr00,qb_hits,0,,,,,
player,201610230kan,nor,RobeCr00,fumbles_rec,0,,,,,
player,201610230kan,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,RobeCr00,fumbles_forced,0,,,,,
player,201610230kan,nor,VaccKe00,def_int,0,,,,,
player,201610230kan,nor,VaccKe00,def_int_yds,0,,,,,
player,201610230kan,nor,VaccKe00,def_int_td,0,,,,,
player,201610230kan,nor,VaccKe00,def_int_long,0,,,,,
player,201610230kan,nor,VaccKe00,pass_defended,0,,,,,
player,201610230kan,nor,VaccKe00,sacks,0.0,,,,,
player,201610230kan,nor,VaccKe00,tackles_combined,5,,,,,
player,201610230kan,nor,VaccKe00,tackles_solo,4,,,,,
player,201610230kan,nor,VaccKe00,tackles_assists,1,,,,,
player,201610230kan,nor,VaccKe00,tackles_loss,1,,,,,
player,201610230kan,nor,VaccKe00,qb_hits,0,,,,,
player,201610230kan,nor,VaccKe00,fumbles_rec,0,,,,,
player,201610230kan,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,VaccKe00,fumbles_forced,0,,,,,
player,201610230kan,nor,BellVo00,def_int,0,,,,,
player,201610230kan,nor,BellVo00,def_int_yds,0,,,,,
player,201610230kan,nor,BellVo00,def_int_td,0,,,,,
player,201610230kan,nor,BellVo00,def_int_long,0,,,,,
player,201610230kan,nor,BellVo00,pass_defended,0,,,,,
player,201610230kan,nor,BellVo00,sacks,0.0,,,,,
player,201610230kan,nor,BellVo00,tackles_combined,4,,,,,
player,201610230kan,nor,BellVo00,tackles_solo,3,,,,,
player,201610230kan,nor,BellVo00,tackles_assists,1,,,,,
player,201610230kan,nor,BellVo00,tackles_loss,0,,,,,
player,201610230kan,nor,BellVo00,qb_hits,0,,,,,
player,201610230kan,nor,BellVo00,fumbles_rec,0,,,,,
player,201610230kan,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,BellVo00,fumbles_forced,0,,,,,
player,201610230kan,nor,ByrdJa99,def_int,0,,,,,
player,201610230kan,nor,ByrdJa99,def_int_yds,0,,,,,
player,201610230kan,nor,ByrdJa99,def_int_td,0,,,,,
player,201610230kan,nor,ByrdJa99,def_int_long,0,,,,,
player,201610230kan,nor,ByrdJa99,pass_defended,0,,,,,
player,201610230kan,nor,ByrdJa99,sacks,0.0,,,,,
player,201610230kan,nor,ByrdJa99,tackles_combined,4,,,,,
player,201610230kan,nor,ByrdJa99,tackles_solo,3,,,,,
player,201610230kan,nor,ByrdJa99,tackles_assists,1,,,,,
player,201610230kan,nor,ByrdJa99,tackles_loss,0,,,,,
player,201610230kan,nor,ByrdJa99,qb_hits,0,,,,,
player,201610230kan,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201610230kan,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201610230kan,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201610230kan,nor,TappDa20,def_int,0,,,,,
player,201610230kan,nor,TappDa20,def_int_yds,0,,,,,
player,201610230kan,nor,TappDa20,def_int_td,0,,,,,
player,201610230kan,nor,TappDa20,def_int_long,0,,,,,
player,201610230kan,nor,TappDa20,pass_defended,0,,,,,
player,201610230kan,nor,TappDa20,sacks,0.0,,,,,
player,201610230kan,nor,TappDa20,tackles_combined,4,,,,,
player,201610230kan,nor,TappDa20,tackles_solo,3,,,,,
player,201610230kan,nor,TappDa20,tackles_assists,1,,,,,
player,201610230kan,nor,TappDa20,tackles_loss,0,,,,,
player,201610230kan,nor,TappDa20,qb_hits,0,,,,,
player,201610230kan,nor,TappDa20,fumbles_rec,0,,,,,
player,201610230kan,nor,TappDa20,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,TappDa20,fumbles_rec_td,0,,,,,
player,201610230kan,nor,TappDa20,fumbles_forced,0,,,,,
player,201610230kan,nor,CrawKe02,def_int,0,,,,,
player,201610230kan,nor,CrawKe02,def_int_yds,0,,,,,
player,201610230kan,nor,CrawKe02,def_int_td,0,,,,,
player,201610230kan,nor,CrawKe02,def_int_long,0,,,,,
player,201610230kan,nor,CrawKe02,pass_defended,0,,,,,
player,201610230kan,nor,CrawKe02,sacks,0.0,,,,,
player,201610230kan,nor,CrawKe02,tackles_combined,2,,,,,
player,201610230kan,nor,CrawKe02,tackles_solo,2,,,,,
player,201610230kan,nor,CrawKe02,tackles_assists,0,,,,,
player,201610230kan,nor,CrawKe02,tackles_loss,1,,,,,
player,201610230kan,nor,CrawKe02,qb_hits,0,,,,,
player,201610230kan,nor,CrawKe02,fumbles_rec,0,,,,,
player,201610230kan,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201610230kan,nor,CrawKe02,fumbles_forced,0,,,,,
player,201610230kan,nor,DaviTy01,def_int,0,,,,,
player,201610230kan,nor,DaviTy01,def_int_yds,0,,,,,
player,201610230kan,nor,DaviTy01,def_int_td,0,,,,,
player,201610230kan,nor,DaviTy01,def_int_long,0,,,,,
player,201610230kan,nor,DaviTy01,pass_defended,0,,,,,
player,201610230kan,nor,DaviTy01,sacks,0.0,,,,,
player,201610230kan,nor,DaviTy01,tackles_combined,2,,,,,
player,201610230kan,nor,DaviTy01,tackles_solo,2,,,,,
player,201610230kan,nor,DaviTy01,tackles_assists,0,,,,,
player,201610230kan,nor,DaviTy01,tackles_loss,0,,,,,
player,201610230kan,nor,DaviTy01,qb_hits,0,,,,,
player,201610230kan,nor,DaviTy01,fumbles_rec,0,,,,,
player,201610230kan,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201610230kan,nor,DaviTy01,fumbles_forced,0,,,,,
player,201610230kan,nor,JenkJo00,def_int,0,,,,,
player,201610230kan,nor,JenkJo00,def_int_yds,0,,,,,
player,201610230kan,nor,JenkJo00,def_int_td,0,,,,,
player,201610230kan,nor,JenkJo00,def_int_long,0,,,,,
player,201610230kan,nor,JenkJo00,pass_defended,0,,,,,
player,201610230kan,nor,JenkJo00,sacks,0.0,,,,,
player,201610230kan,nor,JenkJo00,tackles_combined,2,,,,,
player,201610230kan,nor,JenkJo00,tackles_solo,2,,,,,
player,201610230kan,nor,JenkJo00,tackles_assists,0,,,,,
player,201610230kan,nor,JenkJo00,tackles_loss,0,,,,,
player,201610230kan,nor,JenkJo00,qb_hits,0,,,,,
player,201610230kan,nor,JenkJo00,fumbles_rec,0,,,,,
player,201610230kan,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,JenkJo00,fumbles_forced,0,,,,,
player,201610230kan,nor,WebbBW00,def_int,0,,,,,
player,201610230kan,nor,WebbBW00,def_int_yds,0,,,,,
player,201610230kan,nor,WebbBW00,def_int_td,0,,,,,
player,201610230kan,nor,WebbBW00,def_int_long,0,,,,,
player,201610230kan,nor,WebbBW00,pass_defended,0,,,,,
player,201610230kan,nor,WebbBW00,sacks,0.0,,,,,
player,201610230kan,nor,WebbBW00,tackles_combined,2,,,,,
player,201610230kan,nor,WebbBW00,tackles_solo,2,,,,,
player,201610230kan,nor,WebbBW00,tackles_assists,0,,,,,
player,201610230kan,nor,WebbBW00,tackles_loss,0,,,,,
player,201610230kan,nor,WebbBW00,qb_hits,0,,,,,
player,201610230kan,nor,WebbBW00,fumbles_rec,0,,,,,
player,201610230kan,nor,WebbBW00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,WebbBW00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,WebbBW00,fumbles_forced,0,,,,,
player,201610230kan,nor,DixoBr01,def_int,0,,,,,
player,201610230kan,nor,DixoBr01,def_int_yds,0,,,,,
player,201610230kan,nor,DixoBr01,def_int_td,0,,,,,
player,201610230kan,nor,DixoBr01,def_int_long,0,,,,,
player,201610230kan,nor,DixoBr01,pass_defended,0,,,,,
player,201610230kan,nor,DixoBr01,sacks,0.0,,,,,
player,201610230kan,nor,DixoBr01,tackles_combined,1,,,,,
player,201610230kan,nor,DixoBr01,tackles_solo,1,,,,,
player,201610230kan,nor,DixoBr01,tackles_assists,0,,,,,
player,201610230kan,nor,DixoBr01,tackles_loss,0,,,,,
player,201610230kan,nor,DixoBr01,qb_hits,0,,,,,
player,201610230kan,nor,DixoBr01,fumbles_rec,0,,,,,
player,201610230kan,nor,DixoBr01,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,DixoBr01,fumbles_rec_td,0,,,,,
player,201610230kan,nor,DixoBr01,fumbles_forced,0,,,,,
player,201610230kan,nor,HarpRo21,def_int,0,,,,,
player,201610230kan,nor,HarpRo21,def_int_yds,0,,,,,
player,201610230kan,nor,HarpRo21,def_int_td,0,,,,,
player,201610230kan,nor,HarpRo21,def_int_long,0,,,,,
player,201610230kan,nor,HarpRo21,pass_defended,0,,,,,
player,201610230kan,nor,HarpRo21,sacks,0.0,,,,,
player,201610230kan,nor,HarpRo21,tackles_combined,1,,,,,
player,201610230kan,nor,HarpRo21,tackles_solo,1,,,,,
player,201610230kan,nor,HarpRo21,tackles_assists,0,,,,,
player,201610230kan,nor,HarpRo21,tackles_loss,0,,,,,
player,201610230kan,nor,HarpRo21,qb_hits,0,,,,,
player,201610230kan,nor,HarpRo21,fumbles_rec,0,,,,,
player,201610230kan,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201610230kan,nor,HarpRo21,fumbles_forced,0,,,,,
player,201610230kan,nor,HarrDe04,def_int,0,,,,,
player,201610230kan,nor,HarrDe04,def_int_yds,0,,,,,
player,201610230kan,nor,HarrDe04,def_int_td,0,,,,,
player,201610230kan,nor,HarrDe04,def_int_long,0,,,,,
player,201610230kan,nor,HarrDe04,pass_defended,0,,,,,
player,201610230kan,nor,HarrDe04,sacks,0.0,,,,,
player,201610230kan,nor,HarrDe04,tackles_combined,1,,,,,
player,201610230kan,nor,HarrDe04,tackles_solo,1,,,,,
player,201610230kan,nor,HarrDe04,tackles_assists,0,,,,,
player,201610230kan,nor,HarrDe04,tackles_loss,0,,,,,
player,201610230kan,nor,HarrDe04,qb_hits,0,,,,,
player,201610230kan,nor,HarrDe04,fumbles_rec,0,,,,,
player,201610230kan,nor,HarrDe04,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,HarrDe04,fumbles_rec_td,0,,,,,
player,201610230kan,nor,HarrDe04,fumbles_forced,0,,,,,
player,201610230kan,nor,JordCa00,def_int,0,,,,,
player,201610230kan,nor,JordCa00,def_int_yds,0,,,,,
player,201610230kan,nor,JordCa00,def_int_td,0,,,,,
player,201610230kan,nor,JordCa00,def_int_long,0,,,,,
player,201610230kan,nor,JordCa00,pass_defended,0,,,,,
player,201610230kan,nor,JordCa00,sacks,0.0,,,,,
player,201610230kan,nor,JordCa00,tackles_combined,1,,,,,
player,201610230kan,nor,JordCa00,tackles_solo,1,,,,,
player,201610230kan,nor,JordCa00,tackles_assists,0,,,,,
player,201610230kan,nor,JordCa00,tackles_loss,1,,,,,
player,201610230kan,nor,JordCa00,qb_hits,0,,,,,
player,201610230kan,nor,JordCa00,fumbles_rec,0,,,,,
player,201610230kan,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,JordCa00,fumbles_forced,0,,,,,
player,201610230kan,nor,KrugPa99,def_int,0,,,,,
player,201610230kan,nor,KrugPa99,def_int_yds,0,,,,,
player,201610230kan,nor,KrugPa99,def_int_td,0,,,,,
player,201610230kan,nor,KrugPa99,def_int_long,0,,,,,
player,201610230kan,nor,KrugPa99,pass_defended,0,,,,,
player,201610230kan,nor,KrugPa99,sacks,0.0,,,,,
player,201610230kan,nor,KrugPa99,tackles_combined,1,,,,,
player,201610230kan,nor,KrugPa99,tackles_solo,1,,,,,
player,201610230kan,nor,KrugPa99,tackles_assists,0,,,,,
player,201610230kan,nor,KrugPa99,tackles_loss,0,,,,,
player,201610230kan,nor,KrugPa99,qb_hits,0,,,,,
player,201610230kan,nor,KrugPa99,fumbles_rec,0,,,,,
player,201610230kan,nor,KrugPa99,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,KrugPa99,fumbles_rec_td,0,,,,,
player,201610230kan,nor,KrugPa99,fumbles_forced,0,,,,,
player,201610230kan,nor,McCaCh00,def_int,0,,,,,
player,201610230kan,nor,McCaCh00,def_int_yds,0,,,,,
player,201610230kan,nor,McCaCh00,def_int_td,0,,,,,
player,201610230kan,nor,McCaCh00,def_int_long,0,,,,,
player,201610230kan,nor,McCaCh00,pass_defended,0,,,,,
player,201610230kan,nor,McCaCh00,sacks,0.0,,,,,
player,201610230kan,nor,McCaCh00,tackles_combined,1,,,,,
player,201610230kan,nor,McCaCh00,tackles_solo,1,,,,,
player,201610230kan,nor,McCaCh00,tackles_assists,0,,,,,
player,201610230kan,nor,McCaCh00,tackles_loss,0,,,,,
player,201610230kan,nor,McCaCh00,qb_hits,0,,,,,
player,201610230kan,nor,McCaCh00,fumbles_rec,0,,,,,
player,201610230kan,nor,McCaCh00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,McCaCh00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,McCaCh00,fumbles_forced,0,,,,,
player,201610230kan,nor,OnyeDa00,def_int,0,,,,,
player,201610230kan,nor,OnyeDa00,def_int_yds,0,,,,,
player,201610230kan,nor,OnyeDa00,def_int_td,0,,,,,
player,201610230kan,nor,OnyeDa00,def_int_long,0,,,,,
player,201610230kan,nor,OnyeDa00,pass_defended,0,,,,,
player,201610230kan,nor,OnyeDa00,sacks,0.0,,,,,
player,201610230kan,nor,OnyeDa00,tackles_combined,1,,,,,
player,201610230kan,nor,OnyeDa00,tackles_solo,1,,,,,
player,201610230kan,nor,OnyeDa00,tackles_assists,0,,,,,
player,201610230kan,nor,OnyeDa00,tackles_loss,0,,,,,
player,201610230kan,nor,OnyeDa00,qb_hits,1,,,,,
player,201610230kan,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201610230kan,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201610230kan,nor,FairNi00,def_int,0,,,,,
player,201610230kan,nor,FairNi00,def_int_yds,0,,,,,
player,201610230kan,nor,FairNi00,def_int_td,0,,,,,
player,201610230kan,nor,FairNi00,def_int_long,0,,,,,
player,201610230kan,nor,FairNi00,pass_defended,0,,,,,
player,201610230kan,nor,FairNi00,sacks,0.0,,,,,
player,201610230kan,nor,FairNi00,tackles_combined,0,,,,,
player,201610230kan,nor,FairNi00,tackles_solo,0,,,,,
player,201610230kan,nor,FairNi00,tackles_assists,0,,,,,
player,201610230kan,nor,FairNi00,tackles_loss,0,,,,,
player,201610230kan,nor,FairNi00,qb_hits,2,,,,,
player,201610230kan,nor,FairNi00,fumbles_rec,0,,,,,
player,201610230kan,nor,FairNi00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,FairNi00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,FairNi00,fumbles_forced,0,,,,,
player,201610230kan,nor,LewiTo00,def_int,0,,,,,
player,201610230kan,nor,LewiTo00,def_int_yds,0,,,,,
player,201610230kan,nor,LewiTo00,def_int_td,0,,,,,
player,201610230kan,nor,LewiTo00,def_int_long,0,,,,,
player,201610230kan,nor,LewiTo00,pass_defended,0,,,,,
player,201610230kan,nor,LewiTo00,sacks,0.0,,,,,
player,201610230kan,nor,LewiTo00,tackles_combined,0,,,,,
player,201610230kan,nor,LewiTo00,tackles_solo,0,,,,,
player,201610230kan,nor,LewiTo00,tackles_assists,0,,,,,
player,201610230kan,nor,LewiTo00,tackles_loss,0,,,,,
player,201610230kan,nor,LewiTo00,qb_hits,0,,,,,
player,201610230kan,nor,LewiTo00,fumbles_rec,1,,,,,
player,201610230kan,nor,LewiTo00,fumbles_rec_yds,0,,,,,
player,201610230kan,nor,LewiTo00,fumbles_rec_td,0,,,,,
player,201610230kan,nor,LewiTo00,fumbles_forced,0,,,,,
player,201610230kan,kan,SoreDa01,def_int,1,,,,,
player,201610230kan,kan,SoreDa01,def_int_yds,48,,,,,
player,201610230kan,kan,SoreDa01,def_int_td,1,,,,,
player,201610230kan,kan,SoreDa01,def_int_long,48,,,,,
player,201610230kan,kan,SoreDa01,pass_defended,1,,,,,
player,201610230kan,kan,SoreDa01,sacks,1.0,,,,,
player,201610230kan,kan,SoreDa01,tackles_combined,6,,,,,
player,201610230kan,kan,SoreDa01,tackles_solo,6,,,,,
player,201610230kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201610230kan,kan,SoreDa01,tackles_loss,1,,,,,
player,201610230kan,kan,SoreDa01,qb_hits,1,,,,,
player,201610230kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201610230kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201610230kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201610230kan,kan,NelsSt01,def_int,0,,,,,
player,201610230kan,kan,NelsSt01,def_int_yds,0,,,,,
player,201610230kan,kan,NelsSt01,def_int_td,0,,,,,
player,201610230kan,kan,NelsSt01,def_int_long,0,,,,,
player,201610230kan,kan,NelsSt01,pass_defended,0,,,,,
player,201610230kan,kan,NelsSt01,sacks,0.0,,,,,
player,201610230kan,kan,NelsSt01,tackles_combined,9,,,,,
player,201610230kan,kan,NelsSt01,tackles_solo,8,,,,,
player,201610230kan,kan,NelsSt01,tackles_assists,1,,,,,
player,201610230kan,kan,NelsSt01,tackles_loss,0,,,,,
player,201610230kan,kan,NelsSt01,qb_hits,0,,,,,
player,201610230kan,kan,NelsSt01,fumbles_rec,0,,,,,
player,201610230kan,kan,NelsSt01,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201610230kan,kan,NelsSt01,fumbles_forced,0,,,,,
player,201610230kan,kan,BerrEr99,def_int,0,,,,,
player,201610230kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201610230kan,kan,BerrEr99,def_int_td,0,,,,,
player,201610230kan,kan,BerrEr99,def_int_long,0,,,,,
player,201610230kan,kan,BerrEr99,pass_defended,1,,,,,
player,201610230kan,kan,BerrEr99,sacks,0.0,,,,,
player,201610230kan,kan,BerrEr99,tackles_combined,8,,,,,
player,201610230kan,kan,BerrEr99,tackles_solo,6,,,,,
player,201610230kan,kan,BerrEr99,tackles_assists,2,,,,,
player,201610230kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201610230kan,kan,BerrEr99,qb_hits,0,,,,,
player,201610230kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201610230kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201610230kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201610230kan,kan,WilsRa00,def_int,0,,,,,
player,201610230kan,kan,WilsRa00,def_int_yds,0,,,,,
player,201610230kan,kan,WilsRa00,def_int_td,0,,,,,
player,201610230kan,kan,WilsRa00,def_int_long,0,,,,,
player,201610230kan,kan,WilsRa00,pass_defended,0,,,,,
player,201610230kan,kan,WilsRa00,sacks,0.0,,,,,
player,201610230kan,kan,WilsRa00,tackles_combined,8,,,,,
player,201610230kan,kan,WilsRa00,tackles_solo,5,,,,,
player,201610230kan,kan,WilsRa00,tackles_assists,3,,,,,
player,201610230kan,kan,WilsRa00,tackles_loss,0,,,,,
player,201610230kan,kan,WilsRa00,qb_hits,0,,,,,
player,201610230kan,kan,WilsRa00,fumbles_rec,0,,,,,
player,201610230kan,kan,WilsRa00,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,WilsRa00,fumbles_rec_td,0,,,,,
player,201610230kan,kan,WilsRa00,fumbles_forced,0,,,,,
player,201610230kan,kan,ParkRo01,def_int,0,,,,,
player,201610230kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201610230kan,kan,ParkRo01,def_int_td,0,,,,,
player,201610230kan,kan,ParkRo01,def_int_long,0,,,,,
player,201610230kan,kan,ParkRo01,pass_defended,1,,,,,
player,201610230kan,kan,ParkRo01,sacks,0.0,,,,,
player,201610230kan,kan,ParkRo01,tackles_combined,7,,,,,
player,201610230kan,kan,ParkRo01,tackles_solo,7,,,,,
player,201610230kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201610230kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201610230kan,kan,ParkRo01,qb_hits,0,,,,,
player,201610230kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201610230kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201610230kan,kan,ParkRo01,fumbles_forced,2,,,,,
player,201610230kan,kan,WhitD.00,def_int,0,,,,,
player,201610230kan,kan,WhitD.00,def_int_yds,0,,,,,
player,201610230kan,kan,WhitD.00,def_int_td,0,,,,,
player,201610230kan,kan,WhitD.00,def_int_long,0,,,,,
player,201610230kan,kan,WhitD.00,pass_defended,1,,,,,
player,201610230kan,kan,WhitD.00,sacks,0.0,,,,,
player,201610230kan,kan,WhitD.00,tackles_combined,5,,,,,
player,201610230kan,kan,WhitD.00,tackles_solo,5,,,,,
player,201610230kan,kan,WhitD.00,tackles_assists,0,,,,,
player,201610230kan,kan,WhitD.00,tackles_loss,0,,,,,
player,201610230kan,kan,WhitD.00,qb_hits,0,,,,,
player,201610230kan,kan,WhitD.00,fumbles_rec,0,,,,,
player,201610230kan,kan,WhitD.00,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,WhitD.00,fumbles_rec_td,0,,,,,
player,201610230kan,kan,WhitD.00,fumbles_forced,0,,,,,
player,201610230kan,kan,JohnDe25,def_int,0,,,,,
player,201610230kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201610230kan,kan,JohnDe25,def_int_td,0,,,,,
player,201610230kan,kan,JohnDe25,def_int_long,0,,,,,
player,201610230kan,kan,JohnDe25,pass_defended,0,,,,,
player,201610230kan,kan,JohnDe25,sacks,0.0,,,,,
player,201610230kan,kan,JohnDe25,tackles_combined,4,,,,,
player,201610230kan,kan,JohnDe25,tackles_solo,3,,,,,
player,201610230kan,kan,JohnDe25,tackles_assists,1,,,,,
player,201610230kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201610230kan,kan,JohnDe25,qb_hits,1,,,,,
player,201610230kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201610230kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201610230kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201610230kan,kan,ZombFr00,def_int,0,,,,,
player,201610230kan,kan,ZombFr00,def_int_yds,0,,,,,
player,201610230kan,kan,ZombFr00,def_int_td,0,,,,,
player,201610230kan,kan,ZombFr00,def_int_long,0,,,,,
player,201610230kan,kan,ZombFr00,pass_defended,0,,,,,
player,201610230kan,kan,ZombFr00,sacks,0.0,,,,,
player,201610230kan,kan,ZombFr00,tackles_combined,4,,,,,
player,201610230kan,kan,ZombFr00,tackles_solo,2,,,,,
player,201610230kan,kan,ZombFr00,tackles_assists,2,,,,,
player,201610230kan,kan,ZombFr00,tackles_loss,1,,,,,
player,201610230kan,kan,ZombFr00,qb_hits,0,,,,,
player,201610230kan,kan,ZombFr00,fumbles_rec,0,,,,,
player,201610230kan,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201610230kan,kan,ZombFr00,fumbles_forced,0,,,,,
player,201610230kan,kan,HaliTa20,def_int,0,,,,,
player,201610230kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201610230kan,kan,HaliTa20,def_int_td,0,,,,,
player,201610230kan,kan,HaliTa20,def_int_long,0,,,,,
player,201610230kan,kan,HaliTa20,pass_defended,0,,,,,
player,201610230kan,kan,HaliTa20,sacks,0.0,,,,,
player,201610230kan,kan,HaliTa20,tackles_combined,3,,,,,
