game,2016,13,20161204,201612040crd,was,"Washington Redskins",23,crd,"Arizona Cardinals",31
player,201612040crd,crd,RuckFr99,fumbles_rec,0,,,,,
player,201612040crd,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201612040crd,crd,RuckFr99,fumbles_forced,0,,,,,
player,201612040crd,crd,VallHa00,def_int,0,,,,,
player,201612040crd,crd,VallHa00,def_int_yds,0,,,,,
player,201612040crd,crd,VallHa00,def_int_td,0,,,,,
player,201612040crd,crd,VallHa00,def_int_long,0,,,,,
player,201612040crd,crd,VallHa00,pass_defended,0,,,,,
player,201612040crd,crd,VallHa00,sacks,0.0,,,,,
player,201612040crd,crd,VallHa00,tackles_combined,1,,,,,
player,201612040crd,crd,VallHa00,tackles_solo,1,,,,,
player,201612040crd,crd,VallHa00,tackles_assists,0,,,,,
player,201612040crd,crd,VallHa00,tackles_loss,0,,,,,
player,201612040crd,crd,VallHa00,qb_hits,0,,,,,
player,201612040crd,crd,VallHa00,fumbles_rec,0,,,,,
player,201612040crd,crd,VallHa00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,VallHa00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,VallHa00,fumbles_forced,0,,,,,
player,201612040crd,was,CrowJa00,kick_ret,0,,,,,
player,201612040crd,was,CrowJa00,kick_ret_yds,0,,,,,
player,201612040crd,was,CrowJa00,kick_ret_yds_per_ret,,,,,,
player,201612040crd,was,CrowJa00,kick_ret_td,0,,,,,
player,201612040crd,was,CrowJa00,kick_ret_long,0,,,,,
player,201612040crd,was,CrowJa00,punt_ret,2,,,,,
player,201612040crd,was,CrowJa00,punt_ret_yds,17,,,,,
player,201612040crd,was,CrowJa00,punt_ret_yds_per_ret,8.5,,,,,
player,201612040crd,was,CrowJa00,punt_ret_td,0,,,,,
player,201612040crd,was,CrowJa00,punt_ret_long,10,,,,,
player,201612040crd,was,HarrMa05,kick_ret,2,,,,,
player,201612040crd,was,HarrMa05,kick_ret_yds,30,,,,,
player,201612040crd,was,HarrMa05,kick_ret_yds_per_ret,15.0,,,,,
player,201612040crd,was,HarrMa05,kick_ret_td,0,,,,,
player,201612040crd,was,HarrMa05,kick_ret_long,26,,,,,
player,201612040crd,was,HarrMa05,punt_ret,0,,,,,
player,201612040crd,was,HarrMa05,punt_ret_yds,0,,,,,
player,201612040crd,was,HarrMa05,punt_ret_yds_per_ret,,,,,,
player,201612040crd,was,HarrMa05,punt_ret_td,0,,,,,
player,201612040crd,was,HarrMa05,punt_ret_long,0,,,,,
player,201612040crd,was,ThomCh03,kick_ret,1,,,,,
player,201612040crd,was,ThomCh03,kick_ret_yds,26,,,,,
player,201612040crd,was,ThomCh03,kick_ret_yds_per_ret,26.0,,,,,
player,201612040crd,was,ThomCh03,kick_ret_td,0,,,,,
player,201612040crd,was,ThomCh03,kick_ret_long,26,,,,,
player,201612040crd,was,ThomCh03,punt_ret,0,,,,,
player,201612040crd,was,ThomCh03,punt_ret_yds,0,,,,,
player,201612040crd,was,ThomCh03,punt_ret_yds_per_ret,,,,,,
player,201612040crd,was,ThomCh03,punt_ret_td,0,,,,,
player,201612040crd,was,ThomCh03,punt_ret_long,0,,,,,
player,201612040crd,crd,PetePa00,kick_ret,0,,,,,
player,201612040crd,crd,PetePa00,kick_ret_yds,0,,,,,
player,201612040crd,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201612040crd,crd,PetePa00,kick_ret_td,0,,,,,
player,201612040crd,crd,PetePa00,kick_ret_long,0,,,,,
player,201612040crd,crd,PetePa00,punt_ret,1,,,,,
player,201612040crd,crd,PetePa00,punt_ret_yds,13,,,,,
player,201612040crd,crd,PetePa00,punt_ret_yds_per_ret,13.0,,,,,
player,201612040crd,crd,PetePa00,punt_ret_td,0,,,,,
player,201612040crd,crd,PetePa00,punt_ret_long,13,,,,,
player,201612040crd,was,HopkDu00,xpm,2,,,,,
player,201612040crd,was,HopkDu00,xpa,2,,,,,
player,201612040crd,was,HopkDu00,fgm,3,,,,,
player,201612040crd,was,HopkDu00,fga,3,,,,,
player,201612040crd,was,HopkDu00,punt,0,,,,,
player,201612040crd,was,HopkDu00,punt_yds,0,,,,,
player,201612040crd,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201612040crd,was,HopkDu00,punt_long,0,,,,,
player,201612040crd,was,WayxTr00,xpm,,,,,,
player,201612040crd,was,WayxTr00,xpa,,,,,,
player,201612040crd,was,WayxTr00,fgm,,,,,,
player,201612040crd,was,WayxTr00,fga,,,,,,
player,201612040crd,was,WayxTr00,punt,2,,,,,
player,201612040crd,was,WayxTr00,punt_yds,89,,,,,
player,201612040crd,was,WayxTr00,punt_yds_per_punt,44.5,,,,,
player,201612040crd,was,WayxTr00,punt_long,59,,,,,
player,201612040crd,crd,CataCh00,xpm,4,,,,,
player,201612040crd,crd,CataCh00,xpa,4,,,,,
player,201612040crd,crd,CataCh00,fgm,1,,,,,
player,201612040crd,crd,CataCh00,fga,2,,,,,
player,201612040crd,crd,CataCh00,punt,0,,,,,
player,201612040crd,crd,CataCh00,punt_yds,0,,,,,
player,201612040crd,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201612040crd,crd,CataCh00,punt_long,0,,,,,
player,201612040crd,crd,ButlDr00,xpm,,,,,,
player,201612040crd,crd,ButlDr00,xpa,,,,,,
player,201612040crd,crd,ButlDr00,fgm,,,,,,
player,201612040crd,crd,ButlDr00,fga,,,,,,
player,201612040crd,crd,ButlDr00,punt,3,,,,,
player,201612040crd,crd,ButlDr00,punt_yds,119,,,,,
player,201612040crd,crd,ButlDr00,punt_yds_per_punt,39.7,,,,,
player,201612040crd,crd,ButlDr00,punt_long,50,,,,,
player,201612040crd,crd,HumpD.00,pos,T,,,,,
player,201612040crd,crd,HumpD.00,offense,76,,,,,
player,201612040crd,crd,HumpD.00,off_pct,100%,,,,,
player,201612040crd,crd,HumpD.00,defense,0,,,,,
player,201612040crd,crd,HumpD.00,def_pct,0%,,,,,
player,201612040crd,crd,HumpD.00,special_teams,6,,,,,
player,201612040crd,crd,HumpD.00,st_pct,21%,,,,,
player,201612040crd,crd,WetzJo00,pos,T,,,,,
player,201612040crd,crd,WetzJo00,offense,76,,,,,
player,201612040crd,crd,WetzJo00,off_pct,100%,,,,,
player,201612040crd,crd,WetzJo00,defense,0,,,,,
player,201612040crd,crd,WetzJo00,def_pct,0%,,,,,
player,201612040crd,crd,WetzJo00,special_teams,6,,,,,
player,201612040crd,crd,WetzJo00,st_pct,21%,,,,,
player,201612040crd,crd,IupaMi20,pos,G,,,,,
player,201612040crd,crd,IupaMi20,offense,76,,,,,
player,201612040crd,crd,IupaMi20,off_pct,100%,,,,,
player,201612040crd,crd,IupaMi20,defense,0,,,,,
player,201612040crd,crd,IupaMi20,def_pct,0%,,,,,
player,201612040crd,crd,IupaMi20,special_teams,6,,,,,
player,201612040crd,crd,IupaMi20,st_pct,21%,,,,,
player,201612040crd,crd,PalmCa00,pos,QB,,,,,
player,201612040crd,crd,PalmCa00,offense,76,,,,,
player,201612040crd,crd,PalmCa00,off_pct,100%,,,,,
player,201612040crd,crd,PalmCa00,defense,0,,,,,
player,201612040crd,crd,PalmCa00,def_pct,0%,,,,,
player,201612040crd,crd,PalmCa00,special_teams,0,,,,,
player,201612040crd,crd,PalmCa00,st_pct,0%,,,,,
player,201612040crd,crd,ShipA.20,pos,C,,,,,
player,201612040crd,crd,ShipA.20,offense,76,,,,,
player,201612040crd,crd,ShipA.20,off_pct,100%,,,,,
player,201612040crd,crd,ShipA.20,defense,0,,,,,
player,201612040crd,crd,ShipA.20,def_pct,0%,,,,,
player,201612040crd,crd,ShipA.20,special_teams,0,,,,,
player,201612040crd,crd,ShipA.20,st_pct,0%,,,,,
player,201612040crd,crd,JohnUl00,pos,T,,,,,
player,201612040crd,crd,JohnUl00,offense,76,,,,,
player,201612040crd,crd,JohnUl00,off_pct,100%,,,,,
player,201612040crd,crd,JohnUl00,defense,0,,,,,
player,201612040crd,crd,JohnUl00,def_pct,0%,,,,,
player,201612040crd,crd,JohnUl00,special_teams,0,,,,,
player,201612040crd,crd,JohnUl00,st_pct,0%,,,,,
player,201612040crd,crd,GresJe00,pos,TE,,,,,
player,201612040crd,crd,GresJe00,offense,72,,,,,
player,201612040crd,crd,GresJe00,off_pct,95%,,,,,
player,201612040crd,crd,GresJe00,defense,0,,,,,
player,201612040crd,crd,GresJe00,def_pct,0%,,,,,
player,201612040crd,crd,GresJe00,special_teams,0,,,,,
player,201612040crd,crd,GresJe00,st_pct,0%,,,,,
player,201612040crd,crd,FloyMi00,pos,WR,,,,,
player,201612040crd,crd,FloyMi00,offense,70,,,,,
player,201612040crd,crd,FloyMi00,off_pct,92%,,,,,
player,201612040crd,crd,FloyMi00,defense,0,,,,,
player,201612040crd,crd,FloyMi00,def_pct,0%,,,,,
player,201612040crd,crd,FloyMi00,special_teams,0,,,,,
player,201612040crd,crd,FloyMi00,st_pct,0%,,,,,
player,201612040crd,crd,FitzLa00,pos,WR,,,,,
player,201612040crd,crd,FitzLa00,offense,70,,,,,
player,201612040crd,crd,FitzLa00,off_pct,92%,,,,,
player,201612040crd,crd,FitzLa00,defense,0,,,,,
player,201612040crd,crd,FitzLa00,def_pct,0%,,,,,
player,201612040crd,crd,FitzLa00,special_teams,0,,,,,
player,201612040crd,crd,FitzLa00,st_pct,0%,,,,,
player,201612040crd,crd,JohnDa08,pos,RB,,,,,
player,201612040crd,crd,JohnDa08,offense,68,,,,,
player,201612040crd,crd,JohnDa08,off_pct,89%,,,,,
player,201612040crd,crd,JohnDa08,defense,0,,,,,
player,201612040crd,crd,JohnDa08,def_pct,0%,,,,,
player,201612040crd,crd,JohnDa08,special_teams,0,,,,,
player,201612040crd,crd,JohnDa08,st_pct,0%,,,,,
player,201612040crd,crd,NelsJJ00,pos,WR,,,,,
player,201612040crd,crd,NelsJJ00,offense,34,,,,,
player,201612040crd,crd,NelsJJ00,off_pct,45%,,,,,
player,201612040crd,crd,NelsJJ00,defense,0,,,,,
player,201612040crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201612040crd,crd,NelsJJ00,special_teams,0,,,,,
player,201612040crd,crd,NelsJJ00,st_pct,0%,,,,,
player,201612040crd,crd,FellDa01,pos,TE,,,,,
player,201612040crd,crd,FellDa01,offense,25,,,,,
player,201612040crd,crd,FellDa01,off_pct,33%,,,,,
player,201612040crd,crd,FellDa01,defense,0,,,,,
player,201612040crd,crd,FellDa01,def_pct,0%,,,,,
player,201612040crd,crd,FellDa01,special_teams,0,,,,,
player,201612040crd,crd,FellDa01,st_pct,0%,,,,,
player,201612040crd,crd,BrowJo02,pos,WR,,,,,
player,201612040crd,crd,BrowJo02,offense,21,,,,,
player,201612040crd,crd,BrowJo02,off_pct,28%,,,,,
player,201612040crd,crd,BrowJo02,defense,0,,,,,
player,201612040crd,crd,BrowJo02,def_pct,0%,,,,,
player,201612040crd,crd,BrowJo02,special_teams,0,,,,,
player,201612040crd,crd,BrowJo02,st_pct,0%,,,,,
player,201612040crd,crd,ElliAn00,pos,RB,,,,,
player,201612040crd,crd,ElliAn00,offense,13,,,,,
player,201612040crd,crd,ElliAn00,off_pct,17%,,,,,
player,201612040crd,crd,ElliAn00,defense,0,,,,,
player,201612040crd,crd,ElliAn00,def_pct,0%,,,,,
player,201612040crd,crd,ElliAn00,special_teams,6,,,,,
player,201612040crd,crd,ElliAn00,st_pct,21%,,,,,
player,201612040crd,crd,VallHa00,pos,TE,,,,,
player,201612040crd,crd,VallHa00,offense,3,,,,,
player,201612040crd,crd,VallHa00,off_pct,4%,,,,,
player,201612040crd,crd,VallHa00,defense,0,,,,,
player,201612040crd,crd,VallHa00,def_pct,0%,,,,,
player,201612040crd,crd,VallHa00,special_teams,16,,,,,
player,201612040crd,crd,VallHa00,st_pct,57%,,,,,
player,201612040crd,crd,GoldBr00,pos,WR,,,,,
player,201612040crd,crd,GoldBr00,offense,2,,,,,
player,201612040crd,crd,GoldBr00,off_pct,3%,,,,,
player,201612040crd,crd,GoldBr00,defense,0,,,,,
player,201612040crd,crd,GoldBr00,def_pct,0%,,,,,
player,201612040crd,crd,GoldBr00,special_teams,16,,,,,
player,201612040crd,crd,GoldBr00,st_pct,57%,,,,,
player,201612040crd,crd,TaylSt00,pos,RB,,,,,
player,201612040crd,crd,TaylSt00,offense,1,,,,,
player,201612040crd,crd,TaylSt00,off_pct,1%,,,,,
player,201612040crd,crd,TaylSt00,defense,0,,,,,
player,201612040crd,crd,TaylSt00,def_pct,0%,,,,,
player,201612040crd,crd,TaylSt00,special_teams,15,,,,,
player,201612040crd,crd,TaylSt00,st_pct,54%,,,,,
player,201612040crd,crd,WillKe05,pos,RB,,,,,
player,201612040crd,crd,WillKe05,offense,1,,,,,
player,201612040crd,crd,WillKe05,off_pct,1%,,,,,
player,201612040crd,crd,WillKe05,defense,0,,,,,
player,201612040crd,crd,WillKe05,def_pct,0%,,,,,
player,201612040crd,crd,WillKe05,special_teams,13,,,,,
player,201612040crd,crd,WillKe05,st_pct,46%,,,,,
player,201612040crd,crd,BucaDe00,pos,LB,,,,,
player,201612040crd,crd,BucaDe00,offense,0,,,,,
player,201612040crd,crd,BucaDe00,off_pct,0%,,,,,
player,201612040crd,crd,BucaDe00,defense,60,,,,,
player,201612040crd,crd,BucaDe00,def_pct,100%,,,,,
player,201612040crd,crd,BucaDe00,special_teams,1,,,,,
player,201612040crd,crd,BucaDe00,st_pct,4%,,,,,
player,201612040crd,crd,JeffTo00,pos,SS,,,,,
player,201612040crd,crd,JeffTo00,offense,0,,,,,
player,201612040crd,crd,JeffTo00,off_pct,0%,,,,,
player,201612040crd,crd,JeffTo00,defense,59,,,,,
player,201612040crd,crd,JeffTo00,def_pct,98%,,,,,
player,201612040crd,crd,JeffTo00,special_teams,15,,,,,
player,201612040crd,crd,JeffTo00,st_pct,54%,,,,,
player,201612040crd,crd,PetePa00,pos,CB,,,,,
player,201612040crd,crd,PetePa00,offense,0,,,,,
player,201612040crd,crd,PetePa00,off_pct,0%,,,,,
player,201612040crd,crd,PetePa00,defense,59,,,,,
player,201612040crd,crd,PetePa00,def_pct,98%,,,,,
player,201612040crd,crd,PetePa00,special_teams,12,,,,,
player,201612040crd,crd,PetePa00,st_pct,43%,,,,,
player,201612040crd,crd,SweaDJ00,pos,FS,,,,,
player,201612040crd,crd,SweaDJ00,offense,0,,,,,
player,201612040crd,crd,SweaDJ00,off_pct,0%,,,,,
player,201612040crd,crd,SweaDJ00,defense,59,,,,,
player,201612040crd,crd,SweaDJ00,def_pct,98%,,,,,
player,201612040crd,crd,SweaDJ00,special_teams,7,,,,,
player,201612040crd,crd,SweaDJ00,st_pct,25%,,,,,
player,201612040crd,crd,CoopMa00,pos,CB,,,,,
player,201612040crd,crd,CoopMa00,offense,0,,,,,
player,201612040crd,crd,CoopMa00,off_pct,0%,,,,,
player,201612040crd,crd,CoopMa00,defense,58,,,,,
player,201612040crd,crd,CoopMa00,def_pct,97%,,,,,
player,201612040crd,crd,CoopMa00,special_teams,2,,,,,
player,201612040crd,crd,CoopMa00,st_pct,7%,,,,,
player,201612040crd,crd,MintKe00,pos,LB,,,,,
player,201612040crd,crd,MintKe00,offense,0,,,,,
player,201612040crd,crd,MintKe00,off_pct,0%,,,,,
player,201612040crd,crd,MintKe00,defense,57,,,,,
player,201612040crd,crd,MintKe00,def_pct,95%,,,,,
player,201612040crd,crd,MintKe00,special_teams,5,,,,,
player,201612040crd,crd,MintKe00,st_pct,18%,,,,,
player,201612040crd,crd,BranTy99,pos,SS,,,,,
player,201612040crd,crd,BranTy99,offense,0,,,,,
player,201612040crd,crd,BranTy99,off_pct,0%,,,,,
player,201612040crd,crd,BranTy99,defense,51,,,,,
player,201612040crd,crd,BranTy99,def_pct,85%,,,,,
player,201612040crd,crd,BranTy99,special_teams,11,,,,,
player,201612040crd,crd,BranTy99,st_pct,39%,,,,,
player,201612040crd,crd,JoneCh03,pos,LB,,,,,
player,201612040crd,crd,JoneCh03,offense,0,,,,,
player,201612040crd,crd,JoneCh03,off_pct,0%,,,,,
player,201612040crd,crd,JoneCh03,defense,50,,,,,
player,201612040crd,crd,JoneCh03,def_pct,83%,,,,,
player,201612040crd,crd,JoneCh03,special_teams,6,,,,,
player,201612040crd,crd,JoneCh03,st_pct,21%,,,,,
player,201612040crd,crd,CampCa99,pos,DT,,,,,
player,201612040crd,crd,CampCa99,offense,0,,,,,
player,201612040crd,crd,CampCa99,off_pct,0%,,,,,
player,201612040crd,crd,CampCa99,defense,44,,,,,
player,201612040crd,crd,CampCa99,def_pct,73%,,,,,
player,201612040crd,crd,CampCa99,special_teams,12,,,,,
player,201612040crd,crd,CampCa99,st_pct,43%,,,,,
player,201612040crd,crd,GoldMa00,pos,LB,,,,,
player,201612040crd,crd,GoldMa00,offense,0,,,,,
player,201612040crd,crd,GoldMa00,off_pct,0%,,,,,
player,201612040crd,crd,GoldMa00,defense,43,,,,,
player,201612040crd,crd,GoldMa00,def_pct,72%,,,,,
player,201612040crd,crd,GoldMa00,special_teams,1,,,,,
player,201612040crd,crd,GoldMa00,st_pct,4%,,,,,
player,201612040crd,crd,PeteCo00,pos,NT,,,,,
player,201612040crd,crd,PeteCo00,offense,0,,,,,
player,201612040crd,crd,PeteCo00,off_pct,0%,,,,,
player,201612040crd,crd,PeteCo00,defense,30,,,,,
player,201612040crd,crd,PeteCo00,def_pct,50%,,,,,
player,201612040crd,crd,PeteCo00,special_teams,11,,,,,
player,201612040crd,crd,PeteCo00,st_pct,39%,,,,,
player,201612040crd,crd,MaurJo00,pos,DT,,,,,
player,201612040crd,crd,MaurJo00,offense,0,,,,,
player,201612040crd,crd,MaurJo00,off_pct,0%,,,,,
player,201612040crd,crd,MaurJo00,defense,27,,,,,
player,201612040crd,crd,MaurJo00,def_pct,45%,,,,,
player,201612040crd,crd,MaurJo00,special_teams,5,,,,,
player,201612040crd,crd,MaurJo00,st_pct,18%,,,,,
player,201612040crd,crd,RuckFr99,pos,DT,,,,,
player,201612040crd,crd,RuckFr99,offense,0,,,,,
player,201612040crd,crd,RuckFr99,off_pct,0%,,,,,
player,201612040crd,crd,RuckFr99,defense,23,,,,,
player,201612040crd,crd,RuckFr99,def_pct,38%,,,,,
player,201612040crd,crd,RuckFr99,special_teams,0,,,,,
player,201612040crd,crd,RuckFr99,st_pct,0%,,,,,
player,201612040crd,crd,OkafAl00,pos,LB,,,,,
player,201612040crd,crd,OkafAl00,offense,0,,,,,
player,201612040crd,crd,OkafAl00,off_pct,0%,,,,,
player,201612040crd,crd,OkafAl00,defense,17,,,,,
player,201612040crd,crd,OkafAl00,def_pct,28%,,,,,
player,201612040crd,crd,OkafAl00,special_teams,5,,,,,
player,201612040crd,crd,OkafAl00,st_pct,18%,,,,,
player,201612040crd,crd,GuntRo00,pos,DT,,,,,
player,201612040crd,crd,GuntRo00,offense,0,,,,,
player,201612040crd,crd,GuntRo00,off_pct,0%,,,,,
player,201612040crd,crd,GuntRo00,defense,12,,,,,
player,201612040crd,crd,GuntRo00,def_pct,20%,,,,,
player,201612040crd,crd,GuntRo00,special_teams,11,,,,,
player,201612040crd,crd,GuntRo00,st_pct,39%,,,,,
player,201612040crd,crd,SimoTh00,pos,CB,,,,,
player,201612040crd,crd,SimoTh00,offense,0,,,,,
player,201612040crd,crd,SimoTh00,off_pct,0%,,,,,
player,201612040crd,crd,SimoTh00,defense,5,,,,,
player,201612040crd,crd,SimoTh00,def_pct,8%,,,,,
player,201612040crd,crd,SimoTh00,special_teams,1,,,,,
player,201612040crd,crd,SimoTh00,st_pct,4%,,,,,
player,201612040crd,crd,WillXa00,pos,NT,,,,,
player,201612040crd,crd,WillXa00,offense,0,,,,,
player,201612040crd,crd,WillXa00,off_pct,0%,,,,,
player,201612040crd,crd,WillXa00,defense,5,,,,,
player,201612040crd,crd,WillXa00,def_pct,8%,,,,,
player,201612040crd,crd,WillXa00,special_teams,0,,,,,
player,201612040crd,crd,WillXa00,st_pct,0%,,,,,
player,201612040crd,crd,GoodZa00,pos,LB,,,,,
player,201612040crd,crd,GoodZa00,offense,0,,,,,
player,201612040crd,crd,GoodZa00,off_pct,0%,,,,,
player,201612040crd,crd,GoodZa00,defense,1,,,,,
player,201612040crd,crd,GoodZa00,def_pct,2%,,,,,
player,201612040crd,crd,GoodZa00,special_teams,16,,,,,
player,201612040crd,crd,GoodZa00,st_pct,57%,,,,,
player,201612040crd,crd,MartKa00,pos,LB,,,,,
player,201612040crd,crd,MartKa00,offense,0,,,,,
player,201612040crd,crd,MartKa00,off_pct,0%,,,,,
player,201612040crd,crd,MartKa00,defense,0,,,,,
player,201612040crd,crd,MartKa00,def_pct,0%,,,,,
player,201612040crd,crd,MartKa00,special_teams,27,,,,,
player,201612040crd,crd,MartKa00,st_pct,96%,,,,,
player,201612040crd,crd,BethJu00,pos,CB,,,,,
player,201612040crd,crd,BethJu00,offense,0,,,,,
player,201612040crd,crd,BethJu00,off_pct,0%,,,,,
player,201612040crd,crd,BethJu00,defense,0,,,,,
player,201612040crd,crd,BethJu00,def_pct,0%,,,,,
player,201612040crd,crd,BethJu00,special_teams,21,,,,,
player,201612040crd,crd,BethJu00,st_pct,75%,,,,,
player,201612040crd,crd,WillBr07,pos,CB,,,,,
player,201612040crd,crd,WillBr07,offense,0,,,,,
player,201612040crd,crd,WillBr07,off_pct,0%,,,,,
player,201612040crd,crd,WillBr07,defense,0,,,,,
player,201612040crd,crd,WillBr07,def_pct,0%,,,,,
player,201612040crd,crd,WillBr07,special_teams,13,,,,,
player,201612040crd,crd,WillBr07,st_pct,46%,,,,,
player,201612040crd,crd,CataCh00,pos,K,,,,,
player,201612040crd,crd,CataCh00,offense,0,,,,,
player,201612040crd,crd,CataCh00,off_pct,0%,,,,,
player,201612040crd,crd,CataCh00,defense,0,,,,,
player,201612040crd,crd,CataCh00,def_pct,0%,,,,,
player,201612040crd,crd,CataCh00,special_teams,12,,,,,
player,201612040crd,crd,CataCh00,st_pct,43%,,,,,
player,201612040crd,crd,ButlDr00,pos,P,,,,,
player,201612040crd,crd,ButlDr00,offense,0,,,,,
player,201612040crd,crd,ButlDr00,off_pct,0%,,,,,
player,201612040crd,crd,ButlDr00,defense,0,,,,,
player,201612040crd,crd,ButlDr00,def_pct,0%,,,,,
player,201612040crd,crd,ButlDr00,special_teams,9,,,,,
player,201612040crd,crd,ButlDr00,st_pct,32%,,,,,
player,201612040crd,crd,BrewAa00,pos,LS,,,,,
player,201612040crd,crd,BrewAa00,offense,0,,,,,
player,201612040crd,crd,BrewAa00,off_pct,0%,,,,,
player,201612040crd,crd,BrewAa00,defense,0,,,,,
player,201612040crd,crd,BrewAa00,def_pct,0%,,,,,
player,201612040crd,crd,BrewAa00,special_teams,9,,,,,
player,201612040crd,crd,BrewAa00,st_pct,32%,,,,,
player,201612040crd,crd,WatfEa00,pos,G,,,,,
player,201612040crd,crd,WatfEa00,offense,0,,,,,
player,201612040crd,crd,WatfEa00,off_pct,0%,,,,,
player,201612040crd,crd,WatfEa00,defense,0,,,,,
player,201612040crd,crd,WatfEa00,def_pct,0%,,,,,
player,201612040crd,crd,WatfEa00,special_teams,6,,,,,
player,201612040crd,crd,WatfEa00,st_pct,21%,,,,,
player,201612040crd,crd,BoehEv00,pos,C,,,,,
player,201612040crd,crd,BoehEv00,offense,0,,,,,
player,201612040crd,crd,BoehEv00,off_pct,0%,,,,,
player,201612040crd,crd,BoehEv00,defense,0,,,,,
player,201612040crd,crd,BoehEv00,def_pct,0%,,,,,
player,201612040crd,crd,BoehEv00,special_teams,6,,,,,
player,201612040crd,crd,BoehEv00,st_pct,21%,,,,,
player,201612040crd,was,LauvSh20,pos,G,,,,,
player,201612040crd,was,LauvSh20,offense,60,,,,,
player,201612040crd,was,LauvSh20,off_pct,100%,,,,,
player,201612040crd,was,LauvSh20,defense,0,,,,,
player,201612040crd,was,LauvSh20,def_pct,0%,,,,,
player,201612040crd,was,LauvSh20,special_teams,5,,,,,
player,201612040crd,was,LauvSh20,st_pct,18%,,,,,
player,201612040crd,was,ScheBr00,pos,G,,,,,
player,201612040crd,was,ScheBr00,offense,60,,,,,
player,201612040crd,was,ScheBr00,off_pct,100%,,,,,
player,201612040crd,was,ScheBr00,defense,0,,,,,
player,201612040crd,was,ScheBr00,def_pct,0%,,,,,
player,201612040crd,was,ScheBr00,special_teams,4,,,,,
player,201612040crd,was,ScheBr00,st_pct,14%,,,,,
player,201612040crd,was,MoseMo00,pos,T,,,,,
player,201612040crd,was,MoseMo00,offense,60,,,,,
player,201612040crd,was,MoseMo00,off_pct,100%,,,,,
player,201612040crd,was,MoseMo00,defense,0,,,,,
player,201612040crd,was,MoseMo00,def_pct,0%,,,,,
player,201612040crd,was,MoseMo00,special_teams,1,,,,,
player,201612040crd,was,MoseMo00,st_pct,4%,,,,,
player,201612040crd,was,CousKi00,pos,QB,,,,,
player,201612040crd,was,CousKi00,offense,60,,,,,
player,201612040crd,was,CousKi00,off_pct,100%,,,,,
player,201612040crd,was,CousKi00,defense,0,,,,,
player,201612040crd,was,CousKi00,def_pct,0%,,,,,
player,201612040crd,was,CousKi00,special_teams,0,,,,,
player,201612040crd,was,CousKi00,st_pct,0%,,,,,
player,201612040crd,was,NsekTy00,pos,T,,,,,
player,201612040crd,was,NsekTy00,offense,59,,,,,
player,201612040crd,was,NsekTy00,off_pct,98%,,,,,
player,201612040crd,was,NsekTy00,defense,0,,,,,
player,201612040crd,was,NsekTy00,def_pct,0%,,,,,
player,201612040crd,was,NsekTy00,special_teams,5,,,,,
player,201612040crd,was,NsekTy00,st_pct,18%,,,,,
player,201612040crd,was,DaviVe00,pos,TE,,,,,
player,201612040crd,was,DaviVe00,offense,59,,,,,
player,201612040crd,was,DaviVe00,off_pct,98%,,,,,
player,201612040crd,was,DaviVe00,defense,0,,,,,
player,201612040crd,was,DaviVe00,def_pct,0%,,,,,
player,201612040crd,was,DaviVe00,special_teams,0,,,,,
player,201612040crd,was,DaviVe00,st_pct,0%,,,,,
player,201612040crd,was,CrowJa00,pos,WR,,,,,
player,201612040crd,was,CrowJa00,offense,50,,,,,
player,201612040crd,was,CrowJa00,off_pct,83%,,,,,
player,201612040crd,was,CrowJa00,defense,0,,,,,
player,201612040crd,was,CrowJa00,def_pct,0%,,,,,
player,201612040crd,was,CrowJa00,special_teams,3,,,,,
player,201612040crd,was,CrowJa00,st_pct,11%,,,,,
player,201612040crd,was,GarcPi00,pos,WR,,,,,
player,201612040crd,was,GarcPi00,offense,48,,,,,
player,201612040crd,was,GarcPi00,off_pct,80%,,,,,
player,201612040crd,was,GarcPi00,defense,0,,,,,
player,201612040crd,was,GarcPi00,def_pct,0%,,,,,
player,201612040crd,was,GarcPi00,special_teams,0,,,,,
player,201612040crd,was,GarcPi00,st_pct,0%,,,,,
player,201612040crd,was,JackDe00,pos,WR,,,,,
player,201612040crd,was,JackDe00,offense,45,,,,,
player,201612040crd,was,JackDe00,off_pct,75%,,,,,
player,201612040crd,was,JackDe00,defense,0,,,,,
player,201612040crd,was,JackDe00,def_pct,0%,,,,,
player,201612040crd,was,JackDe00,special_teams,0,,,,,
player,201612040crd,was,JackDe00,st_pct,0%,,,,,
player,201612040crd,was,SullJo24,pos,C,,,,,
player,201612040crd,was,SullJo24,offense,43,,,,,
player,201612040crd,was,SullJo24,off_pct,72%,,,,,
player,201612040crd,was,SullJo24,defense,0,,,,,
player,201612040crd,was,SullJo24,def_pct,0%,,,,,
player,201612040crd,was,SullJo24,special_teams,5,,,,,
player,201612040crd,was,SullJo24,st_pct,18%,,,,,
player,201612040crd,was,KellRo00,pos,RB,,,,,
