game,2016,2,20160918,201609180rai,atl,"Atlanta Falcons",35,rai,"Oakland Raiders",28
player,201609180rai,rai,SmitLe00,rec,4,,,,,
player,201609180rai,rai,SmitLe00,rec_yds,24,,,,,
player,201609180rai,rai,SmitLe00,rec_td,0,,,,,
player,201609180rai,rai,SmitLe00,rec_long,12,,,,,
player,201609180rai,rai,SmitLe00,fumbles,0,,,,,
player,201609180rai,rai,SmitLe00,fumbles_lost,0,,,,,
player,201609180rai,rai,HolmAn00,pass_cmp,0,,,,,
player,201609180rai,rai,HolmAn00,pass_att,0,,,,,
player,201609180rai,rai,HolmAn00,pass_yds,0,,,,,
player,201609180rai,rai,HolmAn00,pass_td,0,,,,,
player,201609180rai,rai,HolmAn00,pass_int,0,,,,,
player,201609180rai,rai,HolmAn00,pass_sacked,,,,,,
player,201609180rai,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201609180rai,rai,HolmAn00,pass_long,0,,,,,
player,201609180rai,rai,HolmAn00,pass_rating,,,,,,
player,201609180rai,rai,HolmAn00,rush_att,0,,,,,
player,201609180rai,rai,HolmAn00,rush_yds,0,,,,,
player,201609180rai,rai,HolmAn00,rush_td,0,,,,,
player,201609180rai,rai,HolmAn00,rush_long,0,,,,,
player,201609180rai,rai,HolmAn00,targets,3,,,,,
player,201609180rai,rai,HolmAn00,rec,1,,,,,
player,201609180rai,rai,HolmAn00,rec_yds,6,,,,,
player,201609180rai,rai,HolmAn00,rec_td,1,,,,,
player,201609180rai,rai,HolmAn00,rec_long,6,,,,,
player,201609180rai,rai,HolmAn00,fumbles,0,,,,,
player,201609180rai,rai,HolmAn00,fumbles_lost,0,,,,,
player,201609180rai,atl,BeasVi00,def_int,0,,,,,
player,201609180rai,atl,BeasVi00,def_int_yds,0,,,,,
player,201609180rai,atl,BeasVi00,def_int_td,0,,,,,
player,201609180rai,atl,BeasVi00,def_int_long,0,,,,,
player,201609180rai,atl,BeasVi00,pass_defended,0,,,,,
player,201609180rai,atl,BeasVi00,sacks,1.0,,,,,
player,201609180rai,atl,BeasVi00,tackles_combined,2,,,,,
player,201609180rai,atl,BeasVi00,tackles_solo,2,,,,,
player,201609180rai,atl,BeasVi00,tackles_assists,0,,,,,
player,201609180rai,atl,BeasVi00,tackles_loss,0,,,,,
player,201609180rai,atl,BeasVi00,qb_hits,1,,,,,
player,201609180rai,atl,BeasVi00,fumbles_rec,0,,,,,
player,201609180rai,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,BeasVi00,fumbles_forced,0,,,,,
player,201609180rai,atl,IshmKe00,def_int,0,,,,,
player,201609180rai,atl,IshmKe00,def_int_yds,0,,,,,
player,201609180rai,atl,IshmKe00,def_int_td,0,,,,,
player,201609180rai,atl,IshmKe00,def_int_long,0,,,,,
player,201609180rai,atl,IshmKe00,pass_defended,1,,,,,
player,201609180rai,atl,IshmKe00,sacks,0.0,,,,,
player,201609180rai,atl,IshmKe00,tackles_combined,15,,,,,
player,201609180rai,atl,IshmKe00,tackles_solo,13,,,,,
player,201609180rai,atl,IshmKe00,tackles_assists,2,,,,,
player,201609180rai,atl,IshmKe00,tackles_loss,0,,,,,
player,201609180rai,atl,IshmKe00,qb_hits,0,,,,,
player,201609180rai,atl,IshmKe00,fumbles_rec,0,,,,,
player,201609180rai,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,IshmKe00,fumbles_forced,0,,,,,
player,201609180rai,atl,JoneDe01,def_int,0,,,,,
player,201609180rai,atl,JoneDe01,def_int_yds,0,,,,,
player,201609180rai,atl,JoneDe01,def_int_td,0,,,,,
player,201609180rai,atl,JoneDe01,def_int_long,0,,,,,
player,201609180rai,atl,JoneDe01,pass_defended,0,,,,,
player,201609180rai,atl,JoneDe01,sacks,0.0,,,,,
player,201609180rai,atl,JoneDe01,tackles_combined,10,,,,,
player,201609180rai,atl,JoneDe01,tackles_solo,7,,,,,
player,201609180rai,atl,JoneDe01,tackles_assists,3,,,,,
player,201609180rai,atl,JoneDe01,tackles_loss,0,,,,,
player,201609180rai,atl,JoneDe01,qb_hits,0,,,,,
player,201609180rai,atl,JoneDe01,fumbles_rec,0,,,,,
player,201609180rai,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201609180rai,atl,JoneDe01,fumbles_forced,0,,,,,
player,201609180rai,atl,WeatSe99,def_int,0,,,,,
player,201609180rai,atl,WeatSe99,def_int_yds,0,,,,,
player,201609180rai,atl,WeatSe99,def_int_td,0,,,,,
player,201609180rai,atl,WeatSe99,def_int_long,0,,,,,
player,201609180rai,atl,WeatSe99,pass_defended,0,,,,,
player,201609180rai,atl,WeatSe99,sacks,0.0,,,,,
player,201609180rai,atl,WeatSe99,tackles_combined,9,,,,,
player,201609180rai,atl,WeatSe99,tackles_solo,8,,,,,
player,201609180rai,atl,WeatSe99,tackles_assists,1,,,,,
player,201609180rai,atl,WeatSe99,tackles_loss,0,,,,,
player,201609180rai,atl,WeatSe99,qb_hits,0,,,,,
player,201609180rai,atl,WeatSe99,fumbles_rec,0,,,,,
player,201609180rai,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201609180rai,atl,WeatSe99,fumbles_forced,0,,,,,
player,201609180rai,atl,AlleRi00,def_int,0,,,,,
player,201609180rai,atl,AlleRi00,def_int_yds,0,,,,,
player,201609180rai,atl,AlleRi00,def_int_td,0,,,,,
player,201609180rai,atl,AlleRi00,def_int_long,0,,,,,
player,201609180rai,atl,AlleRi00,pass_defended,0,,,,,
player,201609180rai,atl,AlleRi00,sacks,0.0,,,,,
player,201609180rai,atl,AlleRi00,tackles_combined,7,,,,,
player,201609180rai,atl,AlleRi00,tackles_solo,4,,,,,
player,201609180rai,atl,AlleRi00,tackles_assists,3,,,,,
player,201609180rai,atl,AlleRi00,tackles_loss,0,,,,,
player,201609180rai,atl,AlleRi00,qb_hits,0,,,,,
player,201609180rai,atl,AlleRi00,fumbles_rec,0,,,,,
player,201609180rai,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,AlleRi00,fumbles_forced,0,,,,,
player,201609180rai,atl,AlfoRo00,def_int,0,,,,,
player,201609180rai,atl,AlfoRo00,def_int_yds,0,,,,,
player,201609180rai,atl,AlfoRo00,def_int_td,0,,,,,
player,201609180rai,atl,AlfoRo00,def_int_long,0,,,,,
player,201609180rai,atl,AlfoRo00,pass_defended,0,,,,,
player,201609180rai,atl,AlfoRo00,sacks,0.0,,,,,
player,201609180rai,atl,AlfoRo00,tackles_combined,5,,,,,
player,201609180rai,atl,AlfoRo00,tackles_solo,5,,,,,
player,201609180rai,atl,AlfoRo00,tackles_assists,0,,,,,
player,201609180rai,atl,AlfoRo00,tackles_loss,0,,,,,
player,201609180rai,atl,AlfoRo00,qb_hits,0,,,,,
player,201609180rai,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201609180rai,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201609180rai,atl,PoolBr01,def_int,0,,,,,
player,201609180rai,atl,PoolBr01,def_int_yds,0,,,,,
player,201609180rai,atl,PoolBr01,def_int_td,0,,,,,
player,201609180rai,atl,PoolBr01,def_int_long,0,,,,,
player,201609180rai,atl,PoolBr01,pass_defended,0,,,,,
player,201609180rai,atl,PoolBr01,sacks,0.0,,,,,
player,201609180rai,atl,PoolBr01,tackles_combined,5,,,,,
player,201609180rai,atl,PoolBr01,tackles_solo,4,,,,,
player,201609180rai,atl,PoolBr01,tackles_assists,1,,,,,
player,201609180rai,atl,PoolBr01,tackles_loss,0,,,,,
player,201609180rai,atl,PoolBr01,qb_hits,0,,,,,
player,201609180rai,atl,PoolBr01,fumbles_rec,0,,,,,
player,201609180rai,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201609180rai,atl,PoolBr01,fumbles_forced,0,,,,,
player,201609180rai,atl,TrufDe00,def_int,0,,,,,
player,201609180rai,atl,TrufDe00,def_int_yds,0,,,,,
player,201609180rai,atl,TrufDe00,def_int_td,0,,,,,
player,201609180rai,atl,TrufDe00,def_int_long,0,,,,,
player,201609180rai,atl,TrufDe00,pass_defended,1,,,,,
player,201609180rai,atl,TrufDe00,sacks,0.0,,,,,
player,201609180rai,atl,TrufDe00,tackles_combined,4,,,,,
player,201609180rai,atl,TrufDe00,tackles_solo,3,,,,,
player,201609180rai,atl,TrufDe00,tackles_assists,1,,,,,
player,201609180rai,atl,TrufDe00,tackles_loss,0,,,,,
player,201609180rai,atl,TrufDe00,qb_hits,0,,,,,
player,201609180rai,atl,TrufDe00,fumbles_rec,0,,,,,
player,201609180rai,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,TrufDe00,fumbles_forced,0,,,,,
player,201609180rai,atl,JarrGr00,def_int,0,,,,,
player,201609180rai,atl,JarrGr00,def_int_yds,0,,,,,
player,201609180rai,atl,JarrGr00,def_int_td,0,,,,,
player,201609180rai,atl,JarrGr00,def_int_long,0,,,,,
player,201609180rai,atl,JarrGr00,pass_defended,0,,,,,
player,201609180rai,atl,JarrGr00,sacks,0.0,,,,,
player,201609180rai,atl,JarrGr00,tackles_combined,3,,,,,
player,201609180rai,atl,JarrGr00,tackles_solo,3,,,,,
player,201609180rai,atl,JarrGr00,tackles_assists,0,,,,,
player,201609180rai,atl,JarrGr00,tackles_loss,0,,,,,
player,201609180rai,atl,JarrGr00,qb_hits,0,,,,,
player,201609180rai,atl,JarrGr00,fumbles_rec,0,,,,,
player,201609180rai,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,JarrGr00,fumbles_forced,0,,,,,
player,201609180rai,atl,ClayAd00,def_int,0,,,,,
player,201609180rai,atl,ClayAd00,def_int_yds,0,,,,,
player,201609180rai,atl,ClayAd00,def_int_td,0,,,,,
player,201609180rai,atl,ClayAd00,def_int_long,0,,,,,
player,201609180rai,atl,ClayAd00,pass_defended,0,,,,,
player,201609180rai,atl,ClayAd00,sacks,0.0,,,,,
player,201609180rai,atl,ClayAd00,tackles_combined,2,,,,,
player,201609180rai,atl,ClayAd00,tackles_solo,2,,,,,
player,201609180rai,atl,ClayAd00,tackles_assists,0,,,,,
player,201609180rai,atl,ClayAd00,tackles_loss,0,,,,,
player,201609180rai,atl,ClayAd00,qb_hits,0,,,,,
player,201609180rai,atl,ClayAd00,fumbles_rec,0,,,,,
player,201609180rai,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,ClayAd00,fumbles_forced,0,,,,,
player,201609180rai,atl,GoodC.00,def_int,0,,,,,
player,201609180rai,atl,GoodC.00,def_int_yds,0,,,,,
player,201609180rai,atl,GoodC.00,def_int_td,0,,,,,
player,201609180rai,atl,GoodC.00,def_int_long,0,,,,,
player,201609180rai,atl,GoodC.00,pass_defended,0,,,,,
player,201609180rai,atl,GoodC.00,sacks,0.0,,,,,
player,201609180rai,atl,GoodC.00,tackles_combined,2,,,,,
player,201609180rai,atl,GoodC.00,tackles_solo,2,,,,,
player,201609180rai,atl,GoodC.00,tackles_assists,0,,,,,
player,201609180rai,atl,GoodC.00,tackles_loss,0,,,,,
player,201609180rai,atl,GoodC.00,qb_hits,0,,,,,
player,201609180rai,atl,GoodC.00,fumbles_rec,0,,,,,
player,201609180rai,atl,GoodC.00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,GoodC.00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,GoodC.00,fumbles_forced,0,,,,,
player,201609180rai,atl,HageRa00,def_int,0,,,,,
player,201609180rai,atl,HageRa00,def_int_yds,0,,,,,
player,201609180rai,atl,HageRa00,def_int_td,0,,,,,
player,201609180rai,atl,HageRa00,def_int_long,0,,,,,
player,201609180rai,atl,HageRa00,pass_defended,0,,,,,
player,201609180rai,atl,HageRa00,sacks,0.0,,,,,
player,201609180rai,atl,HageRa00,tackles_combined,2,,,,,
player,201609180rai,atl,HageRa00,tackles_solo,2,,,,,
player,201609180rai,atl,HageRa00,tackles_assists,0,,,,,
player,201609180rai,atl,HageRa00,tackles_loss,0,,,,,
player,201609180rai,atl,HageRa00,qb_hits,0,,,,,
player,201609180rai,atl,HageRa00,fumbles_rec,0,,,,,
player,201609180rai,atl,HageRa00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,HageRa00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,HageRa00,fumbles_forced,0,,,,,
player,201609180rai,atl,ShelDe00,def_int,0,,,,,
player,201609180rai,atl,ShelDe00,def_int_yds,0,,,,,
player,201609180rai,atl,ShelDe00,def_int_td,0,,,,,
player,201609180rai,atl,ShelDe00,def_int_long,0,,,,,
player,201609180rai,atl,ShelDe00,pass_defended,0,,,,,
player,201609180rai,atl,ShelDe00,sacks,0.0,,,,,
player,201609180rai,atl,ShelDe00,tackles_combined,1,,,,,
player,201609180rai,atl,ShelDe00,tackles_solo,0,,,,,
player,201609180rai,atl,ShelDe00,tackles_assists,1,,,,,
player,201609180rai,atl,ShelDe00,tackles_loss,0,,,,,
player,201609180rai,atl,ShelDe00,qb_hits,0,,,,,
player,201609180rai,atl,ShelDe00,fumbles_rec,0,,,,,
player,201609180rai,atl,ShelDe00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,ShelDe00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,ShelDe00,fumbles_forced,0,,,,,
player,201609180rai,atl,WeemEr00,def_int,0,,,,,
player,201609180rai,atl,WeemEr00,def_int_yds,0,,,,,
player,201609180rai,atl,WeemEr00,def_int_td,0,,,,,
player,201609180rai,atl,WeemEr00,def_int_long,0,,,,,
player,201609180rai,atl,WeemEr00,pass_defended,0,,,,,
player,201609180rai,atl,WeemEr00,sacks,0.0,,,,,
player,201609180rai,atl,WeemEr00,tackles_combined,1,,,,,
player,201609180rai,atl,WeemEr00,tackles_solo,1,,,,,
player,201609180rai,atl,WeemEr00,tackles_assists,0,,,,,
player,201609180rai,atl,WeemEr00,tackles_loss,0,,,,,
player,201609180rai,atl,WeemEr00,qb_hits,0,,,,,
player,201609180rai,atl,WeemEr00,fumbles_rec,0,,,,,
player,201609180rai,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201609180rai,atl,WeemEr00,fumbles_forced,0,,,,,
player,201609180rai,atl,WheePh99,def_int,0,,,,,
player,201609180rai,atl,WheePh99,def_int_yds,0,,,,,
player,201609180rai,atl,WheePh99,def_int_td,0,,,,,
player,201609180rai,atl,WheePh99,def_int_long,0,,,,,
player,201609180rai,atl,WheePh99,pass_defended,0,,,,,
player,201609180rai,atl,WheePh99,sacks,0.0,,,,,
player,201609180rai,atl,WheePh99,tackles_combined,1,,,,,
player,201609180rai,atl,WheePh99,tackles_solo,0,,,,,
player,201609180rai,atl,WheePh99,tackles_assists,1,,,,,
player,201609180rai,atl,WheePh99,tackles_loss,0,,,,,
player,201609180rai,atl,WheePh99,qb_hits,0,,,,,
player,201609180rai,atl,WheePh99,fumbles_rec,0,,,,,
player,201609180rai,atl,WheePh99,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,WheePh99,fumbles_rec_td,0,,,,,
player,201609180rai,atl,WheePh99,fumbles_forced,0,,,,,
player,201609180rai,atl,JackTy98,def_int,0,,,,,
player,201609180rai,atl,JackTy98,def_int_yds,0,,,,,
player,201609180rai,atl,JackTy98,def_int_td,0,,,,,
player,201609180rai,atl,JackTy98,def_int_long,0,,,,,
player,201609180rai,atl,JackTy98,pass_defended,0,,,,,
player,201609180rai,atl,JackTy98,sacks,0.0,,,,,
player,201609180rai,atl,JackTy98,tackles_combined,0,,,,,
player,201609180rai,atl,JackTy98,tackles_solo,0,,,,,
player,201609180rai,atl,JackTy98,tackles_assists,0,,,,,
player,201609180rai,atl,JackTy98,tackles_loss,0,,,,,
player,201609180rai,atl,JackTy98,qb_hits,1,,,,,
player,201609180rai,atl,JackTy98,fumbles_rec,0,,,,,
player,201609180rai,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201609180rai,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201609180rai,atl,JackTy98,fumbles_forced,0,,,,,
player,201609180rai,rai,AmerDa00,def_int,1,,,,,
player,201609180rai,rai,AmerDa00,def_int_yds,0,,,,,
player,201609180rai,rai,AmerDa00,def_int_td,0,,,,,
player,201609180rai,rai,AmerDa00,def_int_long,0,,,,,
player,201609180rai,rai,AmerDa00,pass_defended,3,,,,,
player,201609180rai,rai,AmerDa00,sacks,0.0,,,,,
player,201609180rai,rai,AmerDa00,tackles_combined,8,,,,,
player,201609180rai,rai,AmerDa00,tackles_solo,7,,,,,
player,201609180rai,rai,AmerDa00,tackles_assists,1,,,,,
player,201609180rai,rai,AmerDa00,tackles_loss,0,,,,,
player,201609180rai,rai,AmerDa00,qb_hits,0,,,,,
player,201609180rai,rai,AmerDa00,fumbles_rec,0,,,,,
player,201609180rai,rai,AmerDa00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,AmerDa00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,AmerDa00,fumbles_forced,0,,,,,
player,201609180rai,rai,McGeSt01,def_int,0,,,,,
player,201609180rai,rai,McGeSt01,def_int_yds,0,,,,,
player,201609180rai,rai,McGeSt01,def_int_td,0,,,,,
player,201609180rai,rai,McGeSt01,def_int_long,0,,,,,
player,201609180rai,rai,McGeSt01,pass_defended,0,,,,,
player,201609180rai,rai,McGeSt01,sacks,1.0,,,,,
player,201609180rai,rai,McGeSt01,tackles_combined,3,,,,,
player,201609180rai,rai,McGeSt01,tackles_solo,2,,,,,
player,201609180rai,rai,McGeSt01,tackles_assists,1,,,,,
player,201609180rai,rai,McGeSt01,tackles_loss,1,,,,,
player,201609180rai,rai,McGeSt01,qb_hits,1,,,,,
player,201609180rai,rai,McGeSt01,fumbles_rec,0,,,,,
player,201609180rai,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201609180rai,rai,McGeSt01,fumbles_forced,0,,,,,
player,201609180rai,rai,NelsRe99,def_int,0,,,,,
player,201609180rai,rai,NelsRe99,def_int_yds,0,,,,,
player,201609180rai,rai,NelsRe99,def_int_td,0,,,,,
player,201609180rai,rai,NelsRe99,def_int_long,0,,,,,
player,201609180rai,rai,NelsRe99,pass_defended,0,,,,,
player,201609180rai,rai,NelsRe99,sacks,0.0,,,,,
player,201609180rai,rai,NelsRe99,tackles_combined,12,,,,,
player,201609180rai,rai,NelsRe99,tackles_solo,10,,,,,
player,201609180rai,rai,NelsRe99,tackles_assists,2,,,,,
player,201609180rai,rai,NelsRe99,tackles_loss,0,,,,,
player,201609180rai,rai,NelsRe99,qb_hits,0,,,,,
player,201609180rai,rai,NelsRe99,fumbles_rec,0,,,,,
player,201609180rai,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201609180rai,rai,NelsRe99,fumbles_forced,0,,,,,
player,201609180rai,rai,HeenBe00,def_int,0,,,,,
player,201609180rai,rai,HeenBe00,def_int_yds,0,,,,,
player,201609180rai,rai,HeenBe00,def_int_td,0,,,,,
player,201609180rai,rai,HeenBe00,def_int_long,0,,,,,
player,201609180rai,rai,HeenBe00,pass_defended,0,,,,,
player,201609180rai,rai,HeenBe00,sacks,0.0,,,,,
player,201609180rai,rai,HeenBe00,tackles_combined,6,,,,,
player,201609180rai,rai,HeenBe00,tackles_solo,6,,,,,
player,201609180rai,rai,HeenBe00,tackles_assists,0,,,,,
player,201609180rai,rai,HeenBe00,tackles_loss,0,,,,,
player,201609180rai,rai,HeenBe00,qb_hits,0,,,,,
player,201609180rai,rai,HeenBe00,fumbles_rec,0,,,,,
player,201609180rai,rai,HeenBe00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,HeenBe00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,HeenBe00,fumbles_forced,0,,,,,
player,201609180rai,rai,McGiKe00,def_int,0,,,,,
player,201609180rai,rai,McGiKe00,def_int_yds,0,,,,,
player,201609180rai,rai,McGiKe00,def_int_td,0,,,,,
player,201609180rai,rai,McGiKe00,def_int_long,0,,,,,
player,201609180rai,rai,McGiKe00,pass_defended,0,,,,,
player,201609180rai,rai,McGiKe00,sacks,0.0,,,,,
player,201609180rai,rai,McGiKe00,tackles_combined,6,,,,,
player,201609180rai,rai,McGiKe00,tackles_solo,5,,,,,
player,201609180rai,rai,McGiKe00,tackles_assists,1,,,,,
player,201609180rai,rai,McGiKe00,tackles_loss,0,,,,,
player,201609180rai,rai,McGiKe00,qb_hits,0,,,,,
player,201609180rai,rai,McGiKe00,fumbles_rec,0,,,,,
player,201609180rai,rai,McGiKe00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,McGiKe00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,McGiKe00,fumbles_forced,0,,,,,
player,201609180rai,rai,SmitMa02,def_int,0,,,,,
player,201609180rai,rai,SmitMa02,def_int_yds,0,,,,,
player,201609180rai,rai,SmitMa02,def_int_td,0,,,,,
player,201609180rai,rai,SmitMa02,def_int_long,0,,,,,
player,201609180rai,rai,SmitMa02,pass_defended,0,,,,,
player,201609180rai,rai,SmitMa02,sacks,0.0,,,,,
player,201609180rai,rai,SmitMa02,tackles_combined,6,,,,,
player,201609180rai,rai,SmitMa02,tackles_solo,5,,,,,
player,201609180rai,rai,SmitMa02,tackles_assists,1,,,,,
player,201609180rai,rai,SmitMa02,tackles_loss,0,,,,,
player,201609180rai,rai,SmitMa02,qb_hits,0,,,,,
player,201609180rai,rai,SmitMa02,fumbles_rec,0,,,,,
player,201609180rai,rai,SmitMa02,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,SmitMa02,fumbles_rec_td,0,,,,,
player,201609180rai,rai,SmitMa02,fumbles_forced,0,,,,,
player,201609180rai,rai,SmitSe99,def_int,0,,,,,
player,201609180rai,rai,SmitSe99,def_int_yds,0,,,,,
player,201609180rai,rai,SmitSe99,def_int_td,0,,,,,
player,201609180rai,rai,SmitSe99,def_int_long,0,,,,,
player,201609180rai,rai,SmitSe99,pass_defended,0,,,,,
player,201609180rai,rai,SmitSe99,sacks,0.0,,,,,
player,201609180rai,rai,SmitSe99,tackles_combined,5,,,,,
player,201609180rai,rai,SmitSe99,tackles_solo,5,,,,,
player,201609180rai,rai,SmitSe99,tackles_assists,0,,,,,
player,201609180rai,rai,SmitSe99,tackles_loss,1,,,,,
player,201609180rai,rai,SmitSe99,qb_hits,0,,,,,
player,201609180rai,rai,SmitSe99,fumbles_rec,0,,,,,
player,201609180rai,rai,SmitSe99,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,SmitSe99,fumbles_rec_td,0,,,,,
player,201609180rai,rai,SmitSe99,fumbles_forced,0,,,,,
player,201609180rai,rai,IrviBr00,def_int,0,,,,,
player,201609180rai,rai,IrviBr00,def_int_yds,0,,,,,
player,201609180rai,rai,IrviBr00,def_int_td,0,,,,,
player,201609180rai,rai,IrviBr00,def_int_long,0,,,,,
player,201609180rai,rai,IrviBr00,pass_defended,0,,,,,
player,201609180rai,rai,IrviBr00,sacks,0.0,,,,,
player,201609180rai,rai,IrviBr00,tackles_combined,4,,,,,
player,201609180rai,rai,IrviBr00,tackles_solo,2,,,,,
player,201609180rai,rai,IrviBr00,tackles_assists,2,,,,,
player,201609180rai,rai,IrviBr00,tackles_loss,1,,,,,
player,201609180rai,rai,IrviBr00,qb_hits,0,,,,,
player,201609180rai,rai,IrviBr00,fumbles_rec,0,,,,,
player,201609180rai,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,IrviBr00,fumbles_forced,0,,,,,
player,201609180rai,rai,MackKh00,def_int,0,,,,,
player,201609180rai,rai,MackKh00,def_int_yds,0,,,,,
player,201609180rai,rai,MackKh00,def_int_td,0,,,,,
player,201609180rai,rai,MackKh00,def_int_long,0,,,,,
player,201609180rai,rai,MackKh00,pass_defended,0,,,,,
player,201609180rai,rai,MackKh00,sacks,0.0,,,,,
player,201609180rai,rai,MackKh00,tackles_combined,4,,,,,
player,201609180rai,rai,MackKh00,tackles_solo,2,,,,,
player,201609180rai,rai,MackKh00,tackles_assists,2,,,,,
player,201609180rai,rai,MackKh00,tackles_loss,0,,,,,
player,201609180rai,rai,MackKh00,qb_hits,4,,,,,
player,201609180rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201609180rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201609180rai,rai,HaydDJ00,def_int,0,,,,,
player,201609180rai,rai,HaydDJ00,def_int_yds,0,,,,,
player,201609180rai,rai,HaydDJ00,def_int_td,0,,,,,
player,201609180rai,rai,HaydDJ00,def_int_long,0,,,,,
player,201609180rai,rai,HaydDJ00,pass_defended,0,,,,,
player,201609180rai,rai,HaydDJ00,sacks,0.0,,,,,
player,201609180rai,rai,HaydDJ00,tackles_combined,2,,,,,
player,201609180rai,rai,HaydDJ00,tackles_solo,2,,,,,
player,201609180rai,rai,HaydDJ00,tackles_assists,0,,,,,
player,201609180rai,rai,HaydDJ00,tackles_loss,0,,,,,
player,201609180rai,rai,HaydDJ00,qb_hits,0,,,,,
player,201609180rai,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201609180rai,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201609180rai,rai,JameCo00,def_int,0,,,,,
player,201609180rai,rai,JameCo00,def_int_yds,0,,,,,
player,201609180rai,rai,JameCo00,def_int_td,0,,,,,
player,201609180rai,rai,JameCo00,def_int_long,0,,,,,
player,201609180rai,rai,JameCo00,pass_defended,0,,,,,
player,201609180rai,rai,JameCo00,sacks,0.0,,,,,
player,201609180rai,rai,JameCo00,tackles_combined,2,,,,,
player,201609180rai,rai,JameCo00,tackles_solo,2,,,,,
player,201609180rai,rai,JameCo00,tackles_assists,0,,,,,
player,201609180rai,rai,JameCo00,tackles_loss,0,,,,,
player,201609180rai,rai,JameCo00,qb_hits,0,,,,,
player,201609180rai,rai,JameCo00,fumbles_rec,0,,,,,
player,201609180rai,rai,JameCo00,fumbles_rec_yds,0,,,,,
player,201609180rai,rai,JameCo00,fumbles_rec_td,0,,,,,
player,201609180rai,rai,JameCo00,fumbles_forced,0,,,,,
player,201609180rai,rai,TrawBr00,def_int,0,,,,,
player,201609180rai,rai,TrawBr00,def_int_yds,0,,,,,
player,201609180rai,rai,TrawBr00,def_int_td,0,,,,,
player,201609180rai,rai,TrawBr00,def_int_long,0,,,,,
player,201609180rai,rai,TrawBr00,pass_defended,0,,,,,
player,201609180rai,rai,TrawBr00,sacks,0.0,,,,,
player,201609180rai,rai,TrawBr00,tackles_combined,2,,,,,
