game,2016,13,20161204,201612040chi,sfo,"San Francisco 49ers",6,chi,"Chicago Bears",26
player,201612040chi,chi,ThomDe04,fumbles_rec,0,,,,,
player,201612040chi,chi,ThomDe04,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,ThomDe04,fumbles_rec_td,0,,,,,
player,201612040chi,chi,ThomDe04,fumbles_forced,0,,,,,
player,201612040chi,chi,UnreMi00,def_int,0,,,,,
player,201612040chi,chi,UnreMi00,def_int_yds,0,,,,,
player,201612040chi,chi,UnreMi00,def_int_td,0,,,,,
player,201612040chi,chi,UnreMi00,def_int_long,0,,,,,
player,201612040chi,chi,UnreMi00,pass_defended,0,,,,,
player,201612040chi,chi,UnreMi00,sacks,0.0,,,,,
player,201612040chi,chi,UnreMi00,tackles_combined,1,,,,,
player,201612040chi,chi,UnreMi00,tackles_solo,0,,,,,
player,201612040chi,chi,UnreMi00,tackles_assists,1,,,,,
player,201612040chi,chi,UnreMi00,tackles_loss,0,,,,,
player,201612040chi,chi,UnreMi00,qb_hits,0,,,,,
player,201612040chi,chi,UnreMi00,fumbles_rec,0,,,,,
player,201612040chi,chi,UnreMi00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,UnreMi00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,UnreMi00,fumbles_forced,0,,,,,
player,201612040chi,sfo,JohnDo02,kick_ret,0,,,,,
player,201612040chi,sfo,JohnDo02,kick_ret_yds,0,,,,,
player,201612040chi,sfo,JohnDo02,kick_ret_yds_per_ret,,,,,,
player,201612040chi,sfo,JohnDo02,kick_ret_td,0,,,,,
player,201612040chi,sfo,JohnDo02,kick_ret_long,0,,,,,
player,201612040chi,sfo,JohnDo02,punt_ret,1,,,,,
player,201612040chi,sfo,JohnDo02,punt_ret_yds,25,,,,,
player,201612040chi,sfo,JohnDo02,punt_ret_yds_per_ret,25.0,,,,,
player,201612040chi,sfo,JohnDo02,punt_ret_td,0,,,,,
player,201612040chi,sfo,JohnDo02,punt_ret_long,25,,,,,
player,201612040chi,sfo,ShepJa00,kick_ret,3,,,,,
player,201612040chi,sfo,ShepJa00,kick_ret_yds,57,,,,,
player,201612040chi,sfo,ShepJa00,kick_ret_yds_per_ret,19.0,,,,,
player,201612040chi,sfo,ShepJa00,kick_ret_td,0,,,,,
player,201612040chi,sfo,ShepJa00,kick_ret_long,24,,,,,
player,201612040chi,sfo,ShepJa00,punt_ret,0,,,,,
player,201612040chi,sfo,ShepJa00,punt_ret_yds,0,,,,,
player,201612040chi,sfo,ShepJa00,punt_ret_yds_per_ret,,,,,,
player,201612040chi,sfo,ShepJa00,punt_ret_td,0,,,,,
player,201612040chi,sfo,ShepJa00,punt_ret_long,0,,,,,
player,201612040chi,chi,CallBr00,kick_ret,1,,,,,
player,201612040chi,chi,CallBr00,kick_ret_yds,0,,,,,
player,201612040chi,chi,CallBr00,kick_ret_yds_per_ret,0.0,,,,,
player,201612040chi,chi,CallBr00,kick_ret_td,0,,,,,
player,201612040chi,chi,CallBr00,kick_ret_long,0,,,,,
player,201612040chi,chi,CallBr00,punt_ret,1,,,,,
player,201612040chi,chi,CallBr00,punt_ret_yds,3,,,,,
player,201612040chi,chi,CallBr00,punt_ret_yds_per_ret,3.0,,,,,
player,201612040chi,chi,CallBr00,punt_ret_td,0,,,,,
player,201612040chi,chi,CallBr00,punt_ret_long,3,,,,,
player,201612040chi,chi,LasiPa00,kick_ret,1,,,,,
player,201612040chi,chi,LasiPa00,kick_ret_yds,5,,,,,
player,201612040chi,chi,LasiPa00,kick_ret_yds_per_ret,5.0,,,,,
player,201612040chi,chi,LasiPa00,kick_ret_td,0,,,,,
player,201612040chi,chi,LasiPa00,kick_ret_long,5,,,,,
player,201612040chi,chi,LasiPa00,punt_ret,0,,,,,
player,201612040chi,chi,LasiPa00,punt_ret_yds,0,,,,,
player,201612040chi,chi,LasiPa00,punt_ret_yds_per_ret,,,,,,
player,201612040chi,chi,LasiPa00,punt_ret_td,0,,,,,
player,201612040chi,chi,LasiPa00,punt_ret_long,0,,,,,
player,201612040chi,chi,ThomDe04,kick_ret,1,,,,,
player,201612040chi,chi,ThomDe04,kick_ret_yds,28,,,,,
player,201612040chi,chi,ThomDe04,kick_ret_yds_per_ret,28.0,,,,,
player,201612040chi,chi,ThomDe04,kick_ret_td,0,,,,,
player,201612040chi,chi,ThomDe04,kick_ret_long,28,,,,,
player,201612040chi,chi,ThomDe04,punt_ret,0,,,,,
player,201612040chi,chi,ThomDe04,punt_ret_yds,0,,,,,
player,201612040chi,chi,ThomDe04,punt_ret_yds_per_ret,,,,,,
player,201612040chi,chi,ThomDe04,punt_ret_td,0,,,,,
player,201612040chi,chi,ThomDe04,punt_ret_long,0,,,,,
player,201612040chi,sfo,PiniBr00,xpm,,,,,,
player,201612040chi,sfo,PiniBr00,xpa,,,,,,
player,201612040chi,sfo,PiniBr00,fgm,,,,,,
player,201612040chi,sfo,PiniBr00,fga,,,,,,
player,201612040chi,sfo,PiniBr00,punt,8,,,,,
player,201612040chi,sfo,PiniBr00,punt_yds,308,,,,,
player,201612040chi,sfo,PiniBr00,punt_yds_per_punt,38.5,,,,,
player,201612040chi,sfo,PiniBr00,punt_long,44,,,,,
player,201612040chi,sfo,dawsophi01,xpm,,,,,,
player,201612040chi,sfo,dawsophi01,xpa,,,,,,
player,201612040chi,sfo,dawsophi01,fgm,2,,,,,
player,201612040chi,sfo,dawsophi01,fga,2,,,,,
player,201612040chi,sfo,dawsophi01,punt,0,,,,,
player,201612040chi,sfo,dawsophi01,punt_yds,0,,,,,
player,201612040chi,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201612040chi,sfo,dawsophi01,punt_long,0,,,,,
player,201612040chi,chi,barthco01,xpm,3,,,,,
player,201612040chi,chi,barthco01,xpa,3,,,,,
player,201612040chi,chi,barthco01,fgm,1,,,,,
player,201612040chi,chi,barthco01,fga,1,,,,,
player,201612040chi,chi,barthco01,punt,0,,,,,
player,201612040chi,chi,barthco01,punt_yds,0,,,,,
player,201612040chi,chi,barthco01,punt_yds_per_punt,,,,,,
player,201612040chi,chi,barthco01,punt_long,0,,,,,
player,201612040chi,chi,ODonPa00,xpm,,,,,,
player,201612040chi,chi,ODonPa00,xpa,,,,,,
player,201612040chi,chi,ODonPa00,fgm,,,,,,
player,201612040chi,chi,ODonPa00,fga,,,,,,
player,201612040chi,chi,ODonPa00,punt,6,,,,,
player,201612040chi,chi,ODonPa00,punt_yds,233,,,,,
player,201612040chi,chi,ODonPa00,punt_yds_per_punt,38.8,,,,,
player,201612040chi,chi,ODonPa00,punt_long,52,,,,,
player,201612040chi,chi,LenoCh00,pos,T,,,,,
player,201612040chi,chi,LenoCh00,offense,63,,,,,
player,201612040chi,chi,LenoCh00,off_pct,100%,,,,,
player,201612040chi,chi,LenoCh00,defense,0,,,,,
player,201612040chi,chi,LenoCh00,def_pct,0%,,,,,
player,201612040chi,chi,LenoCh00,special_teams,4,,,,,
player,201612040chi,chi,LenoCh00,st_pct,14%,,,,,
player,201612040chi,chi,KushEr00,pos,G,,,,,
player,201612040chi,chi,KushEr00,offense,63,,,,,
player,201612040chi,chi,KushEr00,off_pct,100%,,,,,
player,201612040chi,chi,KushEr00,defense,0,,,,,
player,201612040chi,chi,KushEr00,def_pct,0%,,,,,
player,201612040chi,chi,KushEr00,special_teams,4,,,,,
player,201612040chi,chi,KushEr00,st_pct,14%,,,,,
player,201612040chi,chi,LarsTe20,pos,C,,,,,
player,201612040chi,chi,LarsTe20,offense,63,,,,,
player,201612040chi,chi,LarsTe20,off_pct,100%,,,,,
player,201612040chi,chi,LarsTe20,defense,0,,,,,
player,201612040chi,chi,LarsTe20,def_pct,0%,,,,,
player,201612040chi,chi,LarsTe20,special_teams,4,,,,,
player,201612040chi,chi,LarsTe20,st_pct,14%,,,,,
player,201612040chi,chi,MassBo00,pos,T,,,,,
player,201612040chi,chi,MassBo00,offense,63,,,,,
player,201612040chi,chi,MassBo00,off_pct,100%,,,,,
player,201612040chi,chi,MassBo00,defense,0,,,,,
player,201612040chi,chi,MassBo00,def_pct,0%,,,,,
player,201612040chi,chi,MassBo00,special_teams,4,,,,,
player,201612040chi,chi,MassBo00,st_pct,14%,,,,,
player,201612040chi,chi,BarkMa00,pos,QB,,,,,
player,201612040chi,chi,BarkMa00,offense,63,,,,,
player,201612040chi,chi,BarkMa00,off_pct,100%,,,,,
player,201612040chi,chi,BarkMa00,defense,0,,,,,
player,201612040chi,chi,BarkMa00,def_pct,0%,,,,,
player,201612040chi,chi,BarkMa00,special_teams,0,,,,,
player,201612040chi,chi,BarkMa00,st_pct,0%,,,,,
player,201612040chi,chi,WhitCo03,pos,G,,,,,
player,201612040chi,chi,WhitCo03,offense,61,,,,,
player,201612040chi,chi,WhitCo03,off_pct,97%,,,,,
player,201612040chi,chi,WhitCo03,defense,0,,,,,
player,201612040chi,chi,WhitCo03,def_pct,0%,,,,,
player,201612040chi,chi,WhitCo03,special_teams,0,,,,,
player,201612040chi,chi,WhitCo03,st_pct,0%,,,,,
player,201612040chi,chi,HowaJo00,pos,RB,,,,,
player,201612040chi,chi,HowaJo00,offense,53,,,,,
player,201612040chi,chi,HowaJo00,off_pct,84%,,,,,
player,201612040chi,chi,HowaJo00,defense,0,,,,,
player,201612040chi,chi,HowaJo00,def_pct,0%,,,,,
player,201612040chi,chi,HowaJo00,special_teams,0,,,,,
player,201612040chi,chi,HowaJo00,st_pct,0%,,,,,
player,201612040chi,chi,MereCa00,pos,WR,,,,,
player,201612040chi,chi,MereCa00,offense,49,,,,,
player,201612040chi,chi,MereCa00,off_pct,78%,,,,,
player,201612040chi,chi,MereCa00,defense,0,,,,,
player,201612040chi,chi,MereCa00,def_pct,0%,,,,,
player,201612040chi,chi,MereCa00,special_teams,1,,,,,
player,201612040chi,chi,MereCa00,st_pct,3%,,,,,
player,201612040chi,chi,ThomDe04,pos,WR,,,,,
player,201612040chi,chi,ThomDe04,offense,45,,,,,
player,201612040chi,chi,ThomDe04,off_pct,71%,,,,,
player,201612040chi,chi,ThomDe04,defense,0,,,,,
player,201612040chi,chi,ThomDe04,def_pct,0%,,,,,
player,201612040chi,chi,ThomDe04,special_teams,4,,,,,
player,201612040chi,chi,ThomDe04,st_pct,14%,,,,,
player,201612040chi,chi,BellJo02,pos,WR,,,,,
player,201612040chi,chi,BellJo02,offense,39,,,,,
player,201612040chi,chi,BellJo02,off_pct,62%,,,,,
player,201612040chi,chi,BellJo02,defense,0,,,,,
player,201612040chi,chi,BellJo02,def_pct,0%,,,,,
player,201612040chi,chi,BellJo02,special_teams,20,,,,,
player,201612040chi,chi,BellJo02,st_pct,69%,,,,,
player,201612040chi,chi,PaulLo00,pos,TE,,,,,
player,201612040chi,chi,PaulLo00,offense,38,,,,,
player,201612040chi,chi,PaulLo00,off_pct,60%,,,,,
player,201612040chi,chi,PaulLo00,defense,0,,,,,
player,201612040chi,chi,PaulLo00,def_pct,0%,,,,,
player,201612040chi,chi,PaulLo00,special_teams,9,,,,,
player,201612040chi,chi,PaulLo00,st_pct,31%,,,,,
player,201612040chi,chi,BrowDa04,pos,TE,,,,,
player,201612040chi,chi,BrowDa04,offense,30,,,,,
player,201612040chi,chi,BrowDa04,off_pct,48%,,,,,
player,201612040chi,chi,BrowDa04,defense,0,,,,,
player,201612040chi,chi,BrowDa04,def_pct,0%,,,,,
player,201612040chi,chi,BrowDa04,special_teams,1,,,,,
player,201612040chi,chi,BrowDa04,st_pct,3%,,,,,
player,201612040chi,chi,BrauBe00,pos,TE,,,,,
player,201612040chi,chi,BrauBe00,offense,29,,,,,
player,201612040chi,chi,BrauBe00,off_pct,46%,,,,,
player,201612040chi,chi,BrauBe00,defense,0,,,,,
player,201612040chi,chi,BrauBe00,def_pct,0%,,,,,
player,201612040chi,chi,BrauBe00,special_teams,15,,,,,
player,201612040chi,chi,BrauBe00,st_pct,52%,,,,,
player,201612040chi,chi,LasiPa00,pos,FB,,,,,
player,201612040chi,chi,LasiPa00,offense,12,,,,,
player,201612040chi,chi,LasiPa00,off_pct,19%,,,,,
player,201612040chi,chi,LasiPa00,defense,0,,,,,
player,201612040chi,chi,LasiPa00,def_pct,0%,,,,,
player,201612040chi,chi,LasiPa00,special_teams,11,,,,,
player,201612040chi,chi,LasiPa00,st_pct,38%,,,,,
player,201612040chi,chi,CareKa00,pos,RB,,,,,
player,201612040chi,chi,CareKa00,offense,6,,,,,
player,201612040chi,chi,CareKa00,off_pct,10%,,,,,
player,201612040chi,chi,CareKa00,defense,0,,,,,
player,201612040chi,chi,CareKa00,def_pct,0%,,,,,
player,201612040chi,chi,CareKa00,special_teams,17,,,,,
player,201612040chi,chi,CareKa00,st_pct,59%,,,,,
player,201612040chi,chi,BravDa00,pos,WR,,,,,
player,201612040chi,chi,BravDa00,offense,6,,,,,
player,201612040chi,chi,BravDa00,off_pct,10%,,,,,
player,201612040chi,chi,BravDa00,defense,0,,,,,
player,201612040chi,chi,BravDa00,def_pct,0%,,,,,
player,201612040chi,chi,BravDa00,special_teams,0,,,,,
player,201612040chi,chi,BravDa00,st_pct,0%,,,,,
player,201612040chi,chi,LangJe00,pos,RB,,,,,
player,201612040chi,chi,LangJe00,offense,4,,,,,
player,201612040chi,chi,LangJe00,off_pct,6%,,,,,
player,201612040chi,chi,LangJe00,defense,0,,,,,
player,201612040chi,chi,LangJe00,def_pct,0%,,,,,
player,201612040chi,chi,LangJe00,special_teams,0,,,,,
player,201612040chi,chi,LangJe00,st_pct,0%,,,,,
player,201612040chi,chi,WilsMa02,pos,WR,,,,,
player,201612040chi,chi,WilsMa02,offense,4,,,,,
player,201612040chi,chi,WilsMa02,off_pct,6%,,,,,
player,201612040chi,chi,WilsMa02,defense,0,,,,,
player,201612040chi,chi,WilsMa02,def_pct,0%,,,,,
player,201612040chi,chi,WilsMa02,special_teams,0,,,,,
player,201612040chi,chi,WilsMa02,st_pct,0%,,,,,
player,201612040chi,chi,SittJo20,pos,G,,,,,
player,201612040chi,chi,SittJo20,offense,2,,,,,
player,201612040chi,chi,SittJo20,off_pct,3%,,,,,
player,201612040chi,chi,SittJo20,defense,0,,,,,
player,201612040chi,chi,SittJo20,def_pct,0%,,,,,
player,201612040chi,chi,SittJo20,special_teams,4,,,,,
player,201612040chi,chi,SittJo20,st_pct,14%,,,,,
player,201612040chi,chi,BushDe00,pos,SS,,,,,
player,201612040chi,chi,BushDe00,offense,0,,,,,
player,201612040chi,chi,BushDe00,off_pct,0%,,,,,
player,201612040chi,chi,BushDe00,defense,58,,,,,
player,201612040chi,chi,BushDe00,def_pct,100%,,,,,
player,201612040chi,chi,BushDe00,special_teams,10,,,,,
player,201612040chi,chi,BushDe00,st_pct,34%,,,,,
player,201612040chi,chi,KwiaNi00,pos,LB,,,,,
player,201612040chi,chi,KwiaNi00,offense,0,,,,,
player,201612040chi,chi,KwiaNi00,off_pct,0%,,,,,
player,201612040chi,chi,KwiaNi00,defense,58,,,,,
player,201612040chi,chi,KwiaNi00,def_pct,100%,,,,,
player,201612040chi,chi,KwiaNi00,special_teams,6,,,,,
player,201612040chi,chi,KwiaNi00,st_pct,21%,,,,,
player,201612040chi,chi,JoneHa02,pos,SS,,,,,
player,201612040chi,chi,JoneHa02,offense,0,,,,,
player,201612040chi,chi,JoneHa02,off_pct,0%,,,,,
player,201612040chi,chi,JoneHa02,defense,58,,,,,
player,201612040chi,chi,JoneHa02,def_pct,100%,,,,,
player,201612040chi,chi,JoneHa02,special_teams,5,,,,,
player,201612040chi,chi,JoneHa02,st_pct,17%,,,,,
player,201612040chi,chi,HickAk00,pos,DE,,,,,
player,201612040chi,chi,HickAk00,offense,0,,,,,
player,201612040chi,chi,HickAk00,off_pct,0%,,,,,
player,201612040chi,chi,HickAk00,defense,58,,,,,
player,201612040chi,chi,HickAk00,def_pct,100%,,,,,
player,201612040chi,chi,HickAk00,special_teams,2,,,,,
player,201612040chi,chi,HickAk00,st_pct,7%,,,,,
player,201612040chi,chi,LeBlCr01,pos,CB,,,,,
player,201612040chi,chi,LeBlCr01,offense,0,,,,,
player,201612040chi,chi,LeBlCr01,off_pct,0%,,,,,
player,201612040chi,chi,LeBlCr01,defense,56,,,,,
player,201612040chi,chi,LeBlCr01,def_pct,97%,,,,,
player,201612040chi,chi,LeBlCr01,special_teams,6,,,,,
player,201612040chi,chi,LeBlCr01,st_pct,21%,,,,,
player,201612040chi,chi,FloyLe00,pos,LB,,,,,
player,201612040chi,chi,FloyLe00,offense,0,,,,,
player,201612040chi,chi,FloyLe00,off_pct,0%,,,,,
player,201612040chi,chi,FloyLe00,defense,52,,,,,
player,201612040chi,chi,FloyLe00,def_pct,90%,,,,,
player,201612040chi,chi,FloyLe00,special_teams,0,,,,,
player,201612040chi,chi,FloyLe00,st_pct,0%,,,,,
player,201612040chi,chi,PortTr99,pos,CB,,,,,
player,201612040chi,chi,PortTr99,offense,0,,,,,
player,201612040chi,chi,PortTr99,off_pct,0%,,,,,
player,201612040chi,chi,PortTr99,defense,52,,,,,
player,201612040chi,chi,PortTr99,def_pct,90%,,,,,
player,201612040chi,chi,PortTr99,special_teams,0,,,,,
player,201612040chi,chi,PortTr99,st_pct,0%,,,,,
player,201612040chi,chi,CallBr00,pos,CB,,,,,
player,201612040chi,chi,CallBr00,offense,0,,,,,
player,201612040chi,chi,CallBr00,off_pct,0%,,,,,
player,201612040chi,chi,CallBr00,defense,48,,,,,
player,201612040chi,chi,CallBr00,def_pct,83%,,,,,
player,201612040chi,chi,CallBr00,special_teams,9,,,,,
player,201612040chi,chi,CallBr00,st_pct,31%,,,,,
player,201612040chi,chi,TimuJo00,pos,LB,,,,,
player,201612040chi,chi,TimuJo00,offense,0,,,,,
player,201612040chi,chi,TimuJo00,off_pct,0%,,,,,
player,201612040chi,chi,TimuJo00,defense,42,,,,,
player,201612040chi,chi,TimuJo00,def_pct,72%,,,,,
player,201612040chi,chi,TimuJo00,special_teams,3,,,,,
player,201612040chi,chi,TimuJo00,st_pct,10%,,,,,
player,201612040chi,chi,GoldEd00,pos,NT,,,,,
player,201612040chi,chi,GoldEd00,offense,0,,,,,
player,201612040chi,chi,GoldEd00,off_pct,0%,,,,,
player,201612040chi,chi,GoldEd00,defense,39,,,,,
player,201612040chi,chi,GoldEd00,def_pct,67%,,,,,
player,201612040chi,chi,GoldEd00,special_teams,2,,,,,
player,201612040chi,chi,GoldEd00,st_pct,7%,,,,,
player,201612040chi,chi,YounWi99,pos,LB,,,,,
player,201612040chi,chi,YounWi99,offense,0,,,,,
player,201612040chi,chi,YounWi99,off_pct,0%,,,,,
player,201612040chi,chi,YounWi99,defense,34,,,,,
player,201612040chi,chi,YounWi99,def_pct,59%,,,,,
player,201612040chi,chi,YounWi99,special_teams,0,,,,,
player,201612040chi,chi,YounWi99,st_pct,0%,,,,,
player,201612040chi,chi,McPhPe00,pos,LB,,,,,
player,201612040chi,chi,McPhPe00,offense,0,,,,,
player,201612040chi,chi,McPhPe00,off_pct,0%,,,,,
player,201612040chi,chi,McPhPe00,defense,24,,,,,
player,201612040chi,chi,McPhPe00,def_pct,41%,,,,,
player,201612040chi,chi,McPhPe00,special_teams,1,,,,,
player,201612040chi,chi,McPhPe00,st_pct,3%,,,,,
player,201612040chi,chi,WashCo00,pos,DE,,,,,
player,201612040chi,chi,WashCo00,offense,0,,,,,
player,201612040chi,chi,WashCo00,off_pct,0%,,,,,
player,201612040chi,chi,WashCo00,defense,23,,,,,
player,201612040chi,chi,WashCo00,def_pct,40%,,,,,
player,201612040chi,chi,WashCo00,special_teams,0,,,,,
player,201612040chi,chi,WashCo00,st_pct,0%,,,,,
player,201612040chi,chi,UnreMi00,pos,DE,,,,,
player,201612040chi,chi,UnreMi00,offense,0,,,,,
player,201612040chi,chi,UnreMi00,off_pct,0%,,,,,
player,201612040chi,chi,UnreMi00,defense,19,,,,,
player,201612040chi,chi,UnreMi00,def_pct,33%,,,,,
player,201612040chi,chi,UnreMi00,special_teams,0,,,,,
player,201612040chi,chi,UnreMi00,st_pct,0%,,,,,
player,201612040chi,chi,HursDe00,pos,CB,,,,,
player,201612040chi,chi,HursDe00,offense,0,,,,,
player,201612040chi,chi,HursDe00,off_pct,0%,,,,,
player,201612040chi,chi,HursDe00,defense,7,,,,,
player,201612040chi,chi,HursDe00,def_pct,12%,,,,,
player,201612040chi,chi,HursDe00,special_teams,16,,,,,
player,201612040chi,chi,HursDe00,st_pct,55%,,,,,
player,201612040chi,chi,AchoSa00,pos,LB,,,,,
player,201612040chi,chi,AchoSa00,offense,0,,,,,
player,201612040chi,chi,AchoSa00,off_pct,0%,,,,,
player,201612040chi,chi,AchoSa00,defense,6,,,,,
player,201612040chi,chi,AchoSa00,def_pct,10%,,,,,
player,201612040chi,chi,AchoSa00,special_teams,12,,,,,
player,201612040chi,chi,AchoSa00,st_pct,41%,,,,,
player,201612040chi,chi,WilsC.98,pos,DE,,,,,
player,201612040chi,chi,WilsC.98,offense,0,,,,,
player,201612040chi,chi,WilsC.98,off_pct,0%,,,,,
player,201612040chi,chi,WilsC.98,defense,4,,,,,
player,201612040chi,chi,WilsC.98,def_pct,7%,,,,,
player,201612040chi,chi,WilsC.98,special_teams,6,,,,,
player,201612040chi,chi,WilsC.98,st_pct,21%,,,,,
player,201612040chi,chi,ProsCh00,pos,FS,,,,,
player,201612040chi,chi,ProsCh00,offense,0,,,,,
player,201612040chi,chi,ProsCh00,off_pct,0%,,,,,
player,201612040chi,chi,ProsCh00,defense,0,,,,,
player,201612040chi,chi,ProsCh00,def_pct,0%,,,,,
player,201612040chi,chi,ProsCh00,special_teams,25,,,,,
player,201612040chi,chi,ProsCh00,st_pct,86%,,,,,
player,201612040chi,chi,McMaSh99,pos,CB,,,,,
player,201612040chi,chi,McMaSh99,offense,0,,,,,
player,201612040chi,chi,McMaSh99,off_pct,0%,,,,,
player,201612040chi,chi,McMaSh99,defense,0,,,,,
player,201612040chi,chi,McMaSh99,def_pct,0%,,,,,
player,201612040chi,chi,McMaSh99,special_teams,25,,,,,
player,201612040chi,chi,McMaSh99,st_pct,86%,,,,,
player,201612040chi,chi,JoneCh05,pos,LB,,,,,
player,201612040chi,chi,JoneCh05,offense,0,,,,,
player,201612040chi,chi,JoneCh05,off_pct,0%,,,,,
player,201612040chi,chi,JoneCh05,defense,0,,,,,
player,201612040chi,chi,JoneCh05,def_pct,0%,,,,,
player,201612040chi,chi,JoneCh05,special_teams,24,,,,,
player,201612040chi,chi,JoneCh05,st_pct,83%,,,,,
player,201612040chi,chi,AndeJo01,pos,LB,,,,,
player,201612040chi,chi,AndeJo01,offense,0,,,,,
player,201612040chi,chi,AndeJo01,off_pct,0%,,,,,
player,201612040chi,chi,AndeJo01,defense,0,,,,,
player,201612040chi,chi,AndeJo01,def_pct,0%,,,,,
player,201612040chi,chi,AndeJo01,special_teams,23,,,,,
player,201612040chi,chi,AndeJo01,st_pct,79%,,,,,
player,201612040chi,chi,HousDe00,pos,FS,,,,,
player,201612040chi,chi,HousDe00,offense,0,,,,,
player,201612040chi,chi,HousDe00,off_pct,0%,,,,,
player,201612040chi,chi,HousDe00,defense,0,,,,,
player,201612040chi,chi,HousDe00,def_pct,0%,,,,,
player,201612040chi,chi,HousDe00,special_teams,13,,,,,
player,201612040chi,chi,HousDe00,st_pct,45%,,,,,
player,201612040chi,chi,ODonPa00,pos,P,,,,,
player,201612040chi,chi,ODonPa00,offense,0,,,,,
player,201612040chi,chi,ODonPa00,off_pct,0%,,,,,
player,201612040chi,chi,ODonPa00,defense,0,,,,,
player,201612040chi,chi,ODonPa00,def_pct,0%,,,,,
player,201612040chi,chi,ODonPa00,special_teams,10,,,,,
player,201612040chi,chi,ODonPa00,st_pct,34%,,,,,
player,201612040chi,chi,ScalPa00,pos,LS,,,,,
player,201612040chi,chi,ScalPa00,offense,0,,,,,
player,201612040chi,chi,ScalPa00,off_pct,0%,,,,,
player,201612040chi,chi,ScalPa00,defense,0,,,,,
player,201612040chi,chi,ScalPa00,def_pct,0%,,,,,
player,201612040chi,chi,ScalPa00,special_teams,10,,,,,
player,201612040chi,chi,ScalPa00,st_pct,34%,,,,,
player,201612040chi,chi,barthco01,pos,K,,,,,
player,201612040chi,chi,barthco01,offense,0,,,,,
player,201612040chi,chi,barthco01,off_pct,0%,,,,,
player,201612040chi,chi,barthco01,defense,0,,,,,
player,201612040chi,chi,barthco01,def_pct,0%,,,,,
player,201612040chi,chi,barthco01,special_teams,9,,,,,
player,201612040chi,chi,barthco01,st_pct,31%,,,,,
player,201612040chi,chi,AdamMi02,pos,T,,,,,
player,201612040chi,chi,AdamMi02,offense,0,,,,,
player,201612040chi,chi,AdamMi02,off_pct,0%,,,,,
player,201612040chi,chi,AdamMi02,defense,0,,,,,
player,201612040chi,chi,AdamMi02,def_pct,0%,,,,,
player,201612040chi,chi,AdamMi02,special_teams,4,,,,,
player,201612040chi,chi,AdamMi02,st_pct,14%,,,,,
player,201612040chi,sfo,StalJo20,pos,T,,,,,
player,201612040chi,sfo,StalJo20,offense,58,,,,,
player,201612040chi,sfo,StalJo20,off_pct,100%,,,,,
player,201612040chi,sfo,StalJo20,defense,0,,,,,
player,201612040chi,sfo,StalJo20,def_pct,0%,,,,,
player,201612040chi,sfo,StalJo20,special_teams,2,,,,,
player,201612040chi,sfo,StalJo20,st_pct,7%,,,,,
player,201612040chi,sfo,BeadZa20,pos,G,,,,,
player,201612040chi,sfo,BeadZa20,offense,58,,,,,
player,201612040chi,sfo,BeadZa20,off_pct,100%,,,,,
player,201612040chi,sfo,BeadZa20,defense,0,,,,,
player,201612040chi,sfo,BeadZa20,def_pct,0%,,,,,
player,201612040chi,sfo,BeadZa20,special_teams,2,,,,,
player,201612040chi,sfo,BeadZa20,st_pct,7%,,,,,
player,201612040chi,sfo,GarnJo00,pos,G,,,,,
player,201612040chi,sfo,GarnJo00,offense,58,,,,,
player,201612040chi,sfo,GarnJo00,off_pct,100%,,,,,
player,201612040chi,sfo,GarnJo00,defense,0,,,,,
player,201612040chi,sfo,GarnJo00,def_pct,0%,,,,,
player,201612040chi,sfo,GarnJo00,special_teams,2,,,,,
player,201612040chi,sfo,GarnJo00,st_pct,7%,,,,,
player,201612040chi,sfo,BrowTr02,pos,T,,,,,
player,201612040chi,sfo,BrowTr02,offense,58,,,,,
player,201612040chi,sfo,BrowTr02,off_pct,100%,,,,,
player,201612040chi,sfo,BrowTr02,defense,0,,,,,
player,201612040chi,sfo,BrowTr02,def_pct,0%,,,,,
player,201612040chi,sfo,BrowTr02,special_teams,2,,,,,
player,201612040chi,sfo,BrowTr02,st_pct,7%,,,,,
player,201612040chi,sfo,KilgDa00,pos,C,,,,,
player,201612040chi,sfo,KilgDa00,offense,58,,,,,
player,201612040chi,sfo,KilgDa00,off_pct,100%,,,,,
player,201612040chi,sfo,KilgDa00,defense,0,,,,,
player,201612040chi,sfo,KilgDa00,def_pct,0%,,,,,
player,201612040chi,sfo,KilgDa00,special_teams,0,,,,,
player,201612040chi,sfo,KilgDa00,st_pct,0%,,,,,
player,201612040chi,sfo,McDoVa00,pos,TE,,,,,
player,201612040chi,sfo,McDoVa00,offense,53,,,,,
player,201612040chi,sfo,McDoVa00,off_pct,91%,,,,,
player,201612040chi,sfo,McDoVa00,defense,0,,,,,
player,201612040chi,sfo,McDoVa00,def_pct,0%,,,,,
player,201612040chi,sfo,McDoVa00,special_teams,0,,,,,
player,201612040chi,sfo,McDoVa00,st_pct,0%,,,,,
player,201612040chi,sfo,KaepCo00,pos,QB,,,,,
player,201612040chi,sfo,KaepCo00,offense,45,,,,,
player,201612040chi,sfo,KaepCo00,off_pct,78%,,,,,
player,201612040chi,sfo,KaepCo00,defense,0,,,,,
