game,2016,3,20160925,201609250car,min,"Minnesota Vikings",22,car,"Carolina Panthers",10
player,201609250car,min,BarrAn00,def_int,0,,,,,
player,201609250car,min,BarrAn00,def_int_yds,0,,,,,
player,201609250car,min,BarrAn00,def_int_td,0,,,,,
player,201609250car,min,BarrAn00,def_int_long,0,,,,,
player,201609250car,min,BarrAn00,pass_defended,0,,,,,
player,201609250car,min,BarrAn00,sacks,1.0,,,,,
player,201609250car,min,BarrAn00,tackles_combined,7,,,,,
player,201609250car,min,BarrAn00,tackles_solo,2,,,,,
player,201609250car,min,BarrAn00,tackles_assists,5,,,,,
player,201609250car,min,BarrAn00,tackles_loss,1,,,,,
player,201609250car,min,BarrAn00,qb_hits,1,,,,,
player,201609250car,min,BarrAn00,fumbles_rec,0,,,,,
player,201609250car,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201609250car,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201609250car,min,BarrAn00,fumbles_forced,0,,,,,
player,201609250car,min,JoseLi99,def_int,0,,,,,
player,201609250car,min,JoseLi99,def_int_yds,0,,,,,
player,201609250car,min,JoseLi99,def_int_td,0,,,,,
player,201609250car,min,JoseLi99,def_int_long,0,,,,,
player,201609250car,min,JoseLi99,pass_defended,0,,,,,
player,201609250car,min,JoseLi99,sacks,1.0,,,,,
player,201609250car,min,JoseLi99,tackles_combined,7,,,,,
player,201609250car,min,JoseLi99,tackles_solo,2,,,,,
player,201609250car,min,JoseLi99,tackles_assists,5,,,,,
player,201609250car,min,JoseLi99,tackles_loss,1,,,,,
player,201609250car,min,JoseLi99,qb_hits,1,,,,,
player,201609250car,min,JoseLi99,fumbles_rec,0,,,,,
player,201609250car,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201609250car,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201609250car,min,JoseLi99,fumbles_forced,0,,,,,
player,201609250car,min,SmitHa00,def_int,0,,,,,
player,201609250car,min,SmitHa00,def_int_yds,0,,,,,
player,201609250car,min,SmitHa00,def_int_td,0,,,,,
player,201609250car,min,SmitHa00,def_int_long,0,,,,,
player,201609250car,min,SmitHa00,pass_defended,0,,,,,
player,201609250car,min,SmitHa00,sacks,1.0,,,,,
player,201609250car,min,SmitHa00,tackles_combined,7,,,,,
player,201609250car,min,SmitHa00,tackles_solo,6,,,,,
player,201609250car,min,SmitHa00,tackles_assists,1,,,,,
player,201609250car,min,SmitHa00,tackles_loss,1,,,,,
player,201609250car,min,SmitHa00,qb_hits,1,,,,,
player,201609250car,min,SmitHa00,fumbles_rec,1,,,,,
player,201609250car,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201609250car,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201609250car,min,SmitHa00,fumbles_forced,0,,,,,
player,201609250car,min,HuntDa01,def_int,0,,,,,
player,201609250car,min,HuntDa01,def_int_yds,0,,,,,
player,201609250car,min,HuntDa01,def_int_td,0,,,,,
player,201609250car,min,HuntDa01,def_int_long,0,,,,,
player,201609250car,min,HuntDa01,pass_defended,0,,,,,
player,201609250car,min,HuntDa01,sacks,1.0,,,,,
player,201609250car,min,HuntDa01,tackles_combined,5,,,,,
player,201609250car,min,HuntDa01,tackles_solo,1,,,,,
player,201609250car,min,HuntDa01,tackles_assists,4,,,,,
player,201609250car,min,HuntDa01,tackles_loss,1,,,,,
player,201609250car,min,HuntDa01,qb_hits,1,,,,,
player,201609250car,min,HuntDa01,fumbles_rec,0,,,,,
player,201609250car,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201609250car,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201609250car,min,HuntDa01,fumbles_forced,0,,,,,
player,201609250car,min,RobiBr98,def_int,0,,,,,
player,201609250car,min,RobiBr98,def_int_yds,0,,,,,
player,201609250car,min,RobiBr98,def_int_td,0,,,,,
player,201609250car,min,RobiBr98,def_int_long,0,,,,,
player,201609250car,min,RobiBr98,pass_defended,0,,,,,
player,201609250car,min,RobiBr98,sacks,1.0,,,,,
player,201609250car,min,RobiBr98,tackles_combined,2,,,,,
player,201609250car,min,RobiBr98,tackles_solo,2,,,,,
player,201609250car,min,RobiBr98,tackles_assists,0,,,,,
player,201609250car,min,RobiBr98,tackles_loss,1,,,,,
player,201609250car,min,RobiBr98,qb_hits,1,,,,,
player,201609250car,min,RobiBr98,fumbles_rec,0,,,,,
player,201609250car,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201609250car,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201609250car,min,RobiBr98,fumbles_forced,0,,,,,
player,201609250car,min,KendEr00,def_int,0,,,,,
player,201609250car,min,KendEr00,def_int_yds,0,,,,,
player,201609250car,min,KendEr00,def_int_td,0,,,,,
player,201609250car,min,KendEr00,def_int_long,0,,,,,
player,201609250car,min,KendEr00,pass_defended,1,,,,,
player,201609250car,min,KendEr00,sacks,0.0,,,,,
player,201609250car,min,KendEr00,tackles_combined,12,,,,,
player,201609250car,min,KendEr00,tackles_solo,3,,,,,
player,201609250car,min,KendEr00,tackles_assists,9,,,,,
player,201609250car,min,KendEr00,tackles_loss,0,,,,,
player,201609250car,min,KendEr00,qb_hits,0,,,,,
player,201609250car,min,KendEr00,fumbles_rec,0,,,,,
player,201609250car,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201609250car,min,KendEr00,fumbles_rec_td,0,,,,,
player,201609250car,min,KendEr00,fumbles_forced,0,,,,,
player,201609250car,min,MunnCa99,def_int,0,,,,,
player,201609250car,min,MunnCa99,def_int_yds,0,,,,,
player,201609250car,min,MunnCa99,def_int_td,0,,,,,
player,201609250car,min,MunnCa99,def_int_long,0,,,,,
player,201609250car,min,MunnCa99,pass_defended,0,,,,,
player,201609250car,min,MunnCa99,sacks,0.0,,,,,
player,201609250car,min,MunnCa99,tackles_combined,9,,,,,
player,201609250car,min,MunnCa99,tackles_solo,3,,,,,
player,201609250car,min,MunnCa99,tackles_assists,6,,,,,
player,201609250car,min,MunnCa99,tackles_loss,0,,,,,
player,201609250car,min,MunnCa99,qb_hits,0,,,,,
player,201609250car,min,MunnCa99,fumbles_rec,0,,,,,
player,201609250car,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201609250car,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201609250car,min,MunnCa99,fumbles_forced,0,,,,,
player,201609250car,min,SendAn00,def_int,0,,,,,
player,201609250car,min,SendAn00,def_int_yds,0,,,,,
player,201609250car,min,SendAn00,def_int_td,0,,,,,
player,201609250car,min,SendAn00,def_int_long,0,,,,,
player,201609250car,min,SendAn00,pass_defended,0,,,,,
player,201609250car,min,SendAn00,sacks,0.0,,,,,
player,201609250car,min,SendAn00,tackles_combined,8,,,,,
player,201609250car,min,SendAn00,tackles_solo,4,,,,,
player,201609250car,min,SendAn00,tackles_assists,4,,,,,
player,201609250car,min,SendAn00,tackles_loss,0,,,,,
player,201609250car,min,SendAn00,qb_hits,0,,,,,
player,201609250car,min,SendAn00,fumbles_rec,0,,,,,
player,201609250car,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201609250car,min,SendAn00,fumbles_rec_td,0,,,,,
player,201609250car,min,SendAn00,fumbles_forced,0,,,,,
player,201609250car,min,GreeCh99,def_int,0,,,,,
player,201609250car,min,GreeCh99,def_int_yds,0,,,,,
player,201609250car,min,GreeCh99,def_int_td,0,,,,,
player,201609250car,min,GreeCh99,def_int_long,0,,,,,
player,201609250car,min,GreeCh99,pass_defended,0,,,,,
player,201609250car,min,GreeCh99,sacks,0.0,,,,,
player,201609250car,min,GreeCh99,tackles_combined,3,,,,,
player,201609250car,min,GreeCh99,tackles_solo,1,,,,,
player,201609250car,min,GreeCh99,tackles_assists,2,,,,,
player,201609250car,min,GreeCh99,tackles_loss,0,,,,,
player,201609250car,min,GreeCh99,qb_hits,0,,,,,
player,201609250car,min,GreeCh99,fumbles_rec,0,,,,,
player,201609250car,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201609250car,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201609250car,min,GreeCh99,fumbles_forced,0,,,,,
player,201609250car,min,HarrAn01,def_int,0,,,,,
player,201609250car,min,HarrAn01,def_int_yds,0,,,,,
player,201609250car,min,HarrAn01,def_int_td,0,,,,,
player,201609250car,min,HarrAn01,def_int_long,0,,,,,
player,201609250car,min,HarrAn01,pass_defended,0,,,,,
player,201609250car,min,HarrAn01,sacks,0.0,,,,,
player,201609250car,min,HarrAn01,tackles_combined,2,,,,,
player,201609250car,min,HarrAn01,tackles_solo,2,,,,,
player,201609250car,min,HarrAn01,tackles_assists,0,,,,,
player,201609250car,min,HarrAn01,tackles_loss,0,,,,,
player,201609250car,min,HarrAn01,qb_hits,0,,,,,
player,201609250car,min,HarrAn01,fumbles_rec,0,,,,,
player,201609250car,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201609250car,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201609250car,min,HarrAn01,fumbles_forced,0,,,,,
player,201609250car,min,AlexMa01,def_int,0,,,,,
player,201609250car,min,AlexMa01,def_int_yds,0,,,,,
player,201609250car,min,AlexMa01,def_int_td,0,,,,,
player,201609250car,min,AlexMa01,def_int_long,0,,,,,
player,201609250car,min,AlexMa01,pass_defended,0,,,,,
player,201609250car,min,AlexMa01,sacks,0.0,,,,,
player,201609250car,min,AlexMa01,tackles_combined,1,,,,,
player,201609250car,min,AlexMa01,tackles_solo,0,,,,,
player,201609250car,min,AlexMa01,tackles_assists,1,,,,,
player,201609250car,min,AlexMa01,tackles_loss,0,,,,,
player,201609250car,min,AlexMa01,qb_hits,0,,,,,
player,201609250car,min,AlexMa01,fumbles_rec,0,,,,,
player,201609250car,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201609250car,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201609250car,min,AlexMa01,fumbles_forced,0,,,,,
player,201609250car,min,LamuEm00,def_int,0,,,,,
player,201609250car,min,LamuEm00,def_int_yds,0,,,,,
player,201609250car,min,LamuEm00,def_int_td,0,,,,,
player,201609250car,min,LamuEm00,def_int_long,0,,,,,
player,201609250car,min,LamuEm00,pass_defended,0,,,,,
player,201609250car,min,LamuEm00,sacks,0.0,,,,,
player,201609250car,min,LamuEm00,tackles_combined,1,,,,,
player,201609250car,min,LamuEm00,tackles_solo,0,,,,,
player,201609250car,min,LamuEm00,tackles_assists,1,,,,,
player,201609250car,min,LamuEm00,tackles_loss,0,,,,,
player,201609250car,min,LamuEm00,qb_hits,0,,,,,
player,201609250car,min,LamuEm00,fumbles_rec,0,,,,,
player,201609250car,min,LamuEm00,fumbles_rec_yds,0,,,,,
player,201609250car,min,LamuEm00,fumbles_rec_td,0,,,,,
player,201609250car,min,LamuEm00,fumbles_forced,0,,,,,
player,201609250car,min,PattCo00,def_int,0,,,,,
player,201609250car,min,PattCo00,def_int_yds,,,,,,
player,201609250car,min,PattCo00,def_int_td,0,,,,,
player,201609250car,min,PattCo00,def_int_long,0,,,,,
player,201609250car,min,PattCo00,pass_defended,0,,,,,
player,201609250car,min,PattCo00,sacks,0.0,,,,,
player,201609250car,min,PattCo00,tackles_combined,1,,,,,
player,201609250car,min,PattCo00,tackles_solo,1,,,,,
player,201609250car,min,PattCo00,tackles_assists,0,,,,,
player,201609250car,min,PattCo00,tackles_loss,0,,,,,
player,201609250car,min,PattCo00,qb_hits,0,,,,,
player,201609250car,min,PattCo00,fumbles_rec,0,,,,,
player,201609250car,min,PattCo00,fumbles_rec_yds,0,,,,,
player,201609250car,min,PattCo00,fumbles_rec_td,0,,,,,
player,201609250car,min,PattCo00,fumbles_forced,0,,,,,
player,201609250car,min,StepSh00,def_int,0,,,,,
player,201609250car,min,StepSh00,def_int_yds,0,,,,,
player,201609250car,min,StepSh00,def_int_td,0,,,,,
player,201609250car,min,StepSh00,def_int_long,0,,,,,
player,201609250car,min,StepSh00,pass_defended,0,,,,,
player,201609250car,min,StepSh00,sacks,0.0,,,,,
player,201609250car,min,StepSh00,tackles_combined,1,,,,,
player,201609250car,min,StepSh00,tackles_solo,0,,,,,
player,201609250car,min,StepSh00,tackles_assists,1,,,,,
player,201609250car,min,StepSh00,tackles_loss,0,,,,,
player,201609250car,min,StepSh00,qb_hits,1,,,,,
player,201609250car,min,StepSh00,fumbles_rec,0,,,,,
player,201609250car,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201609250car,min,StepSh00,fumbles_rec_td,0,,,,,
player,201609250car,min,StepSh00,fumbles_forced,0,,,,,
player,201609250car,min,ThieAd00,def_int,0,,,,,
player,201609250car,min,ThieAd00,def_int_yds,,,,,,
player,201609250car,min,ThieAd00,def_int_td,0,,,,,
player,201609250car,min,ThieAd00,def_int_long,0,,,,,
player,201609250car,min,ThieAd00,pass_defended,0,,,,,
player,201609250car,min,ThieAd00,sacks,0.0,,,,,
player,201609250car,min,ThieAd00,tackles_combined,1,,,,,
player,201609250car,min,ThieAd00,tackles_solo,1,,,,,
player,201609250car,min,ThieAd00,tackles_assists,0,,,,,
player,201609250car,min,ThieAd00,tackles_loss,0,,,,,
player,201609250car,min,ThieAd00,qb_hits,0,,,,,
player,201609250car,min,ThieAd00,fumbles_rec,0,,,,,
player,201609250car,min,ThieAd00,fumbles_rec_yds,0,,,,,
player,201609250car,min,ThieAd00,fumbles_rec_td,0,,,,,
player,201609250car,min,ThieAd00,fumbles_forced,0,,,,,
player,201609250car,min,RhodXa00,def_int,0,,,,,
player,201609250car,min,RhodXa00,def_int_yds,0,,,,,
player,201609250car,min,RhodXa00,def_int_td,0,,,,,
player,201609250car,min,RhodXa00,def_int_long,0,,,,,
player,201609250car,min,RhodXa00,pass_defended,1,,,,,
player,201609250car,min,RhodXa00,sacks,0.0,,,,,
player,201609250car,min,RhodXa00,tackles_combined,0,,,,,
player,201609250car,min,RhodXa00,tackles_solo,0,,,,,
player,201609250car,min,RhodXa00,tackles_assists,0,,,,,
player,201609250car,min,RhodXa00,tackles_loss,0,,,,,
player,201609250car,min,RhodXa00,qb_hits,0,,,,,
player,201609250car,min,RhodXa00,fumbles_rec,0,,,,,
player,201609250car,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201609250car,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201609250car,min,RhodXa00,fumbles_forced,0,,,,,
player,201609250car,min,SherMa20,def_int,0,,,,,
player,201609250car,min,SherMa20,def_int_yds,0,,,,,
player,201609250car,min,SherMa20,def_int_td,0,,,,,
player,201609250car,min,SherMa20,def_int_long,0,,,,,
player,201609250car,min,SherMa20,pass_defended,1,,,,,
player,201609250car,min,SherMa20,sacks,0.0,,,,,
player,201609250car,min,SherMa20,tackles_combined,0,,,,,
player,201609250car,min,SherMa20,tackles_solo,0,,,,,
player,201609250car,min,SherMa20,tackles_assists,0,,,,,
player,201609250car,min,SherMa20,tackles_loss,0,,,,,
player,201609250car,min,SherMa20,qb_hits,0,,,,,
player,201609250car,min,SherMa20,fumbles_rec,0,,,,,
player,201609250car,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201609250car,min,SherMa20,fumbles_rec_td,0,,,,,
player,201609250car,min,SherMa20,fumbles_forced,0,,,,,
player,201609250car,car,DaviTh20,def_int,0,,,,,
player,201609250car,car,DaviTh20,def_int_yds,0,,,,,
player,201609250car,car,DaviTh20,def_int_td,0,,,,,
player,201609250car,car,DaviTh20,def_int_long,0,,,,,
player,201609250car,car,DaviTh20,pass_defended,0,,,,,
player,201609250car,car,DaviTh20,sacks,1.0,,,,,
player,201609250car,car,DaviTh20,tackles_combined,10,,,,,
player,201609250car,car,DaviTh20,tackles_solo,7,,,,,
player,201609250car,car,DaviTh20,tackles_assists,3,,,,,
player,201609250car,car,DaviTh20,tackles_loss,2,,,,,
player,201609250car,car,DaviTh20,qb_hits,1,,,,,
player,201609250car,car,DaviTh20,fumbles_rec,0,,,,,
player,201609250car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201609250car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201609250car,car,DaviTh20,fumbles_forced,0,,,,,
player,201609250car,car,EdwaLa00,def_int,0,,,,,
player,201609250car,car,EdwaLa00,def_int_yds,0,,,,,
player,201609250car,car,EdwaLa00,def_int_td,0,,,,,
player,201609250car,car,EdwaLa00,def_int_long,0,,,,,
player,201609250car,car,EdwaLa00,pass_defended,0,,,,,
player,201609250car,car,EdwaLa00,sacks,1.0,,,,,
player,201609250car,car,EdwaLa00,tackles_combined,3,,,,,
player,201609250car,car,EdwaLa00,tackles_solo,2,,,,,
player,201609250car,car,EdwaLa00,tackles_assists,1,,,,,
player,201609250car,car,EdwaLa00,tackles_loss,1,,,,,
player,201609250car,car,EdwaLa00,qb_hits,1,,,,,
player,201609250car,car,EdwaLa00,fumbles_rec,0,,,,,
player,201609250car,car,EdwaLa00,fumbles_rec_yds,0,,,,,
player,201609250car,car,EdwaLa00,fumbles_rec_td,0,,,,,
player,201609250car,car,EdwaLa00,fumbles_forced,0,,,,,
player,201609250car,car,KuecLu00,def_int,0,,,,,
player,201609250car,car,KuecLu00,def_int_yds,0,,,,,
player,201609250car,car,KuecLu00,def_int_td,0,,,,,
player,201609250car,car,KuecLu00,def_int_long,0,,,,,
player,201609250car,car,KuecLu00,pass_defended,1,,,,,
player,201609250car,car,KuecLu00,sacks,0.0,,,,,
player,201609250car,car,KuecLu00,tackles_combined,13,,,,,
player,201609250car,car,KuecLu00,tackles_solo,9,,,,,
player,201609250car,car,KuecLu00,tackles_assists,4,,,,,
player,201609250car,car,KuecLu00,tackles_loss,1,,,,,
player,201609250car,car,KuecLu00,qb_hits,1,,,,,
player,201609250car,car,KuecLu00,fumbles_rec,0,,,,,
player,201609250car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201609250car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201609250car,car,KuecLu00,fumbles_forced,0,,,,,
player,201609250car,car,ColeKu99,def_int,0,,,,,
player,201609250car,car,ColeKu99,def_int_yds,0,,,,,
player,201609250car,car,ColeKu99,def_int_td,0,,,,,
player,201609250car,car,ColeKu99,def_int_long,0,,,,,
player,201609250car,car,ColeKu99,pass_defended,0,,,,,
player,201609250car,car,ColeKu99,sacks,0.0,,,,,
player,201609250car,car,ColeKu99,tackles_combined,8,,,,,
player,201609250car,car,ColeKu99,tackles_solo,3,,,,,
player,201609250car,car,ColeKu99,tackles_assists,5,,,,,
player,201609250car,car,ColeKu99,tackles_loss,0,,,,,
player,201609250car,car,ColeKu99,qb_hits,0,,,,,
player,201609250car,car,ColeKu99,fumbles_rec,0,,,,,
player,201609250car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201609250car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201609250car,car,ColeKu99,fumbles_forced,0,,,,,
player,201609250car,car,ShorKa00,def_int,0,,,,,
player,201609250car,car,ShorKa00,def_int_yds,0,,,,,
player,201609250car,car,ShorKa00,def_int_td,0,,,,,
player,201609250car,car,ShorKa00,def_int_long,0,,,,,
player,201609250car,car,ShorKa00,pass_defended,0,,,,,
player,201609250car,car,ShorKa00,sacks,0.0,,,,,
player,201609250car,car,ShorKa00,tackles_combined,5,,,,,
player,201609250car,car,ShorKa00,tackles_solo,1,,,,,
player,201609250car,car,ShorKa00,tackles_assists,4,,,,,
player,201609250car,car,ShorKa00,tackles_loss,1,,,,,
player,201609250car,car,ShorKa00,qb_hits,0,,,,,
player,201609250car,car,ShorKa00,fumbles_rec,0,,,,,
player,201609250car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201609250car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201609250car,car,ShorKa00,fumbles_forced,0,,,,,
player,201609250car,car,EalyKo00,def_int,0,,,,,
player,201609250car,car,EalyKo00,def_int_yds,0,,,,,
player,201609250car,car,EalyKo00,def_int_td,0,,,,,
player,201609250car,car,EalyKo00,def_int_long,0,,,,,
player,201609250car,car,EalyKo00,pass_defended,0,,,,,
player,201609250car,car,EalyKo00,sacks,0.0,,,,,
player,201609250car,car,EalyKo00,tackles_combined,4,,,,,
player,201609250car,car,EalyKo00,tackles_solo,0,,,,,
player,201609250car,car,EalyKo00,tackles_assists,4,,,,,
player,201609250car,car,EalyKo00,tackles_loss,0,,,,,
player,201609250car,car,EalyKo00,qb_hits,0,,,,,
player,201609250car,car,EalyKo00,fumbles_rec,0,,,,,
player,201609250car,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201609250car,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201609250car,car,EalyKo00,fumbles_forced,0,,,,,
player,201609250car,car,BradJa00,def_int,0,,,,,
player,201609250car,car,BradJa00,def_int_yds,0,,,,,
player,201609250car,car,BradJa00,def_int_td,0,,,,,
player,201609250car,car,BradJa00,def_int_long,0,,,,,
player,201609250car,car,BradJa00,pass_defended,1,,,,,
player,201609250car,car,BradJa00,sacks,0.0,,,,,
player,201609250car,car,BradJa00,tackles_combined,3,,,,,
player,201609250car,car,BradJa00,tackles_solo,2,,,,,
player,201609250car,car,BradJa00,tackles_assists,1,,,,,
player,201609250car,car,BradJa00,tackles_loss,0,,,,,
player,201609250car,car,BradJa00,qb_hits,0,,,,,
player,201609250car,car,BradJa00,fumbles_rec,0,,,,,
player,201609250car,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201609250car,car,BradJa00,fumbles_rec_td,0,,,,,
player,201609250car,car,BradJa00,fumbles_forced,0,,,,,
player,201609250car,car,McClRo98,def_int,0,,,,,
player,201609250car,car,McClRo98,def_int_yds,0,,,,,
player,201609250car,car,McClRo98,def_int_td,0,,,,,
player,201609250car,car,McClRo98,def_int_long,0,,,,,
player,201609250car,car,McClRo98,pass_defended,0,,,,,
player,201609250car,car,McClRo98,sacks,0.0,,,,,
player,201609250car,car,McClRo98,tackles_combined,3,,,,,
player,201609250car,car,McClRo98,tackles_solo,2,,,,,
player,201609250car,car,McClRo98,tackles_assists,1,,,,,
player,201609250car,car,McClRo98,tackles_loss,0,,,,,
player,201609250car,car,McClRo98,qb_hits,0,,,,,
player,201609250car,car,McClRo98,fumbles_rec,0,,,,,
player,201609250car,car,McClRo98,fumbles_rec_yds,0,,,,,
player,201609250car,car,McClRo98,fumbles_rec_td,0,,,,,
player,201609250car,car,McClRo98,fumbles_forced,0,,,,,
player,201609250car,car,AddiMa00,def_int,0,,,,,
player,201609250car,car,AddiMa00,def_int_yds,0,,,,,
player,201609250car,car,AddiMa00,def_int_td,0,,,,,
player,201609250car,car,AddiMa00,def_int_long,0,,,,,
player,201609250car,car,AddiMa00,pass_defended,0,,,,,
player,201609250car,car,AddiMa00,sacks,0.0,,,,,
player,201609250car,car,AddiMa00,tackles_combined,2,,,,,
player,201609250car,car,AddiMa00,tackles_solo,1,,,,,
player,201609250car,car,AddiMa00,tackles_assists,1,,,,,
player,201609250car,car,AddiMa00,tackles_loss,1,,,,,
player,201609250car,car,AddiMa00,qb_hits,0,,,,,
player,201609250car,car,AddiMa00,fumbles_rec,0,,,,,
player,201609250car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201609250car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201609250car,car,AddiMa00,fumbles_forced,0,,,,,
player,201609250car,car,BostTr00,def_int,0,,,,,
player,201609250car,car,BostTr00,def_int_yds,0,,,,,
player,201609250car,car,BostTr00,def_int_td,0,,,,,
player,201609250car,car,BostTr00,def_int_long,0,,,,,
player,201609250car,car,BostTr00,pass_defended,0,,,,,
player,201609250car,car,BostTr00,sacks,0.0,,,,,
player,201609250car,car,BostTr00,tackles_combined,2,,,,,
player,201609250car,car,BostTr00,tackles_solo,1,,,,,
player,201609250car,car,BostTr00,tackles_assists,1,,,,,
player,201609250car,car,BostTr00,tackles_loss,0,,,,,
player,201609250car,car,BostTr00,qb_hits,0,,,,,
player,201609250car,car,BostTr00,fumbles_rec,0,,,,,
player,201609250car,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201609250car,car,BostTr00,fumbles_rec_td,0,,,,,
player,201609250car,car,BostTr00,fumbles_forced,0,,,,,
player,201609250car,car,LotuSt00,def_int,0,,,,,
player,201609250car,car,LotuSt00,def_int_yds,0,,,,,
player,201609250car,car,LotuSt00,def_int_td,0,,,,,
player,201609250car,car,LotuSt00,def_int_long,0,,,,,
player,201609250car,car,LotuSt00,pass_defended,0,,,,,
player,201609250car,car,LotuSt00,sacks,0.0,,,,,
player,201609250car,car,LotuSt00,tackles_combined,2,,,,,
player,201609250car,car,LotuSt00,tackles_solo,0,,,,,
player,201609250car,car,LotuSt00,tackles_assists,2,,,,,
player,201609250car,car,LotuSt00,tackles_loss,0,,,,,
player,201609250car,car,LotuSt00,qb_hits,0,,,,,
player,201609250car,car,LotuSt00,fumbles_rec,0,,,,,
player,201609250car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201609250car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201609250car,car,LotuSt00,fumbles_forced,0,,,,,
player,201609250car,car,ButlVe00,def_int,0,,,,,
player,201609250car,car,ButlVe00,def_int_yds,0,,,,,
player,201609250car,car,ButlVe00,def_int_td,0,,,,,
player,201609250car,car,ButlVe00,def_int_long,0,,,,,
player,201609250car,car,ButlVe00,pass_defended,1,,,,,
player,201609250car,car,ButlVe00,sacks,0.0,,,,,
player,201609250car,car,ButlVe00,tackles_combined,1,,,,,
player,201609250car,car,ButlVe00,tackles_solo,0,,,,,
player,201609250car,car,ButlVe00,tackles_assists,1,,,,,
player,201609250car,car,ButlVe00,tackles_loss,0,,,,,
player,201609250car,car,ButlVe00,qb_hits,0,,,,,
player,201609250car,car,ButlVe00,fumbles_rec,0,,,,,
player,201609250car,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201609250car,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201609250car,car,ButlVe00,fumbles_forced,0,,,,,
player,201609250car,car,JohnCh98,def_int,0,,,,,
player,201609250car,car,JohnCh98,def_int_yds,0,,,,,
player,201609250car,car,JohnCh98,def_int_td,0,,,,,
player,201609250car,car,JohnCh98,def_int_long,0,,,,,
player,201609250car,car,JohnCh98,pass_defended,0,,,,,
player,201609250car,car,JohnCh98,sacks,0.0,,,,,
player,201609250car,car,JohnCh98,tackles_combined,1,,,,,
player,201609250car,car,JohnCh98,tackles_solo,1,,,,,
player,201609250car,car,JohnCh98,tackles_assists,0,,,,,
player,201609250car,car,JohnCh98,tackles_loss,0,,,,,
player,201609250car,car,JohnCh98,qb_hits,0,,,,,
player,201609250car,car,JohnCh98,fumbles_rec,0,,,,,
player,201609250car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201609250car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201609250car,car,JohnCh98,fumbles_forced,0,,,,,
player,201609250car,car,MayoDa00,def_int,0,,,,,
player,201609250car,car,MayoDa00,def_int_yds,0,,,,,
player,201609250car,car,MayoDa00,def_int_td,0,,,,,
player,201609250car,car,MayoDa00,def_int_long,0,,,,,
player,201609250car,car,MayoDa00,pass_defended,0,,,,,
player,201609250car,car,MayoDa00,sacks,0.0,,,,,
player,201609250car,car,MayoDa00,tackles_combined,1,,,,,
player,201609250car,car,MayoDa00,tackles_solo,1,,,,,
player,201609250car,car,MayoDa00,tackles_assists,0,,,,,
player,201609250car,car,MayoDa00,tackles_loss,0,,,,,
player,201609250car,car,MayoDa00,qb_hits,0,,,,,
player,201609250car,car,MayoDa00,fumbles_rec,0,,,,,
player,201609250car,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201609250car,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201609250car,car,MayoDa00,fumbles_forced,0,,,,,
player,201609250car,car,WebbJo00,def_int,0,,,,,
player,201609250car,car,WebbJo00,def_int_yds,0,,,,,
