game,2016,11,20161121,201611210rai,htx,"Houston Texans",20,rai,"Oakland Raiders",27
player,201611210rai,htx,ClowJa00,def_int_long,0,,,,,
player,201611210rai,htx,ClowJa00,pass_defended,0,,,,,
player,201611210rai,htx,ClowJa00,sacks,0.0,,,,,
player,201611210rai,htx,ClowJa00,tackles_combined,5,,,,,
player,201611210rai,htx,ClowJa00,tackles_solo,5,,,,,
player,201611210rai,htx,ClowJa00,tackles_assists,0,,,,,
player,201611210rai,htx,ClowJa00,tackles_loss,2,,,,,
player,201611210rai,htx,ClowJa00,qb_hits,0,,,,,
player,201611210rai,htx,ClowJa00,fumbles_rec,0,,,,,
player,201611210rai,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201611210rai,htx,ClowJa00,fumbles_forced,0,,,,,
player,201611210rai,htx,DempQu99,def_int,0,,,,,
player,201611210rai,htx,DempQu99,def_int_yds,0,,,,,
player,201611210rai,htx,DempQu99,def_int_td,0,,,,,
player,201611210rai,htx,DempQu99,def_int_long,0,,,,,
player,201611210rai,htx,DempQu99,pass_defended,0,,,,,
player,201611210rai,htx,DempQu99,sacks,0.0,,,,,
player,201611210rai,htx,DempQu99,tackles_combined,3,,,,,
player,201611210rai,htx,DempQu99,tackles_solo,3,,,,,
player,201611210rai,htx,DempQu99,tackles_assists,0,,,,,
player,201611210rai,htx,DempQu99,tackles_loss,0,,,,,
player,201611210rai,htx,DempQu99,qb_hits,0,,,,,
player,201611210rai,htx,DempQu99,fumbles_rec,0,,,,,
player,201611210rai,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201611210rai,htx,DempQu99,fumbles_forced,0,,,,,
player,201611210rai,htx,JackKa99,def_int,0,,,,,
player,201611210rai,htx,JackKa99,def_int_yds,0,,,,,
player,201611210rai,htx,JackKa99,def_int_td,0,,,,,
player,201611210rai,htx,JackKa99,def_int_long,0,,,,,
player,201611210rai,htx,JackKa99,pass_defended,0,,,,,
player,201611210rai,htx,JackKa99,sacks,0.0,,,,,
player,201611210rai,htx,JackKa99,tackles_combined,3,,,,,
player,201611210rai,htx,JackKa99,tackles_solo,2,,,,,
player,201611210rai,htx,JackKa99,tackles_assists,1,,,,,
player,201611210rai,htx,JackKa99,tackles_loss,0,,,,,
player,201611210rai,htx,JackKa99,qb_hits,0,,,,,
player,201611210rai,htx,JackKa99,fumbles_rec,0,,,,,
player,201611210rai,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201611210rai,htx,JackKa99,fumbles_forced,0,,,,,
player,201611210rai,htx,JoseJo20,def_int,0,,,,,
player,201611210rai,htx,JoseJo20,def_int_yds,0,,,,,
player,201611210rai,htx,JoseJo20,def_int_td,0,,,,,
player,201611210rai,htx,JoseJo20,def_int_long,0,,,,,
player,201611210rai,htx,JoseJo20,pass_defended,1,,,,,
player,201611210rai,htx,JoseJo20,sacks,0.0,,,,,
player,201611210rai,htx,JoseJo20,tackles_combined,3,,,,,
player,201611210rai,htx,JoseJo20,tackles_solo,1,,,,,
player,201611210rai,htx,JoseJo20,tackles_assists,2,,,,,
player,201611210rai,htx,JoseJo20,tackles_loss,0,,,,,
player,201611210rai,htx,JoseJo20,qb_hits,0,,,,,
player,201611210rai,htx,JoseJo20,fumbles_rec,0,,,,,
player,201611210rai,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201611210rai,htx,JoseJo20,fumbles_forced,0,,,,,
player,201611210rai,htx,MercWh00,def_int,0,,,,,
player,201611210rai,htx,MercWh00,def_int_yds,0,,,,,
player,201611210rai,htx,MercWh00,def_int_td,0,,,,,
player,201611210rai,htx,MercWh00,def_int_long,0,,,,,
player,201611210rai,htx,MercWh00,pass_defended,0,,,,,
player,201611210rai,htx,MercWh00,sacks,0.0,,,,,
player,201611210rai,htx,MercWh00,tackles_combined,3,,,,,
player,201611210rai,htx,MercWh00,tackles_solo,3,,,,,
player,201611210rai,htx,MercWh00,tackles_assists,0,,,,,
player,201611210rai,htx,MercWh00,tackles_loss,0,,,,,
player,201611210rai,htx,MercWh00,qb_hits,0,,,,,
player,201611210rai,htx,MercWh00,fumbles_rec,0,,,,,
player,201611210rai,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201611210rai,htx,MercWh00,fumbles_forced,0,,,,,
player,201611210rai,htx,CushBr99,def_int,0,,,,,
player,201611210rai,htx,CushBr99,def_int_yds,0,,,,,
player,201611210rai,htx,CushBr99,def_int_td,0,,,,,
player,201611210rai,htx,CushBr99,def_int_long,0,,,,,
player,201611210rai,htx,CushBr99,pass_defended,0,,,,,
player,201611210rai,htx,CushBr99,sacks,0.0,,,,,
player,201611210rai,htx,CushBr99,tackles_combined,2,,,,,
player,201611210rai,htx,CushBr99,tackles_solo,2,,,,,
player,201611210rai,htx,CushBr99,tackles_assists,0,,,,,
player,201611210rai,htx,CushBr99,tackles_loss,0,,,,,
player,201611210rai,htx,CushBr99,qb_hits,0,,,,,
player,201611210rai,htx,CushBr99,fumbles_rec,0,,,,,
player,201611210rai,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201611210rai,htx,CushBr99,fumbles_forced,0,,,,,
player,201611210rai,htx,HalxAn00,def_int,0,,,,,
player,201611210rai,htx,HalxAn00,def_int_yds,0,,,,,
player,201611210rai,htx,HalxAn00,def_int_td,0,,,,,
player,201611210rai,htx,HalxAn00,def_int_long,0,,,,,
player,201611210rai,htx,HalxAn00,pass_defended,0,,,,,
player,201611210rai,htx,HalxAn00,sacks,0.0,,,,,
player,201611210rai,htx,HalxAn00,tackles_combined,2,,,,,
player,201611210rai,htx,HalxAn00,tackles_solo,2,,,,,
player,201611210rai,htx,HalxAn00,tackles_assists,0,,,,,
player,201611210rai,htx,HalxAn00,tackles_loss,1,,,,,
player,201611210rai,htx,HalxAn00,qb_hits,0,,,,,
player,201611210rai,htx,HalxAn00,fumbles_rec,0,,,,,
player,201611210rai,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201611210rai,htx,HalxAn00,fumbles_forced,0,,,,,
player,201611210rai,htx,MoorCo00,def_int,0,,,,,
player,201611210rai,htx,MoorCo00,def_int_yds,0,,,,,
player,201611210rai,htx,MoorCo00,def_int_td,0,,,,,
player,201611210rai,htx,MoorCo00,def_int_long,0,,,,,
player,201611210rai,htx,MoorCo00,pass_defended,1,,,,,
player,201611210rai,htx,MoorCo00,sacks,0.0,,,,,
player,201611210rai,htx,MoorCo00,tackles_combined,2,,,,,
player,201611210rai,htx,MoorCo00,tackles_solo,2,,,,,
player,201611210rai,htx,MoorCo00,tackles_assists,0,,,,,
player,201611210rai,htx,MoorCo00,tackles_loss,0,,,,,
player,201611210rai,htx,MoorCo00,qb_hits,0,,,,,
player,201611210rai,htx,MoorCo00,fumbles_rec,0,,,,,
player,201611210rai,htx,MoorCo00,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,MoorCo00,fumbles_rec_td,0,,,,,
player,201611210rai,htx,MoorCo00,fumbles_forced,0,,,,,
player,201611210rai,htx,BullMa00,def_int,0,,,,,
player,201611210rai,htx,BullMa00,def_int_yds,0,,,,,
player,201611210rai,htx,BullMa00,def_int_td,0,,,,,
player,201611210rai,htx,BullMa00,def_int_long,0,,,,,
player,201611210rai,htx,BullMa00,pass_defended,0,,,,,
player,201611210rai,htx,BullMa00,sacks,0.0,,,,,
player,201611210rai,htx,BullMa00,tackles_combined,1,,,,,
player,201611210rai,htx,BullMa00,tackles_solo,1,,,,,
player,201611210rai,htx,BullMa00,tackles_assists,0,,,,,
player,201611210rai,htx,BullMa00,tackles_loss,0,,,,,
player,201611210rai,htx,BullMa00,qb_hits,0,,,,,
player,201611210rai,htx,BullMa00,fumbles_rec,0,,,,,
player,201611210rai,htx,BullMa00,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,BullMa00,fumbles_rec_td,0,,,,,
player,201611210rai,htx,BullMa00,fumbles_forced,0,,,,,
player,201611210rai,htx,CoviCh00,def_int,0,,,,,
player,201611210rai,htx,CoviCh00,def_int_yds,0,,,,,
player,201611210rai,htx,CoviCh00,def_int_td,0,,,,,
player,201611210rai,htx,CoviCh00,def_int_long,0,,,,,
player,201611210rai,htx,CoviCh00,pass_defended,0,,,,,
player,201611210rai,htx,CoviCh00,sacks,0.0,,,,,
player,201611210rai,htx,CoviCh00,tackles_combined,1,,,,,
player,201611210rai,htx,CoviCh00,tackles_solo,1,,,,,
player,201611210rai,htx,CoviCh00,tackles_assists,0,,,,,
player,201611210rai,htx,CoviCh00,tackles_loss,0,,,,,
player,201611210rai,htx,CoviCh00,qb_hits,0,,,,,
player,201611210rai,htx,CoviCh00,fumbles_rec,0,,,,,
player,201611210rai,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201611210rai,htx,CoviCh00,fumbles_forced,0,,,,,
player,201611210rai,htx,JoneDo02,def_int,0,,,,,
player,201611210rai,htx,JoneDo02,def_int_yds,0,,,,,
player,201611210rai,htx,JoneDo02,def_int_td,0,,,,,
player,201611210rai,htx,JoneDo02,def_int_long,0,,,,,
player,201611210rai,htx,JoneDo02,pass_defended,0,,,,,
player,201611210rai,htx,JoneDo02,sacks,0.0,,,,,
player,201611210rai,htx,JoneDo02,tackles_combined,1,,,,,
player,201611210rai,htx,JoneDo02,tackles_solo,1,,,,,
player,201611210rai,htx,JoneDo02,tackles_assists,0,,,,,
player,201611210rai,htx,JoneDo02,tackles_loss,0,,,,,
player,201611210rai,htx,JoneDo02,qb_hits,0,,,,,
player,201611210rai,htx,JoneDo02,fumbles_rec,0,,,,,
player,201611210rai,htx,JoneDo02,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,JoneDo02,fumbles_rec_td,0,,,,,
player,201611210rai,htx,JoneDo02,fumbles_forced,0,,,,,
player,201611210rai,htx,ReadD.00,def_int,0,,,,,
player,201611210rai,htx,ReadD.00,def_int_yds,0,,,,,
player,201611210rai,htx,ReadD.00,def_int_td,0,,,,,
player,201611210rai,htx,ReadD.00,def_int_long,0,,,,,
player,201611210rai,htx,ReadD.00,pass_defended,0,,,,,
player,201611210rai,htx,ReadD.00,sacks,0.0,,,,,
player,201611210rai,htx,ReadD.00,tackles_combined,1,,,,,
player,201611210rai,htx,ReadD.00,tackles_solo,1,,,,,
player,201611210rai,htx,ReadD.00,tackles_assists,0,,,,,
player,201611210rai,htx,ReadD.00,tackles_loss,0,,,,,
player,201611210rai,htx,ReadD.00,qb_hits,0,,,,,
player,201611210rai,htx,ReadD.00,fumbles_rec,0,,,,,
player,201611210rai,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201611210rai,htx,ReadD.00,fumbles_forced,0,,,,,
player,201611210rai,htx,SimoJo01,def_int,0,,,,,
player,201611210rai,htx,SimoJo01,def_int_yds,0,,,,,
player,201611210rai,htx,SimoJo01,def_int_td,0,,,,,
player,201611210rai,htx,SimoJo01,def_int_long,0,,,,,
player,201611210rai,htx,SimoJo01,pass_defended,0,,,,,
player,201611210rai,htx,SimoJo01,sacks,0.0,,,,,
player,201611210rai,htx,SimoJo01,tackles_combined,1,,,,,
player,201611210rai,htx,SimoJo01,tackles_solo,1,,,,,
player,201611210rai,htx,SimoJo01,tackles_assists,0,,,,,
player,201611210rai,htx,SimoJo01,tackles_loss,0,,,,,
player,201611210rai,htx,SimoJo01,qb_hits,0,,,,,
player,201611210rai,htx,SimoJo01,fumbles_rec,0,,,,,
player,201611210rai,htx,SimoJo01,fumbles_rec_yds,0,,,,,
player,201611210rai,htx,SimoJo01,fumbles_rec_td,0,,,,,
player,201611210rai,htx,SimoJo01,fumbles_forced,0,,,,,
player,201611210rai,rai,SmitMa02,def_int,1,,,,,
player,201611210rai,rai,SmitMa02,def_int_yds,0,,,,,
player,201611210rai,rai,SmitMa02,def_int_td,0,,,,,
player,201611210rai,rai,SmitMa02,def_int_long,0,,,,,
player,201611210rai,rai,SmitMa02,pass_defended,1,,,,,
player,201611210rai,rai,SmitMa02,sacks,0.0,,,,,
player,201611210rai,rai,SmitMa02,tackles_combined,10,,,,,
player,201611210rai,rai,SmitMa02,tackles_solo,9,,,,,
player,201611210rai,rai,SmitMa02,tackles_assists,1,,,,,
player,201611210rai,rai,SmitMa02,tackles_loss,0,,,,,
player,201611210rai,rai,SmitMa02,qb_hits,0,,,,,
player,201611210rai,rai,SmitMa02,fumbles_rec,0,,,,,
player,201611210rai,rai,SmitMa02,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,SmitMa02,fumbles_rec_td,0,,,,,
player,201611210rai,rai,SmitMa02,fumbles_forced,0,,,,,
player,201611210rai,rai,IrviBr00,def_int,0,,,,,
player,201611210rai,rai,IrviBr00,def_int_yds,0,,,,,
player,201611210rai,rai,IrviBr00,def_int_td,0,,,,,
player,201611210rai,rai,IrviBr00,def_int_long,0,,,,,
player,201611210rai,rai,IrviBr00,pass_defended,0,,,,,
player,201611210rai,rai,IrviBr00,sacks,1.0,,,,,
player,201611210rai,rai,IrviBr00,tackles_combined,10,,,,,
player,201611210rai,rai,IrviBr00,tackles_solo,9,,,,,
player,201611210rai,rai,IrviBr00,tackles_assists,1,,,,,
player,201611210rai,rai,IrviBr00,tackles_loss,2,,,,,
player,201611210rai,rai,IrviBr00,qb_hits,1,,,,,
player,201611210rai,rai,IrviBr00,fumbles_rec,0,,,,,
player,201611210rai,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,IrviBr00,fumbles_forced,0,,,,,
player,201611210rai,rai,MackKh00,def_int,0,,,,,
player,201611210rai,rai,MackKh00,def_int_yds,0,,,,,
player,201611210rai,rai,MackKh00,def_int_td,0,,,,,
player,201611210rai,rai,MackKh00,def_int_long,0,,,,,
player,201611210rai,rai,MackKh00,pass_defended,0,,,,,
player,201611210rai,rai,MackKh00,sacks,1.0,,,,,
player,201611210rai,rai,MackKh00,tackles_combined,3,,,,,
player,201611210rai,rai,MackKh00,tackles_solo,3,,,,,
player,201611210rai,rai,MackKh00,tackles_assists,0,,,,,
player,201611210rai,rai,MackKh00,tackles_loss,1,,,,,
player,201611210rai,rai,MackKh00,qb_hits,2,,,,,
player,201611210rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201611210rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201611210rai,rai,JoseKa00,def_int,0,,,,,
player,201611210rai,rai,JoseKa00,def_int_yds,0,,,,,
player,201611210rai,rai,JoseKa00,def_int_td,0,,,,,
player,201611210rai,rai,JoseKa00,def_int_long,0,,,,,
player,201611210rai,rai,JoseKa00,pass_defended,0,,,,,
player,201611210rai,rai,JoseKa00,sacks,0.0,,,,,
player,201611210rai,rai,JoseKa00,tackles_combined,10,,,,,
player,201611210rai,rai,JoseKa00,tackles_solo,9,,,,,
player,201611210rai,rai,JoseKa00,tackles_assists,1,,,,,
player,201611210rai,rai,JoseKa00,tackles_loss,0,,,,,
player,201611210rai,rai,JoseKa00,qb_hits,0,,,,,
player,201611210rai,rai,JoseKa00,fumbles_rec,0,,,,,
player,201611210rai,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,JoseKa00,fumbles_forced,0,,,,,
player,201611210rai,rai,AmerDa00,def_int,0,,,,,
player,201611210rai,rai,AmerDa00,def_int_yds,0,,,,,
player,201611210rai,rai,AmerDa00,def_int_td,0,,,,,
player,201611210rai,rai,AmerDa00,def_int_long,0,,,,,
player,201611210rai,rai,AmerDa00,pass_defended,1,,,,,
player,201611210rai,rai,AmerDa00,sacks,0.0,,,,,
player,201611210rai,rai,AmerDa00,tackles_combined,4,,,,,
player,201611210rai,rai,AmerDa00,tackles_solo,3,,,,,
player,201611210rai,rai,AmerDa00,tackles_assists,1,,,,,
player,201611210rai,rai,AmerDa00,tackles_loss,0,,,,,
player,201611210rai,rai,AmerDa00,qb_hits,0,,,,,
player,201611210rai,rai,AmerDa00,fumbles_rec,0,,,,,
player,201611210rai,rai,AmerDa00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,AmerDa00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,AmerDa00,fumbles_forced,0,,,,,
player,201611210rai,rai,HaydDJ00,def_int,0,,,,,
player,201611210rai,rai,HaydDJ00,def_int_yds,0,,,,,
player,201611210rai,rai,HaydDJ00,def_int_td,0,,,,,
player,201611210rai,rai,HaydDJ00,def_int_long,0,,,,,
player,201611210rai,rai,HaydDJ00,pass_defended,1,,,,,
player,201611210rai,rai,HaydDJ00,sacks,0.0,,,,,
player,201611210rai,rai,HaydDJ00,tackles_combined,4,,,,,
player,201611210rai,rai,HaydDJ00,tackles_solo,4,,,,,
player,201611210rai,rai,HaydDJ00,tackles_assists,0,,,,,
player,201611210rai,rai,HaydDJ00,tackles_loss,0,,,,,
player,201611210rai,rai,HaydDJ00,qb_hits,0,,,,,
player,201611210rai,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201611210rai,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201611210rai,rai,JameCo00,def_int,0,,,,,
player,201611210rai,rai,JameCo00,def_int_yds,0,,,,,
player,201611210rai,rai,JameCo00,def_int_td,0,,,,,
player,201611210rai,rai,JameCo00,def_int_long,0,,,,,
player,201611210rai,rai,JameCo00,pass_defended,0,,,,,
player,201611210rai,rai,JameCo00,sacks,0.0,,,,,
player,201611210rai,rai,JameCo00,tackles_combined,3,,,,,
player,201611210rai,rai,JameCo00,tackles_solo,2,,,,,
player,201611210rai,rai,JameCo00,tackles_assists,1,,,,,
player,201611210rai,rai,JameCo00,tackles_loss,0,,,,,
player,201611210rai,rai,JameCo00,qb_hits,0,,,,,
player,201611210rai,rai,JameCo00,fumbles_rec,0,,,,,
player,201611210rai,rai,JameCo00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,JameCo00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,JameCo00,fumbles_forced,0,,,,,
player,201611210rai,rai,RilePe00,def_int,0,,,,,
player,201611210rai,rai,RilePe00,def_int_yds,0,,,,,
player,201611210rai,rai,RilePe00,def_int_td,0,,,,,
player,201611210rai,rai,RilePe00,def_int_long,0,,,,,
player,201611210rai,rai,RilePe00,pass_defended,0,,,,,
player,201611210rai,rai,RilePe00,sacks,0.0,,,,,
player,201611210rai,rai,RilePe00,tackles_combined,3,,,,,
player,201611210rai,rai,RilePe00,tackles_solo,1,,,,,
player,201611210rai,rai,RilePe00,tackles_assists,2,,,,,
player,201611210rai,rai,RilePe00,tackles_loss,0,,,,,
player,201611210rai,rai,RilePe00,qb_hits,0,,,,,
player,201611210rai,rai,RilePe00,fumbles_rec,0,,,,,
player,201611210rai,rai,RilePe00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,RilePe00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,RilePe00,fumbles_forced,0,,,,,
player,201611210rai,rai,WillDa99,def_int,0,,,,,
player,201611210rai,rai,WillDa99,def_int_yds,0,,,,,
player,201611210rai,rai,WillDa99,def_int_td,0,,,,,
player,201611210rai,rai,WillDa99,def_int_long,0,,,,,
player,201611210rai,rai,WillDa99,pass_defended,0,,,,,
player,201611210rai,rai,WillDa99,sacks,0.0,,,,,
player,201611210rai,rai,WillDa99,tackles_combined,3,,,,,
player,201611210rai,rai,WillDa99,tackles_solo,3,,,,,
player,201611210rai,rai,WillDa99,tackles_assists,0,,,,,
player,201611210rai,rai,WillDa99,tackles_loss,0,,,,,
player,201611210rai,rai,WillDa99,qb_hits,0,,,,,
player,201611210rai,rai,WillDa99,fumbles_rec,0,,,,,
player,201611210rai,rai,WillDa99,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,WillDa99,fumbles_rec_td,0,,,,,
player,201611210rai,rai,WillDa99,fumbles_forced,0,,,,,
player,201611210rai,rai,AutrDe00,def_int,0,,,,,
player,201611210rai,rai,AutrDe00,def_int_yds,0,,,,,
player,201611210rai,rai,AutrDe00,def_int_td,0,,,,,
player,201611210rai,rai,AutrDe00,def_int_long,0,,,,,
player,201611210rai,rai,AutrDe00,pass_defended,0,,,,,
player,201611210rai,rai,AutrDe00,sacks,0.0,,,,,
player,201611210rai,rai,AutrDe00,tackles_combined,2,,,,,
player,201611210rai,rai,AutrDe00,tackles_solo,2,,,,,
player,201611210rai,rai,AutrDe00,tackles_assists,0,,,,,
player,201611210rai,rai,AutrDe00,tackles_loss,2,,,,,
player,201611210rai,rai,AutrDe00,qb_hits,0,,,,,
player,201611210rai,rai,AutrDe00,fumbles_rec,0,,,,,
player,201611210rai,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,AutrDe00,fumbles_forced,0,,,,,
player,201611210rai,rai,ElliJu01,def_int,0,,,,,
player,201611210rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201611210rai,rai,ElliJu01,def_int_td,0,,,,,
player,201611210rai,rai,ElliJu01,def_int_long,0,,,,,
player,201611210rai,rai,ElliJu01,pass_defended,0,,,,,
player,201611210rai,rai,ElliJu01,sacks,0.0,,,,,
player,201611210rai,rai,ElliJu01,tackles_combined,2,,,,,
player,201611210rai,rai,ElliJu01,tackles_solo,1,,,,,
player,201611210rai,rai,ElliJu01,tackles_assists,1,,,,,
player,201611210rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201611210rai,rai,ElliJu01,qb_hits,0,,,,,
player,201611210rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201611210rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201611210rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201611210rai,rai,McGeSt01,def_int,0,,,,,
player,201611210rai,rai,McGeSt01,def_int_yds,0,,,,,
player,201611210rai,rai,McGeSt01,def_int_td,0,,,,,
player,201611210rai,rai,McGeSt01,def_int_long,0,,,,,
player,201611210rai,rai,McGeSt01,pass_defended,0,,,,,
player,201611210rai,rai,McGeSt01,sacks,0.0,,,,,
player,201611210rai,rai,McGeSt01,tackles_combined,2,,,,,
player,201611210rai,rai,McGeSt01,tackles_solo,2,,,,,
player,201611210rai,rai,McGeSt01,tackles_assists,0,,,,,
player,201611210rai,rai,McGeSt01,tackles_loss,1,,,,,
player,201611210rai,rai,McGeSt01,qb_hits,0,,,,,
player,201611210rai,rai,McGeSt01,fumbles_rec,0,,,,,
player,201611210rai,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201611210rai,rai,McGeSt01,fumbles_forced,0,,,,,
player,201611210rai,rai,NelsRe99,def_int,0,,,,,
player,201611210rai,rai,NelsRe99,def_int_yds,0,,,,,
player,201611210rai,rai,NelsRe99,def_int_td,0,,,,,
player,201611210rai,rai,NelsRe99,def_int_long,0,,,,,
player,201611210rai,rai,NelsRe99,pass_defended,1,,,,,
player,201611210rai,rai,NelsRe99,sacks,0.0,,,,,
player,201611210rai,rai,NelsRe99,tackles_combined,2,,,,,
player,201611210rai,rai,NelsRe99,tackles_solo,2,,,,,
player,201611210rai,rai,NelsRe99,tackles_assists,0,,,,,
player,201611210rai,rai,NelsRe99,tackles_loss,0,,,,,
player,201611210rai,rai,NelsRe99,qb_hits,0,,,,,
player,201611210rai,rai,NelsRe99,fumbles_rec,0,,,,,
player,201611210rai,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201611210rai,rai,NelsRe99,fumbles_forced,0,,,,,
player,201611210rai,rai,SmitSe99,def_int,0,,,,,
player,201611210rai,rai,SmitSe99,def_int_yds,0,,,,,
player,201611210rai,rai,SmitSe99,def_int_td,0,,,,,
player,201611210rai,rai,SmitSe99,def_int_long,0,,,,,
player,201611210rai,rai,SmitSe99,pass_defended,0,,,,,
player,201611210rai,rai,SmitSe99,sacks,0.0,,,,,
player,201611210rai,rai,SmitSe99,tackles_combined,2,,,,,
player,201611210rai,rai,SmitSe99,tackles_solo,2,,,,,
player,201611210rai,rai,SmitSe99,tackles_assists,0,,,,,
player,201611210rai,rai,SmitSe99,tackles_loss,0,,,,,
player,201611210rai,rai,SmitSe99,qb_hits,0,,,,,
player,201611210rai,rai,SmitSe99,fumbles_rec,0,,,,,
player,201611210rai,rai,SmitSe99,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,SmitSe99,fumbles_rec_td,0,,,,,
player,201611210rai,rai,SmitSe99,fumbles_forced,0,,,,,
player,201611210rai,rai,AlleNa99,def_int,0,,,,,
player,201611210rai,rai,AlleNa99,def_int_yds,0,,,,,
player,201611210rai,rai,AlleNa99,def_int_td,0,,,,,
player,201611210rai,rai,AlleNa99,def_int_long,0,,,,,
player,201611210rai,rai,AlleNa99,pass_defended,0,,,,,
player,201611210rai,rai,AlleNa99,sacks,0.0,,,,,
player,201611210rai,rai,AlleNa99,tackles_combined,1,,,,,
player,201611210rai,rai,AlleNa99,tackles_solo,0,,,,,
player,201611210rai,rai,AlleNa99,tackles_assists,1,,,,,
player,201611210rai,rai,AlleNa99,tackles_loss,0,,,,,
player,201611210rai,rai,AlleNa99,qb_hits,0,,,,,
player,201611210rai,rai,AlleNa99,fumbles_rec,0,,,,,
player,201611210rai,rai,AlleNa99,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,AlleNa99,fumbles_rec_td,0,,,,,
player,201611210rai,rai,AlleNa99,fumbles_forced,0,,,,,
player,201611210rai,rai,BateDa00,def_int,0,,,,,
player,201611210rai,rai,BateDa00,def_int_yds,0,,,,,
player,201611210rai,rai,BateDa00,def_int_td,0,,,,,
player,201611210rai,rai,BateDa00,def_int_long,0,,,,,
player,201611210rai,rai,BateDa00,pass_defended,0,,,,,
player,201611210rai,rai,BateDa00,sacks,0.0,,,,,
player,201611210rai,rai,BateDa00,tackles_combined,1,,,,,
player,201611210rai,rai,BateDa00,tackles_solo,0,,,,,
player,201611210rai,rai,BateDa00,tackles_assists,1,,,,,
player,201611210rai,rai,BateDa00,tackles_loss,0,,,,,
player,201611210rai,rai,BateDa00,qb_hits,0,,,,,
player,201611210rai,rai,BateDa00,fumbles_rec,0,,,,,
player,201611210rai,rai,BateDa00,fumbles_rec_yds,0,,,,,
player,201611210rai,rai,BateDa00,fumbles_rec_td,0,,,,,
player,201611210rai,rai,BateDa00,fumbles_forced,0,,,,,
player,201611210rai,rai,CalhSh00,def_int,0,,,,,
player,201611210rai,rai,CalhSh00,def_int_yds,0,,,,,
player,201611210rai,rai,CalhSh00,def_int_td,0,,,,,
player,201611210rai,rai,CalhSh00,def_int_long,0,,,,,
player,201611210rai,rai,CalhSh00,pass_defended,1,,,,,
player,201611210rai,rai,CalhSh00,sacks,0.0,,,,,
player,201611210rai,rai,CalhSh00,tackles_combined,1,,,,,
