game,2016,7,20161023,201610230ram,nyg,"New York Giants",17,ram,"Los Angeles Rams",10
player,201610230ram,nyg,AdamJe01,off_pct,9%,,,,,
player,201610230ram,nyg,AdamJe01,defense,0,,,,,
player,201610230ram,nyg,AdamJe01,def_pct,0%,,,,,
player,201610230ram,nyg,AdamJe01,special_teams,0,,,,,
player,201610230ram,nyg,AdamJe01,st_pct,0%,,,,,
player,201610230ram,nyg,HarrDw00,pos,WR,,,,,
player,201610230ram,nyg,HarrDw00,offense,3,,,,,
player,201610230ram,nyg,HarrDw00,off_pct,5%,,,,,
player,201610230ram,nyg,HarrDw00,defense,0,,,,,
player,201610230ram,nyg,HarrDw00,def_pct,0%,,,,,
player,201610230ram,nyg,HarrDw00,special_teams,15,,,,,
player,201610230ram,nyg,HarrDw00,st_pct,56%,,,,,
player,201610230ram,nyg,JenkJa03,pos,CB,,,,,
player,201610230ram,nyg,JenkJa03,offense,0,,,,,
player,201610230ram,nyg,JenkJa03,off_pct,0%,,,,,
player,201610230ram,nyg,JenkJa03,defense,79,,,,,
player,201610230ram,nyg,JenkJa03,def_pct,100%,,,,,
player,201610230ram,nyg,JenkJa03,special_teams,7,,,,,
player,201610230ram,nyg,JenkJa03,st_pct,26%,,,,,
player,201610230ram,nyg,CollLa00,pos,SS,,,,,
player,201610230ram,nyg,CollLa00,offense,0,,,,,
player,201610230ram,nyg,CollLa00,off_pct,0%,,,,,
player,201610230ram,nyg,CollLa00,defense,79,,,,,
player,201610230ram,nyg,CollLa00,def_pct,100%,,,,,
player,201610230ram,nyg,CollLa00,special_teams,5,,,,,
player,201610230ram,nyg,CollLa00,st_pct,19%,,,,,
player,201610230ram,nyg,AdamAn00,pos,SS,,,,,
player,201610230ram,nyg,AdamAn00,offense,0,,,,,
player,201610230ram,nyg,AdamAn00,off_pct,0%,,,,,
player,201610230ram,nyg,AdamAn00,defense,79,,,,,
player,201610230ram,nyg,AdamAn00,def_pct,100%,,,,,
player,201610230ram,nyg,AdamAn00,special_teams,5,,,,,
player,201610230ram,nyg,AdamAn00,st_pct,19%,,,,,
player,201610230ram,nyg,PierJa99,pos,DE,,,,,
player,201610230ram,nyg,PierJa99,offense,0,,,,,
player,201610230ram,nyg,PierJa99,off_pct,0%,,,,,
player,201610230ram,nyg,PierJa99,defense,77,,,,,
player,201610230ram,nyg,PierJa99,def_pct,97%,,,,,
player,201610230ram,nyg,PierJa99,special_teams,2,,,,,
player,201610230ram,nyg,PierJa99,st_pct,7%,,,,,
player,201610230ram,nyg,RodgDo99,pos,CB,,,,,
player,201610230ram,nyg,RodgDo99,offense,0,,,,,
player,201610230ram,nyg,RodgDo99,off_pct,0%,,,,,
player,201610230ram,nyg,RodgDo99,defense,74,,,,,
player,201610230ram,nyg,RodgDo99,def_pct,94%,,,,,
player,201610230ram,nyg,RodgDo99,special_teams,2,,,,,
player,201610230ram,nyg,RodgDo99,st_pct,7%,,,,,
player,201610230ram,nyg,VernOl00,pos,DE,,,,,
player,201610230ram,nyg,VernOl00,offense,0,,,,,
player,201610230ram,nyg,VernOl00,off_pct,0%,,,,,
player,201610230ram,nyg,VernOl00,defense,68,,,,,
player,201610230ram,nyg,VernOl00,def_pct,86%,,,,,
player,201610230ram,nyg,VernOl00,special_teams,0,,,,,
player,201610230ram,nyg,VernOl00,st_pct,0%,,,,,
player,201610230ram,nyg,RobiKe01,pos,LB,,,,,
player,201610230ram,nyg,RobiKe01,offense,0,,,,,
player,201610230ram,nyg,RobiKe01,off_pct,0%,,,,,
player,201610230ram,nyg,RobiKe01,defense,68,,,,,
player,201610230ram,nyg,RobiKe01,def_pct,86%,,,,,
player,201610230ram,nyg,RobiKe01,special_teams,0,,,,,
player,201610230ram,nyg,RobiKe01,st_pct,0%,,,,,
player,201610230ram,nyg,CasiJo99,pos,LB,,,,,
player,201610230ram,nyg,CasiJo99,offense,0,,,,,
player,201610230ram,nyg,CasiJo99,off_pct,0%,,,,,
player,201610230ram,nyg,CasiJo99,defense,56,,,,,
player,201610230ram,nyg,CasiJo99,def_pct,71%,,,,,
player,201610230ram,nyg,CasiJo99,special_teams,8,,,,,
player,201610230ram,nyg,CasiJo99,st_pct,30%,,,,,
player,201610230ram,nyg,HankJo00,pos,DT,,,,,
player,201610230ram,nyg,HankJo00,offense,0,,,,,
player,201610230ram,nyg,HankJo00,off_pct,0%,,,,,
player,201610230ram,nyg,HankJo00,defense,52,,,,,
player,201610230ram,nyg,HankJo00,def_pct,66%,,,,,
player,201610230ram,nyg,HankJo00,special_teams,3,,,,,
player,201610230ram,nyg,HankJo00,st_pct,11%,,,,,
player,201610230ram,nyg,HarrDa03,pos,DT,,,,,
player,201610230ram,nyg,HarrDa03,offense,0,,,,,
player,201610230ram,nyg,HarrDa03,off_pct,0%,,,,,
player,201610230ram,nyg,HarrDa03,defense,45,,,,,
player,201610230ram,nyg,HarrDa03,def_pct,57%,,,,,
player,201610230ram,nyg,HarrDa03,special_teams,2,,,,,
player,201610230ram,nyg,HarrDa03,st_pct,7%,,,,,
player,201610230ram,nyg,ApplEl00,pos,CB,,,,,
player,201610230ram,nyg,ApplEl00,offense,0,,,,,
player,201610230ram,nyg,ApplEl00,off_pct,0%,,,,,
player,201610230ram,nyg,ApplEl00,defense,39,,,,,
player,201610230ram,nyg,ApplEl00,def_pct,49%,,,,,
player,201610230ram,nyg,ApplEl00,special_teams,0,,,,,
player,201610230ram,nyg,ApplEl00,st_pct,0%,,,,,
player,201610230ram,nyg,KennDe00,pos,LB,,,,,
player,201610230ram,nyg,KennDe00,offense,0,,,,,
player,201610230ram,nyg,KennDe00,off_pct,0%,,,,,
player,201610230ram,nyg,KennDe00,defense,36,,,,,
player,201610230ram,nyg,KennDe00,def_pct,46%,,,,,
player,201610230ram,nyg,KennDe00,special_teams,10,,,,,
player,201610230ram,nyg,KennDe00,st_pct,37%,,,,,
player,201610230ram,nyg,HallLe98,pos,CB,,,,,
player,201610230ram,nyg,HallLe98,offense,0,,,,,
player,201610230ram,nyg,HallLe98,off_pct,0%,,,,,
player,201610230ram,nyg,HallLe98,defense,34,,,,,
player,201610230ram,nyg,HallLe98,def_pct,43%,,,,,
player,201610230ram,nyg,HallLe98,special_teams,9,,,,,
player,201610230ram,nyg,HallLe98,st_pct,33%,,,,,
player,201610230ram,nyg,ShepKe00,pos,LB,,,,,
player,201610230ram,nyg,ShepKe00,offense,0,,,,,
player,201610230ram,nyg,ShepKe00,off_pct,0%,,,,,
player,201610230ram,nyg,ShepKe00,defense,23,,,,,
player,201610230ram,nyg,ShepKe00,def_pct,29%,,,,,
player,201610230ram,nyg,ShepKe00,special_teams,11,,,,,
player,201610230ram,nyg,ShepKe00,st_pct,41%,,,,,
player,201610230ram,nyg,WynnKe00,pos,DE,,,,,
player,201610230ram,nyg,WynnKe00,offense,0,,,,,
player,201610230ram,nyg,WynnKe00,off_pct,0%,,,,,
player,201610230ram,nyg,WynnKe00,defense,20,,,,,
player,201610230ram,nyg,WynnKe00,def_pct,25%,,,,,
player,201610230ram,nyg,WynnKe00,special_teams,12,,,,,
player,201610230ram,nyg,WynnKe00,st_pct,44%,,,,,
player,201610230ram,nyg,BromJa00,pos,DT,,,,,
player,201610230ram,nyg,BromJa00,offense,0,,,,,
player,201610230ram,nyg,BromJa00,off_pct,0%,,,,,
player,201610230ram,nyg,BromJa00,defense,19,,,,,
player,201610230ram,nyg,BromJa00,def_pct,24%,,,,,
player,201610230ram,nyg,BromJa00,special_teams,0,,,,,
player,201610230ram,nyg,BromJa00,st_pct,0%,,,,,
player,201610230ram,nyg,OdigOw00,pos,DE,,,,,
player,201610230ram,nyg,OdigOw00,offense,0,,,,,
player,201610230ram,nyg,OdigOw00,off_pct,0%,,,,,
player,201610230ram,nyg,OdigOw00,defense,11,,,,,
player,201610230ram,nyg,OdigOw00,def_pct,14%,,,,,
player,201610230ram,nyg,OdigOw00,special_teams,8,,,,,
player,201610230ram,nyg,OdigOw00,st_pct,30%,,,,,
player,201610230ram,nyg,OkwaRo01,pos,DE,,,,,
player,201610230ram,nyg,OkwaRo01,offense,0,,,,,
player,201610230ram,nyg,OkwaRo01,off_pct,0%,,,,,
player,201610230ram,nyg,OkwaRo01,defense,9,,,,,
player,201610230ram,nyg,OkwaRo01,def_pct,11%,,,,,
player,201610230ram,nyg,OkwaRo01,special_teams,12,,,,,
player,201610230ram,nyg,OkwaRo01,st_pct,44%,,,,,
player,201610230ram,nyg,WadeTr00,pos,CB,,,,,
player,201610230ram,nyg,WadeTr00,offense,0,,,,,
player,201610230ram,nyg,WadeTr00,off_pct,0%,,,,,
player,201610230ram,nyg,WadeTr00,defense,1,,,,,
player,201610230ram,nyg,WadeTr00,def_pct,1%,,,,,
player,201610230ram,nyg,WadeTr00,special_teams,1,,,,,
player,201610230ram,nyg,WadeTr00,st_pct,4%,,,,,
player,201610230ram,nyg,HerzMa00,pos,LB,,,,,
player,201610230ram,nyg,HerzMa00,offense,0,,,,,
player,201610230ram,nyg,HerzMa00,off_pct,0%,,,,,
player,201610230ram,nyg,HerzMa00,defense,0,,,,,
player,201610230ram,nyg,HerzMa00,def_pct,0%,,,,,
player,201610230ram,nyg,HerzMa00,special_teams,26,,,,,
player,201610230ram,nyg,HerzMa00,st_pct,96%,,,,,
player,201610230ram,nyg,GoodB.00,pos,LB,,,,,
player,201610230ram,nyg,GoodB.00,offense,0,,,,,
player,201610230ram,nyg,GoodB.00,off_pct,0%,,,,,
player,201610230ram,nyg,GoodB.00,defense,0,,,,,
player,201610230ram,nyg,GoodB.00,def_pct,0%,,,,,
player,201610230ram,nyg,GoodB.00,special_teams,21,,,,,
player,201610230ram,nyg,GoodB.00,st_pct,78%,,,,,
player,201610230ram,nyg,DarkOr00,pos,RB,,,,,
player,201610230ram,nyg,DarkOr00,offense,0,,,,,
player,201610230ram,nyg,DarkOr00,off_pct,0%,,,,,
player,201610230ram,nyg,DarkOr00,defense,0,,,,,
player,201610230ram,nyg,DarkOr00,def_pct,0%,,,,,
player,201610230ram,nyg,DarkOr00,special_teams,18,,,,,
player,201610230ram,nyg,DarkOr00,st_pct,67%,,,,,
player,201610230ram,nyg,SensCo00,pos,CB,,,,,
player,201610230ram,nyg,SensCo00,offense,0,,,,,
player,201610230ram,nyg,SensCo00,off_pct,0%,,,,,
player,201610230ram,nyg,SensCo00,defense,0,,,,,
player,201610230ram,nyg,SensCo00,def_pct,0%,,,,,
player,201610230ram,nyg,SensCo00,special_teams,14,,,,,
player,201610230ram,nyg,SensCo00,st_pct,52%,,,,,
player,201610230ram,nyg,DeOsZa99,pos,LS,,,,,
player,201610230ram,nyg,DeOsZa99,offense,0,,,,,
player,201610230ram,nyg,DeOsZa99,off_pct,0%,,,,,
player,201610230ram,nyg,DeOsZa99,defense,0,,,,,
player,201610230ram,nyg,DeOsZa99,def_pct,0%,,,,,
player,201610230ram,nyg,DeOsZa99,special_teams,11,,,,,
player,201610230ram,nyg,DeOsZa99,st_pct,41%,,,,,
player,201610230ram,nyg,WingBr00,pos,P,,,,,
player,201610230ram,nyg,WingBr00,offense,0,,,,,
player,201610230ram,nyg,WingBr00,off_pct,0%,,,,,
player,201610230ram,nyg,WingBr00,defense,0,,,,,
player,201610230ram,nyg,WingBr00,def_pct,0%,,,,,
player,201610230ram,nyg,WingBr00,special_teams,11,,,,,
player,201610230ram,nyg,WingBr00,st_pct,41%,,,,,
player,201610230ram,nyg,gouldrob01,pos,K,,,,,
player,201610230ram,nyg,gouldrob01,offense,0,,,,,
player,201610230ram,nyg,gouldrob01,off_pct,0%,,,,,
player,201610230ram,nyg,gouldrob01,defense,0,,,,,
player,201610230ram,nyg,gouldrob01,def_pct,0%,,,,,
player,201610230ram,nyg,gouldrob01,special_teams,7,,,,,
player,201610230ram,nyg,gouldrob01,st_pct,26%,,,,,
player,201610230ram,nyg,JoneBr04,pos,C,,,,,
player,201610230ram,nyg,JoneBr04,offense,0,,,,,
player,201610230ram,nyg,JoneBr04,off_pct,0%,,,,,
player,201610230ram,nyg,JoneBr04,defense,0,,,,,
player,201610230ram,nyg,JoneBr04,def_pct,0%,,,,,
player,201610230ram,nyg,JoneBr04,special_teams,6,,,,,
player,201610230ram,nyg,JoneBr04,st_pct,22%,,,,,
