game,2016,2,20160918,201609180car,sfo,"San Francisco 49ers",27,car,"Carolina Panthers",46
player,201609180car,car,ThomSh01,fumbles_rec_yds,9,,,,,
player,201609180car,car,ThomSh01,fumbles_rec_td,1,,,,,
player,201609180car,car,ThomSh01,fumbles_forced,0,,,,,
player,201609180car,car,ButlVe00,def_int,0,,,,,
player,201609180car,car,ButlVe00,def_int_yds,0,,,,,
player,201609180car,car,ButlVe00,def_int_td,0,,,,,
player,201609180car,car,ButlVe00,def_int_long,0,,,,,
player,201609180car,car,ButlVe00,pass_defended,0,,,,,
player,201609180car,car,ButlVe00,sacks,0.0,,,,,
player,201609180car,car,ButlVe00,tackles_combined,1,,,,,
player,201609180car,car,ButlVe00,tackles_solo,0,,,,,
player,201609180car,car,ButlVe00,tackles_assists,1,,,,,
player,201609180car,car,ButlVe00,tackles_loss,0,,,,,
player,201609180car,car,ButlVe00,qb_hits,0,,,,,
player,201609180car,car,ButlVe00,fumbles_rec,0,,,,,
player,201609180car,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201609180car,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201609180car,car,ButlVe00,fumbles_forced,0,,,,,
player,201609180car,car,DelaRy00,def_int,0,,,,,
player,201609180car,car,DelaRy00,def_int_yds,0,,,,,
player,201609180car,car,DelaRy00,def_int_td,0,,,,,
player,201609180car,car,DelaRy00,def_int_long,0,,,,,
player,201609180car,car,DelaRy00,pass_defended,0,,,,,
player,201609180car,car,DelaRy00,sacks,0.0,,,,,
player,201609180car,car,DelaRy00,tackles_combined,1,,,,,
player,201609180car,car,DelaRy00,tackles_solo,1,,,,,
player,201609180car,car,DelaRy00,tackles_assists,0,,,,,
player,201609180car,car,DelaRy00,tackles_loss,0,,,,,
player,201609180car,car,DelaRy00,qb_hits,0,,,,,
player,201609180car,car,DelaRy00,fumbles_rec,0,,,,,
player,201609180car,car,DelaRy00,fumbles_rec_yds,0,,,,,
player,201609180car,car,DelaRy00,fumbles_rec_td,0,,,,,
player,201609180car,car,DelaRy00,fumbles_forced,0,,,,,
player,201609180car,car,GinnTe00,def_int,0,,,,,
player,201609180car,car,GinnTe00,def_int_yds,,,,,,
player,201609180car,car,GinnTe00,def_int_td,0,,,,,
player,201609180car,car,GinnTe00,def_int_long,0,,,,,
player,201609180car,car,GinnTe00,pass_defended,0,,,,,
player,201609180car,car,GinnTe00,sacks,0.0,,,,,
player,201609180car,car,GinnTe00,tackles_combined,1,,,,,
player,201609180car,car,GinnTe00,tackles_solo,1,,,,,
player,201609180car,car,GinnTe00,tackles_assists,0,,,,,
player,201609180car,car,GinnTe00,tackles_loss,0,,,,,
player,201609180car,car,GinnTe00,qb_hits,0,,,,,
player,201609180car,car,GinnTe00,fumbles_rec,0,,,,,
player,201609180car,car,GinnTe00,fumbles_rec_yds,0,,,,,
player,201609180car,car,GinnTe00,fumbles_rec_td,0,,,,,
player,201609180car,car,GinnTe00,fumbles_forced,0,,,,,
player,201609180car,car,KleiAJ00,def_int,0,,,,,
player,201609180car,car,KleiAJ00,def_int_yds,0,,,,,
player,201609180car,car,KleiAJ00,def_int_td,0,,,,,
player,201609180car,car,KleiAJ00,def_int_long,0,,,,,
player,201609180car,car,KleiAJ00,pass_defended,0,,,,,
player,201609180car,car,KleiAJ00,sacks,0.0,,,,,
player,201609180car,car,KleiAJ00,tackles_combined,1,,,,,
player,201609180car,car,KleiAJ00,tackles_solo,1,,,,,
player,201609180car,car,KleiAJ00,tackles_assists,0,,,,,
player,201609180car,car,KleiAJ00,tackles_loss,0,,,,,
player,201609180car,car,KleiAJ00,qb_hits,0,,,,,
player,201609180car,car,KleiAJ00,fumbles_rec,0,,,,,
player,201609180car,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201609180car,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201609180car,car,KleiAJ00,fumbles_forced,0,,,,,
player,201609180car,car,MayoDa00,def_int,0,,,,,
player,201609180car,car,MayoDa00,def_int_yds,0,,,,,
player,201609180car,car,MayoDa00,def_int_td,0,,,,,
player,201609180car,car,MayoDa00,def_int_long,0,,,,,
player,201609180car,car,MayoDa00,pass_defended,0,,,,,
player,201609180car,car,MayoDa00,sacks,0.0,,,,,
player,201609180car,car,MayoDa00,tackles_combined,1,,,,,
player,201609180car,car,MayoDa00,tackles_solo,1,,,,,
player,201609180car,car,MayoDa00,tackles_assists,0,,,,,
player,201609180car,car,MayoDa00,tackles_loss,0,,,,,
player,201609180car,car,MayoDa00,qb_hits,0,,,,,
player,201609180car,car,MayoDa00,fumbles_rec,0,,,,,
player,201609180car,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201609180car,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201609180car,car,MayoDa00,fumbles_forced,0,,,,,
player,201609180car,car,McClRo98,def_int,0,,,,,
player,201609180car,car,McClRo98,def_int_yds,0,,,,,
player,201609180car,car,McClRo98,def_int_td,0,,,,,
player,201609180car,car,McClRo98,def_int_long,0,,,,,
player,201609180car,car,McClRo98,pass_defended,0,,,,,
player,201609180car,car,McClRo98,sacks,0.0,,,,,
player,201609180car,car,McClRo98,tackles_combined,1,,,,,
player,201609180car,car,McClRo98,tackles_solo,0,,,,,
player,201609180car,car,McClRo98,tackles_assists,1,,,,,
player,201609180car,car,McClRo98,tackles_loss,0,,,,,
player,201609180car,car,McClRo98,qb_hits,0,,,,,
player,201609180car,car,McClRo98,fumbles_rec,0,,,,,
player,201609180car,car,McClRo98,fumbles_rec_yds,0,,,,,
player,201609180car,car,McClRo98,fumbles_rec_td,0,,,,,
player,201609180car,car,McClRo98,fumbles_forced,0,,,,,
player,201609180car,car,EdwaLa00,def_int,0,,,,,
player,201609180car,car,EdwaLa00,def_int_yds,0,,,,,
player,201609180car,car,EdwaLa00,def_int_td,0,,,,,
player,201609180car,car,EdwaLa00,def_int_long,0,,,,,
player,201609180car,car,EdwaLa00,pass_defended,1,,,,,
player,201609180car,car,EdwaLa00,sacks,0.0,,,,,
player,201609180car,car,EdwaLa00,tackles_combined,0,,,,,
player,201609180car,car,EdwaLa00,tackles_solo,0,,,,,
player,201609180car,car,EdwaLa00,tackles_assists,0,,,,,
player,201609180car,car,EdwaLa00,tackles_loss,0,,,,,
player,201609180car,car,EdwaLa00,qb_hits,0,,,,,
player,201609180car,car,EdwaLa00,fumbles_rec,0,,,,,
player,201609180car,car,EdwaLa00,fumbles_rec_yds,0,,,,,
player,201609180car,car,EdwaLa00,fumbles_rec_td,0,,,,,
player,201609180car,car,EdwaLa00,fumbles_forced,0,,,,,
player,201609180car,sfo,DaviCh05,kick_ret,2,,,,,
player,201609180car,sfo,DaviCh05,kick_ret_yds,49,,,,,
player,201609180car,sfo,DaviCh05,kick_ret_yds_per_ret,24.5,,,,,
player,201609180car,sfo,DaviCh05,kick_ret_td,0,,,,,
player,201609180car,sfo,DaviCh05,kick_ret_long,25,,,,,
player,201609180car,sfo,DaviCh05,punt_ret,0,,,,,
player,201609180car,sfo,DaviCh05,punt_ret_yds,0,,,,,
player,201609180car,sfo,DaviCh05,punt_ret_yds_per_ret,,,,,,
player,201609180car,sfo,DaviCh05,punt_ret_td,0,,,,,
player,201609180car,sfo,DaviCh05,punt_ret_long,0,,,,,
player,201609180car,sfo,DaviMi01,kick_ret,1,,,,,
player,201609180car,sfo,DaviMi01,kick_ret_yds,6,,,,,
player,201609180car,sfo,DaviMi01,kick_ret_yds_per_ret,6.0,,,,,
player,201609180car,sfo,DaviMi01,kick_ret_td,0,,,,,
player,201609180car,sfo,DaviMi01,kick_ret_long,6,,,,,
player,201609180car,sfo,DaviMi01,punt_ret,0,,,,,
player,201609180car,sfo,DaviMi01,punt_ret_yds,0,,,,,
player,201609180car,sfo,DaviMi01,punt_ret_yds_per_ret,,,,,,
player,201609180car,sfo,DaviMi01,punt_ret_td,0,,,,,
player,201609180car,sfo,DaviMi01,punt_ret_long,0,,,,,
player,201609180car,sfo,PattQu00,kick_ret,1,,,,,
player,201609180car,sfo,PattQu00,kick_ret_yds,11,,,,,
player,201609180car,sfo,PattQu00,kick_ret_yds_per_ret,11.0,,,,,
player,201609180car,sfo,PattQu00,kick_ret_td,0,,,,,
player,201609180car,sfo,PattQu00,kick_ret_long,11,,,,,
player,201609180car,sfo,PattQu00,punt_ret,0,,,,,
player,201609180car,sfo,PattQu00,punt_ret_yds,0,,,,,
player,201609180car,sfo,PattQu00,punt_ret_yds_per_ret,,,,,,
player,201609180car,sfo,PattQu00,punt_ret_td,0,,,,,
player,201609180car,sfo,PattQu00,punt_ret_long,0,,,,,
player,201609180car,car,GinnTe00,kick_ret,6,,,,,
player,201609180car,car,GinnTe00,kick_ret_yds,130,,,,,
player,201609180car,car,GinnTe00,kick_ret_yds_per_ret,21.7,,,,,
player,201609180car,car,GinnTe00,kick_ret_td,0,,,,,
player,201609180car,car,GinnTe00,kick_ret_long,59,,,,,
player,201609180car,car,GinnTe00,punt_ret,3,,,,,
player,201609180car,car,GinnTe00,punt_ret_yds,28,,,,,
player,201609180car,car,GinnTe00,punt_ret_yds_per_ret,9.3,,,,,
player,201609180car,car,GinnTe00,punt_ret_td,0,,,,,
player,201609180car,car,GinnTe00,punt_ret_long,16,,,,,
player,201609180car,sfo,dawsophi01,xpm,3,,,,,
player,201609180car,sfo,dawsophi01,xpa,3,,,,,
player,201609180car,sfo,dawsophi01,fgm,2,,,,,
player,201609180car,sfo,dawsophi01,fga,2,,,,,
player,201609180car,sfo,dawsophi01,punt,0,,,,,
player,201609180car,sfo,dawsophi01,punt_yds,0,,,,,
player,201609180car,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201609180car,sfo,dawsophi01,punt_long,0,,,,,
player,201609180car,sfo,PiniBr00,xpm,,,,,,
player,201609180car,sfo,PiniBr00,xpa,,,,,,
player,201609180car,sfo,PiniBr00,fgm,,,,,,
player,201609180car,sfo,PiniBr00,fga,,,,,,
player,201609180car,sfo,PiniBr00,punt,7,,,,,
player,201609180car,sfo,PiniBr00,punt_yds,318,,,,,
player,201609180car,sfo,PiniBr00,punt_yds_per_punt,45.4,,,,,
player,201609180car,sfo,PiniBr00,punt_long,55,,,,,
player,201609180car,car,GanoGr44,xpm,4,,,,,
player,201609180car,car,GanoGr44,xpa,5,,,,,
player,201609180car,car,GanoGr44,fgm,4,,,,,
player,201609180car,car,GanoGr44,fga,4,,,,,
player,201609180car,car,GanoGr44,punt,0,,,,,
player,201609180car,car,GanoGr44,punt_yds,0,,,,,
player,201609180car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201609180car,car,GanoGr44,punt_long,0,,,,,
player,201609180car,car,LeexAn20,xpm,,,,,,
player,201609180car,car,LeexAn20,xpa,,,,,,
player,201609180car,car,LeexAn20,fgm,,,,,,
player,201609180car,car,LeexAn20,fga,,,,,,
player,201609180car,car,LeexAn20,punt,3,,,,,
player,201609180car,car,LeexAn20,punt_yds,123,,,,,
player,201609180car,car,LeexAn20,punt_yds_per_punt,41.0,,,,,
player,201609180car,car,LeexAn20,punt_long,49,,,,,
player,201609180car,car,NorwAn01,pos,G,,,,,
player,201609180car,car,NorwAn01,offense,83,,,,,
player,201609180car,car,NorwAn01,off_pct,100%,,,,,
player,201609180car,car,NorwAn01,defense,0,,,,,
player,201609180car,car,NorwAn01,def_pct,0%,,,,,
player,201609180car,car,NorwAn01,special_teams,9,,,,,
player,201609180car,car,NorwAn01,st_pct,22%,,,,,
player,201609180car,car,OherMi20,pos,T,,,,,
player,201609180car,car,OherMi20,offense,83,,,,,
player,201609180car,car,OherMi20,off_pct,100%,,,,,
player,201609180car,car,OherMi20,defense,0,,,,,
player,201609180car,car,OherMi20,def_pct,0%,,,,,
player,201609180car,car,OherMi20,special_teams,9,,,,,
player,201609180car,car,OherMi20,st_pct,22%,,,,,
player,201609180car,car,NewtCa00,pos,QB,,,,,
player,201609180car,car,NewtCa00,offense,83,,,,,
player,201609180car,car,NewtCa00,off_pct,100%,,,,,
player,201609180car,car,NewtCa00,defense,0,,,,,
player,201609180car,car,NewtCa00,def_pct,0%,,,,,
player,201609180car,car,NewtCa00,special_teams,0,,,,,
player,201609180car,car,NewtCa00,st_pct,0%,,,,,
player,201609180car,car,KaliRy20,pos,C,,,,,
player,201609180car,car,KaliRy20,offense,83,,,,,
player,201609180car,car,KaliRy20,off_pct,100%,,,,,
player,201609180car,car,KaliRy20,defense,0,,,,,
player,201609180car,car,KaliRy20,def_pct,0%,,,,,
player,201609180car,car,KaliRy20,special_teams,0,,,,,
player,201609180car,car,KaliRy20,st_pct,0%,,,,,
player,201609180car,car,RemmMi00,pos,T,,,,,
player,201609180car,car,RemmMi00,offense,82,,,,,
player,201609180car,car,RemmMi00,off_pct,99%,,,,,
player,201609180car,car,RemmMi00,defense,0,,,,,
player,201609180car,car,RemmMi00,def_pct,0%,,,,,
player,201609180car,car,RemmMi00,special_teams,9,,,,,
player,201609180car,car,RemmMi00,st_pct,22%,,,,,
player,201609180car,car,TurnTr01,pos,G,,,,,
player,201609180car,car,TurnTr01,offense,77,,,,,
player,201609180car,car,TurnTr01,off_pct,93%,,,,,
player,201609180car,car,TurnTr01,defense,0,,,,,
player,201609180car,car,TurnTr01,def_pct,0%,,,,,
player,201609180car,car,TurnTr01,special_teams,8,,,,,
player,201609180car,car,TurnTr01,st_pct,20%,,,,,
player,201609180car,car,OlseGr00,pos,TE,,,,,
player,201609180car,car,OlseGr00,offense,76,,,,,
player,201609180car,car,OlseGr00,off_pct,92%,,,,,
player,201609180car,car,OlseGr00,defense,0,,,,,
player,201609180car,car,OlseGr00,def_pct,0%,,,,,
player,201609180car,car,OlseGr00,special_teams,0,,,,,
player,201609180car,car,OlseGr00,st_pct,0%,,,,,
player,201609180car,car,FuncDe00,pos,WR,,,,,
player,201609180car,car,FuncDe00,offense,54,,,,,
player,201609180car,car,FuncDe00,off_pct,65%,,,,,
player,201609180car,car,FuncDe00,defense,0,,,,,
player,201609180car,car,FuncDe00,def_pct,0%,,,,,
player,201609180car,car,FuncDe00,special_teams,0,,,,,
player,201609180car,car,FuncDe00,st_pct,0%,,,,,
player,201609180car,car,BenjKe00,pos,WR,,,,,
player,201609180car,car,BenjKe00,offense,52,,,,,
player,201609180car,car,BenjKe00,off_pct,63%,,,,,
player,201609180car,car,BenjKe00,defense,0,,,,,
player,201609180car,car,BenjKe00,def_pct,0%,,,,,
player,201609180car,car,BenjKe00,special_teams,0,,,,,
player,201609180car,car,BenjKe00,st_pct,0%,,,,,
player,201609180car,car,GinnTe00,pos,WR,,,,,
player,201609180car,car,GinnTe00,offense,49,,,,,
player,201609180car,car,GinnTe00,off_pct,59%,,,,,
player,201609180car,car,GinnTe00,defense,0,,,,,
player,201609180car,car,GinnTe00,def_pct,0%,,,,,
player,201609180car,car,GinnTe00,special_teams,13,,,,,
player,201609180car,car,GinnTe00,st_pct,32%,,,,,
player,201609180car,car,WhitFo00,pos,RB,,,,,
player,201609180car,car,WhitFo00,offense,49,,,,,
player,201609180car,car,WhitFo00,off_pct,59%,,,,,
player,201609180car,car,WhitFo00,defense,0,,,,,
player,201609180car,car,WhitFo00,def_pct,0%,,,,,
player,201609180car,car,WhitFo00,special_teams,8,,,,,
player,201609180car,car,WhitFo00,st_pct,20%,,,,,
player,201609180car,car,BrowPh00,pos,WR,,,,,
player,201609180car,car,BrowPh00,offense,43,,,,,
player,201609180car,car,BrowPh00,off_pct,52%,,,,,
player,201609180car,car,BrowPh00,defense,0,,,,,
player,201609180car,car,BrowPh00,def_pct,0%,,,,,
player,201609180car,car,BrowPh00,special_teams,0,,,,,
player,201609180car,car,BrowPh00,st_pct,0%,,,,,
player,201609180car,car,DickEd00,pos,TE,,,,,
player,201609180car,car,DickEd00,offense,35,,,,,
player,201609180car,car,DickEd00,off_pct,42%,,,,,
player,201609180car,car,DickEd00,defense,0,,,,,
player,201609180car,car,DickEd00,def_pct,0%,,,,,
player,201609180car,car,DickEd00,special_teams,23,,,,,
player,201609180car,car,DickEd00,st_pct,58%,,,,,
player,201609180car,car,TolbMi00,pos,FB,,,,,
player,201609180car,car,TolbMi00,offense,29,,,,,
player,201609180car,car,TolbMi00,off_pct,35%,,,,,
player,201609180car,car,TolbMi00,defense,0,,,,,
player,201609180car,car,TolbMi00,def_pct,0%,,,,,
player,201609180car,car,TolbMi00,special_teams,6,,,,,
player,201609180car,car,TolbMi00,st_pct,15%,,,,,
player,201609180car,car,WillDa06,pos,T,,,,,
player,201609180car,car,WillDa06,offense,11,,,,,
player,201609180car,car,WillDa06,off_pct,13%,,,,,
player,201609180car,car,WillDa06,defense,0,,,,,
player,201609180car,car,WillDa06,def_pct,0%,,,,,
player,201609180car,car,WillDa06,special_teams,9,,,,,
player,201609180car,car,WillDa06,st_pct,22%,,,,,
player,201609180car,car,StewJo00,pos,RB,,,,,
player,201609180car,car,StewJo00,offense,10,,,,,
player,201609180car,car,StewJo00,off_pct,12%,,,,,
player,201609180car,car,StewJo00,defense,0,,,,,
player,201609180car,car,StewJo00,def_pct,0%,,,,,
player,201609180car,car,StewJo00,special_teams,0,,,,,
player,201609180car,car,StewJo00,st_pct,0%,,,,,
player,201609180car,car,SimoSc00,pos,TE,,,,,
player,201609180car,car,SimoSc00,offense,7,,,,,
player,201609180car,car,SimoSc00,off_pct,8%,,,,,
player,201609180car,car,SimoSc00,defense,0,,,,,
player,201609180car,car,SimoSc00,def_pct,0%,,,,,
player,201609180car,car,SimoSc00,special_teams,1,,,,,
player,201609180car,car,SimoSc00,st_pct,2%,,,,,
player,201609180car,car,BersBr00,pos,WR,,,,,
player,201609180car,car,BersBr00,offense,6,,,,,
player,201609180car,car,BersBr00,off_pct,7%,,,,,
player,201609180car,car,BersBr00,defense,0,,,,,
player,201609180car,car,BersBr00,def_pct,0%,,,,,
player,201609180car,car,BersBr00,special_teams,15,,,,,
player,201609180car,car,BersBr00,st_pct,38%,,,,,
player,201609180car,car,HawkDo01,pos,T,,,,,
player,201609180car,car,HawkDo01,offense,1,,,,,
player,201609180car,car,HawkDo01,off_pct,1%,,,,,
player,201609180car,car,HawkDo01,defense,0,,,,,
player,201609180car,car,HawkDo01,def_pct,0%,,,,,
player,201609180car,car,HawkDo01,special_teams,9,,,,,
player,201609180car,car,HawkDo01,st_pct,22%,,,,,
player,201609180car,car,BradJa00,pos,CB,,,,,
player,201609180car,car,BradJa00,offense,0,,,,,
player,201609180car,car,BradJa00,off_pct,0%,,,,,
player,201609180car,car,BradJa00,defense,65,,,,,
player,201609180car,car,BradJa00,def_pct,100%,,,,,
player,201609180car,car,BradJa00,special_teams,12,,,,,
player,201609180car,car,BradJa00,st_pct,30%,,,,,
player,201609180car,car,ColeKu99,pos,SS,,,,,
player,201609180car,car,ColeKu99,offense,0,,,,,
player,201609180car,car,ColeKu99,off_pct,0%,,,,,
player,201609180car,car,ColeKu99,defense,62,,,,,
player,201609180car,car,ColeKu99,def_pct,95%,,,,,
player,201609180car,car,ColeKu99,special_teams,17,,,,,
player,201609180car,car,ColeKu99,st_pct,42%,,,,,
player,201609180car,car,BostTr00,pos,FS,,,,,
player,201609180car,car,BostTr00,offense,0,,,,,
player,201609180car,car,BostTr00,off_pct,0%,,,,,
player,201609180car,car,BostTr00,defense,62,,,,,
player,201609180car,car,BostTr00,def_pct,95%,,,,,
player,201609180car,car,BostTr00,special_teams,17,,,,,
player,201609180car,car,BostTr00,st_pct,42%,,,,,
player,201609180car,car,KuecLu00,pos,LB,,,,,
player,201609180car,car,KuecLu00,offense,0,,,,,
player,201609180car,car,KuecLu00,off_pct,0%,,,,,
player,201609180car,car,KuecLu00,defense,61,,,,,
player,201609180car,car,KuecLu00,def_pct,94%,,,,,
player,201609180car,car,KuecLu00,special_teams,7,,,,,
player,201609180car,car,KuecLu00,st_pct,18%,,,,,
player,201609180car,car,DaviTh20,pos,LB,,,,,
player,201609180car,car,DaviTh20,offense,0,,,,,
player,201609180car,car,DaviTh20,off_pct,0%,,,,,
player,201609180car,car,DaviTh20,defense,61,,,,,
player,201609180car,car,DaviTh20,def_pct,94%,,,,,
player,201609180car,car,DaviTh20,special_teams,5,,,,,
player,201609180car,car,DaviTh20,st_pct,12%,,,,,
player,201609180car,car,BenwBe00,pos,CB,,,,,
player,201609180car,car,BenwBe00,offense,0,,,,,
player,201609180car,car,BenwBe00,off_pct,0%,,,,,
player,201609180car,car,BenwBe00,defense,45,,,,,
player,201609180car,car,BenwBe00,def_pct,69%,,,,,
player,201609180car,car,BenwBe00,special_teams,0,,,,,
player,201609180car,car,BenwBe00,st_pct,0%,,,,,
player,201609180car,car,EalyKo00,pos,DE,,,,,
player,201609180car,car,EalyKo00,offense,0,,,,,
player,201609180car,car,EalyKo00,off_pct,0%,,,,,
player,201609180car,car,EalyKo00,defense,43,,,,,
player,201609180car,car,EalyKo00,def_pct,66%,,,,,
player,201609180car,car,EalyKo00,special_teams,7,,,,,
player,201609180car,car,EalyKo00,st_pct,18%,,,,,
player,201609180car,car,JohnCh98,pos,DE,,,,,
player,201609180car,car,JohnCh98,offense,0,,,,,
player,201609180car,car,JohnCh98,off_pct,0%,,,,,
player,201609180car,car,JohnCh98,defense,43,,,,,
player,201609180car,car,JohnCh98,def_pct,66%,,,,,
player,201609180car,car,JohnCh98,special_teams,0,,,,,
player,201609180car,car,JohnCh98,st_pct,0%,,,,,
player,201609180car,car,ShorKa00,pos,DT,,,,,
player,201609180car,car,ShorKa00,offense,0,,,,,
player,201609180car,car,ShorKa00,off_pct,0%,,,,,
player,201609180car,car,ShorKa00,defense,42,,,,,
player,201609180car,car,ShorKa00,def_pct,65%,,,,,
player,201609180car,car,ShorKa00,special_teams,7,,,,,
player,201609180car,car,ShorKa00,st_pct,18%,,,,,
player,201609180car,car,LotuSt00,pos,DT,,,,,
player,201609180car,car,LotuSt00,offense,0,,,,,
player,201609180car,car,LotuSt00,off_pct,0%,,,,,
player,201609180car,car,LotuSt00,defense,40,,,,,
player,201609180car,car,LotuSt00,def_pct,62%,,,,,
player,201609180car,car,LotuSt00,special_teams,5,,,,,
player,201609180car,car,LotuSt00,st_pct,12%,,,,,
player,201609180car,car,McClRo98,pos,CB,,,,,
player,201609180car,car,McClRo98,offense,0,,,,,
player,201609180car,car,McClRo98,off_pct,0%,,,,,
player,201609180car,car,McClRo98,defense,31,,,,,
player,201609180car,car,McClRo98,def_pct,48%,,,,,
player,201609180car,car,McClRo98,special_teams,7,,,,,
player,201609180car,car,McClRo98,st_pct,18%,,,,,
player,201609180car,car,ThomSh01,pos,LB,,,,,
player,201609180car,car,ThomSh01,offense,0,,,,,
player,201609180car,car,ThomSh01,off_pct,0%,,,,,
player,201609180car,car,ThomSh01,defense,30,,,,,
player,201609180car,car,ThomSh01,def_pct,46%,,,,,
player,201609180car,car,ThomSh01,special_teams,21,,,,,
player,201609180car,car,ThomSh01,st_pct,52%,,,,,
player,201609180car,car,ButlVe00,pos,DT,,,,,
player,201609180car,car,ButlVe00,offense,0,,,,,
player,201609180car,car,ButlVe00,off_pct,0%,,,,,
player,201609180car,car,ButlVe00,defense,30,,,,,
player,201609180car,car,ButlVe00,def_pct,46%,,,,,
player,201609180car,car,ButlVe00,special_teams,7,,,,,
player,201609180car,car,ButlVe00,st_pct,18%,,,,,
player,201609180car,car,WorlDa00,pos,CB,,,,,
player,201609180car,car,WorlDa00,offense,0,,,,,
player,201609180car,car,WorlDa00,off_pct,0%,,,,,
player,201609180car,car,WorlDa00,defense,28,,,,,
player,201609180car,car,WorlDa00,def_pct,43%,,,,,
player,201609180car,car,WorlDa00,special_teams,26,,,,,
player,201609180car,car,WorlDa00,st_pct,65%,,,,,
player,201609180car,car,AddiMa00,pos,DE,,,,,
player,201609180car,car,AddiMa00,offense,0,,,,,
player,201609180car,car,AddiMa00,off_pct,0%,,,,,
player,201609180car,car,AddiMa00,defense,27,,,,,
player,201609180car,car,AddiMa00,def_pct,42%,,,,,
player,201609180car,car,AddiMa00,special_teams,10,,,,,
player,201609180car,car,AddiMa00,st_pct,25%,,,,,
player,201609180car,car,EdwaLa00,pos,DE,,,,,
player,201609180car,car,EdwaLa00,offense,0,,,,,
player,201609180car,car,EdwaLa00,off_pct,0%,,,,,
player,201609180car,car,EdwaLa00,defense,18,,,,,
player,201609180car,car,EdwaLa00,def_pct,28%,,,,,
player,201609180car,car,EdwaLa00,special_teams,0,,,,,
player,201609180car,car,EdwaLa00,st_pct,0%,,,,,
player,201609180car,car,DelaRy00,pos,DE,,,,,
player,201609180car,car,DelaRy00,offense,0,,,,,
player,201609180car,car,DelaRy00,off_pct,0%,,,,,
player,201609180car,car,DelaRy00,defense,17,,,,,
player,201609180car,car,DelaRy00,def_pct,26%,,,,,
player,201609180car,car,DelaRy00,special_teams,5,,,,,
player,201609180car,car,DelaRy00,st_pct,12%,,,,,
player,201609180car,car,KleiAJ00,pos,LB,,,,,
player,201609180car,car,KleiAJ00,offense,0,,,,,
player,201609180car,car,KleiAJ00,off_pct,0%,,,,,
player,201609180car,car,KleiAJ00,defense,4,,,,,
player,201609180car,car,KleiAJ00,def_pct,6%,,,,,
player,201609180car,car,KleiAJ00,special_teams,24,,,,,
player,201609180car,car,KleiAJ00,st_pct,60%,,,,,
player,201609180car,car,JoneCo01,pos,FS,,,,,
player,201609180car,car,JoneCo01,offense,0,,,,,
player,201609180car,car,JoneCo01,off_pct,0%,,,,,
player,201609180car,car,JoneCo01,defense,3,,,,,
player,201609180car,car,JoneCo01,def_pct,5%,,,,,
player,201609180car,car,JoneCo01,special_teams,24,,,,,
player,201609180car,car,JoneCo01,st_pct,60%,,,,,
player,201609180car,car,MarlDe00,pos,SS,,,,,
player,201609180car,car,MarlDe00,offense,0,,,,,
player,201609180car,car,MarlDe00,off_pct,0%,,,,,
player,201609180car,car,MarlDe00,defense,3,,,,,
player,201609180car,car,MarlDe00,def_pct,5%,,,,,
player,201609180car,car,MarlDe00,special_teams,13,,,,,
player,201609180car,car,MarlDe00,st_pct,32%,,,,,
player,201609180car,car,CashJe00,pos,LB,,,,,
player,201609180car,car,CashJe00,offense,0,,,,,
player,201609180car,car,CashJe00,off_pct,0%,,,,,
player,201609180car,car,CashJe00,defense,0,,,,,
player,201609180car,car,CashJe00,def_pct,0%,,,,,
player,201609180car,car,CashJe00,special_teams,24,,,,,
player,201609180car,car,CashJe00,st_pct,60%,,,,,
player,201609180car,car,MayoDa00,pos,LB,,,,,
player,201609180car,car,MayoDa00,offense,0,,,,,
player,201609180car,car,MayoDa00,off_pct,0%,,,,,
player,201609180car,car,MayoDa00,defense,0,,,,,
player,201609180car,car,MayoDa00,def_pct,0%,,,,,
player,201609180car,car,MayoDa00,special_teams,24,,,,,
player,201609180car,car,MayoDa00,st_pct,60%,,,,,
player,201609180car,car,GanoGr44,pos,K,,,,,
player,201609180car,car,GanoGr44,offense,0,,,,,
player,201609180car,car,GanoGr44,off_pct,0%,,,,,
player,201609180car,car,GanoGr44,defense,0,,,,,
player,201609180car,car,GanoGr44,def_pct,0%,,,,,
player,201609180car,car,GanoGr44,special_teams,19,,,,,
player,201609180car,car,GanoGr44,st_pct,48%,,,,,
player,201609180car,car,GradGi00,pos,C,,,,,
player,201609180car,car,GradGi00,offense,0,,,,,
player,201609180car,car,GradGi00,off_pct,0%,,,,,
player,201609180car,car,GradGi00,defense,0,,,,,
player,201609180car,car,GradGi00,def_pct,0%,,,,,
player,201609180car,car,GradGi00,special_teams,15,,,,,
player,201609180car,car,GradGi00,st_pct,38%,,,,,
player,201609180car,car,JansJ.00,pos,LS,,,,,
player,201609180car,car,JansJ.00,offense,0,,,,,
player,201609180car,car,JansJ.00,off_pct,0%,,,,,
player,201609180car,car,JansJ.00,defense,0,,,,,
player,201609180car,car,JansJ.00,def_pct,0%,,,,,
