game,2016,8,20161030,201610300atl,gnb,"Green Bay Packers",32,atl,"Atlanta Falcons",33
player,201610300atl,gnb,PeppJu99,qb_hits,1,,,,,
player,201610300atl,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201610300atl,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201610300atl,gnb,BurnMo99,def_int,0,,,,,
player,201610300atl,gnb,BurnMo99,def_int_yds,0,,,,,
player,201610300atl,gnb,BurnMo99,def_int_td,0,,,,,
player,201610300atl,gnb,BurnMo99,def_int_long,0,,,,,
player,201610300atl,gnb,BurnMo99,pass_defended,0,,,,,
player,201610300atl,gnb,BurnMo99,sacks,0.0,,,,,
player,201610300atl,gnb,BurnMo99,tackles_combined,9,,,,,
player,201610300atl,gnb,BurnMo99,tackles_solo,8,,,,,
player,201610300atl,gnb,BurnMo99,tackles_assists,1,,,,,
player,201610300atl,gnb,BurnMo99,tackles_loss,0,,,,,
player,201610300atl,gnb,BurnMo99,qb_hits,0,,,,,
player,201610300atl,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201610300atl,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201610300atl,gnb,RyanJa00,def_int,0,,,,,
player,201610300atl,gnb,RyanJa00,def_int_yds,0,,,,,
player,201610300atl,gnb,RyanJa00,def_int_td,0,,,,,
player,201610300atl,gnb,RyanJa00,def_int_long,0,,,,,
player,201610300atl,gnb,RyanJa00,pass_defended,0,,,,,
player,201610300atl,gnb,RyanJa00,sacks,0.0,,,,,
player,201610300atl,gnb,RyanJa00,tackles_combined,9,,,,,
player,201610300atl,gnb,RyanJa00,tackles_solo,6,,,,,
player,201610300atl,gnb,RyanJa00,tackles_assists,3,,,,,
player,201610300atl,gnb,RyanJa00,tackles_loss,1,,,,,
player,201610300atl,gnb,RyanJa00,qb_hits,0,,,,,
player,201610300atl,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201610300atl,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201610300atl,gnb,GoodDe00,def_int,0,,,,,
player,201610300atl,gnb,GoodDe00,def_int_yds,0,,,,,
player,201610300atl,gnb,GoodDe00,def_int_td,0,,,,,
player,201610300atl,gnb,GoodDe00,def_int_long,0,,,,,
player,201610300atl,gnb,GoodDe00,pass_defended,1,,,,,
player,201610300atl,gnb,GoodDe00,sacks,0.0,,,,,
player,201610300atl,gnb,GoodDe00,tackles_combined,7,,,,,
player,201610300atl,gnb,GoodDe00,tackles_solo,5,,,,,
player,201610300atl,gnb,GoodDe00,tackles_assists,2,,,,,
player,201610300atl,gnb,GoodDe00,tackles_loss,0,,,,,
player,201610300atl,gnb,GoodDe00,qb_hits,0,,,,,
player,201610300atl,gnb,GoodDe00,fumbles_rec,0,,,,,
player,201610300atl,gnb,GoodDe00,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,GoodDe00,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,GoodDe00,fumbles_forced,0,,,,,
player,201610300atl,gnb,MartBl01,def_int,0,,,,,
player,201610300atl,gnb,MartBl01,def_int_yds,0,,,,,
player,201610300atl,gnb,MartBl01,def_int_td,0,,,,,
player,201610300atl,gnb,MartBl01,def_int_long,0,,,,,
player,201610300atl,gnb,MartBl01,pass_defended,1,,,,,
player,201610300atl,gnb,MartBl01,sacks,0.0,,,,,
player,201610300atl,gnb,MartBl01,tackles_combined,6,,,,,
player,201610300atl,gnb,MartBl01,tackles_solo,6,,,,,
player,201610300atl,gnb,MartBl01,tackles_assists,0,,,,,
player,201610300atl,gnb,MartBl01,tackles_loss,0,,,,,
player,201610300atl,gnb,MartBl01,qb_hits,0,,,,,
player,201610300atl,gnb,MartBl01,fumbles_rec,0,,,,,
player,201610300atl,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,MartBl01,fumbles_forced,0,,,,,
player,201610300atl,gnb,ClinHa00,def_int,0,,,,,
player,201610300atl,gnb,ClinHa00,def_int_yds,0,,,,,
player,201610300atl,gnb,ClinHa00,def_int_td,0,,,,,
player,201610300atl,gnb,ClinHa00,def_int_long,0,,,,,
player,201610300atl,gnb,ClinHa00,pass_defended,0,,,,,
player,201610300atl,gnb,ClinHa00,sacks,0.0,,,,,
player,201610300atl,gnb,ClinHa00,tackles_combined,5,,,,,
player,201610300atl,gnb,ClinHa00,tackles_solo,4,,,,,
player,201610300atl,gnb,ClinHa00,tackles_assists,1,,,,,
player,201610300atl,gnb,ClinHa00,tackles_loss,0,,,,,
player,201610300atl,gnb,ClinHa00,qb_hits,0,,,,,
player,201610300atl,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201610300atl,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201610300atl,gnb,ThomJo04,def_int,0,,,,,
player,201610300atl,gnb,ThomJo04,def_int_yds,0,,,,,
player,201610300atl,gnb,ThomJo04,def_int_td,0,,,,,
player,201610300atl,gnb,ThomJo04,def_int_long,0,,,,,
player,201610300atl,gnb,ThomJo04,pass_defended,0,,,,,
player,201610300atl,gnb,ThomJo04,sacks,0.0,,,,,
player,201610300atl,gnb,ThomJo04,tackles_combined,4,,,,,
player,201610300atl,gnb,ThomJo04,tackles_solo,2,,,,,
player,201610300atl,gnb,ThomJo04,tackles_assists,2,,,,,
player,201610300atl,gnb,ThomJo04,tackles_loss,0,,,,,
player,201610300atl,gnb,ThomJo04,qb_hits,0,,,,,
player,201610300atl,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201610300atl,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201610300atl,gnb,ElliJa02,def_int,0,,,,,
player,201610300atl,gnb,ElliJa02,def_int_yds,0,,,,,
player,201610300atl,gnb,ElliJa02,def_int_td,0,,,,,
player,201610300atl,gnb,ElliJa02,def_int_long,0,,,,,
player,201610300atl,gnb,ElliJa02,pass_defended,0,,,,,
player,201610300atl,gnb,ElliJa02,sacks,0.0,,,,,
player,201610300atl,gnb,ElliJa02,tackles_combined,2,,,,,
player,201610300atl,gnb,ElliJa02,tackles_solo,2,,,,,
player,201610300atl,gnb,ElliJa02,tackles_assists,0,,,,,
player,201610300atl,gnb,ElliJa02,tackles_loss,0,,,,,
player,201610300atl,gnb,ElliJa02,qb_hits,0,,,,,
player,201610300atl,gnb,ElliJa02,fumbles_rec,0,,,,,
player,201610300atl,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,ElliJa02,fumbles_forced,0,,,,,
player,201610300atl,gnb,GuioLe99,def_int,0,,,,,
player,201610300atl,gnb,GuioLe99,def_int_yds,0,,,,,
player,201610300atl,gnb,GuioLe99,def_int_td,0,,,,,
player,201610300atl,gnb,GuioLe99,def_int_long,0,,,,,
player,201610300atl,gnb,GuioLe99,pass_defended,0,,,,,
player,201610300atl,gnb,GuioLe99,sacks,0.0,,,,,
player,201610300atl,gnb,GuioLe99,tackles_combined,2,,,,,
player,201610300atl,gnb,GuioLe99,tackles_solo,1,,,,,
player,201610300atl,gnb,GuioLe99,tackles_assists,1,,,,,
player,201610300atl,gnb,GuioLe99,tackles_loss,0,,,,,
player,201610300atl,gnb,GuioLe99,qb_hits,0,,,,,
player,201610300atl,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201610300atl,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,GuioLe99,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201610300atl,gnb,GuntLa00,def_int,0,,,,,
player,201610300atl,gnb,GuntLa00,def_int_yds,0,,,,,
player,201610300atl,gnb,GuntLa00,def_int_td,0,,,,,
player,201610300atl,gnb,GuntLa00,def_int_long,0,,,,,
player,201610300atl,gnb,GuntLa00,pass_defended,2,,,,,
player,201610300atl,gnb,GuntLa00,sacks,0.0,,,,,
player,201610300atl,gnb,GuntLa00,tackles_combined,2,,,,,
player,201610300atl,gnb,GuntLa00,tackles_solo,2,,,,,
player,201610300atl,gnb,GuntLa00,tackles_assists,0,,,,,
player,201610300atl,gnb,GuntLa00,tackles_loss,0,,,,,
player,201610300atl,gnb,GuntLa00,qb_hits,0,,,,,
player,201610300atl,gnb,GuntLa00,fumbles_rec,0,,,,,
player,201610300atl,gnb,GuntLa00,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,GuntLa00,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,GuntLa00,fumbles_forced,0,,,,,
player,201610300atl,gnb,HydeMi00,def_int,0,,,,,
player,201610300atl,gnb,HydeMi00,def_int_yds,0,,,,,
player,201610300atl,gnb,HydeMi00,def_int_td,0,,,,,
player,201610300atl,gnb,HydeMi00,def_int_long,0,,,,,
player,201610300atl,gnb,HydeMi00,pass_defended,0,,,,,
player,201610300atl,gnb,HydeMi00,sacks,0.0,,,,,
player,201610300atl,gnb,HydeMi00,tackles_combined,2,,,,,
player,201610300atl,gnb,HydeMi00,tackles_solo,2,,,,,
player,201610300atl,gnb,HydeMi00,tackles_assists,0,,,,,
player,201610300atl,gnb,HydeMi00,tackles_loss,0,,,,,
player,201610300atl,gnb,HydeMi00,qb_hits,1,,,,,
player,201610300atl,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201610300atl,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201610300atl,gnb,BricKe00,def_int,0,,,,,
player,201610300atl,gnb,BricKe00,def_int_yds,0,,,,,
player,201610300atl,gnb,BricKe00,def_int_td,0,,,,,
player,201610300atl,gnb,BricKe00,def_int_long,0,,,,,
player,201610300atl,gnb,BricKe00,pass_defended,0,,,,,
player,201610300atl,gnb,BricKe00,sacks,0.0,,,,,
player,201610300atl,gnb,BricKe00,tackles_combined,1,,,,,
player,201610300atl,gnb,BricKe00,tackles_solo,1,,,,,
player,201610300atl,gnb,BricKe00,tackles_assists,0,,,,,
player,201610300atl,gnb,BricKe00,tackles_loss,0,,,,,
player,201610300atl,gnb,BricKe00,qb_hits,0,,,,,
player,201610300atl,gnb,BricKe00,fumbles_rec,0,,,,,
player,201610300atl,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,BricKe00,fumbles_forced,0,,,,,
player,201610300atl,gnb,ClarKe01,def_int,0,,,,,
player,201610300atl,gnb,ClarKe01,def_int_yds,0,,,,,
player,201610300atl,gnb,ClarKe01,def_int_td,0,,,,,
player,201610300atl,gnb,ClarKe01,def_int_long,0,,,,,
player,201610300atl,gnb,ClarKe01,pass_defended,0,,,,,
player,201610300atl,gnb,ClarKe01,sacks,0.0,,,,,
player,201610300atl,gnb,ClarKe01,tackles_combined,1,,,,,
player,201610300atl,gnb,ClarKe01,tackles_solo,0,,,,,
player,201610300atl,gnb,ClarKe01,tackles_assists,1,,,,,
player,201610300atl,gnb,ClarKe01,tackles_loss,0,,,,,
player,201610300atl,gnb,ClarKe01,qb_hits,0,,,,,
player,201610300atl,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201610300atl,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201610300atl,gnb,PennMi00,def_int,0,,,,,
player,201610300atl,gnb,PennMi00,def_int_yds,0,,,,,
player,201610300atl,gnb,PennMi00,def_int_td,0,,,,,
player,201610300atl,gnb,PennMi00,def_int_long,0,,,,,
player,201610300atl,gnb,PennMi00,pass_defended,0,,,,,
player,201610300atl,gnb,PennMi00,sacks,0.0,,,,,
player,201610300atl,gnb,PennMi00,tackles_combined,1,,,,,
player,201610300atl,gnb,PennMi00,tackles_solo,0,,,,,
player,201610300atl,gnb,PennMi00,tackles_assists,1,,,,,
player,201610300atl,gnb,PennMi00,tackles_loss,0,,,,,
player,201610300atl,gnb,PennMi00,qb_hits,0,,,,,
player,201610300atl,gnb,PennMi00,fumbles_rec,0,,,,,
player,201610300atl,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,PennMi00,fumbles_forced,0,,,,,
player,201610300atl,gnb,PerrNi00,def_int,0,,,,,
player,201610300atl,gnb,PerrNi00,def_int_yds,0,,,,,
player,201610300atl,gnb,PerrNi00,def_int_td,0,,,,,
player,201610300atl,gnb,PerrNi00,def_int_long,0,,,,,
player,201610300atl,gnb,PerrNi00,pass_defended,1,,,,,
player,201610300atl,gnb,PerrNi00,sacks,0.0,,,,,
player,201610300atl,gnb,PerrNi00,tackles_combined,1,,,,,
player,201610300atl,gnb,PerrNi00,tackles_solo,1,,,,,
player,201610300atl,gnb,PerrNi00,tackles_assists,0,,,,,
player,201610300atl,gnb,PerrNi00,tackles_loss,0,,,,,
player,201610300atl,gnb,PerrNi00,qb_hits,0,,,,,
player,201610300atl,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201610300atl,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201610300atl,gnb,JoneDa03,def_int,0,,,,,
player,201610300atl,gnb,JoneDa03,def_int_yds,0,,,,,
player,201610300atl,gnb,JoneDa03,def_int_td,0,,,,,
player,201610300atl,gnb,JoneDa03,def_int_long,0,,,,,
player,201610300atl,gnb,JoneDa03,pass_defended,0,,,,,
player,201610300atl,gnb,JoneDa03,sacks,0.0,,,,,
player,201610300atl,gnb,JoneDa03,tackles_combined,0,,,,,
player,201610300atl,gnb,JoneDa03,tackles_solo,0,,,,,
player,201610300atl,gnb,JoneDa03,tackles_assists,0,,,,,
player,201610300atl,gnb,JoneDa03,tackles_loss,0,,,,,
player,201610300atl,gnb,JoneDa03,qb_hits,2,,,,,
player,201610300atl,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201610300atl,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201610300atl,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201610300atl,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201610300atl,atl,ClayAd00,def_int,0,,,,,
player,201610300atl,atl,ClayAd00,def_int_yds,0,,,,,
player,201610300atl,atl,ClayAd00,def_int_td,0,,,,,
player,201610300atl,atl,ClayAd00,def_int_long,0,,,,,
player,201610300atl,atl,ClayAd00,pass_defended,0,,,,,
player,201610300atl,atl,ClayAd00,sacks,2.0,,,,,
player,201610300atl,atl,ClayAd00,tackles_combined,3,,,,,
player,201610300atl,atl,ClayAd00,tackles_solo,3,,,,,
player,201610300atl,atl,ClayAd00,tackles_assists,0,,,,,
player,201610300atl,atl,ClayAd00,tackles_loss,2,,,,,
player,201610300atl,atl,ClayAd00,qb_hits,2,,,,,
player,201610300atl,atl,ClayAd00,fumbles_rec,0,,,,,
player,201610300atl,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,ClayAd00,fumbles_forced,0,,,,,
player,201610300atl,atl,BeasVi00,def_int,0,,,,,
player,201610300atl,atl,BeasVi00,def_int_yds,0,,,,,
player,201610300atl,atl,BeasVi00,def_int_td,0,,,,,
player,201610300atl,atl,BeasVi00,def_int_long,0,,,,,
player,201610300atl,atl,BeasVi00,pass_defended,0,,,,,
player,201610300atl,atl,BeasVi00,sacks,1.0,,,,,
player,201610300atl,atl,BeasVi00,tackles_combined,3,,,,,
player,201610300atl,atl,BeasVi00,tackles_solo,2,,,,,
player,201610300atl,atl,BeasVi00,tackles_assists,1,,,,,
player,201610300atl,atl,BeasVi00,tackles_loss,1,,,,,
player,201610300atl,atl,BeasVi00,qb_hits,1,,,,,
player,201610300atl,atl,BeasVi00,fumbles_rec,0,,,,,
player,201610300atl,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,BeasVi00,fumbles_forced,0,,,,,
player,201610300atl,atl,NealKe01,def_int,0,,,,,
player,201610300atl,atl,NealKe01,def_int_yds,0,,,,,
player,201610300atl,atl,NealKe01,def_int_td,0,,,,,
player,201610300atl,atl,NealKe01,def_int_long,0,,,,,
player,201610300atl,atl,NealKe01,pass_defended,0,,,,,
player,201610300atl,atl,NealKe01,sacks,0.0,,,,,
player,201610300atl,atl,NealKe01,tackles_combined,8,,,,,
player,201610300atl,atl,NealKe01,tackles_solo,4,,,,,
player,201610300atl,atl,NealKe01,tackles_assists,4,,,,,
player,201610300atl,atl,NealKe01,tackles_loss,0,,,,,
player,201610300atl,atl,NealKe01,qb_hits,0,,,,,
player,201610300atl,atl,NealKe01,fumbles_rec,0,,,,,
player,201610300atl,atl,NealKe01,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,NealKe01,fumbles_rec_td,0,,,,,
player,201610300atl,atl,NealKe01,fumbles_forced,1,,,,,
player,201610300atl,atl,PoolBr01,def_int,0,,,,,
player,201610300atl,atl,PoolBr01,def_int_yds,0,,,,,
player,201610300atl,atl,PoolBr01,def_int_td,0,,,,,
player,201610300atl,atl,PoolBr01,def_int_long,0,,,,,
player,201610300atl,atl,PoolBr01,pass_defended,0,,,,,
player,201610300atl,atl,PoolBr01,sacks,0.0,,,,,
player,201610300atl,atl,PoolBr01,tackles_combined,6,,,,,
player,201610300atl,atl,PoolBr01,tackles_solo,5,,,,,
player,201610300atl,atl,PoolBr01,tackles_assists,1,,,,,
player,201610300atl,atl,PoolBr01,tackles_loss,1,,,,,
player,201610300atl,atl,PoolBr01,qb_hits,0,,,,,
player,201610300atl,atl,PoolBr01,fumbles_rec,0,,,,,
player,201610300atl,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201610300atl,atl,PoolBr01,fumbles_forced,0,,,,,
player,201610300atl,atl,AlfoRo00,def_int,0,,,,,
player,201610300atl,atl,AlfoRo00,def_int_yds,0,,,,,
player,201610300atl,atl,AlfoRo00,def_int_td,0,,,,,
player,201610300atl,atl,AlfoRo00,def_int_long,0,,,,,
player,201610300atl,atl,AlfoRo00,pass_defended,1,,,,,
player,201610300atl,atl,AlfoRo00,sacks,0.0,,,,,
player,201610300atl,atl,AlfoRo00,tackles_combined,5,,,,,
player,201610300atl,atl,AlfoRo00,tackles_solo,5,,,,,
player,201610300atl,atl,AlfoRo00,tackles_assists,0,,,,,
player,201610300atl,atl,AlfoRo00,tackles_loss,0,,,,,
player,201610300atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201610300atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201610300atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201610300atl,atl,CampDe00,def_int,0,,,,,
player,201610300atl,atl,CampDe00,def_int_yds,0,,,,,
player,201610300atl,atl,CampDe00,def_int_td,0,,,,,
player,201610300atl,atl,CampDe00,def_int_long,0,,,,,
player,201610300atl,atl,CampDe00,pass_defended,0,,,,,
player,201610300atl,atl,CampDe00,sacks,0.0,,,,,
player,201610300atl,atl,CampDe00,tackles_combined,5,,,,,
player,201610300atl,atl,CampDe00,tackles_solo,4,,,,,
player,201610300atl,atl,CampDe00,tackles_assists,1,,,,,
player,201610300atl,atl,CampDe00,tackles_loss,1,,,,,
player,201610300atl,atl,CampDe00,qb_hits,0,,,,,
player,201610300atl,atl,CampDe00,fumbles_rec,0,,,,,
player,201610300atl,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,CampDe00,fumbles_forced,0,,,,,
player,201610300atl,atl,AlleRi00,def_int,0,,,,,
player,201610300atl,atl,AlleRi00,def_int_yds,0,,,,,
player,201610300atl,atl,AlleRi00,def_int_td,0,,,,,
player,201610300atl,atl,AlleRi00,def_int_long,0,,,,,
player,201610300atl,atl,AlleRi00,pass_defended,0,,,,,
player,201610300atl,atl,AlleRi00,sacks,0.0,,,,,
player,201610300atl,atl,AlleRi00,tackles_combined,4,,,,,
player,201610300atl,atl,AlleRi00,tackles_solo,4,,,,,
player,201610300atl,atl,AlleRi00,tackles_assists,0,,,,,
player,201610300atl,atl,AlleRi00,tackles_loss,0,,,,,
player,201610300atl,atl,AlleRi00,qb_hits,0,,,,,
player,201610300atl,atl,AlleRi00,fumbles_rec,0,,,,,
player,201610300atl,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,AlleRi00,fumbles_forced,0,,,,,
player,201610300atl,atl,JoneDe01,def_int,0,,,,,
player,201610300atl,atl,JoneDe01,def_int_yds,0,,,,,
player,201610300atl,atl,JoneDe01,def_int_td,0,,,,,
player,201610300atl,atl,JoneDe01,def_int_long,0,,,,,
player,201610300atl,atl,JoneDe01,pass_defended,1,,,,,
player,201610300atl,atl,JoneDe01,sacks,0.0,,,,,
player,201610300atl,atl,JoneDe01,tackles_combined,4,,,,,
player,201610300atl,atl,JoneDe01,tackles_solo,3,,,,,
player,201610300atl,atl,JoneDe01,tackles_assists,1,,,,,
player,201610300atl,atl,JoneDe01,tackles_loss,2,,,,,
player,201610300atl,atl,JoneDe01,qb_hits,0,,,,,
player,201610300atl,atl,JoneDe01,fumbles_rec,0,,,,,
player,201610300atl,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201610300atl,atl,JoneDe01,fumbles_forced,0,,,,,
player,201610300atl,atl,TrufDe00,def_int,0,,,,,
player,201610300atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201610300atl,atl,TrufDe00,def_int_td,0,,,,,
player,201610300atl,atl,TrufDe00,def_int_long,0,,,,,
player,201610300atl,atl,TrufDe00,pass_defended,0,,,,,
player,201610300atl,atl,TrufDe00,sacks,0.0,,,,,
player,201610300atl,atl,TrufDe00,tackles_combined,4,,,,,
player,201610300atl,atl,TrufDe00,tackles_solo,4,,,,,
player,201610300atl,atl,TrufDe00,tackles_assists,0,,,,,
player,201610300atl,atl,TrufDe00,tackles_loss,0,,,,,
player,201610300atl,atl,TrufDe00,qb_hits,0,,,,,
player,201610300atl,atl,TrufDe00,fumbles_rec,0,,,,,
player,201610300atl,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201610300atl,atl,UpshCo00,def_int,0,,,,,
player,201610300atl,atl,UpshCo00,def_int_yds,0,,,,,
player,201610300atl,atl,UpshCo00,def_int_td,0,,,,,
player,201610300atl,atl,UpshCo00,def_int_long,0,,,,,
player,201610300atl,atl,UpshCo00,pass_defended,0,,,,,
player,201610300atl,atl,UpshCo00,sacks,0.0,,,,,
player,201610300atl,atl,UpshCo00,tackles_combined,3,,,,,
player,201610300atl,atl,UpshCo00,tackles_solo,2,,,,,
player,201610300atl,atl,UpshCo00,tackles_assists,1,,,,,
player,201610300atl,atl,UpshCo00,tackles_loss,0,,,,,
player,201610300atl,atl,UpshCo00,qb_hits,0,,,,,
player,201610300atl,atl,UpshCo00,fumbles_rec,0,,,,,
player,201610300atl,atl,UpshCo00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,UpshCo00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,UpshCo00,fumbles_forced,0,,,,,
player,201610300atl,atl,IshmKe00,def_int,0,,,,,
player,201610300atl,atl,IshmKe00,def_int_yds,0,,,,,
player,201610300atl,atl,IshmKe00,def_int_td,0,,,,,
player,201610300atl,atl,IshmKe00,def_int_long,0,,,,,
player,201610300atl,atl,IshmKe00,pass_defended,0,,,,,
player,201610300atl,atl,IshmKe00,sacks,0.0,,,,,
player,201610300atl,atl,IshmKe00,tackles_combined,2,,,,,
player,201610300atl,atl,IshmKe00,tackles_solo,2,,,,,
player,201610300atl,atl,IshmKe00,tackles_assists,0,,,,,
player,201610300atl,atl,IshmKe00,tackles_loss,0,,,,,
player,201610300atl,atl,IshmKe00,qb_hits,0,,,,,
player,201610300atl,atl,IshmKe00,fumbles_rec,0,,,,,
player,201610300atl,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,IshmKe00,fumbles_forced,0,,,,,
player,201610300atl,atl,JarrGr00,def_int,0,,,,,
player,201610300atl,atl,JarrGr00,def_int_yds,0,,,,,
player,201610300atl,atl,JarrGr00,def_int_td,0,,,,,
player,201610300atl,atl,JarrGr00,def_int_long,0,,,,,
player,201610300atl,atl,JarrGr00,pass_defended,0,,,,,
player,201610300atl,atl,JarrGr00,sacks,0.0,,,,,
player,201610300atl,atl,JarrGr00,tackles_combined,2,,,,,
player,201610300atl,atl,JarrGr00,tackles_solo,0,,,,,
player,201610300atl,atl,JarrGr00,tackles_assists,2,,,,,
player,201610300atl,atl,JarrGr00,tackles_loss,0,,,,,
player,201610300atl,atl,JarrGr00,qb_hits,1,,,,,
player,201610300atl,atl,JarrGr00,fumbles_rec,0,,,,,
player,201610300atl,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201610300atl,atl,JarrGr00,fumbles_forced,0,,,,,
player,201610300atl,atl,BabiJo20,def_int,0,,,,,
player,201610300atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201610300atl,atl,BabiJo20,def_int_td,0,,,,,
player,201610300atl,atl,BabiJo20,def_int_long,0,,,,,
player,201610300atl,atl,BabiJo20,pass_defended,0,,,,,
player,201610300atl,atl,BabiJo20,sacks,0.0,,,,,
player,201610300atl,atl,BabiJo20,tackles_combined,1,,,,,
player,201610300atl,atl,BabiJo20,tackles_solo,1,,,,,
player,201610300atl,atl,BabiJo20,tackles_assists,0,,,,,
player,201610300atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201610300atl,atl,BabiJo20,qb_hits,0,,,,,
player,201610300atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201610300atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201610300atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201610300atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201610300atl,atl,GoodC.00,def_int,0,,,,,
player,201610300atl,atl,GoodC.00,def_int_yds,0,,,,,
player,201610300atl,atl,GoodC.00,def_int_td,0,,,,,
player,201610300atl,atl,GoodC.00,def_int_long,0,,,,,
