game,2016,7,20161023,201610230det,was,"Washington Redskins",17,det,"Detroit Lions",20
player,201610230det,was,BlacWi20,fumbles_rec_td,0,,,,,
player,201610230det,was,BlacWi20,fumbles_forced,0,,,,,
player,201610230det,was,BakeCh99,def_int,0,,,,,
player,201610230det,was,BakeCh99,def_int_yds,0,,,,,
player,201610230det,was,BakeCh99,def_int_td,0,,,,,
player,201610230det,was,BakeCh99,def_int_long,0,,,,,
player,201610230det,was,BakeCh99,pass_defended,0,,,,,
player,201610230det,was,BakeCh99,sacks,0.0,,,,,
player,201610230det,was,BakeCh99,tackles_combined,3,,,,,
player,201610230det,was,BakeCh99,tackles_solo,2,,,,,
player,201610230det,was,BakeCh99,tackles_assists,1,,,,,
player,201610230det,was,BakeCh99,tackles_loss,0,,,,,
player,201610230det,was,BakeCh99,qb_hits,0,,,,,
player,201610230det,was,BakeCh99,fumbles_rec,0,,,,,
player,201610230det,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201610230det,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201610230det,was,BakeCh99,fumbles_forced,0,,,,,
player,201610230det,was,BreeBa00,def_int,0,,,,,
player,201610230det,was,BreeBa00,def_int_yds,0,,,,,
player,201610230det,was,BreeBa00,def_int_td,0,,,,,
player,201610230det,was,BreeBa00,def_int_long,0,,,,,
player,201610230det,was,BreeBa00,pass_defended,1,,,,,
player,201610230det,was,BreeBa00,sacks,0.0,,,,,
player,201610230det,was,BreeBa00,tackles_combined,3,,,,,
player,201610230det,was,BreeBa00,tackles_solo,3,,,,,
player,201610230det,was,BreeBa00,tackles_assists,0,,,,,
player,201610230det,was,BreeBa00,tackles_loss,0,,,,,
player,201610230det,was,BreeBa00,qb_hits,0,,,,,
player,201610230det,was,BreeBa00,fumbles_rec,0,,,,,
player,201610230det,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201610230det,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201610230det,was,BreeBa00,fumbles_forced,0,,,,,
player,201610230det,was,DunbQu00,def_int,0,,,,,
player,201610230det,was,DunbQu00,def_int_yds,0,,,,,
player,201610230det,was,DunbQu00,def_int_td,0,,,,,
player,201610230det,was,DunbQu00,def_int_long,0,,,,,
player,201610230det,was,DunbQu00,pass_defended,0,,,,,
player,201610230det,was,DunbQu00,sacks,0.0,,,,,
player,201610230det,was,DunbQu00,tackles_combined,3,,,,,
player,201610230det,was,DunbQu00,tackles_solo,2,,,,,
player,201610230det,was,DunbQu00,tackles_assists,1,,,,,
player,201610230det,was,DunbQu00,tackles_loss,0,,,,,
player,201610230det,was,DunbQu00,qb_hits,0,,,,,
player,201610230det,was,DunbQu00,fumbles_rec,0,,,,,
player,201610230det,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201610230det,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201610230det,was,DunbQu00,fumbles_forced,0,,,,,
player,201610230det,was,HoodEv99,def_int,0,,,,,
player,201610230det,was,HoodEv99,def_int_yds,0,,,,,
player,201610230det,was,HoodEv99,def_int_td,0,,,,,
player,201610230det,was,HoodEv99,def_int_long,0,,,,,
player,201610230det,was,HoodEv99,pass_defended,0,,,,,
player,201610230det,was,HoodEv99,sacks,0.0,,,,,
player,201610230det,was,HoodEv99,tackles_combined,2,,,,,
player,201610230det,was,HoodEv99,tackles_solo,1,,,,,
player,201610230det,was,HoodEv99,tackles_assists,1,,,,,
player,201610230det,was,HoodEv99,tackles_loss,0,,,,,
player,201610230det,was,HoodEv99,qb_hits,0,,,,,
player,201610230det,was,HoodEv99,fumbles_rec,0,,,,,
player,201610230det,was,HoodEv99,fumbles_rec_yds,0,,,,,
player,201610230det,was,HoodEv99,fumbles_rec_td,0,,,,,
player,201610230det,was,HoodEv99,fumbles_forced,0,,,,,
player,201610230det,was,JenkCu20,def_int,0,,,,,
player,201610230det,was,JenkCu20,def_int_yds,0,,,,,
player,201610230det,was,JenkCu20,def_int_td,0,,,,,
player,201610230det,was,JenkCu20,def_int_long,0,,,,,
player,201610230det,was,JenkCu20,pass_defended,0,,,,,
player,201610230det,was,JenkCu20,sacks,0.0,,,,,
player,201610230det,was,JenkCu20,tackles_combined,2,,,,,
player,201610230det,was,JenkCu20,tackles_solo,1,,,,,
player,201610230det,was,JenkCu20,tackles_assists,1,,,,,
player,201610230det,was,JenkCu20,tackles_loss,0,,,,,
player,201610230det,was,JenkCu20,qb_hits,0,,,,,
player,201610230det,was,JenkCu20,fumbles_rec,0,,,,,
player,201610230det,was,JenkCu20,fumbles_rec_yds,0,,,,,
player,201610230det,was,JenkCu20,fumbles_rec_td,0,,,,,
player,201610230det,was,JenkCu20,fumbles_forced,0,,,,,
player,201610230det,was,CravSu00,def_int,0,,,,,
player,201610230det,was,CravSu00,def_int_yds,0,,,,,
player,201610230det,was,CravSu00,def_int_td,0,,,,,
player,201610230det,was,CravSu00,def_int_long,0,,,,,
player,201610230det,was,CravSu00,pass_defended,0,,,,,
player,201610230det,was,CravSu00,sacks,0.0,,,,,
player,201610230det,was,CravSu00,tackles_combined,1,,,,,
player,201610230det,was,CravSu00,tackles_solo,1,,,,,
player,201610230det,was,CravSu00,tackles_assists,0,,,,,
player,201610230det,was,CravSu00,tackles_loss,0,,,,,
player,201610230det,was,CravSu00,qb_hits,1,,,,,
player,201610230det,was,CravSu00,fumbles_rec,0,,,,,
player,201610230det,was,CravSu00,fumbles_rec_yds,0,,,,,
player,201610230det,was,CravSu00,fumbles_rec_td,0,,,,,
player,201610230det,was,CravSu00,fumbles_forced,0,,,,,
player,201610230det,was,IhenDu00,def_int,0,,,,,
player,201610230det,was,IhenDu00,def_int_yds,0,,,,,
player,201610230det,was,IhenDu00,def_int_td,0,,,,,
player,201610230det,was,IhenDu00,def_int_long,0,,,,,
player,201610230det,was,IhenDu00,pass_defended,0,,,,,
player,201610230det,was,IhenDu00,sacks,0.0,,,,,
player,201610230det,was,IhenDu00,tackles_combined,1,,,,,
player,201610230det,was,IhenDu00,tackles_solo,1,,,,,
player,201610230det,was,IhenDu00,tackles_assists,0,,,,,
player,201610230det,was,IhenDu00,tackles_loss,0,,,,,
player,201610230det,was,IhenDu00,qb_hits,0,,,,,
player,201610230det,was,IhenDu00,fumbles_rec,0,,,,,
player,201610230det,was,IhenDu00,fumbles_rec_yds,0,,,,,
player,201610230det,was,IhenDu00,fumbles_rec_td,0,,,,,
player,201610230det,was,IhenDu00,fumbles_forced,0,,,,,
player,201610230det,was,IoanMa01,def_int,0,,,,,
player,201610230det,was,IoanMa01,def_int_yds,0,,,,,
player,201610230det,was,IoanMa01,def_int_td,0,,,,,
player,201610230det,was,IoanMa01,def_int_long,0,,,,,
player,201610230det,was,IoanMa01,pass_defended,0,,,,,
player,201610230det,was,IoanMa01,sacks,0.0,,,,,
player,201610230det,was,IoanMa01,tackles_combined,1,,,,,
player,201610230det,was,IoanMa01,tackles_solo,1,,,,,
player,201610230det,was,IoanMa01,tackles_assists,0,,,,,
player,201610230det,was,IoanMa01,tackles_loss,0,,,,,
player,201610230det,was,IoanMa01,qb_hits,0,,,,,
player,201610230det,was,IoanMa01,fumbles_rec,0,,,,,
player,201610230det,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201610230det,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201610230det,was,IoanMa01,fumbles_forced,0,,,,,
player,201610230det,was,NormJo01,def_int,0,,,,,
player,201610230det,was,NormJo01,def_int_yds,0,,,,,
player,201610230det,was,NormJo01,def_int_td,0,,,,,
player,201610230det,was,NormJo01,def_int_long,0,,,,,
player,201610230det,was,NormJo01,pass_defended,0,,,,,
player,201610230det,was,NormJo01,sacks,0.0,,,,,
player,201610230det,was,NormJo01,tackles_combined,1,,,,,
player,201610230det,was,NormJo01,tackles_solo,1,,,,,
player,201610230det,was,NormJo01,tackles_assists,0,,,,,
player,201610230det,was,NormJo01,tackles_loss,0,,,,,
player,201610230det,was,NormJo01,qb_hits,0,,,,,
player,201610230det,was,NormJo01,fumbles_rec,0,,,,,
player,201610230det,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201610230det,was,NormJo01,fumbles_rec_td,0,,,,,
player,201610230det,was,NormJo01,fumbles_forced,0,,,,,
player,201610230det,was,CousKi00,def_int,0,,,,,
player,201610230det,was,CousKi00,def_int_yds,,,,,,
player,201610230det,was,CousKi00,def_int_td,0,,,,,
player,201610230det,was,CousKi00,def_int_long,0,,,,,
player,201610230det,was,CousKi00,pass_defended,0,,,,,
player,201610230det,was,CousKi00,sacks,0.0,,,,,
player,201610230det,was,CousKi00,tackles_combined,0,,,,,
player,201610230det,was,CousKi00,tackles_solo,0,,,,,
player,201610230det,was,CousKi00,tackles_assists,0,,,,,
player,201610230det,was,CousKi00,tackles_loss,,,,,,
player,201610230det,was,CousKi00,qb_hits,,,,,,
player,201610230det,was,CousKi00,fumbles_rec,1,,,,,
player,201610230det,was,CousKi00,fumbles_rec_yds,-4,,,,,
player,201610230det,was,CousKi00,fumbles_rec_td,0,,,,,
player,201610230det,was,CousKi00,fumbles_forced,0,,,,,
player,201610230det,was,ToleGr99,def_int,0,,,,,
player,201610230det,was,ToleGr99,def_int_yds,0,,,,,
player,201610230det,was,ToleGr99,def_int_td,0,,,,,
player,201610230det,was,ToleGr99,def_int_long,0,,,,,
player,201610230det,was,ToleGr99,pass_defended,1,,,,,
player,201610230det,was,ToleGr99,sacks,0.0,,,,,
player,201610230det,was,ToleGr99,tackles_combined,0,,,,,
player,201610230det,was,ToleGr99,tackles_solo,0,,,,,
player,201610230det,was,ToleGr99,tackles_assists,0,,,,,
player,201610230det,was,ToleGr99,tackles_loss,0,,,,,
player,201610230det,was,ToleGr99,qb_hits,0,,,,,
player,201610230det,was,ToleGr99,fumbles_rec,0,,,,,
player,201610230det,was,ToleGr99,fumbles_rec_yds,0,,,,,
player,201610230det,was,ToleGr99,fumbles_rec_td,0,,,,,
player,201610230det,was,ToleGr99,fumbles_forced,0,,,,,
player,201610230det,det,BushRa00,def_int,0,,,,,
player,201610230det,det,BushRa00,def_int_yds,0,,,,,
player,201610230det,det,BushRa00,def_int_td,0,,,,,
player,201610230det,det,BushRa00,def_int_long,0,,,,,
player,201610230det,det,BushRa00,pass_defended,0,,,,,
player,201610230det,det,BushRa00,sacks,1.0,,,,,
player,201610230det,det,BushRa00,tackles_combined,6,,,,,
player,201610230det,det,BushRa00,tackles_solo,3,,,,,
player,201610230det,det,BushRa00,tackles_assists,3,,,,,
player,201610230det,det,BushRa00,tackles_loss,1,,,,,
player,201610230det,det,BushRa00,qb_hits,1,,,,,
player,201610230det,det,BushRa00,fumbles_rec,0,,,,,
player,201610230det,det,BushRa00,fumbles_rec_yds,0,,,,,
player,201610230det,det,BushRa00,fumbles_rec_td,0,,,,,
player,201610230det,det,BushRa00,fumbles_forced,0,,,,,
player,201610230det,det,BryaAr00,def_int,0,,,,,
player,201610230det,det,BryaAr00,def_int_yds,0,,,,,
player,201610230det,det,BryaAr00,def_int_td,0,,,,,
player,201610230det,det,BryaAr00,def_int_long,0,,,,,
player,201610230det,det,BryaAr00,pass_defended,0,,,,,
player,201610230det,det,BryaAr00,sacks,1.0,,,,,
player,201610230det,det,BryaAr00,tackles_combined,2,,,,,
player,201610230det,det,BryaAr00,tackles_solo,2,,,,,
player,201610230det,det,BryaAr00,tackles_assists,0,,,,,
player,201610230det,det,BryaAr00,tackles_loss,1,,,,,
player,201610230det,det,BryaAr00,qb_hits,1,,,,,
player,201610230det,det,BryaAr00,fumbles_rec,0,,,,,
player,201610230det,det,BryaAr00,fumbles_rec_yds,0,,,,,
player,201610230det,det,BryaAr00,fumbles_rec_td,0,,,,,
player,201610230det,det,BryaAr00,fumbles_forced,1,,,,,
player,201610230det,det,WhitTa00,def_int,0,,,,,
player,201610230det,det,WhitTa00,def_int_yds,0,,,,,
player,201610230det,det,WhitTa00,def_int_td,0,,,,,
player,201610230det,det,WhitTa00,def_int_long,0,,,,,
player,201610230det,det,WhitTa00,pass_defended,1,,,,,
player,201610230det,det,WhitTa00,sacks,0.0,,,,,
player,201610230det,det,WhitTa00,tackles_combined,12,,,,,
player,201610230det,det,WhitTa00,tackles_solo,8,,,,,
player,201610230det,det,WhitTa00,tackles_assists,4,,,,,
player,201610230det,det,WhitTa00,tackles_loss,0,,,,,
player,201610230det,det,WhitTa00,qb_hits,0,,,,,
player,201610230det,det,WhitTa00,fumbles_rec,0,,,,,
player,201610230det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201610230det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201610230det,det,WhitTa00,fumbles_forced,0,,,,,
player,201610230det,det,LawsNe00,def_int,0,,,,,
player,201610230det,det,LawsNe00,def_int_yds,0,,,,,
player,201610230det,det,LawsNe00,def_int_td,0,,,,,
player,201610230det,det,LawsNe00,def_int_long,0,,,,,
player,201610230det,det,LawsNe00,pass_defended,0,,,,,
player,201610230det,det,LawsNe00,sacks,0.0,,,,,
player,201610230det,det,LawsNe00,tackles_combined,6,,,,,
player,201610230det,det,LawsNe00,tackles_solo,5,,,,,
player,201610230det,det,LawsNe00,tackles_assists,1,,,,,
player,201610230det,det,LawsNe00,tackles_loss,0,,,,,
player,201610230det,det,LawsNe00,qb_hits,0,,,,,
player,201610230det,det,LawsNe00,fumbles_rec,0,,,,,
player,201610230det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201610230det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201610230det,det,LawsNe00,fumbles_forced,0,,,,,
player,201610230det,det,BadeJo00,def_int,0,,,,,
player,201610230det,det,BadeJo00,def_int_yds,0,,,,,
player,201610230det,det,BadeJo00,def_int_td,0,,,,,
player,201610230det,det,BadeJo00,def_int_long,0,,,,,
player,201610230det,det,BadeJo00,pass_defended,1,,,,,
player,201610230det,det,BadeJo00,sacks,0.0,,,,,
player,201610230det,det,BadeJo00,tackles_combined,5,,,,,
player,201610230det,det,BadeJo00,tackles_solo,4,,,,,
player,201610230det,det,BadeJo00,tackles_assists,1,,,,,
player,201610230det,det,BadeJo00,tackles_loss,0,,,,,
player,201610230det,det,BadeJo00,qb_hits,0,,,,,
player,201610230det,det,BadeJo00,fumbles_rec,0,,,,,
player,201610230det,det,BadeJo00,fumbles_rec_yds,0,,,,,
player,201610230det,det,BadeJo00,fumbles_rec_td,0,,,,,
player,201610230det,det,BadeJo00,fumbles_forced,0,,,,,
player,201610230det,det,DiggQu00,def_int,0,,,,,
player,201610230det,det,DiggQu00,def_int_yds,0,,,,,
player,201610230det,det,DiggQu00,def_int_td,0,,,,,
player,201610230det,det,DiggQu00,def_int_long,0,,,,,
player,201610230det,det,DiggQu00,pass_defended,0,,,,,
player,201610230det,det,DiggQu00,sacks,0.0,,,,,
player,201610230det,det,DiggQu00,tackles_combined,5,,,,,
player,201610230det,det,DiggQu00,tackles_solo,3,,,,,
player,201610230det,det,DiggQu00,tackles_assists,2,,,,,
player,201610230det,det,DiggQu00,tackles_loss,0,,,,,
player,201610230det,det,DiggQu00,qb_hits,0,,,,,
player,201610230det,det,DiggQu00,fumbles_rec,0,,,,,
player,201610230det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201610230det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201610230det,det,DiggQu00,fumbles_forced,0,,,,,
player,201610230det,det,QuinGl99,def_int,0,,,,,
player,201610230det,det,QuinGl99,def_int_yds,0,,,,,
player,201610230det,det,QuinGl99,def_int_td,0,,,,,
player,201610230det,det,QuinGl99,def_int_long,0,,,,,
player,201610230det,det,QuinGl99,pass_defended,0,,,,,
player,201610230det,det,QuinGl99,sacks,0.0,,,,,
player,201610230det,det,QuinGl99,tackles_combined,4,,,,,
player,201610230det,det,QuinGl99,tackles_solo,2,,,,,
player,201610230det,det,QuinGl99,tackles_assists,2,,,,,
player,201610230det,det,QuinGl99,tackles_loss,0,,,,,
player,201610230det,det,QuinGl99,qb_hits,0,,,,,
player,201610230det,det,QuinGl99,fumbles_rec,0,,,,,
player,201610230det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201610230det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201610230det,det,QuinGl99,fumbles_forced,0,,,,,
player,201610230det,det,WilsTa00,def_int,0,,,,,
player,201610230det,det,WilsTa00,def_int_yds,0,,,,,
player,201610230det,det,WilsTa00,def_int_td,0,,,,,
player,201610230det,det,WilsTa00,def_int_long,0,,,,,
player,201610230det,det,WilsTa00,pass_defended,0,,,,,
player,201610230det,det,WilsTa00,sacks,0.0,,,,,
player,201610230det,det,WilsTa00,tackles_combined,4,,,,,
player,201610230det,det,WilsTa00,tackles_solo,3,,,,,
player,201610230det,det,WilsTa00,tackles_assists,1,,,,,
player,201610230det,det,WilsTa00,tackles_loss,0,,,,,
player,201610230det,det,WilsTa00,qb_hits,0,,,,,
player,201610230det,det,WilsTa00,fumbles_rec,1,,,,,
player,201610230det,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201610230det,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201610230det,det,WilsTa00,fumbles_forced,0,,,,,
player,201610230det,det,CharSt00,def_int,0,,,,,
player,201610230det,det,CharSt00,def_int_yds,0,,,,,
player,201610230det,det,CharSt00,def_int_td,0,,,,,
player,201610230det,det,CharSt00,def_int_long,0,,,,,
player,201610230det,det,CharSt00,pass_defended,0,,,,,
player,201610230det,det,CharSt00,sacks,0.0,,,,,
player,201610230det,det,CharSt00,tackles_combined,3,,,,,
player,201610230det,det,CharSt00,tackles_solo,2,,,,,
player,201610230det,det,CharSt00,tackles_assists,1,,,,,
player,201610230det,det,CharSt00,tackles_loss,0,,,,,
player,201610230det,det,CharSt00,qb_hits,0,,,,,
player,201610230det,det,CharSt00,fumbles_rec,0,,,,,
player,201610230det,det,CharSt00,fumbles_rec_yds,0,,,,,
player,201610230det,det,CharSt00,fumbles_rec_td,0,,,,,
player,201610230det,det,CharSt00,fumbles_forced,0,,,,,
player,201610230det,det,HydeKe01,def_int,0,,,,,
player,201610230det,det,HydeKe01,def_int_yds,0,,,,,
player,201610230det,det,HydeKe01,def_int_td,0,,,,,
player,201610230det,det,HydeKe01,def_int_long,0,,,,,
player,201610230det,det,HydeKe01,pass_defended,0,,,,,
player,201610230det,det,HydeKe01,sacks,0.0,,,,,
player,201610230det,det,HydeKe01,tackles_combined,3,,,,,
player,201610230det,det,HydeKe01,tackles_solo,3,,,,,
player,201610230det,det,HydeKe01,tackles_assists,0,,,,,
player,201610230det,det,HydeKe01,tackles_loss,0,,,,,
player,201610230det,det,HydeKe01,qb_hits,2,,,,,
player,201610230det,det,HydeKe01,fumbles_rec,1,,,,,
player,201610230det,det,HydeKe01,fumbles_rec_yds,0,,,,,
player,201610230det,det,HydeKe01,fumbles_rec_td,0,,,,,
player,201610230det,det,HydeKe01,fumbles_forced,0,,,,,
player,201610230det,det,ThorKh00,def_int,0,,,,,
player,201610230det,det,ThorKh00,def_int_yds,0,,,,,
player,201610230det,det,ThorKh00,def_int_td,0,,,,,
player,201610230det,det,ThorKh00,def_int_long,0,,,,,
player,201610230det,det,ThorKh00,pass_defended,0,,,,,
player,201610230det,det,ThorKh00,sacks,0.0,,,,,
player,201610230det,det,ThorKh00,tackles_combined,3,,,,,
player,201610230det,det,ThorKh00,tackles_solo,3,,,,,
player,201610230det,det,ThorKh00,tackles_assists,0,,,,,
player,201610230det,det,ThorKh00,tackles_loss,0,,,,,
player,201610230det,det,ThorKh00,qb_hits,0,,,,,
player,201610230det,det,ThorKh00,fumbles_rec,0,,,,,
player,201610230det,det,ThorKh00,fumbles_rec_yds,0,,,,,
player,201610230det,det,ThorKh00,fumbles_rec_td,0,,,,,
player,201610230det,det,ThorKh00,fumbles_forced,1,,,,,
player,201610230det,det,VanNKy00,def_int,0,,,,,
player,201610230det,det,VanNKy00,def_int_yds,0,,,,,
player,201610230det,det,VanNKy00,def_int_td,0,,,,,
player,201610230det,det,VanNKy00,def_int_long,0,,,,,
player,201610230det,det,VanNKy00,pass_defended,0,,,,,
player,201610230det,det,VanNKy00,sacks,0.0,,,,,
player,201610230det,det,VanNKy00,tackles_combined,3,,,,,
player,201610230det,det,VanNKy00,tackles_solo,2,,,,,
player,201610230det,det,VanNKy00,tackles_assists,1,,,,,
player,201610230det,det,VanNKy00,tackles_loss,0,,,,,
player,201610230det,det,VanNKy00,qb_hits,0,,,,,
player,201610230det,det,VanNKy00,fumbles_rec,0,,,,,
player,201610230det,det,VanNKy00,fumbles_rec_yds,0,,,,,
player,201610230det,det,VanNKy00,fumbles_rec_td,0,,,,,
player,201610230det,det,VanNKy00,fumbles_forced,0,,,,,
player,201610230det,det,AnsaEz00,def_int,0,,,,,
player,201610230det,det,AnsaEz00,def_int_yds,0,,,,,
player,201610230det,det,AnsaEz00,def_int_td,0,,,,,
player,201610230det,det,AnsaEz00,def_int_long,0,,,,,
player,201610230det,det,AnsaEz00,pass_defended,0,,,,,
player,201610230det,det,AnsaEz00,sacks,0.0,,,,,
player,201610230det,det,AnsaEz00,tackles_combined,2,,,,,
player,201610230det,det,AnsaEz00,tackles_solo,1,,,,,
player,201610230det,det,AnsaEz00,tackles_assists,1,,,,,
player,201610230det,det,AnsaEz00,tackles_loss,0,,,,,
player,201610230det,det,AnsaEz00,qb_hits,3,,,,,
player,201610230det,det,AnsaEz00,fumbles_rec,0,,,,,
player,201610230det,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201610230det,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201610230det,det,AnsaEz00,fumbles_forced,0,,,,,
player,201610230det,det,CopeBr00,def_int,0,,,,,
player,201610230det,det,CopeBr00,def_int_yds,0,,,,,
player,201610230det,det,CopeBr00,def_int_td,0,,,,,
player,201610230det,det,CopeBr00,def_int_long,0,,,,,
player,201610230det,det,CopeBr00,pass_defended,0,,,,,
player,201610230det,det,CopeBr00,sacks,0.0,,,,,
player,201610230det,det,CopeBr00,tackles_combined,2,,,,,
player,201610230det,det,CopeBr00,tackles_solo,2,,,,,
player,201610230det,det,CopeBr00,tackles_assists,0,,,,,
player,201610230det,det,CopeBr00,tackles_loss,0,,,,,
player,201610230det,det,CopeBr00,qb_hits,0,,,,,
player,201610230det,det,CopeBr00,fumbles_rec,0,,,,,
player,201610230det,det,CopeBr00,fumbles_rec_yds,0,,,,,
player,201610230det,det,CopeBr00,fumbles_rec_td,0,,,,,
player,201610230det,det,CopeBr00,fumbles_forced,1,,,,,
player,201610230det,det,RobiAS00,def_int,0,,,,,
player,201610230det,det,RobiAS00,def_int_yds,0,,,,,
player,201610230det,det,RobiAS00,def_int_td,0,,,,,
player,201610230det,det,RobiAS00,def_int_long,0,,,,,
player,201610230det,det,RobiAS00,pass_defended,0,,,,,
player,201610230det,det,RobiAS00,sacks,0.0,,,,,
player,201610230det,det,RobiAS00,tackles_combined,2,,,,,
player,201610230det,det,RobiAS00,tackles_solo,0,,,,,
player,201610230det,det,RobiAS00,tackles_assists,2,,,,,
player,201610230det,det,RobiAS00,tackles_loss,0,,,,,
player,201610230det,det,RobiAS00,qb_hits,0,,,,,
player,201610230det,det,RobiAS00,fumbles_rec,0,,,,,
player,201610230det,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201610230det,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201610230det,det,RobiAS00,fumbles_forced,0,,,,,
player,201610230det,det,SlayDa00,def_int,0,,,,,
player,201610230det,det,SlayDa00,def_int_yds,0,,,,,
player,201610230det,det,SlayDa00,def_int_td,0,,,,,
player,201610230det,det,SlayDa00,def_int_long,0,,,,,
player,201610230det,det,SlayDa00,pass_defended,1,,,,,
player,201610230det,det,SlayDa00,sacks,0.0,,,,,
player,201610230det,det,SlayDa00,tackles_combined,2,,,,,
player,201610230det,det,SlayDa00,tackles_solo,2,,,,,
player,201610230det,det,SlayDa00,tackles_assists,0,,,,,
player,201610230det,det,SlayDa00,tackles_loss,0,,,,,
player,201610230det,det,SlayDa00,qb_hits,0,,,,,
player,201610230det,det,SlayDa00,fumbles_rec,0,,,,,
player,201610230det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201610230det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201610230det,det,SlayDa00,fumbles_forced,0,,,,,
player,201610230det,det,TaylDe00,def_int,0,,,,,
player,201610230det,det,TaylDe00,def_int_yds,0,,,,,
player,201610230det,det,TaylDe00,def_int_td,0,,,,,
player,201610230det,det,TaylDe00,def_int_long,0,,,,,
player,201610230det,det,TaylDe00,pass_defended,0,,,,,
player,201610230det,det,TaylDe00,sacks,0.0,,,,,
player,201610230det,det,TaylDe00,tackles_combined,2,,,,,
player,201610230det,det,TaylDe00,tackles_solo,2,,,,,
player,201610230det,det,TaylDe00,tackles_assists,0,,,,,
player,201610230det,det,TaylDe00,tackles_loss,0,,,,,
player,201610230det,det,TaylDe00,qb_hits,1,,,,,
player,201610230det,det,TaylDe00,fumbles_rec,0,,,,,
player,201610230det,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201610230det,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201610230det,det,TaylDe00,fumbles_forced,0,,,,,
player,201610230det,det,WillAn01,def_int,0,,,,,
player,201610230det,det,WillAn01,def_int_yds,0,,,,,
player,201610230det,det,WillAn01,def_int_td,0,,,,,
player,201610230det,det,WillAn01,def_int_long,0,,,,,
player,201610230det,det,WillAn01,pass_defended,0,,,,,
player,201610230det,det,WillAn01,sacks,0.0,,,,,
player,201610230det,det,WillAn01,tackles_combined,2,,,,,
player,201610230det,det,WillAn01,tackles_solo,1,,,,,
player,201610230det,det,WillAn01,tackles_assists,1,,,,,
player,201610230det,det,WillAn01,tackles_loss,0,,,,,
player,201610230det,det,WillAn01,qb_hits,0,,,,,
player,201610230det,det,WillAn01,fumbles_rec,0,,,,,
player,201610230det,det,WillAn01,fumbles_rec_yds,0,,,,,
player,201610230det,det,WillAn01,fumbles_rec_td,0,,,,,
player,201610230det,det,WillAn01,fumbles_forced,0,,,,,
player,201610230det,det,KillMi00,def_int,0,,,,,
player,201610230det,det,KillMi00,def_int_yds,0,,,,,
player,201610230det,det,KillMi00,def_int_td,0,,,,,
player,201610230det,det,KillMi00,def_int_long,0,,,,,
player,201610230det,det,KillMi00,pass_defended,0,,,,,
player,201610230det,det,KillMi00,sacks,0.0,,,,,
player,201610230det,det,KillMi00,tackles_combined,1,,,,,
player,201610230det,det,KillMi00,tackles_solo,0,,,,,
player,201610230det,det,KillMi00,tackles_assists,1,,,,,
player,201610230det,det,KillMi00,tackles_loss,0,,,,,
player,201610230det,det,KillMi00,qb_hits,0,,,,,
player,201610230det,det,KillMi00,fumbles_rec,0,,,,,
player,201610230det,det,KillMi00,fumbles_rec_yds,0,,,,,
player,201610230det,det,KillMi00,fumbles_rec_td,0,,,,,
player,201610230det,det,KillMi00,fumbles_forced,0,,,,,
player,201610230det,det,WalkTy00,def_int,0,,,,,
player,201610230det,det,WalkTy00,def_int_yds,0,,,,,
player,201610230det,det,WalkTy00,def_int_td,0,,,,,
player,201610230det,det,WalkTy00,def_int_long,0,,,,,
player,201610230det,det,WalkTy00,pass_defended,0,,,,,
player,201610230det,det,WalkTy00,sacks,0.0,,,,,
player,201610230det,det,WalkTy00,tackles_combined,1,,,,,
player,201610230det,det,WalkTy00,tackles_solo,1,,,,,
player,201610230det,det,WalkTy00,tackles_assists,0,,,,,
player,201610230det,det,WalkTy00,tackles_loss,0,,,,,
player,201610230det,det,WalkTy00,qb_hits,1,,,,,
player,201610230det,det,WalkTy00,fumbles_rec,0,,,,,
player,201610230det,det,WalkTy00,fumbles_rec_yds,0,,,,,
player,201610230det,det,WalkTy00,fumbles_rec_td,0,,,,,
player,201610230det,det,WalkTy00,fumbles_forced,0,,,,,
