game,2016,1,20160911,201609110htx,chi,"Chicago Bears",14,htx,"Houston Texans",23
player,201609110htx,chi,GoldEd00,tackles_solo,2,,,,,
player,201609110htx,chi,GoldEd00,tackles_assists,4,,,,,
player,201609110htx,chi,GoldEd00,tackles_loss,0,,,,,
player,201609110htx,chi,GoldEd00,qb_hits,2,,,,,
player,201609110htx,chi,GoldEd00,fumbles_rec,0,,,,,
player,201609110htx,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,GoldEd00,fumbles_forced,0,,,,,
player,201609110htx,chi,FreeJe00,def_int,0,,,,,
player,201609110htx,chi,FreeJe00,def_int_yds,0,,,,,
player,201609110htx,chi,FreeJe00,def_int_td,0,,,,,
player,201609110htx,chi,FreeJe00,def_int_long,0,,,,,
player,201609110htx,chi,FreeJe00,pass_defended,0,,,,,
player,201609110htx,chi,FreeJe00,sacks,0.0,,,,,
player,201609110htx,chi,FreeJe00,tackles_combined,17,,,,,
player,201609110htx,chi,FreeJe00,tackles_solo,9,,,,,
player,201609110htx,chi,FreeJe00,tackles_assists,8,,,,,
player,201609110htx,chi,FreeJe00,tackles_loss,1,,,,,
player,201609110htx,chi,FreeJe00,qb_hits,0,,,,,
player,201609110htx,chi,FreeJe00,fumbles_rec,0,,,,,
player,201609110htx,chi,FreeJe00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,FreeJe00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,FreeJe00,fumbles_forced,0,,,,,
player,201609110htx,chi,JoneHa02,def_int,0,,,,,
player,201609110htx,chi,JoneHa02,def_int_yds,0,,,,,
player,201609110htx,chi,JoneHa02,def_int_td,0,,,,,
player,201609110htx,chi,JoneHa02,def_int_long,0,,,,,
player,201609110htx,chi,JoneHa02,pass_defended,0,,,,,
player,201609110htx,chi,JoneHa02,sacks,0.0,,,,,
player,201609110htx,chi,JoneHa02,tackles_combined,7,,,,,
player,201609110htx,chi,JoneHa02,tackles_solo,4,,,,,
player,201609110htx,chi,JoneHa02,tackles_assists,3,,,,,
player,201609110htx,chi,JoneHa02,tackles_loss,0,,,,,
player,201609110htx,chi,JoneHa02,qb_hits,0,,,,,
player,201609110htx,chi,JoneHa02,fumbles_rec,0,,,,,
player,201609110htx,chi,JoneHa02,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,JoneHa02,fumbles_rec_td,0,,,,,
player,201609110htx,chi,JoneHa02,fumbles_forced,0,,,,,
player,201609110htx,chi,AmosAd00,def_int,0,,,,,
player,201609110htx,chi,AmosAd00,def_int_yds,0,,,,,
player,201609110htx,chi,AmosAd00,def_int_td,0,,,,,
player,201609110htx,chi,AmosAd00,def_int_long,0,,,,,
player,201609110htx,chi,AmosAd00,pass_defended,0,,,,,
player,201609110htx,chi,AmosAd00,sacks,0.0,,,,,
player,201609110htx,chi,AmosAd00,tackles_combined,5,,,,,
player,201609110htx,chi,AmosAd00,tackles_solo,5,,,,,
player,201609110htx,chi,AmosAd00,tackles_assists,0,,,,,
player,201609110htx,chi,AmosAd00,tackles_loss,1,,,,,
player,201609110htx,chi,AmosAd00,qb_hits,0,,,,,
player,201609110htx,chi,AmosAd00,fumbles_rec,0,,,,,
player,201609110htx,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,AmosAd00,fumbles_forced,0,,,,,
player,201609110htx,chi,GlenJa01,def_int,0,,,,,
player,201609110htx,chi,GlenJa01,def_int_yds,0,,,,,
player,201609110htx,chi,GlenJa01,def_int_td,0,,,,,
player,201609110htx,chi,GlenJa01,def_int_long,0,,,,,
player,201609110htx,chi,GlenJa01,pass_defended,2,,,,,
player,201609110htx,chi,GlenJa01,sacks,0.0,,,,,
player,201609110htx,chi,GlenJa01,tackles_combined,5,,,,,
player,201609110htx,chi,GlenJa01,tackles_solo,5,,,,,
player,201609110htx,chi,GlenJa01,tackles_assists,0,,,,,
player,201609110htx,chi,GlenJa01,tackles_loss,0,,,,,
player,201609110htx,chi,GlenJa01,qb_hits,0,,,,,
player,201609110htx,chi,GlenJa01,fumbles_rec,0,,,,,
player,201609110htx,chi,GlenJa01,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,GlenJa01,fumbles_rec_td,0,,,,,
player,201609110htx,chi,GlenJa01,fumbles_forced,0,,,,,
player,201609110htx,chi,HousLa99,def_int,0,,,,,
player,201609110htx,chi,HousLa99,def_int_yds,0,,,,,
player,201609110htx,chi,HousLa99,def_int_td,0,,,,,
player,201609110htx,chi,HousLa99,def_int_long,0,,,,,
player,201609110htx,chi,HousLa99,pass_defended,0,,,,,
player,201609110htx,chi,HousLa99,sacks,0.0,,,,,
player,201609110htx,chi,HousLa99,tackles_combined,4,,,,,
player,201609110htx,chi,HousLa99,tackles_solo,2,,,,,
player,201609110htx,chi,HousLa99,tackles_assists,2,,,,,
player,201609110htx,chi,HousLa99,tackles_loss,0,,,,,
player,201609110htx,chi,HousLa99,qb_hits,1,,,,,
player,201609110htx,chi,HousLa99,fumbles_rec,0,,,,,
player,201609110htx,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201609110htx,chi,HousLa99,fumbles_forced,0,,,,,
player,201609110htx,chi,JoneCh05,def_int,0,,,,,
player,201609110htx,chi,JoneCh05,def_int_yds,0,,,,,
player,201609110htx,chi,JoneCh05,def_int_td,0,,,,,
player,201609110htx,chi,JoneCh05,def_int_long,0,,,,,
player,201609110htx,chi,JoneCh05,pass_defended,0,,,,,
player,201609110htx,chi,JoneCh05,sacks,0.0,,,,,
player,201609110htx,chi,JoneCh05,tackles_combined,4,,,,,
player,201609110htx,chi,JoneCh05,tackles_solo,2,,,,,
player,201609110htx,chi,JoneCh05,tackles_assists,2,,,,,
player,201609110htx,chi,JoneCh05,tackles_loss,0,,,,,
player,201609110htx,chi,JoneCh05,qb_hits,0,,,,,
player,201609110htx,chi,JoneCh05,fumbles_rec,0,,,,,
player,201609110htx,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201609110htx,chi,JoneCh05,fumbles_forced,0,,,,,
player,201609110htx,chi,HallDe02,def_int,0,,,,,
player,201609110htx,chi,HallDe02,def_int_yds,0,,,,,
player,201609110htx,chi,HallDe02,def_int_td,0,,,,,
player,201609110htx,chi,HallDe02,def_int_long,0,,,,,
player,201609110htx,chi,HallDe02,pass_defended,1,,,,,
player,201609110htx,chi,HallDe02,sacks,0.0,,,,,
player,201609110htx,chi,HallDe02,tackles_combined,3,,,,,
player,201609110htx,chi,HallDe02,tackles_solo,2,,,,,
player,201609110htx,chi,HallDe02,tackles_assists,1,,,,,
player,201609110htx,chi,HallDe02,tackles_loss,0,,,,,
player,201609110htx,chi,HallDe02,qb_hits,0,,,,,
player,201609110htx,chi,HallDe02,fumbles_rec,0,,,,,
player,201609110htx,chi,HallDe02,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,HallDe02,fumbles_rec_td,0,,,,,
player,201609110htx,chi,HallDe02,fumbles_forced,0,,,,,
player,201609110htx,chi,HickAk00,def_int,0,,,,,
player,201609110htx,chi,HickAk00,def_int_yds,0,,,,,
player,201609110htx,chi,HickAk00,def_int_td,0,,,,,
player,201609110htx,chi,HickAk00,def_int_long,0,,,,,
player,201609110htx,chi,HickAk00,pass_defended,0,,,,,
player,201609110htx,chi,HickAk00,sacks,0.0,,,,,
player,201609110htx,chi,HickAk00,tackles_combined,3,,,,,
player,201609110htx,chi,HickAk00,tackles_solo,3,,,,,
player,201609110htx,chi,HickAk00,tackles_assists,0,,,,,
player,201609110htx,chi,HickAk00,tackles_loss,0,,,,,
player,201609110htx,chi,HickAk00,qb_hits,0,,,,,
player,201609110htx,chi,HickAk00,fumbles_rec,0,,,,,
player,201609110htx,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,HickAk00,fumbles_forced,1,,,,,
player,201609110htx,chi,AchoSa00,def_int,0,,,,,
player,201609110htx,chi,AchoSa00,def_int_yds,0,,,,,
player,201609110htx,chi,AchoSa00,def_int_td,0,,,,,
player,201609110htx,chi,AchoSa00,def_int_long,0,,,,,
player,201609110htx,chi,AchoSa00,pass_defended,0,,,,,
player,201609110htx,chi,AchoSa00,sacks,0.0,,,,,
player,201609110htx,chi,AchoSa00,tackles_combined,1,,,,,
player,201609110htx,chi,AchoSa00,tackles_solo,1,,,,,
player,201609110htx,chi,AchoSa00,tackles_assists,0,,,,,
player,201609110htx,chi,AchoSa00,tackles_loss,0,,,,,
player,201609110htx,chi,AchoSa00,qb_hits,0,,,,,
player,201609110htx,chi,AchoSa00,fumbles_rec,0,,,,,
player,201609110htx,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,AchoSa00,fumbles_forced,0,,,,,
player,201609110htx,chi,AndeJo01,def_int,0,,,,,
player,201609110htx,chi,AndeJo01,def_int_yds,0,,,,,
player,201609110htx,chi,AndeJo01,def_int_td,0,,,,,
player,201609110htx,chi,AndeJo01,def_int_long,0,,,,,
player,201609110htx,chi,AndeJo01,pass_defended,0,,,,,
player,201609110htx,chi,AndeJo01,sacks,0.0,,,,,
player,201609110htx,chi,AndeJo01,tackles_combined,1,,,,,
player,201609110htx,chi,AndeJo01,tackles_solo,0,,,,,
player,201609110htx,chi,AndeJo01,tackles_assists,1,,,,,
player,201609110htx,chi,AndeJo01,tackles_loss,0,,,,,
player,201609110htx,chi,AndeJo01,qb_hits,0,,,,,
player,201609110htx,chi,AndeJo01,fumbles_rec,0,,,,,
player,201609110htx,chi,AndeJo01,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,AndeJo01,fumbles_rec_td,0,,,,,
player,201609110htx,chi,AndeJo01,fumbles_forced,0,,,,,
player,201609110htx,chi,McMaSh99,def_int,0,,,,,
player,201609110htx,chi,McMaSh99,def_int_yds,0,,,,,
player,201609110htx,chi,McMaSh99,def_int_td,0,,,,,
player,201609110htx,chi,McMaSh99,def_int_long,0,,,,,
player,201609110htx,chi,McMaSh99,pass_defended,0,,,,,
player,201609110htx,chi,McMaSh99,sacks,0.0,,,,,
player,201609110htx,chi,McMaSh99,tackles_combined,1,,,,,
player,201609110htx,chi,McMaSh99,tackles_solo,1,,,,,
player,201609110htx,chi,McMaSh99,tackles_assists,0,,,,,
player,201609110htx,chi,McMaSh99,tackles_loss,0,,,,,
player,201609110htx,chi,McMaSh99,qb_hits,0,,,,,
player,201609110htx,chi,McMaSh99,fumbles_rec,0,,,,,
player,201609110htx,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201609110htx,chi,McMaSh99,fumbles_forced,0,,,,,
player,201609110htx,chi,PaulLo00,def_int,0,,,,,
player,201609110htx,chi,PaulLo00,def_int_yds,0,,,,,
player,201609110htx,chi,PaulLo00,def_int_td,0,,,,,
player,201609110htx,chi,PaulLo00,def_int_long,0,,,,,
player,201609110htx,chi,PaulLo00,pass_defended,0,,,,,
player,201609110htx,chi,PaulLo00,sacks,0.0,,,,,
player,201609110htx,chi,PaulLo00,tackles_combined,1,,,,,
player,201609110htx,chi,PaulLo00,tackles_solo,1,,,,,
player,201609110htx,chi,PaulLo00,tackles_assists,0,,,,,
player,201609110htx,chi,PaulLo00,tackles_loss,0,,,,,
player,201609110htx,chi,PaulLo00,qb_hits,0,,,,,
player,201609110htx,chi,PaulLo00,fumbles_rec,0,,,,,
player,201609110htx,chi,PaulLo00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,PaulLo00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,PaulLo00,fumbles_forced,0,,,,,
player,201609110htx,chi,ProsCh00,def_int,0,,,,,
player,201609110htx,chi,ProsCh00,def_int_yds,0,,,,,
player,201609110htx,chi,ProsCh00,def_int_td,0,,,,,
player,201609110htx,chi,ProsCh00,def_int_long,0,,,,,
player,201609110htx,chi,ProsCh00,pass_defended,0,,,,,
player,201609110htx,chi,ProsCh00,sacks,0.0,,,,,
player,201609110htx,chi,ProsCh00,tackles_combined,1,,,,,
player,201609110htx,chi,ProsCh00,tackles_solo,1,,,,,
player,201609110htx,chi,ProsCh00,tackles_assists,0,,,,,
player,201609110htx,chi,ProsCh00,tackles_loss,0,,,,,
player,201609110htx,chi,ProsCh00,qb_hits,0,,,,,
player,201609110htx,chi,ProsCh00,fumbles_rec,0,,,,,
player,201609110htx,chi,ProsCh00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,ProsCh00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,ProsCh00,fumbles_forced,0,,,,,
player,201609110htx,chi,WashCo00,def_int,0,,,,,
player,201609110htx,chi,WashCo00,def_int_yds,0,,,,,
player,201609110htx,chi,WashCo00,def_int_td,0,,,,,
player,201609110htx,chi,WashCo00,def_int_long,0,,,,,
player,201609110htx,chi,WashCo00,pass_defended,0,,,,,
player,201609110htx,chi,WashCo00,sacks,0.0,,,,,
player,201609110htx,chi,WashCo00,tackles_combined,1,,,,,
player,201609110htx,chi,WashCo00,tackles_solo,1,,,,,
player,201609110htx,chi,WashCo00,tackles_assists,0,,,,,
player,201609110htx,chi,WashCo00,tackles_loss,0,,,,,
player,201609110htx,chi,WashCo00,qb_hits,0,,,,,
player,201609110htx,chi,WashCo00,fumbles_rec,0,,,,,
player,201609110htx,chi,WashCo00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,WashCo00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,WashCo00,fumbles_forced,0,,,,,
player,201609110htx,chi,BullJo00,def_int,0,,,,,
player,201609110htx,chi,BullJo00,def_int_yds,0,,,,,
player,201609110htx,chi,BullJo00,def_int_td,0,,,,,
player,201609110htx,chi,BullJo00,def_int_long,0,,,,,
player,201609110htx,chi,BullJo00,pass_defended,0,,,,,
player,201609110htx,chi,BullJo00,sacks,0.0,,,,,
player,201609110htx,chi,BullJo00,tackles_combined,0,,,,,
player,201609110htx,chi,BullJo00,tackles_solo,0,,,,,
player,201609110htx,chi,BullJo00,tackles_assists,0,,,,,
player,201609110htx,chi,BullJo00,tackles_loss,0,,,,,
player,201609110htx,chi,BullJo00,qb_hits,1,,,,,
player,201609110htx,chi,BullJo00,fumbles_rec,0,,,,,
player,201609110htx,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,BullJo00,fumbles_forced,0,,,,,
player,201609110htx,chi,CallBr00,def_int,0,,,,,
player,201609110htx,chi,CallBr00,def_int_yds,0,,,,,
player,201609110htx,chi,CallBr00,def_int_td,0,,,,,
player,201609110htx,chi,CallBr00,def_int_long,0,,,,,
player,201609110htx,chi,CallBr00,pass_defended,0,,,,,
player,201609110htx,chi,CallBr00,sacks,0.0,,,,,
player,201609110htx,chi,CallBr00,tackles_combined,0,,,,,
player,201609110htx,chi,CallBr00,tackles_solo,0,,,,,
player,201609110htx,chi,CallBr00,tackles_assists,0,,,,,
player,201609110htx,chi,CallBr00,tackles_loss,0,,,,,
player,201609110htx,chi,CallBr00,qb_hits,1,,,,,
player,201609110htx,chi,CallBr00,fumbles_rec,0,,,,,
player,201609110htx,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,CallBr00,fumbles_forced,0,,,,,
player,201609110htx,chi,UnreMi00,def_int,0,,,,,
player,201609110htx,chi,UnreMi00,def_int_yds,0,,,,,
player,201609110htx,chi,UnreMi00,def_int_td,0,,,,,
player,201609110htx,chi,UnreMi00,def_int_long,0,,,,,
player,201609110htx,chi,UnreMi00,pass_defended,0,,,,,
player,201609110htx,chi,UnreMi00,sacks,0.0,,,,,
player,201609110htx,chi,UnreMi00,tackles_combined,0,,,,,
player,201609110htx,chi,UnreMi00,tackles_solo,0,,,,,
player,201609110htx,chi,UnreMi00,tackles_assists,0,,,,,
player,201609110htx,chi,UnreMi00,tackles_loss,0,,,,,
player,201609110htx,chi,UnreMi00,qb_hits,1,,,,,
player,201609110htx,chi,UnreMi00,fumbles_rec,0,,,,,
player,201609110htx,chi,UnreMi00,fumbles_rec_yds,0,,,,,
player,201609110htx,chi,UnreMi00,fumbles_rec_td,0,,,,,
player,201609110htx,chi,UnreMi00,fumbles_forced,0,,,,,
player,201609110htx,htx,HalxAn00,def_int,1,,,,,
player,201609110htx,htx,HalxAn00,def_int_yds,12,,,,,
player,201609110htx,htx,HalxAn00,def_int_td,0,,,,,
player,201609110htx,htx,HalxAn00,def_int_long,12,,,,,
player,201609110htx,htx,HalxAn00,pass_defended,1,,,,,
player,201609110htx,htx,HalxAn00,sacks,0.0,,,,,
player,201609110htx,htx,HalxAn00,tackles_combined,2,,,,,
player,201609110htx,htx,HalxAn00,tackles_solo,2,,,,,
player,201609110htx,htx,HalxAn00,tackles_assists,0,,,,,
player,201609110htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201609110htx,htx,HalxAn00,qb_hits,0,,,,,
player,201609110htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201609110htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201609110htx,htx,MercWh00,def_int,0,,,,,
player,201609110htx,htx,MercWh00,def_int_yds,0,,,,,
player,201609110htx,htx,MercWh00,def_int_td,0,,,,,
player,201609110htx,htx,MercWh00,def_int_long,0,,,,,
player,201609110htx,htx,MercWh00,pass_defended,0,,,,,
player,201609110htx,htx,MercWh00,sacks,2.0,,,,,
player,201609110htx,htx,MercWh00,tackles_combined,4,,,,,
player,201609110htx,htx,MercWh00,tackles_solo,2,,,,,
player,201609110htx,htx,MercWh00,tackles_assists,2,,,,,
player,201609110htx,htx,MercWh00,tackles_loss,1,,,,,
player,201609110htx,htx,MercWh00,qb_hits,2,,,,,
player,201609110htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201609110htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,MercWh00,fumbles_forced,1,,,,,
player,201609110htx,htx,SimoJo01,def_int,0,,,,,
player,201609110htx,htx,SimoJo01,def_int_yds,0,,,,,
player,201609110htx,htx,SimoJo01,def_int_td,0,,,,,
player,201609110htx,htx,SimoJo01,def_int_long,0,,,,,
player,201609110htx,htx,SimoJo01,pass_defended,0,,,,,
player,201609110htx,htx,SimoJo01,sacks,1.0,,,,,
player,201609110htx,htx,SimoJo01,tackles_combined,6,,,,,
player,201609110htx,htx,SimoJo01,tackles_solo,5,,,,,
player,201609110htx,htx,SimoJo01,tackles_assists,1,,,,,
player,201609110htx,htx,SimoJo01,tackles_loss,1,,,,,
player,201609110htx,htx,SimoJo01,qb_hits,2,,,,,
player,201609110htx,htx,SimoJo01,fumbles_rec,0,,,,,
player,201609110htx,htx,SimoJo01,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,SimoJo01,fumbles_rec_td,0,,,,,
player,201609110htx,htx,SimoJo01,fumbles_forced,0,,,,,
player,201609110htx,htx,ClowJa00,def_int,0,,,,,
player,201609110htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201609110htx,htx,ClowJa00,def_int_td,0,,,,,
player,201609110htx,htx,ClowJa00,def_int_long,0,,,,,
player,201609110htx,htx,ClowJa00,pass_defended,0,,,,,
player,201609110htx,htx,ClowJa00,sacks,1.0,,,,,
player,201609110htx,htx,ClowJa00,tackles_combined,4,,,,,
player,201609110htx,htx,ClowJa00,tackles_solo,3,,,,,
player,201609110htx,htx,ClowJa00,tackles_assists,1,,,,,
player,201609110htx,htx,ClowJa00,tackles_loss,2,,,,,
player,201609110htx,htx,ClowJa00,qb_hits,2,,,,,
player,201609110htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201609110htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,ClowJa00,fumbles_forced,0,,,,,
player,201609110htx,htx,BouyA.00,def_int,0,,,,,
player,201609110htx,htx,BouyA.00,def_int_yds,0,,,,,
player,201609110htx,htx,BouyA.00,def_int_td,0,,,,,
player,201609110htx,htx,BouyA.00,def_int_long,0,,,,,
player,201609110htx,htx,BouyA.00,pass_defended,1,,,,,
player,201609110htx,htx,BouyA.00,sacks,1.0,,,,,
player,201609110htx,htx,BouyA.00,tackles_combined,3,,,,,
player,201609110htx,htx,BouyA.00,tackles_solo,3,,,,,
player,201609110htx,htx,BouyA.00,tackles_assists,0,,,,,
player,201609110htx,htx,BouyA.00,tackles_loss,1,,,,,
player,201609110htx,htx,BouyA.00,qb_hits,1,,,,,
player,201609110htx,htx,BouyA.00,fumbles_rec,0,,,,,
player,201609110htx,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,BouyA.00,fumbles_forced,0,,,,,
player,201609110htx,htx,BullMa00,def_int,0,,,,,
player,201609110htx,htx,BullMa00,def_int_yds,0,,,,,
player,201609110htx,htx,BullMa00,def_int_td,0,,,,,
player,201609110htx,htx,BullMa00,def_int_long,0,,,,,
player,201609110htx,htx,BullMa00,pass_defended,0,,,,,
player,201609110htx,htx,BullMa00,sacks,0.0,,,,,
player,201609110htx,htx,BullMa00,tackles_combined,5,,,,,
player,201609110htx,htx,BullMa00,tackles_solo,5,,,,,
player,201609110htx,htx,BullMa00,tackles_assists,0,,,,,
player,201609110htx,htx,BullMa00,tackles_loss,1,,,,,
player,201609110htx,htx,BullMa00,qb_hits,0,,,,,
player,201609110htx,htx,BullMa00,fumbles_rec,0,,,,,
player,201609110htx,htx,BullMa00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,BullMa00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,BullMa00,fumbles_forced,0,,,,,
player,201609110htx,htx,JackKa99,def_int,0,,,,,
player,201609110htx,htx,JackKa99,def_int_yds,0,,,,,
player,201609110htx,htx,JackKa99,def_int_td,0,,,,,
player,201609110htx,htx,JackKa99,def_int_long,0,,,,,
player,201609110htx,htx,JackKa99,pass_defended,0,,,,,
player,201609110htx,htx,JackKa99,sacks,0.0,,,,,
player,201609110htx,htx,JackKa99,tackles_combined,5,,,,,
player,201609110htx,htx,JackKa99,tackles_solo,4,,,,,
player,201609110htx,htx,JackKa99,tackles_assists,1,,,,,
player,201609110htx,htx,JackKa99,tackles_loss,1,,,,,
player,201609110htx,htx,JackKa99,qb_hits,0,,,,,
player,201609110htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201609110htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201609110htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201609110htx,htx,McKiBe00,def_int,0,,,,,
player,201609110htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201609110htx,htx,McKiBe00,def_int_td,0,,,,,
player,201609110htx,htx,McKiBe00,def_int_long,0,,,,,
player,201609110htx,htx,McKiBe00,pass_defended,0,,,,,
player,201609110htx,htx,McKiBe00,sacks,0.0,,,,,
player,201609110htx,htx,McKiBe00,tackles_combined,5,,,,,
player,201609110htx,htx,McKiBe00,tackles_solo,2,,,,,
player,201609110htx,htx,McKiBe00,tackles_assists,3,,,,,
player,201609110htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201609110htx,htx,McKiBe00,qb_hits,2,,,,,
player,201609110htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201609110htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201609110htx,htx,DempQu99,def_int,0,,,,,
player,201609110htx,htx,DempQu99,def_int_yds,0,,,,,
player,201609110htx,htx,DempQu99,def_int_td,0,,,,,
player,201609110htx,htx,DempQu99,def_int_long,0,,,,,
player,201609110htx,htx,DempQu99,pass_defended,0,,,,,
player,201609110htx,htx,DempQu99,sacks,0.0,,,,,
player,201609110htx,htx,DempQu99,tackles_combined,4,,,,,
player,201609110htx,htx,DempQu99,tackles_solo,3,,,,,
player,201609110htx,htx,DempQu99,tackles_assists,1,,,,,
player,201609110htx,htx,DempQu99,tackles_loss,0,,,,,
player,201609110htx,htx,DempQu99,qb_hits,0,,,,,
player,201609110htx,htx,DempQu99,fumbles_rec,0,,,,,
player,201609110htx,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201609110htx,htx,DempQu99,fumbles_forced,0,,,,,
player,201609110htx,htx,JoseJo20,def_int,0,,,,,
player,201609110htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201609110htx,htx,JoseJo20,def_int_td,0,,,,,
player,201609110htx,htx,JoseJo20,def_int_long,0,,,,,
player,201609110htx,htx,JoseJo20,pass_defended,1,,,,,
player,201609110htx,htx,JoseJo20,sacks,0.0,,,,,
player,201609110htx,htx,JoseJo20,tackles_combined,4,,,,,
player,201609110htx,htx,JoseJo20,tackles_solo,4,,,,,
player,201609110htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201609110htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201609110htx,htx,JoseJo20,qb_hits,0,,,,,
player,201609110htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201609110htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201609110htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201609110htx,htx,BlueAl00,def_int,0,,,,,
player,201609110htx,htx,BlueAl00,def_int_yds,,,,,,
player,201609110htx,htx,BlueAl00,def_int_td,0,,,,,
player,201609110htx,htx,BlueAl00,def_int_long,0,,,,,
player,201609110htx,htx,BlueAl00,pass_defended,0,,,,,
player,201609110htx,htx,BlueAl00,sacks,0.0,,,,,
player,201609110htx,htx,BlueAl00,tackles_combined,2,,,,,
player,201609110htx,htx,BlueAl00,tackles_solo,2,,,,,
player,201609110htx,htx,BlueAl00,tackles_assists,0,,,,,
player,201609110htx,htx,BlueAl00,tackles_loss,0,,,,,
player,201609110htx,htx,BlueAl00,qb_hits,0,,,,,
player,201609110htx,htx,BlueAl00,fumbles_rec,0,,,,,
player,201609110htx,htx,BlueAl00,fumbles_rec_yds,0,,,,,
player,201609110htx,htx,BlueAl00,fumbles_rec_td,0,,,,,
player,201609110htx,htx,BlueAl00,fumbles_forced,0,,,,,
player,201609110htx,htx,CushBr99,def_int,0,,,,,
player,201609110htx,htx,CushBr99,def_int_yds,0,,,,,
player,201609110htx,htx,CushBr99,def_int_td,0,,,,,
player,201609110htx,htx,CushBr99,def_int_long,0,,,,,
player,201609110htx,htx,CushBr99,pass_defended,0,,,,,
player,201609110htx,htx,CushBr99,sacks,0.0,,,,,
player,201609110htx,htx,CushBr99,tackles_combined,2,,,,,
player,201609110htx,htx,CushBr99,tackles_solo,1,,,,,
player,201609110htx,htx,CushBr99,tackles_assists,1,,,,,
player,201609110htx,htx,CushBr99,tackles_loss,0,,,,,
player,201609110htx,htx,CushBr99,qb_hits,0,,,,,
player,201609110htx,htx,CushBr99,fumbles_rec,0,,,,,
