game,2016,5,20161009,201610090det,phi,"Philadelphia Eagles",23,det,"Detroit Lions",24
player,201610090det,phi,CarrNo00,tackles_loss,0,,,,,
player,201610090det,phi,CarrNo00,qb_hits,0,,,,,
player,201610090det,phi,CarrNo00,fumbles_rec,0,,,,,
player,201610090det,phi,CarrNo00,fumbles_rec_yds,0,,,,,
player,201610090det,phi,CarrNo00,fumbles_rec_td,0,,,,,
player,201610090det,phi,CarrNo00,fumbles_forced,0,,,,,
player,201610090det,phi,KendMy00,def_int,0,,,,,
player,201610090det,phi,KendMy00,def_int_yds,0,,,,,
player,201610090det,phi,KendMy00,def_int_td,0,,,,,
player,201610090det,phi,KendMy00,def_int_long,0,,,,,
player,201610090det,phi,KendMy00,pass_defended,0,,,,,
player,201610090det,phi,KendMy00,sacks,0.0,,,,,
player,201610090det,phi,KendMy00,tackles_combined,3,,,,,
player,201610090det,phi,KendMy00,tackles_solo,3,,,,,
player,201610090det,phi,KendMy00,tackles_assists,0,,,,,
player,201610090det,phi,KendMy00,tackles_loss,1,,,,,
player,201610090det,phi,KendMy00,qb_hits,0,,,,,
player,201610090det,phi,KendMy00,fumbles_rec,0,,,,,
player,201610090det,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201610090det,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201610090det,phi,KendMy00,fumbles_forced,0,,,,,
player,201610090det,phi,BarwCo99,def_int,0,,,,,
player,201610090det,phi,BarwCo99,def_int_yds,0,,,,,
player,201610090det,phi,BarwCo99,def_int_td,0,,,,,
player,201610090det,phi,BarwCo99,def_int_long,0,,,,,
player,201610090det,phi,BarwCo99,pass_defended,0,,,,,
player,201610090det,phi,BarwCo99,sacks,0.0,,,,,
player,201610090det,phi,BarwCo99,tackles_combined,2,,,,,
player,201610090det,phi,BarwCo99,tackles_solo,1,,,,,
player,201610090det,phi,BarwCo99,tackles_assists,1,,,,,
player,201610090det,phi,BarwCo99,tackles_loss,0,,,,,
player,201610090det,phi,BarwCo99,qb_hits,1,,,,,
player,201610090det,phi,BarwCo99,fumbles_rec,0,,,,,
player,201610090det,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201610090det,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201610090det,phi,BarwCo99,fumbles_forced,0,,,,,
player,201610090det,phi,BrooRo01,def_int,0,,,,,
player,201610090det,phi,BrooRo01,def_int_yds,0,,,,,
player,201610090det,phi,BrooRo01,def_int_td,0,,,,,
player,201610090det,phi,BrooRo01,def_int_long,0,,,,,
player,201610090det,phi,BrooRo01,pass_defended,0,,,,,
player,201610090det,phi,BrooRo01,sacks,0.0,,,,,
player,201610090det,phi,BrooRo01,tackles_combined,2,,,,,
player,201610090det,phi,BrooRo01,tackles_solo,2,,,,,
player,201610090det,phi,BrooRo01,tackles_assists,0,,,,,
player,201610090det,phi,BrooRo01,tackles_loss,0,,,,,
player,201610090det,phi,BrooRo01,qb_hits,0,,,,,
player,201610090det,phi,BrooRo01,fumbles_rec,0,,,,,
player,201610090det,phi,BrooRo01,fumbles_rec_yds,0,,,,,
player,201610090det,phi,BrooRo01,fumbles_rec_td,0,,,,,
player,201610090det,phi,BrooRo01,fumbles_forced,0,,,,,
player,201610090det,phi,JenkMa99,def_int,0,,,,,
player,201610090det,phi,JenkMa99,def_int_yds,0,,,,,
player,201610090det,phi,JenkMa99,def_int_td,0,,,,,
player,201610090det,phi,JenkMa99,def_int_long,0,,,,,
player,201610090det,phi,JenkMa99,pass_defended,0,,,,,
player,201610090det,phi,JenkMa99,sacks,0.0,,,,,
player,201610090det,phi,JenkMa99,tackles_combined,2,,,,,
player,201610090det,phi,JenkMa99,tackles_solo,1,,,,,
player,201610090det,phi,JenkMa99,tackles_assists,1,,,,,
player,201610090det,phi,JenkMa99,tackles_loss,0,,,,,
player,201610090det,phi,JenkMa99,qb_hits,0,,,,,
player,201610090det,phi,JenkMa99,fumbles_rec,0,,,,,
player,201610090det,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201610090det,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201610090det,phi,JenkMa99,fumbles_forced,0,,,,,
player,201610090det,phi,BurtTr01,def_int,0,,,,,
player,201610090det,phi,BurtTr01,def_int_yds,,,,,,
player,201610090det,phi,BurtTr01,def_int_td,0,,,,,
player,201610090det,phi,BurtTr01,def_int_long,0,,,,,
player,201610090det,phi,BurtTr01,pass_defended,0,,,,,
player,201610090det,phi,BurtTr01,sacks,0.0,,,,,
player,201610090det,phi,BurtTr01,tackles_combined,1,,,,,
player,201610090det,phi,BurtTr01,tackles_solo,1,,,,,
player,201610090det,phi,BurtTr01,tackles_assists,0,,,,,
player,201610090det,phi,BurtTr01,tackles_loss,0,,,,,
player,201610090det,phi,BurtTr01,qb_hits,0,,,,,
player,201610090det,phi,BurtTr01,fumbles_rec,0,,,,,
player,201610090det,phi,BurtTr01,fumbles_rec_yds,0,,,,,
player,201610090det,phi,BurtTr01,fumbles_rec_td,0,,,,,
player,201610090det,phi,BurtTr01,fumbles_forced,0,,,,,
player,201610090det,phi,SmitMa03,def_int,0,,,,,
player,201610090det,phi,SmitMa03,def_int_yds,0,,,,,
player,201610090det,phi,SmitMa03,def_int_td,0,,,,,
player,201610090det,phi,SmitMa03,def_int_long,0,,,,,
player,201610090det,phi,SmitMa03,pass_defended,0,,,,,
player,201610090det,phi,SmitMa03,sacks,0.0,,,,,
player,201610090det,phi,SmitMa03,tackles_combined,1,,,,,
player,201610090det,phi,SmitMa03,tackles_solo,1,,,,,
player,201610090det,phi,SmitMa03,tackles_assists,0,,,,,
player,201610090det,phi,SmitMa03,tackles_loss,1,,,,,
player,201610090det,phi,SmitMa03,qb_hits,0,,,,,
player,201610090det,phi,SmitMa03,fumbles_rec,0,,,,,
player,201610090det,phi,SmitMa03,fumbles_rec_yds,0,,,,,
player,201610090det,phi,SmitMa03,fumbles_rec_td,0,,,,,
player,201610090det,phi,SmitMa03,fumbles_forced,0,,,,,
player,201610090det,phi,WatkJa01,def_int,0,,,,,
player,201610090det,phi,WatkJa01,def_int_yds,0,,,,,
player,201610090det,phi,WatkJa01,def_int_td,0,,,,,
player,201610090det,phi,WatkJa01,def_int_long,0,,,,,
player,201610090det,phi,WatkJa01,pass_defended,0,,,,,
player,201610090det,phi,WatkJa01,sacks,0.0,,,,,
player,201610090det,phi,WatkJa01,tackles_combined,1,,,,,
player,201610090det,phi,WatkJa01,tackles_solo,1,,,,,
player,201610090det,phi,WatkJa01,tackles_assists,0,,,,,
player,201610090det,phi,WatkJa01,tackles_loss,0,,,,,
player,201610090det,phi,WatkJa01,qb_hits,0,,,,,
player,201610090det,phi,WatkJa01,fumbles_rec,0,,,,,
player,201610090det,phi,WatkJa01,fumbles_rec_yds,0,,,,,
player,201610090det,phi,WatkJa01,fumbles_rec_td,0,,,,,
player,201610090det,phi,WatkJa01,fumbles_forced,0,,,,,
player,201610090det,phi,McKeLe99,def_int,0,,,,,
player,201610090det,phi,McKeLe99,def_int_yds,0,,,,,
player,201610090det,phi,McKeLe99,def_int_td,0,,,,,
player,201610090det,phi,McKeLe99,def_int_long,0,,,,,
player,201610090det,phi,McKeLe99,pass_defended,1,,,,,
player,201610090det,phi,McKeLe99,sacks,0.0,,,,,
player,201610090det,phi,McKeLe99,tackles_combined,0,,,,,
player,201610090det,phi,McKeLe99,tackles_solo,0,,,,,
player,201610090det,phi,McKeLe99,tackles_assists,0,,,,,
player,201610090det,phi,McKeLe99,tackles_loss,0,,,,,
player,201610090det,phi,McKeLe99,qb_hits,0,,,,,
player,201610090det,phi,McKeLe99,fumbles_rec,0,,,,,
player,201610090det,phi,McKeLe99,fumbles_rec_yds,0,,,,,
player,201610090det,phi,McKeLe99,fumbles_rec_td,0,,,,,
player,201610090det,phi,McKeLe99,fumbles_forced,0,,,,,
player,201610090det,det,SlayDa00,def_int,1,,,,,
player,201610090det,det,SlayDa00,def_int_yds,11,,,,,
player,201610090det,det,SlayDa00,def_int_td,0,,,,,
player,201610090det,det,SlayDa00,def_int_long,11,,,,,
player,201610090det,det,SlayDa00,pass_defended,2,,,,,
player,201610090det,det,SlayDa00,sacks,0.0,,,,,
player,201610090det,det,SlayDa00,tackles_combined,3,,,,,
player,201610090det,det,SlayDa00,tackles_solo,3,,,,,
player,201610090det,det,SlayDa00,tackles_assists,0,,,,,
player,201610090det,det,SlayDa00,tackles_loss,0,,,,,
player,201610090det,det,SlayDa00,qb_hits,0,,,,,
player,201610090det,det,SlayDa00,fumbles_rec,0,,,,,
player,201610090det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201610090det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201610090det,det,SlayDa00,fumbles_forced,1,,,,,
player,201610090det,det,TaylDe00,def_int,0,,,,,
player,201610090det,det,TaylDe00,def_int_yds,0,,,,,
player,201610090det,det,TaylDe00,def_int_td,0,,,,,
player,201610090det,det,TaylDe00,def_int_long,0,,,,,
player,201610090det,det,TaylDe00,pass_defended,0,,,,,
player,201610090det,det,TaylDe00,sacks,1.0,,,,,
player,201610090det,det,TaylDe00,tackles_combined,3,,,,,
player,201610090det,det,TaylDe00,tackles_solo,3,,,,,
player,201610090det,det,TaylDe00,tackles_assists,0,,,,,
player,201610090det,det,TaylDe00,tackles_loss,1,,,,,
player,201610090det,det,TaylDe00,qb_hits,1,,,,,
player,201610090det,det,TaylDe00,fumbles_rec,0,,,,,
player,201610090det,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201610090det,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201610090det,det,TaylDe00,fumbles_forced,0,,,,,
player,201610090det,det,RobiAS00,def_int,0,,,,,
player,201610090det,det,RobiAS00,def_int_yds,0,,,,,
player,201610090det,det,RobiAS00,def_int_td,0,,,,,
player,201610090det,det,RobiAS00,def_int_long,0,,,,,
player,201610090det,det,RobiAS00,pass_defended,0,,,,,
player,201610090det,det,RobiAS00,sacks,1.0,,,,,
player,201610090det,det,RobiAS00,tackles_combined,2,,,,,
player,201610090det,det,RobiAS00,tackles_solo,2,,,,,
player,201610090det,det,RobiAS00,tackles_assists,0,,,,,
player,201610090det,det,RobiAS00,tackles_loss,0,,,,,
player,201610090det,det,RobiAS00,qb_hits,1,,,,,
player,201610090det,det,RobiAS00,fumbles_rec,0,,,,,
player,201610090det,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201610090det,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201610090det,det,RobiAS00,fumbles_forced,0,,,,,
player,201610090det,det,BryaAr00,def_int,0,,,,,
player,201610090det,det,BryaAr00,def_int_yds,0,,,,,
player,201610090det,det,BryaAr00,def_int_td,0,,,,,
player,201610090det,det,BryaAr00,def_int_long,0,,,,,
player,201610090det,det,BryaAr00,pass_defended,0,,,,,
player,201610090det,det,BryaAr00,sacks,1.0,,,,,
player,201610090det,det,BryaAr00,tackles_combined,1,,,,,
player,201610090det,det,BryaAr00,tackles_solo,1,,,,,
player,201610090det,det,BryaAr00,tackles_assists,0,,,,,
player,201610090det,det,BryaAr00,tackles_loss,1,,,,,
player,201610090det,det,BryaAr00,qb_hits,1,,,,,
player,201610090det,det,BryaAr00,fumbles_rec,0,,,,,
player,201610090det,det,BryaAr00,fumbles_rec_yds,0,,,,,
player,201610090det,det,BryaAr00,fumbles_rec_td,0,,,,,
player,201610090det,det,BryaAr00,fumbles_forced,0,,,,,
player,201610090det,det,WhitTa00,def_int,0,,,,,
player,201610090det,det,WhitTa00,def_int_yds,0,,,,,
player,201610090det,det,WhitTa00,def_int_td,0,,,,,
player,201610090det,det,WhitTa00,def_int_long,0,,,,,
player,201610090det,det,WhitTa00,pass_defended,2,,,,,
player,201610090det,det,WhitTa00,sacks,0.0,,,,,
player,201610090det,det,WhitTa00,tackles_combined,12,,,,,
player,201610090det,det,WhitTa00,tackles_solo,10,,,,,
player,201610090det,det,WhitTa00,tackles_assists,2,,,,,
player,201610090det,det,WhitTa00,tackles_loss,0,,,,,
player,201610090det,det,WhitTa00,qb_hits,0,,,,,
player,201610090det,det,WhitTa00,fumbles_rec,0,,,,,
player,201610090det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201610090det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201610090det,det,WhitTa00,fumbles_forced,0,,,,,
player,201610090det,det,DiggQu00,def_int,0,,,,,
player,201610090det,det,DiggQu00,def_int_yds,0,,,,,
player,201610090det,det,DiggQu00,def_int_td,0,,,,,
player,201610090det,det,DiggQu00,def_int_long,0,,,,,
player,201610090det,det,DiggQu00,pass_defended,0,,,,,
player,201610090det,det,DiggQu00,sacks,0.0,,,,,
player,201610090det,det,DiggQu00,tackles_combined,5,,,,,
player,201610090det,det,DiggQu00,tackles_solo,5,,,,,
player,201610090det,det,DiggQu00,tackles_assists,0,,,,,
player,201610090det,det,DiggQu00,tackles_loss,0,,,,,
player,201610090det,det,DiggQu00,qb_hits,0,,,,,
player,201610090det,det,DiggQu00,fumbles_rec,0,,,,,
player,201610090det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201610090det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201610090det,det,DiggQu00,fumbles_forced,1,,,,,
player,201610090det,det,WilsTa00,def_int,0,,,,,
player,201610090det,det,WilsTa00,def_int_yds,0,,,,,
player,201610090det,det,WilsTa00,def_int_td,0,,,,,
player,201610090det,det,WilsTa00,def_int_long,0,,,,,
player,201610090det,det,WilsTa00,pass_defended,0,,,,,
player,201610090det,det,WilsTa00,sacks,0.0,,,,,
player,201610090det,det,WilsTa00,tackles_combined,5,,,,,
player,201610090det,det,WilsTa00,tackles_solo,5,,,,,
player,201610090det,det,WilsTa00,tackles_assists,0,,,,,
player,201610090det,det,WilsTa00,tackles_loss,0,,,,,
player,201610090det,det,WilsTa00,qb_hits,0,,,,,
player,201610090det,det,WilsTa00,fumbles_rec,0,,,,,
player,201610090det,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201610090det,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201610090det,det,WilsTa00,fumbles_forced,0,,,,,
player,201610090det,det,QuinGl99,def_int,0,,,,,
player,201610090det,det,QuinGl99,def_int_yds,0,,,,,
player,201610090det,det,QuinGl99,def_int_td,0,,,,,
player,201610090det,det,QuinGl99,def_int_long,0,,,,,
player,201610090det,det,QuinGl99,pass_defended,0,,,,,
player,201610090det,det,QuinGl99,sacks,0.0,,,,,
player,201610090det,det,QuinGl99,tackles_combined,4,,,,,
player,201610090det,det,QuinGl99,tackles_solo,3,,,,,
player,201610090det,det,QuinGl99,tackles_assists,1,,,,,
player,201610090det,det,QuinGl99,tackles_loss,0,,,,,
player,201610090det,det,QuinGl99,qb_hits,0,,,,,
player,201610090det,det,QuinGl99,fumbles_rec,0,,,,,
player,201610090det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201610090det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201610090det,det,QuinGl99,fumbles_forced,0,,,,,
player,201610090det,det,ArmbTh00,def_int,0,,,,,
player,201610090det,det,ArmbTh00,def_int_yds,0,,,,,
player,201610090det,det,ArmbTh00,def_int_td,0,,,,,
player,201610090det,det,ArmbTh00,def_int_long,0,,,,,
player,201610090det,det,ArmbTh00,pass_defended,0,,,,,
player,201610090det,det,ArmbTh00,sacks,0.0,,,,,
player,201610090det,det,ArmbTh00,tackles_combined,3,,,,,
player,201610090det,det,ArmbTh00,tackles_solo,3,,,,,
player,201610090det,det,ArmbTh00,tackles_assists,0,,,,,
player,201610090det,det,ArmbTh00,tackles_loss,1,,,,,
player,201610090det,det,ArmbTh00,qb_hits,0,,,,,
player,201610090det,det,ArmbTh00,fumbles_rec,0,,,,,
player,201610090det,det,ArmbTh00,fumbles_rec_yds,0,,,,,
player,201610090det,det,ArmbTh00,fumbles_rec_td,0,,,,,
player,201610090det,det,ArmbTh00,fumbles_forced,0,,,,,
player,201610090det,det,BushRa00,def_int,0,,,,,
player,201610090det,det,BushRa00,def_int_yds,0,,,,,
player,201610090det,det,BushRa00,def_int_td,0,,,,,
player,201610090det,det,BushRa00,def_int_long,0,,,,,
player,201610090det,det,BushRa00,pass_defended,0,,,,,
player,201610090det,det,BushRa00,sacks,0.0,,,,,
player,201610090det,det,BushRa00,tackles_combined,3,,,,,
player,201610090det,det,BushRa00,tackles_solo,2,,,,,
player,201610090det,det,BushRa00,tackles_assists,1,,,,,
player,201610090det,det,BushRa00,tackles_loss,0,,,,,
player,201610090det,det,BushRa00,qb_hits,0,,,,,
player,201610090det,det,BushRa00,fumbles_rec,0,,,,,
player,201610090det,det,BushRa00,fumbles_rec_yds,0,,,,,
player,201610090det,det,BushRa00,fumbles_rec_td,0,,,,,
player,201610090det,det,BushRa00,fumbles_forced,0,,,,,
player,201610090det,det,VanNKy00,def_int,0,,,,,
player,201610090det,det,VanNKy00,def_int_yds,0,,,,,
player,201610090det,det,VanNKy00,def_int_td,0,,,,,
player,201610090det,det,VanNKy00,def_int_long,0,,,,,
player,201610090det,det,VanNKy00,pass_defended,0,,,,,
player,201610090det,det,VanNKy00,sacks,0.0,,,,,
player,201610090det,det,VanNKy00,tackles_combined,3,,,,,
player,201610090det,det,VanNKy00,tackles_solo,3,,,,,
player,201610090det,det,VanNKy00,tackles_assists,0,,,,,
player,201610090det,det,VanNKy00,tackles_loss,0,,,,,
player,201610090det,det,VanNKy00,qb_hits,0,,,,,
player,201610090det,det,VanNKy00,fumbles_rec,0,,,,,
player,201610090det,det,VanNKy00,fumbles_rec_yds,0,,,,,
player,201610090det,det,VanNKy00,fumbles_rec_td,0,,,,,
player,201610090det,det,VanNKy00,fumbles_forced,0,,,,,
player,201610090det,det,LawsNe00,def_int,0,,,,,
player,201610090det,det,LawsNe00,def_int_yds,0,,,,,
player,201610090det,det,LawsNe00,def_int_td,0,,,,,
player,201610090det,det,LawsNe00,def_int_long,0,,,,,
player,201610090det,det,LawsNe00,pass_defended,2,,,,,
player,201610090det,det,LawsNe00,sacks,0.0,,,,,
player,201610090det,det,LawsNe00,tackles_combined,2,,,,,
player,201610090det,det,LawsNe00,tackles_solo,2,,,,,
player,201610090det,det,LawsNe00,tackles_assists,0,,,,,
player,201610090det,det,LawsNe00,tackles_loss,0,,,,,
player,201610090det,det,LawsNe00,qb_hits,0,,,,,
player,201610090det,det,LawsNe00,fumbles_rec,0,,,,,
player,201610090det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201610090det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201610090det,det,LawsNe00,fumbles_forced,0,,,,,
player,201610090det,det,CareDo00,def_int,0,,,,,
player,201610090det,det,CareDo00,def_int_yds,0,,,,,
player,201610090det,det,CareDo00,def_int_td,0,,,,,
player,201610090det,det,CareDo00,def_int_long,0,,,,,
player,201610090det,det,CareDo00,pass_defended,0,,,,,
player,201610090det,det,CareDo00,sacks,0.0,,,,,
player,201610090det,det,CareDo00,tackles_combined,1,,,,,
player,201610090det,det,CareDo00,tackles_solo,1,,,,,
player,201610090det,det,CareDo00,tackles_assists,0,,,,,
player,201610090det,det,CareDo00,tackles_loss,0,,,,,
player,201610090det,det,CareDo00,qb_hits,0,,,,,
player,201610090det,det,CareDo00,fumbles_rec,0,,,,,
player,201610090det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201610090det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201610090det,det,CareDo00,fumbles_forced,0,,,,,
player,201610090det,det,CopeBr00,def_int,0,,,,,
player,201610090det,det,CopeBr00,def_int_yds,0,,,,,
player,201610090det,det,CopeBr00,def_int_td,0,,,,,
player,201610090det,det,CopeBr00,def_int_long,0,,,,,
player,201610090det,det,CopeBr00,pass_defended,0,,,,,
player,201610090det,det,CopeBr00,sacks,0.0,,,,,
player,201610090det,det,CopeBr00,tackles_combined,1,,,,,
player,201610090det,det,CopeBr00,tackles_solo,1,,,,,
player,201610090det,det,CopeBr00,tackles_assists,0,,,,,
player,201610090det,det,CopeBr00,tackles_loss,0,,,,,
player,201610090det,det,CopeBr00,qb_hits,0,,,,,
player,201610090det,det,CopeBr00,fumbles_rec,0,,,,,
player,201610090det,det,CopeBr00,fumbles_rec_yds,0,,,,,
player,201610090det,det,CopeBr00,fumbles_rec_td,0,,,,,
player,201610090det,det,CopeBr00,fumbles_forced,0,,,,,
player,201610090det,det,HydeKe01,def_int,0,,,,,
player,201610090det,det,HydeKe01,def_int_yds,0,,,,,
player,201610090det,det,HydeKe01,def_int_td,0,,,,,
player,201610090det,det,HydeKe01,def_int_long,0,,,,,
player,201610090det,det,HydeKe01,pass_defended,0,,,,,
player,201610090det,det,HydeKe01,sacks,0.0,,,,,
player,201610090det,det,HydeKe01,tackles_combined,1,,,,,
player,201610090det,det,HydeKe01,tackles_solo,1,,,,,
player,201610090det,det,HydeKe01,tackles_assists,0,,,,,
player,201610090det,det,HydeKe01,tackles_loss,0,,,,,
player,201610090det,det,HydeKe01,qb_hits,0,,,,,
player,201610090det,det,HydeKe01,fumbles_rec,0,,,,,
player,201610090det,det,HydeKe01,fumbles_rec_yds,0,,,,,
player,201610090det,det,HydeKe01,fumbles_rec_td,0,,,,,
player,201610090det,det,HydeKe01,fumbles_forced,0,,,,,
player,201610090det,det,WalkTy00,def_int,0,,,,,
player,201610090det,det,WalkTy00,def_int_yds,0,,,,,
player,201610090det,det,WalkTy00,def_int_td,0,,,,,
player,201610090det,det,WalkTy00,def_int_long,0,,,,,
player,201610090det,det,WalkTy00,pass_defended,0,,,,,
player,201610090det,det,WalkTy00,sacks,0.0,,,,,
player,201610090det,det,WalkTy00,tackles_combined,1,,,,,
player,201610090det,det,WalkTy00,tackles_solo,1,,,,,
player,201610090det,det,WalkTy00,tackles_assists,0,,,,,
player,201610090det,det,WalkTy00,tackles_loss,0,,,,,
player,201610090det,det,WalkTy00,qb_hits,0,,,,,
player,201610090det,det,WalkTy00,fumbles_rec,1,,,,,
player,201610090det,det,WalkTy00,fumbles_rec_yds,0,,,,,
player,201610090det,det,WalkTy00,fumbles_rec_td,0,,,,,
player,201610090det,det,WalkTy00,fumbles_forced,0,,,,,
player,201610090det,phi,SproDa00,kick_ret,0,,,,,
player,201610090det,phi,SproDa00,kick_ret_yds,0,,,,,
player,201610090det,phi,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201610090det,phi,SproDa00,kick_ret_td,0,,,,,
player,201610090det,phi,SproDa00,kick_ret_long,0,,,,,
player,201610090det,phi,SproDa00,punt_ret,1,,,,,
player,201610090det,phi,SproDa00,punt_ret_yds,6,,,,,
player,201610090det,phi,SproDa00,punt_ret_yds_per_ret,6.0,,,,,
player,201610090det,phi,SproDa00,punt_ret_td,0,,,,,
player,201610090det,phi,SproDa00,punt_ret_long,6,,,,,
player,201610090det,phi,HuffJo00,kick_ret,1,,,,,
player,201610090det,phi,HuffJo00,kick_ret_yds,17,,,,,
player,201610090det,phi,HuffJo00,kick_ret_yds_per_ret,17.0,,,,,
player,201610090det,phi,HuffJo00,kick_ret_td,0,,,,,
player,201610090det,phi,HuffJo00,kick_ret_long,17,,,,,
player,201610090det,phi,HuffJo00,punt_ret,0,,,,,
player,201610090det,phi,HuffJo00,punt_ret_yds,0,,,,,
player,201610090det,phi,HuffJo00,punt_ret_yds_per_ret,,,,,,
player,201610090det,phi,HuffJo00,punt_ret_td,0,,,,,
player,201610090det,phi,HuffJo00,punt_ret_long,0,,,,,
player,201610090det,det,RobeAn00,kick_ret,2,,,,,
player,201610090det,det,RobeAn00,kick_ret_yds,33,,,,,
player,201610090det,det,RobeAn00,kick_ret_yds_per_ret,16.5,,,,,
player,201610090det,det,RobeAn00,kick_ret_td,0,,,,,
player,201610090det,det,RobeAn00,kick_ret_long,21,,,,,
player,201610090det,det,RobeAn00,punt_ret,0,,,,,
player,201610090det,det,RobeAn00,punt_ret_yds,0,,,,,
player,201610090det,det,RobeAn00,punt_ret_yds_per_ret,,,,,,
player,201610090det,det,RobeAn00,punt_ret_td,0,,,,,
player,201610090det,det,RobeAn00,punt_ret_long,0,,,,,
player,201610090det,phi,SturCa00,xpm,2,,,,,
player,201610090det,phi,SturCa00,xpa,2,,,,,
player,201610090det,phi,SturCa00,fgm,3,,,,,
player,201610090det,phi,SturCa00,fga,3,,,,,
player,201610090det,phi,SturCa00,punt,0,,,,,
player,201610090det,phi,SturCa00,punt_yds,0,,,,,
player,201610090det,phi,SturCa00,punt_yds_per_punt,,,,,,
player,201610090det,phi,SturCa00,punt_long,0,,,,,
player,201610090det,phi,JoneDo21,xpm,,,,,,
player,201610090det,phi,JoneDo21,xpa,,,,,,
player,201610090det,phi,JoneDo21,fgm,,,,,,
player,201610090det,phi,JoneDo21,fga,,,,,,
player,201610090det,phi,JoneDo21,punt,2,,,,,
player,201610090det,phi,JoneDo21,punt_yds,76,,,,,
player,201610090det,phi,JoneDo21,punt_yds_per_punt,38.0,,,,,
player,201610090det,phi,JoneDo21,punt_long,42,,,,,
player,201610090det,det,PratMa20,xpm,3,,,,,
player,201610090det,det,PratMa20,xpa,3,,,,,
player,201610090det,det,PratMa20,fgm,1,,,,,
player,201610090det,det,PratMa20,fga,1,,,,,
player,201610090det,det,PratMa20,punt,0,,,,,
player,201610090det,det,PratMa20,punt_yds,0,,,,,
player,201610090det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201610090det,det,PratMa20,punt_long,0,,,,,
player,201610090det,det,MartSa01,xpm,,,,,,
player,201610090det,det,MartSa01,xpa,,,,,,
player,201610090det,det,MartSa01,fgm,,,,,,
player,201610090det,det,MartSa01,fga,,,,,,
player,201610090det,det,MartSa01,punt,3,,,,,
player,201610090det,det,MartSa01,punt_yds,159,,,,,
player,201610090det,det,MartSa01,punt_yds_per_punt,53.0,,,,,
player,201610090det,det,MartSa01,punt_long,57,,,,,
player,201610090det,det,WarfLa00,pos,G,,,,,
player,201610090det,det,WarfLa00,offense,61,,,,,
player,201610090det,det,WarfLa00,off_pct,100%,,,,,
player,201610090det,det,WarfLa00,defense,0,,,,,
player,201610090det,det,WarfLa00,def_pct,0%,,,,,
player,201610090det,det,WarfLa00,special_teams,4,,,,,
player,201610090det,det,WarfLa00,st_pct,17%,,,,,
player,201610090det,det,SwanTr00,pos,C,,,,,
player,201610090det,det,SwanTr00,offense,61,,,,,
player,201610090det,det,SwanTr00,off_pct,100%,,,,,
player,201610090det,det,SwanTr00,defense,0,,,,,
player,201610090det,det,SwanTr00,def_pct,0%,,,,,
player,201610090det,det,SwanTr00,special_teams,4,,,,,
player,201610090det,det,SwanTr00,st_pct,17%,,,,,
player,201610090det,det,DeckTa00,pos,T,,,,,
player,201610090det,det,DeckTa00,offense,61,,,,,
player,201610090det,det,DeckTa00,off_pct,100%,,,,,
player,201610090det,det,DeckTa00,defense,0,,,,,
player,201610090det,det,DeckTa00,def_pct,0%,,,,,
player,201610090det,det,DeckTa00,special_teams,4,,,,,
player,201610090det,det,DeckTa00,st_pct,17%,,,,,
player,201610090det,det,ReifRi00,pos,T,,,,,
player,201610090det,det,ReifRi00,offense,61,,,,,
player,201610090det,det,ReifRi00,off_pct,100%,,,,,
player,201610090det,det,ReifRi00,defense,0,,,,,
player,201610090det,det,ReifRi00,def_pct,0%,,,,,
player,201610090det,det,ReifRi00,special_teams,4,,,,,
player,201610090det,det,ReifRi00,st_pct,17%,,,,,
player,201610090det,det,StafMa00,pos,QB,,,,,
player,201610090det,det,StafMa00,offense,61,,,,,
player,201610090det,det,StafMa00,off_pct,100%,,,,,
player,201610090det,det,StafMa00,defense,0,,,,,
player,201610090det,det,StafMa00,def_pct,0%,,,,,
player,201610090det,det,StafMa00,special_teams,0,,,,,
player,201610090det,det,StafMa00,st_pct,0%,,,,,
player,201610090det,det,JoneMa02,pos,WR,,,,,
